@relation featureMatrix-weka.filters.unsupervised.attribute.Remove-R10

@attribute unnormalizedSpectralEntropy numeric
@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy numeric
@attribute normalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency numeric
@attribute mostDominantFrequency_min numeric
@attribute cepstralMostDominantPeak numeric
@attribute cepstralMostDominantPeak_min numeric
@attribute cepstralLocPeak numeric
@attribute class {0,1}

@data
34.685,28.247,4.9236,-0.14535,43.066,21.533,0.011207,0.005417,77,0
23.452,17.014,4.9067,-0.16224,64.6,43.066,0.009009,0.003219,141,0
52.626,46.188,5.1138,0,21.533,0,0.006778,0.000988,81,0
18.207,11.768,4.676,-0.43788,64.6,43.066,0.008844,0.003054,104,0
9.2716,2.8334,4.7655,-0.34838,43.066,21.533,0.010525,0.004735,48,0
25.691,19.252,4.9092,-0.20464,64.6,43.066,0.009819,0.004029,32,0
8.9072,2.469,4.7683,-0.34559,21.533,0,0.009536,0.003746,64,0
8.2195,1.7813,4.8061,-0.3077,43.066,21.533,0.009123,0.003333,133,0
46.517,40.079,5.0497,-0.064124,43.066,21.533,0.010015,0.004226,99,0
43.471,37.032,5.0322,-0.081611,64.6,43.066,0.006484,0.000694,90,0
7.7516,1.3133,4.974,-0.13987,21.533,0,0.027609,0.021819,16,0
19.306,12.868,4.92,-0.19388,21.533,0,0.031747,0.025958,17,0
201.64,195.2,4.5946,-0.51924,64.6,43.066,0.042942,0.037152,20,1
383.99,377.55,4.3907,-0.72315,64.6,43.066,0.047454,0.041664,23,1
569.21,562.77,4.1741,-0.93976,1162.8,1141.3,0.061734,0.055944,25,1
714.14,707.7,3.9323,-1.1816,1141.3,1119.7,0.054552,0.048762,25,1
790.25,783.81,3.8197,-1.2941,1119.7,1098.2,0.047374,0.041584,27,1
1036.8,1030.3,3.6445,-1.4693,1119.7,1098.2,0.046738,0.040948,27,1
910.1,903.66,3.6202,-1.4936,1098.2,1076.7,0.047345,0.041556,27,1
1232,1225.6,3.5776,-1.5363,1119.7,1098.2,0.056646,0.050856,27,1
1420.6,1414.1,4.614,-0.49988,1119.7,1098.2,0.10745,0.10166,28,1
1234.4,1228,4.4101,-0.70372,1119.7,1098.2,0.1161,0.11031,28,1
1421.6,1415.1,4.4432,-0.67061,1098.2,1076.7,0.12966,0.12387,28,1
1411.2,1404.7,4.4505,-0.66331,1098.2,1076.7,0.13657,0.13078,29,1
1242.4,1235.9,4.5516,-0.56223,1076.7,1055.1,0.14052,0.13473,29,1
1488.6,1482.2,4.4181,-0.69574,1076.7,1055.1,0.1422,0.13641,30,1
1384.7,1378.3,4.5441,-0.5697,1076.7,1055.1,0.13723,0.13144,30,1
1091,1084.6,4.7413,-0.37256,1055.1,1033.6,0.13447,0.12868,31,1
1189.7,1183.2,4.6341,-0.47973,1055.1,1033.6,0.12009,0.1143,32,1
1421,1414.5,4.6012,-0.51262,1055.1,1033.6,0.13097,0.12518,32,1
1310.8,1304.3,4.6345,-0.47935,1055.1,1033.6,0.13638,0.13059,32,1
1314.5,1308.1,4.6811,-0.43272,1055.1,1033.6,0.13608,0.13029,33,1
1402.9,1396.4,4.6176,-0.49621,1055.1,1033.6,0.12422,0.11843,33,1
1325.9,1319.4,4.7363,-0.37752,21.533,0,0.12078,0.11499,33,1
1242.3,1235.9,4.8491,-0.26474,43.066,21.533,0.10824,0.10245,34,1
1313,1306.5,4.6774,-0.43643,1033.6,1012.1,0.11566,0.10987,34,1
1359.4,1353,4.6269,-0.48699,1033.6,1012.1,0.11677,0.11098,35,1
1509.5,1503.1,4.5704,-0.54348,21.533,0,0.12476,0.11897,35,1
1245.5,1239.1,4.6053,-0.50855,1012.1,990.53,0.11627,0.11048,35,1
1162.1,1155.7,4.6615,-0.45231,1012.1,990.53,0.10831,0.10252,35,1
1166.8,1160.4,4.6417,-0.4721,21.533,0,0.11351,0.10772,36,1
1202.7,1196.3,4.6258,-0.48806,21.533,0,0.11991,0.11412,36,1
1336,1329.6,4.6063,-0.50759,1012.1,990.53,0.12892,0.12313,36,1
1258.5,1252.1,4.5322,-0.58168,1012.1,990.53,0.11951,0.11372,37,1
1512.1,1505.6,4.4482,-0.66563,1012.1,990.53,0.12737,0.12158,37,1
1599.9,1593.5,4.3545,-0.75932,1012.1,990.53,0.12142,0.11563,37,1
1681.8,1675.4,4.3943,-0.71959,1012.1,990.53,0.12622,0.12043,37,1
1363.8,1357.4,4.4099,-0.70395,990.53,968.99,0.11752,0.11173,38,1
1196,1189.5,4.4804,-0.63344,990.53,968.99,0.11629,0.1105,38,1
1058.8,1052.4,4.5804,-0.53345,990.53,968.99,0.11794,0.11215,38,1
970.51,964.07,4.5968,-0.51706,990.53,968.99,0.10781,0.10202,38,1
815.66,809.22,4.637,-0.47685,968.99,947.46,0.10891,0.10312,39,1
610.68,604.25,4.697,-0.41686,21.533,0,0.10439,0.098596,39,1
767.38,760.94,4.6848,-0.42905,968.99,947.46,0.10681,0.10102,40,1
613.37,606.93,4.6911,-0.42272,64.6,43.066,0.10033,0.094535,40,1
861.22,854.78,4.631,-0.48283,43.066,21.533,0.10546,0.09967,40,1
930.47,924.04,4.5396,-0.57428,968.99,947.46,0.10072,0.094932,41,1
816.73,810.29,4.6423,-0.4715,968.99,947.46,0.10603,0.10024,41,1
840.3,833.86,4.6137,-0.50018,968.99,947.46,0.10791,0.10212,41,1
908.81,902.37,4.5747,-0.53918,43.066,21.533,0.11116,0.10537,41,1
907.8,901.36,4.5553,-0.55859,21.533,0,0.11082,0.10503,41,1
854.8,848.36,4.5636,-0.55023,968.99,947.46,0.1044,0.098607,41,1
980.85,974.41,4.4803,-0.63351,968.99,947.46,0.11651,0.11072,41,1
907.68,901.24,4.4977,-0.61619,968.99,947.46,0.10708,0.10129,41,1
901.66,895.22,4.3082,-0.80567,968.99,947.46,0.099527,0.093737,40,1
978.59,972.16,4.4292,-0.68461,968.99,947.46,0.10276,0.096974,41,1
968.93,962.5,4.4512,-0.66264,947.46,925.93,0.10584,0.10005,41,1
831.1,824.66,4.5001,-0.61375,21.533,0,0.10542,0.099634,42,1
805.93,799.5,4.5388,-0.57509,43.066,21.533,0.10305,0.097263,42,1
681.4,674.97,4.5839,-0.52999,947.46,925.93,0.083494,0.077704,43,1
520.24,513.8,4.821,-0.29285,43.066,21.533,0.082657,0.076867,44,1
551.52,545.08,4.7885,-0.32539,21.533,0,0.093426,0.087637,45,1
367.81,361.37,4.8989,-0.21497,64.6,43.066,0.09092,0.085131,45,1
376,369.56,4.8632,-0.25064,64.6,43.066,0.089728,0.083938,46,1
162.99,156.55,5.131,0,43.066,21.533,0.053135,0.047345,41,1
145.43,138.99,5.1222,-0.008745,21.533,0,0.040812,0.035022,34,1
160.82,154.38,4.9288,-0.20217,43.066,21.533,0.045171,0.039381,31,1
160.89,154.46,4.9641,-0.16688,64.6,43.066,0.044054,0.038264,33,1
188.32,181.88,4.8932,-0.23771,43.066,21.533,0.036838,0.031048,35,1
216.63,210.19,4.9843,-0.14665,21.533,0,0.049519,0.043729,37,1
142.14,135.7,5.1528,0,64.6,43.066,0.042099,0.03631,40,1
148.91,142.47,4.9386,-0.21417,64.6,43.066,0.040991,0.035202,41,1
130.78,124.34,4.9814,-0.17133,21.533,0,0.039015,0.033225,40,1
235.11,228.67,5.0364,-0.11635,43.066,21.533,0.052326,0.046536,41,1
196.41,189.97,4.9803,-0.17243,64.6,43.066,0.059114,0.053324,43,1
264.46,258.02,4.8376,-0.31514,64.6,43.066,0.056977,0.051188,43,1
302.17,295.73,4.8731,-0.27964,21.533,0,0.057558,0.051768,41,1
316.65,310.22,4.8746,-0.27818,64.6,43.066,0.058443,0.052654,42,1
296.26,289.82,4.9105,-0.24223,64.6,43.066,0.059895,0.054106,135,1
371.78,365.34,4.8563,-0.29643,64.6,43.066,0.057471,0.051682,41,1
329.94,323.5,4.9396,-0.21316,21.533,0,0.058864,0.053075,136,1
352.54,346.1,5.0935,-0.059301,43.066,21.533,0.066177,0.060388,137,1
505.64,499.21,5.0085,-0.14423,64.6,43.066,0.070237,0.064447,140,1
361.23,354.79,5.1021,-0.050713,43.066,21.533,0.075545,0.069755,141,1
444.63,438.19,5.1616,0,21.533,0,0.07136,0.06557,143,1
342.71,336.27,5.0323,-0.12937,43.066,21.533,0.080373,0.074583,47,1
283.34,276.9,4.9845,-0.17715,64.6,43.066,0.086339,0.080549,49,1
282.56,276.12,4.931,-0.23066,43.066,21.533,0.075364,0.069574,49,1
421.31,414.88,4.9496,-0.21203,21.533,0,0.088474,0.082684,50,1
343.58,337.14,4.985,-0.17658,64.6,43.066,0.075922,0.070132,51,1
263.32,256.88,4.9395,-0.22216,64.6,43.066,0.066275,0.060485,51,1
68.747,62.309,5.1964,0,43.066,21.533,0.060179,0.054389,50,1
139.36,132.92,4.9246,-0.2718,21.533,0,0.041981,0.036191,49,1
93.177,86.738,4.9606,-0.23576,43.066,21.533,0.03348,0.02769,46,1
66.845,60.407,5.016,-0.18044,64.6,43.066,0.036927,0.031137,40,1
136.72,130.28,4.6377,-0.55866,21.533,0,0.026867,0.021077,126,1
113.38,106.94,4.5878,-0.60861,43.066,21.533,0.015998,0.010208,37,1
19.315,12.877,4.8299,-0.3665,64.6,43.066,0.010649,0.00486,47,0
16.809,10.371,4.7509,-0.44551,64.6,43.066,0.008714,0.002925,135,0
75.063,68.625,4.4123,-0.78413,21.533,0,0.0091,0.00331,81,0
39.723,33.285,4.6001,-0.59624,43.066,21.533,0.010715,0.004925,107,0
28.103,21.665,4.9644,-0.23197,64.6,43.066,0.013019,0.007229,92,0
14.019,7.5807,4.8395,-0.35687,43.066,21.533,0.009562,0.003772,126,0
40.75,34.312,5.04,-0.15641,21.533,0,0.010011,0.004221,130,0
3.641,0,4.84,-0.35641,43.066,21.533,0.00869,0.0029,124,0
48.505,44.864,4.5243,-0.67211,172.27,150.73,0.008086,0.002296,108,0
100.99,97.344,4.5673,-0.62909,64.6,43.066,0.021889,0.0161,71,0
181.87,178.22,4.4398,-0.75658,21.533,0,0.022656,0.016866,68,1
157.41,153.77,4.5043,-0.6921,64.6,43.066,0.023659,0.017869,124,1
166.65,163.01,4.4679,-0.72849,64.6,43.066,0.025663,0.019873,64,1
166.22,162.58,4.4278,-0.76856,21.533,0,0.034704,0.028914,61,1
167.99,164.35,4.5649,-0.63151,43.066,21.533,0.03552,0.029731,59,1
248.17,244.53,4.328,-0.86834,21.533,0,0.037301,0.031511,58,1
249.97,246.33,4.406,-0.79041,818.26,796.73,0.03624,0.03045,58,1
200.27,196.63,4.4428,-0.75359,21.533,0,0.03852,0.03273,57,1
223.04,219.4,4.3943,-0.80205,64.6,43.066,0.041681,0.035892,112,1
270.73,267.08,4.4069,-0.78953,64.6,43.066,0.039842,0.034052,58,1
185.23,181.59,4.5504,-0.64602,64.6,43.066,0.034476,0.028686,57,1
295.98,292.34,4.4288,-0.76761,21.533,0,0.037922,0.032133,58,1
179.83,176.19,4.579,-0.61742,64.6,43.066,0.036387,0.030597,57,1
198.71,195.07,4.5432,-0.65317,64.6,43.066,0.037645,0.031855,57,1
188.48,184.84,4.6519,-0.54448,21.533,0,0.039786,0.033997,57,1
283.12,279.48,4.8791,-0.31733,43.066,21.533,0.033196,0.027406,54,1
457.37,453.73,5.3377,0,64.6,43.066,0.039978,0.034189,161,1
459.14,455.5,4.9318,-0.40592,64.6,43.066,0.086193,0.080403,49,1
650.45,646.81,4.8799,-0.4578,64.6,43.066,0.10022,0.094426,49,1
753.83,750.19,4.9125,-0.42523,21.533,0,0.11562,0.10983,49,1
797.02,793.38,4.8661,-0.47166,43.066,21.533,0.11361,0.10782,50,1
755.57,751.93,4.9055,-0.43227,64.6,43.066,0.10663,0.10084,49,1
845.12,841.48,4.8408,-0.49693,21.533,0,0.10996,0.10417,49,1
864.28,860.64,4.8786,-0.45918,43.066,21.533,0.11014,0.10435,48,1
849.6,845.96,4.8478,-0.48994,64.6,43.066,0.1069,0.10111,47,1
916.79,913.15,4.8395,-0.49828,64.6,43.066,0.12455,0.11876,46,1
1041.7,1038,4.7954,-0.54231,21.533,0,0.12735,0.12156,46,1
1175.9,1172.3,4.8166,-0.52111,21.533,0,0.13669,0.13091,46,1
1252.9,1249.3,4.8176,-0.5201,64.6,43.066,0.12993,0.12414,44,1
1245.5,1241.8,4.6737,-0.66402,43.066,21.533,0.1396,0.13382,44,1
1336,1332.4,4.7464,-0.59135,21.533,0,0.14107,0.13528,44,1
1434.1,1430.5,4.7258,-0.61189,925.93,904.39,0.1414,0.13561,44,1
1363.2,1359.6,4.6995,-0.63823,64.6,43.066,0.14603,0.14024,43,1
1445.3,1441.6,4.7275,-0.61025,43.066,21.533,0.13007,0.12428,43,1
1311.4,1307.7,4.6732,-0.66457,21.533,0,0.13603,0.13024,43,1
1301.3,1297.7,4.711,-0.62672,925.93,904.39,0.12557,0.11978,44,1
1287.4,1283.7,4.7159,-0.62178,64.6,43.066,0.1312,0.12541,44,1
1250.4,1246.8,4.7278,-0.60997,43.066,21.533,0.1351,0.12931,44,1
1135.6,1132,4.7203,-0.61743,21.533,0,0.14175,0.13596,45,1
1091.3,1087.6,4.7587,-0.579,64.6,43.066,0.13166,0.12587,45,1
1149.1,1145.5,4.7484,-0.58932,904.39,882.86,0.13649,0.1307,46,1
894.04,890.4,4.737,-0.60074,43.066,21.533,0.12311,0.11732,46,1
853.37,849.73,4.8314,-0.50628,21.533,0,0.1172,0.11141,47,1
791.83,788.19,4.7928,-0.54492,43.066,21.533,0.11843,0.11264,47,1
755.55,751.91,4.8154,-0.52233,43.066,21.533,0.1085,0.10271,47,1
674.78,671.14,4.8147,-0.52301,21.533,0,0.097191,0.091402,48,1
547.41,543.77,4.8192,-0.51858,21.533,0,0.10445,0.098659,48,1
582.53,578.89,4.8086,-0.52908,64.6,43.066,0.10349,0.097702,48,1
590.38,586.74,4.7968,-0.54097,64.6,43.066,0.095932,0.090143,48,1
573.97,570.33,4.7553,-0.58246,21.533,0,0.099507,0.093717,48,1
632.47,628.83,4.7775,-0.56019,21.533,0,0.099489,0.0937,48,1
581.69,578.05,4.7617,-0.57606,64.6,43.066,0.10273,0.096935,47,1
696.05,692.41,4.7604,-0.57736,64.6,43.066,0.10936,0.10357,47,1
736.84,733.19,4.7405,-0.59721,21.533,0,0.11156,0.10577,47,1
688,684.36,4.7369,-0.60086,64.6,43.066,0.11127,0.10548,46,1
673.92,670.28,4.7506,-0.58713,64.6,43.066,0.11308,0.10729,46,1
851.43,847.79,4.6827,-0.65507,21.533,0,0.11505,0.10926,45,1
829.18,825.54,4.7048,-0.6329,21.533,0,0.12008,0.11429,45,1
929.44,925.8,4.663,-0.67475,64.6,43.066,0.12007,0.11428,45,1
963.63,959.99,4.6559,-0.68185,64.6,43.066,0.11721,0.11142,45,1
931.86,928.22,4.669,-0.66872,21.533,0,0.11782,0.11203,45,1
923.56,919.92,4.6547,-0.68303,43.066,21.533,0.12004,0.11425,45,1
900.69,897.05,4.6982,-0.63949,925.93,904.39,0.12744,0.12165,44,1
1154.6,1150.9,4.6906,-0.64715,925.93,904.39,0.13554,0.12975,43,1
1148.7,1145,4.7333,-0.60442,21.533,0,0.13038,0.12459,43,1
1159.9,1156.3,4.6708,-0.66695,947.46,925.93,0.13939,0.1336,43,1
1152,1148.4,4.6565,-0.68125,947.46,925.93,0.14051,0.13473,43,1
1251.6,1248,4.678,-0.65968,43.066,21.533,0.1371,0.13131,43,1
1212.5,1208.8,4.6206,-0.71713,21.533,0,0.14043,0.13464,43,1
1251,1247.4,4.6138,-0.72395,947.46,925.93,0.13171,0.12592,43,1
1322.4,1318.7,4.6045,-0.73321,947.46,925.93,0.13093,0.12514,42,1
1328.5,1324.9,4.676,-0.66171,21.533,0,0.12883,0.12304,42,1
1363,1359.4,4.6501,-0.68765,21.533,0,0.1275,0.12171,42,1
1370.3,1366.7,4.635,-0.70272,947.46,925.93,0.13946,0.13367,42,1
1296.6,1292.9,4.6583,-0.6794,947.46,925.93,0.12721,0.12142,41,1
1314.4,1310.8,4.6425,-0.69518,21.533,0,0.11603,0.11024,42,1
1529.9,1526.2,4.6208,-0.71692,21.533,0,0.1341,0.12831,41,1
1602.1,1598.4,4.6485,-0.68927,947.46,925.93,0.14712,0.14133,41,1
1554.1,1550.5,4.5552,-0.78255,947.46,925.93,0.13944,0.13365,41,1
1744.5,1740.9,4.5608,-0.77691,43.066,21.533,0.14199,0.1362,41,1
1756.9,1753.3,4.5744,-0.76337,947.46,925.93,0.14507,0.13928,41,1
1701.2,1697.6,4.5568,-0.78092,968.99,947.46,0.14868,0.14289,41,1
1666.1,1662.4,4.6069,-0.73086,947.46,925.93,0.14844,0.14265,41,1
1722.9,1719.2,4.5814,-0.75633,947.46,925.93,0.13958,0.13379,41,1
1590.3,1586.6,4.5528,-0.78496,947.46,925.93,0.13729,0.1315,42,1
1584.4,1580.7,4.5483,-0.78943,947.46,925.93,0.13518,0.12939,42,1
1502,1498.4,4.5926,-0.74508,947.46,925.93,0.13568,0.12989,41,1
1490.3,1486.7,4.5599,-0.77781,947.46,925.93,0.12554,0.11975,41,1
1458.2,1454.6,4.5494,-0.78829,947.46,925.93,0.13212,0.12633,42,1
1408,1404.4,4.5306,-0.80712,947.46,925.93,0.12671,0.12092,41,1
1396.7,1393.1,4.569,-0.76875,947.46,925.93,0.13055,0.12476,42,1
1419.8,1416.1,4.6192,-0.71852,947.46,925.93,0.13586,0.13007,42,1
1414.3,1410.7,4.6198,-0.71791,947.46,925.93,0.12765,0.12186,41,1
1396.5,1392.8,4.6268,-0.71098,64.6,43.066,0.12774,0.12196,41,1
1380.8,1377.1,4.6099,-0.72778,43.066,21.533,0.12591,0.12012,41,1
1485.4,1481.8,4.5717,-0.76598,21.533,0,0.13321,0.12742,41,1
1562.7,1559,4.6226,-0.7151,64.6,43.066,0.13801,0.13222,41,1
1615,1611.4,4.6302,-0.70751,947.46,925.93,0.13752,0.13173,41,1
1524.8,1521.1,4.6412,-0.69656,968.99,947.46,0.14424,0.13845,41,1
1739.2,1735.5,4.6421,-0.69558,968.99,947.46,0.14925,0.14346,41,1
1603.2,1599.5,4.672,-0.66576,968.99,947.46,0.13989,0.1341,40,1
1646.7,1643.1,4.6787,-0.65905,968.99,947.46,0.14359,0.1378,40,1
1686.1,1682.4,4.7538,-0.58392,21.533,0,0.13644,0.13065,40,1
1668.4,1664.8,4.7386,-0.59909,968.99,947.46,0.13982,0.13403,40,1
1729,1725.4,4.7328,-0.60488,968.99,947.46,0.14461,0.13882,40,1
1773.5,1769.8,4.6954,-0.64237,968.99,947.46,0.14768,0.14189,39,1
1772.7,1769,4.6647,-0.67302,990.53,968.99,0.14962,0.14383,39,1
1740.2,1736.6,4.6766,-0.6611,990.53,968.99,0.1466,0.14081,39,1
1668.3,1664.7,4.6632,-0.67451,990.53,968.99,0.14779,0.142,39,1
1632.6,1628.9,4.6592,-0.67857,990.53,968.99,0.1429,0.13711,38,1
1779.8,1776.1,4.6939,-0.64383,990.53,968.99,0.14711,0.14132,38,1
1800.6,1797,4.6279,-0.70988,990.53,968.99,0.1527,0.14691,38,1
2010.8,2007.2,4.5679,-0.76978,990.53,968.99,0.1599,0.15411,38,1
2189.2,2185.6,4.4632,-0.87458,990.53,968.99,0.15495,0.14916,37,1
2462.4,2458.8,4.4074,-0.93031,990.53,968.99,0.16038,0.15459,37,1
2461.9,2458.3,4.3858,-0.95193,990.53,968.99,0.14833,0.14254,37,1
2669.5,2665.9,4.4306,-0.9071,1012.1,990.53,0.15488,0.14909,37,1
2495,2491.3,4.4433,-0.8944,1012.1,990.53,0.14407,0.13828,37,1
2373.7,2370.1,4.5122,-0.82552,1012.1,990.53,0.14588,0.14009,36,1
2256.4,2252.8,4.6599,-0.6778,1012.1,990.53,0.15847,0.15268,36,1
1948.5,1944.9,4.8026,-0.53516,1033.6,1012.1,0.15395,0.14816,35,1
2063.2,2059.6,4.7943,-0.54344,1033.6,1012.1,0.16002,0.15354,34,1
2489.2,2485.5,4.7555,-0.58227,1033.6,1012.1,0.14384,0.13736,34,1
2601.7,2598.1,4.6753,-0.66242,1033.6,1012.1,0.14687,0.14039,34,1
2256.3,2252.6,4.7217,-0.61606,1033.6,1012.1,0.13974,0.13326,34,1
2302.1,2298.5,4.6385,-0.69918,1033.6,1012.1,0.14024,0.13376,33,1
2104.5,2100.9,4.7938,-0.54395,1055.1,1033.6,0.14506,0.13857,33,1
1958.4,1954.8,4.7822,-0.55556,1055.1,1033.6,0.14585,0.13937,33,1
2169.9,2166.3,4.8377,-0.5,1055.1,1033.6,0.16094,0.15446,32,1
1976.6,1973,4.8475,-0.49019,1076.7,1055.1,0.14459,0.1381,31,1
1765.8,1762.2,4.9267,-0.41107,1076.7,1055.1,0.14012,0.13363,31,1
1953.1,1949.5,4.7601,-0.5776,1076.7,1055.1,0.13283,0.12635,30,1
1965.8,1962.1,4.7856,-0.55215,1098.2,1076.7,0.11755,0.10947,30,1
1710.3,1706.7,4.9011,-0.43668,1098.2,1076.7,0.11708,0.109,30,1
1985.8,1982.2,4.8896,-0.44818,1098.2,1076.7,0.098285,0.090199,29,1
1946.2,1942.5,4.9024,-0.43532,1098.2,1076.7,0.0982,0.090114,29,1
1914.6,1911,4.8723,-0.46547,1098.2,1076.7,0.095082,0.086996,29,1
2053.2,2049.5,4.8062,-0.53156,1098.2,1076.7,0.096572,0.088486,29,1
1989.1,1985.4,4.8556,-0.48215,1098.2,1076.7,0.088851,0.080765,29,1
2123,2119.3,4.7768,-0.56093,1098.2,1076.7,0.092798,0.084712,29,1
2047.8,2044.1,4.7803,-0.55747,1098.2,1076.7,0.11091,0.10282,29,1
2042.7,2039.1,4.7358,-0.60197,1098.2,1076.7,0.10354,0.09545,29,1
1803.3,1799.7,4.6352,-0.70256,1098.2,1076.7,0.11371,0.10562,29,1
1751.1,1747.5,4.6128,-0.72491,1098.2,1076.7,0.10468,0.096595,29,1
1699.5,1695.9,4.5077,-0.83006,1098.2,1076.7,0.1165,0.10842,29,1
1711.7,1708,4.5352,-0.8025,1076.7,1055.1,0.11903,0.11095,30,1
1597.6,1594,4.5204,-0.8173,1076.7,1055.1,0.12738,0.11929,30,1
1625.2,1621.6,4.5628,-0.77493,1076.7,1055.1,0.13758,0.1295,31,1
1588.1,1584.5,4.6034,-0.73435,1055.1,1033.6,0.14573,0.13764,32,1
1787.7,1784.1,4.6332,-0.70452,1055.1,1033.6,0.13939,0.13131,32,1
1549.3,1545.6,4.7013,-0.6364,1033.6,1012.1,0.14823,0.14014,33,1
1719.3,1715.7,4.525,-0.8127,1033.6,1012.1,0.14176,0.13368,33,1
1578.5,1574.9,4.6393,-0.6984,1033.6,1012.1,0.13689,0.1288,34,1
1392.5,1388.9,4.5749,-0.76279,1033.6,1012.1,0.13529,0.1272,34,1
1371.9,1368.2,4.5071,-0.83061,1033.6,1012.1,0.13912,0.13103,35,1
1260.5,1256.9,4.5199,-0.81778,1012.1,990.53,0.12556,0.11748,35,1
1181.4,1177.8,4.4855,-0.85219,1012.1,990.53,0.10842,0.10034,35,1
926.05,922.41,4.5292,-0.80854,1012.1,990.53,0.10667,0.098589,36,1
969.74,966.1,4.4689,-0.86884,1012.1,990.53,0.09905,0.090964,36,1
828.68,825.04,4.4016,-0.9361,21.533,0,0.096993,0.088907,36,1
854.26,850.62,4.4138,-0.92392,1012.1,990.53,0.098231,0.090145,36,1
732.26,728.62,4.5276,-0.81008,1012.1,990.53,0.089799,0.081713,36,1
924.3,920.66,4.3029,-1.0348,1012.1,990.53,0.08469,0.076604,37,1
928.48,924.84,4.2111,-1.1266,1012.1,990.53,0.085167,0.077081,37,1
976.94,973.3,4.2588,-1.0789,21.533,0,0.094239,0.086153,37,1
784.29,780.65,4.365,-0.97274,990.53,968.99,0.089812,0.081726,37,1
961.19,957.55,4.359,-0.97869,990.53,968.99,0.096988,0.088902,38,1
683.49,679.85,4.5677,-0.77005,990.53,968.99,0.098552,0.090466,38,1
625.32,621.68,4.5634,-0.77431,64.6,43.066,0.091611,0.083525,39,1
558.36,554.72,4.6638,-0.67391,43.066,21.533,0.090889,0.082803,39,1
508.02,504.38,4.6007,-0.73707,990.53,968.99,0.07952,0.071434,39,1
477.14,473.5,4.5932,-0.74452,21.533,0,0.068607,0.060521,38,1
456.03,452.39,4.5819,-0.75578,64.6,43.066,0.082231,0.074145,39,1
526.64,523,4.5496,-0.78808,64.6,43.066,0.077615,0.069529,39,1
385.36,381.72,4.6497,-0.68806,21.533,0,0.077232,0.069146,39,1
331,327.36,4.7125,-0.62524,64.6,43.066,0.067068,0.058982,39,1
376.63,372.99,4.5478,-0.78991,64.6,43.066,0.064238,0.056152,39,1
398.85,395.21,4.4408,-0.89691,64.6,43.066,0.064149,0.056063,38,1
432.63,428.98,4.3991,-0.9386,21.533,0,0.06143,0.053344,38,1
402.16,398.52,4.2998,-1.0379,64.6,43.066,0.057583,0.049497,37,1
544.14,540.5,4.2789,-1.0589,64.6,43.066,0.053272,0.045186,34,1
237.07,233.43,4.5773,-0.76042,43.066,21.533,0.04966,0.041574,35,1
364.07,360.43,4.4167,-0.92106,21.533,0,0.049982,0.041896,36,1
227.21,223.57,4.5643,-0.77346,64.6,43.066,0.049095,0.041009,35,1
159.28,155.64,4.679,-0.65874,64.6,43.066,0.035306,0.02722,34,1
211.9,208.26,4.5912,-0.74656,21.533,0,0.03235,0.024264,32,1
41.823,38.182,4.9896,-0.34817,21.533,0,0.016596,0.00851,107,1
21.302,17.661,5.0894,-0.2483,64.6,43.066,0.013294,0.005208,108,1
34.427,30.786,4.8837,-0.454,64.6,43.066,0.020091,0.012005,54,1
43.115,39.474,4.7402,-0.59755,21.533,0,0.017069,0.008983,111,1
40.266,36.625,4.7246,-0.61316,64.6,43.066,0.019457,0.011371,58,1
71.024,67.383,4.6759,-0.66187,43.066,21.533,0.015624,0.007538,58,1
48.292,44.651,4.7239,-0.61384,64.6,43.066,0.021624,0.013538,115,1
37.311,33.67,4.7264,-0.61134,64.6,43.066,0.021507,0.013421,60,1
24.317,20.676,4.8006,-0.53714,21.533,0,0.018937,0.010851,112,1
2.1262,0,4.8956,-0.44209,43.066,21.533,0.019172,0.011086,58,1
45.649,43.523,4.742,-0.59577,43.066,21.533,0.018353,0.010267,59,1
42.089,39.963,4.7152,-0.6225,21.533,0,0.01774,0.009654,60,1
37.866,35.739,4.6628,-0.67489,43.066,21.533,0.021946,0.01386,57,1
15.626,13.5,4.8558,-0.48197,64.6,43.066,0.015136,0.00705,70,1
7.9583,5.8321,4.795,-0.54269,21.533,0,0.012918,0.004832,87,1
28.83,26.704,4.9222,-0.41554,43.066,21.533,0.009818,0.001732,114,1
3.4666,1.3404,4.92,-0.41775,64.6,43.066,0.011702,0.003616,85,1
121.95,119.83,5.0642,-0.27352,64.6,43.066,0.02626,0.018174,67,1
465.7,463.57,5.0371,-0.30059,21.533,0,0.045485,0.037399,72,1
693.6,691.48,4.7772,-0.56052,21.533,0,0.034686,0.0266,69,1
681.86,679.73,4.7596,-0.57811,64.6,43.066,0.038168,0.030082,77,1
843.59,841.46,4.8537,-0.48405,646,624.46,0.041386,0.0333,14,1
930.32,928.19,4.6817,-0.65599,624.46,602.93,0.028888,0.020802,67,1
822.46,820.34,4.6297,-0.708,602.93,581.4,0.035614,0.027528,85,1
577.63,575.5,4.8467,-0.49107,64.6,43.066,0.032612,0.024526,23,1
393.62,391.49,4.8141,-0.5236,64.6,43.066,0.033002,0.024916,39,1
304.97,302.84,4.8047,-0.53303,43.066,21.533,0.022256,0.01417,39,1
255.44,253.32,4.681,-0.65671,21.533,0,0.024295,0.016209,45,1
114.03,111.9,4.8372,-0.50049,64.6,43.066,0.01351,0.005424,99,1
