@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1829.3,4.9608,21.533,0.042324,2,7,1745.8,0.67813,0,0.03804,2,7,1
1434.3,5.1558,947.46,0.032418,2,7,1350.7,0.87315,925.93,0.028135,2,7,1
1578.9,5.1148,64.6,0.042368,3,7,1495.4,0.83215,43.066,0.038085,3,7,1
2225.7,4.8208,21.533,0.042242,3,5,2142.2,0.53807,0,0.037959,3,5,1
2123.7,4.921,21.533,0.044603,3,5,2040.1,0.63831,0,0.04032,3,5,1
1615.7,5.1104,64.6,0.050096,2,7,1532.2,0.82766,43.066,0.045812,2,7,1
1812,4.9418,43.066,0.037223,3,6,1728.5,0.65907,21.533,0.032939,3,6,1
2490.6,4.8637,21.533,0.043404,2,6,2407.1,0.58099,0,0.03912,2,6,1
2031.6,4.9982,43.066,0.036486,3,6,1948,0.7155,21.533,0.032203,3,6,1
1745,5.0626,968.99,0.046509,2,6,1661.5,0.77993,947.46,0.042225,2,6,1
1541.2,5.1472,947.46,0.049556,3,6,1457.7,0.86453,925.93,0.045272,3,6,1
2208.5,4.9361,43.066,0.045187,3,7,2125,0.65343,21.533,0.040904,3,7,1
1963.7,4.9367,43.066,0.040401,2,7,1880.1,0.65396,21.533,0.036117,2,7,1
1680.9,5.0449,947.46,0.0406,3,7,1597.4,0.7622,925.93,0.036317,3,7,1
1657.2,5.0491,21.533,0.039481,3,5,1573.7,0.76639,0,0.035198,3,5,1
1989,4.8932,43.066,0.039442,3,7,1905.5,0.61056,21.533,0.035159,3,7,1
1741.6,4.9936,64.6,0.036212,3,6,1658.1,0.71094,43.066,0.031928,3,6,1
1339.4,5.1376,947.46,0.039001,3,7,1255.9,0.85488,925.93,0.034718,3,7,1
1509.7,5.0977,947.46,0.037587,3,7,1426.2,0.81505,925.93,0.033304,3,7,1
1619.4,5.0976,947.46,0.039249,3,5,1535.9,0.81489,925.93,0.034965,3,5,1
1534.9,5.1244,64.6,0.037388,3,5,1451.3,0.84174,43.066,0.033105,3,5,1
1795.2,4.981,64.6,0.036707,3,6,1711.7,0.69833,43.066,0.032424,3,6,1
1788.1,4.9834,43.066,0.035375,2,6,1704.5,0.7007,21.533,0.031091,2,6,1
1992,4.9361,21.533,0.035533,3,7,1908.5,0.6534,0,0.03125,3,7,1
1953.7,5.0258,64.6,0.041334,3,7,1870.2,0.74313,43.066,0.037051,3,7,1
1796.9,5.0895,43.066,0.034117,3,5,1713.4,0.80677,21.533,0.029834,3,5,1
1670,5.0916,43.066,0.048216,2,6,1586.4,0.8089,21.533,0.043933,2,6,1
1716,5.1196,968.99,0.042291,3,6,1632.5,0.83686,947.46,0.038008,3,6,1
1835.3,5.0506,64.6,0.0478,2,5,1751.8,0.76795,43.066,0.043517,2,5,1
2057.2,5.074,43.066,0.047422,3,7,1973.7,0.7913,21.533,0.043139,3,7,1
2399.2,5.0536,21.533,0.043979,2,7,2315.7,0.77093,0,0.039696,2,7,1
1982.5,5.1489,43.066,0.057406,3,7,1899,0.86624,21.533,0.053122,3,7,1
1721.5,5.3402,968.99,0.054118,2,6,1637.9,1.0575,947.46,0.049835,2,6,1
2118.9,5.1396,43.066,0.032803,2,6,2035.4,0.85693,21.533,0.02852,2,6,1
1954.9,5.1874,21.533,0.033878,3,6,1871.4,0.90475,0,0.029595,3,6,1
1928.3,5.1881,990.53,0.045925,2,6,1844.8,0.90537,968.99,0.041642,2,6,1
1892.4,5.1603,64.6,0.060239,3,6,1808.9,0.87764,43.066,0.055956,3,6,1
1794.5,5.1391,990.53,0.049164,4,6,1711,0.85644,968.99,0.044881,4,6,1
2024.9,5.1412,21.533,0.053773,2,6,1941.4,0.85848,0,0.04949,2,6,1
1935.2,5.1452,990.53,0.048017,3,6,1851.7,0.86255,968.99,0.043734,3,6,1
2233.9,5.0343,990.53,0.057991,2,6,2150.4,0.75157,968.99,0.053708,2,6,1
2888.7,4.8237,43.066,0.058783,5,5,2805.2,0.54103,21.533,0.0545,5,5,1
2836.4,4.8471,990.53,0.059171,3,6,2752.9,0.56437,968.99,0.054888,3,6,1
2555.5,4.9079,990.53,0.059804,4,6,2472,0.62517,968.99,0.055521,4,6,1
2759.2,4.9694,1012.1,0.062208,4,6,2675.7,0.68671,990.53,0.057925,4,6,1
2862.9,4.9595,1012.1,0.062377,4,6,2779.4,0.67679,990.53,0.058093,4,6,1
2508.8,5.1207,1012.1,0.062102,4,5,2425.2,0.83796,990.53,0.057819,4,5,1
2114.8,5.2907,1012.1,0.05643,6,6,2031.3,1.008,990.53,0.052147,6,6,1
2353.7,5.3463,1033.6,0.048,3,6,2270.2,1.0636,1012.1,0.043717,3,6,1
2365.1,5.4309,1033.6,0.033851,5,5,2281.6,1.1482,1012.1,0.029568,5,5,1
2787.5,5.4245,1033.6,0.02913,3,5,2704,1.1418,1012.1,0.024846,3,5,1
2781,5.3842,1033.6,0.040842,5,6,2697.5,1.0632,1012.1,0.036559,5,6,1
2635.5,5.2916,1033.6,0.041601,4,5,2552,0.97057,1012.1,0.037317,4,5,1
2710.3,5.2162,1033.6,0.028409,6,5,2626.8,0.89514,1012.1,0.024126,6,5,1
2266.4,5.4617,1055.1,0.035435,4,5,2182.9,1.1407,1033.6,0.031152,4,5,1
2322,5.3768,1055.1,0.038023,4,5,2238.5,1.0558,1033.6,0.033739,4,5,1
2496.5,5.3732,21.533,0.061795,5,6,2413,1.0522,0,0.057512,5,6,1
2329.4,5.4056,1076.7,0.030724,5,5,2245.9,1.0845,1055.1,0.026441,5,5,1
2307,5.393,64.6,0.058516,5,5,2223.4,1.0719,43.066,0.054233,5,5,1
2438.9,5.2776,1076.7,0.03198,4,5,2355.3,0.95661,1055.1,0.027697,4,5,1
2598.8,5.2982,21.533,0.021452,3,5,2483.5,0.97715,0,0.017169,3,5,1
1698.1,5.7111,1098.2,0.02561,5,6,1477,1.3901,1076.7,0.021327,5,6,1
2249.3,5.6595,1098.2,0.029541,3,5,2028.2,1.3384,1076.7,0.025258,3,5,1
2297.6,5.6501,1098.2,0.027439,4,5,2076.5,1.3291,1076.7,0.023156,4,5,1
2155.5,5.6415,1098.2,0.025216,4,6,1934.4,1.3204,1076.7,0.020933,4,6,1
2582.5,5.5448,1098.2,0.024697,4,5,2361.4,1.2237,1076.7,0.020414,4,5,1
2387,5.5317,1098.2,0.012608,2,18,2165.9,1.2107,1076.7,0.0083248,2,18,1
2779.3,5.3571,1098.2,0.015373,3,11,2558.2,1.0361,1076.7,0.011089,3,11,1
2559.3,5.3456,1098.2,0.018375,1,26,2338.2,1.0246,1076.7,0.014092,1,26,1
2481.4,5.2892,1098.2,0.0086274,0,0,2260.3,0.96814,1076.7,0.0043442,0,0,1
2200.1,5.1962,1098.2,0.014268,3,18,1979,0.87519,1076.7,0.0099848,3,18,1
2048.6,5.1692,1098.2,0.014699,2,5,1827.5,0.8482,1076.7,0.010415,2,5,1
2059.9,5.0539,1098.2,0.014519,3,5,1838.8,0.73289,1076.7,0.010235,3,5,1
1850.6,5.1106,1076.7,0.019678,3,5,1629.5,0.78956,1055.1,0.015395,3,5,1
1699.4,5.0875,1076.7,0.023208,4,5,1478.3,0.76645,1055.1,0.018925,4,5,1
1976.8,4.9937,1076.7,0.040642,4,5,1755.7,0.67264,1055.1,0.036358,4,5,1
2249.1,4.9027,43.066,0.047346,4,5,2028,0.58167,21.533,0.043062,4,5,1
2287,5.0222,1055.1,0.061283,4,5,2065.9,0.70119,1033.6,0.057,4,5,1
1897,5.0842,21.533,0.052305,4,5,1675.9,0.76317,0,0.048022,4,5,1
1712.6,5.0741,1033.6,0.055152,4,5,1491.5,0.75304,1012.1,0.050869,4,5,1
2024.3,5.001,1033.6,0.042295,4,5,1803.2,0.68001,1012.1,0.038012,4,5,1
1462.7,5.0952,1033.6,0.038746,3,5,1241.6,0.77421,1012.1,0.034463,3,5,1
1612.1,4.9852,1033.6,0.030533,2,5,1391,0.66417,1012.1,0.02625,2,5,1
1905,4.8096,21.533,0.040694,4,5,1683.9,0.48859,0,0.03641,4,5,1
1887.5,4.7677,43.066,0.046467,3,5,1666.4,0.44666,21.533,0.042184,3,5,1
1107.3,5.0975,1012.1,0.038681,2,5,886.18,0.7765,990.53,0.034398,2,5,1
1083,5.0596,1012.1,0.02201,2,5,861.9,0.73857,990.53,0.017727,2,5,1
1634.1,4.6503,21.533,0.020499,2,5,1413,0.32929,0,0.016216,2,5,1
954.74,5.0068,1012.1,0.023363,1,5,733.64,0.68581,990.53,0.01908,1,5,1
814.18,5.1259,1012.1,0.027847,2,5,593.09,0.80486,990.53,0.023563,2,5,1
1656.7,4.6337,21.533,0.012589,1,5,1435.6,0.31262,0,0.0083061,1,5,1
866.6,4.9676,1012.1,0.014197,1,5,645.51,0.64658,990.53,0.0099135,1,5,1
2168.2,4.4299,21.533,0.016412,1,5,1947.1,0.10892,0,0.012129,1,5,1
1405,4.7258,64.6,0.018207,2,5,1183.9,0.40478,43.066,0.013924,2,5,1
1404.5,4.7869,21.533,0.016833,2,5,1183.4,0.46583,0,0.01255,2,5,1
989.33,5.0061,64.6,0.024063,2,5,768.24,0.68508,43.066,0.01978,2,5,1
1053.1,4.9294,64.6,0.018016,2,5,831.96,0.60841,43.066,0.013733,2,5,1
1071.3,4.94,43.066,0.017088,2,5,850.23,0.61901,21.533,0.012804,2,5,1
723.99,5.0743,43.066,0.014129,3,5,502.9,0.75328,21.533,0.0098458,3,5,1
1589.2,4.5119,21.533,0.015102,2,5,1368.1,0.19086,0,0.010818,2,5,1
808.47,4.979,64.6,0.019246,2,5,587.37,0.658,43.066,0.014963,2,5,1
1041.1,4.8563,64.6,0.018846,3,5,819.98,0.53523,43.066,0.014562,3,5,1
939.02,4.7982,21.533,0.015226,2,6,717.92,0.47719,0,0.010943,2,6,1
678.61,5.0615,64.6,0.014374,3,5,457.51,0.74043,43.066,0.010091,3,5,1
586.08,5.0642,64.6,0.013924,1,29,364.99,0.74322,43.066,0.0096405,1,29,1
940.06,4.7382,64.6,0.0082261,0,0,718.97,0.41716,43.066,0.0039429,0,0,1
770.74,4.8876,21.533,0.011595,2,13,549.65,0.5666,0,0.0073119,2,13,1
902.22,4.701,64.6,0.016508,1,5,681.13,0.37993,43.066,0.012224,1,5,1
940.25,4.809,64.6,0.010393,2,5,719.15,0.48799,43.066,0.0061095,2,5,1
1022.8,4.6267,43.066,0.015814,1,28,801.75,0.30567,21.533,0.01153,1,28,1
863.94,4.8237,21.533,0.010362,1,30,642.84,0.5027,0,0.006079,1,30,1
672.88,4.8678,64.6,0.012545,1,28,451.79,0.5468,43.066,0.0082622,1,28,1
550.8,4.9474,64.6,0.0091245,0,0,329.7,0.62637,43.066,0.0048413,0,0,1
956.17,4.6288,21.533,0.013025,1,27,735.07,0.30775,0,0.0087422,1,27,1
571.24,4.7814,21.533,0.0034375,0,0,350.14,0.46036,0,0,0,0,1
540.34,4.7321,64.6,0.0082153,0,0,319.25,0.41106,43.066,0.0047778,0,0,1
723.89,4.6534,64.6,0.0034027,0,0,502.8,0.33235,43.066,0,0,0,1
841.37,4.3751,21.533,0.0040951,0,0,620.27,0.05407,0,0.00069241,0,0,1
620.86,4.6901,64.6,0.0077375,0,0,399.77,0.36911,43.066,0.0043348,0,0,1
454.6,4.9206,43.066,0.0066262,0,0,233.5,0.59961,21.533,0.0032235,0,0,1
778.33,4.5171,64.6,0.0038487,0,0,557.24,0.1961,43.066,0.00044604,0,0,1
577.34,4.6715,64.6,0.0081136,0,0,356.25,0.35042,43.066,0.0047109,0,0,1
614.42,4.6694,21.533,0.0077924,0,0,393.33,0.34839,0,0.0043897,0,0,1
428.96,4.8793,43.066,0.0055103,0,0,207.87,0.55823,21.533,0.0021076,0,0,1
393.63,4.9831,43.066,0.0067441,0,0,172.54,0.66206,21.533,0.0033414,0,0,1
1279,4.1676,21.533,0.0078001,0,0,1057.9,0,0,0.0043974,0,0,1
944.65,4.2977,43.066,0.0044616,0,0,723.55,0.1301,21.533,0.0010589,0,0,1
411.82,4.7845,64.6,0.01125,1,5,127.22,0.61683,43.066,0.0078474,1,5,1
236.67,5.0517,21.533,0.0081924,0,0,0,0.88406,0,0.0047897,0,0,1
552.35,4.5754,43.066,0.0055073,0,0,315.67,0.40771,21.533,0.0021046,0,0,1
715.17,4.5283,64.6,0.0061007,0,0,478.5,0.36067,43.066,0.002698,0,0,1
452.96,5.173,64.6,0.010729,1,13,216.29,1.0054,43.066,0.0073267,1,13,1
875.93,5.167,21.533,0.017384,3,5,639.26,0.99932,0,0.013981,3,5,1
1754.9,4.6673,21.533,0.013019,2,14,1518.2,0.49962,0,0.0096167,2,14,1
1200.1,4.9493,64.6,0.016199,2,15,963.39,0.78162,43.066,0.012796,2,15,1
1041.7,5.245,43.066,0.023452,2,14,804.98,1.0773,21.533,0.020049,2,14,1
1495.7,4.9373,43.066,0.011534,2,14,1259,0.76964,21.533,0.0081308,2,14,1
946.93,5.1135,602.93,0.015717,2,5,710.25,0.9459,581.4,0.012314,2,5,1
979.32,5.095,64.6,0.012253,2,5,742.65,0.92731,43.066,0.0088505,2,5,1
698.18,5.14,64.6,0.018605,2,15,461.5,0.9724,43.066,0.015202,2,15,1
903.85,4.8514,43.066,0.007747,0,0,667.18,0.68378,21.533,0.0043443,0,0,1
662.3,4.9183,21.533,0.0077109,0,0,425.63,0.75061,0,0.0043082,0,0,1
595.82,4.9213,64.6,0.0073845,0,0,359.15,0.75366,43.066,0.0039818,0,0,1
642.09,4.7369,43.066,0.0076919,0,0,405.42,0.56929,21.533,0.0042892,0,0,1
1015.4,4.1174,21.533,0.0058627,0,0,778.75,0,0,0.00246,0,0,1
539.21,4.665,43.066,0.0041254,0,0,302.54,0.54758,21.533,0.00072271,0,0,1
481.89,4.7987,64.6,0.0071843,0,0,245.21,0.68134,43.066,0.0037816,0,0,1
707.25,4.4508,64.6,0.0083986,0,0,470.58,0.33342,43.066,0.0049959,0,0,0
842.32,4.3346,21.533,0.0068063,0,0,605.64,0.21721,0,0.0034036,0,0,0
369.89,4.9188,43.066,0.0082499,0,0,133.21,0.80145,21.533,0.0048472,0,0,0
191.01,5.2856,64.6,0.005137,0,0,0,1.1682,43.066,0.0017343,0,0,0
419.83,4.8421,43.066,0.0085116,0,0,228.82,0.72476,21.533,0.0051089,0,0,0
665.86,4.6133,21.533,0.0093116,0,0,474.85,0.49598,0,0.0059089,0,0,0
116.99,5.2466,43.066,0.0064506,0,0,0,1.1293,21.533,0.0030479,0,0,0
787.16,4.5472,64.6,0.0068283,0,0,670.17,0.42983,43.066,0.0034256,0,0,0
910.34,4.2005,64.6,0.0039967,0,0,793.35,0.083142,43.066,0.000594,0,0,0
1012.9,4.267,21.533,0.0075122,0,0,895.94,0.14961,0,0.0041095,0,0,0
594.3,4.531,43.066,0.0063136,0,0,477.31,0.41368,21.533,0.0029109,0,0,0
594.94,4.5863,43.066,0.0076375,0,0,477.96,0.46894,21.533,0.0042348,0,0,0
779.77,4.3614,21.533,0.0054432,0,0,662.79,0.24407,0,0.0020405,0,0,0
570.39,4.5551,43.066,0.0042561,0,0,453.4,0.4377,21.533,0.00085345,0,0,0
197.66,5.1609,64.6,0.0089363,0,0,80.674,1.0436,43.066,0.0055336,0,0,0
405.42,4.8718,43.066,0.0068341,0,0,288.44,0.75447,21.533,0.0034314,0,0,0
1020.1,4.3303,21.533,0.0071266,0,0,903.12,0.21297,0,0.0037239,0,0,0
1135.1,4.1453,21.533,0.0056929,0,0,1018.2,0.027923,0,0.0022902,0,0,0
395.87,4.9041,64.6,0.0058518,0,0,278.88,0.78677,43.066,0.0024491,0,0,0
661.02,4.54,43.066,0.0068987,0,0,544.03,0.42259,21.533,0.003496,0,0,0
773.16,4.4923,21.533,0.0085486,0,0,656.18,0.37491,0,0.0051459,0,0,0
626.92,4.5191,43.066,0.0057289,0,0,509.94,0.40177,21.533,0.0023262,0,0,0
325.21,5.0469,64.6,0.0072855,0,0,208.22,0.92954,43.066,0.0038828,0,0,0
456.87,4.9548,43.066,0.019268,1,22,339.88,0.83738,21.533,0.015865,1,22,0
745,4.7075,21.533,0.020121,1,22,628.01,0.59013,0,0.016718,1,22,1
692.52,4.8807,64.6,0.04229,2,15,575.54,0.76333,43.066,0.038888,2,15,1
699.67,5.0272,64.6,0.058515,4,5,582.68,0.90981,43.066,0.055112,4,5,1
398.06,5.2,21.533,0.051393,3,5,281.07,1.0826,0,0.047991,3,5,1
1374.3,4.5532,43.066,0.058504,3,5,1257.3,0.43579,21.533,0.055101,3,5,1
1017.7,4.7781,64.6,0.070424,3,5,900.74,0.66074,43.066,0.067022,3,5,1
789,5.188,64.6,0.10459,3,5,672.01,1.0706,43.066,0.10119,3,5,1
1115.7,5.079,21.533,0.083152,3,5,998.71,0.96162,0,0.079749,3,5,1
1798.8,4.6739,43.066,0.098645,5,5,1681.8,0.55656,21.533,0.095242,5,5,1
2046.3,4.6112,64.6,0.10196,4,5,1929.3,0.4938,43.066,0.098557,4,5,1
1589.7,4.7672,1894.9,0.1128,4,5,1472.7,0.64983,1873.4,0.1094,4,5,1
1806.9,4.5933,1916.5,0.086766,3,5,1690,0.47598,1894.9,0.083363,3,5,1
1919.7,4.5667,1916.5,0.095905,3,9,1802.7,0.44933,1894.9,0.092502,3,9,1
2029.5,4.7596,1959.5,0.092219,3,5,1912.5,0.64221,1938,0.088816,3,5,1
1982.4,4.9071,1981.1,0.10517,3,5,1865.4,0.78972,1959.5,0.10177,3,5,1
1831.7,5.0526,21.533,0.11601,3,5,1714.7,0.93527,0,0.1126,3,5,1
1570.6,5.0872,21.533,0.11631,2,5,1453.6,0.96978,0,0.1129,2,5,1
2186.1,4.9534,64.6,0.11618,2,5,2069.1,0.83602,43.066,0.11278,2,5,1
1987.3,4.9957,64.6,0.11058,3,5,1870.4,0.87837,43.066,0.10718,3,5,1
1788.2,4.9371,21.533,0.10305,4,5,1671.2,0.81969,0,0.099648,4,5,1
1469,5.0567,2088.7,0.11113,4,5,1352.1,0.93934,2067.2,0.10773,4,5,1
1491.9,4.9096,2110.3,0.11821,4,5,1374.9,0.79223,2088.7,0.11481,4,5,1
1874.2,4.8103,64.6,0.11136,4,5,1757.2,0.6929,43.066,0.10796,4,5,1
1588.8,4.9086,21.533,0.11531,4,5,1471.8,0.79125,0,0.11191,4,5,1
1449.8,4.9975,64.6,0.094061,4,5,1332.8,0.88012,43.066,0.090658,4,5,1
1358.4,5.0279,64.6,0.096229,4,5,1241.4,0.91053,43.066,0.092826,4,5,1
1910.5,5.0217,21.533,0.10959,5,5,1793.5,0.90438,0,0.10619,5,5,1
1881.4,5.0496,21.533,0.11997,4,5,1764.4,0.93228,0,0.11657,4,5,1
1451.8,5.1816,6287.7,0.10581,4,5,1334.8,1.0642,6266.2,0.10241,4,5,1
1568.4,5.0792,64.6,0.10345,4,5,1451.5,0.96186,43.066,0.10004,4,5,1
2219.5,4.822,21.533,0.10002,4,5,2102.5,0.70459,0,0.096617,4,5,1
2442.8,4.7796,21.533,0.10534,4,5,2325.8,0.66226,0,0.10194,4,5,1
1922.1,5.0743,2088.7,0.12368,4,5,1805.2,0.95694,2067.2,0.12028,4,5,1
2345.9,5.0402,2088.7,0.15231,4,5,2228.9,0.92282,2067.2,0.14891,4,5,1
2650.9,4.8099,43.066,0.13369,4,5,2533.9,0.69252,21.533,0.13029,4,5,1
2464.2,4.9588,43.066,0.12919,4,5,2347.2,0.84144,21.533,0.12579,4,5,1
1765.7,5.0289,2045.7,0.11386,4,5,1648.7,0.91155,2024.1,0.11046,4,5,1
2542.3,4.8615,43.066,0.12949,4,5,2425.3,0.74418,21.533,0.12608,4,5,1
2596.9,4.8675,21.533,0.12639,4,5,2479.9,0.75017,0,0.12299,4,5,1
2550.5,4.7889,2045.7,0.11417,4,5,2433.5,0.67157,2024.1,0.11077,4,5,1
1833.9,5.0094,2045.7,0.097125,4,5,1716.9,0.892,2024.1,0.093722,4,5,1
2199.3,4.849,21.533,0.10187,4,5,2082.3,0.73165,0,0.098462,4,5,1
2674.9,4.8002,64.6,0.099022,4,5,2557.9,0.68282,43.066,0.095619,4,5,1
1891.6,4.9462,2088.7,0.086142,4,5,1774.6,0.82878,2067.2,0.082739,4,5,1
2312.5,4.9112,2088.7,0.11479,4,5,2195.5,0.79383,2067.2,0.11138,4,5,1
2408.5,4.8789,2067.2,0.11207,4,5,2291.5,0.76158,2045.7,0.10867,4,5,1
2149.2,4.9792,21.533,0.10197,5,5,2032.3,0.86179,0,0.098571,5,5,1
2254.1,4.9778,2045.7,0.090557,5,5,2137.1,0.86041,2024.1,0.087154,5,5,1
1967.4,4.9461,64.6,0.079508,4,4,1850.4,0.82872,43.066,0.076106,4,4,1
1536.6,4.9604,21.533,0.070281,4,5,1419.6,0.84301,0,0.066878,4,5,1
1583.6,5.0693,2067.2,0.077778,4,5,1466.7,0.95193,2045.7,0.074376,4,5,1
1194.8,5.2638,64.6,0.074487,5,5,1077.9,1.1464,43.066,0.071085,5,5,1
1122.2,5.1134,64.6,0.067445,3,5,1005.2,0.99603,43.066,0.064043,3,5,1
1518.3,5.0307,2002.6,0.085593,4,5,1401.4,0.91332,1981.1,0.08219,4,5,1
2459.2,5.1807,43.066,0.10662,4,5,2342.2,1.0633,21.533,0.10322,4,5,1
1410.4,5.5501,64.6,0.08039,2,13,1293.5,1.4328,43.066,0.076987,2,13,1
828,5.4284,43.066,0.030698,3,5,711.01,1.3111,21.533,0.027295,3,5,1
629.26,5.2168,64.6,0.03658,2,13,512.27,1.0994,43.066,0.033177,2,13,1
1049.9,4.689,21.533,0.026138,2,12,932.92,0.57161,0,0.022736,2,12,1
751.61,5.0393,43.066,0.016984,2,14,634.62,0.92197,21.533,0.013581,2,14,1
1121.6,5.4361,43.066,0.031647,3,5,1004.6,1.3188,21.533,0.028245,3,5,1
2094.2,5.4239,21.533,0.049023,3,5,1977.2,1.3065,0,0.04562,3,5,1
3109.6,5.3933,43.066,0.062052,3,5,2992.6,1.2759,21.533,0.05865,3,5,1
2574.9,5.267,1205.9,0.073656,3,6,2457.9,1.1496,1184.3,0.070253,3,6,1
2358.7,5.2168,1184.3,0.076833,3,7,2241.8,1.0994,1162.8,0.07343,3,7,1
2963.8,4.9387,21.533,0.077032,3,7,2846.8,0.82134,0,0.073629,3,7,1
2188.5,5.1523,1119.7,0.074287,3,6,2071.5,1.035,1098.2,0.070884,3,6,1
2128.1,5.1467,1098.2,0.051421,3,7,2011.2,1.0293,1076.7,0.048019,3,7,1
2193.9,5.0509,21.533,0.047466,3,6,2077,0.93355,0,0.044063,3,6,1
1692.5,5.1214,43.066,0.032072,3,5,1575.5,1.004,21.533,0.028669,3,5,1
1793.4,5.0458,43.066,0.034225,3,5,1676.5,0.9284,21.533,0.030823,3,5,1
1945.4,4.8219,21.533,0.032845,3,5,1828.4,0.70449,0,0.029442,3,5,1
1234.8,5.1153,64.6,0.028476,3,5,1117.8,0.99796,43.066,0.025073,3,5,1
1676.4,4.8716,21.533,0.032405,3,5,1559.4,0.75426,0,0.029002,3,5,1
1395.3,4.9222,64.6,0.032928,3,5,1278.3,0.80482,43.066,0.029526,3,5,1
1619.8,4.8128,21.533,0.034547,3,5,1502.8,0.6954,0,0.031145,3,5,1
1565.3,4.9048,64.6,0.020299,3,5,1448.3,0.78739,43.066,0.016896,3,5,1
1556.7,4.8544,21.533,0.026138,2,5,1439.7,0.73705,0,0.022735,2,5,1
1174.7,5.0803,64.6,0.024603,3,5,1057.7,0.96294,43.066,0.0212,3,5,1
937.75,5.1217,1098.2,0.027109,3,5,820.76,1.0043,1076.7,0.023706,3,5,1
1698.6,4.6987,21.533,0.029048,3,5,1581.6,0.5813,0,0.025646,3,5,1
1467,4.867,64.6,0.020977,3,5,1350.1,0.74968,43.066,0.017575,3,5,1
1125.9,5.0576,64.6,0.023973,3,5,1008.9,0.94026,43.066,0.020571,3,5,1
1105.4,5.059,21.533,0.028409,3,5,988.46,0.94164,0,0.025006,3,5,1
1331.8,4.9447,193.8,0.023647,3,5,1214.9,0.82732,172.27,0.020244,3,5,1
1298.3,5.0129,43.066,0.02565,3,5,1181.3,0.89554,21.533,0.022247,3,5,1
1134.3,5.1578,1076.7,0.025599,3,5,1017.3,1.0404,1055.1,0.022197,3,5,1
1140.4,5.0596,1076.7,0.022014,2,5,1023.5,0.94228,1055.1,0.018612,2,5,1
1529.7,4.8409,21.533,0.024128,3,5,1412.7,0.72349,0,0.020725,3,5,1
1524.8,4.8483,64.6,0.020519,3,5,1407.8,0.73095,43.066,0.017116,3,5,1
1088.7,5.0238,1076.7,0.023973,2,5,971.75,0.90638,1055.1,0.020571,2,5,1
1124.6,5.0748,21.533,0.026441,3,5,1007.6,0.95747,0,0.023038,3,5,1
1053.9,5.0436,43.066,0.026112,3,5,936.9,0.92622,21.533,0.022709,3,5,1
866.12,5.136,64.6,0.025441,2,5,749.14,1.0186,43.066,0.022038,2,5,1
1262.7,4.9163,64.6,0.0202,2,5,1145.7,0.79893,43.066,0.016797,2,5,1
1620.4,4.7944,21.533,0.019456,3,5,1503.4,0.67701,0,0.016054,3,5,1
2254.9,4.6622,43.066,0.021978,2,5,2137.9,0.54481,21.533,0.018576,2,5,1
1235.9,5.0549,64.6,0.02321,2,5,1118.9,0.93754,43.066,0.019807,2,5,1
1457.9,4.8787,21.533,0.021071,3,5,1340.9,0.7613,0,0.017668,3,5,1
1294.7,4.9352,43.066,0.028345,2,5,1177.7,0.81782,21.533,0.024942,2,5,1
1317.4,4.9845,64.6,0.019776,3,5,1200.4,0.86714,43.066,0.016373,3,5,1
841.37,5.2203,64.6,0.023059,2,6,724.38,1.1029,43.066,0.019656,2,6,1
1072.7,5.109,64.6,0.024623,3,5,955.76,0.99164,43.066,0.02122,3,5,1
1302.8,4.8533,21.533,0.019624,2,5,1185.8,0.73597,0,0.016221,2,5,1
1063.9,4.9944,43.066,0.021876,2,5,946.88,0.87703,21.533,0.018474,2,5,1
1179.9,4.9567,64.6,0.020402,2,5,1062.9,0.83937,43.066,0.016999,2,5,1
1600.8,4.6879,21.533,0.018219,2,5,1483.8,0.57055,0,0.014816,2,5,1
1383,4.874,21.533,0.021804,1,15,1266,0.75661,0,0.018401,1,15,1
1274.3,4.9072,64.6,0.015505,2,7,1157.4,0.78987,43.066,0.012103,2,7,1
1218.9,4.8673,43.066,0.014523,2,7,1101.9,0.74997,21.533,0.01112,2,7,1
1430.7,4.7931,43.066,0.018974,2,7,1313.7,0.67572,21.533,0.015572,2,7,1
986.85,5.0221,43.066,0.011087,2,7,869.86,0.90471,21.533,0.0076847,2,7,1
841.01,5.1009,64.6,0.016434,1,5,724.02,0.98355,43.066,0.013031,1,5,1
1467,4.8049,43.066,0.015421,3,5,1350.1,0.68753,21.533,0.012018,3,5,1
1350.6,4.822,21.533,0.024847,2,5,1233.7,0.70465,0,0.021445,2,5,1
991.06,5.0547,43.066,0.025421,3,5,874.07,0.93734,21.533,0.022018,3,5,1
952.85,5.0945,64.6,0.021388,3,6,835.87,0.9771,43.066,0.017985,3,6,1
1656.9,4.6387,21.533,0.017437,2,5,1539.9,0.52129,0,0.014034,2,5,1
