@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1.0387,14,0.78569,8,1
1.0951,13,0.84208,7,1
1.1417,13,0.88864,7,1
1.1212,13,0.8682,7,1
1.1366,13,0.88357,7,1
1.2036,13,0.95055,7,1
1.2487,13,0.99564,7,1
1.2034,13,0.95038,7,1
0.9883,15,0.73528,9,1
0.93217,13,0.67915,7,1
1.0474,20,0.79437,14,1
0.91213,22,0.65911,16,1
0.70564,22,0.45261,16,1
0.78771,26,0.53469,20,1
0.85673,19,0.6037,13,1
1.026,18,0.77299,12,1
0.82499,15,0.57197,9,1
0.89035,28,0.63732,22,1
0.75783,18,0.5048,12,1
0.70835,34,0.45533,28,1
0.78705,42,0.53403,36,1
1.071,45,0.81795,39,1
1.2087,45,0.95567,39,1
1.2427,45,0.98967,39,1
1.237,45,0.98396,39,1
1.1158,39,0.86276,33,1
1.0719,44,0.81886,38,1
1.0748,40,0.82181,34,1
1.0501,45,0.79711,39,1
0.90297,44,0.64995,38,1
0.82946,44,0.57644,38,1
0.89965,46,0.64663,40,1
0.98884,45,0.73582,39,1
1.0595,45,0.80645,39,1
0.90444,47,0.65142,41,1
0.78444,52,0.53141,46,1
1.0297,47,0.7767,41,1
1.0966,46,0.84356,40,1
1.0566,47,0.80358,41,1
1.0102,55,0.75716,49,1
1.0314,53,0.77836,47,1
0.77542,53,0.5224,47,1
0.76476,54,0.51174,48,1
0.78981,52,0.53679,46,1
0.68277,59,0.42975,53,1
0.68686,72,0.43384,66,1
0.58598,86,0.33296,80,1
0.75261,64,0.49959,58,1
0.93026,56,0.67724,50,1
1.0974,56,0.84439,50,1
0.90071,59,0.64768,53,1
0.97888,54,0.72586,48,1
1.0176,53,0.7646,47,1
1.0717,52,0.81868,46,1
1.1238,52,0.87079,46,1
0.97696,52,0.72393,46,1
0.85272,53,0.5997,47,1
0.99423,53,0.74121,47,1
1.0456,88,0.79262,82,1
1.0774,100,0.82439,94,1
1.1571,100,0.90409,94,1
1.194,104,0.94102,98,1
1.0006,93,0.74754,87,1
0.81459,73,0.56156,67,1
1.1066,41,0.85354,35,1
1.151,17,0.89794,11,1
1.1278,18,0.87477,12,1
1.1455,17,0.89247,11,1
1.1502,16,0.89713,10,1
1.0677,15,0.81471,9,1
1.2142,15,0.9612,9,1
1.1569,15,0.90384,9,1
1.2929,15,1.0398,9,1
1.3054,15,1.0524,9,1
1.3365,15,1.0835,9,1
1.3296,15,1.0766,9,1
1.0393,15,0.78632,9,1
1.0329,15,0.77984,9,1
1.1292,15,0.87618,9,1
1.2019,15,0.94891,9,1
1.1616,15,0.90856,9,1
1.1842,15,0.93119,9,1
1.0498,15,0.79677,8,1
0.87823,15,0.62521,8,1
0.63209,15,0.37907,8,1
0.74076,16,0.48773,9,1
0.5572,15,0.30418,8,1
0.85128,22,0.59826,15,1
1.2568,19,1.0038,12,1
0.64468,22,0.39166,15,1
0.43197,22,0.17894,15,1
0.41393,25,0.16091,18,1
0.46474,31,0.21172,24,1
0.58545,41,0.33243,34,1
0.49014,60,0.23712,53,1
0.67053,66,0.4175,59,1
0.71854,66,0.46552,59,1
0.36632,37,0.1133,30,1
0.52904,24,0.27602,17,1
0.47709,19,0.22407,12,1
0.41599,20,0.16296,13,1
0.40459,15,0.15157,8,1
0.50882,19,0.25579,12,1
0.63601,18,0.38299,11,1
0.77644,14,0.52342,7,1
0.38334,20,0.13032,13,1
0.38287,26,0.12985,19,1
0.4054,21,0.15238,14,1
0.55355,12,0.30053,5,1
0.73207,12,0.47904,5,1
0.87486,11,0.62184,4,1
0.69302,13,0.43999,6,1
0.58531,17,0.33229,10,1
0.7583,13,0.50528,6,1
0.8314,11,0.57838,4,1
0.76128,12,0.50826,5,1
0.87231,12,0.61929,5,1
0.88879,13,0.63576,6,1
0.41029,21,0.15727,14,1
0.35418,34,0.10116,27,1
0.42584,35,0.17282,28,0
0.50369,26,0.25067,19,0
0.35708,28,0.10406,21,0
0.60892,30,0.3559,23,0
0.71568,23,0.46266,16,0
0.43207,40,0.17905,33,0
0.40481,45,0.15179,38,0
0.40927,39,0.15625,32,0
0.38489,38,0.13187,31,0
0.31378,42,0.060753,35,0
0.44285,32,0.18983,25,0
0.47361,24,0.22059,17,0
0.58057,36,0.32755,29,0
0.40964,37,0.15661,30,0
0.35859,41,0.10557,34,0
0.35832,44,0.1053,37,0
0.28615,45,0.033129,38,0
0.39287,43,0.13984,36,0
0.38851,38,0.13549,31,0
0.51134,27,0.25832,20,0
0.44518,40,0.19216,33,0
0.31199,38,0.058964,31,0
0.59253,31,0.3395,24,0
0.54796,35,0.29494,28,0
0.34952,40,0.096497,33,0
0.44905,42,0.19603,35,0
0.39507,46,0.14205,39,0
0.39544,41,0.14241,34,0
0.47499,39,0.22197,32,0
0.44913,24,0.1961,17,0
0.406,29,0.15298,22,0
0.38625,27,0.13323,20,1
0.28671,37,0.033689,30,1
0.35581,34,0.10279,27,1
0.31786,36,0.064842,29,1
0.55318,30,0.30016,23,1
0.87783,14,0.62481,7,1
0.84141,14,0.58839,7,1
1.036,12,0.783,5,1
1.0596,12,0.80654,5,1
1.0469,12,0.79388,5,1
1.1098,12,0.85682,5,1
1.1203,14,0.8673,7,1
1.0305,12,0.77747,5,1
0.91307,12,0.66005,5,1
0.97261,12,0.71959,5,1
0.88866,14,0.63563,7,1
0.9941,13,0.74108,6,1
1.0534,12,0.8004,5,1
1.0514,13,0.79835,6,1
1.0445,12,0.79151,5,1
1.0618,14,0.80875,7,1
1.028,17,0.77494,10,1
0.9487,16,0.69568,9,1
1.0168,11,0.76381,4,1
0.95251,14,0.69949,7,1
1.1342,11,0.88116,4,1
1.238,7,0.985,0,1
0.89807,13,0.64504,6,1
1.1052,15,0.8522,8,1
0.95845,17,0.70543,10,1
0.87998,26,0.62696,19,1
0.91144,20,0.65842,13,1
0.74557,21,0.49254,14,1
0.8736,18,0.62057,11,1
0.68649,13,0.43347,6,1
0.8651,13,0.61208,6,1
0.92347,13,0.67045,6,1
0.84104,13,0.58802,6,1
1.0484,13,0.79535,6,1
0.99577,13,0.74274,6,1
1.0696,13,0.8166,6,1
1.1956,12,0.94258,5,1
1.004,12,0.75097,5,1
0.88984,14,0.63682,7,1
0.64293,24,0.38991,17,1
0.36805,39,0.11503,32,1
0.48311,52,0.23008,45,1
0.32813,50,0.075108,43,1
0.58574,22,0.33272,15,1
0.34175,24,0.088728,17,1
0.32401,32,0.070992,25,1
0.32237,35,0.06935,28,1
0.33869,42,0.085663,35,0
0.30065,48,0.047628,41,0
0.25031,50,0,43,0
0.21814,51,0,44,0
0.22666,45,0.0085166,38,0
0.25055,45,0.032413,38,0
0.40218,43,0.18404,36,0
0.26614,48,0.047997,41,0
0.3861,49,0.16795,42,0
0.31101,42,0.092872,35,0
0.26072,41,0.042578,34,0
0.31824,36,0.1001,29,0
0.32065,38,0.10251,31,0
0.28663,46,0.06849,39,0
0.32389,45,0.10574,38,0
0.28764,47,0.069495,40,0
0.41461,45,0.19647,38,0
0.7693,19,0.55116,12,0
0.30253,46,0.084389,39,0
0.43788,46,0.21974,39,1
0.28711,45,0.068964,38,1
0.64303,25,0.42489,18,1
0.77191,15,0.55377,8,1
0.88902,26,0.67088,19,1
0.9269,26,0.70875,19,1
1.0109,19,0.7928,12,1
0.88946,10,0.67132,3,1
0.5345,13,0.31636,6,1
0.94176,8,0.72362,1,1
1.0055,8,0.78741,1,1
0.69788,9,0.47973,2,1
0.80536,8,0.58722,1,1
0.90794,10,0.6898,3,1
1.0278,13,0.80963,6,1
0.89593,12,0.67779,5,1
0.8617,12,0.64356,5,1
0.89546,13,0.67732,6,1
0.95908,9,0.74094,2,1
0.92678,9,0.70864,2,1
0.69674,14,0.4786,7,1
0.7436,12,0.52546,5,1
0.80681,12,0.58867,5,1
0.84145,11,0.62331,4,1
0.82043,8,0.60229,1,1
0.8143,8,0.59616,1,1
0.90307,9,0.68492,2,1
0.77369,8,0.55554,1,1
0.84104,8,0.6229,1,1
0.80763,8,0.58949,1,1
0.57052,11,0.35238,4,1
0.7185,10,0.50036,3,1
0.73085,11,0.51271,4,1
0.98153,11,0.76339,4,1
0.88713,6,0.66899,0,1
0.87207,11,0.65393,5,1
1.0649,11,0.84671,5,1
0.93693,10,0.71879,4,1
0.9978,11,0.77966,5,1
0.76188,12,0.54374,6,1
0.75663,11,0.53849,5,1
0.77503,9,0.55689,3,1
0.79047,11,0.57233,5,1
0.80789,11,0.58975,5,1
0.61278,11,0.39464,5,1
0.78899,8,0.57085,2,1
0.64855,14,0.4304,8,1
0.78347,13,0.56532,7,1
0.84023,12,0.62209,6,1
0.8922,12,0.67406,6,1
0.51027,20,0.29213,14,1
0.40005,20,0.18191,14,1
0.5208,20,0.30266,14,0
0.50756,11,0.28942,5,0
0.48244,13,0.2643,7,0
0.39173,15,0.17359,9,0
0.7589,16,0.54076,10,0
0.8196,12,0.60146,6,0
0.54767,9,0.32953,3,0
0.55035,11,0.33221,5,0
0.81554,21,0.5974,15,0
0.65478,18,0.43664,12,0
1.079,8,0.86084,2,0
0.8713,7,0.65316,1,0
0.60059,16,0.38245,10,0
0.45619,19,0.23805,13,0
1.0009,9,0.78271,3,0
1.1473,9,0.92919,3,0
0.78266,11,0.56451,5,0
0.69418,17,0.47604,11,0
0.58847,15,0.37032,9,0
0.43421,14,0.21607,8,0
0.4717,26,0.25356,20,0
0.58476,25,0.36662,19,0
0.76171,13,0.54357,7,0
0.90716,8,0.68902,2,0
1.3004,9,1.0823,3,1
0.5704,9,0.35226,3,1
0.78664,11,0.5685,5,1
1.0263,14,0.8082,8,1
0.91221,10,0.69406,4,1
1.2309,7,1.0128,1,1
1.1456,11,0.92742,5,1
1.2091,14,0.99095,8,1
1.2438,15,1.0256,9,1
0.95439,18,0.73625,12,1
0.8302,30,0.61206,24,1
0.84944,14,0.6313,8,1
0.89289,14,0.67475,8,1
0.87227,15,0.65413,9,1
0.93275,13,0.71461,7,1
0.90668,9,0.68854,3,1
0.94167,8,0.72353,2,1
0.91675,8,0.69861,2,1
0.8917,11,0.67356,5,1
0.96991,9,0.75177,3,1
0.89052,12,0.67238,6,1
0.90425,10,0.68611,4,1
0.82758,11,0.60944,5,1
0.52416,9,0.30602,3,1
0.98936,9,0.77122,3,1
0.96641,9,0.74826,3,1
0.7774,10,0.55926,4,1
0.93616,9,0.71802,3,1
0.69759,9,0.47945,3,1
0.60579,10,0.38765,4,1
0.61291,13,0.39477,7,1
0.70963,11,0.49149,5,1
0.67369,10,0.45555,4,1
0.65323,9,0.43508,3,1
0.57904,17,0.3609,11,1
0.67807,10,0.45993,4,1
0.51802,16,0.29988,10,1
0.47846,18,0.26032,12,1
0.36467,60,0.14653,54,1
0.38151,87,0.16337,81,1
0.45829,77,0.24015,71,1
0.43359,48,0.21545,42,1
0.52742,20,0.30928,14,1
0.78288,11,0.56474,5,0
0.96883,7,0.75069,1,0
0.80997,9,0.59183,3,0
0.924,9,0.70586,3,0
0.63193,18,0.41379,12,0
0.81689,14,0.59875,8,0
0.95946,11,0.74132,5,0
0.86239,12,0.64425,6,0
0.59268,16,0.37454,10,0
0.52697,10,0.30883,4,0
0.34412,17,0.12598,11,0
0.39354,16,0.1754,10,0
0.29626,19,0.078122,13,0
0.41742,21,0.19928,15,0
0.34655,22,0.12841,16,0
0.4735,19,0.25536,13,0
0.54618,18,0.32804,12,0
0.43761,17,0.21947,11,0
0.43743,15,0.21928,9,0
0.62879,16,0.41065,10,0
0.39178,9,0.17364,3,0
0.73053,12,0.51239,6,0
0.69792,12,0.47978,6,0
0.73561,12,0.51747,6,0
0.69251,12,0.47437,6,0
0.6751,12,0.45696,6,1
0.57145,9,0.35331,3,1
0.69627,13,0.47812,7,1
0.63876,13,0.42062,7,1
0.93424,11,0.71609,5,1
1.2383,7,1.0201,1,1
1.0773,7,0.85915,1,1
1.0856,7,0.86744,1,1
0.78955,8,0.57141,2,1
0.58201,16,0.36387,10,1
0.58862,17,0.37048,11,1
0.63026,19,0.41211,13,1
0.69165,14,0.47351,8,1
0.70778,19,0.48963,13,1
0.56687,19,0.34873,13,1
0.53492,18,0.31678,12,1
0.57621,21,0.35806,15,1
0.72548,20,0.50733,14,1
0.85171,16,0.63357,10,1
0.61697,20,0.39883,14,1
0.79729,12,0.57915,6,1
0.83766,14,0.61952,8,1
0.74818,13,0.53004,7,1
0.79513,11,0.57699,5,1
0.92976,8,0.71162,2,1
0.8117,9,0.59356,3,1
0.55331,13,0.33517,7,1
0.45234,20,0.2342,14,1
0.75524,12,0.5371,6,1
1.0625,9,0.84436,3,1
1.3899,9,1.1717,3,1
1.1323,9,0.9142,3,1
0.92034,9,0.7022,3,0
0.97598,9,0.75784,3,0
0.88131,9,0.66317,3,0
0.56307,9,0.34493,3,0
0.454,15,0.23586,9,0
0.49943,17,0.28129,11,0
0.67746,9,0.45932,3,0
0.67181,11,0.45367,5,0
0.58896,12,0.37082,6,0
0.39172,13,0.17358,7,0
0.40972,14,0.19158,8,0
0.58095,10,0.36281,4,0
0.57896,8,0.36082,2,0
0.44973,9,0.23159,3,0
0.48509,21,0.26695,15,0
0.48598,16,0.26783,10,0
0.4194,16,0.20126,10,0
0.55767,14,0.33953,8,0
0.5418,13,0.32366,7,0
0.80289,10,0.58475,4,0
0.986,12,0.76786,6,0
0.91,16,0.69186,10,0
0.79352,15,0.57538,9,0
0.80343,14,0.58529,8,0
0.84774,18,0.6296,12,0
0.71449,9,0.49635,3,0
0.7918,7,0.57366,1,0
0.094075,9,0,0,0
0.01635,5,0,0,0
0.038509,10,0.022159,5,0
0.0053563,9,0,4,0
0.00018363,2,0,0,0
0.05909,17,0.058906,15,0
0.011198,25,0.011014,23,0
0.022921,9,0.022738,7,0
0.0011391,5,0.00095547,3,1
0.14513,21,0.14494,19,1
0.24664,13,0.24645,11,1
0.24338,15,0.2432,13,1
0.42583,15,0.42565,13,1
0.35197,15,0.35179,13,1
0.55729,10,0.55711,8,1
0.35688,8,0.3567,6,1
0.3025,8,0.30232,6,1
0.55689,8,0.55671,6,1
0.79097,8,0.79078,6,1
0.61425,8,0.61406,6,1
0.26712,8,0.26693,6,1
0.32378,8,0.32359,6,1
0.65054,8,0.65035,6,1
0.51265,8,0.51247,6,1
0.30618,8,0.306,6,1
0.25136,8,0.25117,6,1
0.53141,8,0.53122,6,1
0.68349,8,0.68331,6,1
0.45297,8,0.45278,6,1
0.46366,8,0.46348,6,1
0.89939,8,0.8992,6,1
0.87038,8,0.8702,6,1
0.73016,8,0.72997,6,1
0.72255,8,0.72236,6,1
1.0779,8,1.0777,6,1
0.66448,8,0.66429,6,1
0.3782,10,0.37801,8,1
0.39898,8,0.39879,6,1
0.74621,8,0.74602,6,1
0.47141,8,0.47123,6,1
0.47781,8,0.47762,6,1
0.70715,8,0.70697,6,1
0.62392,8,0.62373,6,1
0.57811,9,0.57792,7,1
0.54588,8,0.5457,6,1
0.32251,13,0.32232,11,1
0.17295,8,0.17277,6,1
0.33642,8,0.33623,6,1
0.35605,10,0.35587,8,1
0.36742,7,0.36724,5,1
0.51714,7,0.51695,5,1
0.64751,7,0.64733,5,1
0.43618,9,0.43599,7,1
0.16747,10,0.16729,8,1
0.26503,7,0.26485,5,1
0.46204,7,0.46186,5,1
0.62859,24,0.62841,22,1
0.55125,42,0.55107,40,1
0.42341,43,0.42323,41,1
0.56911,46,0.56892,44,1
0.52302,43,0.52284,41,1
0.35862,44,0.35844,42,1
0.31281,46,0.31263,44,1
0.50296,47,0.50278,45,1
0.69953,47,0.69935,45,1
0.64824,49,0.64806,47,1
0.593,49,0.59282,47,1
0.73572,49,0.73554,47,1
0.75727,50,0.75709,48,1
0.74496,53,0.74477,51,1
0.86603,52,0.86584,50,1
0.81489,52,0.81471,50,1
0.67024,52,0.67006,50,1
0.32678,49,0.32659,47,1
0.33783,49,0.33765,47,1
0.42181,50,0.42163,48,1
0.49742,42,0.49723,40,1
0.63861,49,0.63842,47,1
0.64877,50,0.64858,48,1
0.55956,47,0.55938,45,1
0.53524,49,0.53506,47,1
0.74151,54,0.74133,52,1
0.65566,54,0.65548,52,1
0.6737,53,0.67351,51,1
0.67185,52,0.67166,50,1
0.84367,51,0.84348,49,1
0.92492,51,0.92474,49,1
0.70208,47,0.7019,45,1
0.77304,55,0.77286,53,1
0.75347,55,0.75329,53,1
0.70029,54,0.7001,52,1
0.69787,54,0.69769,52,1
0.57733,53,0.57715,51,1
0.6909,53,0.69072,51,1
0.7569,52,0.75672,50,1
0.53076,52,0.53058,50,1
0.61159,51,0.6114,49,1
0.49855,36,0.49836,34,1
0.64699,50,0.64681,48,1
0.5541,53,0.55392,51,1
0.39014,52,0.38996,50,1
0.35175,51,0.35156,49,1
0.58944,50,0.58926,48,1
0.48334,45,0.48315,43,1
0.4294,22,0.42922,20,1
0.53685,20,0.53667,18,1
0.73467,19,0.73449,17,1
0.36179,19,0.3616,17,1
0.043797,14,0.043613,12,1
0.054661,16,0.054477,14,1
0.25342,21,0.25323,19,1
0.099348,23,0.099165,21,1
0.063994,16,0.06381,14,1
0.36578,16,0.36559,14,1
0.2851,23,0.28492,21,1
0.081251,23,0.081068,21,1
0.17064,17,0.17045,15,1
0.42511,21,0.42493,19,1
0.33163,27,0.33144,25,1
0.19999,31,0.1998,29,1
0.29748,16,0.29729,14,1
0.40576,18,0.40558,16,1
0.27158,26,0.27139,24,1
0.55472,24,0.55454,22,1
0.16415,59,0.16396,57,1
0.068159,38,0.067976,36,1
0.046555,41,0.046371,39,1
0.062726,39,0.062542,37,1
0.058953,16,0.058769,14,1
0.0054514,13,0.0052678,11,1
0.016797,23,0.016614,21,1
0.21462,65,0.21443,63,1
0.047836,46,0.047652,44,1
0.019846,10,0.019662,8,1
0.012609,22,0.012426,20,1
0.01953,21,0.019346,19,1
0.11325,33,0.11307,31,1
0.065176,37,0.064992,35,1
0.13079,20,0.1306,18,1
0.26506,12,0.26488,10,1
0.24327,12,0.24308,10,1
0.13571,14,0.13552,12,1
0.01694,10,0.016756,8,1
0.058623,8,0.05844,6,1
0.15961,11,0.15942,9,1
0.0098147,13,0.0096311,11,1
5.1906e-05,2,0,0,1
0.08541,13,0.085359,11,1
8.7822e-06,1,0,0,0
0.010413,12,0.010404,11,0
0.0071676,15,0.0071588,14,0
0.05463,25,0.054621,24,0
0.058337,24,0.058328,23,0
0.0001952,1,0.00018642,0,0
0,1,0,0,0
0.036851,5,0.036851,4,0
0.082144,9,0.082144,8,0
2.0306e-05,1,2.0306e-05,0,0
0.00024767,2,0.00024767,1,0
0.0028416,11,0.0028416,10,0
0.020579,11,0.020579,10,0
4.9893e-05,4,4.9893e-05,3,0
0.0048661,6,0.0048661,5,0
0.036469,16,0.036469,15,0
7.8265e-05,1,7.8265e-05,0,0
0.13519,9,0.13519,8,0
0.040123,20,0.040123,19,0
0.18966,9,0.18966,8,0
0.00010445,5,0.00010445,4,0
0.08597,4,0.08597,3,0
0.12438,11,0.12438,10,0
0,1,0,0,0
2.55e-05,1,2.55e-05,0,0
2.4945e-05,2,2.4945e-05,1,0
0.017908,5,0.017908,4,0
0.18593,11,0.18593,10,0
0.00553,12,0.00553,11,0
0.0089147,11,0.0089147,10,0
0.4105,9,0.4105,8,0
0.043949,10,0.043949,9,0
0.0096742,8,0.0096742,7,0
0.11819,22,0.11819,21,0
0.081865,28,0.081865,27,0
0.054352,17,0.054352,16,0
0.15726,5,0.15726,4,0
0.24293,9,0.24293,8,0
0.091717,8,0.091717,7,0
0.032556,26,0.032556,25,0
0.013786,15,0.013786,14,0
0.071867,12,0.071867,11,0
0.12608,10,0.12608,9,0
0.0002891,5,0.0002891,4,0
0.006963,13,0.006963,12,0
0.0030798,12,0.0030798,11,0
8.4971e-05,6,8.4971e-05,5,0
0.0012096,9,0.0012096,8,0
0.017082,20,0.017082,19,0
0.02033,7,0.02033,6,0
0.0098492,12,0.0098492,11,0
0.054618,6,0.054618,5,0
0.044419,7,0.044419,6,0
0.27387,10,0.27387,9,0
0.0072543,1,0.0072543,0,0
2.0367e-05,3,2.0367e-05,2,0
0.10904,11,0.10904,10,0
0.085863,8,0.085863,7,0
0.011098,25,0.011098,24,0
0.16544,16,0.16544,15,0
0.062765,2,0.062765,1,0
5.1455e-05,1,5.1455e-05,0,0
0.00012657,4,0.00012657,3,0
0.13198,18,0.13198,17,0
0.0057831,15,0.0057831,14,0
0.0064621,16,0.0064621,15,0
0.00083492,27,0.00083492,26,0
0.14855,43,0.14855,42,0
0.053247,24,0.053247,23,0
0.0040586,6,0.0040586,5,0
0,1,0,0,0
0.001011,12,0.001011,11,0
0.096848,7,0.096848,6,0
0,1,0,0,0
0.015668,4,0.015668,3,0
0.088903,8,0.088903,7,0
0.16059,24,0.16059,23,0
1.8453e-05,1,1.8453e-05,0,0
0.14337,10,0.14337,9,0
0.078254,10,0.078254,9,0
0.051494,28,0.051494,27,0
0.0017652,16,0.0017652,15,0
0.0012269,8,0.0012269,7,0
0.053561,35,0.053561,34,0
0.00027985,7,0.00027985,6,0
0.00031274,3,0.00031274,2,0
0.00084409,18,0.00084409,17,0
0.10526,33,0.10526,32,0
0.024371,10,0.024371,9,0
0.093417,27,0.093417,26,1
0.065648,11,0.065648,10,1
0.18618,14,0.18618,13,1
0.28551,14,0.28551,13,1
0.54894,10,0.54894,9,1
0.53554,7,0.53554,6,1
0.38429,9,0.38429,8,1
0.57292,10,0.57292,9,1
0.53969,11,0.53969,10,1
0.40523,30,0.40523,29,1
0.26394,21,0.26394,20,1
0.3625,18,0.3625,17,1
0.4067,20,0.4067,19,1
0.43655,18,0.43655,17,1
0.40285,19,0.40285,18,1
0.30976,23,0.30976,22,1
0.48384,19,0.48384,18,1
0.53115,25,0.53115,24,1
0.21166,11,0.21166,10,1
0.13345,13,0.13345,12,1
0.40798,17,0.40798,16,1
0.56403,27,0.56403,26,1
0.42842,39,0.42842,38,1
0.44503,20,0.44503,19,1
0.85123,12,0.85123,11,1
0.64491,15,0.64491,14,1
0.35172,29,0.35172,28,1
0.3804,16,0.3804,15,1
0.53386,19,0.53386,18,1
0.28633,22,0.28633,21,1
0.16333,13,0.16333,12,1
0.41489,14,0.41489,13,1
0.6321,12,0.6321,11,1
0.69032,12,0.69032,11,1
0.58054,12,0.58054,11,1
0.48431,12,0.48431,11,1
0.34622,12,0.34622,11,1
0.37613,11,0.37613,10,1
0.64352,13,0.64352,12,1
0.57531,8,0.57531,7,1
0.7967,13,0.7967,12,1
0.64036,11,0.64036,10,1
0.3537,11,0.3537,10,1
0.42325,10,0.42325,9,1
0.42447,10,0.42447,9,1
0.48047,8,0.48047,7,1
0.65048,13,0.65048,12,1
0.49961,11,0.49961,10,1
0.19784,25,0.19784,24,1
0.040498,33,0.040498,32,1
0.028854,46,0.028854,45,1
0.25109,12,0.25109,11,0
2.3132e-05,2,2.3132e-05,1,0
0.015758,8,0.015758,7,0
0.80471,20,0.80471,19,0
0.029106,14,0.029106,13,0
6.3644e-05,3,6.3644e-05,2,0
0.00047548,7,0.00047548,6,0
0.2682,8,0.2682,7,0
0.0020462,11,0.0020462,10,0
0.00075669,15,0.00075669,14,0
0.034222,43,0.034222,42,0
0.27441,54,0.27441,53,0
0.0047512,53,0.0047512,52,0
0.00094493,9,0.00094493,8,0
0.0069522,21,0.0069522,20,0
0.22246,65,0.22246,64,0
0.0007729,20,0.0007729,19,0
0.00060651,8,0.00060651,7,0
0.026057,3,0.026057,2,0
0.17525,29,0.17525,28,0
0.0047414,18,0.0047414,17,0
0.044396,6,0.044396,5,0
0.063244,23,0.063244,22,0
0.00023995,4,0.00023995,3,0
9.7773e-05,5,9.7773e-05,4,0
0.0075387,16,0.0075387,15,0
0.063422,11,0.063422,10,0
0.037466,6,0.037466,5,0
0.18246,9,0.18246,8,1
0.061242,6,0.061242,5,1
0.22223,11,0.22223,10,1
0.64509,15,0.64509,14,1
0.74508,11,0.74508,10,1
0.73069,8,0.73069,7,1
0.65145,8,0.65145,7,1
0.45516,7,0.45516,6,1
0.5354,7,0.5354,6,1
0.94362,7,0.94362,6,1
0.63242,11,0.63242,10,1
0.33114,7,0.33114,6,1
0.3904,12,0.3904,11,1
0.42648,10,0.42648,9,1
0.28345,9,0.28345,8,1
0.2014,11,0.2014,10,1
0.27896,12,0.27896,11,1
0.58705,13,0.58705,12,1
0.78242,13,0.78242,12,1
0.55362,13,0.55362,12,1
0.37646,13,0.37646,12,1
0.46405,14,0.46405,13,1
0.563,13,0.563,12,1
0.34866,13,0.34866,12,1
0.36603,12,0.36603,11,1
0.49116,14,0.49116,13,1
0.58405,13,0.58405,12,1
0.464,13,0.464,12,1
0.40083,13,0.40083,12,1
0.60995,14,0.60995,13,1
0.74323,13,0.74323,12,1
0.66609,13,0.66609,12,1
0.66537,13,0.66537,12,1
0.82779,13,0.82779,12,1
0.77479,13,0.77479,12,1
0.44288,13,0.44288,12,1
0.40906,19,0.40906,18,1
0.63082,13,0.63082,12,1
0.48708,13,0.48708,12,1
0.42209,16,0.42209,15,1
0.44311,23,0.44311,22,1
0.57852,22,0.57852,21,1
0.59349,16,0.59349,15,1
0.42965,20,0.42965,19,1
0.26847,27,0.26847,26,1
0.22876,38,0.22876,37,1
0.49926,35,0.49926,34,1
0.8822,45,0.8822,44,1
1.0422,45,1.0422,44,1
0.98725,45,0.98725,44,1
1.0594,45,1.0594,44,1
1.0427,37,1.0427,36,1
1.0718,43,1.0718,42,1
1.0437,41,1.0437,40,1
1.0166,45,1.0166,44,1
0.98429,45,0.98429,44,1
0.77393,45,0.77393,44,1
0.88518,45,0.88518,44,1
0.95101,45,0.95101,44,1
1.018,45,1.018,44,1
0.86362,48,0.86362,47,1
0.70166,52,0.70166,51,1
0.93565,47,0.93565,46,1
1.0711,46,1.0711,45,1
1.0247,50,1.0247,49,1
0.93192,55,0.93192,54,1
0.9466,53,0.9466,52,1
0.74909,53,0.74909,52,1
0.7168,56,0.7168,55,1
0.68243,53,0.68243,52,1
0.66813,57,0.66813,56,1
0.69894,67,0.69894,66,1
0.60126,87,0.60126,86,1
0.69002,60,0.69002,59,1
0.82344,56,0.82344,55,1
1.0427,56,1.0427,55,1
0.86711,58,0.86711,57,1
0.8867,54,0.8867,53,1
0.92296,53,0.92296,52,1
0.91745,52,0.91745,51,1
0.90896,52,0.90896,51,1
0.73511,52,0.73511,51,1
0.64851,53,0.64851,52,1
0.72783,53,0.72783,52,1
0.8252,90,0.8252,89,1
0.99966,100,0.99966,99,1
1.0548,99,1.0548,98,1
1.1152,104,1.1152,103,1
0.98526,94,0.98526,93,1
0.7353,69,0.7353,68,1
0.82665,37,0.82665,36,1
0.8098,18,0.8098,17,1
0.8665,17,0.8665,16,1
1.0325,17,1.0325,16,1
0.79759,15,0.79759,14,1
0.73754,15,0.73754,14,1
0.78643,15,0.78643,14,1
0.97953,15,0.97953,14,1
1.0172,15,1.0172,14,1
0.75464,15,0.75464,14,1
0.824,15,0.824,14,1
1.0802,15,1.0802,14,1
0.88818,15,0.88818,14,1
0.74122,15,0.74122,14,1
0.83558,15,0.83558,14,1
1.1665,15,1.1665,14,1
0.69272,15,0.69272,14,1
0.44008,15,0.44008,14,1
0.66558,15,0.66558,14,1
0.52388,15,0.52388,14,1
0.30335,15,0.30335,14,1
0.13931,15,0.13931,14,1
0.42258,15,0.42258,14,1
0.32104,15,0.32104,14,1
0.094791,13,0.094791,12,1
0.13745,15,0.13745,14,1
0.1485,12,0.1485,11,1
0.26057,16,0.26057,15,1
0.11379,11,0.11379,10,1
0.11854,11,0.11854,10,1
0.23336,14,0.23336,13,1
