@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.15389,0.027223,0.59945,11,0.07124,0.024501,0.59751,7,1
0.13976,0.025408,0.77795,11,0.057107,0.022686,0.77602,7,1
0.15037,0.024501,0.78177,11,0.067716,0.021779,0.77983,7,1
0.17664,0.018149,0.77005,8,0.093988,0.015426,0.76811,4,1
0.16426,0.016334,0.58558,10,0.081602,0.013612,0.58364,6,1
0.13922,0.029946,0.90457,11,0.056568,0.027223,0.90264,7,1
0.16519,0.041742,0.85696,12,0.082531,0.03902,0.85502,8,1
0.17804,0.037205,0.76213,12,0.095382,0.034483,0.7602,8,1
0.17535,0.023593,0.63519,8,0.0927,0.020871,0.63325,4,1
0.16227,0.026316,0.65152,9,0.079616,0.023593,0.64958,5,1
0.14323,0.027223,0.83143,8,0.060577,0.024501,0.82949,4,1
0.16956,0.018149,0.71243,11,0.086907,0.015426,0.71049,7,1
0.19915,0.015426,0.67431,10,0.1165,0.012704,0.67237,6,1
0.18692,0.015426,0.71078,11,0.10427,0.012704,0.70884,7,1
0.14932,0.020871,0.66369,11,0.066664,0.018149,0.66175,7,1
0.16159,0.017241,0.65529,10,0.078932,0.014519,0.65335,6,1
0.19461,0.027223,0.66192,10,0.11195,0.024501,0.65998,6,1
0.19504,0.03902,0.80502,11,0.11238,0.036298,0.80308,7,1
0.18412,0.032668,0.89282,10,0.10147,0.029946,0.89088,6,1
0.17292,0.029038,0.87638,12,0.090264,0.026316,0.87444,8,1
0.17577,0.021779,0.5806,7,0.093113,0.019056,0.57866,3,1
0.23524,0.017241,0.8006,6,0.15259,0.014519,0.79867,2,1
0.24122,0.017241,0.70788,7,0.15857,0.014519,0.70594,3,1
0.17422,0.020871,0.67213,7,0.091565,0.018149,0.67019,3,1
0.16174,0.017241,0.54761,12,0.079088,0.014519,0.54567,8,1
0.15495,0.019056,0.36386,8,0.07229,0.016334,0.36192,4,1
0.11625,0.030853,0.65851,12,0.033591,0.028131,0.65657,8,1
0.12152,0.022686,0.46205,11,0.038864,0.019964,0.46011,7,1
0.12358,0.024501,0.31519,15,0.040926,0.021779,0.31325,11,0
0.1116,0.027223,0.58997,7,0.028945,0.024501,0.58803,3,0
0.1094,0.028131,0.68271,3,0.026749,0.025408,0.68077,0,0
0.10348,0.034483,0.284,14,0.020824,0.03176,0.28206,11,0
0.13839,0.025408,0.13822,11,0.055739,0.022686,0.13628,8,0
0.13624,0.029946,0.40127,11,0.053582,0.027223,0.39934,8,0
0.10155,0.03539,0.49475,8,0.018891,0.032668,0.49281,5,0
0.11094,0.022686,0.28565,8,0.028288,0.019964,0.28372,5,0
0.104,0.018149,0.10317,13,0.021343,0.015426,0.10123,10,0
0.12757,0.020871,0.11096,8,0.044917,0.018149,0.10902,5,0
0.13974,0.015426,0.62714,4,0.057082,0.012704,0.6252,1,0
0.10891,0.020871,0.56099,12,0.026259,0.018149,0.55906,9,0
0.11612,0.027223,0.61719,8,0.03346,0.024501,0.61526,5,0
0.12117,0.028131,0.50824,16,0.038516,0.025408,0.50631,13,0
0.10422,0.039927,0.39018,19,0.021561,0.037205,0.38824,16,0
0.098568,0.038113,0.49259,18,0.015913,0.03539,0.49065,15,0
0.11147,0.033575,0.20919,13,0.028813,0.030853,0.20725,10,0
0.14212,0.021779,0.43476,5,0.059463,0.019056,0.43282,2,0
0.14908,0.011797,0.70471,3,0.066429,0.0090744,0.70277,0,0
0.14382,0.011797,0.86184,3,0.06116,0.0090744,0.8599,0,0
0.16373,0.0090744,0.58905,4,0.081073,0.0063521,0.58711,1,0
0.14477,0.017241,0.34226,9,0.062118,0.014519,0.34032,6,0
0.10558,0.019056,0.41579,10,0.022923,0.016334,0.41386,7,0
0.098517,0.024501,0.25917,14,0.015863,0.021779,0.25723,11,0
0.10218,0.029038,0.27355,12,0.019529,0.026316,0.27162,9,1
0.14651,0.020871,0.38129,11,0.063851,0.018149,0.37935,8,1
0.15935,0.026316,0.43544,12,0.076692,0.023593,0.4335,9,1
0.15723,0.03902,0.71486,13,0.074578,0.036298,0.71292,10,1
0.19314,0.030853,0.68524,10,0.11049,0.028131,0.6833,7,1
0.1918,0.023593,0.82033,7,0.10914,0.020871,0.81839,4,1
0.16363,0.026316,0.90816,7,0.080971,0.023593,0.90623,4,1
0.14297,0.027223,0.90483,7,0.060318,0.024501,0.90289,4,1
0.15638,0.029946,0.87613,7,0.073723,0.027223,0.87419,4,1
0.16509,0.029946,0.92993,6,0.082436,0.027223,0.92799,3,1
0.14724,0.030853,0.8748,6,0.064589,0.028131,0.87287,3,1
0.15251,0.03176,0.81227,6,0.06986,0.029038,0.81033,3,1
0.18005,0.022686,0.60819,7,0.097391,0.019964,0.60625,4,1
0.17876,0.021779,0.60046,7,0.096104,0.019056,0.59852,4,1
0.14957,0.030853,0.67207,6,0.066912,0.028131,0.67013,3,1
0.15043,0.028131,0.87125,7,0.067779,0.025408,0.86931,4,1
0.18351,0.019056,0.89745,6,0.10086,0.016334,0.89551,3,1
0.17634,0.019964,0.69998,6,0.093684,0.017241,0.69805,3,1
0.16409,0.028131,0.94455,10,0.081432,0.025408,0.94261,7,1
0.1728,0.025408,0.88673,8,0.090143,0.022686,0.88479,5,1
0.1733,0.020871,0.96145,8,0.090643,0.018149,0.95951,5,1
0.17929,0.018149,0.98977,6,0.096638,0.015426,0.98783,3,1
0.16744,0.023593,0.79088,9,0.084782,0.020871,0.78894,6,1
0.15507,0.029946,0.84722,12,0.07242,0.027223,0.84529,9,1
0.16298,0.027223,0.8216,11,0.080324,0.024501,0.81966,8,1
0.18143,0.022686,0.90083,12,0.098771,0.019964,0.89889,9,1
0.17323,0.024501,0.95395,12,0.090571,0.021779,0.95201,9,1
0.17117,0.027223,0.84082,7,0.08851,0.024501,0.83888,4,1
0.17073,0.026316,0.82359,11,0.088071,0.023593,0.82166,8,1
0.17764,0.021779,0.5964,10,0.094986,0.019056,0.59446,7,1
0.17518,0.015426,0.7544,6,0.092526,0.012704,0.75246,3,1
0.15416,0.021779,0.72361,8,0.071508,0.019056,0.72167,5,1
0.15118,0.034483,0.55621,13,0.068521,0.03176,0.55427,10,1
0.15612,0.032668,0.59358,7,0.073462,0.029946,0.59164,4,1
0.16473,0.020871,0.95677,6,0.082075,0.018149,0.95483,3,1
0.14709,0.028131,0.86164,9,0.064437,0.025408,0.8597,6,1
0.12581,0.050817,0.827,10,0.043155,0.048094,0.82506,7,1
0.15968,0.03902,0.57716,9,0.077024,0.036298,0.57522,6,1
0.14261,0.058076,0.34621,51,0.059955,0.054446,0.34427,48,1
0.093384,0.087114,0.28916,78,0.010729,0.083485,0.28722,75,1
0.12411,0.048094,0.11079,23,0.041453,0.044465,0.10885,20,1
0.12014,0.026316,0.13139,20,0.037486,0.022686,0.12945,17,1
0.11021,0.024501,0.44174,12,0.027555,0.020871,0.42599,9,1
0.12606,0.019056,0.49906,3,0.043409,0.015426,0.47966,0,0
0.14604,0.013612,0.36221,4,0.063386,0.0099819,0.3428,1,0
0.13917,0.025408,0.4109,7,0.056517,0.021779,0.36723,4,0
0.095586,0.03176,0.44292,13,0.012932,0.028131,0.36939,10,0
0.080626,0.021779,0.21664,8,0,0.017241,0.14311,5,0
0.097409,0.03176,0.19823,11,0.016783,0.027223,0.1247,8,0
0.11348,0.026316,0.48832,13,0.032857,0.021779,0.41479,10,0
0.13278,0.011797,0.6182,6,0.052155,0.0072595,0.54467,3,0
0.1205,0.013612,0.60774,6,0.039876,0.0090744,0.50505,3,0
0.1104,0.017241,0.4352,6,0.02977,0.008167,0.33251,3,0
0.10562,0.033575,0.46099,7,0.024995,0.024501,0.3583,4,0
0.087213,0.028131,0.48408,10,0.0065864,0.019056,0.38139,7,0
0.094335,0.010889,0.43257,13,0.013709,0.0018149,0.32988,10,0
0.094143,0.021779,0.32624,14,0.013516,0.012704,0.22355,11,0
0.087929,0.034483,0.43785,13,0.0073026,0.025408,0.33516,10,0
0.1377,0.027223,0.31031,5,0.057074,0.018149,0.20763,2,0
0.16248,0.013612,0.69235,1,0.081849,0.0045372,0.58966,0,0
0.14328,0.0099819,0.60357,3,0.062649,0.00090744,0.50089,2,0
0.12899,0.012704,0.5488,4,0.048361,0.0036298,0.44611,3,0
0.12122,0.016334,0.53853,6,0.040591,0.0072595,0.43584,5,0
0.11115,0.021779,0.13082,9,0.030521,0.012704,0.028135,8,0
0.078932,0.028131,0.30126,10,0,0.019056,0.19857,9,0
0.071758,0.027223,0.49346,11,0,0.018149,0.39077,10,0
0.077073,0.032668,0.58954,14,0.0053142,0.023593,0.48685,13,0
0.10337,0.033575,0.71177,8,0.031616,0.024501,0.60909,7,0
0.14645,0.021779,0.55651,6,0.074695,0.012704,0.45382,5,1
0.14633,0.025408,0.46454,9,0.074568,0.016334,0.36185,8,1
0.13776,0.03539,0.79974,12,0.065998,0.026316,0.69706,11,1
0.16487,0.029038,0.57403,12,0.093107,0.019964,0.47134,11,1
0.19115,0.028131,0.7245,14,0.11939,0.019056,0.62181,13,1
0.19952,0.025408,0.92179,7,0.12776,0.016334,0.8191,6,1
0.20539,0.016334,0.85773,7,0.13363,0.0072595,0.75504,6,1
0.19497,0.018149,1.0749,7,0.12321,0.0090744,0.97224,6,1
0.16963,0.022686,0.71165,7,0.09787,0.013612,0.60896,6,1
0.18157,0.019964,0.5428,8,0.10981,0.010889,0.44011,7,1
0.20189,0.014519,0.89912,6,0.13013,0.0054446,0.79643,5,1
0.18715,0.016334,0.89148,6,0.11539,0.0072595,0.78879,5,1
0.14849,0.030853,0.8021,9,0.076729,0.021779,0.69941,8,1
0.14635,0.040835,0.63989,6,0.074596,0.03176,0.5372,5,1
0.15543,0.032668,0.54867,12,0.083673,0.023593,0.44598,11,1
0.13442,0.032668,0.56153,11,0.062657,0.023593,0.45884,10,1
0.1123,0.03176,0.64362,11,0.040546,0.022686,0.54093,10,1
0.11471,0.033575,0.52096,10,0.042952,0.024501,0.41827,9,1
0.12778,0.050817,0.43703,13,0.056022,0.041742,0.33434,12,1
0.14981,0.041742,0.72331,11,0.078052,0.032668,0.62062,10,1
0.15946,0.029946,0.56855,11,0.087704,0.020871,0.46586,10,1
0.14232,0.029038,0.48315,12,0.070565,0.019964,0.38047,11,1
0.14187,0.019964,0.70292,11,0.070111,0.010889,0.60023,10,1
0.14851,0.020871,0.98468,10,0.076749,0.011797,0.88199,9,1
0.15799,0.025408,0.58645,14,0.086235,0.016334,0.48376,13,1
0.15072,0.029946,0.6069,9,0.078962,0.020871,0.50421,8,1
0.12298,0.054446,0.641,8,0.05122,0.045372,0.53831,7,1
0.11868,0.057169,0.54332,15,0.046921,0.048094,0.44015,14,1
0.11402,0.051724,0.53617,32,0.042259,0.04265,0.433,31,1
0.11198,0.04265,0.62532,16,0.040221,0.033575,0.52214,15,1
0.12101,0.017241,0.33353,11,0.049248,0.008167,0.23036,10,1
0.1015,0.025408,0.23451,8,0.02974,0.016334,0.13134,7,1
0.10535,0.026316,0.40352,11,0.033588,0.017241,0.30035,10,0
0.1112,0.014519,0.52877,10,0.039442,0.0054446,0.4256,9,0
0.095705,0.016334,0.34323,7,0.023947,0.0072595,0.24006,6,0
0.11052,0.019056,0.61819,4,0.038764,0.0099819,0.51501,3,0
0.10365,0.021779,0.60565,4,0.031893,0.012704,0.50248,3,0
0.10613,0.020871,0.25424,10,0.034372,0.011797,0.15107,9,0
0.11605,0.020871,0.64172,8,0.044295,0.011797,0.53855,7,0
0.10744,0.028131,0.46137,11,0.035686,0.019056,0.3582,10,0
0.12549,0.025408,0.52082,8,0.053728,0.016334,0.41765,7,0
0.12733,0.029946,0.29684,13,0.055575,0.020871,0.19367,12,0
0.11756,0.040835,0.33323,19,0.045803,0.03176,0.23006,18,0
0.13018,0.025408,0.34867,25,0.058423,0.016334,0.2455,24,0
0.12808,0.012704,0.42226,15,0.056327,0.0036298,0.31909,14,0
0.14572,0.013612,0.48234,11,0.073964,0.0045372,0.37917,10,0
0.13643,0.015426,0.13882,31,0.064675,0.0063521,0.035648,30,0
0.13449,0.019964,0.33407,29,0.062728,0.010889,0.23089,28,0
0.16832,0.015426,0.6697,8,0.096562,0.0063521,0.56653,7,0
0.14049,0.020871,0.25311,21,0.068736,0.011797,0.14994,20,0
0.11348,0.021779,0.62703,18,0.041718,0.012704,0.52386,17,0
0.13203,0.017241,0.73424,9,0.060273,0.008167,0.63107,8,0
0.1198,0.020871,0.59037,22,0.048045,0.011797,0.4872,21,0
0.11168,0.017241,0.60006,6,0.039919,0.008167,0.49689,5,0
0.12132,0.019056,0.48162,12,0.049566,0.0099819,0.37845,11,0
0.12209,0.020871,0.48432,12,0.050334,0.011797,0.38114,11,0
0.10412,0.024501,0.52553,9,0.032359,0.015426,0.42236,8,0
0.08852,0.022686,0.66448,9,0.016762,0.013612,0.56131,8,0
0.064101,0.008167,0.14489,9,0,0,0.041713,8,0
0.10995,0.051724,0.45881,23,0,0,0,0,0
0.10649,0.051724,0.44562,19,0,0,0,0,0
0.092588,0.049909,0.55972,20,0,0,0.1141,1,0
0.08312,0.051724,0.53139,17,0,0.0018149,0.085772,0,0
0.078449,0.048094,0.43348,18,0,0,0,1,0
0.094178,0.037205,0.63958,13,0.015728,0,0.2061,0,0
0.10141,0.030853,0.60707,16,0.022957,0,0.1736,3,0
0.10973,0.032668,0.57631,14,0.031285,0.0018149,0.14283,1,0
0.13176,0.033575,0.55907,14,0.053311,0.0027223,0.1256,1,0
0.18133,0.03539,0.80367,8,0.10288,0.0045372,0.3702,0,0
0.2107,0.028131,0.76895,11,0.13225,0,0.33547,3,0
0.24447,0.025408,0.55998,14,0.16602,0,0.12651,6,1
0.32468,0.034483,0.69648,15,0.24623,0.0090744,0.26301,7,1
0.32742,0.03902,0.78758,10,0.24897,0.013612,0.3541,2,1
0.28953,0.038113,0.55208,13,0.21108,0.012704,0.11861,5,1
0.29037,0.03902,0.54245,16,0.21192,0.013612,0.10898,8,1
0.30024,0.03539,0.7553,13,0.22179,0.0099819,0.32182,5,1
0.33692,0.026316,0.65606,10,0.25847,0.00090744,0.22258,2,1
0.35375,0.023593,0.95945,9,0.2753,0,0.52597,1,1
0.36664,0.026316,0.94862,10,0.28819,0.0027223,0.51514,2,1
0.34491,0.027223,1.0919,10,0.26646,0.0036298,0.65847,2,1
0.2761,0.026316,0.77313,10,0.19765,0.0027223,0.33965,2,1
0.20877,0.030853,0.51762,12,0.13032,0.0072595,0.084138,4,1
0.14604,0.03176,0.68157,12,0.067588,0.008167,0.24809,4,1
0.13702,0.03539,0.60868,13,0.058571,0.011797,0.1752,5,1
0.1477,0.029946,0.59232,11,0.06925,0.0063521,0.15884,3,1
0.1635,0.027223,0.8051,11,0.085046,0.0036298,0.37162,3,1
0.14791,0.039927,0.77025,13,0.069465,0.016334,0.33678,5,1
0.1246,0.040835,0.77843,11,0.046153,0.017241,0.34495,3,1
0.1417,0.033575,0.74141,11,0.063252,0.0099819,0.30793,3,1
0.14985,0.033575,0.89923,12,0.071396,0.0099819,0.46575,4,1
0.16991,0.033575,0.75378,12,0.091457,0.0099819,0.32031,4,1
0.18193,0.029038,0.66429,12,0.10348,0.0054446,0.23081,4,1
0.17797,0.030853,0.63852,12,0.099524,0.0072595,0.20504,4,1
0.17672,0.030853,0.73373,12,0.098269,0.0072595,0.30025,4,1
0.16206,0.027223,0.95435,11,0.083612,0.0036298,0.52087,3,1
0.16507,0.03176,0.51812,13,0.08662,0.008167,0.08464,5,1
0.22618,0.030853,0.43794,14,0.14773,0.0072595,0.0044601,6,1
0.26757,0.034483,0.47094,12,0.18912,0.010889,0.037462,4,1
0.24067,0.034483,0.49207,16,0.16222,0.010889,0.058597,8,1
0.23488,0.028131,0.57794,11,0.15643,0.0045372,0.14447,3,1
0.20733,0.034483,0.47122,13,0.12888,0.010889,0.037743,5,1
0.15342,0.036298,0.57413,19,0.074973,0.012704,0.14065,11,1
0.1789,0.029946,0.75735,12,0.10045,0.0063521,0.32387,4,1
0.17825,0.026316,0.72857,11,0.099805,0.0027223,0.29509,3,1
0.14985,0.030853,0.58857,13,0.071398,0.0072595,0.15509,5,1
0.13278,0.045372,0.61915,16,0.054332,0.021779,0.18567,8,1
0.13791,0.04265,0.5951,14,0.059466,0.019056,0.16162,6,1
0.12816,0.024501,0.82104,10,0.049711,0.00090744,0.38757,2,1
0.14885,0.020871,0.58507,11,0.070398,0,0.15159,3,1
0.15825,0.027223,0.68884,9,0.079803,0.0063521,0.25537,1,1
0.13487,0.034483,0.45354,10,0.05642,0.013612,0.020064,2,1
0.11106,0.029038,0.46932,12,0.03261,0.008167,0.035841,4,1
0.10969,0.023593,0.44937,11,0.031243,0.0027223,0.015888,3,1
0.11279,0.026316,0.4698,13,0.034338,0.0054446,0.036327,5,1
0.088371,0.040835,0.47626,13,0.0099216,0.019964,0.042783,5,1
0.088796,0.053539,0.4118,21,0.010346,0.032668,0,13,1
0.10787,0.048094,0.43797,27,0.029418,0.027223,0.026171,19,1
0.11755,0.043557,0.33449,22,0.0391,0.022686,0,14,1
0.12597,0.036298,0.49615,12,0.047521,0.015426,0.16166,4,1
0.11797,0.033575,0.47291,9,0.039521,0.012704,0.13841,1,1
0.099171,0.038113,0.51977,21,0.020722,0.017241,0.18527,13,1
0.095485,0.039927,0.59045,12,0.017035,0.019056,0.25595,4,1
0.10706,0.037205,0.68673,10,0.028606,0.016334,0.35224,2,1
0.11762,0.028131,0.86588,7,0.039171,0.0072595,0.53139,0,1
0.11853,0.019964,0.58121,7,0.040084,0,0.24672,0,1
0.15235,0.016334,0.52645,13,0.073901,0,0.19196,6,1
0.23233,0.020871,0.93759,10,0.15389,0.0045372,0.60309,3,1
0.32928,0.023593,1.2738,10,0.25083,0.0072595,0.93932,3,1
0.37562,0.023593,1.3102,10,0.29718,0.0072595,0.97567,3,1
0.38321,0.022686,1.205,10,0.30476,0.0063521,0.87049,3,1
0.41148,0.022686,1.2029,10,0.33303,0.0063521,0.8684,3,1
0.42614,0.022686,1.2968,10,0.34769,0.0063521,0.96234,3,1
0.42408,0.024501,1.2242,10,0.34563,0.008167,0.88973,3,1
0.39906,0.026316,1.0833,9,0.32062,0.0099819,0.74884,2,1
0.32315,0.025408,0.89251,9,0.24471,0.0090744,0.55802,2,1
0.3208,0.023593,0.90774,9,0.24235,0.0072595,0.57325,2,1
0.33038,0.025408,0.80393,9,0.25193,0.0090744,0.46943,2,1
0.29731,0.022686,0.44992,10,0.21886,0.0063521,0.11543,3,1
0.32686,0.029038,0.86307,8,0.24841,0.012704,0.52857,1,1
0.31331,0.039927,0.83793,8,0.23486,0.023593,0.50343,1,1
0.25639,0.034483,0.63087,10,0.17794,0.018149,0.29638,3,1
0.22406,0.03176,0.70551,9,0.14561,0.015426,0.37101,2,1
0.16537,0.043557,0.558,12,0.08692,0.027223,0.22351,5,1
0.15218,0.044465,0.71031,10,0.073729,0.028131,0.37581,3,1
0.15712,0.041742,0.44849,17,0.078667,0.025408,0.11399,10,1
0.12659,0.040835,0.50814,17,0.048138,0.024501,0.17365,10,1
0.13658,0.044465,0.39955,22,0.058128,0.028131,0.065058,15,1
0.13831,0.049909,0.45778,22,0.059859,0.033575,0.12329,15,1
0.12289,0.046279,0.56629,22,0.044438,0.029946,0.2318,15,1
0.1366,0.049909,0.65034,21,0.058149,0.033575,0.31585,14,1
0.17061,0.041742,0.39094,13,0.092163,0.025408,0.056443,6,1
0.17405,0.03539,0.53092,15,0.095596,0.019056,0.19643,8,1
0.19673,0.041742,0.48567,11,0.11828,0.025408,0.15117,4,1
0.2212,0.039927,0.47463,12,0.14275,0.023593,0.14014,5,1
0.18792,0.04265,0.66616,8,0.10947,0.026316,0.33167,1,1
0.1415,0.044465,0.47669,24,0.063053,0.028131,0.1422,17,1
0.14165,0.037205,0.4817,19,0.063196,0.020871,0.14721,12,1
0.17074,0.03176,0.74291,9,0.092286,0.015426,0.40842,2,1
0.15955,0.036298,0.61361,22,0.081096,0.019964,0.27912,15,1
0.13542,0.040835,0.56709,16,0.056975,0.024501,0.2326,9,1
0.1423,0.040835,0.41899,15,0.063852,0.024501,0.0845,8,1
0.14452,0.034483,0.39627,20,0.066069,0.018149,0.061775,13,1
0.14511,0.020871,0.50711,13,0.066662,0.0045372,0.17262,6,1
0.15556,0.025408,0.34562,11,0.077109,0.0090744,0.01113,4,1
0.16613,0.032668,0.56343,9,0.087679,0.016334,0.22893,2,1
0.15833,0.03176,0.49625,13,0.079877,0.015426,0.16175,6,1
0.16003,0.032668,0.57289,17,0.081577,0.016334,0.2384,10,1
0.17403,0.036298,0.54324,16,0.095583,0.019964,0.20875,9,1
0.17282,0.038113,0.4404,16,0.094367,0.021779,0.10591,9,1
0.14909,0.037205,0.49968,16,0.070642,0.020871,0.16518,9,1
0.13747,0.046279,0.52979,26,0.059019,0.029946,0.1953,19,1
0.14055,0.055354,0.47394,37,0.0621,0.03902,0.13945,30,1
0.15402,0.054446,0.5236,31,0.075566,0.038113,0.18911,24,1
0.15905,0.044465,0.66697,26,0.080603,0.028131,0.33248,19,1
0.14217,0.051724,0.55993,33,0.063716,0.03539,0.22544,26,1
0.13821,0.061706,0.56724,33,0.059759,0.045372,0.23275,26,1
0.14933,0.049909,0.59738,30,0.07088,0.033575,0.26289,23,1
0.16381,0.049909,0.74111,40,0.085364,0.033575,0.40661,33,1
0.17612,0.066243,0.61789,39,0.097671,0.049909,0.2834,32,1
0.23427,0.076225,0.53472,40,0.15582,0.059891,0.20023,33,1
0.29876,0.077132,0.50269,42,0.22031,0.060799,0.1682,35,1
0.32201,0.084392,0.54974,45,0.24356,0.068058,0.21525,38,1
0.31669,0.095281,0.56853,44,0.23824,0.078947,0.23404,37,1
0.31398,0.10254,0.52924,46,0.23553,0.086207,0.19474,39,1
0.29925,0.098004,0.43243,43,0.2208,0.08167,0.097941,36,1
0.27486,0.099819,0.45317,42,0.19641,0.083485,0.11868,35,1
0.29692,0.11252,0.74207,45,0.21847,0.096189,0.40758,38,1
0.30731,0.11434,0.641,47,0.22886,0.098004,0.30651,40,1
0.3178,0.10799,0.9099,48,0.23935,0.091652,0.5754,41,1
0.3479,0.10073,0.99311,48,0.26945,0.084392,0.65862,41,1
0.35659,0.097096,1.0963,48,0.27814,0.080762,0.76182,41,1
0.36875,0.087114,1.0128,48,0.2903,0.07078,0.67835,41,1
0.36292,0.087114,0.94698,42,0.28447,0.07078,0.61249,35,1
0.34293,0.090744,0.89239,37,0.26448,0.07441,0.55789,30,1
0.34116,0.083485,0.78467,28,0.26271,0.067151,0.45018,21,1
0.34642,0.080762,0.76062,29,0.26797,0.064428,0.42612,22,1
0.35304,0.088022,0.8215,32,0.27459,0.071688,0.487,25,1
0.35584,0.091652,0.8558,40,0.27739,0.075318,0.52131,33,1
0.35508,0.098004,0.90259,37,0.27663,0.08167,0.56809,30,1
0.35608,0.097096,0.93153,37,0.27763,0.080762,0.59703,30,1
0.35129,0.085299,0.89451,40,0.27284,0.068966,0.56002,33,1
0.33725,0.086207,0.87039,43,0.2588,0.069873,0.53589,36,1
0.32344,0.095281,0.87204,40,0.24499,0.078947,0.53754,33,1
0.32148,0.098911,0.89195,38,0.24303,0.082577,0.55745,31,1
0.32681,0.091652,0.91769,32,0.24836,0.075318,0.5832,25,1
0.31738,0.093466,0.81069,37,0.23893,0.077132,0.4762,30,1
0.30659,0.10617,0.82022,51,0.22814,0.089837,0.48573,44,1
0.31082,0.10708,0.86335,51,0.23237,0.090744,0.52885,44,1
0.31018,0.10708,0.71142,51,0.23173,0.090744,0.37692,44,1
0.30899,0.11252,0.71871,51,0.23054,0.096189,0.38422,44,1
0.30449,0.1098,0.42779,51,0.22604,0.093466,0.093301,44,1
0.28527,0.10345,0.65958,53,0.20682,0.087114,0.32508,46,1
0.27747,0.10708,0.59299,51,0.19902,0.090744,0.2585,44,1
0.27764,0.11525,0.79012,53,0.19919,0.098911,0.45563,46,1
0.279,0.11343,0.79144,51,0.20055,0.097096,0.45694,44,1
0.29891,0.10526,0.93011,38,0.22046,0.088929,0.59561,31,1
0.29995,0.097096,0.69359,37,0.2215,0.080762,0.3591,30,1
0.29734,0.091652,0.77869,33,0.21889,0.075318,0.44419,26,1
0.30824,0.089837,0.7413,38,0.22979,0.073503,0.4068,31,1
0.29377,0.092559,0.82512,38,0.21532,0.076225,0.49063,31,1
0.28598,0.088929,0.6628,31,0.20753,0.072595,0.32831,24,1
0.28506,0.073503,0.70733,34,0.20661,0.057169,0.37284,27,1
0.28357,0.068966,0.71114,29,0.20512,0.052632,0.37665,22,1
0.26914,0.069873,0.6268,33,0.19069,0.053539,0.29231,26,1
0.24627,0.071688,0.76703,52,0.16782,0.055354,0.43254,45,1
0.23504,0.075318,0.64351,52,0.15659,0.058984,0.30901,45,1
0.22702,0.079855,0.55691,51,0.14857,0.063521,0.22242,44,1
0.31351,0.061706,0.35507,43,0.23506,0.045372,0.020581,36,1
0.36968,0.050817,0.36763,31,0.29123,0.034483,0.033139,24,1
0.39797,0.049002,0.37298,31,0.31952,0.032668,0.038487,24,1
0.46962,0.041742,0.76198,15,0.39117,0.025408,0.42749,8,1
0.50752,0.040835,0.52836,21,0.42907,0.024501,0.19387,14,1
0.48183,0.03902,0.36082,26,0.40338,0.022686,0.026331,19,1
0.47054,0.033575,0.57582,16,0.39209,0.017241,0.24132,9,1
0.47768,0.030853,0.63562,15,0.39923,0.014519,0.30113,8,1
0.43485,0.037205,0.47803,23,0.3564,0.020871,0.14353,16,1
0.39496,0.03176,0.36327,24,0.31651,0.015426,0.02878,17,1
0.41442,0.024501,0.67882,15,0.33597,0.008167,0.34432,8,1
0.39831,0.029946,0.6761,20,0.31986,0.013612,0.34161,13,1
0.35559,0.050817,0.4149,44,0.27715,0.034483,0.08041,37,1
0.34086,0.058076,0.37009,49,0.26241,0.041742,0.035594,42,1
0.30845,0.047187,0.37606,42,0.23,0.030853,0.041571,35,1
0.31804,0.033575,0.26378,40,0.23959,0.017241,0,33,1
0.32346,0.030853,0.46181,39,0.24501,0.014519,0.19803,32,1
0.26939,0.043557,0.39026,45,0.19094,0.027223,0.12648,38,1
0.23842,0.050817,0.40109,41,0.15997,0.034483,0.13731,34,1
0.26952,0.054446,0.30539,47,0.19107,0.038113,0.04161,40,1
0.2735,0.043557,0.46316,45,0.19505,0.027223,0.19937,38,1
0.27574,0.060799,0.2447,50,0.19729,0.044465,0,43,1
0.28079,0.084392,0.52766,45,0.20235,0.068058,0.28296,38,1
0.27398,0.061706,0.77799,26,0.19553,0.045372,0.53328,19,1
0.26878,0.049002,0.80805,29,0.19033,0.032668,0.56334,22,1
0.27928,0.043557,0.85224,14,0.20083,0.027223,0.60753,7,1
0.25905,0.043557,0.83151,23,0.1806,0.027223,0.5868,16,1
0.17992,0.061706,0.43676,43,0.10147,0.045372,0.19206,36,1
0.14371,0.07078,0.32733,39,0.065264,0.054446,0.082627,32,1
0.15722,0.051724,0.31668,27,0.078767,0.03539,0.071973,20,1
0.16102,0.03902,0.3912,25,0.082569,0.022686,0.1465,18,1
0.14341,0.050817,0.41268,32,0.064964,0.034483,0.16798,25,1
0.12112,0.049909,0.42378,32,0.042669,0.033575,0.17908,25,1
0.10718,0.049002,0.66285,26,0.028726,0.032668,0.41814,19,1
0.09299,0.057169,0.39136,32,0.01454,0.040835,0.14666,25,1
0.088272,0.054446,0.64988,36,0.0098225,0.038113,0.40517,29,1
