@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.17889,0.080762,1.1275,30,1
0.20395,0.082577,1.0063,21,1
0.21008,0.084392,1.213,26,1
0.19987,0.082577,1.216,19,1
0.18612,0.058984,1.2613,17,1
0.19,0.053539,1.3476,17,1
0.18698,0.060799,0.89143,17,1
0.15553,0.07078,0.31859,35,1
0.135,0.068966,0.56495,16,1
0.13775,0.03176,0.36871,32,1
0.11147,0.034483,0.071773,25,1
0.063464,0.046279,0.5062,28,0
0.070632,0.024501,0.55845,17,0
0.087366,0.012704,0.26285,21,0
0.07464,0.022686,0.12401,20,0
0.051804,0.024501,0.29314,23,0
0.04911,0.026316,0.36224,10,0
0.044157,0.026316,0.31484,22,0
0.063746,0.022686,0.37884,10,0
0.080552,0.022686,0.3455,6,0
0.08602,0.0090744,0.22361,13,0
0.077571,0.016334,0.3,13,0
0.062833,0.024501,0.44741,10,0
0.054908,0.018149,0.13236,16,0
0.057691,0.015426,0.47467,13,0
0.071823,0.012704,0.52447,7,0
0.084212,0.0072595,0.28653,17,0
0.080309,0.0063521,0.37227,14,0
0.064599,0.012704,0.32065,1,0
0.080254,0.017241,0.2236,15,0
0.094129,0.015426,0.30776,8,0
0.082986,0.032668,0.4434,20,0
0.089841,0.063521,0.53122,23,1
0.10511,0.059891,0.53581,21,1
0.10275,0.047187,0.78724,17,1
0.10112,0.055354,0.89277,18,1
0.11574,0.067151,0.90869,26,1
0.13131,0.069873,0.7592,23,1
0.13067,0.07441,0.88508,18,1
0.13984,0.065336,1.1069,17,1
0.15467,0.040835,1.0137,17,1
0.14194,0.044465,1.0082,16,1
0.13598,0.059891,1.083,16,1
0.14519,0.097096,0.92919,37,1
0.1513,0.12341,1.1227,48,1
0.1643,0.12976,1.1277,47,1
0.15178,0.15154,0.89907,66,1
0.14077,0.14519,0.48368,71,1
0.14833,0.13067,0.62668,57,1
0.14856,0.13521,0.39702,58,1
0.17096,0.13612,0.46225,55,1
0.19,0.13249,0.82321,55,1
0.20075,0.12886,0.80276,50,1
0.20947,0.1225,0.60213,53,1
0.22576,0.12523,0.68954,55,1
0.23731,0.12341,0.57831,54,1
0.22365,0.11887,0.81057,52,1
0.20085,0.12341,0.73402,54,1
0.20368,0.1343,0.91776,60,1
0.22275,0.13793,0.94034,51,1
0.23142,0.13067,1.027,51,1
0.23426,0.12886,1.103,57,1
0.22621,0.12523,1.1019,52,1
0.24343,0.11797,0.93786,49,1
0.28371,0.11887,1.1125,53,1
0.26032,0.1216,0.97751,55,1
0.18276,0.097096,0.97472,36,1
0.14921,0.075318,0.49612,27,1
0.15057,0.084392,0.35536,39,1
0.12898,0.088022,0.73313,27,1
0.090155,0.068058,0.55232,32,1
0.093683,0.032668,0.59664,12,1
0.11562,0.016334,0.6756,6,1
0.10169,0.022686,1.0544,6,1
0.092076,0.024501,0.93937,9,1
0.085461,0.025408,0.76187,7,1
0.075294,0.023593,0.89832,7,1
0.086383,0.014519,0.69032,6,0
0.075606,0.018149,0.44534,8,0
0.06759,0.021779,0.5573,6,0
0.057405,0.018149,0.59821,6,0
0.056782,0.024501,0.4465,7,0
0.079977,0.020871,0.47375,11,0
0.079942,0.012704,0.46775,20,0
0.067795,0.011797,0.44648,21,0
0.065632,0.016334,0.28138,13,0
0.085758,0.022686,0.72639,6,0
0.10514,0.021779,0.78555,6,0
0.10736,0.016334,0.85672,6,0
0.090963,0.016334,0.54056,6,0
0.070789,0.022686,0.44728,6,0
0.069361,0.029946,0.45069,7,0
0.063897,0.025408,0.45333,7,0
0.060885,0.03539,0.32753,21,0
0.087969,0.098911,0.85698,83,1
0.12173,0.1588,1.0969,78,1
0.13671,0.16243,0.95052,78,1
0.13993,0.13702,0.77141,53,1
0.1421,0.1098,1.1242,34,1
0.1439,0.093466,1.0957,44,1
0.17207,0.082577,1.0431,42,1
0.20861,0.096189,1.1483,44,1
0.23817,0.11434,1.2736,56,1
0.25073,0.11525,1.3203,57,1
0.26292,0.11797,1.3272,58,1
0.28341,0.1225,1.3642,58,1
0.29073,0.13249,1.3775,58,1
0.30072,0.14247,1.4218,59,1
0.3136,0.13249,1.3901,59,1
0.31074,0.12069,1.3457,59,1
0.29029,0.12523,1.282,52,1
0.26112,0.12795,1.2267,42,1
0.23175,0.1225,1.1379,41,1
0.21209,0.1216,0.95243,44,1
0.18579,0.12976,0.72284,69,1
0.16503,0.12976,0.89809,62,1
0.16571,0.13249,0.80573,66,1
0.17228,0.13702,0.78975,64,1
0.19054,0.14338,0.94617,58,1
0.20469,0.13793,0.94009,53,1
0.20133,0.13158,0.85609,52,1
0.19915,0.11615,0.733,47,1
0.21304,0.098911,1.017,40,1
0.2301,0.10163,1.0832,48,1
0.25095,0.10345,0.82451,31,1
0.26478,0.10254,0.71162,33,1
0.2586,0.093466,0.94057,46,1
0.24998,0.094374,1.0851,45,1
0.26387,0.10163,1.1735,46,1
0.2776,0.095281,1.1301,35,1
0.26872,0.091652,1.1819,37,1
0.24313,0.08167,1.1704,28,1
0.18734,0.07441,1.0206,26,1
0.14346,0.080762,0.74212,27,1
0.143,0.088929,0.56427,29,1
0.16489,0.090744,0.33684,40,1
0.16119,0.088022,0.47609,42,1
0.11026,0.086207,0.59154,33,1
0.069121,0.059891,0.54124,31,1
0.047151,0.03176,0.36831,32,1
0.05198,0.023593,0.11637,15,1
0.056974,0.033575,0.1158,51,1
0.060215,0.053539,0.5121,65,1
0.053811,0.066243,0.36546,67,1
0.055586,0.059891,0.39588,38,1
0.056542,0.04265,0.24213,16,1
0.042441,0.049002,0.38077,15,1
0.049025,0.044465,0.32587,10,0
0.057723,0.022686,0.51276,11,0
0.066699,0.011797,0.60949,8,0
0.067095,0.016334,0.7921,1,0
0.050617,0.017241,0.60508,7,0
0.058038,0.0099819,0.38927,7,0
0.062152,0.019964,0.5001,6,0
0.064021,0.029946,0.29878,5,0
0.066476,0.022686,0.53342,3,0
0.049435,0.028131,0.5103,4,0
0.048038,0.027223,0.33746,9,0
0.050025,0.018149,0.57252,6,0
0.048687,0.015426,0.35337,8,0
0.063405,0.025408,0.49713,28,1
0.077883,0.067151,0.44255,75,1
0.10166,0.10345,0.98578,28,1
0.12411,0.093466,1.0165,26,1
0.12916,0.056261,1.3704,17,1
0.12791,0.052632,1.4593,17,1
0.12299,0.065336,1.3846,17,1
0.11617,0.067151,1.2804,18,1
0.11717,0.07804,1.0914,21,1
0.12229,0.091652,1.0722,57,1
0.13089,0.088022,0.98522,65,1
0.13757,0.095281,0.97495,72,1
0.15445,0.10073,1.2384,48,1
0.19359,0.099819,1.273,49,1
0.23649,0.1216,1.311,66,1
0.28706,0.12613,1.362,50,1
0.3074,0.11434,1.3427,49,1
0.29323,0.11343,1.2994,48,1
0.26021,0.10526,1.2034,48,1
0.20394,0.1225,0.93886,55,1
0.16544,0.15608,0.92992,61,1
0.16596,0.14973,1.0582,57,1
0.19109,0.13975,1.1786,58,1
0.23283,0.13521,1.0202,55,1
0.27371,0.11706,0.90366,57,1
0.2996,0.11434,0.74109,53,1
0.31977,0.11706,1.1792,54,1
0.33561,0.11434,1.0154,55,1
0.33929,0.12886,1.2622,52,1
0.28769,0.12976,1.2653,59,1
0.22474,0.12886,1.0329,49,1
0.25661,0.12795,1.0604,48,1
0.29766,0.11252,1.218,50,1
0.29408,0.10617,1.0747,53,1
0.25049,0.10345,1.0311,40,1
0.19765,0.093466,1.0301,29,1
0.16683,0.084392,1.0658,28,1
0.14819,0.090744,0.60252,38,1
0.12679,0.089837,0.66236,36,1
0.096766,0.060799,0.39374,42,1
0.058506,0.034483,0.36463,23,1
0.040183,0.027223,0.29405,18,1
0.039727,0.041742,0.52796,20,1
0.051212,0.055354,0.29722,58,1
0.072075,0.036298,0.3381,79,1
0.068277,0.024501,0.45673,46,1
0.05606,0.033575,0.68199,34,0
0.059797,0.025408,0.54528,13,0
0.054782,0.019056,0.29825,11,0
0.045491,0.026316,0.43182,9,0
0.039475,0.029946,0.63711,6,0
0.041215,0.025408,0.2865,15,0
0.058041,0.013612,0.5336,12,0
0.072229,0.010889,0.59534,7,0
0.066275,0.013612,0.6025,14,0
0.053169,0.023593,0.13021,14,0
0.059533,0.022686,0.12556,9,0
0.062985,0.010889,0.56506,8,0
0.052237,0.014519,0.41091,7,0
0.043408,0.023593,0.33259,11,1
0.050167,0.023593,0.46466,15,1
0.098333,0.030853,0.094077,62,1
0.15152,0.03902,0.22197,59,1
0.15445,0.061706,0.3724,60,1
0.12549,0.10073,0.9049,21,1
0.13623,0.089837,0.97241,25,1
0.1716,0.054446,1.0568,31,1
0.17433,0.060799,0.95271,50,1
0.14895,0.091652,0.87445,56,1
0.13713,0.10526,1.0944,45,1
0.15064,0.097096,1.1814,50,1
0.18272,0.093466,1.239,55,1
0.21722,0.10436,1.2813,55,1
0.24786,0.11071,1.2605,55,1
0.28192,0.11706,1.3156,49,1
0.29979,0.12341,1.3485,49,1
0.31534,0.11978,1.3906,48,1
0.30614,0.1098,1.3791,48,1
0.26403,0.11525,1.3057,48,1
0.22697,0.1216,1.2022,49,1
0.1991,0.13067,1.0148,48,1
0.18918,0.14519,1.0892,48,1
0.18702,0.1461,1.0662,43,1
0.21069,0.13884,1.0453,67,1
0.22264,0.15064,1.0686,49,1
0.21492,0.15154,0.78918,50,1
0.24075,0.14519,0.8223,66,1
0.27043,0.14428,0.68141,77,1
0.26983,0.13702,0.92899,54,1
0.25126,0.13067,1.1435,54,1
0.23582,0.13067,1.1598,51,1
0.2281,0.13521,1.1635,59,1
0.21723,0.12976,1.1037,52,1
0.2185,0.11615,1.0455,48,1
0.22039,0.11615,1.0931,49,1
0.22386,0.12069,1.0561,47,1
0.23423,0.11162,1.0035,44,1
0.23023,0.096189,0.91389,42,1
0.2063,0.089837,1.0803,34,1
0.1753,0.088022,1.0917,28,1
0.15111,0.080762,1.1281,24,1
0.14127,0.07804,0.69425,24,1
0.13299,0.086207,0.3137,43,1
0.10565,0.065336,0.48471,37,1
0.080648,0.03176,0.24862,27,1
0.070877,0.026316,0.3986,8,1
0.064653,0.03539,0.48018,7,1
0.059093,0.050817,0.58628,25,1
0.057843,0.072595,0.39214,70,1
0.075418,0.064428,0.23981,56,1
0.074593,0.032668,0.44283,24,0
0.05921,0.022686,0.37847,16,0
0.074363,0.012704,0.3364,11,0
0.075001,0.011797,0.37569,5,0
0.070731,0.013612,0.35999,12,0
0.071318,0.017241,0.54371,2,0
0.059048,0.018149,0.51013,5,0
0.05941,0.019056,0.48177,15,0
0.054829,0.039927,0.48965,14,0
0.043929,0.03902,0.47413,9,0
0.051465,0.020871,0.38541,8,0
0.066367,0.011797,0.267,9,0
0.07166,0.010889,0.4833,6,0
0.072149,0.019964,0.55719,5,0
0.075556,0.034483,0.70399,11,0
0.091401,0.076225,0.31643,84,1
0.11962,0.1216,0.46596,103,1
0.14001,0.12523,1.0415,53,1
0.14257,0.10889,1.1124,25,1
0.13203,0.095281,1.1724,35,1
0.12901,0.083485,1.1262,39,1
0.12664,0.088929,1.014,28,1
0.13236,0.095281,1.0102,37,1
0.15318,0.099819,1.1135,55,1
0.17783,0.11252,1.229,56,1
0.21126,0.11162,1.3072,55,1
0.22623,0.11162,1.3449,54,1
0.22179,0.10254,1.2169,44,1
0.22322,0.1098,1.2264,62,1
0.21271,0.14065,1.0516,61,1
0.17624,0.13793,0.70047,98,1
0.14016,0.14247,0.51557,86,1
0.12864,0.18149,0.85706,62,1
0.13405,0.15971,0.93652,61,1
0.1362,0.1225,0.81096,63,1
0.141,0.14882,0.96665,61,1
0.15822,0.16515,1.0354,62,1
0.17032,0.16152,1.0617,62,1
0.18733,0.15336,1.0773,63,1
0.18134,0.15245,0.80925,63,1
0.17229,0.16606,0.34791,67,1
0.18856,0.14338,0.25278,61,1
0.19307,0.12613,0.38791,55,1
0.227,0.11797,0.60497,52,1
0.26735,0.099819,1.0533,58,1
0.2834,0.10073,1.1907,53,1
0.29819,0.11162,1.2935,61,1
0.2984,0.10617,1.1709,54,1
0.32321,0.10799,1.1424,55,1
0.33271,0.12613,1.2878,55,1
0.29499,0.12613,1.1749,55,1
0.27569,0.11343,1.1539,54,1
0.25668,0.10345,1.1895,53,1
0.21053,0.095281,0.98205,50,1
0.19497,0.067151,0.5687,44,1
0.19829,0.052632,0.61094,37,1
0.19704,0.051724,0.1001,33,1
0.24159,0.022686,0.21227,29,1
0.22785,0,0.057899,16,1
0.16963,0.0045372,0,1,1
0.27033,0.0045372,5.2757e-05,2,1
0.28053,0.014519,4.2465e-05,1,1
0.19706,0.028131,0.00024036,5,1
0.24668,0.013612,0.032482,32,0
0.21703,0.0099819,0.0030722,4,0
0.13892,0.013612,0.012951,7,0
0.13724,0.0036298,0.10777,19,0
0.080633,0.0063521,0.062639,10,0
0.073862,0.0090744,0.14778,13,0
0.11365,0.0045372,0.037087,7,0
0.12324,0.0045372,0.0066533,4,0
0.15757,0.0027223,0.074233,7,0
0.15335,0.008167,0.043653,13,0
0.07872,0.030853,0.48547,8,0
0.046596,0.03539,0.24525,25,0
0.068372,0.015426,0.11139,22,0
0.079607,0.011797,0.44207,40,0
0.081695,0.010889,0.027365,4,0
0.09023,0.0027223,0.17099,12,0
0.096716,0.038113,0.47486,24,0
0.11928,0.078947,0.85681,18,1
0.13128,0.088022,1.1446,18,1
0.12421,0.075318,1.0649,17,1
0.11675,0.058984,0.88228,18,1
0.11089,0.049909,0.98629,17,1
0.1127,0.041742,1.108,17,1
0.11312,0.052632,1.0927,17,1
0.11494,0.066243,1.1881,17,1
0.12242,0.07441,1.1251,17,1
0.12702,0.066243,1.077,18,1
0.12503,0.053539,1.1214,17,1
0.11887,0.062613,1.1999,17,1
0.12735,0.058984,1.1092,19,1
0.13554,0.050817,0.98331,19,1
0.12056,0.064428,0.91786,27,1
0.10569,0.068058,0.89212,27,1
0.10509,0.063521,0.70502,27,1
0.1134,0.059891,0.60511,27,1
0.11457,0.065336,0.43892,32,1
0.099088,0.08167,0.44569,34,1
0.094308,0.07804,0.36358,33,1
0.10623,0.07804,0.23853,48,1
0.11743,0.10345,0.33453,55,1
0.12425,0.12432,0.45177,56,1
0.13635,0.11978,0.41899,57,1
0.12727,0.11162,0.27057,55,1
0.11523,0.11797,0.38018,58,1
0.12565,0.12523,0.3167,58,1
0.13477,0.11706,0.35385,52,1
0.16047,0.11797,0.50524,55,1
0.17813,0.1343,0.39438,51,1
0.18026,0.12432,0.54844,52,1
0.21537,0.098911,0.3064,53,1
0.23881,0.11887,0.4567,52,1
0.27408,0.13158,0.4105,53,1
0.28766,0.1225,0.42718,54,1
0.25571,0.13521,0.4687,55,1
0.27207,0.13339,0.33612,55,1
0.29041,0.13612,0.47893,56,1
0.28645,0.14338,0.30284,54,1
0.26955,0.14065,0.45874,56,1
0.2664,0.13249,0.41426,53,1
0.21888,0.11071,0.50076,53,1
0.1195,0.099819,0.30946,50,1
0.10856,0.092559,0.51179,48,1
0.10598,0.083485,0.58721,23,1
0.10122,0.076225,0.52174,37,1
0.1025,0.041742,0.34239,33,1
0.083373,0.024501,0.32057,18,1
0.064806,0.028131,0.13951,19,1
0.09265,0.014519,0.58739,18,1
0.097962,0.015426,0.55403,15,1
0.076707,0.056261,0.35614,46,1
0.064695,0.10254,0.35546,85,1
0.060818,0.11434,0.17606,118,0
0.066062,0.07441,0.35677,83,0
0.096567,0.020871,0.37805,29,0
0.10518,0.0072595,0.32411,20,0
0.076292,0.020871,0.36352,13,0
0.053896,0.03176,0.46771,21,0
0.070005,0.027223,0.23089,21,0
0.07651,0.021779,0.22691,25,0
0.073321,0.023593,0.41271,35,0
0.077489,0.014519,0.55519,24,0
0.064875,0.020871,0.14356,35,0
0.057542,0.040835,0.43494,34,0
0.054704,0.03902,0.48461,27,0
0.050476,0.03176,0.56315,26,0
0.075486,0.052632,0.32923,41,1
0.094489,0.086207,0.2392,81,1
0.11937,0.10073,0.76915,48,1
0.14417,0.097096,0.96931,35,1
0.14721,0.079855,1.0964,17,1
0.14373,0.069873,1.3135,17,1
0.14333,0.073503,1.3321,18,1
0.14741,0.083485,1.2779,27,1
0.15795,0.090744,1.0636,38,1
0.1576,0.080762,1.0229,43,1
0.15196,0.082577,1.1205,58,1
0.16235,0.095281,1.14,58,1
0.17526,0.098004,1.116,57,1
0.19326,0.11071,1.1896,57,1
0.21693,0.12976,1.2555,58,1
0.23644,0.13067,1.2609,58,1
0.25673,0.1343,1.2353,58,1
0.26189,0.14428,1.2175,57,1
0.23884,0.14882,1.2177,57,1
0.20578,0.1461,0.93605,58,1
0.19714,0.14791,0.70483,55,1
0.2103,0.15336,0.80527,61,1
0.23025,0.14156,0.80227,62,1
0.25834,0.12886,0.7947,56,1
0.27296,0.13339,1.0466,55,1
0.27508,0.13702,0.99351,57,1
0.28465,0.12886,0.61753,54,1
0.30212,0.11978,0.45134,60,1
0.32662,0.1225,0.48353,58,1
0.3183,0.12976,0.98713,60,1
0.27893,0.12704,1.1678,53,1
0.2453,0.12613,1.2554,50,1
0.22878,0.11615,1.1069,49,1
0.22693,0.10617,1.0718,48,1
0.20661,0.10889,0.99806,46,1
0.1726,0.10617,0.89117,59,1
0.15431,0.097096,0.4922,74,1
0.14434,0.073503,0.54583,51,1
0.11762,0.062613,0.77196,33,1
0.085475,0.049909,0.40237,31,1
0.058021,0.034483,0.20976,24,1
0.059377,0.036298,0.28443,24,1
0.067932,0.039927,0.56429,30,1
0.061751,0.062613,0.43422,66,1
0.051994,0.093466,0.55049,69,1
0.055676,0.07078,0.36912,49,1
0.063252,0.03539,0.55614,23,1
0.072065,0.026316,0.48984,15,0
0.089336,0.019056,0.67423,10,0
0.075405,0.030853,0.39598,17,0
0.045858,0.037205,0.55137,24,0
0.041249,0.041742,0.11853,22,0
0.048065,0.041742,0.22384,23,0
0.055042,0.03176,0.62669,13,0
0.046956,0.033575,0.71295,13,0
0.046614,0.030853,0.5418,13,0
0.046927,0.026316,0.32438,20,0
0.054716,0.040835,0.26291,25,0
0.082015,0.061706,0.39309,54,1
0.11443,0.088929,0.49727,73,1
0.13752,0.096189,1.0481,38,1
0.14552,0.08167,1.3533,17,1
0.15149,0.07078,1.2943,17,1
0.16162,0.066243,1.3097,17,1
0.1751,0.068966,1.4307,17,1
0.18544,0.063521,1.4686,17,1
0.19405,0.053539,1.5254,17,1
0.21234,0.046279,1.5164,17,1
0.21366,0.044465,1.5307,17,1
0.20943,0.045372,1.5495,17,1
0.20884,0.046279,1.4282,18,1
0.21475,0.059891,1.3868,17,1
0.23452,0.088022,1.27,44,1
0.24815,0.10526,1.1488,53,1
0.27215,0.1098,1.3295,53,1
0.30376,0.11071,1.4292,54,1
0.3089,0.11252,1.373,54,1
0.30663,0.1225,1.0188,54,1
0.29175,0.13339,0.69862,56,1
0.25425,0.13975,0.8033,53,1
0.25205,0.15245,0.65528,49,1
0.25847,0.18603,0.55921,56,1
0.24674,0.19782,0.39219,67,1
0.23193,0.18058,0.33592,67,1
0.23016,0.1706,0.27284,66,1
0.2559,0.16062,0.49839,65,1
0.26815,0.16425,0.41482,62,1
0.27389,0.16152,0.38942,58,1
0.28864,0.15426,0.31557,60,1
0.29683,0.1343,0.47793,60,1
0.26255,0.12432,0.58776,61,1
0.2178,0.14973,0.90081,59,1
0.19177,0.14791,0.77858,64,1
0.14357,0.11071,0.66928,49,1
0.107,0.07441,0.54074,41,1
0.082295,0.058076,0.43018,23,1
0.085004,0.04265,0.22734,25,1
0.080239,0.03176,0.56631,18,1
0.05982,0.028131,0.58721,16,1
0.062848,0.019964,0.60271,5,1
0.064942,0.019056,0.49967,13,1
0.056929,0.036298,0.37579,23,0
0.056508,0.068966,0.44627,58,0
0.06299,0.075318,0.20719,74,0
0.077055,0.038113,0.4243,32,0
0.079767,0.019056,0.69638,11,0
0.12727,0.046279,0.6565,39,1
0.17483,0.086207,0.78775,49,1
0.16991,0.11978,0.56053,55,1
0.16644,0.13249,0.49358,58,1
0.16879,0.13793,0.73111,58,1
0.15192,0.13793,0.48061,60,1
0.15528,0.1225,0.37888,60,1
0.15588,0.11978,0.39281,55,1
0.13984,0.13612,0.34743,54,1
0.13619,0.12886,0.37389,56,1
0.15665,0.11162,0.28042,54,1
0.15119,0.11887,0.38724,53,1
0.15195,0.11978,0.29703,51,1
0.17849,0.10617,0.47149,53,1
0.16998,0.10436,1.0535,49,1
0.14479,0.10254,1.0894,40,1
0.13773,0.085299,0.86074,34,1
0.15707,0.086207,0.7905,43,1
0.17855,0.10163,0.91116,48,1
0.20918,0.11071,1.1907,48,1
0.2275,0.11706,1.3017,49,1
0.2142,0.11525,1.2059,48,1
0.18394,0.098911,1.1308,41,1
0.14584,0.082577,1.0029,31,1
0.11765,0.082577,0.4055,32,1
0.097483,0.07441,0.30358,40,1
0.077315,0.045372,0.41194,26,1
0.066425,0.021779,0.52667,27,1
0.054692,0.024501,0.39407,28,1
0.054707,0.034483,0.28307,35,0
0.05713,0.040835,0.51179,27,0
0.051663,0.039927,0.26381,27,0
0.059779,0.025408,0.65292,22,0
0.057486,0.026316,0.19275,24,0
0.064311,0.022686,0.11222,17,0
0.068932,0.016334,0.52361,9,0
0.05554,0.025408,0.39916,12,0
0.059957,0.023593,0.32887,10,0
0.064265,0.018149,0.52516,7,0
0.055612,0.018149,0.27578,9,0
0.05984,0.051724,0.46048,23,0
0.057925,0.051724,0.44649,19,0
0.050367,0.048094,0.56145,20,0
0.045212,0.049002,0.53462,16,0
0.04261,0.041742,0.43611,17,0
0.052164,0.03176,0.67187,12,0
0.056361,0.029038,0.6442,15,0
0.059201,0.030853,0.57315,14,0
0.070527,0.037205,0.59284,14,0
0.096372,0.032668,0.8216,8,0
0.1094,0.030853,0.79541,7,0
0.13068,0.029038,0.61619,10,0
0.16761,0.018149,0.74601,12,0
0.17126,0.019964,0.77215,10,0
0.15684,0.027223,0.62014,17,0
0.16179,0.037205,0.67791,16,0
0.16909,0.038113,0.76926,12,0
0.17506,0.029946,0.69529,10,0
0.1865,0.025408,1.1592,9,0
0.19895,0.022686,0.999,10,0
0.19613,0.029038,1.1005,10,1
0.16701,0.041742,0.90031,19,1
0.14617,0.049909,1.1064,21,1
0.15148,0.050817,1.5315,21,1
0.18228,0.049909,1.5897,21,1
0.20388,0.049909,1.5905,20,1
0.21395,0.049002,1.5009,20,1
0.23093,0.049002,1.6632,20,1
0.21557,0.060799,1.5057,20,1
0.19105,0.064428,1.4114,30,1
0.1886,0.064428,1.3595,30,1
0.18919,0.080762,1.3097,38,1
0.18816,0.092559,1.2119,30,1
0.19035,0.084392,1.3587,27,1
0.17908,0.07804,1.2818,35,1
0.16209,0.085299,1.1078,45,1
0.17277,0.089837,1.1018,42,1
0.20267,0.084392,0.93961,35,1
0.21543,0.080762,0.78639,40,1
0.2071,0.080762,0.81829,40,1
0.21096,0.078947,1.0609,35,1
0.18168,0.091652,0.94613,43,1
0.16114,0.088022,0.95198,50,1
0.20186,0.068966,1.0819,29,1
0.21129,0.067151,1.0883,28,1
0.18903,0.07441,1.1926,33,1
0.16874,0.079855,1.2292,28,1
0.16295,0.07804,1.2417,27,1
0.15985,0.082577,1.2242,31,1
0.16806,0.082577,1.1094,27,1
0.18165,0.076225,1.1329,19,1
0.18809,0.075318,1.2295,19,1
0.20005,0.069873,1.3787,18,1
0.21641,0.066243,1.4243,18,1
0.21323,0.058984,1.4386,18,1
0.1913,0.057169,1.4055,18,1
0.17315,0.061706,1.3589,18,1
0.16429,0.053539,1.2716,18,1
0.1522,0.053539,1.2068,27,1
0.13026,0.068966,1.0092,67,1
0.12189,0.083485,0.95739,75,1
0.12317,0.082577,1.102,68,1
0.12129,0.07804,1.1393,58,1
0.13165,0.068058,1.2095,38,1
0.13732,0.058984,1.2878,29,1
0.13343,0.061706,1.1774,17,1
0.14051,0.058984,1.1122,18,1
0.17127,0.058984,0.97161,19,1
0.23432,0.046279,1.1207,18,1
0.25344,0.043557,1.0228,13,1
0.25929,0.04265,1.0716,14,1
0.29055,0.029946,1.0362,12,1
0.30941,0.028131,1.142,12,1
0.30286,0.03176,1.0836,11,1
0.2755,0.037205,0.8762,17,1
0.24304,0.041742,0.89194,12,1
0.23906,0.039927,0.89428,10,1
0.22006,0.040835,0.80685,13,1
0.18973,0.038113,0.6425,15,1
0.20661,0.029038,0.89633,21,1
0.1892,0.034483,0.83916,19,1
0.1447,0.038113,0.73128,22,1
0.11519,0.038113,0.51805,11,1
0.087268,0.04265,0.49455,13,1
0.10455,0.040835,0.88974,11,1
0.1125,0.03902,0.79444,10,1
0.088581,0.039927,0.80911,12,1
0.088726,0.047187,0.66364,9,1
0.082317,0.052632,0.8231,9,1
0.076424,0.046279,0.63283,13,1
0.078563,0.045372,0.69543,19,1
0.10141,0.041742,0.57851,10,1
0.11118,0.040835,0.80869,14,1
0.11332,0.040835,0.42263,13,1
0.13418,0.03539,0.67613,20,1
0.12156,0.036298,0.80758,33,1
0.089966,0.046279,0.57341,74,1
0.090404,0.056261,0.69309,57,1
0.11132,0.049909,0.7684,32,1
0.11096,0.049909,0.80882,15,1
0.096043,0.051724,0.60763,33,1
0.098303,0.04265,0.57031,44,1
0.089805,0.058984,0.54856,24,1
0.083478,0.078947,0.67974,20,1
0.091938,0.07078,0.52878,64,1
0.099976,0.064428,0.63589,60,1
0.10193,0.064428,0.56255,35,1
0.099626,0.067151,0.50703,69,1
0.098362,0.051724,0.53429,70,1
0.099356,0.030853,0.35288,31,1
0.082028,0.036298,0.42179,15,1
0.070029,0.040835,0.44713,21,1
0.065996,0.038113,0.55627,18,1
0.070745,0.029038,0.6713,10,1
0.070688,0.022686,0.54144,13,1
0.051233,0.03539,0.41525,16,0
0.04349,0.057169,0.51529,20,0
0.04555,0.052632,0.56031,17,0
0.055717,0.029946,0.54085,12,0
0.05433,0.03539,0.4598,10,0
0.073072,0.034483,0.53924,13,0
0.084543,0.029946,0.6368,9,0
0.064809,0.037205,0.62415,12,0
0.052149,0.028131,0.51388,11,0
0.062732,0.023593,0.51974,10,0
0.073628,0.028131,0.90728,13,1
0.071749,0.030853,1.0212,14,1
0.073164,0.036298,1.2379,14,1
0.075939,0.040835,1.2285,14,1
0.079904,0.04265,0.94979,14,1
0.09476,0.03902,0.93996,14,1
0.092467,0.032668,0.95555,14,1
0.087691,0.036298,0.95964,15,1
0.091001,0.040835,0.9301,14,1
0.091241,0.03539,0.99503,14,1
0.098918,0.044465,0.78047,14,1
0.10576,0.047187,0.82784,15,1
0.10161,0.038113,0.75926,15,1
0.089519,0.045372,0.67992,14,1
0.086794,0.050817,0.9659,15,1
0.094014,0.047187,0.76472,15,1
0.093014,0.054446,0.48036,33,1
0.089684,0.07078,0.79497,45,1
0.096625,0.073503,1.0003,47,1
0.10271,0.073503,1.1059,46,1
0.10403,0.073503,1.1523,47,1
0.10308,0.080762,1.2103,47,1
0.10545,0.076225,1.2543,47,1
0.11239,0.07804,1.2558,45,1
0.11435,0.086207,1.2759,48,1
0.12319,0.07441,1.2684,48,1
0.14097,0.056261,1.3062,50,1
0.14817,0.048094,1.2764,42,1
0.15257,0.058984,1.2929,45,1
0.15339,0.065336,1.3849,31,1
0.15604,0.071688,1.3526,22,1
0.17019,0.072595,1.3228,18,1
0.1807,0.059891,1.254,17,1
0.17581,0.065336,1.2257,20,1
0.16869,0.07078,1.1873,19,1
0.16484,0.064428,1.1665,28,1
0.15582,0.066243,1.1677,41,1
0.15723,0.072595,1.0376,50,1
0.16172,0.073503,1.093,49,1
0.15972,0.073503,1.0723,26,1
0.15506,0.072595,0.98073,40,1
0.14035,0.066243,0.93814,53,1
