@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
54.07,-5.3603,452.2,0
164.86,-5.1762,473.73,0
205.92,-5.1121,495.26,0
129.47,-5.2553,452.2,0
103.65,-5.3193,473.73,0
225.16,-5.1112,473.73,0
322.56,-5.0485,581.4,1
219.85,-5.4393,258.4,1
294.85,-5.561,1141.3,1
435.97,-5.4606,1119.7,1
893.61,-5.4024,1055.1,1
1343.8,-5.1391,1055.1,1
2583.8,-4.9095,1055.1,1
3751.5,-4.9319,1076.7,1
4108.1,-5.0301,1098.2,1
4498.3,-5.103,1098.2,1
4178.7,-5.2195,1119.7,1
4379.5,-5.2878,1119.7,1
4730.8,-5.266,1119.7,1
4704.8,-5.3001,1141.3,1
5208.7,-5.2678,1141.3,1
5483.6,-5.2695,1141.3,1
4980.2,-5.2506,1162.8,1
5055.9,-5.386,1162.8,1
5375.7,-5.2894,1162.8,1
5341.4,-5.3757,1162.8,1
5485.8,-5.3253,1162.8,1
5241.1,-5.2838,1162.8,1
5240.6,-5.352,1162.8,1
4963.5,-5.2254,1162.8,1
5016.6,-5.2427,1162.8,1
5242.1,-5.219,1162.8,1
5018,-5.0925,1162.8,1
4704.7,-5.141,1162.8,1
4743.3,-5.0392,1162.8,1
5035.3,-5.1446,1184.3,1
5515,-5.2112,1184.3,1
5922.3,-5.2602,1184.3,1
5753.8,-5.1088,1184.3,1
5431.9,-5.1001,1184.3,1
5673.8,-5.0741,1184.3,1
5918.5,-5.1196,1184.3,1
5349.1,-5.0946,1184.3,1
5239.3,-5.1024,1205.9,1
5179.9,-5.2214,1205.9,1
5092.6,-5.2948,1227.4,1
5682,-5.237,1227.4,1
5780.8,-5.3313,1248.9,1
5330.3,-5.391,1270.5,1
5424.2,-5.3469,1270.5,1
4984.6,-5.2494,1292,1
4534.6,-5.2036,1292,1
4152.8,-5.264,1292,1
3765.2,-5.2647,1313.5,1
3562.6,-5.3431,1335.1,1
4360.7,-5.1194,1335.1,1
3244.3,-5.1163,1356.6,1
3633.6,-5.2088,1335.1,1
3735.3,-5.3696,1313.5,1
2893.7,-5.468,1292,1
2582.6,-5.605,1205.9,1
2238.7,-5.1231,495.26,1
1635.9,-4.9401,495.26,1
1493.6,-5.3953,473.73,1
3162,-5.3673,1033.6,1
3784.3,-5.3614,1055.1,1
3348.3,-5.4466,1162.8,1
3645.7,-5.2069,1119.7,1
3842.4,-4.9669,1119.7,1
3021.6,-4.8477,1098.2,1
2522.7,-5.1109,1076.7,1
2900.4,-5.202,1033.6,1
2613.2,-5.1424,1012.1,1
2608.9,-5.1474,1012.1,1
2320.3,-5.1738,1012.1,1
2063.4,-5.3208,1012.1,1
1875.4,-5.2283,1012.1,1
2036.8,-5.2124,1012.1,1
1929.7,-5.2199,1012.1,1
1721.7,-5.1547,1012.1,1
1936.5,-5.1197,1012.1,1
1872.7,-5.035,1012.1,1
1800.6,-5.0197,1012.1,1
2137.3,-4.9984,1033.6,1
2312.1,-4.8314,1033.6,1
2339.7,-4.9193,1033.6,1
2026.1,-4.9348,1033.6,1
1788.4,-4.9225,1033.6,1
1894.1,-4.9366,1033.6,1
2027.6,-4.7986,1033.6,1
1811.8,-4.8648,1033.6,1
1582.6,-4.9089,1033.6,1
1669.7,-4.9224,1033.6,1
1632.1,-4.9873,1033.6,1
1494.1,-4.96,1033.6,1
1700,-4.884,1033.6,1
1663.5,-4.8869,1033.6,1
1685.3,-4.8055,1033.6,1
1673.8,-4.8756,1033.6,1
1386.2,-4.8987,1012.1,1
1255.7,-5.0616,1012.1,1
1671.4,-4.987,1012.1,1
1580.4,-5.0206,1012.1,1
1431.4,-5.0453,990.53,1
1725.2,-4.826,990.53,1
1419.5,-4.9824,990.53,1
1030.8,-5.0344,452.2,1
832.35,-5.1035,430.66,1
710.36,-5.0988,968.99,1
523.42,-5.1572,495.26,1
496.16,-5.1016,409.13,1
435.89,-5.1838,495.26,1
246.49,-5.3437,215.33,1
266.16,-5.4273,947.46,1
926.41,-4.9656,495.26,1
921.31,-4.9236,839.79,1
861.84,-4.924,1033.6,1
875.98,-5.0492,882.86,1
1395.8,-4.7775,904.39,1
1148.5,-4.8456,947.46,1
1388.5,-4.803,516.8,1
1478.9,-4.8161,1055.1,1
1459.5,-4.8583,839.79,1
1676.4,-4.7987,904.39,1
1372.8,-4.8648,323,1
1643.4,-4.7376,646,1
1582.2,-4.6803,689.06,1
1166.9,-4.8074,689.06,1
840.13,-4.8614,344.53,1
1052.4,-4.8665,516.8,1
1056.1,-4.7562,516.8,1
774.86,-4.9577,366.06,1
421.17,-5.3242,818.26,1
836.18,-5.0435,495.26,1
630.47,-5.1336,495.26,1
954.52,-4.9521,495.26,1
645.78,-5.0996,495.26,1
544.71,-5.1618,473.73,1
398.32,-5.1923,495.26,1
408.94,-5.1109,818.26,1
196.62,-5.1804,796.73,1
268.92,-5.1441,796.73,1
317.57,-5.0694,796.73,1
404.36,-4.9005,796.73,1
381.52,-5.0864,796.73,1
382.86,-5.1484,775.2,1
302.88,-5.1494,775.2,1
287.14,-5.0539,602.93,1
253.56,-4.989,172.27,1
212.94,-5.0979,344.53,1
39.682,-5.2621,323,1
97.116,-5.188,301.46,1
70.956,-5.2034,559.86,1
-11.524,-5.3097,387.6,1
-19.918,-5.3148,409.13,1
58.713,-5.1888,236.87,1
158.6,-5.0195,258.4,1
478.59,-4.7715,689.06,1
543,-4.724,473.73,1
497.36,-4.8032,861.33,1
734.34,-4.8865,236.87,1
411.68,-5.1705,236.87,1
558.31,-5.2023,430.66,1
837.87,-5.1703,430.66,1
1240.7,-5.1818,796.73,1
1682.5,-4.9471,775.2,1
1494.8,-5.0492,753.66,1
1772.7,-5.0013,732.13,1
961.97,-5.0096,710.6,1
1006.2,-5.0826,667.53,1
833.78,-5.1437,624.46,1
940.85,-5.083,581.4,1
455.57,-5.3776,430.66,1
257.75,-5.5397,452.2,1
509.63,-5.1959,430.66,1
458.63,-5.277,409.13,1
319.92,-5.3708,409.13,1
130.1,-5.4855,409.13,1
53.954,-5.4948,430.66,1
125.97,-5.3143,430.66,0
77.933,-5.3355,323,0
292.44,-4.9681,301.46,0
526.02,-4.7695,323,0
505.72,-4.7542,323,0
292.09,-4.5577,21.533,0
128.74,-4.8875,64.6,0
122.88,-4.9712,64.6,0
282.38,-4.5429,43.066,0
401.85,-4.4598,43.066,0
228.04,-4.7353,43.066,0
190,-4.7943,64.6,0
354.08,-4.4097,21.533,0
417.07,-4.2985,43.066,0
3.5237,-5.2898,64.6,0
103.7,-4.9754,21.533,0
295.93,-4.6316,64.6,0
184.76,-4.8486,43.066,0
32.831,-5.2137,64.6,0
148.16,-4.918,21.533,0
380.26,-4.4229,43.066,0
181.74,-4.7142,43.066,0
-20.475,-5.3607,64.6,0
11.72,-5.4041,21.533,0
232.63,-4.956,21.533,0
474.91,-4.7827,64.6,1
662.91,-4.7186,64.6,1
703.27,-4.6746,1162.8,1
1129.3,-4.3351,1141.3,1
953.88,-4.3764,1119.7,1
1518.1,-4.1516,1119.7,1
1225.6,-4.1908,1098.2,1
1390.5,-4.1511,1119.7,1
1626,-4.983,1119.7,1
1570.4,-4.8113,1119.7,1
1704.5,-4.8862,1098.2,1
1562.6,-4.9448,1098.2,1
1378.5,-5.0018,1076.7,1
1743.3,-4.845,1076.7,1
1589.3,-4.9611,1076.7,1
1262.2,-5.1337,1055.1,1
1578,-4.9673,1055.1,1
1995.6,-4.8704,1055.1,1
1503.3,-5.0247,1055.1,1
1584.5,-5.0427,1055.1,1
1730.6,-4.9522,1055.1,1
1692.4,-5.0383,1033.6,1
1599.7,-5.0967,1033.6,1
1385.3,-5.0551,1033.6,1
1683.1,-4.9442,1033.6,1
2167.4,-4.809,1033.6,1
1618.1,-4.9187,1012.1,1
1346.4,-5.027,1012.1,1
1604.5,-4.9345,1012.1,1
1689.5,-4.879,1012.1,1
1580.6,-4.996,1012.1,1
1407.8,-4.9566,1012.1,1
2025.8,-4.7749,1012.1,1
2226,-4.651,1012.1,1
2124.3,-4.7155,1012.1,1
1524.9,-4.8291,990.53,1
1570.3,-4.814,990.53,1
1322.1,-4.9266,990.53,1
1232.5,-4.9357,990.53,1
966.65,-5.0352,968.99,1
863.01,-5.0333,968.99,1
1024,-5.0474,968.99,1
856.95,-5.0384,64.6,1
1157.9,-4.9794,968.99,1
1217.1,-4.8948,968.99,1
977.77,-5.034,968.99,1
1055.1,-4.9624,968.99,1
1394,-4.8222,968.99,1
1200.5,-4.8935,968.99,1
977.77,-4.9731,968.99,1
1252.6,-4.8668,968.99,1
1398.5,-4.8268,968.99,1
1309.3,-4.6709,968.99,1
1237.8,-4.8059,968.99,1
1329.4,-4.812,947.46,1
1297.1,-4.7716,21.533,1
1201.8,-4.8421,947.46,1
904.35,-4.9624,947.46,1
861.15,-5.0561,43.066,1
688.15,-5.1462,925.93,1
544.8,-5.2181,64.6,1
500.53,-5.2636,64.6,1
448.32,-5.2617,43.066,1
594.53,-5.0284,21.533,1
157.91,-5.4659,538.33,1
479.33,-5.0483,64.6,1
516.75,-4.9582,43.066,1
567.91,-5.0222,21.533,1
360.65,-5.2898,64.6,1
233.79,-5.2856,64.6,1
531.14,-4.8704,21.533,1
681.75,-5.0016,43.066,1
543.73,-5.035,64.6,1
400.04,-5.2097,64.6,1
631.11,-5.0587,21.533,1
548.5,-5.1142,64.6,1
398.5,-5.2823,64.6,1
537.15,-5.2005,64.6,1
663.45,-5.0933,21.533,1
753.73,-5.2088,43.066,1
727.61,-5.3142,64.6,1
737.25,-5.24,43.066,1
848.87,-5.2763,21.533,1
517.39,-5.4117,43.066,1
543.75,-5.2201,64.6,1
640.34,-5.0577,43.066,1
535.76,-5.3143,21.533,1
481.15,-5.3236,64.6,1
444.41,-5.2338,64.6,1
334.47,-5.2443,43.066,1
412.55,-5.0473,21.533,1
178.37,-5.3291,43.066,1
322.66,-5.0766,64.6,1
424.24,-4.7988,21.533,1
310.79,-4.8719,43.066,1
166.63,-4.9967,64.6,0
264.09,-4.7669,64.6,0
252.76,-4.6726,21.533,0
225.68,-4.7626,43.066,0
120.15,-4.9442,64.6,0
341.28,-4.6332,43.066,0
382.61,-4.4285,21.533,0
94.021,-5.1121,43.066,0
263.68,-4.7517,172.27,0
509.76,-4.594,64.6,0
757.21,-4.3489,21.533,1
413.19,-4.7769,64.6,1
246.57,-4.9909,64.6,1
742.74,-4.4095,21.533,1
763.06,-4.4461,43.066,1
523.69,-4.6862,21.533,1
296.93,-5.0239,818.26,1
680.16,-4.4678,21.533,1
538.5,-4.6319,64.6,1
397.88,-4.9075,64.6,1
488.32,-4.8232,64.6,1
876.39,-4.484,21.533,1
435.55,-4.863,64.6,1
294.18,-5.0712,64.6,1
549.48,-4.8201,21.533,1
452.37,-5.2617,839.79,1
647.96,-5.6212,64.6,1
591.24,-5.3302,64.6,1
973.21,-5.1597,64.6,1
1120.3,-5.1727,21.533,1
943,-5.2657,882.86,1
1024,-5.2307,64.6,1
1293.6,-5.0891,21.533,1
1278.4,-5.1156,43.066,1
990.43,-5.246,904.39,1
1028.5,-5.2539,904.39,1
1337.7,-5.1173,21.533,1
1565.7,-5.1353,21.533,1
1612.9,-5.104,64.6,1
1723.2,-4.968,43.066,1
1741.1,-5.0729,925.93,1
1647.8,-5.0965,925.93,1
1629.5,-5.0735,925.93,1
1820.2,-5.0396,947.46,1
1704,-5.0159,21.533,1
1565.8,-5.1038,925.93,1
1662.2,-5.0292,64.6,1
1730.3,-4.9891,43.066,1
1450.1,-5.0371,21.533,1
1407.2,-5.1025,925.93,1
1236.5,-5.1421,904.39,1
1328.6,-5.0501,43.066,1
1263,-5.0902,21.533,1
1003.9,-5.1688,904.39,1
933.82,-5.1953,904.39,1
1043.5,-5.1089,21.533,1
936.53,-5.081,21.533,1
804.63,-5.17,64.6,1
934.34,-5.0691,64.6,1
906.37,-5.028,21.533,1
904.79,-5.0884,21.533,1
735.72,-5.1573,64.6,1
1074.7,-5.0511,64.6,1
1121.7,-5.0417,21.533,1
1024.5,-5.0335,64.6,1
897.39,-5.1087,64.6,1
1132.4,-5.0492,925.93,1
1105.5,-5.0378,925.93,1
1263,-4.9909,64.6,1
1245.1,-5.0333,925.93,1
1207.4,-5.0222,21.533,1
1266.5,-4.9889,925.93,1
957.06,-5.1341,925.93,1
1425.7,-5.0624,925.93,1
1526.2,-5.0711,947.46,1
1370.2,-5.0915,947.46,1
1234.5,-5.1065,947.46,1
1596.3,-5.0196,947.46,1
1638,-4.9306,947.46,1
1430.4,-5.0395,947.46,1
1466.4,-5.0264,947.46,1
1781.1,-4.9838,947.46,1
1809.6,-4.947,947.46,1
1548.4,-5.0395,947.46,1
1612.8,-5.0469,947.46,1
1997.1,-4.8917,21.533,1
2000.2,-4.9293,968.99,1
1796.2,-5.0128,947.46,1
1914.1,-4.8827,947.46,1
2367.3,-4.8769,947.46,1
2082.8,-4.9348,947.46,1
1957.4,-4.939,968.99,1
1822.9,-4.9923,947.46,1
2222.7,-4.9115,947.46,1
2036,-4.8821,947.46,1
1844,-4.9403,947.46,1
1785.8,-4.9605,947.46,1
1962.3,-4.8649,947.46,1
1810.8,-4.9073,947.46,1
1547.6,-4.9821,947.46,1
1650.5,-4.9669,947.46,1
1727.6,-4.9959,947.46,1
1661.7,-5.0091,947.46,1
1805.6,-4.9174,947.46,1
1800.7,-4.9364,947.46,1
1976.2,-4.8887,21.533,1
1995.4,-4.9473,947.46,1
1910.8,-4.9959,947.46,1
1842.2,-4.9778,968.99,1
1900.1,-4.9938,968.99,1
1953.7,-4.9745,968.99,1
2047.7,-5.0214,968.99,1
2284.8,-5.0258,968.99,1
2092.4,-5.0539,968.99,1
1955.3,-5.1467,968.99,1
2220.6,-5.0247,968.99,1
2104,-5.0426,990.53,1
2034.2,-5.0823,990.53,1
2033,-5.0725,990.53,1
1949.6,-5.0422,990.53,1
2126.5,-5.0656,990.53,1
2114.3,-5.0296,990.53,1
2410.6,-4.9555,990.53,1
2934.6,-4.8133,990.53,1
3053.9,-4.78,990.53,1
2880.3,-4.7891,990.53,1
3067.6,-4.836,1012.1,1
3052.6,-4.8465,1012.1,1
2785.8,-4.9678,1012.1,1
2449.5,-5.1088,1012.1,1
2406.5,-5.2283,1033.6,1
2500.2,-5.2668,1033.6,1
2920.2,-5.2179,1033.6,1
2911.2,-5.172,1033.6,1
2688.5,-5.1375,1033.6,1
2825.8,-5.0454,1033.6,1
2436.1,-5.2432,1055.1,1
2400.2,-5.2136,1055.1,1
2576.4,-5.2242,1055.1,1
2388.4,-5.2474,1076.7,1
2294.3,-5.2685,1076.7,1
2449,-5.1433,1076.7,1
2512.7,-5.1307,1098.2,1
1808.8,-5.4139,1098.2,1
2185.8,-5.3855,1098.2,1
2231.1,-5.3684,1098.2,1
2102.9,-5.3566,1098.2,1
2361.7,-5.3102,1098.2,1
2274.6,-5.2594,1098.2,1
2613.2,-5.1388,1098.2,1
2462.1,-5.1255,1098.2,1
2396.8,-5.0691,1098.2,1
2197.1,-4.9803,1098.2,1
2081.1,-4.9472,1098.2,1
2092.9,-4.8576,1098.2,1
1965.5,-4.9023,1076.7,1
1852.1,-4.8828,1076.7,1
2044.9,-4.8835,1076.7,1
2196.8,-4.8815,1055.1,1
2288,-4.967,1055.1,1
1946.8,-5.0235,1033.6,1
1935.9,-4.9457,1033.6,1
1987.6,-4.9601,1033.6,1
1601.9,-4.9793,1033.6,1
1699.8,-4.8916,1033.6,1
1795.9,-4.8113,1012.1,1
1657.3,-4.804,1012.1,1
1103.1,-5.0177,1012.1,1
1104.3,-4.9326,1012.1,1
1392.3,-4.6842,1012.1,1
971.35,-4.8814,1012.1,1
841,-5.0005,1012.1,1
1418.8,-4.6292,1012.1,1
958.06,-4.7447,1012.1,1
1765.2,-4.475,1012.1,1
1252.5,-4.6983,990.53,1
1208.8,-4.7979,990.53,1
930.58,-4.9408,990.53,1
911.04,-4.8957,990.53,1
888.5,-4.9376,990.53,1
617.73,-5.0211,990.53,1
1155.2,-4.6226,21.533,1
690.91,-4.9331,64.6,1
809.2,-4.8762,64.6,1
731.17,-4.8259,21.533,1
551.57,-5.0326,64.6,1
503.92,-4.9715,990.53,1
702.35,-4.7425,64.6,1
609.69,-4.8111,990.53,1
716.51,-4.6817,990.53,1
719.2,-4.7876,64.6,1
677.94,-4.6896,43.066,1
586.55,-4.8356,21.533,1
469.33,-4.8504,64.6,1
348.78,-4.9665,64.6,1
554.89,-4.794,21.533,1
323.06,-4.9058,21.533,1
283.51,-4.8272,64.6,1
392.58,-4.7179,64.6,1
477.81,-4.4491,21.533,1
327.97,-4.744,64.6,1
220.16,-4.9491,43.066,1
429.42,-4.559,64.6,1
298,-4.7012,64.6,1
313.77,-4.7044,21.533,1
200.28,-4.8976,43.066,1
182.24,-4.9923,43.066,1
726.14,-4.2138,21.533,1
535.49,-4.3179,43.066,1
190.95,-4.7986,64.6,1
73.738,-5.0603,21.533,1
267.05,-4.5939,43.066,1
368.8,-4.5915,64.6,1
283.16,-5.2849,64.6,1
728.32,-5.2592,21.533,1
1413.3,-4.8353,21.533,1
1076.1,-5.0178,64.6,1
1041.5,-5.2494,646,1
1349.3,-5.0104,624.46,1
940.79,-5.1066,602.93,1
808.47,-5.2067,64.6,1
581.82,-5.2264,64.6,1
643.68,-5.0124,43.066,1
471.75,-5.0319,21.533,1
305.27,-5.101,64.6,1
323.96,-4.8979,43.066,1
554.08,-4.2615,21.533,1
251.55,-4.7322,43.066,1
213.38,-4.8815,64.6,1
357.4,-4.503,64.6,0
440.81,-4.389,21.533,0
143.2,-5.0057,43.066,0
29.942,-5.3774,64.6,0
175.12,-4.9495,43.066,0
319.14,-4.7364,21.533,0
-5.516,-5.349,43.066,0
394.84,-4.6492,64.6,0
482.18,-4.2683,64.6,0
539.87,-4.3149,21.533,0
289.11,-4.5573,43.066,0
287.19,-4.6082,43.066,0
403.38,-4.3664,21.533,0
275.9,-4.5634,43.066,0
46.529,-5.1671,64.6,0
170.29,-4.8789,43.066,0
544.45,-4.3351,21.533,0
620.61,-4.1488,21.533,0
164.2,-4.9053,64.6,0
328.13,-4.5409,43.066,0
393.79,-4.4961,21.533,0
310.66,-4.5174,43.066,0
121.21,-5.0822,64.6,0
239.82,-4.957,43.066,0
433.77,-4.7274,21.533,1
425.65,-4.9368,64.6,1
450.41,-5.0966,64.6,1
287.7,-5.1508,21.533,1
923.27,-4.6686,43.066,1
767.46,-4.7934,64.6,1
781.66,-5.1266,64.6,1
1015.2,-5.0719,1808.8,1
1548.2,-4.6829,43.066,1
1834.2,-4.6012,1873.4,1
1645.1,-4.64,1894.9,1
1759.8,-4.5058,1916.5,1
1957.4,-4.4472,1916.5,1
2100.1,-4.6867,1959.5,1
2106.5,-4.8343,1981.1,1
1801.2,-5.069,2024.1,1
1596.7,-5.0801,2045.7,1
2175.3,-4.9572,2045.7,1
1986.1,-4.9813,2067.2,1
1842.1,-4.9066,2067.2,1
1622.4,-4.9586,2088.7,1
1648.8,-4.8193,2110.3,1
1754.7,-4.8311,2110.3,1
1613.8,-4.8727,2110.3,1
1463.1,-4.9603,6309.2,1
1473.4,-4.9332,6309.2,1
1925.7,-4.9506,6309.2,1
1896.5,-4.9771,6309.2,1
1611.5,-5.0609,6287.7,1
1588,-5.0268,6287.7,1
2050.9,-4.8655,2110.3,1
2457.4,-4.7726,2088.7,1
2169.5,-4.9783,2088.7,1
2465.2,-5.0097,2088.7,1
2670.2,-4.802,2088.7,1
2656.8,-4.9225,2045.7,1
2033.6,-4.9217,2045.7,1
2564.9,-4.8716,2024.1,1
2599,-4.8824,2045.7,1
2654,-4.7626,2045.7,1
2086.7,-4.8854,2045.7,1
2295.2,-4.8102,2067.2,1
2582.5,-4.8157,2067.2,1
2002.9,-4.8751,2088.7,1
2428.3,-4.8592,2088.7,1
2542.2,-4.8364,2067.2,1
2175.7,-4.9884,2045.7,1
2334.5,-4.9409,2045.7,1
1909.8,-4.958,2067.2,1
1444.8,-4.991,2067.2,1
1484.8,-5.1054,2067.2,1
1125.7,-5.2812,2067.2,1
1076.8,-5.1251,2045.7,1
1607.3,-4.9762,2002.6,1
2535.6,-5.2046,1916.5,1
1494.5,-5.5903,64.6,1
614.04,-5.6065,43.066,1
346.72,-5.4647,64.6,1
584.78,-5.0145,21.533,1
461.33,-5.2847,43.066,1
1165.8,-5.4428,710.6,1
2220.8,-5.4722,710.6,1
3429,-5.4221,1227.4,1
2938.9,-5.2372,1205.9,1
2641.4,-5.181,1184.3,1
3110.3,-4.9675,1162.8,1
2551.9,-5.0872,1119.7,1
2408,-5.0883,1098.2,1
2197,-5.092,1098.2,1
1748.7,-5.1049,1076.7,1
1728.4,-5.0599,1076.7,1
1685.1,-4.935,21.533,1
1228.1,-5.0691,1076.7,1
1526.3,-4.9187,21.533,1
1341.3,-4.8914,64.6,1
1491.9,-4.8276,21.533,1
1463.4,-4.8615,1098.2,1
1413.6,-4.8408,21.533,1
1162.1,-4.9728,1098.2,1
999.61,-4.9865,1098.2,1
1463.1,-4.72,21.533,1
1319.4,-4.8534,64.6,1
1141.2,-4.9443,1098.2,1
1091.6,-4.9588,1076.7,1
1189,-4.917,1076.7,1
1230.3,-4.9938,1076.7,1
1186.2,-5.0661,1076.7,1
1188.6,-4.9551,1076.7,1
1418.8,-4.817,1076.7,1
1404.8,-4.8381,64.6,1
1144.1,-4.9098,1076.7,1
1127.9,-4.9696,1076.7,1
1029.5,-4.972,2648.6,1
880.61,-5.0483,64.6,1
1225.4,-4.8535,1076.7,1
1529.9,-4.758,21.533,1
1903.2,-4.733,43.066,1
1167.5,-5.0164,64.6,1
1315.3,-4.8907,21.533,1
1231.5,-4.8921,1055.1,1
1233,-4.9603,64.6,1
932.74,-5.0793,1550.4,1
1030.2,-5.0643,64.6,1
1146.1,-4.8885,21.533,1
995.82,-4.9611,43.066,1
1132.2,-4.9044,1033.6,1
1421.3,-4.7042,21.533,1
1310.3,-4.8297,1033.6,1
1216.4,-4.8326,1033.6,1
1158.2,-4.8134,43.066,1
1271,-4.803,43.066,1
913.52,-4.9675,1012.1,1
808.48,-5.0282,1012.1,1
1290.2,-4.8071,43.066,1
1213.1,-4.8283,21.533,1
970.15,-4.969,990.53,1
907.88,-5.0369,990.53,1
1230.5,-4.7949,21.533,1
899.96,-4.7935,43.066,1
451.44,-5.1581,43.066,1
619.13,-5.0118,64.6,1
571.97,-5.007,21.533,1
864.52,-4.7894,43.066,1
544.94,-5.0526,64.6,1
243.58,-5.3046,64.6,1
384.89,-5.0779,21.533,1
344.01,-5.2005,43.066,1
384.82,-5.1568,43.066,1
381.37,-5.1455,64.6,1
648.21,-4.7582,21.533,1
477.33,-4.916,43.066,1
324.76,-4.9238,64.6,1
292.85,-5.0085,21.533,1
189.37,-5.1019,21.533,1
250.48,-4.8517,64.6,1
67.646,-5.2223,64.6,1
212.73,-4.8833,43.066,1
179.89,-4.8918,21.533,1
175.47,-4.776,43.066,1
252.26,-4.633,64.6,0
262.75,-4.6974,21.533,0
345.71,-4.5386,43.066,0
220.55,-4.7948,64.6,0
138.86,-4.8446,64.6,0
177.37,-4.7584,21.533,0
244.17,-4.5625,21.533,0
106.61,-4.954,64.6,0
366.3,-4.444,43.066,0
488.39,-4.3086,21.533,0
179.39,-4.8582,172.27,0
187.28,-4.7258,64.6,0
144.45,-4.8486,21.533,0
257.34,-4.5919,43.066,0
253.31,-4.6726,64.6,1
105.08,-5.0436,64.6,1
402.24,-4.4726,21.533,1
489.73,-4.383,21.533,1
348.41,-4.745,64.6,1
175.01,-4.9812,21.533,1
277.6,-4.7284,21.533,1
355.79,-4.6759,43.066,1
140.82,-4.9846,64.6,1
293.96,-4.7794,64.6,1
412.84,-4.5939,21.533,1
319,-4.7041,64.6,1
257.65,-4.8064,64.6,1
475.67,-4.5445,43.066,1
322.05,-4.712,21.533,1
288.28,-4.8045,64.6,1
147.68,-5.008,64.6,1
254.97,-4.8067,21.533,1
450.28,-4.5129,21.533,1
161.17,-5.0459,64.6,1
364.92,-4.6998,64.6,1
581.6,-4.382,21.533,1
245.64,-4.8387,21.533,1
317.67,-4.7991,64.6,1
264.03,-4.7913,64.6,1
222.21,-4.8751,21.533,1
285.56,-4.7691,21.533,1
482.49,-4.5587,64.6,1
311.91,-4.7383,43.066,1
466.49,-4.5609,21.533,1
104.22,-5.1214,64.6,1
128.4,-5.0854,64.6,1
360.5,-4.6382,43.066,1
392.03,-4.507,21.533,1
144.99,-4.8222,43.066,1
79.846,-5.0804,64.6,1
436.75,-4.651,21.533,1
337.02,-4.7526,43.066,1
340.12,-4.8168,64.6,1
275.92,-4.8859,64.6,1
568.44,-4.6747,21.533,1
578.2,-4.6544,43.066,1
385.48,-5.0544,258.4,1
168.73,-5.7987,64.6,1
854.88,-5.732,21.533,1
2491.3,-5.5966,839.79,1
2814,-5.6209,839.79,1
2779.2,-5.5851,818.26,1
2116.6,-5.6541,775.2,1
3130.7,-5.5214,753.66,1
2745.3,-5.4337,732.13,1
2107.1,-5.525,667.53,1
2141.5,-5.4796,21.533,1
1177.7,-5.5014,64.6,1
656.15,-5.568,64.6,1
878.19,-4.9395,21.533,1
427.98,-5.2234,64.6,1
90.074,-5.5188,43.066,1
122.81,-5.2372,43.066,1
419.05,-4.6034,21.533,1
134.95,-5.1196,64.6,0
21.667,-5.3758,64.6,0
355.93,-4.5841,43.066,0
60.8,-5.2383,64.6,0
145.54,-5.0667,21.533,0
182.85,-4.9121,64.6,0
159.81,-5.0905,64.6,0
429.13,-4.4558,21.533,0
-10.885,-5.4342,64.6,0
145.52,-5.0333,64.6,0
545.71,-4.3168,21.533,0
72.187,-5.1529,64.6,0
141.1,-4.9533,64.6,0
92.344,-5.0045,64.6,0
361.89,-4.3315,21.533,0
23.019,-5.215,64.6,0
222.8,-4.7518,43.066,0
178.47,-4.6854,21.533,0
244.16,-4.5519,43.066,0
514.87,-4.2408,43.066,0
160.52,-4.8868,64.6,0
139.14,-4.8472,43.066,0
502.23,-4.2381,21.533,0
326.93,-4.5358,64.6,0
59.945,-5.0117,64.6,0
299.77,-4.5264,21.533,0
372.15,-4.5578,43.066,0
225.38,-4.7182,64.6,0
67.683,-5.1626,64.6,1
322.96,-5.2282,43.066,1
345.56,-5.3432,21.533,1
395.43,-5.3657,64.6,1
889.46,-5.1506,43.066,1
1477.9,-4.8729,1055.1,1
2668.9,-4.7214,1055.1,1
3460.9,-4.8155,1076.7,1
4188.8,-4.8224,1098.2,1
4292.7,-4.8418,1098.2,1
4157.2,-5.0092,1119.7,1
4063.5,-5.0819,1119.7,1
4854.9,-5.0361,1119.7,1
4623.5,-5.1116,1141.3,1
5046.2,-5.043,1141.3,1
5503.2,-5.0955,1141.3,1
4982.5,-5.1473,1162.8,1
4968.9,-5.2311,1162.8,1
5089.9,-5.09,1162.8,1
5225.8,-5.1312,1162.8,1
5831.4,-5.151,1162.8,1
5192.5,-5.0664,1162.8,1
4908.3,-5.1353,1162.8,1
4933.9,-5.0694,1162.8,1
5120.9,-5.0843,1162.8,1
5483.3,-5.0539,1162.8,1
5294.4,-4.9876,1162.8,1
5046.2,-5.012,1162.8,1
5050.4,-4.8913,1162.8,1
5042,-4.9532,1184.3,1
5406,-4.9947,1184.3,1
5655.1,-4.9266,1184.3,1
6021.5,-4.8474,1184.3,1
5654.7,-4.8475,1184.3,1
5875.5,-4.7991,1184.3,1
5988.5,-4.7601,1184.3,1
5629.6,-4.8107,1184.3,1
5359.5,-4.8678,1205.9,1
5168,-4.9658,1205.9,1
5007.5,-5.0026,1227.4,1
5675,-4.9258,1227.4,1
