@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.16943,0.040835,1494.8,-5.0492,753.66,1
0.1615,0.036298,1772.7,-5.0013,732.13,1
0.14408,0.03176,961.97,-5.0096,710.6,1
0.12406,0.030853,1006.2,-5.0826,667.53,1
0.12703,0.032668,833.78,-5.1437,624.46,1
0.1026,0.03902,940.85,-5.083,581.4,1
0.072292,0.051724,455.57,-5.3776,430.66,1
0.075363,0.050817,257.75,-5.5397,452.2,1
0.091215,0.038113,509.63,-5.1959,430.66,1
0.091597,0.03176,458.63,-5.277,409.13,1
0.072938,0.034483,319.92,-5.3708,409.13,1
0.053554,0.057169,130.1,-5.4855,409.13,1
0.045104,0.063521,53.954,-5.4948,430.66,1
0.043802,0.049909,125.97,-5.3143,430.66,0
0.053163,0.03902,77.933,-5.3355,323,0
0.070726,0.025408,292.44,-4.9681,301.46,0
0.096321,0.017241,526.02,-4.7695,323,0
0.09096,0.013612,505.72,-4.7542,323,0
0.0807,0.018149,292.09,-4.5577,21.533,0
0.075439,0.022686,128.74,-4.8875,64.6,0
0.068694,0.0099819,122.88,-4.9712,64.6,0
0.074365,0.0036298,282.38,-4.5429,43.066,0
0.084128,0.0090744,401.85,-4.4598,43.066,0
0.079156,0.008167,228.04,-4.7353,43.066,0
0.076728,0.0027223,190,-4.7943,64.6,0
0.085238,0.0072595,354.08,-4.4097,21.533,0
0.088269,0.016334,417.07,-4.2985,43.066,0
0.06691,0.022686,3.5237,-5.2898,64.6,0
0.064799,0.019056,103.7,-4.9754,21.533,0
0.070584,0.0090744,295.93,-4.6316,64.6,0
0.065863,0.0045372,184.76,-4.8486,43.066,0
0.062705,0.019056,32.831,-5.2137,64.6,0
0.062257,0.030853,148.16,-4.918,21.533,0
0.077031,0.019964,380.26,-4.4229,43.066,0
0.077251,0.015426,181.74,-4.7142,43.066,0
0.059909,0.024501,-20.475,-5.3607,64.6,0
0.046185,0.03902,11.72,-5.4041,21.533,0
0.06952,0.029038,232.63,-4.956,21.533,0
0.10315,0.017241,474.91,-4.7827,64.6,1
0.11523,0.038113,662.91,-4.7186,64.6,1
0.1254,0.049909,703.27,-4.6746,1162.8,1
0.15227,0.050817,1129.3,-4.3351,1141.3,1
0.1842,0.049909,953.88,-4.3764,1119.7,1
0.20124,0.049909,1518.1,-4.1516,1119.7,1
0.20061,0.049909,1225.6,-4.1908,1098.2,1
0.21343,0.049002,1390.5,-4.1511,1119.7,1
0.20717,0.059891,1626,-4.983,1119.7,1
0.18016,0.079855,1570.4,-4.8113,1119.7,1
0.17615,0.084392,1704.5,-4.8862,1098.2,1
0.17324,0.088022,1562.6,-4.9448,1098.2,1
0.17031,0.092559,1378.5,-5.0018,1076.7,1
0.17785,0.078947,1743.3,-4.845,1076.7,1
0.16426,0.079855,1589.3,-4.9611,1076.7,1
0.15336,0.10436,1262.2,-5.1337,1055.1,1
0.16947,0.098004,1578,-4.9673,1055.1,1
0.17346,0.082577,1995.6,-4.8704,1055.1,1
0.16467,0.089837,1503.3,-5.0247,1055.1,1
0.16343,0.090744,1584.5,-5.0427,1055.1,1
0.17439,0.084392,1730.6,-4.9522,1055.1,1
0.15894,0.092559,1692.4,-5.0383,1033.6,1
0.14957,0.088929,1599.7,-5.0967,1033.6,1
0.16157,0.077132,1385.3,-5.0551,1033.6,1
0.17087,0.07441,1683.1,-4.9442,1033.6,1
0.18557,0.069873,2167.4,-4.809,1033.6,1
0.1827,0.077132,1618.1,-4.9187,1012.1,1
0.16602,0.072595,1346.4,-5.027,1012.1,1
0.16249,0.062613,1604.5,-4.9345,1012.1,1
0.16624,0.078947,1689.5,-4.879,1012.1,1
0.16474,0.083485,1580.6,-4.996,1012.1,1
0.17334,0.066243,1407.8,-4.9566,1012.1,1
0.19596,0.066243,2025.8,-4.7749,1012.1,1
0.22061,0.060799,2226,-4.651,1012.1,1
0.21822,0.055354,2124.3,-4.7155,1012.1,1
0.18959,0.061706,1524.9,-4.8291,990.53,1
0.16705,0.058076,1570.3,-4.814,990.53,1
0.15774,0.061706,1322.1,-4.9266,990.53,1
0.1491,0.075318,1232.5,-4.9357,990.53,1
0.12541,0.084392,966.65,-5.0352,968.99,1
0.10908,0.089837,863.01,-5.0333,968.99,1
0.11998,0.084392,1024,-5.0474,968.99,1
0.13203,0.075318,856.95,-5.0384,64.6,1
0.13783,0.077132,1157.9,-4.9794,968.99,1
0.13452,0.066243,1217.1,-4.8948,968.99,1
0.12894,0.058984,977.77,-5.034,968.99,1
0.14139,0.057169,1055.1,-4.9624,968.99,1
0.14181,0.049909,1394,-4.8222,968.99,1
0.13169,0.057169,1200.5,-4.8935,968.99,1
0.14108,0.059891,977.77,-4.9731,968.99,1
0.15215,0.053539,1252.6,-4.8668,968.99,1
0.15469,0.048094,1398.5,-4.8268,968.99,1
0.15346,0.048094,1309.3,-4.6709,968.99,1
0.15645,0.053539,1237.8,-4.8059,968.99,1
0.15709,0.058076,1329.4,-4.812,947.46,1
0.15097,0.051724,1297.1,-4.7716,21.533,1
0.14621,0.046279,1201.8,-4.8421,947.46,1
0.13143,0.050817,904.35,-4.9624,947.46,1
0.10873,0.049909,861.15,-5.0561,43.066,1
0.097388,0.062613,688.15,-5.1462,925.93,1
0.093252,0.065336,544.8,-5.2181,64.6,1
0.093108,0.04265,500.53,-5.2636,64.6,1
0.094174,0.028131,448.32,-5.2617,43.066,1
0.088418,0.026316,594.53,-5.0284,21.533,1
0.088315,0.036298,157.91,-5.4659,538.33,1
0.089778,0.040835,479.33,-5.0483,64.6,1
0.087888,0.029038,516.75,-4.9582,43.066,1
0.091063,0.021779,567.91,-5.0222,21.533,1
0.085981,0.017241,360.65,-5.2898,64.6,1
0.089911,0.013612,233.79,-5.2856,64.6,1
0.095862,0.019964,531.14,-4.8704,21.533,1
0.10286,0.029038,681.75,-5.0016,43.066,1
0.11699,0.033575,543.73,-5.035,64.6,1
0.10568,0.048094,400.04,-5.2097,64.6,1
0.092265,0.043557,631.11,-5.0587,21.533,1
0.098583,0.044465,548.5,-5.1142,64.6,1
0.10015,0.047187,398.5,-5.2823,64.6,1
0.099771,0.045372,537.15,-5.2005,64.6,1
0.095839,0.060799,663.45,-5.0933,21.533,1
0.10297,0.049909,753.73,-5.2088,43.066,1
0.12056,0.04265,727.61,-5.3142,64.6,1
0.12131,0.041742,737.25,-5.24,43.066,1
0.10244,0.050817,848.87,-5.2763,21.533,1
0.09773,0.062613,517.39,-5.4117,43.066,1
0.10827,0.04265,543.75,-5.2201,64.6,1
0.096612,0.045372,640.34,-5.0577,43.066,1
0.079103,0.061706,535.76,-5.3143,21.533,1
0.090565,0.050817,481.15,-5.3236,64.6,1
0.098857,0.041742,444.41,-5.2338,64.6,1
0.087595,0.037205,334.47,-5.2443,43.066,1
0.069444,0.039927,412.55,-5.0473,21.533,1
0.073136,0.037205,178.37,-5.3291,43.066,1
0.079326,0.03539,322.66,-5.0766,64.6,1
0.077024,0.045372,424.24,-4.7988,21.533,1
0.080838,0.032668,310.79,-4.8719,43.066,1
0.083875,0.0099819,166.63,-4.9967,64.6,0
0.081242,0.0045372,264.09,-4.7669,64.6,0
0.06705,0.014519,252.76,-4.6726,21.533,0
0.069484,0.011797,225.68,-4.7626,43.066,0
0.090407,0.0027223,120.15,-4.9442,64.6,0
0.08918,0.021779,341.28,-4.6332,43.066,0
0.073241,0.037205,382.61,-4.4285,21.533,0
0.073751,0.020871,94.021,-5.1121,43.066,0
0.085292,0.0090744,263.68,-4.7517,172.27,0
0.097046,0.010889,509.76,-4.594,64.6,0
0.11477,0.0072595,757.21,-4.3489,21.533,1
0.10606,0.019056,413.19,-4.7769,64.6,1
0.085992,0.030853,246.57,-4.9909,64.6,1
0.10446,0.024501,742.74,-4.4095,21.533,1
0.13176,0.015426,763.06,-4.4461,43.066,1
0.11671,0.024501,523.69,-4.6862,21.533,1
0.088506,0.036298,296.93,-5.0239,818.26,1
0.10673,0.030853,680.16,-4.4678,21.533,1
0.1115,0.028131,538.5,-4.6319,64.6,1
0.10753,0.021779,397.88,-4.9075,64.6,1
0.11067,0.019964,488.32,-4.8232,64.6,1
0.11161,0.029038,876.39,-4.484,21.533,1
0.10494,0.024501,435.55,-4.863,64.6,1
0.095274,0.024501,294.18,-5.0712,64.6,1
0.092264,0.03176,549.48,-4.8201,21.533,1
0.088876,0.045372,452.37,-5.2617,839.79,1
0.095047,0.055354,647.96,-5.6212,64.6,1
0.10899,0.055354,591.24,-5.3302,64.6,1
0.1153,0.067151,973.21,-5.1597,64.6,1
0.11674,0.072595,1120.3,-5.1727,21.533,1
0.12291,0.067151,943,-5.2657,882.86,1
0.13179,0.062613,1024,-5.2307,64.6,1
0.12991,0.068058,1293.6,-5.0891,21.533,1
0.12934,0.068966,1278.4,-5.1156,43.066,1
0.12796,0.078947,990.43,-5.246,904.39,1
0.13028,0.08167,1028.5,-5.2539,904.39,1
0.13581,0.068966,1337.7,-5.1173,21.533,1
0.14567,0.071688,1565.7,-5.1353,21.533,1
0.1647,0.062613,1612.9,-5.104,64.6,1
0.16497,0.060799,1723.2,-4.968,43.066,1
0.15465,0.076225,1741.1,-5.0729,925.93,1
0.15749,0.067151,1647.8,-5.0965,925.93,1
0.16938,0.059891,1629.5,-5.0735,925.93,1
0.16378,0.068966,1820.2,-5.0396,947.46,1
0.15322,0.069873,1704,-5.0159,21.533,1
0.16323,0.071688,1565.8,-5.1038,925.93,1
0.16436,0.07441,1662.2,-5.0292,64.6,1
0.15086,0.072595,1730.3,-4.9891,43.066,1
0.14467,0.071688,1450.1,-5.0371,21.533,1
0.14042,0.064428,1407.2,-5.1025,925.93,1
0.13057,0.077132,1236.5,-5.1421,904.39,1
0.12943,0.080762,1328.6,-5.0501,43.066,1
0.12976,0.072595,1263,-5.0902,21.533,1
0.12117,0.073503,1003.9,-5.1688,904.39,1
0.11717,0.061706,933.82,-5.1953,904.39,1
0.11466,0.052632,1043.5,-5.1089,21.533,1
0.11058,0.064428,936.53,-5.081,21.533,1
0.12147,0.058076,804.63,-5.17,64.6,1
0.12617,0.046279,934.34,-5.0691,64.6,1
0.10789,0.061706,906.37,-5.028,21.533,1
0.10283,0.060799,904.79,-5.0884,21.533,1
0.12107,0.058076,735.72,-5.1573,64.6,1
0.11728,0.061706,1074.7,-5.0511,64.6,1
0.1145,0.055354,1121.7,-5.0417,21.533,1
0.12553,0.060799,1024.5,-5.0335,64.6,1
0.12133,0.064428,897.39,-5.1087,64.6,1
0.11274,0.068966,1132.4,-5.0492,925.93,1
0.11794,0.071688,1105.5,-5.0378,925.93,1
0.14218,0.053539,1263,-4.9909,64.6,1
0.14208,0.060799,1245.1,-5.0333,925.93,1
0.12901,0.075318,1207.4,-5.0222,21.533,1
0.12626,0.067151,1266.5,-4.9889,925.93,1
0.12829,0.066243,957.06,-5.1341,925.93,1
0.13636,0.062613,1425.7,-5.0624,925.93,1
0.14089,0.067151,1526.2,-5.0711,947.46,1
0.1452,0.082577,1370.2,-5.0915,947.46,1
0.14792,0.07804,1234.5,-5.1065,947.46,1
0.14889,0.078947,1596.3,-5.0196,947.46,1
0.1498,0.083485,1638,-4.9306,947.46,1
0.15375,0.066243,1430.4,-5.0395,947.46,1
0.15971,0.064428,1466.4,-5.0264,947.46,1
0.16512,0.068966,1781.1,-4.9838,947.46,1
0.16269,0.061706,1809.6,-4.947,947.46,1
0.16375,0.072595,1548.4,-5.0395,947.46,1
0.1682,0.069873,1612.8,-5.0469,947.46,1
0.16626,0.061706,1997.1,-4.8917,21.533,1
0.17441,0.07804,2000.2,-4.9293,968.99,1
0.18059,0.07078,1796.2,-5.0128,947.46,1
0.17811,0.062613,1914.1,-4.8827,947.46,1
0.18703,0.072595,2367.3,-4.8769,947.46,1
0.18864,0.066243,2082.8,-4.9348,947.46,1
0.18092,0.079855,1957.4,-4.939,968.99,1
0.18266,0.089837,1822.9,-4.9923,947.46,1
0.18307,0.07804,2222.7,-4.9115,947.46,1
0.1791,0.087114,2036,-4.8821,947.46,1
0.18004,0.07441,1844,-4.9403,947.46,1
0.17288,0.058076,1785.8,-4.9605,947.46,1
0.17178,0.069873,1962.3,-4.8649,947.46,1
0.17779,0.062613,1810.8,-4.9073,947.46,1
0.17015,0.068966,1547.6,-4.9821,947.46,1
0.15678,0.083485,1650.5,-4.9669,947.46,1
0.15791,0.064428,1727.6,-4.9959,947.46,1
0.17554,0.066243,1661.7,-5.0091,947.46,1
0.18108,0.069873,1805.6,-4.9174,947.46,1
0.17612,0.058984,1800.7,-4.9364,947.46,1
0.17765,0.07441,1976.2,-4.8887,21.533,1
0.18047,0.067151,1995.4,-4.9473,947.46,1
0.17917,0.066243,1910.8,-4.9959,947.46,1
0.17336,0.080762,1842.2,-4.9778,968.99,1
0.175,0.062613,1900.1,-4.9938,968.99,1
0.18735,0.077132,1953.7,-4.9745,968.99,1
0.18913,0.083485,2047.7,-5.0214,968.99,1
0.18184,0.075318,2284.8,-5.0258,968.99,1
0.18302,0.097096,2092.4,-5.0539,968.99,1
0.19142,0.094374,1955.3,-5.1467,968.99,1
0.19316,0.088929,2220.6,-5.0247,968.99,1
0.18752,0.092559,2104,-5.0426,990.53,1
0.1897,0.07441,2034.2,-5.0823,990.53,1
0.19222,0.092559,2033,-5.0725,990.53,1
0.18473,0.10345,1949.6,-5.0422,990.53,1
0.18709,0.07441,2126.5,-5.0656,990.53,1
0.2008,0.085299,2114.3,-5.0296,990.53,1
0.21977,0.091652,2410.6,-4.9555,990.53,1
0.25003,0.071688,2934.6,-4.8133,990.53,1
0.27512,0.063521,3053.9,-4.78,990.53,1
0.28598,0.060799,2880.3,-4.7891,990.53,1
0.29053,0.051724,3067.6,-4.836,1012.1,1
0.28777,0.049909,3052.6,-4.8465,1012.1,1
0.27522,0.049002,2785.8,-4.9678,1012.1,1
0.24375,0.058076,2449.5,-5.1088,1012.1,1
0.21554,0.079855,2406.5,-5.2283,1033.6,1
0.22819,0.088929,2500.2,-5.2668,1033.6,1
0.26167,0.080762,2920.2,-5.2179,1033.6,1
0.2637,0.078947,2911.2,-5.172,1033.6,1
0.25145,0.080762,2688.5,-5.1375,1033.6,1
0.24786,0.084392,2825.8,-5.0454,1033.6,1
0.23227,0.089837,2436.1,-5.2432,1055.1,1
0.22565,0.089837,2400.2,-5.2136,1055.1,1
0.21844,0.087114,2576.4,-5.2242,1055.1,1
0.21043,0.08167,2388.4,-5.2474,1076.7,1
0.22843,0.085299,2294.3,-5.2685,1076.7,1
0.24821,0.075318,2449,-5.1433,1076.7,1
0.23658,0.067151,2512.7,-5.1307,1098.2,1
0.2207,0.067151,1808.8,-5.4139,1098.2,1
0.23532,0.063521,2185.8,-5.3855,1098.2,1
0.23986,0.056261,2231.1,-5.3684,1098.2,1
0.23033,0.052632,2102.9,-5.3566,1098.2,1
0.23857,0.058984,2361.7,-5.3102,1098.2,1
0.25463,0.055354,2274.6,-5.2594,1098.2,1
0.25893,0.049002,2613.2,-5.1388,1098.2,1
0.24844,0.052632,2462.1,-5.1255,1098.2,1
0.24546,0.055354,2396.8,-5.0691,1098.2,1
0.24666,0.053539,2197.1,-4.9803,1098.2,1
0.23552,0.050817,2081.1,-4.9472,1098.2,1
0.22405,0.050817,2092.9,-4.8576,1098.2,1
0.22293,0.055354,1965.5,-4.9023,1076.7,1
0.2219,0.057169,1852.1,-4.8828,1076.7,1
0.2186,0.061706,2044.9,-4.8835,1076.7,1
0.21671,0.076225,2196.8,-4.8815,1055.1,1
0.21328,0.082577,2288,-4.967,1055.1,1
0.2107,0.071688,1946.8,-5.0235,1033.6,1
0.20985,0.068058,1935.9,-4.9457,1033.6,1
0.19554,0.061706,1987.6,-4.9601,1033.6,1
0.19027,0.049002,1601.9,-4.9793,1033.6,1
0.20043,0.062613,1699.8,-4.8916,1033.6,1
0.18991,0.065336,1795.9,-4.8113,1012.1,1
0.17512,0.060799,1657.3,-4.804,1012.1,1
0.16187,0.059891,1103.1,-5.0177,1012.1,1
0.15398,0.051724,1104.3,-4.9326,1012.1,1
0.16093,0.051724,1392.3,-4.6842,1012.1,1
0.1535,0.051724,971.35,-4.8814,1012.1,1
0.15203,0.052632,841,-5.0005,1012.1,1
0.1616,0.048094,1418.8,-4.6292,1012.1,1
0.16464,0.043557,958.06,-4.7447,1012.1,1
0.19238,0.046279,1765.2,-4.475,1012.1,1
0.18384,0.048094,1252.5,-4.6983,990.53,1
0.13923,0.051724,1208.8,-4.7979,990.53,1
0.12945,0.063521,930.58,-4.9408,990.53,1
0.13241,0.058984,911.04,-4.8957,990.53,1
0.11546,0.058984,888.5,-4.9376,990.53,1
0.10639,0.056261,617.73,-5.0211,990.53,1
0.13433,0.03539,1155.2,-4.6226,21.533,1
0.13545,0.037205,690.91,-4.9331,64.6,1
0.11653,0.047187,809.2,-4.8762,64.6,1
0.10487,0.045372,731.17,-4.8259,21.533,1
0.09931,0.048094,551.57,-5.0326,64.6,1
0.11341,0.044465,503.92,-4.9715,990.53,1
0.11151,0.04265,702.35,-4.7425,64.6,1
0.097985,0.046279,609.69,-4.8111,990.53,1
0.11655,0.046279,716.51,-4.6817,990.53,1
0.13034,0.038113,719.2,-4.7876,64.6,1
0.11302,0.032668,677.94,-4.6896,43.066,1
0.085419,0.039927,586.55,-4.8356,21.533,1
0.090097,0.026316,469.33,-4.8504,64.6,1
0.10089,0.016334,348.78,-4.9665,64.6,1
0.085057,0.019056,554.89,-4.794,21.533,1
0.076653,0.012704,323.06,-4.9058,21.533,1
0.10031,0.0045372,283.51,-4.8272,64.6,1
0.1026,0.0027223,392.58,-4.7179,64.6,1
0.087009,0.029038,477.81,-4.4491,21.533,1
0.088281,0.029946,327.97,-4.744,64.6,1
0.087426,0.0045372,220.16,-4.9491,43.066,1
0.090821,0.0018149,429.42,-4.559,64.6,1
0.084875,0.012704,298,-4.7012,64.6,1
0.060065,0.034483,313.77,-4.7044,21.533,1
0.071266,0.022686,200.28,-4.8976,43.066,1
0.083158,0.0063521,182.24,-4.9923,43.066,1
0.099438,0.016334,726.14,-4.2138,21.533,1
0.11659,0.0099819,535.49,-4.3179,43.066,1
0.095032,0.0072595,190.95,-4.7986,64.6,1
0.057751,0.0090744,73.738,-5.0603,21.533,1
0.070899,0.0036298,267.05,-4.5939,43.066,1
0.094345,0.014519,368.8,-4.5915,64.6,1
0.10154,0.029946,283.16,-5.2849,64.6,1
0.11842,0.030853,728.32,-5.2592,21.533,1
0.14357,0.023593,1413.3,-4.8353,21.533,1
0.15438,0.022686,1076.1,-5.0178,64.6,1
0.14567,0.032668,1041.5,-5.2494,646,1
0.14032,0.038113,1349.3,-5.0104,624.46,1
0.13572,0.036298,940.79,-5.1066,602.93,1
0.11915,0.037205,808.47,-5.2067,64.6,1
0.11517,0.032668,581.82,-5.2264,64.6,1
0.10458,0.026316,643.68,-5.0124,43.066,1
0.08522,0.019056,471.75,-5.0319,21.533,1
0.096999,0.008167,305.27,-5.101,64.6,1
0.10184,0.0099819,323.96,-4.8979,43.066,1
0.091097,0.010889,554.08,-4.2615,21.533,1
0.079237,0.0027223,251.55,-4.7322,43.066,1
0.092206,0.00090744,213.38,-4.8815,64.6,1
0.10608,0.0036298,357.4,-4.503,64.6,0
0.084699,0.019056,440.81,-4.389,21.533,0
0.063301,0.03176,143.2,-5.0057,43.066,0
0.07092,0.025408,29.942,-5.3774,64.6,0
0.075924,0.030853,175.12,-4.9495,43.066,0
0.064119,0.049002,319.14,-4.7364,21.533,0
0.068367,0.03176,-5.516,-5.349,43.066,0
0.10435,0.0045372,394.84,-4.6492,64.6,0
0.11082,0.0018149,482.18,-4.2683,64.6,0
0.090963,0.0072595,539.87,-4.3149,21.533,0
0.092304,0.0063521,289.11,-4.5573,43.066,0
0.09899,0.00090744,287.19,-4.6082,43.066,0
0.088564,0.0036298,403.38,-4.3664,21.533,0
0.069258,0.012704,275.9,-4.5634,43.066,0
0.068337,0.043557,46.529,-5.1671,64.6,0
0.0837,0.03539,170.29,-4.8789,43.066,0
0.09992,0.015426,544.45,-4.3351,21.533,0
0.10611,0.017241,620.61,-4.1488,21.533,0
0.097393,0.015426,164.2,-4.9053,64.6,0
0.075275,0.025408,328.13,-4.5409,43.066,0
0.073129,0.036298,393.79,-4.4961,21.533,0
0.087454,0.023593,310.66,-4.5174,43.066,0
0.085277,0.0027223,121.21,-5.0822,64.6,0
0.073881,0.028131,239.82,-4.957,43.066,0
0.075272,0.048094,433.77,-4.7274,21.533,1
0.10264,0.03902,425.65,-4.9368,64.6,1
0.099664,0.082577,450.41,-5.0966,64.6,1
0.084981,0.12886,287.7,-5.1508,21.533,1
0.11343,0.10708,923.27,-4.6686,43.066,1
0.12656,0.085299,767.46,-4.7934,64.6,1
0.12288,0.11071,781.66,-5.1266,64.6,1
0.13245,0.12795,1015.2,-5.0719,1808.8,1
0.17026,0.10436,1548.2,-4.6829,43.066,1
0.19664,0.10345,1834.2,-4.6012,1873.4,1
0.2097,0.099819,1645.1,-4.64,1894.9,1
0.2137,0.085299,1759.8,-4.5058,1916.5,1
0.22886,0.088022,1957.4,-4.4472,1916.5,1
0.25111,0.088929,2100.1,-4.6867,1959.5,1
0.23505,0.10526,2106.5,-4.8343,1981.1,1
0.19673,0.11343,1801.2,-5.069,2024.1,1
0.19087,0.12523,1596.7,-5.0801,2045.7,1
0.21139,0.13702,2175.3,-4.9572,2045.7,1
0.20506,0.15426,1986.1,-4.9813,2067.2,1
0.18507,0.18966,1842.1,-4.9066,2067.2,1
0.18688,0.19147,1622.4,-4.9586,2088.7,1
0.20218,0.16425,1648.8,-4.8193,2110.3,1
0.19004,0.16152,1754.7,-4.8311,2110.3,1
0.17327,0.18603,1613.8,-4.8727,2110.3,1
0.1791,0.19419,1463.1,-4.9603,6309.2,1
0.18562,0.19601,1473.4,-4.9332,6309.2,1
0.19525,0.21869,1925.7,-4.9506,6309.2,1
0.19965,0.22595,1896.5,-4.9771,6309.2,1
0.19199,0.20327,1611.5,-5.0609,6287.7,1
0.19323,0.19964,1588,-5.0268,6287.7,1
0.20644,0.18693,2050.9,-4.8655,2110.3,1
0.22872,0.18966,2457.4,-4.7726,2088.7,1
0.23746,0.22595,2169.5,-4.9783,2088.7,1
0.22921,0.2078,2465.2,-5.0097,2088.7,1
0.23496,0.19419,2670.2,-4.802,2088.7,1
0.23546,0.19782,2656.8,-4.9225,2045.7,1
0.23023,0.13975,2033.6,-4.9217,2045.7,1
0.23197,0.1216,2564.9,-4.8716,2024.1,1
0.2402,0.15336,2599,-4.8824,2045.7,1
0.25117,0.1461,2654,-4.7626,2045.7,1
0.23603,0.15336,2086.7,-4.8854,2045.7,1
0.22335,0.18693,2295.2,-4.8102,2067.2,1
0.22398,0.2078,2582.5,-4.8157,2067.2,1
0.22943,0.21143,2002.9,-4.8751,2088.7,1
0.23203,0.21688,2428.3,-4.8592,2088.7,1
0.21856,0.21325,2542.2,-4.8364,2067.2,1
0.21902,0.18784,2175.7,-4.9884,2045.7,1
0.23216,0.1461,2334.5,-4.9409,2045.7,1
0.2096,0.11887,1909.8,-4.958,2067.2,1
0.17556,0.11343,1444.8,-4.991,2067.2,1
0.17535,0.11071,1484.8,-5.1054,2067.2,1
0.1657,0.11252,1125.7,-5.2812,2067.2,1
0.17315,0.10254,1076.8,-5.1251,2045.7,1
0.20762,0.090744,1607.3,-4.9762,2002.6,1
0.2036,0.084392,2535.6,-5.2046,1916.5,1
0.15397,0.067151,1494.5,-5.5903,64.6,1
0.10345,0.054446,614.04,-5.6065,43.066,1
0.078488,0.052632,346.72,-5.4647,64.6,1
0.11326,0.026316,584.78,-5.0145,21.533,1
0.12206,0.029946,461.33,-5.2847,43.066,1
0.1252,0.061706,1165.8,-5.4428,710.6,1
0.17763,0.067151,2220.8,-5.4722,710.6,1
0.23232,0.078947,3429,-5.4221,1227.4,1
0.24619,0.089837,2938.9,-5.2372,1205.9,1
0.24711,0.087114,2641.4,-5.181,1184.3,1
0.26563,0.068058,3110.3,-4.9675,1162.8,1
0.25637,0.057169,2551.9,-5.0872,1119.7,1
0.2138,0.07804,2408,-5.0883,1098.2,1
0.1811,0.10163,2197,-5.092,1098.2,1
0.1703,0.088929,1748.7,-5.1049,1076.7,1
0.17358,0.066243,1728.4,-5.0599,1076.7,1
0.15941,0.07804,1685.1,-4.935,21.533,1
0.1387,0.087114,1228.1,-5.0691,1076.7,1
0.14831,0.086207,1526.3,-4.9187,21.533,1
0.15933,0.10345,1341.3,-4.8914,64.6,1
0.15777,0.1098,1491.9,-4.8276,21.533,1
0.14934,0.097096,1463.4,-4.8615,1098.2,1
0.14738,0.10889,1413.6,-4.8408,21.533,1
0.13516,0.098911,1162.1,-4.9728,1098.2,1
0.13149,0.080762,999.61,-4.9865,1098.2,1
0.14255,0.088929,1463.1,-4.72,21.533,1
0.1478,0.086207,1319.4,-4.8534,64.6,1
0.1411,0.10073,1141.2,-4.9443,1098.2,1
0.12504,0.10617,1091.6,-4.9588,1076.7,1
0.12544,0.089837,1189,-4.917,1076.7,1
0.13386,0.095281,1230.3,-4.9938,1076.7,1
0.13549,0.088929,1186.2,-5.0661,1076.7,1
0.13777,0.073503,1188.6,-4.9551,1076.7,1
0.14959,0.083485,1418.8,-4.817,1076.7,1
0.15641,0.080762,1404.8,-4.8381,64.6,1
0.14122,0.078947,1144.1,-4.9098,1076.7,1
0.12547,0.091652,1127.9,-4.9696,1076.7,1
0.1218,0.082577,1029.5,-4.972,2648.6,1
0.12792,0.073503,880.61,-5.0483,64.6,1
0.13959,0.07804,1225.4,-4.8535,1076.7,1
0.15872,0.07078,1529.9,-4.758,21.533,1
0.17007,0.065336,1903.2,-4.733,43.066,1
0.15274,0.073503,1167.5,-5.0164,64.6,1
0.13412,0.077132,1315.3,-4.8907,21.533,1
0.14328,0.079855,1231.5,-4.8921,1055.1,1
0.14282,0.078947,1233,-4.9603,64.6,1
0.12467,0.085299,932.74,-5.0793,1550.4,1
0.11708,0.07804,1030.2,-5.0643,64.6,1
0.12162,0.061706,1146.1,-4.8885,21.533,1
0.12738,0.079855,995.82,-4.9611,43.066,1
0.14148,0.079855,1132.2,-4.9044,1033.6,1
0.14948,0.065336,1421.3,-4.7042,21.533,1
0.14366,0.071688,1310.3,-4.8297,1033.6,1
0.14074,0.07441,1216.4,-4.8326,1033.6,1
0.1378,0.061706,1158.2,-4.8134,43.066,1
0.13095,0.059891,1271,-4.803,43.066,1
0.12123,0.065336,913.52,-4.9675,1012.1,1
0.12742,0.058984,808.48,-5.0282,1012.1,1
0.13505,0.062613,1290.2,-4.8071,43.066,1
0.13268,0.065336,1213.1,-4.8283,21.533,1
0.13394,0.062613,970.15,-4.969,990.53,1
0.13687,0.053539,907.88,-5.0369,990.53,1
0.13145,0.038113,1230.5,-4.7949,21.533,1
0.12311,0.027223,899.96,-4.7935,43.066,1
0.10862,0.027223,451.44,-5.1581,43.066,1
0.098947,0.033575,619.13,-5.0118,64.6,1
0.097565,0.037205,571.97,-5.007,21.533,1
0.11187,0.038113,864.52,-4.7894,43.066,1
0.11567,0.022686,544.94,-5.0526,64.6,1
0.088235,0.026316,243.58,-5.3046,64.6,1
0.066638,0.050817,384.89,-5.0779,21.533,1
0.071358,0.050817,344.01,-5.2005,43.066,1
0.095903,0.036298,384.82,-5.1568,43.066,1
0.10344,0.024501,381.37,-5.1455,64.6,1
0.093596,0.019056,648.21,-4.7582,21.533,1
0.094247,0.021779,477.33,-4.916,43.066,1
0.1001,0.015426,324.76,-4.9238,64.6,1
