@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE cepstralMostDominantPeak_delta REAL
@ATTRIBUTE cepstralNumPeaks_delta REAL
@ATTRIBUTE cepstralLocFirstPeak_delta REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.20336,0.12976,3791.9,-5.7508,344.53,0.067805,5,8,0.51732,76,0.050721,0.044079,813.66,0.38398,210.98,0.019632,0,0,0.3302,17.436,1
0.20481,0.13249,2858.7,-5.5918,366.06,0.050285,3,8,0.81491,73,0.040451,0.020513,1365.1,0.55148,0,0.01485,1.7321,0,0.27027,15.984,1
0.18738,0.12341,2488.1,-5.642,344.53,0.059035,3,8,0.6966,69,0.035497,0.050752,205.6,0.57483,60.905,0.019821,1.2247,0,0.027646,24.92,1
0.19136,0.090744,2892.7,-5.4747,344.53,0.063595,4,8,0.8171,55,0.0076522,0.039031,309.84,0.73746,0,0.0057558,1.4142,0,0.27785,22.249,1
0.18677,0.089837,2421.7,-5.4433,344.53,0.057993,4,8,0.88555,51,0.068795,0.039871,1214.4,0.69123,650.29,0.0061985,1.4142,2,0.28923,8.7464,1
0.14068,0.12613,1674.7,-5.6502,2799.3,0.06492,3,7,0.62817,52,0.074449,0.053493,1069.7,1.0137,1829.1,0.013899,0,0,0.3966,16.912,1
0.10798,0.13521,1055.3,-5.807,2734.7,0.063944,4,8,0.38475,62,0.041956,0.035893,400.57,0.37048,1856,0.018861,0,2,0.22581,18.466,1
0.10808,0.10708,1370.6,-5.6029,279.93,0.053793,3,8,0.36312,63,0.0019392,0.047274,274.1,0.73912,606.38,0.017133,1.2247,0,0.058573,7.9373,1
0.10791,0.093466,945.7,-5.612,107.67,0.053031,3,8,0.36585,64,0.02151,0.015951,425.36,0.31838,34.047,0.0014917,0,0,0.15946,12.649,1
0.099501,0.11252,987.99,-5.6391,258.4,0.053877,3,8,0.50213,68,0.030243,0.051525,72.46,0.13973,139.55,0.01573,1.2247,4.4721,0.23456,29.155,1
0.089522,0.14065,935.07,-5.6051,258.4,0.043845,4,3,0.585,89,0.024965,0.054181,331.37,0.24331,740.32,0.010306,0,0,0.15732,24.96,1
0.085577,0.15426,753.13,-5.6602,4500.4,0.049033,3,8,0.58674,82,0.023063,0.031303,350.9,0.71661,2529,0.017976,1.2247,4.4721,0.074486,23.087,1
0.077091,0.15336,608.09,-5.7866,3100.8,0.057026,3,8,0.56609,76,0.019588,0.02207,245.67,0.36106,1495.6,0.013602,0,0,0.21315,16.31,1
0.075623,0.16062,554.63,-5.7052,3057.7,0.042544,3,8,0.74726,75,0.0060724,0.012073,133.63,0.58843,0,0.0015702,0,0,0.21131,22.913,1
0.078066,0.15517,672.49,-5.6652,3100.8,0.057142,3,8,0.6856,62,0.0082925,0.042785,165.04,0.33233,258.4,0.017899,0,0,0.054955,24.269,1
0.073862,0.13702,473.62,-5.6662,3100.8,0.053757,3,8,0.75607,56,0.012,0.033452,174.44,0.25991,182.72,0.006546,0,0,0.31313,12.961,1
0.074167,0.13884,543.99,-5.6413,3122.3,0.055548,3,8,0.94497,56,0.0076196,0.023811,81.943,0.26709,0,0.0055192,0,0,0.26999,0,1
0.072296,0.14519,448.93,-5.6915,3100.8,0.054854,3,8,0.91034,56,0.0070286,0.0081164,149.76,0.11434,0,0.0071106,0,0,0.15894,0,1
0.075534,0.13793,444.07,-5.6367,3122.3,0.053705,3,8,0.88947,56,0.0047583,0.023733,57.152,0.37514,259.29,0.011067,0,0,0.23194,5.2915,1
0.071696,0.15336,434.22,-5.6416,3143.8,0.050292,3,8,1.0313,57,0.018981,0.047919,171.68,0.080555,183.98,0.0095295,0,0,0.31106,5.3385,1
0.065483,0.16788,308.32,-5.6344,3143.8,0.050093,3,8,1.0771,57,0.01082,0.024685,70.369,0.29608,0,0.025677,0,0,0.28531,14.124,1
0.075272,0.16062,466.34,-5.6727,3143.8,0.076616,3,8,0.88015,64,0.021677,0.022586,279.81,0.61097,367.96,0.038055,0,0,0.44219,11.314,1
0.077968,0.16152,644.09,-5.766,3230,0.087897,3,8,0.63279,61,0.014571,0.02097,180.71,0.35652,416.99,0.025621,0,0,0.22817,15.62,1
0.080718,0.16606,567.75,-5.6286,3251.5,0.061679,3,8,1.0447,72,0.021669,0.012276,184.52,0.57589,815.57,0.02496,1.7321,0,0.45695,18,1
0.089603,0.16334,764.03,-5.6482,2820.8,0.067695,5,8,1.0325,70,0.026432,0.0086087,276.21,0.51759,759.64,0.011866,0,0,0.29986,22.913,1
0.096312,0.16515,767.45,-5.5338,2842.4,0.065839,3,8,1.2189,87,0.015962,0.012242,118.64,0.5609,174.94,0.010992,1.7321,2,0.3197,20.857,1
0.094893,0.16152,727.35,-5.5345,2842.4,0.064025,3,7,1.2002,80,0.022412,0,242.55,0.74349,247.4,0.015486,0,0,0.29624,27.568,1
0.085725,0.16515,605.69,-5.7335,2799.3,0.073331,3,8,1.0726,68,0.023849,0.021204,226.95,0.58203,300.69,0.01053,1.2247,4,0.11978,15.427,1
0.081624,0.16697,557.28,-5.6527,2777.8,0.067049,4,3,1.227,73,0.012695,0.02132,18.405,0.1429,0,0.018087,1.4142,0,0.046225,14.799,1
0.089674,0.15971,604.48,-5.7263,2799.3,0.063573,4,8,1.0692,74,0.023197,0.017025,242.34,0.41174,173.61,0.0082928,1.4142,4.4721,0.22336,14.9,1
0.093624,0.16334,751.6,-5.5935,2799.3,0.064885,3,8,1.1337,79,0.006076,0.021087,212.54,0.4565,0,0.014017,0,2,0.21851,28.107,1
0.090463,0.15426,724.69,-5.6518,2799.3,0.069629,4,7,1.1534,54,0.01904,0.023663,208.93,0.42446,173.61,0.0067032,1.4142,4.1833,0.068172,10.392,1
0.085609,0.15608,631.12,-5.6572,2777.8,0.066176,4,3,1.1256,83,0.0097105,0.02791,117.1,0.15185,0,0.0097553,1.4142,1.2247,0.27399,15.78,1
0.092666,0.16425,768.14,-5.6436,2799.3,0.072505,3,8,1.02,60,0.02813,0,339.92,0.45309,347.21,0.013675,0,4.4721,0.13516,27.928,1
0.10269,0.15608,931.97,-5.5845,2863.9,0.071334,4,8,1.0898,57,0.023191,0.023802,214.64,0.42634,304.14,0.014391,1.4142,4.4721,0.19735,15.1,1
0.10314,0.15699,867.01,-5.5785,2863.9,0.078311,4,3,1.0915,52,0.01608,0.014618,49.604,0.43034,248.33,0.0053347,1.4142,0,0.30884,10.198,1
0.1077,0.15336,937.64,-5.5181,2820.8,0.072061,3,8,1.2646,53,0.024064,0.028896,177.69,0.45455,246.46,0.012224,0,4,0.35031,5.1478,1
0.11389,0.1461,934.36,-5.5037,2820.8,0.074164,4,7,1.2856,51,0.021976,0,133.11,0.42276,0,0.018234,1.4142,0,0.085321,5.0498,1
0.11618,0.15336,975.57,-5.4531,2820.8,0.063095,4,8,1.2759,52,0.0025672,0.0083416,206.74,0.15968,0,0.011199,1.4142,4,0.19436,0,1
0.11378,0.14701,1022,-5.513,2820.8,0.070189,5,3,1.2263,51,0.0089303,0.032668,226.13,0.44673,0,0.016377,0,1.2247,0.17048,5.0498,1
0.11478,0.13884,875.49,-5.5255,2820.8,0.070738,4,7,1.2285,51,0.027193,0.025099,224.95,0.1822,174.27,0.019187,0,3.7417,0.04044,5.0498,1
0.12667,0.13793,1137.6,-5.525,2842.4,0.080597,5,7,1.229,52,0.041877,0.013702,607.39,0.45228,349.87,0.038157,1.5811,4.1833,0.24784,7.2111,1
0.14247,0.13612,1524.1,-5.5996,2907,0.10687,5,2,1.1285,53,0.039136,0.011114,522.06,0.29027,353.83,0.010008,2.2361,0,0.21703,7.2801,1
0.14817,0.13975,1495.2,-5.4949,2928.5,0.078723,3,7,1.3125,54,0.024562,0.015926,387.47,0.3952,307.56,0.035787,0,0,0.15021,5.1962,1
0.15061,0.13249,1323.3,-5.6564,2971.6,0.074329,5,2,1.1629,54,0.017039,0.024518,408.55,0.34039,309.81,0.020868,0,0,0.25568,5.1962,1
0.15202,0.13067,1747.5,-5.5359,2993.1,0.09044,3,7,1.2001,55,0.016895,0.042174,541.51,0.38547,253.87,0.013886,1.2247,0,0.28952,0,1
0.14686,0.15971,1658.9,-5.7101,3014.6,0.078593,4,2,1.0232,54,0.018025,0.072731,315.24,0.67561,360.32,0.013072,2.4495,2.2361,0.22419,0,1
0.1476,0.19691,1867.3,-5.6958,3079.2,0.094789,6,2,1.1018,55,0.025717,0.068161,347.14,0.33293,407.14,0.022115,2.4495,0,0.33841,18.908,1
0.15582,0.2069,1788,-5.6712,3122.3,0.088912,6,2,1.2311,67,0.033803,0.023733,90.24,0.71745,259.29,0.017738,0,0,0.39494,28.94,1
0.16226,0.20236,1876.4,-5.5143,3122.3,0.087712,6,2,1.3552,80,0.011876,0.042852,169.06,0.36239,916.74,0.013224,0,0,0.11453,14.142,1
0.15408,0.18875,1757.5,-5.6235,2584,0.084925,6,2,1.2117,62,0.035227,0.059974,323.17,0.75825,833.98,0.02173,2.4495,2,0.39976,26.702,1
0.14616,0.16425,1757.6,-5.7187,2584,0.076591,4,6,1.0914,57,0.032534,0.041401,523.7,0.25268,833.98,0.015436,2,3.873,0.19065,20.676,1
0.16857,0.16788,2069.6,-5.6012,3122.3,0.091147,4,7,1.1451,77,0.046617,0.017455,640.99,0.83741,1815.1,0.0265,1.4142,1.8708,0.28287,31.024,1
0.17194,0.16788,2154.6,-5.4683,4694.2,0.092,3,7,1.2312,82,0.040434,0.032655,473.24,0.37145,0,0.017662,0,1.8708,0.1834,24.799,1
0.14955,0.15517,1861.7,-5.5507,3122.3,0.084366,4,6,1.0905,62,0.033044,0.027829,552.3,0.60658,1805.8,0.021168,1.4142,1.7321,0.28531,20.833,1
0.15734,0.15789,1826.9,-5.6009,2605.5,0.081378,4,6,1.0819,68,0.048253,0.025392,657.67,0.52956,1460.1,0.020742,1.4142,1.7321,0.23315,20.199,1
0.17915,0.16334,2335.2,-5.6509,4758.8,0.073792,3,7,0.99002,74,0.052638,0.024349,993.05,0.47372,2286.1,0.01503,1.2247,0,0.16217,27.203,1
0.18827,0.16515,2671.5,-5.5215,4801.9,0.087501,3,6,1.135,88,0.0043648,0.022903,441.79,0.26255,227.38,0.033085,0,1.7321,0.2225,6.6332,1
0.17935,0.15699,2481.3,-5.6259,4780.4,0.098812,3,6,0.90278,73,0.033512,0.045449,879.64,0.35901,2291.2,0.013695,1.2247,0,0.20574,36.249,1
0.17575,0.13884,2047.8,-5.5673,2605.5,0.083705,4,6,1.0413,52,0.019692,0.041998,570.7,0.67405,1691.6,0.026761,1.4142,0,0.37561,25.495,1
0.18376,0.13158,2163.2,-5.4627,2584,0.0817,4,6,1.1738,48,0.029635,0.0077266,495.26,0.6149,0,0.022225,1.4142,0,0.24451,6.9282,1
0.1853,0.13793,2274.6,-5.4289,2605.5,0.071613,3,6,1.1431,50,0.0096104,0.023733,626.66,0.6922,0,0.02053,1.2247,3.4641,0.19947,5,1
0.18476,0.13975,2508.5,-5.6392,2584,0.093472,5,2,1.1041,47,0.040971,0.011261,220.07,1.0447,0,0.038599,1.5811,0,0.46048,8.3964,1
0.16713,0.13612,2236,-5.816,2605.5,0.10349,4,6,0.75903,47,0.055328,0,799.66,0.30597,669.96,0.014911,2,3.4641,0.39578,23.749,1
0.14813,0.13975,1936.6,-5.6714,2928.5,0.097769,3,6,0.6914,71,0.040423,0.022522,565.08,0.20753,397.05,0.031479,1.2247,0,0.21625,17.875,1
0.14507,0.14338,1906.2,-5.8311,2497.9,0.083221,5,6,0.62376,56,0.024536,0.021339,443.46,0.36611,733.39,0.039241,0,0,0.1808,14.967,1
0.13983,0.1461,2142.9,-5.7174,2497.9,0.060761,3,6,0.79621,63,0.026505,0.032567,606.22,0.36251,751.51,0.018684,1.2247,3.4641,0.061237,15.875,1
0.13502,0.15789,1563.2,-5.8771,2950,0.07173,6,2,0.61434,64,0.007749,0.025392,273.94,0.18549,776.84,0.020739,1.7321,1,0.11063,16.971,1
0.13894,0.15426,2046.9,-5.7291,2907,0.072753,2,7,0.75637,54,0.03477,0.028981,508.78,0.61265,250.19,0.013359,1.4142,3.7417,0.080373,12.728,1
0.15243,0.14701,1816.1,-5.7461,2907,0.076636,4,6,0.59726,58,0.059394,0.038306,707.96,0.40781,750.58,0.027544,1.4142,1.7321,0.16353,9.3274,1
0.18523,0.1343,2598.8,-5.6712,2519.4,0.092553,3,6,0.84592,51,0.072736,0.045517,1098.3,0.84381,637.87,0.033694,0,0,0.47311,16.748,1
0.20955,0.11615,2744.5,-5.495,2584,0.10117,4,6,1.1265,47,0.064506,0.037722,597.72,0.85887,288.9,0.027147,0,0,0.36976,9.6954,1
0.22494,0.1098,2859.2,-5.4027,2584,0.077984,3,6,1.0887,47,0.059691,0.03866,1010.4,0.84759,1634.3,0.037933,1.2247,0,0.4478,0,1
0.24123,0.088929,3458.7,-5.229,516.8,0.064265,3,6,0.75808,47,0.05771,0.045363,736.24,0.78847,730.86,0.034703,0,0,0.39131,20.567,1
0.25255,0.063521,3172.6,-5.1649,516.8,0.040505,3,6,0.68467,29,0.058391,0.029404,949.55,0.69903,0,0.013768,0,1.7321,0.24946,17.45,1
0.21423,0.061706,2890.3,-5.4183,516.8,0.054906,3,7,0.5763,26,0.10869,0.0052912,1566.5,0.86985,288.9,0.0065827,1.2247,1.8708,0.31149,9.5394,1
0.14227,0.064428,1474.7,-5.4442,193.8,0.038927,2,7,0.34794,36,0.080609,0.01209,1153.1,0.58209,45.679,0.028244,1,1.8708,0.065882,17.493,1
0.12289,0.057169,1086.9,-5.2938,495.26,0.013921,2,8,0.55135,43,0.048537,0.0088213,505.22,0.62348,282.82,0.0091552,1,6.3246,0.2181,4.6368,1
0.10393,0.061706,1005,-5.2974,516.8,0.026885,1,17,0.52049,37,0.036757,0.019078,243.65,0.76727,197.36,0.01115,0.70711,5.831,0.22619,6.0828,1
0.096885,0.068966,968.77,-5.516,344.53,0.02317,1,12,0.35476,41,0.0062011,0.0055938,233.59,0.17482,136.19,0.0084762,0,2.4495,0.11243,10.124,1
0.10314,0.062613,892.37,-5.3084,409.13,0.020683,1,16,0.44922,42,0.025497,0.019218,339.23,0.70618,199.11,0.012008,0.70711,9.798,0.15403,6.4807,1
0.084279,0.057169,710.85,-5.3282,538.33,0.0092259,0,0,0.46038,43,0.037088,0.017643,405.7,0.50345,131.86,0.0049421,0,0,0.072068,17.349,1
0.070494,0.051724,429.28,-5.4036,473.73,0.015388,1,17,0.47178,28,0.010491,0.016782,26.763,0.7379,142.84,0.0045576,0.70711,10.909,0.18521,19.799,1
0.087402,0.046279,707.51,-5.1266,452.2,0.011926,1,14,0.6058,15,0.041027,0.0079369,321.14,0.50203,0,0.0050759,0,2.6458,0.19715,11.937,1
0.10901,0.049002,720.81,-5.3053,473.73,0.011067,1,16,0.60011,9,0.037523,0.008167,334.04,0.85232,0,0.010727,0,8.9443,0.30891,4.7434,1
0.11323,0.043557,1017.1,-5.4005,452.2,0.032721,1,24,0.92383,10,0.023441,0.017217,176.59,0.1382,0,0.006256,0,9.1652,0.23705,2.2361,1
0.099307,0.03539,782.13,-5.2982,473.73,0.01346,1,9,0.72175,8,0.040681,0.0040072,474.71,0.32921,71.418,0.014382,0.70711,10.392,0.43153,3.4641,0
0.079904,0.044465,440.89,-5.4414,473.73,0.0019864,0,0,0.40782,13,0.026587,0.015559,253.18,0.24307,0,0.0029203,0,0,0.18866,5.099,0
0.081614,0.046279,491.36,-5.3199,473.73,0.0048734,0,0,0.5472,12,0.018289,0.011224,248.96,0.73137,225.84,0.0023881,0,0,0.18077,0,0
0.0881,0.03902,693.18,-5.2403,689.06,0.0043269,0,0,0.52725,13,0.017842,0,323.18,0.52276,0,0.0020913,0,0,0.12736,4.4159,0
0.088841,0.046279,792.71,-5.2156,473.73,0.0028519,0,0,0.48567,15,0.013951,0.014491,252.38,0.49343,319.39,0.00095341,0,0,0.19242,4.7434,0
0.092482,0.048094,532.47,-5.3337,258.4,0.0036894,0,0,0.37477,16,0.022584,0.0046713,185.99,0.31218,52.745,0.0053524,0,0,0.082857,7.4833,0
0.09987,0.045372,922.64,-5.2521,452.2,0.018382,1,22,0.52231,22,0.027801,0,476.44,0.33823,209.33,0.0066477,0,0,0.31206,3.3166,0
0.10796,0.048094,1024.5,-5.2901,452.2,0.0084977,0,0,0.74766,15,0.020155,0.016182,266.25,0.21542,69.776,0.0073348,0,0,0.13793,3.873,0
0.092345,0.056261,784.25,-5.2697,473.73,0.0057196,0,0,0.5732,20,0.030366,0.015157,475.64,0.7561,371.1,0.005309,0,0,0.045239,7.746,0
0.087989,0.056261,447.59,-5.5071,1033.6,0.018353,1,11,0.7548,21,0.023021,0.015157,131.82,0.73112,149.19,0.008677,1,7.7782,0.09542,5.6125,0
0.10439,0.048094,861.9,-5.4638,430.66,0.013924,2,11,0.54907,17,0.030178,0.015493,423.67,0.75957,360.32,0.0065544,0,3.3166,0.15792,8.7464,0
0.10544,0.046279,864.11,-5.2959,430.66,0.012183,1,9,0.84563,12,0.02929,0.011224,414.35,0.098169,68.094,0.0054029,0.70711,2.1213,0.20205,2.4495,0
0.088118,0.053539,464.53,-5.4675,409.13,0.018716,1,10,0.45252,18,0.037674,0.01394,307.31,0.68934,239.3,0.011903,0,0,0.29316,3,0
0.073222,0.053539,457.51,-5.4697,710.6,0.027322,1,9,0.46579,13,0.026579,0.017771,144.3,0.27497,262.4,0.0084873,0.70711,2.1213,0.16038,6.245,0
0.068822,0.065336,373.51,-5.4951,215.33,0.023989,2,9,0.56296,24,0.019993,0.026673,199.92,0.47013,186.48,0.015847,1,6.364,0.21778,14.283,0
0.061607,0.075318,243.5,-5.5502,387.6,0.0063851,0,0,0.63429,30,0.021057,0.015466,166.54,0.73819,250.19,0.005529,0,0,0.19553,9.4868,0
0.054428,0.071688,145.71,-5.6915,538.33,0.014414,1,12,0.44241,30,0.013951,0.011406,27.612,0.21395,0,0.010328,0.70711,8.124,0.20539,6.7082,0
0.054455,0.071688,233.04,-5.5662,387.6,0.021185,1,11,0.44358,33,0.020246,0.026135,148.37,0.64622,204.28,0.0095193,0.70711,3.3166,0.08,13.472,0
0.069483,0.052632,334.64,-5.5414,753.66,0.022969,2,10,0.41355,19,0.030841,0.026316,213.28,0.50703,348.88,0.0071466,1,0,0.15224,9.7468,0
0.081834,0.045372,504.89,-5.4735,710.6,0.025632,2,11,0.55567,23,0.022914,0.0045372,292.33,0.53302,349.87,0.0085286,0,3.3166,0.17104,8.3066,0
0.082315,0.053539,673.14,-5.4376,409.13,0.017294,2,8,0.51885,25,0.012193,0.021484,81.975,0.63403,296.81,0.0097152,0,2.8284,0.2161,6.1237,1
0.085446,0.062613,484.93,-5.6213,279.93,0.014717,2,9,0.37566,26,0.016724,0.035355,250.46,0.94001,164.7,0.012878,1.4142,2.1213,0.16514,19.748,1
0.088862,0.093466,931.86,-5.752,215.33,0.039831,4,9,0.37365,55,0.03451,0.046048,543.25,0.32459,323,0.025031,2.4495,2.1213,0.21557,22.249,1
0.11225,0.10799,1118.3,-5.658,1248.9,0.046178,5,8,0.6244,44,0.052657,0.015652,556.24,0.96613,819.96,0.011646,0,0,0.41732,19.339,1
0.13826,0.088929,1485.2,-5.422,1292,0.033956,4,9,0.93148,38,0.040174,0.016806,351.34,0.93291,117.94,0.015394,2.4495,2.1213,0.45306,15.716,1
0.1356,0.10163,1284.6,-5.3369,1270.5,0.03222,2,9,1.0651,57,0.026877,0.041306,427.14,0.47336,116.96,0.01023,1,3.6742,0.1234,18.493,1
0.12761,0.1225,1201.1,-5.506,1270.5,0.040453,3,6,0.90289,50,0.027357,0.040835,277.56,0.57549,1065.5,0.023365,1.2247,3,0.11189,5,1
0.14733,0.12886,1412.8,-5.4572,3057.7,0.05921,3,6,1.0374,56,0.051502,0.02023,642.06,0.82507,1653,0.020949,0,3,0.39416,12.961,1
0.16362,0.12886,1784.7,-5.2565,3057.7,0.055276,3,9,1.2024,56,0.035908,0.021627,603.71,0.70371,907.21,0.028966,0,3.6742,0.45279,5.2915,1
0.16309,0.1216,1821.3,-5.6456,2519.4,0.089568,3,9,0.69638,55,0.05,0.019652,608.43,0.68485,789.86,0.029067,1.2247,3.6742,0.18367,16.583,1
0.19428,0.1225,2191.2,-5.4227,2562.5,0.074142,4,6,1.1055,46,0.087942,0.014911,1022.1,1.0958,332.2,0.037472,2,0,0.54981,13.565,1
0.2427,0.12523,2774.8,-5.2028,2605.5,0.05169,5,9,1.2433,47,0.10808,0,1192.8,0.85101,236.87,0.013695,0,0,0.4468,4.8477,1
0.29054,0.1225,3216.7,-5.1443,2605.5,0.066885,4,6,1.4267,47,0.12144,0.021087,1372.4,0.6439,167.49,0.049687,1.4142,3,0.28304,4.8477,1
0.34423,0.11797,3945.9,-5.364,2627.1,0.12551,4,6,1.3556,48,0.10534,0,1521.4,0.65112,237.84,0.040277,1.4142,0,0.19928,4.899,1
0.35501,0.1225,4389.8,-5.3024,2648.6,0.092735,5,6,1.4852,48,0.071966,0.028875,1086.4,0.1362,168.87,0.043812,1.5811,3.4641,0.087173,0,1
0.3734,0.13158,4483.6,-5.371,2648.6,0.084115,5,2,1.3658,48,0.039328,0.030906,678.19,0.51528,238.81,0.022115,1.5811,2,0.38838,12.961,1
0.34672,0.13702,4595,-5.4012,2605.5,0.10436,4,2,1.2644,55,0.11701,0.027314,771.74,0.78725,290.1,0.03811,1.4142,0,0.47687,5.244,1
0.29443,0.14247,4224.4,-5.6005,2584,0.11195,4,2,1.0061,47,0.095197,0.031139,1068.4,0.87589,235.88,0.016299,0,0,0.37163,13.711,1
0.28516,0.15064,4054.6,-5.6752,2562.5,0.10911,4,2,0.98982,47,0.073778,0.028638,784.11,0.53514,234.9,0.0056169,1.4142,0,0.34237,10.84,1
0.25626,0.15336,4527.7,-5.7014,2627.1,0.11137,3,2,0.76924,52,0.063367,0.0083416,550.27,0.32381,168.18,0.0084977,0,0,0.34185,10.198,1
0.25383,0.14973,3920.9,-5.712,2540.9,0.10781,4,2,0.68599,51,0.023379,0.029718,754.94,0.30566,0,0.031722,1.4142,2.4495,0.15962,8.7464,1
0.26056,0.14156,4236.9,-5.6687,2627.1,0.092702,2,8,0.84352,49,0.019455,0.029987,606.2,0.41482,0,0.0098896,1,4.4721,0.11666,9.8995,1
0.25673,0.13702,3747.4,-5.7727,2540.9,0.1057,3,7,0.71825,47,0.065594,0.01577,1040.3,0.59533,757.96,0.023911,1.7321,4.5826,0.28647,10.84,1
0.22705,0.14519,3659.3,-5.7915,3079.2,0.10352,4,2,0.61501,54,0.078266,0.038069,760.83,0.1812,257.5,0.019965,0,1.4142,0.28386,22.045,1
0.20277,0.15699,3431,-5.784,2497.9,0.1134,3,9,0.45622,65,0.057008,0.033759,1104.9,0.29289,1381.8,0.018466,1.7321,5.1962,0.22534,23.505,1
0.19499,0.15971,2947.7,-5.7618,4608.1,0.097506,2,8,0.39241,71,0.043497,0.025538,1035.3,0.58683,803.1,0.02437,1,4.899,0.27012,22.293,1
0.18337,0.14882,2703.7,-5.6645,2777.8,0.10122,4,3,0.82809,51,0.040647,0.042698,826.19,0.41517,1594.4,0.027472,2,2.7386,0.48915,22.583,1
0.17697,0.13521,2442.8,-5.7009,2777.8,0.082594,4,3,0.9703,51,0.03396,0.0078324,613.67,0.35746,172.94,0.012719,0,0,0.20573,5.0498,1
0.17033,0.14973,2395.4,-5.7093,2799.3,0.097305,4,3,0.74084,52,0.035258,0.056506,577.93,0.44632,1600.6,0.0046408,0,0,0.27272,29.292,1
0.16237,0.17786,2163.9,-5.7707,4608.1,0.082151,4,3,0.76951,84,0.03407,0.053899,722.63,0.33234,2041.5,0.019094,1.4142,2.7386,0.29216,36.661,1
0.15604,0.1824,1912.8,-5.671,4608.1,0.10618,3,8,0.96269,84,0.038995,0.02573,719.92,0.41465,315,0.023983,0,2,0.37694,6.4807,1
0.14288,0.1706,1622,-5.7101,4565,0.071317,4,2,1.0647,83,0.02208,0.021551,375.7,0.53422,221.7,0.032046,1.4142,2.4495,0.36794,0,1
0.14921,0.17695,1738.7,-5.5711,4586.6,0.077382,4,2,1.217,84,0.046623,0.045689,277.77,0.59221,384.9,0.017957,1.4142,0,0.26875,6.4807,1
0.17202,0.19419,1710.8,-5.5842,4629.6,0.079651,5,2,1.1834,84,0.078521,0.026549,1061.3,0.83313,1971.8,0.020919,1.5811,2.6458,0.14892,29.698,1
0.2209,0.16969,3055.6,-5.3225,2907,0.088371,3,9,1.2545,63,0.078227,0.068531,1250.4,0.48972,1572.4,0.024643,0,0,0.067576,30.741,1
0.22743,0.13884,2734.1,-5.4941,2928.5,0.093395,5,2,1.1761,54,0.031237,0.050197,534.23,0.81956,355.13,0.037061,2.7386,2.6458,0.52085,9,1
0.21231,0.13339,2846.9,-5.567,2993.1,0.11778,6,2,0.79316,60,0.035414,0.022004,721.21,0.63529,401.41,0.0070513,1.7321,0,0.4699,9.4868,1
0.21561,0.1461,3099.5,-5.6391,3036.2,0.092551,6,2,0.61935,57,0.01879,0.038188,93.185,0.37282,361.6,0.037646,2.4495,0,0.29812,9.2466,1
0.20904,0.15336,2841.3,-5.6163,3079.2,0.087157,4,2,1.0801,57,0.030528,0.025025,604.74,0.66693,910.4,0.02866,1.4142,0,0.598,7.5498,1
0.22453,0.13793,2842,-5.4807,2497.9,0.073702,5,2,1.2815,55,0.048462,0.039554,264.27,0.65732,867.76,0.034794,1.5811,0,0.41847,5.244,1
0.22996,0.13067,2792.1,-5.4586,2476.3,0.054305,5,2,1.3534,56,0.023647,0.017217,282.66,0.35002,848.45,0.02057,1.5811,2.2361,0.2243,0,1
0.21966,0.14247,2784.8,-5.4358,3079.2,0.058119,4,7,1.2072,55,0.052772,0.041777,466.87,0.40359,980.53,0.012532,1.4142,0,0.38823,0,1
0.2046,0.15517,2635.6,-5.5186,3100.8,0.059709,4,2,1.1037,56,0.047444,0.031395,558.4,0.41085,966.84,0.0061809,1.4142,0,0.12691,7.4833,1
0.19766,0.15517,2548.2,-5.3746,2476.3,0.056839,3,7,1.2363,57,0.04325,0.027829,796.37,0.39902,163.28,0.014847,1.2247,4.1833,0.29406,0,1
0.18568,0.14519,2137.8,-5.4593,3079.2,0.051952,3,7,1.2436,56,0.049782,0.011478,791.16,0.49112,946.11,0.017057,1.2247,0,0.15541,5.2915,1
0.17097,0.15336,1962.6,-5.463,3057.7,0.045639,4,7,1.1975,56,0.030508,0.040865,288.83,0.38555,256.6,0.020949,2,4.1833,0.34507,0,1
0.17479,0.16697,2052.8,-5.5137,3036.2,0.071183,5,2,1.0447,56,0.035449,0.028867,501.44,0.4006,313.16,0.034618,1.5811,2.2361,0.062639,5.2915,1
0.18535,0.16334,2207.6,-5.5212,2993.1,0.07931,5,2,1.19,55,0.052968,0.028552,931.09,0.27681,310.93,0.022916,1.5811,0,0.1948,5.244,1
0.20506,0.15699,2838.2,-5.5415,2971.6,0.084426,4,2,1.1085,55,0.036179,0.011936,842.31,0.49355,309.81,0.019946,1.4142,0,0.37653,5.244,1
