@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
2365.5,5.9017,3445.3,2347.3,1.6653,3423.8,1
2545.7,6.0641,3466.8,2527.5,1.8276,3445.3,1
3457.5,6.1366,1550.4,3439.3,1.9002,1528.9,1
2643.9,6.1375,1550.4,2625.7,1.901,1528.9,1
2862,6.0957,1270.5,2843.9,1.8593,1248.9,1
3986.6,5.9233,2820.8,3968.5,1.6868,2799.3,1
4566.1,5.6806,2907,4548,1.4442,2885.4,1
4345.9,5.6948,2907,4327.7,1.4584,2885.4,1
4111.7,5.6217,2928.5,4093.5,1.3853,2907,1
4484,5.7416,2950,4465.8,1.5052,2928.5,1
4597.8,5.6068,2993.1,4579.6,1.3703,2971.6,1
4812.5,5.6244,3014.6,4794.3,1.3879,2993.1,1
4565.7,5.6643,2993.1,4547.5,1.4279,2971.6,1
4100.1,5.588,2950,4081.9,1.3516,2928.5,1
3549.4,5.5424,2885.4,3531.2,1.306,2863.9,1
2863.9,5.7374,1421.2,2845.7,1.5009,1399.7,1
2296.7,5.9284,968.99,2278.5,1.692,947.46,1
1487,5.9191,904.39,1468.8,1.6826,882.86,1
869.86,6.025,882.86,851.67,1.7886,861.33,1
386.54,5.9475,689.06,368.35,1.7111,667.53,1
8.7997,5.7088,495.26,0,1.4724,473.73,1
94.012,5.6735,430.66,85.213,1.4371,409.13,1
97.254,5.8582,21.533,88.454,1.6218,0,1
164.49,6.1071,21.533,155.69,1.8706,0,1
185.77,6.2335,5749.4,176.97,1.997,5727.8,1
181.77,6.2186,21.533,172.97,1.9822,0,0
191.92,6.3106,21.533,183.12,2.0741,0,0
145.73,6.2299,21.533,136.93,1.9935,0,0
114.93,6.2917,21.533,106.13,2.0552,0,0
91.181,6.2644,43.066,82.381,2.028,21.533,0
74.619,5.8619,21.533,65.819,1.6255,0,0
59.498,5.6518,21.533,50.698,1.4153,0,0
48.392,5.9236,43.066,39.592,1.6871,21.533,0
35.281,5.9813,21.533,26.482,1.7449,0,0
25.351,5.947,86.133,16.551,1.7106,64.6,0
27.12,5.5955,86.133,18.32,1.3591,64.6,0
47.221,5.804,344.53,38.421,1.5675,323,0
37.748,5.4348,21.533,28.949,1.1984,0,0
29.436,5.4198,21.533,20.637,1.1834,0,0
34.206,5.5686,43.066,25.407,1.3322,21.533,0
64.884,6.2258,21.533,56.084,1.9893,0,0
101.09,5.7017,904.39,92.291,1.4653,882.86,0
696.5,5.5601,925.93,687.7,1.3236,904.39,1
851.17,5.3698,925.93,842.37,1.1334,904.39,1
767.67,5.3019,947.46,758.87,1.0655,925.93,1
560.32,4.9627,968.99,551.52,0.72631,947.46,1
614.44,4.8908,968.99,605.64,0.6544,947.46,1
679.3,4.7738,968.99,670.5,0.53738,947.46,1
749.79,4.9346,947.46,740.99,0.69821,925.93,1
856.1,4.9331,947.46,847.3,0.69664,925.93,1
872.6,5.0067,925.93,863.8,0.77025,904.39,1
954.07,5.2584,925.93,945.27,1.022,904.39,1
995.05,5.2604,925.93,986.25,1.0239,904.39,1
1032.6,5.2647,925.93,1023.8,1.0283,904.39,1
1053.2,5.2685,947.46,1044.4,1.0321,925.93,1
1018,5.2999,947.46,1009.2,1.0635,925.93,1
929.63,5.3994,968.99,920.83,1.163,947.46,1
870.97,5.4422,968.99,862.17,1.2057,947.46,1
819.43,5.5212,968.99,810.64,1.2848,947.46,1
761,5.5803,990.53,752.2,1.3438,968.99,1
811,5.6432,1012.1,802.2,1.4067,990.53,1
861.21,5.6464,1055.1,852.41,1.41,1033.6,1
915.5,5.5972,882.86,906.7,1.3608,861.33,1
840.79,5.6894,1012.1,831.99,1.4529,990.53,1
1248.1,5.6547,2928.5,1239.3,1.4182,2907,1
1645.4,5.5292,2928.5,1636.6,1.2927,2907,1
1116.7,5.6033,3122.3,1107.9,1.3668,3100.8,1
1472,5.628,3186.9,1463.2,1.3916,3165.4,1
984.3,5.8028,3143.8,975.5,1.5663,3122.3,1
1435.8,5.7381,3186.9,1427,1.5017,3165.4,1
1334.6,5.7522,2799.3,1325.8,1.5158,2777.8,1
2414,5.6341,2842.4,2405.2,1.3977,2820.8,1
2063.4,5.6671,2799.3,2054.6,1.4306,2777.8,1
2750.9,5.6614,2562.5,2742.1,1.4249,2540.9,1
2666.7,5.7535,2820.8,2657.9,1.517,2799.3,1
4286,5.6352,2691.7,4277.2,1.3987,2670.1,1
4323.1,5.6905,2540.9,4314.3,1.4541,2519.4,1
5690.8,5.6891,2691.7,5682,1.4526,2670.1,1
5431.7,5.7653,2648.6,5422.9,1.5289,2627.1,1
5994.7,5.7541,3316.1,5985.9,1.5176,3294.6,1
6760.9,5.7738,3143.8,6752.1,1.5374,3122.3,1
5254.1,5.961,3079.2,5245.3,1.7245,3057.7,1
6084.2,5.813,3230,6075.4,1.5766,3208.4,1
5261.2,5.8776,3186.9,5252.4,1.6412,3165.4,1
4521.6,5.8123,2562.5,4512.8,1.5759,2540.9,1
1044.1,5.8068,732.13,1035.3,1.5704,710.6,1
781.64,5.7369,732.13,772.84,1.5004,710.6,1
753.17,5.5176,710.6,744.37,1.2811,689.06,1
763.8,5.4167,667.53,755,1.1803,646,1
334.81,5.6017,624.46,326.01,1.3652,602.93,1
30.627,5.748,559.86,21.827,1.5116,538.33,1
122.32,5.8205,473.73,113.52,1.584,452.2,1
71.924,5.7077,21.533,63.125,1.4713,0,1
129.7,6.0479,21.533,120.9,1.8115,0,1
165.48,6.1417,3057.7,156.68,1.9052,3036.2,1
134.36,6.2375,3014.6,125.56,2.0011,2993.1,1
125.39,6.2482,1055.1,116.59,2.0118,1033.6,0
186.92,6.3036,1012.1,178.12,2.0671,990.53,0
203.6,6.3521,21.533,194.8,2.1157,0,0
164.1,6.2702,21.533,155.3,2.0338,0,0
134.22,6.2906,64.6,125.42,2.0541,43.066,0
108.42,6.2076,21.533,99.618,1.9712,0,0
82.572,6.295,21.533,73.773,2.0586,0,0
50.416,6.0089,21.533,41.616,1.7725,0,0
39.925,5.3255,21.533,31.125,1.0891,0,0
38.425,5.6618,21.533,29.625,1.4254,0,0
59.533,5.9304,21.533,50.733,1.694,0,0
57.245,6.166,64.6,48.445,1.9296,43.066,0
27.123,4.8869,21.533,18.323,0.65041,0,0
23.991,4.8697,21.533,15.192,0.63321,0,0
67.703,5.929,1248.9,58.904,1.6926,1227.4,1
572.12,5.8018,904.39,563.32,1.5654,882.86,1
1159.1,5.6236,968.99,1150.3,1.3872,947.46,1
1262.7,5.1432,968.99,1253.9,0.90679,947.46,1
1335.1,5.1009,947.46,1326.3,0.86448,925.93,1
1364.6,5.2442,947.46,1355.8,1.0077,925.93,1
1362.2,5.2123,947.46,1353.4,0.97585,925.93,1
1523.1,5.3643,947.46,1514.3,1.1278,925.93,1
1517.6,5.3976,947.46,1508.8,1.1612,925.93,1
1506.4,5.3892,925.93,1497.6,1.1528,904.39,1
1552.7,5.4289,925.93,1543.9,1.1924,904.39,1
1753.7,5.4673,925.93,1744.9,1.2308,904.39,1
1979.9,5.385,1378.1,1971.1,1.1485,1356.6,1
2411.7,5.4001,3165.4,2402.9,1.1637,3143.8,1
2762.9,5.3384,3165.4,2754.1,1.102,3143.8,1
3394.7,5.4283,3186.9,3385.9,1.1919,3165.4,1
3722.6,5.3582,3186.9,3713.8,1.1217,3165.4,1
4146.1,5.602,3165.4,4137.3,1.3656,3143.8,1
3782.6,5.6147,3143.8,3773.8,1.3782,3122.3,1
3463.1,5.924,3100.8,3454.3,1.6875,3079.2,1
3695.1,6.0911,2605.5,3686.3,1.8547,2584,1
3948.2,6.0894,2584,3939.4,1.8529,2562.5,1
4122.1,5.983,3014.6,4113.3,1.7465,2993.1,1
5317.8,5.9926,3100.8,5309,1.7561,3079.2,1
5302.8,5.9713,3122.3,5294,1.7349,3100.8,1
5264.9,5.8871,3143.8,5256.1,1.6506,3122.3,1
5263.5,6.0097,3143.8,5254.7,1.7732,3122.3,1
6861.9,5.9879,2842.4,6853.1,1.7515,2820.8,1
7635.4,5.9709,3380.7,7626.6,1.7344,3359.2,1
6955.9,5.8512,3186.9,6947.1,1.6148,3165.4,1
4591.1,5.8523,2734.7,4582.3,1.6159,2713.2,1
3706.7,5.7776,2734.7,3697.9,1.5411,2713.2,1
3306.6,5.8333,2713.2,3297.8,1.5969,2691.7,1
3284.3,5.8472,2648.6,3275.5,1.6108,2627.1,1
3131.8,5.9699,2605.5,3123,1.7335,2584,1
2341.3,5.9098,2519.4,2332.5,1.6734,2497.9,1
1907.2,6.0419,495.26,1898.4,1.8054,473.73,1
1369.9,5.9214,1335.1,1361.1,1.685,1313.5,1
572.17,5.8713,1270.5,563.37,1.6349,1248.9,1
2.533,5.8967,387.6,0,1.4207,366.06,1
106.59,5.8102,1292,104.06,1.0364,1270.5,1
107.65,5.9248,21.533,105.12,1.151,0,1
171.06,6.1501,21.533,168.53,1.3763,0,1
176.76,6.2831,3186.9,174.23,1.5093,3165.4,1
194.41,6.345,3186.9,191.88,1.5712,3165.4,1
201.95,6.3296,2497.9,199.42,1.5558,2476.3,1
198.39,6.342,21.533,195.86,1.5682,0,1
176.43,6.3643,21.533,173.9,1.5905,0,0
145.76,6.3693,21.533,143.22,1.5955,0,0
114.56,6.1941,21.533,112.03,1.4203,0,0
87.711,6.2942,21.533,85.177,1.5204,0,0
61.015,6.1359,21.533,58.482,1.3621,0,0
64.121,6.0393,21.533,61.588,1.2655,0,0
49.904,5.6938,21.533,47.371,0.91994,0,0
41.203,5.0367,21.533,38.67,0.2629,0,0
58.45,5.8809,43.066,55.917,1.1071,21.533,0
51.17,6.0416,21.533,48.636,1.2678,0,0
118.72,5.879,21.533,116.18,1.1052,0,0
431.39,5.6928,1076.7,428.86,0.91897,1055.1,1
1149.7,5.7204,1055.1,1147.2,0.94658,1033.6,1
1319.2,5.3122,947.46,1316.6,0.53837,925.93,1
1315.8,5.2644,947.46,1313.3,0.49062,925.93,1
1337,5.327,925.93,1334.5,0.55313,904.39,1
1381,5.3246,947.46,1378.4,0.55077,925.93,1
1598.9,5.2106,947.46,1596.3,0.43679,925.93,1
1709,5.2435,947.46,1706.5,0.4697,925.93,1
1636.9,5.1278,947.46,1634.4,0.35402,925.93,1
1676.6,5.1723,968.99,1674.1,0.39845,947.46,1
1580,5.0668,968.99,1577.4,0.29294,947.46,1
1737.3,5.2627,968.99,1734.7,0.48883,947.46,1
1744.3,5.3967,990.53,1741.8,0.62286,968.99,1
2224.6,5.4789,968.99,2222.1,0.70508,947.46,1
2642.7,5.2607,968.99,2640.2,0.48689,947.46,1
3097.2,5.3088,2885.4,3094.7,0.53502,2863.9,1
3345.2,5.2108,2907,3342.7,0.43696,2885.4,1
4105.9,5.1941,2928.5,4103.4,0.42023,2907,1
4153.5,5.1419,2971.6,4151,0.36811,2950,1
6125.3,5.7693,2971.6,6122.7,0.9955,2950,1
6446,5.913,2454.8,6443.5,1.1392,2433.3,1
5141.7,5.9833,2799.3,5139.1,1.2095,2777.8,1
5200.6,6.0751,2734.7,5198.1,1.3013,2713.2,1
5253,6.1659,2691.7,5250.4,1.3921,2670.1,1
5924.3,6.1964,2863.9,5921.8,1.4225,2842.4,1
5244.8,6.1952,3402.2,5242.3,1.4214,3380.7,1
5112.1,6.2572,3466.8,5109.6,1.4834,3445.3,1
5763.5,6.1705,1421.2,5760.9,1.3967,1399.7,1
6926.4,6.0917,3316.1,6923.9,1.3178,3294.6,1
5852.3,6.1599,3122.3,5849.8,1.3861,3100.8,1
7268.1,6.0581,3273,7265.5,1.2843,3251.5,1
7612.5,5.9938,3337.6,7610,1.22,3316.1,1
5421.8,6.0799,1658.1,5419.3,1.306,1636.5,1
3649.6,5.9659,1636.5,3647.1,1.192,1615,1
2967.2,6.0453,1593.5,2964.6,1.2715,1571.9,1
1842,5.9243,1442.7,1839.5,1.1505,1421.2,1
612.3,6.0282,1442.7,609.77,1.2544,1421.2,1
404.98,5.7837,646,402.45,1.0099,624.46,1
95.91,5.7441,602.93,93.377,0.97028,581.4,1
6.1901,5.7436,559.86,3.6571,0.96978,538.33,1
110.35,5.7777,473.73,107.81,1.0039,452.2,1
77.296,5.7922,21.533,74.763,1.0184,0,1
145.8,6.1419,1184.3,143.27,1.3681,1162.8,1
157.55,6.1181,21.533,155.02,1.3442,0,0
123.27,6.0786,21.533,120.74,1.3048,0,0
140.29,6.1866,21.533,137.75,1.4128,0,0
194.67,6.3042,21.533,192.13,1.5304,0,0
202.05,6.3588,21.533,199.51,1.585,0,0
100.12,5.892,2734.7,97.582,1.1182,2713.2,1
2962.8,5.6583,2691.7,2960.3,0.8845,2670.1,1
2064.2,5.813,2605.5,2061.7,1.0392,2584,1
2305.5,5.8286,2907,2303,1.0548,2885.4,1
2542.4,5.8143,3273,2539.9,1.0405,3251.5,1
2183,5.9151,3294.6,2180.4,1.1412,3273,1
1895.2,5.891,3208.4,1892.7,1.1172,3186.9,1
2225.1,5.8436,3273,2222.6,1.0697,3251.5,1
1724.5,5.8677,2950,1722,1.0939,2928.5,1
1445.8,5.9615,2907,1443.2,1.1877,2885.4,1
1938.4,5.747,2928.5,1935.8,0.97315,2907,1
2216.7,5.8185,3079.2,2214.2,1.0447,3057.7,1
1854.5,5.872,2863.9,1852,1.0982,2842.4,1
3390.8,5.7116,2971.6,3388.2,0.93777,2950,1
1747,5.3983,2691.7,1744.5,0.62444,2670.1,1
1370.8,5.4142,2627.1,1368.3,0.64033,2605.5,1
1250.4,5.5124,1292,1247.9,0.73862,1270.5,1
1632.2,5.4819,1292,1629.6,0.70806,1270.5,1
2120.6,5.5645,2627.1,2118.1,0.79067,2605.5,1
2543,5.3876,2670.1,2540.5,0.61373,2648.6,1
2798.7,5.3748,2691.7,2796.2,0.60096,2670.1,1
2795.3,5.5606,2648.6,2792.7,0.78679,2627.1,1
2215.5,5.5536,1335.1,2213,0.7798,1313.5,1
1633.6,5.6073,1292,1631.1,0.83344,1270.5,1
1337.9,5.7197,1313.5,1335.4,0.9459,1292,1
866.12,5.6047,1184.3,863.59,0.83084,1162.8,1
246.29,5.6452,1313.5,243.76,0.8714,1292,1
27.468,5.5917,387.6,24.935,0.81791,366.06,1
88.417,5.5289,1184.3,85.884,0.75507,1162.8,1
82.385,5.8273,1184.3,79.852,1.0535,1162.8,0
142.49,6.1577,2950,139.96,1.3838,2928.5,0
168.16,6.2023,2928.5,165.62,1.4285,2907,0
172.43,6.2011,1162.8,169.9,1.4273,1141.3,0
159.6,6.242,21.533,157.07,1.4681,0,0
135.08,6.3515,2993.1,132.54,1.5777,2971.6,0
110.88,6.2659,64.6,108.35,1.492,43.066,0
93.884,6.2291,21.533,91.351,1.4552,0,0
79.312,6.04,21.533,76.779,1.2661,0,0
67.379,5.9701,21.533,64.846,1.1963,0,0
50.302,6.2297,64.6,47.769,1.4559,43.066,0
351.85,4.9225,732.13,0,0,0,0
258.8,5.1839,150.73,0,0.26137,0,0
242.56,5.1986,1033.6,0,0.27609,882.86,0
128.52,5.3308,172.27,0,0.4083,21.533,0
86.551,5.3019,796.73,0,0.37934,646,0
231.47,5.1044,710.6,144.91,0.18184,559.86,0
292.48,4.9704,172.27,205.92,0.047823,21.533,0
341.51,4.9181,796.73,254.96,0,646,0
370.88,4.9376,323,284.33,0.019515,172.27,0
484.75,4.9256,323,398.2,0.0074791,172.27,0
940.96,4.5922,344.53,854.41,0,193.8,0
1254.2,4.7304,323,1167.6,0.1382,172.27,0
1532.3,4.6883,344.53,1445.8,0.096043,193.8,0
1589.1,4.6202,344.53,1502.5,0.027934,193.8,0
1712,4.7493,344.53,1625.5,0.15711,193.8,0
1719.8,4.918,344.53,1633.3,0.32579,193.8,0
1822.7,4.7432,538.33,1736.1,0.15098,387.6,0
1813.3,4.7145,538.33,1726.8,0.12229,387.6,0
1886.1,4.577,516.8,1799.5,0,366.06,0
1845.3,4.6341,538.33,1758.8,0.057184,387.6,0
1761,4.6486,538.33,1674.4,0.071683,387.6,1
1683.9,4.767,538.33,1597.4,0.19002,387.6,1
1125.3,4.8879,1162.8,1038.7,0.31093,1012.1,1
976.78,4.7852,1141.3,890.23,0.20825,990.53,1
1272.6,4.5897,1119.7,1186,0.012724,968.99,1
1394.9,4.4635,1119.7,1308.3,0,968.99,1
1434.4,4.4658,1098.2,1347.8,0.0023821,947.46,1
1705.2,4.3632,1098.2,1618.6,0,947.46,1
1705.1,4.9597,1119.7,1618.5,0.59647,968.99,1
1698.4,4.9111,1119.7,1611.8,0.54787,968.99,1
1678.6,4.9692,1098.2,1592.1,0.60594,947.46,1
2059.6,5.0323,1098.2,1973,0.66905,947.46,1
1774.9,5.0374,1076.7,1688.3,0.67415,925.93,1
2144.6,4.9907,1076.7,2058.1,0.62748,925.93,1
1809.9,5.0954,1076.7,1723.3,0.73215,925.93,1
1513.4,5.1994,1055.1,1426.8,0.83616,904.39,1
2000,5.0999,1055.1,1913.4,0.73663,904.39,1
2656.3,5.0896,1055.1,2569.8,0.72632,904.39,1
2771.6,5.0838,1055.1,2685.1,0.72057,904.39,1
2656.6,5.1017,1055.1,2570.1,0.73842,904.39,1
2642.2,4.9776,1055.1,2555.6,0.6144,904.39,1
2036.6,5.113,1033.6,1950.1,0.74981,882.86,1
1754.9,5.1745,1033.6,1668.3,0.81125,882.86,1
2346,4.9443,1033.6,2259.4,0.5811,882.86,1
2317.3,4.8789,1033.6,2230.8,0.51569,882.86,1
2154.3,4.9252,1033.6,2067.7,0.56198,882.86,1
1740.3,5.0184,1012.1,1653.8,0.65513,861.33,1
1531,5.06,1012.1,1444.4,0.69679,861.33,1
1602.9,5.0283,1012.1,1516.3,0.66509,861.33,1
1690.8,4.9764,1012.1,1604.2,0.61316,861.33,1
1981.9,4.8836,1012.1,1895.4,0.52035,861.33,1
1871.7,4.9319,1012.1,1785.1,0.56862,861.33,1
1826.5,4.8123,1012.1,1739.9,0.44904,861.33,1
2024.2,4.7081,1012.1,1937.6,0.34486,861.33,1
1973,4.6837,1012.1,1886.4,0.32047,861.33,1
1748.6,4.8272,990.53,1662.1,0.46396,839.79,1
1456.3,5.0266,990.53,1369.7,0.66338,839.79,1
1595.4,5.0628,990.53,1508.9,0.69957,839.79,1
1478.3,5.0517,990.53,1391.8,0.68851,839.79,1
1219,5.1021,968.99,1132.5,0.73885,818.26,1
1090.3,5.1298,968.99,1003.8,0.76655,818.26,1
1172.3,5.0894,968.99,1085.7,0.72616,818.26,1
919.48,5.1273,968.99,832.93,0.76403,818.26,1
1141.2,5.0313,968.99,1054.7,0.66809,818.26,1
1406.7,4.9016,968.99,1320.2,0.53837,818.26,1
1162.8,5.0087,947.46,1076.2,0.64543,796.73,1
1387.2,4.9679,968.99,1300.7,0.60467,818.26,1
1675.1,4.9333,968.99,1588.6,0.57008,818.26,1
2478.3,4.628,516.8,2391.7,0.26479,366.06,1
2658.4,4.7578,538.33,2571.8,0.3946,387.6,1
3266.9,4.6699,538.33,3180.4,0.30663,387.6,1
3013.7,4.7083,538.33,2927.2,0.3451,387.6,1
3424.3,4.5568,516.8,3337.7,0.19353,366.06,1
3526.3,4.6185,516.8,3439.7,0.25532,366.06,1
3155.8,4.6637,516.8,3069.3,0.30051,366.06,1
2766.7,4.8049,495.26,2680.1,0.44169,344.53,1
2682.6,4.8239,495.26,2596,0.4607,344.53,1
2756.3,4.7783,495.26,2669.8,0.41509,344.53,1
1690.4,5.0594,925.93,1603.9,0.69617,775.2,1
2416.5,4.8117,409.13,2330,0.44846,258.4,1
2069.8,4.9522,387.6,1983.3,0.589,236.87,1
1700.8,4.9242,387.6,1614.3,0.56097,236.87,1
711.91,5.2225,473.73,625.36,0.8593,323,1
669.89,5.1574,495.26,583.34,0.79416,344.53,1
895.35,4.9675,538.33,808.8,0.60429,387.6,1
589.3,5.1815,538.33,502.74,0.81831,387.6,1
595.9,5.2594,516.8,509.35,0.89618,366.06,1
480.71,5.3804,538.33,394.16,1.0172,387.6,1
429.26,5.3231,495.26,342.71,0.95983,344.53,1
488.17,5.2538,473.73,401.62,0.89055,323,1
531.93,5.1282,387.6,445.38,0.76499,236.87,1
506.76,5.2575,495.26,420.21,0.89428,344.53,1
909.82,5.0611,473.73,823.27,0.69791,323,1
1029.1,5.1317,559.86,942.55,0.76849,409.13,1
1286,4.9654,473.73,1199.4,0.60215,323,1
696.29,5.2276,430.66,609.74,0.86435,279.93,1
723.83,5.1827,473.73,637.27,0.81948,323,1
685.15,5.195,473.73,598.6,0.83181,323,1
673.58,5.3946,430.66,587.03,1.0314,279.93,1
1026.4,5.2429,473.73,939.87,0.87967,323,1
782.27,5.383,473.73,695.71,1.0197,323,1
840.24,5.3649,387.6,753.69,1.0017,236.87,1
824.1,5.4611,925.93,737.55,1.0979,775.2,1
548.45,5.4734,904.39,461.9,1.1102,753.66,1
704.99,5.308,430.66,618.44,0.9448,279.93,1
804.43,5.1499,387.6,717.88,0.78666,236.87,1
890.35,5.1739,452.2,803.79,0.81069,301.46,1
878.89,5.2394,215.33,792.33,0.87617,64.6,1
759.5,5.1635,193.8,672.95,0.80025,43.066,1
728.08,5.0972,430.66,641.52,0.73397,279.93,1
554.27,5.0641,452.2,467.72,0.70085,301.46,1
496.42,5.1309,107.67,409.87,0.76766,0,1
301.35,5.3321,107.67,214.8,0.96883,0,1
316.93,5.0889,516.8,230.38,0.72563,409.13,1
363.79,4.9296,495.26,277.24,0.56634,387.6,1
84.675,5.2595,107.67,0,0.89629,0,0
145.94,5.2977,516.8,61.269,0.93443,409.13,0
176.64,5.1462,516.8,91.966,0.78295,409.13,0
202.1,5.128,387.6,117.42,0.76473,279.93,0
237.2,5.0376,236.87,152.53,0.6744,129.2,0
423.25,4.8825,344.53,338.57,0.51932,236.87,0
560.66,4.8047,366.06,475.98,0.44148,258.4,0
310.1,5.0424,387.6,225.42,0.67919,279.93,0
121.67,5.1623,387.6,36.992,0.79909,279.93,0
323.72,4.9875,409.13,239.05,0.62432,301.46,0
334.69,5.0156,753.66,250.02,0.6524,646,1
311.63,5.1385,775.2,226.95,0.7753,667.53,1
336.71,5.1603,796.73,252.04,0.79705,689.06,1
342.69,5.2012,796.73,258.02,0.83798,689.06,1
391.88,5.2737,818.26,307.2,0.91042,710.6,1
483.31,5.0997,818.26,398.64,0.73646,710.6,1
588.58,5.0081,818.26,503.91,0.64486,710.6,1
493.98,5.0607,818.26,409.31,0.69748,710.6,1
514.45,5.1893,818.26,429.78,0.82603,710.6,1
519.86,5.2834,818.26,435.19,0.92016,710.6,1
667.18,5.1506,818.26,582.51,0.78736,710.6,1
782.15,5.0807,818.26,697.47,0.71742,710.6,1
805.07,5.1068,818.26,720.4,0.7436,710.6,1
598.03,5.2096,818.26,513.36,0.84637,710.6,1
468.94,5.2227,818.26,384.27,0.85946,710.6,1
545.4,5.4051,818.26,460.73,1.0419,710.6,1
891.83,5.5178,129.2,807.16,1.1546,21.533,1
665.24,5.4269,882.86,580.56,1.0637,775.2,1
781.76,5.3163,882.86,697.08,0.95307,775.2,1
844.18,5.3337,882.86,759.51,0.97046,775.2,1
865.58,5.293,882.86,780.91,0.9298,775.2,1
881.93,5.3631,882.86,797.26,0.99992,775.2,1
949.52,5.3224,882.86,864.85,0.95917,775.2,1
934.02,5.3313,882.86,849.34,0.96803,775.2,1
964.04,5.3205,904.39,879.36,0.9573,796.73,1
1133.6,5.2888,904.39,1048.9,0.92557,796.73,1
1431.8,5.1722,925.93,1347.1,0.80901,818.26,1
1446.9,5.148,925.93,1362.2,0.78475,818.26,1
1590.8,5.1069,925.93,1506.2,0.7437,818.26,1
1556.1,5.0562,925.93,1471.4,0.69302,818.26,1
1607.5,5.1086,925.93,1522.8,0.74537,818.26,1
1807,5.0793,925.93,1722.3,0.71604,818.26,1
2032.9,5.0857,925.93,1948.2,0.7225,818.26,1
2070,5.0528,947.46,1985.3,0.68961,839.79,1
1832.5,5.1028,947.46,1747.8,0.73956,839.79,1
1888.4,5.1426,925.93,1803.8,0.77936,818.26,1
1836.5,5.127,925.93,1751.8,0.76378,818.26,1
1852.1,5.1126,925.93,1767.4,0.74934,818.26,1
1896.6,5.1097,925.93,1811.9,0.74646,818.26,1
1930.9,5.1301,925.93,1846.3,0.76683,818.26,1
1804.1,5.1472,904.39,1719.4,0.78399,796.73,1
1559.2,5.121,473.73,1474.5,0.75779,366.06,1
1245.3,5.2163,904.39,1160.6,0.85311,796.73,1
2793.7,5.2026,904.39,2709,0.83939,796.73,1
4338,5.1681,904.39,4253.3,0.80489,796.73,1
3136.5,5.2083,495.26,3051.8,0.84504,387.6,1
7217.7,5.0082,452.2,7133.1,0.645,344.53,1
6669.4,4.9988,258.4,6584.7,0.6356,150.73,1
6893.6,4.9529,430.66,6808.9,0.58969,323,1
5670.8,4.9151,258.4,5586.1,0.55191,150.73,1
4875.9,4.9028,258.4,4791.3,0.53957,150.73,1
4829.5,4.8796,301.46,4744.9,0.51638,193.8,1
4426.4,4.9892,904.39,4341.7,0.62592,796.73,1
4368,4.917,430.66,4283.3,0.5538,323,1
3611.1,4.9218,430.66,3526.5,0.55852,323,1
3361.5,5.2546,107.67,3276.8,0.89137,0,1
3538.2,5.2924,107.67,3453.6,0.92916,0,1
2322,5.2556,925.93,2237.3,0.89232,818.26,1
2851.2,5.1078,86.133,2766.6,0.74457,0,1
2608.1,5.0485,107.67,2523.5,0.68531,21.533,1
1920.6,5.211,107.67,1835.9,0.84778,21.533,1
2085.7,5.1549,925.93,2001,0.79165,839.79,1
2375.4,5.1084,925.93,2290.7,0.74518,839.79,1
2823.5,5.1341,107.67,2738.8,0.77086,21.533,1
2789.1,5.4826,947.46,2704.4,1.1194,861.33,1
3559.1,5.6583,947.46,3474.4,1.295,861.33,1
2874.8,5.4512,947.46,2790.2,1.0879,861.33,1
2963.2,5.4074,947.46,2878.5,1.0441,861.33,1
2818.9,5.2336,344.53,2734.3,0.87037,258.4,1
2889.2,5.2255,344.53,2804.5,0.86227,258.4,1
2143.3,5.3056,947.46,2058.6,0.94235,861.33,1
1756.2,5.2883,947.46,1671.5,0.92506,861.33,1
2344.2,5.2023,947.46,2259.5,0.83911,861.33,1
2120,5.1134,947.46,2035.3,0.75017,861.33,1
1964.2,5.2109,947.46,1879.6,0.8477,861.33,1
1820.2,5.193,947.46,1735.6,0.82981,861.33,1
1840.2,5.1327,947.46,1755.5,0.7695,861.33,1
1930.3,5.1277,947.46,1845.7,0.76451,861.33,1
1962.6,5.0362,947.46,1878,0.67298,861.33,1
2050.5,5.0412,947.46,1965.8,0.67798,861.33,1
2108.2,4.9452,947.46,2023.5,0.58193,861.33,1
2009.1,4.9756,968.99,1924.4,0.61237,882.86,1
2034.7,4.9835,947.46,1950,0.62023,861.33,1
2052.3,5.0031,947.46,1967.6,0.63991,861.33,1
1944.8,4.9756,947.46,1860.1,0.61232,861.33,1
1828.2,4.9348,947.46,1743.5,0.57153,861.33,1
1684.3,4.9679,947.46,1599.6,0.60468,861.33,1
1703,4.9141,947.46,1618.3,0.55091,861.33,1
1648.3,4.9143,947.46,1563.6,0.55103,861.33,1
1681.8,4.965,947.46,1597.1,0.60177,861.33,1
1643.6,4.9218,947.46,1558.9,0.5586,861.33,1
1638.1,4.9907,947.46,1553.4,0.62748,861.33,1
1599.1,5.0252,947.46,1514.5,0.66192,861.33,1
1617.3,4.9254,947.46,1532.6,0.5622,861.33,1
1681.4,5.0526,947.46,1596.8,0.68938,861.33,1
1799.9,4.9489,968.99,1715.2,0.58565,882.86,1
