@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.11391,0.029946,559.85,4.9876,64.6,0.063539,0.029038,542.88,0.9369,43.066,1
0.11309,0.036298,689.32,4.7687,43.066,0.062723,0.03539,672.35,0.71796,21.533,1
0.11483,0.030853,805.83,4.6713,43.066,0.064463,0.029946,788.86,0.6206,21.533,1
0.11079,0.03539,693.97,4.796,43.066,0.060422,0.034483,677,0.74526,21.533,1
0.11531,0.029946,510.63,4.9581,387.6,0.064939,0.029038,493.65,0.90735,366.06,1
0.10953,0.027223,927.23,4.5278,21.533,0.059165,0.026316,910.26,0.4771,0,1
0.10285,0.036298,747.51,4.6316,21.533,0.052478,0.03539,730.54,0.58088,0,1
0.11633,0.025408,474.98,4.9033,43.066,0.065961,0.024501,458,0.85254,21.533,1
0.10663,0.024501,688.35,4.7953,64.6,0.056265,0.023593,671.38,0.74462,43.066,1
0.09974,0.03539,661.56,4.7596,21.533,0.049372,0.034483,644.59,0.70889,0,1
0.11631,0.025408,758.49,4.7403,43.066,0.065937,0.024501,741.52,0.68963,21.533,1
0.11979,0.029038,650.29,4.9343,64.6,0.069418,0.028131,633.32,0.88364,43.066,1
0.10496,0.03176,591.51,4.9171,409.13,0.054596,0.030853,574.54,0.86635,387.6,1
0.11731,0.022686,778.69,4.7549,21.533,0.066946,0.021779,761.72,0.7042,0,1
0.16017,0.020871,1217.7,4.6507,64.6,0.1098,0.019964,1200.7,0.59999,43.066,1
0.15589,0.029946,1115.1,4.7264,21.533,0.10552,0.029038,1098.2,0.6757,0,1
0.12496,0.041742,634.73,4.9275,775.2,0.074592,0.040835,617.76,0.87677,753.66,1
0.14511,0.038113,1306.9,4.5418,21.533,0.094743,0.037205,1290,0.49105,0,1
0.16143,0.027223,1120,4.7337,796.73,0.11106,0.026316,1103,0.68297,775.2,1
0.14331,0.027223,1021.2,4.7045,796.73,0.09294,0.026316,1004.2,0.6538,775.2,1
0.13759,0.029038,941.41,4.8385,775.2,0.087221,0.028131,924.44,0.78781,753.66,1
0.16184,0.022686,1333.2,4.6639,21.533,0.11148,0.021779,1316.2,0.61315,0,1
0.16189,0.029946,1195.6,4.8992,775.2,0.11152,0.029038,1178.6,0.84853,753.66,1
0.14507,0.034483,1134.2,5.0849,796.73,0.094705,0.033575,1117.2,1.0341,775.2,1
0.12344,0.029946,1032.3,5.1801,21.533,0.073067,0.029038,1015.3,1.1294,0,1
0.10392,0.056261,729.44,5.4183,409.13,0.053549,0.055354,712.47,1.3676,387.6,1
0.11572,0.054446,916.68,5.3149,409.13,0.065348,0.053539,899.71,1.2642,387.6,1
0.11808,0.029946,1068,5.1916,43.066,0.067716,0.029038,1051.1,1.1409,21.533,1
0.11007,0.036298,861.66,5.3123,796.73,0.059701,0.03539,844.69,1.2616,775.2,1
0.13725,0.028131,1245.5,5.1594,21.533,0.086881,0.027223,1228.5,1.1087,0,1
0.14256,0.024501,906.68,5.228,64.6,0.092193,0.023593,889.7,1.1773,43.066,1
0.11699,0.047187,948.28,5.3709,43.066,0.06662,0.046279,931.3,1.3202,21.533,1
0.11693,0.051724,1358.6,5.2718,21.533,0.066562,0.050817,1341.7,1.2211,0,1
0.13702,0.033575,1123.8,5.4875,43.066,0.086649,0.032668,1106.8,1.4368,21.533,1
0.13508,0.038113,1355,5.506,43.066,0.084711,0.037205,1338,1.4552,21.533,1
0.14511,0.052632,1454.9,5.5698,64.6,0.094741,0.051724,1437.9,1.5191,43.066,1
0.18614,0.07078,2618.1,5.5666,21.533,0.13577,0.069873,2601.1,1.5158,0,1
0.19407,0.076225,2945.9,5.5799,990.53,0.1437,0.075318,2929,1.5291,968.99,1
0.17372,0.08167,2268.8,5.6948,947.46,0.12335,0.080762,2251.9,1.6441,925.93,1
0.20834,0.10889,3550.6,5.7242,21.533,0.15797,0.10799,3533.7,1.6735,0,1
0.25469,0.11434,5006.6,5.7861,1808.8,0.20432,0.11343,4989.6,1.7354,1787.3,1
0.26292,0.10799,5049.3,5.8742,2239.5,0.21255,0.10708,5032.3,1.8234,2217.9,1
0.2596,0.094374,4751.1,5.8486,2627.1,0.20923,0.093466,4734.1,1.7979,2605.5,1
0.24812,0.10436,4116.3,5.9153,21.533,0.19776,0.10345,4099.3,1.8645,0,1
0.25935,0.11615,5201.5,5.8454,21.533,0.20898,0.11525,5184.5,1.7947,0,1
0.27849,0.098004,5285,5.8412,1033.6,0.22812,0.097096,5268,1.7905,1012.1,1
0.2704,0.11615,5209.5,5.8195,1227.4,0.22004,0.11525,5192.5,1.7688,1205.9,1
0.25218,0.12069,4627.9,5.8816,2648.6,0.20181,0.11978,4611,1.8309,2627.1,1
0.24072,0.10073,3968.1,5.8633,43.066,0.19035,0.099819,3951.1,1.8126,21.533,1
0.22718,0.11797,4316.4,5.8233,2691.7,0.17681,0.11706,4299.4,1.7726,2670.1,1
0.2292,0.1216,3570.5,5.9584,64.6,0.17883,0.12069,3553.6,1.9077,43.066,1
0.22685,0.11162,4113.7,5.8036,2670.1,0.17648,0.11071,4096.7,1.7529,2648.6,1
0.20724,0.1225,3305.9,5.8618,1055.1,0.15687,0.1216,3288.9,1.8111,1033.6,1
0.21781,0.11162,3651.1,5.8623,1248.9,0.16744,0.11071,3634.2,1.8116,1227.4,1
0.23915,0.097096,3557.2,5.8021,1292,0.18879,0.096189,3540.2,1.7514,1270.5,1
0.28135,0.091652,4949.5,5.7486,1076.7,0.23098,0.090744,4932.6,1.6979,1055.1,1
0.2958,0.090744,5707.2,5.7584,2734.7,0.24543,0.089837,5690.2,1.7077,2713.2,1
0.26803,0.10163,4561.2,5.7614,2799.3,0.21766,0.10073,4544.2,1.7107,2777.8,1
0.26358,0.099819,4347.1,5.766,1055.1,0.21321,0.098911,4330.1,1.7153,1033.6,1
0.26925,0.08167,5188.8,5.6294,1248.9,0.21888,0.080762,5171.8,1.5787,1227.4,1
0.25382,0.078947,3638.4,5.6556,64.6,0.20345,0.07804,3621.4,1.6049,43.066,1
0.23278,0.087114,4202.6,5.5785,2670.1,0.18241,0.086207,4185.6,1.5278,2648.6,1
0.22101,0.085299,3125.5,5.5872,1270.5,0.17065,0.084392,3108.5,1.5365,1248.9,1
0.21895,0.086207,3574.8,5.4097,1227.4,0.16858,0.085299,3557.9,1.359,1205.9,1
0.22054,0.087114,2527.8,5.4739,1055.1,0.17017,0.086207,2510.8,1.4232,1033.6,1
0.21257,0.079855,2881.6,5.2629,1055.1,0.16221,0.078947,2864.6,1.2122,1033.6,1
0.19591,0.066243,2402.8,5.3,1033.6,0.14554,0.065336,2385.8,1.2493,1012.1,1
0.19831,0.057169,2359.7,5.3368,1033.6,0.14794,0.056261,2342.8,1.2861,1012.1,1
0.20704,0.052632,2227.7,5.3874,1033.6,0.15667,0.051724,2210.8,1.3367,1012.1,1
0.1805,0.054446,2311.4,5.2417,64.6,0.13013,0.053539,2294.4,1.191,43.066,1
0.1473,0.057169,1848.2,5.2908,21.533,0.096934,0.056261,1831.2,1.2401,0,1
0.15782,0.059891,1294.9,5.3558,1012.1,0.10745,0.058984,1277.9,1.305,990.53,1
0.16684,0.051724,1796,5.2402,64.6,0.11647,0.050817,1779.1,1.1895,43.066,1
0.18211,0.039927,1984.5,4.8636,1012.1,0.13174,0.03902,1967.5,0.8129,990.53,1
0.19778,0.04265,1809.5,4.7852,1012.1,0.14741,0.041742,1792.5,0.73453,990.53,1
0.2148,0.041742,1819.9,4.7758,990.53,0.16444,0.040835,1802.9,0.72508,968.99,1
0.23402,0.039927,2342.5,4.6424,990.53,0.18365,0.03902,2325.6,0.59166,968.99,1
0.21556,0.041742,2123,4.6244,968.99,0.16519,0.040835,2106,0.57366,947.46,1
0.2085,0.04265,1822.2,4.7222,968.99,0.15813,0.041742,1805.3,0.67144,947.46,1
0.21893,0.04265,1750,4.6796,968.99,0.16856,0.041742,1733,0.62891,947.46,1
0.22508,0.040835,1848.2,4.5816,947.46,0.17471,0.039927,1831.3,0.53084,925.93,1
0.20268,0.03902,1918.5,4.5711,968.99,0.15231,0.038113,1901.6,0.52035,947.46,1
0.15824,0.036298,1251.9,4.7326,968.99,0.10787,0.03539,1234.9,0.68192,947.46,1
0.15422,0.030853,1115.3,4.7874,968.99,0.10385,0.029946,1098.3,0.73668,947.46,1
0.15345,0.029946,1196.3,4.6823,968.99,0.10308,0.029038,1179.3,0.63162,947.46,1
0.15534,0.032668,1462.9,4.5496,21.533,0.10497,0.03176,1445.9,0.4989,0,1
0.16009,0.036298,1235.3,4.6785,968.99,0.10972,0.03539,1218.3,0.62774,947.46,1
0.156,0.033575,1106.9,4.6917,947.46,0.10563,0.032668,1089.9,0.64098,925.93,1
0.14388,0.028131,1027,4.7068,646,0.093509,0.027223,1010,0.65611,624.46,1
0.14131,0.036298,1337.4,4.5823,21.533,0.090941,0.03539,1320.4,0.53162,0,1
0.15606,0.034483,1227.1,4.6015,43.066,0.10569,0.033575,1210.1,0.55082,21.533,1
0.15736,0.020871,855.67,4.7071,64.6,0.107,0.019964,838.7,0.65642,43.066,1
0.13556,0.024501,985.01,4.5631,21.533,0.085195,0.023593,968.04,0.51243,0,1
0.1408,0.027223,1114.3,4.4621,21.533,0.090427,0.026316,1097.4,0.41135,0,1
0.14574,0.020871,753.54,4.6401,64.6,0.095374,0.019964,736.57,0.58939,43.066,1
0.11096,0.029946,633.5,4.7721,64.6,0.060589,0.029038,616.53,0.7214,43.066,1
0.095046,0.040835,500.77,4.8378,21.533,0.044678,0.039927,483.8,0.78711,0,1
0.11149,0.030853,615.47,4.9087,64.6,0.061125,0.029946,598.5,0.85799,43.066,1
0.12869,0.024501,713.84,4.8271,64.6,0.078317,0.023593,696.87,0.77636,43.066,1
0.122,0.032668,724.59,4.7627,581.4,0.071632,0.03176,707.62,0.71201,559.86,1
0.10134,0.036298,730.8,4.7318,21.533,0.05097,0.03539,713.83,0.6811,0,1
0.10448,0.028131,543.35,4.8509,43.066,0.054113,0.027223,526.38,0.8002,21.533,1
0.11246,0.014519,443.47,4.8249,64.6,0.06209,0.013612,426.5,0.77416,43.066,1
0.09115,0.024501,420.67,4.849,21.533,0.040782,0.023593,403.7,0.79832,0,1
0.070493,0.03902,329.01,4.9098,21.533,0.020124,0.038113,312.03,0.85914,0,1
0.087022,0.026316,279.1,4.9534,64.6,0.036653,0.025408,262.12,0.90266,43.066,1
0.10962,0.019056,395.88,4.7831,64.6,0.059255,0.018149,378.91,0.73244,43.066,1
0.097676,0.029038,747.46,4.4873,21.533,0.047308,0.028131,730.49,0.43661,0,1
0.066053,0.029038,344.9,4.8639,21.533,0.015684,0.028131,327.92,0.81323,0,1
0.067025,0.020871,157.23,5.124,64.6,0.016657,0.019964,140.26,1.0732,43.066,1
0.071982,0.019056,182.35,5.0757,21.533,0.021613,0.018149,165.37,1.025,0,1
0.081698,0.023593,492.44,4.6032,43.066,0.031329,0.022686,475.47,0.55248,21.533,1
0.075902,0.020871,315.76,4.7522,64.6,0.025534,0.019964,298.79,0.70149,43.066,1
0.080157,0.008167,9.0885,5.3753,64.6,0.029788,0.0072595,0,1.3246,43.066,1
0.087531,0.016334,391.18,4.5154,43.066,0.037162,0.015426,382.09,0.46469,21.533,0
0.088958,0.023593,374.94,4.7948,43.066,0.03859,0.022686,365.86,0.74408,21.533,0
0.104,0.014519,632.44,4.366,21.533,0.053634,0.013612,623.36,0.31524,0,0
0.1064,0.013612,200.32,4.745,64.6,0.056033,0.012704,191.23,0.69427,43.066,0
0.095394,0.015426,463.51,4.3189,21.533,0.045026,0.014519,454.42,0.26818,0,0
0.1228,0.010889,761.46,4.0345,43.066,0.072428,0.0099819,752.37,0,21.533,0
0.12896,0.0027223,516.24,4.3162,43.066,0.078595,0.0018149,507.15,0.28171,21.533,0
0.089235,0.019056,172.87,4.9166,43.066,0.038866,0.018149,163.78,0.88209,21.533,0
0.074923,0.023593,242.44,4.6716,43.066,0.024555,0.022686,233.35,0.63702,21.533,0
0.075139,0.012704,378.48,4.4603,21.533,0.02477,0.011797,369.4,0.42574,0,0
0.079314,0.0099819,46.283,5.2044,43.066,0.028945,0.0090744,37.194,1.1699,21.533,0
0.098987,0.0063521,377.21,4.5434,64.6,0.048619,0.0054446,368.12,0.50887,43.066,0
0.088082,0.012704,385.72,4.418,21.533,0.037714,0.011797,376.63,0.38347,0,0
0.085864,0.026316,328.87,4.6675,43.066,0.035496,0.025408,319.78,0.63292,21.533,0
0.10388,0.03176,247.61,4.762,64.6,0.053508,0.030853,238.52,0.72752,43.066,0
0.086869,0.039927,313.1,4.6179,43.066,0.036501,0.03902,304.02,0.5834,21.533,0
0.071307,0.041742,349.58,4.6145,21.533,0.020939,0.040835,340.5,0.57993,0,0
0.08384,0.021779,304.63,4.63,43.066,0.033471,0.020871,295.54,0.59551,21.533,0
0.087052,0.014519,124.69,4.9975,64.6,0.036684,0.013612,115.6,0.96301,43.066,0
0.069067,0.013612,240.26,4.7294,21.533,0.018699,0.012704,231.17,0.69486,0,0
0.075019,0.012704,241.6,4.7882,43.066,0.02465,0.011797,232.52,0.75369,21.533,0
0.106,0.022686,252.25,4.7905,64.6,0.055635,0.021779,243.16,0.756,43.066,0
0.098211,0.028131,291.97,4.7215,64.6,0.047843,0.027223,282.89,0.68699,43.066,0
0.069187,0.014519,148.81,4.9387,21.533,0.018819,0.013612,139.72,0.90412,0,0
0.080009,0.019056,404.97,4.5134,43.066,0.029641,0.018149,395.88,0.47889,21.533,0
0.096088,0.022686,252.01,4.7912,64.6,0.04572,0.021779,242.92,0.7567,43.066,0
0.095009,0.019964,184.37,4.8404,64.6,0.044641,0.019056,175.28,0.80583,43.066,0
0.079146,0.021779,333.2,4.5841,21.533,0.028778,0.020871,324.11,0.54961,0,0
0.081013,0.008167,263.75,4.6514,43.066,0.030644,0.0072595,254.66,0.61688,21.533,0
0.06468,0,42.278,5.6236,21.533,0.014312,0,33.19,1.5891,0,0
0.00086894,0.2069,44.408,6.4564,21.533,0,0,0,0,0,0
0.00075198,0.19147,39.607,6.5926,64.6,0,0,0,0.1362,43.066,0
0.00070079,0.19419,37.729,6.5649,64.6,0,0.0027223,0,0.10849,43.066,0
0.00084202,0.20508,44.793,6.4557,21.533,0.00014123,0.013612,7.0637,0,0,0
0.0013945,0.19782,62.719,6.4128,43.066,0.00069372,0.0063521,24.991,0,21.533,0
0.009269,0.14882,82.967,5.608,602.93,0.0085682,0,45.239,0,581.4,0
0.015777,0.062613,64.145,5.2382,689.06,0.015077,0,26.416,0,667.53,0
0.024032,0.039927,82.153,5.5249,732.13,0.023332,0,44.424,0.28676,710.6,0
0.031756,0.047187,3.387,5.5354,796.73,0.031055,0.0072595,0,0.29726,775.2,0
0.045153,0.040835,49.483,5.4517,624.46,0.044452,0.00090744,46.096,0.21354,602.93,0
0.072778,0.033575,249.74,5.2167,667.53,0.072077,0,246.35,0,646,0
0.11784,0.03176,536.85,5.0044,689.06,0.11714,0,533.47,0,667.53,1
0.1552,0.034483,937.25,4.6443,689.06,0.1545,0.0027223,933.86,0,667.53,1
0.16375,0.032668,1037.4,4.6045,710.6,0.16305,0.00090744,1034,0,689.06,1
0.15907,0.030853,940.91,4.4478,710.6,0.15837,0,937.52,0,689.06,1
0.15543,0.030853,917.34,4.3118,689.06,0.15473,0,913.96,0,667.53,1
0.15155,0.029946,929.87,4.2759,667.53,0.15085,0,926.49,0,646,1
0.14696,0.029038,910.18,4.1844,667.53,0.14626,0,906.79,0,646,1
0.13768,0.028131,771.7,4.2746,646,0.13698,0,768.31,0.090236,624.46,1
0.12806,0.028131,732.67,4.2574,646,0.12736,0,729.28,0.072999,624.46,1
0.12481,0.028131,662.95,4.1336,646,0.1241,0,659.56,0,624.46,1
0.12324,0.028131,708.94,4.1119,646,0.12254,0,705.55,0,624.46,1
0.11729,0.028131,640.6,4.2517,646,0.11659,0,637.22,0.13981,624.46,1
0.11407,0.027223,603.67,4.2374,646,0.11337,0,600.29,0.12552,624.46,1
0.11264,0.029946,606.52,4.3455,646,0.11194,0.0027223,603.14,0.23357,624.46,1
0.11442,0.029946,618.87,4.296,646,0.11372,0.0027223,615.48,0.18406,624.46,1
0.12425,0.028131,688.38,4.235,646,0.12355,0.00090744,684.99,0.12312,624.46,1
0.13358,0.028131,798.85,4.0819,646,0.13288,0.00090744,795.46,0,624.46,1
0.13371,0.027223,740.24,4.145,624.46,0.13301,0,736.85,0.063136,602.93,1
0.1343,0.028131,748.91,4.1577,646,0.13359,0.00090744,745.52,0.075854,624.46,1
0.14325,0.027223,850.91,4.0646,646,0.14254,0,847.52,0,624.46,1
0.14945,0.027223,885.96,4.1954,646,0.14875,0,882.57,0.13076,624.46,1
0.15186,0.028131,994.74,4.2178,624.46,0.15116,0.00090744,991.35,0.15321,602.93,1
0.14967,0.027223,880.17,4.3558,624.46,0.14897,0,876.78,0.29118,602.93,1
0.14719,0.026316,870.05,4.2402,624.46,0.14649,0,866.66,0.17553,602.93,1
0.14454,0.026316,871.21,4.2762,624.46,0.14384,0,867.82,0.21156,602.93,1
0.12998,0.029038,801.19,4.4778,624.46,0.12928,0.0027223,797.8,0.41321,602.93,1
0.11665,0.036298,687.71,4.7684,602.93,0.11595,0.0099819,684.33,0.70375,581.4,1
0.11191,0.046279,646.67,4.8338,602.93,0.11121,0.019964,643.28,0.76923,581.4,1
0.10938,0.047187,629.51,5.0003,861.33,0.10868,0.020871,626.12,0.93565,839.79,1
0.1019,0.040835,572.71,4.818,861.33,0.1012,0.014519,569.32,0.75335,839.79,1
0.091222,0.038113,451.04,4.8125,861.33,0.090521,0.011797,447.65,0.74784,839.79,1
0.086326,0.041742,427.48,4.9082,861.33,0.085625,0.015426,424.1,0.84355,839.79,1
0.087774,0.040835,389.84,4.9957,839.79,0.087073,0.014519,386.45,0.9311,818.26,1
0.091523,0.036298,429.43,4.788,818.26,0.090822,0.0099819,426.05,0.72335,796.73,1
0.087405,0.036298,421.71,4.7316,818.26,0.086704,0.0099819,418.32,0.667,796.73,1
0.085799,0.036298,375.03,4.8102,818.26,0.085099,0.0099819,371.64,0.74558,796.73,1
0.080637,0.037205,326,4.8014,818.26,0.079936,0.010889,322.61,0.7368,796.73,1
0.069478,0.037205,272.13,4.8136,796.73,0.068777,0.010889,268.74,0.74902,775.2,1
0.062546,0.034483,189.62,5.1305,796.73,0.061845,0.008167,186.23,1.0659,775.2,1
0.053836,0.038113,140.82,5.1598,775.2,0.053135,0.011797,137.43,1.0952,753.66,1
0.04233,0.046279,32.871,5.3583,710.6,0.041629,0.019964,29.484,1.2937,689.06,1
0.037129,0.051724,10.139,5.2936,689.06,0.036428,0.025408,6.7525,1.229,667.53,1
0.045195,0.049002,68.191,5.3132,710.6,0.044494,0.022686,64.804,1.2485,689.06,1
0.05624,0.040835,180.31,5.0349,775.2,0.05554,0.014519,176.93,0.97025,753.66,1
0.055646,0.03902,165.27,5.1047,753.66,0.054945,0.012704,161.88,1.0401,732.13,1
0.04603,0.043557,82.725,5.1263,732.13,0.045329,0.017241,79.338,1.0617,710.6,1
0.037268,0.053539,22.733,5.3403,732.13,0.036567,0.027223,19.346,1.2757,710.6,1
0.029189,0.058984,32.013,5.4632,904.39,0.028488,0.032668,28.626,1.3986,882.86,1
0.024131,0.052632,56.158,5.4474,861.33,0.02343,0.026316,52.771,1.3828,839.79,1
0.023839,0.050817,62.68,5.5513,882.86,0.023139,0.024501,59.293,1.4867,861.33,1
0.023664,0.052632,64.968,5.5506,689.06,0.022963,0.026316,61.581,1.486,667.53,1
0.017331,0.057169,105.03,5.6799,839.79,0.01663,0.030853,101.64,1.6152,818.26,1
0.015501,0.066243,117.17,5.7677,861.33,0.0148,0.039927,113.78,1.7031,839.79,1
0.023004,0.058076,72.244,5.5662,732.13,0.022303,0.03176,68.857,1.5015,710.6,1
0.02853,0.044465,29.934,5.3986,775.2,0.027829,0.018149,26.547,1.334,753.66,1
0.034405,0.040835,13.035,5.4547,796.73,0.033705,0.014519,9.6476,1.3901,775.2,1
0.03905,0.037205,29.009,5.2975,839.79,0.038349,0.010889,25.622,1.2329,818.26,1
0.039602,0.038113,51.216,5.1474,861.33,0.038901,0.011797,47.829,1.0828,839.79,1
0.040835,0.043557,49.251,5.1861,861.33,0.040134,0.017241,45.864,1.1215,839.79,1
0.044167,0.045372,64.033,5.3176,861.33,0.043467,0.019056,60.646,1.253,839.79,1
0.048717,0.043557,127.52,4.9884,882.86,0.048016,0.017241,124.13,0.92382,861.33,1
0.051694,0.040835,144.95,4.9712,882.86,0.050993,0.014519,141.56,0.90656,861.33,1
0.051892,0.040835,154.3,4.9981,882.86,0.051191,0.014519,150.91,0.93349,861.33,1
0.055657,0.046279,166.42,5.0867,882.86,0.054956,0.019964,163.03,1.0221,861.33,1
0.056938,0.047187,191.5,5.0567,882.86,0.056237,0.020871,188.12,0.99212,861.33,1
0.056282,0.048094,203.16,4.9626,904.39,0.055581,0.021779,199.77,0.89802,882.86,1
0.058569,0.048094,216.42,4.9326,882.86,0.057868,0.021779,213.03,0.86796,861.33,1
0.054373,0.043557,191.02,5.013,882.86,0.053673,0.017241,187.64,0.94833,861.33,1
0.053388,0.050817,162.86,5.1699,882.86,0.052687,0.024501,159.47,1.1053,861.33,1
0.058704,0.056261,187.75,5.1468,904.39,0.058003,0.029946,184.36,1.0822,882.86,1
0.060189,0.053539,245.24,5.0374,904.39,0.059488,0.027223,241.85,0.97278,882.86,1
0.062096,0.045372,266.31,5.0132,925.93,0.061396,0.019056,262.92,0.94858,904.39,1
0.063209,0.050817,257.98,4.9897,925.93,0.062508,0.024501,254.59,0.92509,904.39,1
0.063199,0.063521,234.39,5.2479,925.93,0.062498,0.037205,231.01,1.1833,904.39,1
0.065375,0.068058,270.45,5.2575,646,0.064674,0.041742,267.06,1.1929,624.46,1
0.071,0.064428,348.1,5.0941,646,0.070299,0.038113,344.72,1.0295,624.46,1
0.074651,0.066243,368.68,4.9919,646,0.073951,0.039927,365.29,0.92731,624.46,1
0.074592,0.075318,364.65,4.9675,667.53,0.073891,0.049002,361.27,0.90283,646,1
0.076921,0.068966,388.96,4.9467,667.53,0.07622,0.04265,385.58,0.88209,646,1
0.079809,0.059891,428.03,4.8497,667.53,0.079108,0.033575,424.65,0.78508,646,1
0.078569,0.054446,410.08,4.9676,667.53,0.077868,0.028131,406.69,0.903,646,1
0.074352,0.050817,357.38,5.0189,646,0.073651,0.024501,353.99,0.95427,624.46,1
0.073767,0.055354,372.01,4.9808,646,0.073066,0.029038,368.62,0.91615,624.46,1
0.075245,0.052632,337.86,5.0017,646,0.074544,0.026316,334.47,0.93709,624.46,1
0.074175,0.046279,346.25,5.0376,646,0.073474,0.019964,342.87,0.97293,624.46,1
0.072422,0.052632,327.27,4.8824,624.46,0.071721,0.026316,323.88,0.81774,602.93,1
0.067293,0.056261,313.95,4.9983,624.46,0.066592,0.029946,310.56,0.93373,602.93,1
0.062182,0.056261,266.86,4.9403,904.39,0.061481,0.029946,263.48,0.87565,882.86,1
0.065197,0.060799,303.08,4.8648,904.39,0.064496,0.034483,299.7,0.80018,882.86,1
0.067537,0.064428,323.5,4.9656,624.46,0.066837,0.038113,320.11,0.90094,602.93,1
0.063836,0.058984,291.19,4.9761,624.46,0.063135,0.032668,287.81,0.91148,602.93,1
0.06009,0.044465,245.22,4.948,646,0.059389,0.018149,241.84,0.88334,624.46,1
0.057335,0.03902,195.58,4.977,646,0.056634,0.012704,192.2,0.91235,624.46,1
0.053744,0.043557,205.01,4.9125,667.53,0.053043,0.017241,201.62,0.84793,646,1
0.055071,0.036298,203.54,5.0508,667.53,0.05437,0.0099819,200.15,0.98621,646,1
0.060014,0.029946,262.3,4.9027,667.53,0.059313,0.0036298,258.91,0.8381,646,1
0.063702,0.033575,300.36,4.9447,667.53,0.063002,0.0072595,296.98,0.88003,646,1
0.067035,0.03539,335.44,4.9816,689.06,0.066334,0.0090744,332.05,0.91699,667.53,1
0.072363,0.039927,438.57,4.9775,689.06,0.071662,0.013612,435.18,0.91291,667.53,1
0.081255,0.046279,551.67,4.9984,710.6,0.080554,0.019964,548.29,0.93375,689.06,1
0.092157,0.054446,702.1,4.8134,732.13,0.091456,0.028131,698.71,0.74875,710.6,1
0.10171,0.076225,794.95,5.1161,753.66,0.10101,0.049909,791.57,1.0515,732.13,1
0.1101,0.079855,1148.8,5.246,1830.3,0.1094,0.053539,1145.4,1.1814,1808.8,1
0.11521,0.07441,1216.7,5.3064,1098.2,0.11451,0.048094,1213.3,1.2417,1076.7,1
0.11967,0.07441,1397.3,5.2807,1098.2,0.11897,0.048094,1393.9,1.216,1076.7,1
0.12569,0.056261,1298.1,5.1784,753.66,0.12499,0.029946,1294.7,1.1138,732.13,1
0.1304,0.051724,1318.1,5.2043,1808.8,0.1297,0.025408,1314.8,1.1397,1787.3,1
0.14752,0.073503,1817.3,5.242,2174.9,0.14682,0.047187,1813.9,1.1774,2153.3,1
0.17132,0.088022,2041.3,5.2754,2153.3,0.17062,0.061706,2037.9,1.2107,2131.8,1
0.23386,0.094374,3517.9,5.3866,2217.9,0.23316,0.068058,3514.5,1.322,2196.4,1
0.30522,0.093466,5981.3,5.5913,2217.9,0.30452,0.067151,5977.9,1.5267,2196.4,1
0.35309,0.093466,7086.6,5.6269,2605.5,0.35239,0.067151,7083.2,1.5623,2584,1
0.3602,0.10436,6896.8,5.6058,2584,0.3595,0.07804,6893.4,1.5412,2562.5,1
0.35964,0.10436,7080.6,5.6529,2605.5,0.35894,0.07804,7077.2,1.5883,2584,1
0.34616,0.098004,6912.1,5.6698,1851.9,0.34546,0.071688,6908.7,1.6052,1830.3,1
0.3153,0.10345,5962,5.7409,1528.9,0.3146,0.077132,5958.6,1.6762,1507.3,1
0.3429,0.11434,6765.4,5.6723,2627.1,0.34219,0.088022,6762,1.6077,2605.5,1
0.35678,0.11071,6932.5,5.7146,2627.1,0.35608,0.084392,6929.1,1.65,2605.5,1
0.36817,0.11162,6837.4,5.6952,2648.6,0.36747,0.085299,6834,1.6305,2627.1,1
0.40492,0.11525,6841.3,5.6306,2648.6,0.40422,0.088929,6838,1.566,2627.1,1
0.41861,0.1098,6974.6,5.5743,2648.6,0.41791,0.083485,6971.2,1.5097,2627.1,1
0.42466,0.098004,7182,5.5474,1507.3,0.42395,0.071688,7178.6,1.4828,1485.8,1
0.4141,0.092559,7090.5,5.5233,1507.3,0.4134,0.066243,7087.1,1.4587,1485.8,1
0.39259,0.099819,7177.1,5.6037,1507.3,0.39189,0.073503,7173.7,1.5391,1485.8,1
0.3865,0.098911,7175.2,5.6785,1485.8,0.3858,0.072595,7171.8,1.6139,1464.3,1
0.39239,0.10073,7479,5.6681,1485.8,0.39169,0.07441,7475.6,1.6035,1464.3,1
0.3967,0.1098,7469.5,5.6237,1485.8,0.396,0.083485,7466.2,1.559,1464.3,1
0.40627,0.10254,7900.7,5.663,1464.3,0.40557,0.076225,7897.3,1.5984,1442.7,1
0.41179,0.098004,7507.4,5.5664,1464.3,0.41109,0.071688,7504,1.5018,1442.7,1
0.40769,0.098004,7614.4,5.5873,1464.3,0.40699,0.071688,7611,1.5226,1442.7,1
0.39807,0.095281,7335.1,5.605,1464.3,0.39737,0.068966,7331.7,1.5404,1442.7,1
