@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0051281,0,0,0.0047051,0,0,1
0.019755,1,6,0.019332,1,6,1
0.021729,4,6,0.021306,4,6,1
0.036266,3,6,0.035843,3,6,1
0.03757,3,7,0.037147,3,7,1
0.050839,3,9,0.050416,3,9,1
0.064795,3,6,0.064372,3,6,1
0.061923,3,6,0.0615,3,6,1
0.045962,3,6,0.045539,3,6,1
0.033609,2,7,0.033186,2,7,1
0.028287,2,6,0.027864,2,6,1
0.044424,3,7,0.044001,3,7,1
0.052321,4,6,0.051898,4,6,1
0.051719,3,9,0.051296,3,9,1
0.06914,6,6,0.068717,6,6,1
0.060783,3,6,0.06036,3,6,1
0.067543,5,6,0.06712,5,6,1
0.078878,4,6,0.078455,4,6,1
0.072594,3,6,0.072171,3,6,1
0.074689,3,9,0.074266,3,9,1
0.062947,3,7,0.062524,3,7,1
0.05908,3,7,0.058657,3,7,1
0.057429,3,7,0.057006,3,7,1
0.067521,3,7,0.067098,3,7,1
0.05222,3,7,0.051797,3,7,1
0.065392,3,7,0.064969,3,7,1
0.036588,3,7,0.036165,3,7,1
0.029982,3,7,0.029559,3,7,1
0.038716,3,7,0.038293,3,7,1
0.017654,1,29,0.017231,1,29,1
0.010304,1,29,0.0098805,1,29,1
0.0035067,0,0,0.0030837,0,0,1
0.013044,1,29,0.012621,1,29,1
0.018745,1,29,0.018322,1,29,1
0.0087755,0,0,0.0083524,0,0,1
0.0071995,0,0,0.0067765,0,0,1
0.0043923,0,0,0.0039693,0,0,1
0.0038706,0,0,0.0034476,0,0,1
0.0045531,0,0,0.0041301,0,0,1
0.0058001,0,0,0.0053771,0,0,0
0.0076568,0,0,0.0072338,0,0,0
0.0031551,0,0,0.002732,0,0,0
0.0087635,0,0,0.0083405,0,0,0
0.0048433,0,0,0.0044202,0,0,0
0.0023549,0,0,0.0019319,0,0,0
0.0083434,0,0,0.0079204,0,0,0
0.011059,1,28,0.010636,1,28,1
0.013281,2,15,0.012858,2,15,1
0.039013,4,7,0.03859,4,7,1
0.048774,3,7,0.048351,3,7,1
0.016408,2,7,0.015985,2,7,1
0.011195,2,7,0.010772,2,7,1
0.013217,1,29,0.012794,1,29,1
0.0086,0,0,0.008177,0,0,1
0.011158,1,29,0.010735,1,29,1
0.0095095,0,0,0.0090865,0,0,1
0.020441,1,30,0.020018,1,30,1
0.012862,1,15,0.012439,1,15,1
0.01108,1,7,0.010657,1,7,1
0.011689,1,6,0.011266,1,6,1
0.016262,1,15,0.015839,1,15,1
0.012783,2,16,0.01236,2,16,1
0.016771,2,7,0.016348,2,7,1
0.024434,3,7,0.024011,3,7,1
0.024364,3,7,0.023941,3,7,1
0.024977,3,7,0.024554,3,7,1
0.031381,3,7,0.030958,3,7,1
0.029753,2,7,0.02933,2,7,1
0.024469,3,7,0.024046,3,7,1
0.033523,3,7,0.0331,3,7,1
0.038367,3,7,0.037944,3,7,1
0.041655,2,7,0.041232,2,7,1
0.046683,3,7,0.04626,3,7,1
0.039694,1,7,0.039271,1,7,1
0.043311,3,7,0.042888,3,7,1
0.032286,5,7,0.031863,5,7,1
0.017644,2,7,0.017221,2,7,1
0.01763,3,7,0.017207,3,7,1
0.012396,1,27,0.011973,1,27,1
0.0027512,0,0,0.0023281,0,0,1
0.0045444,0,0,0.0041214,0,0,1
0.0077942,0,0,0.0073712,0,0,1
0.007866,0,0,0.007443,0,0,1
0.0039877,0,0,0.0035647,0,0,1
0.0025516,0,0,0.0021286,0,0,1
0.002243,0,0,0.00182,0,0,1
0.0044554,0,0,0.0040324,0,0,1
0.0077797,0,0,0.0073567,0,0,0
0.0062841,0,0,0.0058611,0,0,0
0.0011013,0,0,0.00067834,0,0,0
0.0019853,0,0,0.0015623,0,0,0
0.0033983,0,0,0.0029753,0,0,0
0.0054445,0,0,0.0050215,0,0,0
0.003154,0,0,0.002731,0,0,0
0.001587,0,0,0.001164,0,0,0
0.0071181,0,0,0.0066951,0,0,1
0.0090999,0,0,0.0086769,0,0,1
0.046765,4,2,0.046342,4,2,1
0.065998,5,2,0.065575,5,2,1
0.048646,5,2,0.048223,5,2,1
0.030324,6,2,0.029901,6,2,1
0.035243,5,2,0.03482,5,2,1
0.040403,3,6,0.03998,3,6,1
0.064405,3,7,0.063982,3,7,1
0.047355,3,7,0.046932,3,7,1
0.027818,2,7,0.027395,2,7,1
0.038349,3,7,0.037926,3,7,1
0.055772,3,7,0.055349,3,7,1
0.061088,3,6,0.060665,3,6,1
0.038055,3,6,0.037632,3,6,1
0.049252,4,6,0.048829,4,6,1
0.042159,3,6,0.041736,3,6,1
0.051975,3,6,0.051552,3,6,1
0.077773,3,2,0.076771,3,2,1
0.079934,5,2,0.078931,5,2,1
0.089275,4,2,0.088273,4,2,1
0.080523,3,2,0.079521,3,2,1
0.09597,3,2,0.094968,3,2,1
0.094265,4,3,0.093262,4,3,1
0.05595,3,2,0.054849,3,2,1
0.07583,4,3,0.074729,4,3,1
0.074302,4,3,0.073201,4,3,1
0.093328,7,3,0.092227,7,3,1
0.092431,6,3,0.091329,6,3,1
0.06821,5,3,0.067109,5,3,1
0.05844,6,3,0.057338,6,3,1
0.078415,5,3,0.077314,5,3,1
0.091724,4,3,0.090622,4,3,1
0.072292,4,3,0.07119,4,3,1
0.066574,4,3,0.065473,4,3,1
0.075688,2,8,0.074586,2,8,1
0.065741,4,3,0.064639,4,3,1
0.052043,4,3,0.050941,4,3,1
0.059158,4,3,0.058056,4,3,1
0.059256,4,3,0.058155,4,3,1
0.023725,4,3,0.022624,4,3,1
0.047988,4,3,0.046887,4,3,1
0.051255,6,3,0.050154,6,3,1
0.048625,4,3,0.047524,4,3,1
0.056751,4,3,0.055649,4,3,1
0.063266,6,3,0.062165,6,3,1
0.079808,4,3,0.078707,4,3,1
0.07247,4,3,0.071368,4,3,1
0.045132,5,3,0.044031,5,3,1
0.044863,3,8,0.043761,3,8,1
0.036353,3,8,0.035251,3,8,1
0.039015,2,8,0.037914,2,8,1
0.03608,3,8,0.034979,3,8,1
0.03561,3,8,0.034509,3,8,1
0.038599,3,8,0.037497,3,8,1
0.039272,3,8,0.03817,3,8,1
0.047348,3,8,0.046247,3,8,1
0.046283,3,8,0.045182,3,8,1
0.031927,2,9,0.030826,2,9,1
0.034774,2,8,0.033672,2,8,1
0.042304,3,8,0.041202,3,8,1
0.061113,3,9,0.060012,3,9,1
0.045415,2,8,0.044314,2,8,1
0.046089,2,8,0.044988,2,8,1
0.029021,3,8,0.02792,3,8,1
0.024089,2,8,0.022987,2,8,1
0.031026,2,8,0.029925,2,8,1
0.038021,2,9,0.036919,2,9,1
0.03561,3,8,0.034508,3,8,1
0.032015,3,8,0.030914,3,8,1
0.032703,3,8,0.031601,3,8,1
0.025896,2,9,0.024795,2,9,1
0.024678,2,15,0.023577,2,15,1
0.024944,3,8,0.023843,3,8,1
0.023057,3,4,0.021955,3,4,1
0.039052,4,8,0.037951,4,8,1
0.04045,3,9,0.039349,3,9,1
0.046144,3,8,0.045043,3,8,1
0.029334,3,8,0.028232,3,8,1
0.035703,3,8,0.034601,3,8,1
0.030908,2,8,0.029807,2,8,1
0.032238,3,8,0.031137,3,8,1
0.03683,3,7,0.035729,3,7,1
0.058189,3,8,0.057087,3,8,1
0.045166,3,8,0.044065,3,8,1
0.032787,3,8,0.031686,3,8,1
0.032208,2,15,0.031107,2,15,1
0.053958,3,7,0.052857,3,7,1
0.044102,4,8,0.043001,4,8,1
0.046031,2,15,0.04493,2,15,1
0.044557,3,8,0.043456,3,8,1
0.033366,3,8,0.032265,3,8,1
0.034994,2,8,0.033893,2,8,1
0.048565,2,15,0.047464,2,15,1
0.038228,2,14,0.037126,2,14,1
0.044166,3,9,0.043065,3,9,1
0.040175,2,8,0.039073,2,8,1
0.041205,2,9,0.040103,2,9,1
0.062212,3,9,0.06111,3,9,1
0.06071,3,9,0.059609,3,9,1
0.02947,3,7,0.028368,3,7,1
0.033817,2,8,0.032716,2,8,1
0.03987,3,8,0.038768,3,8,1
0.076466,2,15,0.075365,2,15,1
0.050401,2,15,0.049299,2,15,1
0.032241,3,7,0.031139,3,7,1
0.036826,2,7,0.035724,2,7,1
0.055581,2,15,0.05448,2,15,1
0.060906,3,7,0.059805,3,7,1
0.054727,3,8,0.053626,3,8,1
0.06574,3,8,0.064638,3,8,1
0.049506,3,8,0.048404,3,8,1
0.076411,5,3,0.07531,5,3,1
0.052647,3,7,0.051546,3,7,1
0.050754,4,3,0.049652,4,3,1
0.07543,4,3,0.074329,4,3,1
0.072988,4,3,0.071887,4,3,1
0.067717,5,3,0.066615,5,3,1
0.076396,5,3,0.075295,5,3,1
0.064212,6,3,0.06311,6,3,1
0.097901,6,3,0.0968,6,3,1
0.091059,6,3,0.089958,6,3,1
0.096234,5,3,0.095132,5,3,1
0.093461,5,3,0.09236,5,3,1
0.082949,6,3,0.081847,6,3,1
0.08138,5,3,0.080279,5,3,1
0.094773,5,3,0.093672,5,3,1
0.079999,5,3,0.078898,5,3,1
0.082538,6,3,0.081437,6,3,1
0.091172,6,3,0.090071,6,3,1
0.061848,6,3,0.060747,6,3,1
0.059931,6,3,0.05883,6,3,1
0.068364,6,3,0.067263,6,3,1
0.077277,5,3,0.076175,5,3,1
0.081257,7,3,0.080155,7,3,1
0.0893,6,3,0.088198,6,3,1
0.077109,4,3,0.076008,4,3,1
0.058166,5,3,0.057064,5,3,1
0.065552,6,3,0.064451,6,3,1
0.077511,6,3,0.07641,6,3,1
0.072529,6,3,0.071428,6,3,1
0.083218,6,3,0.082117,6,3,1
0.10021,7,3,0.099109,7,3,1
0.074535,6,3,0.073434,6,3,1
0.067866,5,3,0.066765,5,3,1
0.073246,5,3,0.072144,5,3,1
0.092912,4,3,0.091811,4,3,1
0.077194,5,3,0.076093,5,3,1
0.083186,4,3,0.082085,4,3,1
0.064407,5,3,0.063306,5,3,1
0.11104,5,3,0.10994,5,3,1
0.09788,5,3,0.096779,5,3,1
0.088341,4,3,0.087239,4,3,1
0.12022,4,3,0.11912,4,3,1
0.14978,6,2,0.14867,6,2,1
0.09792,4,2,0.096819,4,2,1
0.11896,6,2,0.11786,6,2,1
0.090866,4,7,0.089764,4,7,1
0.096866,6,7,0.095764,6,7,1
0.095509,3,7,0.094408,3,7,1
0.07681,4,7,0.075709,4,7,1
0.082385,4,9,0.081284,4,9,1
0.072836,3,8,0.071735,3,8,1
0.071644,3,7,0.070543,3,7,1
0.050743,2,7,0.049642,2,7,1
0.034694,2,7,0.033592,2,7,1
0.028688,2,7,0.027587,2,7,1
0.024649,2,16,0.023548,2,16,1
0.011025,1,16,0.0099235,1,16,1
0.015984,1,17,0.014883,1,17,1
0.017995,1,16,0.016893,1,16,1
0.017709,1,16,0.016608,1,16,1
0.012087,1,16,0.010986,1,16,0
0.017613,1,16,0.016511,1,16,0
0.011111,1,15,0.01001,1,15,0
0.0038051,0,0,0.0027038,0,0,0
0.003035,0,0,0.0019336,0,0,0
0.00011489,0,0,0,0,0,0
0.0023923,0,0,0.0022774,0,0,0
0.0025596,0,0,0.0024447,0,0,0
0.0019239,0,0,0.001809,0,0,0
0,0,0,0,0,0,0
0.0022586,0,0,0.0022586,0,0,0
0.00075553,0,0,0.00075553,0,0,0
0.0019252,0,0,0,0,0,0
0.0031398,0,0,0.0012146,0,0,0
0.0019524,0,0,2.7135e-05,0,0,0
0.0027103,0,0,0.00078502,0,0,0
0.010371,1,13,0.0084456,1,13,1
0.056637,2,12,0.054712,2,12,1
0.070131,2,12,0.068206,2,12,1
0.022958,2,13,0.021033,2,13,1
0.027176,3,9,0.025251,3,9,1
0.038864,2,13,0.036939,2,13,1
0.020156,2,10,0.018231,2,10,1
0.0058069,0,0,0.0038816,0,0,1
0.0066028,0,0,0.0046775,0,0,1
0.0084806,0,0,0.0065553,0,0,1
0.008938,0,0,0.0070127,0,0,1
0.0069729,0,0,0.0050476,0,0,1
0.013802,1,6,0.011877,1,6,1
0.010124,1,6,0.0081984,1,6,1
0.017487,6,6,0.015562,6,6,1
0.019702,6,5,0.017777,6,5,1
0.026226,3,6,0.024301,3,6,1
0.02879,3,6,0.026865,3,6,1
0.038522,3,6,0.036597,3,6,1
0.067484,3,6,0.065558,3,6,1
0.050135,3,2,0.048209,3,2,1
0.046798,3,2,0.044873,3,2,1
0.04243,3,2,0.040505,3,2,1
0.033922,3,2,0.031997,3,2,1
0.044043,4,6,0.042118,4,6,1
0.046592,4,6,0.044667,4,6,1
0.043797,4,6,0.041871,4,6,1
0.067816,3,6,0.06589,3,6,1
0.062813,2,6,0.060888,2,6,1
0.05513,4,5,0.053204,4,5,1
0.056812,6,5,0.054887,6,5,1
0.043565,5,6,0.04164,5,6,1
0.050906,3,6,0.048981,3,6,1
0.044862,3,6,0.042937,3,6,1
0.045992,3,6,0.044067,3,6,1
0.047695,2,21,0.04577,2,21,1
0.027799,2,19,0.025873,2,19,1
0.038772,4,5,0.036846,4,5,1
0.047719,4,5,0.045793,4,5,1
0.042084,3,6,0.040158,3,6,1
0.067289,3,6,0.065364,3,6,1
0.057459,4,6,0.055534,4,6,1
0.034897,4,6,0.032972,4,6,1
0.044356,4,6,0.042431,4,6,1
0.050126,5,6,0.048201,5,6,1
0.047482,5,6,0.045557,5,6,1
0.039351,4,6,0.037425,4,6,1
0.050542,4,6,0.048617,4,6,1
0.044322,4,6,0.042397,4,6,1
0.044434,6,6,0.042509,6,6,1
0.043499,4,9,0.041574,4,9,1
0.072143,5,6,0.070217,5,6,1
0.069432,6,6,0.067507,6,6,1
0.058315,3,9,0.05639,3,9,1
0.027938,3,9,0.026012,3,9,1
0.044084,5,7,0.042159,5,7,1
0.051939,3,7,0.050014,3,7,1
0.047991,4,10,0.046066,4,10,1
0.044831,2,9,0.042906,2,9,1
0.025314,3,17,0.023388,3,17,1
0.021543,3,9,0.019618,3,9,1
0.013801,2,8,0.011876,2,8,1
0.018107,2,9,0.016182,2,9,1
0.019465,2,8,0.01754,2,8,1
0.010265,1,8,0.0083397,1,8,1
0.0085301,0,0,0.0066049,0,0,0
0.0079174,0,0,0.0059921,0,0,0
0.0084223,0,0,0.0064971,0,0,0
0.010641,1,28,0.0087157,1,28,0
0.011396,1,29,0.0094712,1,29,0
0.010166,1,32,0.0082411,1,32,0
0.0069215,0,0,0.0049963,0,0,0
0.0041438,0,0,0.0022186,0,0,0
0.0054531,0,0,0.0035279,0,0,0
0.0028894,0,0,0.00096415,0,0,0
0.0032807,0,0,0.0013554,0,0,0
0.0059333,0,0,0.004008,0,0,0
0.00311,0,0,0.0011848,0,0,0
0.0059368,0,0,0.0040116,0,0,0
0.0081874,0,0,0.0062622,0,0,1
0.023082,1,14,0.021157,1,14,1
0.049331,2,14,0.047406,2,14,1
0.032912,1,15,0.030987,1,15,1
0.045543,2,15,0.043618,2,15,1
0.030316,2,17,0.028391,2,17,1
0.017482,2,16,0.015557,2,16,1
0.022532,2,15,0.020607,2,15,1
0.011136,2,15,0.0092105,2,15,1
0.020092,3,9,0.018167,3,9,1
0.023653,3,9,0.021728,3,9,1
0.033196,4,6,0.031271,4,6,1
0.032901,4,6,0.030976,4,6,1
0.047137,5,5,0.045212,5,5,1
0.064533,5,6,0.062608,5,6,1
0.0725,3,8,0.070575,3,8,1
0.10863,5,6,0.1067,5,6,1
0.11625,6,6,0.11432,6,6,1
0.076412,6,6,0.074487,6,6,1
0.070194,4,6,0.068269,4,6,1
0.061672,7,2,0.059747,7,2,1
0.088276,5,6,0.08635,5,6,1
0.081437,5,6,0.079511,5,6,1
0.072966,3,9,0.071041,3,9,1
0.076,3,10,0.074075,3,10,1
0.10318,4,9,0.10125,4,9,1
0.087691,4,10,0.085765,4,10,1
0.080878,4,10,0.078953,4,10,1
0.11419,6,2,0.11227,6,2,1
0.092147,4,7,0.090222,4,7,1
0.063611,4,6,0.061686,4,6,1
0.093522,4,7,0.091597,4,7,1
0.12279,4,11,0.12086,4,11,1
0.099924,3,10,0.097999,3,10,1
0.075678,4,6,0.073753,4,6,1
0.079811,5,10,0.077885,5,10,1
0.080173,4,15,0.078248,4,15,1
0.098428,4,6,0.096503,4,6,1
0.062717,4,7,0.060792,4,7,1
0.084905,6,7,0.08298,6,7,1
0.047363,4,6,0.045437,4,6,1
0.06646,6,10,0.064535,6,10,1
0.057021,5,6,0.055095,5,6,1
0.066895,5,7,0.06497,5,7,1
0.068797,5,6,0.066872,5,6,1
0.057916,5,6,0.05599,5,6,1
0.043092,3,10,0.041166,3,10,1
0.047407,3,2,0.045482,3,2,1
0.045636,6,2,0.043711,6,2,1
0.052829,4,2,0.050904,4,2,1
0.058252,3,17,0.056326,3,17,1
0.083386,4,2,0.081461,4,2,1
0.087547,5,2,0.085622,5,2,1
0.093052,4,2,0.091127,4,2,1
0.094652,4,2,0.092727,4,2,1
0.10242,4,3,0.10049,4,3,1
0.08675,5,3,0.084825,5,3,1
0.1062,3,8,0.10427,3,8,1
0.07621,3,9,0.074285,3,9,1
0.081313,4,3,0.079388,4,3,1
0.075728,4,3,0.073803,4,3,1
0.068419,4,3,0.066493,4,3,1
0.098076,3,9,0.096151,3,9,1
0.073112,2,9,0.071187,2,9,1
0.053968,3,9,0.052043,3,9,1
0.056905,3,9,0.054979,3,9,1
0.061565,4,3,0.05964,4,3,1
0.064371,3,9,0.062446,3,9,1
0.054767,3,9,0.052842,3,9,1
0.068396,4,3,0.06647,4,3,1
0.066628,3,9,0.064702,3,9,1
0.05284,4,3,0.050914,4,3,1
0.062456,4,3,0.06053,4,3,1
0.08437,4,3,0.082445,4,3,1
0.06456,3,8,0.062635,3,8,1
0.052948,3,8,0.051023,3,8,1
0.056595,2,8,0.054669,2,8,1
0.063379,3,8,0.061454,3,8,1
0.056395,2,8,0.05447,2,8,1
0.073935,5,3,0.07201,5,3,1
0.077005,3,8,0.07508,3,8,1
0.083162,3,8,0.081236,3,8,1
0.077232,4,3,0.075306,4,3,1
0.064251,4,3,0.062325,4,3,1
0.073286,4,3,0.071361,4,3,1
0.06246,5,3,0.060535,5,3,1
0.06666,4,3,0.064735,4,3,1
0.072135,5,3,0.070209,5,3,1
0.058476,5,3,0.056551,5,3,1
0.050014,4,3,0.048089,4,3,1
0.062681,5,3,0.060756,5,3,1
0.077785,5,3,0.07586,5,3,1
0.070006,4,3,0.068081,4,3,1
0.076547,4,3,0.074622,4,3,1
0.062728,4,3,0.060803,4,3,1
0.068883,4,3,0.066958,4,3,1
0.055764,3,3,0.053839,3,3,1
0.050663,4,3,0.048738,4,3,1
0.068185,4,3,0.06626,4,3,1
0.057038,4,3,0.055113,4,3,1
0.053947,3,9,0.052022,3,9,1
0.044987,3,8,0.043061,3,8,1
0.057551,3,8,0.055625,3,8,1
0.060525,4,3,0.058599,4,3,1
0.065316,4,3,0.063391,4,3,1
0.053114,4,3,0.051189,4,3,1
0.052599,4,3,0.050674,4,3,1
0.079122,4,3,0.077197,4,3,1
0.068416,4,3,0.06649,4,3,1
0.082017,4,3,0.080092,4,3,1
0.069631,5,3,0.067706,5,3,1
0.059218,5,3,0.057293,5,3,1
0.075404,5,3,0.073479,5,3,1
0.089879,5,3,0.087954,5,3,1
0.063574,4,8,0.061649,4,8,1
0.051452,3,8,0.049527,3,8,1
0.047909,4,3,0.045984,4,3,1
0.051592,4,3,0.049666,4,3,1
0.059095,4,3,0.057169,4,3,1
0.062922,3,9,0.060996,3,9,1
0.062945,3,9,0.06102,3,9,1
0.066274,3,8,0.064349,3,8,1
0.055272,3,8,0.053347,3,8,1
0.054974,3,8,0.053048,3,8,1
0.057994,3,8,0.056069,3,8,1
0.054198,3,8,0.052273,3,8,1
0.073443,3,9,0.071517,3,9,1
0.066553,3,9,0.064628,3,9,1
0.080302,3,8,0.078377,3,8,1
0.098325,3,8,0.0964,3,8,1
0.085504,3,8,0.083579,3,8,1
0.07738,6,3,0.075455,6,3,1
0.05449,4,3,0.052565,4,3,1
0.065708,5,3,0.063783,5,3,1
0.089167,4,3,0.087241,4,3,1
0.073716,4,3,0.071791,4,3,1
0.073546,4,3,0.071621,4,3,1
0.074659,4,3,0.072734,4,3,1
0.075176,4,3,0.07325,4,3,1
0.074994,4,3,0.073069,4,3,1
0.069449,4,3,0.067523,4,3,1
0.079834,5,3,0.077909,5,3,1
0.073057,4,3,0.071132,4,3,1
0.071747,4,3,0.069821,4,3,1
0.078197,5,3,0.076272,5,3,1
0.061064,5,3,0.059138,5,3,1
0.081618,5,3,0.079693,5,3,1
0.079002,5,3,0.077077,5,3,1
0.085685,6,3,0.08376,6,3,1
0.098805,5,3,0.09688,5,3,1
0.070964,4,3,0.069039,4,3,1
0.076261,4,2,0.074336,4,2,1
0.086957,4,2,0.085032,4,2,1
0.083663,4,2,0.081738,4,2,1
0.097192,6,2,0.095267,6,2,1
0.084574,6,2,0.082649,6,2,1
0.10092,6,2,0.098993,6,2,1
0.094647,5,2,0.092694,5,2,1
0.083129,5,2,0.081177,5,2,1
0.083373,5,2,0.080663,5,2,1
0.088741,3,7,0.085851,3,7,1
0.076936,5,2,0.074047,5,2,1
0.086534,5,2,0.083645,5,2,1
0.08496,4,7,0.08207,4,7,1
0.086454,4,7,0.083565,4,7,1
0.09286,4,2,0.089971,4,2,1
0.086517,7,2,0.083628,7,2,1
0.084162,5,2,0.081272,5,2,1
0.081144,4,2,0.078255,4,2,1
0.086811,5,2,0.083921,5,2,1
0.10267,7,2,0.099784,7,2,1
0.088759,3,6,0.085869,3,6,1
0.086132,6,2,0.083243,6,2,1
0.065162,4,7,0.062272,4,7,1
0.071746,6,2,0.068857,6,2,1
0.074669,3,7,0.07178,3,7,1
0.079769,6,2,0.07688,6,2,1
0.10541,5,2,0.10252,5,2,1
0.11166,4,6,0.10877,4,6,1
0.09536,3,6,0.09247,3,6,1
0.076857,3,6,0.073968,3,6,1
0.066452,2,15,0.063563,2,15,1
0.073555,2,9,0.070666,2,9,1
0.061475,3,8,0.058586,3,8,1
0.042109,1,18,0.03922,1,18,1
0.056373,1,17,0.053484,1,17,1
0.05241,1,16,0.04952,1,16,1
0.059504,1,17,0.056614,1,17,1
0.040311,1,16,0.037421,1,16,1
0.037016,1,16,0.034127,1,16,1
0.029706,1,16,0.026817,1,16,1
0.037679,1,16,0.03479,1,16,1
0.022646,1,17,0.019756,1,17,1
0.025253,1,17,0.022364,1,17,0
0.017387,1,16,0.014498,1,16,0
0.015997,1,16,0.013108,1,16,0
0.01329,1,17,0.0104,1,17,0
0.012659,1,16,0.0097698,1,16,0
0.0089146,0,0,0.0060252,0,0,0
0.010475,1,17,0.0075853,1,17,0
0.013619,1,17,0.010729,1,17,0
0.010342,1,17,0.0074529,1,17,0
0.0111,1,17,0.0082109,1,17,0
0.01123,1,17,0.0083405,1,17,0
0.011604,1,16,0.0087144,1,16,0
0.0078983,0,0,0.0050089,0,0,0
0.0057644,0,0,0.002875,0,0,0
0.0051409,0,0,0.0022515,0,0,0
0.0059093,0,0,0.0030199,0,0,0
0.0043297,0,0,0.0014403,0,0,0
0.0032263,0,0,0.00033687,0,0,0
0.0045994,0,0,0.00171,0,0,0
0.016279,2,9,0.01339,2,9,0
0.026934,2,14,0.024045,2,14,1
0.029454,3,8,0.026565,3,8,1
0.029846,5,8,0.026956,5,8,1
0.052257,5,8,0.049367,5,8,1
0.056181,3,8,0.053292,3,8,1
0.042212,2,8,0.039322,2,8,1
0.055637,3,9,0.052747,3,9,1
0.044677,3,9,0.041788,3,9,1
0.058621,3,9,0.055731,3,9,1
0.082635,3,9,0.079745,3,9,1
0.054587,4,6,0.051698,4,6,1
0.046259,5,9,0.04337,5,9,1
0.078499,3,9,0.075609,3,9,1
0.14564,4,9,0.14275,4,9,1
0.11997,5,6,0.11708,5,6,1
0.092651,4,10,0.089762,4,10,1
0.12713,5,2,0.12424,5,2,1
0.12696,4,2,0.12407,4,2,1
0.12684,4,2,0.12395,4,2,1
0.1152,3,2,0.11231,3,2,1
0.096603,4,2,0.093714,4,2,1
0.10153,3,8,0.098637,3,8,1
0.096164,4,3,0.093054,4,3,1
0.098763,4,3,0.095653,4,3,1
0.090763,4,2,0.087653,4,2,1
0.096033,4,3,0.092807,4,3,1
0.09933,4,3,0.096104,4,3,1
0.091533,4,3,0.088307,4,3,1
0.10422,4,3,0.101,4,3,1
0.07317,4,3,0.069944,4,3,1
0.11265,4,2,0.10942,4,2,1
0.078209,4,2,0.074983,4,2,1
0.078953,4,2,0.075726,4,2,1
0.081007,5,2,0.077781,5,2,1
0.085601,3,2,0.082375,3,2,1
0.099905,4,2,0.096679,4,2,1
0.12926,6,2,0.12603,6,2,1
0.11088,6,2,0.10765,6,2,1
0.087334,4,2,0.084108,4,2,1
0.08342,5,2,0.080193,5,2,1
0.050932,6,2,0.047706,6,2,1
0.069127,5,2,0.065901,5,2,1
0.05951,5,2,0.056283,5,2,1
0.073936,4,2,0.07071,4,2,1
0.050969,4,2,0.047743,4,2,1
0.058445,3,15,0.055219,3,15,1
0.08432,5,2,0.081094,5,2,1
0.073636,5,2,0.070409,5,2,1
0.090888,4,3,0.087662,4,3,1
0.093751,4,3,0.090525,4,3,1
0.096338,5,3,0.093112,5,3,1
0.11708,4,3,0.11385,4,3,1
0.097893,4,3,0.094667,4,3,1
0.0905,4,2,0.087273,4,2,1
0.091186,5,2,0.087959,5,2,1
0.090495,4,7,0.087269,4,7,1
0.089949,4,2,0.086723,4,2,1
0.072241,4,2,0.069015,4,2,1
0.063033,5,2,0.059807,5,2,1
0.053691,6,2,0.050464,6,2,1
0.074901,6,2,0.071675,6,2,1
0.058662,6,2,0.055436,6,2,1
0.050723,6,2,0.047497,6,2,1
0.060943,6,2,0.057717,6,2,1
0.071973,3,2,0.068746,3,2,1
0.071193,5,2,0.067967,5,2,1
0.039128,5,2,0.035901,5,2,1
0.054673,5,2,0.051447,5,2,1
0.047849,4,6,0.044622,4,6,1
0.057311,4,9,0.054084,4,9,1
0.061663,2,9,0.058437,2,9,1
0.056841,2,9,0.053614,2,9,1
0.046554,3,7,0.043327,3,7,1
0.05573,4,2,0.052503,4,2,1
0.045247,3,7,0.042021,3,7,1
0.062214,3,7,0.058988,3,7,1
0.046651,3,7,0.043425,3,7,1
0.037212,2,7,0.033985,2,7,1
0.051519,2,7,0.048293,2,7,1
0.036417,3,7,0.033191,3,7,1
0.013778,2,8,0.010552,2,8,1
0.018127,3,7,0.0149,3,7,1
0.010635,1,30,0.0074087,1,30,1
0.019676,2,18,0.01645,2,18,1
0.007446,0,0,0.0042198,0,0,1
0.01104,1,17,0.0078134,1,17,1
0.011647,1,18,0.0084209,1,18,1
0.019252,1,17,0.016025,1,17,1
0.005663,0,0,0.0024367,0,0,0
0.004452,0,0,0.0012257,0,0,0
0.0055446,0,0,0.0023183,0,0,0
0.0032443,0,0,1.7999e-05,0,0,0
0.0063709,0,0,0.0031446,0,0,0
0.0057063,0,0,0.0024801,0,0,0
0.0020026,0,0,0,0,0,0
0.0044732,0,0,0.0024706,0,0,0
0.0049192,0,0,0.0029166,0,0,0
0.0047067,0,0,0.0027041,0,0,0
0.0050697,0,0,0.0030671,0,0,0
0.0014383,0,0,0,0,0,0
0.0019625,0,0,0.00052423,0,0,0
0.0095121,0,0,0.0080738,0,0,0
0.021876,2,15,0.020437,2,15,0
0.034217,7,6,0.032779,7,6,1
0.022791,3,6,0.021353,3,6,1
0.024924,3,6,0.023486,3,6,1
0.01685,2,6,0.015412,2,6,1
0.016821,2,6,0.015383,2,6,1
