@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
73.884,6.6276,215.33,0.0012763,0,0,34.157,2.4376,0,0.00051874,0,0,0
73.884,6.6276,215.33,0.0012763,0,0,34.157,2.4376,0,0.00051874,0,0,0
71.338,6.6798,215.33,0.00075689,0,0,31.611,2.4898,0,0,0,0,0
71.338,6.6798,215.33,0.00075689,0,0,31.611,2.4898,0,0,0,0,0
71.727,6.6489,279.93,0.00094216,0,0,32.001,2.4589,64.6,0.00018527,0,0,0
71.727,6.6489,279.93,0.00094216,0,0,32.001,2.4589,64.6,0.00018527,0,0,0
71.989,6.6074,366.06,0.00096315,0,0,32.262,2.4174,150.73,0.00020626,0,0,0
71.989,6.6074,366.06,0.00096315,0,0,32.262,2.4174,150.73,0.00020626,0,0,0
72.54,6.6084,473.73,0.0010309,0,0,32.814,2.4184,258.4,0.00027402,0,0,0
72.54,6.6084,473.73,0.0010309,0,0,32.814,2.4184,258.4,0.00027402,0,0,0
129.75,6.0104,646,0.010123,1,19,90.021,1.8204,430.66,0.0093662,1,19,0
129.75,6.0104,646,0.010123,1,19,90.021,1.8204,430.66,0.0093662,1,19,0
96.951,5.7641,473.73,0.028383,3,9,57.225,1.5741,258.4,0.027626,3,9,0
96.951,5.7641,473.73,0.028383,3,9,57.225,1.5741,258.4,0.027626,3,9,0
49.593,5.5695,495.26,0.027073,3,9,9.8668,1.3795,279.93,0.026317,3,9,0
49.593,5.5695,495.26,0.027073,3,9,9.8668,1.3795,279.93,0.026317,3,9,0
123.67,5.8281,646,0.019353,2,13,83.94,1.6381,430.66,0.018596,2,13,0
123.67,5.8281,646,0.019353,2,13,83.94,1.6381,430.66,0.018596,2,13,0
104.32,6.2877,559.86,0.0027847,0,0,64.592,2.0978,344.53,0.0020278,0,0,0
104.32,6.2877,559.86,0.0027847,0,0,64.592,2.0978,344.53,0.0020278,0,0,0
131.94,6.1784,602.93,0.0082351,0,0,92.215,1.9885,387.6,0.0074782,0,0,0
131.94,6.1784,602.93,0.0082351,0,0,92.215,1.9885,387.6,0.0074782,0,0,0
128.02,5.8551,602.93,0.018537,1,18,88.289,1.6651,387.6,0.01778,1,18,0
128.02,5.8551,602.93,0.018537,1,18,88.289,1.6651,387.6,0.01778,1,18,0
121.91,5.8076,602.93,0.01797,2,13,82.182,1.6176,387.6,0.017213,2,13,0
121.91,5.8076,602.93,0.01797,2,13,82.182,1.6176,387.6,0.017213,2,13,0
131.37,5.8877,559.86,0.01376,2,10,91.648,1.6977,344.53,0.013003,2,10,0
131.37,5.8877,559.86,0.01376,2,10,91.648,1.6977,344.53,0.013003,2,10,0
137.8,5.9911,473.73,0.010548,1,9,98.069,1.8011,258.4,0.0097914,1,9,0
137.8,5.9911,473.73,0.010548,1,9,98.069,1.8011,258.4,0.0097914,1,9,0
134.58,6.0517,581.4,0.010392,1,19,94.849,1.8617,366.06,0.0096351,1,19,0
134.58,6.0517,581.4,0.010392,1,19,94.849,1.8617,366.06,0.0096351,1,19,0
116.67,6.1238,538.33,0.0071395,0,0,76.947,1.9338,323,0.0063826,0,0,0
116.67,6.1238,538.33,0.0071395,0,0,76.947,1.9338,323,0.0063826,0,0,0
82.835,6.1166,301.46,0.0017676,0,0,43.109,1.9266,86.133,0.0010107,0,0,0
82.835,6.1166,301.46,0.0017676,0,0,43.109,1.9266,86.133,0.0010107,0,0,0
102.21,6.3065,301.46,0.002511,0,0,62.485,2.1165,86.133,0.0017541,0,0,0
102.21,6.3065,301.46,0.002511,0,0,62.485,2.1165,86.133,0.0017541,0,0,0
106.31,6.2689,452.2,0.0038727,0,0,66.585,2.0789,236.87,0.0031158,0,0,0
106.31,6.2689,452.2,0.0038727,0,0,66.585,2.0789,236.87,0.0031158,0,0,0
89.172,6.1889,430.66,0.0016739,0,0,49.446,1.9989,215.33,0.00091703,0,0,0
89.172,6.1889,430.66,0.0016739,0,0,49.446,1.9989,215.33,0.00091703,0,0,0
103.06,6.4458,107.67,0.0022758,0,0,63.33,2.2558,0,0.0015189,0,0,0
103.06,6.4458,107.67,0.0022758,0,0,63.33,2.2558,0,0.0015189,0,0,0
133.5,5.9683,602.93,0.01155,1,18,93.771,1.7783,495.26,0.010793,1,18,0
133.5,5.9683,602.93,0.01155,1,18,93.771,1.7783,495.26,0.010793,1,18,0
121.54,5.839,473.73,0.026602,2,13,81.816,1.649,366.06,0.025845,2,13,0
121.54,5.839,473.73,0.026602,2,13,81.816,1.649,366.06,0.025845,2,13,0
70.398,5.5972,516.8,0.027786,3,9,30.671,1.4072,409.13,0.027029,3,9,0
70.398,5.5972,516.8,0.027786,3,9,30.671,1.4072,409.13,0.027029,3,9,0
8.4253,5.3455,538.33,0.024081,1,17,0,1.1555,430.66,0.023324,1,17,0
8.4253,5.3455,538.33,0.024081,1,17,0,1.1555,430.66,0.023324,1,17,0
66.442,5.2701,559.86,0.030985,1,17,58.016,1.0801,452.2,0.030228,1,17,0
66.442,5.2701,559.86,0.030985,1,17,58.016,1.0801,452.2,0.030228,1,17,0
85.485,5.3065,559.86,0.033678,1,18,77.059,1.1165,452.2,0.032921,1,18,0
85.485,5.3065,559.86,0.033678,1,18,77.059,1.1165,452.2,0.032921,1,18,0
25.183,5.5039,516.8,0.024124,1,20,16.758,1.3139,409.13,0.023367,1,20,0
25.183,5.5039,516.8,0.024124,1,20,16.758,1.3139,409.13,0.023367,1,20,0
87.118,5.6607,646,0.022734,2,13,78.692,1.4707,538.33,0.021977,2,13,0
87.118,5.6607,646,0.022734,2,13,78.692,1.4707,538.33,0.021977,2,13,0
113.26,5.7485,538.33,0.020487,2,13,104.83,1.5585,430.66,0.01973,2,13,0
113.26,5.7485,538.33,0.020487,2,13,104.83,1.5585,430.66,0.01973,2,13,0
117.09,5.7749,602.93,0.016341,2,13,108.67,1.585,495.26,0.015584,2,13,0
117.09,5.7749,602.93,0.016341,2,13,108.67,1.585,495.26,0.015584,2,13,0
97.402,5.6624,646,0.020717,3,9,88.976,1.4724,538.33,0.01996,3,9,0
97.402,5.6624,646,0.020717,3,9,88.976,1.4724,538.33,0.01996,3,9,0
120.07,5.7954,646,0.016682,2,13,111.65,1.6055,538.33,0.015925,2,13,0
120.07,5.7954,646,0.016682,2,13,111.65,1.6055,538.33,0.015925,2,13,0
134.02,5.9565,581.4,0.013474,1,18,125.6,1.7665,473.73,0.012717,1,18,0
134.02,5.9565,581.4,0.013474,1,18,125.6,1.7665,473.73,0.012717,1,18,0
128.18,6.1007,516.8,0.0065705,0,0,119.76,1.9107,409.13,0.0058136,0,0,0
128.18,6.1007,516.8,0.0065705,0,0,119.76,1.9107,409.13,0.0058136,0,0,0
107.07,6.2296,516.8,0.0041066,0,0,98.644,2.0397,409.13,0.0033497,0,0,0
107.07,6.2296,516.8,0.0041066,0,0,98.644,2.0397,409.13,0.0033497,0,0,0
126.46,5.8558,602.93,0.010993,1,18,118.03,1.6658,495.26,0.010236,1,18,0
126.46,5.8558,602.93,0.010993,1,18,118.03,1.6658,495.26,0.010236,1,18,0
86.002,5.612,646,0.019108,1,18,77.577,1.4221,538.33,0.018352,1,18,0
86.002,5.612,646,0.019108,1,18,77.577,1.4221,538.33,0.018352,1,18,0
21.091,5.3145,516.8,0.018515,1,18,12.666,1.1245,409.13,0.017758,1,18,0
21.091,5.3145,516.8,0.018515,1,18,12.666,1.1245,409.13,0.017758,1,18,0
276.53,4.9427,602.93,0.017641,1,18,268.1,0.75269,495.26,0.016884,1,18,0
276.53,4.9427,602.93,0.017641,1,18,268.1,0.75269,495.26,0.016884,1,18,0
379.82,4.4301,301.46,0.0051633,0,0,371.4,0.24015,193.8,0.0044064,0,0,0
379.82,4.4301,301.46,0.0051633,0,0,371.4,0.24015,193.8,0.0044064,0,0,0
55.624,5.0292,279.93,0.0012623,0,0,47.198,0.83916,172.27,0.00050543,0,0,0
55.624,5.0292,279.93,0.0012623,0,0,47.198,0.83916,172.27,0.00050543,0,0,0
73.401,5.8088,602.93,0.00076538,0,0,64.976,1.6188,495.26,8.4882e-06,0,0,0
73.401,5.8088,602.93,0.00076538,0,0,64.976,1.6188,495.26,8.4882e-06,0,0,0
77.381,6.3742,301.46,0.001423,0,0,68.956,2.1842,193.8,0.00066609,0,0,0
77.381,6.3742,301.46,0.001423,0,0,68.956,2.1842,193.8,0.00066609,0,0,0
73.477,6.1132,301.46,0.0010034,0,0,65.052,1.9232,193.8,0.00024656,0,0,0
73.477,6.1132,301.46,0.0010034,0,0,65.052,1.9232,193.8,0.00024656,0,0,0
80.466,6.2647,301.46,0.0012158,0,0,72.041,2.0747,193.8,0.00045887,0,0,0
80.466,6.2647,301.46,0.0012158,0,0,72.041,2.0747,193.8,0.00045887,0,0,0
120.61,5.8394,2627.1,0.030471,1,13,112.19,1.6494,2519.4,0.029714,1,13,0
120.61,5.8394,2627.1,0.030471,1,13,112.19,1.6494,2519.4,0.029714,1,13,0
145.31,6.2374,2627.1,0.018589,1,13,136.88,2.0474,2519.4,0.017832,1,13,0
145.31,6.2374,2627.1,0.018589,1,13,136.88,2.0474,2519.4,0.017832,1,13,0
134.98,6.2507,2605.5,0.016427,1,14,126.55,2.0607,2497.9,0.01567,1,14,0
134.98,6.2507,2605.5,0.016427,1,14,126.55,2.0607,2497.9,0.01567,1,14,0
132.14,6.1865,646,0.018921,1,14,123.72,1.9965,538.33,0.018165,1,14,0
132.14,6.1865,646,0.018921,1,14,123.72,1.9965,538.33,0.018165,1,14,0
135.69,6.1929,2605.5,0.016594,1,14,127.26,2.0029,2497.9,0.015837,1,14,0
135.69,6.1929,2605.5,0.016594,1,14,127.26,2.0029,2497.9,0.015837,1,14,0
146.11,6.2717,2756.2,0.017838,1,14,137.69,2.0817,2648.6,0.017081,1,14,0
146.11,6.2717,2756.2,0.017838,1,14,137.69,2.0817,2648.6,0.017081,1,14,0
148.35,6.2389,2756.2,0.019137,1,13,139.92,2.0489,2648.6,0.018381,1,13,0
148.35,6.2389,2756.2,0.019137,1,13,139.92,2.0489,2648.6,0.018381,1,13,0
148.89,6.1702,2713.2,0.021564,1,13,140.47,1.9802,2605.5,0.020807,1,13,0
148.89,6.1702,2713.2,0.021564,1,13,140.47,1.9802,2605.5,0.020807,1,13,0
154.19,6.208,2777.8,0.024244,1,13,145.76,2.018,2670.1,0.023487,1,13,0
154.19,6.208,2777.8,0.024244,1,13,145.76,2.018,2670.1,0.023487,1,13,0
144.6,6.037,2756.2,0.025539,1,14,136.17,1.847,2648.6,0.024782,1,14,0
144.6,6.037,2756.2,0.025539,1,14,136.17,1.847,2648.6,0.024782,1,14,0
146.83,6.1389,2691.7,0.020368,1,13,138.41,1.949,2584,0.019611,1,13,0
146.83,6.1389,2691.7,0.020368,1,13,138.41,1.949,2584,0.019611,1,13,0
150.15,6.1617,861.33,0.020939,1,13,141.72,1.9718,753.66,0.020182,1,13,0
150.15,6.1617,861.33,0.020939,1,13,141.72,1.9718,753.66,0.020182,1,13,0
140.32,6.1898,2691.7,0.016904,1,13,131.9,1.9998,2584,0.016147,1,13,0
140.32,6.1898,2691.7,0.016904,1,13,131.9,1.9998,2584,0.016147,1,13,0
137.5,6.3065,796.73,0.0094198,0,0,129.07,2.1165,689.06,0.0086629,0,0,0
137.5,6.3065,796.73,0.0094198,0,0,129.07,2.1165,689.06,0.0086629,0,0,0
128.26,6.1317,839.79,0.017663,1,13,119.83,1.9417,732.13,0.016906,1,13,0
128.26,6.1317,839.79,0.017663,1,13,119.83,1.9417,732.13,0.016906,1,13,0
123.62,6.1568,839.79,0.0154,1,13,115.2,1.9668,732.13,0.014643,1,13,0
123.62,6.1568,839.79,0.0154,1,13,115.2,1.9668,732.13,0.014643,1,13,0
111.44,6.2344,2691.7,0.0074418,0,0,103.01,2.0444,2584,0.0066849,0,0,0
111.44,6.2344,2691.7,0.0074418,0,0,103.01,2.0444,2584,0.0066849,0,0,0
98.444,6.2924,753.66,0.0040758,0,0,90.019,2.1025,646,0.0033189,0,0,0
98.444,6.2924,753.66,0.0040758,0,0,90.019,2.1025,646,0.0033189,0,0,0
87.438,6.5021,323,0.003326,0,0,79.012,2.3121,215.33,0.0025692,0,0,0
87.438,6.5021,323,0.003326,0,0,79.012,2.3121,215.33,0.0025692,0,0,0
75.412,6.5689,215.33,0.0011642,0,0,66.987,2.3789,107.67,0.00040728,0,0,0
75.412,6.5689,215.33,0.0011642,0,0,66.987,2.3789,107.67,0.00040728,0,0,0
70.234,6.6272,193.8,0.00064904,0,0,61.809,2.4372,86.133,0,0,0,0
70.234,6.6272,193.8,0.00064904,0,0,61.809,2.4372,86.133,0,0,0,0
68.175,6.6936,215.33,0.0012111,0,0,59.75,2.5036,107.67,0.00056203,0,0,0
68.175,6.6936,215.33,0.0012111,0,0,59.75,2.5036,107.67,0.00056203,0,0,0
69.044,6.6927,193.8,0.0016837,0,0,60.618,2.5027,86.133,0.0010347,0,0,0
69.044,6.6927,193.8,0.0016837,0,0,60.618,2.5027,86.133,0.0010347,0,0,0
79.218,6.6439,430.66,0.0026949,0,0,70.793,2.4539,323,0.0020459,0,0,0
79.218,6.6439,430.66,0.0026949,0,0,70.793,2.4539,323,0.0020459,0,0,0
83.723,6.6154,215.33,0.003484,0,0,75.297,2.4254,107.67,0.002835,0,0,0
83.723,6.6154,215.33,0.003484,0,0,75.297,2.4254,107.67,0.002835,0,0,0
73.158,6.6695,193.8,0.00097806,0,0,64.732,2.4795,86.133,0.00032902,0,0,0
73.158,6.6695,193.8,0.00097806,0,0,64.732,2.4795,86.133,0.00032902,0,0,0
72.565,6.6409,430.66,0.00085368,0,0,64.14,2.4509,323,0.00020464,0,0,0
72.565,6.6409,430.66,0.00085368,0,0,64.14,2.4509,323,0.00020464,0,0,0
74.09,6.6405,236.87,0.00081837,0,0,65.665,2.4505,129.2,0.00016933,0,0,0
74.09,6.6405,236.87,0.00081837,0,0,65.665,2.4505,129.2,0.00016933,0,0,0
74.508,6.6423,323,0.0015519,0,0,66.083,2.4523,215.33,0.00090283,0,0,0
74.508,6.6423,323,0.0015519,0,0,66.083,2.4523,215.33,0.00090283,0,0,0
73.891,6.6838,796.73,0.0014137,0,0,65.465,2.4938,689.06,0.00076461,0,0,0
73.891,6.6838,796.73,0.0014137,0,0,65.465,2.4938,689.06,0.00076461,0,0,0
68.71,5.6435,667.53,0.022339,2,13,60.285,1.4536,559.86,0.02169,2,13,0
68.71,5.6435,667.53,0.022339,2,13,60.285,1.4536,559.86,0.02169,2,13,0
218.71,6.437,323,0.013956,2,8,210.29,2.2691,215.33,0.013307,2,8,0
218.71,6.437,323,0.013956,2,8,210.29,2.2691,215.33,0.013307,2,8,0
194.84,6.4111,301.46,0.0126,1,17,186.41,2.2432,193.8,0.011951,1,17,0
194.84,6.4111,301.46,0.0126,1,17,186.41,2.2432,193.8,0.011951,1,17,0
170.56,6.4853,279.93,0.010386,1,17,162.13,2.3174,172.27,0.0097369,1,17,0
170.56,6.4853,279.93,0.010386,1,17,162.13,2.3174,172.27,0.0097369,1,17,0
134.81,6.4024,301.46,0.0034599,0,0,126.39,2.2345,193.8,0.0028109,0,0,0
134.81,6.4024,301.46,0.0034599,0,0,126.39,2.2345,193.8,0.0028109,0,0,0
101.8,6.5225,602.93,0.0017648,0,0,93.372,2.3546,495.26,0.0011157,0,0,0
101.8,6.5225,602.93,0.0017648,0,0,93.372,2.3546,495.26,0.0011157,0,0,0
73.884,6.4983,323,0.0010495,0,0,65.459,2.3304,215.33,0.00040045,0,0,0
73.884,6.4983,323,0.0010495,0,0,65.459,2.3304,215.33,0.00040045,0,0,0
72.15,6.4995,301.46,0.0019136,0,0,63.725,2.3316,193.8,0.0012646,0,0,0
72.15,6.4995,301.46,0.0019136,0,0,63.725,2.3316,193.8,0.0012646,0,0,0
132.14,6.6163,301.46,0.0043999,0,0,123.71,2.4484,193.8,0.0037509,0,0,0
132.14,6.6163,301.46,0.0043999,0,0,123.71,2.4484,193.8,0.0037509,0,0,0
250.23,6.5258,581.4,0.021964,2,9,241.81,2.3579,473.73,0.021315,2,9,0
250.23,6.5258,581.4,0.021964,2,9,241.81,2.3579,473.73,0.021315,2,9,0
60.665,6.3964,2390.2,0.03556,2,17,52.239,2.2285,2282.5,0.034911,2,17,0
60.665,6.3964,2390.2,0.03556,2,17,52.239,2.2285,2282.5,0.034911,2,17,0
458.99,6.1557,2519.4,0.071991,2,10,450.57,1.9878,2411.7,0.071342,2,10,0
458.99,6.1557,2519.4,0.071991,2,10,450.57,1.9878,2411.7,0.071342,2,10,0
308.83,6.157,2497.9,0.077928,5,2,300.41,1.9891,2390.2,0.077279,5,2,0
308.83,6.157,2497.9,0.077928,5,2,300.41,1.9891,2390.2,0.077279,5,2,0
35.924,6.3914,2433.3,0.043808,6,4,27.498,2.2235,2325.6,0.043159,6,4,0
35.924,6.3914,2433.3,0.043808,6,4,27.498,2.2235,2325.6,0.043159,6,4,0
13.079,6.4084,2519.4,0.05123,6,2,4.654,2.2406,2411.7,0.050581,6,2,0
13.079,6.4084,2519.4,0.05123,6,2,4.654,2.2406,2411.7,0.050581,6,2,0
206.15,6.5154,193.8,0.030122,4,3,197.72,2.3475,86.133,0.029473,4,3,0
206.15,6.5154,193.8,0.030122,4,3,197.72,2.3475,86.133,0.029473,4,3,0
156.7,6.4183,193.8,0.035659,3,4,148.27,2.2504,86.133,0.03501,3,4,0
156.7,6.4183,193.8,0.035659,3,4,148.27,2.2504,86.133,0.03501,3,4,0
195.78,6.4476,150.73,0.034904,3,4,187.36,2.2797,43.066,0.034255,3,4,0
195.78,6.4476,150.73,0.034904,3,4,187.36,2.2797,43.066,0.034255,3,4,0
210.4,6.448,150.73,0.042158,2,4,201.98,2.2801,43.066,0.041509,2,4,0
210.4,6.448,150.73,0.042158,2,4,201.98,2.2801,43.066,0.041509,2,4,0
216.79,6.3988,172.27,0.03348,2,4,208.37,2.2309,64.6,0.032831,2,4,0
216.79,6.3988,172.27,0.03348,2,4,208.37,2.2309,64.6,0.032831,2,4,0
219.37,6.4146,8268.8,0.037455,4,4,210.94,2.2468,8161.1,0.036806,4,4,0
219.37,6.4146,8268.8,0.037455,4,4,210.94,2.2468,8161.1,0.036806,4,4,0
190.28,6.2897,8053.4,0.039031,6,4,181.85,2.1218,7945.8,0.038382,6,4,0
190.28,6.2897,8053.4,0.039031,6,4,181.85,2.1218,7945.8,0.038382,6,4,0
175.57,6.3728,7945.8,0.030027,4,4,167.14,2.2049,7838.1,0.029378,4,4,0
175.57,6.3728,7945.8,0.030027,4,4,167.14,2.2049,7838.1,0.029378,4,4,0
151.9,6.3509,8742.5,0.021568,2,3,143.47,2.183,8634.8,0.020919,2,3,0
151.9,6.3509,8742.5,0.021568,2,3,143.47,2.183,8634.8,0.020919,2,3,0
104.84,6.6108,8031.9,0.0071961,0,0,96.412,2.4429,7924.2,0.006547,0,0,0
104.84,6.6108,8031.9,0.0071961,0,0,96.412,2.4429,7924.2,0.006547,0,0,0
70.082,6.6694,193.8,0.002061,0,0,61.656,2.5016,86.133,0.0014119,0,0,0
70.082,6.6694,193.8,0.002061,0,0,61.656,2.5016,86.133,0.0014119,0,0,0
74.053,6.6498,236.87,0.0016289,0,0,65.628,2.4819,129.2,0.00097986,0,0,0
74.053,6.6498,236.87,0.0016289,0,0,65.628,2.4819,129.2,0.00097986,0,0,0
148.69,6.5562,344.53,0.0057084,0,0,140.26,2.3884,236.87,0.0050594,0,0,0
148.69,6.5562,344.53,0.0057084,0,0,140.26,2.3884,236.87,0.0050594,0,0,0
67.638,5.5641,323,0.0089737,0,0,59.213,1.3962,215.33,0.0083246,0,0,0
67.638,5.5641,323,0.0089737,0,0,59.213,1.3962,215.33,0.0083246,0,0,0
68.081,5.2378,624.46,0.00029468,0,0,55.002,1.0939,473.73,0,0,0,0
68.081,5.2378,624.46,0.00029468,0,0,55.002,1.0939,473.73,0,0,0,0
69.101,5.3423,624.46,0.0004433,0,0,56.021,1.1984,473.73,0.00014861,0,0,0
69.101,5.3423,624.46,0.0004433,0,0,56.021,1.1984,473.73,0.00014861,0,0,0
79.066,5.7971,323,0.00047941,0,0,65.986,1.6531,172.27,0.00018473,0,0,0
79.066,5.7971,323,0.00047941,0,0,65.986,1.6531,172.27,0.00018473,0,0,0
84.762,5.9744,624.46,0.0014223,0,0,71.683,1.8304,473.73,0.0011276,0,0,0
84.762,5.9744,624.46,0.0014223,0,0,71.683,1.8304,473.73,0.0011276,0,0,0
83.17,6.162,301.46,0.0008384,0,0,70.09,2.0181,150.73,0.00054372,0,0,0
83.17,6.162,301.46,0.0008384,0,0,70.09,2.0181,150.73,0.00054372,0,0,0
79.235,6.3393,301.46,0.0010122,0,0,66.156,2.1954,150.73,0.00071749,0,0,0
79.235,6.3393,301.46,0.0010122,0,0,66.156,2.1954,150.73,0.00071749,0,0,0
84.701,6.4628,581.4,0.00088525,0,0,71.621,2.3188,430.66,0.00059056,0,0,0
84.701,6.4628,581.4,0.00088525,0,0,71.621,2.3188,430.66,0.00059056,0,0,0
89.986,6.3269,344.53,0.0008675,0,0,76.907,2.183,193.8,0.00057282,0,0,0
89.986,6.3269,344.53,0.0008675,0,0,76.907,2.183,193.8,0.00057282,0,0,0
98.769,6.4358,602.93,0.0023509,0,0,85.69,2.2919,452.2,0.0020562,0,0,0
98.769,6.4358,602.93,0.0023509,0,0,85.69,2.2919,452.2,0.0020562,0,0,0
117.8,6.3241,2282.5,0.0076764,0,0,104.72,2.1802,2131.8,0.0073817,0,0,0
117.8,6.3241,2282.5,0.0076764,0,0,104.72,2.1802,2131.8,0.0073817,0,0,0
147.95,6.3265,947.46,0.0090348,0,0,134.87,2.1826,796.73,0.0087401,0,0,0
147.95,6.3265,947.46,0.0090348,0,0,134.87,2.1826,796.73,0.0087401,0,0,0
158.2,6.2366,861.33,0.013185,2,3,145.12,2.0927,710.6,0.01289,2,3,0
158.2,6.2366,861.33,0.013185,2,3,145.12,2.0927,710.6,0.01289,2,3,0
159.8,6.241,1055.1,0.0066625,0,0,146.72,2.097,904.39,0.0063678,0,0,0
159.8,6.241,1055.1,0.0066625,0,0,146.72,2.097,904.39,0.0063678,0,0,0
161.95,6.1303,1119.7,0.0086866,0,0,148.87,1.9864,968.99,0.0083919,0,0,0
161.95,6.1303,1119.7,0.0086866,0,0,148.87,1.9864,968.99,0.0083919,0,0,0
148.65,6.0024,1055.1,0.0082663,0,0,135.57,1.8585,904.39,0.0079717,0,0,0
148.65,6.0024,1055.1,0.0082663,0,0,135.57,1.8585,904.39,0.0079717,0,0,0
169.16,6.1644,1055.1,0.0084891,0,0,156.08,2.0205,904.39,0.0081944,0,0,0
169.16,6.1644,1055.1,0.0084891,0,0,156.08,2.0205,904.39,0.0081944,0,0,0
168.81,6.1719,968.99,0.0072051,0,0,155.73,2.0279,818.26,0.0069104,0,0,0
168.81,6.1719,968.99,0.0072051,0,0,155.73,2.0279,818.26,0.0069104,0,0,0
186.66,6.3251,775.2,0.013877,2,3,173.58,2.1812,624.46,0.013582,2,3,0
186.66,6.3251,775.2,0.013877,2,3,173.58,2.1812,624.46,0.013582,2,3,0
165.45,6.2065,904.39,0.012933,1,18,152.37,2.0625,753.66,0.012638,1,18,0
165.45,6.2065,904.39,0.012933,1,18,152.37,2.0625,753.66,0.012638,1,18,0
159.16,6.3109,990.53,0.0076818,0,0,146.08,2.167,839.79,0.0073871,0,0,0
159.16,6.3109,990.53,0.0076818,0,0,146.08,2.167,839.79,0.0073871,0,0,0
146.05,6.2473,968.99,0.0068586,0,0,132.98,2.1034,818.26,0.0065639,0,0,0
146.05,6.2473,968.99,0.0068586,0,0,132.98,2.1034,818.26,0.0065639,0,0,0
136.13,6.4043,990.53,0.0060367,0,0,123.05,2.2604,839.79,0.005742,0,0,0
136.13,6.4043,990.53,0.0060367,0,0,123.05,2.2604,839.79,0.005742,0,0,0
123.75,6.3285,1141.3,0.0015686,0,0,110.67,2.1845,990.53,0.0012739,0,0,0
123.75,6.3285,1141.3,0.0015686,0,0,110.67,2.1845,990.53,0.0012739,0,0,0
104.28,6.3723,925.93,0.0034187,0,0,91.202,2.2284,775.2,0.003124,0,0,0
104.28,6.3723,925.93,0.0034187,0,0,91.202,2.2284,775.2,0.003124,0,0,0
90.437,6.3853,968.99,0.0012803,0,0,77.357,2.2413,818.26,0.00098561,0,0,0
90.437,6.3853,968.99,0.0012803,0,0,77.357,2.2413,818.26,0.00098561,0,0,0
76.541,6.4755,775.2,0.0016632,0,0,63.461,2.3316,624.46,0.0013685,0,0,0
76.541,6.4755,775.2,0.0016632,0,0,63.461,2.3316,624.46,0.0013685,0,0,0
71.436,6.6086,323,0.00074374,0,0,58.357,2.4647,172.27,0.00044905,0,0,0
71.436,6.6086,323,0.00074374,0,0,58.357,2.4647,172.27,0.00044905,0,0,0
81.694,6.6251,172.27,0.0014557,0,0,68.614,2.4811,21.533,0.001161,0,0,0
81.694,6.6251,172.27,0.0014557,0,0,68.614,2.4811,21.533,0.001161,0,0,0
84.834,6.6135,990.53,0.0013914,0,0,71.755,2.4696,839.79,0.0010967,0,0,0
84.834,6.6135,990.53,0.0013914,0,0,71.755,2.4696,839.79,0.0010967,0,0,0
90.079,6.4319,258.4,0.001844,0,0,76.999,2.2879,107.67,0.0015493,0,0,0
90.079,6.4319,258.4,0.001844,0,0,76.999,2.2879,107.67,0.0015493,0,0,0
47.277,5.0671,581.4,0.0023302,0,0,34.197,0.92314,430.66,0.0020355,0,0,0
47.277,5.0671,581.4,0.0023302,0,0,34.197,0.92314,430.66,0.0020355,0,0,0
196.94,6.2865,753.66,0.00968,0,0,193.85,3.0382,581.4,0.00968,0,0,0
196.94,6.2865,753.66,0.00968,0,0,193.85,3.0382,581.4,0.00968,0,0,0
200.65,6.3181,6223.1,0.025532,2,12,197.56,3.0698,6050.8,0.025532,2,12,0
200.65,6.3181,6223.1,0.025532,2,12,197.56,3.0698,6050.8,0.025532,2,12,0
229.28,6.4695,193.8,0.01905,3,6,226.18,3.2212,21.533,0.01905,3,6,0
229.28,6.4695,193.8,0.01905,3,6,226.18,3.2212,21.533,0.01905,3,6,0
225.18,6.5267,990.53,0.013497,1,17,222.09,3.2784,818.26,0.013497,1,17,0
225.18,6.5267,990.53,0.013497,1,17,222.09,3.2784,818.26,0.013497,1,17,0
204.19,6.4566,1098.2,0.013649,1,13,201.1,3.2084,925.93,0.013649,1,13,0
204.19,6.4566,1098.2,0.013649,1,13,201.1,3.2084,925.93,0.013649,1,13,0
200.45,6.4464,2153.3,0.011131,1,19,197.36,3.1981,1981.1,0.011131,1,19,0
200.45,6.4464,2153.3,0.011131,1,19,197.36,3.1981,1981.1,0.011131,1,19,0
204.93,6.3673,2196.4,0.014135,3,5,201.84,3.119,2024.1,0.014135,3,5,0
204.93,6.3673,2196.4,0.014135,3,5,201.84,3.119,2024.1,0.014135,3,5,0
205.43,6.384,6373.8,0.015523,2,4,202.33,3.1357,6201.6,0.015523,2,4,0
205.43,6.384,6373.8,0.015523,2,4,202.33,3.1357,6201.6,0.015523,2,4,0
175.09,6.1659,1615,0.0096326,0,0,172,2.9177,1442.7,0.0096326,0,0,0
