@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.83421,17,0.83421,16,1
1.0831,17,1.0831,16,1
1.0884,17,1.0884,16,1
1.0058,17,1.0058,16,1
0.91163,17,0.91163,16,1
0.75213,19,0.75213,18,1
0.76698,17,0.76698,16,1
0.76372,29,0.76372,28,1
0.63904,26,0.63904,25,1
0.48695,27,0.48695,26,1
0.41937,27,0.41937,26,1
0.40594,39,0.40594,38,1
0.24327,34,0.24327,33,1
0.25018,35,0.25018,34,1
0.20783,49,0.20783,48,1
0.26395,54,0.26395,53,1
0.34627,57,0.34627,56,1
0.30252,57,0.30252,56,1
0.14311,55,0.14311,54,1
0.2416,58,0.2416,57,1
0.25751,57,0.25751,56,1
0.32287,52,0.32287,51,1
0.44679,55,0.44679,54,1
0.32173,51,0.32173,50,1
0.48374,52,0.48374,51,1
0.33764,52,0.33764,51,1
0.45533,52,0.45533,51,1
0.38587,53,0.38587,52,1
0.40518,54,0.40518,53,1
0.4815,55,0.4815,54,1
0.33115,55,0.33115,54,1
0.4495,56,0.4495,55,1
0.29483,54,0.29483,53,1
0.47058,56,0.47058,55,1
0.41477,53,0.41477,52,1
0.46056,55,0.46056,54,1
0.3536,49,0.3536,48,1
0.61175,46,0.61175,45,1
0.49946,27,0.49946,26,1
0.35106,30,0.35106,29,1
0.36847,36,0.36847,35,1
0.059614,23,0.059614,22,1
0.039181,16,0.039181,15,1
0.060555,9,0.060555,8,1
0.045583,41,0.045583,40,1
0.01385,62,0.01385,61,1
0.024023,93,0.024023,92,1
0.015121,104,0.015121,103,0
0.0057917,45,0.0057917,44,0
0.42848,23,0.42848,22,0
0.064205,16,0.064205,15,0
0.066933,20,0.066933,19,0
0.005122,10,0.005122,9,0
4.2855e-05,2,4.2855e-05,1,0
0.0042917,5,0.0042917,4,0
0.098532,3,0.098532,2,0
0.0091014,9,0.0091014,8,0
0,1,0,0,0
0.36587,15,0.36587,14,0
0.027217,8,0.027217,7,0
0.00019124,9,0.00019124,8,0
0.028352,51,0.028352,50,1
0.18831,85,0.18831,84,1
0.90876,52,0.90876,51,1
0.95425,33,0.95425,32,1
0.94584,17,0.94584,16,1
1.0994,17,1.0994,16,1
1.1495,17,1.1495,16,1
1.1013,25,1.1013,24,1
1.0657,37,1.0657,36,1
1.1241,42,1.1241,41,1
1.0148,58,1.0148,57,1
0.96122,58,0.96122,57,1
0.94489,57,0.94489,56,1
1.1165,57,1.1165,56,1
1.2226,58,1.2226,57,1
1.1543,58,1.1543,57,1
1.1862,58,1.1862,57,1
1.2351,57,1.2351,56,1
1.1324,57,1.1324,56,1
0.81703,60,0.81703,59,1
0.6237,54,0.6237,53,1
0.781,61,0.781,60,1
0.7688,61,0.7688,60,1
0.76205,56,0.76205,55,1
0.9773,55,0.9773,54,1
0.98356,57,0.98356,56,1
0.63085,54,0.63085,53,1
0.44425,59,0.44425,58,1
0.48599,58,0.48599,57,1
0.9567,60,0.9567,59,1
1.0934,53,1.0934,52,1
1.1668,50,1.1668,49,1
1.0039,49,1.0039,48,1
0.97689,48,0.97689,47,1
0.88356,45,0.88356,44,1
0.82413,62,0.82413,61,1
0.50424,74,0.50424,73,1
0.396,67,0.396,66,1
0.33681,31,0.33681,30,1
0.19903,38,0.19903,37,1
0.016301,9,0.016301,8,1
0.018692,16,0.018692,15,1
0.095909,33,0.095909,32,1
0.14871,69,0.14871,68,1
0.012133,61,0.012133,60,1
0.0025688,24,0.0025688,23,1
0.00022259,3,0.00022259,2,1
0.15396,31,0.15396,30,0
0.050557,15,0.050557,14,0
0.039151,21,0.039151,20,0
0.18205,5,0.18205,4,0
0.037569,12,0.037569,11,0
0.13236,14,0.13236,13,0
1.5067e-05,1,1.5067e-05,0,0
6.8484e-05,2,6.8484e-05,1,0
0.0086939,17,0.0086939,16,0
0.088099,26,0.088099,25,0
0.050127,18,0.050127,17,0
0.25108,40,0.25108,39,1
0.50553,68,0.50553,67,1
0.97409,29,0.97409,28,1
1.1316,17,1.1316,16,1
1.2703,17,1.2703,16,1
1.1763,17,1.1763,16,1
1.3054,17,1.3054,16,1
1.3781,17,1.3781,16,1
1.5065,17,1.5065,16,1
1.5219,17,1.5219,16,1
1.5055,17,1.5055,16,1
1.4956,17,1.4956,16,1
1.3157,18,1.3157,17,1
1.1783,17,1.1783,16,1
1.1849,44,1.1849,43,1
1.1489,53,1.1489,52,1
1.2791,53,1.2791,52,1
1.3187,54,1.3187,53,1
1.3273,54,1.3273,53,1
1.0039,54,1.0039,53,1
0.67738,57,0.67738,56,1
0.77764,52,0.77764,51,1
0.66852,49,0.66852,48,1
0.5555,56,0.5555,55,1
0.38655,66,0.38655,65,1
0.31562,67,0.31562,66,1
0.24823,65,0.24823,64,1
0.46157,66,0.46157,65,1
0.39989,63,0.39989,62,1
0.37963,58,0.37963,57,1
0.33279,60,0.33279,59,1
0.50381,59,0.50381,58,1
0.5699,60,0.5699,59,1
0.85514,60,0.85514,59,1
0.70373,59,0.70373,58,1
0.57181,51,0.57181,50,1
0.40778,40,0.40778,39,1
0.31347,26,0.31347,25,1
0.31446,16,0.31446,15,1
0.093546,20,0.093546,19,1
0.0056356,12,0.0056356,11,1
0.0092257,6,0.0092257,5,1
0,1,0,0,1
0.21647,10,0.21647,9,0
0.013459,53,0.013459,52,0
0.016635,72,0.016635,71,0
0.082029,66,0.082029,65,0
0.025816,46,0.025816,45,0
0.55833,49,0.55833,48,1
0.832,47,0.832,46,1
0.57928,54,0.57928,53,1
0.42801,58,0.42801,57,1
0.66903,58,0.66903,57,1
0.43955,60,0.43955,59,1
0.33708,60,0.33708,59,1
0.36834,55,0.36834,54,1
0.31305,57,0.31305,56,1
0.33526,56,0.33526,55,1
0.27775,54,0.27775,53,1
0.32002,53,0.32002,52,1
0.33099,50,0.33099,49,1
0.45047,53,0.45047,52,1
1.0051,49,1.0051,48,1
0.80668,39,0.80668,38,1
0.78877,37,0.78877,36,1
1.0202,43,1.0202,42,1
0.99728,48,0.99728,47,1
1.1061,48,1.1061,47,1
1.248,49,1.248,48,1
1.2122,48,1.2122,47,1
1.0672,42,1.0672,41,1
0.7825,30,0.7825,29,1
0.35329,35,0.35329,34,1
0.20954,39,0.20954,38,1
0.11961,30,0.11961,29,1
0.02461,13,0.02461,12,1
0.14336,29,0.14336,28,1
0.18201,13,0.18201,12,0
0.048812,7,0.048812,6,0
0.00096091,3,0.00096091,2,0
0.0081952,24,0.0081952,23,0
0.09471,27,0.09471,26,0
0.036608,19,0.036608,18,0
0.022369,12,0.022369,11,0
0.12713,16,0.12713,15,0
0.047389,13,0.047389,12,0
0.1145,19,0.1145,18,0
0.21472,7,0.21472,6,0
0.43957,182,0,0,0
0.1249,145,0,0,0
0.53521,132,0.41031,0,0
0.28745,198,0.16254,66,0
0.24309,143,0.11819,11,0
0.92326,52,0.79836,0,1
1.2992,19,1.1743,0,1
1.4885,16,1.3636,0,1
1.5577,16,1.4328,0,1
1.582,16,1.4571,0,1
1.4132,16,1.2883,0,1
1.346,16,1.2211,0,1
1.4711,15,1.3462,0,1
1.5577,15,1.4328,0,1
1.6054,15,1.4805,0,1
1.6157,15,1.4908,0,1
1.631,15,1.5061,0,1
1.6217,15,1.4968,0,1
1.6093,14,1.4844,0,1
1.6087,14,1.4838,0,1
1.5988,14,1.4739,0,1
1.5416,14,1.4167,0,1
1.527,14,1.4021,0,1
1.4683,14,1.3434,0,1
1.4076,14,1.2826,0,1
1.4768,14,1.3519,0,1
1.3306,14,1.2057,0,1
1.2723,15,1.1474,1,1
1.2601,14,1.1352,0,1
1.2701,14,1.1452,0,1
1.3382,15,1.2133,1,1
1.431,15,1.3061,1,1
1.5383,15,1.4134,1,1
1.535,15,1.4101,1,1
1.473,14,1.3481,0,1
1.6578,14,1.5329,0,1
1.5436,15,1.4187,1,1
1.5117,15,1.3868,1,1
1.6282,16,1.5033,2,1
1.6518,16,1.5269,2,1
1.6591,16,1.5342,2,1
1.6243,17,1.4994,3,1
1.5971,17,1.4722,3,1
1.6551,17,1.5301,3,1
1.637,16,1.5121,2,1
0.83568,17,0.71078,3,1
0.71863,15,0.59373,1,1
1.0067,14,0.88183,0,1
1.2192,12,1.0943,0,1
1.4506,12,1.3257,0,1
1.6278,12,1.5029,0,1
1.6941,12,1.5692,0,1
1.7098,12,1.5849,0,1
1.6995,12,1.5746,0,1
1.6812,11,1.5563,0,1
1.3889,11,1.264,0,1
1.0001,11,0.87524,0,1
0.57301,11,0.44811,0,1
1.0239,11,0.899,0,1
1.0105,40,0.88563,29,1
0.4159,111,0.29099,100,1
0.34227,99,0.21737,88,1
0.24364,101,0.11874,90,0
0.31945,83,0.19455,72,0
0.23416,113,0.10925,102,0
0.11011,114,0,103,0
0.036464,109,0,98,0
0.018285,77,0,66,0
0.026124,80,0.0078398,69,0
0.15803,75,0.13975,64,0
0.29128,101,0.273,90,0
0.05969,39,0.041406,28,0
0.52421,52,0.50593,41,0
0.068283,152,0.049999,141,0
0.033586,124,0.015301,113,0
0.026476,113,0.008191,102,0
0.55832,103,0.54004,92,0
1.1919,49,1.1736,38,1
0.76917,47,0.75089,36,1
0.90518,41,0.88689,30,1
1.1268,17,1.1085,6,1
1.2397,21,1.2214,10,1
1.2635,34,1.2452,23,1
1.2748,24,1.2565,13,1
1.3213,16,1.303,5,1
1.3997,16,1.3814,5,1
1.4609,16,1.4426,5,1
1.4739,15,1.4556,4,1
1.5287,15,1.5104,4,1
1.5436,15,1.5253,4,1
1.5855,15,1.5672,4,1
1.5946,14,1.5763,3,1
1.5907,14,1.5724,3,1
1.5534,14,1.5351,3,1
1.4812,14,1.463,3,1
1.4524,15,1.4341,4,1
1.4698,15,1.4515,4,1
1.4329,16,1.4146,5,1
1.4423,16,1.4241,5,1
1.3557,16,1.3374,5,1
1.2324,15,1.2141,4,1
1.1391,15,1.1208,4,1
1.3082,15,1.2899,4,1
1.5208,15,1.5025,4,1
1.4187,16,1.4005,5,1
1.4474,16,1.4291,5,1
1.2173,19,1.1991,8,1
1.0953,18,1.077,7,1
1.2629,20,1.2446,9,1
1.2842,28,1.266,17,1
1.3364,43,1.3181,32,1
1.2566,28,1.2383,17,1
1.1036,21,1.0854,10,1
1.3071,26,1.2888,15,1
1.3598,20,1.3415,9,1
1.5153,17,1.497,6,1
1.6215,17,1.6032,6,1
1.001,17,0.98269,6,1
0.44207,35,0.42378,24,1
0.90732,16,0.88904,5,1
0.74826,27,0.72998,16,1
0.5317,22,0.51341,11,1
0.42723,27,0.40894,16,0
0.38147,72,0.36319,61,0
0.5654,113,0.54712,102,0
0.47632,134,0.45804,123,0
0.23545,128,0.21716,117,0
0.31993,108,0.30164,97,0
0.2202,118,0.20191,107,0
0.27524,129,0.25695,118,0
0.081214,134,0.06293,123,0
0.192,127,0.17372,116,0
0.073022,124,0.054737,113,0
0.11704,104,0.098759,93,0
0.45939,28,0.4411,17,0
0.00078939,17,0,6,0
0.14232,68,0.14153,57,0
0.039475,92,0.038686,81,0
0.22544,120,0.22465,109,0
0.15388,84,0.15309,73,0
0.00019029,5,0,0,0
0.0057951,157,0.0056049,152,0
1.1866,35,1.1864,30,0
1.4043,25,1.4041,20,1
1.2756,23,1.2754,18,1
1.2327,18,1.2325,13,1
1.2524,17,1.2522,12,1
1.2819,33,1.2817,28,1
1.334,22,1.3338,17,1
1.3892,18,1.389,13,1
1.455,17,1.4549,12,1
1.4712,17,1.471,12,1
1.5024,16,1.5022,11,1
1.4596,16,1.4594,11,1
1.2818,33,1.2816,28,1
1.3777,48,1.3775,43,1
1.3082,47,1.3081,42,1
1.0746,65,1.0744,60,1
0.60172,71,0.60153,66,1
0.7626,57,0.7624,52,1
0.43885,58,0.43866,53,1
0.57958,55,0.57939,50,1
1.0075,55,1.0074,50,1
0.86918,50,0.86899,45,1
0.6125,53,0.61231,48,1
0.75105,54,0.75086,49,1
0.61363,55,0.61344,50,1
0.88443,52,0.88424,47,1
0.79416,52,0.79397,47,1
1.0126,58,1.0124,53,1
0.98593,51,0.98574,46,1
1.1077,51,1.1075,46,1
1.172,60,1.1718,55,1
1.1716,51,1.1714,46,1
0.9817,49,0.98151,44,1
1.1677,53,1.1675,48,1
1.0275,56,1.0273,51,1
1.0925,38,1.0923,33,1
0.65784,27,0.65765,22,1
0.48681,42,0.48662,37,1
0.79362,34,0.79343,29,1
0.68089,45,0.6807,40,1
0.44466,47,0.44447,42,1
0.40308,34,0.40289,29,1
0.29168,84,0.29149,79,1
0.45474,100,0.45455,95,1
0.42987,100,0.42968,95,1
0.28133,112,0.28114,107,1
0.30355,120,0.30336,115,0
0.22134,126,0.22115,121,0
0.24119,135,0.241,130,0
0.24823,136,0.24804,131,0
0.21709,126,0.2169,121,0
0.19051,125,0.19032,120,0
0.022817,72,0.022627,67,0
0.29991,32,0.29972,27,0
0.0030993,26,0.002909,21,0
0.053785,87,0.053595,82,0
0.10583,108,0.10564,103,0
0.01163,98,0.01144,93,0
0.00099917,21,0.00080888,16,0
0.068104,59,0.067914,54,0
0.002139,61,0.0019487,56,0
0.071307,22,0.071116,17,0
0.36886,94,0.36867,89,0
1.1745,95,1.1743,90,1
1.3037,75,1.3035,70,1
1.1924,75,1.1922,70,1
1.0137,49,1.0135,44,1
1.3657,32,1.3655,27,1
1.2831,45,1.2829,40,1
1.281,40,1.2808,35,1
1.3424,44,1.3422,39,1
1.3949,56,1.3947,51,1
1.4321,57,1.4319,52,1
1.4391,58,1.4389,53,1
1.4378,58,1.4377,53,1
1.4347,58,1.4345,53,1
1.463,59,1.4629,54,1
1.4573,59,1.4572,54,1
1.3983,59,1.3981,54,1
1.3421,52,1.3419,47,1
1.2964,42,1.2962,37,1
1.2511,41,1.2509,36,1
1.0835,44,1.0833,39,1
0.78317,67,0.78298,62,1
1.0123,62,1.0121,57,1
0.91548,68,0.91529,63,1
0.88158,63,0.88139,58,1
1.0482,57,1.048,52,1
1.0524,51,1.0522,46,1
0.9647,51,0.96451,46,1
0.84862,47,0.84843,42,1
1.1592,38,1.159,33,1
1.1758,47,1.1756,42,1
0.90012,32,0.89992,27,1
0.75283,35,0.75264,30,1
1.0075,46,1.0073,41,1
1.1472,45,1.147,40,1
1.2168,44,1.2166,39,1
1.1886,35,1.1884,30,1
1.2143,36,1.2141,31,1
1.2988,29,1.2987,24,1
1.2307,26,1.2305,21,1
0.87106,26,0.87087,21,1
0.60058,29,0.60039,24,1
0.34714,44,0.34695,39,1
0.54057,45,0.54038,40,1
0.8112,43,0.81101,38,1
0.66819,44,0.668,39,1
0.44733,35,0.44714,30,1
0.46138,50,0.46119,45,1
0.25165,112,0.25146,107,1
0.25033,113,0.25014,108,1
0.2491,123,0.24891,118,1
0.30774,129,0.30755,124,1
0.26004,134,0.25985,129,1
0.25066,128,0.25047,123,1
0.19188,128,0.19169,123,0
0.20658,122,0.20638,117,0
0.17321,109,0.17302,104,0
0.26932,101,0.26913,96,0
0.13911,104,0.13892,99,0
0.021586,95,0.021395,90,0
0.4969,82,0.49671,77,0
0.47021,70,0.47002,65,0
0.059634,178,0.059444,173,0
0.043321,212,0.04313,207,0
0.031836,80,0.031646,75,0
0.088811,125,0.088621,120,0
0.10275,153,0.10256,148,0
0.65757,78,0.65738,73,1
1.0624,75,1.0622,70,1
1.2908,30,1.2906,25,1
1.3367,23,1.3365,18,1
1.5625,17,1.5623,12,1
1.5555,17,1.5553,12,1
1.5169,17,1.5167,12,1
1.492,18,1.4918,13,1
1.4286,21,1.4284,16,1
1.3616,58,1.3614,53,1
1.3112,70,1.3111,65,1
1.3108,74,1.3106,69,1
1.3387,47,1.3385,42,1
1.3541,49,1.3539,44,1
1.3686,66,1.3684,61,1
1.4029,50,1.4027,45,1
1.3971,49,1.3969,44,1
1.3531,48,1.3529,43,1
1.3192,48,1.319,43,1
1.0976,55,1.0974,50,1
1.0226,62,1.0224,57,1
1.1144,57,1.1142,52,1
1.2173,57,1.2171,52,1
1.0472,57,1.047,52,1
0.94498,55,0.94479,50,1
0.76984,56,0.76965,51,1
1.2154,54,1.2152,49,1
1.0339,55,1.0337,50,1
1.2862,52,1.286,47,1
1.2992,59,1.299,54,1
1.0734,49,1.0732,44,1
1.1335,48,1.1333,43,1
1.2749,50,1.2747,45,1
1.1112,53,1.111,48,1
1.0814,41,1.0812,36,1
1.0963,29,1.0961,24,1
1.1846,28,1.1844,23,1
0.6775,42,0.67731,37,1
0.87382,43,0.87363,38,1
0.69242,31,0.69223,26,1
0.4365,37,0.43631,32,1
0.3465,37,0.34631,32,1
0.25799,77,0.2578,72,1
0.25668,117,0.25649,112,1
0.27946,108,0.27927,103,1
0.24955,131,0.24936,126,1
0.23942,145,0.23923,140,0
0.21109,139,0.2109,134,0
0.25195,132,0.25176,127,0
0.2455,116,0.24531,111,0
0.21034,108,0.21015,103,0
0.16406,106,0.16387,101,0
0.016064,44,0.015874,39,0
0.01604,61,0.015849,56,0
0.00031305,10,0.00012276,5,0
0.032052,107,0.031862,102,0
0.010183,123,0.0099925,118,0
0.09739,214,0.0972,209,0
0.03038,39,0.03019,34,0
0.00046723,8,0.00027694,3,1
0.5873,80,0.58711,75,1
0.30074,79,0.30055,74,1
0.65916,58,0.65897,53,1
0.74242,71,0.74223,66,1
1.1184,21,1.1182,16,1
1.345,27,1.3448,22,1
1.3441,35,1.3439,30,1
1.2236,48,1.2234,43,1
1.1972,56,1.197,51,1
1.2503,52,1.2501,47,1
1.3256,54,1.3254,49,1
1.344,55,1.3439,50,1
1.4133,55,1.4131,50,1
1.3831,55,1.3829,50,1
1.4083,49,1.4081,44,1
1.4378,48,1.4376,43,1
1.4681,48,1.4679,43,1
1.4477,48,1.4475,43,1
1.3871,48,1.3869,43,1
1.2685,49,1.2683,44,1
1.0733,48,1.0731,43,1
1.1647,50,1.1645,45,1
1.1395,43,1.1393,38,1
1.1342,69,1.134,64,1
1.1748,50,1.1746,45,1
0.83368,50,0.83349,45,1
0.86314,66,0.86294,61,1
0.70483,78,0.70463,73,1
0.97589,54,0.9757,49,1
1.2054,54,1.2052,49,1
1.1968,52,1.1966,47,1
1.2225,59,1.2223,54,1
1.1687,52,1.1685,47,1
1.1004,48,1.1002,43,1
1.1657,49,1.1655,44,1
1.1147,47,1.1145,42,1
1.0681,45,1.0679,40,1
0.98818,41,0.98799,36,1
1.1747,36,1.1745,31,1
1.1769,28,1.1767,23,1
1.2128,24,1.2126,19,1
0.89547,25,0.89528,20,1
0.43512,45,0.43493,40,1
0.7985,45,0.79831,40,1
0.62787,49,0.62768,44,1
0.80267,27,0.80248,22,1
0.33902,83,0.33883,78,1
0.30366,99,0.30347,94,1
0.28785,111,0.28766,106,1
0.26685,119,0.26654,111,1
0.24893,124,0.24861,116,0
0.33926,120,0.33895,112,0
0.20239,122,0.20207,114,0
0.28775,123,0.28743,115,0
0.26521,124,0.2649,116,0
0.20862,126,0.20831,118,0
0.2543,94,0.25399,86,0
0.03501,79,0.034697,71,0
0.05874,79,0.058427,71,0
0.0016326,22,0.0013195,14,0
0.14777,112,0.14746,104,0
0.20893,158,0.20862,150,0
0.23812,177,0.23781,169,0
0.31384,113,0.31352,105,0
0.5044,97,0.50409,89,0
0.53135,89,0.53104,81,1
0.65344,101,0.65313,93,1
1.2368,51,1.2365,43,1
1.341,26,1.3407,18,1
1.398,32,1.3977,24,1
1.3779,35,1.3776,27,1
1.2499,25,1.2496,17,1
1.1347,37,1.1344,29,1
1.2885,55,1.2882,47,1
1.3302,56,1.3299,48,1
1.3951,55,1.3948,47,1
1.419,54,1.4187,46,1
1.284,44,1.2837,36,1
1.2712,62,1.2709,54,1
1.1148,62,1.1145,54,1
0.8004,99,0.80009,91,1
0.62346,81,0.62315,73,1
1.0182,59,1.0178,51,1
1.1141,61,1.1138,53,1
1.0769,61,1.0766,53,1
1.0812,62,1.0809,54,1
1.1304,62,1.1301,54,1
1.2084,62,1.208,54,1
1.2188,63,1.2185,55,1
0.95912,65,0.9588,57,1
0.37558,66,0.37527,58,1
0.29151,62,0.2912,54,1
0.4956,51,0.49528,43,1
0.64057,54,0.64026,46,1
1.1013,57,1.1009,49,1
1.2772,54,1.2769,46,1
1.3415,62,1.3412,54,1
1.3075,53,1.3072,45,1
1.3327,55,1.3324,47,1
1.329,55,1.3287,47,1
1.267,55,1.2667,47,1
1.2425,54,1.2421,46,1
1.2637,53,1.2634,45,1
1.0568,51,1.0565,43,1
0.72472,41,0.72441,33,1
0.85408,32,0.85376,24,1
0.72137,40,0.72106,32,1
0.50291,39,0.5026,31,1
0.41157,38,0.41125,30,1
0.68882,31,0.68851,23,1
0.49389,64,0.49358,56,1
0.28327,110,0.28295,102,1
0.25552,110,0.25521,102,1
0.28117,117,0.28086,109,0
0.2445,120,0.24419,112,0
0.22806,128,0.22774,120,0
0.21437,119,0.21405,111,0
0.12454,126,0.12423,118,0
0.21761,127,0.2173,119,0
0.19544,131,0.19513,123,0
0.062493,107,0.06218,99,0
0.091052,85,0.090739,77,0
0.025036,51,0.024723,43,0
0.31226,48,0.31195,40,0
1.0056,10,1.0052,2,0
0.74172,22,0.74141,14,0
0.59119,29,0.59088,21,0
0.041856,20,0.041543,12,0
0.061211,103,0.060898,95,0
1.0591,31,1.0588,23,0
1.4184,19,1.4181,11,1
1.4957,18,1.4954,10,1
1.3858,17,1.3855,9,1
1.2385,18,1.2381,10,1
1.2498,18,1.2495,10,1
1.3284,17,1.3281,9,1
1.3968,17,1.3965,9,1
1.4811,17,1.4808,9,1
1.4795,17,1.4792,9,1
1.3659,17,1.3656,9,1
1.3584,17,1.3581,9,1
1.3873,17,1.387,9,1
1.3081,19,1.3078,11,1
1.3108,17,1.3105,9,1
1.2457,24,1.2453,16,1
1.1643,26,1.1639,18,1
0.987,27,0.98669,19,1
0.85805,28,0.85774,20,1
0.57744,36,0.57713,28,1
0.57557,33,0.57525,25,1
0.43731,37,0.437,29,1
0.38916,49,0.38885,41,1
0.42062,55,0.42031,47,1
0.53869,56,0.53838,48,1
0.48772,56,0.48741,48,1
0.31468,55,0.31437,47,1
0.4694,58,0.46909,50,1
0.38421,58,0.3839,50,1
0.40549,52,0.40518,44,1
0.62886,56,0.62855,48,1
0.44522,51,0.44491,43,1
0.61326,52,0.61294,44,1
0.36071,53,0.3604,45,1
0.47732,52,0.47701,44,1
0.40573,53,0.40542,45,1
0.44623,54,0.44592,46,1
0.50657,55,0.50626,47,1
0.36545,56,0.36513,48,1
0.50682,56,0.50651,48,1
0.31606,54,0.31575,46,1
0.48551,56,0.4852,48,1
0.44719,53,0.44688,45,1
0.50393,55,0.50361,47,1
0.4946,49,0.49429,41,1
0.74518,49,0.74487,41,1
0.9261,26,0.92579,18,1
0.70058,32,0.70027,24,1
0.80038,35,0.80007,27,1
0.66904,32,0.66872,24,1
0.64527,29,0.64496,21,1
0.29036,50,0.29005,42,1
0.27802,101,0.27771,93,1
0.28463,101,0.28432,93,1
0.23448,111,0.23416,103,1
0.28074,129,0.28043,121,0
0.38151,131,0.3812,123,0
0.25051,142,0.2502,134,0
0.41063,147,0.41031,139,0
0.22099,136,0.22068,128,0
0.21689,118,0.21658,110,0
0.22196,116,0.22165,108,0
0.23925,105,0.23894,97,0
0.034175,117,0.033862,109,0
0.17178,183,0.17147,175,0
0.16415,138,0.16383,130,0
0.051878,124,0.051565,116,0
0.071905,100,0.071592,92,0
0.0010882,20,0.00077517,12,0
0.45747,88,0.45715,80,1
0.48438,89,0.48406,81,1
1.1485,48,1.1482,40,1
1.4526,33,1.4523,25,1
1.4691,17,1.4688,9,1
1.4616,17,1.4613,9,1
1.4362,17,1.4358,9,1
1.3955,29,1.3952,21,1
1.3441,38,1.3438,30,1
1.303,45,1.3027,37,1
1.2956,58,1.2953,50,1
1.2904,58,1.2901,50,1
1.2793,57,1.279,49,1
1.3147,57,1.3144,49,1
1.2995,58,1.2992,50,1
1.3121,58,1.3118,50,1
1.3164,58,1.3161,50,1
1.2758,57,1.2755,49,1
1.2616,57,1.2613,49,1
0.98292,60,0.9826,52,1
0.74505,55,0.74473,47,1
0.85909,61,0.85878,53,1
0.84007,62,0.83976,54,1
0.83398,56,0.83366,48,1
1.0803,56,1.08,48,1
1.043,57,1.0427,49,1
0.65619,54,0.65587,46,1
0.45628,59,0.45597,51,1
0.50195,58,0.50164,50,1
1.0167,59,1.0163,51,1
1.202,53,1.2017,45,1
1.3038,50,1.3035,42,1
1.1554,49,1.1551,41,1
1.1284,48,1.1281,40,1
1.045,45,1.0447,37,1
0.966,64,0.96569,56,1
0.61764,74,0.61717,66,1
0.7203,65,0.71983,57,1
1.0635,29,1.063,21,1
0.6618,42,0.66133,34,1
0.31305,48,0.31258,40,1
0.3113,92,0.31022,82,1
0.24789,119,0.2468,109,1
0.26196,120,0.26087,110,1
0.30058,114,0.29949,104,1
0.25677,115,0.25568,105,1
0.27824,142,0.27716,132,1
0.22619,149,0.2251,139,0
0.19356,141,0.19248,131,0
0.26505,109,0.26396,99,0
0.18931,131,0.18822,121,0
0.079905,109,0.078816,99,0
0.18361,100,0.18252,90,0
0.12237,86,0.12128,76,0
0.077931,79,0.076843,69,0
0.0087417,65,0.0076535,55,0
0.16837,92,0.16728,82,0
0.48969,88,0.4886,78,0
0.53396,42,0.53287,32,1
0.59437,65,0.59328,55,1
1.1951,31,1.194,21,1
1.5238,17,1.5227,7,1
1.4881,17,1.487,7,1
1.5102,17,1.5091,7,1
1.5449,17,1.5439,7,1
1.5742,17,1.5731,7,1
1.625,17,1.6239,7,1
1.6524,17,1.6513,7,1
1.6482,17,1.6471,7,1
1.6303,17,1.6292,7,1
1.5106,18,1.5095,8,1
1.4676,17,1.4665,7,1
1.3768,45,1.3757,35,1
1.1996,53,1.1985,43,1
1.3788,53,1.3777,43,1
1.4633,54,1.4622,44,1
1.4274,54,1.4264,44,1
1.0427,54,1.0416,44,1
0.72103,57,0.71994,47,1
0.8582,52,0.85711,42,1
0.67819,49,0.67711,39,1
0.60783,56,0.60674,46,1
0.41748,66,0.41639,56,1
0.38057,66,0.37948,56,1
0.28365,67,0.28256,57,1
0.50712,66,0.50603,56,1
0.42083,61,0.41974,51,1
0.42045,58,0.41936,48,1
0.32778,62,0.32669,52,1
0.5,59,0.49891,49,1
0.62046,59,0.61937,49,1
1.022,60,1.0209,50,1
0.83102,62,0.82994,52,1
0.7981,51,0.79701,41,1
0.72228,39,0.72119,29,1
0.85331,26,0.85222,16,1
0.90133,20,0.90024,10,1
0.72183,24,0.72074,14,1
0.54594,40,0.54485,30,1
0.27162,37,0.27053,27,1
0.17508,89,0.17399,79,1
0.23571,104,0.23462,94,0
0.36704,97,0.36595,87,0
0.33692,94,0.33584,84,0
0.27546,116,0.27437,106,0
0.29538,132,0.29429,122,0
0.96979,71,0.9687,61,1
1.0146,54,1.0136,44,1
0.7209,53,0.71981,43,1
0.54828,58,0.54719,48,1
0.80323,58,0.80215,48,1
0.52865,60,0.52756,50,1
0.44111,60,0.44003,50,1
0.5282,55,0.52711,45,1
0.43749,55,0.43641,45,1
0.38457,56,0.38348,46,1
0.31924,54,0.31816,44,1
0.4037,53,0.40261,43,1
0.31435,51,0.31326,41,1
0.49299,52,0.4919,42,1
1.1961,49,1.1951,39,1
1.2405,39,1.2394,29,1
1.0921,34,1.0911,24,1
1.0884,43,1.0873,33,1
1.1034,48,1.1023,38,1
1.2549,48,1.2539,38,1
1.3459,49,1.3448,39,1
1.2837,48,1.2826,38,1
1.2744,41,1.2733,31,1
1.127,29,1.1259,19,1
0.50256,35,0.50147,25,1
0.33402,43,0.33293,33,1
0.49415,30,0.49306,20,1
0.32788,29,0.32679,19,1
