@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.29444,0.17786,0.16621,24,1
0.30823,0.1588,0.17362,24,1
0.31838,0.14247,0.18055,24,1
0.31521,0.13702,0.15562,24,1
0.30518,0.14156,0.14595,23,1
0.30469,0.16425,0.17046,23,1
0.31412,0.1706,0.19778,23,1
0.32666,0.1706,0.18918,23,1
0.34496,0.17514,0.19745,23,1
0.34852,0.15517,0.1942,23,1
0.36328,0.13702,0.2035,23,1
0.38897,0.14428,0.19129,23,1
0.3708,0.15064,0.1959,22,1
0.33457,0.1588,0.20935,22,1
0.31339,0.17241,0.22324,21,1
0.28777,0.1824,0.22282,21,1
0.31375,0.16878,0.20831,20,1
0.32057,0.16062,0.1949,19,1
0.30739,0.15789,0.19943,19,1
0.3103,0.14065,0.18096,18,1
0.30841,0.11706,0.15393,17,1
0.2956,0.10073,0.15093,16,1
0.2565,0.11887,0.12894,16,1
0.23107,0.14791,0.15835,15,1
0.22401,0.14247,0.14829,15,1
0.23624,0.099819,0.12259,14,1
0.21627,0.091652,0.14218,14,1
0.20619,0.094374,0.14639,14,1
0.18266,0.10617,0.14994,15,1
0.14321,0.10436,0.098418,15,1
0.11539,0.075318,0.046277,15,1
0.058244,0.064428,0.043543,15,1
0.040528,0.054446,0.035124,14,1
0.067165,0.058984,0.03212,14,1
0.13064,0.060799,0.027067,15,1
0.15654,0.056261,0.041466,68,1
0.17166,0.065336,0.02435,24,1
0.23186,0.061706,0.037523,23,1
0.27424,0.049002,0.088006,108,1
0.25285,0.049002,0.05269,30,1
0.19854,0.048094,0.042087,30,1
0.17093,0.046279,0.073291,121,1
0.16849,0.053539,0.082017,35,1
0.16286,0.066243,0.099585,36,1
0.1495,0.068058,0.099095,36,1
0.14144,0.07441,0.086429,36,1
0.13912,0.07441,0.10769,36,1
0.14381,0.067151,0.10912,36,1
0.13509,0.064428,0.10872,36,1
0.12189,0.061706,0.094675,36,1
0.12283,0.067151,0.10468,36,1
0.12655,0.075318,0.10297,36,1
0.12351,0.07078,0.094467,35,1
0.11887,0.058984,0.10711,35,1
0.13592,0.062613,0.1099,34,1
0.14519,0.065336,0.10778,34,1
0.1349,0.064428,0.10106,34,1
0.13455,0.064428,0.10096,34,1
0.13592,0.061706,0.10558,34,1
0.13568,0.064428,0.10533,34,1
0.13082,0.068966,0.097256,34,1
0.11905,0.07078,0.099397,34,1
0.11324,0.071688,0.10455,34,1
0.11093,0.073503,0.099006,34,1
0.11137,0.067151,0.10381,34,1
0.12435,0.062613,0.096618,34,1
0.13514,0.064428,0.095056,34,1
0.13544,0.065336,0.10028,35,1
0.12878,0.059891,0.1002,35,1
0.11119,0.054446,0.090763,35,1
0.093235,0.058076,0.10064,36,1
0.087504,0.057169,0.10069,36,1
0.09224,0.049002,0.095701,37,1
0.089896,0.058076,0.088837,37,1
0.090528,0.065336,0.074809,38,1
0.082603,0.052632,0.076277,39,1
0.053925,0.050817,0.05685,39,1
0.029503,0.052632,0.040893,40,1
0.037129,0.050817,0.033609,41,1
0.041545,0.044465,0.027627,136,1
0.037713,0.029946,0.022649,39,1
0.0362,0.023593,0.018302,42,1
0.023129,0.033575,0.016528,42,1
0.029573,0.037205,0.020258,40,1
0.047051,0.021779,0.026823,37,1
0.04958,0.028131,0.029562,37,1
0.044315,0.046279,0.027114,127,1
0.023954,0.048094,0.019642,36,1
0.017419,0.036298,0.0090688,37,1
0.021463,0.036298,0,33,1
0.0058152,0.053539,0.0024366,89,1
0.0071652,0.041742,0.01468,57,1
0.01202,0.025408,0.0075594,57,1
0.017698,0.024501,0.018581,56,1
0.029678,0.021779,0.0088286,108,1
0.029758,0.023593,0.010309,56,1
0.021345,0.027223,0.0091813,56,1
0.019195,0.028131,0.016477,56,1
0.01549,0.036298,0.019212,57,1
0.025494,0.037205,0.016051,57,1
0.029233,0.03176,0.013882,57,1
0.015858,0.032668,0.020008,56,1
0.021763,0.023593,0.020452,56,1
0.027632,0.023593,0.019568,56,1
0.027055,0.029038,0.020247,57,1
0.034919,0.018149,0.014877,55,1
0.022207,0.025408,0.0059456,110,1
0.02239,0.03176,0.016643,57,1
0.027862,0.025408,0.012979,114,1
0.017981,0.023593,0.011551,59,1
0.02749,0.020871,0.012515,60,1
0.026289,0.027223,0.018862,60,1
0.025735,0.022686,0.013498,60,1
0.032094,0.019056,0.012725,62,1
0.030257,0.023593,0.013213,61,1
0.039339,0.029038,0.017598,61,1
0.038965,0.030853,0.020445,123,1
0.030171,0.029946,0.004553,80,1
0.034426,0.021779,0.013362,124,1
0.031682,0.016334,0.010575,15,1
0.04389,0.015426,0.0043706,102,1
0.037681,0.011797,0.013474,80,1
0.036044,0.016334,0.0039816,125,1
0.058249,0.013612,0.0063135,30,1
0.039743,0.017241,0.0082263,103,1
0.022034,0.018149,0.014531,29,1
0.03422,0.017241,0.0090304,81,1
0.026058,0.022686,0.0043757,13,1
0.020947,0.020871,0.0089206,14,1
0.027208,0.021779,0.0068136,79,1
0.029315,0.023593,0.0043229,22,1
0.018544,0.022686,0.0039401,15,1
0.010366,0.040835,0.0046196,35,1
0.033621,0.064428,0.015597,110,1
0.073674,0.053539,0.037119,62,1
0.1046,0.037205,0.034586,66,1
0.10239,0.03539,0.040725,67,1
0.089745,0.034483,0.035409,69,1
0.076946,0.034483,0.032427,75,1
0.059291,0.03539,0.032842,83,1
0.055939,0.034483,0.015888,85,1
0.047818,0.037205,0.012371,93,1
0.031738,0.03902,0.01119,39,1
0.032316,0.03176,0.014896,34,1
0.043692,0.021779,0.0059687,71,1
0.026531,0.029038,0.0065134,73,1
0.0084049,0.03176,0.0051375,81,1
0.013693,0.021779,0.0081142,84,1
0.033456,0.017241,0.01007,87,1
0.0478,0.011797,0.0042098,36,0
0.029267,0.022686,0.013162,84,0
0.024099,0.033575,0.0078957,88,0
0.027256,0.020871,0.012678,75,0
0.012702,0.0090744,0.0089009,122,0
0,0.048094,0,123,0
0,0.048094,0.00271,33,0
0,0.043557,0.0038358,126,0
0,0.036298,0,119,0
0,0.040835,0,119,1
0.01989,0.051724,0.010593,71,1
0.041406,0.063521,0.0067262,33,1
0.064153,0.064428,0.060511,29,1
0.080665,0.066243,0.063709,29,1
0.091456,0.062613,0.059174,27,1
0.098356,0.041742,0.03095,27,1
0.1205,0.032668,0.020135,112,1
0.16842,0.03176,0.022592,113,1
0.18467,0.038113,0.02774,116,1
0.18141,0.03902,0.029692,33,1
0.19068,0.038113,0.030342,35,1
0.18352,0.044465,0.050111,33,1
0.19289,0.03902,0.061225,31,1
0.23345,0.034483,0.063697,31,1
0.24175,0.039927,0.051138,30,1
0.20351,0.04265,0.050845,28,1
0.14318,0.04265,0.050828,27,1
0.078314,0.052632,0.077736,27,1
0.038366,0.083485,0.084587,26,1
0.067165,0.090744,0.069974,25,1
0.10595,0.08167,0.10634,25,1
0.15722,0.085299,0.10816,25,1
0.23001,0.079855,0.13133,24,1
0.29196,0.07804,0.13396,23,1
0.31369,0.07804,0.15444,23,1
0.31568,0.08167,0.15531,25,1
0.29278,0.082577,0.13686,27,1
0.26647,0.082577,0.11208,28,1
0.24164,0.093466,0.13682,28,1
0.20981,0.099819,0.14018,28,1
0.20684,0.096189,0.14524,29,1
0.21069,0.087114,0.16161,28,1
0.23353,0.078947,0.13934,28,1
0.24041,0.078947,0.12338,28,1
0.21346,0.082577,0.12023,28,1
0.20278,0.082577,0.13148,28,1
0.18702,0.084392,0.14733,28,1
0.18552,0.086207,0.15778,29,1
0.2058,0.084392,0.12677,30,1
0.18788,0.092559,0.12242,29,1
0.15985,0.10436,0.12505,28,1
0.16426,0.1098,0.14606,28,1
0.17468,0.11252,0.14528,29,1
0.16446,0.11797,0.1941,28,1
0.16526,0.11434,0.19433,27,1
0.16484,0.10617,0.20816,27,1
0.14504,0.11252,0.20225,28,1
0.12933,0.11343,0.18966,28,1
0.14608,0.11162,0.15454,28,1
0.15773,0.11887,0.16639,29,1
0.16144,0.11071,0.17695,29,1
0.17292,0.088022,0.16872,31,1
0.17558,0.073503,0.12702,31,1
0.19496,0.07078,0.14603,31,1
0.18715,0.077132,0.13094,32,1
0.12526,0.095281,0.095913,34,1
0.11369,0.077132,0.082106,35,1
0.10964,0.055354,0.056384,32,1
0.068378,0.068966,0.035378,32,1
0.057294,0.071688,0.035038,31,1
0.050533,0.054446,0.049158,31,1
0.060361,0.051724,0.028633,30,1
0.10162,0.04265,0.025275,32,1
0.17949,0.024501,0.010178,33,1
0.21922,0.023593,0.0083911,33,0
0.22243,0.022686,0.0086217,32,0
0.24983,0.022686,0.0053618,41,0
0.26989,0.023593,0.0095782,32,0
0.27287,0.022686,0.0063536,32,0
0.24687,0.023593,0.014266,31,0
0.17675,0.025408,0.012223,30,0
0.17495,0.023593,0.011197,27,0
0.18004,0.025408,0.0079143,29,0
0.15393,0.024501,0.0073875,19,0
0.18199,0.023593,0.019928,44,0
0.16617,0.032668,0.0071943,72,0
0.11603,0.033575,0.0064905,37,0
0.090585,0.023593,0.006026,39,0
0.050356,0.039927,0.014916,23,1
0.054889,0.045372,0.029595,34,1
0.066445,0.041742,0.036817,27,1
0.053829,0.058076,0.047354,26,1
0.079369,0.071688,0.05588,23,1
0.093918,0.071688,0.064146,22,1
0.10116,0.053539,0.031126,23,1
0.10611,0.047187,0.054014,24,1
0.11094,0.049002,0.057944,24,1
0.09697,0.057169,0.061362,24,1
0.10744,0.065336,0.069606,24,1
0.17735,0.068966,0.096075,24,1
0.23321,0.076225,0.15631,24,1
0.24838,0.096189,0.18649,23,1
0.27793,0.10889,0.18643,23,1
0.34288,0.11525,0.17074,23,1
0.3792,0.13249,0.27971,23,1
0.38009,0.13702,0.25045,24,1
0.34934,0.1461,0.30299,24,1
0.31852,0.14428,0.26413,25,1
0.33163,0.13793,0.24162,27,1
0.348,0.14247,0.20738,27,1
0.32193,0.14701,0.2278,27,1
0.32801,0.1343,0.21449,26,1
0.36854,0.11706,0.21627,26,1
0.38628,0.12069,0.204,26,1
0.37084,0.12069,0.20443,27,1
0.36821,0.11706,0.20673,27,1
0.39737,0.12432,0.22929,25,1
0.40346,0.13521,0.24706,24,1
0.40086,0.1343,0.2716,24,1
0.37631,0.13158,0.25835,24,1
0.37085,0.13339,0.25564,24,1
0.36999,0.13158,0.27796,24,1
0.36428,0.13521,0.27639,25,1
0.36861,0.13793,0.25451,25,1
0.35066,0.13793,0.30226,25,1
0.34997,0.13249,0.28223,24,1
0.32901,0.11978,0.26964,24,1
0.32115,0.1225,0.27873,25,1
0.34888,0.12976,0.27105,25,1
0.33036,0.12795,0.28848,25,1
0.30586,0.13158,0.26703,24,1
0.29663,0.12886,0.24502,24,1
0.27355,0.1216,0.22362,24,1
0.22892,0.12523,0.21739,24,1
0.22977,0.12886,0.19419,25,1
0.26086,0.12523,0.27684,25,1
0.27369,0.12432,0.19048,26,1
0.27781,0.12613,0.19288,26,1
0.26706,0.12886,0.19478,26,1
0.24201,0.13884,0.17654,28,1
0.19162,0.14156,0.10414,30,1
0.15859,0.14973,0.098381,33,1
0.15453,0.15154,0.11139,35,1
0.14613,0.15426,0.069671,37,1
0.12703,0.16062,0.090982,40,1
0.11314,0.15971,0.090743,42,1
0.11598,0.16697,0.091758,43,1
0.10062,0.15517,0.088321,44,1
0.064876,0.14519,0.077213,45,1
0.058299,0.13975,0.053164,46,1
0.065379,0.13793,0.091375,46,1
0.050556,0.14428,0.070786,46,1
0.04388,0.14882,0.083139,46,1
0.054497,0.14701,0.1116,46,1
0.054679,0.14247,0.10808,45,1
0.043674,0.13793,0.090716,46,1
0.052431,0.13612,0.11213,46,1
0.059951,0.14247,0.094595,45,1
0.049867,0.14519,0.095266,46,1
0.044704,0.14701,0.10361,45,1
0.04841,0.15608,0.12422,44,1
0.054149,0.14882,0.12073,43,1
0.054983,0.11887,0.11632,43,1
0.05604,0.10526,0.11364,42,1
0.050921,0.099819,0.10561,42,1
0.042351,0.1216,0.11337,42,1
0.051943,0.13339,0.1094,42,1
0.072826,0.11071,0.11428,41,1
0.084972,0.11797,0.11703,40,1
0.088149,0.13158,0.10701,39,1
0.079202,0.12795,0.13053,40,1
0.069115,0.12341,0.13013,40,1
0.072028,0.12886,0.11806,40,1
0.16869,0.10345,0.11036,39,1
0.21852,0.080762,0.11509,39,1
0.25209,0.07078,0.1145,40,1
0.34468,0.049002,0.054414,42,1
0.39074,0.046279,0.051449,42,1
0.3567,0.048094,0.070411,41,1
0.34231,0.037205,0.07794,42,1
0.35575,0.034483,0.065867,43,1
0.31169,0.047187,0.067335,43,1
0.25161,0.046279,0.065874,43,1
0.2621,0.040835,0.08121,43,1
0.24553,0.050817,0.093998,44,1
0.1937,0.068966,0.090106,44,1
0.1797,0.07078,0.060768,140,1
0.14855,0.061706,0.070738,140,1
0.16073,0.047187,0.07056,44,1
0.17177,0.047187,0.091199,44,1
0.1279,0.065336,0.091149,43,1
0.10416,0.069873,0.095018,41,1
0.13117,0.067151,0.087913,40,1
0.13201,0.064428,0.077328,41,1
0.13766,0.091652,0.068636,40,1
0.15985,0.11343,0.063195,39,1
0.1604,0.10526,0.077215,39,1
0.14425,0.096189,0.098928,40,1
0.14929,0.072595,0.099598,41,1
0.1411,0.076225,0.073012,42,1
0.087522,0.11706,0.07739,43,1
0.054121,0.12704,0.053323,45,1
0.058202,0.089837,0.041841,46,1
0.05937,0.077132,0.049742,46,1
0.048363,0.090744,0.064625,45,1
0.035027,0.1098,0.092857,45,1
0.029147,0.13249,0.083487,45,1
0.019528,0.13975,0.064168,47,1
0.017867,0.14973,0.045843,49,1
0.02098,0.14338,0.04975,47,1
0.016627,0.12432,0.046617,47,1
0.015412,0.12704,0.054606,47,1
0.012979,0.13612,0.057621,47,1
0.016182,0.13158,0.068213,47,1
0.011585,0.14701,0.045193,46,1
0.0044008,0.16062,0.060488,46,1
0.013447,0.15336,0.062215,45,1
0.015545,0.15789,0.049449,139,1
0.017525,0.16425,0.063516,42,1
0.025674,0.15699,0.094877,41,1
0.031643,0.15699,0.10036,41,1
0.030489,0.15608,0.10194,41,1
0.022161,0.15789,0.090461,42,1
0.018478,0.1588,0.073503,43,1
0.026771,0.15699,0.072452,42,1
0.030737,0.15699,0.080355,137,1
0.027882,0.14338,0.073785,138,1
0.023003,0.15064,0.10152,43,1
0.029481,0.15789,0.10766,42,1
0.038693,0.15336,0.10277,41,1
0.038268,0.1588,0.10076,41,1
0.041836,0.14973,0.09943,41,1
0.047901,0.14428,0.098299,41,1
0.051496,0.14882,0.10247,41,1
0.049986,0.14065,0.10996,42,1
0.050578,0.13521,0.10329,42,1
0.061402,0.13249,0.10327,41,1
0.076588,0.13249,0.11303,39,1
0.082887,0.13521,0.10221,38,1
0.085923,0.12613,0.10205,37,1
0.087129,0.12886,0.099018,125,1
0.080732,0.15245,0.10908,35,1
0.079387,0.18966,0.13961,34,1
0.086002,0.2069,0.13414,33,1
0.091866,0.19964,0.11776,33,1
0.086291,0.18058,0.15874,33,1
0.081145,0.15789,0.13017,33,1
0.10134,0.15789,0.15167,32,1
0.10452,0.1588,0.15435,32,1
0.080991,0.14247,0.13676,32,1
0.087867,0.14882,0.16771,32,1
0.10782,0.16152,0.14665,31,1
0.11707,0.15971,0.12945,30,1
0.10927,0.14973,0.14486,31,1
0.10571,0.12976,0.12838,32,1
0.11255,0.12976,0.12844,33,1
0.11419,0.13067,0.13446,32,1
0.11423,0.12886,0.15516,33,1
0.099066,0.1343,0.076018,36,1
0.084083,0.13884,0.0866,38,1
0.081035,0.13975,0.066569,36,1
0.075265,0.14065,0.12053,36,1
0.070538,0.15245,0.091048,37,1
0.07291,0.14701,0.096173,39,1
0.08772,0.13067,0.093681,39,1
0.12024,0.11978,0.092369,35,1
0.14166,0.10708,0.11863,33,1
0.1613,0.10073,0.089228,33,1
0.19078,0.076225,0.098146,34,1
0.21299,0.052632,0.094289,36,1
0.17213,0.051724,0.042575,37,1
0.092572,0.059891,0.0094432,67,1
0.072851,0.055354,0.019839,36,1
0.052207,0.050817,0.0091192,140,1
0.044919,0.058076,0.014235,35,1
0.051849,0.051724,0.0075192,85,1
0.031054,0.048094,0.0025605,148,1
0.017081,0.049909,0,13,1
0.036667,0.046279,0,34,1
0.061439,0.049002,0.0053903,48,1
0.066479,0.039927,0.019061,42,1
0.050812,0.03176,0.008776,16,0
0.028895,0.044465,0.0096622,84,0
0.030876,0.044465,0.0032699,45,0
0.038244,0.038113,0.014684,70,0
0.039164,0.047187,0.019911,53,0
0.043327,0.049909,0.010865,16,0
0.051668,0.047187,0.011657,40,0
0.060847,0.049909,0.020979,40,0
0.043197,0.059891,0.016607,72,0
0.038253,0.058076,0.017769,33,0
0.056879,0.048094,0.015002,84,0
0.058106,0.046279,0.019443,75,0
0.038422,0.053539,0.015425,22,0
0.021452,0.053539,0.012014,13,0
0.016457,0.063521,0.0024692,36,0
0.0083222,0.07078,0.0077148,76,0
0.00018204,0.068966,0.0044331,39,0
0.00019623,0.073503,0.0092105,50,0
0.017247,0.052632,0.008943,125,0
0.030546,0.041742,0.025841,135,0
0.029872,0.053539,0.012636,71,1
0.032935,0.057169,0.021226,24,1
0.035003,0.086207,0.035881,33,1
0.051693,0.098911,0.045894,19,1
0.073663,0.079855,0.08226,17,1
0.068801,0.098911,0.074082,17,1
0.059729,0.11343,0.095643,17,1
0.077126,0.11887,0.11445,19,1
0.093168,0.12523,0.11923,20,1
0.092146,0.12341,0.056982,87,1
0.11669,0.12613,0.13023,16,1
0.16004,0.12704,0.12842,15,1
0.20316,0.1225,0.11506,15,1
0.25542,0.11797,0.089849,15,1
0.26655,0.1225,0.16619,14,1
0.28471,0.13339,0.18434,15,1
0.25974,0.13884,0.13966,15,1
0.20715,0.14065,0.11626,16,1
0.19818,0.15245,0.11402,16,1
0.1717,0.15699,0.08324,16,1
0.17085,0.14791,0.069446,87,1
0.17938,0.13793,0.083305,16,1
0.17642,0.13339,0.078689,17,1
0.14747,0.14519,0.049143,18,1
0.12585,0.1588,0.057508,21,1
0.11893,0.15789,0.078274,23,1
0.10718,0.1461,0.070775,27,1
0.10316,0.13702,0.072917,27,1
0.096744,0.14973,0.053382,26,1
0.087432,0.17604,0.045967,23,1
0.081317,0.1824,0.08512,24,1
0.0693,0.16878,0.098094,24,1
0.075022,0.17332,0.10486,24,1
0.095494,0.19056,0.15338,24,1
0.14048,0.16788,0.17454,23,1
0.14759,0.13884,0.15882,23,1
0.13513,0.12976,0.15802,22,1
0.13685,0.14428,0.14436,21,1
0.12963,0.15517,0.14422,19,1
0.14265,0.13612,0.13675,18,1
0.1468,0.12523,0.17131,19,1
0.1388,0.14065,0.17567,19,1
0.12637,0.15336,0.17302,19,1
0.11977,0.15336,0.16062,19,1
0.10847,0.14519,0.16347,19,1
0.095176,0.14791,0.14147,20,1
0.098802,0.15789,0.15976,20,1
0.1083,0.15426,0.14519,21,1
0.12608,0.1461,0.14117,22,1
0.12014,0.15426,0.12853,23,1
0.094497,0.1588,0.11433,24,1
0.10819,0.16062,0.087796,23,1
0.1257,0.16243,0.1674,23,1
0.13914,0.15064,0.15574,22,1
0.16298,0.14791,0.15995,21,1
0.16799,0.14973,0.1945,21,1
0.15836,0.14065,0.14629,22,1
0.15921,0.12976,0.17831,22,1
0.13912,0.13702,0.19174,23,1
0.12043,0.13612,0.17431,23,1
0.16547,0.12069,0.16835,22,1
0.15579,0.11978,0.11435,20,1
0.10153,0.11252,0.11239,20,1
0.11523,0.10345,0.12478,21,1
0.14797,0.10526,0.12175,22,1
0.11912,0.11071,0.11007,22,1
0.049519,0.11525,0.08245,20,1
0.038767,0.12523,0.09135,20,1
0.052658,0.11797,0.10664,21,1
0.051968,0.11252,0.097508,21,1
0.057755,0.11343,0.097183,21,1
0.05258,0.097096,0.082321,21,1
0.070121,0.094374,0.047096,21,1
0.084955,0.1098,0.041254,23,1
0.087599,0.10163,0.056662,24,1
0.091616,0.076225,0.082022,24,1
0.070476,0.080762,0.079579,23,1
0.054356,0.076225,0.0586,23,1
0.040823,0.078947,0.035347,25,1
0.035597,0.07441,0.01924,100,1
0.036468,0.04265,0.017829,43,1
0.023972,0.045372,0.01608,23,1
0.00085148,0.063521,0.011865,24,1
0,0.061706,0.016595,23,1
0.00063619,0.055354,0.013548,23,1
0.00024902,0.048094,0.012621,23,1
0,0.043557,0.007022,23,1
0,0.061706,0.0060153,25,1
0,0.078947,0,56,0
0.0024766,0.067151,0.0050898,97,0
0.0064246,0.07078,0.0030173,105,0
0.023463,0.091652,0.018383,39,0
0.030087,0.086207,0.019773,39,0
0.017962,0.069873,0.013132,27,0
0.022663,0.058984,0.011388,26,0
0.025561,0.061706,0.0074584,12,0
0.033128,0.057169,0.010423,81,0
0.03406,0.045372,0.0097444,45,0
0.016423,0.056261,0.011299,76,0
0.014946,0.067151,0.0080491,41,0
0.024015,0.059891,0.021759,39,0
0.023196,0.053539,0.0061865,52,0
0.027647,0.056261,0.0121,82,0
0.032265,0.071688,0.014784,60,1
0.037459,0.084392,0.042375,26,1
0.0455,0.080762,0.030361,25,1
0.047385,0.068966,0.022436,26,1
0.043853,0.061706,0.016307,109,1
0.054445,0.054446,0.020642,29,1
0.057984,0.047187,0.031836,30,1
0.03948,0.050817,0.01772,32,1
0.032312,0.052632,0.016348,33,1
0.0379,0.062613,0.021031,32,1
0.039585,0.072595,0.017493,30,1
0.057008,0.066243,0.043952,28,1
0.070233,0.067151,0.067081,27,1
0.063814,0.085299,0.081497,26,1
0.053104,0.10526,0.076007,24,1
0.058728,0.11434,0.10122,23,1
0.064067,0.1343,0.090215,22,1
0.053818,0.14791,0.09537,21,1
0.0521,0.12341,0.07962,20,1
0.06317,0.098911,0.054483,19,1
0.05798,0.10526,0.059236,19,1
0.039473,0.11434,0.047426,19,1
0.034897,0.11252,0.055745,19,1
0.033291,0.12069,0.060004,91,1
0.046703,0.11434,0.059286,18,1
0.060817,0.12976,0.10668,20,1
0.069319,0.1461,0.10444,21,1
0.072981,0.14338,0.1323,20,1
0.067808,0.13702,0.056764,19,1
0.059942,0.12341,0.0404,19,1
0.1303,0.097096,0.030658,33,1
0.1727,0.075318,0.039034,86,1
0.14451,0.077132,0.057697,84,1
0.10168,0.092559,0.027021,83,1
0.076984,0.10254,0.046769,23,1
0.067706,0.097096,0.042217,23,1
0.05529,0.10436,0.039424,23,1
0.063158,0.10526,0.01653,97,1
0.069222,0.10708,0.036338,105,1
0.063896,0.097096,0.021149,116,1
0.062966,0.078947,0.023797,81,1
0.066161,0.067151,0.020963,52,1
0.053932,0.057169,0.019224,39,1
0.029951,0.061706,0.012474,41,1
0.030044,0.067151,0.015537,50,1
0.028921,0.067151,0.015969,38,1
0.013377,0.075318,0.0066261,82,1
0.01949,0.075318,0.010424,55,1
0.033709,0.069873,0.012039,138,1
0.038886,0.071688,0.013071,123,1
0.047916,0.069873,0.020794,86,0
0.058077,0.063521,0.013037,35,0
0.061027,0.052632,0.0071248,54,0
0.059913,0.043557,0.0093216,39,0
0.051499,0.049909,0.006917,144,0
0.04508,0.053539,0.013143,144,0
0.062666,0.039927,0.013567,32,0
0.080695,0.027223,0.018969,66,1
0.067485,0.048094,0.012821,142,1
0.050013,0.083485,0.011071,116,1
0.057378,0.083485,0.044119,25,1
0.062806,0.077132,0.026518,66,1
0.062118,0.080762,0.020636,23,1
0.064339,0.08167,0.03641,24,1
0.059827,0.07078,0.037399,25,1
0.046366,0.07078,0.016667,25,1
0.077038,0.07441,0.028844,27,1
0.088009,0.072595,0.021577,95,1
0.082647,0.08167,0.019083,31,1
0.10792,0.080762,0.024246,96,1
0.11483,0.091652,0.023708,87,1
0.12325,0.097096,0.025955,151,1
0.11813,0.097096,0.031521,64,1
0.13729,0.091652,0.044397,31,1
0.17168,0.079855,0.023582,40,1
0.15078,0.079855,0.043845,43,1
0.12689,0.092559,0.024603,83,1
0.11351,0.10073,0.030189,40,1
0.092312,0.094374,0.034539,42,1
0.091134,0.096189,0.033974,22,1
0.080186,0.097096,0.036476,22,1
0.075817,0.098911,0.032355,24,1
0.10589,0.085299,0.023001,148,1
0.10833,0.064428,0.036817,87,1
0.091248,0.072595,0.024777,17,1
0.10505,0.084392,0.044438,22,1
0.10384,0.090744,0.035217,24,1
0.087547,0.089837,0.031249,24,1
0.074739,0.07804,0.02643,36,1
0.056697,0.07441,0.018185,39,1
0.095487,0.090744,0.021042,17,1
0.12014,0.093466,0.015609,40,1
0.10571,0.073503,0.017904,85,1
0.076778,0.072595,0.020483,84,1
0.057632,0.068058,0.0124,115,1
0.072204,0.077132,0.027361,67,1
0.072681,0.092559,0.029101,31,1
0.057431,0.08167,0.022022,45,1
0.044497,0.085299,0.011994,32,0
0.038144,0.085299,0.025556,103,0
0.028392,0.090744,0.013326,49,0
0.022091,0.098911,0.013674,79,0
0.026756,0.088929,0.013016,31,0
0.024148,0.069873,0.013669,119,0
0.020071,0.068058,0.020796,35,0
0.023702,0.07078,0.014072,82,0
0.024156,0.062613,0.0096083,82,1
0.028969,0.07441,0.013462,79,1
0.037044,0.10163,0.020612,27,1
0.056048,0.10889,0.034082,20,1
0.11597,0.084392,0.084714,16,1
0.17821,0.062613,0.075394,15,1
0.18757,0.058076,0.083835,16,1
0.13856,0.065336,0.099099,16,1
0.090755,0.073503,0.061268,18,1
0.072743,0.082577,0.047065,22,1
0.071165,0.079855,0.024105,23,1
0.075221,0.073503,0.036504,24,1
0.069616,0.08167,0.056901,18,1
0.07536,0.099819,0.10076,18,1
0.071023,0.10526,0.1118,19,1
0.068794,0.11071,0.12878,20,1
0.07968,0.1343,0.13177,20,1
0.093287,0.14701,0.15423,20,1
0.10542,0.15971,0.1342,21,1
0.12077,0.16334,0.12084,23,1
0.15536,0.14428,0.085333,26,1
0.15914,0.13884,0.10148,30,1
0.12286,0.16152,0.10396,32,1
0.096092,0.18149,0.1044,34,1
0.087916,0.1833,0.14235,34,1
0.093682,0.17604,0.15144,34,1
0.097669,0.17695,0.13403,33,1
0.083324,0.1824,0.13917,35,1
0.076301,0.16152,0.11018,37,1
0.084011,0.13793,0.088886,38,1
0.077224,0.14791,0.091049,39,1
0.078739,0.14519,0.07542,41,1
0.07318,0.15336,0.069201,44,1
0.049862,0.15336,0.082728,45,1
0.046016,0.15517,0.07871,46,1
0.04877,0.17514,0.081948,47,1
0.050149,0.18149,0.092172,47,1
0.049358,0.16878,0.10376,48,1
0.051932,0.14428,0.097457,47,1
0.059105,0.14065,0.083553,47,1
0.065466,0.13793,0.096999,47,1
0.07323,0.13339,0.085768,48,1
0.079377,0.13793,0.070273,49,1
0.082847,0.14247,0.060119,49,1
0.079399,0.13612,0.059373,49,1
0.065576,0.14338,0.095151,50,1
0.053001,0.15154,0.073993,51,1
0.046069,0.15336,0.069153,53,1
0.041178,0.15426,0.055291,53,1
0.042749,0.13975,0.057209,53,1
0.044319,0.12613,0.047865,53,1
0.044539,0.11162,0.052496,53,1
0.049428,0.11071,0.055048,54,1
0.052822,0.12341,0.05824,54,1
0.046178,0.13249,0.077444,54,1
0.042509,0.13975,0.066268,54,1
0.04265,0.13793,0.073975,53,1
0.039106,0.13521,0.084714,51,1
0.082745,0.12886,0.065217,50,1
0.094562,0.11797,0.06942,50,1
0.066037,0.11615,0.073482,51,1
0.057297,0.1225,0.084556,52,1
0.051602,0.12613,0.075229,52,1
0.051007,0.13249,0.061598,53,1
0.050074,0.13158,0.051119,53,1
0.040842,0.12341,0.061235,53,1
0.043583,0.11252,0.06695,53,1
0.081174,0.083485,0.089947,53,1
0.10422,0.072595,0.11113,52,1
0.10313,0.080762,0.088804,51,1
