@relation featureMatrix

@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.73395,6,1
0.60274,6,1
0.78693,8,1
0.9315,6,1
0.80709,3,1
0.66419,3,1
0.3462,3,1
0.10767,7,1
0.10693,7,1
0.21814,5,1
0.28852,5,1
0.16101,3,1
0.084158,2,1
0.097741,8,1
0.17263,11,1
0.10273,7,1
0.071873,6,1
0.061506,8,1
0.069256,10,1
0.047147,7,1
0.00086462,1,1
0.043506,5,1
0.05385,4,1
0.0020979,5,1
0.045497,1,1
0.028349,3,1
0,1,1
0,1,1
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.0052171,5,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,1
0.019225,1,1
0.02676,1,1
0.00757,2,1
0.001656,2,1
0.093608,2,1
0.046741,3,1
0.022899,2,1
0.048114,2,1
0.01543,3,1
0.10883,3,1
0.026826,3,1
0.0011105,3,1
0.075864,2,1
0.022062,2,1
0.030939,4,1
0.06799,3,1
0.15996,2,1
0.032613,2,1
0.031267,2,1
0.016562,1,1
0.015163,2,1
0.039955,2,1
0,1,1
0.01735,1,1
0.11147,3,1
0.030785,4,1
0,1,1
0.097452,2,1
0.11248,2,1
0.079262,3,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0.0173,2,1
0.024988,2,1
0.016607,2,1
0.0011203,6,1
0.067901,1,1
0.010811,2,1
0.18315,1,1
0.22316,9,1
0.24842,9,1
0.70731,3,1
0.9384,3,1
1.1117,3,1
1.0201,3,1
1.3239,3,1
1.237,3,1
1.0248,3,1
0.48864,4,1
0.1293,5,1
0.13454,3,1
0.13784,3,1
0.00038452,1,1
0.0039385,3,1
0.081456,3,1
0,1,1
0.027276,2,0
0,1,0
0,1,0
0.00017792,3,0
0.061309,3,0
0,1,0
0.011396,3,0
0,1,0
0,1,0
0,1,0
0.0016586,6,0
0,1,0
0,1,0
0,1,0
0,1,0
0.00021997,4,0
0.013875,3,0
0,1,0
0,1,0
0,1,0
0,1,0
0.0037717,9,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.0050864,1,1
0.16128,3,1
0.20656,8,1
0.093428,6,1
0.59971,6,1
1.2616,6,1
1.3974,7,1
1.4165,6,1
1.5291,4,1
1.5206,6,1
1.2869,13,1
1.2118,14,1
1.1976,14,1
1.1733,19,1
1.2786,19,1
1.3124,19,1
1.1956,22,1
1.1788,22,1
1.1951,22,1
1.2184,24,1
1.2703,24,1
1.2241,23,1
1.2221,22,1
1.2751,17,1
1.3276,17,1
1.3293,19,1
1.3124,22,1
1.3586,18,1
1.3597,18,1
1.3074,19,1
1.3612,24,1
1.379,24,1
1.3793,24,1
1.3864,24,1
1.4865,22,1
1.5226,24,1
1.4795,15,1
1.3738,18,1
1.3561,9,1
1.2614,23,1
1.3218,17,1
1.2035,8,1
1.2226,12,1
1.3852,9,1
1.4122,5,1
1.3832,5,1
1.3726,7,1
1.2906,19,1
1.1418,20,1
1.3729,8,1
1.2921,14,1
1.3417,10,1
1.0682,8,1
0.85185,8,1
0.96704,4,1
0.64395,6,1
0.27234,5,1
0.23482,8,1
0.71347,4,1
0.81098,4,1
0.79215,5,1
1.3545,4,1
1.6266,4,1
1.6689,4,1
1.4589,4,1
1.3643,4,1
1.3532,4,1
1.3764,4,1
1.3305,3,1
1.254,3,1
1.1907,3,1
1.2008,3,1
1.3564,5,1
1.4139,4,1
1.3197,4,1
1.1197,5,1
1.2226,5,1
1.3456,5,1
1.1791,5,1
1.181,5,1
1.2239,5,1
1.4805,5,1
1.2398,5,1
1.17,5,1
1.3682,5,1
1.4085,5,1
1.0336,5,1
1.0353,5,1
1.1811,5,1
1.2908,5,1
1.0582,4,1
0.99827,4,1
1.2894,3,1
1.3012,3,1
1.099,3,1
0.94225,3,1
0.97366,3,1
1.0003,3,1
0.89409,3,1
0.58409,4,1
0.34117,6,1
0.39757,4,1
0.3817,3,1
0.21847,5,1
0.17959,3,1
0.10421,2,1
0.019725,4,1
0.061434,2,1
0.25468,3,1
0.12896,3,1
0.20927,3,1
0.32238,3,1
0.065861,3,1
0.009384,2,1
0.21224,3,1
0.17907,2,1
0.038956,3,1
0.072183,3,1
0.32369,3,1
0.17258,3,1
0.037264,3,1
0.17064,3,1
0.14788,3,1
0.088142,3,1
0.048419,3,1
0.096929,3,1
0.23842,3,1
0.3857,3,1
0.15069,3,1
0.20119,3,1
0.30272,3,1
0.2087,2,1
0.066481,3,1
0.14928,3,1
0.35125,3,1
0.33092,3,1
0.2326,3,1
0.14585,2,1
0.24978,3,1
0.27857,3,1
0.35921,3,1
0.29737,3,1
0.041416,3,1
0.0080414,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0.00026637,5,1
0,1,1
5.8847e-05,1,1
0.013448,5,1
0,1,1
0.064086,7,1
0.1975,3,1
0.49156,2,1
1.0578,3,1
1.2841,3,1
0.96035,3,1
0.63172,3,1
0.68968,3,1
0.79328,3,1
0.44821,2,1
0.03876,2,1
0.037369,2,1
0.027299,4,1
0.0038031,2,1
0,1,1
0,1,1
0,1,1
0,1,0
0.0012441,3,0
0.00024042,4,0
0.00071801,8,0
0,1,0
0,2,0
0.058958,3,0
0,1,0
0,1,0
0.00030578,1,0
0,1,0
0.00043605,2,0
0.00018184,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.0036251,1,0
0,1,0
0.012907,1,0
0.013277,1,0
0.053621,3,0
0.0011748,1,0
0.016426,3,0
0.093256,6,0
0.13659,5,1
0.38281,4,1
1.1396,4,1
1.1166,4,1
0.99855,4,1
1.4807,4,1
1.1699,4,1
1.4826,4,1
1.0228,4,1
0.74796,6,1
1.0335,6,1
0.69965,8,1
0.70274,6,1
1.2285,6,1
0.93298,6,1
0.99888,10,1
1.1529,10,1
1.1653,6,1
1.2177,9,1
1.1842,9,1
1.2158,9,1
1.0941,8,1
0.9879,9,1
1.163,8,1
1.0902,5,1
1.2909,5,1
1.3372,5,1
1.1959,5,1
1.1495,5,1
1.2581,5,1
1.2616,3,1
1.3055,3,1
1.3512,3,1
1.3541,3,1
1.2064,3,1
1.2025,3,1
1.4408,3,1
1.2059,3,1
0.73158,3,1
0.88708,13,1
0.6018,14,1
0.60632,12,1
0.49279,13,1
0.83959,7,1
0.78589,3,1
0.341,3,1
0.91222,3,1
0.61179,3,1
0.90395,3,1
1.0375,3,1
0.89845,3,1
1.039,3,1
1.1128,3,1
0.80431,3,1
0.93224,3,1
1.0653,3,1
0.89019,3,1
0.8885,3,1
0.74196,3,1
0.71532,3,1
0.5246,9,1
0.25382,8,1
0.1213,6,1
0.048325,4,1
0.20595,2,1
0.17691,3,1
0.38484,2,1
0.32715,2,1
0.11776,4,1
0.13634,5,1
0.38893,5,1
0.20157,5,1
0.43386,3,1
0.20997,6,1
0.12364,9,1
0.27061,16,1
0.35222,17,1
0.35114,14,1
0.33142,13,1
0.24876,10,1
0.32499,7,1
0.27444,11,1
0.31839,8,1
0.39137,10,1
0.21378,16,1
0.28112,15,1
0.40187,15,1
0.48143,18,1
0.40317,18,1
0.22649,14,1
0.22649,8,1
0.033216,11,1
0.14427,7,1
0.12426,7,1
0.0069503,9,1
0.052308,7,0
0.094132,6,0
0.016593,4,0
0.0014993,2,0
0.0048161,4,0
0.012586,5,0
0.0057712,5,0
0.0017528,2,0
0.0045629,2,0
0.41672,3,0
0.64567,3,1
0.55791,3,1
0.88652,3,1
1.0274,3,1
0.51057,3,1
0.3287,3,1
0.7763,3,1
0.81068,3,1
0.74533,3,1
0.70818,3,1
0.86966,3,1
0.66135,3,1
0.96813,3,1
0.44491,3,1
0.50065,3,1
0.40604,2,1
0.13323,7,1
0.43541,9,1
0.53538,9,1
0.51818,9,1
0.76415,9,1
0.83105,9,1
0.84277,9,1
0.55353,10,1
0.62387,10,1
0.79059,12,1
0.76608,10,1
0.82488,10,1
0.89766,10,1
0.87613,11,1
0.99078,10,1
1.0897,7,1
1.094,4,1
1.028,3,1
0.95326,11,1
1.1467,9,1
0.85153,10,1
0.77367,10,1
1.1174,10,1
1.0641,8,1
0.82148,10,1
0.80038,10,1
0.79713,9,1
0.859,10,1
0.76137,10,1
0.87702,10,1
0.74787,8,1
0.87535,7,1
0.81826,9,1
0.74318,11,1
0.58907,7,1
0.75586,3,1
0.84765,5,1
0.70186,9,1
0.86248,8,1
0.9093,6,1
1.0649,7,1
0.68861,8,1
0.64571,10,1
0.74493,12,1
0.86467,11,1
0.76959,13,1
0.90216,10,1
0.87767,9,1
0.96145,9,1
1.01,12,1
1.1209,12,1
1.1152,15,1
1.0136,15,1
1.0717,15,1
1.0984,7,1
1.1056,4,1
1.0739,8,1
0.83304,11,1
0.89243,10,1
0.98496,5,1
1.1109,9,1
1.1079,11,1
1.1261,14,1
1.2063,14,1
1.2701,10,1
1.2674,10,1
1.1918,12,1
1.1544,12,1
1.1457,8,1
1.1605,9,1
1.0597,5,1
1.0658,3,1
1.139,4,1
1.147,4,1
1.141,4,1
1.0993,3,1
1.1652,3,1
1.2405,3,1
1.0256,3,1
1.0778,3,1
1.0753,4,1
1.0877,8,1
1.1237,4,1
1.0258,4,1
1.0916,4,1
1.213,7,1
1.1623,8,1
1.1399,8,1
1.2188,4,1
1.2213,4,1
1.1801,8,1
1.1472,8,1
1.1832,8,1
1.1894,8,1
1.1963,8,1
1.2787,8,1
1.359,4,1
1.4536,4,1
1.5269,4,1
1.545,3,1
1.6069,3,1
1.5187,3,1
1.5084,3,1
1.5121,3,1
1.4754,4,1
1.4449,4,1
1.4978,4,1
1.5108,4,1
1.4907,4,1
1.5544,4,1
1.4451,4,1
1.4178,4,1
1.4064,4,1
1.4212,4,1
1.4285,4,1
1.5281,4,1
1.6013,4,1
1.4908,4,1
1.5463,4,1
1.5161,4,1
1.473,4,1
1.5701,4,1
1.545,4,1
1.5761,4,1
1.5508,4,1
1.472,4,1
1.5696,4,1
1.5879,4,1
1.5662,4,1
1.5931,4,1
1.5315,4,1
1.5494,4,1
1.4847,4,1
1.4751,4,1
1.5359,4,1
1.6148,4,1
1.5687,4,1
1.5636,4,1
1.5012,4,1
1.4626,3,1
1.3269,3,1
1.1886,3,1
1.4901,3,1
1.3674,3,1
1.3852,3,1
1.3436,3,1
1.3075,3,1
1.4144,3,1
1.2287,3,1
1.145,3,1
1.3069,3,1
1.2821,3,1
1.2566,3,1
1.0039,3,1
0.83474,3,1
0.9756,3,1
1.0797,3,1
0.9486,3,1
0.79217,3,1
0.82896,3,1
1.0833,3,1
0.76949,3,1
0.82181,3,1
0.95719,3,1
0.847,3,1
0.76167,4,1
0.66158,3,1
0.4985,4,1
0.43502,4,1
0.14903,4,1
0.0028664,2,1
0.13006,4,1
0.34656,3,1
0.18407,3,1
0.033693,3,1
0.0067799,1,1
0.026498,1,1
0.050289,2,1
0.11271,2,1
0.085706,2,1
0.027743,2,1
0.24986,2,1
0.23936,3,1
0.10994,1,1
0.089289,2,1
0.0039317,4,1
0.0037919,1,1
0.27786,2,1
0.86713,3,1
0.91616,3,1
0.77361,3,1
0.52103,3,1
0.72866,2,1
0.57528,2,1
0.34322,3,1
0.44191,2,1
0.47512,2,1
0.36448,1,1
0.022599,2,1
0.020436,4,1
0.023604,3,1
0.05411,2,1
0.14878,3,1
0.09888,3,0
0.13752,2,0
0.083231,2,0
0,1,0
0.13209,1,0
0.10557,2,0
0.068276,1,0
0.010724,3,0
0.069147,2,0
0.077017,2,0
0,1,0
0,1,0
0.12449,1,0
0.13433,1,0
0.12075,1,0
0,1,0
0,1,0
0.15261,3,0
0.086854,3,0
0.074192,2,0
0,1,0
0,1,0
0.024381,2,0
0.17062,6,0
0.19351,7,1
0.20148,7,1
0.32922,19,1
0.55337,19,1
0.52907,19,1
0.49687,14,1
0.63693,6,1
0.80685,6,1
0.98615,7,1
1.1116,11,1
1.3397,7,1
1.4525,7,1
1.3824,7,1
1.5211,7,1
1.5785,7,1
1.3127,7,1
1.0782,8,1
1.063,8,1
0.98964,13,1
1.0351,23,1
1.1937,22,1
1.2791,24,1
1.2822,24,1
1.373,24,1
1.2644,24,1
1.1729,24,1
1.2059,24,1
1.2322,24,1
1.3816,24,1
1.4119,24,1
1.3754,24,1
1.339,24,1
1.3839,23,1
1.4124,24,1
1.4344,23,1
1.3539,23,1
1.2513,11,1
1.3531,7,1
1.2581,8,1
1.3482,8,1
1.4102,23,1
1.3376,23,1
1.3487,23,1
1.3721,23,1
1.4017,23,1
1.2633,20,1
1.1918,15,1
1.3196,8,1
1.4615,8,1
1.4395,8,1
1.3486,8,1
1.2454,8,1
1.3999,8,1
1.4178,7,1
0.99891,7,1
0.32464,7,1
0.36553,7,1
0.0047549,9,1
0.015209,6,1
0.2627,4,1
0.59871,5,1
0.39021,6,1
0.96014,8,1
1.1355,4,1
1.2804,4,1
1.4904,4,1
1.4403,4,1
1.2256,6,1
1.0719,10,1
0.41129,10,1
0.63677,11,1
0.6258,14,1
0.24393,12,1
0.34954,10,1
0.40833,10,1
0.24718,10,1
0.61785,10,1
0.42709,10,1
0.3745,10,1
0.99268,10,1
0.85234,10,1
0.81222,10,1
0.83256,10,1
0.48304,10,1
0.53067,10,1
0.82433,11,1
0.92539,10,1
1.2588,10,1
1.3081,10,1
1.2452,10,1
0.78378,10,1
0.89693,10,1
0.91234,10,1
0.67021,10,1
1.0463,10,1
1.2244,10,1
1.155,6,1
0.97182,9,1
0.95831,9,1
0.96681,9,1
0.90374,9,1
0.7704,9,1
0.74261,9,1
0.85727,10,1
1.0242,8,1
1.0947,6,1
0.94253,5,1
0.93785,9,1
1.0348,9,1
1.0263,6,1
0.8497,5,1
0.65772,7,1
0.86217,9,1
1.1688,10,1
1.1052,6,1
1.0742,3,1
1.0982,3,1
0.67668,3,1
0.26249,8,1
0.31068,7,1
0.53253,7,1
0.45339,4,1
0.25838,3,1
0.22204,4,1
0.25458,6,1
0.037003,6,1
0.032429,6,1
0.16117,7,1
0.18763,7,1
0.092448,10,1
0.028436,5,1
0.069596,5,1
0.0048571,1,1
0.0020287,1,1
0.10276,3,1
0.073073,5,1
0.053791,3,1
0.014892,1,1
0.0051901,1,1
0.072867,4,0
0,1,0
0,1,0
0.11653,4,0
0.1745,3,0
0.066742,2,0
0.028991,1,0
0.11089,2,0
0.18061,1,0
0.045056,2,0
0.11044,3,0
0.12735,3,0
0.089536,3,0
0.063102,5,0
0.054288,4,1
0.086264,4,1
0.067144,7,1
0.028169,3,1
0.10262,6,1
0.26798,7,1
0.43206,6,1
0.39681,5,1
0.09646,3,1
0.048363,3,1
0.071251,3,1
0.01073,2,1
0.11438,1,1
0.22876,3,1
0.23126,3,1
0.16545,3,1
0.0062486,3,1
0.019337,4,1
0.14154,3,1
0.12858,2,1
0.13973,2,1
0.0098791,1,1
0.17039,3,1
0.10193,3,1
0,1,1
0.26816,3,1
0.35377,3,1
0.33312,2,1
0.20206,2,1
0.1093,2,1
0.57078,2,1
0.17357,1,1
0.19374,1,1
0.022938,1,1
0.0095988,1,1
0.056593,1,1
0.052032,2,1
0.013928,1,1
0.06542,1,1
0.04472,2,1
0.04619,3,1
0.071847,3,1
0.049004,4,1
0.12804,10,1
0.19498,8,1
0.85712,3,1
1.1603,3,1
1.0929,3,1
1.0005,3,1
1.3396,3,1
1.3447,3,1
1.1338,3,1
0.52281,4,1
0.32931,6,1
0.23177,3,1
0.050708,5,1
0.036116,2,1
0.015822,3,1
0.036431,4,1
0.053905,3,1
0.0083918,3,0
0.034,2,0
0.061725,3,0
0.03014,2,0
0.077779,3,0
0.10392,3,0
0,1,0
0,1,0
0.016282,3,0
0.039809,3,0
0.044959,3,0
0.056331,3,0
0.30661,3,0
0.07266,5,0
0.016282,2,0
0,1,0
0,1,0
0.038631,2,0
0.037007,2,0
0.046099,4,0
0.021981,2,0
0.049225,2,0
0.045179,2,0
0.0012331,1,0
0.063574,1,0
0.059177,3,0
0.13303,2,0
0.038601,2,0
0,1,1
0.073359,3,1
0.037032,12,1
0.19809,5,1
0.90992,6,1
1.354,6,1
1.4645,7,1
1.4506,6,1
1.5407,4,1
1.5003,6,1
1.3458,13,1
1.26,14,1
1.2634,14,1
1.2203,19,1
1.3003,18,1
1.341,19,1
1.1882,22,1
1.1565,22,1
1.248,22,1
1.2795,24,1
1.3235,24,1
1.2868,23,1
1.2867,22,1
1.3036,17,1
1.2795,17,1
1.3064,19,1
1.3373,22,1
1.3475,18,1
1.3442,19,1
1.3685,19,1
1.4082,24,1
1.4054,24,1
1.381,24,1
1.4088,24,1
1.5032,24,1
1.4925,24,1
1.4638,15,1
1.3916,18,1
1.3753,9,1
1.2614,23,1
1.3427,16,1
1.2825,7,1
1.2561,12,1
1.3248,9,1
1.3835,5,1
1.4299,5,1
1.4153,7,1
1.2882,19,1
1.178,20,1
1.4944,8,1
1.3443,14,1
1.3663,11,1
1.1529,8,1
0.95189,8,1
1.0081,4,1
0.64582,5,1
0.47513,5,1
0.39642,6,1
0.73799,4,1
0.87175,4,1
0.87383,4,1
1.4148,4,1
1.6538,4,1
1.6382,4,1
1.4391,4,1
1.4205,4,1
1.4262,4,1
1.5607,4,1
1.4868,3,1
1.3767,3,1
1.4314,3,1
1.3343,3,1
1.2963,5,1
1.3463,3,1
1.2315,4,1
1.289,5,1
1.3831,5,1
1.4461,5,1
1.5072,5,1
1.5488,5,1
1.383,5,1
1.2636,5,1
1.3509,5,1
1.4334,5,1
1.4314,5,1
1.4463,5,1
1.3959,5,1
1.362,5,1
1.3866,5,1
1.146,4,1
1.0585,4,1
1.2059,3,1
1.2586,3,1
1.302,3,1
1.2883,3,1
1.3727,3,1
1.4409,3,1
1.4264,3,1
1.2134,3,1
0.71944,4,1
0.40484,7,1
0.569,3,1
0.31729,3,1
0.26037,3,1
0.18959,4,1
0.024996,2,1
0.057374,3,1
0.054855,4,1
0.16474,3,1
0.21412,3,1
0.34422,3,1
0.31867,3,1
0.13018,3,1
0.036822,1,1
0.11816,4,1
0.43782,2,1
0.3101,2,1
0.3253,3,1
0.24193,3,1
0.1384,3,1
0.045304,3,1
0.18345,2,1
0.51861,2,1
0.15385,2,1
0.035158,3,1
0.16149,3,1
0.18416,3,1
0.24438,3,1
0.18733,3,1
0.046787,3,1
0.12951,3,1
0.1202,3,1
0.058627,3,1
0.30655,2,1
0.2684,2,1
0.28944,3,1
0.29237,2,1
0.24118,3,1
0.43486,3,1
0.62829,3,1
0.32669,3,1
0.20339,3,1
0.11133,4,1
0.014312,3,1
0,1,1
0.0030739,3,1
0.0044127,2,1
0,1,1
0.0074869,2,1
0.021712,3,1
0.0039308,1,1
0.025745,4,1
0.036952,1,1
0.012519,2,1
0.00013406,1,1
6.14e-05,1,1
0.02042,1,1
0.31857,2,1
0.7972,2,1
1.2046,3,1
1.1272,3,1
1.0177,3,1
1.0542,3,1
0.9867,3,1
0.73697,3,1
0.51131,2,1
0.17054,3,1
0.28686,2,1
0.15323,1,1
0.1962,1,1
0.1528,2,1
0.073599,3,1
0.042055,1,1
0,1,0
0.0062166,2,0
0.029894,1,0
0.020402,1,0
0.014059,1,0
0,4,0
0.0023975,4,0
0.093163,3,0
0,3,0
0,5,1
0.041016,7,1
0.040911,7,1
0.5696,4,1
0.62963,5,1
0.13903,8,1
0.28879,5,1
0.31903,4,1
0.35037,4,1
0.35438,4,1
0.34095,4,1
0.40284,4,1
0.44012,4,1
0.63377,4,1
0.95742,4,1
0.87741,4,1
0.78194,3,1
0.71538,2,1
0.43371,12,1
0.55905,8,1
0.72852,8,1
1.07,6,1
1.2273,6,1
1.3458,6,1
1.4603,6,1
1.4257,6,1
1.402,6,1
1.0791,6,1
1.0498,7,1
0.85523,8,1
0.93814,10,1
0.95404,8,1
1.001,6,1
0.88865,6,1
0.6176,6,1
0.65252,9,1
0.81074,8,1
0.92044,8,1
0.92255,6,1
0.89804,6,1
0.9787,6,1
0.99122,10,1
1.0522,10,1
1.0782,11,1
0.97264,12,1
0.72824,15,1
0.75536,11,1
0.70499,12,1
0.89131,12,1
0.96011,10,1
0.96824,10,1
1.0334,10,1
1.0631,6,1
0.86428,11,1
0.9818,6,1
0.95197,5,1
0.59182,7,1
0.79273,5,1
0.76519,5,1
0.29523,6,1
0.36001,9,1
0.32545,6,1
0.26678,5,1
0.73503,2,1
0.92955,2,1
1.0311,2,0
0.96146,2,0
1.0714,2,0
1.0748,2,0
1.0141,2,0
1.0399,2,0
0.64576,2,0
0.71093,2,0
0.71896,2,0
0.49823,2,0
0.77337,2,0
0.7072,1,0
0.52438,2,0
0.8362,2,0
0.65397,2,1
0.62425,4,1
0.35876,4,1
0.33572,11,1
0.54796,10,1
0.78658,5,1
0.83925,4,1
0.92409,4,1
0.69863,4,1
0.59479,4,1
0.2745,10,1
0.68767,6,1
1.1488,6,1
1.1186,9,1
1.0653,9,1
1.1446,9,1
1.1439,9,1
1.1304,12,1
1.0569,11,1
0.9307,12,1
0.81102,11,1
0.93924,14,1
0.79622,14,1
1.0527,10,1
1.214,8,1
1.2567,8,1
1.1726,8,1
1.226,9,1
1.2354,11,1
1.2418,11,1
1.2789,11,1
1.1933,13,1
1.2675,11,1
1.2438,13,1
1.2162,11,1
1.3383,11,1
1.2364,11,1
1.0966,13,1
1.0671,13,1
1.2172,11,1
1.3542,11,1
1.2648,11,1
1.1837,13,1
1.1754,13,1
1.1939,9,1
1.1089,13,1
1.2208,11,1
1.2541,11,1
1.3293,10,1
1.349,10,1
1.3217,10,1
1.0448,10,1
0.60181,10,1
0.36017,12,1
0.46502,11,1
0.41334,11,1
0.29727,16,1
0.50023,18,1
0.68998,16,1
0.75203,12,1
0.53133,12,1
0.66792,12,1
0.8765,12,1
0.87619,12,1
0.8212,14,1
0.90923,12,1
1.1337,12,1
1.0441,12,1
1.081,12,1
1.1753,12,1
1.049,12,1
1.1094,12,1
0.97229,12,1
0.78162,13,1
0.5326,13,1
0.43093,10,1
0.30253,14,1
0.31356,17,1
0.33694,16,1
0.28372,14,1
0.45033,15,1
0.50916,15,1
0.37247,17,1
0.40895,15,1
0.36651,17,1
0.13256,19,1
0.1103,14,1
0.39559,10,1
0.35896,3,1
0,6,1
0,4,1
0.033961,6,1
0.30288,1,1
0.24147,5,1
0.28514,8,1
0.60937,7,1
0.55455,4,1
0,11,1
0.067019,13,1
0.1001,16,1
0.056415,17,1
0.026454,17,1
0,17,1
0.16069,13,1
0.12343,16,1
0.045722,17,1
0.18982,18,1
0.3654,17,1
0.67435,15,1
0.60284,17,1
0.72603,11,1
0.76414,10,1
0.44458,10,1
0.18311,13,1
0.040201,14,1
0.075852,15,1
0.16332,16,1
0.26273,17,1
0.33432,17,1
0.34883,16,1
0.50435,16,1
0.43954,13,1
0.37834,12,1
0.63918,12,1
0.67606,12,1
0.65955,12,1
0.78565,12,1
0.86819,12,1
0.69446,12,1
0.50356,13,1
0.87191,17,1
0.86644,18,1
1.1007,18,1
1.0647,18,1
0.90032,15,1
1.035,16,1
0.89828,15,1
0.9778,15,1
0.96658,11,1
0.92057,19,1
0.82719,12,1
0.87999,12,1
1.0152,11,1
1.0908,10,1
1.1061,10,1
1.0944,10,1
1.0458,10,1
1.0096,10,1
1.005,10,1
0.91133,11,1
1.0821,11,1
0.92117,11,1
0.94853,11,1
0.80766,11,1
0.92067,12,1
1.0613,16,1
1.1919,19,1
1.0216,15,1
0.86933,12,1
0.93073,17,1
1.0156,18,1
0.84797,14,1
0.85545,14,1
0.7749,18,1
0.89787,18,1
0.67809,18,1
0.79613,10,1
0.98903,9,1
0.95092,9,1
0.85046,9,1
0.58628,9,1
0.39935,15,1
0.40925,13,1
0.55727,12,1
0.42223,11,1
0.51601,11,1
0.44618,11,1
0.70682,9,1
1.01,9,1
0.98856,9,1
0.92997,9,1
0.86055,4,1
0.71605,2,1
0.25686,5,1
0.17967,8,1
0.31322,7,1
0.27229,6,1
0.26897,9,1
0.26905,9,1
0.46882,2,1
0.3554,2,1
0.43432,2,1
0.96063,2,1
0.78171,2,0
0.17476,3,0
0.18618,3,0
0.20752,3,0
0.28569,3,0
0.16802,4,0
0.52977,4,0
0.57894,4,0
0.40092,4,0
0.63399,4,0
0.40475,3,0
0.65529,3,0
0.50274,3,0
0.28967,2,0
0.039167,5,0
0.036928,7,0
0.065353,7,0
0.21157,4,0
0.26099,4,0
0.41522,3,0
0.2454,4,1
0.096032,5,1
0.088803,11,1
0.39011,10,1
0.63186,8,1
0.79007,12,1
0.67462,12,1
0.92811,12,1
1.0252,12,1
0.78365,13,1
1.1425,9,1
1.2476,9,1
1.3912,9,1
1.4084,9,1
1.4496,10,1
1.4191,10,1
1.3817,9,1
1.211,9,1
1.2394,9,1
0.87064,11,1
0.76178,10,1
1.0156,10,1
0.87853,9,1
0.54753,11,1
0.4103,14,1
0.2652,16,1
0.67797,10,1
0.8417,10,1
0.59189,10,1
0.64288,17,1
0.81126,17,1
0.92377,17,1
1.1071,17,1
1.0964,17,1
1.3373,11,1
1.2068,11,1
0.99092,13,1
0.9767,12,1
1.1135,12,1
1.2718,12,1
1.306,12,1
1.2884,12,1
1.1454,12,1
1.2462,12,1
1.2601,12,1
1.2132,12,1
1.1767,11,1
1.2026,11,1
1.166,11,1
1.0494,11,1
0.89836,11,1
0.94877,15,1
1.1032,11,1
1.1879,11,1
1.3348,11,1
1.374,11,1
1.2709,9,1
1.2675,9,1
1.1189,9,1
0.86356,13,1
1.1375,9,1
1.1672,9,1
0.88311,10,1
0.89712,9,1
1.1282,9,1
1.2016,9,1
0.62315,9,1
0.7063,10,1
0.94946,9,1
0.93639,9,1
1.0373,9,1
0.88286,9,1
0.37073,11,1
0.38048,11,1
0.383,14,1
0.34062,12,1
0.29276,10,1
0.19884,9,1
0.2069,9,1
0.18791,9,1
0.6371,2,1
0.57897,3,1
0.34558,6,1
0.42944,4,1
0.41045,5,1
0.40037,6,1
0.38148,4,1
0.4094,2,1
0.15821,8,0
0.25841,5,0
0.17671,7,0
0.31498,10,0
0.35095,10,0
0.092289,7,0
0.22283,7,0
0.23824,4,0
0.57744,2,0
0.23904,2,0
0,7,0
0.086623,6,0
0.47438,4,0
0.24274,7,0
0.169,5,0
0.33979,7,1
0.46143,6,1
0.42201,9,1
0.32274,7,1
0.49124,4,1
0.52206,4,1
0.48814,4,1
0.42765,4,1
0.44614,4,1
0.2343,5,1
0.17305,6,1
0.37278,5,1
0.49431,7,1
0.67314,8,1
0.60096,11,1
0.77368,16,1
0.72332,18,1
0.71616,18,1
0.61877,17,1
0.44419,12,1
0.40301,13,1
0.38248,12,1
0.4426,12,1
0.46359,12,1
0.56542,10,1
0.64681,18,1
0.78832,18,1
0.7113,18,1
0.46109,17,1
0.26768,14,1
0.64415,4,1
1.0124,6,1
0.79881,5,1
0.68509,5,1
0.35517,11,1
0.3371,12,1
0.41288,10,1
0.33039,11,1
0.40269,13,1
0.48905,13,1
0.42385,5,1
0.52819,3,1
0.41341,3,1
0.3197,6,1
0.31356,4,1
0.50391,3,1
0.18462,4,1
0.12761,6,1
0.27444,7,1
0.054773,7,1
0.031753,6,0
0.25726,3,0
0.30482,2,0
0.07777,4,0
0.1688,4,0
0.37853,4,0
1.0817,2,0
0.89484,2,1
0.29856,4,1
0.16722,8,1
0.28664,8,1
0.24388,8,1
0.22799,5,1
0.37677,9,1
0.48525,8,1
0.49149,8,1
0.3615,4,1
0.42586,7,1
0.18063,8,1
0.36371,5,1
0.21818,7,1
0.31296,8,1
0.28505,6,1
0.26258,6,1
0.29049,5,1
0.41642,8,1
0.31036,8,1
0.236,10,1
0.20561,9,1
0.45782,6,1
0.39354,9,1
0.26551,10,1
0.59994,5,1
0.68884,5,1
