@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.055087,0.020871,733.01,4.3525,0,1
0.057802,0.015426,672.82,4.4132,323,1
0.036982,0.014519,323.41,4.6257,43.066,0
0.011575,0.020871,304.28,4.5753,86.133,0
0.0084306,0.023593,343.21,4.5031,0,0
0.00054425,0.019056,135.89,4.9556,107.67,0
0,0.019056,91.314,4.9544,86.133,0
0,0.033575,86.968,4.9855,344.53,0
0.0024008,0.028131,310.16,4.6503,323,0
0.017917,0.015426,302.89,4.6463,344.53,0
0.021049,0.013612,219.64,4.8083,86.133,0
0.015986,0.019964,135.15,4.8673,107.67,0
0.023251,0.030853,365.46,4.568,323,0
0.05824,0.020871,423.12,4.5144,0,0
0.054436,0.012704,375.43,4.4861,323,0
0.024503,0.015426,294.74,4.5464,323,0
0.024814,0.021779,144.88,4.7982,0,0
0.032056,0.020871,354.27,4.3714,323,0
0.042626,0.019964,337.97,4.6396,86.133,0
0.024401,0.022686,117.76,4.8636,0,0
0.0056742,0.018149,32.395,4.9838,86.133,0
0.031973,0.015426,75.377,4.975,107.67,0
0.035285,0.014519,68.745,4.9736,107.67,0
0.029798,0.017241,131.72,4.8041,107.67,0
0.027441,0.018149,229.67,4.6937,107.67,0
0.026039,0.017241,183.93,4.6998,107.67,0
0.048291,0.018149,472.53,4.3321,86.133,0
0.039886,0.020871,363.19,4.5042,0,0
0.01612,0.03176,273.71,4.6894,0,0
0.013832,0.025408,211.63,4.6917,43.066,0
0.016573,0.013612,327.65,4.5604,258.4,0
0.021589,0.019964,328.06,4.533,86.133,0
0.024238,0.018149,183.55,4.8991,86.133,0
0.027867,0.013612,339.31,4.7423,301.46,0
0.037758,0.017241,293.31,4.8991,86.133,0
0.036896,0.026316,392.04,4.7132,301.46,0
0.027879,0.027223,330.51,4.7699,344.53,0
0.028698,0.026316,351.9,4.7897,86.133,0
0.022663,0.026316,198.87,4.9221,323,0
0.017538,0.025408,157.4,5.0631,86.133,0
0.015606,0.030853,184.91,5.0456,107.67,0
0.027281,0.024501,263.73,4.8198,0,0
0.027934,0.023593,201.91,5.0367,0,0
0.0059232,0.033575,261.04,4.9081,0,0
0.033354,0.027223,283.26,4.9201,86.133,0
0.038281,0.027223,277.56,4.9591,86.133,0
0.0094216,0.028131,129.68,5.0748,107.67,0
0,0.046279,86.989,5.0832,86.133,0
0.0010905,0.049002,139.17,5.0773,107.67,0
0.018748,0.019056,89.874,5.1261,43.066,0
0.02035,0.019964,67.026,5.0748,86.133,0
0.0049681,0.033575,228.71,4.89,323,0
0,0.029946,41.63,5.1578,86.133,0
0.0090702,0.016334,34.829,5.0916,86.133,0
0.013379,0.013612,64.924,5.0701,64.6,0
0.016812,0.011797,47.073,5.0846,86.133,0
0.0099632,0.020871,82.213,4.9827,344.53,0
0.013342,0.038113,102.36,4.9312,0,0
0.013863,0.039927,12.3,5.0629,86.133,0
0,0.04265,40.091,4.9554,0,0
0.01026,0.037205,52.888,5.0023,86.133,0
0.021349,0.022686,34.139,5.021,0,0
0.032575,0.011797,0,5.1258,86.133,0
0.033458,0.012704,44.7,4.9823,86.133,0
0.012129,0.017241,87.573,4.78,129.2,0
0.022397,0.011797,125.14,4.7414,64.6,0
0.028737,0.021779,213.92,4.6726,107.67,0
0.030813,0.027223,146.1,4.7513,107.67,0
0.03314,0.018149,28.759,4.969,86.133,0
0.011157,0.019964,84.631,4.891,86.133,0
0.0095405,0.022686,54.539,4.921,107.67,0
0.012115,0.019964,31.069,5.0015,86.133,0
0.01067,0.015426,43.356,4.9281,64.6,0
0.023475,0.012704,1.6291,5.1658,64.6,0
0.02087,0.016334,126.01,4.9045,107.67,0
0.018017,0.015426,188.66,4.6344,323,0
0.023073,0.015426,22.91,5.0451,86.133,0
0.0073294,0.018149,0.22498,5.0505,64.6,0
0,0.021779,16.62,5.048,86.133,0
0.0005662,0.029946,0,5.1249,107.67,0
0.0041891,0.033575,6.7612,5.0607,107.67,0
0.019462,0.025408,49.002,4.9556,86.133,0
0.022668,0.022686,43.08,4.9685,64.6,0
0.031595,0.019964,0.29751,5.2098,86.133,0
0.032752,0.017241,88.754,4.9144,86.133,0
0.023157,0.015426,61.226,4.939,0,0
0.026904,0.014519,4.7401,5.0297,64.6,0
0.013308,0.030853,0.63665,5.0727,107.67,0
0.014401,0.028131,0.48972,5.1498,107.67,0
0.029629,0.013612,0,5.1468,86.133,0
0.022654,0.020871,120.9,4.8981,43.066,0
0.046719,0.014519,104.63,4.8669,86.133,0
0.047683,0.019056,9.979,5.1286,86.133,0
0.013034,0.030853,16.289,5.2532,107.67,0
0.0054858,0.022686,88.421,4.8853,107.67,0
0.011301,0.024501,0,5.1085,0,0
0.016705,0.022686,97.411,4.9071,107.67,0
0.021765,0.017241,116.73,4.799,86.133,0
0.022759,0.019964,56.508,4.9037,0,0
0.015879,0.021779,33.454,5.1093,0,0
0.013781,0.020871,2.6292,5.0862,86.133,0
0.018307,0.0099819,37.681,4.982,43.066,0
0.01066,0.026316,10.222,5.0832,86.133,0
0.0078405,0.030853,41.515,5.0228,0,0
0.031448,0.0090744,71.209,4.9101,86.133,0
0.033332,0.012704,57.46,5.0444,86.133,0
0.025024,0.015426,98.7,4.7526,129.2,0
0.020483,0.013612,192.35,4.5801,193.8,0
0.013294,0.020871,115.76,4.7591,0,0
0.035987,0.023593,79.528,4.8938,0,0
0.050731,0.020871,239.73,4.5046,0,0
0.052617,0.016334,181.08,4.6928,0,0
0.042769,0.013612,31.185,5.1368,0,0
0.01306,0.029946,18.672,5.1819,0,0
3.3342e-05,0.029038,69.425,5.05,107.67,0
0.00061758,0.028131,32.031,5.0897,0,0
0.013761,0.03539,72.479,5.0109,0,0
0.04064,0.017241,65.159,5.0059,0,0
0.03553,0.011797,25.19,5.1178,0,0
0.020299,0.016334,48.66,5.0195,0,0
0.025998,0.017241,148.23,4.7203,0,0
0.019551,0.017241,81.896,4.9654,0,0
0.0073576,0.019056,17.202,5.102,86.133,0
0,0.024501,28.615,5.2261,86.133,0
0.0033347,0.023593,7.4166,5.0841,21.533,0
0.026636,0.013612,55.546,4.9003,0,0
0.045469,0.010889,62.374,4.8963,0,0
0.035865,0.015426,81.082,4.887,0,0
0.017722,0.023593,144.84,4.8206,64.6,0
0.027575,0.024501,58.844,4.9064,0,0
0.032885,0.016334,73.441,4.846,0,0
0.017915,0.014519,61.84,4.8941,86.133,0
0.0054897,0.028131,62.78,4.9235,0,0
0.010997,0.028131,22.285,5.028,86.133,0
0.058155,0.0099819,50.052,5.0077,0,0
0.12287,0.0072595,131.91,4.7732,0,0
0.10863,0.019964,102.41,4.889,0,0
0.028064,0.030853,67.699,4.9656,107.67,0
0.054514,0.015426,81.299,4.9096,0,0
0.1164,0,129.05,4.8411,0,0
0.12407,0.0018149,178.23,4.8285,0,0
0.079423,0.015426,143.47,4.8921,0,0
0.026303,0.029038,124.01,5.0238,0,0
0.016962,0.025408,167.91,4.9487,64.6,0
0.033712,0.014519,121.54,4.9623,86.133,0
0.060153,0.012704,311.73,4.7274,0,0
0.075507,0.014519,279.3,4.8261,0,0
0.060532,0.019964,332.52,4.7224,0,0
0.050214,0.019964,358.49,4.6781,86.133,0
0.048808,0.018149,381.25,4.5395,86.133,0
0.038038,0.020871,348.55,4.5891,129.2,0
0.030502,0.014519,315.92,4.6572,86.133,0
0.020533,0.018149,259.06,4.7414,107.67,0
0.016018,0.029946,136.86,4.891,107.67,0
0.020784,0.03176,381.62,4.5804,86.133,0
0.014662,0.029038,147.13,4.8272,107.67,0
0.04249,0.017241,86.722,4.9724,86.133,0
0.045806,0.013612,83.613,4.9795,0,0
0.0072825,0.026316,140.02,4.7842,107.67,0
0.008386,0.023593,42.61,5.0639,107.67,0
0.009901,0.028131,105.77,5.0068,86.133,0
0.021235,0.033575,162.2,4.9246,107.67,0
0.022385,0.023593,83.513,5.0521,86.133,0
0.0014319,0.043557,87.332,5.0104,0,0
0.0084527,0.061706,61.082,5.2229,0,0
0.0084882,0.049002,112.32,5.1804,215.33,0
0.025329,0.027223,133.79,4.9969,107.67,0
0.030056,0.017241,124.01,4.8361,86.133,0
0.018782,0.025408,146.76,4.8654,107.67,0
0.021339,0.022686,118.38,4.9393,86.133,0
0.028898,0.029038,193.27,4.867,86.133,0
0.023314,0.034483,187.7,4.743,0,0
0.015849,0.017241,171.09,4.9089,107.67,0
0.01787,0.018149,101.04,4.9633,129.2,0
0.045508,0.03176,197.11,4.9384,0,1
0.065092,0.032668,680.76,4.8349,86.133,1
0.063888,0.029946,659.74,4.7101,753.66,1
0.068324,0.03539,607.63,4.9018,107.67,1
0.095735,0.034483,895.54,4.6971,624.46,1
0.1008,0.03176,1134.6,4.6017,710.6,1
0.079879,0.037205,794.36,4.7144,796.73,1
0.075583,0.039927,1018.8,4.6199,409.13,1
0.096051,0.038113,840.1,4.6942,430.66,1
0.10242,0.033575,1156.2,4.4691,430.66,1
0.097163,0.03176,1029.4,4.4032,430.66,1
0.10783,0.036298,1181.4,4.3856,430.66,1
0.095476,0.040835,1063.9,4.5845,0,1
0.087706,0.036298,892.37,4.5544,409.13,1
0.080823,0.029946,731.15,4.6946,86.133,1
0.060591,0.033575,724.05,4.6614,409.13,1
0.061243,0.037205,748.53,4.6996,387.6,1
0.060439,0.046279,785.09,4.6808,387.6,1
0.047342,0.055354,614.01,4.8207,732.13,1
0.051234,0.043557,564.88,4.7381,710.6,1
0.071173,0.033575,693.25,4.663,689.06,1
0.082312,0.036298,749.78,4.6512,86.133,1
0.088282,0.029946,897.73,4.5011,624.46,1
0.085607,0.020871,697.28,4.7536,602.93,1
0.067395,0.018149,659.96,4.8236,0,1
0.048741,0.029946,485.69,4.961,0,1
0.038727,0.041742,583.67,4.8577,495.26,1
0.040019,0.034483,425.67,4.8927,86.133,1
0.036671,0.037205,317.61,4.9493,129.2,1
0.036539,0.029946,449.8,4.8498,86.133,1
0.031325,0.036298,248.84,4.9185,86.133,1
0.035199,0.03902,540.93,4.9649,452.2,1
0.051722,0.030853,599.21,4.8308,86.133,1
0.049857,0.030853,610.61,4.7296,452.2,1
0.048133,0.025408,588.29,4.8042,452.2,1
0.042272,0.028131,321.3,4.9731,86.133,1
0.037127,0.032668,341.8,4.8567,0,1
0.036664,0.03902,406.22,4.8084,107.67,1
0.041577,0.034483,443.39,4.9572,473.73,1
0.0632,0.023593,463.86,4.8182,0,1
0.061077,0.025408,454.88,4.9556,0,1
0.040027,0.037205,413.15,4.8999,495.26,1
0.05839,0.04265,552.76,4.8619,495.26,1
0.065398,0.040835,577.77,4.8124,86.133,1
0.047181,0.03902,438.45,5.0006,516.8,1
0.0413,0.033575,507.59,4.9457,516.8,1
0.054731,0.028131,590.32,4.8957,516.8,1
0.085019,0.023593,512.61,5.074,0,1
0.089593,0.03176,741.9,4.9908,0,1
0.16167,0.034483,1699.5,4.8576,473.73,1
0.29112,0.027223,3233,4.4705,516.8,1
0.34966,0.024501,3290.5,4.1317,516.8,1
0.32465,0.022686,2426.2,4.2489,495.26,1
0.36204,0.028131,3737.1,4.2541,516.8,1
0.45635,0.029946,4632,4.2485,559.86,1
0.55132,0.027223,6900.6,4.3361,559.86,1
0.59496,0.026316,6742.4,4.0818,559.86,1
0.57095,0.024501,6056,4.0911,559.86,1
0.52918,0.024501,5448.1,3.9182,538.33,1
0.46771,0.024501,4851.8,4.1011,538.33,1
0.37829,0.023593,4044.5,4.1222,516.8,1
0.29322,0.023593,2909.4,4.2818,516.8,1
0.26424,0.024501,2305.4,4.2358,495.26,1
0.25805,0.024501,1995.6,4.2825,495.26,1
0.24125,0.024501,1633.6,4.3172,0,1
0.23722,0.024501,1346.5,4.4646,43.066,1
0.28619,0.020871,1355.6,4.353,0,1
0.27658,0.024501,1313.3,4.4901,0,1
0.21812,0.025408,1181.2,4.4331,452.2,1
0.32328,0.010889,1222.4,4.4735,0,1
0.33596,0.0090744,1171.9,4.4653,0,1
0.24778,0.024501,1495.6,4.341,452.2,1
0.30945,0.025408,1334.9,4.4298,0,1
0.27513,0.024501,1544.4,4.4368,0,1
0.18393,0.024501,1326.9,4.4107,430.66,1
0.1759,0.018149,1225.2,4.5589,0,1
0.11904,0.032668,1049.1,4.4953,430.66,1
0.11139,0.04265,1177.1,4.5301,430.66,1
0.15292,0.03176,1096.4,4.4764,0,1
0.16385,0.029946,1175,4.4178,430.66,1
0.19591,0.029946,1374.1,4.6224,0,1
0.19994,0.033575,1449.6,4.5387,0,1
0.14445,0.04265,1493.7,4.4469,452.2,1
0.13602,0.04265,1636.4,4.3041,452.2,1
0.14675,0.036298,1536.9,4.3474,452.2,1
0.14666,0.030853,1536.5,4.4116,0,1
0.14495,0.03902,1479.7,4.5421,452.2,1
0.14943,0.047187,1497.7,4.4409,0,1
0.15673,0.041742,1404,4.4204,473.73,1
0.16919,0.04265,1829.4,4.3175,473.73,1
0.18313,0.037205,1841.8,4.3337,473.73,1
0.17443,0.032668,1815.5,4.3554,473.73,1
0.16114,0.040835,1789.2,4.4674,473.73,1
0.17269,0.03902,1888.1,4.4301,495.26,1
0.20142,0.039927,2157.7,4.272,495.26,1
0.22768,0.037205,2505.3,4.1527,495.26,1
0.25166,0.026316,2647.4,4.0631,495.26,1
0.26152,0.022686,2673.3,4.1367,495.26,1
0.26645,0.024501,2852,4.0607,495.26,1
0.27839,0.024501,2691.6,4.0179,495.26,1
0.28109,0.022686,2687.4,4.0174,495.26,1
0.29529,0.022686,2850.9,3.8923,495.26,1
0.31144,0.022686,2956.1,3.9557,495.26,1
0.31104,0.021779,2912.6,3.8743,495.26,1
0.30158,0.022686,2902.7,3.8892,495.26,1
0.29536,0.022686,2795.3,3.8954,495.26,1
0.28313,0.021779,2722.4,3.9506,473.73,1
0.25284,0.023593,2378.5,4.0276,473.73,1
0.25618,0.022686,2464.4,3.9631,473.73,1
0.31398,0.020871,2704.4,3.7446,473.73,1
0.38222,0.021779,3452.7,3.6187,473.73,1
0.42416,0.020871,3827.4,3.5874,473.73,1
0.43232,0.020871,3924.6,3.5932,473.73,1
0.42446,0.020871,3673.8,3.5711,473.73,1
0.39306,0.020871,3372.8,3.4888,452.2,1
0.31046,0.019964,2587.6,3.6408,452.2,1
0.21887,0.019056,1642.6,3.7496,430.66,1
0.14618,0.020871,1192.4,4.0564,409.13,1
0.074717,0.018149,471.62,4.5899,409.13,1
0.044258,0.016334,205.63,4.8669,21.533,1
0.050475,0.021779,246.34,4.7644,0,1
0.082394,0.025408,129.44,4.9436,0,0
0.061818,0.028131,133.4,5.005,107.67,0
0.064321,0.019056,196.53,4.9203,0,0
0.066044,0.023593,167.83,4.9657,0,0
0.041755,0.027223,215.16,4.9326,107.67,0
0.056545,0.020871,360.34,4.7771,64.6,0
0.041686,0.036298,292.49,4.7778,0,0
0.034272,0.03176,194.45,4.9666,86.133,0
0.028415,0.023593,97.853,5.0493,86.133,0
0.021178,0.019964,156.48,5.0232,43.066,0
0.021619,0.015426,194.35,5.0118,0,0
0.023904,0.022686,186.59,4.9792,107.67,0
0.03595,0.022686,233.85,4.9422,107.67,0
0.024589,0.022686,129.87,4.9895,86.133,0
0.017929,0.026316,114.68,5.0528,129.2,0
0.051494,0.013612,220.48,4.9156,0,0
0.046965,0.0099819,251.49,4.8977,86.133,0
0.030786,0.020871,310.2,4.8497,21.533,0
0.068838,0.012704,182.45,4.98,0,0
0.075429,0.0090744,138.32,5.0507,0,0
0.046838,0.025408,223.22,4.9368,0,0
0.027309,0.029038,351.91,4.7428,0,0
0.021778,0.019964,177.47,4.957,43.066,0
0.030515,0.020871,198.61,4.923,86.133,0
0.070611,0.013612,251.3,4.8359,0,0
0.082805,0.0054446,207.13,4.9165,0,0
0.047541,0.019056,212.13,4.9855,0,0
0.021262,0.033575,249.08,4.8609,129.2,0
0.040665,0.029038,241.55,4.8645,86.133,0
0.047759,0.021779,213.98,5.0001,0,0
0.043422,0.022686,267.98,4.8315,0,0
0.048998,0.013612,228.1,4.9708,86.133,0
0.034016,0.019056,280.42,4.8744,43.066,0
0.024606,0.03902,292.82,4.9115,86.133,0
0.020497,0.03902,294.92,4.8583,495.26,0
0.014726,0.029038,279.19,4.8828,107.67,0
0.03507,0.020871,185.7,5.0146,86.133,0
0.033995,0.024501,242.67,5.0032,86.133,0
0.039346,0.033575,323.8,4.9371,107.67,0
0.056578,0.027223,294.4,4.8853,86.133,0
0.040585,0.029038,345.94,4.7859,107.67,0
0.018993,0.039927,210.78,5.0251,86.133,0
0.013097,0.048094,295.11,4.9129,0,0
0.014741,0.036298,194.62,5.0333,0,0
0.044161,0.022686,255.56,4.9434,86.133,0
0.04071,0.028131,195.77,5.0531,107.67,0
0.022908,0.026316,88.653,5.1505,86.133,0
0.027996,0.024501,302.13,4.892,86.133,0
0.034615,0.019056,164.01,4.9606,0,0
0.030471,0.019964,212.12,4.9758,86.133,0
0.0079902,0.027223,161.25,5.0498,0,0
0.022127,0.030853,208.7,5.1164,64.6,1
0.064155,0.040835,534.55,5.1046,0,1
0.12219,0.051724,1696,4.9335,0,1
0.19778,0.049002,2522.8,4.5113,495.26,1
0.20156,0.038113,2476.8,4.4888,559.86,1
0.18648,0.03539,2174.3,4.4952,495.26,1
0.26995,0.033575,3386,4.3177,624.46,1
0.28487,0.038113,3880.3,4.3559,538.33,1
0.23169,0.044465,2525.9,4.4088,516.8,1
0.20955,0.053539,2567.2,4.5781,495.26,1
0.16893,0.059891,1893.9,4.8363,495.26,1
0.11373,0.061706,1601.2,4.8623,0,1
0.084169,0.056261,1201.4,4.9529,753.66,1
0.055571,0.044465,672.77,4.9662,107.67,1
0.02179,0.041742,315.35,4.9888,86.133,1
0.0085345,0.03539,169.8,4.9816,43.066,1
0.019129,0.024501,143.22,4.9446,86.133,1
0.025442,0.023593,69.475,5.08,0,0
0.0303,0.023593,80.687,5.176,0,0
0.03762,0.025408,109.58,5.2264,0,0
0.032064,0.029946,53.149,5.3521,0,0
0.035866,0.019056,117.89,5.2536,107.67,0
0.056012,0.019964,126.51,5.1637,0,0
0.057965,0.023593,206.25,5.0979,0,0
0.04262,0.023593,97.724,5.2588,0,0
0.02107,0.030853,107.34,5.2405,21.533,0
0.024184,0.029038,117.41,5.2141,0,0
0.034786,0.023593,153.94,5.1611,0,0
0.02579,0.028131,160.69,5.2138,107.67,0
0.01436,0.03902,238.91,5.0269,107.67,0
0.020254,0.028131,219.84,5.0929,107.67,0
0.030207,0.019964,273.38,4.9702,107.67,0
0.042277,0.021779,168.06,5.0893,86.133,0
0.062743,0.019056,218.52,5.0073,107.67,0
0.044083,0.030853,159.88,5.1036,107.67,0
0.0089877,0.037205,63.553,5.1957,86.133,0
0.0051299,0.04265,88.623,5.1649,43.066,0
0.013497,0.040835,134.15,5.0787,86.133,0
0.022962,0.029946,96.498,5.1146,107.67,0
0.013058,0.033575,107.01,5.1956,107.67,0
0.011873,0.029946,158.48,5.064,86.133,0
0.012012,0.032668,93.472,5.0867,129.2,0
0.0094132,0.043557,187.3,5.0213,64.6,0
0.022555,0.032668,47.94,5.1374,86.133,0
0.020985,0.024501,49.022,5.0421,107.67,0
0.0099936,0.032668,71.531,5.1183,86.133,0
0.014849,0.036298,67.199,5.1139,129.2,0
0.0293,0.024501,85.456,5.1583,0,0
0.030585,0.021779,197.83,4.8642,86.133,0
0.015566,0.037205,159.78,5.055,43.066,0
0.023422,0.022686,122.78,4.988,0,0
0.038126,0.0063521,0,5.2675,0,0
0.045834,0.016334,48.943,5.2157,0,0
0.030842,0.022686,54.719,5.1108,86.133,0
0.0069507,0.025408,68.628,5.0934,107.67,0
0.037555,0.018149,137.75,5.0691,0,0
0.065017,0.0099819,155.69,5.0446,0,0
0.047945,0.010889,249.3,4.8528,0,0
0.013598,0.020871,122.09,4.9201,86.133,0
0.03264,0.020871,85.688,5.0689,0,0
0.055575,0.010889,132.93,5.0353,0,0
0.040547,0.018149,194.9,4.9623,0,0
0.028495,0.025408,128.6,5.0378,0,0
0.027717,0.019964,298.91,4.7438,0,0
0.032188,0.019056,54.433,5.1398,64.6,0
0.079086,0.020871,164.9,4.9496,0,0
0.087528,0.018149,193.35,4.8728,0,0
0.042625,0.020871,125.27,5.0413,0,0
0.031344,0.024501,154.07,4.9763,107.67,0
0.036838,0.018149,174.13,5.0778,0,0
0.016378,0.019964,0,5.219,0,0
0.022131,0.021779,124.11,5.0368,86.133,0
0.029702,0.017241,301.87,4.7164,107.67,0
0.021044,0.019056,87.853,5.0985,107.67,0
0.020494,0.026316,123.12,5.031,86.133,0
0.015452,0.03176,131.5,5.0213,86.133,0
0.03704,0.022686,375.12,4.7429,43.066,0
0.035634,0.029946,195.55,4.8891,86.133,0
0.012627,0.034483,111.43,5.0216,107.67,0
0.01855,0.020871,203.22,4.872,43.066,0
0.013754,0.021779,82.066,5.0926,43.066,0
0.030645,0.022686,106.5,4.9816,64.6,0
0.039186,0.015426,203.58,4.8146,86.133,0
0.017681,0.015426,175.18,4.9617,107.67,0
0.022657,0.016334,139.05,5.0058,107.67,0
0.026423,0.020871,161.27,4.9454,86.133,0
0.014465,0.033575,231.71,4.8734,129.2,0
0.010706,0.030853,151.35,4.9649,86.133,0
0.019366,0.019964,131.47,4.8986,43.066,0
0.040821,0.012704,108.52,5.0593,86.133,0
0.045913,0.0099819,139.31,4.9616,86.133,0
0.042274,0.0099819,63.457,5.1354,107.67,0
0.05605,0.0090744,114.43,5.0242,86.133,0
0.042847,0.017241,182.52,4.9726,86.133,0
0.013661,0.021779,294.79,4.7267,323,0
0.0056206,0.029038,186.69,4.8753,86.133,0
0.0056761,0.034483,161.71,4.9707,258.4,0
0.031804,0.019056,103.68,5.0177,64.6,0
0.03293,0.013612,238.93,4.893,107.67,0
0.019951,0.015426,147.36,4.8909,107.67,0
0.031665,0.016334,103.7,5.0491,86.133,0
0.026683,0.020871,162.37,4.8863,64.6,0
0.0073532,0.022686,81.301,5.0133,64.6,0
0,0.033575,172.07,4.8607,43.066,0
0.017077,0.033575,65.217,5.0113,64.6,0
0.017556,0.028131,122.66,4.8982,86.133,0
0.0053008,0.021779,134.76,4.9491,107.67,0
0.014553,0.019056,65.128,5.0472,107.67,0
0.039968,0.028131,140.43,4.9425,86.133,0
0.039551,0.027223,136,4.9819,0,0
0.016003,0.019056,125.78,4.9332,107.67,0
0.0028142,0.029038,67.948,4.9381,86.133,0
0.020334,0.027223,213.09,4.81,107.67,0
0.026814,0.023593,92.947,4.9552,86.133,0
0.010665,0.027223,104.66,4.9664,0,0
0.015301,0.019056,216.58,4.81,0,0
0.012419,0.025408,145.31,4.9293,86.133,0
0.015092,0.024501,177.84,4.816,107.67,0
0.020581,0.016334,121.27,5.0058,86.133,0
0.010901,0.024501,205.71,4.8844,86.133,0
0.013855,0.034483,175.19,4.865,0,0
0.016866,0.033575,160.57,4.8314,86.133,0
0.0090842,0.029038,80.202,4.9281,43.066,0
0.019647,0.018149,123.57,4.9186,107.67,0
0.017495,0.019056,173.13,4.8189,64.6,0
0.026771,0.017241,90.623,5.0187,64.6,0
0.0327,0.014519,145.9,4.8362,86.133,0
0.015184,0.019964,265.63,4.6628,193.8,0
0.020918,0.019964,157.76,4.7881,107.67,0
0.026032,0.018149,168.67,4.8386,86.133,0
0.015529,0.018149,133.21,4.8778,107.67,0
0.011834,0.015426,117.81,4.8352,107.67,0
0.0022509,0.025408,105.5,4.8355,43.066,0
0.016923,0.027223,125.09,4.9234,64.6,0
0.021825,0.023593,167.61,4.8595,86.133,0
0.0068907,0.029946,104.79,4.7905,107.67,0
0.03121,0.026316,218.15,4.6662,43.066,0
0.029923,0.03176,205.09,4.6717,64.6,0
0.021397,0.033575,136.29,4.951,129.2,1
0.033524,0.024501,124.2,5.0773,86.133,1
0.048827,0.018149,106.69,5.0732,0,1
0.047809,0.026316,304.23,4.9345,0,1
0.024023,0.036298,361.69,4.8309,0,1
0.024741,0.029946,406.27,4.8092,43.066,1
0.036582,0.028131,468.28,4.6322,667.53,1
0.035304,0.020871,359.25,4.7875,0,1
0.043191,0.017241,195.67,4.9021,107.67,1
0.041347,0.022686,272.91,4.8404,86.133,1
0.047495,0.020871,485.52,4.5842,473.73,1
0.062028,0.019964,532.37,4.3492,495.26,1
0.047381,0.025408,606.62,4.3369,516.8,1
0.023707,0.034483,189.87,4.9834,107.67,1
0.011225,0.043557,140.25,5.0118,86.133,1
0.0051307,0.052632,53.687,5.1989,172.27,1
0.03978,0.038113,158.49,5.027,86.133,1
0.056779,0.013612,199.68,4.9456,86.133,1
0.043412,0.0099819,169.77,4.91,0,1
0.033731,0.018149,114.45,5.0759,86.133,1
0.028335,0.026316,168.57,4.9934,86.133,1
0.020834,0.027223,8.0345,5.2181,0,1
0,0.025408,160.38,4.8139,236.87,1
0,0.025408,118.36,4.9606,107.67,0
0.003412,0.026316,2.1427,5.1172,107.67,0
0.022732,0.023593,9.9371,5.1465,107.67,0
0.04894,0.021779,167.23,4.7777,86.133,0
0.040299,0.029038,53.415,5.0613,86.133,0
0.013052,0.03539,102.34,4.8912,0,0
0.028739,0.030853,46.598,5.0466,86.133,0
0.036877,0.027223,195.71,4.7069,86.133,0
0.035098,0.024501,77.812,4.9819,129.2,0
0.038904,0.021779,147.15,4.7413,86.133,0
0.025676,0.022686,59.639,5.0481,107.67,0
0.029719,0.023593,61.964,5.0165,86.133,0
0.04661,0.018149,178.86,4.8705,107.67,0
0.049757,0.016334,177.43,4.8163,0,0
0.043498,0.022686,132.23,4.9667,0,0
0.021612,0.029946,93.619,4.9774,0,0
0.019378,0.029038,50.746,5.142,86.133,0
0.010723,0.011797,50.117,5.0217,129.2,0
0,0.051724,0,4.6539,0,0
0,0.053539,0,4.9322,0,0
0,0.049909,11.633,4.8992,882.86,0
0,0.049909,0,4.992,21.533,0
0,0.044465,0,4.937,646,0
0.013635,0.033575,208.01,4.8143,559.86,0
0.019807,0.030853,262.83,4.7358,21.533,0
0.023236,0.032668,299.85,4.6908,21.533,0
0.052034,0.033575,593.59,4.6436,172.27,1
0.10174,0.029946,996.79,4.5885,538.33,1
0.1191,0.028131,1678.1,4.3997,193.8,1
0.14142,0.030853,1744.2,4.6457,172.27,1
0.19797,0.027223,2461.9,4.5995,193.8,1
0.20678,0.026316,2519.7,4.4994,193.8,1
0.20561,0.026316,2724.2,4.6234,301.46,1
0.2147,0.029946,3278.6,4.6797,301.46,1
0.21881,0.029946,3160.3,4.5499,301.46,1
0.22434,0.024501,2869.1,4.5608,387.6,1
0.21578,0.025408,3121.3,4.3939,366.06,1
0.22523,0.022686,2753.4,4.4014,387.6,1
0.22928,0.022686,2663.9,4.3383,387.6,1
0.1837,0.026316,2378.8,4.3832,387.6,1
0.12007,0.030853,1252.8,4.5692,279.93,1
0.090541,0.026316,666.36,4.7699,279.93,1
0.10152,0.022686,1175.6,4.4485,279.93,1
0.1061,0.023593,790.9,4.5987,279.93,1
0.091624,0.027223,1083.4,4.7076,279.93,1
0.086317,0.027223,948.59,4.6387,279.93,1
0.07055,0.029038,734.67,4.7834,279.93,1
0.081616,0.029038,814.7,4.6838,279.93,1
0.094487,0.025408,951.35,4.4023,279.93,1
0.10484,0.027223,1110.7,4.5597,279.93,1
0.11527,0.023593,1048.1,4.6035,301.46,1
0.096665,0.026316,1156.7,4.5977,279.93,1
0.098792,0.028131,1155.8,4.618,279.93,1
0.1098,0.024501,1046.5,4.6317,279.93,1
0.13714,0.027223,1782.8,4.5186,279.93,1
0.18448,0.028131,2047,4.5953,279.93,1
0.17659,0.03539,2320.7,4.5938,301.46,1
