@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
825.57,4.7643,366.06,1.1495,2,0
796.7,4.6842,344.53,1.0347,2,0
893.36,4.6351,344.53,1.0178,2,0
612.72,4.7615,129.2,0.60275,2,0
476.45,4.8487,129.2,0.07235,2,0
273.01,4.7543,150.73,0.09737,3,0
211,4.958,323,0.54412,2,0
225.7,4.9551,366.06,0.50678,2,0
219.08,4.9672,150.73,0.2892,2,0
47.604,5.1205,129.2,0.13825,5,0
72.427,5.0775,150.73,0.19248,7,0
111.83,4.9247,387.6,0.28038,2,0
94.2,5.0038,344.53,0.47819,2,0
277.8,4.808,366.06,0.36797,2,0
344.41,4.7068,387.6,0.78899,2,0
237.3,4.8498,344.53,1.1181,2,0
203.07,4.9739,366.06,0.65711,3,0
373.73,4.7751,366.06,0.52039,2,0
539.01,4.6844,473.73,0.64428,2,0
230.22,4.9762,150.73,0.31787,3,0
493.63,4.73,452.2,0.41823,3,0
247.78,4.8972,947.46,0.37191,3,0
582.99,4.7554,193.8,0.3747,4,0
280.83,4.8898,1055.1,0.42872,4,0
402.67,4.8752,968.99,0.56083,4,0
286.16,4.8645,150.73,0.37775,4,0
377.64,4.8029,366.06,0.25425,2,0
555.9,4.7572,366.06,0.34935,2,0
453.89,4.7871,495.26,0.26637,3,0
589.78,4.7785,366.06,0.65238,3,0
634.06,4.7553,344.53,0.58745,2,0
501.13,4.7073,301.46,0.52198,2,0
307.17,4.8701,301.46,0.63899,3,0
330.33,4.8843,344.53,0.82438,3,0
191.9,4.9652,344.53,0.83196,1,0
332.76,4.7386,301.46,1.1593,1,0
575.14,4.9054,301.46,0.591,1,0
633.57,4.9797,301.46,0.23292,5,0
350.9,4.9055,323,0.27745,3,0
508.84,4.5765,409.13,0.77018,2,0
617.47,4.5902,387.6,0.71855,2,0
294.72,4.7054,150.73,0.3831,2,0
171.51,4.9146,129.2,0.20908,3,0
188.55,4.8299,150.73,0.085231,4,0
36.87,4.9632,344.53,0.47323,2,0
33.642,5.1644,1076.7,0.22196,4,0
198.49,4.9865,344.53,0.2958,4,0
328.26,4.8286,172.27,0.26815,3,0
524.72,4.6109,387.6,0.8387,2,0
1129.6,4.2375,409.13,1.2252,2,0
352.79,4.8341,150.73,0.65908,2,0
213.03,5.1123,172.27,0.42696,6,0
243.13,5.2996,344.53,0.19594,13,0
340.66,5.188,215.33,0.06264,13,0
79.868,5.3672,344.53,0.24144,11,0
178.87,5.3724,409.13,0.22851,23,0
170.26,5.4016,387.6,0.18146,29,0
178.55,5.3849,344.53,0.52493,24,0
164.72,5.4251,366.06,0.4855,18,0
362.8,5.2019,366.06,0.30318,12,0
268.6,5.217,150.73,0.40476,12,0
293.66,5.1859,366.06,0.74898,4,0
196.38,5.2997,344.53,0.40218,6,0
288.25,5.1766,344.53,0.19098,6,0
239.31,5.0808,323,0.31389,7,0
83.525,5.1781,344.53,0.46602,4,0
406.15,4.8729,387.6,0.64874,2,0
349.93,4.9261,409.13,0.34978,4,0
218.08,4.9658,559.86,0.35576,3,0
492.24,4.7886,323,0.25253,3,0
452.36,4.7362,323,0.3618,3,0
458.27,4.6944,366.06,0.18286,4,0
1077.1,4.3876,409.13,0.61059,2,0
2513.2,3.9899,387.6,1.0576,2,0
1965,3.9946,387.6,1.121,2,0
1083.6,4.3704,366.06,0.66828,2,0
957.9,4.2644,366.06,0.52945,2,0
881.46,4.3764,387.6,0.52891,2,0
894.94,4.3327,387.6,0.70421,2,0
265.41,4.6385,172.27,0.22176,2,0
620.84,4.4738,129.2,0.50935,2,0
763.9,4.6971,387.6,0.60561,2,0
632.74,4.6308,366.06,0.57754,2,0
1010.2,4.9083,366.06,0.54091,2,0
738.88,5.0169,344.53,0.38009,6,0
747.78,5.0125,150.73,0.084161,5,0
701.64,5.1367,150.73,0.0318,5,0
592.5,5.0757,129.2,0.18147,8,0
200.26,5.374,344.53,0.36538,10,0
385.46,5.2006,301.46,0.31767,14,0
357.97,5.184,366.06,0.4623,10,0
484.74,5.0074,279.93,0.53798,6,1
671.39,4.8514,301.46,0.55306,1,1
652.37,4.8551,279.93,0.65058,1,1
850.64,4.7421,301.46,0.58554,1,1
967.92,4.7484,301.46,0.43833,2,1
772.69,4.7686,732.13,0.17565,4,1
930.88,4.6385,581.4,0.38534,3,1
735.48,4.713,538.33,0.57742,3,1
366.52,4.8437,129.2,0.16456,7,1
403.95,5.01,129.2,0.16636,4,1
579.05,4.6601,387.6,0.98861,2,1
608.39,4.5311,409.13,1.2484,2,1
642.05,4.5832,430.66,1.1452,2,1
342.11,4.9608,409.13,0.59727,2,1
242.77,5.1601,323,0.24415,4,1
134.22,5.2087,215.33,0.19198,5,1
212.43,5.0718,129.2,0.10887,5,1
252.23,4.9939,129.2,0.13957,4,1
52.867,5.0996,129.2,0.13308,6,1
128.65,5.1314,473.73,0.24693,4,1
184.23,4.9648,323,0.013616,6,1
189.89,4.92,430.66,0.32587,2,1
799.18,4.4961,150.73,0.50409,3,1
491.75,4.6328,559.86,0.42058,3,0
519.33,4.5866,559.86,0.69252,3,0
846.63,4.3421,516.8,0.45651,3,0
993.9,4.39,559.86,0.42273,3,0
900.33,4.3709,323,0.84387,2,0
714.83,4.4645,323,0.80927,2,0
459.95,4.6871,366.06,0.56092,2,0
429.69,4.6251,323,0.43293,2,0
509.97,4.5838,301.46,0.4328,1,0
464.2,4.7625,818.26,0.30474,3,0
338.14,4.8835,107.67,0.31189,3,0
416.5,4.8437,839.79,0.24437,3,0
1080.7,4.5781,732.13,0.5202,3,0
1359.4,4.5056,732.13,0.48949,4,0
1105.6,4.6094,732.13,0.41497,4,0
1208.7,4.7414,775.2,0.23473,5,0
1893.1,4.4854,796.73,0.65505,4,0
1491.9,4.6752,839.79,0.79429,3,0
0,4.8453,0,0,1,0
26.922,4.9901,43.066,0,1,0
38.302,5.1259,43.066,0,1,0
43.815,5.2375,21.533,0,1,0
2.7605,5.044,21.533,0,1,1
0,5.0584,21.533,0.065406,4,1
844.77,4.748,43.066,0.47967,2,1
1111.1,4.806,0,0.53001,3,1
953.75,4.6437,21.533,0.64582,5,1
1048.7,4.7519,1248.9,0.85346,6,1
1223,4.8877,430.66,0.89391,6,1
1449.7,4.7093,430.66,0.98902,6,1
1666,4.517,430.66,1.1748,6,1
1767.8,4.6848,430.66,1.1495,6,1
1759.6,4.771,430.66,1.0637,6,1
1959,4.8914,21.533,0.99503,6,1
2001.3,4.621,452.2,1.0892,6,1
2223.5,4.7357,452.2,1.1708,6,1
2272.2,4.8744,452.2,1.183,6,1
2635.2,4.7318,452.2,1.2561,7,1
2493.1,4.5075,473.73,1.1292,7,1
2590.8,4.5579,473.73,1.1528,7,1
2438.9,4.5524,452.2,1.2801,7,1
2239.2,4.547,452.2,1.2539,7,1
2190.6,4.5099,452.2,1.1087,7,1
2208.5,4.4493,452.2,1.0503,7,1
2325.2,4.4914,452.2,1.2788,8,1
2099.6,4.5841,452.2,1.3476,3,1
2168.2,4.4918,473.73,1.2869,2,1
2353.9,4.4115,473.73,1.3412,2,1
2588.8,4.5148,473.73,1.4218,2,1
2574,4.4007,473.73,1.3887,2,1
2626.7,4.4487,473.73,1.3237,2,1
2493.7,4.4508,495.26,1.3325,2,1
2576.3,4.5456,495.26,1.3331,2,1
2619.4,4.5109,495.26,1.2586,2,1
2786.7,4.3779,495.26,1.2675,2,1
2995.5,4.3406,495.26,1.3849,2,1
2929.9,4.3252,495.26,1.4528,2,1
3022.5,4.2265,495.26,1.4256,2,1
3192.8,4.3283,495.26,1.4157,2,1
3054.5,4.2789,495.26,1.4685,2,1
3529,4.3728,495.26,1.4681,2,1
3372.8,4.3414,495.26,1.4256,2,1
3153.8,4.3392,495.26,1.4044,2,1
3526.8,4.2969,495.26,1.4097,2,1
3086.5,4.1875,495.26,1.3574,2,1
3004.6,4.1486,495.26,1.4423,2,1
2980.6,4.0873,495.26,1.4706,2,1
2656.3,3.9868,495.26,1.4764,2,1
3085.7,3.9062,495.26,1.473,2,1
3435.3,3.7792,516.8,1.5719,2,1
2509.8,3.825,516.8,1.4991,2,1
1961.5,4.011,516.8,1.3736,2,1
1369.6,4.1925,516.8,1.066,2,1
1172.1,4.198,495.26,1.2126,2,1
429.04,4.721,0,0.99703,2,1
101.33,5.2298,21.533,0.11442,2,1
27.527,5.1993,43.066,0.00013661,1,1
4.8003,5.111,21.533,0.015722,6,1
28.758,5.1413,0,0.0095737,5,1
0,4.9167,21.533,0,1,0
40.387,5.1143,43.066,0,1,0
66.013,4.6029,21.533,0,1,0
54.497,4.5863,0,0,1,0
6.296,4.852,21.533,0,1,0
0,4.9098,43.066,0,1,0
31.23,4.7369,21.533,0.0065446,3,0
37.875,4.7615,0,0,1,0
12.022,5.1312,43.066,0,1,0
14.09,5.0847,43.066,0,1,0
1.081,5.155,21.533,0,1,0
44.3,5.3102,0,0,1,0
64.424,4.918,43.066,0,1,0
26.545,4.9274,43.066,0,1,0
3.2721,5.0751,0,0,1,0
33.946,5.1675,21.533,0,1,0
5.9863,4.9097,21.533,0,1,0
28.545,4.8014,21.533,0,1,0
18.98,4.782,0,0,1,0
27.775,4.9298,43.066,0,1,0
0.51975,4.7518,43.066,0.00069063,5,0
3.5924,4.8763,21.533,7.5409e-05,1,0
15.105,4.915,0,0,1,0
14.379,4.8656,21.533,0,1,0
3.1429,5.0213,43.066,0,1,0
13.779,4.9572,21.533,0.011619,6,1
662.42,4.6557,0,0.44625,2,1
826.36,4.5803,473.73,0.87021,2,1
1196.7,4.7132,452.2,1.0122,2,1
1215,4.7592,0,1.0358,2,1
1425.4,4.7096,452.2,0.95982,3,1
1410.5,4.6542,452.2,0.81999,9,1
1626.2,4.7255,473.73,0.9125,9,1
1699.1,4.5782,473.73,1.16,2,1
1650.6,4.6258,473.73,1.1,2,1
1710,4.5735,473.73,1.0981,2,1
1804.8,4.6889,473.73,1.0766,2,1
1680.8,4.6494,473.73,1.2518,2,1
1808.8,4.5655,473.73,1.1664,2,1
1899,4.6449,473.73,1.0014,2,1
1749.7,4.5956,452.2,1.0372,2,1
1720.3,4.596,452.2,1.2224,2,1
1612.6,4.6578,473.73,1.2074,2,1
1548.1,4.5559,473.73,1.0758,2,1
1574.5,4.6957,452.2,1.2015,2,1
1716.6,4.5918,452.2,1.4002,6,1
1683.1,4.7108,452.2,1.221,3,1
1612.9,4.846,452.2,1.0276,2,1
1314.4,4.6824,430.66,1.0181,2,1
1479.7,4.6824,430.66,1.2601,2,1
1344.1,4.6937,430.66,1.1685,8,1
1190.2,4.8137,430.66,0.97413,12,1
1264.1,4.767,430.66,0.96668,13,1
1293,4.7806,430.66,0.84709,13,1
1155.6,4.8203,430.66,0.82808,13,1
1221.4,4.7594,430.66,0.90275,8,1
1359.7,4.7417,430.66,1.0607,4,1
1403.3,4.7137,430.66,1.1187,3,1
1368.5,4.7088,430.66,0.91606,4,1
1385.3,4.7344,430.66,0.88445,5,1
1303.9,4.6945,0,1.0266,4,1
1375.6,4.7196,430.66,0.94913,4,1
1460.7,4.6151,452.2,0.84539,3,1
1494.4,4.633,452.2,0.89177,2,1
1510.2,4.6191,0,0.99512,2,1
1533.8,4.6209,452.2,0.92556,4,1
1540.7,4.5621,452.2,1.1059,7,1
1476.6,4.5746,0,0.9929,9,1
1502.8,4.669,21.533,0.71047,9,1
1266,4.7267,0,0.86612,8,1
1075.8,4.7767,430.66,0.97295,5,1
1103.8,4.7118,0,0.87396,5,1
1219.5,4.6348,43.066,0.67082,5,1
1213,4.6498,430.66,0.63927,5,1
1097.9,4.769,43.066,0.58131,5,1
1220.3,4.6845,0,0.77794,5,1
1062,4.5487,43.066,0.67022,3,1
1149.7,4.5152,430.66,0.75533,5,1
1175.1,4.441,0,0.92186,6,1
1298.7,4.4961,430.66,0.88893,5,1
1203.6,4.5207,430.66,0.97095,8,1
1303.1,4.455,430.66,0.90761,8,1
1437.7,4.4969,430.66,0.96911,8,1
1396.3,4.4733,0,1.1199,8,1
1451.5,4.4754,430.66,0.99884,8,1
1625.2,4.3881,452.2,0.98425,9,1
1816.7,4.4654,452.2,1.1342,9,1
1857.3,4.4521,452.2,1.1923,5,1
1888.2,4.506,452.2,1.2715,2,1
1832.8,4.26,452.2,1.2581,9,1
1755.6,4.2631,452.2,1.2488,9,1
1697.2,4.3412,452.2,1.2852,2,1
1797.7,4.3424,473.73,1.1171,2,1
1883.1,4.2736,473.73,1.1953,2,1
2102.1,4.2375,473.73,1.3658,2,1
2053.6,4.3541,473.73,1.432,2,1
1940.3,4.3091,473.73,1.2538,2,1
2053,4.4511,473.73,1.2671,2,1
2050.3,4.3492,473.73,1.4015,2,1
2048.8,4.3904,473.73,1.2561,2,1
2028.4,4.3873,473.73,1.1667,2,1
2145.4,4.3776,473.73,1.2625,2,1
1997.6,4.3905,452.2,1.28,2,1
1883.4,4.3135,452.2,1.2124,2,1
1912.6,4.2764,452.2,1.2408,2,1
1813.9,4.4112,452.2,1.1231,2,1
1906,4.4216,452.2,0.99102,4,1
1856.5,4.4178,452.2,1.0525,5,1
1662.7,4.2797,452.2,1.0063,5,1
1738.3,4.3578,430.66,0.99196,5,1
1542.4,4.4247,430.66,0.99487,5,1
1399.6,4.466,430.66,0.84567,5,1
1379.1,4.3979,43.066,0.78972,3,1
1208.7,4.6338,0,0.92366,4,1
1288.4,4.5525,775.2,1.03,3,1
1398.5,4.4662,732.13,1.0267,3,1
1380.6,4.4103,710.6,1.2221,3,1
1325.3,4.4528,689.06,1.242,3,1
743.85,4.6003,667.53,0.78434,3,1
737.65,4.6192,667.53,0.78355,3,1
709.65,4.6794,710.6,0.89661,3,1
474.93,4.7363,0,0.51188,3,1
578.09,4.7525,43.066,0.020796,5,1
730,4.701,43.066,0.073494,3,1
681.97,4.6608,0,0.15939,3,1
383.92,4.7081,21.533,0.17625,3,1
718.65,4.5228,689.06,0.38852,3,1
634.28,4.4695,43.066,0.24504,3,1
457.68,4.6261,0,0.3886,3,1
594.49,4.5007,43.066,0.38747,2,1
465.53,4.4407,473.73,0.53156,2,1
432.83,4.2565,21.533,0.68749,2,1
185.11,4.3589,0,0.42233,2,1
7.2617,4.9234,21.533,0,1,1
32.086,4.6756,43.066,0,1,1
82.063,4.599,0,0,1,1
2.2225,4.8371,0,0,1,1
41.903,4.77,43.066,0,1,1
3.34,4.9041,43.066,0,1,1
44.788,4.5862,0,0.00019306,4,0
155.67,4.2642,0,0,1,0
33.838,4.7354,43.066,0,1,0
10.632,4.7745,21.533,0,1,0
91.112,4.4946,0,0.00052074,5,0
138.89,4.3533,21.533,0,1,0
35.518,5.0581,43.066,0.00094571,3,0
45.691,5.1181,21.533,0,1,0
18.213,4.7492,21.533,0,1,0
29.963,4.9615,21.533,0,1,0
25.817,4.9664,43.066,0,1,0
10.966,4.8471,0,0,1,0
33.331,4.5935,21.533,0,1,0
12.245,4.9272,43.066,0,1,0
55.603,5.18,21.533,0,1,0
7.1325,4.875,0,0,1,0
26.441,4.9614,0,0.00066585,4,0
35.805,5.1085,43.066,0,1,0
7.9663,4.99,43.066,0,1,0
3.367,4.924,21.533,0,1,0
23.749,5.0007,0,0,1,0
23.9,5.0398,43.066,0,1,0
20.812,4.7658,21.533,0,1,0
29.565,5.0174,21.533,0,1,0
79.668,4.5877,0,0.028094,4,0
16.987,4.9572,43.066,0,1,0
72.503,4.6909,21.533,0.0070404,2,0
85.092,4.76,0,0.0003167,1,0
51.247,5.2941,21.533,0.011119,7,0
51.08,5.3485,43.066,0,1,0
47.631,5.3554,21.533,0,1,0
0.83739,5.1221,0,0,1,0
36.693,4.9744,21.533,0,1,0
62.712,5.3275,43.066,0,1,0
40.311,5.2099,21.533,0,1,0
10.878,4.9863,0,0.0053097,13,0
30.468,5.1759,43.066,0.00025096,3,0
30.512,5.1008,21.533,0,1,0
67.017,5.3135,21.533,0,1,0
52.932,5.1861,0,0,1,0
65.539,5.3348,43.066,0,1,0
0,5.136,21.533,0,1,0
44.391,5.3496,0,0,1,0
56.567,5.4415,43.066,0,1,0
8.531,5.1992,21.533,0.00084601,4,0
49.101,5.2013,21.533,0.0017725,7,0
11.576,5.5225,0,0.0067071,14,0
85.762,5.4241,43.066,0.00033832,1,0
164.94,5.1641,43.066,0.0017432,11,0
91.573,5.2439,0,0.0015392,10,0
19.079,5.5371,0,0,1,0
14.78,5.5567,21.533,0.0010715,5,0
3.3702,5.446,43.066,0.00041798,1,0
63.535,5.3139,0,0.007226,17,0
16.63,5.4164,0,0.0040021,7,0
19.119,5.6056,43.066,0,1,0
5.868,5.4789,43.066,0,1,0
84.547,5.4845,0,0.00081262,3,0
78.714,5.6718,21.533,0.042637,23,0
265.62,5.5512,43.066,0.008674,23,0
194.63,5.643,43.066,0.005393,14,0
196.06,5.5654,0,0.046969,19,0
309.95,5.4005,0,0.061134,17,0
258.32,5.5676,43.066,0.022065,12,0
229.84,5.4686,21.533,0.0068508,7,0
199.6,5.4581,0,0.01084,12,0
234.84,5.3614,21.533,0.0008759,3,0
125.76,5.376,43.066,0.00034668,1,0
65.8,5.3741,21.533,0,1,0
13.25,5.3568,0,0.0051239,1,0
28.749,5.2554,0,0.022516,3,0
14.23,5.2997,43.066,0,1,0
19.63,5.2699,0,0,1,0
19.724,4.9918,21.533,0,1,0
47.468,4.8791,21.533,0,1,0
4.6477,5.0584,0,0,1,0
18.811,5.0332,64.6,0,1,0
77.27,4.7424,0,0,1,0
20.628,5.0349,64.6,0,1,0
39.673,5.0744,43.066,0,1,0
1.2768,4.8301,0,0,1,0
128.13,4.3228,21.533,0.019935,2,0
16.824,4.7737,150.73,0,1,0
64.328,4.6183,43.066,0.0049824,9,0
16.756,4.8869,0,0,1,0
21.316,4.68,43.066,0,1,0
14.366,4.8411,43.066,0,1,0
61.837,4.4457,0,0.01201,4,0
16.234,4.7015,150.73,0.00029176,1,0
52.834,4.5357,0,0,1,0
11.646,4.8301,43.066,0,1,0
212.65,3.832,0,0,1,0
36.97,5.0092,43.066,0.030773,2,0
10.053,4.7459,43.066,0,1,0
12.276,4.7507,21.533,0.00064517,4,0
72.77,4.4187,21.533,0,1,0
29.463,4.6806,0,0,1,0
30.532,4.952,43.066,0,1,0
96.149,4.3834,43.066,0,1,0
7.2222,4.7673,0,0.039592,2,0
23.711,4.8873,43.066,0,1,0
8.6259,4.8298,43.066,0,1,0
39.723,4.5148,43.066,0,1,0
53.528,4.6099,0,0.0067486,19,0
22.684,4.8497,21.533,0,1,0
148.32,4.182,43.066,0,1,0
2.6965,4.8109,21.533,0,1,0
122.41,4.3058,0,0.00035692,8,0
14.645,4.8637,43.066,0,1,0
20.027,4.6753,43.066,0,1,0
156.77,4.125,0,0.003997,2,0
32.257,4.9731,0,0,1,0
71.579,5.3037,43.066,0,1,0
9.5178,4.8827,43.066,0,1,0
8.0997,4.8246,0,0,1,0
3.5274,4.7503,43.066,0,1,0
37.032,4.6473,21.533,0,1,0
7.9279,4.7813,43.066,0,1,0
10.251,4.7672,43.066,0,1,0
8.6875,4.8646,0,0,1,0
25.104,4.986,21.533,0,1,0
15.837,4.7894,21.533,0,1,0
5.8181,4.8214,0,0,1,0
9.1926,4.8312,21.533,0,1,0
35.597,4.9576,43.066,0,1,0
6.8363,4.7999,0,0,1,0
34.324,5.0016,21.533,0,1,0
17.389,4.9092,43.066,0,1,0
16.547,4.9424,43.066,0,1,0
5.0062,4.7879,0,0,1,0
11.287,4.918,0,0,1,0
44.608,5.1299,43.066,0,1,0
12.009,4.7892,21.533,0,1,0
2.3708,4.8073,21.533,0,1,0
49.707,4.5978,0,0.0054546,5,0
69.371,4.5296,43.066,0,1,0
24.212,4.9088,43.066,0,1,0
8.3292,4.8278,21.533,0,1,0
0.2115,4.7905,0,0.0031532,4,0
71.173,4.6731,43.066,0,1,0
16.181,4.9091,21.533,0,1,0
27.101,5.1134,0,0,1,0
6.9008,5.0039,21.533,0,1,0
4.3212,5.0139,43.066,0,1,0
19.147,5.0675,43.066,0,1,0
19.286,5.1773,0,0,1,0
0.87461,5.0026,21.533,0,1,0
30.012,4.8447,43.066,0,1,0
23.868,5.0495,21.533,0,1,0
34.689,4.7748,0,0,1,0
34.005,4.9699,21.533,0.0024129,6,0
87.85,4.4536,43.066,0,1,0
37.738,4.9984,43.066,0,1,0
39.376,4.5994,0,0,1,0
24.682,4.9404,21.533,0,1,0
32.395,4.5662,21.533,0.00011322,2,0
27.279,4.9818,0,0,1,0
5.6028,4.9007,21.533,0,1,0
3.5563,5.0893,43.066,0,1,0
43.484,5.2464,21.533,0,1,0
87.981,4.8186,21.533,0,1,0
36.231,5.2203,0,0,1,0
31.53,5.0569,43.066,0.0010014,6,0
56.148,4.9891,21.533,0.004445,13,0
11.105,5.1109,0,0,1,0
35.654,5.1615,21.533,0,1,0
13.886,5.0002,43.066,0,1,0
0,4.8855,21.533,0.00056489,14,0
9.6656,4.8877,0,0,1,0
10.369,4.9089,43.066,0,1,0
60.044,4.6216,43.066,0,1,0
44.238,5.082,0,0,1,0
109.98,4.6867,21.533,0.033562,3,1
498.95,4.6785,43.066,0.036599,3,1
419.94,4.596,43.066,0.28434,3,1
391.78,4.967,0,0.20507,2,1
928.48,4.6145,21.533,0.51062,3,1
1106.7,4.4493,43.066,0.44013,3,1
722.94,4.6432,43.066,0.37533,3,1
786.43,4.5108,0,0.86243,5,1
785.46,4.433,430.66,0.88307,6,1
926.46,4.3018,430.66,0.74753,7,1
969.6,4.2405,430.66,0.92337,8,1
898.74,4.2024,0,0.99599,8,1
781.39,4.3714,0,0.75592,7,1
747.99,4.4285,43.066,0.3645,6,1
668.9,4.5267,43.066,0.32893,5,1
562.43,4.5702,0,0.62153,5,1
495.9,4.5502,21.533,0.58035,4,1
508.1,4.511,43.066,0.35027,5,1
473.19,4.5919,43.066,0.31291,3,1
428.9,4.5498,0,0.72806,3,1
528.92,4.5657,43.066,0.58772,3,1
504.51,4.507,43.066,0.60305,3,1
591.82,4.4503,0,0.95255,3,1
550.5,4.6974,0,0.78218,2,1
525.3,4.7004,43.066,0.49535,2,1
357.1,4.8888,43.066,0.22637,3,1
408.09,4.6913,0,0.13536,2,1
294.75,4.7921,0,0.13083,2,1
258.28,4.7199,43.066,0.20165,2,1
287.09,4.6476,21.533,0.20693,3,1
252.1,4.7502,21.533,0.098902,2,1
439.48,4.9395,21.533,0.18935,4,1
436.7,4.8019,43.066,0.1728,6,1
263.99,4.8201,21.533,0.15836,4,1
364.91,4.7783,0,0.16674,3,1
254.62,4.7845,21.533,0.13798,3,1
297.65,4.7211,43.066,0.20936,4,1
278.96,4.665,0,0.36532,4,1
384.65,4.6498,43.066,0.2015,3,1
373.46,4.6767,43.066,0.16891,4,1
298.21,4.6498,43.066,0.23319,3,1
333.92,4.5949,0,0.32522,4,1
290.67,4.7018,0,0.35214,6,1
359.15,4.6467,43.066,0.16138,2,1
298.4,4.723,43.066,0.20462,3,1
270.97,4.7933,0,0.41916,5,1
458.47,4.5267,21.533,0.30525,3,1
418.72,4.9428,43.066,0.11425,3,1
587.95,4.9179,43.066,0.082314,5,1
1446,4.8568,473.73,1.0435,2,1
2856,4.4009,516.8,1.3624,2,1
3316.6,3.9306,516.8,1.5433,2,1
2423.1,4.1546,495.26,1.4681,2,1
3531.7,4.1802,516.8,1.3131,2,1
4521,4.1771,559.86,1.5077,2,1
7063.5,4.326,559.86,1.531,2,1
6794.4,3.9255,559.86,1.6177,2,1
5928.2,3.9423,559.86,1.5625,2,1
5358.1,3.767,538.33,1.5573,2,1
4601.3,3.8733,538.33,1.5291,2,1
3744.9,3.9395,516.8,1.4862,2,1
2634.8,4.0597,516.8,1.4327,2,1
2081.4,4.1056,495.26,1.3714,2,1
1842.2,4.053,495.26,1.3978,2,1
1367,4.1501,473.73,1.3517,2,1
1158.1,4.2344,473.73,1.2224,2,1
1361.4,4.2952,452.2,0.97571,2,1
1161,4.3205,0,0.93142,2,1
1082.2,4.3018,452.2,1.0295,4,1
1132.7,4.1438,0,1.1027,4,1
1345,4.0903,452.2,0.98986,2,1
1335.8,4.1016,452.2,1.1112,2,1
1234.6,4.1783,452.2,1.1187,3,1
1309.8,4.2294,452.2,1.2022,7,1
1277,4.2358,430.66,1.292,9,1
1091.2,4.1865,430.66,1.1514,9,1
962.46,4.2671,0,0.96759,8,1
1001.8,4.3496,43.066,0.77679,8,1
1046.7,4.2091,430.66,1.0221,8,1
1015.6,4.2586,430.66,1.3547,9,1
1434,4.559,452.2,0.93794,8,1
1353.5,4.3724,452.2,0.92492,9,1
1422.4,4.1949,452.2,1.1549,9,1
1332.9,4.1744,452.2,1.1917,9,1
1473.3,4.2236,452.2,0.98318,9,1
1421.4,4.2618,452.2,0.84782,9,1
1347.4,4.2874,452.2,1.0812,9,1
1326.3,4.3106,473.73,1.1559,8,1
1444.5,4.2485,473.73,1.2187,2,1
1532.9,4.1475,473.73,1.1717,2,1
1593.7,4.1782,473.73,1.2306,2,1
1615.8,4.2557,473.73,1.1742,2,1
1794.4,4.2215,473.73,0.99502,2,1
1796.8,4.2443,495.26,1.0565,3,1
2062.1,4.0261,495.26,1.4397,3,1
2266.6,3.9778,495.26,1.3737,3,1
2430.5,3.9114,495.26,1.3815,2,1
2336.6,3.8304,495.26,1.4564,2,1
2470,3.8301,495.26,1.4858,2,1
2490.5,3.7795,495.26,1.4911,2,1
2522.5,3.7869,495.26,1.4752,2,1
2591.3,3.8179,495.26,1.4061,2,1
2698,3.6091,495.26,1.4874,2,1
2651.9,3.6552,495.26,1.5036,2,1
2580.3,3.6759,495.26,1.5007,2,1
2487.4,3.5493,495.26,1.5196,2,1
2351.4,3.599,473.73,1.5422,2,1
2215.8,3.7571,473.73,1.4838,2,1
2138.9,3.6886,473.73,1.484,2,1
2586,3.5797,473.73,1.5788,2,1
3302.2,3.3748,473.73,1.658,2,1
3603.7,3.3452,473.73,1.6562,2,1
3928.4,3.4603,473.73,1.683,2,1
3646.4,3.5499,473.73,1.6496,2,1
3146.7,3.297,452.2,1.6235,2,1
2322.9,3.333,452.2,1.5687,2,1
1558.9,3.4366,430.66,1.4888,2,1
900.91,3.6412,409.13,1.3268,2,1
353.45,4.0782,21.533,0.33259,2,1
22.214,4.9414,43.066,0,1,1
26.807,4.9218,43.066,0,1,1
20.63,4.638,0,0,1,0
10.484,4.6362,21.533,0,1,0
13.832,4.8135,21.533,0,1,0
3.4811,4.6899,43.066,0,1,0
109.88,4.2808,0,0.020444,1,0
86.763,4.3974,21.533,0.00020407,5,0
56.997,4.5406,43.066,0,1,0
39.335,4.5848,0,0.00031109,15,0
1.1483,4.7256,0,0.012997,4,0
39.045,4.5497,43.066,0,1,0
44.699,4.5508,43.066,0.021131,2,0
5.3615,4.8339,21.533,0.01039,6,0
23.95,4.9354,0,0,1,0
1.375,4.6981,21.533,0,1,0
29.94,4.9244,43.066,0,1,0
57.907,4.5254,0,0,1,0
19.626,4.6531,21.533,0,1,0
18.316,4.6532,43.066,0,1,0
27.347,4.8749,43.066,3.062e-05,1,0
10.791,4.6336,0,0.006331,4,0
27.671,4.948,0,0,1,0
27.279,4.8905,43.066,0,1,0
36.739,5.0139,21.533,0,1,0
43.249,4.6183,0,0,1,0
91.723,4.3961,150.73,0,1,0
22.76,4.6006,43.066,5.4237e-05,1,0
31.157,4.7868,0,0,1,0
2.8996,5.0189,21.533,0,1,0
11.94,4.6588,43.066,0,1,0
6.728,4.8406,43.066,0,1,0
37.182,4.6866,0,0,1,0
0.95762,4.7613,0,0,1,0
131.37,4.7196,43.066,0,1,0
