@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
1339.8,5.4537,236.87,0.017577,73,1
1924.2,5.4497,193.8,0.016358,13,1
1636.4,5.3779,387.6,0.018791,48,1
1518.2,5.1796,387.6,0.025754,75,1
1297.6,5.2556,5146.4,0.034688,23,1
1415.6,5.1369,1701.1,0.0422,47,1
1263.4,5.2109,1722.7,0.039727,21,1
1381.7,5.1444,1722.7,0.039557,21,1
1730.7,4.9711,1744.2,0.055721,44,1
1810.5,4.6782,1787.3,0.062367,42,1
1824,4.6123,1808.8,0.055614,18,1
1758.6,4.5074,1830.3,0.065072,40,1
1997.7,4.3944,1830.3,0.062783,40,1
2233.8,4.5511,1873.4,0.06463,16,1
2324.2,4.6362,1894.9,0.071485,15,1
1852.6,4.9237,1938,0.065086,14,1
1492.3,4.9093,1959.5,0.058078,13,1
2018.2,4.7818,1959.5,0.084129,34,1
1816.7,4.7955,1981.1,0.069269,12,1
2030.8,4.9341,1981.1,0.084508,33,1
2303.5,4.9968,2002.6,0.071017,32,1
2098,4.8108,2024.1,0.05949,11,1
1889.3,4.9073,2024.1,0.052328,53,1
1975.7,4.9006,2024.1,0.071058,11,1
1951.9,4.8603,6223.1,0.054595,31,1
1899.1,4.8487,6223.1,0.076138,31,1
2152.4,4.7941,6223.1,0.061142,31,1
1988.5,4.78,6223.1,0.079279,31,1
2189.2,4.8527,6201.6,0.067348,31,1
1908.5,4.9097,6201.6,0.057975,73,1
2127,4.9244,6180,0.071489,32,1
2615.3,4.7855,2002.6,0.074501,32,1
2600.7,4.8589,2002.6,0.071863,32,1
2869.4,4.9032,2002.6,0.079644,32,1
2866.3,4.8243,2002.6,0.092218,11,1
2888.6,4.8573,1981.1,0.091352,12,1
2710.8,4.833,1959.5,0.086197,12,1
2897.6,4.8637,1938,0.087563,13,1
2538.6,4.7903,1959.5,0.080729,13,1
2680.6,4.6317,1959.5,0.092096,12,1
2591.5,4.7182,1959.5,0.079878,12,1
2733.2,4.8034,1981.1,0.091524,12,1
2661.3,4.7608,1981.1,0.093897,33,1
2374.2,4.7432,2002.6,0.081489,33,1
2774.8,4.6589,2002.6,0.092731,32,1
2541.8,4.7584,1981.1,0.08245,33,1
2097.3,4.8974,1959.5,0.097626,12,1
2249.2,4.79,1959.5,0.097254,12,1
1763.4,4.8266,1981.1,0.082362,12,1
1513.4,5.0353,1981.1,0.061497,33,1
1817.4,5.0854,1981.1,0.071397,12,1
1494.6,5.141,1981.1,0.057213,76,1
1533.5,5.055,1959.5,0.053837,12,1
1884,4.7954,1916.5,0.055219,13,1
2554.3,5.0451,1830.3,0.054197,44,1
1844.8,5.2764,1464.3,0.018362,31,1
519.98,5.415,1184.3,0.014781,91,1
483.11,5.3877,387.6,0.013652,28,1
395.01,5.4023,818.26,0.02149,34,1
555.08,5.1659,818.26,0.01089,15,1
1428,5.1087,602.93,0.042765,10,1
3295.3,5.2269,624.46,0.034269,8,1
5232,5.1157,925.93,0.074477,92,1
3987.3,5.1411,1098.2,0.10159,21,1
3340.8,5.0292,1076.7,0.10757,23,1
3632.8,4.986,1055.1,0.068653,25,1
3230.3,4.9823,1012.1,0.083953,27,1
2980.9,5.0547,990.53,0.084235,29,1
2433.8,5.1927,990.53,0.07366,30,1
2327.8,5.1586,968.99,0.078642,30,1
2123,5.1386,968.99,0.07148,30,1
1713.3,5.3434,2562.5,0.064359,30,1
2025.8,5.2338,882.86,0.064519,30,1
1919.9,5.1299,990.53,0.069363,30,1
1715.4,5.0183,990.53,0.075971,29,1
1739.2,5.0194,968.99,0.061956,30,1
1693.1,5.0169,990.53,0.066432,30,1
1328.5,4.9662,968.99,0.082363,30,1
1468.4,4.9444,990.53,0.080745,30,1
1560,5.1288,968.99,0.064401,30,1
1534.3,5.1587,990.53,0.063508,30,1
1617.7,5.1048,990.53,0.071727,30,1
1861.1,5.0671,990.53,0.072486,30,1
1768.8,4.9708,968.99,0.075687,30,1
1630.1,4.9057,129.2,0.068377,30,1
1906.7,5.0767,2562.5,0.072916,114,1
1688.5,5.0567,968.99,0.080244,30,1
1984.9,4.8373,968.99,0.083429,30,1
2304.2,4.7932,968.99,0.07723,30,1
1861.9,4.9779,968.99,0.069498,31,1
1790.6,5.0338,968.99,0.07159,30,1
1802.1,5.1785,968.99,0.068582,30,1
1570,5.2947,947.46,0.049075,31,1
1590.9,5.2871,2540.9,0.056186,31,1
1880.5,5.0612,947.46,0.051932,31,1
2012.5,4.9523,968.99,0.074692,32,1
1636.6,4.9659,947.46,0.080991,32,1
2264.8,5.1173,947.46,0.076503,32,1
2072.8,5.1543,2497.9,0.057134,33,1
2068.3,5.183,947.46,0.061081,33,1
3304.1,5.2812,925.93,0.05006,33,1
2731.8,5.415,2476.3,0.035572,86,1
3062.2,5.3609,1442.7,0.035366,34,1
3100.5,5.3451,1421.2,0.038801,34,1
3042,5.3736,925.93,0.047435,33,1
3912.7,5.2814,904.39,0.041267,35,1
3210.9,5.3889,947.46,0.035035,43,1
3213.8,5.3156,925.93,0.048098,35,1
2627,5.3188,925.93,0.05356,35,1
2147.7,5.3699,925.93,0.031949,36,1
1913.4,5.2549,904.39,0.047113,35,1
1591.1,5.2528,904.39,0.043241,35,1
1429.7,5.2635,904.39,0.04887,36,1
1785.3,5.176,904.39,0.058569,36,1
1647.4,5.1648,904.39,0.059737,36,1
1482.2,5.1874,882.86,0.047137,37,1
2463.6,5.1913,904.39,0.047504,38,1
2236.8,5.131,882.86,0.046459,39,1
1654.3,5.3083,839.79,0.032062,39,1
1033.5,5.2313,882.86,0.034957,39,1
995.7,5.0877,387.6,0.040825,40,1
1868.5,5.3105,925.93,0.016217,30,1
2558.3,5.2159,882.86,0.026433,41,1
1838.5,5.2176,904.39,0.016682,39,1
1555.6,5.2176,882.86,0.029899,43,1
1015.4,5.2382,904.39,0.018354,43,1
1238,5.3997,775.2,0.026307,140,1
1733.6,5.3543,839.79,0.023526,90,1
1141.2,5.3504,839.79,0.035841,46,1
805.53,5.4014,473.73,0.01706,13,1
689.82,5.3835,1335.1,0.017207,103,1
620.09,5.3642,839.79,0.017649,49,1
412.88,5.418,387.6,0.010203,78,1
519.27,5.3304,882.86,0.014023,31,1
365.12,5.3314,366.06,0.014343,119,1
312.65,5.3021,904.39,0.020524,35,1
422.82,5.209,904.39,0.013124,82,1
252.84,5.2621,215.33,0.0091299,82,1
405.09,5.1926,947.46,0.011048,74,1
211.62,5.1971,904.39,0.010509,41,0
107.5,5.2766,861.33,0.0049224,39,0
296.51,5.2264,258.4,0.010263,117,0
185.3,5.2137,1033.6,0.0058401,54,0
54.281,5.3396,968.99,0.0089539,115,0
0,5.3742,301.46,0.0034328,25,0
26.97,5.3694,150.73,0.0048714,115,0
31.172,5.4102,387.6,0.0053381,31,0
80.371,5.4626,1184.3,0.010645,13,0
61.61,5.3829,0,0.0052473,13,0
28.208,5.3614,21.533,0,150,0
47.419,5.3952,0,0.0078422,62,0
10.256,5.3543,21.533,0.004151,74,0
31.03,5.4069,301.46,0.010323,46,0
108.22,5.2726,301.46,0.0055525,52,1
232,5.3996,323,0.00523,19,1
653.64,5.6542,301.46,0.01727,60,1
443.44,5.5659,301.46,0.017652,62,1
485.54,5.4488,366.06,0.017254,69,1
423.12,5.4311,366.06,0.02598,55,1
380.25,5.3801,344.53,0.016908,70,1
359.16,5.2018,646,0.018542,77,1
404.01,5.1874,646,0.025939,70,1
432.23,5.016,646,0.017627,67,1
416.64,4.8894,646,0.01395,69,1
290.85,5.0044,646,0.014357,67,1
378.83,4.9032,624.46,0.014768,66,1
467.24,4.9905,602.93,0.014516,67,1
523.36,5.1807,602.93,0.016856,73,1
520.9,5.3121,624.46,0.020973,73,1
532.81,5.2505,646,0.01211,75,1
283,5.2881,667.53,0.014874,65,1
397.44,5.4841,667.53,0.026946,56,1
322.89,5.3619,646,0.024637,57,1
174.09,5.3199,602.93,0.01567,69,1
137.65,5.2778,646,0.011422,135,1
245.47,5.292,667.53,0.01635,80,1
465.01,5.3454,323,0.012614,63,1
635.63,5.3775,538.33,0.013481,113,1
1236.1,5.4308,667.53,0.030885,65,1
1312.5,5.4237,1098.2,0.016698,65,1
1070.8,5.5803,215.33,0.028722,84,1
1278.6,5.4266,646,0.024654,122,1
855.62,5.431,646,0.0086001,24,1
558.95,5.4205,323,0.012465,68,1
484.49,5.4416,279.93,0.014643,64,1
420.68,5.4687,538.33,0.016456,56,1
502.47,5.3598,2196.4,0.013596,82,1
541.43,5.3889,1464.3,0.015069,122,1
487.58,5.4036,925.93,0.015305,32,1
667.67,5.4517,1485.8,0.023661,35,1
691.64,5.3837,646,0.018531,35,1
544.41,5.3204,925.93,0.008321,75,1
519.79,5.4306,279.93,0.014931,84,1
351.57,5.3368,279.93,0.011408,83,1
278.27,5.2655,279.93,0.0074148,50,1
787.92,5.2835,279.93,0.010806,68,1
1873,5.3427,2088.7,0.016235,145,1
1587.4,5.4875,839.79,0.025179,107,1
2492.9,5.4172,732.13,0.018997,55,1
3502.6,5.392,732.13,0.032762,58,1
3558.9,5.3922,710.6,0.059244,60,1
2395.1,5.3721,667.53,0.044488,64,1
3570.7,5.2137,646,0.066331,67,1
3296.1,5.1206,624.46,0.046221,69,1
2801.3,5.1611,559.86,0.034502,90,1
2491,5.1459,366.06,0.02011,87,1
1940.6,5.0546,366.06,0.025189,145,1
1383.5,5.072,366.06,0.012045,39,1
867.2,5.1427,366.06,0.013229,35,1
1038.5,4.9586,387.6,0.015561,58,1
694.28,5.0403,366.06,0.0096623,151,1
663.64,4.9558,344.53,0.01203,142,1
512.77,4.9577,366.06,0.013786,138,1
713.34,4.7469,366.06,0.01986,142,0
852.2,4.7781,366.06,0.020551,34,0
632.74,4.9486,366.06,0.013753,52,0
446.9,5.0036,366.06,0.0079727,147,0
563.03,4.8591,366.06,0.015666,54,0
476.52,4.9554,344.53,0.014672,24,0
545.26,4.9212,366.06,0.0060186,30,0
825.3,4.8183,344.53,0.0088713,135,0
912.78,4.8905,344.53,0.0048071,47,0
1081.9,4.6583,366.06,0.0087942,70,0
789.38,4.7872,366.06,0.011139,148,0
752.82,4.7278,344.53,0.0016658,88,0
819.97,4.6227,344.53,0.0059377,42,0
577.32,4.7579,129.2,0.011138,35,0
461.73,4.8528,129.2,0.0074226,49,0
265.51,4.7451,150.73,0.0044922,40,0
201.62,4.9695,323,0.0065788,73,0
217.74,4.9532,366.06,0.005906,54,0
203.36,4.961,150.73,0,135,0
30.935,5.1354,129.2,0,63,0
68.59,5.0502,150.73,0.0025046,74,0
106.32,4.9178,387.6,0.008966,108,0
96.671,5.0026,344.53,0.0050168,40,0
264.34,4.8197,366.06,0.010576,43,0
324.65,4.7412,387.6,0.0071155,34,0
222.76,4.873,344.53,0.0086343,99,0
192.28,4.9785,366.06,0.001997,49,0
358.98,4.7682,366.06,0.0076956,24,0
508.89,4.7076,473.73,0.010589,23,1
320.8,5.121,150.73,0.0068929,105,1
480.69,5.1737,430.66,0.028153,27,1
565.56,5.1167,1012.1,0.039251,26,1
1086,5.0944,968.99,0.077147,33,1
1480,4.9208,947.46,0.11374,32,1
2774.8,4.7377,947.46,0.13027,32,1
3907.7,4.6838,968.99,0.17524,31,1
4207.3,4.7146,990.53,0.18925,29,1
4650,4.8094,990.53,0.18498,29,1
4334.6,4.8962,1012.1,0.19634,28,1
4632.1,4.9348,1012.1,0.21694,27,1
4898.9,4.8914,1012.1,0.19504,26,1
4925.9,4.8637,1033.6,0.24052,26,1
5193.7,4.8066,1033.6,0.21618,26,1
5441.1,4.7639,1033.6,0.22343,25,1
5043.4,4.7713,1055.1,0.2345,25,1
5131.3,4.8066,1055.1,0.19225,25,1
5468.7,4.8161,1055.1,0.17913,25,1
5427.8,4.9121,1055.1,0.16135,25,1
5453,4.765,1055.1,0.19128,24,1
5352.8,4.806,1055.1,0.17237,24,1
5382.4,4.8171,1055.1,0.17285,24,1
5013.3,4.6739,1055.1,0.19372,24,1
5015.4,4.7069,1055.1,0.19283,24,1
5162.4,4.6893,1055.1,0.20282,24,1
4924.8,4.5494,1055.1,0.21096,24,1
4659,4.5789,1055.1,0.19413,24,1
4715.5,4.5572,1055.1,0.16624,23,1
5083.2,4.6855,1076.7,0.14466,23,1
5428,4.6758,1076.7,0.18607,23,1
5996.4,4.7949,1076.7,0.18429,23,1
5641.1,4.6259,1076.7,0.22219,23,1
5362.1,4.6255,1076.7,0.20168,23,1
5462.7,4.5719,1076.7,0.22183,23,1
5708.2,4.6277,1076.7,0.18262,23,1
5215.3,4.6038,1076.7,0.20674,22,1
5195.5,4.6185,1098.2,0.21388,22,1
5138.1,4.7304,1098.2,0.20699,21,1
5176.1,4.8855,1119.7,0.20714,21,1
5641,4.7889,1119.7,0.19882,20,1
5797.8,4.9169,1141.3,0.18183,19,1
5390.8,4.9362,1162.8,0.19286,18,1
5469.9,4.9127,1162.8,0.17584,18,1
5034.2,4.8305,1184.3,0.16016,17,1
4711.5,4.8073,1184.3,0.16839,16,1
4316,4.8897,1184.3,0.13971,16,1
3940.9,4.8953,1205.9,0.17679,15,1
3839.7,5.0545,1227.4,0.14082,15,1
4567.2,4.8096,1227.4,0.14291,14,1
3464.9,4.8124,1248.9,0.15747,14,1
3926.1,4.9355,1227.4,0.1402,14,1
4053.9,5.096,1205.9,0.13189,15,1
3228.5,5.1491,1184.3,0.10008,15,1
3022,5.237,1098.2,0.043803,15,1
3007.4,4.7102,387.6,0.029081,15,1
2216.8,4.5673,387.6,0.035381,14,1
1884.8,4.9953,366.06,0.030737,14,1
3625,5.0418,925.93,0.02733,24,1
4233.7,5.0912,947.46,0.042769,68,1
3795.8,5.136,1055.1,0.028361,32,1
3877.8,4.8999,1012.1,0.037954,23,1
4050.9,4.6883,1012.1,0.072474,108,1
3266.5,4.5755,990.53,0.052962,30,1
2848.1,4.8201,968.99,0.042663,118,1
3310.9,4.9579,925.93,0.073344,121,1
2940.4,4.9074,904.39,0.070851,36,1
3003.5,4.8805,904.39,0.086545,36,1
2696.7,4.9153,904.39,0.077655,36,1
2385.3,4.9712,904.39,0.07693,125,1
2106.6,4.8888,904.39,0.10987,36,1
2302,4.8759,904.39,0.10692,35,1
2194.6,4.8657,904.39,0.10344,36,1
1973.9,4.8332,904.39,0.086804,36,1
2249,4.8273,904.39,0.089507,36,1
2157.8,4.7515,904.39,0.11115,35,1
2122.2,4.6759,904.39,0.10551,35,1
2483.9,4.7459,925.93,0.10942,35,1
2595.7,4.567,925.93,0.11215,34,1
2614.6,4.6833,925.93,0.10357,34,1
2290,4.6627,925.93,0.10881,34,1
1977.2,4.6651,925.93,0.10981,34,1
2106.3,4.6937,925.93,0.095118,34,1
2254,4.5469,925.93,0.11369,34,1
1993.8,4.5946,925.93,0.097634,34,1
1670.9,4.6483,925.93,0.096856,34,1
1817.3,4.6751,925.93,0.1056,34,1
1801.8,4.7201,925.93,0.098683,34,1
1616.5,4.7053,925.93,0.11597,34,1
1908.8,4.5835,925.93,0.10783,34,1
1848.3,4.6336,925.93,0.106,34,1
1808.1,4.5395,925.93,0.10063,35,1
1829.5,4.646,925.93,0.09809,35,1
1557.3,4.6311,904.39,0.096668,35,1
1427.4,4.8343,904.39,0.10104,36,1
1974,4.7427,904.39,0.10211,36,1
1817.9,4.8075,904.39,0.10279,37,1
1643.3,4.8367,882.86,0.083369,37,1
2046.1,4.6177,882.86,0.087889,38,1
1762.8,4.7507,559.86,0.073219,39,1
1319.8,4.7315,344.53,0.056691,39,1
1075.6,4.8003,323,0.042457,40,1
905.09,4.8258,861.33,0.024934,41,1
683.32,4.8475,387.6,0.023648,41,1
656.41,4.7984,301.46,0.031047,42,1
571.53,4.8983,387.6,0.017856,42,1
360.56,4.9938,107.67,0.0094724,43,1
400.47,5.065,839.79,0.011022,40,1
1249.3,4.6967,387.6,0.032313,37,1
1321.2,4.664,732.13,0.023091,37,1
1193.1,4.6917,925.93,0.021466,37,1
1246,4.8499,775.2,0.010246,37,1
1950.1,4.5674,796.73,0.017616,36,1
1637.5,4.6212,839.79,0.019712,27,1
1944.3,4.6076,409.13,0.0088323,126,1
2122.9,4.6565,947.46,0.0095079,111,1
2084,4.6422,753.66,0.021256,110,1
2348,4.6017,796.73,0.017864,102,1
1937.2,4.6702,215.33,0.019917,43,1
2274.9,4.5795,538.33,0.0095673,82,1
2236.9,4.5025,581.4,0.012723,154,1
1607.6,4.6128,581.4,0.019512,75,1
1189.4,4.6413,236.87,0.008841,55,1
1459.1,4.6437,409.13,0.011522,141,1
1456.2,4.5273,409.13,0.012269,47,1
1100.3,4.6905,258.4,0.014987,56,1
602.26,5.0024,710.6,0.0087206,56,1
1196.5,4.7205,387.6,0.022716,44,1
896.44,4.8034,387.6,0.023908,55,1
1323.5,4.606,387.6,0.02635,55,1
941.37,4.7245,387.6,0.021827,49,1
789.78,4.8018,366.06,0.011136,57,1
560.24,4.849,387.6,0.014568,57,1
568.66,4.8076,366.06,0.017233,53,1
251.62,4.879,689.06,0.0068374,128,1
355.31,4.8548,689.06,0.00898,118,1
402.1,4.7911,689.06,0.013973,61,1
524.8,4.6224,366.06,0.013202,59,1
520.08,4.7927,689.06,0.007546,61,1
525.46,4.8548,667.53,0.014168,122,1
394.51,4.8738,667.53,0.0042317,122,1
399.5,4.7307,495.26,0.0033728,111,1
290.05,4.7148,64.6,0.0081412,66,1
296.81,4.7515,236.87,0.0022112,67,1
57.676,4.8584,215.33,0.0020911,91,1
126.91,4.8408,193.8,0.0074194,22,1
115.98,4.8067,452.2,0.0024503,133,1
0,4.8592,279.93,0.0068329,55,1
0,4.9036,301.46,0.0032335,59,1
105.24,4.8368,107.67,0.0031257,86,1
231.26,4.662,86.133,0.0021277,125,1
697.29,4.4774,516.8,0.011413,142,1
818.85,4.4586,301.46,0.0080254,153,1
752.45,4.5405,689.06,0.0041344,22,1
1075.3,4.5658,64.6,0.0093235,45,1
633.21,4.8462,64.6,0.0058488,68,1
859.92,4.8893,258.4,0.010859,49,1
1196.1,4.8384,258.4,0.018579,51,1
1507.8,4.9404,624.46,0.035474,62,1
1993.7,4.6842,602.93,0.039361,62,1
1724.7,4.786,581.4,0.040175,66,1
2092.1,4.7474,559.86,0.046213,70,1
1131.1,4.679,538.33,0.026167,74,1
1161.1,4.7698,495.26,0.019412,67,1
1024,4.8079,452.2,0.016135,67,1
1170.9,4.7827,409.13,0.019939,36,1
624.63,5.0497,236.87,0.012094,21,1
399.51,5.2299,279.93,0.019225,20,1
700.67,4.908,258.4,0.022846,66,1
691.46,4.9566,236.87,0.018195,42,1
532.15,5.0309,236.87,0.023624,67,1
271.33,5.1462,236.87,0.018917,19,1
141.53,5.137,258.4,0.015004,33,1
235.26,4.9573,258.4,0.016053,35,0
163.32,4.9638,150.73,0.0049264,39,0
469.44,4.623,129.2,0.0098016,102,0
782.57,4.4559,150.73,0.022179,98,0
784.31,4.4379,150.73,0.0141,91,0
0,4.8208,0,0,110,0
22.891,4.8954,43.066,0,81,0
36.019,5.0488,43.066,0.0020521,113,0
41.551,5.0689,21.533,0.0028718,98,0
5.6762,4.7548,21.533,0.00091969,77,0
0,4.8261,21.533,0.00093989,113,0
22.585,4.9275,43.066,0,24,0
40.23,5.0429,0,0.0023837,101,0
28.247,4.9236,21.533,0.0054168,77,0
17.014,4.9067,43.066,0.0032189,141,0
46.188,5.1138,0,0.00098812,81,0
11.768,4.676,43.066,0.0030538,104,0
2.8334,4.7655,21.533,0.004735,48,0
19.252,4.9092,43.066,0.0040293,32,0
2.469,4.7683,0,0.0037457,64,0
1.7813,4.8061,21.533,0.0033334,133,0
40.079,5.0497,21.533,0.0042256,99,0
37.032,5.0322,43.066,0.00069409,90,0
1.3133,4.974,0,0.021819,16,0
12.868,4.92,0,0.025958,17,0
195.2,4.5946,43.066,0.037152,20,1
377.55,4.3907,43.066,0.041664,23,1
562.77,4.1741,1141.3,0.055944,25,1
707.7,3.9323,1119.7,0.048762,25,1
783.81,3.8197,1098.2,0.041584,27,1
1030.3,3.6445,1098.2,0.040948,27,1
903.66,3.6202,1076.7,0.041556,27,1
1225.6,3.5776,1098.2,0.050856,27,1
1414.1,4.614,1098.2,0.10166,28,1
1228,4.4101,1098.2,0.11031,28,1
1415.1,4.4432,1076.7,0.12387,28,1
1404.7,4.4505,1076.7,0.13078,29,1
1235.9,4.5516,1055.1,0.13473,29,1
1482.2,4.4181,1055.1,0.13641,30,1
1378.3,4.5441,1055.1,0.13144,30,1
1084.6,4.7413,1033.6,0.12868,31,1
1183.2,4.6341,1033.6,0.1143,32,1
1414.5,4.6012,1033.6,0.12518,32,1
1304.3,4.6345,1033.6,0.13059,32,1
1308.1,4.6811,1033.6,0.13029,33,1
1396.4,4.6176,1033.6,0.11843,33,1
1319.4,4.7363,0,0.11499,33,1
1235.9,4.8491,21.533,0.10245,34,1
1306.5,4.6774,1012.1,0.10987,34,1
1353,4.6269,1012.1,0.11098,35,1
1503.1,4.5704,0,0.11897,35,1
1239.1,4.6053,990.53,0.11048,35,1
1155.7,4.6615,990.53,0.10252,35,1
1160.4,4.6417,0,0.10772,36,1
1196.3,4.6258,0,0.11412,36,1
1329.6,4.6063,990.53,0.12313,36,1
1252.1,4.5322,990.53,0.11372,37,1
1505.6,4.4482,990.53,0.12158,37,1
1593.5,4.3545,990.53,0.11563,37,1
1675.4,4.3943,990.53,0.12043,37,1
1357.4,4.4099,968.99,0.11173,38,1
1189.5,4.4804,968.99,0.1105,38,1
1052.4,4.5804,968.99,0.11215,38,1
964.07,4.5968,968.99,0.10202,38,1
809.22,4.637,947.46,0.10312,39,1
604.25,4.697,0,0.098596,39,1
760.94,4.6848,947.46,0.10102,40,1
606.93,4.6911,43.066,0.094535,40,1
854.78,4.631,21.533,0.09967,40,1
924.04,4.5396,947.46,0.094932,41,1
810.29,4.6423,947.46,0.10024,41,1
833.86,4.6137,947.46,0.10212,41,1
902.37,4.5747,21.533,0.10537,41,1
901.36,4.5553,0,0.10503,41,1
848.36,4.5636,947.46,0.098607,41,1
974.41,4.4803,947.46,0.11072,41,1
901.24,4.4977,947.46,0.10129,41,1
895.22,4.3082,947.46,0.093737,40,1
972.16,4.4292,947.46,0.096974,41,1
962.5,4.4512,925.93,0.10005,41,1
824.66,4.5001,0,0.099634,42,1
799.5,4.5388,21.533,0.097263,42,1
674.97,4.5839,925.93,0.077704,43,1
513.8,4.821,21.533,0.076867,44,1
545.08,4.7885,0,0.087637,45,1
361.37,4.8989,43.066,0.085131,45,1
369.56,4.8632,43.066,0.083938,46,1
156.55,5.131,21.533,0.047345,41,1
138.99,5.1222,0,0.035022,34,1
154.38,4.9288,21.533,0.039381,31,1
154.46,4.9641,43.066,0.038264,33,1
181.88,4.8932,21.533,0.031048,35,1
210.19,4.9843,0,0.043729,37,1
135.7,5.1528,43.066,0.03631,40,1
142.47,4.9386,43.066,0.035202,41,1
124.34,4.9814,0,0.033225,40,1
228.67,5.0364,21.533,0.046536,41,1
189.97,4.9803,43.066,0.053324,43,1
258.02,4.8376,43.066,0.051188,43,1
295.73,4.8731,0,0.051768,41,1
310.22,4.8746,43.066,0.052654,42,1
289.82,4.9105,43.066,0.054106,135,1
365.34,4.8563,43.066,0.051682,41,1
323.5,4.9396,0,0.053075,136,1
346.1,5.0935,21.533,0.060388,137,1
499.21,5.0085,43.066,0.064447,140,1
354.79,5.1021,21.533,0.069755,141,1
438.19,5.1616,0,0.06557,143,1
336.27,5.0323,21.533,0.074583,47,1
276.9,4.9845,43.066,0.080549,49,1
276.12,4.931,21.533,0.069574,49,1
414.88,4.9496,0,0.082684,50,1
337.14,4.985,43.066,0.070132,51,1
256.88,4.9395,43.066,0.060485,51,1
62.309,5.1964,21.533,0.054389,50,1
132.92,4.9246,0,0.036191,49,1
86.738,4.9606,21.533,0.02769,46,1
60.407,5.016,43.066,0.031137,40,1
130.28,4.6377,0,0.021077,126,1
106.94,4.5878,21.533,0.010208,37,1
12.877,4.8299,43.066,0.0048595,47,0
10.371,4.7509,43.066,0.0029246,135,0
68.625,4.4123,0,0.0033098,81,0
33.285,4.6001,21.533,0.0049249,107,0
21.665,4.9644,43.066,0.0072293,92,0
7.5807,4.8395,21.533,0.0037718,126,0
34.312,5.04,0,0.004221,130,0
0,4.84,21.533,0.0029,124,0
44.864,4.5243,150.73,0.0022962,108,0
97.344,4.5673,43.066,0.0161,71,0
178.22,4.4398,0,0.016866,68,1
153.77,4.5043,43.066,0.017869,124,1
163.01,4.4679,43.066,0.019873,64,1
162.58,4.4278,0,0.028914,61,1
164.35,4.5649,21.533,0.029731,59,1
244.53,4.328,0,0.031511,58,1
246.33,4.406,796.73,0.03045,58,1
196.63,4.4428,0,0.03273,57,1
219.4,4.3943,43.066,0.035892,112,1
267.08,4.4069,43.066,0.034052,58,1
181.59,4.5504,43.066,0.028686,57,1
292.34,4.4288,0,0.032133,58,1
176.19,4.579,43.066,0.030597,57,1
195.07,4.5432,43.066,0.031855,57,1
184.84,4.6519,0,0.033997,57,1
279.48,4.8791,21.533,0.027406,54,1
453.73,5.3377,43.066,0.034189,161,1
455.5,4.9318,43.066,0.080403,49,1
646.81,4.8799,43.066,0.094426,49,1
750.19,4.9125,0,0.10983,49,1
793.38,4.8661,21.533,0.10782,50,1
751.93,4.9055,43.066,0.10084,49,1
841.48,4.8408,0,0.10417,49,1
860.64,4.8786,21.533,0.10435,48,1
845.96,4.8478,43.066,0.10111,47,1
913.15,4.8395,43.066,0.11876,46,1
1038,4.7954,0,0.12156,46,1
1172.3,4.8166,0,0.13091,46,1
1249.3,4.8176,43.066,0.12414,44,1
1241.8,4.6737,21.533,0.13382,44,1
1332.4,4.7464,0,0.13528,44,1
1430.5,4.7258,904.39,0.13561,44,1
1359.6,4.6995,43.066,0.14024,43,1
1441.6,4.7275,21.533,0.12428,43,1
1307.7,4.6732,0,0.13024,43,1
1297.7,4.711,904.39,0.11978,44,1
1283.7,4.7159,43.066,0.12541,44,1
1246.8,4.7278,21.533,0.12931,44,1
1132,4.7203,0,0.13596,45,1
1087.6,4.7587,43.066,0.12587,45,1
1145.5,4.7484,882.86,0.1307,46,1
890.4,4.737,21.533,0.11732,46,1
849.73,4.8314,0,0.11141,47,1
788.19,4.7928,21.533,0.11264,47,1
751.91,4.8154,21.533,0.10271,47,1
671.14,4.8147,0,0.091402,48,1
543.77,4.8192,0,0.098659,48,1
578.89,4.8086,43.066,0.097702,48,1
586.74,4.7968,43.066,0.090143,48,1
570.33,4.7553,0,0.093717,48,1
628.83,4.7775,0,0.0937,48,1
578.05,4.7617,43.066,0.096935,47,1
692.41,4.7604,43.066,0.10357,47,1
733.19,4.7405,0,0.10577,47,1
684.36,4.7369,43.066,0.10548,46,1
670.28,4.7506,43.066,0.10729,46,1
847.79,4.6827,0,0.10926,45,1
825.54,4.7048,0,0.11429,45,1
925.8,4.663,43.066,0.11428,45,1
959.99,4.6559,43.066,0.11142,45,1
928.22,4.669,0,0.11203,45,1
919.92,4.6547,21.533,0.11425,45,1
897.05,4.6982,904.39,0.12165,44,1
1150.9,4.6906,904.39,0.12975,43,1
1145,4.7333,0,0.12459,43,1
1156.3,4.6708,925.93,0.1336,43,1
1148.4,4.6565,925.93,0.13473,43,1
1248,4.678,21.533,0.13131,43,1
1208.8,4.6206,0,0.13464,43,1
1247.4,4.6138,925.93,0.12592,43,1
1318.7,4.6045,925.93,0.12514,42,1
1324.9,4.676,0,0.12304,42,1
1359.4,4.6501,0,0.12171,42,1
1366.7,4.635,925.93,0.13367,42,1
