@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0,5.136,21.533,0
0,5.136,21.533,0
44.391,5.3496,0,0
44.391,5.3496,0,0
56.567,5.4415,43.066,0
56.567,5.4415,43.066,0
8.531,5.1992,21.533,0
8.531,5.1992,21.533,0
49.101,5.2013,21.533,0
49.101,5.2013,21.533,0
11.576,5.5225,0,0
11.576,5.5225,0,0
85.762,5.4241,43.066,0
85.762,5.4241,43.066,0
164.94,5.1641,43.066,0
164.94,5.1641,43.066,0
91.573,5.2439,0,0
91.573,5.2439,0,0
19.079,5.5371,0,0
19.079,5.5371,0,0
14.78,5.5567,21.533,0
14.78,5.5567,21.533,0
3.3702,5.446,43.066,0
3.3702,5.446,43.066,0
63.535,5.3139,0,0
63.535,5.3139,0,0
16.63,5.4164,0,0
16.63,5.4164,0,0
19.119,5.6056,43.066,0
19.119,5.6056,43.066,0
5.868,5.4789,43.066,0
5.868,5.4789,43.066,0
84.547,5.4845,0,0
84.547,5.4845,0,0
78.714,5.6718,21.533,0
78.714,5.6718,21.533,0
265.62,5.5512,43.066,0
265.62,5.5512,43.066,0
194.63,5.643,43.066,0
194.63,5.643,43.066,0
196.06,5.5654,0,0
196.06,5.5654,0,0
309.95,5.4005,0,0
309.95,5.4005,0,0
258.32,5.5676,43.066,0
258.32,5.5676,43.066,0
229.84,5.4686,21.533,0
229.84,5.4686,21.533,0
199.6,5.4581,0,0
199.6,5.4581,0,0
234.84,5.3614,21.533,0
234.84,5.3614,21.533,0
125.76,5.376,43.066,0
125.76,5.376,43.066,0
65.8,5.3741,21.533,0
65.8,5.3741,21.533,0
13.25,5.3568,0,0
13.25,5.3568,0,0
28.749,5.2554,0,0
28.749,5.2554,0,0
14.23,5.2997,43.066,0
14.23,5.2997,43.066,0
19.63,5.2699,0,0
19.63,5.2699,0,0
19.724,4.9918,21.533,0
19.724,4.9918,21.533,0
47.468,4.8791,21.533,0
47.468,4.8791,21.533,0
4.6477,5.0584,0,0
4.6477,5.0584,0,0
18.811,5.0332,64.6,0
18.811,5.0332,64.6,0
77.27,4.7424,0,0
77.27,4.7424,0,0
20.628,5.0349,64.6,0
20.628,5.0349,64.6,0
39.673,5.0744,43.066,0
39.673,5.0744,43.066,0
1.2768,4.8301,0,0
1.2768,4.8301,0,0
128.13,4.3228,21.533,0
128.13,4.3228,21.533,0
16.824,4.7737,150.73,0
16.824,4.7737,150.73,0
64.328,4.6183,43.066,0
64.328,4.6183,43.066,0
16.756,4.8869,0,0
16.756,4.8869,0,0
21.316,4.68,43.066,0
21.316,4.68,43.066,0
14.366,4.8411,43.066,0
14.366,4.8411,43.066,0
61.837,4.4457,0,0
61.837,4.4457,0,0
16.234,4.7015,150.73,0
16.234,4.7015,150.73,0
52.834,4.5357,0,0
52.834,4.5357,0,0
11.646,4.8301,43.066,0
11.646,4.8301,43.066,0
212.65,3.832,0,0
212.65,3.832,0,0
36.97,5.0092,43.066,0
36.97,5.0092,43.066,0
10.053,4.7459,43.066,0
10.053,4.7459,43.066,0
12.276,4.7507,21.533,0
12.276,4.7507,21.533,0
72.77,4.4187,21.533,0
72.77,4.4187,21.533,0
29.463,4.6806,0,0
29.463,4.6806,0,0
30.532,4.952,43.066,0
30.532,4.952,43.066,0
96.149,4.3834,43.066,0
96.149,4.3834,43.066,0
7.2222,4.7673,0,0
7.2222,4.7673,0,0
23.711,4.8873,43.066,0
23.711,4.8873,43.066,0
8.6259,4.8298,43.066,0
8.6259,4.8298,43.066,0
39.723,4.5148,43.066,0
39.723,4.5148,43.066,0
53.528,4.6099,0,0
53.528,4.6099,0,0
22.684,4.8497,21.533,0
22.684,4.8497,21.533,0
148.32,4.182,43.066,0
148.32,4.182,43.066,0
2.6965,4.8109,21.533,0
2.6965,4.8109,21.533,0
122.41,4.3058,0,0
122.41,4.3058,0,0
14.645,4.8637,43.066,0
14.645,4.8637,43.066,0
20.027,4.6753,43.066,0
20.027,4.6753,43.066,0
156.77,4.125,0,0
156.77,4.125,0,0
32.257,4.9731,0,0
32.257,4.9731,0,0
71.579,5.3037,43.066,0
71.579,5.3037,43.066,0
9.5178,4.8827,43.066,0
9.5178,4.8827,43.066,0
8.0997,4.8246,0,0
8.0997,4.8246,0,0
3.5274,4.7503,43.066,0
3.5274,4.7503,43.066,0
37.032,4.6473,21.533,0
37.032,4.6473,21.533,0
7.9279,4.7813,43.066,0
7.9279,4.7813,43.066,0
10.251,4.7672,43.066,0
10.251,4.7672,43.066,0
8.6875,4.8646,0,0
8.6875,4.8646,0,0
25.104,4.986,21.533,0
25.104,4.986,21.533,0
15.837,4.7894,21.533,0
15.837,4.7894,21.533,0
5.8181,4.8214,0,0
5.8181,4.8214,0,0
9.1926,4.8312,21.533,0
9.1926,4.8312,21.533,0
35.597,4.9576,43.066,0
35.597,4.9576,43.066,0
6.8363,4.7999,0,0
6.8363,4.7999,0,0
34.324,5.0016,21.533,0
34.324,5.0016,21.533,0
17.389,4.9092,43.066,0
17.389,4.9092,43.066,0
16.547,4.9424,43.066,0
16.547,4.9424,43.066,0
5.0062,4.7879,0,0
5.0062,4.7879,0,0
11.287,4.918,0,0
11.287,4.918,0,0
44.608,5.1299,43.066,0
44.608,5.1299,43.066,0
12.009,4.7892,21.533,0
12.009,4.7892,21.533,0
2.3708,4.8073,21.533,0
2.3708,4.8073,21.533,0
49.707,4.5978,0,0
49.707,4.5978,0,0
69.371,4.5296,43.066,0
69.371,4.5296,43.066,0
24.212,4.9088,43.066,0
24.212,4.9088,43.066,0
8.3292,4.8278,21.533,0
8.3292,4.8278,21.533,0
0.2115,4.7905,0,0
0.2115,4.7905,0,0
71.173,4.6731,43.066,0
71.173,4.6731,43.066,0
16.181,4.9091,21.533,0
16.181,4.9091,21.533,0
27.101,5.1134,0,0
27.101,5.1134,0,0
6.9008,5.0039,21.533,0
6.9008,5.0039,21.533,0
4.3212,5.0139,43.066,0
4.3212,5.0139,43.066,0
19.147,5.0675,43.066,0
19.147,5.0675,43.066,0
19.286,5.1773,0,0
19.286,5.1773,0,0
0.87461,5.0026,21.533,0
0.87461,5.0026,21.533,0
30.012,4.8447,43.066,0
30.012,4.8447,43.066,0
23.868,5.0495,21.533,0
23.868,5.0495,21.533,0
34.689,4.7748,0,0
34.689,4.7748,0,0
34.005,4.9699,21.533,0
34.005,4.9699,21.533,0
87.85,4.4536,43.066,0
87.85,4.4536,43.066,0
37.738,4.9984,43.066,0
37.738,4.9984,43.066,0
39.376,4.5994,0,0
39.376,4.5994,0,0
24.682,4.9404,21.533,0
24.682,4.9404,21.533,0
32.395,4.5662,21.533,0
32.395,4.5662,21.533,0
27.279,4.9818,0,0
27.279,4.9818,0,0
5.6028,4.9007,21.533,0
5.6028,4.9007,21.533,0
3.5563,5.0893,43.066,0
3.5563,5.0893,43.066,0
43.484,5.2464,21.533,0
43.484,5.2464,21.533,0
87.981,4.8186,21.533,0
87.981,4.8186,21.533,0
36.231,5.2203,0,0
36.231,5.2203,0,0
31.53,5.0569,43.066,0
31.53,5.0569,43.066,0
56.148,4.9891,21.533,0
56.148,4.9891,21.533,0
11.105,5.1109,0,0
11.105,5.1109,0,0
35.654,5.1615,21.533,0
35.654,5.1615,21.533,0
13.886,5.0002,43.066,0
13.886,5.0002,43.066,0
0,4.8855,21.533,0
0,4.8855,21.533,0
9.6656,4.8877,0,0
9.6656,4.8877,0,0
10.369,4.9089,43.066,0
10.369,4.9089,43.066,0
60.044,4.6216,43.066,0
60.044,4.6216,43.066,0
44.238,5.082,0,0
44.238,5.082,0,0
20.63,4.638,0,0
20.63,4.638,0,0
10.484,4.6362,21.533,0
10.484,4.6362,21.533,0
13.832,4.8135,21.533,0
13.832,4.8135,21.533,0
3.4811,4.6899,43.066,0
3.4811,4.6899,43.066,0
109.88,4.2808,0,0
109.88,4.2808,0,0
86.763,4.3974,21.533,0
86.763,4.3974,21.533,0
56.997,4.5406,43.066,0
56.997,4.5406,43.066,0
39.335,4.5848,0,0
39.335,4.5848,0,0
1.1483,4.7256,0,0
1.1483,4.7256,0,0
39.045,4.5497,43.066,0
39.045,4.5497,43.066,0
44.699,4.5508,43.066,0
44.699,4.5508,43.066,0
5.3615,4.8339,21.533,0
5.3615,4.8339,21.533,0
23.95,4.9354,0,0
23.95,4.9354,0,0
1.375,4.6981,21.533,0
1.375,4.6981,21.533,0
29.94,4.9244,43.066,0
29.94,4.9244,43.066,0
57.907,4.5254,0,0
57.907,4.5254,0,0
19.626,4.6531,21.533,0
19.626,4.6531,21.533,0
18.316,4.6532,43.066,0
18.316,4.6532,43.066,0
27.347,4.8749,43.066,0
27.347,4.8749,43.066,0
10.791,4.6336,0,0
10.791,4.6336,0,0
27.671,4.948,0,0
27.671,4.948,0,0
27.279,4.8905,43.066,0
27.279,4.8905,43.066,0
36.739,5.0139,21.533,0
36.739,5.0139,21.533,0
43.249,4.6183,0,0
43.249,4.6183,0,0
91.723,4.3961,150.73,0
91.723,4.3961,150.73,0
22.76,4.6006,43.066,0
22.76,4.6006,43.066,0
31.157,4.7868,0,0
31.157,4.7868,0,0
2.8996,5.0189,21.533,0
2.8996,5.0189,21.533,0
11.94,4.6588,43.066,0
11.94,4.6588,43.066,0
6.728,4.8406,43.066,0
6.728,4.8406,43.066,0
37.182,4.6866,0,0
37.182,4.6866,0,0
0.95762,4.7613,0,0
0.95762,4.7613,0,0
131.37,4.7196,43.066,0
131.37,4.7196,43.066,0
55.945,4.6675,0,0
55.945,4.6675,0,0
21.496,5.0536,0,0
21.496,5.0536,0,0
61.015,4.8145,21.533,0
61.015,4.8145,21.533,0
0,5.0127,43.066,0
0,5.0127,43.066,0
89.008,4.8351,43.066,0
89.008,4.8351,43.066,0
143.62,4.8077,0,0
143.62,4.8077,0,0
125.26,4.8806,43.066,0
125.26,4.8806,43.066,0
94.956,4.882,43.066,0
94.956,4.882,43.066,0
159.72,4.7169,0,0
159.72,4.7169,0,0
111.02,4.8465,0,0
111.02,4.8465,0,0
69.784,4.9585,43.066,0
69.784,4.9585,43.066,0
56.506,5.0277,43.066,0
56.506,5.0277,43.066,0
3.2054,5.1965,0,0
3.2054,5.1965,0,0
40.449,5.0659,0,0
40.449,5.0659,0,0
0.88382,5.169,43.066,0
0.88382,5.169,43.066,0
37.106,5.0646,43.066,0
37.106,5.0646,43.066,0
64.645,4.9799,0,0
64.645,4.9799,0,0
8.0545,5.1589,0,0
8.0545,5.1589,0,0
417.99,4.2308,0,0
417.99,4.2308,0,0
270.64,4.4756,21.533,0
270.64,4.4756,21.533,0
445.89,4.0992,236.87,0
445.89,4.0992,236.87,0
123.99,4.5061,43.066,0
123.99,4.5061,43.066,0
129.71,4.5202,0,0
129.71,4.5202,0,0
240.85,4.3093,43.066,0
240.85,4.3093,43.066,0
100.43,4.5251,43.066,0
100.43,4.5251,43.066,0
75.6,4.5656,0,0
75.6,4.5656,0,0
53.03,4.7922,0,0
53.03,4.7922,0,0
88.504,4.6772,43.066,0
88.504,4.6772,43.066,0
74.272,4.8786,43.066,0
74.272,4.8786,43.066,0
217.84,4.5323,21.533,0
217.84,4.5323,21.533,0
139.94,4.7035,0,0
139.94,4.7035,0,0
104.33,4.7931,43.066,0
104.33,4.7931,43.066,0
59.903,4.8592,43.066,0
59.903,4.8592,43.066,0
45.867,4.8804,0,0
45.867,4.8804,0,0
188.37,4.4742,43.066,0
188.37,4.4742,43.066,0
45.711,4.7765,21.533,0
45.711,4.7765,21.533,0
99.796,4.5248,21.533,0
99.796,4.5248,21.533,0
32.664,4.9602,0,0
32.664,4.9602,0,0
120.27,4.634,43.066,0
120.27,4.634,43.066,0
64.594,4.8121,43.066,0
64.594,4.8121,43.066,0
23.537,5.0039,21.533,0
23.537,5.0039,21.533,0
16.716,5.0265,43.066,0
16.716,5.0265,43.066,0
92.174,4.7198,0,0
92.174,4.7198,0,0
1.5447,4.9812,43.066,0
1.5447,4.9812,43.066,0
53.623,4.7612,43.066,0
53.623,4.7612,43.066,0
4.2461,5.0185,0,0
4.2461,5.0185,0,0
2.9056,5.0697,43.066,0
2.9056,5.0697,43.066,0
32.953,4.6831,43.066,0
32.953,4.6831,43.066,0
49.098,4.9517,0,0
49.098,4.9517,0,0
13.612,4.8668,43.066,0
13.612,4.8668,43.066,0
6.9634,5.0508,43.066,0
6.9634,5.0508,43.066,0
10.359,4.8666,43.066,0
10.359,4.8666,43.066,0
41.701,5.0231,0,0
41.701,5.0231,0,0
6.4072,4.7557,43.066,0
6.4072,4.7557,43.066,0
44.267,4.594,21.533,0
44.267,4.594,21.533,0
38.064,4.9731,0,0
38.064,4.9731,0,0
32.586,4.9405,21.533,0
32.586,4.9405,21.533,0
38.052,4.7428,21.533,0
38.052,4.7428,21.533,0
92.433,4.5833,43.066,0
92.433,4.5833,43.066,0
16.082,4.8237,21.533,0
16.082,4.8237,21.533,0
7.4156,4.662,0,0
7.4156,4.662,0,0
23.18,4.6024,43.066,0
23.18,4.6024,43.066,0
30.285,4.8351,43.066,0
30.285,4.8351,43.066,0
25.324,4.8819,0,0
25.324,4.8819,0,0
126.1,4.2952,21.533,0
126.1,4.2952,21.533,0
24.834,4.9197,43.066,0
24.834,4.9197,43.066,0
7.6038,4.749,43.066,0
7.6038,4.749,43.066,0
18.229,4.6129,21.533,0
18.229,4.6129,21.533,0
29.359,5.0508,0,0
29.359,5.0508,0,0
39.158,5.0248,43.066,0
39.158,5.0248,43.066,0
23.256,5.1031,21.533,0
23.256,5.1031,21.533,0
51.159,5.1083,0,0
51.159,5.1083,0,0
5.346,4.9031,21.533,0
5.346,4.9031,21.533,0
11.272,4.8276,43.066,0
11.272,4.8276,43.066,0
15.635,4.8906,43.066,0
15.635,4.8906,43.066,0
41.639,5.0887,0,0
41.639,5.0887,0,0
3.7894,4.9384,21.533,0
3.7894,4.9384,21.533,0
33.871,4.9733,43.066,0
33.871,4.9733,43.066,0
40.06,5.0301,21.533,0
40.06,5.0301,21.533,0
5.0623,4.8609,0,0
5.0623,4.8609,0,0
38.601,5.0151,21.533,0
38.601,5.0151,21.533,0
27.835,4.7315,43.066,0
27.835,4.7315,43.066,0
0.64294,4.7869,0,0
0.64294,4.7869,0,0
34.714,5.0017,0,0
34.714,5.0017,0,0
54.97,4.5273,21.533,0
54.97,4.5273,21.533,0
16.245,4.8981,43.066,0
16.245,4.8981,43.066,0
18.641,4.6748,0,0
18.641,4.6748,0,0
20.43,4.8921,0,0
20.43,4.8921,0,0
90.536,4.3556,43.066,0
90.536,4.3556,43.066,0
33.439,5.0184,21.533,0
33.439,5.0184,21.533,0
52.911,5.1743,0,0
52.911,5.1743,0,0
34.755,4.9975,21.533,0
34.755,4.9975,21.533,0
95.81,4.4415,43.066,0
95.81,4.4415,43.066,0
16.258,4.7502,21.533,0
16.258,4.7502,21.533,0
4.2109,4.7523,0,0
4.2109,4.7523,0,0
1.9554,4.8173,21.533,0
1.9554,4.8173,21.533,0
1.3943,4.8143,43.066,0
1.3943,4.8143,43.066,0
72.338,4.4814,0,0
72.338,4.4814,0,0
27.404,4.9734,21.533,0
27.404,4.9734,21.533,0
24.199,4.9744,43.066,0
24.199,4.9744,43.066,0
1.5758,4.8379,43.066,0
1.5758,4.8379,43.066,0
47.079,5.0855,0,0
47.079,5.0855,0,0
23.432,4.6406,0,0
23.432,4.6406,0,0
3.2409,4.835,43.066,0
3.2409,4.835,43.066,0
18.163,4.9263,21.533,0
18.163,4.9263,21.533,0
4.543,4.8102,0,0
4.543,4.8102,0,0
4.7966,4.6686,0,0
4.7966,4.6686,0,0
70.474,4.4834,43.066,0
70.474,4.4834,43.066,0
33.939,4.6237,43.066,0
33.939,4.6237,43.066,0
53.615,5.1317,0,0
53.615,5.1317,0,0
37.956,5.1214,21.533,0
37.956,5.1214,21.533,0
38.276,4.9743,43.066,0
38.276,4.9743,43.066,0
47.002,5.0709,21.533,0
47.002,5.0709,21.533,0
47.047,4.4718,0,0
47.047,4.4718,0,0
29.637,4.9416,43.066,0
29.637,4.9416,43.066,0
3.2031,4.8301,43.066,0
3.2031,4.8301,43.066,0
4.8135,4.8496,0,0
4.8135,4.8496,0,0
40.758,4.6982,0,0
40.758,4.6982,0,0
6.6074,4.8535,43.066,0
6.6074,4.8535,43.066,0
15.374,4.9166,21.533,0
15.374,4.9166,21.533,0
2.2446,4.7843,0,0
2.2446,4.7843,0,0
28.433,4.9622,21.533,0
28.433,4.9622,21.533,0
2.4934,4.7768,43.066,0
2.4934,4.7768,43.066,0
24.643,4.7423,43.066,0
24.643,4.7423,43.066,0
42.626,5.0415,0,0
42.626,5.0415,0,0
37.655,4.5818,0,0
37.655,4.5818,0,0
43.006,4.565,43.066,0
43.006,4.565,43.066,0
35.537,4.5736,21.533,0
35.537,4.5736,21.533,0
9.3214,4.7076,21.533,0
9.3214,4.7076,21.533,0
32.276,4.6207,21.533,0
32.276,4.6207,21.533,0
85.611,4.3815,172.27,0
85.611,4.3815,172.27,0
0.80549,4.7796,21.533,0
0.80549,4.7796,21.533,0
12.071,4.7819,0,0
12.071,4.7819,0,0
27.602,4.948,21.533,0
27.602,4.948,21.533,0
41.157,4.9828,21.533,0
41.157,4.9828,21.533,0
48.026,4.4507,0,0
48.026,4.4507,0,0
0.19132,4.7682,21.533,0
0.19132,4.7682,21.533,0
17.818,4.8893,43.066,0
17.818,4.8893,43.066,0
12.613,4.9255,21.533,0
12.613,4.9255,21.533,0
10.495,4.8557,21.533,0
10.495,4.8557,21.533,0
33.53,4.9987,0,0
33.53,4.9987,0,0
55.382,5.1392,43.066,0
55.382,5.1392,43.066,0
27.125,4.8444,21.533,0
27.125,4.8444,21.533,0
29.637,4.9401,0,0
29.637,4.9401,0,0
7.9177,4.8148,21.533,0
7.9177,4.8148,21.533,0
33.55,4.979,43.066,0
33.55,4.979,43.066,0
2.1783,4.7648,21.533,0
2.1783,4.7648,21.533,0
24.118,4.6378,21.533,0
24.118,4.6378,21.533,0
38.498,4.5324,21.533,0
38.498,4.5324,21.533,0
40.843,5.0329,43.066,0
40.843,5.0329,43.066,0
44.538,4.5487,0,0
44.538,4.5487,0,0
11.498,4.8003,0,0
11.498,4.8003,0,0
27.513,4.9278,43.066,0
27.513,4.9278,43.066,0
87.967,4.3106,43.066,0
87.967,4.3106,43.066,0
35.484,4.6009,0,0
35.484,4.6009,0,0
13.16,4.7259,21.533,0
13.16,4.7259,21.533,0
21.299,4.9638,64.6,0
21.299,4.9638,64.6,0
0,4.9979,0,0
0,4.9979,0,0
8.0123,4.9343,0,0
8.0123,4.9343,0,0
46.233,4.8402,21.533,0
46.233,4.8402,21.533,0
0,5.2402,0,0
0,5.2402,0,0
429.29,4.5406,0,0
429.29,4.5406,0,0
447.69,4.4548,0,0
447.69,4.4548,0,0
282.87,4.6835,0,0
282.87,4.6835,0,0
251.73,4.8636,0,0
251.73,4.8636,0,0
478.1,4.6687,43.066,0
478.1,4.6687,43.066,0
246.12,4.8055,0,0
246.12,4.8055,0,0
343.88,4.7378,0,0
343.88,4.7378,0,0
202.64,4.8304,43.066,0
202.64,4.8304,43.066,0
315.6,4.8839,0,0
315.6,4.8839,0,0
495.93,4.8522,0,0
495.93,4.8522,0,0
399.74,4.8072,0,0
399.74,4.8072,0,0
246.76,4.9779,0,0
246.76,4.9779,0,0
313.77,4.7219,43.066,0
313.77,4.7219,43.066,0
361.88,4.8464,0,0
361.88,4.8464,0,0
343.86,4.8771,0,0
343.86,4.8771,0,0
321.43,4.8672,0,0
321.43,4.8672,0,0
356.1,4.8404,43.066,0
356.1,4.8404,43.066,0
215.16,4.9098,0,0
215.16,4.9098,0,0
172.39,4.8855,0,0
172.39,4.8855,0,0
359.37,4.7925,0,0
359.37,4.7925,0,0
273.6,4.8487,0,0
273.6,4.8487,0,0
309.66,4.8509,0,0
309.66,4.8509,0,0
269.87,4.9394,86.133,0
269.87,4.9394,86.133,0
258.66,4.8719,86.133,0
258.66,4.8719,86.133,0
109.76,5.1252,86.133,0
109.76,5.1252,86.133,0
323.41,4.6257,43.066,0
323.41,4.6257,43.066,0
304.28,4.5753,86.133,0
304.28,4.5753,86.133,0
343.21,4.5031,0,0
343.21,4.5031,0,0
135.89,4.9556,107.67,0
135.89,4.9556,107.67,0
91.314,4.9544,86.133,0
91.314,4.9544,86.133,0
86.968,4.9855,344.53,0
86.968,4.9855,344.53,0
310.16,4.6503,323,0
310.16,4.6503,323,0
302.89,4.6463,344.53,0
302.89,4.6463,344.53,0
219.64,4.8083,86.133,0
219.64,4.8083,86.133,0
135.15,4.8673,107.67,0
135.15,4.8673,107.67,0
365.46,4.568,323,0
365.46,4.568,323,0
423.12,4.5144,0,0
423.12,4.5144,0,0
375.43,4.4861,323,0
375.43,4.4861,323,0
294.74,4.5464,323,0
294.74,4.5464,323,0
144.88,4.7982,0,0
144.88,4.7982,0,0
354.27,4.3714,323,0
354.27,4.3714,323,0
337.97,4.6396,86.133,0
337.97,4.6396,86.133,0
117.76,4.8636,0,0
117.76,4.8636,0,0
32.395,4.9838,86.133,0
32.395,4.9838,86.133,0
75.377,4.975,107.67,0
75.377,4.975,107.67,0
68.745,4.9736,107.67,0
68.745,4.9736,107.67,0
131.72,4.8041,107.67,0
131.72,4.8041,107.67,0
229.67,4.6937,107.67,0
229.67,4.6937,107.67,0
183.93,4.6998,107.67,0
183.93,4.6998,107.67,0
472.53,4.3321,86.133,0
472.53,4.3321,86.133,0
363.19,4.5042,0,0
363.19,4.5042,0,0
273.71,4.6894,0,0
273.71,4.6894,0,0
211.63,4.6917,43.066,0
211.63,4.6917,43.066,0
327.65,4.5604,258.4,0
327.65,4.5604,258.4,0
328.06,4.533,86.133,0
328.06,4.533,86.133,0
183.55,4.8991,86.133,0
183.55,4.8991,86.133,0
339.31,4.7423,301.46,0
339.31,4.7423,301.46,0
293.31,4.8991,86.133,0
293.31,4.8991,86.133,0
392.04,4.7132,301.46,0
392.04,4.7132,301.46,0
330.51,4.7699,344.53,0
330.51,4.7699,344.53,0
351.9,4.7897,86.133,0
351.9,4.7897,86.133,0
198.87,4.9221,323,0
198.87,4.9221,323,0
157.4,5.0631,86.133,0
157.4,5.0631,86.133,0
184.91,5.0456,107.67,0
184.91,5.0456,107.67,0
263.73,4.8198,0,0
263.73,4.8198,0,0
201.91,5.0367,0,0
201.91,5.0367,0,0
261.04,4.9081,0,0
261.04,4.9081,0,0
283.26,4.9201,86.133,0
283.26,4.9201,86.133,0
277.56,4.9591,86.133,0
277.56,4.9591,86.133,0
129.68,5.0748,107.67,0
129.68,5.0748,107.67,0
86.989,5.0832,86.133,0
86.989,5.0832,86.133,0
139.17,5.0773,107.67,0
139.17,5.0773,107.67,0
89.874,5.1261,43.066,0
89.874,5.1261,43.066,0
67.026,5.0748,86.133,0
67.026,5.0748,86.133,0
228.71,4.89,323,0
228.71,4.89,323,0
41.63,5.1578,86.133,0
41.63,5.1578,86.133,0
34.829,5.0916,86.133,0
34.829,5.0916,86.133,0
64.924,5.0701,64.6,0
64.924,5.0701,64.6,0
47.073,5.0846,86.133,0
47.073,5.0846,86.133,0
82.213,4.9827,344.53,0
82.213,4.9827,344.53,0
102.36,4.9312,0,0
102.36,4.9312,0,0
12.3,5.0629,86.133,0
12.3,5.0629,86.133,0
40.091,4.9554,0,0
40.091,4.9554,0,0
52.888,5.0023,86.133,0
52.888,5.0023,86.133,0
34.139,5.021,0,0
34.139,5.021,0,0
0,5.1258,86.133,0
0,5.1258,86.133,0
44.7,4.9823,86.133,0
44.7,4.9823,86.133,0
87.573,4.78,129.2,0
87.573,4.78,129.2,0
125.14,4.7414,64.6,0
125.14,4.7414,64.6,0
213.92,4.6726,107.67,0
213.92,4.6726,107.67,0
146.1,4.7513,107.67,0
146.1,4.7513,107.67,0
28.759,4.969,86.133,0
28.759,4.969,86.133,0
84.631,4.891,86.133,0
84.631,4.891,86.133,0
54.539,4.921,107.67,0
54.539,4.921,107.67,0
31.069,5.0015,86.133,0
31.069,5.0015,86.133,0
43.356,4.9281,64.6,0
43.356,4.9281,64.6,0
1.6291,5.1658,64.6,0
1.6291,5.1658,64.6,0
126.01,4.9045,107.67,0
126.01,4.9045,107.67,0
188.66,4.6344,323,0
188.66,4.6344,323,0
22.91,5.0451,86.133,0
22.91,5.0451,86.133,0
0.22498,5.0505,64.6,0
0.22498,5.0505,64.6,0
16.62,5.048,86.133,0
16.62,5.048,86.133,0
0,5.1249,107.67,0
0,5.1249,107.67,0
6.7612,5.0607,107.67,0
6.7612,5.0607,107.67,0
49.002,4.9556,86.133,0
49.002,4.9556,86.133,0
43.08,4.9685,64.6,0
43.08,4.9685,64.6,0
0.29751,5.2098,86.133,0
0.29751,5.2098,86.133,0
88.754,4.9144,86.133,0
88.754,4.9144,86.133,0
61.226,4.939,0,0
61.226,4.939,0,0
4.7401,5.0297,64.6,0
4.7401,5.0297,64.6,0
0.63665,5.0727,107.67,0
0.63665,5.0727,107.67,0
0.48972,5.1498,107.67,0
0.48972,5.1498,107.67,0
0,5.1468,86.133,0
0,5.1468,86.133,0
120.9,4.8981,43.066,0
120.9,4.8981,43.066,0
104.63,4.8669,86.133,0
104.63,4.8669,86.133,0
9.979,5.1286,86.133,0
9.979,5.1286,86.133,0
16.289,5.2532,107.67,0
16.289,5.2532,107.67,0
88.421,4.8853,107.67,0
88.421,4.8853,107.67,0
0,5.1085,0,0
0,5.1085,0,0
97.411,4.9071,107.67,0
97.411,4.9071,107.67,0
116.73,4.799,86.133,0
116.73,4.799,86.133,0
56.508,4.9037,0,0
56.508,4.9037,0,0
33.454,5.1093,0,0
33.454,5.1093,0,0
2.6292,5.0862,86.133,0
2.6292,5.0862,86.133,0
37.681,4.982,43.066,0
37.681,4.982,43.066,0
10.222,5.0832,86.133,0
10.222,5.0832,86.133,0
41.515,5.0228,0,0
41.515,5.0228,0,0
71.209,4.9101,86.133,0
71.209,4.9101,86.133,0
57.46,5.0444,86.133,0
57.46,5.0444,86.133,0
98.7,4.7526,129.2,0
98.7,4.7526,129.2,0
192.35,4.5801,193.8,0
192.35,4.5801,193.8,0
115.76,4.7591,0,0
115.76,4.7591,0,0
79.528,4.8938,0,0
79.528,4.8938,0,0
239.73,4.5046,0,0
239.73,4.5046,0,0
181.08,4.6928,0,0
181.08,4.6928,0,0
31.185,5.1368,0,0
31.185,5.1368,0,0
18.672,5.1819,0,0
18.672,5.1819,0,0
69.425,5.05,107.67,0
69.425,5.05,107.67,0
32.031,5.0897,0,0
32.031,5.0897,0,0
72.479,5.0109,0,0
72.479,5.0109,0,0
65.159,5.0059,0,0
65.159,5.0059,0,0
25.19,5.1178,0,0
25.19,5.1178,0,0
48.66,5.0195,0,0
48.66,5.0195,0,0
148.23,4.7203,0,0
148.23,4.7203,0,0
81.896,4.9654,0,0
81.896,4.9654,0,0
17.202,5.102,86.133,0
17.202,5.102,86.133,0
28.615,5.2261,86.133,0
28.615,5.2261,86.133,0
7.4166,5.0841,21.533,0
7.4166,5.0841,21.533,0
55.546,4.9003,0,0
55.546,4.9003,0,0
62.374,4.8963,0,0
62.374,4.8963,0,0
81.082,4.887,0,0
81.082,4.887,0,0
144.84,4.8206,64.6,0
144.84,4.8206,64.6,0
58.844,4.9064,0,0
58.844,4.9064,0,0
73.441,4.846,0,0
73.441,4.846,0,0
61.84,4.8941,86.133,0
61.84,4.8941,86.133,0
62.78,4.9235,0,0
62.78,4.9235,0,0
22.285,5.028,86.133,0
22.285,5.028,86.133,0
50.052,5.0077,0,0
50.052,5.0077,0,0
131.91,4.7732,0,0
131.91,4.7732,0,0
102.41,4.889,0,0
102.41,4.889,0,0
67.699,4.9656,107.67,0
