@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-4-weka.filters.unsupervised.attribute.Remove-R3'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency numeric
@attribute class {0,1}

@data
1505.6,1012.1,1
1593.5,1012.1,1
1675.4,1012.1,1
1357.4,990.53,1
1189.5,990.53,1
1052.4,990.53,1
964.07,990.53,1
809.22,968.99,1
604.25,21.533,1
760.94,968.99,1
606.93,64.6,1
854.78,43.066,1
924.04,968.99,1
810.29,968.99,1
833.86,968.99,1
902.37,43.066,1
901.36,21.533,1
848.36,968.99,1
974.41,968.99,1
901.24,968.99,1
895.22,968.99,1
972.16,968.99,1
962.5,947.46,1
824.66,21.533,1
799.5,43.066,1
674.97,947.46,1
513.8,43.066,1
545.08,21.533,1
361.37,64.6,1
369.56,64.6,1
156.55,43.066,1
138.99,21.533,1
154.38,43.066,1
154.46,64.6,1
181.88,43.066,1
210.19,21.533,1
135.7,64.6,1
142.47,64.6,1
124.34,21.533,1
228.67,43.066,1
189.97,64.6,1
258.02,64.6,1
295.73,21.533,1
310.22,64.6,1
289.82,64.6,1
365.34,64.6,1
323.5,21.533,1
346.1,43.066,1
499.21,64.6,1
354.79,43.066,1
438.19,21.533,1
336.27,43.066,1
276.9,64.6,1
276.12,43.066,1
414.88,21.533,1
337.14,64.6,1
256.88,64.6,1
62.309,43.066,1
132.92,21.533,1
86.738,43.066,1
60.407,64.6,1
130.28,21.533,1
106.94,43.066,1
12.877,64.6,0
10.371,64.6,0
68.625,21.533,0
33.285,43.066,0
21.665,64.6,0
7.5807,43.066,0
34.312,21.533,0
0,43.066,0
44.864,172.27,0
97.344,64.6,0
178.22,21.533,1
153.77,64.6,1
163.01,64.6,1
162.58,21.533,1
164.35,43.066,1
244.53,21.533,1
246.33,818.26,1
196.63,21.533,1
219.4,64.6,1
267.08,64.6,1
181.59,64.6,1
292.34,21.533,1
176.19,64.6,1
195.07,64.6,1
184.84,21.533,1
279.48,43.066,1
453.73,64.6,1
455.5,64.6,1
646.81,64.6,1
750.19,21.533,1
793.38,43.066,1
751.93,64.6,1
841.48,21.533,1
860.64,43.066,1
845.96,64.6,1
913.15,64.6,1
1038,21.533,1
1172.3,21.533,1
1249.3,64.6,1
1241.8,43.066,1
1332.4,21.533,1
1430.5,925.93,1
1359.6,64.6,1
1441.6,43.066,1
1307.7,21.533,1
1297.7,925.93,1
1283.7,64.6,1
1246.8,43.066,1
1132,21.533,1
1087.6,64.6,1
1145.5,904.39,1
890.4,43.066,1
849.73,21.533,1
788.19,43.066,1
751.91,43.066,1
671.14,21.533,1
543.77,21.533,1
578.89,64.6,1
586.74,64.6,1
570.33,21.533,1
628.83,21.533,1
578.05,64.6,1
692.41,64.6,1
733.19,21.533,1
684.36,64.6,1
670.28,64.6,1
847.79,21.533,1
825.54,21.533,1
925.8,64.6,1
959.99,64.6,1
928.22,21.533,1
919.92,43.066,1
897.05,925.93,1
1150.9,925.93,1
1145,21.533,1
1156.3,947.46,1
1148.4,947.46,1
1248,43.066,1
1208.8,21.533,1
1247.4,947.46,1
1318.7,947.46,1
1324.9,21.533,1
1359.4,21.533,1
1366.7,947.46,1
1292.9,947.46,1
1310.8,21.533,1
1526.2,21.533,1
1598.4,947.46,1
1550.5,947.46,1
1740.9,43.066,1
1753.3,947.46,1
1697.6,968.99,1
1662.4,947.46,1
1719.2,947.46,1
1586.6,947.46,1
1580.7,947.46,1
1498.4,947.46,1
1486.7,947.46,1
1454.6,947.46,1
1404.4,947.46,1
1393.1,947.46,1
1416.1,947.46,1
1410.7,947.46,1
1392.8,64.6,1
1377.1,43.066,1
1481.8,21.533,1
1559,64.6,1
1611.4,947.46,1
1521.1,968.99,1
1735.5,968.99,1
1599.5,968.99,1
1643.1,968.99,1
1682.4,21.533,1
1664.8,968.99,1
1725.4,968.99,1
1769.8,968.99,1
1769,990.53,1
1736.6,990.53,1
1664.7,990.53,1
1628.9,990.53,1
1776.1,990.53,1
1797,990.53,1
2007.2,990.53,1
2185.6,990.53,1
2458.8,990.53,1
2458.3,990.53,1
2665.9,1012.1,1
2491.3,1012.1,1
2370.1,1012.1,1
2252.8,1012.1,1
1944.9,1033.6,1
2059.6,1033.6,1
2485.5,1033.6,1
2598.1,1033.6,1
2252.6,1033.6,1
2298.5,1033.6,1
2100.9,1055.1,1
1954.8,1055.1,1
2166.3,1055.1,1
1973,1076.7,1
1762.2,1076.7,1
1949.5,1076.7,1
1962.1,1098.2,1
1706.7,1098.2,1
1982.2,1098.2,1
1942.5,1098.2,1
1911,1098.2,1
2049.5,1098.2,1
1985.4,1098.2,1
2119.3,1098.2,1
2044.1,1098.2,1
2039.1,1098.2,1
1799.7,1098.2,1
1747.5,1098.2,1
1695.9,1098.2,1
1708,1076.7,1
1594,1076.7,1
1621.6,1076.7,1
1584.5,1055.1,1
1784.1,1055.1,1
1545.6,1033.6,1
1715.7,1033.6,1
1574.9,1033.6,1
1388.9,1033.6,1
1368.2,1033.6,1
1256.9,1012.1,1
1177.8,1012.1,1
922.41,1012.1,1
966.1,1012.1,1
825.04,21.533,1
850.62,1012.1,1
728.62,1012.1,1
920.66,1012.1,1
924.84,1012.1,1
973.3,21.533,1
780.65,990.53,1
957.55,990.53,1
679.85,990.53,1
621.68,64.6,1
554.72,43.066,1
504.38,990.53,1
473.5,21.533,1
452.39,64.6,1
523,64.6,1
381.72,21.533,1
327.36,64.6,1
372.99,64.6,1
395.21,64.6,1
428.98,21.533,1
398.52,64.6,1
540.5,64.6,1
233.43,43.066,1
360.43,21.533,1
223.57,64.6,1
155.64,64.6,1
208.26,21.533,1
38.182,21.533,1
17.661,64.6,1
30.786,64.6,1
39.474,21.533,1
36.625,64.6,1
67.383,43.066,1
44.651,64.6,1
33.67,64.6,1
20.676,21.533,1
0,43.066,1
43.523,43.066,1
39.963,21.533,1
35.739,43.066,1
13.5,64.6,1
5.8321,21.533,1
26.704,43.066,1
1.3404,64.6,1
119.83,64.6,1
463.57,21.533,1
691.48,21.533,1
679.73,64.6,1
841.46,646,1
928.19,624.46,1
820.34,602.93,1
575.5,64.6,1
391.49,64.6,1
302.84,43.066,1
253.32,21.533,1
111.9,64.6,1
44.53,43.066,1
18.775,21.533,1
0,43.066,1
9.0238,64.6,1
9.327,64.6,0
11.641,21.533,0
4.268,43.066,0
7.6265,64.6,0
30.645,43.066,0
11.173,21.533,0
46.502,43.066,0
73.081,64.6,0
36.057,64.6,0
33.168,21.533,0
35.645,43.066,0
27.338,43.066,0
26.198,21.533,0
1.1491,43.066,0
2.6,64.6,0
41.126,43.066,0
66.184,21.533,0
44.219,21.533,0
37.154,64.6,0
53.321,43.066,0
2.763,21.533,0
21.543,43.066,0
12.202,64.6,0
57.467,43.066,0
78.245,21.533,1
117.6,64.6,1
229.43,64.6,1
158.87,21.533,1
273.73,43.066,1
354.5,64.6,1
584.61,64.6,1
693.64,21.533,1
1007.3,43.066,1
1255,1873.4,1
1357,1894.9,1
1292.8,1916.5,1
1551,1916.5,1
1744,1959.5,1
1772.4,1981.1,1
1330.3,2024.1,1
1161.3,2045.7,1
1587.5,2045.7,1
1412.8,2067.2,1
1314,21.533,1
1242,2088.7,1
1356.8,2110.3,1
1171.1,64.6,1
1165.6,21.533,1
1082.1,6309.2,1
1178.4,6309.2,1
1388.1,6309.2,1
1371.1,6309.2,1
1352.5,6287.7,1
1189.2,6287.7,1
1378.5,21.533,1
1818.3,21.533,1
1801.3,2088.7,1
1911.4,2088.7,1
1929.4,2088.7,1
1951,2045.7,1
1714.4,2045.7,1
1844.7,2024.1,1
1784.3,2045.7,1
1905.8,2045.7,1
1727.9,2045.7,1
1641.3,2067.2,1
1672.6,2067.2,1
1542.5,2088.7,1
1897.9,2088.7,1
1834.5,2067.2,1
1379.1,2045.7,1
1625.2,2045.7,1
1203.3,2067.2,1
958.92,2067.2,1
1084.9,2067.2,1
808.31,2067.2,1
799.28,2045.7,1
1373.2,2002.6,1
1996.6,1916.5,1
1203.6,64.6,1
365.23,43.066,1
60.486,64.6,1
41.479,21.533,1
104.88,43.066,1
967.47,710.6,1
1800.9,21.533,1
2823.7,1227.4,1
2590.9,1205.9,1
2283.9,1184.3,1
2479.5,1162.8,1
2291.6,1119.7,1
2098,1098.2,1
1630.4,21.533,1
1388,1076.7,1
1352.1,43.066,1
1037.6,21.533,1
980.56,1076.7,1
981.09,21.533,1
978,64.6,1
983.58,21.533,1
1109.5,64.6,1
1047.9,21.533,1
974.74,1098.2,1
859.81,1098.2,1
874.24,21.533,1
934.06,64.6,1
987.4,1098.2,1
902.08,21.533,1
979.92,1076.7,1
1006.3,43.066,1
1067.4,1076.7,1
1047.3,1076.7,1
1042.9,21.533,1
991.32,64.6,1
946.74,1076.7,1
917.33,1076.7,1
798.56,43.066,1
682.98,64.6,1
933.1,64.6,1
1100.3,21.533,1
1173.6,43.066,1
920.16,64.6,1
922.19,21.533,1
869.42,43.066,1
922.74,64.6,1
826.36,64.6,1
800.42,64.6,1
683.85,21.533,1
727.47,43.066,1
889.94,64.6,1
884.25,21.533,1
1011.7,21.533,1
1006.2,1033.6,1
826.93,43.066,1
823.84,43.066,1
732.18,43.066,1
670.95,1012.1,1
822.46,43.066,1
792.22,21.533,1
791.86,990.53,1
721.91,990.53,1
617.38,21.533,1
264.62,43.066,1
162.34,43.066,1
437.71,64.6,1
226.51,21.533,1
311.08,43.066,1
197.51,64.6,1
111.79,64.6,1
143.95,21.533,1
137.91,43.066,1
164.84,43.066,1
158.76,64.6,1
213.06,21.533,1
201.68,43.066,1
96.498,64.6,1
61.6,21.533,1
22.653,21.533,1
64.593,64.6,1
47.897,64.6,1
13.365,43.066,1
15.738,21.533,1
4.6257,43.066,1
34.298,64.6,0
47.111,21.533,0
16.492,43.066,0
11.69,64.6,0
30.582,64.6,0
6.8495,21.533,0
28.506,21.533,0
26.261,64.6,0
38.658,43.066,0
38.597,21.533,0
85.139,172.27,0
17.188,64.6,0
10.601,21.533,0
27.884,43.066,0
18.557,64.6,1
33.67,64.6,1
54.331,21.533,1
45.818,21.533,1
155.18,64.6,1
93.402,21.533,1
27.702,21.533,1
97.846,43.066,1
25.383,64.6,1
72.461,64.6,1
113.39,21.533,1
76.294,64.6,1
57.866,64.6,1
131.82,43.066,1
73.504,21.533,1
57.504,64.6,1
44.598,64.6,1
6.5431,21.533,1
49.9,21.533,1
20.396,64.6,1
56.767,64.6,1
64.25,21.533,1
8.7825,21.533,1
33.947,64.6,1
30.921,64.6,1
37.747,21.533,1
35.948,21.533,1
124.37,64.6,1
104.85,43.066,1
130.59,21.533,1
2.845,64.6,1
5.2451,64.6,1
10.382,43.066,1
2.5127,21.533,1
29.428,43.066,1
17.013,64.6,1
255.17,21.533,1
155.19,43.066,1
194.54,64.6,1
166.63,64.6,1
382.38,21.533,1
253.03,43.066,1
427.97,258.4,1
187.82,64.6,1
699.63,21.533,1
1925,64.6,1
2409.2,839.79,1
2449.2,818.26,1
1766.2,775.2,1
2797.6,753.66,1
2473.3,732.13,1
1897.9,667.53,1
1606.1,21.533,1
908.91,64.6,1
497.46,64.6,1
236.11,21.533,1
189.3,64.6,1
41.316,43.066,1
67.938,43.066,1
7.4576,21.533,1
59.558,64.6,0
7.7377,64.6,0
38.607,43.066,0
44.008,64.6,0
47.517,21.533,0
50.009,64.6,0
22.657,64.6,0
32.81,21.533,0
36.965,64.6,0
11.368,64.6,0
0,21.533,0
22.125,64.6,0
26.429,64.6,0
12.986,64.6,0
43.043,21.533,0
6.0972,64.6,0
38.926,43.066,0
39.017,21.533,0
34.291,43.066,0
31.835,43.066,0
81.445,64.6,0
14.502,43.066,0
3.3793,21.533,0
12.995,64.6,0
37.424,64.6,0
27.76,21.533,0
112.5,43.066,0
28.788,64.6,0
0.64547,64.6,1
150.23,43.066,1
105.35,21.533,1
146.05,64.6,1
495.16,43.066,1
1130.9,1055.1,1
2185.8,1055.1,1
3128.9,1076.7,1
3718.4,1098.2,1
3808.4,1098.2,1
3613.5,1119.7,1
3624.4,1119.7,1
4097.1,1119.7,1
3935.6,1141.3,1
4614.5,1141.3,1
5060.3,1141.3,1
4407.2,1162.8,1
4334.3,1162.8,1
4600.6,1162.8,1
4609.8,1162.8,1
4975.6,1162.8,1
4568.4,1162.8,1
4482.3,1162.8,1
4460.6,1162.8,1
4486.1,1162.8,1
4863.1,1162.8,1
4867.1,1162.8,1
4477.9,1162.8,1
4315.6,1162.8,1
4549.3,1184.3,1
4932.8,1184.3,1
5034.5,1184.3,1
5244.7,1184.3,1
5063.8,1184.3,1
5429.3,1184.3,1
5529.9,1184.3,1
5227,1184.3,1
4852.7,1205.9,1
4866.8,1205.9,1
4462.4,1227.4,1
5119.4,1227.4,1
5226.8,1248.9,1
4701.7,1270.5,1
4820.9,1270.5,1
4399.1,1292,1
3945.5,1292,1
3596.9,1292,1
3362.7,1313.5,1
2845.4,1335.1,1
3626.7,1335.1,1
2769.5,1356.6,1
2968.8,1335.1,1
3032.5,1313.5,1
2224.7,1292,1
1809.8,1205.9,1
510.03,1313.5,1
275.75,64.6,1
776.87,64.6,1
2003.1,1033.6,1
2717.2,1055.1,1
2362.8,1162.8,1
3085.6,1119.7,1
3050.8,1119.7,1
2425.6,1098.2,1
2038.2,1076.7,1
2027.4,1033.6,1
2054.7,1012.1,1
1821.1,1012.1,1
1534.8,1012.1,1
1611.9,1012.1,1
1581,1012.1,1
1520.6,1012.1,1
1458,1012.1,1
1403.5,1012.1,1
1321.4,1012.1,1
1211.3,1012.1,1
1165.8,1033.6,1
1347.6,1033.6,1
1629.9,1033.6,1
1806.2,1033.6,1
1460.6,1033.6,1
1381.4,1033.6,1
1512.7,1033.6,1
1518.9,1033.6,1
1453.3,1033.6,1
1432.5,1033.6,1
1296.9,1033.6,1
1294.5,1033.6,1
1338.2,1033.6,1
1225.4,1033.6,1
1255.7,1033.6,1
1376.6,1033.6,1
1442,1033.6,1
1113.2,1012.1,1
984.63,1012.1,1
1009,1012.1,1
1054.2,43.066,1
934.25,21.533,1
887.13,990.53,1
632.06,43.066,1
400.6,21.533,1
238.42,43.066,1
331.1,64.6,1
204.82,43.066,1
211.16,43.066,1
133.63,43.066,1
16.017,64.6,1
102.25,21.533,1
169.15,21.533,1
90.43,64.6,1
218.46,64.6,1
154.3,21.533,1
88.316,43.066,1
79.921,64.6,1
147.96,21.533,1
63.159,21.533,1
147.66,64.6,1
117.4,21.533,1
42.56,64.6,1
92.497,21.533,1
121.07,64.6,1
64.918,21.533,1
115.35,43.066,1
96.019,21.533,1
144.25,64.6,1
147.84,64.6,1
119.73,21.533,1
135.13,21.533,1
60.009,64.6,1
62.617,43.066,1
79.767,64.6,1
88.158,21.533,1
88.796,64.6,1
66.786,43.066,1
114.94,21.533,1
124.45,43.066,1
164.17,43.066,1
75.036,64.6,1
167.89,21.533,1
99.239,64.6,1
88.403,64.6,1
28.527,21.533,1
46.536,64.6,1
18.702,43.066,1
61.937,64.6,1
56.818,21.533,1
14.362,21.533,1
31.347,64.6,1
17.976,43.066,1
16.02,21.533,1
41.296,43.066,1
7.7199,64.6,1
0,64.6,1
66.797,21.533,1
23.186,64.6,1
1.0155,64.6,1
20.715,21.533,1
145.18,43.066,1
710.19,64.6,1
1038.6,775.2,1
1005.1,753.66,1
1077,732.13,1
668.57,64.6,1
688.5,667.53,1
545.78,624.46,1
446.77,21.533,1
300.4,64.6,1
222.59,43.066,1
109.71,21.533,1
209.84,64.6,1
38.071,64.6,1
33.152,64.6,1
5.1402,21.533,1
13.317,64.6,0
32.12,64.6,0
12.841,64.6,0
64.315,21.533,0
30.606,64.6,0
0,21.533,0
17.043,21.533,0
35.991,43.066,0
0,21.533,0
38.703,21.533,0
11.626,21.533,0
49.866,21.533,0
53.673,21.533,0
116.25,43.066,0
11.048,21.533,0
33.316,21.533,0
73.279,21.533,0
60.087,21.533,0
137.48,21.533,0
35.434,21.533,0
154.87,64.6,0
133.41,21.533,0
119.17,43.066,0
206.88,21.533,0
246.81,21.533,0
238.34,43.066,1
565.3,21.533,1
832.89,21.533,1
997.95,21.533,1
1055.2,1119.7,1
1258.5,1119.7,1
1183.5,21.533,1
1544.4,21.533,1
1666,21.533,1
1516,1119.7,1
1658.3,21.533,1
1723.5,21.533,1
1589.9,21.533,1
1738,21.533,1
1577.7,1076.7,1
1279.5,21.533,1
1496.8,1055.1,1
1752.1,1055.1,1
1594.6,21.533,1
1391.9,1055.1,1
1512.2,1055.1,1
1831.1,1033.6,1
1435.3,1033.6,1
1397.1,1033.6,1
1742.1,1033.6,1
1732.7,1033.6,1
1362.6,1012.1,1
1467.3,1012.1,1
1376.7,1012.1,1
1442.3,1012.1,1
1536,1012.1,1
1394.9,1012.1,1
1602.8,1012.1,1
1828.3,1012.1,1
1741,21.533,1
1430.9,990.53,1
1199.1,21.533,1
1128.1,21.533,1
1026.9,990.53,1
882.58,21.533,1
1009.2,21.533,1
1207.6,968.99,1
1046.7,21.533,1
1097.7,21.533,1
1144.6,21.533,1
1317.1,64.6,1
957.13,21.533,1
1239,21.533,1
1018,968.99,1
1091.3,21.533,1
1308.3,968.99,1
1302.1,968.99,1
1079,968.99,1
1262.7,968.99,1
1202.9,21.533,1
1079.5,21.533,1
1007.2,947.46,1
983.68,947.46,1
602.08,21.533,1
709.84,21.533,1
786.26,21.533,1
598.37,21.533,1
486.17,21.533,1
366.02,107.67,1
434.87,107.67,1
306.73,538.33,1
375.94,21.533,1
333.22,21.533,1
223.1,43.066,1
203.18,21.533,1
234.54,21.533,1
299.9,21.533,1
324.92,129.2,1
415.81,21.533,1
402.74,21.533,1
423.79,473.73,1
383.02,21.533,1
511.51,21.533,1
506.94,495.26,1
354.68,21.533,1
702.24,473.73,1
659.23,129.2,1
1031.2,452.2,1
590.88,21.533,1
927.07,107.67,1
676.16,21.533,1
627.36,21.533,1
528.87,344.53,1
580.29,21.533,1
374.18,86.133,1
489.25,107.67,1
305.07,193.8,1
361.56,21.533,1
301.89,21.533,1
173.01,21.533,1
205.02,86.133,0
247.32,21.533,0
66.982,21.533,0
136.52,21.533,0
142.8,64.6,0
137.46,21.533,0
138.58,21.533,0
147.82,107.67,0
108.72,21.533,0
165.7,21.533,0
315.72,21.533,1
174.32,775.2,1
344.5,21.533,1
316.47,796.73,1
291.94,796.73,1
265.01,107.67,1
291.55,21.533,1
475.45,21.533,1
440.88,818.26,1
329.59,818.26,1
212.3,21.533,1
317.89,21.533,1
343.76,21.533,1
264.01,21.533,1
281.83,818.26,1
319.89,21.533,1
729.44,21.533,1
632.26,150.73,1
674.44,107.67,1
855.71,107.67,1
992.52,882.86,1
972.83,882.86,1
1038.7,21.533,1
1101.5,129.2,1
980.27,107.67,1
1020,21.533,1
1351.9,21.533,1
1426.8,925.93,1
1491.6,21.533,1
1530.1,925.93,1
1557.9,925.93,1
1592.5,925.93,1
1550.7,925.93,1
1579.1,947.46,1
1553.2,947.46,1
1403.6,925.93,1
1413.9,925.93,1
1515,925.93,1
1309.9,925.93,1
1221.2,925.93,1
1285.8,904.39,1
993.02,21.533,1
877.06,21.533,1
873.11,904.39,1
862.3,21.533,1
737.87,21.533,1
684.78,21.533,1
900.03,882.86,1
741.63,882.86,1
702.38,107.67,1
629.27,129.2,1
759.42,21.533,1
820.54,107.67,1
933.11,904.39,1
873.56,21.533,1
932.23,21.533,1
1061.4,925.93,1
1159.8,107.67,1
1621.2,344.53,1
1340.6,366.06,1
1432.4,323,1
1068.2,21.533,1
1360.5,344.53,1
1748.9,344.53,1
1411.1,947.46,1
1340.3,947.46,1
1449.8,947.46,1
1490.9,947.46,1
1543.6,947.46,1
1478.3,947.46,1
1501.3,947.46,1
1631.1,947.46,1
1640,947.46,1
1945.7,21.533,1
1976.7,947.46,1
1620.9,947.46,1
1733.8,947.46,1
1915.7,947.46,1
1770.2,947.46,1
1793.5,947.46,1
1753.1,947.46,1
2033.3,968.99,1
1979.7,947.46,1
1892.7,947.46,1
1764.7,947.46,1
1909.5,947.46,1
1962.3,947.46,1
1856.9,947.46,1
1757.3,947.46,1
1574.8,947.46,1
1833.5,947.46,1
1730.1,947.46,1
1541.4,947.46,1
1450.5,947.46,1
1504.6,947.46,1
1503,968.99,1
1699,947.46,1
1783.5,947.46,1
1801.1,968.99,1
2123.1,968.99,1
1882.5,968.99,1
1755,968.99,1
1794,968.99,1
2021.2,968.99,1
2133.9,968.99,1
2037.1,968.99,1
2129.5,990.53,1
2044.5,990.53,1
2107.6,990.53,1
2001.9,990.53,1
2028.7,990.53,1
2022.5,990.53,1
2209.5,990.53,1
2343.1,990.53,1
2746.9,990.53,1
2702.7,990.53,1
2882,1012.1,1
2798.7,1012.1,1
2626.3,1012.1,1
2335.4,1012.1,1
2025.4,1033.6,1
2214,1033.6,1
2535.6,1033.6,1
2473.8,1033.6,1
2367.1,1033.6,1
2387.6,1033.6,1
2147.6,1055.1,1
2098.2,1055.1,1
2135.2,1055.1,1
1974,1076.7,1
1872.4,1076.7,1
1947,1076.7,1
1861,1098.2,1
1747,1098.2,1
1796.3,1098.2,1
1776.4,1098.2,1
1748.3,1098.2,1
1773.7,1098.2,1
1909.3,1098.2,1
2139.3,1098.2,1
2006.3,1098.2,1
1788.4,1098.2,1
1790.8,1098.2,1
1691.8,1098.2,1
1700.6,1098.2,1
1662.5,1076.7,1
1604.8,1076.7,1
1770.3,1076.7,1
1803.4,1055.1,1
1794.1,1055.1,1
1530.8,1033.6,1
1813.5,1055.1,1
1405.3,1033.6,1
1344.1,1033.6,1
1490.6,1033.6,1
1202.2,1012.1,1
1042.1,1012.1,1
918.15,1012.1,1
973.01,1012.1,1
818.49,1012.1,1
795.29,1012.1,1
645.32,1012.1,1
813.1,1012.1,1
908.57,1012.1,1
927.15,1012.1,1
830.4,990.53,1
675.04,990.53,1
732.63,990.53,1
554.37,990.53,1
613.66,990.53,1
526.69,990.53,1
396.31,990.53,1
417.92,990.53,1
348.17,968.99,1
411,968.99,1
295.95,107.67,1
328.11,990.53,1
296.31,990.53,1
340.23,990.53,1
455.28,990.53,1
484.09,1012.1,1
297.78,1033.6,1
286.87,21.533,1
331.9,21.533,1
250.1,21.533,1
55.769,21.533,1
2.1305,21.533,1
32.253,129.2,1
0,21.533,1
53.079,21.533,1
47.795,21.533,1
0,21.533,1
53.614,21.533,1
129.48,21.533,1
71.287,21.533,1
0,107.67,1
0,107.67,1
31.252,43.066,1
89.876,21.533,1
38.972,21.533,1
73.729,21.533,1
127.45,86.133,1
49.368,21.533,1
156,21.533,1
586.26,710.6,1
797.01,689.06,1
728.09,667.53,1
964.24,646,1
1016.8,21.533,1
883.84,21.533,1
583.27,559.86,1
538.75,21.533,1
363.23,21.533,1
451.48,21.533,1
126.31,21.533,1
91.409,21.533,1
140.24,86.133,1
101.21,107.67,1
277.08,21.533,1
245.96,21.533,0
310.79,21.533,0
318.39,107.67,0
330.06,107.67,0
306.89,150.73,0
285.96,107.67,0
218.54,129.2,0
118.37,129.2,0
325.2,107.67,0
117.39,129.2,0
75.776,107.67,0
61.895,21.533,0
117.14,129.2,0
28.527,129.2,0
83.93,107.67,0
128.53,129.2,0
48.946,107.67,0
50.144,21.533,0
56.727,21.533,0
110.69,107.67,0
108.34,129.2,0
99.02,107.67,0
118.6,129.2,0
178.22,107.67,0
266.19,107.67,1
311.26,21.533,1
329.72,129.2,1
298.33,5189.5,1
388.3,21.533,1
683.98,107.67,1
757.96,1830.3,1
887.34,1808.8,1
1017.3,1830.3,1
1298.9,1873.4,1
1444.1,1894.9,1
1480.4,1916.5,1
1748,1916.5,1
2057,1959.5,1
1907.7,1981.1,1
1529.2,2024.1,1
1425.9,2045.7,1
1720,2045.7,1
1502.3,2067.2,1
1499.6,2067.2,1
1514.6,2088.7,1
1618.7,2110.3,1
1283.5,2110.3,1
1371.3,2110.3,1
1340.8,6309.2,1
1470.3,6309.2,1
1666.2,6309.2,1
1554.6,6309.2,1
1537.1,6287.7,1
1296.7,6287.7,1
1635.9,2110.3,1
1987,2088.7,1
1918.2,2088.7,1
2026,2088.7,1
1961.6,2088.7,1
2102.3,2045.7,1
1825.8,2045.7,1
2039.9,2024.1,1
2012,2045.7,1
2032.4,2045.7,1
1799.5,2045.7,1
1724.1,2067.2,1
1805.4,2067.2,1
1672,2088.7,1
2101.7,2088.7,1
1900.9,2067.2,1
1607.6,2045.7,1
1777.6,2045.7,1
1361.9,2067.2,1
1142.1,2067.2,1
1167.3,2067.2,1
952.53,21.533,1
934.6,2045.7,1
1514.1,2002.6,1
2146,1916.5,1
1330,21.533,1
394.22,21.533,1
159.23,107.67,1
122.54,21.533,1
174.36,21.533,1
1183.4,21.533,1
1943.1,21.533,1
3057.1,21.533,1
2770.9,21.533,1
2435.1,1184.3,1
2671.1,1162.8,1
2373.1,1119.7,1
2301.6,21.533,1
1794.6,21.533,1
1542.3,64.6,1
1329.2,21.533,1
1051.1,21.533,1
943.78,43.066,1
1039.4,21.533,1
1078.1,21.533,1
1133.6,43.066,1
1176.2,21.533,1
1141,21.533,1
971.92,43.066,1
1097.7,21.533,1
918.38,43.066,1
975.28,1098.2,1
1077.2,21.533,1
1019.7,64.6,1
860.54,21.533,1
1052,21.533,1
1156.6,21.533,1
1124.2,1076.7,1
1086.6,21.533,1
999.16,21.533,1
1052.8,1076.7,1
1017.1,21.533,1
896.33,21.533,1
870.37,2648.6,1
1016.5,21.533,1
1133.6,21.533,1
1172.1,1055.1,1
1071.3,1055.1,1
989.87,2605.5,1
989.6,1055.1,1
1025.7,1033.6,1
1020.9,21.533,1
1028.3,1033.6,1
828.34,1033.6,1
811.19,1033.6,1
862.67,1033.6,1
1024.3,1033.6,1
983.63,21.533,1
986.21,1033.6,1
1071.2,1033.6,1
1027.5,1033.6,1
725.13,107.67,1
810.48,1012.1,1
829.55,1012.1,1
946.68,1012.1,1
872.84,1012.1,1
804.61,990.53,1
668.05,107.67,1
252.33,21.533,1
264.22,21.533,1
477.55,21.533,1
421.38,21.533,1
384.12,107.67,1
390.98,43.066,1
377.55,21.533,1
164.62,21.533,1
261.02,129.2,1
377.52,21.533,1
307.09,21.533,1
284.53,129.2,1
431.16,86.133,1
299.68,21.533,1
171.09,107.67,1
81.154,107.67,1
140.74,21.533,1
158.18,21.533,1
180.94,129.2,1
217.28,129.2,1
97.138,107.67,1
95.483,150.73,0
191.6,21.533,0
216.88,107.67,0
273.08,43.066,0
154.33,21.533,0
115.65,21.533,0
192.32,21.533,0
311.41,21.533,0
150.79,64.6,0
170.76,107.67,0
224.35,21.533,0
177.05,21.533,0
172.17,21.533,0
182.5,150.73,0
202.22,107.67,1
153.38,21.533,1
206.53,21.533,1
254.19,107.67,1
271.71,64.6,1
263.2,107.67,1
289.18,516.8,1
281.08,129.2,1
193.04,107.67,1
195.53,107.67,1
190.83,129.2,1
187.33,107.67,1
191.44,129.2,1
215.65,107.67,1
133.72,21.533,1
149.72,21.533,1
167.07,107.67,1
197.28,129.2,1
131.85,107.67,1
221.41,107.67,1
193.65,21.533,1
157.11,107.67,1
133.12,21.533,1
110.53,86.133,1
145.08,21.533,1
235.98,21.533,1
220.24,129.2,1
222.26,129.2,1
131.46,129.2,1
168.4,21.533,1
335.47,279.93,1
93.403,21.533,1
188.2,21.533,1
193.82,21.533,1
317.79,21.533,1
156.89,107.67,1
188.09,129.2,1
102.46,107.67,1
134.31,64.6,1
124.43,107.67,1
41.472,21.533,1
55.425,21.533,1
92.178,21.533,1
120.03,21.533,1
607.94,129.2,1
1776.6,839.79,1
2623.3,839.79,1
2487.4,818.26,1
1954.4,775.2,1
2867.4,753.66,1
2677.3,732.13,1
1825.6,667.53,1
1355.3,602.93,1
1050,559.86,1
590.96,129.2,1
263.03,107.67,1
266.8,129.2,1
