@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-4'

@attribute cepstralMostDominantPeak_min numeric
@attribute class {0,1}

@data
0.018579,1
0.035474,1
0.039361,1
0.040175,1
0.046213,1
0.026167,1
0.019412,1
0.016135,1
0.019939,1
0.012094,1
0.019225,1
0.022846,1
0.018195,1
0.023624,1
0.018917,1
0.015004,1
0.016053,0
0.004926,0
0.009802,0
0.022179,0
0.0141,0
0,0
0,0
0.002052,0
0.002872,0
0.00092,0
0.00094,0
0,0
0.002384,0
0.005417,0
0.003219,0
0.000988,0
0.003054,0
0.004735,0
0.004029,0
0.003746,0
0.003333,0
0.004226,0
0.000694,0
0.021819,0
0.025958,0
0.037152,1
0.041664,1
0.055944,1
0.048762,1
0.041584,1
0.040948,1
0.041556,1
0.050856,1
0.10166,1
0.11031,1
0.12387,1
0.13078,1
0.13473,1
0.13641,1
0.13144,1
0.12868,1
0.1143,1
0.12518,1
0.13059,1
0.13029,1
0.11843,1
0.11499,1
0.10245,1
0.10987,1
0.11098,1
0.11897,1
0.11048,1
0.10252,1
0.10772,1
0.11412,1
0.12313,1
0.11372,1
0.12158,1
0.11563,1
0.12043,1
0.11173,1
0.1105,1
0.11215,1
0.10202,1
0.10312,1
0.098596,1
0.10102,1
0.094535,1
0.09967,1
0.094932,1
0.10024,1
0.10212,1
0.10537,1
0.10503,1
0.098607,1
0.11072,1
0.10129,1
0.093737,1
0.096974,1
0.10005,1
0.099634,1
0.097263,1
0.077704,1
0.076867,1
0.087637,1
0.085131,1
0.083938,1
0.047345,1
0.035022,1
0.039381,1
0.038264,1
0.031048,1
0.043729,1
0.03631,1
0.035202,1
0.033225,1
0.046536,1
0.053324,1
0.051188,1
0.051768,1
0.052654,1
0.054106,1
0.051682,1
0.053075,1
0.060388,1
0.064447,1
0.069755,1
0.06557,1
0.074583,1
0.080549,1
0.069574,1
0.082684,1
0.070132,1
0.060485,1
0.054389,1
0.036191,1
0.02769,1
0.031137,1
0.021077,1
0.010208,1
0.00486,0
0.002925,0
0.00331,0
0.004925,0
0.007229,0
0.003772,0
0.004221,0
0.0029,0
0.002296,0
0.0161,0
0.016866,1
0.017869,1
0.019873,1
0.028914,1
0.029731,1
0.031511,1
0.03045,1
0.03273,1
0.035892,1
0.034052,1
0.028686,1
0.032133,1
0.030597,1
0.031855,1
0.033997,1
0.027406,1
0.034189,1
0.080403,1
0.094426,1
0.10983,1
0.10782,1
0.10084,1
0.10417,1
0.10435,1
0.10111,1
0.11876,1
0.12156,1
0.13091,1
0.12414,1
0.13382,1
0.13528,1
0.13561,1
0.14024,1
0.12428,1
0.13024,1
0.11978,1
0.12541,1
0.12931,1
0.13596,1
0.12587,1
0.1307,1
0.11732,1
0.11141,1
0.11264,1
0.10271,1
0.091402,1
0.098659,1
0.097702,1
0.090143,1
0.093717,1
0.0937,1
0.096935,1
0.10357,1
0.10577,1
0.10548,1
0.10729,1
0.10926,1
0.11429,1
0.11428,1
0.11142,1
0.11203,1
0.11425,1
0.12165,1
0.12975,1
0.12459,1
0.1336,1
0.13473,1
0.13131,1
0.13464,1
0.12592,1
0.12514,1
0.12304,1
0.12171,1
0.13367,1
0.12142,1
0.11024,1
0.12831,1
0.14133,1
0.13365,1
0.1362,1
0.13928,1
0.14289,1
0.14265,1
0.13379,1
0.1315,1
0.12939,1
0.12989,1
0.11975,1
0.12633,1
0.12092,1
0.12476,1
0.13007,1
0.12186,1
0.12196,1
0.12012,1
0.12742,1
0.13222,1
0.13173,1
0.13845,1
0.14346,1
0.1341,1
0.1378,1
0.13065,1
0.13403,1
0.13882,1
0.14189,1
0.14383,1
0.14081,1
0.142,1
0.13711,1
0.14132,1
0.14691,1
0.15411,1
0.14916,1
0.15459,1
0.14254,1
0.14909,1
0.13828,1
0.14009,1
0.15268,1
0.14816,1
0.15354,1
0.13736,1
0.14039,1
0.13326,1
0.13376,1
0.13857,1
0.13937,1
0.15446,1
0.1381,1
0.13363,1
0.12635,1
0.10947,1
0.109,1
0.090199,1
0.090114,1
0.086996,1
0.088486,1
0.080765,1
0.084712,1
0.10282,1
0.09545,1
0.10562,1
0.096595,1
0.10842,1
0.11095,1
0.11929,1
0.1295,1
0.13764,1
0.13131,1
0.14014,1
0.13368,1
0.1288,1
0.1272,1
0.13103,1
0.11748,1
0.10034,1
0.098589,1
0.090964,1
0.088907,1
0.090145,1
0.081713,1
0.076604,1
0.077081,1
0.086153,1
0.081726,1
0.088902,1
0.090466,1
0.083525,1
0.082803,1
0.071434,1
0.060521,1
0.074145,1
0.069529,1
0.069146,1
0.058982,1
0.056152,1
0.056063,1
0.053344,1
0.049497,1
0.045186,1
0.041574,1
0.041896,1
0.041009,1
0.02722,1
0.024264,1
0.00851,1
0.005208,1
0.012005,1
0.008983,1
0.011371,1
0.007538,1
0.013538,1
0.013421,1
0.010851,1
0.011086,1
0.010267,1
0.009654,1
0.01386,1
0.00705,1
0.004832,1
0.001732,1
0.003616,1
0.018174,1
0.037399,1
0.0266,1
0.030082,1
0.0333,1
0.020802,1
0.027528,1
0.024526,1
0.024916,1
0.01417,1
0.016209,1
0.005424,1
0.007442,1
0.004545,1
0.003175,1
0.00167,1
0.001175,0
0.009798,0
0.001887,0
0.005857,0
0.004754,0
0.005376,0
0.003108,0
0.005331,0
0,0
0.0048,0
0.005645,0
0.002553,0
0.002979,0
0.006045,0
0.001483,0
0.002201,0
0.002785,0
0.004181,0
0.002966,0
0.002313,0
0.003902,0
0.00332,0
0.008835,0
0.019811,0
0.023978,1
0.038608,1
0.035742,1
0.038332,1
0.058904,1
0.054831,1
0.064133,1
0.052229,1
0.07818,1
0.073478,1
0.067572,1
0.064771,1
0.063902,1
0.072841,1
0.08202,1
0.066632,1
0.077185,1
0.091156,1
0.084539,1
0.093234,1
0.073328,1
0.067071,1
0.067118,1
0.072955,1
0.062826,1
0.078076,1
0.071802,1
0.08084,1
0.066729,1
0.068226,1
0.080835,1
0.083267,1
0.080722,1
0.076937,1
0.1057,1
0.10172,1
0.092454,1
0.098444,1
0.092433,1
0.098297,1
0.088626,1
0.089002,1
0.099296,1
0.078321,1
0.086741,1
0.098788,1
0.11016,1
0.11781,1
0.10654,1
0.07444,1
0.095106,1
0.081401,1
0.080833,1
0.086276,1
0.073089,1
0.040275,1
0.030673,1
0.016844,1
0.019621,1
0.024415,1
0.062329,1
0.065987,1
0.10588,1
0.11667,1
0.1253,1
0.10003,1
0.10873,1
0.116,1
0.10672,1
0.10641,1
0.101,1
0.10677,1
0.10275,1
0.10538,1
0.1006,1
0.10328,1
0.098108,1
0.105,1
0.10905,1
0.10103,1
0.10255,1
0.10216,1
0.10398,1
0.10686,1
0.098677,1
0.11459,1
0.11712,1
0.11058,1
0.10448,1
0.10938,1
0.10958,1
0.10652,1
0.10462,1
0.10545,1
0.10526,1
0.10612,1
0.10949,1
0.1053,1
0.10934,1
0.1087,1
0.11188,1
0.1057,1
0.10641,1
0.1035,1
0.098262,1
0.1014,1
0.10555,1
0.10544,1
0.10289,1
0.10107,1
0.10329,1
0.095731,1
0.093265,1
0.10259,1
0.10528,1
0.10049,1
0.08943,1
0.076603,1
0.071667,1
0.057943,1
0.057475,1
0.055311,1
0.062148,1
0.06511,1
0.061195,1
0.051489,1
0.051603,1
0.058298,1
0.048381,1
0.043757,1
0.035954,1
0.022704,1
0.027967,1
0.013792,1
0.007172,1
0.008543,1
0.007115,1
0.005096,1
0.007393,1
0.003194,0
0.003442,0
0.004077,0
0.001795,0
0.002382,0
0.000905,0
0.005276,0
0.001941,0
0.003651,0
0.008364,0
0.001625,0
0.002027,0
0.006871,0
0.004874,0
0.003815,1
0.006866,1
0.009448,1
0.013915,1
0.011638,1
0.014452,1
0.017361,1
0.016831,1
0.022806,1
0.019999,1
0.016735,1
0.023091,1
0.017418,1
0.019292,1
0.016038,1
0.015995,1
0.016574,1
0.021353,1
0.016349,1
0.018121,1
0.017079,1
0.018304,1
0.014481,1
0.016772,1
0.018585,1
0.019057,1
0.016968,1
0.01734,1
0.017353,1
0.018714,1
0.015553,1
0.011204,1
0.012921,1
0.006266,1
0.005185,1
0.003309,1
0.008933,1
0.00254,1
0.008423,1
0.00869,1
0.008056,1
0.012904,1
0.007228,1
0.007922,1
0.024524,1
0.036674,1
0.054643,1
0.067297,1
0.05488,1
0.076701,1
0.057903,1
0.036646,1
0.033239,1
0.033081,1
0.014669,1
0.023228,1
0.01145,1
0.011543,1
0.008722,1
0.008196,1
0.005709,0
0.007036,0
0.006681,0
0.005886,0
0.009582,0
0.003465,0
0.00358,0
0.002087,0
0.013001,0
0.007625,0
0.004121,0
0.004028,0
0.004279,0
0.005031,0
0.002852,0
0.002298,0
0.004511,0
0.005273,0
0.005157,0
0.00299,0
0.006685,0
0.003726,0
0.001322,0
0.003415,0
0.002338,0
0.002108,0
0.004738,0
0.001879,0
0.001642,1
0.015892,1
0.031108,1
0.047596,1
0.089391,1
0.12396,1
0.14815,1
0.20443,1
0.19643,1
0.20064,1
0.22134,1
0.21723,1
0.20187,1
0.23969,1
0.21468,1
0.23211,1
0.22807,1
0.20095,1
0.19837,1
0.17985,1
0.20391,1
0.16823,1
0.1947,1
0.20402,1
0.17898,1
0.18118,1
0.19073,1
0.17573,1
0.15842,1
0.17115,1
0.20218,1
0.19518,1
0.20727,1
0.20552,1
0.21599,1
0.21018,1
0.20558,1
0.21928,1
0.22329,1
0.22877,1
0.2192,1
0.20272,1
0.20784,1
0.19143,1
0.16598,1
0.16168,1
0.14436,1
0.1773,1
0.15335,1
0.14505,1
0.14971,1
0.15527,1
0.14711,1
0.10434,1
0.052154,1
0.046145,1
0.049315,1
0.0366,1
0.033426,1
0.053309,1
0.028155,1
0.041281,1
0.09591,1
0.063281,1
0.052973,1
0.073149,1
0.10313,1
0.10702,1
0.10521,1
0.1045,1
0.1233,1
0.11594,1
0.12084,1
0.11082,1
0.11876,1
0.11339,1
0.11728,1
0.11722,1
0.11927,1
0.1277,1
0.11672,1
0.11331,1
0.12196,1
0.12067,1
0.12388,1
0.1182,1
0.11521,1
0.11214,1
0.11591,1
0.11095,1
0.11684,1
0.10765,1
0.11132,1
0.10753,1
0.10882,1
0.10939,1
0.114,1
0.1057,1
0.092744,1
0.089322,1
0.07671,1
0.060046,1
0.056367,1
0.041692,1
0.040596,1
0.032992,1
0.032086,1
0.031402,1
0.050327,1
0.039994,1
0.037712,1
0.03376,1
0.024845,1
0.00622,1
0.014766,1
0.019177,1
0.019339,1
0.016643,1
0.019538,1
0.017776,1
0.02571,1
0.018867,1
0.024035,1
0.021506,1
0.015258,1
0.021202,1
0.019093,1
0.021312,1
0.017566,1
0.021203,1
0.017195,1
0.020159,1
0.019527,1
0.020945,1
0.022336,1
0.022895,1
0.024937,1
0.016413,1
0.019133,1
0.020455,1
0.021525,1
0.011701,1
0.009885,1
0.006393,1
0.002905,1
0.003336,1
0.000165,1
0.002781,1
0,1
0.003335,1
0.002043,1
0.001835,1
0.002317,1
0.002866,1
0.013559,1
0.005325,1
0.01324,1
0.020196,1
0.040976,1
0.038007,1
0.048178,1
0.048964,1
0.035753,1
0.024044,1
0.024989,1
0.023772,1
0.011555,1
0.007546,1
0.006519,1
0.004175,1
0.005058,1
0.003331,1
0.005653,1
0.004347,0
0.002879,0
0.002279,0
0.005736,0
0.00499,0
0,0
0.007049,0
0.007567,0
0,0
0.004768,0
0,0
0.005059,0
0.005558,0
0.007969,0
0.004571,0
0.005516,0
0.006507,0
0.011599,0
0.005038,0
0.003468,0
0.005307,0
0.001656,0
0.000909,0
0.012941,0
0.021329,0
0.026324,1
0.039701,1
0.045739,1
0.040069,1
0.033239,1
0.035512,1
0.037399,1
0.0372,1
0.094182,1
0.095989,1
0.10267,1
0.11095,1
0.11144,1
0.11025,1
0.105,1
0.11357,1
0.094033,1
0.10214,1
0.10914,1
0.11784,1
0.10677,1
0.10384,1
0.097723,1
0.10394,1
0.09927,1
0.11548,1
0.10999,1
0.10025,1
0.099906,1
0.10901,1
0.11223,1
0.10468,1
0.12018,1
0.10644,1
0.10411,1
0.10052,1
0.099698,1
0.10502,1
0.093106,1
0.094586,1
0.091351,1
0.090096,1
0.082701,1
0.087772,1
0.076621,1
0.081554,1
0.084426,1
0.090307,1
0.087055,1
0.082388,1
0.087132,1
0.068745,1
0.06467,1
0.075938,1
0.084879,1
0.075721,1
0.07116,1
0.06047,1
0.055982,1
0.062996,1
0.062184,1
0.061133,1
0.013947,1
0.01635,1
0.011054,1
0.025218,1
0.025267,1
0.027411,1
0.030676,1
0.019726,1
0.024931,1
0.032623,1
0.038257,1
0.03575,1
0.03402,1
0.047576,1
0.046486,1
0.043385,1
0.03763,1
0.051009,1
0.051531,1
0.057313,1
0.055114,1
0.059416,1
0.057606,1
0.048924,1
0.056736,1
0.046413,1
0.044056,1
0.032897,1
0.031655,1
0.020695,1
0.017097,1
0.018896,1
0.011495,1
0.016137,0
0.013804,0
0.010198,0
0.010397,0
0.011716,0
0.013862,0
0.013441,0
0.007838,0
0.008877,0
0.009017,0
0.020817,1
0.012824,1
0.017572,1
0.021111,1
0.027913,1
0.020907,1
0.013715,1
0.02071,1
0.034075,1
0.02289,1
0.022247,1
0.022547,1
0.025677,1
0.021976,1
0.026275,1
0.018057,1
0.033165,1
0.077938,1
0.091753,1
0.10183,1
0.10381,1
0.099225,1
0.10053,1
0.096182,1
0.092999,1
0.10762,1
0.11399,1
0.12598,1
0.10705,1
0.12289,1
0.12676,1
0.12905,1
0.12026,1
0.11735,1
0.11475,1
0.1057,1
0.11462,1
0.1229,1
0.12164,1
0.11256,1
0.12006,1
0.10838,1
0.1037,1
0.095777,1
0.091077,1
0.076714,1
0.086532,1
0.090731,1
0.081265,1
0.080435,1
0.078246,1
0.086954,1
0.10508,1
0.099509,1
0.089467,1
0.097872,1
0.10299,1
0.10335,1
0.10264,1
0.09759,1
0.096293,1
0.10474,1
0.1088,1
0.11455,1
0.11144,1
0.123,1
0.12016,1
0.12596,1
0.12033,1
0.11296,1
0.11245,1
0.12014,1
0.1132,1
0.11634,1
0.11554,1
0.11037,1
0.12264,1
0.13452,1
0.12023,1
0.12629,1
0.12724,1
0.13352,1
0.13483,1
0.12955,1
0.12054,1
0.11526,1
0.11635,1
0.11104,1
0.11533,1
0.10776,1
0.11809,1
0.12017,1
0.11956,1
0.11894,1
0.115,1
0.12434,1
0.12066,1
0.12309,1
0.13825,1
0.13567,1
0.1284,1
0.13805,1
0.13034,1
0.13508,1
0.14076,1
0.13796,1
0.13419,1
0.13531,1
0.12951,1
0.12452,1
0.13446,1
0.14215,1
0.14418,1
0.13879,1
0.13748,1
0.12478,1
0.1381,1
0.12615,1
0.12935,1
0.13238,1
0.15765,1
0.14172,1
0.14498,1
0.15471,1
0.14018,1
0.1341,1
0.15599,1
0.15191,1
0.15854,1
0.14947,1
0.13987,1
0.13187,1
0.11093,1
0.10538,1
0.11127,1
0.10885,1
0.10992,1
0.10717,1
0.099909,1
0.11141,1
0.10896,1
0.097042,1
0.1016,1
0.09633,1
0.09996,1
0.10557,1
0.11634,1
0.11905,1
0.13236,1
0.12306,1
0.13902,1
0.12257,1
0.11711,1
0.11473,1
0.11731,1
0.095608,1
0.092675,1
0.081993,1
0.079865,1
0.068221,1
0.077306,1
0.06889,1
0.063475,1
0.062662,1
0.063424,1
0.065028,1
0.079421,1
0.07562,1
0.067486,1
0.065215,1
0.061966,1
0.048974,1
0.052887,1
0.057088,1
0.062586,1
0.056093,1
0.038407,1
0.03624,1
0.033132,1
0.032968,1
0.031343,1
0.031937,1
0.024558,1
0.019586,1
0.025924,1
0.010028,1
0,1
0.00098,1
0.007525,1
0.002094,1
0.005112,1
0.002834,1
0.005296,1
0.005459,1
0,1
0,1
0.005057,1
0.0075,1
0.00642,1
0.006089,1
0.002939,1
0.003075,1
0.002591,1
0.008953,1
0.036375,1
0.020099,1
0.020878,1
0.026957,1
0.021696,1
0.023914,1
0.02014,1
0.010512,1
0.015952,1
0.015137,1
0.006835,1
0.002792,1
0.000916,1
0.001869,1
0,1
0.007783,0
0.00545,0
0.006435,0
0.002846,0
0.013192,0
0.002076,0
0.007203,0
0.002787,0
0.005391,0
0.003105,0
0.002738,0
0.002544,0
0.01073,0
0.004907,0
0.003528,0
0.004809,0
0.001837,0
0.006471,0
0.001001,0
0.00693,0
0.002564,0
0.003696,0
0.00104,0
0.022102,0
0.028143,1
0.029763,1
0.0355,1
0.034213,1
0.042572,1
0.056648,1
0.048246,1
0.045882,1
0.069482,1
0.058453,1
0.056926,1
0.054688,1
0.067475,1
0.071672,1
0.079848,1
0.061274,1
0.068483,1
0.080281,1
0.082914,1
0.085428,1
0.07196,1
0.065408,1
0.06111,1
0.065375,1
0.055394,1
0.069432,1
0.067566,1
0.081998,1
0.068137,1
0.061043,1
0.076215,1
0.074951,1
0.075611,1
0.075596,1
0.10445,1
0.10057,1
0.086573,1
0.089349,1
0.086949,1
0.092242,1
0.088818,1
0.085065,1
0.092846,1
0.070421,1
0.076718,1
0.095634,1
0.10115,1
0.10854,1
0.092423,1
0.071186,1
0.088577,1
0.073573,1
0.075133,1
0.076752,1
0.070934,1
0.034156,1
0.025546,1
0.014993,1
0.016065,1
0.014194,1
0.056744,1
0.057296,1
0.10949,1
0.1046,1
0.12456,1
0.093415,1
0.10717,1
0.10595,1
0.10539,1
0.092685,1
0.092223,1
0.091819,1
0.079286,1
0.092965,1
0.08903,1
0.090355,1
0.092045,1
0.085987,1
0.091248,1
0.083462,1
0.086328,1
0.086478,1
0.089337,1
0.096543,1
0.083792,1
0.099182,1
0.10071,1
0.095308,1
0.093631,1
0.091269,1
0.095998,1
0.095422,1
0.095308,1
0.09266,1
0.088871,1
0.098089,1
0.099617,1
0.10031,1
0.089611,1
0.088889,1
0.10205,1
0.082494,1
0.094596,1
0.093575,1
0.0874,1
0.089494,1
0.085339,1
0.082501,1
0.085643,1
0.081761,1
0.09246,1
0.080986,1
0.074858,1
0.086874,1
0.085656,1
0.087677,1
0.080233,1
0.063543,1
0.046745,1
0.036569,1
0.05006,1
0.04186,1
0.038914,1
0.047582,1
0.035925,1
0.038755,1
0.043667,1
0.03883,1
0.033862,1
0.033095,1
0.01757,1
0.01009,1
0.01375,1
0.010768,1
0.008972,1
0.011425,1
0.009521,1
0.007041,1
0.008012,1
0.008325,0
0.00415,0
0.005772,0
0.011451,0
0.007669,0
0.012983,0
0.013916,0
0.010046,0
0.005991,0
0.007701,0
0.016793,0
0.006972,0
0.010274,0
0.008142,0
0.016891,1
0.011409,1
0.011106,1
0.019221,1
0.012847,1
0.016538,1
0.015859,1
0.018502,1
0.014739,1
0.006029,1
0.008724,1
0.00509,1
0.009178,1
0.012529,1
0.01534,1
0.011605,1
0.014264,1
0.013828,1
0.015017,1
0.0142,1
0.012785,1
0.007936,1
0.010443,1
0.013006,1
0.007112,1
0.022446,1
0.015081,1
0.015048,1
0.009733,1
0.009159,1
0.012055,1
0.005998,1
0.009107,1
0.004718,1
0.015569,1
0.005718,1
0.005602,1
0.004293,1
0.005136,1
0.012744,1
0.005283,1
0.009059,1
0.011494,1
0.013555,1
0.02165,1
0.032375,1
0.047857,1
0.069366,1
0.045902,1
0.067121,1
0.044782,1
0.031973,1
0.026651,1
0.021488,1
0.024063,1
0.015269,1
0.016152,1
0.011095,1
0.012276,1
0.010824,1
0.003761,0
0.013263,0
0.00623,0
0.012586,0
0.010107,0
0.006456,0
0.005027,0
0.001857,0
0.007671,0
0.004808,0
0.005986,0
0.005905,0
0.020134,0
0.003394,0
0.006538,0
0.006953,0
0.005617,0
0.004915,0
0.011286,0
0.004272,0
0.012663,0
0.00702,0
0.006455,0
0.004021,0
0.007611,0
0.004196,0
0.003802,0
0.003043,0
0.004004,1
0.007237,1
0.02664,1
0.02809,1
0.070079,1
0.10877,1
0.13119,1
0.18333,1
0.18257,1
0.18296,1
0.20375,1
0.20852,1
0.19475,1
0.21987,1
0.20701,1
0.21483,1
0.21901,1
0.18599,1
0.18804,1
0.16622,1
0.19371,1
0.14439,1
0.18109,1
0.19368,1
0.16621,1
0.17362,1
0.18055,1
0.15562,1
0.14595,1
0.17046,1
0.19778,1
0.18918,1
0.19745,1
0.1942,1
0.2035,1
0.19129,1
0.1959,1
0.20935,1
0.22324,1
0.22282,1
0.20831,1
0.1949,1
0.19943,1
0.18096,1
0.15393,1
0.15093,1
0.12894,1
0.15835,1
0.14829,1
0.12259,1
0.14218,1
0.14639,1
0.14994,1
0.098418,1
0.046277,1
0.043543,1
0.035124,1
0.03212,1
0.027067,1
0.041466,1
0.02435,1
0.037523,1
0.088006,1
0.05269,1
0.042087,1
0.073291,1
0.082017,1
0.099585,1
0.099095,1
0.086429,1
0.10769,1
0.10912,1
0.10872,1
0.094675,1
0.10468,1
0.10297,1
0.094467,1
0.10711,1
0.1099,1
0.10778,1
0.10106,1
0.10096,1
0.10558,1
0.10533,1
0.097256,1
0.099397,1
0.10455,1
0.099006,1
0.10381,1
0.096618,1
0.095056,1
0.10028,1
0.1002,1
0.090763,1
0.10064,1
0.10069,1
0.095701,1
0.088837,1
0.074809,1
0.076277,1
0.05685,1
0.040893,1
0.033609,1
0.027627,1
0.022649,1
0.018302,1
0.016528,1
0.020258,1
0.026823,1
0.029562,1
0.027114,1
0.019642,1
0.009069,1
0,1
0.002437,1
0.01468,1
0.007559,1
0.018581,1
0.008829,1
0.010309,1
0.009181,1
0.016477,1
0.019212,1
0.016051,1
0.013882,1
0.020008,1
0.020452,1
0.019568,1
0.020247,1
0.014877,1
0.005946,1
0.016643,1
0.012979,1
0.011551,1
0.012515,1
0.018862,1
0.013498,1
0.012725,1
0.013213,1
0.017598,1
0.020445,1
0.004553,1
0.013362,1
0.010575,1
0.004371,1
0.013474,1
0.003982,1
0.006314,1
0.008226,1
0.014531,1
0.00903,1
0.004376,1
0.008921,1
0.006814,1
0.004323,1
0.00394,1
0.00462,1
0.015597,1
0.037119,1
0.034586,1
0.040725,1
0.035409,1
0.032427,1
0.032842,1
0.015888,1
0.012371,1
0.01119,1
0.014896,1
0.005969,1
0.006513,1
0.005138,1
0.008114,1
0.01007,1
0.00421,0
0.013162,0
0.007896,0
0.012678,0
0.008901,0
0,0
0.00271,0
0.003836,0
0,0
0,1
0.010593,1
0.006726,1
0.060511,1
0.063709,1
0.059174,1
0.03095,1
0.020135,1
0.022592,1
0.02774,1
0.029692,1
0.030342,1
0.050111,1
0.061225,1
0.063697,1
0.051138,1
0.050845,1
0.050828,1
0.077736,1
0.084587,1
0.069974,1
0.10634,1
0.10816,1
0.13133,1
0.13396,1
0.15444,1
0.15531,1
0.13686,1
0.11208,1
0.13682,1
0.14018,1
0.14524,1
0.16161,1
0.13934,1
0.12338,1
0.12023,1
0.13148,1
0.14733,1
0.15778,1
0.12677,1
0.12242,1
0.12505,1
0.14606,1
0.14528,1
0.1941,1
0.19433,1
0.20816,1
0.20225,1
0.18966,1
0.15454,1
0.16639,1
0.17695,1
0.16872,1
0.12702,1
0.14603,1
0.13094,1
0.095913,1
0.082106,1
0.056384,1
0.035378,1
0.035038,1
0.049158,1
0.028633,1
0.025275,1
0.010178,1
0.008391,0
0.008622,0
0.005362,0
0.009578,0
0.006354,0
0.014266,0
0.012223,0
0.011197,0
0.007914,0
0.007388,0
0.019928,0
0.007194,0
0.006491,0
0.006026,0
0.014916,1
0.029595,1
0.036817,1
0.047354,1
0.05588,1
0.064146,1
0.031126,1
0.054014,1
0.057944,1
0.061362,1
0.069606,1
0.096075,1
0.15631,1
0.18649,1
0.18643,1
0.17074,1
0.27971,1
0.25045,1
0.30299,1
0.26413,1
0.24162,1
0.20738,1
0.2278,1
0.21449,1
0.21627,1
0.204,1
0.20443,1
0.20673,1
0.22929,1
0.24706,1
0.2716,1
0.25835,1
0.25564,1
0.27796,1
0.27639,1
0.25451,1
0.30226,1
0.28223,1
0.26964,1
0.27873,1
0.27105,1
0.28848,1
0.26703,1
0.24502,1
0.22362,1
0.21739,1
0.19419,1
0.27684,1
0.19048,1
0.19288,1
0.19478,1
0.17654,1
0.10414,1
0.098381,1
0.11139,1
0.069671,1
0.090982,1
0.090743,1
0.091758,1
0.088321,1
0.077213,1
0.053164,1
0.091375,1
0.070786,1
0.083139,1
0.1116,1
0.10808,1
0.090716,1
0.11213,1
0.094595,1
0.095266,1
0.10361,1
0.12422,1
0.12073,1
0.11632,1
0.11364,1
0.10561,1
0.11337,1
0.1094,1
0.11428,1
0.11703,1
0.10701,1
0.13053,1
0.13013,1
0.11806,1
0.11036,1
0.11509,1
0.1145,1
0.054414,1
0.051449,1
0.070411,1
0.07794,1
0.065867,1
0.067335,1
0.065874,1
0.08121,1
0.093998,1
0.090106,1
0.060768,1
0.070738,1
0.07056,1
0.091199,1
0.091149,1
0.095018,1
0.087913,1
0.077328,1
0.068636,1
0.063195,1
0.077215,1
0.098928,1
0.099598,1
0.073012,1
0.07739,1
0.053323,1
0.041841,1
0.049742,1
0.064625,1
0.092857,1
0.083487,1
0.064168,1
0.045843,1
0.04975,1
0.046617,1
0.054606,1
0.057621,1
0.068213,1
0.045193,1
0.060488,1
0.062215,1
0.049449,1
0.063516,1
0.094877,1
0.10036,1
0.10194,1
0.090461,1
0.073503,1
0.072452,1
0.080355,1
0.073785,1
0.10152,1
0.10766,1
0.10277,1
0.10076,1
0.09943,1
0.098299,1
0.10247,1
0.10996,1
0.10329,1
0.10327,1
0.11303,1
0.10221,1
0.10205,1
0.099018,1
0.10908,1
0.13961,1
0.13414,1
0.11776,1
0.15874,1
0.13017,1
0.15167,1
0.15435,1
0.13676,1
0.16771,1
0.14665,1
0.12945,1
0.14486,1
0.12838,1
0.12844,1
0.13446,1
0.15516,1
0.076018,1
0.0866,1
0.066569,1
0.12053,1
0.091048,1
0.096173,1
0.093681,1
0.092369,1
0.11863,1
0.089228,1
0.098146,1
0.094289,1
0.042575,1
0.009443,1
0.019839,1
0.009119,1
0.014235,1
0.007519,1
0.002561,1
0,1
0,1
0.00539,1
0.019061,1
0.008776,0
0.009662,0
0.00327,0
0.014684,0
0.019911,0
0.010865,0
0.011657,0
0.020979,0
0.016607,0
0.017769,0
0.015002,0
0.019443,0
0.015425,0
0.012014,0
0.002469,0
0.007715,0
0.004433,0
0.009211,0
0.008943,0
0.025841,0
0.012636,1
0.021226,1
0.035881,1
0.045894,1
0.08226,1
0.074082,1
0.095643,1
0.11445,1
0.11923,1
0.056982,1
0.13023,1
0.12842,1
0.11506,1
0.089849,1
0.16619,1
0.18434,1
0.13966,1
0.11626,1
0.11402,1
0.08324,1
0.069446,1
0.083305,1
0.078689,1
0.049143,1
0.057508,1
0.078274,1
0.070775,1
0.072917,1
0.053382,1
0.045967,1
0.08512,1
0.098094,1
0.10486,1
0.15338,1
0.17454,1
0.15882,1
0.15802,1
0.14436,1
0.14422,1
0.13675,1
0.17131,1
0.17567,1
0.17302,1
0.16062,1
0.16347,1
0.14147,1
0.15976,1
0.14519,1
0.14117,1
0.12853,1
0.11433,1
0.087796,1
0.1674,1
0.15574,1
0.15995,1
0.1945,1
0.14629,1
0.17831,1
0.19174,1
0.17431,1
0.16835,1
0.11435,1
0.11239,1
0.12478,1
0.12175,1
0.11007,1
0.08245,1
0.09135,1
0.10664,1
0.097508,1
0.097183,1
0.082321,1
0.047096,1
0.041254,1
0.056662,1
0.082022,1
0.079579,1
0.0586,1
0.035347,1
0.01924,1
0.017829,1
0.01608,1
0.011865,1
0.016595,1
0.013548,1
0.012621,1
0.007022,1
0.006015,1
0,0
0.00509,0
0.003017,0
0.018383,0
0.019773,0
0.013132,0
0.011388,0
0.007458,0
0.010423,0
0.009744,0
0.011299,0
0.008049,0
0.021759,0
0.006187,0
0.0121,0
0.014784,1
0.042375,1
0.030361,1
0.022436,1
