@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
548.43,547.82,5.3113,1.1286,689.06,667.53,0.029703,0.029485,30,27,1
107.01,106.4,5.1116,0.9288,495.26,473.73,0.040357,0.04014,36,33,1
65.408,64.803,5.2269,1.0442,430.66,409.13,0.01014,0.0099223,39,36,1
70.241,69.637,5.5204,1.3377,21.533,0,0.007104,0.0068866,41,38,1
99.577,98.972,5.6098,1.427,21.533,0,0.015324,0.015107,122,119,1
86.816,86.211,5.6236,1.4409,5749.4,5727.8,0.015074,0.014856,107,104,1
88.268,87.663,5.6312,1.4485,21.533,0,0.017364,0.017147,125,122,0
105.53,104.93,5.6634,1.4806,21.533,0,0.010616,0.010399,89,86,0
89.863,89.258,5.6641,1.4813,21.533,0,0.008458,0.0082406,32,29,0
71.487,70.883,5.6638,1.481,21.533,0,0.0046206,0.0044033,35,32,0
57.144,56.54,5.6828,1.5001,43.066,21.533,0.0033705,0.0031531,49,46,0
48.626,48.022,5.6903,1.5075,21.533,0,0.00233,0.0021127,40,37,0
42.59,41.985,5.6727,1.49,21.533,0,0.0022871,0.0020697,31,28,0
31.276,30.671,5.702,1.5192,43.066,21.533,0.0011491,0.00093177,119,116,0
21.861,21.256,5.5673,1.3846,21.533,0,0.001039,0.00082165,71,68,0
13.594,12.989,5.414,1.2313,86.133,64.6,0.00054656,0.00032922,68,65,0
14.706,14.102,5.096,0.91325,86.133,64.6,0.00054627,0.00032893,66,63,0
27.789,27.185,5.0672,0.88448,344.53,323,0.0032168,0.0029994,74,71,0
20.741,20.136,4.8475,0.6647,21.533,0,0.001819,0.0016016,64,61,0
16.434,15.829,4.936,0.67482,21.533,0,0.001699,0.0014816,64,61,0
17.934,17.33,5.2046,0.92294,43.066,21.533,0.0011574,0.00094003,77,74,0
41.604,41,5.6067,1.3015,21.533,0,0.0021008,0.0018834,21,18,0
175.01,174.41,5.2988,0.98325,904.39,882.86,0.048607,0.048389,54,51,0
792.52,791.91,5.1271,0.81154,925.93,904.39,0.083827,0.083609,44,41,1
959.51,958.91,4.9348,0.61927,925.93,904.39,0.1307,0.13048,45,42,1
883.45,882.85,4.8176,0.50208,947.46,925.93,0.13121,0.13099,41,38,1
659.73,659.13,4.4507,0.13511,968.99,947.46,0.12641,0.12619,40,37,1
714.57,713.97,4.4146,0.099033,968.99,947.46,0.12091,0.12069,40,37,1
778.34,777.73,4.3082,0,968.99,947.46,0.11713,0.11691,40,37,1
851.54,850.93,4.5212,0.21294,947.46,925.93,0.12572,0.1255,41,38,1
968.7,968.1,4.4928,0.18454,947.46,925.93,0.13021,0.12999,43,40,1
979.21,978.61,4.6167,0.30842,925.93,904.39,0.11206,0.11184,44,41,1
1065.2,1064.6,4.9202,0.61195,925.93,904.39,0.099819,0.099602,44,41,1
1112.3,1111.7,4.9111,0.60289,925.93,904.39,0.090314,0.090096,44,41,1
1137.3,1136.7,4.9692,0.66095,925.93,904.39,0.09117,0.090952,44,41,1
1161.7,1161.1,4.9649,0.65665,947.46,925.93,0.083484,0.083266,43,40,1
1134.2,1133.6,4.9577,0.64951,947.46,925.93,0.077497,0.07728,42,39,1
1052.1,1051.5,5.0141,0.70589,968.99,947.46,0.084074,0.083857,40,37,1
994.05,993.44,5.0592,0.75098,968.99,947.46,0.072022,0.071805,41,38,1
934.72,934.11,5.1854,0.87712,968.99,947.46,0.056106,0.055889,41,38,1
881.54,880.93,5.2164,0.90816,990.53,968.99,0.049818,0.049601,41,38,1
935.45,934.85,5.2856,0.97732,1012.1,990.53,0.042746,0.042529,36,33,1
991.7,991.1,5.291,0.98274,1055.1,1033.6,0.048387,0.04817,33,30,1
1044.7,1044,5.2444,0.93611,882.86,861.33,0.029386,0.029169,35,32,1
975,974.4,5.3031,0.99484,1012.1,990.53,0.027993,0.027776,78,75,1
1405,1404.4,5.183,0.87477,2928.5,2907,0.033028,0.032811,99,96,1
1785.1,1784.5,5.11,0.80172,2928.5,2907,0.035062,0.034844,115,112,1
1260.7,1260.1,5.1113,0.80308,3122.3,3100.8,0.033944,0.033727,114,111,1
1635.1,1634.5,5.1276,0.81934,3186.9,3165.4,0.031343,0.031126,51,48,1
1142,1141.4,5.1806,0.87235,3143.8,3122.3,0.031411,0.031193,102,99,1
1589.6,1589,5.1866,0.87836,3186.9,3165.4,0.038244,0.038027,56,53,1
1491.3,1490.7,5.2021,0.89385,2799.3,2777.8,0.04108,0.040863,109,106,1
2555.4,2554.8,5.1209,0.81268,2842.4,2820.8,0.035968,0.035751,70,67,1
2202.2,2201.5,5.1404,0.83216,2799.3,2777.8,0.036763,0.036546,121,118,1
2874.3,2873.7,5.0854,0.77718,2562.5,2540.9,0.046683,0.046465,118,115,1
2765,2764.4,5.1506,0.84236,2820.8,2799.3,0.039455,0.039237,149,146,1
4312.6,4312,5.0051,0.69689,2691.7,2670.1,0.041092,0.040874,40,37,1
4402.2,4401.6,5.0708,0.76257,2540.9,2519.4,0.050257,0.05004,141,138,1
5706.8,5706.2,5.0692,0.76093,2691.7,2670.1,0.041154,0.040936,60,57,1
5440.7,5440.1,5.1524,0.84411,2648.6,2627.1,0.049974,0.049757,46,43,1
6069,6068.4,5.1791,0.87082,3316.1,3294.6,0.049156,0.048939,83,80,1
6801.4,6800.8,5.2222,0.91392,3143.8,3122.3,0.048245,0.048028,75,72,1
5245.3,5244.7,5.3481,1.0399,3079.2,3057.7,0.049835,0.049617,72,69,1
6034.3,6033.7,5.2137,0.90542,3230,3208.4,0.043674,0.043457,68,65,1
5150.9,5150.3,5.2553,0.94706,3186.9,3165.4,0.066715,0.066497,70,67,1
4526,4525.4,5.2549,0.94669,2562.5,2540.9,0.051185,0.050968,13,10,1
1187.6,1187,5.2435,0.93526,732.13,710.6,0.044623,0.044406,13,10,1
928.96,928.36,5.2184,0.9102,732.13,710.6,0.052552,0.052334,134,131,1
892.88,892.27,4.972,0.66376,710.6,689.06,0.079674,0.079457,11,8,1
895.49,894.89,4.8677,0.55949,667.53,646,0.1108,0.11059,14,11,1
467.15,466.55,4.9478,0.63956,624.46,602.93,0.088266,0.088049,19,16,1
78.094,77.49,5.0607,0.75247,559.86,538.33,0.043567,0.04335,26,23,1
49.429,48.824,5.1847,0.87641,473.73,452.2,0.017924,0.017707,43,40,1
53.796,53.192,5.3393,1.031,21.533,0,0.0044418,0.0042245,13,10,1
89.969,89.365,5.6215,1.3133,21.533,0,0.0084363,0.0082189,19,16,1
86.897,86.292,5.6316,1.3234,3057.7,3036.2,0.0166,0.016382,28,25,1
24.203,23.598,5.6327,1.3245,3014.6,2993.1,0.022459,0.022242,68,65,1
22.292,21.687,5.6224,1.3141,1055.1,1033.6,0.020933,0.020716,26,23,0
66.944,66.339,5.5645,1.2563,1012.1,990.53,0.024929,0.024711,29,26,0
106.09,105.49,5.6653,1.357,21.533,0,0.01634,0.016122,68,65,0
92.154,91.549,5.658,1.3498,21.533,0,0.010897,0.01068,71,68,0
78.948,78.343,5.6462,1.3379,64.6,43.066,0.0055434,0.005326,86,83,0
66.628,66.024,5.6789,1.3707,21.533,0,0.0048344,0.0046171,28,25,0
51.987,51.383,5.7105,1.4023,21.533,0,0.0026699,0.0024525,148,145,0
31.426,30.822,5.5988,1.2905,21.533,0,0.001508,0.0012907,59,56,0
21.32,20.715,5.5384,1.2302,21.533,0,0.00084378,0.00062643,29,26,0
18.162,17.557,5.5711,1.2629,21.533,0,0.00084759,0.00063025,52,49,0
34.721,34.116,5.6871,1.3789,21.533,0,0.0022193,0.0020019,18,15,0
28.489,27.884,5.576,1.2677,64.6,43.066,0.0020004,0.001783,39,36,0
15.302,14.697,5.4809,1.1727,21.533,0,0.00047555,0.00025821,124,121,0
12.26,11.656,5.4977,1.1894,21.533,0,0.00029831,8.0965e-05,76,73,0
3.4403,2.8358,5.5326,1.2243,1248.9,1227.4,0.025655,0.025438,52,49,1
645.75,645.14,5.3783,1.0701,904.39,882.86,0.10104,0.10082,48,45,1
1243.6,1243,5.2941,0.98588,968.99,947.46,0.083281,0.083064,41,38,1
1347.4,1346.8,4.7121,0.40387,968.99,947.46,0.16897,0.16876,41,38,1
1434.7,1434.1,4.6532,0.345,947.46,925.93,0.15928,0.15906,42,39,1
1468.2,1467.6,4.6505,0.34221,947.46,925.93,0.16363,0.16342,42,39,1
1476.6,1476,4.6653,0.35707,947.46,925.93,0.14791,0.1477,43,40,1
1600.6,1600,4.6853,0.37709,947.46,925.93,0.15552,0.15531,44,41,1
1621.3,1620.7,4.6979,0.38965,947.46,925.93,0.15162,0.15141,44,41,1
1602.8,1602.2,4.6301,0.32187,925.93,904.39,0.17309,0.17287,44,41,1
1668.2,1667.6,4.6528,0.34452,925.93,904.39,0.15915,0.15893,45,42,1
1884.7,1884.1,4.6951,0.38685,925.93,904.39,0.17095,0.17074,45,42,1
2107.1,2106.5,4.6778,0.36958,1378.1,1356.6,0.17525,0.17503,45,42,1
2505,2504.4,4.6553,0.34703,3165.4,3143.8,0.20005,0.19984,45,42,1
2849.1,2848.5,4.5553,0.24704,3165.4,3143.8,0.20409,0.20388,45,42,1
3412.6,3412,4.6261,0.31786,3186.9,3165.4,0.19106,0.19085,44,41,1
3710.4,3709.8,4.5635,0.25524,3186.9,3165.4,0.20501,0.2048,45,42,1
3961.2,3960.6,4.6826,0.37436,3165.4,3143.8,0.26113,0.26091,45,42,1
3608.9,3608.3,4.7047,0.39648,3143.8,3122.3,0.23806,0.23784,46,43,1
3305,3304.4,5.1007,0.79246,3100.8,3079.2,0.19322,0.193,47,44,1
3575.1,3574.5,5.3537,1.0454,2605.5,2584,0.087435,0.087218,150,147,1
3785.6,3785,5.3034,0.99519,2584,2562.5,0.083625,0.083408,51,48,1
3881.3,3877.8,5.1172,0.80896,3014.6,2993.1,0.11291,0.1127,50,47,1
4955.9,4952.5,5.208,0.89976,3100.8,3079.2,0.10069,0.10047,148,145,1
4875.6,4872.2,5.1247,0.81643,3122.3,3100.8,0.087488,0.087271,147,144,1
5116.8,5113.4,5.0978,0.78951,3143.8,3122.3,0.12263,0.12242,44,41,1
5064.6,5061.1,5.2083,0.90001,3143.8,3122.3,0.07693,0.076713,47,44,1
6530.1,6526.7,5.2174,0.90918,2842.4,2820.8,0.078558,0.078341,133,130,1
7287,7283.6,5.285,0.97675,3380.7,3359.2,0.075067,0.07485,38,35,1
6571.8,6568.4,5.076,0.76773,3186.9,3165.4,0.14251,0.14229,30,27,1
4116.9,4113.5,4.9142,0.60594,2734.7,2713.2,0.13826,0.13804,28,25,1
3517.1,3513.7,4.9212,0.61298,2734.7,2713.2,0.13111,0.1309,28,25,1
3202.8,3199.4,4.9933,0.68507,2713.2,2691.7,0.11279,0.11258,29,26,1
3302.7,3299.3,5.0925,0.78429,2648.6,2627.1,0.10295,0.10274,30,27,1
3033.4,3030,5.1586,0.8504,2605.5,2584,0.1093,0.10908,33,30,1
2330.9,2327.4,5.0919,0.78368,2519.4,2497.9,0.14586,0.14564,36,33,1
2029.5,2026.1,5.3584,1.0502,495.26,473.73,0.11929,0.11907,40,37,1
1539.2,1535.8,5.3096,1.0013,1335.1,1313.5,0.099506,0.099288,48,45,1
719.63,716.19,5.2429,0.93462,1270.5,1248.9,0.098215,0.097998,52,44,1
109.73,106.29,5.3846,1.0763,387.6,366.06,0.025558,0.025304,67,59,1
73.55,70.109,5.3371,1.0288,1292,1270.5,0.010828,0.010575,52,44,1
76.295,72.855,5.5192,1.2109,21.533,0,0.0078775,0.0075791,50,42,1
105.44,102,5.6616,1.3534,21.533,0,0.014633,0.014334,20,12,1
64.837,61.397,5.6471,1.3389,3186.9,3165.4,0.024375,0.024076,30,22,1
69.838,66.398,5.6116,1.3034,3186.9,3165.4,0.022682,0.022384,72,64,1
84.679,81.239,5.619,1.3107,2497.9,2476.3,0.022527,0.022229,53,45,1
101.74,98.296,5.6321,1.3239,21.533,0,0.01221,0.011911,24,16,1
95.499,92.059,5.6628,1.3546,21.533,0,0.0086841,0.0083858,32,24,0
80.941,77.5,5.6331,1.3249,21.533,0,0.0082256,0.0079273,29,21,0
68.89,65.45,5.6498,1.3416,21.533,0,0.0055153,0.005217,61,53,0
51.381,47.94,5.6603,1.3521,21.533,0,0.0027991,0.0025008,31,23,0
37.243,33.803,5.7037,1.3954,21.533,0,0.0016942,0.0013959,17,9,0
37.633,34.192,5.6485,1.3403,21.533,0,0.0014397,0.0011414,70,62,0
32.349,28.909,5.5762,1.2679,21.533,0,0.0011441,0.00084582,74,66,0
30.842,27.401,5.6566,1.3483,21.533,0,0.00091809,0.00061979,75,67,0
38.1,34.659,5.6819,1.3736,43.066,21.533,0.0014886,0.0011903,125,117,0
31.088,27.648,5.6734,1.3651,21.533,0,0.0016885,0.0013902,41,33,0
77.142,73.702,5.3995,1.0913,21.533,0,0.0087781,0.0084798,82,74,0
488.12,484.68,5.2431,0.93491,1076.7,1055.1,0.041271,0.040973,57,49,1
1213.3,1209.9,5.3008,0.99256,1055.1,1033.6,0.036021,0.035723,30,22,1
1402.9,1399.5,4.8438,0.53558,947.46,925.93,0.13704,0.13674,42,34,1
1435.8,1432.4,4.7064,0.39821,947.46,925.93,0.17173,0.17143,42,34,1
1451.2,1447.7,4.6438,0.33551,925.93,904.39,0.14451,0.14421,43,35,1
1518.8,1515.4,4.6502,0.34192,947.46,925.93,0.13724,0.13694,43,35,1
1739.3,1735.8,4.6103,0.30204,947.46,925.93,0.15086,0.15057,43,35,1
1837,1833.5,4.6011,0.29282,947.46,925.93,0.14756,0.14727,42,34,1
1798.2,1794.7,4.4144,0.10618,947.46,925.93,0.13176,0.13146,41,33,1
1824.9,1821.5,4.4007,0.092489,968.99,947.46,0.11787,0.11757,41,33,1
1735.9,1732.5,4.3151,0.0068994,968.99,947.46,0.10666,0.10636,40,32,1
1889.4,1886,4.5562,0.248,968.99,947.46,0.12362,0.12332,40,32,1
1889.9,1886.5,4.7159,0.40768,990.53,968.99,0.11997,0.11967,39,31,1
2384.2,2380.8,4.9405,0.63229,968.99,947.46,0.1036,0.1033,41,33,1
2780.8,2777.4,4.6073,0.29909,968.99,947.46,0.1052,0.1049,41,33,1
3239.8,3236.3,4.6337,0.32543,2885.4,2863.9,0.13311,0.13281,40,32,1
3480.6,3477.2,4.5065,0.19828,2907,2885.4,0.14152,0.14123,39,31,1
4198.6,4195.2,4.4396,0.13136,2928.5,2907,0.17762,0.17732,38,30,1
4288.8,4285.4,4.4345,0.12627,2971.6,2950,0.17664,0.17634,37,29,1
6062.9,6059.5,5.1772,0.86893,2971.6,2950,0.12016,0.11986,35,27,1
6144.8,6141.3,5.2667,0.95845,2454.8,2433.3,0.16594,0.16565,38,30,1
4931.9,4928.4,5.3342,1.026,2799.3,2777.8,0.16338,0.16308,43,35,1
4923.5,4920.1,5.3969,1.0887,2734.7,2713.2,0.11719,0.11689,44,36,1
4857.4,4854,5.4279,1.1196,2691.7,2670.1,0.079711,0.079413,46,38,1
5358,5354.6,5.4681,1.1599,2863.9,2842.4,0.080707,0.080409,37,29,1
4735.4,4731.9,5.4309,1.1227,3402.2,3380.7,0.077587,0.077288,51,43,1
4624.4,4620.9,5.5198,1.2116,3466.8,3445.3,0.061809,0.061511,37,29,1
5221.2,5217.7,5.4073,1.0991,1421.2,1399.7,0.068051,0.067753,36,28,1
6476.6,6473.2,5.3827,1.0745,3316.1,3294.6,0.077392,0.077094,35,27,1
5390.2,5386.7,5.4038,1.0956,3122.3,3100.8,0.054376,0.054077,36,28,1
6818,6814.5,5.3341,1.0259,3273,3251.5,0.064429,0.06413,30,22,1
7230.9,7227.4,5.3047,0.99644,3337.6,3316.1,0.076454,0.076156,29,19,1
5018.8,5015.4,5.328,1.0198,1658.1,1636.5,0.091952,0.091654,26,16,1
3160.4,3156.9,5.03,0.72179,1636.5,1615,0.14879,0.14849,29,19,1
2654.9,2651.4,5.1943,0.88602,1593.5,1571.9,0.14419,0.14389,31,21,1
1924.2,1920.8,5.1343,0.82609,1442.7,1421.2,0.11685,0.11656,41,31,1
747.89,744.45,5.2797,0.97143,1442.7,1421.2,0.048782,0.048483,41,31,1
549.29,545.85,5.1531,0.84485,646,624.46,0.051079,0.050781,19,9,1
228.03,224.59,5.0309,0.72263,602.93,581.4,0.053913,0.053615,21,11,1
100.9,97.459,5.0601,0.75181,559.86,538.33,0.044521,0.044223,26,16,1
40.116,36.676,5.2055,0.8973,473.73,452.2,0.021259,0.02096,42,32,1
55.624,52.184,5.354,1.0458,21.533,0,0.0032812,0.0029829,112,102,1
107.21,103.77,5.7643,1.4561,1184.3,1162.8,0.004351,0.0040527,60,50,1
107.31,103.87,5.6939,1.3856,21.533,0,0.010596,0.010298,28,18,0
45.819,42.378,5.6229,1.3147,21.533,0,0.018962,0.018664,51,41,0
36.073,32.633,5.5704,1.2622,21.533,0,0.028403,0.028105,105,95,0
82.196,78.756,5.6455,1.3373,21.533,0,0.023436,0.023138,53,43,0
108.29,104.85,5.6908,1.3826,21.533,0,0.013087,0.012789,71,61,0
219.52,216.08,5.3891,1.0808,2734.7,2713.2,0.038913,0.038615,44,34,1
3048.2,3044.7,5.1299,0.82165,2691.7,2670.1,0.12189,0.12159,46,36,1
2185.9,2182.5,5.2274,0.91911,2605.5,2584,0.12164,0.12135,50,40,1
2455.2,2451.8,5.2879,0.97971,2907,2885.4,0.064554,0.064256,53,43,1
2671.9,2668.5,5.2764,0.96812,3273,3251.5,0.053071,0.052772,52,42,1
2326,2322.6,5.3668,1.0586,3294.6,3273,0.046029,0.045731,51,41,1
2051.2,2047.8,5.3321,1.0238,3208.4,3186.9,0.076646,0.076348,155,145,1
2316.4,2312.9,5.236,0.9278,3273,3251.5,0.073055,0.072757,151,141,1
1853.2,1849.7,5.2497,0.94142,2950,2928.5,0.056157,0.055858,48,38,1
1583.8,1580.3,5.3597,1.0515,2907,2885.4,0.061556,0.061258,55,45,1
2084.4,2081,5.1636,0.85532,2928.5,2907,0.04025,0.039952,68,58,1
2331.2,2327.8,5.1937,0.88548,3079.2,3057.7,0.035684,0.035386,66,56,1
1957.2,1953.7,5.1638,0.85552,2863.9,2842.4,0.056004,0.055706,8,0,1
3476.7,3473.2,5.0855,0.77727,2971.6,2950,0.057608,0.057309,49,41,1
1891.6,1888.1,4.6219,0.31362,2691.7,2670.1,0.11324,0.11294,46,38,1
1533.3,1529.9,4.6282,0.31998,2627.1,2605.5,0.10934,0.10904,49,41,1
1411.6,1408.2,4.7556,0.44738,1292,1270.5,0.076163,0.075864,50,42,1
1781,1777.5,4.7076,0.39936,1292,1270.5,0.069231,0.068932,154,146,1
2267.4,2263.9,4.8442,0.53599,2627.1,2605.5,0.069831,0.069533,49,41,1
2677.4,2674,4.6273,0.31903,2670.1,2648.6,0.11902,0.11872,46,38,1
2905.4,2902,4.5341,0.22588,2691.7,2670.1,0.0882,0.087901,47,39,1
2789.1,2785.6,4.7786,0.47031,2648.6,2627.1,0.091183,0.090885,48,40,1
2246.1,2242.7,4.7016,0.39334,1335.1,1313.5,0.14447,0.14417,48,40,1
1719.2,1715.7,4.8388,0.53057,1292,1270.5,0.1049,0.1046,51,43,1
1445.4,1441.9,5.1223,0.81403,1313.5,1292,0.03827,0.037972,19,11,1
990.52,987.08,5.0895,0.78124,1184.3,1162.8,0.031306,0.031008,15,7,1
357.04,353.6,5.1371,0.82889,1313.5,1292,0.030155,0.029857,55,47,1
60.638,57.197,5.0096,0.70134,387.6,366.06,0.022983,0.022684,61,53,1
57.245,53.804,5.0473,0.7391,1184.3,1162.8,0.0067125,0.0064142,133,125,1
60.101,56.66,5.3576,1.0494,1184.3,1162.8,0.0053786,0.0050803,50,42,0
91.602,88.162,5.6166,1.3084,2950,2928.5,0.0078929,0.0075946,20,12,0
99.275,95.835,5.6067,1.2985,2928.5,2907,0.014259,0.01396,25,17,0
99.438,95.998,5.6016,1.2934,1162.8,1141.3,0.013761,0.013463,23,15,0
93.626,90.186,5.6177,1.3095,21.533,0,0.013657,0.013359,24,16,0
79.188,75.748,5.694,1.3858,2993.1,2971.6,0.006422,0.0061237,20,12,0
66.528,63.088,5.6667,1.3585,64.6,43.066,0.0042913,0.003993,23,15,0
56.925,53.485,5.6686,1.3604,21.533,0,0.0038785,0.0035802,11,3,0
50.212,46.772,5.587,1.2787,21.533,0,0.0042575,0.0039592,106,98,0
42.096,38.656,5.6351,1.3268,21.533,0,0.0024842,0.0021858,14,6,0
31.936,28.496,5.591,1.2828,64.6,43.066,0.0016945,0.0013962,65,57,0
13.222,0,5.0129,0,732.13,0,0.00087937,0,120,0,0
13.743,0.52145,5.0508,0.037908,236.87,0,0.00067569,0,30,0,0
13.314,0.091642,5.0567,0.043781,193.8,0,0.00056714,0,51,21,0
11.025,0,5.1986,0.18566,538.33,344.53,0.00073408,0.00016694,12,0,0
12.328,1.3038,5.1229,0.10997,150.73,0,0.00058711,1.9969e-05,120,108,0
16.715,5.6907,5.3249,0.31203,689.06,538.33,0.00062253,5.5391e-05,11,0,0
24.832,13.807,5.3047,0.29183,796.73,646,0.0017638,0.0011967,65,54,0
31.838,20.814,5.3351,0.32217,710.6,559.86,0.0033363,0.0027692,13,2,0
35.659,24.634,5.4723,0.45941,710.6,559.86,0.002281,0.0017139,65,54,0
30.257,19.232,5.5192,0.50627,236.87,86.133,0.0019888,0.0014216,17,6,0
25.54,14.515,5.5431,0.53016,344.53,193.8,0.0010219,0.00045481,65,54,0
22.381,11.357,5.2291,0.21618,344.53,193.8,0.0012333,0.00066619,114,103,0
18.698,7.673,5.1868,0.1739,344.53,193.8,0.0012659,0.00069875,75,64,0
19.986,8.961,5.0183,0.0053762,344.53,193.8,0.0013195,0.00075235,78,67,0
20.057,9.0325,5.072,0.059108,452.2,301.46,0.0011063,0.00053913,43,32,0
20.413,9.3888,5.0394,0.026456,344.53,193.8,0.00089838,0.00033124,60,49,0
19.029,8.004,4.9744,0,538.33,387.6,0.0013704,0.00080325,31,20,0
25.44,14.415,4.9732,0,1248.9,1098.2,0.0029647,0.0023975,18,7,0
3.776,0,4.059,0,1292,1141.3,0.030108,0.029541,17,6,0
51.877,48.101,3.8086,0,1270.5,1119.7,0.039564,0.038997,17,6,0
156.05,152.27,3.8698,0.061197,1227.4,1076.7,0.052521,0.051953,19,8,1
402.57,398.79,3.7363,0,1184.3,1033.6,0.058703,0.058136,22,11,1
669.03,665.26,3.5867,0,1162.8,1012.1,0.065631,0.065064,25,14,1
847.61,843.83,3.312,0,1141.3,990.53,0.056637,0.05607,26,15,1
993.7,989.92,3.1938,0,1119.7,968.99,0.055499,0.054932,27,16,1
1263.1,1259.3,3.0215,0,1119.7,968.99,0.056894,0.056327,27,16,1
1156.8,1153.1,3.038,0.01657,1098.2,947.46,0.04862,0.048053,27,16,1
1486,1482.2,3.1283,0.10685,1119.7,968.99,0.065194,0.064627,28,17,1
1776.6,1772.8,4.4859,1.4645,1119.7,968.99,0.12461,0.12404,28,17,1
1577.1,1573.4,4.1245,1.103,1119.7,968.99,0.13448,0.13391,28,17,1
1654,1650.2,4.1815,1.1601,1098.2,947.46,0.15249,0.15192,28,17,1
1777,1773.2,4.2305,1.2091,1098.2,947.46,0.16775,0.16718,29,18,1
1599.8,1596,4.2813,1.2598,1076.7,925.93,0.15689,0.15632,29,18,1
1942,1938.2,4.174,1.1526,1076.7,925.93,0.16913,0.16857,30,19,1
1790.6,1786.9,4.307,1.2855,1076.7,925.93,0.16239,0.16183,30,19,1
1440,1436.2,4.5202,1.4987,1055.1,904.39,0.15772,0.15716,31,20,1
1549.5,1545.7,4.4319,1.4104,1055.1,904.39,0.13942,0.13885,32,21,1
1788.3,1784.6,4.3717,1.3503,1055.1,904.39,0.15027,0.1497,32,21,1
1683.3,1679.5,4.4137,1.3922,1055.1,904.39,0.15271,0.15214,32,21,1
1684.9,1681.2,4.4643,1.4429,1055.1,904.39,0.16055,0.15998,33,22,1
1798.3,1794.5,4.3315,1.3101,1055.1,904.39,0.15233,0.15176,33,22,1
1724.9,1721.2,4.4425,1.4211,1033.6,882.86,0.14553,0.14496,33,22,1
1486.1,1482.3,4.5153,1.4939,1033.6,882.86,0.14102,0.14045,34,23,1
1630.3,1626.6,4.3864,1.3649,1033.6,882.86,0.14099,0.14043,34,23,1
1690.6,1686.8,4.3594,1.3379,1033.6,882.86,0.14114,0.14057,35,24,1
1908,1904.2,4.3078,1.2864,1033.6,882.86,0.15516,0.15459,35,24,1
1565,1561.2,4.3417,1.3202,1012.1,861.33,0.1421,0.14153,35,24,1
1403.8,1400.1,4.3755,1.354,1012.1,861.33,0.13555,0.13498,35,24,1
1452.7,1449,4.3594,1.3379,1012.1,861.33,0.13707,0.1365,35,24,1
1516.9,1513.1,4.3516,1.3301,1012.1,861.33,0.14846,0.14789,36,25,1
1653.4,1649.7,4.3292,1.3078,1012.1,861.33,0.15781,0.15724,36,25,1
1569.1,1565.4,4.2668,1.2453,1012.1,861.33,0.14389,0.14332,36,25,1
1909.8,1906.1,4.1865,1.165,1012.1,861.33,0.14983,0.14926,37,26,1
2000.7,1996.9,4.0888,1.0674,1012.1,861.33,0.15024,0.14967,37,26,1
1969.4,1965.6,4.0949,1.0735,1012.1,861.33,0.15498,0.15442,37,26,1
1669.4,1665.6,4.1282,1.1067,990.53,839.79,0.14195,0.14138,38,27,1
1442.8,1439,4.213,1.1916,990.53,839.79,0.14262,0.14206,38,27,1
1333.2,1329.4,4.248,1.2266,990.53,839.79,0.1437,0.14313,38,27,1
1221.4,1217.6,4.3081,1.2866,990.53,839.79,0.13168,0.13111,39,28,1
1033.4,1029.6,4.3771,1.3556,968.99,818.26,0.13266,0.13209,39,28,1
838.31,834.54,4.4218,1.4004,968.99,818.26,0.12736,0.1268,39,28,1
1012,1008.2,4.4158,1.3943,968.99,818.26,0.13258,0.13202,40,29,1
821.87,818.09,4.4349,1.4135,968.99,818.26,0.12715,0.12659,40,29,1
999.83,996.05,4.4031,1.3817,968.99,818.26,0.12907,0.12851,40,29,1
1111.5,1107.7,4.2897,1.2682,968.99,818.26,0.12559,0.12502,41,30,1
1034.9,1031.2,4.3692,1.3477,968.99,818.26,0.12994,0.12937,41,30,1
1079.9,1076.1,4.3421,1.3207,968.99,818.26,0.13431,0.13375,41,30,1
1130.1,1126.4,4.3221,1.3006,968.99,818.26,0.1345,0.13394,41,30,1
1104.5,1100.7,4.2804,1.2589,968.99,818.26,0.1294,0.12883,41,30,1
1121.1,1117.4,4.2888,1.2673,968.99,818.26,0.13497,0.1344,41,30,1
1221.3,1217.5,4.2334,1.2119,968.99,818.26,0.13917,0.1386,41,30,1
1192.5,1188.7,4.2129,1.1915,968.99,818.26,0.12807,0.1275,41,30,1
1173.7,1169.9,4.0419,1.0205,968.99,818.26,0.11796,0.11739,40,29,1
1175.6,1171.8,4.1371,1.1156,968.99,818.26,0.12699,0.12643,41,30,1
1159.9,1156.1,4.1452,1.1237,947.46,796.73,0.13425,0.13368,41,30,1
1102.3,1098.6,4.222,1.2005,947.46,796.73,0.12773,0.12716,42,31,1
1023.5,1019.7,4.2941,1.2726,947.46,796.73,0.12212,0.12156,42,31,1
820.94,817.17,4.3269,1.3054,947.46,796.73,0.11108,0.11052,42,31,1
626.82,623.04,4.5601,1.5386,925.93,775.2,0.10572,0.10515,44,33,1
