@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0048076,0.0039008,0.063521,0.036298,0.0034219,0.0026908,14,0,1
0.0040807,0.0031739,0.067151,0.039927,0.0049974,0.0042663,32,18,1
0.0034117,0.0025049,0.067151,0.039927,0.0043404,0.0036092,64,50,1
0.0059568,0.00505,0.075318,0.048094,0.0037555,0.0030243,17,3,1
0.015219,0.014312,0.095281,0.068058,0.025827,0.025096,67,53,1
0.017642,0.016735,0.11162,0.084392,0.012718,0.011987,33,19,1
0.020362,0.019455,0.11525,0.088022,0.023596,0.022865,91,77,1
0.061406,0.0605,0.10345,0.076225,0.027618,0.026887,66,52,1
0.1222,0.1213,0.058984,0.03176,0.050941,0.05021,62,48,1
0.16705,0.16614,0.038113,0.010889,0.054086,0.053355,66,52,1
0.1648,0.16389,0.040835,0.013612,0.063474,0.062743,67,53,1
0.14959,0.14868,0.037205,0.0099819,0.068557,0.067826,70,56,1
0.13371,0.13281,0.032668,0.0054446,0.054008,0.053277,74,60,1
0.11593,0.11502,0.03176,0.0045372,0.035645,0.034913,90,76,1
0.11164,0.11073,0.030853,0.0036298,0.037685,0.036954,85,71,1
0.087317,0.086411,0.044465,0.017241,0.032674,0.031942,110,96,1
0.063021,0.062114,0.045372,0.018149,0.02286,0.022129,40,26,1
0.051546,0.050639,0.028131,0.00090744,0.023551,0.02282,44,30,1
0.044456,0.043549,0.029038,0.0018149,0.019761,0.01903,66,52,1
0.032833,0.031926,0.044465,0.017241,0.016661,0.01593,66,52,1
0.015365,0.014459,0.062613,0.03539,0.0080057,0.0072745,43,29,1
0.012357,0.01145,0.067151,0.039927,0.0089403,0.0082091,74,60,1
0.01023,0.0093233,0.07441,0.047187,0.0088182,0.0080871,68,54,1
0.0072178,0.006311,0.077132,0.049909,0.0078628,0.0071316,70,56,0
0.0065847,0.0056778,0.084392,0.057169,0.0063387,0.0056076,76,62,0
0.0058188,0.004912,0.098911,0.071688,0.0055316,0.0048004,8,0,0
0.0051272,0.0042204,0.13521,0.10799,0.0088089,0.0080778,33,25,0
0.0040319,0.003125,0.12069,0.093466,0.0054203,0.0046891,63,55,0
0.00073818,0,0.092559,0,0.0004987,0,118,0,0
0.00069775,0,0.12704,0.034483,0.00034314,0,30,0,0
0.00063946,0,0.14247,0.049909,0.00056804,0.0002249,51,21,0
0.00062321,0,0.13249,0.039927,0.00060862,0.00026548,17,0,0
0.00074691,0.0001237,0.11797,0.025408,0.00046253,0.00011939,127,110,0
0.00085759,0.00023438,0.11434,0.021779,0.00058847,0.00024533,11,0,0
0.001066,0.00044276,0.11615,0.023593,0.0019087,0.0015655,65,54,0
0.0014486,0.00082542,0.10254,0.0099819,0.0033562,0.0030131,13,2,0
0.0014832,0.00086003,0.16152,0.068966,0.0024174,0.0020743,65,54,0
0.0011203,0.00049713,0.21234,0.11978,0.002223,0.0018798,65,54,0
0.00085424,0.00023104,0.18149,0.088929,0.00087907,0.00053594,65,54,0
0.0007536,0.0001304,0.16425,0.071688,0.0008892,0.00054607,122,111,0
0.0006609,3.7691e-05,0.17786,0.085299,0.00059081,0.00024767,11,0,0
0.00070015,7.6947e-05,0.1706,0.07804,0.00053815,0.00019501,63,52,0
0.00068774,6.453e-05,0.16062,0.068058,0.00050234,0.0001592,34,23,0
0.00069059,6.738e-05,0.13521,0.04265,0.00048564,0.0001425,25,14,0
0.00068576,6.2554e-05,0.17332,0.080762,0.00041427,7.1129e-05,24,13,0
0.0050983,0.0044751,0.17786,0.085299,0.0028959,0.0025528,18,7,0
0.016637,0.016014,0.089837,0,0.030913,0.03057,17,6,0
0.028686,0.028063,0.055354,0,0.040116,0.039773,17,6,0
0.052019,0.051395,0.059891,0.0045372,0.052591,0.052248,19,8,1
0.08884,0.088216,0.059891,0.0045372,0.058913,0.05857,22,11,1
0.12644,0.12582,0.051724,0,0.06579,0.065447,25,14,1
0.15408,0.15345,0.050817,0,0.056524,0.056181,26,15,1
0.18439,0.18377,0.049909,0,0.055466,0.055123,27,16,1
0.20419,0.20357,0.049909,0,0.05686,0.056516,27,16,1
0.21467,0.21405,0.049909,0,0.048706,0.048363,27,16,1
0.23571,0.23509,0.049002,0,0.065299,0.064955,28,17,1
0.22306,0.22244,0.061706,0.012704,0.12453,0.12419,28,17,1
0.1908,0.19017,0.07441,0.025408,0.1344,0.13406,28,17,1
0.19048,0.18986,0.071688,0.022686,0.15256,0.15221,28,17,1
0.18976,0.18914,0.076225,0.027223,0.16782,0.16748,29,18,1
0.1857,0.18508,0.094374,0.045372,0.15694,0.1566,29,18,1
0.19684,0.19622,0.088022,0.03902,0.16901,0.16866,30,19,1
0.18387,0.18324,0.076225,0.027223,0.16231,0.16197,30,19,1
0.16069,0.16006,0.088022,0.03902,0.15786,0.15752,31,20,1
0.16466,0.16404,0.099819,0.050817,0.1395,0.13915,32,21,1
0.17663,0.17601,0.098911,0.049909,0.15068,0.15034,32,21,1
0.17782,0.1772,0.092559,0.043557,0.15281,0.15247,32,21,1
0.16854,0.16791,0.094374,0.045372,0.16076,0.16041,33,22,1
0.17886,0.17824,0.091652,0.04265,0.15216,0.15182,33,22,1
0.16712,0.1665,0.092559,0.043557,0.14552,0.14517,33,22,1
0.15405,0.15343,0.092559,0.043557,0.14106,0.14071,34,23,1
0.17102,0.1704,0.086207,0.037205,0.14096,0.14062,34,23,1
0.18216,0.18154,0.072595,0.023593,0.14095,0.14061,35,24,1
0.18398,0.18336,0.067151,0.018149,0.15517,0.15483,35,24,1
0.17178,0.17116,0.076225,0.027223,0.14212,0.14177,35,24,1
0.1619,0.16128,0.07804,0.029038,0.13555,0.13521,35,24,1
0.16021,0.15959,0.073503,0.024501,0.13702,0.13668,35,24,1
0.1641,0.16348,0.073503,0.024501,0.14847,0.14813,36,25,1
0.1726,0.17198,0.08167,0.032668,0.15789,0.15754,36,25,1
0.18483,0.18421,0.088022,0.03902,0.14388,0.14354,36,25,1
0.20656,0.20594,0.080762,0.03176,0.14988,0.14954,37,26,1
0.22574,0.22512,0.068058,0.019056,0.15033,0.14999,37,26,1
0.22097,0.22035,0.053539,0.0045372,0.15497,0.15462,37,26,1
0.19838,0.19776,0.055354,0.0063521,0.14188,0.14154,38,27,1
0.17616,0.17553,0.065336,0.016334,0.14252,0.14217,38,27,1
0.1599,0.15928,0.060799,0.011797,0.14371,0.14337,38,27,1
0.14767,0.14705,0.050817,0.0018149,0.13169,0.13134,39,28,1
0.12582,0.1252,0.059891,0.010889,0.13266,0.13232,39,28,1
0.11194,0.11132,0.077132,0.028131,0.12743,0.12709,39,28,1
0.11514,0.11452,0.068058,0.019056,0.13261,0.13227,40,29,1
0.11508,0.11446,0.066243,0.017241,0.1272,0.12686,40,29,1
0.12417,0.12355,0.068966,0.019964,0.12913,0.12879,40,29,1
0.13257,0.13195,0.057169,0.008167,0.12558,0.12524,41,30,1
0.131,0.13037,0.060799,0.011797,0.12994,0.12959,41,30,1
0.13049,0.12986,0.067151,0.018149,0.13427,0.13393,41,30,1
0.13389,0.13327,0.063521,0.014519,0.13479,0.13444,41,30,1
0.13665,0.13603,0.057169,0.008167,0.12915,0.12881,41,30,1
0.14143,0.14081,0.046279,0,0.1354,0.13505,41,30,1
0.14968,0.14906,0.041742,0,0.13878,0.13844,41,30,1
0.15581,0.15519,0.04265,0.00090744,0.12809,0.12775,41,30,1
0.15589,0.15526,0.044465,0.0027223,0.11782,0.11748,40,29,1
0.15291,0.15228,0.057169,0.015426,0.1266,0.12626,41,30,1
0.15048,0.14986,0.064428,0.022686,0.13469,0.13435,41,30,1
0.14504,0.14442,0.055354,0.013612,0.12755,0.12721,42,31,1
0.13372,0.1331,0.050817,0.0090744,0.1221,0.12175,42,31,1
0.11323,0.11261,0.058076,0.016334,0.11078,0.11044,42,31,1
0.099465,0.098842,0.058984,0.017241,0.10578,0.10544,44,33,1
0.092671,0.092047,0.065336,0.023593,0.11218,0.11184,45,34,1
0.078988,0.078365,0.084392,0.04265,0.11091,0.11057,45,34,1
0.065065,0.064442,0.068966,0.027223,0.10748,0.10714,46,35,1
0.056901,0.056278,0.037205,0,0.064881,0.064538,41,30,1
0.052338,0.051715,0.03176,0,0.060739,0.060396,34,23,1
0.0491,0.048476,0.03539,0.0036298,0.064352,0.064009,31,20,1
0.049872,0.049248,0.034483,0.0027223,0.066989,0.066646,33,22,1
0.051622,0.050999,0.029946,0,0.063618,0.063275,35,24,1
0.049012,0.048389,0.037205,0.0072595,0.070711,0.070367,37,26,1
0.043808,0.043185,0.03902,0.0090744,0.073892,0.073549,40,29,1
0.045736,0.045113,0.026316,0,0.062844,0.062501,41,30,1
0.04733,0.046707,0.025408,0,0.06637,0.066027,40,29,1
0.047668,0.047045,0.027223,0.0018149,0.065855,0.065512,41,30,1
0.05277,0.052147,0.022686,0,0.074138,0.073795,43,32,1
0.056999,0.056376,0.020871,0,0.068198,0.067855,43,32,1
0.06256,0.061937,0.020871,0,0.073553,0.073209,42,31,1
0.066157,0.065534,0.020871,0,0.074787,0.074443,41,30,1
0.065154,0.064531,0.023593,0.0027223,0.074808,0.074465,135,124,1
0.064141,0.063518,0.027223,0.0063521,0.072072,0.071729,135,124,1
0.065981,0.065357,0.030853,0.0099819,0.075278,0.074935,136,125,1
0.070219,0.069596,0.038113,0.017241,0.092669,0.092326,137,126,1
0.075306,0.074682,0.053539,0.032668,0.097731,0.097388,140,129,1
0.07852,0.077897,0.064428,0.043557,0.098399,0.098055,141,130,1
0.075205,0.074581,0.076225,0.055354,0.086192,0.085849,143,132,1
0.070146,0.069523,0.099819,0.078947,0.10214,0.1018,47,36,1
0.065465,0.064842,0.1098,0.088929,0.10227,0.10193,48,37,1
0.064561,0.063937,0.10163,0.080762,0.098294,0.09795,48,37,1
0.06489,0.064266,0.096189,0.075318,0.11131,0.11096,50,39,1
0.059282,0.058659,0.10526,0.084392,0.1055,0.10516,51,40,1
0.052101,0.051477,0.097096,0.076225,0.090443,0.090099,51,40,1
0.043126,0.042503,0.054446,0.033575,0.080681,0.080338,50,39,1
0.036318,0.035695,0.029038,0.008167,0.061084,0.060741,49,38,1
0.037152,0.036529,0.029038,0.008167,0.048531,0.048188,46,35,1
0.039155,0.038532,0.026316,0.0054446,0.051581,0.051238,40,29,1
0.034714,0.034091,0.026316,0.0054446,0.042816,0.042473,37,26,1
0.023675,0.023052,0.032668,0.011797,0.028991,0.028648,36,25,1
0.011879,0.011256,0.047187,0.026316,0.01212,0.011777,39,28,0
0.0047554,0.0041322,0.058076,0.037205,0.009622,0.0092789,42,31,0
0.0036741,0.0030509,0.058076,0.037205,0.0064505,0.0061074,50,39,0
0.0025935,0.0019703,0.062613,0.041742,0.0042842,0.003941,51,40,0
0.0017758,0.0011526,0.096189,0.075318,0.0037378,0.0033946,49,38,0
0.0018987,0.0012755,0.11887,0.098004,0.0040927,0.0037496,43,32,0
0.0020487,0.0014255,0.15245,0.13158,0.0047457,0.0044025,41,30,0
0.0020534,0.0014302,0.20962,0.18875,0.0039968,0.0036537,47,36,0
0.0079385,0.0073153,0.17604,0.15517,0.0035188,0.0031757,96,85,0
0.040589,0.039966,0.07804,0.057169,0.019058,0.018715,13,2,0
0.057657,0.057034,0.032668,0.011797,0.030909,0.030566,67,56,1
0.057301,0.056678,0.034483,0.013612,0.035308,0.034965,64,53,1
0.060385,0.059762,0.034483,0.013612,0.035434,0.035091,62,51,1
0.063163,0.062539,0.03539,0.014519,0.04297,0.042627,61,50,1
0.062305,0.061682,0.03539,0.014519,0.041112,0.040768,60,49,1
0.071479,0.070855,0.03539,0.014519,0.046721,0.046378,59,48,1
0.076852,0.076229,0.036298,0.015426,0.04613,0.045787,57,46,1
0.075916,0.075293,0.036298,0.015426,0.047952,0.047609,57,46,1
0.074794,0.074171,0.036298,0.015426,0.048638,0.048294,57,46,1
0.070721,0.070097,0.036298,0.015426,0.046905,0.046562,58,47,1
0.068321,0.067697,0.036298,0.015426,0.047065,0.046722,57,46,1
0.068994,0.068371,0.036298,0.015426,0.048057,0.047714,58,47,1
0.069209,0.068586,0.039927,0.019056,0.048455,0.048112,57,46,1
0.066794,0.066171,0.039927,0.019056,0.052016,0.051673,57,46,1
0.06724,0.066616,0.041742,0.020871,0.055893,0.05555,57,46,1
0.071592,0.070969,0.049909,0.029038,0.043487,0.043144,54,43,1
0.073495,0.072872,0.062613,0.041742,0.04537,0.045027,161,150,1
0.078332,0.077708,0.071688,0.050817,0.11049,0.11015,49,38,1
0.091031,0.090408,0.068966,0.048094,0.12492,0.12458,49,38,1
0.098909,0.098286,0.080762,0.059891,0.13395,0.1336,49,38,1
0.1009,0.10028,0.093466,0.072595,0.13683,0.13649,50,39,1
0.10452,0.1039,0.088022,0.067151,0.13273,0.13239,49,38,1
0.10847,0.10785,0.076225,0.055354,0.13587,0.13553,49,38,1
0.11513,0.11451,0.066243,0.045372,0.13678,0.13644,48,37,1
0.11977,0.11914,0.066243,0.045372,0.13193,0.13159,47,36,1
0.12502,0.12439,0.071688,0.050817,0.14341,0.14307,46,35,1
0.13381,0.13318,0.076225,0.055354,0.1478,0.14746,46,35,1
0.14435,0.14372,0.077132,0.056261,0.16036,0.16002,45,34,1
0.15436,0.15374,0.082577,0.061706,0.15403,0.15368,44,33,1
0.15547,0.15485,0.084392,0.063521,0.15975,0.15941,44,33,1
0.16166,0.16103,0.080762,0.059891,0.16389,0.16355,44,33,1
0.17063,0.17,0.082577,0.061706,0.15795,0.15761,44,33,1
0.16991,0.16929,0.078947,0.058076,0.1564,0.15605,43,32,1
0.1634,0.16277,0.08167,0.060799,0.15585,0.1555,43,32,1
0.16112,0.1605,0.088929,0.068058,0.15729,0.15694,43,32,1
0.16121,0.16058,0.082577,0.061706,0.14153,0.14118,44,33,1
0.15411,0.15349,0.084392,0.063521,0.14926,0.14892,44,33,1
0.15022,0.1496,0.088929,0.068058,0.15882,0.15847,44,33,1
0.14793,0.14731,0.084392,0.063521,0.16368,0.16334,45,34,1
0.13786,0.13723,0.088022,0.067151,0.15006,0.14972,45,34,1
0.12916,0.12854,0.093466,0.072595,0.16053,0.16018,46,35,1
0.11963,0.11901,0.087114,0.066243,0.14969,0.14934,46,35,1
0.11266,0.11203,0.07804,0.057169,0.14248,0.14214,47,36,1
0.11155,0.11093,0.07441,0.053539,0.13738,0.13703,47,36,1
0.10722,0.10659,0.061706,0.040835,0.13454,0.13419,47,36,1
0.099099,0.098476,0.052632,0.03176,0.11819,0.11785,48,37,1
0.095536,0.094913,0.055354,0.034483,0.12953,0.12919,48,37,1
0.095068,0.094445,0.058076,0.037205,0.12775,0.1274,48,37,1
0.092983,0.09236,0.058076,0.037205,0.12274,0.1224,48,37,1
0.091252,0.090629,0.057169,0.036298,0.12261,0.12226,48,37,1
0.090729,0.090106,0.054446,0.033575,0.12078,0.12043,48,37,1
0.096171,0.095547,0.052632,0.03176,0.1227,0.12236,47,36,1
0.10166,0.10104,0.07078,0.049909,0.13497,0.13463,47,36,1
0.10441,0.10379,0.08167,0.060799,0.13926,0.13891,47,36,1
0.10496,0.10434,0.083485,0.062613,0.13199,0.13164,46,35,1
0.10572,0.1051,0.085299,0.064428,0.13621,0.13587,46,35,1
0.11364,0.11302,0.068058,0.047187,0.13218,0.13184,45,34,1
0.11983,0.11921,0.067151,0.046279,0.1429,0.14255,46,35,1
0.119,0.11837,0.088022,0.067151,0.13992,0.13957,45,34,1
0.12012,0.1195,0.10073,0.079855,0.13617,0.13583,45,34,1
0.1198,0.11918,0.10073,0.079855,0.13592,0.13558,45,34,1
0.12226,0.12164,0.096189,0.075318,0.14151,0.14117,45,34,1
0.13259,0.13196,0.084392,0.063521,0.14826,0.14792,44,33,1
0.1409,0.14028,0.073503,0.052632,0.1585,0.15815,43,32,1
0.14551,0.14489,0.068966,0.048094,0.15418,0.15384,43,32,1
0.14912,0.1485,0.080762,0.059891,0.16051,0.16017,43,32,1
0.15228,0.15166,0.090744,0.069873,0.16139,0.16105,43,32,1
0.15317,0.15254,0.093466,0.072595,0.15822,0.15788,43,32,1
0.15424,0.15361,0.098004,0.077132,0.16098,0.16064,43,32,1
0.16029,0.15967,0.086207,0.065336,0.15047,0.15013,43,32,1
0.16411,0.16349,0.065336,0.044465,0.14983,0.14949,42,31,1
0.16631,0.16568,0.058076,0.037205,0.15489,0.15454,42,31,1
0.16588,0.16525,0.063521,0.04265,0.14319,0.14285,42,31,1
0.16469,0.16406,0.061706,0.040835,0.15686,0.15651,42,31,1
0.16309,0.16247,0.066243,0.045372,0.15319,0.15285,41,30,1
0.16172,0.16109,0.069873,0.049002,0.1383,0.13795,42,31,1
0.16891,0.16829,0.068966,0.048094,0.15274,0.1524,41,30,1
0.1785,0.17788,0.069873,0.049002,0.16799,0.16765,41,30,1
0.18154,0.18092,0.075318,0.054446,0.15526,0.15492,41,30,1
0.18673,0.18611,0.08167,0.060799,0.15656,0.15622,41,30,1
0.19327,0.19265,0.078947,0.058076,0.16285,0.16251,41,30,1
0.19492,0.1943,0.079855,0.058984,0.16247,0.16212,41,30,1
0.19587,0.19524,0.084392,0.063521,0.16629,0.16595,41,30,1
0.19417,0.19354,0.08167,0.060799,0.16094,0.16059,41,30,1
0.18809,0.18747,0.07078,0.049909,0.15727,0.15693,42,31,1
0.1835,0.18288,0.068058,0.047187,0.15719,0.15685,41,30,1
0.18368,0.18305,0.064428,0.043557,0.15535,0.15501,42,31,1
0.1827,0.18207,0.053539,0.032668,0.14772,0.14738,41,30,1
0.18087,0.18025,0.049909,0.029038,0.14855,0.1482,41,30,1
0.17887,0.17825,0.052632,0.03176,0.14255,0.14221,41,30,1
0.17478,0.17416,0.063521,0.04265,0.14576,0.14541,42,31,1
0.17308,0.17246,0.066243,0.045372,0.15813,0.15778,42,31,1
0.17436,0.17374,0.060799,0.039927,0.14868,0.14833,41,30,1
0.1747,0.17407,0.058076,0.037205,0.14697,0.14662,41,30,1
0.17589,0.17527,0.058076,0.037205,0.14315,0.14281,41,30,1
0.18008,0.17946,0.059891,0.03902,0.15541,0.15507,41,30,1
0.18282,0.1822,0.065336,0.044465,0.15551,0.15517,41,30,1
0.18308,0.18245,0.067151,0.046279,0.15539,0.15505,41,30,1
0.18742,0.1868,0.068058,0.047187,0.16946,0.16912,41,30,1
0.19162,0.191,0.068058,0.047187,0.16676,0.16641,40,29,1
0.18915,0.18853,0.062613,0.041742,0.15523,0.15489,40,29,1
0.18535,0.18473,0.072595,0.051724,0.16442,0.16408,40,29,1
0.1875,0.18688,0.073503,0.052632,0.15555,0.15521,40,29,1
0.19307,0.19244,0.064428,0.043557,0.15991,0.15957,40,29,1
0.20032,0.19969,0.063521,0.04265,0.16988,0.16953,40,29,1
0.20667,0.20604,0.058076,0.037205,0.17477,0.17443,39,28,1
0.20283,0.20221,0.065336,0.044465,0.17534,0.175,39,28,1
0.19631,0.19569,0.08167,0.060799,0.16705,0.16671,39,28,1
0.19576,0.19514,0.092559,0.071688,0.16732,0.16698,39,28,1
0.19652,0.1959,0.10163,0.080762,0.16268,0.16234,38,27,1
0.2001,0.19948,0.090744,0.069873,0.17101,0.17067,38,27,1
0.21264,0.21201,0.082577,0.061706,0.17928,0.17893,38,27,1
0.23537,0.23475,0.088022,0.067151,0.18099,0.18064,38,27,1
0.26695,0.26633,0.07804,0.057169,0.17614,0.17579,37,26,1
0.29605,0.29543,0.056261,0.03539,0.17761,0.17726,37,26,1
0.3115,0.31087,0.044465,0.023593,0.16653,0.16619,37,26,1
0.31938,0.31876,0.044465,0.023593,0.18004,0.17963,37,26,1
0.31789,0.31727,0.044465,0.023593,0.16938,0.16897,37,26,1
0.30336,0.3027,0.045372,0.024501,0.16986,0.16944,37,26,1
0.26869,0.26803,0.045372,0.024501,0.18162,0.18121,36,25,1
0.2363,0.23564,0.058076,0.037205,0.19476,0.19434,35,24,1
0.24881,0.24815,0.07804,0.057169,0.18835,0.18794,34,23,1
0.28075,0.28009,0.075318,0.054446,0.18631,0.1859,34,23,1
0.28047,0.27981,0.064428,0.043557,0.18732,0.1869,34,23,1
0.2688,0.26813,0.065336,0.044465,0.17779,0.17737,34,23,1
0.26517,0.26451,0.066243,0.045372,0.17309,0.17268,34,23,1
0.24739,0.24673,0.08167,0.060799,0.19728,0.19686,33,22,1
0.23577,0.23508,0.088929,0.068058,0.18626,0.18584,33,20,1
0.23295,0.23226,0.07078,0.049909,0.20082,0.2004,32,19,1
0.22647,0.22579,0.07078,0.049909,0.18569,0.18527,32,19,1
0.22792,0.22723,0.083485,0.062613,0.17949,0.17908,31,18,1
0.24523,0.24346,0.088022,0.067151,0.17725,0.17435,30,17,1
0.25143,0.24965,0.072595,0.051724,0.16174,0.15822,30,17,1
0.24227,0.24049,0.063521,0.04265,0.14374,0.14022,29,16,1
0.25202,0.25024,0.067151,0.046279,0.14331,0.13979,29,16,1
0.25987,0.25809,0.057169,0.036298,0.15016,0.14664,29,16,1
0.25151,0.24973,0.051724,0.030853,0.15192,0.14841,29,16,1
0.25725,0.25548,0.052632,0.03176,0.14785,0.14433,29,16,1
0.26295,0.26118,0.063521,0.04265,0.14052,0.137,29,16,1
0.27016,0.26839,0.065336,0.044465,0.14895,0.14544,29,16,1
0.2696,0.26783,0.061706,0.040835,0.15073,0.14721,29,16,1
0.25931,0.25754,0.069873,0.049002,0.14547,0.14195,29,16,1
0.25516,0.25339,0.071688,0.050817,0.14847,0.14496,29,16,1
0.25028,0.2485,0.07078,0.049909,0.138,0.13448,29,16,1
0.24774,0.24597,0.072595,0.051724,0.14556,0.14204,29,16,1
0.24337,0.24159,0.068058,0.047187,0.15029,0.14677,30,17,1
0.24058,0.2388,0.067151,0.046279,0.15998,0.15646,30,17,1
0.23632,0.23454,0.073503,0.052632,0.16695,0.16343,31,18,1
0.22784,0.22607,0.059891,0.03902,0.17946,0.17594,32,19,1
0.22325,0.22147,0.046279,0.025408,0.17222,0.1687,32,19,1
0.22473,0.22295,0.047187,0.026316,0.17583,0.17231,33,20,1
0.22312,0.22134,0.046279,0.025408,0.1652,0.16169,33,20,1
0.2104,0.20863,0.045372,0.024501,0.15979,0.15628,34,21,1
0.2108,0.20903,0.045372,0.024501,0.15908,0.15556,34,21,1
0.20914,0.20736,0.045372,0.024501,0.15993,0.15641,35,22,1
0.19164,0.18987,0.045372,0.024501,0.14635,0.14284,35,22,1
0.17168,0.1699,0.045372,0.024501,0.12961,0.12609,36,23,1
0.15928,0.1575,0.045372,0.024501,0.12496,0.12144,36,23,1
0.16612,0.16434,0.044465,0.023593,0.12686,0.12335,36,23,1
0.16343,0.16166,0.044465,0.023593,0.11514,0.11162,36,23,1
0.15101,0.14923,0.045372,0.024501,0.11618,0.11266,36,23,1
0.15094,0.14917,0.044465,0.023593,0.10668,0.10316,36,23,1
0.16231,0.16053,0.044465,0.023593,0.10582,0.1023,37,24,1
0.17338,0.17161,0.043557,0.022686,0.10476,0.10124,37,24,1
0.17401,0.17224,0.043557,0.022686,0.1122,0.10868,37,24,1
0.1633,0.16152,0.043557,0.022686,0.11047,0.10695,37,24,1
0.14316,0.14139,0.055354,0.034483,0.11616,0.11264,38,25,1
0.12137,0.11959,0.065336,0.044465,0.11663,0.11311,38,25,1
0.10968,0.1079,0.071688,0.050817,0.11293,0.10941,39,26,1
0.098853,0.097077,0.065336,0.044465,0.10884,0.10532,39,26,1
0.091141,0.089365,0.050817,0.029946,0.099786,0.096267,39,26,1
0.093231,0.091455,0.049002,0.028131,0.095466,0.091947,38,25,1
0.094922,0.093146,0.052632,0.03176,0.094969,0.091451,39,26,1
0.089137,0.087361,0.050817,0.029946,0.10273,0.099209,39,26,1
0.081813,0.080037,0.050817,0.029946,0.097153,0.093635,39,26,1
0.081688,0.079912,0.050817,0.029946,0.090207,0.086688,39,26,1
0.083955,0.082179,0.043557,0.022686,0.081516,0.077997,39,26,1
0.086293,0.084517,0.044465,0.023593,0.081949,0.07843,38,25,1
0.094466,0.09269,0.044465,0.023593,0.080517,0.076998,38,25,1
0.10438,0.1026,0.044465,0.023593,0.078764,0.075245,37,24,1
0.091026,0.08925,0.049002,0.028131,0.072223,0.068704,35,22,1
0.067199,0.065423,0.050817,0.029946,0.066027,0.062508,35,22,1
0.066491,0.064716,0.047187,0.026316,0.069345,0.065826,35,22,1
0.060401,0.058625,0.048094,0.027223,0.064617,0.061098,35,22,1
0.048522,0.046746,0.058076,0.037205,0.062282,0.058763,34,21,1
0.036923,0.035147,0.054446,0.033575,0.049686,0.046168,32,19,1
0.026536,0.02476,0.040835,0.019964,0.015576,0.012057,114,101,1
0.024226,0.02245,0.041742,0.020871,0.021703,0.018184,107,94,1
0.023517,0.021741,0.040835,0.019964,0.022175,0.018656,55,42,1
0.026033,0.024257,0.038113,0.017241,0.024629,0.02111,111,98,1
0.02413,0.022354,0.038113,0.017241,0.025513,0.021994,113,100,1
0.021613,0.019837,0.037205,0.016334,0.024927,0.021409,114,101,1
0.022995,0.021219,0.037205,0.016334,0.023848,0.020329,114,101,1
0.020112,0.018336,0.043557,0.022686,0.021967,0.018448,58,45,1
0.016458,0.014682,0.049002,0.028131,0.02255,0.019031,58,45,1
0.016952,0.015176,0.041742,0.020871,0.020885,0.017367,58,45,1
0.018109,0.016334,0.03539,0.014519,0.023839,0.02032,59,46,1
0.019799,0.018024,0.033575,0.012704,0.019552,0.016033,59,46,1
0.020634,0.018859,0.03176,0.010889,0.02041,0.016891,62,49,1
0.01475,0.012974,0.036298,0.015426,0.013346,0.0098274,66,53,1
0.0044542,0.0026784,0.041742,0.020871,0.0073637,0.0038449,60,47,1
0.0042306,0.0024548,0.038113,0.017241,0.0067296,0.0032108,60,47,1
0.011917,0.010141,0.04265,0.021779,0.007147,0.0036283,29,16,1
0.051336,0.04956,0.056261,0.03539,0.029737,0.026218,70,57,1
0.095745,0.093969,0.050817,0.029946,0.055355,0.051836,72,59,1
0.11632,0.11455,0.03902,0.018149,0.045484,0.041965,69,56,1
0.12677,0.125,0.03902,0.018149,0.043405,0.039887,68,55,1
0.12854,0.12676,0.037205,0.016334,0.04261,0.039091,77,64,1
0.13835,0.13658,0.030853,0.0099819,0.035381,0.031862,67,54,1
0.13941,0.13763,0.033575,0.012704,0.040943,0.037425,85,72,1
0.10195,0.10018,0.04265,0.019056,0.032209,0.02869,23,10,1
0.075789,0.074013,0.041742,0.015426,0.035492,0.031974,39,26,1
0.075773,0.073997,0.033575,0.0072595,0.030547,0.027028,39,26,1
0.059345,0.057569,0.041742,0.015426,0.027235,0.023716,60,47,1
0.031295,0.029519,0.062613,0.036298,0.016368,0.012849,67,54,1
0.019064,0.017288,0.073503,0.047187,0.013241,0.0097226,86,73,1
0.012777,0.011001,0.07804,0.051724,0.010402,0.006883,43,30,1
0.0084786,0.0067028,0.067151,0.040835,0.0076195,0.0041007,66,53,1
0.0076258,0.00585,0.068058,0.041742,0.0083355,0.0048167,43,30,1
0.0058586,0.0040828,0.10254,0.076225,0.0059207,0.0024019,92,79,0
0.0048455,0.0030698,0.1216,0.095281,0.0072939,0.0037751,92,79,0
0.0051618,0.0033861,0.14701,0.12069,0.0089086,0.0053898,33,20,0
0.0056296,0.0038538,0.17332,0.14701,0.01162,0.0081012,13,0,0
0.0061305,0.0043547,0.17514,0.14882,0.013128,0.0096089,15,2,0
0.0060062,0.0042304,0.20145,0.17514,0.011145,0.0076257,17,4,0
0.0057411,0.0039654,0.2069,0.18058,0.0094034,0.0058846,44,31,0
