@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1.1787,1.1246,3,64,1
1.2596,1.2055,3,64,1
1.4638,1.4096,2,65,1
1.5907,1.5365,2,65,1
1.6083,1.5541,1,66,1
1.5706,1.5165,1,66,1
1.4774,1.4233,1,66,1
1.3393,1.2851,5,62,1
1.3135,1.2593,3,64,1
1.2638,1.2096,3,64,1
1.2853,1.2312,3,64,1
1.2815,1.2274,3,64,1
1.2749,1.2207,3,64,1
1.2674,1.2133,3,64,1
1.3165,1.2624,3,64,1
1.3102,1.256,3,64,1
1.326,1.2719,3,64,1
1.2868,1.2327,3,64,1
1.2856,1.2314,3,64,1
1.2602,1.2061,3,64,1
1.29,1.2359,3,64,1
1.3387,1.2846,3,64,1
1.3618,1.3076,3,64,1
1.3414,1.2873,3,64,1
1.3449,1.2907,3,64,1
1.3423,1.2882,3,64,1
1.3564,1.3022,3,64,1
1.349,1.2949,3,64,1
1.3669,1.3127,3,64,1
1.369,1.3149,3,64,1
1.3799,1.3258,3,64,1
1.3823,1.3281,3,64,1
1.3586,1.3045,3,64,1
1.3913,1.3371,3,64,1
1.3748,1.3207,3,64,1
1.3726,1.3184,3,64,1
1.3341,1.28,5,62,1
1.2873,1.2331,7,60,1
1.234,1.1798,7,60,1
1.2115,1.1573,8,59,1
1.2387,1.1845,5,62,1
1.1759,1.1218,6,61,1
1.0097,0.9556,9,58,1
1.0212,0.96704,8,59,1
1.2161,1.1619,11,56,1
1.3471,1.2929,11,56,1
1.3559,1.3018,11,56,1
1.2937,1.2395,11,56,1
1.17,1.1158,7,60,1
1.1691,1.1149,10,57,1
1.1555,1.1014,11,56,1
1.0669,1.0127,11,56,1
0.83377,0.77962,11,56,1
0.63013,0.57598,10,57,1
0.6116,0.55745,11,56,1
0.82341,0.76926,10,57,1
1.0604,1.0062,10,57,1
0.84266,0.78851,11,56,1
0.50635,0.4522,14,53,1
0.53205,0.4779,11,56,1
0.72253,0.66838,11,56,1
0.65164,0.59749,12,55,1
0.56368,0.50953,13,54,1
0.51515,0.461,13,54,1
0.50561,0.45146,14,53,1
0.45506,0.40091,13,54,1
0.49535,0.4412,14,53,1
0.42037,0.36622,16,51,1
0.35532,0.30117,16,51,1
0.31032,0.25617,25,42,1
0.37316,0.31901,19,48,1
0.90292,0.84877,14,53,1
1.0593,1.0051,14,53,1
0.93104,0.87689,13,54,1
0.95984,0.90569,13,54,1
1.0068,0.95265,13,54,1
1.0986,1.0445,13,54,1
1.1655,1.1114,13,54,1
1.0133,0.95912,13,54,1
0.95187,0.89772,13,54,1
1.0681,1.0139,13,54,1
1.1216,1.0674,25,42,1
1.1596,1.1054,25,42,1
1.232,1.1778,24,43,1
1.2461,1.1919,26,41,1
1.1567,1.1026,26,41,1
1.0896,1.0354,20,47,1
1.2559,1.2018,12,55,1
1.3247,1.2705,4,63,1
1.3809,1.3268,4,63,1
1.3879,1.3337,4,63,1
1.4878,1.4337,4,63,1
1.4695,1.4153,4,63,1
1.5425,1.4883,4,63,1
1.5263,1.4721,4,63,1
1.5736,1.5195,4,63,1
1.6071,1.553,4,63,1
1.5942,1.54,4,63,1
1.6103,1.5562,4,63,1
1.5732,1.5191,4,63,1
1.6333,1.5792,4,63,1
1.5903,1.5362,4,63,1
1.601,1.5468,4,63,1
1.5477,1.4936,4,63,1
1.5653,1.5112,4,63,1
1.5023,1.4482,4,63,1
1.5012,1.447,4,63,1
1.4645,1.4104,4,63,1
1.4954,1.4413,4,63,1
1.477,1.4228,3,64,1
1.4045,1.3504,4,63,1
1.462,1.4078,4,63,1
1.4269,1.3727,4,63,1
1.4105,1.3563,4,63,1
1.4067,1.3525,4,63,1
1.3145,1.2604,4,63,1
1.3934,1.3392,2,65,1
1.4365,1.3824,2,65,1
1.4119,1.3577,2,65,1
1.4455,1.3914,2,65,1
1.4468,1.3926,2,65,1
1.4746,1.4205,2,65,1
1.4027,1.3485,2,65,1
1.375,1.3208,2,65,1
1.426,1.3719,2,65,1
1.4408,1.3867,2,65,1
1.3806,1.3265,2,65,1
1.386,1.3319,2,65,1
1.4161,1.362,2,65,1
1.4221,1.368,2,65,1
1.408,1.3538,2,65,1
1.3661,1.312,2,65,1
1.3842,1.33,2,65,1
1.4092,1.355,2,65,1
1.413,1.3589,2,65,1
1.4272,1.373,3,64,1
1.3919,1.3377,2,65,1
1.4149,1.3607,3,64,1
1.4913,1.4371,3,64,1
1.5161,1.4619,3,64,1
1.4789,1.4247,3,64,1
1.236,1.1819,2,65,1
0.74611,0.69196,2,65,1
0.87493,0.82078,3,64,0
1.2655,1.2113,2,65,0
0.88862,0.83447,4,63,0
0.72854,0.67439,16,51,0
0.66164,0.60749,6,61,0
0.72494,0.67079,10,57,0
0.47601,0.42186,21,46,0
0.53488,0.48073,28,39,0
0.3792,0.32505,29,38,0
0.33984,0.28569,21,46,0
0.3788,0.32465,27,40,0
0.43319,0.37905,27,40,0
0.64289,0.58874,22,45,0
0.60626,0.55211,9,58,0
0.58554,0.53139,9,58,0
0.5703,0.51615,13,54,0
0.43239,0.37824,24,43,0
0.27278,0.21863,30,37,0
0.35482,0.30067,30,37,0
0.34503,0.29088,29,38,0
0.46482,0.41067,21,46,0
0.37635,0.3222,20,47,0
0.24785,0.1937,24,43,0
0.37261,0.31846,25,42,0
0.32755,0.27341,28,39,0
0.3326,0.27845,21,46,0
0.12059,0.066438,48,19,0
0.083159,0.029009,55,12,0
0.064511,0.010361,59,8,0
0.31384,0.25969,30,37,0
0.65298,0.59883,2,65,0
0.75094,0.69679,3,64,1
0.74865,0.6945,3,64,1
0.48687,0.43272,3,64,1
0.89852,0.84437,3,64,1
1.297,1.2429,3,64,1
1.5358,1.4816,3,64,1
1.5329,1.4787,3,64,1
1.5034,1.4493,3,64,1
1.5235,1.4693,3,64,1
1.5233,1.4692,3,64,1
1.4936,1.4395,3,64,1
1.4884,1.4342,3,64,1
1.4325,1.3783,3,64,1
1.4393,1.3851,3,64,1
1.4674,1.4133,3,64,1
1.4354,1.3813,3,64,1
1.4387,1.3846,3,64,1
1.4228,1.3687,3,64,1
1.3291,1.275,3,64,1
1.3454,1.2912,3,64,1
1.3031,1.249,3,64,1
1.3262,1.2721,1,66,1
1.3388,1.2847,2,65,1
1.3402,1.2861,1,66,1
1.3831,1.329,1,66,1
1.388,1.3339,1,66,1
1.3802,1.326,2,65,1
1.3303,1.2762,3,64,1
1.287,1.2329,3,64,1
1.3124,1.2583,3,64,1
1.3324,1.2782,2,65,1
1.3322,1.278,2,65,1
1.3361,1.282,1,66,1
1.4149,1.3607,1,66,1
1.3534,1.2993,1,66,1
1.3146,1.2604,5,62,1
1.3284,1.2743,2,65,1
1.3584,1.3042,1,66,1
1.2871,1.233,1,66,1
1.2724,1.2183,5,62,1
1.3519,1.2978,1,66,1
1.3903,1.3362,7,60,1
1.3052,1.251,2,65,1
0.73731,0.68316,6,61,1
0.31594,0.26179,8,59,1
6.6145e-05,0,1,66,1
0,0,1,66,1
0,0,1,66,1
0.00059908,0.00059908,1,66,1
0,0,1,66,1
0,0,1,66,1
0.31423,0.31423,46,21,1
0.32613,0.32613,27,40,0
0.35285,0.35285,27,40,0
0.37131,0.37131,27,40,0
0.221,0.221,43,24,0
0.24672,0.24672,33,34,0
0.37576,0.37576,25,42,0
0.37389,0.37389,28,39,0
0.32102,0.32102,28,39,0
0.29093,0.29093,28,31,0
0.34682,0.34682,34,25,0
0.60673,0.60673,30,29,0
0.66017,0.66017,29,30,0
0.53815,0.53815,31,28,0
0.3543,0.3543,33,26,0
0.23523,0.23523,44,15,0
0.11794,0.11794,59,0,0
0.25463,0.25463,43,16,0
0.089641,0.089641,36,23,0
0.95853,0.95853,2,57,0
1.183,1.183,2,57,1
1.2013,1.2013,3,56,1
1.2558,1.2558,3,56,1
1.3636,1.3636,3,56,1
1.2924,1.2924,3,56,1
1.35,1.35,2,57,1
1.4222,1.4222,1,58,1
1.3588,1.3588,3,56,1
1.3602,1.3602,1,58,1
1.3046,1.3046,3,56,1
1.3714,1.3714,1,58,1
1.3904,1.3904,1,58,1
1.2743,1.2743,3,56,1
1.2577,1.2577,3,56,1
1.2705,1.2705,3,56,1
1.3067,1.3067,3,56,1
1.2788,1.2788,3,56,1
1.2571,1.2571,3,56,1
1.3454,1.3454,3,56,1
1.3532,1.3532,3,56,1
1.3278,1.3278,3,56,1
1.2782,1.2782,3,56,1
1.3585,1.3585,3,56,1
1.3472,1.3472,3,56,1
1.2637,1.2637,3,56,1
1.2661,1.2661,3,56,1
1.2879,1.2879,3,56,1
1.2794,1.2794,3,56,1
1.2829,1.2829,3,56,1
1.3135,1.3135,3,56,1
1.2871,1.2871,3,56,1
1.2695,1.2695,3,56,1
1.2459,1.2459,3,56,1
1.2654,1.2654,3,56,1
1.3014,1.3014,3,56,1
1.2679,1.2679,3,56,1
1.2687,1.2687,3,56,1
1.2589,1.2589,3,56,1
1.2699,1.2699,3,56,1
1.281,1.281,3,56,1
1.2382,1.2382,3,56,1
1.28,1.28,3,56,1
1.274,1.274,3,56,1
1.2935,1.2935,3,56,1
1.2693,1.2693,3,56,1
1.2663,1.2663,3,56,1
1.2536,1.2536,3,56,1
1.2481,1.2481,3,56,1
1.2533,1.2533,2,57,1
1.283,1.283,3,56,1
1.2386,1.2386,5,54,1
0.99555,0.99555,2,57,1
0.52492,0.52492,12,47,0
0.84415,0.84415,4,55,0
0.29581,0.29581,1,58,0
0.05035,0.05035,9,50,0
0.48563,0.48563,11,48,0
0.55918,0.55918,10,49,0
0.75004,0.75004,14,45,0
0.91344,0.91344,17,42,0
0.50595,0.50595,23,36,0
0.3004,0.3004,26,33,0
0.45596,0.45596,25,34,0
0.39429,0.39429,27,32,0
0.3041,0.3041,33,26,0
0.33935,0.33935,34,25,0
0.38789,0.38789,33,26,0
0.27731,0.27731,38,21,0
0.28045,0.28045,39,20,0
0.35152,0.35152,34,25,0
0.39483,0.39483,36,23,0
0.30402,0.30402,38,21,0
0.14735,0.14735,46,13,0
0.10429,0.10429,38,21,0
0.60335,0.60335,1,58,0
0.9034,0.9034,3,56,0
0.56302,0.56302,3,56,1
1.0325,1.0325,3,56,1
1.238,1.238,3,56,1
1.2765,1.2765,3,56,1
1.3153,1.3153,3,56,1
1.4228,1.4228,1,58,1
1.4633,1.4633,1,58,1
1.4853,1.4853,1,58,1
1.5245,1.5245,1,58,1
1.4371,1.4371,1,58,1
1.4098,1.4098,1,58,1
1.4197,1.4197,1,58,1
1.3885,1.3885,3,56,1
1.4297,1.4297,1,58,1
1.4517,1.4517,1,58,1
1.4156,1.4156,1,58,1
1.3809,1.3809,1,58,1
1.3813,1.3813,1,58,1
1.3718,1.3718,1,58,1
1.3368,1.3368,3,56,1
1.3245,1.3245,4,55,1
1.347,1.347,3,56,1
1.3314,1.3314,3,56,1
1.3073,1.3073,3,56,1
1.2749,1.2749,3,56,1
1.3097,1.3097,3,56,1
1.2865,1.2865,3,56,1
1.2815,1.2815,3,56,1
1.2762,1.2762,3,56,1
1.2934,1.2934,3,56,1
1.2777,1.2777,3,56,1
1.2883,1.2883,3,56,1
1.3114,1.3114,3,56,1
1.3012,1.3012,6,53,1
1.3335,1.3335,2,57,1
1.3592,1.3592,1,58,1
1.3746,1.3746,1,58,1
1.3929,1.3929,1,58,1
0.85471,0.85471,7,52,1
0.36103,0.36103,44,15,1
0.034738,0.034738,32,27,1
0.00045924,0.00045924,2,57,1
0.00011252,0.00011252,1,58,1
0.073906,0.073906,16,43,0
0.0024041,0.0024041,4,55,0
0,0,1,58,0
0.00081921,0.00081921,2,57,0
0.10069,0.10069,45,14,0
0.33956,0.33956,27,32,0
0.31679,0.31679,23,36,0
0.38429,0.38429,29,30,0
0.29993,0.29993,37,22,0
0.31093,0.31093,33,26,0
0.35118,0.35118,25,34,0
0.36961,0.36961,28,31,0
0.37158,0.37158,28,31,0
0.40468,0.40468,26,33,0
0.41178,0.41178,26,33,0
0.41689,0.41689,22,37,0
0.40595,0.40595,26,33,0
0.39918,0.39918,24,35,0
0.37727,0.37727,27,32,0
0.34536,0.34536,29,30,0
0.38422,0.38422,29,30,0
0.19934,0.19934,47,12,0
0.078024,0.078024,51,8,0
0.26263,0.26263,42,17,0
0.31753,0.31753,6,53,0
1.1029,1.1029,2,57,1
1.1346,1.1346,3,56,1
1.2558,1.2558,3,56,1
1.2652,1.2652,3,56,1
1.2707,1.2707,3,56,1
1.53,1.53,1,58,1
1.5734,1.5734,1,58,1
1.5325,1.5325,1,58,1
1.5151,1.5151,1,58,1
1.4378,1.4378,1,58,1
1.3076,1.3076,5,54,1
1.3772,1.3772,3,56,1
1.3398,1.3398,2,57,1
1.3862,1.3862,1,58,1
0.5009,0.5009,2,57,1
0.35376,0.35376,2,57,1
1.2264,1.2264,2,57,1
1.2713,1.2713,1,58,1
1.2028,1.2028,6,53,1
1.2768,1.2768,3,56,1
1.1972,1.1972,3,56,1
1.1314,1.1314,3,56,1
1.1706,1.1706,3,56,1
1.1771,1.1771,3,56,1
1.2018,1.2018,3,56,1
1.2427,1.2427,9,50,1
1.2941,1.2941,3,56,1
1.3154,1.3154,3,56,1
1.2461,1.2461,4,55,1
1.443,1.443,4,55,1
1.0765,1.0765,3,56,1
0.49926,0.49926,2,57,1
0.31298,0.31298,1,58,0
0.0003092,0.0003092,1,58,0
0.098345,0.098345,3,56,0
0.041126,0.041126,14,45,0
0.16575,0.16575,23,36,0
0.29493,0.29493,39,20,0
0.23569,0.23569,49,10,0
0.25209,0.25209,47,12,0
0.22441,0.22441,42,17,0
0.22142,0.22142,36,23,0
0.3458,0.3458,27,32,0
0.33208,0.33208,32,27,0
0.37439,0.37439,30,29,0
0.29335,0.29335,36,23,0
0.25208,0.25208,45,14,0
0.27377,0.27377,41,18,0
0.30983,0.30983,34,25,0
0.27438,0.27438,36,23,0
0.26509,0.26509,40,19,0
0.33019,0.33019,34,25,0
0.32125,0.32125,36,23,0
0.39463,0.39463,30,29,0
0.10294,0.10294,48,11,0
0.15921,0.15921,59,0,0
0.2322,0.2322,49,10,0
0.42997,0.42997,2,57,0
0.43326,0.43326,2,57,0
0.22598,0,47,0,0
0.25315,0.027172,51,0,0
0.089006,0,51,0,0
0.16677,0.077764,56,0,0
0.22616,0.13716,44,12,0
0.27438,0.18537,27,29,0
0.60046,0.51146,2,54,0
0.83475,0.74574,2,54,0
0.83933,0.75032,3,53,1
1.0193,0.93032,3,53,1
1.1012,1.0122,3,53,1
1.3813,1.2923,3,53,1
1.3661,1.2771,4,52,1
1.2591,1.1701,4,52,1
1.3775,1.2885,3,53,1
1.6198,1.5308,2,54,1
1.696,1.607,2,54,1
1.6708,1.5818,2,54,1
1.6233,1.5343,2,54,1
1.631,1.542,2,54,1
1.6491,1.5601,2,54,1
1.6716,1.5825,2,54,1
1.6745,1.5855,2,54,1
1.6616,1.5726,2,54,1
1.6474,1.5584,2,54,1
1.6555,1.5665,2,54,1
1.6499,1.5609,2,54,1
1.6526,1.5636,2,54,1
1.6696,1.5806,2,54,1
1.6746,1.5856,2,54,1
1.685,1.596,2,54,1
1.6715,1.5825,2,54,1
1.6499,1.5609,2,54,1
1.6051,1.5161,2,54,1
1.589,1.5,2,54,1
1.6072,1.5182,2,54,1
1.6034,1.5144,2,54,1
1.5975,1.5085,2,54,1
1.5649,1.4759,2,54,1
1.5268,1.4378,2,54,1
1.5377,1.4487,2,54,1
1.5625,1.4735,2,54,1
1.5482,1.4592,2,54,1
1.4931,1.4041,2,54,1
1.4289,1.3399,2,54,1
1.354,1.265,1,55,1
1.3369,1.2479,1,55,1
1.3079,1.2189,1,55,1
1.3165,1.2274,1,55,1
1.1922,1.1032,1,55,1
1.1839,1.0949,2,54,1
1.1823,1.0933,1,55,1
1.18,1.091,1,55,1
1.3613,1.2723,1,55,1
1.3277,1.2387,1,55,1
1.2037,1.1147,1,55,1
1.0881,0.99907,9,47,1
0.8573,0.76829,10,46,1
0.62535,0.53634,10,46,1
0.57437,0.48537,11,45,1
0.62386,0.53485,11,45,1
0.37527,0.28627,10,46,1
0.42073,0.33172,11,45,1
0.48016,0.39116,11,45,1
0.59778,0.50877,12,44,1
0.52995,0.44094,12,44,1
0.62475,0.53575,12,44,1
0.72697,0.63796,11,45,1
0.74219,0.65318,12,44,1
0.7013,0.61229,13,43,1
0.87999,0.79098,13,43,1
0.97417,0.88516,13,43,1
0.93423,0.84522,13,43,1
0.63495,0.54594,12,44,1
0.5848,0.49579,14,42,1
0.58206,0.49306,14,42,1
0.81576,0.72675,10,46,1
0.93289,0.84388,12,44,1
0.9615,0.8725,12,44,1
1.0108,0.9218,10,46,1
0.98366,0.89465,11,45,1
0.96809,0.87908,13,43,1
0.86233,0.77333,13,43,1
0.85054,0.76154,13,43,1
1.1584,1.0694,13,43,1
1.2869,1.1979,12,44,1
1.2409,1.1519,12,44,1
1.0796,0.99058,12,44,1
1.2248,1.1358,13,43,1
1.1785,1.0895,13,43,1
1.1468,1.0578,13,43,1
1.2127,1.1237,13,43,1
1.2459,1.1569,13,43,1
1.2542,1.1652,13,43,1
1.0633,0.97432,13,43,1
1.047,0.95803,12,44,1
1.1821,1.0931,12,44,1
1.0305,0.94148,12,44,1
1.0646,0.97557,12,44,1
1.1863,1.0973,13,43,1
1.1774,1.0884,13,43,1
1.0924,1.0034,12,44,1
1.119,1.03,12,44,1
1.1533,1.0643,11,45,1
1.3468,1.2578,5,51,1
1.3696,1.2805,5,51,1
1.2914,1.2024,4,52,1
1.2792,1.1902,4,52,1
1.0517,0.96268,4,52,1
0.90992,0.82091,4,52,1
0.72443,0.63542,4,52,1
0.9552,0.86619,4,52,1
1.1664,1.0774,4,52,1
1.3867,1.2977,4,52,1
1.0221,0.9331,4,52,1
1.0144,0.92539,5,51,1
1.3418,1.2528,5,51,1
1.4219,1.3329,5,51,1
1.2058,1.1168,4,52,1
1.3343,1.2452,4,52,1
1.4813,1.3923,4,52,1
1.4397,1.3506,4,52,1
1.3516,1.2626,4,52,1
1.4154,1.3264,5,51,1
1.4108,1.3217,18,38,1
1.2098,1.1208,21,35,1
1.2073,1.1183,19,37,1
1.1518,1.0628,11,45,1
0.86364,0.77464,11,45,1
0.98675,0.89775,9,47,1
1.1509,1.0619,15,41,1
1.2538,1.1648,18,38,1
1.213,1.124,17,39,1
1.269,1.18,19,37,1
1.1648,1.0758,18,38,1
1.2149,1.1259,15,41,1
1.2815,1.1925,14,42,1
1.3193,1.2302,12,44,1
1.3912,1.3022,4,52,1
1.4786,1.3896,3,53,1
1.4787,1.3897,3,53,1
1.3835,1.2945,3,53,1
1.2909,1.2019,2,54,1
1.3907,1.3017,2,54,1
1.4232,1.3342,2,54,1
1.0719,0.98285,2,54,1
0.45288,0.36387,4,52,1
0.62686,0.53785,5,51,1
0.51562,0.42661,4,52,0
0.43222,0.34322,3,53,0
0.23219,0.14318,14,42,0
0.58729,0.49829,15,41,0
0.45486,0.36585,15,41,0
0.31007,0.22106,45,11,0
0.19031,0.1013,49,7,0
0.21346,0.12445,46,10,0
0.15731,0.068304,55,1,0
0.13661,0.047605,60,0,0
0.092408,0.0034023,63,0,0
0.11522,0.026216,54,9,0
0.23575,0.14674,57,6,0
0.082735,0,57,6,0
0.074966,0,48,15,0
0.1396,0.064633,56,7,0
0.4986,0.42364,7,56,0
0.52443,0.44946,7,56,0
0.89729,0.82232,10,53,0
0.42077,0.3458,12,51,0
0.25587,0.1809,15,48,0
0.47216,0.3972,14,49,0
0.51794,0.44298,6,57,0
0.54992,0.47496,8,55,0
0.5596,0.48464,8,55,0
0.4211,0.34614,10,53,0
0.47099,0.39602,15,48,0
0.28149,0.20653,27,36,0
0.21115,0.13618,46,17,0
0.32122,0.24626,28,35,0
0.29926,0.22429,26,37,0
0.30578,0.23082,37,26,0
0.44149,0.36653,21,42,0
0.35041,0.27544,11,52,0
0.43226,0.35729,13,50,0
0.93806,0.86309,3,60,0
1.1255,1.0505,3,60,0
1.1684,1.0934,2,61,0
1.1136,1.0387,3,60,0
0.66525,0.59029,7,56,0
0.38838,0.31342,9,54,0
0.3384,0.26343,13,50,0
0.35638,0.28141,13,50,0
0.51607,0.44111,7,56,0
0.3584,0.28343,8,55,0
0.42239,0.34742,11,52,0
0.39971,0.32475,11,52,0
0.28274,0.20778,11,52,0
0.45799,0.38303,7,56,0
0.34582,0.27086,5,58,0
0.71615,0.64119,2,61,0
1.1501,1.0751,2,61,0
1.0208,0.94587,2,61,0
0.6119,0.53694,1,62,0
0.90203,0.82707,3,60,0
0.76633,0.69136,13,50,0
1.1958,1.1209,9,54,0
0.23432,0.15936,23,40,0
0.79394,0.71897,12,51,0
0.75053,0.67557,12,51,0
0.46457,0.3896,17,46,0
0.3629,0.28793,21,42,0
0.31081,0.23584,20,43,0
0.37955,0.30458,19,44,0
0.31879,0.24383,20,43,0
0.44913,0.37417,20,43,0
0.5021,0.42713,13,50,0
0.61654,0.54158,12,51,0
0.48101,0.40604,12,51,0
0.54599,0.47103,17,46,0
0.50559,0.43063,16,47,0
0.46107,0.38611,13,50,0
0.57196,0.497,14,49,0
0.60979,0.53482,15,48,0
0.38274,0.30778,12,51,0
0.4046,0.32963,19,44,0
0.41918,0.34421,18,45,0
0.12569,0.050723,36,27,0
0.14544,0.070478,48,15,0
0.1054,0.030437,53,10,0
0.083104,0.0081384,62,1,0
0.21521,0.14025,41,22,0
0.14256,0.067596,42,21,0
0.079983,0.005017,50,13,0
0.36594,0.29098,51,12,0
0.41195,0.33699,57,6,0
0.40331,0.32835,57,6,0
0.23828,0.16332,55,8,0
0.75033,0.67536,3,60,0
1.0311,0.95618,3,60,1
1.2155,1.1405,3,60,1
1.2255,1.1505,3,60,1
1.2715,1.1966,3,60,1
1.3435,1.2686,2,61,1
1.3978,1.3228,1,62,1
1.4312,1.3562,1,62,1
1.4595,1.3845,1,62,1
1.4082,1.3333,1,62,1
1.3101,1.2352,3,60,1
1.2752,1.2002,3,60,1
1.3084,1.2334,3,60,1
1.2709,1.1959,3,60,1
1.2816,1.2067,3,60,1
1.2789,1.2039,3,60,1
1.2729,1.198,3,60,1
1.2958,1.2208,3,60,1
1.3159,1.241,3,60,1
1.3463,1.2714,1,62,1
1.2913,1.2163,4,59,1
1.268,1.1931,3,60,1
1.3283,1.2533,3,60,1
1.2731,1.1981,3,60,1
1.2691,1.1941,3,60,1
1.3561,1.2811,3,60,1
1.3096,1.2347,3,60,1
1.2653,1.1903,3,60,1
1.3216,1.2466,3,60,1
1.2661,1.1911,3,60,1
1.2932,1.2183,3,60,1
1.2913,1.2163,3,60,1
1.2788,1.2038,3,60,1
1.2808,1.2059,3,60,1
1.3822,1.3073,3,60,1
1.3937,1.3187,3,60,1
1.3421,1.2671,3,60,1
1.3333,1.2584,3,60,1
1.361,1.286,3,60,1
1.3269,1.2519,3,60,1
1.3026,1.2277,3,60,1
1.2844,1.2095,3,60,1
1.266,1.191,3,60,1
1.2899,1.2149,3,60,1
1.3004,1.2254,3,60,1
1.2561,1.1811,3,60,1
1.2517,1.1767,5,58,1
1.2241,1.1491,4,59,1
1.2476,1.1726,4,59,1
1.1392,1.0642,3,60,1
0.59876,0.52379,19,44,1
0.32006,0.24509,50,13,1
0.77313,0.69816,42,21,0
0.91095,0.83599,28,35,0
0.68114,0.60618,32,31,0
0.93268,0.85772,23,40,0
0.5693,0.49433,35,28,0
0.71636,0.6414,34,29,0
0.66388,0.58891,25,38,0
0.25569,0.18072,45,18,0
0.24275,0.16778,53,10,0
0.42835,0.35339,17,46,0
0.94457,0.8696,11,52,0
1.1021,1.0271,11,52,0
0.40972,0.33475,33,30,0
0.40872,0.33375,34,29,0
0.19993,0.12496,39,24,0
0.19838,0.12342,36,27,0
0.27754,0.20258,32,31,0
0.25883,0.18387,37,26,0
0.19263,0.11766,38,25,0
0.42612,0.35115,39,24,0
0.61012,0.53515,37,26,0
0.25919,0.18422,39,24,0
0.25734,0.18237,39,24,0
0.30777,0.23281,39,24,0
0.11528,0.040319,47,16,0
0.18666,0.11169,44,19,0
0.26337,0.1884,46,17,0
0.70641,0.63145,2,61,0
1.1975,1.1226,2,61,1
0.80453,0.72957,3,60,1
0.99411,0.91915,3,60,1
1.1786,1.1036,3,60,1
1.2595,1.1845,3,60,1
1.4644,1.3894,2,61,1
1.5905,1.5155,2,61,1
1.608,1.5331,1,62,1
1.5707,1.4958,1,62,1
1.4777,1.4027,1,62,1
1.3392,1.2642,5,58,1
1.3133,1.2384,3,60,1
1.2635,1.1885,3,60,1
1.2854,1.2104,3,60,1
1.2815,1.2065,3,60,1
1.2753,1.2003,3,60,1
1.2672,1.1922,3,60,1
1.317,1.2421,3,60,1
1.3102,1.2352,3,60,1
1.3257,1.2508,3,60,1
1.2862,1.2112,3,60,1
1.2859,1.2109,3,60,1
1.2604,1.1854,3,60,1
1.2895,1.2145,3,60,1
1.3391,1.2641,3,60,1
1.3615,1.2866,3,60,1
1.3411,1.2661,3,60,1
1.3442,1.2693,3,60,1
1.3423,1.2674,3,60,1
1.3563,1.2814,3,60,1
1.349,1.274,3,60,1
1.3669,1.2919,3,60,1
1.369,1.2941,3,60,1
1.3806,1.3057,3,60,1
1.3827,1.3077,3,60,1
1.3585,1.2835,3,60,1
1.3913,1.3163,3,60,1
1.3745,1.2995,3,60,1
1.3723,1.2973,3,60,1
1.3342,1.2592,5,58,1
1.2876,1.2126,7,56,1
1.2339,1.1589,7,56,1
1.2112,1.1363,8,55,1
1.2376,1.1626,5,58,1
1.1758,1.1008,6,57,1
1.0101,0.93511,9,54,1
1.0212,0.94626,8,55,1
1.2161,1.1412,11,52,1
1.3471,1.2721,11,52,1
1.3559,1.281,11,52,1
1.2937,1.2188,11,52,1
1.17,1.0951,7,56,1
1.1693,1.0943,10,53,1
1.1556,1.0806,11,52,1
1.0668,0.99185,11,52,1
0.83372,0.75876,11,52,1
0.63012,0.55516,10,53,1
0.61167,0.53671,11,52,1
0.8234,0.74844,10,53,1
1.0604,0.98542,10,53,1
0.84263,0.76766,11,52,1
0.50632,0.43135,14,49,1
0.53212,0.45716,11,52,1
0.72239,0.64743,11,52,1
0.65157,0.57661,12,51,1
0.56369,0.48873,13,50,1
0.51514,0.44018,13,50,1
0.50562,0.43065,14,49,1
0.455,0.38004,13,50,1
0.49538,0.42042,14,49,1
0.4203,0.34534,16,47,1
0.35526,0.2803,16,47,1
0.31029,0.23532,25,38,1
0.37325,0.29829,19,44,1
0.9029,0.82794,14,49,1
1.0592,0.98421,14,49,1
0.93113,0.85616,13,50,1
0.96004,0.88507,13,50,1
1.0068,0.93184,13,50,1
1.0987,1.0237,13,50,1
1.1656,1.0906,13,50,1
1.0134,0.93844,13,50,1
0.95173,0.87676,13,50,1
1.0681,0.99315,13,50,1
1.1216,1.0466,25,38,1
1.1595,1.0845,25,38,1
1.2319,1.157,24,39,1
1.246,1.1711,26,37,1
1.1567,1.0818,26,37,1
1.0894,1.0144,20,43,1
1.2556,1.1806,12,51,1
1.3249,1.25,4,59,1
1.381,1.306,4,59,1
1.3879,1.3129,4,59,1
1.4878,1.4129,4,59,1
1.4694,1.3945,4,59,1
1.5424,1.4674,4,59,1
1.5262,1.4513,4,59,1
1.5738,1.4988,4,59,1
1.607,1.5321,4,59,1
1.5941,1.5191,4,59,1
1.6103,1.5353,4,59,1
1.5731,1.4981,4,59,1
1.6332,1.5583,4,59,1
1.5903,1.5153,4,59,1
1.6012,1.5262,4,59,1
1.5473,1.4724,4,59,1
1.565,1.4901,4,59,1
1.5025,1.4275,4,59,1
1.5009,1.4259,4,59,1
1.4644,1.3895,4,59,1
