@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE class	{0,1}

@DATA
0.14435,0.058984,1
0.14963,0.050817,1
0.14652,0.055354,1
0.14386,0.061706,1
0.12908,0.056261,1
0.098305,0.056261,1
0.07794,0.058076,1
0.082448,0.054446,1
0.084668,0.049909,1
0.080143,0.036298,1
0.077011,0.027223,1
0.065597,0.03539,1
0.071776,0.043557,1
0.087354,0.039927,1
0.089225,0.038113,1
0.084883,0.044465,1
0.068269,0.049002,1
0.061067,0.040835,1
0.06415,0.033575,1
0.051819,0.046279,1
0.052963,0.043557,1
0.056969,0.029038,1
0.062012,0.025408,1
0.072003,0.024501,1
0.071831,0.022686,1
0.06445,0.021779,1
0.062674,0.028131,1
0.060127,0.039927,1
0.067735,0.033575,1
0.070922,0.029946,1
0.060526,0.033575,1
0.065451,0.022686,1
0.070317,0.025408,1
0.06963,0.03176,1
0.075732,0.020871,1
0.06511,0.027223,1
0.0652,0.033575,1
0.070274,0.030853,1
0.063037,0.027223,1
0.070988,0.022686,1
0.071229,0.032668,1
0.07036,0.03176,1
0.075056,0.029946,1
0.074323,0.032668,1
0.081329,0.030853,1
0.080388,0.030853,1
0.071951,0.033575,1
0.074124,0.025408,1
0.071262,0.019964,1
0.081446,0.015426,1
0.076094,0.0099819,1
0.074583,0.015426,1
0.093194,0.013612,1
0.077584,0.017241,1
0.06275,0.018149,1
0.072999,0.019056,1
0.066104,0.024501,1
0.061837,0.022686,1
0.067101,0.024501,1
0.069437,0.029038,1
0.060743,0.028131,1
0.054152,0.043557,1
0.079656,0.07441,1
0.12424,0.063521,1
0.15986,0.03902,1
0.15655,0.03539,1
0.14223,0.034483,1
0.13008,0.032668,1
0.11206,0.032668,1
0.10812,0.029946,1
0.095713,0.033575,1
0.077888,0.03902,1
0.07631,0.030853,1
0.084848,0.021779,1
0.06953,0.028131,1
0.051992,0.03176,1
0.055974,0.023593,1
0.072567,0.017241,1
0.084445,0.011797,0
0.068805,0.022686,0
0.064534,0.03176,0
0.067144,0.019056,0
0.054874,0.008167,0
0.068437,0.046279,0
0.065312,0.044465,0
0.058799,0.04265,0
0.055749,0.03539,0
0.052715,0.03902,1
0.073673,0.053539,1
0.10023,0.067151,1
0.12636,0.063521,1
0.1408,0.060799,1
0.1432,0.059891,1
0.14605,0.044465,1
0.16409,0.034483,1
0.20722,0.033575,1
0.22815,0.039927,1
0.23172,0.046279,1
0.24119,0.043557,1
0.22993,0.045372,1
0.24133,0.047187,1
0.28443,0.043557,1
0.28932,0.044465,1
0.24572,0.043557,1
0.18673,0.049909,1
0.13109,0.062613,1
0.096277,0.085299,1
0.13038,0.090744,1
0.17457,0.086207,1
0.23166,0.089837,1
0.31121,0.08167,1
0.37799,0.07804,1
0.40004,0.07804,1
0.39937,0.083485,1
0.37385,0.087114,1
0.34437,0.088022,1
0.31892,0.095281,1
0.28853,0.098004,1
0.28614,0.096189,1
0.28854,0.090744,1
0.30398,0.084392,1
0.30692,0.082577,1
0.28144,0.088022,1
0.27028,0.086207,1
0.25675,0.084392,1
0.2623,0.086207,1
0.28126,0.084392,1
0.25977,0.10163,1
0.23313,0.11434,1
0.23991,0.11071,1
0.25119,0.11252,1
0.23981,0.1216,1
0.23639,0.12704,1
0.23513,0.11615,1
0.21588,0.11525,1
0.20121,0.11887,1
0.22161,0.11525,1
0.23419,0.11887,1
0.23924,0.11434,1
0.25154,0.091652,1
0.25215,0.073503,1
0.27325,0.07078,1
0.26442,0.077132,1
0.19518,0.094374,1
0.18467,0.076225,1
0.18102,0.058984,1
0.132,0.076225,1
0.11549,0.078947,1
0.10675,0.061706,1
0.11204,0.053539,1
0.1446,0.044465,1
0.21108,0.028131,1
0.24546,0.023593,0
0.24849,0.022686,0
0.27117,0.022686,0
0.28888,0.022686,0
0.29348,0.024501,0
0.26998,0.025408,0
0.20823,0.025408,0
0.20732,0.023593,0
0.2111,0.024501,0
0.18885,0.023593,0
0.21282,0.021779,0
0.19697,0.029038,0
0.15219,0.034483,0
0.13003,0.026316,0
0.095667,0.043557,1
0.10359,0.052632,1
0.11604,0.051724,1
0.11052,0.068058,1
0.1408,0.075318,1
0.15819,0.069873,1
0.16846,0.053539,1
0.17179,0.050817,1
0.1716,0.054446,1
0.15553,0.058984,1
0.16231,0.07078,1
0.24138,0.078947,1
0.31001,0.07804,1
0.32709,0.096189,1
0.35464,0.11071,1
0.41776,0.12069,1
0.45147,0.13612,1
0.45138,0.13702,1
0.42186,0.1461,1
0.39364,0.14247,1
0.409,0.13612,1
0.42575,0.14065,1
0.39896,0.14519,1
0.40365,0.13612,1
0.44278,0.12069,1
0.45837,0.12432,1
0.44361,0.12704,1
0.44292,0.11887,1
0.47112,0.1225,1
0.47765,0.13521,1
0.47519,0.1343,1
0.45042,0.13339,1
0.44621,0.1343,1
0.44709,0.13339,1
0.44256,0.13521,1
0.44622,0.13975,1
0.42755,0.13975,1
0.42625,0.13249,1
0.40653,0.12341,1
0.40229,0.12432,1
0.42904,0.12976,1
0.40993,0.12795,1
0.38693,0.13158,1
0.37993,0.12886,1
0.35804,0.1216,1
0.31189,0.12523,1
0.31175,0.12886,1
0.34092,0.12523,1
0.35494,0.12432,1
0.36048,0.12613,1
0.34809,0.12704,1
0.32024,0.13975,1
0.26421,0.14519,1
0.22808,0.15699,1
0.22485,0.16243,1
0.21811,0.16334,1
0.19903,0.16788,1
0.18215,0.1706,1
0.18477,0.17604,1
0.16849,0.16243,1
0.12944,0.15154,1
0.12352,0.14338,1
0.13145,0.14065,1
0.11575,0.14701,1
0.10848,0.15517,1
0.11942,0.15608,1
0.11973,0.14791,1
0.10843,0.14882,1
0.11792,0.15064,1
0.12525,0.14882,1
0.1147,0.14791,1
0.11044,0.14791,1
0.11394,0.16334,1
0.11776,0.15971,1
0.11411,0.12976,1
0.11256,0.1216,1
0.1061,0.12341,1
0.098141,0.13521,1
0.10768,0.14156,1
0.12642,0.12886,1
0.14029,0.1343,1
0.14551,0.14428,1
0.13545,0.14247,1
0.1241,0.13702,1
0.12699,0.14065,1
0.20817,0.11615,1
0.25075,0.091652,1
0.2815,0.076225,1
0.36603,0.056261,1
0.40853,0.051724,1
0.37688,0.051724,1
0.36274,0.044465,1
0.37542,0.041742,1
0.33577,0.049002,1
0.27937,0.046279,1
0.28794,0.046279,1
0.27339,0.056261,1
0.22593,0.079855,1
0.21406,0.083485,1
0.18625,0.07078,1
0.19679,0.059891,1
0.20649,0.059891,1
0.16837,0.072595,1
0.14999,0.084392,1
0.17347,0.087114,1
0.17329,0.078947,1
0.17951,0.10254,1
0.20336,0.12976,1
0.20481,0.13249,1
0.18738,0.12341,1
0.19136,0.090744,1
0.18677,0.089837,1
0.14068,0.12613,1
0.10798,0.13521,1
0.10808,0.10708,1
0.10791,0.093466,1
0.099501,0.11252,1
0.089522,0.14065,1
0.085577,0.15426,1
0.077091,0.15336,1
0.075623,0.16062,1
0.078066,0.15517,1
0.073862,0.13702,1
0.074167,0.13884,1
0.072296,0.14519,1
0.075534,0.13793,1
0.071696,0.15336,1
0.065483,0.16788,1
0.075272,0.16062,1
0.077968,0.16152,1
0.080718,0.16606,1
0.089603,0.16334,1
0.096312,0.16515,1
0.094893,0.16152,1
0.085725,0.16515,1
0.081624,0.16697,1
0.089674,0.15971,1
0.093624,0.16334,1
0.090463,0.15426,1
0.085609,0.15608,1
0.092666,0.16425,1
0.10269,0.15608,1
0.10314,0.15699,1
0.1077,0.15336,1
0.11389,0.1461,1
0.11618,0.15336,1
0.11378,0.14701,1
0.11478,0.13884,1
0.12667,0.13793,1
0.14247,0.13612,1
0.14817,0.13975,1
0.15061,0.13249,1
0.15202,0.13067,1
0.14686,0.15971,1
0.1476,0.19691,1
0.15582,0.2069,1
0.16226,0.20236,1
0.15408,0.18875,1
0.14616,0.16425,1
0.16857,0.16788,1
0.17194,0.16788,1
0.14955,0.15517,1
0.15734,0.15789,1
0.17915,0.16334,1
0.18827,0.16515,1
0.17935,0.15699,1
0.17575,0.13884,1
0.18376,0.13158,1
0.1853,0.13793,1
0.18476,0.13975,1
0.16713,0.13612,1
0.14813,0.13975,1
0.14507,0.14338,1
0.13983,0.1461,1
0.13502,0.15789,1
0.13894,0.15426,1
0.15243,0.14701,1
0.18523,0.1343,1
0.20955,0.11615,1
0.22494,0.1098,1
0.24123,0.088929,1
0.25255,0.063521,1
0.21423,0.061706,1
0.14227,0.064428,1
0.12289,0.057169,1
0.10393,0.061706,1
0.096885,0.068966,1
0.10314,0.062613,1
0.084279,0.057169,1
0.070494,0.051724,1
0.087402,0.046279,1
0.10901,0.049002,1
0.11323,0.043557,1
0.099307,0.03539,0
0.079904,0.044465,0
0.081614,0.046279,0
0.0881,0.03902,0
0.088841,0.046279,0
0.092482,0.048094,0
0.09987,0.045372,0
0.10796,0.048094,0
0.092345,0.056261,0
0.087989,0.056261,0
0.10439,0.048094,0
0.10544,0.046279,0
0.088118,0.053539,0
0.073222,0.053539,0
0.068822,0.065336,0
0.061607,0.075318,0
0.054428,0.071688,0
0.054455,0.071688,0
0.069483,0.052632,0
0.081834,0.045372,0
0.082315,0.053539,1
0.085446,0.062613,1
0.088862,0.093466,1
0.11225,0.10799,1
0.13826,0.088929,1
0.1356,0.10163,1
0.12761,0.1225,1
0.14733,0.12886,1
0.16362,0.12886,1
0.16309,0.1216,1
0.19428,0.1225,1
0.2427,0.12523,1
0.29054,0.1225,1
0.34423,0.11797,1
0.35501,0.1225,1
0.3734,0.13158,1
0.34672,0.13702,1
0.29443,0.14247,1
0.28516,0.15064,1
0.25626,0.15336,1
0.25383,0.14973,1
0.26056,0.14156,1
0.25673,0.13702,1
0.22705,0.14519,1
0.20277,0.15699,1
0.19499,0.15971,1
0.18337,0.14882,1
0.17697,0.13521,1
0.17033,0.14973,1
0.16237,0.17786,1
0.15604,0.1824,1
0.14288,0.1706,1
0.14921,0.17695,1
0.17202,0.19419,1
0.2209,0.16969,1
0.22743,0.13884,1
0.21231,0.13339,1
0.21561,0.1461,1
0.20904,0.15336,1
0.22453,0.13793,1
0.22996,0.13067,1
0.21966,0.14247,1
0.2046,0.15517,1
0.19766,0.15517,1
0.18568,0.14519,1
0.17097,0.15336,1
0.17479,0.16697,1
0.18535,0.16334,1
0.20506,0.15699,1
0.19811,0.16152,1
0.17015,0.15699,1
0.1857,0.15699,1
0.20529,0.16062,1
0.22003,0.15245,1
0.24528,0.14973,1
0.24984,0.15336,1
0.23956,0.14791,1
0.23946,0.13884,1
0.2156,0.1461,1
0.19288,0.14519,1
0.2421,0.12613,1
0.23264,0.11797,1
0.17237,0.11525,1
0.18577,0.1098,1
0.22312,0.10889,1
0.1923,0.11252,1
0.11467,0.11978,1
0.10536,0.12613,1
0.12284,0.11797,1
0.12252,0.11252,1
0.12755,0.11343,1
0.119,0.10254,1
0.12437,0.098911,1
0.13966,0.10526,1
0.14598,0.10163,1
0.14886,0.084392,1
0.12907,0.080762,1
0.11305,0.078947,1
0.10107,0.08167,1
0.096702,0.075318,1
0.093943,0.048094,1
0.080766,0.049002,1
0.059799,0.062613,1
0.048188,0.060799,1
0.04826,0.061706,1
0.047268,0.060799,1
0.045128,0.052632,1
0.043438,0.063521,1
0.036314,0.076225,0
0.038207,0.067151,0
0.041631,0.069873,0
0.056296,0.089837,0
0.062098,0.086207,0
0.05147,0.07078,0
0.055515,0.060799,0
0.058062,0.058984,0
0.064767,0.054446,0
0.065556,0.044465,0
0.049987,0.056261,0
0.048662,0.065336,0
0.056701,0.057169,0
0.056138,0.053539,0
0.061058,0.061706,0
0.06766,0.084392,1
0.075907,0.097096,1
0.082211,0.082577,1
0.082985,0.065336,1
0.081187,0.061706,1
0.088942,0.056261,1
0.091603,0.052632,1
0.074952,0.052632,1
0.068398,0.049002,1
0.071959,0.058984,1
0.073852,0.07804,1
0.092601,0.078947,1
0.10663,0.07441,1
0.10387,0.088929,1
0.094898,0.11252,1
0.1026,0.12523,1
0.1086,0.14156,1
0.098008,0.14973,1
0.093959,0.13067,1
0.10302,0.11252,1
0.097532,0.11706,1
0.07801,0.1216,1
0.074759,0.11797,1
0.074646,0.12432,1
0.091122,0.11615,1
0.10727,0.13612,1
0.11457,0.15517,1
0.11744,0.14791,1
0.11299,0.14701,1
0.10474,0.13249,1
0.16036,0.098911,1
0.20044,0.080762,1
0.18185,0.082577,1
0.14348,0.096189,1
0.11685,0.10799,1
0.10697,0.10345,1
0.096242,0.10526,1
0.10378,0.10708,1
0.10804,0.10708,1
0.10049,0.091652,1
0.096219,0.080762,1
0.096619,0.07078,1
0.084593,0.058984,1
0.063933,0.068966,1
0.064018,0.07441,1
0.061899,0.068966,1
0.048204,0.073503,1
0.053673,0.073503,1
0.065536,0.068058,1
0.069987,0.069873,1
0.078057,0.07441,0
0.086859,0.064428,0
0.089293,0.049909,0
0.088318,0.046279,0
0.080924,0.051724,0
0.075281,0.053539,0
0.090694,0.039927,0
0.10667,0.029038,1
0.096885,0.051724,1
0.083668,0.084392,1
0.091057,0.086207,1
0.098321,0.080762,1
0.098027,0.078947,1
0.099534,0.075318,1
0.096558,0.071688,1
0.083165,0.077132,1
0.11006,0.076225,1
0.12071,0.07441,1
0.11539,0.08167,1
0.13878,0.077132,1
0.14209,0.088022,1
0.1472,0.092559,1
0.14528,0.097096,1
0.16567,0.088022,1
0.19613,0.07441,1
0.17818,0.084392,1
0.15939,0.092559,1
0.14595,0.10073,1
0.12944,0.096189,1
0.13273,0.098004,1
0.12134,0.097096,1
0.11469,0.10436,1
0.149,0.093466,1
0.15363,0.061706,1
0.13207,0.068966,1
0.13689,0.086207,1
0.13271,0.092559,1
0.11957,0.085299,1
0.10751,0.073503,1
0.090631,0.07078,1
0.12202,0.085299,1
0.14301,0.089837,1
0.13182,0.069873,1
0.1068,0.065336,1
0.087882,0.066243,1
0.099715,0.08167,1
0.099978,0.093466,1
0.08629,0.085299,1
0.075014,0.085299,0
0.069529,0.08167,0
0.060646,0.088929,0
0.054997,0.097096,0
0.059167,0.088929,0
0.056964,0.069873,0
0.053317,0.068058,0
0.056447,0.07078,0
0.057557,0.064428,1
0.06581,0.076225,1
0.078076,0.10163,1
0.10002,0.11525,1
0.16965,0.087114,1
0.23976,0.058984,1
0.24974,0.058076,1
0.19605,0.065336,1
0.14357,0.071688,1
0.12397,0.078947,1
0.12245,0.08167,1
0.12515,0.079855,1
0.11772,0.086207,1
0.12494,0.099819,1
0.12011,0.11071,1
0.11665,0.11615,1
0.12958,0.1343,1
0.14382,0.14701,1
0.15504,0.15245,1
0.17213,0.15789,1
0.21071,0.14428,1
0.21569,0.13612,1
0.17651,0.16152,1
0.14647,0.18512,1
0.13658,0.19601,1
0.14092,0.20236,1
0.145,0.19056,1
0.12955,0.18966,1
0.11828,0.18149,1
0.12347,0.15245,1
0.1177,0.15699,1
0.11974,0.15426,1
0.11503,0.15336,1
0.093614,0.16515,1
0.088683,0.17604,1
0.091787,0.17786,1
0.094039,0.17514,1
0.093788,0.17604,1
0.095968,0.15517,1
0.10122,0.14519,1
0.10499,0.14791,1
0.11037,0.1461,1
0.11518,0.14338,1
0.11883,0.14882,1
0.11608,0.14519,1
0.10376,0.14973,1
0.092233,0.1588,1
0.085402,0.16425,1
0.079944,0.17241,1
0.080141,0.15245,1
0.081248,0.14065,1
0.081017,0.13339,1
0.085098,0.12613,1
0.088867,0.13612,1
0.083481,0.14791,1
0.079565,0.15245,1
0.080757,0.14882,1
0.078922,0.1461,1
0.11623,0.14065,1
0.12594,0.12976,1
0.1006,0.12704,1
0.094666,0.13521,1
0.090089,0.13521,1
0.088647,0.14701,1
0.087044,0.14701,1
0.077599,0.13521,1
0.081096,0.12976,1
0.11338,0.096189,1
0.13264,0.079855,1
0.13201,0.088929,1
0.11828,0.098004,1
0.11896,0.094374,1
0.11929,0.07804,1
0.10501,0.077132,1
0.10053,0.098911,1
0.098002,0.10889,1
0.1207,0.092559,1
0.13395,0.084392,1
0.11721,0.10254,1
0.09717,0.1225,1
0.10088,0.11706,1
0.10405,0.11434,1
0.11147,0.11162,1
0.12028,0.10617,1
0.12396,0.098004,1
0.13214,0.082577,1
0.13208,0.078947,1
0.12109,0.089837,1
0.11393,0.091652,1
0.11521,0.10436,1
0.10379,0.12523,1
0.082124,0.13249,1
0.072348,0.12432,1
0.085149,0.11615,1
0.095636,0.12976,1
0.089734,0.14247,1
0.081017,0.14156,1
0.084316,0.13249,1
0.09473,0.11978,1
0.10405,0.12886,1
0.1054,0.14247,1
0.10633,0.13975,1
0.10184,0.14882,1
0.11253,0.14338,1
0.11118,0.1343,1
0.09865,0.13521,1
0.11149,0.12704,1
0.12948,0.12613,1
0.14697,0.13249,1
0.14631,0.14156,1
0.14197,0.14156,1
0.14956,0.13067,1
0.1405,0.12704,1
0.12339,0.13884,1
0.128,0.14428,1
0.14925,0.13793,1
0.18103,0.14428,1
0.18174,0.15245,1
0.1651,0.14882,1
0.18299,0.13975,1
0.19645,0.13521,1
0.18794,0.13884,1
0.19964,0.13702,1
0.21476,0.13521,1
0.19938,0.14519,1
0.1782,0.15608,1
0.20623,0.14701,1
0.21989,0.13521,1
0.18499,0.15245,1
0.15549,0.17423,1
0.14054,0.20145,1
0.17634,0.1833,1
0.18456,0.17151,1
0.14381,0.19238,1
0.15978,0.15699,1
0.18763,0.14156,1
0.18889,0.1461,1
0.18274,0.14973,1
0.18124,0.16062,1
0.16732,0.1706,1
0.15353,0.18693,1
0.1515,0.1833,1
0.14048,0.19238,1
0.14303,0.20599,1
0.14859,0.19419,1
0.14493,0.18693,1
0.13421,0.19873,1
0.14266,0.2078,1
0.13729,0.20599,1
0.11205,0.20508,1
0.12302,0.19782,1
0.1464,0.19873,1
0.15325,0.20508,1
0.16761,0.2196,1
0.25899,0.17604,1
0.31979,0.12432,1
0.2936,0.13067,1
0.24919,0.13158,1
0.24338,0.12069,1
0.28545,0.10163,1
0.26764,0.10436,1
0.2218,0.11071,1
0.22509,0.10254,1
0.18024,0.082577,1
0.12647,0.059891,1
0.093306,0.075318,1
0.093296,0.07078,1
0.095892,0.049002,1
0.087855,0.043557,1
0.10133,0.044465,1
0.091448,0.060799,1
0.078844,0.069873,1
0.080952,0.068058,0
0.071602,0.057169,0
0.058283,0.075318,0
0.058369,0.098004,0
0.060411,0.082577,0
0.067267,0.058984,0
0.084852,0.03539,0
0.088118,0.027223,0
0.082795,0.03176,0
0.081766,0.027223,0
0.067774,0.020871,0
0.03578,0.010889,0
0.1129,0.0072595,0
0.10187,0.013612,0
0.083061,0.017241,0
0.081882,0.024501,0
0.088445,0.03176,1
0.084926,0.044465,1
0.12109,0.066243,1
0.15511,0.07078,1
0.15727,0.065336,1
0.12655,0.069873,1
0.11948,0.053539,1
0.12153,0.032668,1
0.13014,0.03176,1
0.15544,0.045372,1
0.17717,0.054446,1
0.20003,0.048094,1
0.18769,0.049909,1
0.20066,0.052632,1
0.22568,0.049002,1
0.21675,0.055354,1
0.1757,0.049002,1
0.12706,0.055354,1
0.11033,0.075318,1
0.11145,0.083485,1
0.1577,0.084392,1
0.20672,0.075318,1
0.24506,0.078947,1
0.3115,0.079855,1
0.38345,0.07804,1
0.40452,0.07804,1
0.4025,0.080762,1
0.37835,0.088929,1
0.34377,0.097096,1
0.31547,0.099819,1
0.28631,0.098004,1
0.28605,0.099819,1
0.29156,0.092559,1
0.28703,0.083485,1
0.27545,0.088022,1
0.26476,0.088929,1
0.26265,0.084392,1
0.25189,0.088929,1
0.26474,0.089837,1
0.2808,0.077132,1
0.25739,0.090744,1
0.25046,0.10526,1
0.26338,0.10163,1
0.26207,0.1098,1
0.25009,0.11797,1
0.23957,0.10889,1
0.23274,0.10163,1
0.21622,0.10799,1
0.21426,0.10073,1
0.2459,0.096189,1
0.25944,0.10254,1
0.25745,0.10526,1
0.25916,0.091652,1
0.25662,0.077132,1
0.27839,0.07078,1
0.265,0.069873,1
0.19242,0.080762,1
0.19301,0.07441,1
0.20103,0.052632,1
0.15744,0.047187,1
0.12104,0.067151,1
0.10808,0.067151,1
0.12848,0.049002,1
0.12346,0.043557,1
0.088602,0.04265,1
0.094167,0.021779,0
0.10534,0.014519,0
0.10755,0.037205,0
0.10165,0.046279,0
0.11121,0.023593,0
0.11628,0.008167,0
0.12586,0.010889,0
0.14012,0.0063521,0
0.12808,0.013612,0
0.091571,0.043557,0
0.074857,0.050817,0
0.085642,0.025408,0
0.08388,0.024501,0
0.096217,0.020871,0
0.097693,0.019964,1
0.11031,0.034483,1
0.1169,0.051724,1
0.1286,0.058984,1
0.16379,0.054446,1
0.17065,0.057169,1
0.17914,0.055354,1
0.18825,0.056261,1
0.18299,0.054446,1
0.17469,0.048094,1
0.15525,0.059891,1
0.22158,0.077132,1
0.30362,0.07804,1
0.32575,0.090744,1
0.36066,0.10708,1
0.41979,0.1098,1
0.45397,0.11434,1
0.45592,0.12432,1
0.42629,0.12704,1
0.40469,0.1225,1
0.41504,0.13612,1
0.43131,0.15154,1
0.40397,0.14701,1
0.40026,0.13975,1
0.44178,0.12976,1
0.45864,0.1225,1
0.44395,0.11434,1
0.44499,0.11162,1
0.47091,0.12704,1
0.4798,0.13339,1
0.47656,0.12795,1
0.44715,0.12613,1
0.44818,0.12613,1
0.45096,0.12613,1
0.44341,0.13158,1
0.44926,0.13793,1
0.42954,0.1343,1
0.42455,0.12704,1
0.41124,0.11978,1
0.40642,0.1225,1
0.43107,0.12432,1
0.41532,0.12432,1
0.39089,0.12976,1
0.38497,0.1216,1
0.36022,0.12069,1
0.322,0.13067,1
0.33821,0.13249,1
0.3556,0.1343,1
0.35948,0.13158,1
0.3706,0.12069,1
0.35366,0.1225,1
0.32391,0.13793,1
0.27194,0.14156,1
0.23727,0.13793,1
0.23428,0.14791,1
0.22576,0.15608,1
0.20826,0.15608,1
0.18824,0.16152,1
0.19312,0.16062,1
0.18865,0.13521,1
0.15924,0.1216,1
0.15038,0.12886,1
0.15926,0.12795,1
0.15801,0.10526,1
0.149,0.10163,1
0.14818,0.11252,1
0.14463,0.1225,1
0.13295,0.1343,1
0.13856,0.13702,1
0.15343,0.12341,1
0.15996,0.11162,1
0.15786,0.11706,1
0.14116,0.13521,1
0.12881,0.13793,1
0.14185,0.095281,1
0.13452,0.10345,1
0.10823,0.12523,1
0.12647,0.10345,1
0.14011,0.098911,1
0.12715,0.1343,1
0.13342,0.15245,1
0.14484,0.13702,1
0.13257,0.14065,1
0.13101,0.12613,1
0.13713,0.1225,1
0.13493,0.1588,1
0.136,0.1588,1
0.1357,0.13249,1
0.12859,0.11434,1
0.14162,0.10436,1
0.15105,0.10617,1
0.12388,0.11978,1
0.11017,0.12523,1
0.12746,0.10617,1
0.12032,0.11706,1
0.11492,0.12341,1
0.12313,0.10073,1
0.11853,0.11887,1
0.10486,0.13975,1
0.10017,0.11071,1
0.13763,0.082577,1
0.1357,0.088022,1
0.11455,0.085299,1
0.11608,0.10254,1
0.1084,0.12432,1
0.10984,0.12341,1
0.11798,0.14156,1
0.13428,0.15336,1
0.13946,0.16425,1
0.12794,0.16243,1
0.1263,0.13975,1
0.13574,0.13521,1
0.13344,0.13158,1
0.12606,0.098004,1
0.11214,0.078947,1
0.10947,0.063521,1
0.12361,0.061706,1
0.12345,0.11162,1
0.12792,0.11525,1
0.12798,0.078947,1
0.12013,0.08167,1
0.12649,0.083485,1
0.12183,0.090744,1
0.1023,0.11797,1
0.097931,0.12069,1
0.10649,0.10799,1
0.10986,0.087114,1
0.11818,0.080762,1
0.11152,0.10799,1
0.11081,0.11434,1
0.12514,0.11887,1
0.12022,0.13339,1
0.10735,0.15154,1
0.10934,0.15426,1
0.13322,0.10617,1
0.14382,0.079855,1
0.13657,0.10254,1
0.13258,0.10436,1
0.13374,0.088022,1
0.12996,0.098004,1
0.11564,0.13158,1
0.12003,0.13884,1
0.14755,0.10708,1
0.16019,0.098911,1
0.14795,0.11706,1
0.13953,0.11706,1
0.14451,0.10163,1
0.14236,0.10617,1
0.14279,0.13793,1
0.16566,0.13975,1
0.17358,0.1225,1
0.15887,0.12432,1
0.16041,0.13702,1
0.16519,0.14882,1
0.17057,0.15336,1
0.18839,0.15699,1
0.19703,0.16334,1
0.18536,0.12704,1
0.16422,0.1225,1
0.18359,0.15426,1
0.18939,0.15154,1
0.15811,0.15699,1
0.16505,0.15517,1
0.18986,0.15608,1
0.21014,0.15971,1
0.20241,0.1461,1
0.1914,0.12976,1
0.19783,0.13702,1
0.20104,0.13702,1
0.20418,0.11978,1
0.17601,0.13067,1
0.14954,0.12886,1
0.18201,0.099819,1
0.19273,0.089837,1
0.15807,0.12069,1
0.14379,0.14701,1
0.16552,0.1343,1
0.18624,0.12886,1
0.19783,0.13067,1
0.20468,0.1216,1
0.20554,0.089837,1
0.17756,0.07804,1
0.13521,0.093466,1
0.13914,0.058076,1
0.14604,0.032668,1
0.11881,0.057169,1
0.091513,0.071688,1
0.093307,0.052632,1
0.095956,0.034483,1
0.098364,0.039927,1
0.11815,0.032668,1
0.12209,0.019056,1
0.099833,0.017241,1
0.093811,0.029946,0
0.082505,0.046279,0
0.07056,0.043557,0
0.10593,0.020871,0
0.10862,0.011797,0
0.10804,0.016334,0
0.10054,0.020871,0
0.072391,0.023593,0
0.093613,0.033575,0
0.093725,0.053539,0
0.094401,0.03539,0
0.095825,0.014519,0
0.072836,0.021779,0
0.143,0.011797,0
0.14384,0.013612,0
0.076932,0.030853,0
0.08963,0.019964,0
0.11021,0.0027223,0
0.094235,0.026316,0
0.086922,0.038113,0
0.13478,0.021779,1
0.13765,0.017241,1
0.11248,0.028131,1
0.12413,0.068058,1
0.1443,0.084392,1
0.15852,0.079855,1
0.15085,0.10345,1
0.15081,0.12886,1
0.17379,0.12704,1
0.19684,0.10889,1
0.22325,0.11162,1
0.25005,0.1216,1
0.30216,0.11887,1
0.35424,0.11978,1
0.35974,0.1225,1
0.38219,0.12613,1
0.36387,0.12886,1
0.314,0.12613,1
0.29954,0.12704,1
0.27275,0.13158,1
0.26708,0.13339,1
0.2733,0.12886,1
0.26857,0.13158,1
0.23427,0.14338,1
0.21176,0.14247,1
0.20905,0.14973,1
0.2127,0.14247,1
0.21768,0.12069,1
0.19761,0.13702,1
0.1723,0.17604,1
0.17485,0.17877,1
0.17951,0.14156,1
0.18099,0.1461,1
0.19437,0.17877,1
0.24626,0.15971,1
0.25473,0.14156,1
0.23097,0.13975,1
0.22381,0.14701,1
0.21492,0.1588,1
0.24151,0.14065,1
0.25569,0.14519,1
0.23675,0.15699,1
0.21383,0.14519,1
0.22168,0.13521,1
0.21776,0.13339,1
0.19924,0.13612,1
0.19579,0.12613,1
0.21133,0.11797,1
0.23486,0.12523,1
0.21527,0.13067,1
0.18048,0.13884,1
0.19968,0.14791,1
0.22156,0.14065,1
0.23,0.14428,1
0.25177,0.14065,1
0.27054,0.11434,1
0.26342,0.11615,1
0.25102,0.12976,1
0.23188,0.12795,1
0.21326,0.11978,1
0.25086,0.11343,1
0.23583,0.11706,1
0.17758,0.11887,1
0.19505,0.11162,1
0.23832,0.10526,1
0.21801,0.091652,1
0.15319,0.078947,1
0.13252,0.092559,1
0.14792,0.098004,1
0.15927,0.080762,1
0.15869,0.086207,1
0.13528,0.098004,1
0.11386,0.095281,1
0.14809,0.076225,1
0.14927,0.07078,1
0.12955,0.07078,1
0.14857,0.052632,1
0.151,0.037205,1
0.12674,0.04265,1
0.11482,0.053539,1
0.13343,0.030853,1
0.14067,0.014519,1
0.12736,0.010889,1
0.09414,0.029038,1
0.097394,0.040835,1
0.12223,0.017241,1
0.10777,0.014519,1
0.091635,0.025408,1
0.10067,0.037205,0
0.12671,0.026316,0
0.11848,0.0072595,0
0.085165,0.021779,0
0.080577,0.019056,0
