@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
430.03,324.51,5.2926,-0.36264,258.4,150.73,0.027581,0.0096369,39,-114,0
272.82,167.29,5.3188,-0.3365,236.87,129.2,0.022357,0.0044125,138,-15,0
268.82,163.3,5.0994,-0.55588,258.4,150.73,0.018347,0.00040283,71,-82,0
424.99,319.47,5.3373,-0.31798,452.2,344.53,0.033474,0.015529,44,-109,1
3019.4,2913.9,5.2132,-0.44205,2691.7,2584,0.1071,0.08916,46,-107,1
2438.2,2332.7,5.3412,-0.31403,2584,2476.3,0.10717,0.089227,50,-103,1
2689.6,2584,5.3397,-0.31555,2928.5,2820.8,0.057525,0.03958,161,0,1
3307.7,3202.2,5.3197,-0.33557,3273,3165.4,0.04597,0.028025,52,-109,1
3466.4,3360.9,5.2613,-0.39402,516.8,409.13,0.049215,0.031271,134,-27,1
2298.2,2192.7,5.368,-0.28729,3208.4,3100.8,0.074981,0.057037,155,-6,1
2515.1,2409.6,5.2798,-0.37551,2820.8,2713.2,0.070652,0.052707,150,-11,1
2271.7,2166.1,5.3015,-0.35379,2950,2842.4,0.054146,0.036201,48,-113,1
2053.6,1948.1,5.4119,-0.24341,2907,2799.3,0.053461,0.035517,55,-106,1
2175.6,2070,5.2814,-0.37389,2928.5,2820.8,0.04656,0.028616,55,-106,1
2654.8,2549.3,5.2977,-0.35758,2885.4,2777.8,0.04019,0.022246,36,-125,1
2106.7,2001.2,5.3157,-0.33959,2863.9,2756.2,0.050849,0.032905,56,-105,1
3575.9,3470.4,5.2675,-0.38779,2971.6,2863.9,0.057641,0.039696,50,-111,1
2136.9,2031.4,5.0714,-0.58385,2691.7,2584,0.11489,0.096945,46,-115,1
1999.8,1894.3,5.0888,-0.56646,2627.1,2519.4,0.10141,0.083468,49,-112,1
1844.8,1739.3,5.1118,-0.54349,1292,1184.3,0.070494,0.05255,50,-111,1
2110.7,2005.2,5.0468,-0.60846,1292,1184.3,0.058983,0.041038,50,-111,1
2420.3,2314.7,5.1078,-0.54749,2627.1,2519.4,0.065423,0.047479,45,-116,1
2916.4,2810.9,4.9104,-0.74486,2670.1,2562.5,0.099696,0.081752,46,-115,1
3144.9,3039.4,4.8109,-0.84438,2691.7,2584,0.081222,0.063277,47,-114,1
2970.9,2865.4,4.9441,-0.71118,2648.6,2540.9,0.07948,0.061535,48,-113,1
2850.8,2745.2,4.8784,-0.77687,1313.5,1205.9,0.12664,0.10869,48,-113,1
2043.8,1938.3,5.0449,-0.61042,1292,1184.3,0.078698,0.060753,51,-110,1
1560.8,1455.3,5.2121,-0.44323,1292,1184.3,0.032593,0.014649,19,-142,1
1142,1036.5,5.1549,-0.50039,430.66,323,0.029786,0.011841,59,-102,1
885.95,780.43,5.0302,-0.62509,409.13,301.46,0.025586,0.0076411,41,-120,1
677.5,571.98,4.7674,-0.88783,602.93,495.26,0.015441,0,74,-87,1
1099.2,993.65,4.3681,-1.2871,516.8,409.13,0.01878,0.0033389,39,-122,1
2474.1,2368.6,3.9856,-1.6697,495.26,387.6,0.018008,0.0025674,31,-130,0
1939.5,1833.9,4.0894,-1.5659,495.26,387.6,0.028856,0.013415,131,-30,0
1101.8,996.25,4.5392,-1.1161,473.73,366.06,0.022832,0.007391,39,-122,0
1019.7,914.21,4.5097,-1.1456,495.26,387.6,0.018674,0.0032328,37,-124,0
908.65,803.13,4.5438,-1.1115,495.26,387.6,0.016017,0.00057575,48,-113,0
941.03,835.51,4.4276,-1.2277,495.26,387.6,0.021116,0.0056754,36,-125,0
348.44,242.92,4.6945,-0.96081,279.93,172.27,0.0095583,0,156,-5,0
679.96,574.44,4.4994,-1.1559,236.87,129.2,0.012112,0.0025541,41,-120,0
815.43,709.91,4.7001,-0.9552,495.26,387.6,0.023141,0.013583,14,-147,0
694.25,588.73,4.6402,-1.0151,473.73,366.06,0.017321,0.007763,135,-26,0
1045.2,939.71,4.9071,-0.74819,473.73,366.06,0.023457,0.013899,59,-102,0
8.4343,0,4.8203,0,21.533,0,0.0077141,0,110,0,0
31.466,23.031,4.8987,0,64.6,43.066,0.0076797,0,81,-29,0
44.235,35.801,5.049,0,64.6,43.066,0.0091874,0.0015077,113,0,0
50.011,41.576,5.0722,0,43.066,21.533,0.010136,0.0024568,98,-15,0
10.338,1.9041,4.775,-0.29717,43.066,21.533,0.0084528,0.00077303,77,-36,0
39.25,30.815,5.2513,0,43.066,21.533,0.015116,0.0074365,61,-52,1
169.05,160.62,5.1742,-0.077111,64.6,43.066,0.05715,0.049471,54,-59,1
263.49,255.05,4.9883,-0.26301,21.533,0,0.069952,0.062273,49,-64,1
279.41,270.98,4.9631,-0.28825,43.066,21.533,0.088332,0.080653,49,-64,1
375.79,367.36,4.8664,-0.38496,882.86,861.33,0.094871,0.087192,49,-64,1
451.5,443.07,5.1827,-0.068646,21.533,0,0.065456,0.057776,49,-64,1
685.7,677.26,5.0854,-0.16594,64.6,43.066,0.057484,0.049805,47,-66,1
653.21,644.78,4.8645,-0.38682,21.533,0,0.10856,0.10088,53,-60,1
634.17,625.73,4.6112,-0.64012,861.33,839.79,0.10515,0.097473,53,-60,1
731.14,722.7,4.6887,-0.56258,839.79,818.26,0.093842,0.086162,55,-58,1
678.48,670.05,4.6001,-0.65124,43.066,21.533,0.10642,0.098735,55,-58,1
644.63,636.19,4.5318,-0.71953,839.79,818.26,0.11881,0.11113,56,-57,1
606.48,598.04,4.4869,-0.76438,818.26,796.73,0.12174,0.11406,57,-56,1
595.72,587.29,4.4842,-0.76708,818.26,796.73,0.11506,0.10738,58,-55,1
517.61,509.18,4.547,-0.70434,21.533,0,0.10765,0.099966,58,-55,1
598.18,589.75,4.6451,-0.60618,64.6,43.066,0.095127,0.087448,58,-55,1
545.52,537.08,4.8252,-0.42612,64.6,43.066,0.075762,0.068082,59,-54,1
507.53,499.1,4.7582,-0.49309,818.26,796.73,0.070063,0.062383,59,-54,1
526.43,518,4.9164,-0.3349,43.066,21.533,0.056975,0.049296,62,-51,1
421.63,413.2,4.9394,-0.3119,796.73,775.2,0.045587,0.037907,59,-54,1
432.49,424.06,4.8378,-0.4135,64.6,43.066,0.03761,0.02993,58,-55,1
335.44,327.01,4.919,-0.33237,21.533,0,0.033629,0.02595,59,-54,1
411.5,403.06,4.9839,-0.26739,64.6,43.066,0.035637,0.027957,69,-44,1
456.28,447.84,4.9843,-0.26706,43.066,21.533,0.037466,0.029787,68,-45,1
457.03,448.6,5.0226,-0.22871,64.6,43.066,0.029367,0.021687,51,-62,1
572.8,564.36,4.8273,-0.424,21.533,0,0.027178,0.019498,53,-60,1
502.68,494.24,4.8873,-0.36405,839.79,818.26,0.043331,0.035651,55,-58,1
627.69,619.25,4.6428,-0.6085,839.79,818.26,0.085121,0.077441,54,-59,1
669.6,661.16,4.7483,-0.50303,839.79,818.26,0.050924,0.043245,55,-58,1
879.85,871.41,4.8565,-0.39484,818.26,796.73,0.050751,0.043071,59,-54,1
1022.7,1014.3,4.5581,-0.69321,796.73,775.2,0.069751,0.062072,61,-52,1
1025.8,1017.4,4.5622,-0.68917,818.26,796.73,0.06876,0.061081,56,-57,1
1002.5,994.02,4.5927,-0.65863,861.33,839.79,0.070322,0.062643,53,-60,1
1039.1,1030.7,4.4376,-0.81377,882.86,861.33,0.083591,0.075911,48,-65,1
943.07,934.64,4.5589,-0.69246,904.39,882.86,0.073856,0.066176,46,-67,1
934.47,926.04,4.5103,-0.74101,925.93,904.39,0.07147,0.06379,45,-68,1
724.62,716.19,4.5842,-0.66716,925.93,904.39,0.066644,0.058964,44,-69,1
835.07,826.63,4.7676,-0.48372,925.93,904.39,0.049668,0.041988,44,-69,1
993.98,985.55,4.4417,-0.80961,925.93,904.39,0.071553,0.063873,45,-68,1
880.31,871.88,4.4972,-0.75414,904.39,882.86,0.068731,0.061051,45,-68,1
884.34,875.9,4.9161,-0.33527,21.533,0,0.026901,0.019221,58,-55,1
740.88,732.44,4.909,-0.34235,64.6,43.066,0.019401,0.011721,52,-61,1
765.13,756.7,5.0286,-0.22269,64.6,43.066,0.034436,0.026756,141,0,1
920.74,912.31,4.8988,-0.35249,21.533,0,0.032042,0.024363,12,-129,1
704.52,696.09,4.6755,-0.57579,21.533,0,0.036988,0.029308,137,-4,1
692.72,684.29,4.5202,-0.73117,710.6,689.06,0.05545,0.04777,138,-3,1
708.02,699.59,4.2837,-0.96764,710.6,689.06,0.039701,0.032022,77,-64,1
598.42,589.99,4.2133,-1.038,689.06,667.53,0.042429,0.034749,79,-62,1
611.31,602.88,4.0001,-1.2513,43.066,21.533,0.033495,0.025815,78,-63,1
725.58,717.14,3.9946,-1.2567,667.53,646,0.035022,0.027342,83,-58,1
611.44,603,3.9991,-1.2522,646,624.46,0.026146,0.018466,90,-51,1
278.42,269.98,4.3264,-0.92496,21.533,0,0.012291,0.0046113,107,-34,1
7.7536,0,4.8757,-0.37559,43.066,21.533,0.011015,0.0033352,59,-82,1
28.904,21.151,4.6421,-0.60926,64.6,43.066,0.0091248,0.001445,110,-31,1
1.9419,0,4.7662,-0.4851,43.066,21.533,0.0085243,0.00084457,67,-74,1
58.416,56.474,5.3707,0,21.533,0,0.016534,0.008854,40,-101,1
43.106,41.164,5.3005,-0.070155,43.066,21.533,0.0082964,0.00061665,37,-104,1
54.321,52.379,5.2003,-0.17037,64.6,43.066,0.0095655,0.0018858,32,-109,0
50.633,48.691,4.6362,-0.73444,43.066,21.533,0.010869,0.0031895,95,-46,0
40.905,38.963,4.599,-0.77162,21.533,0,0.011433,0.0037538,20,-121,0
0.9681,0,4.8156,-0.55501,43.066,21.533,0.010746,0.0030664,101,-40,0
2.6366,1.6685,4.833,-0.53766,64.6,43.066,0.010772,0.0030921,131,-10,0
23.166,22.198,4.6312,-0.73941,43.066,21.533,0.010402,0.0027219,151,0,0
25.482,24.514,4.6561,-0.71454,21.533,0,0.0096533,0.0019736,74,-77,0
14.082,13.114,4.8569,-0.51377,64.6,43.066,0.010312,0.0026323,94,-57,0
13.464,12.496,4.86,-0.51063,64.6,43.066,0.0072462,0,94,-57,0
13.673,12.704,4.8374,-0.53322,43.066,21.533,0.01112,0.0038737,56,-95,0
45.306,44.338,4.994,-0.37668,21.533,0,0.011644,0.0043973,60,-91,0
55.582,54.614,4.603,-0.76763,64.6,43.066,0.0078507,0.00060444,77,-74,0
30.633,29.664,4.6162,-0.75445,64.6,43.066,0.0083917,0.0011455,107,-44,0
7.457,6.4889,4.799,-0.57169,21.533,0,0.0097539,0.0025077,126,-25,0
38.312,37.344,5.0302,-0.34049,43.066,21.533,0.010628,0.0033814,52,-99,0
72.289,71.321,5.0978,-0.2729,43.066,21.533,0.032292,0.025046,49,-102,1
218.65,217.68,5.3348,-0.035857,43.066,21.533,0.045108,0.037862,43,-108,1
399.08,398.11,5.3067,-0.063998,21.533,0,0.057441,0.050195,39,-112,1
423.8,422.83,5.1179,-0.25278,64.6,43.066,0.072301,0.065055,42,-109,1
454.98,454.02,4.6537,-0.717,64.6,43.066,0.086788,0.079542,42,-109,1
501.55,500.59,4.6914,-0.67921,43.066,21.533,0.092947,0.085701,42,-109,1
511.54,510.57,4.7089,-0.66176,21.533,0,0.10423,0.096988,43,-108,1
432.64,431.67,4.7512,-0.6195,925.93,904.39,0.083656,0.07641,45,-106,1
526.14,525.17,4.6871,-0.68356,64.6,43.066,0.087585,0.080339,47,-104,1
518.99,518.02,4.6981,-0.67256,43.066,21.533,0.091684,0.084438,49,-102,1
509.47,508.5,4.7856,-0.58504,21.533,0,0.084667,0.077421,51,-100,1
596.04,595.07,4.7524,-0.61825,64.6,43.066,0.079395,0.072149,54,-97,1
531.39,530.42,4.7506,-0.62006,839.79,818.26,0.076241,0.068995,56,-95,1
474.58,473.61,4.6895,-0.6812,21.533,0,0.080803,0.073556,57,-94,1
603.51,602.55,4.6284,-0.74226,43.066,21.533,0.083168,0.075922,58,-93,1
547.92,546.96,4.6292,-0.74143,64.6,43.066,0.095269,0.088023,58,-93,1
576.18,575.21,4.7024,-0.66822,818.26,796.73,0.082414,0.075168,58,-93,1
460.9,459.93,4.8369,-0.53371,21.533,0,0.079434,0.072188,58,-93,1
333.14,332.17,4.9258,-0.44486,64.6,43.066,0.074137,0.066891,61,-90,1
350.17,349.21,4.9429,-0.42777,64.6,43.066,0.054313,0.047067,60,-91,1
383.79,382.82,4.929,-0.44164,64.6,43.066,0.053004,0.045758,61,-90,1
379.71,378.74,4.9496,-0.42102,21.533,0,0.055431,0.048184,59,-92,1
361.92,360.95,5.0522,-0.31841,43.066,21.533,0.03617,0.028924,59,-92,1
447.79,446.83,4.8833,-0.48736,64.6,43.066,0.03137,0.024123,54,-97,1
407.9,406.94,5.0852,-0.28542,43.066,21.533,0.037652,0.030406,52,-99,1
526.72,525.76,4.9766,-0.39406,21.533,0,0.044522,0.037276,157,0,1
521.63,520.67,4.6506,-0.72004,861.33,839.79,0.076091,0.068844,52,-105,1
653.71,652.74,4.794,-0.57666,64.6,43.066,0.093063,0.085816,48,-109,1
787.65,786.68,4.8116,-0.55904,43.066,21.533,0.10643,0.099186,45,-112,1
1076.9,1076,5.0525,-0.31815,968.99,947.46,0.078761,0.071515,42,-115,1
1207.9,1206.9,4.9358,-0.43487,1012.1,990.53,0.082505,0.075259,37,-120,1
1329.9,1328.9,4.7235,-0.64713,1033.6,1012.1,0.092208,0.084962,34,-123,1
1048.9,1047.9,4.6764,-0.69426,1055.1,1033.6,0.093138,0.085892,33,-124,1
1190.9,1190,4.5499,-0.82073,1055.1,1033.6,0.092407,0.085161,32,-125,1
1472.6,1471.6,4.7766,-0.59405,1055.1,1033.6,0.084023,0.076777,33,-124,1
1886.2,1885.2,4.717,-0.65363,1033.6,1012.1,0.11132,0.10407,35,-122,1
1954,1953,4.5814,-0.78926,990.53,968.99,0.11401,0.10676,38,-119,1
1677.6,1676.6,4.5516,-0.8191,968.99,947.46,0.11154,0.10429,39,-118,1
1282.8,1281.9,4.6211,-0.7496,968.99,947.46,0.092509,0.085263,41,-116,1
1372.6,1371.6,4.6224,-0.74824,947.46,925.93,0.098413,0.091167,43,-114,1
1371.2,1370.3,4.9538,-0.41688,21.533,0,0.047404,0.040157,44,-113,1
1248.1,1247.1,5.0474,-0.32324,21.533,0,0.038358,0.031112,23,-134,1
918.44,917.47,5.0368,-0.33387,64.6,43.066,0.050609,0.043362,72,-85,1
334.92,333.95,4.9152,-0.45548,43.066,21.533,0.02501,0.017763,102,-55,1
5.5822,4.6141,4.9416,-0.42903,21.533,0,0.019564,0.012318,40,-117,1
2.7544,1.7863,4.8582,-0.5125,43.066,21.533,0.010261,0.0030144,40,-117,0
40.228,39.259,4.6165,-0.75415,172.27,150.73,0.0094412,0.0021949,64,-93,0
11.633,10.665,5.0296,-0.34108,64.6,43.066,0.013146,0.0058995,72,-85,0
23.528,22.56,5.0226,-0.34802,21.533,0,0.011614,0.0043679,101,-56,0
16.215,15.247,4.9409,-0.42971,64.6,43.066,0.010093,0.0028472,42,-115,0
23.223,22.255,4.9564,-0.41428,64.6,43.066,0.0078242,0.00057792,82,-75,0
52.141,51.172,5.0974,-0.2733,21.533,0,0.010754,0.0035075,54,-103,0
24.696,23.727,4.9643,-0.40631,43.066,21.533,0.00946,0.0022137,57,-100,0
15.56,14.592,4.8042,-0.56642,21.533,0,0.007341,9.4794e-05,121,-36,0
36.94,35.972,5.0363,-0.33432,21.533,0,0.0091702,0.001924,78,-79,0
63.01,62.042,5.2231,-0.14752,21.533,0,0.0081348,0.00088852,87,-70,0
53.139,52.171,5.1234,-0.24728,64.6,43.066,0.012101,0.0048545,111,-46,0
32.23,31.261,4.6216,-0.74909,64.6,43.066,0.0095642,0.002318,48,-109,0
46.615,45.647,5.096,-0.27467,64.6,43.066,0.0071225,0,49,-108,0
45.831,44.863,4.5352,-0.83547,21.533,0,0.0093782,0.0022557,42,-115,0
50.789,49.821,5.0994,-0.27127,64.6,43.066,0.0097951,0.0026726,145,-12,0
30.18,29.212,4.9375,-0.43314,64.6,43.066,0.0084393,0.0013168,59,-98,0
39.092,38.124,5.0514,-0.31928,21.533,0,0.0073397,0.00021724,83,-74,0
23.402,22.434,4.6847,-0.68596,43.066,21.533,0.00752,0.00039758,125,-32,0
44.313,43.345,5.0802,-0.2904,64.6,43.066,0.01089,0.0037676,101,-56,0
99.481,98.513,5.1284,-0.24224,64.6,43.066,0.019651,0.012529,51,-106,0
481.4,480.43,5.1088,-0.26181,64.6,43.066,0.071587,0.064464,48,-109,1
447.79,446.83,5.2443,-0.12632,21.533,0,0.071558,0.064435,46,-111,1
562.25,561.28,5.1504,-0.22023,43.066,21.533,0.068974,0.061851,43,-114,1
649.3,648.34,4.7487,-0.62194,64.6,43.066,0.099833,0.092711,41,-116,1
630.7,629.73,4.7569,-0.61373,21.533,0,0.086158,0.079036,40,-117,1
725.81,724.84,4.793,-0.57768,43.066,21.533,0.092651,0.085529,41,-116,1
823.62,822.65,4.7232,-0.64744,947.46,925.93,0.12018,0.11306,42,-115,1
798.57,797.6,4.7097,-0.66095,947.46,925.93,0.11762,0.1105,43,-114,1
763.88,762.92,4.7404,-0.63024,21.533,0,0.11096,0.10384,44,-113,1
786.21,785.24,4.6676,-0.70309,21.533,0,0.1112,0.10408,46,-111,1
791.11,790.14,4.6164,-0.75427,64.6,43.066,0.10566,0.098535,47,-110,1
973.31,972.34,5.08,-0.29062,43.066,21.533,0.12169,0.11457,48,-109,1
1308.6,1307.6,4.6807,-0.68997,21.533,0,0.14952,0.1424,48,-109,1
1452.3,1451.4,4.7394,-0.6313,2605.5,2584,0.16662,0.1595,50,-107,1
1033.3,1032.3,5.019,-0.35165,64.6,43.066,0.17916,0.17204,51,-106,1
1354.1,1353.1,5.3391,-0.031567,43.066,21.533,0.071676,0.064553,159,0,1
1526.1,1525.1,5.3042,-0.066429,21.533,0,0.052387,0.045264,46,-113,1
1701.5,1700.5,5.4191,0,43.066,21.533,0.053914,0.046791,163,0,1
1853.3,1852.3,5.4304,0,64.6,43.066,0.065053,0.057931,51,-112,1
2088.3,2087.4,5.2662,-0.16417,43.066,21.533,0.085568,0.078445,50,-113,1
2649,2648.1,5.2571,-0.17334,21.533,0,0.093005,0.085882,46,-117,1
2617.2,2616.2,5.2165,-0.2139,2799.3,2777.8,0.090016,0.082893,44,-119,1
2695.7,2694.8,5.1281,-0.30233,2993.1,2971.6,0.089847,0.082724,36,-127,1
3397.2,3396.2,5.2208,-0.2096,3057.7,3036.2,0.084877,0.077755,32,-131,1
2715.2,2714.3,5.1084,-0.32201,43.066,21.533,0.12515,0.11803,27,-136,1
2089.6,2088.6,5.0333,-0.39714,1701.1,1679.6,0.13739,0.13027,25,-138,1
1974.7,1973.7,4.849,-0.58136,1722.7,1701.1,0.16039,0.15327,25,-138,1
2165.1,2164.1,4.973,-0.45745,21.533,0,0.13214,0.12502,104,-59,1
2414.1,2413.1,4.8534,-0.577,1679.6,1658.1,0.12637,0.11924,106,-57,1
2431.8,2430.8,4.7434,-0.68702,1679.6,1658.1,0.15519,0.14807,27,-136,1
2419.9,2418.9,4.8188,-0.6116,64.6,43.066,0.13603,0.12891,28,-135,1
2677.5,2676.6,5.1326,-0.29786,21.533,0,0.13616,0.12904,29,-134,1
4023.9,4022.9,4.9785,-0.45196,3100.8,3079.2,0.16097,0.15385,32,-131,1
3409.8,3408.8,5.0148,-0.41562,3036.2,3014.6,0.13441,0.12729,36,-127,1
1680,1679,5.0821,-0.34828,64.6,43.066,0.11265,0.10553,40,-123,1
1458.2,1457.3,5.3289,-0.10149,21.533,0,0.037556,0.030434,39,-124,1
1531.6,1530.7,5.3397,-0.090663,64.6,43.066,0.045501,0.038379,128,-35,1
883.66,882.69,5.3019,-0.12854,64.6,43.066,0.061493,0.05437,69,-94,1
341.81,340.84,5.1973,-0.23312,21.533,0,0.043432,0.03631,15,-148,1
1.115,0.14694,5.1175,-0.31293,21.533,0,0.01259,0.005468,36,-127,1
55.937,54.969,4.5657,-0.86475,64.6,43.066,0.010036,0.0029136,71,-92,1
92.309,91.34,4.5455,-0.88494,64.6,43.066,0.0096768,0.0025543,62,-101,1
63.22,62.252,4.935,-0.49537,21.533,0,0.012943,0.0058201,104,-59,1
15.908,14.94,5.1114,-0.319,43.066,21.533,0.010473,0.0033501,22,-141,1
75.662,74.694,5.3945,-0.035925,64.6,43.066,0.011583,0.0044603,40,-123,1
8.6316,7.6635,4.9042,-0.52622,64.6,43.066,0.011378,0.0042553,98,-65,0
27.367,26.399,4.8447,-0.5857,21.533,0,0.010198,0.0030753,156,-7,0
31.807,30.839,5.0443,-0.38614,64.6,43.066,0.0088357,0.0017132,17,-146,0
29.113,28.145,5.0873,-0.34308,64.6,43.066,0.016409,0.0092863,61,-102,0
13.505,12.537,4.9482,-0.48221,43.066,21.533,0.013128,0.0060056,67,-96,0
56.464,55.496,5.1574,-0.27303,21.533,0,0.012007,0.0048848,68,-95,0
41.223,40.255,5.0045,-0.4259,43.066,21.533,0.0094409,0.0023184,104,-59,0
11.988,11.02,4.6781,-0.75233,64.6,43.066,0.011361,0.0042389,124,-39,0
37.215,36.247,4.6562,-0.77421,21.533,0,0.013493,0.0063703,124,-39,0
7.1258,6.1577,4.8264,-0.60401,21.533,0,0.01089,0.0037673,103,-60,0
22.408,21.44,4.7105,-0.71995,64.6,43.066,0.01255,0.0054273,92,-71,0
10.936,9.9678,4.8764,-0.55398,64.6,43.066,0.0089863,0.0018639,86,-77,0
27.113,26.145,4.5583,-0.87213,21.533,0,0.0070511,0,147,-16,0
136.07,135.11,4.2539,-1.1765,21.533,0,0.0085222,0.0014712,126,-37,0
11.2,10.232,4.7802,-0.65021,64.6,43.066,0.013065,0.0060144,127,-36,0
4.3458,3.3777,4.7432,-0.68716,43.066,21.533,0.010317,0.003266,102,-61,0
87.968,87,4.6989,-0.73152,21.533,0,0.0097861,0.0027351,29,-134,0
671.39,670.42,5.3143,-0.1161,43.066,21.533,0.087519,0.080468,51,-112,1
1078.8,1077.9,5.1933,-0.23715,64.6,43.066,0.14654,0.13948,49,-114,1
1250.1,1249.1,5.0986,-0.3318,904.39,882.86,0.186,0.17895,48,-115,1
1310.3,1309.3,5.2934,-0.137,43.066,21.533,0.11787,0.11082,44,-119,1
1073.2,1072.2,4.7858,-0.6446,43.066,21.533,0.152,0.14495,42,-121,1
1136.8,1135.8,4.7801,-0.65033,947.46,925.93,0.15677,0.14972,42,-121,1
1358.2,1357.2,4.8266,-0.60386,21.533,0,0.1459,0.13885,43,-120,1
1901,1900.1,4.7103,-0.72015,43.066,21.533,0.1682,0.16115,44,-119,1
2417.8,2416.8,4.5866,-0.84384,3186.9,3165.4,0.16069,0.15364,44,-119,1
2568.6,2567.7,4.4993,-0.93112,3186.9,3165.4,0.17891,0.17186,44,-119,1
2662.8,2661.8,4.4186,-1.0118,3208.4,3186.9,0.20847,0.20142,44,-119,1
2936.9,2935.9,4.3919,-1.0386,3208.4,3186.9,0.22231,0.21526,44,-119,1
3087.8,3086.9,4.3697,-1.0607,3208.4,3186.9,0.23316,0.22611,44,-119,1
3244.8,3243.8,4.4477,-0.98274,3230,3208.4,0.25563,0.24858,43,-120,1
3382.4,3381.4,4.4744,-0.956,3251.5,3230,0.221,0.21395,43,-120,1
3305.5,3304.5,4.4497,-0.9807,3230,3208.4,0.26621,0.25916,43,-120,1
3171.3,3170.4,4.6028,-0.82757,3208.4,3186.9,0.2711,0.26405,44,-119,1
2799.7,2798.7,4.6172,-0.81319,1378.1,1356.6,0.22669,0.21964,45,-118,1
2312.9,2311.9,4.7254,-0.705,1378.1,1356.6,0.18859,0.18154,45,-118,1
2337.4,2336.4,5.1554,-0.27497,1356.6,1335.1,0.16009,0.15304,46,-117,1
1970.7,1969.7,5.3852,-0.045186,64.6,43.066,0.13445,0.12739,49,-114,1
1955.1,1954.2,5.429,-0.0014512,43.066,21.533,0.11249,0.10544,156,-7,1
1889.5,1888.5,5.3507,-0.079718,21.533,0,0.1307,0.12365,51,-112,1
1989,1988.1,5.3313,-0.099064,43.066,21.533,0.13158,0.12453,48,-115,1
2124.4,2123.4,5.2242,-0.2062,1356.6,1335.1,0.15691,0.14986,46,-117,1
2422,2421,5.2627,-0.16767,43.066,21.533,0.12675,0.1197,44,-119,1
2521.4,2520.4,5.3128,-0.11764,1399.7,1378.1,0.1164,0.10935,43,-120,1
2255.1,2254.2,5.2869,-0.14354,1464.3,1442.7,0.11054,0.10348,39,-124,1
2199.7,2198.8,5.0158,-0.41463,1485.8,1464.3,0.15964,0.15259,37,-126,1
2352.9,2351.9,4.9319,-0.49849,1507.3,1485.8,0.13139,0.12434,35,-128,1
3597,3596,5.1597,-0.27067,1507.3,1485.8,0.092875,0.085824,124,-39,1
4422.8,4421.8,5.256,-0.17444,1507.3,1485.8,0.057401,0.05035,37,-126,1
3672.8,3671.8,5.1542,-0.27616,1485.8,1464.3,0.08318,0.076129,35,-128,1
2736.9,2736,4.9709,-0.45947,1485.8,1464.3,0.092886,0.085834,129,-34,1
3013.4,3012.4,4.8671,-0.56331,1464.3,1442.7,0.12748,0.12043,38,-125,1
3229.4,3228.5,4.877,-0.55344,1442.7,1421.2,0.12965,0.12259,40,-123,1
3237.5,3236.5,5.0438,-0.38661,1421.2,1399.7,0.12023,0.11318,41,-122,1
2668.8,2667.9,4.9221,-0.50828,1399.7,1378.1,0.12596,0.11891,43,-120,1
1589.4,1588.4,5.1555,-0.27487,1399.7,1378.1,0.087958,0.080907,44,-119,1
1620.8,1619.8,5.2945,-0.13594,925.93,904.39,0.060281,0.05323,48,-115,1
1586.2,1585.2,5.3528,-0.077562,43.066,21.533,0.047789,0.040738,145,-18,1
2121.5,2120.5,5.3301,-0.10035,21.533,0,0.047397,0.040346,69,-94,1
1951.5,1950.5,5.1705,-0.25992,64.6,43.066,0.10721,0.10016,14,-149,1
777.11,776.14,5.2987,-0.1317,64.6,43.066,0.061271,0.05422,13,-150,1
311.19,310.23,5.3344,-0.095963,21.533,0,0.029734,0.022683,17,-146,1
6.954,5.9859,5.4943,0,21.533,0,0.027203,0.020152,17,-146,1
16.718,15.75,5.5359,0,43.066,21.533,0.019844,0.012793,92,-71,1
6.7862,5.8181,5.4832,-0.052712,64.6,43.066,0.022248,0.015197,73,-90,1
94.452,93.484,5.4747,-0.061249,21.533,0,0.023471,0.01642,10,-153,1
43.026,42.058,5.5393,0,21.533,0,0.028024,0.020973,82,-81,1
29.706,28.738,5.6391,0,64.6,43.066,0.018641,0.01159,42,-121,1
14.611,13.643,5.4984,-0.1407,64.6,43.066,0.020087,0.013036,86,-77,1
67.228,66.26,5.4859,-0.15313,21.533,0,0.018305,0.011254,14,-149,1
61.012,60.044,5.6706,0,43.066,21.533,0.0342,0.027149,53,-110,0
233.77,232.81,5.556,-0.11463,64.6,43.066,0.031847,0.024796,27,-136,0
165.48,164.51,5.6471,-0.02347,64.6,43.066,0.033088,0.026037,51,-112,0
168.73,167.76,5.5641,-0.1065,21.533,0,0.038547,0.031496,97,-66,0
276.44,275.47,5.4003,-0.27029,21.533,0,0.027727,0.020676,88,-75,0
225,224.03,5.5682,-0.1024,64.6,43.066,0.025498,0.018447,88,-75,0
