@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.15654,0.10519,4,-14,0
0.20951,0.15816,6,-12,0
0.14665,0.095302,3,-15,0
0.17879,0.12744,5,-13,0
0.17364,0.12229,2,-16,0
0.28563,0.23428,3,-15,0
0.068989,0.017639,5,-13,0
0.35832,0.30697,2,-16,0
0.55432,0.50297,3,-15,0
0.46207,0.41072,3,-15,0
0.7551,0.70375,3,-15,0
0.41816,0.36681,3,-15,0
0.49879,0.44744,3,-15,0
0.63965,0.5883,3,-15,1
0.6975,0.64615,4,-14,1
0.75883,0.70748,4,-14,1
0.63028,0.57894,3,-15,1
0.75868,0.70733,3,-15,1
0.63369,0.58234,3,-15,1
0.63605,0.5847,2,-16,1
0.43266,0.38131,2,-16,1
0.51425,0.4629,3,-15,1
0.58183,0.53048,3,-15,1
0.60589,0.55454,3,-15,1
0.36722,0.31587,3,-15,1
0.57306,0.52171,4,-14,1
0.66991,0.61856,3,-15,1
0.35128,0.29993,4,-14,1
0.49875,0.4474,3,-15,1
0.60304,0.55169,3,-15,1
0.64632,0.59498,3,-15,1
0.49675,0.4454,3,-15,1
0.51322,0.46187,3,-15,1
0.61658,0.56523,3,-15,1
0.65433,0.60298,3,-15,1
0.74419,0.69284,3,-15,1
0.64233,0.59098,3,-15,1
0.75044,0.69909,3,-15,1
0.54629,0.49494,3,-15,1
0.56214,0.51079,3,-15,1
0.53979,0.48844,2,-16,1
0.94932,0.89797,2,-16,1
1.0256,0.97427,2,-16,1
0.92019,0.86884,2,-16,1
0.79806,0.74672,3,-15,1
0.78138,0.73003,2,-16,1
0.56917,0.51782,3,-15,1
0.49561,0.44426,3,-15,1
0.52162,0.47027,3,-15,1
0.37738,0.32603,4,-14,1
0.33273,0.28138,4,-14,1
0.28061,0.22926,8,-10,1
0.33882,0.28747,5,-13,1
0.34772,0.29637,5,-13,1
0.35283,0.30148,9,-9,1
0.44472,0.39337,9,-9,1
0.36695,0.3156,8,-10,1
0.32549,0.27414,9,-9,1
0.28545,0.2341,9,-9,1
0.35681,0.30546,9,-9,1
0.25877,0.20742,8,-10,1
0.26531,0.21396,9,-9,1
0.48418,0.43283,8,-10,1
0.37305,0.3217,9,-9,1
0.34348,0.29213,9,-9,1
0.3401,0.28875,10,-8,1
0.5387,0.48735,10,-8,1
0.34484,0.29349,7,-11,1
0.49508,0.44373,10,-8,1
0.65444,0.60309,9,-9,1
0.4727,0.42135,7,-11,1
0.38651,0.33516,9,-9,1
0.46086,0.40951,9,-9,1
0.41357,0.36222,9,-9,1
0.37049,0.31914,10,-8,1
0.38609,0.33474,10,-8,1
0.49741,0.44606,10,-8,1
0.44076,0.38942,10,-8,1
0.43753,0.38618,8,-10,1
0.59689,0.54555,6,-12,1
1.0878,1.0364,10,-8,1
1.0477,0.99634,9,-9,1
1.09,1.0386,6,-12,1
1.0052,0.95389,6,-12,1
0.89669,0.84534,6,-12,1
0.9525,0.90115,8,-10,1
0.97054,0.91919,8,-10,1
0.88617,0.83482,6,-12,1
1.0366,0.98529,3,-15,1
1.2572,1.2059,3,-15,1
1.2717,1.2204,3,-15,1
1.3664,1.315,3,-15,1
1.1944,1.143,3,-15,1
1.2633,1.2119,3,-15,1
1.4175,1.3661,3,-15,1
1.493,1.4417,3,-15,1
1.3576,1.3062,3,-15,1
1.0877,1.0364,3,-15,1
1.1193,1.068,3,-15,1
1.1528,1.1015,3,-15,1
1.2494,1.198,3,-15,1
1.2692,1.2178,3,-15,1
1.1978,1.1464,3,-15,1
1.2398,1.1884,3,-15,1
1.3537,1.3024,4,-14,1
1.3345,1.2832,5,-13,1
1.2196,1.1683,2,-16,1
1.1587,1.1074,2,-16,1
1.0331,0.98179,3,-15,1
1.1807,1.1294,2,-16,1
1.1302,1.0788,2,-16,1
1.1469,1.0956,2,-16,1
1.1707,1.1194,3,-15,1
1.2881,1.2367,3,-15,1
1.3808,1.3295,2,-16,1
1.1969,1.1456,3,-15,1
0.8599,0.80855,4,-14,1
0.8355,0.78415,7,-11,1
0.9124,0.86105,5,-13,1
0.68328,0.63193,8,-10,1
0.74352,0.69217,3,-15,1
0.48867,0.43732,4,-14,1
0.57609,0.52474,4,-14,1
0.6011,0.54975,3,-15,1
0.30966,0.25831,4,-14,1
0.48159,0.43025,3,-15,1
0.46072,0.40937,3,-15,1
0.36497,0.31363,3,-15,1
0.25166,0.20032,9,-9,1
0.17767,0.12632,7,-11,0
0.3735,0.32216,5,-13,0
0.3584,0.30705,9,-9,0
0.23794,0.18659,9,-9,0
0.078747,0.027397,10,-8,0
0.019561,0,4,-14,0
0.082619,0.063058,5,-13,0
0.14345,0.12389,7,-11,0
0.22004,0.20048,6,-12,0
0.28711,0.26755,6,-12,0
0.51909,0.49953,5,-13,0
0.49185,0.47229,6,-12,0
0.56879,0.54923,7,-11,0
0.44856,0.429,9,-9,0
0.29674,0.27718,9,-9,0
0.20713,0.18757,9,-9,0
0.21664,0.19708,10,-8,0
0.25562,0.23606,15,-3,0
0.31306,0.2935,13,-5,0
0.4377,0.41814,7,-11,0
0.41008,0.39052,9,-9,0
0.13217,0.11261,9,-9,0
0.35065,0.33109,6,-12,0
0.52625,0.50668,6,-12,0
0.49464,0.47508,3,-15,0
0.4243,0.40474,4,-14,0
0.34863,0.32907,6,-12,0
0.20686,0.1873,4,-14,0
0.26049,0.24093,4,-14,0
0.21527,0.19571,3,-15,0
0,0,1,0,0
0,0,1,0,0
0.00038006,0.00038006,3,0,0
0,0,1,-2,0
0,0,1,-2,0
0,0,1,-2,0
0,0,1,-2,0
0,0,1,-2,0
0,0,1,-2,0
0.084017,0.084017,3,0,0
0.421,0.421,3,0,0
0.80435,0.80435,3,0,1
1.1924,1.1924,3,0,1
1.1965,1.1965,3,0,1
1.2138,1.2138,3,0,1
0.99951,0.99951,3,0,1
0.90138,0.90138,3,0,1
1.1405,1.1405,3,0,1
1.2291,1.2291,3,0,1
1.04,1.04,3,0,1
0.62397,0.62397,3,0,1
0.67615,0.67615,3,0,1
0.92943,0.92943,3,0,1
0.75761,0.75761,3,0,1
0.49922,0.49922,3,0,1
0.4441,0.4441,3,0,1
0.84942,0.84942,3,0,1
1.0981,1.0981,3,0,1
0.87679,0.87679,3,0,1
0.80353,0.80353,3,0,1
1.0555,1.0555,3,0,1
1.1708,1.1708,3,0,1
1.1463,1.1463,3,0,1
1.2094,1.2094,3,0,1
1.3621,1.3621,3,0,1
1.0536,1.0536,3,0,1
0.58311,0.58311,3,0,1
0.59852,0.59852,3,0,1
0.84488,0.84488,4,0,1
0.57979,0.57979,4,0,1
0.48921,0.48921,4,0,1
0.60488,0.60488,4,0,1
0.50075,0.50075,4,0,1
0.53021,0.53021,3,-1,1
0.61133,0.61133,4,0,1
0.34347,0.34347,3,-1,1
0.22722,0.22722,3,-1,1
0.29732,0.29732,3,-1,1
0.23924,0.23924,2,-2,1
0.22329,0.22329,2,-2,1
0.28028,0.28028,2,-2,1
0.11288,0.11288,2,-2,1
0.053241,0.053241,1,-3,1
0,0,1,-3,1
0.11642,0.11642,2,-2,1
0.15061,0.15061,2,-2,1
0.24205,0.24205,2,-2,1
0.038935,0.038935,1,-3,1
0.0059192,0.0059192,1,-3,1
0.047506,0.047506,3,-1,1
0.10585,0.10585,2,-2,1
0.013945,0.013945,3,-1,1
0,0,1,-3,1
0,0,1,-3,1
0,0,1,-3,1
0.032043,0.032043,3,-1,1
0.024783,0.024783,4,0,1
0.095814,0.095814,3,-1,1
0.16966,0.16966,3,-1,1
0.092757,0.092757,4,0,1
0.095059,0.095059,3,-1,1
0.09077,0.09077,3,-1,1
0.27032,0.27032,3,-1,1
0.17826,0.17826,3,-1,1
0.15043,0.15043,3,-1,1
0.20534,0.20534,3,-1,1
0.12901,0.12901,4,0,1
0.16516,0.16516,3,-1,1
0.25267,0.25267,3,-1,1
0.27439,0.27439,3,-1,1
0.32644,0.32644,3,-1,1
0.20803,0.20803,3,-1,1
0.22643,0.22643,5,0,1
0.27121,0.27121,6,0,1
0.19693,0.19693,4,-2,1
0.22339,0.22339,3,-3,1
0.34295,0.34295,6,0,1
0.32082,0.32082,8,0,1
0.32777,0.32777,8,0,1
0.33326,0.33326,5,-3,1
0.33151,0.33151,4,-4,1
0.26563,0.26563,3,-5,1
0.14251,0.14251,3,-5,1
0.22454,0.22454,4,-4,1
0.48287,0.48287,5,-3,1
0.36122,0.36122,3,-5,1
0.27219,0.27219,3,-5,1
0.2202,0.2202,3,-5,1
0.33841,0.33841,6,-2,1
0.26864,0.26864,6,-2,1
0.13869,0.13869,5,-3,1
0.13195,0.13195,4,-4,1
0.22856,0.22856,4,-4,1
0.16317,0.16317,3,-5,1
0.094569,0.094569,4,-4,1
0.16233,0.16233,4,-4,1
0.49147,0.49147,3,-5,1
0.28898,0.28898,3,-5,1
0.17057,0.17057,3,-5,1
0.21028,0.21028,4,-4,1
0.57373,0.57373,3,-5,1
0.61806,0.61806,3,-5,1
0.45557,0.45557,6,-2,1
0.32692,0.32692,5,-3,1
0.22824,0.22824,6,-2,1
0.19927,0.19927,6,-2,1
0.30185,0.30185,6,-2,1
0.37069,0.37069,7,-1,1
0.53769,0.53769,8,0,1
0.50577,0.50577,8,0,1
0.63003,0.63003,9,0,1
0.45599,0.45599,8,-1,1
0.38846,0.38846,8,-1,1
0.45789,0.45789,9,0,1
0.48455,0.48455,9,0,1
0.39069,0.39069,10,0,1
0.41433,0.41433,9,-1,1
0.49663,0.49663,9,-1,1
0.53007,0.53007,10,0,1
0.85885,0.85885,10,0,1
1.0588,1.0588,10,0,1
1.1359,1.1359,10,0,1
1.0518,1.0518,10,0,1
0.93907,0.93907,10,0,1
0.90282,0.90282,7,-3,1
0.75799,0.75799,6,-4,1
0.75292,0.75292,6,-4,1
0.61027,0.61027,7,-3,1
0.70348,0.70348,8,-2,1
0.69169,0.69169,7,-3,1
0.81356,0.81356,7,-3,1
0.70132,0.70132,8,-2,1
0.72451,0.72451,9,-1,1
0.65568,0.65568,6,-4,1
0.73925,0.73925,7,-3,1
0.65516,0.65516,5,-5,1
0.53602,0.53602,5,-5,1
0.54645,0.54645,10,0,1
0.59805,0.59805,10,0,1
0.67403,0.67403,10,0,1
0.71139,0.71139,10,0,1
0.46834,0.46834,10,0,1
0.60526,0.60526,11,0,1
0.50171,0.50171,11,0,1
0.65926,0.65926,11,0,1
0.76169,0.76169,10,-1,1
0.96888,0.96888,9,-2,1
0.67194,0.67194,8,-3,1
0.76253,0.76253,9,-2,1
0.7799,0.7799,9,-2,1
0.82029,0.82029,8,-3,1
0.63518,0.63518,7,-4,1
0.79577,0.79577,6,-5,1
0.81663,0.81663,6,-5,1
0.70483,0.70483,6,-5,1
0.97824,0.97824,11,0,1
0.81065,0.81065,11,0,1
0.65942,0.65942,10,-1,1
0.60008,0.60008,10,-1,1
0.92453,0.92453,10,-1,1
0.92887,0.92887,10,-1,1
0.6402,0.6402,9,-2,1
0.85468,0.85468,11,0,1
0.7692,0.7692,11,0,1
0.9214,0.9214,11,0,1
0.87551,0.87551,11,0,1
0.73767,0.73767,10,-1,1
0.76485,0.76485,10,-1,1
0.87338,0.87338,10,-1,1
0.73168,0.73168,10,-1,1
0.74857,0.74857,10,-1,1
0.97675,0.97675,10,-1,1
0.95028,0.95028,10,-1,1
0.57548,0.57548,10,-1,1
0.62611,0.62611,10,-1,1
0.78124,0.78124,10,-1,1
0.68333,0.68333,10,-1,1
0.9183,0.9183,10,-1,1
0.79796,0.79796,10,-1,1
0.69024,0.69024,9,-2,1
0.58626,0.58626,10,-1,1
0.48972,0.48972,10,-1,1
0.54185,0.54185,10,-1,1
0.47962,0.47962,10,-1,1
0.39148,0.39148,10,-1,1
0.30899,0.30899,10,-1,1
0.21704,0.21704,9,-2,1
0.23013,0.23013,10,-1,1
0.1958,0.1958,10,-1,1
0.14602,0.14602,10,-1,1
0.19168,0.19168,4,-7,1
0.11001,0.11001,4,-7,1
0.1042,0.1042,4,-7,1
0.16031,0.16031,5,-6,1
0.18765,0.18765,6,-5,1
0.19961,0.19961,4,-7,1
0.3632,0.3632,3,-8,1
0.32245,0.32245,4,-7,1
0.27717,0.27717,6,-5,1
0.24773,0.24773,8,-3,1
0.17975,0.17975,8,-3,1
0.3598,0.3598,8,-3,1
0.33025,0.33025,7,-4,1
0.20145,0.20145,7,-4,1
0.26471,0.26471,6,-5,1
0.56185,0.56185,3,-8,1
0.50996,0.50996,3,-8,1
0.19952,0.19952,3,-8,1
0.090968,0.090968,3,-8,1
0.078356,0.078356,3,-8,1
0.13256,0.13256,3,-8,1
0.065207,0.065207,3,-8,1
0.088935,0.088935,3,-8,1
0.15699,0.15699,3,-8,1
0.29259,0.29259,3,-8,1
0.040188,0.040188,3,-8,1
0.077746,0.077746,2,-9,1
0.036567,0.036567,2,-9,1
0.054973,0.054973,2,-9,1
0.01899,0.01899,3,-8,1
0.045911,0.045911,4,-7,1
0.059753,0.059753,6,-5,1
0.012942,0.012942,1,-10,1
0.011396,0.011396,1,-10,1
0.050328,0.050328,2,-9,1
0.1191,0.1191,2,-9,1
0.06698,0.06698,3,-8,1
0.038454,0.038454,1,-10,1
0,0,1,-10,1
0.0046868,0.0046868,2,-9,1
0.020958,0.020958,2,-9,1
0.045149,0.045149,1,-10,1
0.044102,0.044102,1,-10,1
0.029745,0.029745,3,-8,1
0.13246,0.13246,3,-8,1
0.15316,0.15316,3,-8,1
0.14033,0.14033,4,-7,1
0.049915,0.049915,3,-8,1
0.05123,0.05123,7,-4,1
0.08184,0.08184,6,-5,1
0.03476,0.03476,3,-8,1
0.034752,0.034752,11,0,1
0.006124,0.006124,7,-4,1
0.066538,0.066538,6,-5,1
0.063633,0.063633,6,-5,1
0.001928,0.001928,1,-10,1
8.8582e-05,8.8582e-05,1,-10,1
0.10373,0.10373,4,-7,1
0.3266,0.3266,4,-7,1
0.060929,0.060929,15,0,1
0.0051185,0.0051185,14,-1,0
0.044404,0.044404,20,0,0
0.061984,0.061984,17,-3,0
0.023524,0.023524,12,-8,0
0.0068213,0.0068213,8,-12,0
0.012904,0.012904,12,-8,0
0.0011836,0.0011836,3,-17,0
0.00023342,0.00023342,1,-19,0
0,0,1,-19,0
0.0029961,0.0029961,1,-19,0
0.022247,0.022247,4,-16,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
1.6451e-05,1.6451e-05,2,-18,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0.016819,0.016819,3,-17,0
0,0,1,-19,0
0.004871,0.004871,8,-12,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0.012308,0.012308,3,-17,0
0.00033868,0.00033868,1,-19,0
0,0,1,-19,0
7.6873e-05,7.6873e-05,1,-19,0
0.083073,0.083073,2,-18,0
0.32385,0.32385,3,-17,1
0.261,0.261,3,-17,1
0.43787,0.43787,3,-17,1
0.44606,0.44606,3,-17,1
0.38186,0.38186,3,-17,1
0.35022,0.35022,3,-17,1
0.52552,0.52552,3,-17,1
0.90737,0.90737,3,-17,1
0.70999,0.70999,5,-15,1
0.58682,0.58682,6,-14,1
0.60837,0.60837,5,-15,1
1.0271,1.0271,3,-17,1
0.78747,0.78747,3,-17,1
0.45654,0.45654,3,-17,1
0.47908,0.47908,2,-18,1
0.71551,0.71551,3,-17,1
0.554,0.554,3,-17,1
0.28185,0.28185,2,-18,1
0.32925,0.32925,2,-18,1
0.33643,0.33643,3,-17,1
0.2061,0.2061,2,-18,1
0.21662,0.21662,3,-17,1
0.32502,0.32502,7,-13,1
0.25551,0.25551,8,-12,1
0.27867,0.27867,7,-13,1
0.29506,0.29506,8,-12,1
0.49702,0.49702,9,-11,1
0.36836,0.36836,8,-12,1
0.55235,0.55235,9,-11,1
0.48511,0.48511,8,-12,1
0.59149,0.59149,8,-12,1
0.59742,0.59742,8,-12,1
0.41479,0.41479,8,-12,1
0.3111,0.3111,8,-12,1
0.34953,0.34953,9,-11,1
0.19426,0.19426,8,-12,1
0.36438,0.36438,7,-13,1
0.44452,0.44452,5,-15,1
0.40127,0.40127,7,-13,1
0.23722,0.23722,9,-11,1
0.30399,0.30399,10,-10,1
0.3357,0.3357,10,-10,1
0.43674,0.43674,9,-11,1
0.48936,0.48936,10,-10,1
0.37316,0.37316,10,-10,1
0.24256,0.24256,10,-10,1
0.31062,0.31062,11,-9,1
0.29303,0.29303,12,-8,1
0.39326,0.39326,11,-9,1
0.63983,0.63983,11,-9,1
0.8335,0.8335,10,-10,1
0.76963,0.76963,6,-14,1
0.73919,0.73919,6,-14,1
0.51732,0.51732,11,-9,1
0.50411,0.50411,11,-9,1
0.78665,0.78665,6,-14,1
0.79262,0.79262,8,-12,1
0.6964,0.6964,6,-14,1
0.53632,0.53632,7,-13,1
0.36154,0.36154,11,-9,1
0.25789,0.25789,10,-10,1
0.2926,0.2926,11,-9,1
0.37051,0.37051,9,-11,1
0.35566,0.35566,9,-11,1
0.40663,0.40663,11,-9,1
0.47782,0.47782,12,-8,1
0.63918,0.63918,11,-9,1
0.74206,0.74206,11,-9,1
0.67014,0.67014,11,-9,1
0.52416,0.52416,12,-8,1
0.42624,0.42624,10,-10,1
0.41292,0.41292,11,-9,1
0.53273,0.53273,10,-10,1
0.59853,0.59853,9,-11,1
0.38705,0.38705,8,-12,1
0.60308,0.60308,11,-9,1
0.57097,0.57097,11,-9,1
0.46852,0.46852,11,-9,1
0.40972,0.40972,10,-10,1
0.70291,0.70291,11,-9,1
0.44978,0.44978,8,-12,1
0.7093,0.7093,10,-10,1
0.86446,0.86446,10,-10,1
0.89754,0.89754,11,-9,1
0.64046,0.64046,9,-11,1
0.6278,0.6278,11,-9,1
0.67425,0.67425,10,-10,1
0.7945,0.7945,9,-11,1
0.82899,0.82899,11,-9,1
0.84941,0.84941,11,-9,1
0.76208,0.76208,11,-9,1
0.74024,0.74024,11,-9,1
1.0331,1.0331,11,-9,1
0.68942,0.68942,11,-9,1
0.75496,0.75496,8,-12,1
0.98915,0.98915,8,-12,1
0.92146,0.92146,9,-11,1
0.8397,0.8397,11,-9,1
0.65227,0.65227,11,-9,1
0.84742,0.84742,11,-9,1
0.86117,0.86117,11,-9,1
0.76792,0.76792,11,-9,1
0.95556,0.95556,9,-11,1
0.62264,0.62264,8,-12,1
0.69804,0.69804,11,-9,1
0.6275,0.6275,11,-9,1
0.37473,0.37473,11,-9,1
0.46074,0.46074,10,-10,1
0.43411,0.43411,10,-10,1
0.40706,0.40706,10,-10,1
0.27777,0.27777,9,-11,1
0.33044,0.33044,3,-17,1
0.46787,0.46787,3,-17,1
0.35433,0.35433,3,-17,1
0.35212,0.35212,3,-17,1
0.34778,0.34778,3,-17,1
0.25035,0.25035,3,-17,1
0.071632,0.071632,3,-17,1
0,0,1,-19,1
0.018721,0.018721,2,-18,1
0.014773,0.014773,1,-19,1
0,0,1,-19,1
0,0,1,-19,1
0,0,1,-19,1
0,0,1,-19,1
0.0013992,0.0013992,3,-17,1
0.011069,0.011069,5,-15,1
0.0069844,0.0069844,2,-18,1
0.0079707,0.0079707,2,-18,1
0.10598,0.10598,5,-15,1
0.053927,0.053927,3,-17,1
0.03203,0.03203,4,-16,1
0.17873,0.17873,3,-17,1
0.16473,0.16473,2,-18,1
0.16081,0.16081,3,-17,1
0.14479,0.14479,3,-17,1
0.60994,0.60994,3,-17,1
0.64485,0.64485,3,-17,1
0.30011,0.30011,3,-17,1
0.43493,0.43493,3,-17,1
0.68211,0.68211,3,-17,1
0.84941,0.84941,3,-17,1
0.60503,0.60503,3,-17,1
0.68579,0.68579,3,-17,1
0.78335,0.78335,3,-17,1
0.76499,0.76499,3,-17,1
0.55913,0.55913,3,-17,1
0.62151,0.62151,3,-17,1
0.64375,0.64375,3,-17,1
0.50207,0.50207,3,-17,1
0.31508,0.31508,3,-17,1
0.35476,0.35476,4,-16,1
0.4022,0.4022,3,-17,1
0.46319,0.46319,3,-17,1
0.4988,0.4988,3,-17,1
0.38127,0.38127,5,-15,1
0.3879,0.3879,4,-16,1
0.29532,0.29532,4,-16,1
0.45075,0.45075,4,-16,1
0.7434,0.7434,5,-15,1
0.44054,0.44054,5,-15,1
0.46131,0.46131,3,-17,1
0.59588,0.59588,3,-17,1
0.75948,0.75948,3,-17,1
0.50947,0.50947,3,-17,1
0.31406,0.31406,3,-17,1
0.49975,0.49975,3,-17,1
0.62775,0.62775,3,-17,1
0.51076,0.51076,3,-17,1
0.20768,0.20768,3,-17,1
0.20776,0.20776,3,-17,1
0.20085,0.20085,2,-18,1
0.01524,0.01524,1,-19,0
0,0,1,-19,0
0.033463,0.033463,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0.010577,0.010577,5,-15,0
0.022418,0.022418,2,-18,0
0,0,1,-19,0
0,0,1,-19,0
0.0020801,0.0020801,7,-13,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0.014767,0.014767,5,-15,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
6.8691e-05,6.8691e-05,2,-18,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0,0,1,-19,0
0.013726,0.013726,5,-15,0
0.024087,0.024087,2,-18,0
0.079745,0.079745,3,-17,1
0.39796,0.39796,3,-17,1
0.68023,0.68023,3,-14,1
0.53868,0.53868,3,-9,1
0.59566,0.59566,3,-9,1
0.7451,0.7451,3,-9,1
0.86839,0.86839,2,-10,1
0.45762,0.45762,2,-10,1
0.42781,0.42781,2,-10,1
0.51239,0.51239,2,-10,1
0.4779,0.4779,3,-9,1
0.49735,0.49735,2,-10,1
0.59756,0.59756,1,-11,1
0.83603,0.83603,3,-9,1
0.83084,0.83084,3,-9,1
0.53976,0.53976,3,-9,1
0.4323,0.4323,2,-10,1
0.42051,0.42051,2,-10,1
0.4915,0.4915,1,-11,1
0.56555,0.56555,1,-11,1
0.69447,0.69447,1,-11,1
0.56095,0.56095,1,-11,1
0.40197,0.40197,1,-11,1
0.32901,0.32901,1,-11,1
0.27771,0.27771,3,-9,1
0.3316,0.3316,1,-11,1
0.26643,0.26643,1,-11,1
0.34586,0.34586,1,-11,1
0.39849,0.39849,1,-11,1
0.182,0.182,2,-10,1
0.22462,0.22462,3,-9,1
0.38177,0.38177,3,-9,1
0.76827,0.76827,5,-7,1
0.30827,0.30827,5,-7,1
0.40083,0.40083,3,-9,1
0.31417,0.31417,7,-5,1
0.42042,0.42042,4,-8,1
0.2977,0.2977,9,-3,1
0.31446,0.31446,6,-6,1
0.44469,0.44469,8,-4,1
0.34197,0.34197,9,-3,1
0.3975,0.3975,8,-4,1
0.18454,0.18454,9,-3,1
0.47303,0.47303,10,-2,1
0.56126,0.56126,10,-2,1
0.54186,0.54186,10,-2,1
0.36922,0.36922,8,-4,1
0.38007,0.38007,11,-1,1
0.31764,0.31764,10,-2,1
0.30058,0.30058,11,-1,1
0.33442,0.33442,11,-1,1
0.46537,0.46537,9,-3,1
0.19883,0.19883,9,-3,1
0.32046,0.32046,6,-6,1
0.49509,0.49509,11,-1,1
0.40814,0.40814,6,-6,1
0.26847,0.26847,8,-4,1
0.36729,0.36729,11,-1,1
0.45051,0.45051,10,-2,1
0.4084,0.4084,7,-5,1
0.29614,0.29614,9,-3,1
0.34561,0.34561,7,-5,1
0.35365,0.35365,7,-5,1
0.52528,0.52528,6,-6,1
0.8962,0.8962,5,-7,1
0.85897,0.85897,5,-7,1
0.84325,0.84325,10,-2,1
0.62101,0.62101,11,-1,1
0.63954,0.63954,11,-1,1
0.78497,0.78497,11,-1,1
0.72993,0.72993,11,-1,1
0.80983,0.80983,11,-1,1
0.66677,0.66677,11,-1,1
0.55841,0.55841,9,-3,1
0.56404,0.56404,10,-2,1
0.46119,0.46119,11,-1,1
0.49282,0.49282,10,-2,1
0.4896,0.4896,10,-2,1
0.30521,0.30521,9,-3,1
0.36862,0.36862,11,-1,1
0.24921,0.24921,10,-2,1
0.35412,0.35412,11,-1,1
0.39475,0.39475,12,0,1
0.3341,0.3341,12,0,1
0.41359,0.41359,12,0,1
0.3266,0.3266,11,-1,1
0.37683,0.37683,8,-4,1
0.31674,0.31674,10,-2,1
0.32301,0.32301,8,-4,1
0.55731,0.55731,6,-6,1
0.42389,0.42389,6,-6,1
0.36759,0.36759,6,-6,1
0.65253,0.65253,6,-6,1
0.40029,0.40029,6,-6,1
0.34458,0.34458,9,-3,1
0.49112,0.49112,6,-6,1
0.41439,0.41439,6,-6,1
0.54648,0.54648,10,-2,1
0.43509,0.43509,10,-2,1
0.37495,0.37495,10,-2,1
0.27808,0.27808,7,-5,1
0.34771,0.34771,7,-5,1
0.358,0.358,6,-6,1
0.54095,0.54095,6,-6,1
0.40354,0.40354,8,-4,1
0.21801,0.21801,11,-1,1
0.30126,0.30126,9,-3,1
0.39211,0.39211,9,-3,1
0.32715,0.32715,10,-2,1
0.3553,0.3553,11,-1,1
0.48267,0.48267,10,-2,1
0.4183,0.4183,12,0,1
0.42233,0.42233,12,0,1
0.34644,0.34644,9,-3,1
0.33597,0.33597,12,0,1
0.38035,0.38035,11,-1,1
0.39238,0.39238,12,0,1
0.32704,0.32704,11,-1,1
0.37554,0.37554,12,0,1
0.51448,0.51448,10,-2,1
0.44943,0.44943,8,-4,1
0.24869,0.24869,7,-5,1
0.33941,0.33941,7,-5,1
0.3351,0.3351,7,-5,1
0.42737,0.42737,8,-4,1
0.49115,0.49115,10,-2,1
0.42407,0.42407,12,0,1
0.28722,0.28722,12,0,1
0.23063,0.23063,11,-1,1
0.20846,0.20846,6,-6,1
0.3554,0.3554,6,-6,1
0.21937,0.21937,8,-4,1
0.18188,0.18188,6,-6,1
0.13937,0.13937,8,-4,1
0.14219,0.14219,10,-2,1
0.13069,0.13069,9,-3,1
0.20694,0.20694,11,-1,1
0.39691,0.39691,11,-1,1
0.3604,0.3604,11,-1,1
0.31288,0.31288,11,-1,1
0.32878,0.32878,10,-2,1
0.40084,0.40084,3,-9,1
0.29073,0.29073,3,-9,1
0.30106,0.30106,3,-9,1
0.36288,0.36288,3,-9,1
0.49442,0.49442,3,-9,1
0.2989,0.2989,3,-9,1
0.14349,0.14349,3,-9,1
0.053171,0.053171,3,-9,1
0.013014,0.013014,1,-11,1
0,0,1,-11,0
0.0010628,0.0010628,1,-11,0
0.0039953,0.0039953,8,-4,0
0.045207,0.045207,6,-6,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0.00015147,0.00015147,1,-11,0
0.0001295,0.0001295,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0.017033,0.017033,4,-8,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0.00020099,0.00020099,2,-10,0
0.00084505,0.00084505,8,-4,0
0,0,1,-11,0
0.0075396,0.0075396,6,-6,0
0,0,1,-11,0
0.004949,0.004949,4,-8,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0.039281,0.039281,4,-8,0
0.00012514,0.00012514,2,-10,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0,0,1,-11,0
0.007039,0.007039,3,-9,0
