@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
1132.8,1129.7,5.0012,0.4365,947.46,925.93,1
1225,1221.9,4.9739,0.40925,947.46,925.93,1
1253.5,1250.4,4.9627,0.39809,947.46,925.93,1
1304,1300.9,4.9639,0.39929,947.46,925.93,1
1385,1381.9,4.9647,0.40007,947.46,925.93,1
1348.2,1345.1,4.9748,0.41016,925.93,904.39,1
1429.5,1426.4,4.9081,0.34343,925.93,904.39,1
1687.6,1684.5,4.9551,0.39049,925.93,904.39,1
1831.8,1828.7,4.8976,0.33293,1378.1,1356.6,1
2093.8,2090.7,4.9092,0.34452,3165.4,3143.8,1
2230,2226.9,4.7653,0.20065,3165.4,3143.8,1
2836,2832.9,4.8319,0.26721,3186.9,3165.4,1
2989.7,2986.6,4.7943,0.22969,3186.9,3165.4,1
3074.7,3071.6,4.8835,0.31887,3165.4,3143.8,1
2953.3,2950.2,4.8737,0.30905,3143.8,3122.3,1
2669.9,2666.8,5.2166,0.65193,3100.8,3079.2,1
2738.6,2735.5,5.3939,0.8292,2605.5,2584,1
3040.7,3037.6,5.3585,0.79382,2584,2562.5,1
3250.5,3247.4,5.2262,0.66154,3014.6,2993.1,1
3859,3855.9,5.2576,0.69296,3100.8,3079.2,1
3930.3,3927.2,5.1941,0.62943,3122.3,3100.8,1
4082.5,4079.4,5.1769,0.61226,3143.8,3122.3,1
4162.9,4159.8,5.2867,0.72205,3143.8,3122.3,1
5263.2,5260.1,5.2745,0.70988,2842.4,2820.8,1
5834.4,5831.3,5.3414,0.77678,3380.7,3359.2,1
5205.2,5202.1,5.1412,0.57655,3186.9,3165.4,1
3370.2,3367.1,5.0249,0.46027,2734.7,2713.2,1
2813.6,2808.8,5.0609,0.49621,2734.7,2713.2,1
2521,2516.2,5.1101,0.54544,2713.2,2691.7,1
2573.7,2567.8,5.2087,0.64404,2648.6,2627.1,1
2532.8,2526.9,5.235,0.67033,2605.5,2584,1
1881.5,1875.6,5.2364,0.67179,2519.4,2497.9,1
1684.4,1678.5,5.4154,0.85077,129.2,107.67,1
1329.4,1323.5,5.3816,0.81695,21.533,0,1
843.28,837.39,5.2913,0.72663,21.533,0,1
200.36,194.47,5.39,0.82533,21.533,0,1
113,107.11,5.2428,0.67811,43.066,21.533,1
101.45,95.56,5.2201,0.65543,21.533,0,1
129.22,123.32,5.3173,0.75261,21.533,0,1
131.73,125.84,5.4859,0.92127,129.2,107.67,1
205.89,200,5.3632,0.79855,129.2,107.67,1
163.85,157.96,5.3675,0.80289,129.2,107.67,1
237.12,231.22,5.0977,0.53308,129.2,107.67,1
157.54,151.65,5.1327,0.56807,107.67,86.133,0
206.69,200.8,4.9969,0.43221,129.2,107.67,0
188.71,182.82,5.0563,0.49168,129.2,107.67,0
67.023,61.129,5.2032,0.63854,107.67,86.133,0
47.419,41.525,5.1934,0.62877,64.6,43.066,0
71.627,65.732,5.0935,0.52888,107.67,86.133,0
76.754,70.86,5.0892,0.52451,129.2,107.67,0
62.368,56.473,5.2005,0.63588,129.2,107.67,0
74.595,68.701,5.0795,0.51483,107.67,86.133,0
74.91,69.016,5.0387,0.47404,150.73,129.2,0
148.83,142.94,5.0426,0.47799,107.67,86.133,0
495.32,489.43,5.2886,0.62693,107.67,86.133,1
958.43,952.53,5.3169,0.62232,1055.1,1033.6,1
1073.9,1068,5.0684,0.37377,947.46,925.93,1
1196.2,1190.3,5.058,0.36337,947.46,925.93,1
1131.5,1125.6,4.977,0.28241,925.93,904.39,1
1322.6,1316.7,4.962,0.26743,947.46,925.93,1
1579.8,1573.9,4.8906,0.19599,947.46,925.93,1
1603.6,1597.7,4.8804,0.1858,947.46,925.93,1
1379.8,1373.9,4.7359,0.041275,947.46,925.93,1
1534.2,1528.3,4.642,0,968.99,947.46,1
1530.4,1524.5,4.5579,0,968.99,947.46,1
1564.8,1558.9,4.719,0.16114,968.99,947.46,1
1656.2,1650.3,4.8563,0.29838,990.53,968.99,1
2023.9,2018,5.0261,0.46819,968.99,947.46,1
2408.6,2402.7,4.8184,0.26054,968.99,947.46,1
2662.4,2656.6,4.7957,0.23788,968.99,947.46,1
2827,2821.1,4.701,0.14315,2907,2885.4,1
3289.6,3283.7,4.6534,0.095502,2928.5,2907,1
3604.2,3598.3,4.668,0.11017,2971.6,2950,1
4770.2,4764.3,5.241,0.68316,2971.6,2950,1
4913.6,4907.7,5.3596,0.80169,2454.8,2433.3,1
3752.9,3747,5.3989,0.84103,2799.3,2777.8,1
3877.6,3871.7,5.4683,0.91041,21.533,0,1
3882.5,3876.6,5.4646,0.90677,21.533,0,1
4055.4,4049.5,5.5008,0.94297,2863.9,2842.4,1
3728.1,3722.2,5.468,0.91015,3402.2,3380.7,1
3542.3,3536.4,5.5517,0.99387,21.533,0,1
4064.6,4058.7,5.4331,0.87518,1421.2,1399.7,1
5031.3,5025.4,5.3996,0.8417,3316.1,3294.6,1
4412.8,4406.9,5.4359,0.87805,3122.3,3100.8,1
5280.8,5274.9,5.3481,0.79022,3273,3251.5,1
5643,5637.1,5.3371,0.77919,3337.6,3316.1,1
4004.7,3998.8,5.3844,0.8265,1658.1,1636.5,1
2673.3,2667.4,5.1643,0.60638,1636.5,1615,1
2241.1,2235.2,5.2956,0.73776,1593.5,1571.9,1
1616.7,1610.8,5.2689,0.71098,1442.7,1421.2,1
799.52,793.62,5.2299,0.672,64.6,43.066,1
481.88,475.99,5.2004,0.64251,64.6,43.066,1
257.06,251.17,5.1517,0.59386,86.133,64.6,1
296.09,290.19,5.0184,0.46048,107.67,86.133,1
146.46,140.56,5.0637,0.50581,129.2,107.67,1
119.6,113.7,4.9984,0.44057,129.2,107.67,1
125.48,119.58,5.0806,0.52275,107.67,86.133,1
183.97,178.08,5.1144,0.55654,150.73,129.2,0
154.88,148.98,5.4841,0.92622,107.67,86.133,0
153.86,147.97,5.4343,0.87646,64.6,43.066,0
104.82,98.925,5.4505,0.89263,107.67,86.133,0
108.91,103.01,5.2047,0.64686,107.67,86.133,0
255.1,249.21,5.3713,0.81343,129.2,107.67,1
2411.7,2405.8,5.1938,0.63595,107.67,86.133,1
1894.6,1888.7,5.3425,0.78462,107.67,86.133,1
2176.5,2170.6,5.3569,0.79899,2907,2885.4,1
2214.6,2208.7,5.3634,0.80557,3273,3251.5,1
1893.1,1887.2,5.4252,0.86729,3294.6,3273,1
1649.6,1643.7,5.3834,0.82553,86.133,64.6,1
2003.5,1997.6,5.3143,0.75644,3273,3251.5,1
1594.2,1588.3,5.2987,0.74086,129.2,107.67,1
1211.2,1205.3,5.3985,0.84067,107.67,86.133,1
1728.5,1722.6,5.2123,0.65438,86.133,64.6,1
1777.5,1771.6,5.2211,0.66326,2885.4,2863.9,1
1661.7,1655.8,5.2088,0.65094,2842.4,2820.8,1
2763.8,2757.9,5.1513,0.59341,2971.6,2950,1
1596.2,1590.3,4.794,0.23615,2691.7,2670.1,1
1400.7,1394.8,4.8497,0.29185,2627.1,2605.5,1
1149.5,1143.6,4.9243,0.36642,1292,1270.5,1
1460.6,1454.7,4.876,0.3181,107.67,86.133,1
1830.3,1824.4,4.9735,0.41567,2627.1,2605.5,1
2239.6,2233.7,4.7941,0.23628,2670.1,2648.6,1
2359.9,2354,4.7111,0.15319,2691.7,2670.1,1
2389.9,2384,4.9058,0.34792,2648.6,2627.1,1
1858.5,1852.6,4.8909,0.33306,1335.1,1313.5,1
1351.6,1345.7,4.9897,0.43187,1292,1270.5,1
1178.7,1172.9,5.1744,0.61648,1313.5,1292,1
805.33,799.44,5.1487,0.59085,107.67,86.133,1
463.79,457.89,5.0798,0.52193,129.2,107.67,1
189.71,183.81,5.056,0.49818,107.67,86.133,1
179.62,173.73,4.8916,0.33374,107.67,86.133,1
156.21,150.31,4.8396,0.2817,21.533,0,0
133.2,127.3,4.9902,0.43232,107.67,86.133,0
69.977,64.082,5.1416,0.58376,64.6,43.066,0
86.964,81.069,5.1453,0.58741,129.2,107.67,0
141.33,135.44,4.9752,0.41737,86.133,64.6,0
73.656,67.762,5.0861,0.52821,86.133,64.6,0
125.37,119.48,4.8782,0.32034,107.67,86.133,0
232.14,226.25,4.6848,0.1269,215.33,193.8,0
135.79,129.89,4.7993,0.24138,129.2,107.67,0
144.06,138.16,4.8437,0.28586,107.67,86.133,0
114.62,108.73,4.8694,0.31154,129.2,107.67,0
548.31,0,4.6538,0,732.13,0,0
436.11,0,4.9297,0.27593,150.73,0,0
447.75,11.648,4.9002,0.24641,1033.6,882.86,0
288.59,0,4.9927,0.3389,172.27,21.533,0
231.01,0,4.9332,0.27939,796.73,646,0
406.23,175.22,4.8068,0.15298,710.6,559.86,0
452.73,221.71,4.7177,0.06396,172.27,21.533,0
524.66,293.65,4.6544,0.00066701,796.73,646,0
638.32,407.3,4.5978,0,323,172.27,0
745.01,514,4.5963,0,323,172.27,0
1306,1075,4.3093,0,344.53,193.8,0
1534,1303,4.5639,0.25458,323,172.27,0
1853,1622,4.5441,0.23473,344.53,193.8,0
2073.4,1842.4,4.4483,0.13898,344.53,193.8,0
2108.2,1877.2,4.6019,0.29253,344.53,193.8,0
2434.5,2203.5,4.736,0.42671,344.53,193.8,0
2348.1,2117,4.5824,0.27312,538.33,387.6,0
2486.6,2255.6,4.5154,0.20608,538.33,387.6,0
2704.3,2473.2,4.3803,0.070925,516.8,366.06,0
2618.6,2387.5,4.4047,0.095355,538.33,387.6,0
2422.6,2191.6,4.4253,0.11594,538.33,387.6,1
2229.9,1998.9,4.5436,0.23432,538.33,387.6,1
1343.3,1112.3,4.7,0.39069,1162.8,1012.1,1
1162.6,931.58,4.6147,0.30541,1141.3,990.53,1
1568.3,1337.3,4.4305,0.12122,1119.7,968.99,1
1633.6,1402.6,4.2911,0,1119.7,968.99,1
1739.3,1508.3,4.2808,0,1098.2,947.46,1
2019.2,1788.2,4.1699,0,1098.2,947.46,1
1970.8,1739.8,4.7515,0.58167,1119.7,968.99,1
1958,1727,4.6636,0.49375,1119.7,968.99,1
1924.6,1693.6,4.6664,0.49655,1098.2,947.46,1
2374.2,2143.2,4.7568,0.58692,1098.2,947.46,1
2142.4,1911.4,4.7728,0.60288,1076.7,925.93,1
2506.5,2275.5,4.7141,0.54422,1076.7,925.93,1
2125.2,1894.2,4.8227,0.65281,1076.7,925.93,1
1818.9,1587.9,4.9589,0.78905,1055.1,904.39,1
2285.4,2054.4,4.8453,0.67546,1055.1,904.39,1
2999.1,2768.1,4.8914,0.72154,1055.1,904.39,1
3198.8,2967.7,4.8832,0.7133,1055.1,904.39,1
3140.1,2909.1,4.8784,0.70852,1055.1,904.39,1
3135.8,2904.8,4.7778,0.60793,516.8,366.06,1
2441.9,2210.8,4.8953,0.7254,1033.6,882.86,1
2123.5,1892.5,4.9532,0.78328,1033.6,882.86,1
2847.1,2616.1,4.7222,0.5523,516.8,366.06,1
2713.8,2482.8,4.6448,0.47489,1033.6,882.86,1
2459.8,2228.8,4.7197,0.54986,1033.6,882.86,1
2055.3,1824.3,4.8021,0.63223,1012.1,861.33,1
1831.2,1600.1,4.8137,0.64384,1012.1,861.33,1
1866.2,1635.2,4.7869,0.61705,1012.1,861.33,1
1937.9,1706.9,4.7432,0.57332,1012.1,861.33,1
2266.6,2035.5,4.6459,0.47603,1012.1,861.33,1
2138.3,1907.3,4.6767,0.50683,1012.1,861.33,1
1939.5,1708.5,4.5703,0.40043,1012.1,861.33,1
2215.7,1984.7,4.4783,0.30845,1012.1,861.33,1
2057.1,1826.1,4.4695,0.29959,1012.1,861.33,1
1923,1692,4.5959,0.42602,990.53,839.79,1
1667.6,1436.6,4.7957,0.62582,990.53,839.79,1
1833.2,1602.1,4.8837,0.71381,990.53,839.79,1
1721.3,1490.2,4.8534,0.68356,990.53,839.79,1
1413.3,1182.3,4.8851,0.71519,968.99,818.26,1
1297.9,1066.9,4.9017,0.73181,968.99,818.26,1
1344.9,1113.9,4.8404,0.67055,968.99,818.26,1
1077.6,846.61,4.8552,0.6853,968.99,818.26,1
1337.5,1106.4,4.7564,0.58652,968.99,818.26,1
1624.5,1393.5,4.6526,0.48272,968.99,818.26,1
1252.1,1021.1,4.7943,0.62444,947.46,796.73,1
1651.7,1420.7,4.751,0.58116,968.99,818.26,1
2120.6,1889.6,4.6679,0.49806,538.33,387.6,1
3110.2,2879.2,4.3665,0.19661,516.8,366.06,1
3211.1,2980.1,4.5782,0.40829,538.33,387.6,1
3941,3709.9,4.4238,0.25396,538.33,387.6,1
3665,3434,4.4259,0.25597,538.33,387.6,1
4076.3,3845.3,4.347,0.1771,516.8,366.06,1
4201.7,3970.7,4.3974,0.22751,516.8,366.06,1
3967.9,3736.9,4.5086,0.33876,516.8,366.06,1
3390.2,3159.1,4.5803,0.41046,495.26,344.53,1
3281.3,3050.3,4.5835,0.41357,495.26,344.53,1
3377.5,3146.5,4.5761,0.4062,495.26,344.53,1
2040.9,1809.9,4.7814,0.61149,215.33,64.6,1
2774.4,2543.4,4.5861,0.41617,409.13,258.4,1
2614.7,2383.7,4.7034,0.53353,387.6,236.87,1
2163.5,1932.5,4.6145,0.4446,387.6,236.87,1
998.12,767.1,4.8854,0.71556,473.73,323,1
893.65,662.64,4.823,0.65308,495.26,344.53,1
1234.4,1003.4,4.6557,0.4858,538.33,387.6,1
797.22,566.21,4.8579,0.68801,538.33,387.6,1
851.49,620.47,4.9234,0.75357,516.8,366.06,1
731.5,500.48,5.0426,0.87271,538.33,387.6,1
649.24,418.23,4.9914,0.82154,495.26,344.53,1
750.92,519.91,4.9427,0.77279,473.73,323,1
829.62,598.61,4.797,0.62707,387.6,236.87,1
788.89,557.88,4.9282,0.75835,495.26,344.53,1
1317,1086,4.7916,0.62175,473.73,323,1
1446.1,1215,4.817,0.64715,559.86,409.13,1
1781.9,1550.9,4.6697,0.49978,473.73,323,1
940.51,709.49,4.9255,0.75563,430.66,279.93,1
950.77,719.76,4.8788,0.70888,473.73,323,1
942.64,711.63,4.8515,0.68159,473.73,323,1
1002.9,771.89,5.0904,0.92056,430.66,279.93,1
1418.6,1187.6,4.9255,0.75566,473.73,323,1
1089.1,858.11,5.0491,0.87924,473.73,323,1
1132.7,901.64,5.0505,0.88057,387.6,236.87,1
1134.2,903.24,5.1156,0.9457,925.93,775.2,1
687.78,456.77,5.1295,0.95964,193.8,43.066,1
1030.2,799.19,4.9594,0.78955,430.66,279.93,1
1098.2,867.16,4.8059,0.63605,387.6,236.87,1
1187.3,956.24,4.8413,0.67146,193.8,43.066,1
1168.8,937.79,4.9441,0.77418,215.33,64.6,1
1005.5,774.48,4.8604,0.6905,193.8,43.066,1
984.09,753.08,4.797,0.62714,409.13,258.4,1
656.98,425.97,4.8194,0.64955,473.73,323,1
593.65,362.63,4.893,0.72309,107.67,0,1
384.13,153.12,5.104,0.93408,107.67,0,1
428.04,197.03,4.8099,0.64006,516.8,409.13,1
482.05,251.04,4.6585,0.48862,495.26,387.6,1
175.61,0,4.9491,0.77926,107.67,0,0
267.37,91.753,5.0228,0.8529,495.26,387.6,0
352.69,177.08,4.8206,0.65073,516.8,409.13,0
397.28,221.67,4.7839,0.61402,387.6,279.93,0
391.16,215.55,4.7556,0.58568,236.87,129.2,0
570.86,395.25,4.652,0.48215,344.53,236.87,0
756.92,581.31,4.5424,0.37256,366.06,258.4,0
448.24,272.62,4.7789,0.60901,387.6,279.93,0
209.26,33.65,4.8588,0.68892,387.6,279.93,0
452.49,276.87,4.6671,0.49722,409.13,301.46,0
506.65,331.04,4.6634,0.49349,753.66,646,1
453.71,278.09,4.82,0.65014,775.2,667.53,1
559.8,384.19,4.7964,0.62655,796.73,689.06,1
534.92,359.31,4.8121,0.64226,796.73,689.06,1
609.38,433.76,4.8723,0.70246,818.26,710.6,1
646,470.39,4.7504,0.58049,818.26,710.6,1
743.9,568.28,4.7178,0.54788,818.26,710.6,1
607.92,432.3,4.7737,0.6038,818.26,710.6,1
675.53,499.92,4.8792,0.70929,818.26,710.6,1
691.28,515.67,4.948,0.77813,818.26,710.6,1
815.87,640.25,4.8569,0.68705,818.26,710.6,1
966.12,790.51,4.768,0.59807,818.26,710.6,1
1024.7,849.12,4.794,0.6241,818.26,710.6,1
775.43,599.81,4.8712,0.70133,818.26,710.6,1
683.61,508,4.8611,0.69119,818.26,710.6,1
726.05,550.43,5.0792,0.90935,839.79,732.13,1
1002.8,827.22,5.2589,1.0891,129.2,21.533,1
794.07,618.45,5.1182,0.94836,882.86,775.2,1
937.13,761.52,4.9977,0.82782,882.86,775.2,1
1006.9,831.27,5.0112,0.84134,882.86,775.2,1
1049.5,873.85,4.9513,0.7814,882.86,775.2,1
1071.3,895.64,5.0418,0.87194,882.86,775.2,1
1117.9,942.27,5.0123,0.84238,882.86,775.2,1
1146.8,971.23,5.0215,0.8516,882.86,775.2,1
1181.8,1006.2,5.0298,0.85997,904.39,796.73,1
1337.1,1161.5,4.9837,0.81383,904.39,796.73,1
1707.8,1532.2,4.9084,0.73852,925.93,818.26,1
1673.4,1497.8,4.8624,0.6925,925.93,818.26,1
1812.9,1637.3,4.8592,0.68932,925.93,818.26,1
1769.8,1594.1,4.7796,0.60971,925.93,818.26,1
1848.9,1673.3,4.8018,0.63197,925.93,818.26,1
1970.2,1794.6,4.8099,0.64004,925.93,818.26,1
2360.1,2184.5,4.796,0.62612,925.93,818.26,1
2365.3,2189.7,4.7945,0.62465,947.46,839.79,1
2082.8,1907.2,4.7828,0.61295,947.46,839.79,1
2127.2,1951.6,4.8477,0.67787,925.93,818.26,1
2123,1947.3,4.8517,0.68185,925.93,818.26,1
2106.2,1930.6,4.8248,0.65496,925.93,818.26,1
2201.2,2025.6,4.82,0.65011,925.93,818.26,1
2314.4,2138.8,4.8646,0.69475,925.93,818.26,1
2145.9,1970.3,4.9136,0.74368,925.93,818.26,1
1787.5,1611.9,4.8295,0.65958,473.73,366.06,1
1429.3,1253.7,4.9633,0.79347,904.39,796.73,1
3600.8,3425.1,4.9694,0.79952,904.39,796.73,1
5692.1,5516.4,4.9472,0.77733,968.99,861.33,1
4229.6,4054,4.94,0.7701,495.26,387.6,1
8224.3,8048.7,4.8621,0.69223,452.2,344.53,1
7816.7,7641.1,4.859,0.68915,258.4,150.73,1
7498.4,7322.8,4.7845,0.61465,409.13,301.46,1
6817.7,6642.1,4.7542,0.58427,258.4,150.73,1
5804.4,5628.8,4.7443,0.57444,258.4,150.73,1
5453.1,5277.4,4.7009,0.53104,301.46,193.8,1
5144.1,4968.5,4.8026,0.63271,904.39,796.73,1
4943.9,4768.2,4.7142,0.54436,430.66,323,1
4301.9,4126.3,4.697,0.52707,430.66,323,1
3716.2,3540.6,5.1403,0.97047,107.67,0,1
4036.3,3860.7,5.1799,1.01,107.67,0,1
2777.2,2601.6,5.0741,0.90419,925.93,818.26,1
3199,3023.4,4.9219,0.75204,86.133,0,1
2733.5,2557.9,4.8868,0.71687,107.67,21.533,1
2004.3,1828.7,5.0351,0.86525,107.67,21.533,1
2389.6,2214,4.9469,0.77699,279.93,193.8,1
2602.6,2427,4.8971,0.72717,925.93,839.79,1
2853.6,2678,5.0002,0.83031,107.67,21.533,1
3210.7,3035,5.28,1.1101,947.46,861.33,1
4577.4,4401.8,5.4309,1.261,947.46,861.33,1
3637.1,3461.5,5.2254,1.0555,366.06,279.93,1
3540.7,3365.1,5.1956,1.0258,344.53,258.4,1
3221.9,3046.3,5.0368,0.86696,344.53,258.4,1
3452.6,3277,5.0168,0.84696,344.53,258.4,1
2589.1,2413.5,5.0809,0.91107,947.46,861.33,1
2107.9,1932.3,5.0793,0.90943,947.46,861.33,1
2738.4,2562.8,4.9905,0.8206,947.46,861.33,1
2354.8,2179.2,4.8972,0.72735,947.46,861.33,1
2233.8,2058.2,4.9691,0.79926,947.46,861.33,1
2151.5,1975.9,4.9354,0.7655,947.46,861.33,1
2150.5,1974.9,4.9071,0.73727,947.46,861.33,1
2213.8,2038.2,4.8817,0.71181,968.99,882.86,1
2259,2083.4,4.81,0.64012,947.46,861.33,1
2338.7,2163.1,4.7902,0.62034,947.46,861.33,1
2386.9,2211.3,4.7128,0.54287,947.46,861.33,1
2273.1,2097.5,4.7388,0.56893,968.99,882.86,1
2268.6,2093,4.726,0.55608,947.46,861.33,1
2326.3,2150.7,4.7284,0.55856,947.46,861.33,1
2207,2031.4,4.7228,0.55295,947.46,861.33,1
2014.3,1838.7,4.6681,0.49818,947.46,861.33,1
1882.8,1707.2,4.6723,0.50242,947.46,861.33,1
1912.7,1737.1,4.6683,0.49845,947.46,861.33,1
1859.5,1683.8,4.657,0.48708,947.46,861.33,1
1902.4,1726.8,4.6778,0.50796,947.46,861.33,1
1835.6,1660,4.6601,0.49022,947.46,861.33,1
1820.8,1645.2,4.7352,0.56536,947.46,861.33,1
1792.2,1616.6,4.7486,0.57873,947.46,861.33,1
1829.3,1653.6,4.7001,0.5302,947.46,861.33,1
1915.1,1739.5,4.8144,0.64457,947.46,861.33,1
1999.3,1823.7,4.687,0.51711,947.46,861.33,1
2168.4,1992.8,4.7791,0.60925,947.46,861.33,1
2156.2,1980.6,4.7321,0.56221,947.46,861.33,1
2205.6,2030,4.781,0.61115,968.99,882.86,1
2139.3,1963.7,4.7392,0.5693,968.99,882.86,1
2102.6,1926.9,4.7829,0.61301,968.99,882.86,1
2068.5,1892.9,4.7884,0.6185,968.99,882.86,1
2080.8,1905.2,4.8579,0.68805,968.99,882.86,1
2184.1,2008.5,4.9103,0.74046,968.99,882.86,1
2400.3,2224.7,4.8235,0.65362,968.99,882.86,1
2405.1,2229.5,4.8143,0.64442,968.99,882.86,1
2474.9,2299.3,4.861,0.69108,990.53,904.39,1
2578.2,2402.5,4.9455,0.77565,990.53,904.39,1
2505.2,2329.6,4.9508,0.78095,990.53,904.39,1
2701.1,2525.5,4.9356,0.7657,990.53,904.39,1
2636.8,2461.2,4.9729,0.803,990.53,904.39,1
2669.2,2493.6,4.9185,0.74865,990.53,904.39,1
2735.1,2559.5,4.8828,0.71293,990.53,904.39,1
2943.7,2768.1,4.7686,0.59874,990.53,904.39,1
3264.1,3088.5,4.715,0.5451,990.53,904.39,1
3495.2,3319.6,4.6986,0.52868,990.53,904.39,1
3735,3559.4,4.7866,0.61669,990.53,904.39,1
3691.2,3515.6,4.7291,0.55918,1012.1,925.93,1
3358.6,3183,4.6806,0.51071,1012.1,925.93,1
3290.9,3115.3,4.9009,0.73097,1012.1,925.93,1
2634.9,2459.3,4.9577,0.78785,1033.6,947.46,1
3242,3066.4,4.928,0.75807,1033.6,947.46,1
3727.1,3551.5,4.877,0.70714,1033.6,947.46,1
3748.6,3573,4.8575,0.68759,1033.6,947.46,1
3330.6,3155,4.8484,0.67851,1033.6,947.46,1
3582.8,3407.2,4.7315,0.56161,1033.6,947.46,1
3490.1,3314.5,4.8878,0.71793,1055.1,968.99,1
3072.5,2896.9,4.8916,0.72177,1055.1,968.99,1
3221.7,3046.1,4.9133,0.74345,1055.1,968.99,1
3099.1,2923.5,4.9693,0.79947,1076.7,990.53,1
3032.3,2856.7,5.0792,0.9093,1076.7,990.53,1
2972.4,2796.8,4.9955,0.82564,1076.7,990.53,1
2742.3,2566.7,4.8363,0.66638,1098.2,1012.1,1
2691.3,2515.6,4.9283,0.75845,1098.2,1012.1,1
2805.3,2629.7,4.7581,0.58825,1098.2,1012.1,1
3345.4,3169.8,4.7052,0.53535,1098.2,1012.1,1
3053.3,2877.7,4.6835,0.51365,1098.2,1012.1,1
3892.8,3717.2,4.6365,0.46662,1098.2,1012.1,1
4373.7,4198.1,4.583,0.41316,1098.2,1012.1,1
4693.9,4518.3,4.6518,0.48193,1098.2,1012.1,1
4672.3,4496.7,4.7308,0.56096,1098.2,1012.1,1
3159.3,2983.7,4.748,0.57816,1098.2,1012.1,1
3053.6,2878,4.6297,0.28274,1098.2,1012.1,1
3059.3,2883.7,4.6906,0.34364,1098.2,1012.1,1
3028.7,2853.1,5.0003,0.65337,1098.2,1012.1,1
2964.3,2788.7,4.742,0.39506,1076.7,990.53,1
2901.2,2725.6,4.7656,0.41863,1076.7,990.53,1
2590.5,2414.9,4.8441,0.49715,1076.7,990.53,1
2755.8,2580.2,4.8822,0.5352,1055.1,968.99,1
2934.7,2759.1,4.9181,0.57114,1055.1,968.99,1
3374.2,3198.6,5.0423,0.6953,1033.6,947.46,1
3297.3,3121.7,4.879,0.53207,1033.6,947.46,1
2346,2170.4,4.9356,0.58861,1033.6,947.46,1
2240,2064.4,4.9263,0.57933,1033.6,947.46,1
2715.3,2539.7,4.8475,0.50051,1033.6,947.46,1
2504.9,2329.3,4.9097,0.56275,1012.1,925.93,1
2092.4,1916.8,4.966,0.61904,1012.1,925.93,1
1830.6,1655,5.0963,0.74931,1012.1,925.93,1
2188.1,2012.5,4.9661,0.61909,1012.1,925.93,1
2109.1,1933.5,4.8572,0.51024,1012.1,925.93,1
1453.9,1278.3,5.0351,0.68807,1012.1,925.93,1
1936.7,1761.1,5.1203,0.77332,1012.1,925.93,1
2380.2,2204.6,4.763,0.41598,1012.1,925.93,1
1870.5,1694.9,4.7863,0.43927,1012.1,925.93,1
1936.8,1761.2,4.7743,0.42734,1012.1,925.93,1
1713.3,1537.7,4.8459,0.49892,990.53,904.39,1
1423.1,1247.5,4.9127,0.56571,990.53,904.39,1
1235.6,1060,4.9739,0.6269,990.53,904.39,1
1246.5,1070.9,4.9941,0.64717,990.53,904.39,1
1172.2,996.61,5.1316,0.78467,990.53,904.39,1
1129.6,953.98,5.0567,0.70968,990.53,904.39,1
1391.3,1215.6,4.9825,0.63551,990.53,904.39,1
1145,969.37,5.0447,0.69773,990.53,904.39,1
1644.5,1468.9,5.2614,0.91442,990.53,904.39,1
1071.9,896.31,5.0853,0.73837,968.99,882.86,1
1031.7,856.07,5.1073,0.76036,968.99,882.86,1
910.28,734.66,5.0049,0.65791,990.53,904.39,1
709.8,534.19,5.0475,0.7005,990.53,904.39,1
729.9,554.28,4.8719,0.52497,990.53,904.39,1
876.19,700.58,4.6169,0.26995,990.53,904.39,1
732.07,556.46,4.7341,0.38715,1012.1,925.93,1
468.14,292.53,4.8934,0.5464,1033.6,947.46,1
547.38,371.77,4.9984,0.65145,1033.6,947.46,1
537.01,361.39,5.0033,0.65636,1033.6,947.46,1
298.69,123.08,5.1077,0.76075,1033.6,947.46,1
265.31,89.701,5.1842,0.83722,1055.1,968.99,1
223.05,47.434,5.1864,0.83942,818.26,732.13,1
119.11,0,5.2752,0.87785,861.33,775.2,1
161.78,42.665,5.1669,0.6583,839.79,753.66,1
273.44,154.33,5.1607,0.61828,818.26,732.13,1
210.82,91.707,5.187,0.64453,818.26,732.13,1
276.53,157.42,5.0275,0.48502,107.67,21.533,1
520.17,401.05,4.9342,0.39175,947.46,861.33,1
507.91,388.8,4.9612,0.41879,925.93,839.79,1
353.78,234.67,5.1129,0.57051,150.73,64.6,1
424.69,305.58,4.9755,0.43311,452.2,366.06,1
414.26,295.14,5.0499,0.50743,452.2,366.06,1
261.22,142.11,5.1449,0.60242,430.66,344.53,1
350.48,231.37,5.1995,0.65703,107.67,21.533,1
172.85,53.735,5.2799,0.73745,107.67,21.533,1
254.76,135.65,5.2784,0.73599,452.2,366.06,1
149.61,30.494,5.291,0.74857,689.06,602.93,1
182.95,63.839,5.1051,0.56271,689.06,602.93,1
340.71,221.6,5.1452,0.60281,732.13,646,1
652.46,533.35,5.1355,0.59305,710.6,624.46,1
1122,1002.9,4.7884,0.24597,689.06,602.93,1
