@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.15725,0.096431,0.055354,0.052632,1371.2,1370.3,4.9538,0.9592,21.533,0,0.047404,0.040157,44,32,0.80642,0.80642,3,2,1
0.14172,0.080901,0.066243,0.063521,1248.1,1247.1,5.0474,1.0528,21.533,0,0.038358,0.031112,23,11,0.29257,0.29257,5,4,1
0.14639,0.085571,0.052632,0.049909,918.44,917.47,5.0368,1.0422,64.6,43.066,0.050609,0.043362,72,60,0.42054,0.42054,3,2,1
0.12216,0.061348,0.039927,0.037205,334.92,333.95,4.9152,0.9206,43.066,21.533,0.02501,0.017763,102,90,0.17972,0.17972,3,2,1
0.087516,0.026699,0.040835,0.038113,5.5822,4.6141,4.9416,0.94705,21.533,0,0.019564,0.012318,40,28,0.00039198,0.00039198,2,1,1
0.08663,0.025813,0.020871,0.018149,2.7544,1.7863,4.8582,0.86358,43.066,21.533,0.010261,0.0030144,40,28,0,0,1,0,0
0.099909,0.039092,0.0090744,0.0063521,40.228,39.259,4.6165,0.62193,172.27,150.73,0.0094412,0.0021949,64,52,0,0,1,0,0
0.10458,0.04376,0.018149,0.015426,11.633,10.665,5.0296,1.035,64.6,43.066,0.013146,0.0058995,72,60,0,0,1,0,0
0.12057,0.059755,0.014519,0.011797,23.528,22.56,5.0226,1.0281,21.533,0,0.011614,0.0043679,101,89,0,0,1,0,0
0.11205,0.051228,0.008167,0.0054446,16.215,15.247,4.9409,0.94636,64.6,43.066,0.010093,0.0028472,42,30,0,0,1,0,0
0.081441,0.020624,0.008167,0.0054446,23.223,22.255,4.9564,0.9618,64.6,43.066,0.0078242,0.00057792,82,70,0,0,1,0,0
0.10351,0.042697,0.012704,0.0099819,52.141,51.172,5.0974,1.1028,21.533,0,0.010754,0.0035075,54,42,0,0,1,0,0
0.1408,0.079981,0.0099819,0.0072595,24.696,23.727,4.9643,0.96977,43.066,21.533,0.00946,0.0022137,57,45,0,0,1,0,0
0.11555,0.054732,0.034483,0.03176,15.56,14.592,4.8042,0.80965,21.533,0,0.007341,9.4794e-05,121,109,0,0,1,0,0
0.067269,0.006452,0.047187,0.044465,36.94,35.972,5.0363,1.0418,21.533,0,0.0091702,0.001924,78,66,0.00059519,0.00059519,10,9,0
0.09815,0.037333,0.013612,0.010889,63.01,62.042,5.2231,1.2286,21.533,0,0.0081348,0.00088852,87,75,0,0,1,0,0
0.10647,0.045656,0.008167,0.0054446,53.139,52.171,5.1234,1.1288,64.6,43.066,0.012101,0.0048545,111,99,0,0,1,0,0
0.10506,0.044243,0.013612,0.010889,32.23,31.261,4.6216,0.62699,64.6,43.066,0.0095642,0.002318,48,36,0,0,1,0,0
0.11115,0.050331,0.0090744,0.0063521,46.615,45.647,5.096,1.1014,64.6,43.066,0.0071225,0,49,37,0,0,1,0,0
0.11317,0.052349,0.0054446,0.0027223,45.831,44.863,4.5352,0.54061,21.533,0,0.0093782,0.0022557,42,30,0.0017545,0.0017545,8,7,0
0.10314,0.042321,0.008167,0.0054446,50.789,49.821,5.0994,1.1048,64.6,43.066,0.0097951,0.0026726,145,133,0,0,1,0,0
0.088594,0.027777,0.011797,0.0090744,30.18,29.212,4.9375,0.94293,64.6,43.066,0.0084393,0.0013168,59,47,0,0,1,0,0
0.083826,0.023009,0.030853,0.028131,39.092,38.124,5.0514,1.0568,21.533,0,0.0073397,0.00021724,83,71,0.00017362,0.00017362,3,2,0
0.075149,0.014332,0.052632,0.049909,23.402,22.434,4.6847,0.69011,43.066,21.533,0.00752,0.00039758,125,113,0.00037294,0.00037294,6,5,0
0.08327,0.022452,0.028131,0.025408,44.313,43.345,5.0802,1.0857,64.6,43.066,0.01089,0.0037676,101,89,0.00026773,0.00026773,1,0,0
0.10843,0.047614,0.017241,0.014519,99.481,98.513,5.1284,1.1338,64.6,43.066,0.019651,0.012529,51,39,0.086758,0.086758,4,3,0
0.11387,0.053051,0.039927,0.037205,481.4,480.43,5.1088,1.1143,64.6,43.066,0.071587,0.064464,48,36,0.25608,0.25608,6,5,1
0.11131,0.050494,0.043557,0.040835,447.79,446.83,5.2443,1.2498,21.533,0,0.071558,0.064435,46,34,0.45822,0.45822,3,2,1
0.1244,0.063586,0.051724,0.049002,562.25,561.28,5.1504,1.1558,43.066,21.533,0.068974,0.061851,43,31,0.4316,0.4316,3,2,1
0.13668,0.07586,0.048094,0.045372,649.3,648.34,4.7487,0.75414,64.6,43.066,0.099833,0.092711,41,29,0.40399,0.40399,4,3,1
0.13284,0.07202,0.043557,0.040835,630.7,629.73,4.7569,0.76234,21.533,0,0.086158,0.079036,40,28,0.54458,0.54458,8,7,1
0.13313,0.072312,0.062613,0.059891,725.81,724.84,4.793,0.7984,43.066,21.533,0.092651,0.085529,41,29,0.62514,0.62514,6,5,1
0.13758,0.076766,0.078947,0.076225,823.62,822.65,4.7232,0.72863,947.46,925.93,0.12018,0.11306,42,30,0.80694,0.80694,3,2,1
0.13682,0.076006,0.066243,0.063521,798.57,797.6,4.7097,0.71512,947.46,925.93,0.11762,0.1105,43,31,0.8651,0.8651,3,2,1
0.13229,0.071473,0.055354,0.052632,763.88,762.92,4.7404,0.74584,21.533,0,0.11096,0.10384,44,32,0.95256,0.95256,3,2,1
0.13665,0.075835,0.058076,0.055354,786.21,785.24,4.6676,0.67299,21.533,0,0.1112,0.10408,46,34,0.95009,0.95009,3,2,1
0.15365,0.092837,0.04265,0.039927,791.11,790.14,4.6164,0.62181,64.6,43.066,0.10566,0.098535,47,35,0.64571,0.64571,3,2,1
0.16074,0.099922,0.063521,0.060799,973.31,972.34,5.08,1.0855,43.066,21.533,0.12169,0.11457,48,36,0.5995,0.5995,10,9,1
0.15556,0.094741,0.10799,0.10526,1308.6,1307.6,4.6807,0.68611,21.533,0,0.14952,0.1424,48,36,0.98911,0.98911,10,9,1
0.1577,0.09688,0.11706,0.11434,1452.3,1451.4,4.7394,0.74478,2605.5,2584,0.16662,0.1595,50,38,1.0827,1.0827,9,8,1
0.16212,0.1013,0.11434,0.11162,1033.3,1032.3,5.019,1.0244,64.6,43.066,0.17916,0.17204,51,39,0.64234,0.64234,13,12,1
0.15248,0.09166,0.11343,0.11071,1354.1,1353.1,5.3391,1.3445,43.066,21.533,0.071676,0.064553,159,147,0.36983,0.36983,14,13,1
0.14607,0.085257,0.12523,0.1225,1526.1,1525.1,5.3042,1.3096,21.533,0,0.052387,0.045264,46,34,0.40872,0.40872,13,12,1
0.16572,0.1049,0.12432,0.1216,1701.5,1700.5,5.4191,1.4245,43.066,21.533,0.053914,0.046791,163,151,0.23242,0.23242,12,11,1
0.18283,0.12202,0.11978,0.11706,1853.3,1852.3,5.4304,1.4358,64.6,43.066,0.065053,0.057931,51,39,0.28752,0.28752,11,10,1
0.18451,0.1237,0.13158,0.12886,2088.3,2087.4,5.2662,1.2717,43.066,21.533,0.085568,0.078445,50,38,0.79344,0.79344,10,9,1
0.19913,0.13831,0.12976,0.12704,2649,2648.1,5.2571,1.2625,21.533,0,0.093005,0.085882,46,34,0.70901,0.70901,10,9,1
0.20944,0.14862,0.1225,0.11978,2617.2,2616.2,5.2165,1.2219,2799.3,2777.8,0.090016,0.082893,44,32,0.57323,0.57323,10,9,1
0.21747,0.15665,0.11706,0.11434,2695.7,2694.8,5.1281,1.1335,2993.1,2971.6,0.089847,0.082724,36,24,0.66521,0.66521,12,11,1
0.22636,0.16555,0.11525,0.11252,3397.2,3396.2,5.2208,1.2262,3057.7,3036.2,0.084877,0.077755,32,20,0.64694,0.64694,12,11,1
0.21713,0.15631,0.10799,0.10526,2715.2,2714.3,5.1084,1.1138,43.066,21.533,0.12515,0.11803,27,15,0.69711,0.69711,13,12,1
0.19918,0.13837,0.11343,0.11071,2089.6,2088.6,5.0333,1.0387,1701.1,1679.6,0.13739,0.13027,25,13,0.72296,0.72296,11,10,1
0.19458,0.13376,0.12341,0.12069,1974.7,1973.7,4.849,0.85447,1722.7,1701.1,0.16039,0.15327,25,13,0.88835,0.88835,11,10,1
0.20644,0.14562,0.12069,0.11797,2165.1,2164.1,4.973,0.97839,21.533,0,0.13214,0.12502,104,92,0.88935,0.88935,10,9,1
0.22004,0.15922,0.1216,0.11887,2414.1,2413.1,4.8534,0.85883,1679.6,1658.1,0.12637,0.11924,106,94,0.97643,0.97643,10,9,1
0.23578,0.17497,0.11071,0.10799,2431.8,2430.8,4.7434,0.74881,1679.6,1658.1,0.15519,0.14807,27,15,0.97177,0.97177,12,11,1
0.23528,0.17446,0.098004,0.095281,2419.9,2418.9,4.8188,0.82423,64.6,43.066,0.13603,0.12891,28,16,0.95826,0.95826,11,10,1
0.24,0.17918,0.10889,0.10617,2677.5,2676.6,5.1326,1.138,21.533,0,0.13616,0.12904,29,17,0.95317,0.95317,11,10,1
0.27154,0.21072,0.12069,0.11797,4023.9,4022.9,4.9785,0.98387,3100.8,3079.2,0.16097,0.15385,32,20,1.1319,1.1319,12,11,1
0.2582,0.19738,0.10345,0.10073,3409.8,3408.8,5.0148,1.0202,3036.2,3014.6,0.13441,0.12729,36,24,0.8915,0.8915,12,11,1
0.18513,0.12431,0.085299,0.082577,1680,1679,5.0821,1.0875,64.6,43.066,0.11265,0.10553,40,28,0.88164,0.88164,11,10,1
0.14702,0.086203,0.077132,0.07441,1458.2,1457.3,5.3289,1.3343,21.533,0,0.037556,0.030434,39,27,0.45721,0.45721,6,5,1
0.15609,0.095272,0.063521,0.060799,1531.6,1530.7,5.3397,1.3452,64.6,43.066,0.045501,0.038379,128,116,0.24567,0.24567,5,4,1
0.13134,0.070524,0.068966,0.066243,883.66,882.69,5.3019,1.3073,64.6,43.066,0.061493,0.05437,69,57,0.42865,0.42865,4,3,1
0.085336,0.024519,0.075318,0.072595,341.81,340.84,5.1973,1.2027,21.533,0,0.043432,0.03631,15,3,0.36631,0.36631,5,4,1
0.076956,0.016139,0.036298,0.033575,1.115,0.14694,5.1175,1.1229,21.533,0,0.01259,0.005468,36,24,0.084962,0.084962,5,4,1
0.1145,0.053683,0.011797,0.0090744,55.937,54.969,4.5657,0.57109,64.6,43.066,0.010036,0.0029136,71,59,0,0,1,0,1
0.11212,0.051301,0.025408,0.022686,92.309,91.34,4.5455,0.55089,64.6,43.066,0.0096768,0.0025543,62,50,0,0,1,0,1
0.09102,0.030203,0.019964,0.017241,63.22,62.252,4.935,0.94047,21.533,0,0.012943,0.0058201,104,92,0,0,1,0,1
0.080751,0.019934,0.008167,0.0054446,15.908,14.94,5.1114,1.1168,43.066,21.533,0.010473,0.0033501,22,10,0,0,1,0,1
0.067413,0.0065963,0.017241,0.014519,75.662,74.694,5.3945,1.3999,64.6,43.066,0.011583,0.0044603,40,28,0,0,1,0,1
0.076237,0.01542,0.013612,0.010889,8.6316,7.6635,4.9042,0.90962,64.6,43.066,0.011378,0.0042553,98,86,0,0,1,0,0
0.075762,0.014944,0.018149,0.015426,27.367,26.399,4.8447,0.85013,21.533,0,0.010198,0.0030753,156,144,0.0008279,0.0008279,6,5,0
0.07623,0.015413,0.025408,0.022686,31.807,30.839,5.0443,1.0497,64.6,43.066,0.0088357,0.0017132,17,5,1.5816e-05,1.5816e-05,1,0,0
0.079151,0.018334,0.046279,0.043557,29.113,28.145,5.0873,1.0928,64.6,43.066,0.016409,0.0092863,61,49,0,0,1,0,0
0.078788,0.017971,0.047187,0.044465,13.505,12.537,4.9482,0.95362,43.066,21.533,0.013128,0.0060056,67,55,0,0,1,0,0
0.079863,0.019046,0.045372,0.04265,56.464,55.496,5.1574,1.1628,21.533,0,0.012007,0.0048848,68,56,0,0,1,0,0
0.079484,0.018667,0.03539,0.032668,41.223,40.255,5.0045,1.0099,43.066,21.533,0.0094409,0.0023184,104,92,0,0,1,0,0
0.088717,0.0279,0.013612,0.010889,11.988,11.02,4.6781,0.68351,64.6,43.066,0.011361,0.0042389,124,112,0,0,1,0,0
0.098016,0.037199,0.014519,0.011797,37.215,36.247,4.6562,0.66162,21.533,0,0.013493,0.0063703,124,112,0,0,1,0,0
0.088708,0.027891,0.015426,0.012704,7.1258,6.1577,4.8264,0.83182,21.533,0,0.01089,0.0037673,103,91,0,0,1,0,0
0.094252,0.033435,0.015426,0.012704,22.408,21.44,4.7105,0.71588,64.6,43.066,0.01255,0.0054273,92,80,0,0,1,0,0
0.10815,0.04733,0.010889,0.008167,10.936,9.9678,4.8764,0.88185,64.6,43.066,0.0089863,0.0018639,86,74,0,0,1,0,0
0.10478,0.043966,0.040835,0.038113,27.113,26.145,4.5583,0.5637,21.533,0,0.0070511,0,147,135,0.00014237,0.00014237,1,0,0
0.11105,0.050233,0.038113,0.03539,136.07,135.11,4.2539,0.25931,21.533,0,0.0085222,0.0014712,126,114,0,0,1,0,0
0.11159,0.050777,0.011797,0.0090744,11.2,10.232,4.7802,0.78562,64.6,43.066,0.013065,0.0060144,127,115,0,0,1,0,0
0.1003,0.039483,0.023593,0.020871,4.3458,3.3777,4.7432,0.74867,43.066,21.533,0.010317,0.003266,102,90,0,0,1,0,0
0.111,0.05018,0.030853,0.028131,87.968,87,4.6989,0.70431,21.533,0,0.0097861,0.0027351,29,17,0.010177,0.010177,9,8,0
0.12448,0.063666,0.065336,0.062613,671.39,670.42,5.3143,1.3197,43.066,21.533,0.087519,0.080468,51,39,0.22112,0.22112,25,24,1
0.13216,0.07134,0.13339,0.13067,1078.8,1077.9,5.1933,1.1987,64.6,43.066,0.14654,0.13948,49,37,0.78901,0.78901,22,21,1
0.13976,0.078938,0.14973,0.14701,1250.1,1249.1,5.0986,1.104,904.39,882.86,0.186,0.17895,48,36,0.78344,0.78344,16,15,1
0.14254,0.081728,0.11797,0.11525,1310.3,1309.3,5.2934,1.2988,43.066,21.533,0.11787,0.11082,44,32,0.65232,0.65232,4,3,1
0.14636,0.085546,0.098911,0.096189,1073.2,1072.2,4.7858,0.79123,43.066,21.533,0.152,0.14495,42,30,0.87944,0.87944,10,9,1
0.15412,0.093301,0.07804,0.075318,1136.8,1135.8,4.7801,0.7855,947.46,925.93,0.15677,0.14972,42,30,0.76231,0.76231,11,10,1
0.15677,0.095948,0.083485,0.080762,1358.2,1357.2,4.8266,0.83198,21.533,0,0.1459,0.13885,43,31,0.9971,0.9971,9,8,1
0.19306,0.13224,0.10526,0.10254,1901,1900.1,4.7103,0.71568,43.066,21.533,0.1682,0.16115,44,32,1.1477,1.1477,9,8,1
0.23588,0.17507,0.10345,0.10073,2417.8,2416.8,4.5866,0.59199,3186.9,3165.4,0.16069,0.15364,44,32,1.1664,1.1664,12,11,1
0.24014,0.17932,0.11525,0.11252,2568.6,2567.7,4.4993,0.50472,3186.9,3165.4,0.17891,0.17186,44,32,1.2839,1.2839,12,11,1
0.24551,0.18469,0.12523,0.1225,2662.8,2661.8,4.4186,0.42406,3208.4,3186.9,0.20847,0.20142,44,32,1.3793,1.3793,12,11,1
0.26733,0.20652,0.11887,0.11615,2936.9,2935.9,4.3919,0.39727,3208.4,3186.9,0.22231,0.21526,44,32,1.3706,1.3706,12,11,1
0.28638,0.22557,0.11615,0.11343,3087.8,3086.9,4.3697,0.37509,3208.4,3186.9,0.23316,0.22611,44,32,1.2632,1.2632,11,10,1
0.30291,0.2421,0.11797,0.11525,3244.8,3243.8,4.4477,0.45309,3230,3208.4,0.25563,0.24858,43,31,1.2494,1.2494,11,10,1
0.30763,0.24681,0.11887,0.11615,3382.4,3381.4,4.4744,0.47983,3251.5,3230,0.221,0.21395,43,31,1.3143,1.3143,11,10,1
0.2995,0.23868,0.12886,0.12613,3305.5,3304.5,4.4497,0.45513,3230,3208.4,0.26621,0.25916,43,31,1.289,1.289,12,11,1
0.28304,0.22222,0.11525,0.11252,3171.3,3170.4,4.6028,0.60826,3208.4,3186.9,0.2711,0.26405,44,32,1.1788,1.1788,12,11,1
0.25715,0.19633,0.10889,0.10617,2799.7,2798.7,4.6172,0.62264,1378.1,1356.6,0.22669,0.21964,45,33,1.12,1.12,9,8,1
0.21969,0.15887,0.12432,0.1216,2312.9,2311.9,4.7254,0.73083,1378.1,1356.6,0.18859,0.18154,45,33,1.1303,1.1303,9,8,1
0.19272,0.1319,0.13067,0.12795,2337.4,2336.4,5.1554,1.1609,1356.6,1335.1,0.16009,0.15304,46,34,0.99561,0.99561,10,9,1
0.18818,0.12736,0.11887,0.11615,1970.7,1969.7,5.3852,1.3906,64.6,43.066,0.13445,0.12739,49,37,0.54472,0.54472,12,11,1
0.18295,0.12214,0.1216,0.11887,1955.1,1954.2,5.429,1.4344,43.066,21.533,0.11249,0.10544,156,144,0.59547,0.59547,12,11,1
0.17416,0.11335,0.15336,0.15064,1889.5,1888.5,5.3507,1.3561,21.533,0,0.1307,0.12365,51,39,0.64374,0.64374,12,11,1
0.17727,0.11646,0.14882,0.1461,1989,1988.1,5.3313,1.3368,43.066,21.533,0.13158,0.12453,48,36,0.69224,0.69224,11,10,1
0.19589,0.13507,0.13612,0.13339,2124.4,2123.4,5.2242,1.2296,1356.6,1335.1,0.15691,0.14986,46,34,0.8134,0.8134,13,12,1
0.20194,0.14112,0.1343,0.13158,2422,2421,5.2627,1.2682,43.066,21.533,0.12675,0.1197,44,32,0.92909,0.92909,10,9,1
0.19144,0.13063,0.1216,0.11887,2521.4,2520.4,5.3128,1.3182,1399.7,1378.1,0.1164,0.10935,43,31,0.88892,0.88892,10,9,1
0.19678,0.13596,0.099819,0.097096,2255.1,2254.2,5.2869,1.2923,1464.3,1442.7,0.11054,0.10348,39,27,0.6525,0.6525,9,8,1
0.21463,0.15381,0.096189,0.093466,2199.7,2198.8,5.0158,1.0212,1485.8,1464.3,0.15964,0.15259,37,25,0.86225,0.86225,11,10,1
0.22209,0.16128,0.10073,0.098004,2352.9,2351.9,4.9319,0.93735,1507.3,1485.8,0.13139,0.12434,35,23,1.0155,1.0155,11,10,1
0.24045,0.17963,0.10073,0.098004,3597,3596,5.1597,1.1652,1507.3,1485.8,0.092875,0.085824,124,112,0.77602,0.77602,7,6,1
0.25997,0.19915,0.10073,0.098004,4422.8,4421.8,5.256,1.2614,1507.3,1485.8,0.057401,0.05035,37,25,0.65043,0.65043,6,5,1
0.2562,0.19538,0.095281,0.092559,3672.8,3671.8,5.1542,1.1597,1485.8,1464.3,0.08318,0.076129,35,23,0.85603,0.85603,10,9,1
0.2524,0.19158,0.099819,0.097096,2736.9,2736,4.9709,0.97636,1485.8,1464.3,0.092886,0.085834,129,117,0.91142,0.91142,10,9,1
0.26566,0.20484,0.10163,0.098911,3013.4,3012.4,4.8671,0.87253,1464.3,1442.7,0.12748,0.12043,38,26,1.0066,1.0066,10,9,1
0.27453,0.21371,0.11071,0.10799,3229.4,3228.5,4.877,0.88239,1442.7,1421.2,0.12965,0.12259,40,28,1.0116,1.0116,10,9,1
0.2629,0.20208,0.10799,0.10526,3237.5,3236.5,5.0438,1.0492,1421.2,1399.7,0.12023,0.11318,41,29,1.0988,1.0988,9,8,1
0.23763,0.17681,0.085299,0.082577,2668.8,2667.9,4.9221,0.92755,1399.7,1378.1,0.12596,0.11891,43,31,1.1053,1.1053,7,6,1
0.18785,0.12703,0.07078,0.068058,1589.4,1588.4,5.1555,1.161,1399.7,1378.1,0.087958,0.080907,44,32,0.84521,0.84521,5,4,1
0.14986,0.089045,0.073503,0.07078,1620.8,1619.8,5.2945,1.2999,925.93,904.39,0.060281,0.05323,48,36,0.58755,0.58755,6,5,1
0.15314,0.092328,0.082577,0.079855,1586.2,1585.2,5.3528,1.3583,43.066,21.533,0.047789,0.040738,145,133,0.44579,0.44579,5,4,1
0.17473,0.11391,0.092559,0.089837,2121.5,2120.5,5.3301,1.3355,21.533,0,0.047397,0.040346,69,57,0.33373,0.33373,9,8,1
0.18196,0.12114,0.084392,0.08167,1951.5,1950.5,5.1705,1.1759,64.6,43.066,0.10721,0.10016,14,2,0.32912,0.32912,10,9,1
0.14527,0.084448,0.057169,0.054446,777.11,776.14,5.2987,1.3041,64.6,43.066,0.061271,0.05422,13,1,0.26296,0.26296,7,6,1
0.11504,0.054227,0.03539,0.032668,311.19,310.23,5.3344,1.3399,21.533,0,0.029734,0.022683,17,5,0.11016,0.11016,5,4,1
0.10362,0.042804,0.029038,0.026316,6.954,5.9859,5.4943,1.4997,21.533,0,0.027203,0.020152,17,5,0,0,1,0,1
0.10428,0.04346,0.019056,0.016334,16.718,15.75,5.5359,1.5414,43.066,21.533,0.019844,0.012793,92,80,0.0015463,0.0015463,4,3,1
0.11543,0.054609,0.0063521,0.0036298,6.7862,5.8181,5.4832,1.4886,64.6,43.066,0.022248,0.015197,73,61,0.0016067,0.0016067,2,1,1
0.099766,0.038948,0.034483,0.03176,94.452,93.484,5.4747,1.4801,21.533,0,0.023471,0.01642,10,0,0.018788,0.018788,22,21,1
0.09002,0.029203,0.03902,0.036298,43.026,42.058,5.5393,1.5447,21.533,0,0.028024,0.020973,82,72,0.0072225,0.0072225,11,10,1
0.13345,0.07263,0.013612,0.010889,29.706,28.738,5.6391,1.6445,64.6,43.066,0.018641,0.01159,42,32,0,0,1,0,1
0.14948,0.088663,0.008167,0.0054446,14.611,13.643,5.4984,1.5038,64.6,43.066,0.020087,0.013036,86,76,0,0,1,0,1
0.10944,0.048625,0.072595,0.069873,67.228,66.26,5.4859,1.4914,21.533,0,0.018305,0.011254,14,4,0.0010934,0.0010934,3,2,1
0.078902,0.018085,0.11615,0.11343,61.012,60.044,5.6706,1.676,43.066,21.533,0.0342,0.027149,53,43,0.041931,0.041931,22,21,0
0.10427,0.043453,0.068058,0.065336,233.77,232.81,5.556,1.5614,64.6,43.066,0.031847,0.024796,27,17,0.0094884,0.0094884,23,22,0
0.10356,0.042739,0.053539,0.050817,165.48,164.51,5.6471,1.6525,64.6,43.066,0.033088,0.026037,51,41,0.0052452,0.0052452,15,14,0
0.08088,0.020063,0.07078,0.068058,168.73,167.76,5.5641,1.5695,21.533,0,0.038547,0.031496,97,87,0.046481,0.046481,21,20,0
0.091872,0.031055,0.084392,0.08167,276.44,275.47,5.4003,1.4057,21.533,0,0.027727,0.020676,88,78,0.05978,0.05978,17,16,0
0.13191,0.071094,0.054446,0.051724,225,224.03,5.5682,1.5736,64.6,43.066,0.025498,0.018447,88,78,0.022149,0.022149,12,11,0
0.12928,0.068467,0.025408,0.022686,202.37,201.4,5.4675,1.4729,43.066,21.533,0.030677,0.023626,37,27,0.0070473,0.0070473,7,6,0
0.094736,0.033919,0.045372,0.04265,173.99,173.02,5.456,1.4614,21.533,0,0.022482,0.015431,68,58,0.010831,0.010831,12,11,0
0.11645,0.055632,0.030853,0.028131,211.76,210.79,5.3561,1.3615,43.066,21.533,0.018753,0.011702,55,45,0.00099478,0.00099478,3,2,0
0.13295,0.072136,0.0045372,0.0018149,104.46,103.49,5.3753,1.3807,64.6,43.066,0.021991,0.01494,55,45,0.00034703,0.00034703,1,0,0
0.10935,0.048537,0.008167,0.0054446,50.871,49.903,5.3718,1.3772,43.066,21.533,0.017299,0.010248,117,107,0,0,1,0,0
0.07984,0.019023,0.032668,0.029946,3.1194,2.1513,5.355,1.3604,21.533,0,0.01932,0.012269,55,45,0.0050395,0.0050395,1,0,0
0.083222,0.022405,0.029946,0.027223,16.607,15.639,5.2566,1.262,21.533,0,0.018773,0.011722,93,83,0.023499,0.023499,3,2,0
0.092136,0.031319,0.024501,0.021779,10.478,9.5097,5.3842,1.3896,64.6,43.066,0.023965,0.016914,55,45,0.0072256,0.0072256,7,6,1
0.10543,0.044617,0.052632,0.049909,304.82,303.85,5.4776,1.483,21.533,0,0.045629,0.038578,53,43,0.15528,0.15528,13,12,1
0.14043,0.079614,0.059891,0.057169,706.68,705.71,5.3191,1.3245,43.066,21.533,0.086413,0.079362,48,38,0.39211,0.39211,6,5,1
0.15551,0.094696,0.057169,0.054446,957.06,956.1,5.2278,1.2332,43.066,21.533,0.10002,0.092972,47,37,0.49311,0.49311,4,3,1
0.14793,0.087113,0.057169,0.054446,877.54,876.58,4.6975,0.70295,21.533,0,0.10353,0.09648,43,33,1.0032,1.0032,3,2,1
0.14896,0.088142,0.049002,0.046279,857.08,856.11,4.6431,0.6485,947.46,925.93,0.10949,0.10244,42,32,1.0082,1.0082,3,2,1
0.1345,0.073688,0.050817,0.048094,882.8,881.83,4.654,0.65946,21.533,0,0.099553,0.092502,42,32,1.0767,1.0767,3,2,1
0.12043,0.059615,0.058076,0.055354,697.84,696.87,4.6726,0.67798,947.46,925.93,0.10241,0.095364,43,33,0.98681,0.98681,3,2,1
0.13984,0.07902,0.049909,0.047187,680.26,679.29,4.7253,0.73073,947.46,925.93,0.11021,0.10316,44,34,0.62327,0.62327,3,2,1
0.14363,0.082813,0.068058,0.065336,787.49,786.52,4.7419,0.74733,21.533,0,0.12824,0.12119,44,34,0.61538,0.61538,13,12,1
0.14927,0.088457,0.076225,0.073503,1046.3,1045.4,4.6602,0.66566,43.066,21.533,0.1322,0.12515,44,34,0.63007,0.63007,12,11,1
0.14937,0.088548,0.073503,0.07078,1018.8,1017.8,4.7246,0.72999,925.93,904.39,0.13603,0.12898,44,34,0.68616,0.68616,14,13,1
0.15227,0.091448,0.091652,0.088929,1444.6,1443.6,4.6952,0.70059,1378.1,1356.6,0.15689,0.14984,44,34,1.0666,1.0666,9,8,1
0.19657,0.13575,0.097096,0.094374,1843.3,1842.3,4.5978,0.60319,21.533,0,0.17655,0.1695,44,34,1.1934,1.1934,12,11,1
0.23575,0.17494,0.10889,0.10617,2570.8,2569.9,4.5785,0.58391,2734.7,2713.2,0.20118,0.19412,44,34,1.1498,1.1498,12,11,1
0.27994,0.21912,0.10799,0.10526,3240,3239,4.5648,0.57025,2734.7,2713.2,0.23589,0.22884,45,35,1.2539,1.2539,10,9,1
0.29773,0.23692,0.10345,0.10073,3669.8,3668.8,4.6124,0.61779,2713.2,2691.7,0.25531,0.24826,46,36,1.2952,1.2952,10,9,1
0.27925,0.21843,0.11525,0.11252,3574,3573,4.8006,0.80598,2670.1,2648.6,0.22406,0.21701,47,37,1.2604,1.2604,10,9,1
0.27222,0.2114,0.096189,0.093466,3004.2,3003.2,4.8591,0.86453,21.533,0,0.23574,0.22869,48,38,1.0619,1.0619,10,9,1
0.22648,0.16566,0.10799,0.10526,1989.3,1988.3,4.9855,0.99091,64.6,43.066,0.23053,0.22348,49,39,0.72971,0.72971,12,11,1
0.16503,0.10422,0.13612,0.13339,1920.5,1919.5,5.1293,1.1347,21.533,0,0.17157,0.16452,51,41,0.88446,0.88446,11,10,1
0.17065,0.10983,0.12704,0.12432,1656,1655.1,5.2091,1.2145,64.6,43.066,0.13868,0.13163,51,41,0.8408,0.8408,10,9,1
0.20334,0.14252,0.11434,0.11162,2176.2,2175.2,5.1112,1.1166,64.6,43.066,0.14594,0.13889,49,39,0.88672,0.88672,12,11,1
0.23367,0.17285,0.11706,0.11434,2906.3,2905.3,5.1054,1.1063,3079.2,3057.7,0.14605,0.139,48,38,0.9217,0.9217,12,11,1
