@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
940.98,934.6,4.8575,0.50807,2045.7,2024.1,0.084523,0.075133,12,1,1
1520.5,1514.1,4.6998,0.35034,2002.6,1981.1,0.086142,0.076752,13,2,1
2152.4,2146,5.0031,0.65362,1916.5,1894.9,0.080324,0.070934,44,33,1
1336.3,1330,5.2981,0.94868,21.533,0,0.043546,0.034156,31,20,1
400.59,394.22,5.4523,1.1028,21.533,0,0.034936,0.025546,20,9,1
165.6,159.23,5.4279,1.0784,107.67,86.133,0.024383,0.014993,62,51,1
128.91,122.54,5.3679,1.0184,21.533,0,0.025455,0.016065,92,81,1
180.73,174.36,5.3341,0.98462,21.533,0,0.023584,0.014194,16,5,1
1189.8,1183.4,5.0893,0.7398,21.533,0,0.066134,0.056744,10,0,1
1949.5,1943.1,5.2196,0.87017,21.533,0,0.066686,0.057296,8,0,1
3063.5,3057.1,5.1565,0.80699,21.533,0,0.11888,0.10949,92,84,1
2777.3,2770.9,4.9583,0.60882,21.533,0,0.11399,0.1046,21,13,1
2441.5,2435.1,4.9131,0.5636,1184.3,1162.8,0.13395,0.12456,23,15,1
2677.5,2671.1,4.7663,0.41679,1162.8,1141.3,0.1028,0.093415,25,17,1
2379.5,2373.1,4.7952,0.44576,1119.7,1098.2,0.11656,0.10717,27,19,1
2308,2301.6,4.8469,0.49741,21.533,0,0.11534,0.10595,29,21,1
1800.9,1794.6,4.9284,0.57895,21.533,0,0.11478,0.10539,30,22,1
1548.7,1542.3,4.9153,0.56587,64.6,43.066,0.10208,0.092685,30,22,1
1335.6,1329.2,4.8728,0.52335,21.533,0,0.10161,0.092223,30,22,1
1057.5,1051.1,4.9056,0.5561,21.533,0,0.10121,0.091819,30,22,1
950.15,943.78,4.7986,0.44911,43.066,21.533,0.088677,0.079286,30,22,1
1045.7,1039.4,4.8231,0.47363,21.533,0,0.10236,0.092965,30,22,1
1084.5,1078.1,4.7492,0.39974,21.533,0,0.09842,0.08903,30,22,1
1140,1133.6,4.6637,0.31424,43.066,21.533,0.099745,0.090355,30,22,1
1182.6,1176.2,4.6662,0.3167,21.533,0,0.10144,0.092045,30,22,1
1147.4,1141,4.7816,0.43215,21.533,0,0.095377,0.085987,30,22,1
978.3,971.92,4.7427,0.39323,43.066,21.533,0.10064,0.091248,30,22,1
1104.1,1097.7,4.7443,0.39484,21.533,0,0.092853,0.083462,30,22,1
924.75,918.38,4.6998,0.35031,43.066,21.533,0.095718,0.086328,30,22,1
981.65,975.28,4.7401,0.39067,1098.2,1076.7,0.095868,0.086478,30,22,1
1083.5,1077.2,4.7459,0.39646,21.533,0,0.098727,0.089337,30,22,1
1026.1,1019.7,4.7066,0.35714,64.6,43.066,0.10593,0.096543,30,22,1
866.91,860.54,4.7065,0.35709,21.533,0,0.093182,0.083792,30,22,1
1058.4,1052,4.8314,0.48191,21.533,0,0.10857,0.099182,30,22,1
1162.9,1156.6,4.8328,0.48331,21.533,0,0.1101,0.10071,30,22,1
1130.6,1124.2,4.6944,0.34493,1076.7,1055.1,0.1047,0.095308,30,22,1
1093,1086.6,4.6896,0.34016,21.533,0,0.10302,0.093631,30,22,1
1005.5,999.16,4.7176,0.36816,21.533,0,0.10066,0.091269,30,22,1
1059.1,1052.8,4.6876,0.3381,1076.7,1055.1,0.10539,0.095998,30,22,1
1023.5,1017.1,4.7713,0.42188,21.533,0,0.10481,0.095422,30,22,1
902.7,896.33,4.7953,0.44585,21.533,0,0.1047,0.095308,31,23,1
876.74,870.37,4.8563,0.50681,2648.6,2627.1,0.10205,0.09266,31,23,1
1022.8,1016.5,4.7133,0.36386,21.533,0,0.098261,0.088871,31,23,1
1139.9,1133.6,4.6086,0.25913,21.533,0,0.10748,0.098089,32,24,1
1178.5,1172.1,4.7093,0.35981,1055.1,1033.6,0.10901,0.099617,32,24,1
1077.6,1071.3,4.8237,0.4742,1055.1,1033.6,0.1097,0.10031,32,24,1
996.24,989.87,4.8288,0.47929,2605.5,2584,0.099001,0.089611,33,25,1
995.97,989.6,4.77,0.42053,1055.1,1033.6,0.09828,0.088889,33,25,1
1032,1025.7,4.8314,0.48196,1033.6,1012.1,0.11144,0.10205,33,25,1
1027.2,1020.9,4.8644,0.51498,21.533,0,0.091884,0.082494,33,25,1
1034.7,1028.3,4.8451,0.49559,1033.6,1012.1,0.10399,0.094596,34,26,1
834.71,828.34,4.8688,0.51932,1033.6,1012.1,0.10297,0.093575,34,26,1
817.57,811.19,4.8625,0.51305,1033.6,1012.1,0.09679,0.0874,34,26,1
869.04,862.67,4.778,0.42855,1033.6,1012.1,0.098885,0.089494,34,26,1
1030.6,1024.3,4.7208,0.3713,1033.6,1012.1,0.094729,0.085339,34,26,1
990,983.63,4.7711,0.42166,21.533,0,0.091892,0.082501,34,26,1
992.58,986.21,4.7497,0.40022,1033.6,1012.1,0.095033,0.085643,35,27,1
1077.5,1071.2,4.7266,0.37718,1033.6,1012.1,0.091152,0.081761,35,27,1
1033.9,1027.5,4.7638,0.41438,1033.6,1012.1,0.10185,0.09246,35,27,1
731.51,725.13,4.8366,0.48718,107.67,86.133,0.090376,0.080986,35,27,1
816.85,810.48,4.8242,0.47474,1012.1,990.53,0.084248,0.074858,36,28,1
835.92,829.55,4.7421,0.39264,1012.1,990.53,0.096264,0.086874,36,28,1
953.05,946.68,4.7655,0.41607,1012.1,990.53,0.095047,0.085656,36,28,1
879.22,872.84,4.7879,0.43847,1012.1,990.53,0.097068,0.087677,37,29,1
810.98,804.61,4.7843,0.43483,990.53,968.99,0.089623,0.080233,38,30,1
674.42,668.05,4.8129,0.46341,107.67,86.133,0.072933,0.063543,39,31,1
258.7,252.33,5.1444,0.79495,21.533,0,0.056135,0.046745,40,32,1
270.59,264.22,5.138,0.78855,21.533,0,0.045959,0.036569,134,126,1
483.93,477.55,4.8602,0.51076,21.533,0,0.05945,0.05006,40,32,1
427.75,421.38,4.9956,0.64614,21.533,0,0.05125,0.04186,41,33,1
390.49,384.12,5.0142,0.66474,107.67,86.133,0.048304,0.038914,42,34,1
397.35,390.98,4.9842,0.63477,43.066,21.533,0.056973,0.047582,42,34,1
383.92,377.55,5.0024,0.65299,21.533,0,0.045316,0.035925,42,34,1
170.99,164.62,5.148,0.79857,21.533,0,0.048145,0.038755,43,35,1
267.39,261.02,5.1083,0.75879,129.2,107.67,0.053058,0.043667,44,36,1
383.89,377.52,5.0502,0.70069,21.533,0,0.04822,0.03883,45,37,1
313.46,307.09,5.0729,0.72341,21.533,0,0.043252,0.033862,46,38,1
290.9,284.53,5.0152,0.6657,129.2,107.67,0.042486,0.033095,48,40,1
437.53,431.16,4.9023,0.55286,86.133,64.6,0.02696,0.01757,49,41,1
306.06,299.68,4.8579,0.50848,21.533,0,0.01948,0.01009,47,39,1
177.46,171.09,5.1176,0.76812,107.67,86.133,0.02314,0.01375,75,67,1
87.525,81.154,5.1107,0.76119,107.67,86.133,0.020158,0.010768,39,31,1
147.12,140.74,5.0422,0.69271,21.533,0,0.018362,0.0089721,12,4,1
164.55,158.18,5.0348,0.68536,21.533,0,0.020815,0.011425,126,118,1
187.31,180.94,4.9734,0.62395,129.2,107.67,0.018912,0.0095214,85,77,1
223.65,217.28,4.9392,0.58974,129.2,107.67,0.016431,0.0070405,79,71,1
103.51,97.138,5.0047,0.65522,107.67,86.133,0.017402,0.0080121,39,31,1
101.85,95.483,5.0525,0.70307,150.73,129.2,0.017716,0.0083254,113,105,0
197.97,191.6,4.9163,0.56688,21.533,0,0.01354,0.0041495,57,49,0
223.25,216.88,4.8985,0.54903,107.67,86.133,0.015162,0.005772,77,69,0
279.45,273.08,4.8443,0.49488,43.066,21.533,0.020841,0.011451,80,72,0
160.7,154.33,4.9937,0.64424,21.533,0,0.017059,0.007669,127,119,0
122.02,115.65,5.042,0.69254,21.533,0,0.022373,0.012983,81,73,0
198.69,192.32,4.9338,0.58429,21.533,0,0.023306,0.013916,76,68,0
317.78,311.41,4.7315,0.38201,21.533,0,0.019437,0.010046,76,68,0
157.16,150.79,4.957,0.6075,64.6,43.066,0.015381,0.0059907,34,26,0
177.14,170.76,4.892,0.5425,107.67,86.133,0.017092,0.0077013,82,74,0
230.73,224.35,4.8153,0.46587,21.533,0,0.026183,0.016793,80,72,0
183.42,177.05,4.9052,0.55573,21.533,0,0.016362,0.0069715,30,22,0
178.54,172.17,5.0023,0.65287,21.533,0,0.019664,0.010274,78,70,0
188.87,182.5,4.8536,0.50417,150.73,129.2,0.017532,0.0081419,79,71,0
208.59,202.22,4.8712,0.5217,107.67,86.133,0.026281,0.016891,80,72,1
159.75,153.38,5.0001,0.65066,21.533,0,0.0208,0.011409,81,73,1
212.9,206.53,4.8549,0.50549,21.533,0,0.020496,0.011106,144,136,1
260.56,254.19,4.9301,0.58069,107.67,86.133,0.028611,0.019221,125,117,1
278.09,271.71,4.7835,0.43401,64.6,43.066,0.022237,0.012847,123,115,1
269.57,263.2,4.8961,0.5466,107.67,86.133,0.025928,0.016538,78,70,1
295.55,289.18,4.8128,0.46331,516.8,495.26,0.025249,0.015859,129,121,1
287.45,281.08,4.8004,0.45095,129.2,107.67,0.027892,0.018502,123,115,1
199.41,193.04,4.9764,0.62695,107.67,86.133,0.024129,0.014739,78,70,1
201.9,195.53,4.9526,0.60309,107.67,86.133,0.015419,0.0060288,58,50,1
197.2,190.83,4.9574,0.60795,129.2,107.67,0.018114,0.0087235,123,115,1
193.7,187.33,4.8686,0.51909,107.67,86.133,0.01448,0.0050898,128,120,1
197.82,191.44,4.868,0.51855,129.2,107.67,0.018568,0.0091778,126,118,1
222.02,215.65,4.9183,0.56886,107.67,86.133,0.021919,0.012529,66,58,1
140.09,133.72,4.9949,0.64543,21.533,0,0.02473,0.01534,125,117,1
156.09,149.72,4.9933,0.64379,21.533,0,0.020995,0.011605,124,116,1
173.44,167.07,4.9308,0.58133,107.67,86.133,0.023654,0.014264,65,57,1
203.66,197.28,4.9691,0.61961,129.2,107.67,0.023218,0.013828,64,56,1
138.23,131.85,4.9791,0.62961,107.67,86.133,0.024408,0.015017,124,116,1
227.78,221.41,4.7923,0.44287,107.67,86.133,0.023591,0.0142,124,116,1
200.02,193.65,4.8844,0.5349,21.533,0,0.022175,0.012785,125,117,1
163.48,157.11,4.9036,0.55411,107.67,86.133,0.017326,0.0079361,125,117,1
139.49,133.12,4.9417,0.59221,21.533,0,0.019834,0.010443,123,115,1
116.9,110.53,5.0472,0.69778,86.133,64.6,0.022397,0.013006,122,114,1
151.45,145.08,5.0276,0.67812,21.533,0,0.016502,0.007112,63,55,1
242.35,235.98,4.9194,0.56996,21.533,0,0.031836,0.022446,122,114,1
226.61,220.24,4.9075,0.55808,129.2,107.67,0.024472,0.015081,122,114,1
228.63,222.26,4.95,0.60055,129.2,107.67,0.024438,0.015048,122,114,1
137.83,131.46,4.9777,0.62827,129.2,107.67,0.019123,0.0097326,124,116,1
174.78,168.4,4.9315,0.58201,21.533,0,0.018549,0.0091591,66,58,1
341.84,335.47,4.7116,0.36209,279.93,258.4,0.021445,0.012055,125,117,1
99.775,93.403,5.0387,0.68922,21.533,0,0.015389,0.0059984,78,70,1
194.57,188.2,4.8001,0.4506,21.533,0,0.018497,0.009107,78,70,1
200.19,193.82,4.7607,0.41127,21.533,0,0.014109,0.0047183,87,79,1
324.16,317.79,4.725,0.37553,21.533,0,0.024959,0.015569,90,82,1
163.26,156.89,4.9653,0.61587,107.67,86.133,0.015108,0.0057181,90,82,1
194.46,188.09,4.8496,0.50017,129.2,107.67,0.014992,0.0056017,91,83,1
108.83,102.46,4.9461,0.59664,107.67,86.133,0.013684,0.0042934,88,80,1
140.68,134.31,4.9668,0.61735,64.6,43.066,0.014527,0.0051362,145,137,1
130.8,124.43,4.9478,0.59836,107.67,86.133,0.022134,0.012744,85,77,1
76.371,41.472,5.0601,0.71066,21.533,0,0.014673,0.0052827,125,117,1
90.324,55.425,5.1707,0.82121,21.533,0,0.018449,0.0090586,81,73,1
127.08,92.178,5.3021,0.95267,21.533,0,0.020884,0.011494,85,77,1
154.93,120.03,5.5382,1.1887,21.533,0,0.022945,0.013555,52,44,1
642.83,607.94,5.497,1.1475,129.2,107.67,0.03104,0.02165,62,54,1
1811.5,1776.6,5.4086,1.0591,839.79,818.26,0.041766,0.032375,54,46,1
2658.2,2623.3,5.3927,1.0432,839.79,818.26,0.057247,0.047857,59,51,1
2522.3,2487.4,5.3176,0.96811,818.26,796.73,0.078756,0.069366,60,52,1
1989.3,1954.4,5.34,0.99049,775.2,753.66,0.055293,0.045902,64,56,1
2902.3,2867.4,5.2221,0.87263,753.66,732.13,0.076511,0.067121,67,59,1
2712.2,2677.3,5.0077,0.65827,732.13,710.6,0.054172,0.044782,75,67,1
1860.5,1825.6,5.1411,0.79163,667.53,646,0.041364,0.031973,90,82,1
1390.2,1355.3,5.3147,0.9652,602.93,581.4,0.036042,0.026651,87,79,1
1084.9,1050,5.1985,0.84906,559.86,538.33,0.030878,0.021488,96,88,1
625.85,590.96,5.1539,0.80446,129.2,107.67,0.033453,0.024063,50,42,1
297.92,263.03,5.2648,0.91538,107.67,86.133,0.024659,0.015269,83,75,1
301.7,266.8,5.1826,0.83318,129.2,107.67,0.025542,0.016152,88,80,1
229.44,194.54,5.1601,0.81066,129.2,107.67,0.020486,0.011095,53,45,1
92.5,57.601,5.2863,0.93687,107.67,86.133,0.021666,0.012276,91,83,1
71.434,36.535,5.2437,0.89427,64.6,43.066,0.020214,0.010824,117,109,1
93.96,59.061,5.1328,0.78332,107.67,86.133,0.013151,0.0037609,38,30,0
91.944,57.045,5.1557,0.80625,129.2,107.67,0.022653,0.013263,122,114,0
72.269,37.37,5.2357,0.88628,129.2,107.67,0.016621,0.0062295,27,19,0
92.986,58.087,5.1066,0.75709,107.67,86.133,0.022977,0.012586,122,114,0
88.233,53.334,5.0954,0.74593,150.73,129.2,0.020498,0.010107,86,78,0
165.98,131.08,5.0657,0.71626,86.133,64.6,0.016847,0.0064556,35,27,0
70.946,36.047,5.1739,0.82448,107.67,86.133,0.015418,0.0050271,61,53,0
47.895,12.996,5.0974,0.74791,129.2,107.67,0.012248,0.0018568,50,42,0
45.06,10.161,5.2442,0.89469,107.67,86.133,0.018063,0.0076713,83,75,0
82.893,47.994,5.1505,0.80103,150.73,129.2,0.0152,0.0048083,86,78,0
90.11,55.211,5.1694,0.81992,21.533,0,0.016377,0.0059862,137,129,0
220.76,185.86,4.8952,0.54579,107.67,86.133,0.016296,0.005905,57,49,0
159.36,124.46,5.0082,0.6587,64.6,43.066,0.030526,0.020134,84,76,0
144.34,109.44,4.9925,0.64304,21.533,0,0.013785,0.0033936,60,52,0
15.477,0,5.2598,0.91031,21.533,0,0.016929,0.0065377,85,77,0
63.199,47.722,5.2147,0.86526,21.533,0,0.017344,0.0069532,85,77,0
65.324,49.846,5.1193,0.76988,107.67,86.133,0.016009,0.0056174,82,74,0
79.232,63.755,5.096,0.74658,129.2,107.67,0.015306,0.0049146,57,49,0
143.46,127.98,5.0713,0.72183,21.533,0,0.021677,0.011286,64,56,0
167.4,151.92,5.0277,0.67823,21.533,0,0.014663,0.0042716,116,108,0
250.39,234.92,4.7846,0.43519,21.533,0,0.023054,0.012663,84,76,0
129.3,113.83,4.9182,0.56872,107.67,86.133,0.01745,0.0070204,63,55,0
94.823,79.346,5.0677,0.71828,21.533,0,0.016885,0.0064549,63,55,0
140.49,125.01,5.0511,0.70164,21.533,0,0.014451,0.0040207,29,21,0
194.95,179.47,4.966,0.61655,21.533,0,0.018041,0.0076111,120,112,0
133.36,117.88,5.0481,0.69868,21.533,0,0.016444,0.0041958,59,51,0
288.48,273,4.7467,0.39721,21.533,0,0.01605,0.0038017,122,114,0
65.492,50.015,5.1433,0.7938,86.133,64.6,0.015291,0.0030429,91,83,0
185.37,169.9,4.9502,0.60071,21.533,0,0.016252,0.004004,49,41,1
327.57,312.09,5.0241,0.67465,21.533,0,0.019485,0.0072369,90,82,1
272.42,256.94,5.2464,0.89699,21.533,0,0.038888,0.02664,27,19,1
290.14,274.66,5.3167,0.96725,129.2,107.67,0.040338,0.02809,26,18,1
675.86,660.39,5.1536,0.80409,21.533,0,0.082327,0.070079,33,25,1
1238.6,1223.2,4.7586,0.40918,1055.1,1033.6,0.12102,0.10877,32,24,1
2323.1,2307.7,4.6083,0.25885,1055.1,1033.6,0.14344,0.13119,32,24,1
3455.6,3440.1,4.6486,0.2991,1076.7,1055.1,0.19558,0.18333,31,23,1
3907.1,3891.6,4.5975,0.24803,1098.2,1076.7,0.19482,0.18257,30,22,1
4102.5,4087,4.6654,0.31592,1098.2,1076.7,0.19521,0.18296,29,21,1
3849.1,3833.7,4.7576,0.40816,1119.7,1098.2,0.21599,0.20375,28,20,1
3912.7,3897.2,4.8285,0.43284,1119.7,1098.2,0.22077,0.20852,27,19,1
4467.5,4452,4.7555,0.35978,1119.7,1098.2,0.207,0.19475,27,19,1
4113.2,4097.8,4.7573,0.3616,1141.3,1119.7,0.23211,0.21987,26,18,1
5012.9,4997.4,4.6947,0.29897,1141.3,1119.7,0.21926,0.20701,26,18,1
5220.6,5205.1,4.6313,0.23559,1141.3,1119.7,0.22708,0.21483,25,17,1
4584.2,4568.8,4.6903,0.29456,1162.8,1141.3,0.23125,0.21901,25,17,1
4683.9,4668.4,4.7777,0.38202,1162.8,1141.3,0.19823,0.18599,25,17,1
4840.7,4825.2,4.6582,0.26245,1162.8,1141.3,0.20029,0.18804,25,17,1
4888.9,4873.5,4.7128,0.31706,1162.8,1141.3,0.17847,0.16622,25,17,1
5238.3,5222.8,4.6547,0.25897,1162.8,1141.3,0.20596,0.19371,24,16,1
4829.6,4814.1,4.6837,0.28797,1162.8,1141.3,0.15664,0.14439,24,16,1
4618.2,4602.7,4.6358,0.2401,1162.8,1141.3,0.19334,0.18109,24,16,1
4661.9,4646.4,4.5944,0.19873,1162.8,1141.3,0.20593,0.19368,24,16,1
4727.2,4711.7,4.6339,0.23821,1162.8,1141.3,0.17846,0.16621,24,16,1
5164.6,5149.2,4.6343,0.23856,1162.8,1141.3,0.18587,0.17362,24,16,1
4891.5,4876,4.5373,0.14159,1162.8,1141.3,0.1928,0.18055,24,16,1
4559.2,4543.7,4.5665,0.17076,1162.8,1141.3,0.16787,0.15562,24,16,1
4553,4537.5,4.5959,0.20016,1162.8,1141.3,0.1582,0.14595,23,15,1
4907.5,4892,4.601,0.20528,1184.3,1162.8,0.18271,0.17046,23,15,1
5169.1,5153.6,4.5088,0.11313,1184.3,1162.8,0.21003,0.19778,23,15,1
5228.8,5213.3,4.5117,0.11603,1184.3,1162.8,0.20143,0.18918,23,15,1
5549.5,5534,4.4651,0.069418,1184.3,1162.8,0.2097,0.19745,23,15,1
5364.6,5349.1,4.5539,0.12889,1184.3,1162.8,0.20645,0.1942,23,15,1
5604.5,5589,4.4491,0.024043,1184.3,1162.8,0.21575,0.2035,23,15,1
5884.3,5868.8,4.4218,0,1184.3,1162.8,0.20354,0.19129,23,15,1
5413.7,5398.2,4.4925,0.070704,1184.3,1162.8,0.20815,0.1959,22,14,1
5051.9,5036.5,4.505,0.083164,1205.9,1184.3,0.2216,0.20935,22,14,1
5189.2,5173.7,4.6221,0.20028,1205.9,1184.3,0.23549,0.22324,21,13,1
4585.4,4570,4.697,0.27518,1227.4,1205.9,0.23507,0.22282,21,13,1
5377,5361.5,4.6719,0.25007,1227.4,1205.9,0.22056,0.20831,20,12,1
5484.8,5469.3,4.7926,0.37079,1248.9,1227.4,0.20715,0.1949,19,11,1
4888.2,4872.7,4.8445,0.42272,1270.5,1248.9,0.21168,0.19943,19,11,1
5109.9,5094.5,4.8448,0.42304,1270.5,1248.9,0.19321,0.18096,18,10,1
4576.6,4561.1,4.7731,0.35133,1292,1270.5,0.16618,0.15393,17,9,1
4197.6,4182.1,4.7455,0.32365,1292,1270.5,0.16318,0.15093,16,8,1
3724,3708.5,4.7664,0.34463,1292,1270.5,0.14119,0.12894,16,8,1
3596.2,3580.7,4.8698,0.448,1313.5,1292,0.1706,0.15835,15,7,1
2964.4,2948.9,5.0137,0.59186,1335.1,1313.5,0.16054,0.14829,15,7,1
3717.9,3702.4,4.7623,0.34052,1335.1,1313.5,0.13484,0.12259,14,6,1
2955.9,2940.4,4.8086,0.38678,1356.6,1335.1,0.15443,0.14218,14,6,1
3044.4,3028.9,4.8616,0.4398,1335.1,1313.5,0.15864,0.14639,14,6,1
3158.7,3143.3,5.0356,0.6138,1313.5,1292,0.16219,0.14994,15,7,1
2319.9,2304.4,5.1331,0.71132,1292,1270.5,0.11067,0.098418,15,7,1
1961,1945.5,5.3072,0.88538,1205.9,1184.3,0.058525,0.046277,15,7,1
711.07,695.59,5.2655,0.84366,21.533,0,0.055791,0.043543,15,7,1
437.78,422.3,5.2202,0.79836,107.67,86.133,0.047372,0.035124,14,6,1
906.59,891.11,5.232,0.81021,667.53,646,0.044368,0.03212,14,6,1
2132,2116.6,5.1014,0.6796,1033.6,1012.1,0.039315,0.027067,15,7,1
2855.7,2840.2,5.1016,0.67984,1055.1,1033.6,0.053714,0.041466,68,60,1
2387.2,2371.7,5.1664,0.74456,1162.8,1141.3,0.036599,0.02435,24,12,1
3253.8,3238.3,4.8833,0.46148,1119.7,1098.2,0.049771,0.037523,23,11,1
3282.5,3267,4.5679,0.14613,1119.7,1098.2,0.10025,0.088006,108,96,1
2691.2,2675.8,4.472,0.050198,1098.2,1076.7,0.064938,0.05269,30,18,1
2094.8,2079.3,4.809,0.38724,1076.7,1055.1,0.054335,0.042087,30,18,1
2216.4,2200.9,4.8649,0.4431,1033.6,1012.1,0.085539,0.073291,121,109,1
2108.9,2093.4,4.7236,0.30185,1012.1,990.53,0.094265,0.082017,35,23,1
2047.3,2031.9,4.6169,0.19514,1012.1,990.53,0.11183,0.099585,36,24,1
1768.4,1752.9,4.7014,0.27964,1012.1,990.53,0.11134,0.099095,36,24,1
1796.7,1781.2,4.8009,0.37914,1012.1,990.53,0.098677,0.086429,36,24,1
1751.6,1736.1,4.6705,0.24869,1012.1,990.53,0.11993,0.10769,36,24,1
1847.2,1831.7,4.6051,0.18328,1012.1,990.53,0.12136,0.10912,36,24,1
1718.5,1703,4.6258,0.20402,1012.1,990.53,0.12097,0.10872,36,24,1
1446,1430.5,4.6449,0.2231,1012.1,990.53,0.10692,0.094675,36,24,1
1434.1,1418.6,4.706,0.28421,1012.1,990.53,0.11693,0.10468,36,24,1
1320.4,1304.9,4.5979,0.17607,1012.1,990.53,0.11522,0.10297,36,24,1
1323.5,1308.1,4.6411,0.21926,1033.6,1012.1,0.10672,0.094467,35,23,1
1531.9,1516.4,4.6183,0.19648,1033.6,1012.1,0.11936,0.10711,35,23,1
1716.8,1701.4,4.5306,0.1088,1033.6,1012.1,0.12215,0.1099,34,22,1
1785.6,1770.1,4.5165,0.09467,1033.6,1012.1,0.12003,0.10778,34,22,1
1587.3,1571.8,4.6079,0.18609,1033.6,1012.1,0.11331,0.10106,34,22,1
1577.6,1562.2,4.5899,0.16813,1033.6,1012.1,0.11321,0.10096,34,22,1
1589.4,1573.9,4.5028,0.080976,1033.6,1012.1,0.11783,0.10558,34,22,1
1731.8,1716.3,4.4876,0.065795,1033.6,1012.1,0.11758,0.10533,34,22,1
1472.6,1457.1,4.5126,0.09079,1033.6,1012.1,0.1095,0.097256,34,22,1
1556.2,1540.7,4.5006,0.078799,1033.6,1012.1,0.11164,0.099397,34,22,1
1439.4,1423.9,4.5792,0.15745,1033.6,1012.1,0.1168,0.10455,34,22,1
1507.6,1492.1,4.5586,0.13684,1033.6,1012.1,0.11125,0.099006,34,22,1
1380.4,1364.9,4.5411,0.11934,1033.6,1012.1,0.11606,0.10381,34,22,1
1461.6,1446.1,4.539,0.1172,1033.6,1012.1,0.10887,0.096618,34,22,1
1497.7,1482.2,4.5796,0.15775,1033.6,1012.1,0.1073,0.095056,34,22,1
1588.3,1572.8,4.549,0.12724,1033.6,1012.1,0.11253,0.10028,35,23,1
1479.4,1463.9,4.6037,0.18186,1033.6,1012.1,0.11245,0.1002,35,23,1
1283,1267.5,4.647,0.22522,1012.1,990.53,0.10301,0.090763,35,23,1
1004.4,988.88,4.766,0.34416,1012.1,990.53,0.11289,0.10064,36,24,1
1217.2,1201.7,4.6932,0.27135,1012.1,990.53,0.11294,0.10069,36,24,1
1215.4,1199.9,4.7712,0.34942,1012.1,990.53,0.10795,0.095701,37,25,1
1024.5,1009,4.7236,0.30178,990.53,968.99,0.10109,0.088837,37,25,1
1051.2,1035.8,4.6824,0.26061,990.53,968.99,0.087057,0.074809,38,26,1
890.12,874.64,4.8351,0.41333,107.67,86.133,0.088525,0.076277,39,27,1
517.09,501.61,4.9565,0.53474,107.67,86.133,0.069098,0.05685,39,27,1
369.94,354.46,5.0249,0.60311,21.533,0,0.053141,0.040893,40,28,1
401.45,385.97,4.9766,0.55483,107.67,86.133,0.045857,0.033609,41,29,1
405.95,390.48,4.8448,0.42297,107.67,86.133,0.039875,0.027627,136,124,1
303.27,287.79,4.9208,0.49899,150.73,129.2,0.034897,0.022649,39,27,1
235.41,219.93,4.9463,0.52446,107.67,86.133,0.03055,0.018302,42,30,1
137.31,121.84,5.1204,0.69856,129.2,107.67,0.028776,0.016528,42,30,1
174.14,158.66,5.0727,0.65095,107.67,86.133,0.032506,0.020258,40,28,1
372.67,357.19,4.8855,0.46372,107.67,86.133,0.039071,0.026823,37,25,1
313.06,297.58,4.9041,0.48226,21.533,0,0.04181,0.029562,37,25,1
323.74,308.26,4.9066,0.4848,21.533,0,0.039362,0.027114,127,115,1
234.36,218.88,4.972,0.55018,21.533,0,0.03189,0.019642,36,24,1
127.29,111.82,5.1237,0.7019,107.67,86.133,0.021317,0.0090688,37,25,1
100.88,85.407,5.129,0.70719,107.67,86.133,0.010135,0,33,21,1
58.646,43.169,5.1514,0.72962,64.6,43.066,0.012572,0.0024366,89,77,1
237.52,222.05,4.7958,0.37405,129.2,107.67,0.024816,0.01468,57,45,1
271.13,255.65,4.8131,0.39134,387.6,366.06,0.017695,0.0075594,57,45,1
273.74,258.26,4.7894,0.36756,107.67,86.133,0.028716,0.018581,56,44,1
197.3,181.82,4.8982,0.4764,21.533,0,0.018964,0.0088286,108,96,1
179.23,163.75,4.8749,0.45307,21.533,0,0.020444,0.010309,56,44,1
145.42,129.94,4.9584,0.53656,107.67,86.133,0.019317,0.0091813,56,44,1
166.21,150.73,4.8565,0.43473,107.67,86.133,0.026613,0.016477,56,44,1
249.99,234.52,4.7918,0.37004,150.73,129.2,0.029348,0.019212,57,45,1
229.95,214.48,4.8833,0.46153,21.533,0,0.026187,0.016051,57,45,1
131.44,115.96,4.9451,0.5233,129.2,107.67,0.024017,0.013882,57,45,1
185.36,169.89,4.9315,0.50974,129.2,107.67,0.030143,0.020008,56,44,1
238.59,223.11,4.806,0.38421,107.67,86.133,0.030588,0.020452,56,44,1
218.89,203.42,4.7368,0.31503,150.73,129.2,0.029703,0.019568,56,44,1
200.43,184.95,4.7893,0.36751,107.67,86.133,0.030383,0.020247,57,45,1
156.97,141.49,4.8764,0.45458,107.67,86.133,0.025012,0.014877,55,43,1
232.91,217.43,4.8143,0.39251,64.6,43.066,0.016081,0.0059456,110,98,1
