@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.092652,0.032314,0.014519,0.013612,0.16976,0,4.7013,0.45657,64.6,43.066,1
0.084557,0.024219,0.019964,0.019056,66.967,66.797,4.4201,0.17533,21.533,0,1
0.075235,0.014897,0.010889,0.0099819,23.355,23.186,5.063,0.81825,64.6,43.066,1
0.073729,0.013391,0.022686,0.021779,1.1852,1.0155,5.2035,0.95873,64.6,43.066,1
0.056803,0,0.03176,0.030853,20.884,20.715,5.3496,1.1049,21.533,0,1
0.0995,0.042698,0.021779,0.020871,145.35,145.18,5.2974,1.0527,43.066,21.533,1
0.15579,0.098983,0.032668,0.03176,710.36,710.19,5.0071,0.76233,64.6,43.066,1
0.16787,0.11107,0.041742,0.040835,1038.7,1038.6,4.8247,0.57993,775.2,753.66,1
0.14638,0.089578,0.03539,0.034483,1005.3,1005.1,4.7988,0.55403,753.66,732.13,1
0.15581,0.099005,0.03539,0.034483,1077.2,1077,4.8132,0.56846,732.13,710.6,1
0.15885,0.10205,0.032668,0.03176,668.74,668.57,4.7013,0.4565,64.6,43.066,1
0.12958,0.072779,0.03539,0.034483,688.67,688.5,4.7594,0.51463,667.53,646,1
0.10628,0.049479,0.047187,0.046279,545.95,545.78,4.7742,0.52947,624.46,602.93,1
0.10638,0.049581,0.037205,0.036298,446.94,446.77,4.8347,0.58998,21.533,0,1
0.12424,0.067441,0.014519,0.013612,300.57,300.4,4.8298,0.58506,64.6,43.066,1
0.11785,0.061046,0.0072595,0.0063521,222.76,222.59,4.7453,0.5005,43.066,21.533,1
0.095331,0.038528,0.010889,0.0099819,109.88,109.71,4.8517,0.60692,21.533,0,1
0.095894,0.039091,0.011797,0.010889,210.01,209.84,4.5077,0.26295,64.6,43.066,1
0.11798,0.06118,0.0099819,0.0090744,38.241,38.071,4.7681,0.52335,64.6,43.066,1
0.11526,0.058455,0.010889,0.0099819,33.322,33.152,4.8111,0.56633,64.6,43.066,1
0.080919,0.024116,0.017241,0.016334,5.31,5.1402,4.8763,0.63154,21.533,0,1
0.099003,0.0422,0.012704,0.011797,13.487,13.317,4.9138,0.66902,64.6,43.066,0
0.11158,0.054773,0.0036298,0.0027223,32.29,32.12,4.7574,0.5126,64.6,43.066,0
0.097093,0.04029,0.0045372,0.0036298,13.01,12.841,4.8686,0.62385,64.6,43.066,0
0.078882,0.022079,0.016334,0.015426,64.485,64.315,5.2969,1.0522,21.533,0,0
0.056123,0,0.019056,0.018149,30.776,30.606,5.1395,0.89475,64.6,43.066,0
0.1466,0,0.0018149,0,76.844,0,4.9718,0,21.533,0,0
0.12705,0,0.0036298,0.0018149,93.887,17.043,4.8993,0,21.533,0,0
0.098825,0,0.0099819,0.008167,112.84,35.991,4.8071,0,43.066,21.533,0
0.088636,0,0.018149,0.016334,0.9826,0,5.1369,0.32986,21.533,0,0
0.077806,0,0.012704,0.010889,39.685,38.703,5.2303,0.42328,21.533,0,0
0.14788,0.070072,0.00090744,0,12.609,11.626,5.1464,0.33933,21.533,0,0
0.19775,0.11994,0,0,50.849,49.866,4.9641,0.15706,21.533,0,0
0.16122,0.083409,0.0063521,0.0063521,54.656,53.673,4.9587,0.15161,21.533,0,0
0.16237,0.084567,0.0063521,0.0063521,117.23,116.25,4.8222,0.015189,43.066,21.533,0
0.20435,0.12655,0,0,12.03,11.048,5.0275,0.22044,21.533,0,0
0.17573,0.097922,0.0018149,0.0018149,34.299,33.316,4.9679,0.16085,21.533,0,0
0.11575,0.037941,0.0099819,0.0099819,74.262,73.279,4.8319,0.02489,21.533,0,0
0.1075,0.02969,0.011797,0.011797,61.069,60.087,4.9214,0.11436,21.533,0,0
0.14766,0.069854,0.0036298,0.0036298,138.46,137.48,4.7119,0,21.533,0,0
0.13817,0.060365,0.0063521,0.0063521,36.417,35.434,4.9348,0.22288,21.533,0,0
0.10292,0.02511,0.013612,0.013612,155.85,154.87,4.7895,0.077587,64.6,43.066,0
0.1171,0.039291,0.0072595,0.0072595,134.39,133.41,4.7308,0.018867,21.533,0,0
0.11962,0.041816,0.0045372,0.0045372,120.15,119.17,4.7999,0.087975,43.066,21.533,0
0.14091,0.063101,0.008167,0.008167,207.86,206.88,4.7766,0.06465,21.533,0,0
0.14507,0.067263,0.010889,0.010889,247.79,246.81,4.7132,0.0012707,21.533,0,0
0.11966,0.04185,0.028131,0.028131,239.32,238.34,4.8269,0.11499,43.066,21.533,1
0.208,0.1302,0.026316,0.026316,566.28,565.3,4.5803,0,21.533,0,1
0.27458,0.19677,0.014519,0.014519,833.87,832.89,4.4934,0,21.533,0,1
0.25436,0.17655,0.027223,0.027223,998.93,997.95,4.3534,0,21.533,0,1
0.20845,0.13065,0.04265,0.04265,1056.2,1055.2,4.2302,0,1119.7,1098.2,1
0.20324,0.12544,0.046279,0.046279,1259.5,1258.5,4.1408,0,1119.7,1098.2,1
0.29905,0.22124,0.027223,0.027223,1184.4,1183.5,4.0788,0,21.533,0,1
0.3572,0.27939,0.019964,0.019964,1545.4,1544.4,4.0869,0.0081041,21.533,0,1
0.28503,0.20723,0.049909,0.049909,1667,1666,4.6898,0.61104,21.533,0,1
0.24541,0.16761,0.057169,0.057169,1517,1516,4.6354,0.55665,1119.7,1098.2,1
0.29891,0.2211,0.040835,0.040835,1659.3,1658.3,4.6441,0.56538,21.533,0,1
0.26778,0.18998,0.057169,0.057169,1724.5,1723.5,4.674,0.59523,21.533,0,1
0.24678,0.16897,0.064428,0.064428,1590.9,1589.9,4.7433,0.66459,21.533,0,1
0.24644,0.16863,0.066243,0.066243,1739,1738,4.6356,0.5568,21.533,0,1
0.19657,0.11876,0.075318,0.075318,1578.7,1577.7,4.7132,0.63444,1076.7,1055.1,1
0.1732,0.095399,0.078947,0.078947,1280.5,1279.5,4.8519,0.77319,21.533,0,1
0.16469,0.086883,0.093466,0.093466,1497.8,1496.8,4.8235,0.74472,1055.1,1033.6,1
0.18051,0.1027,0.091652,0.091652,1753.1,1752.1,4.7563,0.67755,1055.1,1033.6,1
0.17389,0.096084,0.088929,0.088929,1595.6,1594.6,4.7617,0.6829,21.533,0,1
0.15059,0.072783,0.096189,0.096189,1392.9,1391.9,4.8398,0.76107,1055.1,1033.6,1
0.16105,0.083244,0.088929,0.088929,1513.1,1512.2,4.7401,0.66135,1055.1,1033.6,1
0.16101,0.083204,0.08167,0.08167,1832.1,1831.1,4.7651,0.68635,1033.6,1012.1,1
0.15577,0.077968,0.085299,0.085299,1436.3,1435.3,4.8489,0.77019,1033.6,1012.1,1
0.16516,0.087351,0.080762,0.080762,1398.1,1397.1,4.7557,0.67696,1033.6,1012.1,1
0.17354,0.095734,0.07078,0.07078,1743,1742.1,4.7452,0.66649,1033.6,1012.1,1
0.16853,0.090725,0.07078,0.07078,1733.7,1732.7,4.672,0.59329,1033.6,1012.1,1
0.15559,0.077782,0.076225,0.076225,1363.6,1362.6,4.6888,0.61006,1012.1,990.53,1
0.15127,0.073467,0.07078,0.07078,1468.3,1467.3,4.7377,0.65898,1012.1,990.53,1
0.15298,0.075179,0.066243,0.066243,1377.6,1376.7,4.7442,0.66549,1012.1,990.53,1
0.16114,0.083334,0.069873,0.069873,1443.3,1442.3,4.6844,0.60563,1012.1,990.53,1
0.16295,0.085143,0.076225,0.076225,1537,1536,4.6982,0.61943,1012.1,990.53,1
0.16119,0.083385,0.077132,0.077132,1395.9,1394.9,4.6515,0.57278,1012.1,990.53,1
0.19432,0.11651,0.058984,0.058984,1603.8,1602.8,4.5436,0.46486,1012.1,990.53,1
0.24647,0.16866,0.049002,0.049002,1829.3,1828.3,4.4808,0.40207,1012.1,990.53,1
0.23287,0.15506,0.055354,0.055354,1742,1741,4.4924,0.41364,21.533,0,1
0.19148,0.11367,0.058984,0.058984,1431.9,1430.9,4.5586,0.4799,990.53,968.99,1
0.20591,0.1281,0.051724,0.051724,1200.1,1199.1,4.624,0.54522,21.533,0,1
0.19388,0.11607,0.046279,0.046279,1129.1,1128.1,4.6606,0.58181,21.533,0,1
0.17856,0.10075,0.055354,0.055354,1027.9,1026.9,4.7274,0.64861,990.53,968.99,1
0.20215,0.12434,0.046279,0.046279,883.57,882.58,4.7786,0.69985,21.533,0,1
0.19591,0.11811,0.043557,0.043557,1010.2,1009.2,4.7981,0.71939,21.533,0,1
0.15624,0.078438,0.062613,0.062613,1208.6,1207.6,4.7902,0.71143,968.99,947.46,1
0.18776,0.10995,0.048094,0.048094,1047.7,1046.7,4.7703,0.69159,21.533,0,1
0.26389,0.18608,0.012704,0.012704,1098.6,1097.7,4.7871,0.70835,21.533,0,1
0.25623,0.17842,0.015426,0.015426,1145.6,1144.6,4.7855,0.7068,21.533,0,1
0.21043,0.13263,0.03539,0.03539,1318,1317.1,4.8307,0.75192,64.6,43.066,1
0.23767,0.15986,0.029038,0.029038,958.12,957.13,4.8149,0.73617,21.533,0,1
0.21398,0.13618,0.03176,0.03176,1240,1239,4.798,0.71927,21.533,0,1
0.14543,0.067624,0.052632,0.052632,1019,1018,4.7037,0.62494,968.99,947.46,1
0.14381,0.066006,0.054446,0.054446,1092.3,1091.3,4.7726,0.69387,21.533,0,1
0.15005,0.07224,0.049909,0.049909,1309.3,1308.3,4.7727,0.69395,968.99,947.46,1
0.15028,0.072475,0.050817,0.050817,1303.1,1302.1,4.7038,0.62508,968.99,947.46,1
0.14795,0.07014,0.048094,0.048094,1079.9,1079,4.6203,0.54151,968.99,947.46,1
0.16305,0.085242,0.046279,0.046279,1263.6,1262.7,4.5945,0.51576,968.99,947.46,1
0.20049,0.12268,0.041742,0.041742,1203.9,1202.9,4.6818,0.60305,21.533,0,1
0.19902,0.12121,0.041742,0.041742,1080.5,1079.5,4.7377,0.659,21.533,0,1
0.1489,0.071095,0.04265,0.04265,1008.1,1007.2,4.7905,0.71172,947.46,925.93,1
0.11687,0.039062,0.043557,0.043557,984.66,983.68,4.7982,0.71941,947.46,925.93,1
0.115,0.037193,0.045372,0.045372,603.07,602.08,4.9846,0.90584,21.533,0,1
0.11549,0.037689,0.037205,0.037205,710.82,709.84,4.8887,0.80991,21.533,0,1
0.1304,0.052596,0.030853,0.030853,787.25,786.26,4.967,0.88825,21.533,0,1
0.12376,0.045959,0.034483,0.034483,599.36,598.37,4.9923,0.91351,21.533,0,1
0.090799,0.012993,0.045372,0.045372,487.15,486.17,5.008,0.92923,21.533,0,1
0.096547,0.018741,0.036298,0.036298,367,366.02,5.0481,0.96931,107.67,86.133,1
0.1072,0.029392,0.027223,0.027223,435.85,434.87,4.8558,0.77702,107.67,86.133,1
0.099815,0.022009,0.04265,0.04265,307.71,306.73,5.0309,0.95214,538.33,516.8,1
0.11579,0.037987,0.040835,0.040835,376.93,375.94,4.9896,0.91083,21.533,0,1
0.10478,0.026978,0.034483,0.034483,334.2,333.22,5.0273,0.9485,21.533,0,1
0.080088,0.0022825,0.03539,0.03539,224.09,223.1,5.1488,1.07,43.066,21.533,1
0.085447,0.0076415,0.026316,0.026316,204.17,203.18,5.0426,0.96386,21.533,0,1
0.09083,0.013025,0.021779,0.021779,235.52,234.54,5.0419,0.96312,21.533,0,1
0.099766,0.02196,0.034483,0.034483,300.88,299.9,5.0026,0.92389,21.533,0,1
0.090839,0.013033,0.040835,0.040835,325.9,324.92,4.9864,0.90769,129.2,107.67,1
0.12338,0.045577,0.028131,0.028131,416.79,415.81,4.9097,0.83091,21.533,0,1
0.13528,0.057479,0.025408,0.025408,403.72,402.74,5.0153,0.93652,21.533,0,1
0.10151,0.023708,0.044465,0.044465,424.77,423.79,4.9458,0.86704,473.73,452.2,1
0.11526,0.037459,0.040835,0.040835,384,383.02,4.9631,0.88437,21.533,0,1
0.1171,0.039296,0.032668,0.032668,512.49,511.51,4.8799,0.80113,21.533,0,1
0.095825,0.01802,0.045372,0.045372,507.92,506.94,4.9096,0.83082,495.26,473.73,1
0.1108,0.032997,0.049002,0.049002,355.66,354.68,5.1397,1.0609,21.533,0,1
0.10823,0.030421,0.049909,0.049909,703.22,702.24,4.97,0.8912,473.73,452.2,1
0.11642,0.038618,0.051724,0.051724,660.21,659.23,5.079,1.0002,129.2,107.67,1
0.12284,0.045039,0.057169,0.057169,1032.2,1031.2,4.9433,0.86456,452.2,430.66,1
0.097477,0.019672,0.07078,0.07078,591.86,590.88,5.0399,0.96113,21.533,0,1
0.11416,0.036357,0.064428,0.064428,928.06,927.07,5.1324,1.0537,107.67,86.133,1
0.12599,0.048188,0.067151,0.067151,677.15,676.16,5.2031,1.1244,21.533,0,1
0.10258,0.024773,0.099819,0.099819,628.34,627.36,5.2853,1.2066,21.533,0,1
0.089548,0.011743,0.098911,0.098911,529.85,528.87,5.3427,1.264,344.53,323,1
0.083489,0.0056836,0.07804,0.07804,581.28,580.29,5.2763,1.1975,21.533,0,1
0.089073,0.011267,0.065336,0.065336,375.16,374.18,5.3558,1.2771,86.133,64.6,1
0.088023,0.010217,0.065336,0.065336,490.23,489.25,5.2212,1.1424,107.67,86.133,1
0.075482,0,0.062613,0.062613,306.05,305.07,5.3125,1.2338,193.8,172.27,1
0.089803,0.01432,0.048094,0.048094,362.54,361.56,5.253,1.1743,21.533,0,1
0.096993,0.021511,0.048094,0.048094,302.88,301.89,5.2466,1.1679,21.533,0,1
0.095132,0.01965,0.033575,0.033575,173.99,173.01,5.3177,1.2389,21.533,0,1
0.085435,0.0099531,0.028131,0.028131,206,205.02,5.2819,1.2031,86.133,64.6,0
0.11549,0.040008,0.027223,0.027223,248.3,247.32,5.1966,1.1178,21.533,0,0
0.14385,0.068365,0.017241,0.017241,67.965,66.982,5.435,1.3562,21.533,0,0
0.11739,0.041906,0.029946,0.029946,137.5,136.52,5.2645,1.1857,21.533,0,0
0.10563,0.030144,0.020871,0.020871,143.78,142.8,5.2171,1.1384,64.6,43.066,0
0.14661,0.071127,0.0036298,0.0036298,138.44,137.46,5.1961,1.1174,21.533,0,0
0.1319,0.056418,0.025408,0.025408,139.57,138.58,5.2146,1.1358,21.533,0,0
0.077875,0.0023932,0.046279,0.046279,148.8,147.82,5.176,1.0973,107.67,86.133,0
0.087028,0.011546,0.029946,0.029946,109.71,108.72,5.2151,1.1363,21.533,0,0
0.11372,0.038237,0.012704,0.012704,166.69,165.7,5.1247,1.0459,21.533,0,0
0.10612,0.030635,0.019964,0.019964,316.7,315.72,4.8784,0.79966,21.533,0,1
0.080528,0.0050462,0.033575,0.033575,175.31,174.32,5.0164,0.93768,775.2,753.66,1
0.080138,0.0046564,0.038113,0.038113,345.49,344.5,4.7292,0.65049,21.533,0,1
0.079347,0.0038654,0.03902,0.03902,317.45,316.47,4.7829,0.70416,796.73,775.2,1
0.095136,0.019654,0.033575,0.033575,292.93,291.94,4.8232,0.74444,796.73,775.2,1
0.11244,0.036954,0.024501,0.024501,265.99,265.01,4.7882,0.70946,107.67,86.133,1
0.11891,0.043426,0.021779,0.021779,292.54,291.55,4.8374,0.75867,21.533,0,1
0.11428,0.038795,0.027223,0.027223,476.44,475.45,4.629,0.55029,21.533,0,1
0.101,0.025523,0.034483,0.034483,441.87,440.88,4.6461,0.56732,818.26,796.73,1
0.08839,0.012908,0.03902,0.03902,330.57,329.59,4.7291,0.65034,818.26,796.73,1
0.090686,0.015203,0.033575,0.033575,213.28,212.3,4.8683,0.78952,21.533,0,1
0.10586,0.030376,0.021779,0.021779,318.87,317.89,4.7994,0.72061,21.533,0,1
0.11973,0.044248,0.015426,0.015426,344.74,343.76,4.7382,0.65942,21.533,0,1
0.11483,0.039346,0.022686,0.022686,265,264.01,4.7998,0.72107,21.533,0,1
0.099691,0.024209,0.034483,0.034483,282.81,281.83,4.7944,0.71563,818.26,796.73,1
0.11483,0.039351,0.03176,0.03176,320.87,319.89,4.9606,0.8818,21.533,0,1
0.1302,0.054714,0.03902,0.03902,730.42,729.44,5.2071,1.1284,21.533,0,1
0.11255,0.037071,0.055354,0.055354,633.24,632.26,4.9311,0.85236,150.73,129.2,1
0.1109,0.035418,0.058076,0.058076,675.42,674.44,4.9147,0.83598,107.67,86.133,1
0.12318,0.047699,0.064428,0.064428,856.69,855.71,4.8781,0.79938,107.67,86.133,1
0.11408,0.038601,0.062613,0.062613,993.5,992.52,4.9485,0.86976,882.86,861.33,1
0.10904,0.033558,0.062613,0.062613,973.81,972.83,4.9526,0.87382,882.86,861.33,1
0.12518,0.049697,0.066243,0.066243,1039.7,1038.7,4.956,0.87729,21.533,0,1
0.14228,0.066795,0.054446,0.054446,1102.5,1101.5,4.9503,0.87156,129.2,107.67,1
0.13275,0.057264,0.051724,0.051724,981.25,980.27,5.0044,0.92562,107.67,86.133,1
0.14073,0.065246,0.055354,0.055354,1021,1020,5.001,0.92226,21.533,0,1
0.16586,0.090373,0.049002,0.049002,1352.9,1351.9,4.959,0.88025,21.533,0,1
0.15882,0.083339,0.057169,0.057169,1427.8,1426.8,4.9936,0.9148,925.93,904.39,1
0.15884,0.083359,0.072595,0.072595,1492.6,1491.6,4.982,0.90324,21.533,0,1
0.16262,0.08714,0.068966,0.068966,1531.1,1530.1,4.8586,0.77982,925.93,904.39,1
0.15242,0.076937,0.068058,0.068058,1558.9,1557.9,4.8735,0.79471,925.93,904.39,1
0.15957,0.084093,0.067151,0.067151,1593.5,1592.5,4.8889,0.81017,925.93,904.39,1
0.1606,0.085121,0.067151,0.067151,1551.7,1550.7,4.8307,0.75191,925.93,904.39,1
0.15617,0.080683,0.065336,0.065336,1580.1,1579.1,4.9064,0.82768,947.46,925.93,1
0.15369,0.078206,0.068966,0.068966,1554.1,1553.2,4.8756,0.79686,947.46,925.93,1
0.14157,0.066086,0.078947,0.078947,1404.6,1403.6,4.9263,0.84758,925.93,904.39,1
0.15431,0.078829,0.071688,0.071688,1414.9,1413.9,4.8566,0.77784,925.93,904.39,1
0.1602,0.08472,0.058076,0.058076,1516,1515,4.873,0.79424,925.93,904.39,1
0.13847,0.062986,0.060799,0.060799,1310.9,1309.9,4.8715,0.79274,925.93,904.39,1
0.13084,0.055353,0.072595,0.072595,1222.2,1221.2,4.9098,0.83105,925.93,904.39,1
0.13397,0.058486,0.071688,0.071688,1286.8,1285.8,4.8675,0.78875,904.39,882.86,1
0.15024,0.074758,0.049909,0.049909,994,993.02,4.9239,0.84518,21.533,0,1
0.15043,0.074945,0.038113,0.038113,878.05,877.06,4.9966,0.91787,21.533,0,1
0.11725,0.041772,0.059891,0.059891,874.09,873.11,4.9464,0.86765,904.39,882.86,1
0.13077,0.055286,0.058984,0.058984,863.29,862.3,4.9395,0.8607,21.533,0,1
0.1469,0.07142,0.051724,0.051724,738.85,737.87,4.9817,0.90293,21.533,0,1
0.11865,0.04317,0.057169,0.057169,685.76,684.78,4.9813,0.9026,21.533,0,1
0.10281,0.02733,0.061706,0.061706,901.01,900.03,4.8666,0.78781,882.86,861.33,1
0.1047,0.029214,0.060799,0.060799,742.61,741.63,4.9648,0.8861,882.86,861.33,1
0.098505,0.023023,0.065336,0.065336,703.36,702.38,4.8937,0.81495,107.67,86.133,1
0.10815,0.032669,0.064428,0.064428,630.25,629.27,4.9788,0.90001,129.2,107.67,1
0.11145,0.035964,0.059891,0.059891,760.4,759.42,4.8917,0.8129,21.533,0,1
0.11917,0.043684,0.058076,0.058076,821.52,820.54,4.8262,0.7474,107.67,86.133,1
0.12629,0.050812,0.047187,0.047187,934.1,933.11,4.8774,0.79862,904.39,882.86,1
0.12401,0.04853,0.048094,0.048094,874.55,873.56,4.8835,0.80478,21.533,0,1
0.12801,0.052528,0.045372,0.045372,933.21,932.23,4.834,0.75521,21.533,0,1
0.1282,0.05272,0.055354,0.055354,1062.4,1061.4,4.782,0.70328,925.93,904.39,1
0.14958,0.074101,0.059891,0.059891,1160.7,1159.8,4.8067,0.72793,107.67,86.133,1
0.17138,0.0959,0.055354,0.055354,1622.2,1621.2,4.6581,0.57932,344.53,323,1
0.15539,0.079904,0.071688,0.071688,1341.6,1340.6,4.7554,0.67661,366.06,344.53,1
0.1469,0.07142,0.075318,0.075318,1433.4,1432.4,4.7066,0.6279,323,301.46,1
0.14182,0.066333,0.061706,0.061706,1069.2,1068.2,4.8279,0.74919,21.533,0,1
0.13894,0.063454,0.058984,0.058984,1361.5,1360.5,4.8263,0.7475,344.53,323,1
0.15397,0.078489,0.060799,0.060799,1749.9,1748.9,4.7473,0.66851,344.53,323,1
0.14958,0.074097,0.067151,0.067151,1412,1411.1,4.8375,0.75879,947.46,925.93,1
0.15108,0.075596,0.068058,0.068058,1341.3,1340.3,4.8317,0.75299,947.46,925.93,1
0.14592,0.070442,0.067151,0.067151,1450.8,1449.8,4.7941,0.7153,947.46,925.93,1
0.14306,0.067576,0.075318,0.075318,1491.9,1490.9,4.8287,0.74992,947.46,925.93,1
0.16049,0.08501,0.082577,0.082577,1544.6,1543.6,4.7873,0.70851,947.46,925.93,1
0.16496,0.089476,0.079855,0.079855,1479.3,1478.3,4.8081,0.72939,947.46,925.93,1
0.15862,0.083137,0.07078,0.07078,1502.3,1501.3,4.8464,0.76762,947.46,925.93,1
0.16123,0.085746,0.062613,0.062613,1632.1,1631.1,4.7886,0.70987,947.46,925.93,1
0.17368,0.098203,0.057169,0.057169,1640.9,1640,4.7474,0.66869,947.46,925.93,1
0.18523,0.10975,0.057169,0.057169,1946.7,1945.7,4.7437,0.66492,21.533,0,1
0.18792,0.11243,0.058984,0.058984,1977.7,1976.7,4.724,0.64526,947.46,925.93,1
0.17734,0.10186,0.060799,0.060799,1621.8,1620.9,4.7721,0.6933,947.46,925.93,1
0.16638,0.090901,0.073503,0.073503,1734.8,1733.8,4.7234,0.64463,947.46,925.93,1
0.17141,0.095932,0.080762,0.080762,1916.7,1915.7,4.7671,0.6883,947.46,925.93,1
0.17042,0.094937,0.083485,0.083485,1771.2,1770.2,4.7449,0.66618,947.46,925.93,1
0.16931,0.09383,0.07804,0.07804,1794.5,1793.5,4.7066,0.62782,947.46,925.93,1
0.1705,0.095021,0.069873,0.069873,1754.1,1753.1,4.7292,0.65042,947.46,925.93,1
0.17356,0.098076,0.079855,0.079855,2034.3,2033.3,4.7062,0.62743,968.99,947.46,1
0.17742,0.10194,0.086207,0.086207,1980.7,1979.7,4.75,0.67129,947.46,925.93,1
0.17477,0.099289,0.083485,0.083485,1893.7,1892.7,4.7687,0.68998,947.46,925.93,1
0.17107,0.095585,0.07804,0.07804,1765.7,1764.7,4.7092,0.63046,947.46,925.93,1
0.17033,0.094846,0.07441,0.07441,1910.5,1909.5,4.7466,0.66784,947.46,925.93,1
0.1898,0.11432,0.060799,0.060799,1963.3,1962.3,4.7223,0.64356,947.46,925.93,1
0.18673,0.11125,0.046279,0.046279,1857.8,1856.9,4.6625,0.58379,947.46,925.93,1
0.16784,0.092361,0.058984,0.058984,1758.2,1757.3,4.677,0.59825,947.46,925.93,1
0.16932,0.093837,0.067151,0.067151,1575.8,1574.8,4.7175,0.63873,947.46,925.93,1
0.16875,0.093267,0.065336,0.065336,1834.5,1833.5,4.6486,0.56981,947.46,925.93,1
0.17089,0.095412,0.073503,0.073503,1731.1,1730.1,4.7839,0.70515,947.46,925.93,1
0.16497,0.089489,0.077132,0.077132,1542.4,1541.4,4.758,0.6792,947.46,925.93,1
0.15978,0.084298,0.071688,0.071688,1451.5,1450.5,4.7002,0.62145,947.46,925.93,1
0.17021,0.094729,0.064428,0.064428,1505.6,1504.6,4.7434,0.66466,947.46,925.93,1
0.17175,0.096267,0.061706,0.061706,1504,1503,4.7194,0.64063,968.99,947.46,1
0.1736,0.098118,0.059891,0.059891,1699.9,1699,4.7312,0.65245,947.46,925.93,1
0.17265,0.097169,0.060799,0.060799,1784.5,1783.5,4.7473,0.6686,947.46,925.93,1
0.17657,0.10109,0.058984,0.058984,1802.1,1801.1,4.7443,0.6656,968.99,947.46,1
0.18867,0.11319,0.057169,0.057169,2124,2123.1,4.7161,0.63736,968.99,947.46,1
0.17702,0.10154,0.072595,0.072595,1883.5,1882.5,4.7896,0.71082,968.99,947.46,1
0.16599,0.09051,0.084392,0.084392,1756,1755,4.8311,0.75238,968.99,947.46,1
0.16861,0.093133,0.075318,0.075318,1795,1794,4.8192,0.74047,968.99,947.46,1
0.17435,0.098869,0.069873,0.069873,2022.2,2021.2,4.8107,0.73197,968.99,947.46,1
0.18515,0.10966,0.07078,0.07078,2134.9,2133.9,4.7776,0.69882,968.99,947.46,1
0.19261,0.11712,0.073503,0.073503,2038.1,2037.1,4.7511,0.67236,968.99,947.46,1
0.18925,0.11376,0.077132,0.077132,2130.5,2129.5,4.7606,0.68183,990.53,968.99,1
0.18699,0.11151,0.071688,0.071688,2045.4,2044.5,4.8169,0.73813,990.53,968.99,1
0.18909,0.11361,0.076225,0.076225,2108.5,2107.6,4.8123,0.73351,990.53,968.99,1
0.18566,0.11018,0.087114,0.087114,2002.8,2001.9,4.8222,0.74341,990.53,968.99,1
0.18525,0.10976,0.085299,0.085299,2029.7,2028.7,4.8477,0.7689,990.53,968.99,1
0.19102,0.11554,0.077132,0.077132,2023.5,2022.5,4.769,0.6902,990.53,968.99,1
0.20662,0.13113,0.075318,0.075318,2210.4,2209.5,4.7495,0.67073,990.53,968.99,1
0.23233,0.15685,0.07441,0.07441,2344.1,2343.1,4.7034,0.62461,990.53,968.99,1
0.25913,0.18365,0.067151,0.067151,2747.9,2746.9,4.6141,0.53539,990.53,968.99,1
0.26948,0.194,0.055354,0.055354,2703.7,2702.7,4.6396,0.56087,990.53,968.99,1
0.26951,0.19402,0.048094,0.048094,2883,2882,4.6031,0.52433,1012.1,990.53,1
0.27747,0.20199,0.048094,0.048094,2799.7,2798.7,4.5973,0.51858,1012.1,990.53,1
0.26767,0.19218,0.050817,0.050817,2638.3,2626.3,4.6365,0.55772,1012.1,990.53,1
0.23184,0.15636,0.056261,0.056261,2347.5,2335.4,4.7551,0.6763,1012.1,990.53,1
0.20085,0.12537,0.059891,0.059891,2037.4,2025.4,4.8147,0.73597,1033.6,1012.1,1
0.2084,0.13292,0.072595,0.072595,2226,2214,4.8308,0.75209,1033.6,1012.1,1
0.24049,0.16501,0.073503,0.073503,2547.6,2535.6,4.7032,0.62446,1033.6,1012.1,1
0.24101,0.16553,0.066243,0.066243,2485.8,2473.8,4.6443,0.56556,1033.6,1012.1,1
0.22987,0.15439,0.072595,0.07078,2401.4,2367.1,4.7241,0.64533,1033.6,1012.1,1
0.22538,0.1499,0.075318,0.071688,2424,2387.6,4.6529,0.57413,1033.6,1012.1,1
0.21093,0.13545,0.087114,0.083485,2184.1,2147.6,4.711,0.63229,1055.1,1033.6,1
0.20513,0.12965,0.094374,0.090744,2134.6,2098.2,4.7512,0.67243,1055.1,1033.6,1
0.20662,0.13114,0.083485,0.079855,2171.7,2135.2,4.8206,0.74186,1055.1,1033.6,1
0.19767,0.12218,0.07804,0.07441,2042,1974,4.8071,0.72839,1076.7,1055.1,1
0.19792,0.12244,0.083485,0.079855,1940.4,1872.4,4.8353,0.75651,1076.7,1055.1,1
0.2125,0.13701,0.077132,0.073503,2015,1947,4.7097,0.63091,1076.7,1055.1,1
0.21336,0.13787,0.065336,0.061706,1929,1861,4.6003,0.52155,1098.2,1076.7,1
0.20903,0.13355,0.061706,0.058076,1815,1747,4.665,0.58629,1098.2,1076.7,1
