@relation featureMatrix-weka.filters.unsupervised.attribute.Remove-R4

@attribute cepstralMostDominantPeak numeric
@attribute cepstralMostDominantPeak_min numeric
@attribute cepstralLocPeak numeric
@attribute class {0,1}

@data
0.001508,0.001362,73,0
0.000784,0.000638,131,0
0.000343,0.000197,19,0
0.000486,0.000341,75,0
0.000452,0.000306,15,0
0.001332,0.001186,23,0
0.000915,0.000769,43,0
0.000314,0.000168,143,0
0.000313,0.000167,71,0
0.000264,0.000118,141,0
0.030645,0.030499,56,1
0.064917,0.064771,53,1
0.099907,0.099761,48,1
0.12706,0.12692,47,1
0.12763,0.12748,43,1
0.13378,0.13364,42,1
0.12536,0.12521,42,1
0.12598,0.12583,43,1
0.13256,0.13241,44,1
0.14937,0.14922,44,1
0.15658,0.15643,44,1
0.15743,0.15729,44,1
0.18415,0.184,44,1
0.19674,0.1966,44,1
0.22406,0.22392,44,1
0.25758,0.25743,45,1
0.28028,0.28013,46,1
0.24092,0.24077,47,1
0.25136,0.25122,48,1
0.25078,0.25063,49,1
0.19657,0.19642,51,1
0.14926,0.14912,51,1
0.16262,0.16247,49,1
0.15091,0.15076,48,1
0.1656,0.16545,45,1
0.11842,0.11827,38,1
0.21601,0.21587,37,1
0.19482,0.19467,34,1
0.22691,0.22676,31,1
0.16021,0.16006,29,1
0.094701,0.094555,28,1
0.13431,0.13417,30,1
0.20757,0.20742,31,1
0.1817,0.18156,33,1
0.15049,0.15034,38,1
0.12674,0.1266,41,1
0.11117,0.11103,46,1
0.068116,0.06797,47,1
0.045797,0.045651,136,1
0.057488,0.057342,14,1
0.027517,0.027371,36,1
0.006096,0.00595,94,1
0.007984,0.007839,73,1
0.019114,0.018968,31,1
0.021791,0.021646,79,1
0.017525,0.017379,36,1
0.011622,0.011476,68,0
0.006955,0.006809,127,0
0.005604,0.005458,76,0
0.005999,0.005853,31,0
0.00326,0.003115,34,0
0.001555,0.001409,139,0
0.001652,0.001506,33,0
0.000743,0.000597,70,0
0.000299,0.000153,31,0
0.000418,0.000272,25,0
0.001404,0.001258,3,0
0.000217,0.000071,103,0
0.000294,0.000148,78,0
0.000254,0.000108,76,1
0.009376,0.00923,47,1
0.034409,0.034263,68,1
0.057609,0.057463,52,1
0.04646,0.046314,142,1
0.09756,0.097414,45,1
0.15959,0.15945,44,1
0.16626,0.16612,44,1
0.16274,0.1626,45,1
0.18658,0.18643,46,1
0.18199,0.18184,47,1
0.1676,0.16745,48,1
0.20348,0.20333,49,1
0.2077,0.20755,49,1
0.20169,0.20154,49,1
0.24939,0.24924,48,1
0.25519,0.25504,47,1
0.27521,0.27507,47,1
0.25609,0.25595,48,1
0.26027,0.26013,48,1
0.23706,0.23691,48,1
0.21115,0.211,47,1
0.17895,0.17881,46,1
0.19041,0.19026,46,1
0.18571,0.18556,45,1
0.18637,0.18622,46,1
0.089395,0.089249,46,1
0.14811,0.14797,42,1
0.20335,0.2032,39,1
0.17672,0.17657,34,1
0.20137,0.20123,32,1
0.18653,0.18638,31,1
0.13978,0.13964,112,1
0.12256,0.12241,30,1
0.099694,0.099548,31,1
0.17273,0.17258,31,1
0.15006,0.14991,33,1
0.15531,0.15516,35,1
0.14461,0.14446,39,1
0.12954,0.12939,43,1
0.1276,0.12746,44,1
0.11036,0.11022,48,1
0.087538,0.087392,50,1
0.043552,0.043406,14,1
0.047725,0.047579,9,1
0.031697,0.031551,29,1
0.010401,0.010255,48,1
0.005663,0.005517,133,1
0.016374,0.016228,8,1
0.021098,0.020952,72,1
0.018544,0.018326,27,1
0.012377,0.012159,12,0
0.008537,0.008319,71,0
0.005461,0.005244,78,0
0.003663,0.003446,68,0
0.003169,0.002952,112,0
0.00295,0.002732,17,0
0.001562,0.001345,73,0
0.001107,0.000889,64,0
0.000661,0.000443,40,0
0.000378,0.000161,18,0
0.001319,0.001101,81,0
0.004502,0.004285,33,0
0.002233,0.002015,77,0
0.00043,0.000212,118,0
0.015934,0.015716,42,0
0.041927,0.04171,50,1
0.042699,0.042481,131,1
0.17721,0.17699,45,1
0.1617,0.16149,43,1
0.16568,0.16546,42,1
0.14379,0.14357,42,1
0.1619,0.16169,42,1
0.16465,0.16443,44,1
0.18532,0.1851,47,1
0.20621,0.206,48,1
0.2078,0.20759,50,1
0.22359,0.22337,50,1
0.22498,0.22476,51,1
0.26595,0.26574,52,1
0.22774,0.22752,54,1
0.1478,0.14758,57,1
0.11703,0.11681,61,1
0.15827,0.15805,65,1
0.1559,0.15568,67,1
0.12302,0.1228,67,1
0.15542,0.15521,65,1
0.16752,0.1673,65,1
0.18559,0.18537,64,1
0.19688,0.19667,63,1
0.12089,0.12067,63,1
0.062953,0.062736,150,1
0.052388,0.05217,61,1
0.074534,0.074316,10,1
0.065684,0.065466,44,1
0.11011,0.10989,39,1
0.1052,0.10499,39,1
0.1489,0.14869,129,1
0.17831,0.17809,37,1
0.20591,0.20569,36,1
0.1837,0.18348,35,1
0.21568,0.21546,36,1
0.16911,0.16889,38,1
0.15336,0.15314,39,1
0.10866,0.10844,43,1
0.057351,0.057134,128,1
0.09363,0.093412,47,1
0.065502,0.065285,153,1
0.029703,0.029485,30,1
0.040357,0.04014,36,1
0.01014,0.009922,39,1
0.007104,0.006887,41,1
0.015324,0.015107,122,1
0.015074,0.014856,107,1
0.017364,0.017147,125,0
0.010616,0.010399,89,0
0.008458,0.008241,32,0
0.004621,0.004403,35,0
0.003371,0.003153,49,0
0.00233,0.002113,40,0
0.002287,0.00207,31,0
0.001149,0.000932,119,0
0.001039,0.000822,71,0
0.000547,0.000329,68,0
0.000546,0.000329,66,0
0.003217,0.002999,74,0
0.001819,0.001602,64,0
0.001699,0.001482,64,0
0.001157,0.00094,77,0
0.002101,0.001883,21,0
0.048607,0.048389,54,0
0.083827,0.083609,44,1
0.1307,0.13048,45,1
0.13121,0.13099,41,1
0.12641,0.12619,40,1
0.12091,0.12069,40,1
0.11713,0.11691,40,1
0.12572,0.1255,41,1
0.13021,0.12999,43,1
0.11206,0.11184,44,1
0.099819,0.099602,44,1
0.090314,0.090096,44,1
0.09117,0.090952,44,1
0.083484,0.083266,43,1
0.077497,0.07728,42,1
0.084074,0.083857,40,1
0.072022,0.071805,41,1
0.056106,0.055889,41,1
0.049818,0.049601,41,1
0.042746,0.042529,36,1
0.048387,0.04817,33,1
0.029386,0.029169,35,1
0.027993,0.027776,78,1
0.033028,0.032811,99,1
0.035062,0.034844,115,1
0.033944,0.033727,114,1
0.031343,0.031126,51,1
0.031411,0.031193,102,1
0.038244,0.038027,56,1
0.04108,0.040863,109,1
0.035968,0.035751,70,1
0.036763,0.036546,121,1
0.046683,0.046465,118,1
0.039455,0.039237,149,1
0.041092,0.040874,40,1
0.050257,0.05004,141,1
0.041154,0.040936,60,1
0.049974,0.049757,46,1
0.049156,0.048939,83,1
0.048245,0.048028,75,1
0.049835,0.049617,72,1
0.043674,0.043457,68,1
0.066715,0.066497,70,1
0.051185,0.050968,13,1
0.044623,0.044406,13,1
0.052552,0.052334,134,1
0.079674,0.079457,11,1
0.1108,0.11059,14,1
0.088266,0.088049,19,1
0.043567,0.04335,26,1
0.017924,0.017707,43,1
0.004442,0.004225,13,1
0.008436,0.008219,19,1
0.0166,0.016382,28,1
0.022459,0.022242,68,1
0.020933,0.020716,26,0
0.024929,0.024711,29,0
0.01634,0.016122,68,0
0.010897,0.01068,71,0
0.005543,0.005326,86,0
0.004834,0.004617,28,0
0.00267,0.002453,148,0
0.001508,0.001291,59,0
0.000844,0.000626,29,0
0.000848,0.00063,52,0
0.002219,0.002002,18,0
0.002,0.001783,39,0
0.000476,0.000258,124,0
0.000298,0.000081,76,0
0.025655,0.025438,52,1
0.10104,0.10082,48,1
0.083281,0.083064,41,1
0.16897,0.16876,41,1
0.15928,0.15906,42,1
0.16363,0.16342,42,1
0.14791,0.1477,43,1
0.15552,0.15531,44,1
0.15162,0.15141,44,1
0.17309,0.17287,44,1
0.15915,0.15893,45,1
0.17095,0.17074,45,1
0.17525,0.17503,45,1
0.20005,0.19984,45,1
0.20409,0.20388,45,1
0.19106,0.19085,44,1
0.20501,0.2048,45,1
0.26113,0.26091,45,1
0.23806,0.23784,46,1
0.19322,0.193,47,1
0.087435,0.087218,150,1
0.083625,0.083408,51,1
0.11291,0.1127,50,1
0.10069,0.10047,148,1
0.087488,0.087271,147,1
0.12263,0.12242,44,1
0.07693,0.076713,47,1
0.078558,0.078341,133,1
0.075067,0.07485,38,1
0.14251,0.14229,30,1
0.13826,0.13804,28,1
0.13111,0.1309,28,1
0.11279,0.11258,29,1
0.10295,0.10274,30,1
0.1093,0.10908,33,1
0.14586,0.14564,36,1
0.11929,0.11907,40,1
0.099506,0.099288,48,1
0.098215,0.097998,52,1
0.025558,0.025304,67,1
0.010828,0.010575,52,1
0.007878,0.007579,50,1
0.014633,0.014334,20,1
0.024375,0.024076,30,1
0.022682,0.022384,72,1
0.022527,0.022229,53,1
0.01221,0.011911,24,1
0.008684,0.008386,32,0
0.008226,0.007927,29,0
0.005515,0.005217,61,0
0.002799,0.002501,31,0
0.001694,0.001396,17,0
0.00144,0.001141,70,0
0.001144,0.000846,74,0
0.000918,0.00062,75,0
0.001489,0.00119,125,0
0.001689,0.00139,41,0
0.008778,0.00848,82,0
0.041271,0.040973,57,1
0.036021,0.035723,30,1
0.13704,0.13674,42,1
0.17173,0.17143,42,1
0.14451,0.14421,43,1
0.13724,0.13694,43,1
0.15086,0.15057,43,1
0.14756,0.14727,42,1
0.13176,0.13146,41,1
0.11787,0.11757,41,1
0.10666,0.10636,40,1
0.12362,0.12332,40,1
0.11997,0.11967,39,1
0.1036,0.1033,41,1
0.1052,0.1049,41,1
0.13311,0.13281,40,1
0.14152,0.14123,39,1
0.17762,0.17732,38,1
0.17664,0.17634,37,1
0.12016,0.11986,35,1
0.16594,0.16565,38,1
0.16338,0.16308,43,1
0.11719,0.11689,44,1
0.079711,0.079413,46,1
0.080707,0.080409,37,1
0.077587,0.077288,51,1
0.061809,0.061511,37,1
0.068051,0.067753,36,1
0.077392,0.077094,35,1
0.054376,0.054077,36,1
0.064429,0.06413,30,1
0.076454,0.076156,29,1
0.091952,0.091654,26,1
0.14879,0.14849,29,1
0.14419,0.14389,31,1
0.11685,0.11656,41,1
0.048782,0.048483,41,1
0.051079,0.050781,19,1
0.053913,0.053615,21,1
0.044521,0.044223,26,1
0.021259,0.02096,42,1
0.003281,0.002983,112,1
0.004351,0.004053,60,1
0.010596,0.010298,28,0
0.018962,0.018664,51,0
0.028403,0.028105,105,0
0.023436,0.023138,53,0
0.013087,0.012789,71,0
0.038913,0.038615,44,1
0.12189,0.12159,46,1
0.12164,0.12135,50,1
0.064554,0.064256,53,1
0.053071,0.052772,52,1
0.046029,0.045731,51,1
0.076646,0.076348,155,1
0.073055,0.072757,151,1
0.056157,0.055858,48,1
0.061556,0.061258,55,1
0.04025,0.039952,68,1
0.035684,0.035386,66,1
0.056004,0.055706,8,1
0.057608,0.057309,49,1
0.11324,0.11294,46,1
0.10934,0.10904,49,1
0.076163,0.075864,50,1
0.069231,0.068932,154,1
0.069831,0.069533,49,1
0.11902,0.11872,46,1
0.0882,0.087901,47,1
0.091183,0.090885,48,1
0.14447,0.14417,48,1
0.1049,0.1046,51,1
0.03827,0.037972,19,1
0.031306,0.031008,15,1
0.030155,0.029857,55,1
0.022983,0.022684,61,1
0.006713,0.006414,133,1
0.005379,0.00508,50,0
0.007893,0.007595,20,0
0.014259,0.01396,25,0
0.013761,0.013463,23,0
0.013657,0.013359,24,0
0.006422,0.006124,20,0
0.004291,0.003993,23,0
0.003879,0.00358,11,0
0.004258,0.003959,106,0
0.002484,0.002186,14,0
0.001695,0.001396,65,0
0.011315,0,30,0
0.018271,0.006956,58,0
0.018636,0.007321,90,0
0.01065,0,49,0
0.015171,0.004521,91,0
0.022853,0.012203,62,1
0.063777,0.053127,54,1
0.064266,0.053616,50,1
0.080782,0.070132,49,1
0.094234,0.083584,49,1
0.059623,0.048973,49,1
0.063139,0.052489,46,1
0.1028,0.092151,53,1
0.10844,0.097786,53,1
0.093879,0.083229,55,1
0.094782,0.084132,55,1
0.10608,0.09543,56,1
0.11035,0.0997,57,1
0.10266,0.09201,58,1
0.097066,0.086416,58,1
0.089823,0.079173,58,1
0.067431,0.056781,59,1
0.060202,0.049552,59,1
0.052585,0.041935,62,1
0.043526,0.032876,63,1
0.035952,0.025302,64,1
0.025529,0.014879,66,1
0.034135,0.023485,69,1
0.032197,0.021547,68,1
0.031876,0.021226,51,1
0.030711,0.020061,54,1
0.04156,0.03091,56,1
0.062107,0.051457,54,1
0.057308,0.046658,55,1
0.040223,0.029573,59,1
0.065341,0.054691,61,1
0.053897,0.043247,56,1
0.058271,0.047621,53,1
0.076829,0.066179,48,1
0.070521,0.059871,46,1
0.063855,0.053205,45,1
0.059301,0.048651,45,1
0.046136,0.035486,44,1
0.054746,0.044096,45,1
0.065278,0.054628,46,1
0.029735,0.019085,53,1
0.017901,0.007251,61,1
0.028385,0.017735,72,1
0.03078,0.02013,12,1
0.033312,0.022662,135,1
0.035028,0.024378,138,1
0.035277,0.024627,76,1
0.03466,0.02401,79,1
0.032409,0.021759,79,1
0.029592,0.018942,83,1
0.023062,0.012412,18,1
0.018708,0.008058,25,1
0.010692,0.000042,54,1
0.017626,0.006976,40,1
0.013234,0.002584,107,1
0.014681,0.004031,81,1
0.017519,0.006869,96,1
0.011204,0.000554,122,0
0.010706,0.000056,7,0
0.011686,0.001036,19,0
0.01049,0,83,0
0.01359,0.0031,138,0
0.018489,0.007999,76,0
0.017117,0.006627,87,0
0.020501,0.010011,88,0
0.015968,0.005478,86,0
0.013311,0.002821,94,0
0.01286,0.002369,101,0
0.019203,0.008712,84,0
0.015264,0.004774,124,0
0.017079,0.006589,78,0
0.012941,0.002451,81,0
0.027107,0.016616,50,1
0.036759,0.026269,43,1
0.043399,0.032909,39,1
0.056284,0.045794,42,1
0.062474,0.051984,136,1
0.081881,0.07139,42,1
0.085983,0.075493,43,1
0.064271,0.053781,45,1
0.08318,0.07269,47,1
0.073638,0.063147,50,1
0.075691,0.0652,52,1
0.076314,0.065823,54,1
0.070129,0.059638,56,1
0.082135,0.071645,57,1
0.077176,0.066686,58,1
0.091726,0.081235,58,1
0.078705,0.068214,58,1
0.066764,0.056274,58,1
0.075339,0.064848,61,1
0.054328,0.043838,61,1
0.054902,0.044411,60,1
0.052077,0.041587,59,1
0.033441,0.022951,58,1
0.021961,0.011471,13,1
0.025727,0.015237,52,1
0.037573,0.027083,51,1
0.072495,0.062004,52,1
0.072467,0.061976,48,1
0.077907,0.067416,45,1
0.071495,0.061005,42,1
0.074744,0.064254,36,1
0.082831,0.07234,34,1
0.082222,0.071732,33,1
0.080586,0.070095,117,1
0.070898,0.060407,33,1
0.091217,0.080726,35,1
0.098885,0.088394,38,1
0.090013,0.079523,39,1
0.0812,0.07071,41,1
0.087187,0.076697,43,1
0.054416,0.043926,44,1
0.030856,0.020365,68,1
0.048525,0.038034,72,1
0.024793,0.014303,18,1
0.022249,0.011758,52,1
0.014903,0.004413,83,0
0.016576,0.006086,84,0
0.01648,0.005989,9,0
0.020155,0.009665,42,0
0.015472,0.004982,38,0
0.019702,0.009212,79,0
0.021338,0.010848,122,0
0.018327,0.007836,81,0
0.015155,0.004664,85,0
0.014076,0.003586,121,0
0.01018,0,66,0
0.019065,0.008885,54,0
0.011262,0.001082,32,0
0.006277,0,108,0
0.012712,0.006436,79,0
0.010884,0.004607,71,0
0.013468,0.007191,93,0
0.015029,0.008752,81,0
0.01644,0.010163,105,0
0.014431,0.008155,121,0
0.023071,0.016794,50,0
0.071285,0.065008,48,1
0.079055,0.072778,46,1
0.062151,0.055874,43,1
0.088322,0.082045,41,1
0.074955,0.068679,40,1
0.081672,0.075395,41,1
0.095645,0.089368,42,1
0.10293,0.09665,43,1
0.097913,0.091636,44,1
0.10592,0.099642,46,1
0.10304,0.096762,47,1
0.12037,0.1141,48,1
0.14092,0.13464,48,1
0.15517,0.14889,50,1
0.17026,0.16399,51,1
0.068435,0.062158,159,1
0.042342,0.036065,46,1
0.053993,0.047716,163,1
0.05777,0.051493,51,1
0.084217,0.07794,50,1
0.091154,0.084877,46,1
0.085788,0.079511,44,1
0.084463,0.078186,36,1
0.088109,0.081833,32,1
0.11804,0.11176,27,1
0.14315,0.13687,25,1
0.15965,0.15337,25,1
0.12647,0.12019,104,1
0.13088,0.1246,106,1
0.14894,0.14266,27,1
0.14115,0.13487,28,1
0.13437,0.1281,29,1
0.15878,0.15251,32,1
0.13138,0.12511,36,1
0.11081,0.10454,40,1
0.043084,0.036807,43,1
0.04488,0.038603,78,1
0.056812,0.050535,69,1
0.043793,0.037516,15,1
0.019019,0.012742,78,1
0.026573,0.020296,96,1
0.023534,0.017257,79,1
0.032252,0.025975,83,1
0.025329,0.019052,102,1
0.027066,0.020789,81,1
0.027977,0.0217,81,0
0.028737,0.02246,79,0
0.017237,0.01096,79,0
0.018013,0.011736,129,0
0.012382,0.006105,96,0
0.01827,0.011993,77,0
0.017051,0.010774,79,0
0.024846,0.01857,14,0
0.026129,0.019852,94,0
0.016659,0.010382,75,0
0.029031,0.022755,91,0
0.026593,0.020316,87,0
0.024166,0.017889,91,0
0.018251,0.011974,56,0
0.019848,0.013571,91,0
0.012747,0.00647,77,0
0.014434,0.008157,30,0
0.07584,0.069564,51,1
0.14148,0.1352,49,1
0.1708,0.16452,48,1
0.098761,0.092484,44,1
0.13854,0.13227,42,1
0.14252,0.13625,42,1
0.1363,0.13002,43,1
0.16278,0.15651,44,1
0.14739,0.14111,44,1
0.1688,0.16252,44,1
0.20489,0.19861,44,1
0.21378,0.20751,44,1
0.22508,0.2188,44,1
0.25043,0.24415,43,1
0.20769,0.20141,43,1
0.26796,0.26169,43,1
0.26641,0.26013,44,1
0.21709,0.21081,45,1
0.18266,0.17638,45,1
0.16263,0.15635,46,1
0.13453,0.12825,49,1
0.10928,0.10301,156,1
0.13837,0.13209,51,1
0.13051,0.12424,48,1
0.15529,0.14901,45,1
0.12314,0.11686,44,1
0.11471,0.10844,43,1
0.10917,0.10289,39,1
0.15052,0.14424,37,1
0.12646,0.12018,35,1
0.088255,0.081978,124,1
0.053691,0.047414,37,1
0.083322,0.077045,35,1
0.09462,0.088343,129,1
0.11954,0.11326,39,1
0.11976,0.11348,39,1
0.11159,0.10531,41,1
0.11387,0.10759,43,1
0.087784,0.081507,44,1
0.056882,0.050605,43,1
0.051762,0.045485,145,1
0.048396,0.042119,69,1
0.098721,0.092444,14,1
0.046443,0.040166,10,1
0.034336,0.02806,92,1
0.016559,0.010282,77,1
0.013666,0.007389,68,1
0.013593,0.007316,21,1
0.023581,0.017304,77,1
0.02606,0.019783,57,1
0.018573,0.012296,58,1
0.021435,0.015158,64,1
0.012371,0.006094,43,1
0.0155,0.009223,67,0
0.014581,0.008304,30,0
0.012082,0.005805,125,0
0.009413,0.003136,28,0
0.017623,0.011346,63,0
0.013798,0.007521,116,0
0.01255,0.006273,96,0
0.010752,0.004475,93,0
0.009908,0.003632,95,0
0.013728,0.007452,113,0
0.008608,0.002331,29,0
0.009802,0.003525,132,0
0.013434,0.007158,136,0
0.018592,0.012315,56,1
0.052167,0.04589,54,1
0.081493,0.075216,48,1
0.099458,0.093181,47,1
0.099882,0.093606,43,1
0.10051,0.094237,42,1
0.092006,0.085729,42,1
0.1014,0.095119,43,1
0.10257,0.096296,44,1
0.12057,0.1143,44,1
0.12645,0.12018,44,1
0.13026,0.12399,44,1
0.15593,0.14966,44,1
0.17487,0.16859,44,1
0.19161,0.18533,44,1
0.22573,0.21945,45,1
0.25791,0.25163,46,1
0.2227,0.21643,47,1
0.22052,0.21425,48,1
0.22191,0.21564,49,1
0.17202,0.16575,51,1
0.13716,0.13088,51,1
0.14394,0.13766,49,1
0.14156,0.13528,48,1
0.15362,0.14734,45,1
0.11154,0.10526,38,1
0.19527,0.18899,37,1
0.18155,0.17528,34,1
0.21358,0.2073,31,1
0.15376,0.14748,29,1
0.07996,0.073683,28,1
0.12892,0.12264,30,1
0.18847,0.1822,31,1
0.15978,0.1535,33,1
0.13511,0.12884,38,1
0.11181,0.10554,41,1
0.099872,0.093595,46,1
0.061673,0.055396,47,1
0.040809,0.034532,136,1
0.042348,0.036071,14,1
0.018659,0.012382,82,1
0.011511,0.005234,98,1
0.015591,0.009314,73,1
0.016261,0.009985,71,1
0.029699,0.023422,79,1
0.018342,0.012065,82,1
0.015866,0.009589,72,0
0.018722,0.012446,93,0
0.011452,0.005175,88,0
0.009823,0.003546,81,0
0.010723,0.004446,81,0
0.015271,0.008994,68,0
0.011174,0.004897,71,0
0.018254,0.011977,78,0
0.01214,0.005864,68,0
0.010873,0.004596,54,0
0.012838,0.006561,73,0
0.010996,0.004719,122,0
0.021114,0.014837,82,0
0.013658,0.007381,130,1
0.013165,0.006888,100,1
0.025773,0.019496,62,1
0.04805,0.041773,52,1
0.039913,0.033636,142,1
0.076227,0.06995,46,1
0.13904,0.13276,44,1
0.1408,0.13452,44,1
0.13187,0.12559,45,1
0.15188,0.1456,46,1
0.15192,0.14564,47,1
0.13938,0.1331,48,1
0.17188,0.16561,49,1
0.17451,0.16824,49,1
0.17866,0.17238,49,1
0.2164,0.21013,48,1
0.21888,0.2126,47,1
0.24921,0.24293,47,1
0.23115,0.22487,48,1
0.22854,0.22227,48,1
0.21293,0.20665,48,1
0.18229,0.17601,47,1
0.15393,0.14766,46,1
0.16502,0.15875,46,1
0.15904,0.15276,45,1
0.17129,0.16501,46,1
0.085847,0.07957,46,1
0.12764,0.12136,42,1
0.18229,0.17602,39,1
0.15604,0.14976,35,1
0.18392,0.17765,32,1
0.17236,0.16608,31,1
0.12705,0.12077,29,1
0.1061,0.099825,30,1
0.088461,0.082184,31,1
0.15756,0.15128,31,1
0.13404,0.12776,33,1
0.13982,0.13354,35,1
0.11549,0.10922,39,1
0.11847,0.11219,42,1
0.10712,0.10084,44,1
0.095937,0.08966,48,1
0.076312,0.070035,52,1
0.036918,0.030641,88,1
0.037936,0.031659,80,1
0.026799,0.018191,28,1
0.009648,0.00104,51,1
0.010506,0.001898,94,1
0.018665,0.010057,60,1
0.018643,0.010036,111,1
0.017308,0.008701,59,1
0.01403,0.005423,45,0
0.015622,0.007014,108,0
0.012537,0.003929,95,0
0.016853,0.008246,92,0
0.010835,0.002228,50,0
0.013925,0.005317,127,0
0.011027,0.00242,62,0
0.01515,0.006543,105,0
0.014813,0.006206,28,0
0.010863,0.002255,111,0
0.010201,0.001593,144,0
0.014303,0.005696,66,0
0.015675,0.007067,77,0
0.017385,0.008777,116,0
0.016961,0.008353,23,0
0.036415,0.027807,50,1
0.041314,0.032706,131,1
0.14235,0.13374,45,1
0.12063,0.11202,43,1
0.12725,0.11864,42,1
0.11149,0.10289,42,1
0.13738,0.12877,42,1
0.1344,0.1258,44,1
0.15046,0.14186,47,1
0.18038,0.17177,48,1
0.18062,0.17201,50,1
0.19327,0.18467,50,1
0.19516,0.18655,51,1
0.23565,0.22704,52,1
0.20304,0.19443,54,1
0.13026,0.12165,57,1
0.1069,0.098293,61,1
0.13099,0.12238,65,1
0.13838,0.12977,67,1
0.10903,0.10042,67,1
0.12941,0.1208,65,1
0.15121,0.14261,65,1
0.16535,0.15674,64,1
0.16789,0.15928,63,1
0.11271,0.1041,63,1
0.052945,0.044337,150,1
0.046813,0.038205,56,1
0.077592,0.068984,10,1
0.063434,0.054827,44,1
0.099849,0.091241,39,1
0.099417,0.090809,39,1
0.13444,0.12583,129,1
0.16022,0.15161,37,1
0.17831,0.16971,36,1
0.16283,0.15422,35,1
0.18639,0.17778,36,1
0.14744,0.13883,38,1
0.13814,0.12954,39,1
0.10037,0.091763,43,1
0.054637,0.046029,128,1
0.079939,0.071331,47,1
0.058155,0.049547,153,1
0.023081,0.014473,84,1
0.018988,0.010381,36,1
0.015537,0.006929,81,1
0.011168,0.00256,34,1
0.01769,0.009083,40,1
0.016449,0.007842,84,1
0.021201,0.012594,80,0
0.019027,0.010419,64,0
0.014477,0.00587,60,0
0.017988,0.00938,81,0
0.012432,0.003825,80,0
0.014886,0.006279,115,0
0.015114,0.006506,83,0
0.011673,0.003065,64,0
0.016946,0.008338,76,0
0.018737,0.010129,70,0
0.018174,0.009566,69,0
0.024718,0.016111,77,0
0.016692,0.008085,13,0
0.011186,0.002578,48,0
0.016415,0.007807,76,0
0.015429,0.006821,130,0
0.043917,0.035309,54,0
0.064019,0.055412,44,1
0.1023,0.093689,45,1
0.10737,0.098758,41,1
0.093838,0.08523,40,1
0.090441,0.081833,40,1
0.078286,0.069678,41,1
0.090729,0.082121,41,1
0.094723,0.086116,43,1
0.086112,0.077504,44,1
0.077139,0.068531,44,1
0.078283,0.069675,44,1
0.073881,0.065274,44,1
0.074655,0.066047,43,1
0.066076,0.057469,41,1
0.070917,0.06231,40,1
0.054312,0.045704,41,1
0.044295,0.035687,41,1
0.042919,0.034311,41,1
0.034984,0.026376,130,1
0.042881,0.034274,33,1
0.0244,0.015793,34,1
0.028167,0.019559,78,1
0.031638,0.023031,99,1
0.030665,0.022057,115,1
0.032168,0.02356,138,1
0.032904,0.024297,77,1
0.031436,0.022828,67,1
0.039581,0.030973,56,1
0.029321,0.020713,74,1
0.031107,0.022499,70,1
0.033118,0.02451,121,1
0.036439,0.027831,139,1
0.038646,0.030039,26,1
0.036128,0.02752,40,1
0.046383,0.037775,141,1
0.040533,0.031925,32,1
0.045899,0.037291,46,1
0.048218,0.03961,83,1
0.045542,0.036935,75,1
0.043822,0.035214,100,1
0.038404,0.029796,141,1
0.060051,0.051444,70,1
0.047892,0.039284,70,1
0.04372,0.035112,13,1
0.048176,0.039568,134,1
0.068291,0.059684,11,1
0.081052,0.072444,14,1
0.064544,0.054896,19,1
0.021519,0.011871,32,1
0.025336,0.015688,79,1
0.017228,0.007579,125,1
0.020788,0.01114,80,1
0.027268,0.017619,79,1
0.028984,0.019336,78,1
0.022899,0.013251,57,0
0.020823,0.011175,60,0
0.029359,0.019711,82,0
0.020046,0.010398,29,0
0.021942,0.012294,79,0
0.018669,0.009021,79,0
0.025476,0.015828,80,0
0.018522,0.008874,80,0
0.020787,0.011139,145,0
0.023692,0.014044,125,0
0.019084,0.009436,57,0
0.026674,0.017026,78,0
0.023819,0.014171,13,0
0.021679,0.012031,124,0
0.024658,0.015009,52,1
0.086505,0.076857,48,1
0.067342,0.057694,41,1
0.13125,0.1216,41,1
0.1209,0.11125,42,1
0.12156,0.11191,42,1
0.11744,0.1078,43,1
0.1186,0.10895,44,1
0.13068,0.12103,44,1
0.13853,0.12888,44,1
0.12893,0.11928,44,1
0.13783,0.12818,45,1
0.14131,0.13166,45,1
0.16319,0.15354,45,1
0.17953,0.16988,45,1
0.16748,0.15783,44,1
0.1807,0.17106,45,1
0.23084,0.22119,45,1
0.21622,0.20657,46,1
0.16645,0.1568,47,1
0.081882,0.072234,150,1
0.066305,0.056657,51,1
0.10282,0.093167,50,1
0.088922,0.079273,148,1
0.084349,0.074701,147,1
0.11568,0.10603,44,1
0.074493,0.064845,47,1
0.07121,0.061562,44,1
0.071762,0.062114,38,1
0.13509,0.12544,30,1
0.12783,0.11818,28,1
0.11081,0.10116,28,1
0.097236,0.087588,29,1
0.094614,0.084966,30,1
0.093249,0.083601,33,1
0.12147,0.11182,36,1
0.1009,0.091249,40,1
0.083885,0.074237,48,1
0.076853,0.067205,52,1
0.022937,0.013289,61,1
0.020294,0.010646,86,1
0.018951,0.009303,86,1
0.015835,0.006187,90,1
0.022838,0.01319,137,1
0.029225,0.019577,87,1
0.024571,0.014923,121,1
0.024726,0.015078,58,1
0.01823,0.008582,38,0
0.027752,0.018104,87,0
0.017122,0.007474,49,0
