@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
2928.7,2928,4.489,-1.1816,2648.6,2627.1,1
3299.6,3298.9,4.511,-1.1596,2670.1,2648.6,1
3621.5,3620.8,4.4754,-1.1952,2670.1,2648.6,1
3407.8,3407.1,4.5272,-1.1434,2648.6,2627.1,1
2733.9,2733.2,4.621,-1.0496,2648.6,2627.1,1
2249.5,2248.7,4.6556,-1.0149,1335.1,1313.5,1
1940.1,1939.4,5.0003,-0.67031,64.6,43.066,1
1788,1787.3,4.8517,-0.81884,64.6,43.066,1
1804,1803.3,4.9858,-0.68479,21.533,0,1
2097.7,2097,4.8704,-0.80014,1378.1,1356.6,1
2480.1,2479.3,5.0706,-0.60003,2691.7,2670.1,1
2690.6,2689.9,5.3839,-0.28666,21.533,0,1
3366.2,3365.5,5.2805,-0.39014,2756.2,2734.7,1
3861.6,3860.9,5.224,-0.4466,1464.3,1442.7,1
3418,3417.3,4.9912,-0.67941,1550.4,1528.9,1
2707.5,2706.8,4.6814,-0.98924,21.533,0,1
2560.5,2559.8,4.7412,-0.92938,21.533,0,1
2166.7,2166,4.6707,-0.99989,3230,3208.4,1
2236.1,2235.4,4.8014,-0.86922,1615,1593.5,1
2354.2,2353.5,5.0275,-0.64307,21.533,0,1
2216.6,2215.9,4.791,-0.87962,43.066,21.533,1
2370.9,2370.2,4.9325,-0.73812,2584,2562.5,1
2858.3,2857.6,4.9127,-0.75785,2540.9,2519.4,1
2902.3,2901.6,4.9493,-0.72129,21.533,0,1
2227.8,2227.1,4.9126,-0.75803,64.6,43.066,1
1854.2,1853.5,5.0038,-0.66674,64.6,43.066,1
1286.6,1285.9,4.9583,-0.7123,21.533,0,1
1206.2,1205.5,5.1354,-0.53519,43.066,21.533,1
1281.3,1280.6,5.3192,-0.35144,64.6,43.066,1
502.35,501.64,5.3894,-0.2812,64.6,43.066,1
160.16,159.45,4.9475,-0.7231,21.533,0,1
73.58,72.871,4.5552,-1.1154,21.533,0,1
53.313,52.603,4.5173,-1.1533,64.6,43.066,1
3.8039,3.0945,5.2734,-0.39719,64.6,43.066,1
10.948,10.239,5.4531,-0.21752,21.533,0,1
6.6543,5.9449,5.3688,-0.30176,21.533,0,1
30.874,30.164,4.9872,-0.68343,64.6,43.066,0
4.9036,4.1943,4.8888,-0.78182,64.6,43.066,0
38.282,37.572,5.0441,-0.62648,21.533,0,0
31.239,30.53,4.9839,-0.68667,21.533,0,0
55.732,55.022,4.4987,-1.1719,64.6,43.066,0
42.746,42.036,4.5818,-1.0888,64.6,43.066,0
9.9618,9.2525,4.7693,-0.90126,21.533,0,0
62.813,62.104,5.1707,-0.4999,43.066,21.533,0
56.503,55.794,5.0733,-0.59731,64.6,43.066,0
18.469,17.76,4.8643,-0.80625,64.6,43.066,0
58.244,57.535,5.1349,-0.53567,21.533,0,0
27.033,26.323,4.8923,-0.77834,64.6,43.066,0
41.974,41.265,4.9906,-0.67995,64.6,43.066,0
46.27,45.56,5.1678,-0.50284,21.533,0,0
67.987,67.278,5.4372,-0.23336,21.533,0,0
414.79,414.08,5.4446,-0.22595,64.6,43.066,1
1044,1043.3,5.4843,-0.18632,64.6,43.066,1
1503.2,1502.5,5.1662,-0.50443,21.533,0,1
1293.3,1292.6,5.1523,-0.51826,21.533,0,1
1016.7,1016,4.797,-0.87355,947.46,925.93,1
1037.3,1036.6,4.8096,-0.86099,43.066,21.533,1
1052.3,1051.6,4.8418,-0.82882,43.066,21.533,1
1090.4,1089.7,5.0079,-0.66265,43.066,21.533,1
1415.7,1415,4.9218,-0.74876,1356.6,1335.1,1
1777.6,1776.9,4.8747,-0.79587,43.066,21.533,1
2114.5,2113.7,4.74,-0.93063,21.533,0,1
2428.8,2428.1,4.578,-1.0926,3014.6,2993.1,1
2390.6,2389.9,4.7631,-0.90747,1292,1270.5,1
2489.7,2489,4.7464,-0.9242,21.533,0,1
2537.1,2536.3,5.0521,-0.61851,64.6,43.066,1
1612.3,1611.5,5.4031,-0.26746,64.6,43.066,1
1372.6,1371.8,5.5212,-0.14938,64.6,43.066,1
1255.7,1255,5.2892,-0.38144,21.533,0,1
1158.8,1158.1,5.2501,-0.42052,21.533,0,1
1193.4,1192.7,5.328,-0.34257,64.6,43.066,1
1260.8,1260.1,5.1817,-0.48888,64.6,43.066,1
1718.1,1717.4,5.1528,-0.51778,21.533,0,1
1975.5,1974.8,5.0768,-0.59384,43.066,21.533,1
1823.8,1823.1,5.1087,-0.56186,3445.3,3423.8,1
1888.8,1888,5.3084,-0.36216,64.6,43.066,1
2496.5,2495.8,5.3475,-0.32311,21.533,0,1
2014.1,2013.4,5.3837,-0.2869,43.066,21.533,1
2065.8,2065.1,5.3198,-0.35081,64.6,43.066,1
3085.5,3084.8,5.229,-0.44157,43.066,21.533,1
3588.6,3587.9,5.0207,-0.64985,2907,2885.4,1
3421.1,3420.4,4.9751,-0.6955,21.533,0,1
3203.3,3202.6,4.839,-0.83156,2928.5,2907,1
3427.5,3426.8,4.9313,-0.73934,2950,2928.5,1
3533.9,3533.2,4.8101,-0.86048,2993.1,2971.6,1
3612.4,3611.6,4.8369,-0.83365,3014.6,2993.1,1
3518.6,3517.9,4.8363,-0.83434,2993.1,2971.6,1
3237.1,3236.4,4.8178,-0.8528,2950,2928.5,1
2790.3,2789.6,4.8183,-0.8523,21.533,0,1
2218.3,2217.5,5.1205,-0.55006,1421.2,1399.7,1
1835.1,1834.3,5.3979,-0.2727,64.6,43.066,1
1229,1228.3,5.3426,-0.32801,21.533,0,1
794.14,793.43,5.3952,-0.27535,43.066,21.533,1
527.77,527.06,5.2709,-0.39966,43.066,21.533,1
194.24,193.53,4.9842,-0.68638,21.533,0,1
0.38628,0,4.8576,-0.81302,64.6,43.066,1
37.239,36.853,5.0248,-0.64578,21.533,0,1
45.095,44.709,5.3959,-0.27468,64.6,43.066,1
40.606,40.219,5.5055,-0.16512,21.533,0,1
38.679,38.293,5.3079,-0.36272,64.6,43.066,0
67.903,67.517,5.0059,-0.66464,21.533,0,0
12.959,12.573,4.9645,-0.70613,64.6,43.066,0
35.143,34.757,5.0502,-0.62034,129.2,107.67,0
24.581,24.195,4.9188,-0.7518,21.533,0,0
17.475,17.089,4.7142,-0.95643,64.6,43.066,0
13.562,13.176,4.733,-0.9376,64.6,43.066,0
24.76,24.373,4.6714,-0.99923,21.533,0,0
153.04,152.65,4.1049,-1.5657,193.8,172.27,0
91.505,91.119,4.3249,-1.3457,43.066,21.533,0
37.249,36.862,4.5488,-1.1218,64.6,43.066,0
19.765,19.378,4.6512,-1.0194,21.533,0,0
59.836,59.449,4.4607,-1.2098,21.533,0,0
1.6671,1.2808,4.7416,-0.92895,64.6,43.066,0
43.054,42.667,4.9353,-0.73531,43.066,21.533,0
17.22,16.833,4.8421,-0.8285,21.533,0,0
149.65,149.27,5.2917,-0.3789,43.066,21.533,0
592.15,591.76,5.1898,-0.48083,64.6,43.066,1
745.52,745.13,5.0026,-0.66798,925.93,904.39,1
709.76,709.37,4.9208,-0.74976,21.533,0,1
638.57,638.18,4.6104,-1.0601,43.066,21.533,1
667.69,667.31,4.6132,-1.0574,64.6,43.066,1
652.74,652.35,4.5621,-1.1085,21.533,0,1
614.04,613.65,4.7334,-0.93719,43.066,21.533,1
771.36,770.97,4.7051,-0.96552,64.6,43.066,1
736.11,735.72,4.7445,-0.92612,925.93,904.39,1
840.3,839.92,4.9909,-0.67969,925.93,904.39,1
834.44,834.05,4.9752,-0.69536,21.533,0,1
912.47,912.09,5.0257,-0.64487,43.066,21.533,1
939.76,939.37,5.0345,-0.63606,64.6,43.066,1
903.88,903.5,5.0016,-0.66903,21.533,0,1
884.91,884.52,5.0483,-0.62225,21.533,0,1
903.42,903.04,5.0466,-0.624,64.6,43.066,1
661.88,661.5,5.2523,-0.41825,43.066,21.533,1
687.46,687.08,5.23,-0.44058,43.066,21.533,1
808.29,807.91,5.2608,-0.40984,43.066,21.533,1
823.18,822.79,5.2794,-0.39115,64.6,43.066,1
760.59,760.2,5.2767,-0.39388,43.066,21.533,1
727.63,727.24,5.3152,-0.3554,21.533,0,1
1077.6,1077.2,5.2166,-0.45401,43.066,21.533,1
1393.9,1393.5,5.1489,-0.52168,64.6,43.066,1
1009.7,1009.3,5.1095,-0.56107,21.533,0,1
1216.8,1216.4,5.1537,-0.51687,43.066,21.533,1
876.91,876.53,5.2161,-0.4545,43.066,21.533,1
1366.3,1365.9,5.1907,-0.47986,64.6,43.066,1
1111.3,1110.9,5.2251,-0.44545,21.533,0,1
1929,1928.6,5.1553,-0.51528,43.066,21.533,1
1656.4,1656,5.1684,-0.50217,64.6,43.066,1
2111.1,2110.7,5.0874,-0.58314,2562.5,2540.9,1
2160.3,2159.9,5.1678,-0.50283,21.533,0,1
3287.4,3287,5.0155,-0.65504,2691.7,2670.1,1
3410.2,3409.9,5.0936,-0.57695,2540.9,2519.4,1
4474.1,4473.7,5.0811,-0.58948,2691.7,2670.1,1
4210.4,4210,5.1849,-0.48567,21.533,0,1
4728.4,4728.1,5.1966,-0.45054,43.066,21.533,1
5332.5,5332.2,5.2605,-0.38665,3143.8,3122.3,1
4078.9,4078.5,5.3801,-0.18806,21.533,0,1
4645.1,4644.7,5.231,-0.33723,3230,3208.4,1
4040.7,4040.3,5.295,-0.27318,3186.9,3165.4,1
3526,3525.6,5.2877,-0.23356,2562.5,2540.9,1
904.55,904.17,5.284,-0.23717,43.066,21.533,1
701.24,700.85,5.2789,-0.24234,21.533,0,1
709.53,709.14,5.0652,-0.45603,43.066,21.533,1
709.34,708.95,4.9843,-0.53688,64.6,43.066,1
437.58,437.19,5.0296,-0.49159,21.533,0,1
112.92,112.53,5.0733,-0.44792,43.066,21.533,1
26.596,26.209,4.946,-0.57523,64.6,43.066,1
29.802,29.415,4.8876,-0.63357,64.6,43.066,1
8.6299,8.2436,4.9193,-0.60196,21.533,0,1
44.921,44.534,5.4969,-0.024354,21.533,0,1
2.3815,1.9952,5.5679,0,64.6,43.066,1
9.8632,9.4769,5.6195,0,43.066,21.533,0
42.563,42.177,5.3119,-0.30757,21.533,0,0
60.823,60.437,4.9291,-0.6904,172.27,150.73,0
1.0107,0.62443,4.8537,-0.76581,64.6,43.066,0
1.6134,1.2272,4.8554,-0.7641,21.533,0,0
32.543,32.156,5.0225,-0.59707,43.066,21.533,0
5.4639,5.0776,4.6788,-0.94069,64.6,43.066,0
5.1378,4.7515,4.6982,-0.92127,64.6,43.066,0
17.234,16.848,4.5227,-1.0969,21.533,0,0
2.2051,1.8188,4.7197,-0.8998,21.533,0,0
111.19,110.8,4.3762,-1.2433,64.6,43.066,0
42.814,42.428,4.3945,-1.225,21.533,0,0
36.556,36.17,4.9097,-0.70983,21.533,0,0
31.024,30.637,4.5425,-1.077,43.066,21.533,0
19.892,19.506,5.4583,-0.16118,64.6,43.066,1
510.18,509.79,5.398,-0.22149,64.6,43.066,1
998.32,997.94,5.3233,-0.29626,21.533,0,1
1103.7,1103.3,4.8478,-0.77168,64.6,43.066,1
1131.1,1130.7,4.8033,-0.81622,947.46,925.93,1
1224.4,1224,4.754,-0.86551,947.46,925.93,1
1183.8,1183.4,4.7962,-0.82331,21.533,0,1
1259,1258.6,4.819,-0.80049,947.46,925.93,1
1182.7,1182.3,4.8114,-0.80811,947.46,925.93,1
1200.3,1199.9,4.7311,-0.88842,21.533,0,1
1298.1,1297.7,4.7471,-0.87238,21.533,0,1
1428,1427.6,4.8139,-0.80564,925.93,904.39,1
1671.2,1670.8,4.7918,-0.82774,64.6,43.066,1
1983.3,1982.9,4.755,-0.86454,21.533,0,1
2159.9,2159.5,4.6641,-0.95537,3165.4,3143.8,1
2665.9,2665.5,4.7411,-0.87845,3186.9,3165.4,1
2898.1,2897.7,4.6434,-0.97609,3186.9,3165.4,1
3125.2,3124.8,4.7623,-0.85718,3165.4,3143.8,1
2815.4,2815,4.7952,-0.82432,3143.8,3122.3,1
2615.2,2614.8,5.1656,-0.45393,64.6,43.066,1
2808.2,2807.9,5.3929,-0.22663,43.066,21.533,1
3011.2,3010.8,5.336,-0.28354,21.533,0,1
2990.5,2990.1,5.1632,-0.45635,3014.6,2993.1,1
3776.4,3776,5.2306,-0.38891,3100.8,3079.2,1
3742.3,3741.9,5.1634,-0.45609,3122.3,3100.8,1
3941.1,3940.7,5.1416,-0.47789,3143.8,3122.3,1
3864.5,3864.1,5.2491,-0.37045,3143.8,3122.3,1
5103.2,5102.8,5.2689,-0.35063,2842.4,2820.8,1
5942.4,5942,5.3479,-0.27164,3380.7,3359.2,1
5272.9,5272.5,5.1462,-0.47336,3186.9,3165.4,1
3393.7,3393.3,5.0005,-0.61902,2734.7,2713.2,1
2815.1,2814.7,5.0267,-0.59283,2734.7,2713.2,1
2815.3,2814.9,5.0757,-0.54386,2713.2,2691.7,1
2828.4,2828,5.1863,-0.43324,2648.6,2627.1,1
2723.8,2723.4,5.2097,-0.40978,2605.5,2584,1
1899,1898.7,5.1789,-0.44057,2519.4,2497.9,1
1629,1628.6,5.4236,-0.19591,21.533,0,1
1464.5,1464.1,5.3212,-0.29835,64.6,43.066,1
653.11,652.72,5.2742,-0.34532,64.6,43.066,1
201.17,200.78,5.1826,-0.43691,21.533,0,1
37.071,36.685,4.764,-0.85553,21.533,0,1
71.601,71.215,4.7201,-0.8994,43.066,21.533,1
20.655,20.269,5.1683,-0.45125,64.6,43.066,1
173.34,172.95,5.1798,-0.43974,43.066,21.533,1
101.7,101.31,5.2545,-0.36505,21.533,0,1
52.836,52.45,5.237,-0.38253,64.6,43.066,1
11.308,10.922,5.0815,-0.53804,64.6,43.066,1
10.296,9.9093,5.0719,-0.54759,21.533,0,0
135.52,135.13,4.4194,-1.2001,64.6,43.066,0
21.738,21.352,4.7544,-0.86515,64.6,43.066,0
72.019,71.633,4.3708,-1.2487,43.066,21.533,0
17.297,16.911,4.9017,-0.71783,21.533,0,0
66.953,66.567,4.4062,-1.2133,64.6,43.066,0
16.879,16.492,4.6256,-0.99397,64.6,43.066,0
37.233,36.847,4.9922,-0.62733,43.066,21.533,0
39.027,38.641,4.9862,-0.63336,64.6,43.066,0
54.609,54.223,4.4371,-1.1824,21.533,0,0
43.908,43.522,5.0841,-0.53543,64.6,43.066,0
466.52,466.14,5.2042,-0.41528,64.6,43.066,1
907.33,906.94,5.3463,-0.27326,21.533,0,1
1092.1,1091.7,4.9527,-0.66683,947.46,925.93,1
1168.3,1167.9,4.842,-0.77747,947.46,925.93,1
1146.6,1146.2,4.7975,-0.82206,21.533,0,1
1162.4,1162,4.7738,-0.84572,947.46,925.93,1
1359.6,1359.2,4.7477,-0.87185,947.46,925.93,1
1443.5,1443.1,4.7196,-0.89996,947.46,925.93,1
1373.6,1373.3,4.5382,-1.0814,947.46,925.93,1
1470.6,1470.2,4.5352,-1.0843,968.99,947.46,1
1415.6,1415.2,4.4647,-1.1548,968.99,947.46,1
1478.3,1477.9,4.6232,-0.99636,968.99,947.46,1
1443.7,1443.3,4.7825,-0.83707,990.53,968.99,1
1845.3,1844.9,4.9969,-0.62261,968.99,947.46,1
2213.4,2213,4.7101,-0.90938,968.99,947.46,1
2489.1,2488.7,4.7033,-0.9162,2885.4,2863.9,1
2704.5,2704.1,4.5944,-1.0251,2907,2885.4,1
3312.9,3312.5,4.5439,-1.0756,2928.5,2907,1
3339.6,3339.2,4.5152,-1.1043,2971.6,2950,1
4646.6,4646.3,5.2182,-0.40132,2971.6,2950,1
4777.9,4777.5,5.3156,-0.30393,2454.8,2433.3,1
3766.5,3766.1,5.3792,-0.24035,2799.3,2777.8,1
3739.2,3738.8,5.4286,-0.19094,2734.7,2713.2,1
3719,3718.6,5.4571,-0.16244,2691.7,2670.1,1
4081.9,4081.5,5.494,-0.12554,21.533,0,1
3558.1,3557.7,5.4424,-0.1771,64.6,43.066,1
3467.5,3467.1,5.5297,-0.089859,43.066,21.533,1
3973.6,3973.2,5.4217,-0.1978,21.533,0,1
5026.5,5026.1,5.3996,-0.21992,43.066,21.533,1
4179.9,4179.5,5.4349,-0.18461,3122.3,3100.8,1
5246.7,5246.4,5.3457,-0.27379,3273,3251.5,1
5544.6,5544.2,5.3261,-0.29338,3337.6,3316.1,1
3855.3,3854.9,5.3698,-0.24968,43.066,21.533,1
2408.6,2408.2,5.0935,-0.526,1636.5,1615,1
2018.6,2018.2,5.259,-0.36048,43.066,21.533,1
1471.9,1471.5,5.2144,-0.40516,21.533,0,1
529.19,528.8,5.3198,-0.29969,43.066,21.533,1
510.02,509.63,5.19,-0.42953,64.6,43.066,1
213.44,213.06,5.0733,-0.54617,21.533,0,1
73.331,72.944,5.1484,-0.47112,21.533,0,1
73.008,72.622,4.8188,-0.80073,43.066,21.533,1
20.694,20.308,4.9388,-0.6807,64.6,43.066,1
4.806,4.4197,4.858,-0.76151,21.533,0,1
45.151,44.765,5.2983,-0.32126,21.533,0,0
90.885,90.499,5.353,-0.26652,64.6,43.066,0
16.64,16.254,5.5586,-0.060876,43.066,21.533,0
56.274,55.888,5.5694,-0.050114,21.533,0,0
58.241,57.855,5.3909,-0.22859,43.066,21.533,0
295.18,294.8,5.2338,-0.38572,64.6,43.066,1
2342.7,2342.3,5.1746,-0.44491,21.533,0,1
1662.7,1662.3,5.2886,-0.3309,21.533,0,1
1874.4,1874.1,5.3415,-0.278,43.066,21.533,1
2072.3,2072,5.3182,-0.30127,3273,3251.5,1
1852.5,1852.1,5.3854,-0.23412,21.533,0,1
1554.3,1553.9,5.3651,-0.25441,43.066,21.533,1
1779.8,1779.4,5.2564,-0.36313,64.6,43.066,1
1384.3,1383.9,5.2809,-0.33859,64.6,43.066,1
1172.5,1172.1,5.3743,-0.24523,21.533,0,1
1614.4,1614,5.1784,-0.4411,21.533,0,1
1756.7,1756.3,5.1993,-0.42021,64.6,43.066,1
1489.5,1489.1,5.1918,-0.42768,2842.4,2820.8,1
2668.5,2668.1,5.1097,-0.50986,2971.6,2950,1
1479.1,1478.7,4.7063,-0.91326,2691.7,2670.1,1
1256.5,1256.1,4.7362,-0.88329,64.6,43.066,1
1145.8,1145.4,4.8313,-0.7882,64.6,43.066,1
1320.8,1320.4,4.7578,-0.86174,1292,1270.5,1
1747.2,1746.8,4.9342,-0.68528,2627.1,2605.5,1
2030.7,2030.3,4.703,-0.91655,2670.1,2648.6,1
2215.5,2215.1,4.64,-0.97947,2691.7,2670.1,1
2208.8,2208.4,4.8347,-0.78486,2648.6,2627.1,1
1734.7,1734.3,4.7809,-0.83861,1335.1,1313.5,1
1339.3,1338.9,4.9273,-0.69227,64.6,43.066,1
1162.1,1161.7,5.1719,-0.44763,21.533,0,1
807.65,807.27,5.1193,-0.50026,21.533,0,1
279.23,278.84,5.1815,-0.43805,64.6,43.066,1
85.671,85.284,4.9949,-0.62466,43.066,21.533,1
3.4967,3.1104,4.8647,-0.75479,21.533,0,1
32.609,32.222,4.993,-0.62653,43.066,21.533,0
17.004,16.617,4.9717,-0.64785,64.6,43.066,0
5.0219,4.6356,5.094,-0.52555,64.6,43.066,0
63.388,63.001,5.391,-0.22852,21.533,0,0
14.432,14.046,4.9073,-0.71225,21.533,0,0
18.366,17.979,4.7617,-0.85778,64.6,43.066,0
22.914,22.528,4.6795,-0.93999,43.066,21.533,0
0.15339,0,4.7336,-0.88597,43.066,21.533,0
25.188,25.035,4.6091,-1.0104,43.066,21.533,0
73.741,73.587,4.3879,-1.2316,193.8,172.27,0
5.1156,4.9622,4.7722,-0.84737,43.066,21.533,0
8.818,0,5.4058,0,21.533,0,0
8.5315,0,5.0811,-0.32467,43.066,21.533,0
8.4622,0,5.0659,-0.33982,21.533,0,0
8.2303,0,5.373,-0.032716,21.533,0,0
38.53,30.3,5.6367,0,21.533,0,0
23.258,15.028,5.4172,-0.21951,839.79,818.26,1
226.88,218.65,5.0432,-0.59356,839.79,818.26,1
322.5,314.27,4.8768,-0.75992,882.86,861.33,1
356.54,348.31,4.7995,-0.83726,882.86,861.33,1
473.91,465.68,4.6809,-0.95581,882.86,861.33,1
599.21,590.98,5.1319,-0.50485,882.86,861.33,1
771.75,763.52,5.0582,-0.57849,904.39,882.86,1
808.14,799.91,4.7684,-0.86835,861.33,839.79,1
817.04,808.81,4.3534,-1.2833,861.33,839.79,1
864.84,856.61,4.5071,-1.1296,839.79,818.26,1
832.51,824.28,4.3467,-1.29,839.79,818.26,1
813.7,805.47,4.2269,-1.4099,839.79,818.26,1
793.48,785.25,4.1431,-1.4936,818.26,796.73,1
767.69,759.46,4.1442,-1.4925,818.26,796.73,1
748.01,739.78,4.1141,-1.5226,818.26,796.73,1
694.8,686.57,4.454,-1.1827,818.26,796.73,1
628.24,620.01,4.695,-0.94171,818.26,796.73,1
601.77,593.54,4.6582,-0.97853,818.26,796.73,1
582.93,574.7,4.8518,-0.78496,796.73,775.2,1
489.9,481.67,4.9026,-0.73411,796.73,775.2,1
513.05,504.82,4.7206,-0.91612,796.73,775.2,1
442.1,433.87,4.8119,-0.82484,796.73,775.2,1
450.82,442.59,4.9822,-0.65451,796.73,775.2,1
558.75,550.52,4.9144,-0.72234,796.73,775.2,1
616.59,608.36,4.9096,-0.72718,818.26,796.73,1
645.53,637.3,4.6764,-0.96037,818.26,796.73,1
624.07,615.84,4.7579,-0.87886,839.79,818.26,1
740.03,731.8,4.4675,-1.1693,839.79,818.26,1
836.32,828.09,4.6912,-0.94551,839.79,818.26,1
1118.7,1110.4,4.7474,-0.88934,818.26,796.73,1
1277.7,1269.5,4.4236,-1.2132,796.73,775.2,1
1286.2,1278,4.4196,-1.2171,818.26,796.73,1
1331.6,1323.4,4.4787,-1.158,861.33,839.79,1
1278.8,1270.6,4.2675,-1.3693,882.86,861.33,1
1169.4,1161.2,4.3464,-1.2903,904.39,882.86,1
1071.2,1063,4.2317,-1.405,925.93,904.39,1
926.89,918.66,4.2369,-1.3998,925.93,904.39,1
936.07,927.84,4.5162,-1.1205,947.46,925.93,1
1135.7,1127.5,4.1625,-1.4743,925.93,904.39,1
1021.8,1013.6,4.2889,-1.3478,904.39,882.86,1
1198.7,1190.5,4.7687,-0.86803,925.93,904.39,1
1006.6,998.35,4.852,-0.7847,796.73,775.2,1
963.68,955.45,4.9673,-0.66946,710.6,689.06,1
1006,997.79,4.8254,-0.81137,710.6,689.06,1
860.98,852.75,4.5292,-1.1075,710.6,689.06,1
794.05,785.82,4.3587,-1.278,710.6,689.06,1
805.29,797.06,4.0145,-1.6222,710.6,689.06,1
769.34,761.11,3.8747,-1.7621,689.06,667.53,1
715.98,707.75,3.3998,-2.237,689.06,667.53,1
722.25,714.02,3.3108,-2.3259,667.53,646,1
687.98,679.75,3.2937,-2.343,646,624.46,1
275.78,267.55,3.6333,-2.0034,559.86,538.33,1
29.819,21.588,4.4521,-1.1846,430.66,409.13,1
25.396,17.166,4.5459,-1.0908,624.46,602.93,1
42.107,33.877,5.0076,-0.62909,667.53,646,1
105.88,97.651,5.6777,0,2756.2,2734.7,1
107.25,99.025,5.676,-0.0016767,21.533,0,1
83.122,74.892,5.5935,-0.084172,236.87,215.33,0
60.904,52.673,5.5894,-0.088288,21.533,0,0
41.143,32.912,5.5956,-0.082132,21.533,0,0
37.743,29.513,5.6167,-0.06098,43.066,21.533,0
26.897,18.666,5.6233,-0.054429,21.533,0,0
23.596,15.365,5.5697,-0.10802,64.6,43.066,0
18.904,10.673,5.528,-0.14971,21.533,0,0
13.946,5.7157,5.3268,-0.35093,21.533,0,0
10.42,2.1894,5.1071,-0.57062,21.533,0,0
10.492,2.2614,5.0997,-0.57796,64.6,43.066,0
9.9737,1.7434,5.1744,-0.50335,21.533,0,0
25.152,16.922,5.5978,-0.079924,64.6,43.066,0
20.197,11.967,5.6051,-0.072624,21.533,0,0
22.657,14.427,5.6683,-0.0094401,64.6,43.066,0
79.056,70.826,5.6196,-0.0581,21.533,0,0
8.7414,0.51112,5.1896,-0.48808,882.86,861.33,1
248.11,239.88,5.3489,-0.32878,925.93,904.39,1
438.85,430.62,5.2852,-0.3925,968.99,947.46,1
538.36,530.12,5.0325,-0.64516,947.46,925.93,1
583.12,574.89,4.3512,-1.3266,947.46,925.93,1
651.15,642.92,4.3124,-1.3653,947.46,925.93,1
629.52,621.29,4.4094,-1.2684,947.46,925.93,1
565.09,556.86,4.4859,-1.1918,925.93,904.39,1
617.37,609.14,4.437,-1.2407,904.39,882.86,1
597.89,589.66,4.4008,-1.2769,882.86,861.33,1
587.91,579.68,4.4856,-1.1921,861.33,839.79,1
668.97,660.74,4.5057,-1.172,839.79,818.26,1
619.59,611.36,4.4004,-1.2773,839.79,818.26,1
650.71,642.48,4.2414,-1.4363,818.26,796.73,1
666.5,658.27,4.0288,-1.6489,818.26,796.73,1
686.58,678.34,4.0895,-1.5883,818.26,796.73,1
612.81,604.58,4.531,-1.1467,818.26,796.73,1
529.1,520.87,4.6965,-0.98117,818.26,796.73,1
400.93,392.7,4.6195,-1.0582,796.73,775.2,1
407.84,399.61,4.7029,-0.97482,796.73,775.2,1
406.3,398.07,4.6987,-0.97897,796.73,775.2,1
414.23,406,4.6899,-0.98778,796.73,775.2,1
403.3,395.07,4.8944,-0.78329,818.26,796.73,1
401.26,393.03,4.8313,-0.8464,818.26,796.73,1
524.89,516.66,4.9737,-0.704,839.79,818.26,1
618.09,609.86,4.9053,-0.77239,861.33,839.79,1
675.09,666.86,4.4197,-1.258,861.33,839.79,1
874.88,866.65,4.6168,-1.0609,882.86,861.33,1
1055.4,1047.1,4.6191,-1.0586,925.93,904.39,1
1279.5,1271.3,4.9587,-0.719,968.99,947.46,1
1588,1579.8,4.8418,-0.83591,1012.1,990.53,1
1622.3,1614.1,4.6115,-1.0663,1033.6,1012.1,1
1421.1,1412.8,4.4988,-1.1789,1055.1,1033.6,1
1424,1415.8,4.3914,-1.2863,1055.1,1033.6,1
1879,1870.8,4.684,-0.99367,1055.1,1033.6,1
2431.5,2423.3,4.6114,-1.0663,1033.6,1012.1,1
2452.2,2444,4.4613,-1.2164,990.53,968.99,1
2037.1,2028.9,4.4525,-1.2253,968.99,947.46,1
1634.9,1626.6,4.4548,-1.2229,968.99,947.46,1
1679.2,1670.9,4.5152,-1.1625,947.46,925.93,1
1676.3,1668.1,4.9209,-0.75676,882.86,861.33,1
1564,1555.8,5.035,-0.64273,1141.3,1119.7,1
1205.1,1196.9,4.9733,-0.7044,732.13,710.6,1
373.44,365.21,4.8426,-0.83507,646,624.46,1
15.394,7.1634,4.6087,-1.069,516.8,495.26,1
49.384,41.153,5.0358,-0.64187,689.06,667.53,0
76.013,67.782,5.5043,-0.17338,710.6,689.06,0
87.24,79.01,5.4933,-0.18443,581.4,559.86,0
80.719,72.489,5.5696,-0.10809,602.93,581.4,0
67.767,59.537,5.6224,-0.055349,21.533,0,0
59.451,51.221,5.6329,-0.044782,21.533,0,0
51.491,43.26,5.6454,-0.032261,21.533,0,0
49.249,41.018,5.6612,-0.016479,21.533,0,0
44.468,36.238,5.6439,-0.033815,21.533,0,0
37.139,28.908,5.663,-0.014753,21.533,0,0
30.839,22.609,5.6083,-0.069393,21.533,0,0
21.427,13.197,5.4139,-0.26383,107.67,86.133,0
12.939,4.7082,5.5024,-0.17533,86.133,64.6,0
10.368,2.1379,5.1192,-0.55855,21.533,0,0
8.7895,0.55919,5.2774,-0.40035,21.533,0,0
22.279,14.048,5.6241,-0.053645,21.533,0,0
30.477,22.247,5.5724,-0.10532,107.67,86.133,0
