@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.35385,0.29663,0.12886,0.10617,0.26156,0.24502,24,5,1
0.33077,0.27355,0.1216,0.098911,0.24015,0.22362,24,5,1
0.28614,0.22892,0.12523,0.10254,0.23392,0.21739,24,5,1
0.28699,0.22977,0.12886,0.10617,0.21073,0.19419,25,6,1
0.31808,0.26086,0.12523,0.10254,0.29338,0.27684,25,6,1
0.33091,0.27369,0.12432,0.10163,0.20701,0.19048,26,7,1
0.33503,0.27781,0.12613,0.10345,0.20941,0.19288,26,7,1
0.32428,0.26706,0.12886,0.10617,0.21131,0.19478,26,7,1
0.29923,0.24201,0.13884,0.11615,0.19307,0.17654,28,9,1
0.24884,0.19162,0.14156,0.11887,0.12067,0.10414,30,11,1
0.21581,0.15859,0.14973,0.12704,0.11491,0.098381,33,14,1
0.21175,0.15453,0.15154,0.12886,0.12792,0.11139,35,16,1
0.20335,0.14613,0.15426,0.13158,0.086202,0.069671,37,18,1
0.18425,0.12703,0.16062,0.13793,0.10751,0.090982,40,21,1
0.17036,0.11314,0.15971,0.13702,0.10727,0.090743,42,23,1
0.1732,0.11598,0.16697,0.14428,0.10829,0.091758,43,24,1
0.15784,0.10062,0.15517,0.13249,0.10485,0.088321,44,25,1
0.1221,0.064876,0.14519,0.1225,0.093745,0.077213,45,26,1
0.11552,0.058299,0.13975,0.11706,0.069696,0.053164,46,27,1
0.1226,0.065379,0.13793,0.11525,0.10791,0.091375,46,27,1
0.10778,0.050556,0.14428,0.1216,0.087318,0.070786,46,27,1
0.1011,0.04388,0.14882,0.12613,0.09967,0.083139,46,27,1
0.11172,0.054497,0.14701,0.12432,0.12813,0.1116,46,27,1
0.1119,0.054679,0.14247,0.11978,0.12461,0.10808,45,26,1
0.10089,0.043674,0.13793,0.11525,0.10725,0.090716,46,27,1
0.10965,0.052431,0.13612,0.11343,0.12866,0.11213,46,27,1
0.11717,0.059951,0.14247,0.11978,0.11113,0.094595,45,26,1
0.10709,0.049867,0.14519,0.1225,0.1118,0.095266,46,27,1
0.10192,0.044704,0.14701,0.12432,0.12014,0.10361,45,26,1
0.10563,0.04841,0.15608,0.13339,0.14075,0.12422,44,25,1
0.11137,0.054149,0.14882,0.12613,0.13727,0.12073,43,24,1
0.1122,0.054983,0.11887,0.096189,0.13285,0.11632,43,24,1
0.11326,0.05604,0.10526,0.082577,0.13017,0.11364,42,23,1
0.10814,0.050921,0.099819,0.077132,0.12214,0.10561,42,23,1
0.099571,0.042351,0.1216,0.098911,0.1299,0.11337,42,23,1
0.10916,0.051943,0.13339,0.11071,0.12593,0.1094,42,23,1
0.13005,0.072826,0.11071,0.088022,0.13081,0.11428,41,22,1
0.14219,0.084972,0.11797,0.095281,0.13356,0.11703,40,21,1
0.14537,0.088149,0.13158,0.10889,0.12354,0.10701,39,20,1
0.13642,0.079202,0.12795,0.10526,0.14706,0.13053,40,21,1
0.12634,0.069115,0.12341,0.10073,0.14666,0.13013,40,21,1
0.12925,0.072028,0.12886,0.10617,0.13459,0.11806,40,21,1
0.22591,0.16869,0.10345,0.080762,0.12689,0.11036,39,20,1
0.27574,0.21852,0.080762,0.058076,0.13163,0.11509,39,20,1
0.30932,0.25209,0.07078,0.048094,0.13103,0.1145,40,21,1
0.4019,0.34468,0.049002,0.026316,0.070945,0.054414,42,23,1
0.44796,0.39074,0.046279,0.023593,0.067981,0.051449,42,23,1
0.41392,0.3567,0.048094,0.025408,0.086942,0.070411,41,22,1
0.39953,0.34231,0.037205,0.014519,0.094472,0.07794,42,23,1
0.41297,0.35575,0.034483,0.011797,0.082399,0.065867,43,24,1
0.36891,0.31169,0.047187,0.024501,0.083867,0.067335,43,24,1
0.30883,0.25161,0.046279,0.023593,0.082406,0.065874,43,24,1
0.31932,0.2621,0.040835,0.018149,0.097742,0.08121,43,24,1
0.30275,0.24553,0.050817,0.028131,0.11053,0.093998,44,25,1
0.25092,0.1937,0.068966,0.046279,0.10664,0.090106,44,25,1
0.23692,0.1797,0.07078,0.048094,0.0773,0.060768,140,121,1
0.20577,0.14855,0.061706,0.03902,0.087269,0.070738,140,121,1
0.21795,0.16073,0.047187,0.024501,0.087092,0.07056,44,25,1
0.22899,0.17177,0.047187,0.024501,0.10773,0.091199,44,25,1
0.18512,0.1279,0.065336,0.04265,0.10768,0.091149,43,24,1
0.16139,0.10416,0.069873,0.047187,0.11155,0.095018,41,22,1
0.18839,0.13117,0.067151,0.044465,0.10444,0.087913,40,21,1
0.18923,0.13201,0.064428,0.041742,0.09386,0.077328,41,22,1
0.19488,0.13766,0.091652,0.068966,0.085168,0.068636,40,21,1
0.21707,0.15985,0.11343,0.090744,0.079727,0.063195,39,20,1
0.21762,0.1604,0.10526,0.082577,0.093747,0.077215,39,20,1
0.20147,0.14425,0.096189,0.073503,0.11546,0.098928,40,21,1
0.20651,0.14929,0.072595,0.049909,0.11613,0.099598,41,22,1
0.19832,0.1411,0.076225,0.053539,0.089544,0.073012,42,23,1
0.14474,0.087522,0.11706,0.094374,0.093922,0.07739,43,24,1
0.11134,0.054121,0.12704,0.10436,0.069854,0.053323,45,26,1
0.11542,0.058202,0.089837,0.067151,0.058373,0.041841,46,27,1
0.11659,0.05937,0.077132,0.054446,0.066274,0.049742,46,27,1
0.10558,0.048363,0.090744,0.068058,0.081157,0.064625,45,26,1
0.092247,0.035027,0.1098,0.087114,0.10939,0.092857,45,26,1
0.086367,0.029147,0.13249,0.1098,0.10002,0.083487,45,26,1
0.076748,0.019528,0.13975,0.11706,0.0807,0.064168,47,28,1
0.075087,0.017867,0.14973,0.12704,0.062375,0.045843,49,30,1
0.0782,0.02098,0.14338,0.12069,0.066282,0.04975,47,28,1
0.073847,0.016627,0.12432,0.10163,0.063149,0.046617,47,28,1
0.072633,0.015412,0.12704,0.10436,0.071137,0.054606,47,28,1
0.070199,0.012979,0.13612,0.11343,0.074153,0.057621,47,28,1
0.073402,0.016182,0.13158,0.10889,0.084744,0.068213,47,28,1
0.068806,0.011585,0.14701,0.12432,0.061724,0.045193,46,27,1
0.061621,0.0044008,0.16062,0.13793,0.07702,0.060488,46,27,1
0.070667,0.013447,0.15336,0.13067,0.078747,0.062215,45,26,1
0.072765,0.015545,0.15789,0.13521,0.06598,0.049449,139,120,1
0.074745,0.017525,0.16425,0.14156,0.080048,0.063516,42,23,1
0.082894,0.025674,0.15699,0.1343,0.11141,0.094877,41,22,1
0.088863,0.031643,0.15699,0.1343,0.11689,0.10036,41,22,1
0.087709,0.030489,0.15608,0.13339,0.11847,0.10194,41,22,1
0.079381,0.022161,0.15789,0.13521,0.10699,0.090461,42,23,1
0.075699,0.018478,0.1588,0.13612,0.090035,0.073503,43,24,1
0.083992,0.026771,0.15699,0.1343,0.088984,0.072452,42,23,1
0.087958,0.030737,0.15699,0.1343,0.096887,0.080355,137,118,1
0.085102,0.027882,0.14338,0.12069,0.090317,0.073785,138,119,1
0.080223,0.023003,0.15064,0.12795,0.11805,0.10152,43,24,1
0.086702,0.029481,0.15789,0.13521,0.1242,0.10766,42,23,1
0.095914,0.038693,0.15336,0.13067,0.1193,0.10277,41,22,1
0.095489,0.038268,0.1588,0.13612,0.11729,0.10076,41,22,1
0.099056,0.041836,0.14973,0.12704,0.11596,0.09943,41,22,1
0.10512,0.047901,0.14428,0.1216,0.11483,0.098299,41,22,1
0.10872,0.051496,0.14882,0.12613,0.119,0.10247,41,22,1
0.10721,0.049986,0.14065,0.11797,0.12649,0.10996,42,23,1
0.1078,0.050578,0.13521,0.11252,0.11982,0.10329,42,23,1
0.11862,0.061402,0.13249,0.1098,0.1198,0.10327,41,22,1
0.13381,0.076588,0.13249,0.1098,0.12957,0.11303,39,20,1
0.14011,0.082887,0.13521,0.11252,0.11874,0.10221,38,19,1
0.14314,0.085923,0.12613,0.10345,0.11858,0.10205,37,18,1
0.14435,0.087129,0.12886,0.10617,0.11555,0.099018,125,106,1
0.13795,0.080732,0.15245,0.12976,0.12561,0.10908,35,16,1
0.13661,0.079387,0.18966,0.16697,0.15614,0.13961,34,15,1
0.14322,0.086002,0.2069,0.18421,0.15067,0.13414,33,14,1
0.14909,0.091866,0.19964,0.17695,0.13429,0.11776,33,14,1
0.14351,0.086291,0.18058,0.15789,0.17527,0.15874,33,14,1
0.13836,0.081145,0.15789,0.13521,0.1467,0.13017,33,14,1
0.15856,0.10134,0.15789,0.13521,0.1682,0.15167,32,13,1
0.16174,0.10452,0.1588,0.13612,0.17088,0.15435,32,13,1
0.14261,0.080991,0.14247,0.11978,0.15865,0.13676,32,13,1
0.14949,0.087867,0.14882,0.12613,0.1896,0.16771,32,13,1
0.16944,0.10782,0.16152,0.13884,0.16854,0.14665,31,12,1
0.17869,0.11707,0.15971,0.13702,0.15135,0.12945,30,11,1
0.17089,0.10927,0.14973,0.12704,0.16675,0.14486,31,12,1
0.16733,0.10571,0.12976,0.10708,0.15028,0.12838,32,13,1
0.17417,0.11255,0.12976,0.10708,0.15034,0.12844,33,14,1
0.17581,0.11419,0.13067,0.10799,0.15636,0.13446,32,13,1
0.17585,0.11423,0.12886,0.10617,0.17705,0.15516,33,14,1
0.16069,0.099066,0.1343,0.11162,0.097911,0.076018,36,17,1
0.1457,0.084083,0.13884,0.11615,0.10849,0.0866,38,19,1
0.14266,0.081035,0.13975,0.11706,0.088462,0.066569,36,17,1
0.13689,0.075265,0.14065,0.11797,0.14243,0.12053,36,17,1
0.13216,0.070538,0.15245,0.12976,0.11294,0.091048,37,18,1
0.13453,0.07291,0.14701,0.12432,0.11807,0.096173,39,20,1
0.14934,0.08772,0.13067,0.10799,0.11557,0.093681,39,20,1
0.18187,0.12024,0.11978,0.097096,0.11426,0.092369,35,16,1
0.20328,0.14166,0.10708,0.084392,0.14052,0.11863,33,14,1
0.22292,0.1613,0.10073,0.07804,0.11112,0.089228,33,14,1
0.2524,0.19078,0.076225,0.053539,0.12004,0.098146,34,15,1
0.27461,0.21299,0.052632,0.029946,0.11618,0.094289,36,17,1
0.23375,0.17213,0.051724,0.029038,0.064468,0.042575,37,18,1
0.15419,0.092572,0.059891,0.037205,0.031337,0.0094432,67,48,1
0.13447,0.072851,0.055354,0.032668,0.041732,0.019839,36,17,1
0.11383,0.052207,0.050817,0.028131,0.031013,0.0091192,140,121,1
0.10654,0.044919,0.058076,0.03539,0.036129,0.014235,35,16,1
0.11347,0.051849,0.051724,0.029038,0.029413,0.0075192,85,66,1
0.092676,0.031054,0.048094,0.025408,0.024454,0.0025605,148,129,1
0.078702,0.017081,0.049909,0.027223,0.019259,0,13,0,1
0.098288,0.036667,0.046279,0.023593,0.015383,0,34,21,1
0.12306,0.061439,0.049002,0.026316,0.020774,0.0053903,48,35,1
0.1281,0.066479,0.039927,0.017241,0.034444,0.019061,42,29,1
0.11243,0.050812,0.03176,0.0090744,0.02416,0.008776,16,3,0
0.090516,0.028895,0.044465,0.021779,0.025046,0.0096622,84,71,0
0.092497,0.030876,0.044465,0.021779,0.018653,0.0032699,45,32,0
0.099865,0.038244,0.038113,0.015426,0.030067,0.014684,70,57,0
0.10078,0.039164,0.047187,0.024501,0.035295,0.019911,53,40,0
0.10495,0.043327,0.049909,0.027223,0.026248,0.010865,16,3,0
0.11329,0.051668,0.047187,0.024501,0.027041,0.011657,40,27,0
0.12247,0.060847,0.049909,0.027223,0.036362,0.020979,40,27,0
0.10482,0.043197,0.059891,0.037205,0.031991,0.016607,72,59,0
0.099874,0.038253,0.058076,0.03539,0.033152,0.017769,33,20,0
0.1185,0.056879,0.048094,0.025408,0.030385,0.015002,84,71,0
0.11973,0.058106,0.046279,0.023593,0.034826,0.019443,75,62,0
0.10004,0.038422,0.053539,0.030853,0.030809,0.015425,22,9,0
0.083073,0.021452,0.053539,0.030853,0.027397,0.012014,13,0,0
0.078078,0.016457,0.063521,0.040835,0.017853,0.0024692,36,23,0
0.069943,0.0083222,0.07078,0.048094,0.023098,0.0077148,76,63,0
0.061803,0.00018204,0.068966,0.046279,0.019817,0.0044331,39,26,0
0.061817,0.00019623,0.073503,0.050817,0.024594,0.0092105,50,37,0
0.078868,0.017247,0.052632,0.029946,0.024327,0.008943,125,112,0
0.092167,0.030546,0.041742,0.019056,0.041224,0.025841,135,122,0
0.091493,0.029872,0.053539,0.030853,0.028019,0.012636,71,58,1
0.094556,0.032935,0.057169,0.034483,0.036609,0.021226,24,11,1
0.096624,0.035003,0.086207,0.063521,0.051265,0.035881,33,20,1
0.11331,0.051693,0.098911,0.076225,0.061278,0.045894,19,6,1
0.13528,0.073663,0.079855,0.057169,0.097644,0.08226,17,4,1
0.13042,0.068801,0.098911,0.076225,0.089465,0.074082,17,4,1
0.12135,0.059729,0.11343,0.090744,0.11103,0.095643,17,4,1
0.13875,0.077126,0.11887,0.096189,0.12983,0.11445,19,6,1
0.15479,0.093168,0.12523,0.10254,0.13462,0.11923,20,7,1
0.15377,0.092146,0.12341,0.10073,0.072366,0.056982,87,74,1
0.17831,0.11669,0.12613,0.10345,0.14562,0.13023,16,3,1
0.22167,0.16004,0.12704,0.10436,0.1438,0.12842,15,2,1
0.26478,0.20316,0.1225,0.099819,0.13044,0.11506,15,2,1
0.31704,0.25542,0.11797,0.095281,0.10523,0.089849,15,2,1
0.32817,0.26655,0.1225,0.099819,0.18157,0.16619,14,1,1
0.34633,0.28471,0.13339,0.11071,0.19973,0.18434,15,2,1
0.32136,0.25974,0.13884,0.11615,0.15505,0.13966,15,2,1
0.26877,0.20715,0.14065,0.11706,0.13165,0.11626,16,3,1
0.2598,0.19818,0.15245,0.12886,0.12941,0.11402,16,3,1
0.23332,0.1717,0.15699,0.13339,0.098623,0.08324,16,3,1
0.23247,0.17085,0.14791,0.12432,0.084829,0.069446,87,74,1
0.241,0.17938,0.13793,0.11434,0.098688,0.083305,16,3,1
0.23804,0.17642,0.13339,0.1098,0.094072,0.078689,17,4,1
0.20909,0.14747,0.14519,0.1216,0.064527,0.049143,18,5,1
0.18747,0.12585,0.1588,0.13521,0.072892,0.057508,21,8,1
0.18055,0.11893,0.15789,0.1343,0.093658,0.078274,23,10,1
0.1688,0.10718,0.1461,0.11434,0.086159,0.070775,27,14,1
0.16478,0.10316,0.13702,0.10526,0.088301,0.072917,27,14,1
0.15836,0.096744,0.14973,0.11797,0.068766,0.053382,26,13,1
0.14905,0.087432,0.17604,0.14428,0.06135,0.045967,23,10,1
0.14294,0.081317,0.1824,0.15064,0.1005,0.08512,24,11,1
0.13092,0.0693,0.16878,0.13702,0.11348,0.098094,24,11,1
0.13664,0.075022,0.17332,0.14156,0.12024,0.10486,24,11,1
0.15711,0.095494,0.19056,0.1588,0.16876,0.15338,24,11,1
0.2021,0.14048,0.16788,0.13612,0.18992,0.17454,23,10,1
0.20921,0.14759,0.13884,0.10708,0.17421,0.15882,23,10,1
0.19675,0.13513,0.12976,0.098004,0.1734,0.15802,22,9,1
0.19847,0.13685,0.14428,0.11252,0.15974,0.14436,21,8,1
0.19125,0.12963,0.15517,0.12341,0.1596,0.14422,19,6,1
0.20427,0.14265,0.13612,0.10436,0.15213,0.13675,18,5,1
0.20842,0.1468,0.12523,0.093466,0.1867,0.17131,19,6,1
0.20043,0.1388,0.14065,0.10889,0.19106,0.17567,19,6,1
0.18799,0.12637,0.15336,0.1216,0.1884,0.17302,19,6,1
0.18139,0.11977,0.15336,0.1216,0.17601,0.16062,19,6,1
0.17009,0.10847,0.14519,0.11343,0.17885,0.16347,19,6,1
0.1568,0.095176,0.14791,0.11615,0.15686,0.14147,20,7,1
0.16042,0.098802,0.15789,0.12613,0.17514,0.15976,20,7,1
0.16993,0.1083,0.15426,0.1225,0.16057,0.14519,21,8,1
0.1877,0.12608,0.1461,0.11434,0.15655,0.14117,22,9,1
0.18176,0.12014,0.15426,0.1225,0.14391,0.12853,23,10,1
0.15612,0.094497,0.1588,0.12704,0.12972,0.11433,24,11,1
0.16981,0.10819,0.16062,0.12886,0.10318,0.087796,23,10,1
0.18732,0.1257,0.16243,0.13067,0.18278,0.1674,23,10,1
0.20076,0.13914,0.15064,0.11887,0.17112,0.15574,22,9,1
0.2246,0.16298,0.14791,0.11615,0.17533,0.15995,21,8,1
0.22962,0.16799,0.14973,0.11797,0.20989,0.1945,21,8,1
0.21998,0.15836,0.14065,0.10889,0.16168,0.14629,22,9,1
0.22083,0.15921,0.12976,0.098004,0.1937,0.17831,22,9,1
0.20074,0.13912,0.13702,0.10526,0.20713,0.19174,23,10,1
0.18205,0.12043,0.13612,0.10436,0.1897,0.17431,23,10,1
0.22709,0.16547,0.12069,0.088929,0.18373,0.16835,22,9,1
0.21741,0.15579,0.11978,0.088022,0.12973,0.11435,20,7,1
0.16315,0.10153,0.11252,0.080762,0.12777,0.11239,20,7,1
0.17686,0.11523,0.10345,0.071688,0.14017,0.12478,21,8,1
0.20959,0.14797,0.10526,0.073503,0.13713,0.12175,22,9,1
0.18074,0.11912,0.11071,0.078947,0.12545,0.11007,22,9,1
0.11114,0.049519,0.11525,0.083485,0.097834,0.08245,20,7,1
0.10039,0.038767,0.12523,0.093466,0.10673,0.09135,20,7,1
0.11428,0.052658,0.11797,0.086207,0.12202,0.10664,21,8,1
0.11359,0.051968,0.11252,0.080762,0.11289,0.097508,21,8,1
0.11938,0.057755,0.11343,0.08167,0.11257,0.097183,21,8,1
0.1142,0.05258,0.097096,0.065336,0.097705,0.082321,21,8,1
0.13174,0.070121,0.094374,0.062613,0.062479,0.047096,21,8,1
0.14658,0.084955,0.1098,0.07804,0.056638,0.041254,23,10,1
0.14922,0.087599,0.10163,0.069873,0.072045,0.056662,24,11,1
0.15324,0.091616,0.076225,0.044465,0.097406,0.082022,24,11,1
0.1321,0.070476,0.080762,0.049002,0.094963,0.079579,23,10,1
0.11598,0.054356,0.076225,0.044465,0.073983,0.0586,23,10,1
0.10244,0.040823,0.078947,0.047187,0.05073,0.035347,25,12,1
0.097218,0.035597,0.07441,0.04265,0.034624,0.01924,100,87,1
0.098089,0.036468,0.04265,0.010889,0.033213,0.017829,43,30,1
0.085593,0.023972,0.045372,0.013612,0.031463,0.01608,23,10,1
0.062473,0.00085148,0.063521,0.03176,0.027249,0.011865,24,11,1
0.051228,0,0.061706,0.029946,0.031979,0.016595,23,10,1
0.051864,0.00063619,0.055354,0.023593,0.028931,0.013548,23,10,1
0.051477,0.00024902,0.048094,0.016334,0.028004,0.012621,23,10,1
0.050052,0,0.043557,0.011797,0.022406,0.007022,23,10,1
0.047873,0,0.061706,0.029946,0.021399,0.0060153,25,12,1
0.040299,0,0.078947,0.047187,0.01388,0,56,43,0
0.042775,0.0024766,0.067151,0.03539,0.01897,0.0050898,97,84,0
0.046723,0.0064246,0.07078,0.03902,0.016897,0.0030173,105,92,0
0.063762,0.023463,0.091652,0.059891,0.032263,0.018383,39,26,0
0.070386,0.030087,0.086207,0.054446,0.033652,0.019773,39,26,0
0.058261,0.017962,0.069873,0.038113,0.027012,0.013132,27,14,0
0.062962,0.022663,0.058984,0.027223,0.025267,0.011388,26,13,0
0.06586,0.025561,0.061706,0.029946,0.021338,0.0074584,12,0,0
0.073426,0.033128,0.057169,0.025408,0.024303,0.010423,81,69,0
0.074359,0.03406,0.045372,0.013612,0.023624,0.0097444,45,33,0
0.056722,0.016423,0.056261,0.024501,0.025179,0.011299,76,64,0
0.055245,0.014946,0.067151,0.03539,0.021929,0.0080491,41,29,0
0.064313,0.024015,0.059891,0.028131,0.035639,0.021759,39,27,0
0.063495,0.023196,0.053539,0.021779,0.020066,0.0061865,52,40,0
0.067945,0.027647,0.056261,0.024501,0.02598,0.0121,82,70,0
0.072564,0.032265,0.071688,0.039927,0.028664,0.014784,60,48,1
0.077757,0.037459,0.084392,0.052632,0.056255,0.042375,26,14,1
0.085798,0.0455,0.080762,0.049002,0.044241,0.030361,25,13,1
0.087684,0.047385,0.068966,0.037205,0.036316,0.022436,26,14,1
0.084152,0.043853,0.061706,0.029946,0.030187,0.016307,109,97,1
0.094744,0.054445,0.054446,0.022686,0.034522,0.020642,29,17,1
0.098282,0.057984,0.047187,0.015426,0.045716,0.031836,30,18,1
0.079779,0.03948,0.050817,0.019056,0.0316,0.01772,32,20,1
0.072611,0.032312,0.052632,0.020871,0.030228,0.016348,33,21,1
0.078199,0.0379,0.062613,0.030853,0.034911,0.021031,32,20,1
0.079884,0.039585,0.072595,0.040835,0.031373,0.017493,30,18,1
0.097307,0.057008,0.066243,0.034483,0.057832,0.043952,28,16,1
0.11053,0.070233,0.067151,0.03539,0.08096,0.067081,27,15,1
0.10411,0.063814,0.085299,0.053539,0.095377,0.081497,26,14,1
0.093403,0.053104,0.10526,0.073503,0.089887,0.076007,24,12,1
0.099027,0.058728,0.11434,0.082577,0.1151,0.10122,23,11,1
0.10437,0.064067,0.1343,0.10254,0.10409,0.090215,22,10,1
0.094116,0.053818,0.14791,0.11615,0.10925,0.09537,21,9,1
0.092399,0.0521,0.12341,0.091652,0.0935,0.07962,20,8,1
0.10347,0.06317,0.098911,0.067151,0.068362,0.054483,19,7,1
0.098278,0.05798,0.10526,0.073503,0.073116,0.059236,19,7,1
0.079772,0.039473,0.11434,0.082577,0.061306,0.047426,19,7,1
0.075196,0.034897,0.11252,0.080762,0.069625,0.055745,19,7,1
0.073589,0.033291,0.12069,0.088929,0.073884,0.060004,91,79,1
0.087002,0.046703,0.11434,0.082577,0.073165,0.059286,18,6,1
0.10112,0.060817,0.12976,0.098004,0.12056,0.10668,20,8,1
0.10962,0.069319,0.1461,0.11434,0.11832,0.10444,21,9,1
0.11328,0.072981,0.14338,0.11162,0.14618,0.1323,20,8,1
0.10811,0.067808,0.13702,0.10526,0.070644,0.056764,19,7,1
0.10024,0.059942,0.12341,0.091652,0.05428,0.0404,19,7,1
0.1706,0.1303,0.097096,0.065336,0.044538,0.030658,33,21,1
0.213,0.1727,0.075318,0.043557,0.052914,0.039034,86,74,1
0.18481,0.14451,0.077132,0.045372,0.071577,0.057697,84,72,1
0.14197,0.10168,0.092559,0.060799,0.040901,0.027021,83,71,1
0.11728,0.076984,0.10254,0.07078,0.060649,0.046769,23,11,1
0.108,0.067706,0.097096,0.065336,0.056096,0.042217,23,11,1
0.095589,0.05529,0.10436,0.072595,0.053304,0.039424,23,11,1
0.10346,0.063158,0.10526,0.073503,0.03041,0.01653,97,85,1
0.10952,0.069222,0.10708,0.075318,0.050218,0.036338,105,93,1
0.10419,0.063896,0.097096,0.065336,0.035029,0.021149,116,104,1
0.10326,0.062966,0.078947,0.047187,0.037677,0.023797,81,69,1
0.10646,0.066161,0.067151,0.03539,0.034843,0.020963,52,40,1
0.094231,0.053932,0.057169,0.025408,0.033104,0.019224,39,27,1
0.07025,0.029951,0.061706,0.029946,0.026354,0.012474,41,29,1
0.070342,0.030044,0.067151,0.03539,0.029417,0.015537,50,38,1
0.06922,0.028921,0.067151,0.03539,0.029849,0.015969,38,26,1
0.053676,0.013377,0.075318,0.043557,0.020506,0.0066261,82,70,1
0.059789,0.01949,0.075318,0.043557,0.024304,0.010424,55,43,1
0.074008,0.033709,0.069873,0.038113,0.025919,0.012039,138,126,1
0.079185,0.038886,0.071688,0.039927,0.02695,0.013071,123,111,1
0.088214,0.047916,0.069873,0.038113,0.034674,0.020794,86,74,0
0.098376,0.058077,0.063521,0.03176,0.026917,0.013037,35,23,0
0.10133,0.061027,0.052632,0.020871,0.021005,0.0071248,54,42,0
0.10021,0.059913,0.043557,0.011797,0.023201,0.0093216,39,27,0
0.091798,0.051499,0.049909,0.018149,0.020797,0.006917,144,132,0
0.085378,0.04508,0.053539,0.021779,0.027023,0.013143,144,132,0
0.10296,0.062666,0.039927,0.008167,0.027447,0.013567,32,20,0
0.12099,0.080695,0.027223,0,0.032849,0.018969,66,54,1
0.10778,0.067485,0.048094,0.020871,0.0267,0.012821,142,130,1
0.090312,0.050013,0.083485,0.056261,0.024951,0.011071,116,104,1
0.097677,0.057378,0.083485,0.056261,0.057999,0.044119,25,13,1
0.1031,0.062806,0.077132,0.049909,0.040397,0.026518,66,54,1
0.10242,0.062118,0.080762,0.053539,0.034515,0.020636,23,11,1
0.10464,0.064339,0.08167,0.054446,0.05029,0.03641,24,12,1
0.10013,0.059827,0.07078,0.043557,0.051279,0.037399,25,13,1
0.086665,0.046366,0.07078,0.043557,0.030547,0.016667,25,13,1
0.11734,0.077038,0.07441,0.047187,0.042724,0.028844,27,15,1
0.12831,0.088009,0.072595,0.045372,0.035457,0.021577,95,83,1
0.12295,0.082647,0.08167,0.054446,0.032963,0.019083,31,19,1
0.14822,0.10792,0.080762,0.053539,0.038125,0.024246,96,84,1
0.15512,0.11483,0.091652,0.064428,0.037588,0.023708,87,75,1
0.16355,0.12325,0.097096,0.069873,0.039835,0.025955,151,139,1
0.15843,0.11813,0.097096,0.069873,0.045401,0.031521,64,52,1
0.17759,0.13729,0.091652,0.064428,0.058276,0.044397,31,19,1
0.21198,0.17168,0.079855,0.052632,0.037461,0.023582,40,28,1
0.19108,0.15078,0.079855,0.052632,0.057724,0.043845,43,31,1
0.16719,0.12689,0.092559,0.065336,0.038483,0.024603,83,71,1
0.15381,0.11351,0.10073,0.073503,0.044069,0.030189,40,28,1
0.13261,0.092312,0.094374,0.067151,0.048419,0.034539,42,30,1
0.13143,0.091134,0.096189,0.068966,0.047853,0.033974,22,10,1
0.12048,0.080186,0.097096,0.069873,0.050356,0.036476,22,10,1
0.11612,0.075817,0.098911,0.071688,0.046234,0.032355,24,12,1
0.14619,0.10589,0.085299,0.058076,0.03688,0.023001,148,136,1
0.14862,0.10833,0.064428,0.037205,0.050696,0.036817,87,75,1
0.13155,0.091248,0.072595,0.045372,0.038656,0.024777,17,5,1
0.14534,0.10505,0.084392,0.057169,0.058317,0.044438,22,10,1
0.14414,0.10384,0.090744,0.063521,0.049097,0.035217,24,12,1
0.12785,0.087547,0.089837,0.062613,0.045128,0.031249,24,12,1
0.11504,0.074739,0.07804,0.050817,0.04031,0.02643,36,24,1
0.096996,0.056697,0.07441,0.047187,0.032064,0.018185,39,27,1
0.13579,0.095487,0.090744,0.063521,0.034922,0.021042,17,5,1
0.16044,0.12014,0.093466,0.066243,0.029489,0.015609,40,28,1
0.14601,0.10571,0.073503,0.046279,0.031784,0.017904,85,73,1
0.11708,0.076778,0.072595,0.045372,0.034363,0.020483,84,72,1
0.097931,0.057632,0.068058,0.040835,0.02628,0.0124,115,103,1
0.1125,0.072204,0.077132,0.049909,0.041241,0.027361,67,55,1
0.11298,0.072681,0.092559,0.065336,0.04298,0.029101,31,19,1
0.09773,0.057431,0.08167,0.054446,0.035901,0.022022,45,33,1
0.084796,0.044497,0.085299,0.058076,0.025873,0.011994,32,20,0
0.078443,0.038144,0.085299,0.058076,0.039435,0.025556,103,91,0
0.068691,0.028392,0.090744,0.063521,0.027206,0.013326,49,37,0
0.06239,0.022091,0.098911,0.071688,0.027554,0.013674,79,67,0
0.067055,0.026756,0.088929,0.061706,0.026896,0.013016,31,19,0
0.064447,0.024148,0.069873,0.04265,0.027549,0.013669,119,107,0
0.060369,0.020071,0.068058,0.040835,0.034676,0.020796,35,23,0
0.064,0.023702,0.07078,0.043557,0.027952,0.014072,82,70,0
0.064454,0.024156,0.062613,0.03539,0.023488,0.0096083,82,70,1
0.069267,0.028969,0.07441,0.047187,0.027342,0.013462,79,67,1
0.077343,0.037044,0.10163,0.07441,0.034492,0.020612,27,15,1
