@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.023805,0.0032989,52,37,1
0.022073,0.0015673,50,35,1
0.02488,0.004374,119,104,0
0.027837,0.0073308,28,13,0
0.021222,0.00071635,114,99,0
0.023145,0.0026393,47,32,0
0.030715,0.010209,29,14,0
0.022875,0.0023696,50,35,0
0.023284,0.0027784,44,29,0
0.021732,0.0012266,59,44,0
0.02538,0.0045834,85,70,0
0.024128,0.0033316,114,99,0
0.018703,0,113,98,0
0.0060204,0,80,65,0
0.0097743,0,72,0,0
0.01073,0.00095573,65,0,0
0.0098827,0.00010837,121,56,0
0.011017,0.0012428,155,90,0
0.013169,0.0033944,128,63,1
0.02108,0.011306,72,7,1
0.039723,0.029949,33,0,1
0.091292,0.081517,29,0,1
0.099619,0.089845,29,0,1
0.090368,0.080594,27,0,1
0.061298,0.051524,28,1,1
0.050043,0.040268,29,2,1
0.054868,0.045093,29,2,1
0.071372,0.061598,31,4,1
0.07713,0.067356,33,6,1
0.071981,0.062206,35,8,1
0.084188,0.074414,33,6,1
0.09601,0.086236,31,4,1
0.11043,0.10066,31,4,1
0.10139,0.091616,30,3,1
0.077717,0.067943,28,1,1
0.094539,0.084764,27,0,1
0.10694,0.097167,27,0,1
0.11417,0.10439,26,0,1
0.10539,0.09562,25,0,1
0.13751,0.12774,25,0,1
0.14436,0.13458,25,0,1
0.15149,0.14172,24,0,1
0.15747,0.14769,23,0,1
0.18606,0.17628,23,0,1
0.17568,0.1659,25,2,1
0.16529,0.15552,27,4,1
0.13352,0.12374,28,5,1
0.15446,0.14469,28,5,1
0.16794,0.15817,29,6,1
0.17585,0.16607,29,6,1
0.18599,0.17622,28,5,1
0.18702,0.17725,28,5,1
0.15743,0.14766,28,5,1
0.14901,0.13924,28,5,1
0.15703,0.14725,28,5,1
0.15695,0.14718,28,5,1
0.16805,0.15827,29,6,1
0.15784,0.14807,29,6,1
0.13501,0.12523,29,6,1
0.14697,0.1372,28,5,1
0.16515,0.15537,28,5,1
0.16021,0.15044,29,6,1
0.2125,0.20273,28,5,1
0.21203,0.20225,27,4,1
0.24646,0.23668,27,4,1
0.21706,0.20728,28,5,1
0.20707,0.19729,28,5,1
0.17109,0.16131,28,5,1
0.17348,0.1637,29,6,1
0.20507,0.1953,29,6,1
0.18486,0.17509,31,8,1
0.16839,0.15861,31,8,1
0.16449,0.15471,31,8,1
0.16638,0.1566,32,9,1
0.12186,0.11208,34,11,1
0.10563,0.095858,35,12,1
0.082209,0.072434,32,9,1
0.069392,0.059617,32,9,1
0.06063,0.050856,31,8,1
0.068317,0.058542,31,8,1
0.055202,0.045427,30,7,1
0.062336,0.052562,32,9,1
0.038673,0.028899,32,9,1
0.027735,0.01796,31,8,0
0.037431,0.027657,31,8,0
0.034133,0.024359,30,7,0
0.032641,0.022867,31,8,0
0.031991,0.022216,32,9,0
0.020799,0.011025,115,92,0
0.033273,0.023499,32,9,0
0.027684,0.01791,31,8,0
0.015276,0.0055021,97,74,0
0.014161,0.0043865,65,42,0
0.014376,0.0046019,89,66,0
0.019086,0.0093114,28,5,0
0.021083,0.011309,33,10,0
0.015465,0.0056909,37,14,0
0.018429,0.0086551,82,59,1
0.031377,0.021603,36,13,1
0.057452,0.047678,28,5,1
0.07355,0.063776,26,3,1
0.095825,0.08605,23,0,1
0.089052,0.079278,21,0,1
0.062776,0.053001,23,2,1
0.077905,0.068131,24,3,1
0.081108,0.071333,24,3,1
0.088304,0.07853,24,3,1
0.10324,0.093462,24,3,1
0.14076,0.13099,24,3,1
0.1873,0.17752,24,3,1
0.21665,0.20687,23,2,1
0.21637,0.2066,23,2,1
0.23591,0.22614,23,2,1
0.32871,0.31893,23,2,1
0.29159,0.28181,24,3,1
0.33377,0.324,24,3,1
0.3057,0.29593,25,4,1
0.25892,0.24914,27,6,1
0.21956,0.20978,27,6,1
0.24563,0.23585,27,6,1
0.25513,0.24536,26,5,1
0.26742,0.25764,26,5,1
0.24631,0.23653,26,5,1
0.24152,0.23174,26,5,1
0.23587,0.22609,26,5,1
0.27041,0.26064,25,4,1
0.27651,0.26674,24,3,1
0.2962,0.28643,24,3,1
0.29,0.28022,24,3,1
0.27408,0.26431,24,3,1
0.29148,0.28171,24,3,1
0.30269,0.29291,25,4,1
0.29577,0.28599,25,4,1
0.32408,0.3143,25,4,1
0.33363,0.32386,24,3,1
0.32537,0.31559,24,3,1
0.32126,0.31148,25,4,1
0.2974,0.28763,25,4,1
0.30617,0.2964,25,4,1
0.28564,0.27587,24,3,1
0.26734,0.25756,24,3,1
0.24849,0.23872,24,3,1
0.25869,0.24892,24,3,1
0.22679,0.21702,25,4,1
0.30631,0.29654,25,4,1
0.23675,0.22697,26,5,1
0.23271,0.22294,26,5,1
0.23254,0.22276,26,5,1
0.21387,0.20409,28,7,1
0.12703,0.11726,30,9,1
0.13292,0.12315,33,12,1
0.13053,0.12076,35,14,1
0.10189,0.09212,37,16,1
0.10309,0.093318,40,19,1
0.1006,0.090821,42,21,1
0.10616,0.096382,43,22,1
0.10437,0.094599,44,23,1
0.097248,0.087473,45,24,1
0.072449,0.062675,46,25,1
0.11097,0.10119,46,25,1
0.088602,0.078828,46,25,1
0.10102,0.091244,46,25,1
0.13142,0.12165,46,25,1
0.12134,0.11156,45,24,1
0.10643,0.096657,46,25,1
0.13174,0.12196,46,25,1
0.1131,0.10332,46,25,1
0.11085,0.10107,46,25,1
0.11971,0.10994,45,24,1
0.14427,0.13449,44,23,1
0.14012,0.13035,43,22,1
0.13343,0.12366,43,22,1
0.12804,0.11827,42,21,1
0.12496,0.11518,42,21,1
0.12655,0.11677,42,21,1
0.12986,0.12008,42,21,1
0.13013,0.12035,41,20,1
0.13955,0.12977,40,19,1
0.1318,0.12203,39,18,1
0.15347,0.14369,40,19,1
0.15048,0.14071,40,19,1
0.14462,0.13485,39,18,1
0.15495,0.14518,39,18,1
0.1631,0.15332,39,18,1
0.16583,0.15606,40,19,1
0.14632,0.13654,42,21,1
0.14579,0.13602,41,20,1
0.14382,0.13404,41,20,1
0.14937,0.1396,42,21,1
0.13242,0.12265,43,22,1
0.11201,0.10224,43,22,1
0.098636,0.088862,43,22,1
0.1077,0.097928,43,22,1
0.11746,0.10768,44,23,1
0.13638,0.12661,44,23,1
0.1043,0.094522,43,22,1
0.10793,0.098155,140,119,1
0.1036,0.093829,43,22,1
0.11831,0.10853,44,23,1
0.12442,0.11464,43,22,1
0.12821,0.11843,41,20,1
0.13679,0.12702,40,19,1
0.111,0.10122,41,20,1
0.12079,0.11102,40,19,1
0.14602,0.13625,39,18,1
0.13877,0.129,39,18,1
0.16512,0.15534,40,19,1
0.15219,0.14241,41,20,1
0.14165,0.13188,42,21,1
0.13493,0.12516,43,22,1
0.10349,0.093712,45,24,1
0.071181,0.061407,46,25,1
0.06933,0.059556,46,25,1
0.091547,0.081772,45,24,1
0.11734,0.10757,45,24,1
0.10657,0.096796,45,24,1
0.082163,0.072389,47,26,1
0.070105,0.06033,49,28,1
0.071965,0.062191,47,26,1
0.063329,0.053554,47,26,1
0.071477,0.061702,47,26,1
0.062329,0.052555,47,26,1
0.079555,0.069781,47,26,1
0.07122,0.061445,46,25,1
0.086243,0.076468,46,25,1
0.083004,0.073229,45,24,1
0.062579,0.052805,140,119,1
0.087157,0.077382,42,21,1
0.11141,0.10164,41,20,1
0.11649,0.10671,41,20,1
0.12124,0.11146,41,20,1
0.11617,0.1064,42,21,1
0.10134,0.091567,43,22,1
0.096477,0.086703,42,21,1
0.093579,0.083805,42,21,1
0.092473,0.082699,138,117,1
0.11845,0.10867,43,22,1
0.13715,0.12738,42,21,1
0.12916,0.11938,41,20,1
0.11869,0.10891,41,20,1
0.13134,0.12156,41,20,1
0.12689,0.11712,41,20,1
0.12382,0.11404,41,20,1
0.12455,0.11478,41,20,1
0.11481,0.10504,42,21,1
0.14629,0.13652,41,20,1
0.14484,0.13507,39,18,1
0.12763,0.11786,38,17,1
0.12178,0.112,37,16,1
0.12603,0.11626,125,104,1
0.14076,0.13098,35,14,1
0.16476,0.15499,34,13,1
0.16799,0.15822,33,12,1
0.15286,0.14308,33,12,1
0.18858,0.1787,33,12,1
0.16583,0.15595,33,12,1
0.18664,0.17562,32,11,1
0.18695,0.17378,32,11,1
0.17824,0.16408,32,11,1
0.17063,0.15647,32,11,1
0.17167,0.15751,31,10,1
0.14728,0.13312,30,9,1
0.18102,0.16686,31,10,1
0.15968,0.14552,32,11,1
0.15652,0.14236,33,12,1
0.15826,0.1441,32,11,1
0.16391,0.14974,33,12,1
0.10047,0.086308,36,15,1
0.098443,0.084282,38,17,1
0.10826,0.094103,36,15,1
0.13809,0.12393,35,14,1
0.11576,0.1016,37,16,1
0.11109,0.096928,39,18,1
0.082715,0.068555,38,17,1
0.10371,0.089551,35,14,1
0.09908,0.084919,33,12,1
0.092716,0.078555,33,12,1
0.10079,0.086624,34,13,1
0.09969,0.085529,36,15,1
0.050436,0.036275,37,16,1
0.037237,0.023076,34,13,1
0.031801,0.01764,53,32,1
0.031047,0.016887,37,16,1
0.035909,0.021748,55,34,1
0.04278,0.028619,35,14,1
0.029426,0.015265,33,12,1
0.025345,0.011184,33,12,1
0.02606,0.011899,36,15,1
0.023653,0.0094921,33,12,1
0.016097,0.0019366,35,14,1
0.016487,0.0023259,37,16,0
0.019506,0.0053452,50,29,0
0.013781,0,35,14,0
0.012871,0,98,77,0
0.01212,0,36,15,0
0.0097318,0,71,50,0
0.02246,0.012728,35,14,0
0.011439,0.0017077,82,61,0
0.013859,0.0041273,32,11,0
0.0096228,0,15,0,0
0.014209,0.0045866,54,39,0
0.0084641,0,118,103,0
0.0097922,0.0013281,19,4,0
0.011371,0.002907,88,73,0
0.0092853,0.00082117,52,37,0
0.0081833,0,99,84,0
0.012036,0.0038529,38,23,0
0.0091528,0.00096952,116,101,0
0.01039,0.0022068,116,101,0
0.012356,0.0041728,73,58,0
0.028923,0.020739,28,13,1
0.063829,0.055646,24,9,1
0.081915,0.073732,22,7,1
0.10529,0.097105,19,4,1
0.12037,0.11219,17,2,1
0.1129,0.10472,17,2,1
0.1312,0.12302,17,2,1
0.14516,0.13697,19,4,1
0.15054,0.14236,20,5,1
0.084861,0.076678,17,2,1
0.14728,0.1391,16,1,1
0.17494,0.16675,15,0,1
0.16012,0.15194,15,0,1
0.12972,0.12154,15,0,1
0.19159,0.18341,14,0,1
0.21934,0.21116,15,1,1
0.17312,0.16494,15,1,1
0.1412,0.13302,16,2,1
0.13678,0.1286,16,2,1
0.097926,0.089743,16,2,1
0.084834,0.076651,16,2,1
0.11974,0.11156,16,2,1
0.11278,0.1046,17,3,1
0.082022,0.073838,18,4,1
0.074295,0.066112,21,7,1
0.1031,0.094913,23,9,1
0.087889,0.079706,27,13,1
0.082929,0.074745,27,13,1
0.072744,0.064561,26,12,1
0.084776,0.076593,23,9,1
0.11731,0.10913,24,10,1
0.11454,0.10636,24,10,1
0.11967,0.11149,24,10,1
0.16968,0.1615,24,10,1
0.18744,0.17926,23,9,1
0.18992,0.18174,23,9,1
0.17925,0.17107,22,8,1
0.16855,0.16037,21,7,1
0.16647,0.15828,19,5,1
0.15496,0.14678,18,4,1
0.18828,0.1801,19,5,1
0.19877,0.19059,19,5,1
0.1912,0.18302,19,5,1
0.17459,0.1664,19,5,1
0.1883,0.18012,19,5,1
0.16557,0.15739,20,6,1
0.19028,0.1821,20,6,1
0.18087,0.17268,21,7,1
0.15857,0.15039,22,8,1
0.16376,0.15558,23,9,1
0.13431,0.12613,24,10,1
0.10301,0.094822,24,10,1
0.18053,0.17235,23,9,1
0.18308,0.1749,22,8,1
0.19453,0.18635,21,7,1
0.22003,0.21185,21,7,1
0.1826,0.17441,21,7,1
0.21718,0.209,22,8,1
0.221,0.21282,23,9,1
0.20707,0.19889,23,9,1
0.20028,0.19209,22,8,1
0.15997,0.15178,20,6,1
0.14692,0.13873,20,6,1
0.17318,0.165,21,7,1
0.16878,0.1606,22,8,1
0.161,0.15282,22,8,1
0.12252,0.11433,20,6,1
0.13434,0.12616,21,7,1
0.13577,0.12758,21,7,1
0.12202,0.11384,21,7,1
0.12651,0.11832,21,7,1
0.11552,0.10734,21,7,1
0.12687,0.11869,21,7,1
0.13286,0.12468,23,9,1
0.12611,0.11793,24,10,1
0.13213,0.12394,24,10,1
0.13465,0.12647,23,9,1
0.10882,0.10064,23,9,1
0.075736,0.067553,26,12,1
0.042719,0.034536,100,86,1
0.051719,0.043536,24,10,1
0.040244,0.032061,23,9,1
0.03387,0.025687,23,9,1
0.027593,0.019409,23,9,1
0.036333,0.02815,22,8,1
0.039153,0.03097,23,9,1
0.025091,0.016908,25,11,1
0.02339,0.015207,22,8,1
0.018681,0.010498,98,84,0
0.01368,0.0054966,23,9,0
0.015309,0.0071253,121,107,0
0.014785,0.006602,97,83,0
0.015184,0.0070003,97,83,0
0.012025,0.0038422,24,10,0
0.010479,0.0022954,25,11,0
0.010655,0.0024715,19,5,0
0.0097133,0.00153,100,86,0
0.011594,0.003411,60,46,0
0.01191,0.0037263,26,12,0
0.014727,0.0065442,60,46,0
0.017055,0.0088714,114,100,0
0.0093707,0.0011875,46,32,0
0.020543,0.012359,42,28,0
0.057471,0.049288,29,15,1
0.083947,0.075764,26,12,1
0.072899,0.064715,25,11,1
0.056165,0.047982,27,13,1
0.056512,0.048329,28,14,1
0.044067,0.035884,28,14,1
0.050423,0.042239,29,15,1
0.041862,0.033679,32,18,1
0.045451,0.037268,33,19,1
0.053884,0.0457,32,18,1
0.065502,0.057319,29,15,1
0.085667,0.077484,28,14,1
0.090903,0.082719,27,13,1
0.1147,0.10652,26,12,1
0.1191,0.11092,25,11,1
0.13705,0.12887,23,9,1
0.13128,0.12309,22,8,1
0.12245,0.11426,21,7,1
0.11521,0.10702,20,6,1
0.11094,0.10276,19,5,1
0.095636,0.087453,19,5,1
0.082239,0.074056,19,5,1
0.086852,0.078668,19,5,1
0.084367,0.076184,19,5,1
0.091777,0.083593,18,4,1
0.13876,0.13058,20,6,1
0.1522,0.14402,21,7,1
0.17655,0.16837,20,6,1
0.083198,0.075015,19,5,1
0.055892,0.047708,19,5,1
0.051109,0.042926,17,3,1
0.046089,0.037905,17,3,1
0.068886,0.060703,15,1,1
0.045427,0.037243,23,9,1
0.080278,0.072095,22,8,1
0.069503,0.06132,23,9,1
0.078473,0.070289,23,9,1
0.049723,0.04154,98,84,1
0.058577,0.050394,102,88,1
0.035256,0.027073,28,14,1
0.033071,0.024888,22,8,1
0.021789,0.013606,23,9,1
0.021412,0.013229,23,9,1
0.027453,0.01927,102,88,1
0.02194,0.013756,22,8,1
0.015201,0.0070179,23,9,1
0.017003,0.0088195,98,84,1
0.01889,0.010707,20,6,1
0.013627,0.0054435,99,85,1
0.013374,0.0051908,73,59,1
0.015522,0.007339,98,84,0
0.011454,0.0032711,58,44,0
0.014705,0.0065216,57,43,0
0.0082011,1.7831e-05,127,113,0
0.0098363,0.001653,67,53,0
0.014952,0.0067689,22,8,0
0.011069,0.0028852,19,5,0
0.013272,0.0050885,11,0,1
0.025219,0.017036,46,35,1
0.029122,0.020938,29,18,1
0.077676,0.069493,25,14,1
0.074711,0.066528,22,11,1
0.063592,0.055409,23,12,1
0.073066,0.064883,24,13,1
0.06635,0.058167,25,14,1
0.055331,0.047148,25,14,1
0.064823,0.056639,27,16,1
0.059553,0.05137,29,18,1
0.061605,0.053422,25,14,1
0.074551,0.066367,22,11,1
0.070415,0.062232,22,11,1
0.075844,0.067661,22,11,1
0.09564,0.087457,23,12,1
0.093037,0.084854,22,11,1
0.084623,0.07644,23,12,1
0.075041,0.066857,24,13,1
0.048168,0.039985,23,12,1
0.051649,0.043466,24,13,1
0.052727,0.044544,23,12,1
0.063369,0.055186,23,12,1
0.074861,0.066678,22,11,1
0.054488,0.046305,24,13,1
0.04931,0.041127,84,73,1
0.061796,0.053612,87,76,1
0.051963,0.04378,86,75,1
0.08869,0.080507,22,11,1
0.082427,0.074244,24,13,1
0.071798,0.063615,24,13,1
0.056094,0.047911,25,14,1
0.034082,0.025899,21,10,1
0.031853,0.023669,23,12,1
0.024035,0.015851,23,12,1
0.037405,0.029222,24,13,1
0.029937,0.021753,23,12,1
0.018582,0.010399,101,90,1
0.022738,0.014554,25,14,1
0.015789,0.007606,98,87,1
0.013521,0.0053378,100,89,1
0.013891,0.005708,16,5,0
0.013709,0.0055257,22,11,0
0.013696,0.0055125,97,86,0
0.01139,0.0032067,101,90,0
0.012173,0.0039899,94,83,0
0.012102,0.0039185,90,79,0
0.013022,0.0048391,90,79,0
0.012288,0.0041048,17,6,0
0.014152,0.0059685,59,48,1
0.029868,0.021685,44,33,1
0.05081,0.042626,29,18,1
0.066491,0.058307,20,9,1
0.12136,0.11318,16,5,1
0.11954,0.11135,15,4,1
0.12611,0.11793,16,5,1
0.13299,0.12481,16,5,1
0.088629,0.080446,18,7,1
0.072321,0.064138,22,11,1
0.037496,0.029313,27,16,1
0.049298,0.041115,23,12,1
0.090928,0.082745,18,7,1
0.12791,0.11973,18,7,1
0.14208,0.1339,19,8,1
0.16291,0.15473,20,9,1
0.16558,0.15739,20,9,1
0.19971,0.19153,20,9,1
0.22059,0.2124,21,10,1
0.18469,0.1765,23,12,1
0.11993,0.11175,26,15,1
0.12451,0.11633,30,19,1
0.11455,0.10636,32,21,1
0.13427,0.12609,34,23,1
0.15945,0.15127,34,23,1
0.17742,0.16924,34,23,1
0.1454,0.1372,33,22,1
0.16154,0.15334,35,24,1
0.12915,0.12095,37,26,1
0.12053,0.11233,38,27,1
0.13167,0.12347,39,28,1
0.10739,0.099189,40,29,1
0.10534,0.097139,44,33,1
0.11078,0.10258,45,34,1
0.11698,0.10878,46,35,1
0.10503,0.096834,47,36,1
0.11808,0.10988,47,36,1
0.12237,0.11416,48,37,1
0.11939,0.11119,47,36,1
0.11908,0.11087,47,36,1
0.13426,0.12606,47,36,1
0.14372,0.13552,48,37,1
0.13187,0.12367,49,38,1
0.1233,0.1151,49,38,1
0.13116,0.12296,49,38,1
0.13395,0.12575,50,39,1
0.10861,0.1004,51,40,1
0.093736,0.085535,53,42,1
0.087835,0.079634,53,42,1
0.082006,0.073805,53,42,1
0.069509,0.061308,53,42,1
0.078918,0.070716,53,42,1
0.099159,0.090958,54,43,1
0.093859,0.085658,54,43,1
0.11466,0.10646,53,42,1
0.10816,0.099958,54,43,1
0.11744,0.10924,53,42,1
0.11886,0.11065,51,40,1
0.10357,0.095371,50,39,1
0.11833,0.11013,50,39,1
0.12785,0.11965,51,40,1
0.12495,0.11675,52,41,1
0.12186,0.11366,52,41,1
0.098952,0.090751,53,42,1
0.0947,0.086499,53,42,1
0.1003,0.092098,53,42,1
0.097729,0.089528,53,42,1
0.11478,0.10658,53,42,1
0.14076,0.13256,52,41,1
0.11315,0.10495,51,40,1
0.11001,0.10181,50,39,1
0.10071,0.092504,50,39,1
0.089957,0.081756,50,39,1
0.10113,0.092924,49,38,1
0.094919,0.086718,50,39,1
0.09338,0.085179,50,39,1
0.10993,0.10173,49,38,1
0.12334,0.11514,49,38,1
0.12813,0.11993,50,39,1
0.11086,0.10266,51,40,1
0.1305,0.1223,50,39,1
0.13909,0.13089,50,39,1
0.13272,0.12452,51,40,1
0.10856,0.10036,52,41,1
0.11959,0.11139,52,41,1
0.11908,0.11087,51,40,1
0.10249,0.094293,52,41,1
0.099946,0.091745,52,41,1
0.097944,0.089743,51,40,1
0.073593,0.065392,51,40,1
0.11871,0.11051,51,40,1
0.11161,0.10341,51,40,1
0.091518,0.083317,50,39,1
0.099428,0.091227,48,37,1
0.11433,0.10613,48,37,1
0.1371,0.1289,49,38,1
0.12992,0.12171,49,38,1
0.12836,0.12016,48,37,1
0.076294,0.068093,149,138,1
0.10194,0.093735,48,37,1
0.12515,0.11695,48,37,1
0.14753,0.13933,48,37,1
0.14195,0.13375,48,37,1
0.09781,0.089609,45,34,1
0.12673,0.11853,46,35,1
0.11209,0.10389,46,35,1
0.1228,0.1146,46,35,1
0.12815,0.11994,45,34,1
0.1249,0.1167,44,33,1
0.14434,0.13614,43,32,1
0.12176,0.11356,43,32,1
0.12754,0.11933,42,31,1
0.11216,0.10396,44,33,1
0.1237,0.1155,45,34,1
0.14494,0.13674,45,34,1
0.14533,0.13712,44,33,1
0.11376,0.10556,42,31,1
0.12784,0.11964,42,31,1
0.12426,0.11606,42,31,1
0.14218,0.13398,40,29,1
0.12761,0.11941,39,28,1
0.13411,0.12591,39,28,1
0.093221,0.08502,41,30,1
0.1371,0.1289,42,31,1
0.17249,0.16429,39,28,1
0.17662,0.16842,39,28,1
0.16621,0.15801,40,29,1
0.1725,0.1643,41,30,1
0.21311,0.20491,40,29,1
0.17372,0.16552,39,28,1
0.19773,0.18953,39,28,1
0.19363,0.18543,39,28,1
0.21582,0.20762,39,28,1
0.16099,0.15279,38,27,1
0.14419,0.13599,37,26,1
0.18038,0.17218,39,28,1
0.18721,0.17901,40,29,1
0.19702,0.18882,40,29,1
0.1917,0.1835,39,28,1
0.19341,0.18521,39,28,1
0.16703,0.15883,39,28,1
0.1412,0.133,129,118,1
0.12566,0.11746,38,27,1
0.13473,0.12653,128,117,1
0.14456,0.13636,38,27,1
0.1293,0.1211,38,27,1
0.15936,0.15116,37,26,1
0.16369,0.15548,36,25,1
0.19675,0.18855,37,26,1
0.18074,0.17254,38,27,1
0.15482,0.14662,37,26,1
0.19203,0.18382,35,24,1
0.17304,0.16483,34,23,1
0.18148,0.17328,33,22,1
0.16809,0.15989,31,20,1
0.17927,0.17107,29,18,1
0.18729,0.17909,28,17,1
0.17205,0.16385,28,17,1
0.16031,0.15211,30,19,1
0.15693,0.14873,32,21,1
0.15096,0.14276,31,20,1
0.152,0.1438,28,17,1
0.14703,0.13883,27,16,1
0.080069,0.071867,31,20,1
0.051344,0.043143,29,18,1
0.049265,0.041064,30,19,1
0.057061,0.04886,29,18,1
0.046993,0.038792,30,19,1
0.046463,0.038262,28,17,1
0.04792,0.039719,30,19,1
0.038088,0.029887,29,18,1
0.04282,0.034619,29,18,1
0.030876,0.022674,29,18,0
0.029521,0.02132,29,18,0
0.02854,0.020338,29,18,0
0.02004,0.011839,29,18,0
0.019967,0.011766,30,19,0
0.012974,0.004773,27,16,0
0.01697,0.0087691,30,19,0
0.016134,0.0079332,60,49,0
0.01282,0.0046186,92,81,0
0.012888,0.0046872,103,92,0
0.011583,0.0033815,110,99,0
0.0036967,0,37,26,0
0.011283,0,30,0,0
0.01781,0.0065266,58,28,0
0.019749,0.0084657,88,58,0
0.010984,0,49,19,0
0.016522,0.0055384,91,61,1
0.019192,0.0082083,71,41,1
0.035957,0.024973,32,2,1
0.072539,0.061555,29,0,1
0.087526,0.076542,29,0,1
0.088979,0.077996,27,0,1
0.065168,0.054184,28,1,1
0.039791,0.028807,29,2,1
0.050797,0.039813,29,2,1
0.063763,0.052779,31,4,1
0.071321,0.060337,33,6,1
0.066318,0.055334,35,8,1
0.082626,0.071642,33,6,1
0.084537,0.073554,31,4,1
0.090753,0.079769,31,4,1
0.087077,0.076093,30,3,1
0.075377,0.064393,28,1,1
0.083967,0.072984,27,0,1
0.098193,0.087209,27,0,1
0.11061,0.09963,26,0,1
0.10168,0.0907,25,0,1
0.12692,0.11594,25,0,1
0.1296,0.11862,25,0,1
0.12872,0.11774,24,0,1
0.14235,0.13136,23,0,1
0.17636,0.16537,23,0,1
0.15536,0.14438,25,2,1
0.14287,0.13189,27,4,1
0.12011,0.10913,27,4,1
0.14177,0.13078,28,5,1
0.14426,0.13328,28,5,1
0.16803,0.15704,29,6,1
0.17289,0.1619,28,5,1
0.16522,0.15424,28,5,1
0.15146,0.14048,28,5,1
0.15174,0.14075,28,5,1
0.15473,0.14374,28,5,1
0.15421,0.14323,28,5,1
0.16947,0.15848,29,6,1
0.13558,0.12459,30,7,1
0.12521,0.11423,29,6,1
0.14722,0.13624,28,5,1
0.15815,0.14717,28,5,1
0.16289,0.15191,29,6,1
0.20678,0.1958,28,5,1
0.21649,0.20551,27,4,1
0.23486,0.22387,27,4,1
0.21666,0.20568,28,5,1
0.20296,0.19197,28,5,1
0.1692,0.15822,28,5,1
0.16679,0.15581,29,6,1
0.2032,0.19222,29,6,1
0.18009,0.16911,31,8,1
0.16761,0.15662,31,8,1
0.16229,0.15131,31,8,1
0.16406,0.15308,32,9,1
0.1076,0.096613,34,11,1
0.09073,0.079747,35,12,1
0.062708,0.051724,32,9,1
0.065013,0.054029,32,9,1
0.050313,0.039329,30,7,1
0.056071,0.045087,31,8,1
0.050331,0.039347,30,7,1
0.045706,0.034722,32,9,1
0.030415,0.019431,31,8,1
0.024623,0.013639,31,8,0
0.027479,0.016495,31,8,0
0.023714,0.01273,32,9,0
0.022489,0.011505,93,70,0
0.031442,0.020458,83,60,0
0.026599,0.015615,30,7,0
0.017869,0.0068853,30,7,0
0.017618,0.0066339,32,9,0
0.018401,0.0074167,88,65,0
0.018204,0.0072199,107,84,0
0.017065,0.0060808,32,9,0
0.019024,0.0080403,82,59,0
0.020086,0.0091022,84,61,0
0.019533,0.0085489,82,59,0
0.026292,0.015308,81,58,1
0.02235,0.011366,34,11,1
0.058291,0.047307,28,5,1
0.059507,0.048523,26,3,1
0.086164,0.07518,23,0,1
0.083403,0.072419,22,0,1
0.061218,0.050234,23,1,1
0.079752,0.068769,24,2,1
0.07271,0.061726,24,2,1
0.085577,0.074593,24,2,1
0.099696,0.088712,24,2,1
0.12486,0.11388,24,2,1
0.18602,0.17504,24,2,1
0.21726,0.20628,23,1,1
0.20654,0.19556,23,1,1
0.20836,0.19737,23,1,1
0.31789,0.30691,23,1,1
0.28644,0.27545,24,2,1
0.32239,0.3114,24,2,1
0.28281,0.27183,25,3,1
0.24874,0.23775,27,5,1
0.21326,0.20227,27,5,1
0.24272,0.23174,27,5,1
0.23958,0.2286,26,4,1
0.22853,0.21755,26,4,1
0.22149,0.2105,26,4,1
0.22523,0.21424,26,4,1
0.21927,0.20829,26,4,1
0.24061,0.22963,25,3,1
0.26113,0.25015,24,2,1
0.26675,0.25576,24,2,1
0.28157,0.27059,24,2,1
0.26549,0.25451,24,2,1
0.2787,0.26771,24,2,1
0.28676,0.27578,25,3,1
0.2864,0.27542,25,3,1
0.30378,0.2928,25,3,1
0.31232,0.30134,24,2,1
0.31248,0.30149,24,2,1
0.2992,0.28822,25,3,1
0.29324,0.28226,25,3,1
0.29784,0.28685,25,3,1
0.2775,0.26651,24,2,1
0.25071,0.23972,24,2,1
0.23713,0.22614,24,2,1
0.2406,0.22961,24,2,1
0.22221,0.21123,25,3,1
0.30553,0.29454,25,3,1
0.22786,0.21688,26,4,1
0.21522,0.20424,26,4,1
0.22918,0.2182,26,4,1
0.21539,0.2044,28,6,1
0.1224,0.11142,30,8,1
0.12526,0.11428,33,11,1
0.129,0.11802,35,13,1
0.10218,0.091198,37,15,1
0.10249,0.091509,40,18,1
0.10666,0.095675,42,20,1
0.10742,0.096434,43,21,1
0.10841,0.097429,44,22,1
0.08886,0.077876,45,23,1
0.077291,0.066307,46,24,1
0.10821,0.097225,46,24,1
0.092317,0.081333,46,24,1
0.10469,0.09371,46,24,1
0.12358,0.1126,46,24,1
0.12351,0.11253,45,23,1
0.096773,0.08579,46,24,1
0.11798,0.10699,46,24,1
0.10174,0.090753,45,23,1
0.10381,0.092829,46,24,1
0.11091,0.099923,45,23,1
0.13004,0.11905,44,22,1
0.12585,0.11486,43,21,1
0.12487,0.11389,43,21,1
0.11637,0.10539,42,20,1
0.1145,0.10352,42,20,1
