@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.23436,0.18675,0.03902,0.030853,1
0.35074,0.30313,0.019056,0.010889,1
0.36509,0.31748,0.020871,0.012704,1
0.27096,0.22335,0.03539,0.027223,1
0.32591,0.2783,0.021779,0.013612,1
0.28878,0.24117,0.046279,0.038113,1
0.20376,0.15615,0.059891,0.051724,1
0.20308,0.15547,0.064428,0.056261,1
0.14624,0.09863,0.090744,0.082577,1
0.13733,0.08972,0.07804,0.069873,1
0.17769,0.13008,0.066243,0.058076,1
0.18776,0.14015,0.068058,0.059891,1
0.22064,0.17303,0.03539,0.027223,1
0.21905,0.17144,0.039927,0.03176,1
0.15178,0.10417,0.075318,0.067151,1
0.13662,0.089005,0.076225,0.068058,1
0.15108,0.10347,0.087114,0.078947,1
0.15306,0.10545,0.092559,0.084392,1
0.15281,0.1052,0.072595,0.064428,1
0.1577,0.11009,0.061706,0.053539,1
0.14123,0.093616,0.068058,0.059891,1
0.13413,0.086523,0.077132,0.068966,1
0.15125,0.10364,0.080762,0.072595,1
0.15713,0.10952,0.076225,0.068058,1
0.14891,0.1013,0.068058,0.059891,1
0.12685,0.079236,0.079855,0.071688,1
0.12524,0.077634,0.082577,0.07441,1
0.12642,0.078806,0.07078,0.062613,1
0.11793,0.070322,0.068058,0.059891,1
0.12505,0.077444,0.077132,0.068966,1
0.12354,0.075931,0.083485,0.075318,1
0.11584,0.068226,0.078947,0.07078,1
0.11502,0.067411,0.08167,0.073503,1
0.13004,0.082425,0.071688,0.063521,1
0.14693,0.099324,0.058076,0.049909,1
0.13901,0.091397,0.065336,0.057169,1
0.1259,0.078293,0.07804,0.069873,1
0.12626,0.078653,0.07078,0.062613,1
0.13124,0.083632,0.058984,0.050817,1
0.12396,0.076354,0.059891,0.051724,1
0.10894,0.061328,0.060799,0.052632,1
0.11406,0.066451,0.073503,0.065336,1
0.12212,0.074513,0.08167,0.073503,1
0.12363,0.076015,0.068966,0.060799,1
0.12271,0.075096,0.055354,0.047187,1
0.11726,0.069645,0.052632,0.044465,1
0.097881,0.050271,0.049909,0.041742,1
0.088792,0.041182,0.043557,0.03539,1
0.1023,0.054694,0.037205,0.029038,1
0.10273,0.055122,0.040835,0.032668,1
0.099628,0.052017,0.039927,0.03176,1
0.092962,0.045351,0.032668,0.024501,1
0.10277,0.055156,0.038113,0.029946,1
0.13051,0.082904,0.036298,0.028131,1
0.11212,0.064508,0.039927,0.03176,1
0.11557,0.067962,0.034483,0.026316,1
0.11681,0.069203,0.030853,0.022686,1
0.094238,0.046628,0.03539,0.027223,1
0.10489,0.057276,0.028131,0.019964,1
0.089438,0.041828,0.036298,0.028131,1
0.082097,0.034487,0.026316,0.018149,1
0.075008,0.027398,0.016334,0.008167,1
0.068616,0.021006,0.018149,0.0099819,1
0.068931,0.021321,0.015426,0.0072595,1
0.07117,0.02356,0.024501,0.016334,1
0.082853,0.035243,0.028131,0.019964,1
0.071767,0.024157,0.029946,0.021779,1
0.065441,0.017831,0.03176,0.023593,0
0.097075,0.049465,0.016334,0.008167,0
0.092687,0.045077,0.0063521,0,0
0.077469,0.029859,0.015426,0.0090744,0
0.11337,0.06576,0.010889,0.0045372,0
0.11976,0.07215,0.0072595,0.00090744,0
0.093044,0.045434,0.023593,0.017241,0
0.074288,0.026678,0.029038,0.022686,0
0.068741,0.021131,0.019964,0.013612,0
0.077029,0.029418,0.020871,0.014519,0
0.11552,0.067905,0.013612,0.0072595,0
0.1274,0.079787,0.0054446,0,0
0.093806,0.046196,0.019056,0.013612,0
0.067262,0.019652,0.029946,0.024501,0
0.085633,0.038023,0.025408,0.019964,1
0.093487,0.045877,0.025408,0.019964,1
0.090089,0.042479,0.027223,0.021779,1
0.096341,0.048731,0.019964,0.014519,1
0.082629,0.035019,0.028131,0.022686,1
0.072214,0.024604,0.040835,0.03539,1
0.0681,0.02049,0.044465,0.03902,1
0.065228,0.017617,0.036298,0.030853,1
0.083496,0.035886,0.020871,0.015426,1
0.08026,0.03265,0.026316,0.020871,1
0.082413,0.034803,0.033575,0.028131,1
0.099028,0.051418,0.023593,0.018149,1
0.08519,0.03758,0.022686,0.017241,1
0.064711,0.017101,0.029946,0.024501,1
0.056519,0.0089085,0.034483,0.029038,1
0.058269,0.010659,0.032668,0.027223,1
0.089893,0.042283,0.023593,0.018149,1
0.088974,0.041364,0.022686,0.017241,1
0.073253,0.025643,0.028131,0.022686,1
0.075478,0.027868,0.03176,0.026316,1
0.081762,0.034152,0.020871,0.015426,1
0.078387,0.030777,0.017241,0.011797,1
0.055582,0.0079715,0.034483,0.029038,1
0.065878,0.018268,0.036298,0.030853,1
0.088141,0.040531,0.028131,0.022686,1
0.086365,0.038755,0.026316,0.020871,1
0.072297,0.024686,0.03176,0.026316,1
0.063336,0.015726,0.032668,0.027223,1
0.062454,0.014844,0.025408,0.019964,1
0.06763,0.02002,0.019056,0.013612,1
0.060233,0.012623,0.027223,0.021779,1
0.081003,0.033393,0.025408,0.019964,1
0.1055,0.057894,0.0090744,0.0036298,1
0.10377,0.056157,0.010889,0.0054446,1
0.091995,0.044384,0.017241,0.011797,1
0.078469,0.030859,0.027223,0.021779,1
0.069145,0.021535,0.026316,0.020871,1
0.061303,0.013693,0.027223,0.021779,1
0.0553,0.0076896,0.037205,0.03176,1
0.066452,0.018842,0.024501,0.019056,1
0.074189,0.026579,0.019964,0.014519,1
0.07878,0.03117,0.023593,0.018149,1
0.086531,0.038921,0.032668,0.027223,1
0.083928,0.036318,0.049909,0.044465,1
0.10975,0.062135,0.064428,0.058984,1
0.17792,0.13031,0.071688,0.066243,1
0.21383,0.16622,0.071688,0.066243,1
0.21586,0.16825,0.062613,0.057169,1
0.20341,0.1558,0.054446,0.049002,1
0.23742,0.18981,0.046279,0.040835,1
0.24692,0.19931,0.036298,0.030853,1
0.18875,0.14114,0.041742,0.036298,1
0.14538,0.097769,0.047187,0.041742,1
0.1151,0.067492,0.055354,0.049909,1
0.098168,0.050558,0.066243,0.060799,1
0.098342,0.050731,0.049002,0.043557,1
0.11274,0.065129,0.03176,0.026316,1
0.094495,0.046885,0.037205,0.03176,1
0.058074,0.010463,0.038113,0.032668,1
0.052593,0.0049831,0.041742,0.036298,1
0.061333,0.013723,0.036298,0.030853,0
0.070191,0.022581,0.026316,0.020871,0
0.059516,0.011906,0.029946,0.024501,0
0.057784,0.010174,0.029038,0.023593,0
0.057516,0.0099063,0.028131,0.022686,0
0.057708,0.010098,0.033575,0.028131,0
0.071513,0.023903,0.028131,0.022686,0
0.069336,0.021726,0.029038,0.023593,0
0.057723,0.010113,0.03539,0.029946,0
0.062391,0.014781,0.034483,0.029038,0
0.077589,0.029978,0.026316,0.020871,0
0.079364,0.031754,0.019964,0.014519,0
0.064244,0.016634,0.029946,0.024501,0
0.071158,0.023548,0.019056,0.013612,0
0.08561,0.038,0.0063521,0.00090744,0
0.093046,0.045436,0.016334,0.010889,0
0.078911,0.031301,0.020871,0.015426,0
0.056397,0.0087867,0.023593,0.018149,0
0.085703,0.038093,0.019964,0.014519,0
0.11152,0.063911,0.011797,0.0063521,0
0.10029,0.047693,0.012704,0.0072595,0
0.067741,0.015148,0.024501,0.019056,0
0.08525,0.032656,0.022686,0.017241,0
0.10699,0.054397,0.010889,0.0054446,0
0.092813,0.040219,0.018149,0.012704,0
0.08148,0.028886,0.025408,0.019964,0
0.080529,0.027936,0.019964,0.014519,0
0.084921,0.032328,0.018149,0.012704,0
0.13146,0.078866,0.019964,0.014519,1
0.14153,0.088937,0.016334,0.010889,1
0.10043,0.047833,0.037205,0.03176,1
0.094277,0.041684,0.051724,0.046279,1
0.12156,0.068971,0.057169,0.051724,1
0.15968,0.10709,0.080762,0.075318,1
0.22807,0.17547,0.085299,0.079855,1
0.28738,0.23479,0.087114,0.08167,1
0.32903,0.27644,0.083485,0.07804,1
0.31745,0.26486,0.092559,0.087114,1
0.28666,0.23407,0.11978,0.11434,1
0.30059,0.248,0.12432,0.11887,1
0.30575,0.25316,0.13339,0.12795,1
0.3008,0.24821,0.14973,0.14428,1
0.33917,0.28657,0.1343,0.12886,1
0.35323,0.30064,0.13158,0.12613,1
0.32596,0.27337,0.15517,0.14973,1
0.32501,0.27242,0.16425,0.1588,1
0.32941,0.27682,0.16788,0.16243,1
0.35342,0.30083,0.15426,0.14882,1
0.35858,0.30599,0.15517,0.14973,1
0.33889,0.28629,0.16788,0.16243,1
0.33075,0.27816,0.16334,0.15789,1
0.33431,0.28172,0.17241,0.16697,1
0.34703,0.29444,0.17786,0.17241,1
0.36082,0.30823,0.1588,0.15336,1
0.37097,0.31838,0.14247,0.13702,1
0.36781,0.31521,0.13702,0.13158,1
0.35777,0.30518,0.14156,0.13612,1
0.35728,0.30469,0.16425,0.1588,1
0.36671,0.31412,0.1706,0.16515,1
0.37926,0.32666,0.1706,0.16515,1
0.39755,0.34496,0.17514,0.16969,1
0.40111,0.34852,0.15517,0.14973,1
0.41587,0.36328,0.13702,0.13158,1
0.44157,0.38897,0.14428,0.13884,1
0.4234,0.3708,0.15064,0.14519,1
0.38716,0.33457,0.1588,0.15336,1
0.36598,0.31339,0.17241,0.16697,1
0.34036,0.28777,0.1824,0.17695,1
0.36634,0.31375,0.16878,0.16334,1
0.37317,0.32057,0.16062,0.15517,1
0.35998,0.30739,0.15789,0.15245,1
0.36289,0.3103,0.14065,0.13521,1
0.361,0.30841,0.11706,0.11162,1
0.34819,0.2956,0.10073,0.095281,1
0.30909,0.2565,0.11887,0.11343,1
0.28366,0.23107,0.14791,0.14247,1
0.27661,0.22401,0.14247,0.13702,1
0.28883,0.23624,0.099819,0.094374,1
0.26887,0.21627,0.091652,0.086207,1
0.25878,0.20619,0.094374,0.088929,1
0.23526,0.18266,0.10617,0.10073,1
0.1958,0.14321,0.10436,0.098911,1
0.16799,0.11539,0.075318,0.069873,1
0.11084,0.058244,0.064428,0.058984,1
0.093121,0.040528,0.054446,0.049002,1
0.11976,0.067165,0.058984,0.053539,1
0.18323,0.13064,0.060799,0.055354,1
0.20913,0.15654,0.056261,0.050817,1
0.22425,0.17166,0.065336,0.059891,1
0.28445,0.23186,0.061706,0.056261,1
0.32684,0.27424,0.049002,0.043557,1
0.30545,0.25285,0.049002,0.043557,1
0.25114,0.19854,0.048094,0.04265,1
0.22352,0.17093,0.046279,0.040835,1
0.22108,0.16849,0.053539,0.048094,1
0.21545,0.16286,0.066243,0.060799,1
0.2021,0.1495,0.068058,0.062613,1
0.19403,0.14144,0.07441,0.068966,1
0.19171,0.13912,0.07441,0.068966,1
0.1964,0.14381,0.067151,0.061706,1
0.18768,0.13509,0.064428,0.058984,1
0.17448,0.12189,0.061706,0.056261,1
0.17543,0.12283,0.067151,0.061706,1
0.17915,0.12655,0.075318,0.069873,1
0.1761,0.12351,0.07078,0.065336,1
0.17147,0.11887,0.058984,0.053539,1
0.18851,0.13592,0.062613,0.057169,1
0.19779,0.14519,0.065336,0.059891,1
0.18749,0.1349,0.064428,0.058984,1
0.18715,0.13455,0.064428,0.058984,1
0.18851,0.13592,0.061706,0.056261,1
0.18827,0.13568,0.064428,0.058984,1
0.18342,0.13082,0.068966,0.063521,1
0.17164,0.11905,0.07078,0.065336,1
0.16584,0.11324,0.071688,0.066243,1
0.16353,0.11093,0.073503,0.068058,1
0.16396,0.11137,0.067151,0.061706,1
0.17694,0.12435,0.062613,0.057169,1
0.18774,0.13514,0.064428,0.058984,1
0.18804,0.13544,0.065336,0.059891,1
0.18137,0.12878,0.059891,0.054446,1
0.16378,0.11119,0.054446,0.049002,1
0.14583,0.093235,0.058076,0.052632,1
0.1401,0.087504,0.057169,0.051724,1
0.14483,0.09224,0.049002,0.043557,1
0.14249,0.089896,0.058076,0.052632,1
0.14312,0.090528,0.065336,0.059891,1
0.1352,0.082603,0.052632,0.047187,1
0.10652,0.053925,0.050817,0.045372,1
0.082096,0.029503,0.052632,0.047187,1
0.089722,0.037129,0.050817,0.045372,1
0.094138,0.041545,0.044465,0.03902,1
0.090307,0.037713,0.029946,0.024501,1
0.088793,0.0362,0.023593,0.018149,1
0.075722,0.023129,0.033575,0.028131,1
0.082166,0.029573,0.037205,0.03176,1
0.099645,0.047051,0.021779,0.016334,1
0.10217,0.04958,0.028131,0.022686,1
0.096908,0.044315,0.046279,0.040835,1
0.076547,0.023954,0.048094,0.04265,1
0.070012,0.017419,0.036298,0.030853,1
0.074057,0.021463,0.036298,0.030853,1
0.058409,0.0058152,0.053539,0.048094,1
0.059759,0.0071652,0.041742,0.036298,1
0.064613,0.01202,0.025408,0.019964,1
0.070291,0.017698,0.024501,0.019056,1
0.082271,0.029678,0.021779,0.016334,1
0.082351,0.029758,0.023593,0.018149,1
0.073938,0.021345,0.027223,0.021779,1
0.071789,0.019195,0.028131,0.022686,1
0.068083,0.01549,0.036298,0.030853,1
0.078087,0.025494,0.037205,0.03176,1
0.081827,0.029233,0.03176,0.026316,1
0.068451,0.015858,0.032668,0.027223,1
0.074357,0.021763,0.023593,0.018149,1
0.080225,0.027632,0.023593,0.018149,1
0.079648,0.027055,0.029038,0.023593,1
0.087512,0.034919,0.018149,0.012704,1
0.0748,0.022207,0.025408,0.019964,1
0.074983,0.02239,0.03176,0.026316,1
0.080455,0.027862,0.025408,0.019964,1
0.070574,0.017981,0.023593,0.018149,1
0.080083,0.02749,0.020871,0.015426,1
0.078883,0.026289,0.027223,0.021779,1
0.078329,0.025735,0.022686,0.017241,1
0.084688,0.032094,0.019056,0.013612,1
0.08285,0.030257,0.023593,0.018149,1
0.091933,0.039339,0.029038,0.023593,1
0.091559,0.038965,0.030853,0.025408,1
0.082764,0.030171,0.029946,0.024501,1
0.08702,0.034426,0.021779,0.016334,1
0.084276,0.031682,0.016334,0.010889,1
0.096483,0.04389,0.015426,0.0099819,1
0.090275,0.037681,0.011797,0.0063521,1
0.088638,0.036044,0.016334,0.010889,1
0.11084,0.058249,0.013612,0.008167,1
0.092336,0.039743,0.017241,0.011797,1
0.074627,0.022034,0.018149,0.011797,1
0.086813,0.03422,0.017241,0.010889,1
0.078651,0.026058,0.022686,0.016334,1
0.07354,0.020947,0.020871,0.014519,1
0.079801,0.027208,0.021779,0.015426,1
0.081908,0.029315,0.023593,0.017241,1
0.071138,0.018544,0.022686,0.016334,1
0.06296,0.010366,0.040835,0.034483,1
0.086215,0.033621,0.064428,0.058076,1
0.12627,0.073674,0.053539,0.047187,1
0.15719,0.1046,0.037205,0.030853,1
0.15498,0.10239,0.03539,0.029038,1
0.14234,0.089745,0.034483,0.028131,1
0.12954,0.076946,0.034483,0.028131,1
0.11188,0.059291,0.03539,0.029038,1
0.10853,0.055939,0.034483,0.028131,1
0.10041,0.047818,0.037205,0.030853,1
0.084331,0.031738,0.03902,0.032668,1
0.084909,0.032316,0.03176,0.025408,1
0.096286,0.043692,0.021779,0.015426,1
0.079124,0.026531,0.029038,0.022686,1
0.060998,0.0084049,0.03176,0.025408,1
0.066286,0.013693,0.021779,0.015426,1
0.086049,0.033456,0.017241,0.010889,1
0.10039,0.0478,0.011797,0.0054446,0
0.08186,0.029267,0.022686,0.016334,0
0.076692,0.024099,0.033575,0.027223,0
0.079849,0.027256,0.020871,0.014519,0
0.065295,0.012702,0.0090744,0.0027223,0
0.076377,0,0.048094,0,0
0.073148,0,0.048094,0,0
0.065436,0,0.043557,0,0
0.06111,0,0.036298,0,0
0.05722,0,0.040835,0.0045372,1
0.07711,0.01989,0.051724,0.015426,1
0.098626,0.041406,0.063521,0.027223,1
0.12137,0.064153,0.064428,0.028131,1
0.13789,0.080665,0.066243,0.029946,1
0.14868,0.091456,0.062613,0.026316,1
0.15558,0.098356,0.041742,0.0054446,1
0.17772,0.1205,0.032668,0,1
0.22564,0.16842,0.03176,0,1
0.24189,0.18467,0.038113,0.0063521,1
0.23863,0.18141,0.03902,0.0072595,1
0.2479,0.19068,0.038113,0.0063521,1
0.24074,0.18352,0.044465,0.012704,1
0.25011,0.19289,0.03902,0.0072595,1
0.29067,0.23345,0.034483,0.0027223,1
0.29897,0.24175,0.039927,0.008167,1
0.26073,0.20351,0.04265,0.010889,1
0.2004,0.14318,0.04265,0.010889,1
0.13553,0.078314,0.052632,0.020871,1
0.095586,0.038366,0.083485,0.051724,1
0.12438,0.067165,0.090744,0.058984,1
0.16317,0.10595,0.08167,0.049909,1
0.21444,0.15722,0.085299,0.053539,1
0.28723,0.23001,0.079855,0.048094,1
0.34918,0.29196,0.07804,0.046279,1
0.37091,0.31369,0.07804,0.046279,1
0.3729,0.31568,0.08167,0.049909,1
0.35,0.29278,0.082577,0.050817,1
0.32369,0.26647,0.082577,0.050817,1
0.29886,0.24164,0.093466,0.061706,1
0.26703,0.20981,0.099819,0.068058,1
0.26406,0.20684,0.096189,0.064428,1
0.26791,0.21069,0.087114,0.055354,1
0.29075,0.23353,0.078947,0.047187,1
0.29763,0.24041,0.078947,0.047187,1
0.27068,0.21346,0.082577,0.050817,1
0.26001,0.20278,0.082577,0.050817,1
0.24424,0.18702,0.084392,0.052632,1
0.24274,0.18552,0.086207,0.054446,1
0.26302,0.2058,0.084392,0.052632,1
0.24511,0.18788,0.092559,0.060799,1
0.21707,0.15985,0.10436,0.072595,1
0.22148,0.16426,0.1098,0.07804,1
0.2319,0.17468,0.11252,0.080762,1
0.22168,0.16446,0.11797,0.086207,1
0.22248,0.16526,0.11434,0.082577,1
0.22206,0.16484,0.10617,0.07441,1
0.20226,0.14504,0.11252,0.080762,1
0.18655,0.12933,0.11343,0.08167,1
0.2033,0.14608,0.11162,0.079855,1
0.21495,0.15773,0.11887,0.087114,1
0.21866,0.16144,0.11071,0.078947,1
0.23014,0.17292,0.088022,0.056261,1
0.2328,0.17558,0.073503,0.041742,1
0.25218,0.19496,0.07078,0.03902,1
0.24437,0.18715,0.077132,0.045372,1
0.18248,0.12526,0.095281,0.063521,1
0.17091,0.11369,0.077132,0.045372,1
0.16686,0.10964,0.055354,0.023593,1
0.1256,0.068378,0.068966,0.037205,1
0.11451,0.057294,0.071688,0.039927,1
0.10775,0.050533,0.054446,0.022686,1
0.11758,0.060361,0.051724,0.019964,1
0.15884,0.10162,0.04265,0.010889,1
0.23671,0.17949,0.024501,0,1
0.27644,0.21922,0.023593,0,0
0.27965,0.22243,0.022686,0,0
0.30705,0.24983,0.022686,0,0
0.32711,0.26989,0.023593,0.00090744,0
0.33009,0.27287,0.022686,0,0
0.30409,0.24687,0.023593,0.00090744,0
0.23397,0.17675,0.025408,0.0027223,0
0.23217,0.17495,0.023593,0.00090744,0
0.23726,0.18004,0.025408,0.0027223,0
0.21115,0.15393,0.024501,0.0018149,0
0.23921,0.18199,0.023593,0.00090744,0
0.22339,0.16617,0.032668,0.0099819,0
0.17325,0.11603,0.033575,0.010889,0
0.14781,0.090585,0.023593,0.00090744,0
0.10758,0.050356,0.039927,0.017241,1
0.11211,0.054889,0.045372,0.022686,1
0.12367,0.066445,0.041742,0.019056,1
0.11105,0.053829,0.058076,0.03539,1
0.13659,0.079369,0.071688,0.049002,1
0.15114,0.093918,0.071688,0.049002,1
0.15838,0.10116,0.053539,0.030853,1
0.16333,0.10611,0.047187,0.024501,1
0.16816,0.11094,0.049002,0.026316,1
0.15419,0.09697,0.057169,0.034483,1
0.16466,0.10744,0.065336,0.04265,1
0.23457,0.17735,0.068966,0.046279,1
0.29043,0.23321,0.076225,0.053539,1
0.3056,0.24838,0.096189,0.073503,1
0.33515,0.27793,0.10889,0.086207,1
0.4001,0.34288,0.11525,0.092559,1
0.43642,0.3792,0.13249,0.1098,1
0.43731,0.38009,0.13702,0.11434,1
0.40656,0.34934,0.1461,0.12341,1
0.37574,0.31852,0.14428,0.1216,1
0.38885,0.33163,0.13793,0.11525,1
0.40522,0.348,0.14247,0.11978,1
0.37915,0.32193,0.14701,0.12432,1
0.38523,0.32801,0.1343,0.11162,1
0.42576,0.36854,0.11706,0.094374,1
0.4435,0.38628,0.12069,0.098004,1
0.42806,0.37084,0.12069,0.098004,1
0.42543,0.36821,0.11706,0.094374,1
0.45459,0.39737,0.12432,0.10163,1
0.46068,0.40346,0.13521,0.11252,1
0.45808,0.40086,0.1343,0.11162,1
0.43353,0.37631,0.13158,0.10889,1
0.42807,0.37085,0.13339,0.11071,1
0.42721,0.36999,0.13158,0.10889,1
0.4215,0.36428,0.13521,0.11252,1
0.42583,0.36861,0.13793,0.11525,1
0.40788,0.35066,0.13793,0.11525,1
0.40719,0.34997,0.13249,0.1098,1
0.38623,0.32901,0.11978,0.097096,1
0.37837,0.32115,0.1225,0.099819,1
0.4061,0.34888,0.12976,0.10708,1
0.38758,0.33036,0.12795,0.10526,1
0.36308,0.30586,0.13158,0.10889,1
0.35385,0.29663,0.12886,0.10617,1
0.33077,0.27355,0.1216,0.098911,1
0.28614,0.22892,0.12523,0.10254,1
0.28699,0.22977,0.12886,0.10617,1
0.31808,0.26086,0.12523,0.10254,1
0.33091,0.27369,0.12432,0.10163,1
0.33503,0.27781,0.12613,0.10345,1
0.32428,0.26706,0.12886,0.10617,1
0.29923,0.24201,0.13884,0.11615,1
0.24884,0.19162,0.14156,0.11887,1
0.21581,0.15859,0.14973,0.12704,1
0.21175,0.15453,0.15154,0.12886,1
0.20335,0.14613,0.15426,0.13158,1
0.18425,0.12703,0.16062,0.13793,1
0.17036,0.11314,0.15971,0.13702,1
0.1732,0.11598,0.16697,0.14428,1
0.15784,0.10062,0.15517,0.13249,1
0.1221,0.064876,0.14519,0.1225,1
0.11552,0.058299,0.13975,0.11706,1
0.1226,0.065379,0.13793,0.11525,1
0.10778,0.050556,0.14428,0.1216,1
0.1011,0.04388,0.14882,0.12613,1
0.11172,0.054497,0.14701,0.12432,1
0.1119,0.054679,0.14247,0.11978,1
0.10089,0.043674,0.13793,0.11525,1
0.10965,0.052431,0.13612,0.11343,1
0.11717,0.059951,0.14247,0.11978,1
0.10709,0.049867,0.14519,0.1225,1
0.10192,0.044704,0.14701,0.12432,1
0.10563,0.04841,0.15608,0.13339,1
0.11137,0.054149,0.14882,0.12613,1
0.1122,0.054983,0.11887,0.096189,1
0.11326,0.05604,0.10526,0.082577,1
0.10814,0.050921,0.099819,0.077132,1
0.099571,0.042351,0.1216,0.098911,1
0.10916,0.051943,0.13339,0.11071,1
0.13005,0.072826,0.11071,0.088022,1
0.14219,0.084972,0.11797,0.095281,1
0.14537,0.088149,0.13158,0.10889,1
0.13642,0.079202,0.12795,0.10526,1
0.12634,0.069115,0.12341,0.10073,1
0.12925,0.072028,0.12886,0.10617,1
0.22591,0.16869,0.10345,0.080762,1
0.27574,0.21852,0.080762,0.058076,1
0.30932,0.25209,0.07078,0.048094,1
0.4019,0.34468,0.049002,0.026316,1
0.44796,0.39074,0.046279,0.023593,1
0.41392,0.3567,0.048094,0.025408,1
0.39953,0.34231,0.037205,0.014519,1
0.41297,0.35575,0.034483,0.011797,1
0.36891,0.31169,0.047187,0.024501,1
0.30883,0.25161,0.046279,0.023593,1
0.31932,0.2621,0.040835,0.018149,1
0.30275,0.24553,0.050817,0.028131,1
0.25092,0.1937,0.068966,0.046279,1
0.23692,0.1797,0.07078,0.048094,1
0.20577,0.14855,0.061706,0.03902,1
0.21795,0.16073,0.047187,0.024501,1
0.22899,0.17177,0.047187,0.024501,1
0.18512,0.1279,0.065336,0.04265,1
0.16139,0.10416,0.069873,0.047187,1
0.18839,0.13117,0.067151,0.044465,1
0.18923,0.13201,0.064428,0.041742,1
0.19488,0.13766,0.091652,0.068966,1
0.21707,0.15985,0.11343,0.090744,1
0.21762,0.1604,0.10526,0.082577,1
0.20147,0.14425,0.096189,0.073503,1
0.20651,0.14929,0.072595,0.049909,1
0.19832,0.1411,0.076225,0.053539,1
0.14474,0.087522,0.11706,0.094374,1
0.11134,0.054121,0.12704,0.10436,1
0.11542,0.058202,0.089837,0.067151,1
0.11659,0.05937,0.077132,0.054446,1
0.10558,0.048363,0.090744,0.068058,1
0.092247,0.035027,0.1098,0.087114,1
0.086367,0.029147,0.13249,0.1098,1
0.076748,0.019528,0.13975,0.11706,1
0.075087,0.017867,0.14973,0.12704,1
0.0782,0.02098,0.14338,0.12069,1
0.073847,0.016627,0.12432,0.10163,1
0.072633,0.015412,0.12704,0.10436,1
0.070199,0.012979,0.13612,0.11343,1
0.073402,0.016182,0.13158,0.10889,1
0.068806,0.011585,0.14701,0.12432,1
0.061621,0.0044008,0.16062,0.13793,1
0.070667,0.013447,0.15336,0.13067,1
0.072765,0.015545,0.15789,0.13521,1
0.074745,0.017525,0.16425,0.14156,1
0.082894,0.025674,0.15699,0.1343,1
0.088863,0.031643,0.15699,0.1343,1
0.087709,0.030489,0.15608,0.13339,1
0.079381,0.022161,0.15789,0.13521,1
0.075699,0.018478,0.1588,0.13612,1
0.083992,0.026771,0.15699,0.1343,1
0.087958,0.030737,0.15699,0.1343,1
0.085102,0.027882,0.14338,0.12069,1
0.080223,0.023003,0.15064,0.12795,1
0.086702,0.029481,0.15789,0.13521,1
0.095914,0.038693,0.15336,0.13067,1
0.095489,0.038268,0.1588,0.13612,1
0.099056,0.041836,0.14973,0.12704,1
0.10512,0.047901,0.14428,0.1216,1
0.10872,0.051496,0.14882,0.12613,1
0.10721,0.049986,0.14065,0.11797,1
0.1078,0.050578,0.13521,0.11252,1
0.11862,0.061402,0.13249,0.1098,1
0.13381,0.076588,0.13249,0.1098,1
0.14011,0.082887,0.13521,0.11252,1
0.14314,0.085923,0.12613,0.10345,1
0.14435,0.087129,0.12886,0.10617,1
0.13795,0.080732,0.15245,0.12976,1
0.13661,0.079387,0.18966,0.16697,1
0.14322,0.086002,0.2069,0.18421,1
0.14909,0.091866,0.19964,0.17695,1
0.14351,0.086291,0.18058,0.15789,1
0.13836,0.081145,0.15789,0.13521,1
0.15856,0.10134,0.15789,0.13521,1
0.16174,0.10452,0.1588,0.13612,1
0.14261,0.080991,0.14247,0.11978,1
0.14949,0.087867,0.14882,0.12613,1
0.16944,0.10782,0.16152,0.13884,1
0.17869,0.11707,0.15971,0.13702,1
0.17089,0.10927,0.14973,0.12704,1
0.16733,0.10571,0.12976,0.10708,1
0.17417,0.11255,0.12976,0.10708,1
0.17581,0.11419,0.13067,0.10799,1
0.17585,0.11423,0.12886,0.10617,1
0.16069,0.099066,0.1343,0.11162,1
0.1457,0.084083,0.13884,0.11615,1
0.14266,0.081035,0.13975,0.11706,1
0.13689,0.075265,0.14065,0.11797,1
0.13216,0.070538,0.15245,0.12976,1
0.13453,0.07291,0.14701,0.12432,1
0.14934,0.08772,0.13067,0.10799,1
0.18187,0.12024,0.11978,0.097096,1
0.20328,0.14166,0.10708,0.084392,1
0.22292,0.1613,0.10073,0.07804,1
0.2524,0.19078,0.076225,0.053539,1
0.27461,0.21299,0.052632,0.029946,1
0.23375,0.17213,0.051724,0.029038,1
0.15419,0.092572,0.059891,0.037205,1
0.13447,0.072851,0.055354,0.032668,1
0.11383,0.052207,0.050817,0.028131,1
0.10654,0.044919,0.058076,0.03539,1
0.11347,0.051849,0.051724,0.029038,1
0.092676,0.031054,0.048094,0.025408,1
0.078702,0.017081,0.049909,0.027223,1
0.098288,0.036667,0.046279,0.023593,1
0.12306,0.061439,0.049002,0.026316,1
0.1281,0.066479,0.039927,0.017241,1
0.11243,0.050812,0.03176,0.0090744,0
0.090516,0.028895,0.044465,0.021779,0
0.092497,0.030876,0.044465,0.021779,0
0.099865,0.038244,0.038113,0.015426,0
0.10078,0.039164,0.047187,0.024501,0
0.10495,0.043327,0.049909,0.027223,0
0.11329,0.051668,0.047187,0.024501,0
0.12247,0.060847,0.049909,0.027223,0
