@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.17095,0.17074,45,1
0.17525,0.17503,45,1
0.20005,0.19984,45,1
0.20409,0.20388,45,1
0.19106,0.19085,44,1
0.20501,0.2048,45,1
0.26113,0.26091,45,1
0.23806,0.23784,46,1
0.19322,0.193,47,1
0.087435,0.087218,150,1
0.083625,0.083408,51,1
0.11291,0.1127,50,1
0.10069,0.10047,148,1
0.087488,0.087271,147,1
0.12263,0.12242,44,1
0.07693,0.076713,47,1
0.078558,0.078341,133,1
0.075067,0.07485,38,1
0.14251,0.14229,30,1
0.13826,0.13804,28,1
0.13111,0.1309,28,1
0.11279,0.11258,29,1
0.10295,0.10274,30,1
0.1093,0.10908,33,1
0.14586,0.14564,36,1
0.11929,0.11907,40,1
0.099506,0.099288,48,1
0.098215,0.097998,52,1
0.025558,0.02534,67,1
0.010828,0.010611,52,1
0.0078775,0.0076601,50,1
0.014633,0.014415,20,1
0.024375,0.024157,30,1
0.022682,0.022464,72,1
0.022527,0.02231,53,1
0.01221,0.011992,24,1
0.0086841,0.0084667,32,0
0.0082256,0.0080082,29,0
0.0055153,0.005298,61,0
0.0027991,0.0025818,31,0
0.0016942,0.0014769,17,0
0.0014397,0.0012223,70,0
0.0011441,0.00092678,74,0
0.00091809,0.00070075,75,0
0.0014886,0.0012712,125,0
0.0016885,0.0014712,41,0
0.0087781,0.0085607,82,0
0.041271,0.041054,57,1
0.036021,0.035804,30,1
0.13704,0.13682,42,1
0.17173,0.17152,42,1
0.14451,0.14429,43,1
0.13724,0.13702,43,1
0.15086,0.15065,43,1
0.14756,0.14735,42,1
0.13176,0.13154,41,1
0.11787,0.11766,41,1
0.10666,0.10644,40,1
0.12362,0.1234,40,1
0.11997,0.11975,39,1
0.1036,0.10338,41,1
0.1052,0.10498,41,1
0.13311,0.13289,40,1
0.14152,0.14131,39,1
0.17762,0.1774,38,1
0.17664,0.17642,37,1
0.12016,0.11994,35,1
0.16594,0.16573,38,1
0.16338,0.16316,43,1
0.11719,0.11697,44,1
0.079711,0.079494,46,1
0.080707,0.080489,37,1
0.077587,0.077369,51,1
0.061809,0.061592,37,1
0.068051,0.067834,36,1
0.077392,0.077175,35,1
0.054376,0.054158,36,1
0.064429,0.064211,30,1
0.076454,0.076237,29,1
0.091952,0.091735,26,1
0.14879,0.14857,29,1
0.14419,0.14397,31,1
0.11685,0.11664,41,1
0.048782,0.048564,41,1
0.051079,0.050862,19,1
0.053913,0.053696,21,1
0.044521,0.044304,26,1
0.021259,0.021041,42,1
0.0032812,0.0030639,112,1
0.004351,0.0041337,60,1
0.010596,0.010379,28,0
0.018962,0.018745,51,0
0.028403,0.028186,105,0
0.023436,0.023219,53,0
0.013087,0.01287,71,0
0.038913,0.038696,44,1
0.12189,0.12167,46,1
0.12164,0.12143,50,1
0.064554,0.064337,53,1
0.053071,0.052853,52,1
0.046029,0.045812,51,1
0.076646,0.076429,155,1
0.073055,0.072838,151,1
0.056157,0.055939,48,1
0.061556,0.061339,55,1
0.04025,0.040033,68,1
0.035684,0.035467,66,1
0.056004,0.055787,8,1
0.057608,0.057354,49,1
0.11324,0.11299,46,1
0.10934,0.10904,49,1
0.076163,0.075864,50,1
0.069231,0.068932,154,1
0.069831,0.069533,49,1
0.11902,0.11872,46,1
0.0882,0.087901,47,1
0.091183,0.090885,48,1
0.14447,0.14417,48,1
0.1049,0.1046,51,1
0.03827,0.037972,19,1
0.031306,0.031008,15,1
0.030155,0.029857,55,1
0.022983,0.022684,61,1
0.0067125,0.0064142,133,1
0.0053786,0.0050803,50,0
0.0078929,0.0075946,20,0
0.014259,0.01396,25,0
0.013761,0.013463,23,0
0.013657,0.013359,24,0
0.006422,0.0061237,20,0
0.0042913,0.003993,23,0
0.0038785,0.0035802,11,0
0.0042575,0.0039592,106,0
0.0024842,0.0021858,14,0
0.0016945,0.0013962,65,0
0.00087937,0,120,0
0.00067569,0,30,0
0.00056714,0,51,0
0.00073408,0.00016694,12,0
0.00058711,1.9969e-05,120,0
0.00062253,5.5391e-05,11,0
0.0017638,0.0011967,65,0
0.0033363,0.0027692,13,0
0.002281,0.0017139,65,0
0.0019888,0.0014216,17,0
0.0010219,0.00045481,65,0
0.0012333,0.00066619,114,0
0.0012659,0.00069875,75,0
0.0013195,0.00075235,78,0
0.0011063,0.00053913,43,0
0.00089838,0.00033124,60,0
0.0013704,0.00080325,31,0
0.0029647,0.0023975,18,0
0.030108,0.029541,17,0
0.039564,0.038997,17,0
0.052521,0.051953,19,1
0.058703,0.058136,22,1
0.065631,0.065064,25,1
0.056637,0.05607,26,1
0.055499,0.054932,27,1
0.056894,0.056327,27,1
0.04862,0.048053,27,1
0.065194,0.064627,28,1
0.12461,0.12404,28,1
0.13448,0.13391,28,1
0.15249,0.15192,28,1
0.16775,0.16718,29,1
0.15689,0.15632,29,1
0.16913,0.16857,30,1
0.16239,0.16183,30,1
0.15772,0.15716,31,1
0.13942,0.13885,32,1
0.15027,0.1497,32,1
0.15271,0.15214,32,1
0.16055,0.15998,33,1
0.15233,0.15176,33,1
0.14553,0.14496,33,1
0.14102,0.14045,34,1
0.14099,0.14043,34,1
0.14114,0.14057,35,1
0.15516,0.15459,35,1
0.1421,0.14153,35,1
0.13555,0.13498,35,1
0.13707,0.1365,35,1
0.14846,0.14789,36,1
0.15781,0.15724,36,1
0.14389,0.14332,36,1
0.14983,0.14926,37,1
0.15024,0.14967,37,1
0.15498,0.15442,37,1
0.14195,0.14138,38,1
0.14262,0.14206,38,1
0.1437,0.14313,38,1
0.13168,0.13111,39,1
0.13266,0.13209,39,1
0.12736,0.1268,39,1
0.13258,0.13202,40,1
0.12715,0.12659,40,1
0.12907,0.12851,40,1
0.12559,0.12502,41,1
0.12994,0.12937,41,1
0.13431,0.13375,41,1
0.1345,0.13394,41,1
0.1294,0.12883,41,1
0.13497,0.1344,41,1
0.13917,0.1386,41,1
0.12807,0.1275,41,1
0.11796,0.11739,40,1
0.12699,0.12643,41,1
0.13425,0.13368,41,1
0.12773,0.12716,42,1
0.12212,0.12156,42,1
0.11108,0.11052,42,1
0.10572,0.10515,44,1
0.11232,0.11175,45,1
0.11053,0.10996,45,1
0.10736,0.1068,46,1
0.064518,0.063951,41,1
0.060776,0.060209,34,1
0.064152,0.063585,31,1
0.067033,0.066466,33,1
0.063947,0.06338,35,1
0.070869,0.070302,37,1
0.073819,0.073252,40,1
0.062628,0.062061,41,1
0.066297,0.06573,40,1
0.065757,0.06519,41,1
0.074023,0.073456,43,1
0.067976,0.067409,43,1
0.073361,0.072794,42,1
0.074747,0.074179,41,1
0.074709,0.074142,135,1
0.072011,0.071444,135,1
0.074997,0.07443,136,1
0.092637,0.09207,137,1
0.097673,0.097106,140,1
0.098195,0.097628,141,1
0.085933,0.085366,143,1
0.10219,0.10162,47,1
0.10206,0.10149,48,1
0.098377,0.09781,48,1
0.11133,0.11076,50,1
0.10551,0.10494,51,1
0.09016,0.089593,51,1
0.080768,0.0802,50,1
0.061144,0.060577,49,1
0.048752,0.048185,46,1
0.051434,0.050867,40,1
0.042973,0.042406,37,1
0.029202,0.028635,36,1
0.012082,0.011515,39,0
0.0098151,0.009248,42,0
0.0064888,0.0059217,50,0
0.004589,0.0040219,51,0
0.0035048,0.0029377,49,0
0.0038083,0.0032412,43,0
0.0052285,0.0046613,41,0
0.003897,0.0033299,37,0
0.0037601,0.0031929,96,0
0.019026,0.018459,13,0
0.030899,0.030332,67,1
0.035232,0.034665,64,1
0.035622,0.035055,62,1
0.042922,0.042354,61,1
0.041176,0.040609,60,1
0.046788,0.046221,59,1
0.045959,0.045392,57,1
0.047855,0.047288,57,1
0.04847,0.047903,57,1
0.046883,0.046316,58,1
0.046897,0.04633,57,1
0.048037,0.04747,58,1
0.048471,0.047904,57,1
0.051934,0.051367,57,1
0.055883,0.055316,57,1
0.043448,0.04288,54,1
0.045377,0.04481,161,1
0.1103,0.10974,49,1
0.12493,0.12436,49,1
0.13398,0.13341,49,1
0.13681,0.13625,50,1
0.13277,0.1322,49,1
0.13585,0.13529,49,1
0.13666,0.13609,48,1
0.13188,0.13131,47,1
0.14332,0.14275,46,1
0.14785,0.14728,46,1
0.16031,0.15974,45,1
0.15393,0.15337,44,1
0.15969,0.15912,44,1
0.16375,0.16318,44,1
0.15794,0.15737,44,1
0.15626,0.15569,43,1
0.15589,0.15532,43,1
0.15728,0.15672,43,1
0.1416,0.14104,44,1
0.14925,0.14869,44,1
0.15886,0.15829,44,1
0.1636,0.16303,45,1
0.14988,0.14931,45,1
0.16056,0.16,46,1
0.14975,0.14918,46,1
0.14259,0.14203,47,1
0.13672,0.13615,47,1
0.13413,0.13356,47,1
0.1178,0.11723,48,1
0.1291,0.12853,48,1
0.1259,0.12533,48,1
0.12198,0.12142,48,1
0.12131,0.12074,48,1
0.11943,0.11887,48,1
0.12215,0.12158,47,1
0.13414,0.13357,47,1
0.13927,0.1387,47,1
0.13139,0.13082,46,1
0.13622,0.13566,46,1
0.13191,0.13134,45,1
0.14258,0.14201,46,1
0.13946,0.1389,45,1
0.13583,0.13527,45,1
0.13588,0.13531,45,1
0.14141,0.14084,45,1
0.14821,0.14765,44,1
0.15865,0.15808,43,1
0.15393,0.15336,43,1
0.16035,0.15978,43,1
0.161,0.16043,43,1
0.15806,0.1575,43,1
0.16132,0.16075,43,1
0.15038,0.14981,43,1
0.14963,0.14906,42,1
0.15485,0.15428,42,1
0.14298,0.14241,42,1
0.15691,0.15634,42,1
0.15308,0.15251,41,1
0.13813,0.13756,42,1
0.15274,0.15217,41,1
0.16804,0.16747,41,1
0.15527,0.1547,41,1
0.15659,0.15602,41,1
0.16291,0.16234,41,1
0.16245,0.16189,41,1
0.16624,0.16567,41,1
0.16087,0.16031,41,1
0.15728,0.15671,42,1
0.15718,0.15661,41,1
0.15538,0.15481,42,1
0.14772,0.14716,41,1
0.14857,0.148,41,1
0.14254,0.14197,41,1
0.14574,0.14518,42,1
0.15812,0.15755,42,1
0.14868,0.14811,41,1
0.14693,0.14637,41,1
0.14309,0.14252,41,1
0.15539,0.15482,41,1
0.15551,0.15494,41,1
0.15505,0.15448,41,1
0.16952,0.16895,41,1
0.16676,0.1662,40,1
0.15522,0.15466,40,1
0.16448,0.16391,40,1
0.1555,0.15493,40,1
0.15979,0.15923,40,1
0.16983,0.16926,40,1
0.17479,0.17422,39,1
0.17538,0.17482,39,1
0.16703,0.16647,39,1
0.16727,0.16671,39,1
0.16268,0.16211,38,1
0.17095,0.17038,38,1
0.17921,0.17864,38,1
0.18098,0.18041,38,1
0.17612,0.17555,37,1
0.17756,0.17699,37,1
0.16668,0.16612,37,1
0.18012,0.17955,37,1
0.1693,0.16874,37,1
0.16985,0.16929,37,1
0.1815,0.18093,36,1
0.19476,0.1942,35,1
0.18826,0.1877,34,1
0.18621,0.18564,34,1
0.18743,0.18687,34,1
0.17785,0.17728,34,1
0.17284,0.17227,34,1
0.197,0.19643,33,1
0.18599,0.18542,33,1
0.20082,0.20025,32,1
0.18561,0.18504,32,1
0.1797,0.17914,31,1
0.17709,0.17652,30,1
0.16178,0.16122,30,1
0.14364,0.14308,29,1
0.14315,0.14259,29,1
0.15031,0.14974,29,1
0.15186,0.1513,29,1
0.14823,0.14766,29,1
0.14008,0.13951,29,1
0.14901,0.14844,29,1
0.15063,0.15006,29,1
0.14541,0.14485,29,1
0.14835,0.14779,29,1
0.13801,0.13744,29,1
0.14549,0.14492,29,1
0.1502,0.14963,30,1
0.15992,0.15936,30,1
0.1668,0.16623,31,1
0.17935,0.17878,32,1
0.17206,0.1715,32,1
0.17564,0.17507,33,1
0.16496,0.1644,33,1
0.15987,0.1593,34,1
0.15909,0.15852,34,1
0.15984,0.15928,35,1
0.14623,0.14567,35,1
0.12944,0.12888,36,1
0.12476,0.1242,36,1
0.12708,0.12651,36,1
0.11518,0.11462,36,1
0.11616,0.11559,36,1
0.10678,0.10622,36,1
0.10557,0.105,37,1
0.10485,0.10428,37,1
0.1121,0.11153,37,1
0.11049,0.10993,37,1
0.116,0.11544,38,1
0.11656,0.11599,38,1
0.11295,0.11239,39,1
0.10878,0.10822,39,1
0.099811,0.099243,39,1
0.095336,0.094769,38,1
0.094886,0.094319,39,1
0.10243,0.10186,39,1
0.096893,0.096326,39,1
0.090364,0.089797,39,1
0.081492,0.080924,39,1
0.081998,0.081431,38,1
0.080608,0.080041,38,1
0.078423,0.077855,37,1
0.071865,0.071298,35,1
0.06589,0.065323,35,1
0.069467,0.0689,35,1
0.064483,0.063916,35,1
0.062162,0.061595,34,1
0.050011,0.049444,32,1
0.015577,0.01501,114,1
0.021642,0.021075,107,1
0.022196,0.021629,55,1
0.024479,0.023912,111,1
0.025334,0.024767,113,1
0.024815,0.024248,114,1
0.023674,0.023107,114,1
0.022032,0.021465,58,1
0.022573,0.022006,58,1
0.020706,0.020139,58,1
0.023593,0.023026,59,1
0.019481,0.018894,59,1
0.020566,0.019979,62,1
0.013332,0.012709,66,1
0.0075171,0.0066187,60,1
0.0067656,0.0058672,60,1
0.0072349,0.0063366,29,1
0.029693,0.028795,70,1
0.055352,0.054454,72,1
0.045601,0.044702,69,1
0.043442,0.042543,68,1
0.04265,0.041752,77,1
0.035509,0.034611,67,1
0.040867,0.039968,85,1
0.032167,0.030797,23,1
0.035677,0.032712,39,1
0.03052,0.027015,39,1
0.027128,0.023623,60,1
0.016145,0.01264,67,1
0.013096,0.0095914,86,1
0.010237,0.0067323,43,1
0.0078132,0.0043083,66,1
0.0083091,0.0048043,43,1
0.0060591,0.0025542,92,0
0.0071097,0.0036048,92,0
0.0087165,0.0052117,33,0
0.011542,0.0080374,13,0
0.013273,0.0097686,15,0
0.010657,0.0071521,17,0
0.0094141,0.0059093,44,0
0.0072747,0.0037699,33,0
0.0056727,0.0021678,10,0
0.0065381,0.0030333,16,0
0.0036525,0.00014763,15,0
0.0029294,0,65,0
0.002339,0,68,0
0.0014769,0,61,0
0.0013704,0,72,0
0.0017231,0.0003527,45,0
0.0012745,0,16,0
0.0014197,0.00014517,65,0
0.0012891,1.4525e-05,31,0
0.00055052,0,100,0
0.0005594,8.8853e-06,84,0
0.0011243,0.00057376,85,0
0.0099766,0.0094261,22,0
0.02889,0.02834,20,0
0.037765,0.037214,20,1
0.055915,0.055364,20,1
0.048409,0.047858,23,1
0.049328,0.048777,24,1
0.067846,0.067296,23,1
0.074154,0.073603,22,1
0.06989,0.069339,21,1
0.063303,0.062753,46,1
0.084008,0.083457,20,1
0.079949,0.079398,19,1
0.083134,0.082583,18,1
0.080015,0.079465,17,1
0.083397,0.082847,17,1
0.083919,0.083368,38,1
0.098299,0.097748,15,1
0.075706,0.075156,14,1
0.090248,0.089698,13,1
0.10181,0.10126,34,1
0.098702,0.098152,12,1
0.10677,0.10622,12,1
0.085958,0.085407,32,1
0.082078,0.081528,11,1
0.080197,0.079646,11,1
0.083288,0.082737,10,1
0.072076,0.071525,10,1
0.091652,0.091102,31,1
0.086044,0.085493,31,1
0.09675,0.0962,31,1
0.083543,0.082993,31,1
0.077286,0.076736,31,1
0.097151,0.096601,32,1
0.096475,0.095925,32,1
0.097117,0.096566,11,1
0.094063,0.093513,11,1
0.12595,0.1254,11,1
0.12107,0.12052,12,1
0.10872,0.10817,12,1
0.1103,0.10975,13,1
0.10322,0.10267,13,1
0.11495,0.1144,12,1
0.10329,0.10274,12,1
0.10805,0.1075,12,1
0.11256,0.11201,12,1
0.094147,0.093596,33,1
0.099196,0.098646,33,1
0.10756,0.10701,33,1
0.12359,0.12303,12,1
0.13002,0.12947,12,1
0.12489,0.12434,12,1
0.089249,0.088698,11,1
0.11405,0.1135,12,1
0.097284,0.096733,12,1
0.10042,0.099872,12,1
0.10056,0.10001,13,1
0.089911,0.08936,44,1
0.050112,0.049562,31,1
0.040673,0.040122,20,1
0.028526,0.027975,13,1
0.025937,0.025386,62,1
0.033619,0.033068,16,1
0.08074,0.08019,10,1
0.077716,0.077166,8,1
0.11865,0.1181,92,1
0.13059,0.13004,21,1
0.14925,0.1487,23,1
0.11957,0.11902,25,1
0.12907,0.12852,27,1
0.13734,0.13679,29,1
0.1354,0.13485,30,1
0.13481,0.13426,30,1
0.12354,0.12299,30,1
0.13581,0.13526,30,1
0.12307,0.12252,30,1
0.13552,0.13497,30,1
0.12536,0.12481,30,1
0.1277,0.12715,30,1
0.13202,0.13147,30,1
0.13763,0.13708,30,1
0.12853,0.12798,30,1
0.1314,0.13085,30,1
0.12809,0.12754,30,1
0.13243,0.13188,30,1
0.13313,0.13258,30,1
0.13217,0.13162,30,1
0.12267,0.12212,30,1
0.14028,0.13973,30,1
0.1405,0.13995,30,1
0.13221,0.13166,30,1
0.12634,0.12579,30,1
0.13061,0.13006,30,1
0.13469,0.13414,30,1
0.13556,0.13501,30,1
0.13188,0.13133,31,1
0.12917,0.12862,31,1
0.12869,0.12814,31,1
0.13305,0.1325,32,1
0.1396,0.13905,32,1
0.13862,0.13806,32,1
0.13042,0.12987,32,1
0.1361,0.13555,33,1
0.13891,0.13836,33,1
0.12664,0.12609,33,1
0.13035,0.1298,34,1
0.12515,0.1246,34,1
0.12551,0.12496,34,1
0.12381,0.12326,34,1
0.12653,0.12598,34,1
0.12932,0.12877,34,1
0.12039,0.11984,35,1
0.12293,0.12238,35,1
0.13222,0.13167,35,1
0.12254,0.12199,35,1
0.12175,0.1212,36,1
0.13159,0.13104,36,1
0.13038,0.12983,36,1
0.12289,0.12234,37,1
0.11901,0.11846,38,1
0.10789,0.10734,39,1
0.094672,0.094122,40,1
0.083868,0.083317,40,1
0.084133,0.083582,40,1
0.082422,0.081871,41,1
0.085587,0.085036,41,1
0.090302,0.089751,42,1
0.084838,0.084287,42,1
0.079206,0.078656,43,1
0.075352,0.074802,44,1
0.083543,0.082993,45,1
0.074753,0.074202,46,1
0.064294,0.063743,47,1
0.059952,0.059402,48,1
0.042906,0.042356,48,1
0.042836,0.042285,46,1
0.028949,0.028399,44,1
0.0096219,0.0090714,81,1
0.013934,0.013383,18,1
0.012348,0.011798,99,1
0.012472,0.011921,101,1
0.0087009,0.0081504,44,1
0.0071904,0.0066399,45,0
0.0040595,0.003509,42,0
0.0038202,0.0032696,43,0
0.0052624,0.0047118,44,0
0.0048718,0.0043213,45,0
0.0049757,0.0044252,42,0
0.004522,0.0039715,44,0
0.0041245,0.003574,45,0
0.0023797,0.0018291,42,0
0.0030869,0.0025364,44,0
0.0016481,0.0010976,42,0
0.0013473,0.00079678,44,0
0.0011191,0.0005686,38,0
0.00098397,0.00043346,146,0
0.0091515,0.008601,67,1
0.018219,0.017669,75,1
0.022782,0.022231,73,1
0.023893,0.023342,71,1
0.024811,0.024261,70,1
0.026475,0.025924,69,1
0.028247,0.027696,69,1
0.029525,0.028975,69,1
0.029635,0.029085,68,1
0.030248,0.029698,69,1
0.030227,0.029676,68,1
0.030905,0.030355,67,1
0.030079,0.029529,67,1
0.031554,0.031004,66,1
0.033279,0.032729,65,1
0.03299,0.032439,64,1
0.033948,0.033398,65,1
0.034106,0.033555,65,1
0.034345,0.033795,65,1
0.031778,0.031227,65,1
0.030729,0.030179,65,1
0.031357,0.030806,65,1
0.029228,0.028678,64,1
0.032378,0.031828,63,1
0.031547,0.030996,63,1
0.032815,0.032264,63,1
0.033014,0.032464,64,1
0.034586,0.034035,64,1
0.032624,0.032074,65,1
0.029745,0.029194,65,1
0.027937,0.027386,66,1
0.021497,0.020946,121,1
0.020662,0.020111,61,1
0.013885,0.013335,61,1
0.007841,0.0072905,65,1
0.0043762,0.0038257,124,1
0.0020023,0.0014518,108,1
0.0027708,0.0022203,118,1
0.0023288,0.0017783,67,1
0.0037662,0.0032157,86,1
0.0025566,0.002006,107,1
0.0026798,0.0021293,61,1
0.0037,0.0031495,62,1
0.014148,0.013597,52,1
0.036514,0.035963,63,1
0.05246,0.051909,60,1
0.068012,0.067462,58,1
0.087866,0.087315,60,1
0.066304,0.065754,64,1
0.10316,0.10261,67,1
0.067472,0.066921,69,1
0.047114,0.046564,90,1
0.046573,0.046022,87,1
0.037489,0.036939,98,1
0.027051,0.026501,39,1
0.030842,0.030291,75,1
0.026403,0.025853,75,1
0.015528,0.014977,42,1
0.010762,0.010211,129,1
0.0077734,0.0072229,92,1
0.0082177,0.0076672,61,0
0.0089007,0.0083502,65,0
0.0092398,0.0086893,68,0
0.0069791,0.0064286,118,0
0.0084051,0.0078546,112,0
0.0083144,0.0077639,67,0
0.0082497,0.0076992,63,0
0.008349,0.0077985,17,0
0.0085006,0.0079501,61,0
0.0053841,0.0048336,34,0
0.0078003,0.0072498,35,0
0.0057514,0.0052009,71,0
0.0034763,0.0029258,74,0
0.0031535,0.002603,85,0
0.0023687,0.0018182,70,0
0.0014657,0.00091519,61,0
0.0013899,0.0008394,67,0
0.0013979,0.00084742,70,0
0.00075904,0.00020852,119,0
0.0012727,0.00072215,114,0
0.00073116,0.00018064,113,0
0.00082137,0.00027085,76,0
0.0018976,0.0013471,23,0
0.0032754,0.0027249,81,0
0.0025899,0.0020394,60,0
0.0030328,0.0024823,14,0
0.0012951,0.00074458,65,0
0.0012205,0.00067,141,0
0.0092704,0.0087199,92,1
0.027431,0.02688,98,1
0.049945,0.049394,27,1
0.0663,0.06575,26,1
0.11153,0.11097,33,1
0.1462,0.14565,32,1
0.16927,0.16872,32,1
0.23362,0.23307,31,1
0.22695,0.2264,30,1
0.24229,0.24174,29,1
0.25284,0.25229,28,1
0.25066,0.25011,27,1
0.23696,0.23641,27,1
0.26728,0.26673,26,1
0.24591,0.24536,26,1
0.26096,0.26041,25,1
0.24673,0.24618,25,1
0.21603,0.21548,25,1
0.22269,0.22214,25,1
0.20102,0.20047,25,1
0.23124,0.23069,24,1
0.1962,0.19565,24,1
0.21239,0.21184,24,1
0.22721,0.22666,24,1
0.20478,0.20423,24,1
0.21223,0.21168,24,1
0.22593,0.22538,24,1
0.20786,0.20731,24,1
0.18453,0.18398,23,1
0.19943,0.19888,23,1
0.22454,0.22399,23,1
0.22857,0.22802,23,1
0.25349,0.25294,23,1
0.2364,0.23585,23,1
0.26447,0.26392,23,1
0.24489,0.24434,23,1
0.24773,0.24718,22,1
0.25743,0.25688,22,1
0.25081,0.25026,21,1
0.26023,0.25968,21,1
0.25739,0.25684,20,1
0.23199,0.23144,20,1
0.243,0.24244,18,1
0.20887,0.20832,18,1
0.1895,0.18895,17,1
0.18961,0.18906,16,1
0.16818,0.16763,16,1
0.20541,0.20486,15,1
0.17539,0.17484,15,1
0.16255,0.162,14,1
0.16967,0.16912,14,1
0.1796,0.17905,14,1
0.16898,0.16843,15,1
0.12368,0.12312,15,1
0.064897,0.064347,15,1
0.058843,0.058293,16,1
0.067291,0.066741,15,1
0.050513,0.049963,14,1
0.04452,0.04397,15,1
0.060412,0.059861,68,1
0.03492,0.03437,106,1
0.050947,0.050396,106,1
0.10865,0.1081,108,1
0.078753,0.078203,30,1
0.063038,0.062488,30,1
0.086823,0.086272,121,1
0.11526,0.11471,35,1
0.12879,0.12824,36,1
0.12729,0.12674,36,1
0.12516,0.12461,36,1
0.14685,0.1463,36,1
0.13801,0.13746,36,1
0.1428,0.14225,36,1
0.13628,0.13573,36,1
0.14007,0.13951,36,1
0.1375,0.13677,35,1
0.1449,0.14417,35,1
0.15034,0.14961,35,1
0.15424,0.15351,34,1
0.1549,0.15416,34,1
0.14245,0.14172,34,1
0.14438,0.14364,34,1
0.14362,0.14289,34,1
0.14632,0.14558,34,1
0.14523,0.1445,34,1
0.14703,0.1463,34,1
0.14559,0.14486,34,1
0.13891,0.13818,34,1
0.14874,0.14801,34,1
0.14329,0.14256,34,1
0.14547,0.14474,34,1
0.13826,0.13753,35,1
0.13897,0.13824,35,1
0.13533,0.1346,35,1
0.1391,0.13837,36,1
0.14233,0.1416,36,1
0.14535,0.14462,37,1
0.13475,0.13402,37,1
0.12523,0.12449,38,1
0.11692,0.11619,39,1
0.099373,0.098642,39,1
0.08124,0.080508,40,1
0.077517,0.076785,41,1
0.063781,0.06305,41,1
0.061188,0.060457,41,1
0.050039,0.049308,42,1
0.053909,0.053178,42,1
0.056832,0.056101,40,1
0.072579,0.071848,38,1
0.065059,0.064328,37,1
0.065433,0.064702,37,1
0.060493,0.059762,37,1
0.051765,0.051034,36,1
0.014716,0.013984,35,1
0.021726,0.020995,110,1
0.027845,0.027114,57,1
0.026238,0.025507,57,1
0.025159,0.024428,111,1
0.029927,0.029196,56,1
0.030067,0.029336,56,1
0.034002,0.033271,56,1
0.031101,0.03037,56,1
0.033283,0.032552,56,1
0.03129,0.030559,57,1
0.030506,0.029775,57,1
0.031151,0.03042,56,1
0.03372,0.032989,56,1
0.034753,0.034022,56,1
0.034377,0.033646,55,1
0.032071,0.031339,55,1
0.03569,0.034959,56,1
0.036284,0.035552,57,1
0.035351,0.03462,58,1
0.037035,0.036303,59,1
0.032907,0.032176,60,1
0.034571,0.033839,60,1
0.033387,0.032656,60,1
0.030694,0.029963,61,1
0.033484,0.032753,62,1
0.033089,0.032358,63,1
0.031147,0.030416,65,1
0.024271,0.02354,68,1
0.021398,0.020667,76,1
0.017829,0.017098,15,1
0.014152,0.013421,93,1
0.013988,0.013257,91,1
0.0050346,0.0043035,80,1
0.004306,0.0035749,93,1
0.0043818,0.0036506,86,1
0.005472,0.0047409,15,1
0.0034219,0.0026908,14,1
0.0049974,0.0042663,32,1
0.0043404,0.0036092,64,1
0.0037555,0.0030243,17,1
0.025827,0.025096,67,1
0.012718,0.011987,33,1
0.023596,0.022865,91,1
0.027618,0.026887,66,1
0.050941,0.05021,62,1
0.054086,0.053355,66,1
0.063474,0.062743,67,1
0.068557,0.067826,70,1
0.054008,0.053277,74,1
0.035645,0.034913,90,1
0.037685,0.036954,85,1
0.032674,0.031942,110,1
0.02286,0.022129,40,1
0.023551,0.02282,44,1
0.019761,0.01903,66,1
0.016661,0.01593,66,1
0.0080057,0.0072745,43,1
0.0089403,0.0082091,74,1
0.0088182,0.0080871,68,1
0.0078628,0.0071316,70,0
0.0063387,0.0056076,76,0
0.0055316,0.0048004,8,0
0.0088089,0.0080778,33,0
0.0054203,0.0046891,63,0
0.0004987,0,118,0
0.00034314,0,30,0
0.00056804,0.0002249,51,0
0.00060862,0.00026548,17,0
0.00046253,0.00011939,127,0
0.00058847,0.00024533,11,0
0.0019087,0.0015655,65,0
0.0033562,0.0030131,13,0
0.0024174,0.0020743,65,0
0.002223,0.0018798,65,0
0.00087907,0.00053594,65,0
0.0008892,0.00054607,122,0
0.00059081,0.00024767,11,0
0.00053815,0.00019501,63,0
0.00050234,0.0001592,34,0
0.00048564,0.0001425,25,0
0.00041427,7.1129e-05,24,0
0.0028959,0.0025528,18,0
0.030913,0.03057,17,0
0.040116,0.039773,17,0
0.052591,0.052248,19,1
0.058913,0.05857,22,1
0.06579,0.065447,25,1
0.056524,0.056181,26,1
0.055466,0.055123,27,1
0.05686,0.056516,27,1
0.048706,0.048363,27,1
0.065299,0.064955,28,1
0.12453,0.12419,28,1
0.1344,0.13406,28,1
0.15256,0.15221,28,1
0.16782,0.16748,29,1
0.15694,0.1566,29,1
0.16901,0.16866,30,1
0.16231,0.16197,30,1
0.15786,0.15752,31,1
0.1395,0.13915,32,1
0.15068,0.15034,32,1
0.15281,0.15247,32,1
0.16076,0.16041,33,1
0.15216,0.15182,33,1
0.14552,0.14517,33,1
0.14106,0.14071,34,1
0.14096,0.14062,34,1
0.14095,0.14061,35,1
0.15517,0.15483,35,1
0.14212,0.14177,35,1
0.13555,0.13521,35,1
0.13702,0.13668,35,1
0.14847,0.14813,36,1
0.15789,0.15754,36,1
