@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
2432.7,2338.1,5.6602,0.010249,301.46,172.27,0.061478,0.046044,138,0
3222.4,3127.9,5.6414,0.029092,215.33,86.133,0.050657,0.035222,106,0
3099.8,3005.3,5.6716,0,193.8,64.6,0.044859,0.029424,94,0
3418.7,3324.2,5.6171,0.054517,279.93,150.73,0.050142,0.034708,188,0
2753.7,2659.1,5.6009,0.070666,215.33,86.133,0.04596,0.030526,45,0
2078.7,1984.2,5.5837,0.087907,236.87,107.67,0.040822,0.025388,37,0
1738.3,1643.7,5.6019,0.0697,323,193.8,0.039707,0.024273,141,0
889.2,794.68,5.6103,0.061268,258.4,129.2,0.036836,0.021401,6,0
639.32,544.8,5.6091,0.062542,150.73,21.533,0.030829,0.015395,145,0
875.76,781.24,5.4,0.27162,215.33,86.133,0.034628,0.019194,152,0
512.83,418.3,5.4289,0.24268,236.87,107.67,0.028865,0.01343,177,0
637.24,542.72,5.3147,0.35694,193.8,64.6,0.028328,0.012893,43,0
542.74,448.22,5.2776,0.39402,236.87,107.67,0.03151,0.016076,117,0
444.74,350.22,5.4022,0.26936,215.33,86.133,0.02989,0.014455,151,0
321.08,226.56,5.4254,0.24617,236.87,107.67,0.031811,0.016377,156,0
519.33,424.81,5.2822,0.38938,258.4,129.2,0.029179,0.013744,40,0
548.87,454.34,5.3287,0.34292,236.87,107.67,0.022904,0.0074699,35,0
350.69,256.17,5.4552,0.21637,172.27,43.066,0.026637,0.011202,44,0
565.55,471.03,5.4104,0.2612,344.53,215.33,0.030049,0.014615,45,0
861.52,767,5.4555,0.21609,279.93,150.73,0.04003,0.024596,87,0
762.07,667.55,5.6108,0.060834,172.27,43.066,0.036759,0.021325,68,0
1048.8,954.23,5.5409,0.13066,193.8,64.6,0.034187,0.018753,77,0
800.4,705.87,5.6526,0.019023,150.73,21.533,0.037388,0.021953,22,0
1252.9,1158.4,5.5653,0.10633,193.8,64.6,0.044481,0.029046,82,0
1181.9,1087.4,5.5498,0.12176,215.33,86.133,0.040797,0.025363,7,0
878.97,784.45,5.553,0.11856,193.8,64.6,0.035319,0.019885,52,0
848.59,754.07,5.4922,0.1794,236.87,107.67,0.032194,0.01676,57,0
578.27,483.75,5.4601,0.21151,172.27,43.066,0.028686,0.013252,136,0
585.56,491.03,5.4009,0.27066,236.87,107.67,0.027178,0.011743,21,0
640.09,545.57,5.4024,0.26915,172.27,43.066,0.026435,0.011001,51,0
555.57,461.05,5.4985,0.17311,258.4,129.2,0.02542,0.0099852,60,0
861.44,766.92,5.3361,0.33551,258.4,129.2,0.042488,0.027054,41,0
1164.7,1070.2,5.2312,0.44039,818.26,689.06,0.044168,0.028734,41,0
665.73,571.21,5.5052,0.16636,150.73,21.533,0.029841,0.014407,42,0
510.55,416.03,5.491,0.18064,236.87,107.67,0.037929,0.022495,170,0
762.18,667.66,5.3737,0.29788,172.27,43.066,0.029021,0.013586,111,0
480,385.48,5.4831,0.18847,366.06,236.87,0.029877,0.014443,121,0
553.32,458.8,5.2864,0.3852,236.87,107.67,0.029259,0.013825,84,0
591.82,497.3,5.2606,0.41104,236.87,107.67,0.024664,0.0092295,113,0
227.7,133.18,5.5022,0.16942,172.27,43.066,0.033998,0.018563,124,0
304.35,209.83,5.4287,0.24294,172.27,43.066,0.028682,0.013248,113,0
425.93,331.41,5.3239,0.34773,215.33,86.133,0.028269,0.012835,126,0
434.42,339.9,5.3546,0.31702,215.33,86.133,0.025772,0.010337,122,0
373.59,279.07,5.3923,0.27926,344.53,215.33,0.02591,0.010475,135,0
428.18,333.66,5.3627,0.30886,258.4,129.2,0.023956,0.0085219,138,0
755.02,660.5,5.1119,0.55967,236.87,107.67,0.030616,0.015181,41,0
271.94,177.42,5.5187,0.15292,215.33,86.133,0.024989,0.0095549,98,0
559.87,465.35,5.1958,0.47584,258.4,129.2,0.025754,0.010319,120,0
478.89,384.37,5.2337,0.43791,193.8,64.6,0.023418,0.0079838,42,0
193.98,99.462,5.4819,0.18972,193.8,64.6,0.022319,0.0068843,183,0
410.67,316.15,5.254,0.4176,236.87,107.67,0.018332,0.0028978,99,0
258.66,164.14,5.3494,0.32219,193.8,64.6,0.019676,0.0042416,102,0
239.54,145.01,5.3914,0.28019,172.27,43.066,0.017813,0.0023785,102,0
257.77,163.24,5.3954,0.27618,258.4,129.2,0.027063,0.011629,84,0
597.1,502.57,4.9983,0.6733,215.33,86.133,0.025971,0.010537,118,0
278.46,183.93,5.424,0.24756,236.87,107.67,0.021269,0.0058347,31,0
303.6,209.08,5.3635,0.30806,258.4,129.2,0.024247,0.0088129,154,0
400.44,305.92,5.2574,0.4142,215.33,86.133,0.024017,0.0085826,114,0
517.48,422.96,5.1014,0.57016,215.33,86.133,0.027393,0.011958,145,0
391.15,296.63,5.1338,0.53776,215.33,86.133,0.022908,0.0074731,109,0
628.17,533.65,5.0489,0.62269,215.33,86.133,0.021622,0.006188,181,0
308.09,213.56,5.2929,0.37874,301.46,172.27,0.024938,0.0095035,131,0
541.29,446.76,5.068,0.60362,215.33,86.133,0.019771,0.0043371,14,0
371.9,277.38,5.3194,0.35224,193.8,64.6,0.018895,0.003461,109,0
536.3,441.77,5.1268,0.54484,193.8,64.6,0.024917,0.0094828,76,0
527.35,432.82,5.0731,0.59847,172.27,43.066,0.019735,0.0043001,128,0
506.69,412.16,5.1647,0.50694,215.33,86.133,0.031162,0.015728,100,0
204.67,110.14,5.4287,0.2429,279.93,150.73,0.027395,0.01196,148,0
386.49,291.97,5.2164,0.45519,172.27,43.066,0.019421,0.0039866,60,0
633.82,539.3,4.9493,0.72233,236.87,107.67,0.027219,0.011785,147,0
190.95,96.427,5.4357,0.2359,150.73,21.533,0.027758,0.012324,106,0
318.76,224.24,5.2377,0.43386,193.8,64.6,0.023278,0.0078434,153,0
663.39,568.87,5.0323,0.63932,215.33,86.133,0.031034,0.0156,41,0
408.34,313.82,5.1739,0.4977,344.53,215.33,0.025078,0.0096439,108,0
341.31,246.78,5.3104,0.36121,150.73,21.533,0.027595,0.01216,88,0
467.83,373.31,5.1322,0.53942,215.33,86.133,0.022051,0.0066165,143,0
506.12,411.59,5.0439,0.62772,236.87,107.67,0.027041,0.011606,46,0
567.12,472.6,5.0845,0.58709,236.87,107.67,0.019526,0.0040919,142,0
514.16,419.64,5.0563,0.61528,215.33,86.133,0.020415,0.0049805,85,0
288.09,193.57,5.2876,0.38399,236.87,107.67,0.027335,0.011901,21,0
335.9,241.38,5.2464,0.42523,236.87,107.67,0.024193,0.0087586,115,0
366.19,271.67,5.2229,0.44869,193.8,64.6,0.025848,0.010414,143,0
230.67,136.15,5.4702,0.20136,172.27,43.066,0.022487,0.0070527,169,0
650.01,555.49,4.9797,0.69195,215.33,86.133,0.028088,0.012654,117,0
470.83,376.3,4.9994,0.67217,193.8,64.6,0.019397,0.0039625,179,0
294.7,200.17,5.3299,0.34169,236.87,107.67,0.025514,0.01008,84,0
274.53,180.01,5.3391,0.33246,215.33,86.133,0.027502,0.012067,39,0
448.16,353.64,5.1511,0.52046,193.8,64.6,0.023799,0.0083647,40,0
425.86,331.34,5.1385,0.5331,236.87,107.67,0.016654,0.0012193,130,0
456.58,362.06,5.122,0.54958,236.87,107.67,0.022409,0.0069741,181,0
420.24,325.72,5.1876,0.48403,193.8,64.6,0.020889,0.0054546,113,0
641.04,546.52,4.9821,0.68954,193.8,64.6,0.019451,0.0040171,48,0
404.98,310.46,5.2482,0.42338,193.8,64.6,0.025355,0.0099206,88,0
522.26,427.74,5.1248,0.54682,215.33,86.133,0.026391,0.010957,150,0
540.2,445.68,5.0565,0.61508,193.8,64.6,0.02035,0.0049152,37,0
617.79,523.27,5.0874,0.58425,236.87,107.67,0.024216,0.0087812,53,0
555.1,460.58,5.1208,0.55084,215.33,86.133,0.025069,0.0096342,43,0
506.28,411.76,5.1134,0.55819,279.93,150.73,0.031468,0.016033,50,0
479.38,384.85,5.2018,0.46983,215.33,86.133,0.030176,0.014741,82,0
517.85,423.33,5.0852,0.5864,495.26,366.06,0.032894,0.017459,74,0
675.52,580.99,4.9669,0.70469,495.26,366.06,0.020932,0.0054978,49,0
512.84,418.31,5.144,0.52758,495.26,366.06,0.026403,0.010968,60,0
841.35,746.83,4.8966,0.77504,495.26,366.06,0.021136,0.0057012,74,0
435.1,340.57,5.0308,0.64082,495.26,366.06,0.020613,0.0051782,96,0
534.11,439.59,5.1244,0.54715,495.26,366.06,0.027506,0.012072,46,0
413.86,319.34,5.2012,0.47036,495.26,366.06,0.036688,0.021253,87,0
465.75,371.23,5.1432,0.52837,495.26,366.06,0.030701,0.015267,176,0
765.45,670.93,5.0684,0.60324,495.26,366.06,0.029744,0.01431,88,0
617.72,523.19,5.0664,0.60522,516.8,387.6,0.029379,0.013945,85,0
670.58,576.05,5.3364,0.33521,495.26,366.06,0.032597,0.017163,181,0
930.36,835.83,5.4548,0.2168,495.26,366.06,0.035373,0.019938,51,0
2208.3,2113.8,5.336,0.33558,258.4,129.2,0.05343,0.037995,42,0
2262.5,2168,5.4651,0.20652,1421.2,1292,0.059534,0.0441,50,0
2003.3,1908.8,5.4906,0.18102,1442.7,1313.5,0.066336,0.050902,74,0
1516.1,1421.6,5.4043,0.26733,1442.7,1313.5,0.05181,0.036376,104,0
1826.4,1731.9,5.3847,0.28688,1421.2,1292,0.040895,0.02546,84,0
1032.5,937.98,5.4248,0.24684,1399.7,1270.5,0.043635,0.0282,33,0
1030.4,935.92,5.4215,0.25014,215.33,86.133,0.032336,0.016902,112,0
829.94,735.42,5.4046,0.26701,215.33,86.133,0.029973,0.014539,139,0
871.54,777.02,5.3629,0.30871,236.87,107.67,0.031769,0.016334,140,0
555.07,460.54,5.5163,0.15529,279.93,150.73,0.032618,0.017184,74,0
577.67,483.15,5.4395,0.23214,279.93,150.73,0.032549,0.017114,106,0
380,285.47,5.5267,0.14491,150.73,21.533,0.02483,0.0093956,83,0
333.22,238.7,5.457,0.21457,258.4,129.2,0.026284,0.010849,88,0
452.16,357.63,5.4086,0.26298,258.4,129.2,0.02799,0.012556,121,0
395.27,300.74,5.4074,0.26416,215.33,86.133,0.019316,0.0038817,107,0
409.32,314.79,5.3933,0.27829,279.93,150.73,0.02743,0.011995,108,0
310.72,216.19,5.4018,0.26976,150.73,21.533,0.025892,0.010457,115,0
458.72,364.2,5.3239,0.3477,150.73,21.533,0.025537,0.010102,89,0
301.02,206.49,5.3957,0.27588,193.8,64.6,0.022743,0.0073091,12,0
303.99,209.47,5.4275,0.24405,323,193.8,0.029991,0.014557,147,0
254.54,160.01,5.4019,0.26973,172.27,43.066,0.024397,0.0089628,103,0
539.46,444.94,5.1782,0.4934,323,193.8,0.025025,0.0095902,50,0
101.57,7.0474,5.4641,0.20753,215.33,86.133,0.026438,0.011004,85,0
