@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
1434.3,-5.27,64.6,0.70464,88,1
1792.1,-5.1144,21.533,0.57848,82,1
1406.6,-5.6543,43.066,0.33289,68,1
1367.5,-5.8138,43.066,0.40866,65,1
1533.4,-5.6602,21.533,0.48661,41,1
1778.5,-5.6429,43.066,0.34892,32,1
1384.7,-5.5828,1313.5,0.61116,26,1
1534.5,-5.6499,64.6,0.49721,32,1
1555.5,-5.4536,21.533,0.32111,67,1
857.04,-5.7582,64.6,0.17292,51,1
997.59,-5.6593,64.6,0.24545,43,1
1291.7,-5.3821,21.533,0.41825,50,1
1235.6,-5.467,43.066,0.38784,45,1
922.83,-5.3606,43.066,0.20674,27,1
1134.1,-4.8621,21.533,0.088254,20,1
464.37,-5.3115,64.6,0.10802,16,1
731.13,-4.8623,21.533,0.19448,19,1
520.68,-4.9885,64.6,0.025419,29,1
626.3,-4.8005,21.533,0.038467,35,1
461.36,-4.9918,64.6,0.025484,13,1
568.37,-4.863,21.533,0.098867,20,1
272.6,-5.2075,43.066,0.037765,18,1
133.51,-5.3068,129.2,0.23711,6,1
653.27,-4.4876,21.533,0.024611,14,1
492.6,-4.708,64.6,0.0090688,7,0
180.71,-5.1407,64.6,0.0059568,12,0
228.59,-5.0763,21.533,0.15967,26,0
435.27,-4.6896,193.8,0.48898,17,0
382.11,-4.6987,43.066,0.26331,5,0
163.13,-5.0992,64.6,0.084851,5,0
174.48,-5.0189,21.533,0.24557,31,0
493.28,-4.7749,21.533,0.10108,6,1
619.15,-5.062,64.6,0.015159,17,1
300.09,-5.6614,43.066,0.16878,58,1
517.59,-5.5821,21.533,0.29187,46,1
698.88,-5.1143,43.066,0.65736,23,1
470.1,-5.2079,64.6,0.43025,22,1
734.4,-5.0332,64.6,0.37444,23,1
905.96,-4.8286,21.533,0.57452,40,1
1227.6,-4.6028,43.066,0.11217,38,1
648.54,-5.0908,64.6,0.17495,21,1
941.85,-4.8221,21.533,0.687,21,1
830.61,-5.118,43.066,0.24813,22,1
790.89,-5.0918,64.6,0.30465,22,1
371.54,-5.3778,64.6,0.38842,37,1
651.24,-5.1876,64.6,0.2915,38,1
1005,-4.9433,21.533,0.40262,53,1
936.88,-5.1409,43.066,0.48455,37,1
936.11,-5.3615,64.6,0.39853,42,1
1541.6,-5.2087,21.533,0.32507,34,1
1375.3,-5.3316,21.533,0.37922,41,1
1070.5,-5.5563,64.6,0.22442,48,1
1438.5,-5.4062,43.066,0.47032,27,1
1425,-5.3208,43.066,0.5789,27,1
1195.6,-5.4653,43.066,0.42163,45,1
1015.3,-5.5983,64.6,0.17791,50,1
1656.4,-5.3058,43.066,0.71268,24,1
1761.4,-5.2173,21.533,0.90945,24,1
1184.7,-5.366,1292,0.58925,23,1
659.95,-5.5429,64.6,0.28051,35,1
1397.9,-5.0626,21.533,0.12475,51,1
1181,-4.9374,43.066,0.10882,51,1
704.13,-5.3536,43.066,0.078891,29,1
663.82,-5.0963,64.6,0.11996,22,1
650.78,-4.8249,21.533,0.24569,18,1
799.16,-4.6117,43.066,0.036862,15,1
656.85,-4.816,64.6,0.017821,15,1
294.09,-5.0661,64.6,0.14517,16,1
451.23,-4.8167,21.533,0.13867,18,1
341.47,-4.9541,43.066,0.072462,14,1
288.74,-4.9107,43.066,0.0002332,7,1
301.84,-4.8621,64.6,0.00022679,5,1
690.13,-4.4186,21.533,0.024171,7,0
510.25,-4.6304,43.066,0.017826,7,0
416.19,-4.7099,64.6,0.009595,1,0
388.87,-4.7484,21.533,0.091492,21,0
249.71,-4.8866,21.533,0.020177,27,0
338.64,-4.7184,64.6,0.0003909,5,0
119.39,-5.1117,64.6,0.044826,5,0
281.76,-4.8039,43.066,0.032269,17,0
255.48,-4.9578,21.533,0.019302,27,1
446.17,-5.321,43.066,0.050567,31,1
852.28,-5.5856,64.6,0.079851,60,1
900.96,-5.6771,21.533,0.44396,28,1
1810.5,-5.2244,1292,1.0562,25,1
2093.4,-4.8848,1313.5,1.4611,23,1
2221,-4.8335,1313.5,1.4865,23,1
1909,-5.1166,1313.5,1.3763,23,1
1449.7,-5.3253,1270.5,0.90898,22,1
1232.9,-5.4012,1184.3,0.6446,23,1
1857.4,-5.3445,43.066,0.29254,34,1
2062.6,-5.3466,21.533,0.26849,26,1
1193.5,-5.6038,1205.9,0.52177,23,1
1531.4,-5.4568,1270.5,0.65938,22,1
1413.5,-5.2979,1248.9,0.8078,40,1
1466.3,-5.358,43.066,0.68228,54,1
1523,-5.3393,64.6,0.73056,76,1
1626.4,-5.3616,2433.3,0.78453,75,1
2195.8,-5.4954,21.533,0.67739,46,1
2706.8,-5.7316,21.533,0.47454,67,1
3269.9,-5.7751,2799.3,0.71586,59,1
3195.6,-5.6828,2713.2,0.99832,58,1
2360,-5.7632,2605.5,0.70086,50,1
2236.1,-5.6391,43.066,0.76132,83,1
1652.9,-5.6592,64.6,0.67719,104,1
1938.9,-5.6499,64.6,0.68584,88,1
2036.4,-5.5051,21.533,0.97214,89,1
1941.1,-5.7982,64.6,0.54403,109,1
1412.8,-5.921,64.6,0.32842,74,1
1499.4,-5.6753,43.066,0.49132,77,1
1429.8,-5.7172,21.533,0.56626,76,1
1367.7,-5.8521,64.6,0.44076,88,1
1211.1,-5.9334,64.6,0.37492,74,1
1052.6,-5.6786,21.533,0.56035,63,1
1226.6,-5.6244,21.533,0.36853,75,1
929.59,-5.7129,64.6,0.3576,91,1
1213.4,-5.5928,64.6,0.36283,60,1
1509.3,-5.4397,21.533,0.54456,57,1
1046.3,-5.5267,21.533,0.76675,57,1
1078.2,-5.502,64.6,0.5809,63,1
989.95,-5.5028,64.6,0.53873,83,1
1022.5,-5.6546,21.533,0.74838,73,1
1021.7,-5.5881,21.533,0.53101,58,1
1242.1,-5.4214,64.6,0.42565,60,1
1021.8,-5.5466,43.066,0.51336,57,1
1224.9,-5.5417,21.533,0.56076,57,1
748.61,-5.8215,64.6,0.50476,63,1
725.4,-5.7595,64.6,0.28355,76,1
854.71,-5.5229,43.066,0.21617,83,1
909.39,-5.4655,21.533,0.33047,70,1
586.41,-5.5654,43.066,0.33289,76,1
508.04,-5.6734,64.6,0.41019,83,1
976.15,-5.4376,21.533,0.39062,71,1
890.85,-5.4956,43.066,0.31627,63,1
926.73,-5.4941,64.6,0.30256,82,1
773.64,-5.4853,64.6,0.33533,77,1
1155.3,-5.47,21.533,0.29501,78,1
1278.2,-5.5037,43.066,0.2529,59,1
1069.4,-5.4664,258.4,0.47879,56,1
705.6,-5.5833,64.6,0.58412,55,1
867.5,-5.5638,21.533,0.57496,82,1
1430.6,-5.2834,64.6,0.30356,78,1
889.51,-5.4639,64.6,0.25692,76,1
715.36,-5.4903,21.533,0.5591,68,1
729.16,-5.4389,21.533,0.56538,68,1
572.84,-5.4945,64.6,0.37813,68,1
574.61,-5.5697,64.6,0.42611,68,1
779.13,-5.4758,43.066,0.49022,67,1
1188.9,-5.1513,21.533,0.40795,78,1
874.45,-5.4376,64.6,0.31699,72,1
744.44,-5.5474,64.6,0.28227,58,1
1368.1,-5.0919,21.533,0.53811,57,1
904.35,-5.3375,64.6,0.30015,58,1
577.84,-5.6293,43.066,0.3373,67,1
547.28,-5.5958,43.066,0.37581,65,1
967.31,-5.3768,21.533,0.40345,68,1
801.35,-5.5899,64.6,0.45665,65,1
745.49,-5.5964,64.6,0.49369,56,1
1062.7,-5.2059,43.066,0.48508,73,1
545.08,-5.5899,64.6,0.64782,92,1
729.05,-5.5345,21.533,0.65912,94,1
943.43,-5.3901,64.6,0.55383,73,1
805.44,-5.5204,64.6,0.47927,75,1
1111.2,-5.3023,21.533,0.54251,85,1
499.11,-5.7242,64.6,0.51699,92,1
733.07,-5.4365,64.6,0.38454,91,1
1208.8,-5.1127,21.533,0.61925,60,1
627.05,-5.637,64.6,0.38619,87,1
689.15,-5.5832,64.6,0.37335,63,1
643.77,-5.6097,64.6,0.56903,55,1
1174.3,-5.2165,21.533,0.79122,89,1
449.3,-5.5453,64.6,0.5658,82,1
688.14,-5.4997,43.066,0.38325,64,1
819.62,-5.4674,21.533,0.59862,52,1
1133.4,-5.2821,43.066,0.66423,52,1
1434.4,-5.2657,43.066,0.42817,50,1
803.41,-5.4796,64.6,0.41382,57,1
870.08,-5.4879,43.066,0.84248,60,1
1289.1,-5.3563,21.533,0.54419,51,1
1389,-5.4687,64.6,0.43487,48,1
870.66,-5.4766,64.6,0.60399,68,1
1356,-5.3319,21.533,0.82906,69,1
1324.6,-5.4804,43.066,0.4977,62,1
1307.1,-5.6065,64.6,0.56292,49,1
906.76,-5.6002,2691.7,0.6735,49,1
773.51,-5.4853,43.066,0.69772,49,1
1042.1,-5.3842,21.533,0.97706,49,1
1302.3,-5.4055,64.6,0.7082,50,1
1630.8,-5.4643,43.066,0.90504,50,1
1842.4,-5.3909,21.533,1.0487,51,1
1809.5,-5.4282,43.066,0.87379,51,1
1552.4,-5.4637,2799.3,0.91682,51,1
1545.4,-5.5603,43.066,0.81871,58,1
1191.3,-5.4689,21.533,0.97284,49,1
1485.2,-5.386,43.066,0.85579,50,1
1470.9,-5.6201,2756.2,0.72325,51,1
2286.2,-5.4435,43.066,0.93736,51,1
2440.9,-5.4679,2799.3,1.0848,51,1
1532.2,-5.6639,2799.3,0.96105,51,1
2421.3,-5.5995,2863.9,1.1487,52,1
2598,-5.655,2885.4,1.1974,53,1
2415.1,-5.56,2885.4,1.0524,53,1
2867.3,-5.7093,2842.4,0.93073,65,1
2534.1,-5.5442,2820.8,0.99756,51,1
3244.5,-5.4988,2885.4,0.93614,66,1
2311.6,-5.5146,21.533,0.91976,65,1
2790.5,-5.6109,2842.4,1.0435,56,1
2529,-5.3626,2820.8,1.2911,52,1
2502,-5.4776,2842.4,1.1486,52,1
2363.1,-5.4709,2885.4,0.9343,59,1
1869.6,-5.561,64.6,0.67513,93,1
2290.7,-5.3515,43.066,1.0827,68,1
3103.6,-5.3553,21.533,1.1284,65,1
1817.2,-5.6362,43.066,0.6607,92,1
1581.8,-5.6678,1981.1,0.69542,106,1
2525.1,-5.6964,21.533,0.85135,65,1
2475.9,-5.4415,2863.9,1.0826,52,1
2310.1,-5.3774,2863.9,1.1095,53,1
2145.1,-5.4044,2885.4,1.1965,53,1
2191.2,-5.4677,2885.4,1.1787,72,1
1913.1,-5.4936,21.533,0.96869,84,1
2064.6,-5.5996,64.6,0.9733,80,1
1624.5,-5.6683,2928.5,0.93717,95,1
1690.5,-5.6171,21.533,0.95385,93,1
2058.5,-5.4402,2928.5,0.99211,82,1
1831.1,-5.4684,64.6,0.74579,70,1
1935.6,-5.6705,64.6,0.7603,70,1
1685.7,-5.5787,2971.6,1.1344,87,1
1769.8,-5.6563,2950,0.97927,73,1
1261.8,-5.5611,64.6,0.60618,110,1
1469.8,-5.7805,43.066,0.70682,67,1
2170.8,-5.5607,21.533,0.95998,92,1
1896,-5.5162,5081.8,0.93633,93,1
2260.7,-5.7044,64.6,0.65732,87,1
3931.3,-5.6941,2627.1,1.2566,48,1
4149.2,-5.566,2691.7,1.4093,49,1
3873.9,-5.4948,2734.7,1.4087,50,1
3226.3,-5.5629,2756.2,1.2432,50,1
2939.6,-5.627,2670.1,1.1926,49,1
2351.8,-5.5299,2627.1,1.3657,48,1
2294,-5.5004,2648.6,1.1679,49,1
2871.3,-5.5178,64.6,0.99563,43,1
2570.4,-5.3079,2217.9,1.2823,40,1
1877.5,-5.4055,2196.4,1.0776,41,1
681.43,-5.5141,64.6,0.30411,43,1
770.95,-5.1903,43.066,0.21036,41,1
721.44,-5.1623,43.066,0.1756,42,1
468.52,-5.323,43.066,0.24138,44,1
290.18,-5.4303,193.8,0.21362,43,1
394.56,-5.2413,43.066,0.26153,40,1
708.99,-4.7964,21.533,0.10385,40,1
381.99,-5.1516,43.066,0.08526,40,1
262.79,-5.1344,43.066,0.038634,31,0
631.06,-4.7604,21.533,0.087029,21,0
708.84,-4.5791,43.066,0.0053897,14,0
253,-5.1038,64.6,0.014282,23,0
146.81,-5.2385,43.066,0.0274,23,0
319.53,-4.9376,21.533,0.098282,17,0
275.89,-4.8384,21.533,0.012212,18,0
147.98,-5.0888,64.6,0.00084531,4,0
269.47,-4.8497,64.6,0.0038288,7,0
541.87,-4.4762,21.533,0.027722,17,0
510.4,-4.8263,64.6,0.0046717,2,0
-23.712,-5.4686,21.533,0,1,0
-35.735,-5.0091,21.533,0.068494,22,0
-64.837,-5.2471,43.066,0.028348,30,0
-46.201,-5.0803,21.533,0.19678,20,0
-90.104,-5.5025,64.6,0.053185,18,0
2.5853,-4.9891,21.533,0.21659,37,1
187.67,-5.3779,64.6,0.49511,51,1
1067.7,-5.1315,1012.1,0.84279,44,1
1142.8,-4.851,1076.7,1.1492,21,1
1338.3,-4.7366,1098.2,1.3028,26,1
950.47,-5.0104,1119.7,1.082,41,1
589.86,-5.1284,1119.7,0.88887,27,1
905.04,-5.1351,1098.2,1.0857,21,1
504.68,-5.1282,1076.7,1.0921,20,1
1399.2,-4.5678,1076.7,1.4669,20,1
1498,-4.6551,1055.1,1.4565,19,1
1368.4,-4.5317,1033.6,1.4569,19,1
1557.9,-4.4512,1033.6,1.5071,19,1
1565.1,-4.5355,1055.1,1.347,19,1
2583.7,-4.1931,1076.7,1.5823,19,1
1850.3,-4.3476,1076.7,1.4583,20,1
1420.7,-4.552,1098.2,1.3439,20,1
954.42,-4.9125,1119.7,1.0312,30,1
860.97,-5.0828,1119.7,0.99057,37,1
751.42,-5.3979,1679.6,0.91664,32,1
1166.4,-5.0947,1119.7,1.1368,35,1
2030.4,-4.8143,1141.3,1.3912,31,1
2395.6,-4.7792,1722.7,1.391,32,1
3147.4,-4.5685,1744.2,1.5185,32,1
3966.9,-4.6845,1765.7,1.6314,32,1
4233.7,-4.7934,1765.7,1.6407,32,1
4960.1,-5.0821,1744.2,1.5238,32,1
5241.1,-5.3672,1765.7,1.0281,32,1
5738.2,-5.3468,1679.6,1.0151,34,1
4432.3,-5.307,1658.1,0.98243,36,1
4888.1,-5.2248,2174.9,1.0477,48,1
4077.5,-5.1401,1636.5,1.0655,44,1
4237,-5.0933,1636.5,1.1245,33,1
4038,-4.9381,1658.1,1.3286,30,1
3712.6,-4.8944,1636.5,1.2053,32,1
3859.3,-4.9233,1636.5,1.2695,34,1
3589.2,-4.7704,1658.1,1.225,41,1
3279.7,-4.8166,1658.1,1.1829,34,1
3659.8,-4.915,1636.5,1.1354,38,1
3969.5,-4.9653,1098.2,1.1845,37,1
3942.9,-5.3729,1098.2,1.2783,32,1
2972.9,-5.1416,2734.7,1.2251,52,1
3407.5,-5.0018,1098.2,1.3619,54,1
3700.7,-4.8904,2734.7,1.4134,50,1
3406.2,-5.1077,2756.2,1.2767,60,1
3461.4,-5.1833,1098.2,1.1321,66,1
3908.9,-5.1566,2217.9,1.2634,64,1
2884.1,-5.2254,1658.1,1.2096,58,1
3062.8,-5.1185,2734.7,1.2913,60,1
3415.9,-5.1206,2734.7,1.2822,50,1
3614,-5.1411,2713.2,1.3197,49,1
3489.7,-5.3854,1098.2,1.1577,49,1
4302.1,-5.1944,1076.7,1.1802,31,1
3646.8,-5.1265,1055.1,1.1432,38,1
3890.2,-4.9391,1076.7,1.2541,22,1
4325.1,-5.1204,1055.1,1.2178,22,1
2354.1,-5.3598,1033.6,1.043,35,1
2726.3,-5.1374,1012.1,1.2076,24,1
2722.7,-5.032,990.53,1.1716,29,1
1502.8,-5.5741,473.73,0.747,39,1
1000.3,-5.4095,495.26,0.77745,41,1
926.56,-5.2942,1528.9,1.0509,41,1
494.24,-5.4136,1571.9,1.0364,34,1
667.74,-5.1819,1571.9,1.2457,30,1
306.64,-5.4091,1528.9,0.90309,28,1
213.32,-5.4056,86.133,0.65423,28,0
294.24,-5.2168,258.4,0.56582,29,0
272.89,-5.1742,107.67,0.43414,28,0
202.44,-5.177,86.133,0.3989,28,0
161.78,-5.266,215.33,0.34184,32,0
149.92,-5.1651,107.67,0.47207,33,0
252.19,-4.9793,86.133,0.45219,28,0
151.84,-5.0438,86.133,0.28993,28,0
184.61,-4.8379,86.133,0.46101,14,0
13.61,-5.2479,107.67,0.69187,8,0
70.591,-4.9819,86.133,0.48906,7,0
-22.116,-5.2866,107.67,0.35888,24,0
-74.419,-5.6288,21.533,0.47962,31,0
-117.27,-5.8224,43.066,0.28827,30,0
-66.482,-5.7678,1033.6,0.34841,50,1
390.22,-5.3897,990.53,0.80801,35,1
445.7,-5.3145,1055.1,0.80439,37,1
663.52,-5.0912,1141.3,0.90776,47,1
1547.4,-4.9276,1184.3,0.87809,33,1
1728.1,-4.8196,1205.9,1.1148,25,1
1439.7,-5.0231,1205.9,1.1638,22,1
1709.3,-4.8189,1184.3,1.4565,22,1
1235.6,-4.9998,1184.3,1.399,22,1
1324,-5.0336,602.93,1.1723,24,1
1182.4,-5.2195,602.93,1.0097,44,1
2296.8,-5.022,1744.2,1.3942,32,1
3947.7,-4.7887,1744.2,1.544,32,1
4466.8,-4.9972,1765.7,1.3713,35,1
4817,-5.0118,2368.7,1.3428,43,1
5506.8,-5.0433,2368.7,1.4387,43,1
6853.1,-5.1025,2347.1,1.3614,43,1
7285.3,-5.4283,2907,1.2964,53,1
8336.3,-5.7074,2885.4,1.1722,53,1
7993.4,-5.7703,2261,1.166,43,1
8545.7,-5.8265,2239.5,1.1186,50,1
8847.9,-5.756,2756.2,1.2566,65,1
8333.5,-5.8215,2777.8,1.1268,66,1
7289.9,-5.6958,2799.3,1.3269,48,1
7323.7,-5.5789,2239.5,1.4458,44,1
7710.8,-5.4984,2239.5,1.4978,41,1
8019.4,-5.5525,2239.5,1.4643,44,1
7185.4,-5.539,2239.5,1.4663,41,1
7885.5,-5.5958,2842.4,1.4009,52,1
8401.7,-5.5861,2885.4,1.2889,53,1
8105.7,-5.4776,2885.4,1.3884,54,1
7736.3,-5.5467,2885.4,1.2409,61,1
7246.5,-5.4124,2863.9,1.3769,52,1
7480.8,-5.3316,2885.4,1.3656,63,1
7114.5,-5.3426,2842.4,1.4019,52,1
6581.1,-5.3486,2842.4,1.5173,52,1
7367.1,-5.3052,2863.9,1.3923,52,1
6736.9,-5.3443,2885.4,1.2537,63,1
7121.5,-5.3118,2304.1,1.2317,59,1
6853.4,-5.2404,2282.5,1.3799,52,1
6240.1,-5.1903,2842.4,1.5553,52,1
6496.6,-5.2385,2842.4,1.4366,52,1
6571.9,-5.2239,2885.4,1.341,63,1
6170.3,-5.2296,2304.1,1.3159,56,1
5847.5,-5.0712,2304.1,1.3916,43,1
4730.9,-5.0293,2304.1,1.3078,63,1
4406.6,-5.0692,2863.9,1.4189,52,1
5070.5,-5.1882,2842.4,1.5275,52,1
5276.3,-5.1819,2820.8,1.6076,51,1
4675.4,-5.2167,2799.3,1.662,51,1
4703.7,-5.2748,2799.3,1.666,51,1
5578.3,-5.5777,2756.2,1.3483,50,1
4613.6,-5.7471,2734.7,0.90811,58,1
4126.7,-5.6933,2584,0.79557,53,1
4232.4,-5.7151,3036.2,0.90087,57,1
4160.8,-5.7278,2971.6,0.74928,59,1
3549.8,-5.8037,4780.4,0.57667,67,1
3418.8,-5.6903,3251.5,0.932,74,1
3015.9,-5.5177,3230,1.1794,67,1
2471.7,-5.5241,3208.4,1.2141,59,1
1708.9,-5.6624,3143.8,1.0303,57,1
1387.9,-5.5555,3143.8,1.1341,57,1
1760.1,-5.3944,3143.8,1.3601,57,1
1238.5,-5.3951,3122.3,1.3519,57,1
1208.8,-5.4028,3122.3,1.3188,62,1
1199.9,-5.4023,3165.4,1.3286,57,1
1179.1,-5.2137,3165.4,1.5579,57,1
900.47,-5.3087,3143.8,1.4968,57,1
1132.5,-5.131,3122.3,1.5819,57,1
1151.8,-5.0689,3165.4,1.637,57,1
874.95,-5.1913,3165.4,1.5403,57,1
952.53,-5.071,3165.4,1.5843,57,1
1191.4,-5.1832,3208.4,1.4449,58,1
1366.4,-5.1418,3230,1.3768,64,1
1020.8,-5.2644,3251.5,1.3478,75,1
939.36,-5.2639,2799.3,1.3448,60,1
750.99,-5.3911,2820.8,1.2366,71,1
800.14,-5.3259,2820.8,1.3332,80,1
853.85,-5.2913,4672.7,1.2839,75,1
916.72,-5.4939,2842.4,1.127,71,1
1369.1,-5.3465,2885.4,1.2545,76,1
1529.1,-5.2559,2907,1.3694,80,1
1276.1,-5.3452,4306.6,1.2924,79,1
990.33,-5.3206,2863.9,1.326,80,1
1087.3,-5.283,4328.2,1.3252,85,1
1174.3,-5.1969,4823.4,1.3969,93,1
1343,-5.1373,4306.6,1.3969,82,1
1183,-5.3422,4306.6,1.2572,75,1
1070.5,-5.3361,2820.8,1.2404,69,1
1069.4,-5.3014,2820.8,1.3089,64,1
1044.7,-5.1809,2820.8,1.3413,67,1
989.07,-5.4096,2799.3,1.2233,60,1
785.17,-5.3698,5060.3,1.1952,95,1
743.53,-5.4095,4608.1,1.2224,87,1
636.9,-5.4192,4608.1,1.2623,84,1
759,-5.3864,4608.1,1.2615,85,1
629.18,-5.3948,2304.1,1.1735,85,1
814.54,-5.2173,4586.6,1.3292,99,1
780.87,-5.254,4586.6,1.3182,84,1
660.92,-5.3291,4586.6,1.3095,84,1
665.66,-5.2992,4586.6,1.3766,84,1
591.17,-5.2347,4586.6,1.369,84,1
698.87,-5.4143,3251.5,1.1525,74,1
917.54,-5.4365,2842.4,1.1134,73,1
978.89,-5.2923,2863.9,1.3242,83,1
666.56,-5.3891,2863.9,1.2733,87,1
860.85,-5.3417,4758.8,1.2284,86,1
1385,-5.2176,2907,1.3956,86,1
1258.7,-5.073,2885.4,1.3901,82,1
1169.5,-5.3819,4758.8,1.1601,80,1
1311,-5.3524,2820.8,1.2735,51,1
1158.8,-5.2335,2799.3,1.4253,51,1
1022.1,-5.4312,2799.3,1.2439,53,1
898.06,-5.5766,2734.7,0.84885,55,1
522.86,-5.616,2799.3,0.78591,68,1
399.63,-5.663,3143.8,0.76416,74,1
488.19,-5.5907,3165.4,1.0247,75,1
612.35,-5.439,4522,1.1121,89,1
595.94,-5.4679,4500.4,1.0222,84,1
522.19,-5.6463,3079.2,0.92182,79,1
467.46,-5.5254,3057.7,1.142,76,1
515.88,-5.5116,3100.8,1.1567,60,1
323.14,-5.5826,3100.8,1.0076,56,1
498.86,-5.5041,3122.3,1.2883,56,1
448.83,-5.5066,3100.8,1.222,56,1
458.41,-5.4196,3122.3,1.2235,56,1
419.29,-5.4414,3143.8,1.3416,57,1
361.77,-5.4296,3143.8,1.287,57,1
610.98,-5.4596,3143.8,1.0286,61,1
845.4,-5.5854,3230,0.71819,61,1
794.98,-5.4315,3251.5,1.161,71,1
947.45,-5.4754,2820.8,1.1312,67,1
1026.8,-5.3162,2863.9,1.3157,87,1
941.04,-5.2779,2842.4,1.287,81,1
809.9,-5.5435,2799.3,1.1757,71,1
775.6,-5.4691,2777.8,1.3524,84,1
768.13,-5.4997,2799.3,1.2878,72,1
830.41,-5.3866,2799.3,1.3721,73,1
808.13,-5.4467,2799.3,1.3355,54,1
763.83,-5.4307,2777.8,1.3088,82,1
924.12,-5.4399,2799.3,1.1633,59,1
1134.2,-5.3609,2863.9,1.2419,58,1
1062,-5.3918,2863.9,1.1896,53,1
1209.2,-5.2214,2820.8,1.3883,54,1
1157.8,-5.222,2820.8,1.4137,51,1
1108.7,-5.1766,2820.8,1.4185,52,1
1197.1,-5.2578,2820.8,1.4076,51,1
968.34,-5.2521,2820.8,1.4473,51,1
1346.6,-5.1535,2842.4,1.456,52,1
1531.7,-5.325,2907,1.3021,53,1
1647.9,-5.1926,2928.5,1.5438,54,1
1207.5,-5.4719,2971.6,1.4456,54,1
1812.2,-5.2869,2993.1,1.5049,55,1
1808.2,-5.4887,3014.6,1.2383,54,1
2344.4,-5.5016,3079.2,1.2647,55,1
2183.1,-5.4441,3122.3,1.3361,65,1
2358.9,-5.272,3122.3,1.4306,81,1
2027.7,-5.3872,2584,1.348,64,1
1837.7,-5.4339,2584,1.3305,56,1
2136.7,-5.3277,3122.3,1.3627,77,1
2414.7,-5.2264,4694.2,1.4377,84,1
1870.6,-5.2284,3122.3,1.3429,62,1
1890.9,-5.325,2605.5,1.3237,68,1
2554.7,-5.4029,4758.8,1.2177,76,1
2605.9,-5.2529,4801.9,1.4077,88,1
2440.7,-5.399,4780.4,1.1921,74,1
2164.5,-5.2861,2605.5,1.3604,53,1
2266.3,-5.197,2584,1.4725,47,1
2268,-5.0658,2605.5,1.4407,49,1
2503.9,-5.4218,2584,1.4154,47,1
2228.2,-5.712,2605.5,1.0004,47,1
1864.4,-5.5663,2928.5,0.84997,70,1
1696.3,-5.6682,2993.1,0.91578,63,1
1757.3,-5.5391,3014.6,1.1538,62,1
1596.4,-5.7201,2950,0.82182,69,1
1945.5,-5.5589,2907,0.951,55,1
1704.7,-5.5948,2907,0.81018,59,1
2368.2,-5.5357,2519.4,1.1622,53,1
2479.3,-5.3126,2584,1.4735,47,1
2050,-5.2662,2584,1.5691,47,1
1978.6,-5.1668,2562.5,1.5714,46,1
1180.5,-5.3972,2497.9,1.2069,46,1
1231.2,-5.6133,2476.3,0.84952,49,1
629.31,-5.6657,2196.4,0.35416,53,1
231.95,-5.544,2540.9,1.0618,46,1
167.29,-5.4735,2519.4,0.92153,47,1
182.23,-5.3406,2584,0.94025,46,1
196.53,-5.1585,2584,1.2755,47,1
35.627,-5.3446,2605.5,1.2435,47,1
-66.288,-5.6049,2562.5,0.96168,46,1
-55.731,-5.4424,2584,1.1149,47,1
-67.755,-5.432,2584,1.2488,47,1
-105.25,-5.6571,2584,0.91067,46,1
-98.224,-5.5873,2497.9,0.88366,46,0
-92.536,-5.5396,2562.5,1.088,47,0
-94.381,-5.5628,2584,1.0168,46,0
-89.93,-5.5512,2368.7,0.70774,43,0
-92.013,-5.7156,2476.3,0.6722,47,0
-86.785,-5.7268,2584,0.70037,52,0
-80.18,-5.6496,2519.4,0.85812,46,0
-79.436,-5.6243,2519.4,0.81716,46,0
-75.725,-5.7323,2540.9,0.9642,46,0
-69.242,-5.5458,21.533,1.0645,45,0
-69.939,-5.7658,2519.4,0.91087,45,0
-68.36,-5.6962,2584,0.8125,46,0
-64.614,-5.6044,64.6,0.43375,47,0
-62.691,-5.8684,64.6,0.14599,55,0
-56.308,-5.6234,21.533,0.47645,46,0
-55.758,-5.7795,64.6,0.26386,42,0
-56.132,-5.785,21.533,0.29878,51,0
-54.021,-5.8525,43.066,0.16067,52,0
-88.219,-5.9526,64.6,0.46462,60,0
-91.504,-5.649,1378.1,0.561,52,0
17.538,-5.5759,1076.7,0.46165,51,1
40.539,-5.5373,1722.7,0.7392,54,1
145.5,-5.585,2950,0.56594,54,1
721.66,-5.5184,1248.9,0.93152,44,1
1253.2,-5.1153,1292,1.3904,31,1
1104.9,-4.9455,1270.5,1.3935,50,1
1301.1,-5.2656,1270.5,1.1196,55,1
1418.6,-5.1782,3057.7,1.2114,55,1
1842.2,-5.0523,3057.7,1.4573,56,1
1943.9,-5.5648,3143.8,0.79882,54,1
2640.3,-5.2347,2562.5,1.195,46,1
3367.8,-5.0789,2605.5,1.2693,47,1
3813.6,-4.9972,2605.5,1.4491,47,1
4718.1,-5.3936,2627.1,1.3884,48,1
5033.5,-5.3575,2648.6,1.5011,48,1
5293.5,-5.331,2648.6,1.3762,48,1
5634.7,-5.4454,2605.5,1.2412,55,1
5197.8,-5.5555,2584,1.0131,46,1
4956.4,-5.6799,2562.5,0.99507,47,1
5539.1,-5.7304,2627.1,0.77752,52,1
