@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.011582,2,18,1
0.021833,1,18,1
0.029229,1,17,1
0.024235,1,17,1
0.031664,2,17,1
0.025198,1,17,1
0.014879,1,13,1
0.013491,1,17,1
0.022771,1,17,1
0.027352,1,17,1
0.034548,2,17,1
0.033626,3,10,1
0.024761,1,18,1
0.029118,3,5,1
0.037597,3,5,1
0.02447,2,10,1
0.026598,2,10,1
0.024619,2,10,1
0.025862,4,5,1
0.026342,5,6,1
0.023936,5,5,1
0.022284,4,5,1
0.031346,4,5,1
0.041369,4,5,1
0.033226,5,5,1
0.027515,4,6,1
0.030508,4,6,1
0.031641,5,6,1
0.046511,5,6,1
0.058855,4,6,1
0.053648,4,6,1
0.040148,4,6,1
0.041207,4,6,1
0.043189,4,6,1
0.041766,4,6,1
0.05345,5,6,1
0.048502,2,6,1
0.051515,2,6,1
0.056448,2,6,1
0.055222,2,6,1
0.043149,2,6,1
0.048399,3,6,1
0.042595,3,6,1
0.042685,3,6,1
0.04877,3,6,1
0.045968,3,7,1
0.035876,3,6,1
0.02937,2,9,1
0.032221,2,9,1
0.030944,2,10,1
0.027427,2,9,1
0.034198,2,10,1
0.036022,2,11,1
0.038275,2,11,1
0.041156,3,6,1
0.033319,2,10,1
0.051619,2,10,1
0.065806,2,10,1
0.06795,4,6,1
0.056453,5,6,1
0.047563,3,6,1
0.038332,3,12,1
0.050296,4,6,1
0.05604,4,6,1
0.054324,2,14,1
0.070316,4,14,1
0.058289,3,11,1
0.042795,4,14,1
0.056115,5,8,1
0.03444,4,8,1
0.056723,8,5,1
0.062496,4,8,1
0.071942,5,5,1
0.079607,5,8,1
0.052237,5,8,1
0.041651,5,8,1
0.037364,3,8,1
0.047942,7,5,1
0.058289,5,5,1
0.063514,8,3,1
0.056998,4,8,1
0.0692,4,5,1
0.048099,3,8,1
0.068662,3,8,1
0.053052,3,13,1
0.0585,3,8,1
0.062571,6,5,1
0.060446,2,13,1
0.045653,5,11,1
0.053113,3,13,1
0.03615,2,15,1
0.052109,2,15,1
0.063675,2,15,1
0.043566,4,14,1
0.050146,3,14,1
0.046104,2,13,1
0.060237,4,15,1
0.055408,2,15,1
0.049842,2,14,1
0.062812,2,12,1
0.042183,3,13,1
0.063065,2,13,1
0.036484,2,14,1
0.072129,2,13,1
0.067944,2,14,1
0.059827,3,13,1
0.04859,2,12,1
0.07042,2,14,1
0.070378,2,14,1
0.067814,2,13,1
0.059547,2,13,1
0.067538,2,13,1
0.057707,2,13,1
0.053506,2,13,1
0.042982,2,13,1
0.068777,2,13,1
0.048853,2,13,1
0.051988,2,13,1
0.062727,2,13,1
0.066447,2,13,1
0.051885,2,12,1
0.042447,2,12,1
0.056384,2,12,1
0.04392,2,12,1
0.042966,2,12,1
0.041947,2,12,1
0.046528,2,12,1
0.04798,2,12,1
0.041513,2,12,1
0.046321,2,12,1
0.062723,2,12,1
0.053365,2,12,1
0.048315,2,13,1
0.054494,2,13,1
0.048921,2,13,1
0.042669,2,13,1
0.032158,2,13,1
0.031895,2,13,1
0.035685,2,13,1
0.031323,2,13,1
0.029105,2,13,1
0.027079,2,13,1
0.031408,2,14,1
0.032346,2,13,1
0.035748,2,13,1
0.033552,1,13,1
0.030909,1,13,1
0.03235,1,13,1
0.033474,1,12,1
0.037142,1,12,1
0.041425,1,12,1
0.039564,1,13,1
0.038851,1,13,1
0.037578,1,13,1
0.038091,1,12,1
0.037096,1,12,1
0.040983,1,12,1
0.037727,1,12,1
0.042893,1,12,1
0.042607,1,12,1
0.030553,1,13,1
0.027005,1,13,1
0.030249,1,13,1
0.022938,1,13,1
0.02119,1,13,1
0.021745,1,13,1
0.015754,1,13,1
0.01464,1,13,1
0.014746,1,13,1
0.01456,1,13,1
0.0098457,0,0,1
0.013519,1,21,1
0.015685,1,21,1
0.013403,1,23,1
0.011213,1,24,1
0.0099675,0,0,1
0.013314,1,23,1
0.011553,1,23,1
0.011137,1,23,1
0.0101,1,21,1
0.010571,1,23,1
0.0091815,0,0,1
0.01333,2,12,1
0.011513,1,21,1
0.012227,1,21,1
0.011134,1,21,1
0.011573,1,21,1
0.0084834,0,0,1
0.013287,1,23,1
0.010714,1,23,1
0.011605,1,24,1
0.011262,1,24,1
0.0087323,0,0,1
0.011458,1,24,1
0.011166,1,24,1
0.010645,1,24,1
0.0093257,0,0,1
0.010819,1,24,1
0.011449,1,24,1
0.0089871,0,0,1
0.0086219,0,0,1
0.0050587,0,0,1
0.0092,0,0,1
0.0020532,0,0,1
0.0003399,0,0,0
3.9129e-05,0,0,0
0.00017369,0,0,0
0.0005167,0,0,0
0.0078409,0,0,0
0.015027,2,4,0
0.029993,3,4,0
0.034834,2,4,0
0.036913,3,4,0
0.030241,3,4,0
0.034524,2,4,0
0.023922,2,4,0
0.013699,2,4,0
0.011427,2,4,0
0.0099666,0,0,0
0.00762,0,0,0
0.007481,0,0,0
0.0048825,0,0,0
0.0046933,0,0,0
0.0039681,0,0,0
0.0024432,0,0,0
0.0011968,0,0,0
0.00046175,0,0,0
0.0007865,0,0,0
0.00045721,0,0,0
0.00056171,0,0,0
0.00070797,0,0,0
0.00050807,0,0,0
0.00094326,0,0,0
0.0035588,0,0,0
0.023898,2,12,0
0.036257,1,18,0
0.025897,3,5,1
0.033993,3,6,1
0.041977,2,6,1
0.032358,3,6,1
0.034849,2,6,1
0.042709,3,6,1
0.040157,3,6,1
0.036398,3,6,1
0.036496,3,6,1
0.037318,3,6,1
0.036304,3,7,1
0.033394,3,6,1
0.029321,3,6,1
0.030196,2,10,1
0.047473,2,10,1
0.051225,3,7,1
0.063942,3,10,1
0.072957,2,10,1
0.064549,2,10,1
0.063856,3,7,1
0.058301,3,7,1
0.061924,2,10,1
0.062848,4,6,1
0.055467,4,6,1
0.086371,3,7,1
0.091043,3,7,1
0.075404,5,12,1
0.086919,6,7,1
0.099844,6,7,1
0.10011,5,8,1
0.092773,5,14,1
0.091254,4,13,1
0.075964,4,12,1
0.086506,5,7,1
0.10224,6,8,1
0.093783,6,8,1
0.065648,5,12,1
0.067027,6,8,1
0.062582,6,8,1
0.045418,6,8,1
0.11505,7,9,1
0.11277,7,6,1
0.093156,7,6,1
0.087432,9,2,1
0.10186,6,9,1
0.10687,3,9,1
0.11686,6,5,1
0.10809,5,9,1
0.075206,4,9,1
0.07918,4,12,1
0.10419,2,13,1
0.079134,4,14,1
0.072804,4,14,1
0.082018,2,12,1
0.081084,4,14,1
0.087718,3,12,1
0.088145,4,6,1
0.092114,3,12,1
0.072173,4,12,1
0.080523,4,12,1
0.068922,2,13,1
0.068192,2,13,1
0.091224,3,11,1
0.070621,3,12,1
0.07781,2,12,1
0.075868,2,12,1
0.070239,3,12,1
0.080324,3,12,1
0.070927,2,14,1
0.087219,3,13,1
0.082436,2,12,1
0.085521,2,14,1
0.072476,2,13,1
0.083982,2,12,1
0.071382,2,12,1
0.069194,3,11,1
0.081203,2,12,1
0.074769,2,12,1
0.096531,2,12,1
0.092832,2,12,1
0.093564,2,12,1
0.080702,2,12,1
0.074545,2,12,1
0.094028,2,12,1
0.087522,2,12,1
0.097616,2,12,1
0.10288,2,12,1
0.086914,2,12,1
0.083905,2,12,1
0.083791,2,12,1
0.094537,2,13,1
0.098377,2,12,1
0.087835,2,12,1
0.098158,2,12,1
0.08584,2,13,1
0.083318,2,13,1
0.092368,2,13,1
0.054541,2,13,1
0.083891,2,12,1
0.078548,2,13,1
0.086013,2,13,1
0.073117,2,13,1
0.060843,2,12,1
0.087865,2,12,1
0.082816,3,6,1
0.086233,3,6,1
0.086062,3,6,1
0.06974,3,6,1
0.064949,3,6,1
0.059472,2,13,1
0.054196,1,13,1
0.037546,2,13,1
0.029853,1,12,1
0.036924,1,12,1
0.033686,1,12,1
0.024049,2,12,1
0.022373,2,12,1
0.0080934,0,0,1
0.015511,1,13,1
0.015114,1,13,1
0.018065,2,13,1
0.0225,1,13,1
0.020424,1,13,1
0.022107,1,13,1
0.024957,1,13,1
0.027967,1,13,1
0.033121,2,13,1
0.035188,2,13,1
0.034307,2,13,1
0.037137,2,13,1
0.035915,2,13,1
0.028755,2,13,1
0.02694,2,13,1
0.032428,2,13,1
0.034568,1,13,1
0.023483,1,13,1
0.017463,1,13,1
0.014628,1,13,1
0.012764,1,13,1
0.019093,1,13,1
0.022607,1,11,1
0.028468,1,12,1
0.037112,1,13,1
0.036492,1,13,1
0.033239,1,13,1
0.031975,1,13,1
0.035096,1,13,1
0.036056,1,13,1
0.039799,1,13,1
0.045182,1,13,1
0.045379,1,13,1
0.04044,1,13,1
0.036574,1,13,1
0.042444,1,13,1
0.037607,1,13,1
0.036535,1,13,1
0.033146,1,13,1
0.037386,1,13,1
0.037916,1,13,1
0.036894,1,13,1
0.033021,1,13,1
0.032921,1,13,1
0.030578,1,13,1
0.031874,1,13,1
0.029469,1,13,1
0.033522,1,13,1
0.032693,1,13,1
0.025066,1,13,1
0.029241,1,13,1
0.018164,1,13,1
0.01963,1,13,1
0.024431,1,13,1
0.0096146,0,0,0
0.00066966,0,0,0
0.00017298,0,0,0
0.00020393,0,0,0
0.004968,0,0,0
0.009292,0,0,0
0.014671,2,5,0
0.021673,2,6,0
0.026257,3,4,0
0.023242,2,6,0
0.019861,2,4,0
0.014943,2,6,0
0.015804,2,4,0
0.016069,2,4,0
0.014766,2,4,0
0.01029,2,4,0
0.0090627,0,0,0
0.0049656,0,0,0
0.005678,0,0,0
0.0036119,0,0,0
0.0030772,0,0,0
0.0016864,0,0,0
0.0011034,0,0,0
0.000541,0,0,0
0.00060077,0,0,0
0.00050463,0,0,0
0.00069448,0,0,0
0.0006034,0,0,0
0.00047371,0,0,0
0.00062048,0,0,0
0.0015529,0,0,0
0.0020161,0,0,0
0.0026219,0,0,0
0.011874,1,4,0
0.026132,3,5,0
0.032379,4,5,1
0.025111,3,5,1
0.015403,3,6,1
0.012851,3,6,1
0.019143,2,6,1
0.018584,2,6,1
0.023062,5,6,1
0.022872,5,6,1
0.018145,3,6,1
0.020305,3,6,1
0.022607,4,6,1
0.023334,4,6,1
0.016499,2,16,1
0.019129,3,6,1
0.02216,3,6,1
0.018928,3,6,1
0.01992,3,6,1
0.02108,3,6,1
0.01659,2,6,1
0.018609,1,18,1
0.029265,2,6,1
0.029094,2,6,1
0.03879,2,7,1
0.02624,2,6,1
0.031716,2,6,1
0.021504,2,6,1
0.024229,2,6,1
0.022992,2,7,1
0.028348,3,7,1
0.043976,3,7,1
0.036007,4,7,1
0.05235,4,6,1
0.052554,5,6,1
0.047867,4,6,1
0.061656,2,12,1
0.070992,5,7,1
0.055057,4,6,1
0.058593,6,6,1
0.080438,6,6,1
0.048468,5,6,1
0.047232,6,8,1
0.064626,4,15,1
0.081966,5,6,1
0.091002,7,6,1
0.1065,6,6,1
0.11007,6,6,1
0.078151,7,6,1
0.1103,7,3,1
0.10033,7,8,1
0.098746,7,6,1
0.08704,7,8,1
0.099457,9,3,1
0.076143,7,6,1
0.09231,5,6,1
0.074216,8,6,1
0.10555,7,6,1
0.12009,6,13,1
0.10202,7,6,1
0.073537,8,6,1
0.085622,6,13,1
0.081919,6,6,1
0.093516,4,8,1
0.11747,4,8,1
0.094421,4,13,1
0.087367,3,12,1
0.062948,3,12,1
0.076256,2,12,1
0.059678,2,12,1
0.063204,2,12,1
0.054937,3,13,1
0.060139,4,12,1
0.049987,3,9,1
0.040869,3,12,1
0.055771,3,12,1
0.063953,3,12,1
0.062409,5,11,1
0.08017,2,12,1
0.10361,2,12,1
0.11828,2,12,1
0.075696,2,13,1
0.099427,3,12,1
0.11005,2,12,1
0.085024,3,12,1
0.079144,2,12,1
0.093341,2,12,1
0.079148,3,13,1
0.088899,2,10,1
0.07293,2,12,1
0.054873,2,12,1
0.057221,2,12,1
0.05773,2,11,1
0.061473,2,12,1
0.046754,2,12,1
0.050478,2,11,1
0.055292,3,12,1
0.050094,2,12,1
0.044653,2,12,1
0.043849,3,12,1
0.053323,3,11,1
0.046372,2,12,1
0.061916,2,13,1
0.044576,3,12,1
0.061412,3,12,1
0.076595,3,12,1
0.059206,3,12,1
0.059197,2,12,1
0.068635,2,13,1
0.071124,2,12,1
0.071122,2,12,1
0.079861,2,13,1
0.086161,5,8,1
0.097114,2,12,1
0.078499,2,12,1
0.091568,2,11,1
0.07426,2,12,1
0.079908,2,13,1
0.091609,2,12,1
0.10835,3,12,1
0.085126,2,12,1
0.081417,2,12,1
0.10319,3,12,1
0.075503,5,6,1
0.078088,2,12,1
0.077088,2,12,1
0.10093,2,11,1
0.069901,2,12,1
0.097185,2,12,1
0.057024,2,12,1
0.061338,2,12,1
0.059799,2,12,1
0.04957,2,13,1
0.05398,2,13,1
0.044776,2,13,1
0.032054,2,13,1
0.057301,2,13,1
0.071333,2,12,1
0.067948,2,13,1
0.051555,2,12,1
0.048913,2,12,1
0.044677,2,12,1
0.037373,2,12,1
0.030203,1,12,1
0.019476,1,12,1
0.010179,1,11,1
0.0024544,0,0,1
0.00083383,0,0,1
0.0052307,0,0,1
0.0014979,0,0,1
0.00071295,0,0,1
0.0014759,0,0,1
0.0016801,0,0,0
0.001859,0,0,0
0.0015806,0,0,0
0,0,0,0
0.00016443,0,0,0
0.00016521,0,0,0
0.00026334,0,0,0
0.00054559,0,0,0
0.00041975,0,0,0
0.00059872,0,0,0
0.00054833,0,0,0
0.00037934,0,0,0
0.00045208,0,0,0
0.00034302,0,0,0
0.00060127,0,0,0
0.00034423,0,0,0
0.00046153,0,0,0
0.00037733,0,0,0
0.00061882,0,0,0
0.00094459,0,0,0
0.00033175,0,0,0
0.00050832,0,0,0
0.0063482,0,0,0
0.0035594,0,0,0
0.0031268,0,0,0
0.0034174,0,0,0
0.0065322,0,0,0
0.0092453,0,0,0
0.0085439,0,0,0
0.0092918,0,0,0
0.011763,1,4,0
0.012591,1,4,0
0.013307,2,4,0
0.012241,1,4,0
0.0081973,0,0,0
0.0042713,0,0,0
0.0043015,0,0,0
0.0022168,0,0,0
0.001434,0,0,0
0.00065729,0,0,0
0.00051237,0,0,0
0.0004761,0,0,0
0.0005864,0,0,0
0.00042301,0,0,0
0.00045333,0,0,0
0.00040065,0,0,0
0.00078156,0,0,0
0.00085194,0,0,0
0.0012986,0,0,0
0.00071887,0,0,0
0.00055708,0,0,0
0.00064179,0,0,0
0.0013834,0,0,0
0.0010387,0,0,0
0.00057997,0,0,0
0.00041213,0,0,0
0.00050348,0,0,0
0.016805,3,4,0
0.032234,3,4,0
0.026614,2,12,0
0.024583,3,3,1
0.031503,3,3,1
0.032518,3,3,1
0.017329,2,3,1
0.020737,2,3,1
0.02846,3,3,1
0.024364,3,3,1
0.019833,2,3,1
0.016421,3,3,1
0.018389,3,3,1
0.019724,3,3,1
0.018044,3,3,1
0.020855,3,3,1
0.023696,3,3,1
0.024503,3,3,1
0.025239,3,3,1
0.030268,3,3,1
0.038193,4,3,1
0.031728,4,3,1
0.026635,3,3,1
0.029976,4,3,1
0.018917,2,11,1
0.021416,3,3,1
0.023124,3,6,1
0.024282,3,6,1
0.03043,4,6,1
0.027215,2,6,1
0.03077,3,6,1
0.045548,2,10,1
0.031859,2,6,1
0.033013,2,6,1
0.045484,3,9,1
0.03703,3,6,1
0.033319,3,6,1
0.05462,3,6,1
0.054194,4,6,1
0.064651,4,6,1
0.050949,4,6,1
0.075603,3,13,1
0.05689,3,6,1
0.046131,4,12,1
0.084987,6,7,1
0.067795,6,7,1
0.060905,7,6,1
0.060744,7,7,1
0.061678,6,8,1
0.061315,3,8,1
0.059187,5,8,1
0.062846,7,8,1
0.091747,4,8,1
0.089089,8,8,1
0.085719,6,3,1
0.090637,6,8,1
0.11618,6,8,1
0.088433,7,8,1
0.11473,7,8,1
0.10899,7,8,1
0.15052,5,12,1
0.1241,6,8,1
0.10639,6,8,1
0.10068,6,8,1
0.11689,4,12,1
0.13,6,8,1
0.11395,5,12,1
0.10996,6,12,1
0.092911,5,12,1
0.085686,4,11,1
0.098021,2,12,1
0.094071,2,12,1
0.099171,3,12,1
0.093393,4,11,1
0.065893,4,12,1
0.066559,3,11,1
0.074542,2,11,1
0.076978,3,11,1
0.031411,3,11,1
0.022308,3,7,1
0.018475,3,7,1
0.019129,3,11,1
0.015374,2,11,1
0.014915,2,10,1
0.010942,1,17,1
0.013955,3,10,1
0.012048,2,10,1
0.0096518,0,0,1
0.013513,2,10,1
0.011574,1,15,1
0.011446,1,11,1
0.013862,1,11,1
0.0077103,0,0,1
0.0063577,0,0,1
0.010483,1,15,1
0.013383,1,6,1
0.01221,1,6,1
0.01716,1,6,1
0.0052147,0,0,1
0.0039421,0,0,1
0.0023079,0,0,1
0.0013222,0,0,1
0.00025413,0,0,1
0.00078447,0,0,1
0.0024942,0,0,1
0.0022479,0,0,1
0.0014469,0,0,1
0.0015615,0,0,1
0.0028276,0,0,1
0.003115,0,0,1
0.0025665,0,0,1
0.001373,0,0,1
0.0019164,0,0,1
0.0032659,0,0,1
0.0052382,0,0,1
0.0040039,0,0,1
0.0016428,0,0,1
0.0014052,0,0,1
0.0013031,0,0,1
0.0023872,0,0,0
0.00045385,0,0,0
0.00015325,0,0,0
0.00033589,0,0,0
0.00029144,0,0,0
0.0003577,0,0,0
0.00041735,0,0,0
0.00046386,0,0,0
0.0012048,0,0,0
0.0011855,0,0,0
0.0041875,0,0,0
0.0012917,0,0,0
0.0028952,0,0,0
0.0058326,0,0,0
0.0064232,0,0,0
0.0067951,0,0,0
0.0062617,0,0,0
0.0040819,0,0,0
0.0070351,0,0,0
0.0071181,0,0,0
0.0045329,0,0,0
0.0042081,0,0,0
0.0020394,0,0,0
0.0022628,0,0,0
0.00091571,0,0,0
0.00076585,0,0,0
0.00078569,0,0,0
0.00047396,0,0,0
0.0019173,0,0,0
0.00013966,0,0,0
0.0006114,0,0,0
0.013103,1,29,0
0.0030419,0,0,0
0.0035455,0,0,0
0.0027363,0,0,0
0.033289,4,3,1
0.040185,4,3,1
0.042467,4,3,1
0.036357,3,3,1
0.023925,4,3,1
0.036934,3,9,1
0.05155,3,9,1
0.061034,3,9,1
0.043568,4,10,1
0.046666,4,10,1
0.021611,4,10,1
0.024255,5,10,1
0.025547,4,15,1
0.023236,4,9,1
0.024137,3,9,1
0.023159,4,9,1
0.038755,5,9,1
0.04308,5,9,1
0.036135,6,3,1
0.035352,6,3,1
0.027335,4,9,1
0.020251,4,9,1
0.027258,4,9,1
0.034292,3,10,1
0.032699,3,10,1
0.022447,3,10,1
0.027223,3,10,1
0.036475,6,3,1
0.039129,5,6,1
0.043768,5,10,1
0.043432,6,3,1
0.036678,4,3,1
0.054048,4,10,1
0.03774,4,10,1
0.048966,3,10,1
0.041079,3,10,1
0.040751,3,10,1
0.032199,4,10,1
0.030584,2,10,1
0.038271,2,10,1
0.045426,2,10,1
0.035978,3,3,1
0.061434,2,11,1
0.059285,3,11,1
0.049601,3,11,1
0.034011,3,11,1
0.033779,2,10,1
0.025585,2,11,1
0.015869,2,11,1
0.012746,1,11,1
0.01013,1,11,1
0.01625,1,11,1
0.016303,1,11,1
0.0042265,0,0,1
0.0047111,0,0,1
0.011637,1,12,1
0.023251,1,12,1
0.0051543,0,0,0
0.0048897,0,0,0
0.0022898,0,0,0
0.0098571,0,0,0
0.0013061,0,0,0
0.00011682,0,0,0
0.00023491,0,0,0
0.00030496,0,0,0
0,0,0,0
0.0074518,0,0,0
0.0023335,0,0,0
0.0015348,0,0,0
0,0,0,0
0.0003093,0,0,0
0.0051027,0,0,0
0.026468,2,10,1
0.05294,4,3,1
0.066632,5,3,1
0.072479,5,3,1
0.04476,4,3,1
0.04396,5,3,1
0.08466,5,3,1
0.067129,4,3,1
0.046273,4,3,1
0.041021,3,10,1
0.039836,3,10,1
0.034982,3,10,1
0.029299,4,10,1
0.027554,6,3,1
0.020215,3,10,1
0.021334,3,13,1
0.038003,4,10,1
0.026799,5,9,1
0.025169,4,9,1
0.041985,5,3,1
0.037236,6,3,1
0.044224,6,3,1
0.043888,5,3,1
0.031177,6,3,1
0.045193,4,10,1
0.038252,4,10,1
0.028353,3,10,1
0.03728,3,10,1
0.038289,4,10,1
0.048024,4,10,1
0.067232,5,12,1
0.066745,5,3,1
0.072564,5,3,1
0.064347,6,3,1
0.065963,5,3,1
0.084341,6,3,1
0.089162,6,3,1
0.071105,4,10,1
0.060811,5,3,1
0.058722,6,3,1
0.070705,8,4,1
0.090903,6,4,1
0.096006,4,12,1
0.04024,5,4,1
0.0089014,0,0,1
0.0060661,0,0,0
0.0034623,0,0,0
0.019892,1,12,0
0.010604,1,18,0
0.015182,1,18,0
0.0044695,0,0,0
0.0094047,0,0,0
0.0081527,0,0,0
0.0027785,0,0,0
0.0037742,0,0,0
0.0055161,0,0,0
0.0043167,0,0,0
0.014506,1,17,0
0.0090006,0,0,0
0.0052015,0,0,0
0.0037967,0,0,0
0.0055826,0,0,0
0.0054018,0,0,0
0.011097,1,11,0
0.0098407,0,0,0
0.023829,3,10,0
0.051545,4,4,1
0.073098,4,4,1
0.072255,4,4,1
0.051247,5,3,1
0.06308,5,3,1
0.070096,5,3,1
0.065762,5,3,1
0.050983,5,3,1
0.055183,5,3,1
0.050243,4,10,1
0.034969,3,10,1
0.11721,6,3,1
0.10191,5,8,1
0.1113,5,8,1
0.11804,6,3,1
0.1384,4,3,1
0.1543,5,2,1
0.14222,6,4,1
0.11749,6,4,1
0.14996,5,10,1
0.15122,5,10,1
0.15025,5,5,1
0.15486,5,5,1
0.12599,5,10,1
0.14446,4,9,1
0.09976,6,3,1
0.072722,4,9,1
0.083058,6,3,1
0.079345,6,3,1
0.10909,6,3,1
0.089366,5,3,1
0.094662,5,3,1
0.096432,4,13,1
0.11963,3,9,1
0.10108,5,9,1
0.080395,6,10,1
0.086923,5,4,1
0.10916,3,11,1
0.079374,3,11,1
0.030742,1,12,1
0.026084,1,13,1
0.0090698,0,0,1
0.023767,1,12,1
0.005038,0,0,1
0.0097893,0,0,1
0.012711,1,18,0
0.033102,2,13,0
0.049757,1,13,0
0.029739,2,13,0
0.045035,2,13,0
0.017135,1,13,0
0.01433,1,13,0
0.017338,1,13,0
0.010059,1,18,0
0.015424,1,13,0
0.011916,2,12,0
0.0030506,0,0,0
0.0019883,0,0,0
0.0093089,0,0,0
0.0033699,0,0,0
0.0038436,0,0,0
0.0056557,0,0,0
0.08727,4,3,1
0.12399,5,4,1
0.10894,5,4,1
0.12405,5,4,1
0.054236,5,3,1
0.059342,5,3,1
0.07433,5,3,1
0.078621,4,3,1
0.08621,5,3,1
0.08775,5,3,1
0.092879,6,3,1
0.1009,5,9,1
0.10186,4,8,1
0.11268,5,8,1
0.092389,5,5,1
0.099662,5,2,1
0.11701,5,2,1
0.095858,6,2,1
0.10251,6,5,1
0.12699,6,5,1
0.10591,6,5,1
0.091987,6,5,1
0.089555,5,5,1
0.10733,5,6,1
0.089408,6,5,1
0.089807,6,5,1
0.08755,5,9,1
0.083604,7,6,1
0.068889,5,9,1
0.058484,7,3,1
0.078956,6,5,1
0.092388,3,13,1
0.090541,5,9,1
0.10065,5,6,1
0.081703,6,10,1
0.077665,6,10,1
0.066355,5,6,1
0.05772,5,6,1
0.058372,4,6,1
0.043461,6,6,1
0.07967,3,10,1
0.06136,4,11,1
0.077693,4,11,1
0.064576,4,4,1
0.035743,4,4,1
0.0030031,0,0,1
0.0083164,0,0,1
0.015848,1,27,1
0.050182,4,4,1
0.026162,4,4,1
0.015507,4,9,1
0.006454,0,0,1
0.0087384,0,0,1
0.0067173,0,0,0
0.0075497,0,0,0
0.0038818,0,0,0
0.00094232,0,0,0
0.0025565,0,0,0
0.00073085,0,0,0
0.00013041,0,0,0
0.00012687,0,0,0
0.0018528,0,0,0
0.00018916,0,0,0
0.00083324,0,0,0
0.030447,1,12,0
0.0042872,0,0,0
0.021006,3,12,1
0.065044,6,3,1
0.096272,5,4,1
0.082367,4,4,1
0.037639,4,3,1
0.038776,4,3,1
0.038254,4,3,1
0.031346,4,3,1
0.046979,5,3,1
0.057038,5,3,1
0.05396,7,3,1
0.041154,7,3,1
0.066831,6,3,1
0.073115,7,3,1
0.096702,5,3,1
0.10279,6,3,1
0.09018,7,3,1
0.087544,5,2,1
0.086894,7,2,1
0.085467,7,2,1
0.088174,7,2,1
0.077915,6,5,1
0.084108,6,5,1
0.13206,6,5,1
0.11996,6,3,1
0.13472,6,3,1
0.1147,8,3,1
0.10928,8,3,1
0.11106,7,3,1
0.099957,6,3,1
0.099264,6,3,1
0.092603,7,3,1
0.10287,6,3,1
0.10598,5,3,1
0.1159,6,3,1
0.080266,6,3,1
0.065594,5,9,1
0.081846,4,12,1
0.084862,5,4,1
0.073177,3,4,1
0.010868,1,25,1
0.0049591,0,0,1
0.0082069,0,0,1
0.029803,3,4,1
0.041502,4,4,1
0.03595,4,4,1
0.018268,3,11,0
0.0064485,0,0,0
0.01249,1,28,0
0.00556,0,0,0
0.012203,1,10,0
0.0075768,0,0,0
0.0075976,0,0,0
0.005062,0,0,0
0.016716,1,13,0
0.013881,1,15,0
0.0027981,0,0,0
0.0088089,0,0,0
0.0057006,0,0,0
0.0084615,0,0,1
0.0071402,0,0,1
0.034953,4,3,1
0.072281,5,4,1
0.083804,5,3,1
0.080991,4,4,1
0.064063,4,3,1
0.06475,5,3,1
0.058354,4,3,1
0.058638,4,3,1
0.057484,4,3,1
0.065176,5,3,1
0.050987,5,3,1
0.058943,5,3,1
0.063129,5,3,1
0.065661,5,3,1
0.075091,3,3,1
0.075443,5,3,1
0.052636,6,2,1
0.063585,5,9,1
0.059186,6,10,1
0.10678,6,9,1
0.12485,7,2,1
0.12132,6,9,1
0.10175,6,3,1
0.12713,6,3,1
0.1048,5,5,1
0.15493,5,3,1
0.16715,6,3,1
0.13542,7,3,1
0.10638,7,3,1
0.093047,6,3,1
0.093184,6,3,1
0.10991,6,3,1
0.12019,6,3,1
0.13255,6,3,1
0.12905,6,3,1
0.11986,5,3,1
0.086435,4,9,1
0.10335,4,9,1
0.08774,5,9,1
0.094746,4,9,1
0.068878,5,11,1
0.090703,5,4,1
0.065918,6,4,1
0.027906,1,11,1
0.01263,1,12,1
0.010582,1,23,1
0.023952,4,4,1
0.038488,4,4,1
0.033965,4,4,1
0.019215,3,4,0
0.011156,1,9,0
0.012112,1,26,0
0.011595,1,19,0
0.0089943,0,0,0
0.002681,0,0,0
0.012527,2,18,0
0.030862,1,13,0
0.017967,1,12,0
0.0076849,0,0,0
0.0075331,0,0,0
0.0089681,0,0,0
0.0026678,0,0,0
0.0092863,0,0,0
0.0058021,0,0,0
0.047671,4,3,1
0.087874,4,4,1
0.093594,4,4,1
0.076647,4,4,1
0.056076,3,13,1
0.057625,2,13,1
0.054472,4,3,1
0.072784,5,3,1
0.066038,5,3,1
0.078522,5,3,1
0.072966,3,9,1
0.07251,5,9,1
0.080224,6,2,1
0.099253,7,2,1
0.12784,7,2,1
0.12773,5,9,1
0.10443,5,5,1
0.078897,6,5,1
0.075417,5,5,1
0.10788,4,5,1
0.083934,6,5,1
0.084289,6,5,1
0.086168,6,5,1
0.10258,6,5,1
0.10546,5,5,1
0.10345,5,5,1
0.091941,5,9,1
0.088493,5,9,1
0.11479,6,3,1
0.12521,6,3,1
0.1147,7,3,1
0.1171,5,3,1
0.11373,7,3,1
0.098048,7,3,1
0.095667,6,3,1
0.10372,7,3,1
0.12133,9,3,1
0.11954,6,3,1
0.090044,6,3,1
0.092414,6,3,1
0.074665,6,3,1
0.065344,3,4,1
0.057946,3,4,1
0.046163,2,11,1
0.014684,2,10,1
0.013833,2,11,1
0.025284,2,10,1
