@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE cepstralMostDominantPeak_delta REAL
@ATTRIBUTE cepstralNumPeaks_delta REAL
@ATTRIBUTE cepstralLocFirstPeak_delta REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.074365,0.0036298,282.38,-4.5429,43.066,0.0034312,0,0,0.0054401,9,0.0077171,-0.00045372,139.49,0.25571,-10.767,0.00034227,0,0,-0.019256,-4,0
0.084128,0.0090744,401.85,-4.4598,43.066,0.0042464,0,0,0.00019506,2,0.0023956,0.0022686,-27.168,-0.096193,0,-5.694e-05,0,0,0.027608,3.5,0
0.079156,0.008167,228.04,-4.7353,43.066,0.0033174,0,0,0.060655,16,-0.0037003,-0.003176,-105.92,-0.16725,10.767,9.8656e-05,0,0,0.0017363,8.5,0
0.076728,0.0027223,190,-4.7943,64.6,0.0044437,0,0,0.0036677,19,0.0030414,-0.00045372,63.02,0.16279,-10.767,0.00031477,0,0,-0.029194,-1.5,0
0.085238,0.0072595,354.08,-4.4097,21.533,0.0039469,0,0,0.0022681,13,0.0057709,0.0068058,113.53,0.24788,-10.767,-0.00027936,0,0,-0.00094657,-5.5,0
0.088269,0.016334,417.07,-4.2985,43.066,0.003885,0,0,0.0017745,8,-0.009164,0.0077132,-175.28,-0.44005,21.533,0.00038951,0,0,0.006861,2,0
0.06691,0.022686,3.5237,-5.2898,64.6,0.0047259,0,0,0.01599,17,-0.011735,0.0013612,-156.68,-0.33843,-10.767,0.00040411,0,0,0.10939,9,0
0.064799,0.019056,103.7,-4.9754,21.533,0.0046932,0,0,0.22055,26,0.0018369,-0.0068058,146.2,0.32911,0,-0.00014271,0,0,-0.0037893,-4.5,0
0.070584,0.0090744,295.93,-4.6316,64.6,0.0044405,0,0,0.0084115,8,0.00053164,-0.0072595,40.531,0.06339,10.767,0.00019306,0,0,-0.094497,-6.5,0
0.065863,0.0045372,184.76,-4.8486,43.066,0.0050793,0,0,0.031555,13,-0.0039398,0.0049909,-131.55,-0.29105,0,0.00089364,0,0,0.022567,-1.5,0
0.062705,0.019056,32.831,-5.2137,64.6,0.0062278,0,0,0.053546,5,-0.001803,0.013158,-18.301,-0.034696,-10.767,0.00028498,0,0,0.12402,-2.5,0
0.062257,0.030853,148.16,-4.918,21.533,0.0056492,0,0,0.27959,8,0.0071633,0.00045372,173.71,0.39539,-10.767,-0.00081043,0,0,-0.02597,-1,0
0.077031,0.019964,380.26,-4.4229,43.066,0.0046069,0,0,0.0016064,3,0.0074971,-0.0077132,16.787,0.10189,10.767,-0.00021787,0,0,-0.13974,-2.5,0
0.077251,0.015426,181.74,-4.7142,43.066,0.0052135,0,0,0.00010842,3,-0.0085612,0.0022686,-200.37,-0.46888,10.767,0.0010082,0,0,-0.00066255,0.5,0
0.059909,0.024501,-20.475,-5.3607,64.6,0.0066233,0,0,0.00028126,4,-0.015533,0.011797,-85.007,-0.34495,-10.767,0.00030099,0,0,0.16952,7.5,0
0.046185,0.03902,11.72,-5.4041,21.533,0.0058155,0,0,0.33915,18,0.0048056,0.0022686,126.55,0.20236,-21.533,0.0018752,0.5,7.5,0.10261,9.5,0
0.06952,0.029038,232.63,-4.956,21.533,0.010374,1,15,0.20551,23,0.028481,-0.010889,231.59,0.31072,21.533,0.0075897,1,8.5,-0.040255,2.5,0
0.10315,0.017241,474.91,-4.7827,64.6,0.020995,2,17,0.25864,23,0.022857,0.0045372,215.14,0.11867,21.533,0.0033159,0,1,0.25642,-0.5,1
0.11523,0.038113,662.91,-4.7186,64.6,0.017006,1,17,0.71834,22,0.011127,0.016334,114.18,0.054063,549.1,-0.0065977,-1,-8.5,0.54433,-1,1
0.1254,0.049909,703.27,-4.6746,1162.8,0.0077996,0,0,1.3473,21,0.018517,0.0063521,233.18,0.19178,538.33,-0.0059812,-0.5,-8.5,0.33436,-0.5,1
0.15227,0.050817,1129.3,-4.3351,1141.3,0.0050431,0,0,1.3871,21,0.029402,0,125.31,0.1491,-21.533,-0.0020868,0,0,-0.023444,0,1
0.1842,0.049909,953.88,-4.3764,1119.7,0.0036259,0,0,1.3004,21,0.024484,-0.00045372,194.42,0.091725,-10.767,-0.0011123,0,0,-0.0091964,-0.5,1
0.20124,0.049909,1518.1,-4.1516,1119.7,0.0028186,0,0,1.3687,20,0.0082008,0,135.85,0.092778,-10.767,0.0005385,0,0,0.1211,-0.5,1
0.20061,0.049909,1225.6,-4.1908,1098.2,0.0047029,0,0,1.5426,20,0.0060986,-0.00045372,-63.82,0.00029655,0,0.0033385,0,0,0.14063,0,1
0.21343,0.049002,1390.5,-4.1511,1119.7,0.0094955,0,0,1.6499,20,0.0032802,0.0049909,200.19,-0.39612,10.767,0.014403,1.5,3,-0.083643,0,1
0.20717,0.059891,1626,-4.983,1119.7,0.033508,3,6,1.3753,20,-0.016638,0.015426,89.979,-0.3301,0,0.01272,1.5,3,-0.17408,5,1
0.18016,0.079855,1570.4,-4.8113,1119.7,0.034936,3,6,1.3018,30,-0.015509,0.01225,39.258,0.048397,-10.767,0.0021552,0,0,-0.02004,5.5,1
0.17615,0.084392,1704.5,-4.8862,1098.2,0.037819,3,6,1.3352,31,-0.0034588,0.0040835,-3.9255,-0.066793,-10.767,0.0045728,0,0,0.040781,1.5,1
0.17324,0.088022,1562.6,-4.9448,1098.2,0.044081,3,6,1.3833,33,-0.002918,0.0040835,-162.98,-0.057762,-10.767,-0.0026703,0,-0.5,-0.02482,-0.5,1
0.17031,0.092559,1378.5,-5.0018,1076.7,0.032478,3,5,1.2856,30,0.0023048,-0.0045372,90.355,0.049924,-10.767,-0.0065325,0,-0.5,0.019842,-3.5,1
0.17785,0.078947,1743.3,-4.845,1076.7,0.031016,3,5,1.423,26,-0.0030242,-0.0063521,105.37,0.020324,0,0.0025361,0,0,0.040097,1,1
0.16426,0.079855,1589.3,-4.9611,1076.7,0.03755,3,5,1.3658,32,-0.012246,0.012704,-240.54,-0.14435,-10.767,0.0021618,0,0,-0.17063,11,1
0.15336,0.10436,1262.2,-5.1337,1055.1,0.03534,3,5,1.0818,48,0.0026041,0.0090744,-5.646,-0.0031107,-10.767,0.0029196,0,0.5,-0.20614,4.5,1
0.16947,0.098004,1578,-4.9673,1055.1,0.043389,3,6,0.9535,41,0.010051,-0.010889,366.7,0.13164,0,0.0073848,0,0.5,0.0436,-6.5,1
0.17346,0.082577,1995.6,-4.8704,1055.1,0.05011,3,6,1.169,35,-0.0024013,-0.0040835,-37.337,-0.028677,0,-0.0033479,0,-0.5,0.13939,-1,1
0.16467,0.089837,1503.3,-5.0247,1055.1,0.036694,3,5,1.2323,39,-0.0050149,0.0040835,-205.54,-0.086167,0,-0.002068,-0.5,-0.5,-0.060921,3,1
0.16343,0.090744,1584.5,-5.0427,1055.1,0.045974,2,5,1.0471,41,0.0048622,-0.0027223,113.65,0.036228,0,-0.0044981,0,1,-0.090834,-0.5,1
0.17439,0.084392,1730.6,-4.9522,1055.1,0.027697,3,7,1.0506,38,-0.0022466,0.00090744,53.93,0.0022089,-10.767,-0.0071843,0.5,1,0.0043574,3.5,1
0.15894,0.092559,1692.4,-5.0383,1033.6,0.031605,3,7,1.0558,48,-0.012411,0.0022686,-65.45,-0.072208,-10.767,0.0030081,0,0,-0.055386,8,1
0.14957,0.088929,1599.7,-5.0967,1033.6,0.033714,3,7,0.93983,54,0.0013154,-0.0077132,-153.57,-0.0083833,0,0.0013847,0,0,0.023444,-5.5,1
0.16157,0.077132,1385.3,-5.0551,1033.6,0.034374,3,7,1.1027,37,0.01065,-0.0072595,41.714,0.076216,0,-0.0003265,0,0,0.096437,-13.5,1
0.17087,0.07441,1683.1,-4.9442,1033.6,0.033061,3,7,1.1327,27,0.012001,-0.0036298,391.09,0.12305,0,-7.5079e-05,0,0,0.0030262,-6.5,1
0.18557,0.069873,2167.4,-4.809,1033.6,0.034224,3,7,1.1088,24,0.0059122,0.0013612,-32.505,0.012758,-10.767,0.0019458,0,0,-0.10368,0,1
0.1827,0.077132,1618.1,-4.9187,1012.1,0.036952,3,7,0.92534,27,-0.0097781,0.0013612,-410.53,-0.10902,-10.767,0.0011827,-0.5,0,-0.047491,1.5,1
0.16602,0.072595,1346.4,-5.027,1012.1,0.03659,2,7,1.0138,27,-0.010105,-0.0072595,-6.8062,-0.0078852,0,-0.00067105,-0.5,0,0.046043,2,1
0.16249,0.062613,1604.5,-4.9345,1012.1,0.03561,2,7,1.0174,31,0.00011218,0.003176,171.55,0.074003,0,-0.0023225,0,0,-0.0030187,0,1
0.16624,0.078947,1689.5,-4.879,1012.1,0.031945,2,7,1.0078,27,0.0011268,0.010436,-11.943,-0.030775,0,-0.00279,0,-0.5,0.090422,-6.5,1
0.16474,0.083485,1580.6,-4.996,1012.1,0.03003,2,6,1.1983,18,0.0035509,-0.0063521,-140.84,-0.038787,0,-0.0057105,0,-0.5,0.089536,-4,1
0.17334,0.066243,1407.8,-4.9566,1012.1,0.020524,2,6,1.1868,19,0.015608,-0.0086207,222.58,0.11057,0,-0.0017772,0.5,0,0.028128,0,1
0.19596,0.066243,2025.8,-4.7749,1012.1,0.026476,3,6,1.2545,18,0.023635,-0.0027223,409.12,0.15282,0,0.0030312,0,-0.5,0.01564,-0.5,1
0.22061,0.060799,2226,-4.651,1012.1,0.026586,2,5,1.2181,18,0.011133,-0.0054446,49.237,0.029686,0,-0.0017736,0,0,-0.029885,0,1
0.21822,0.055354,2124.3,-4.7155,1012.1,0.022929,3,6,1.1948,18,-0.015512,0.00045372,-350.57,-0.089057,-10.767,0.0031871,0.5,0,0.011807,0,1
0.18959,0.061706,1524.9,-4.8291,990.53,0.03296,3,5,1.2417,18,-0.025584,0.0013612,-276.98,-0.049217,-10.767,0.0056422,0,-0.5,0.060942,0,1
0.16705,0.058076,1570.3,-4.814,990.53,0.034213,3,5,1.3166,18,-0.015925,0,-101.42,-0.048748,0,-0.0010431,0,0,-0.04287,0,1
0.15774,0.061706,1322.1,-4.9266,990.53,0.030874,3,5,1.156,18,-0.0089752,0.0086207,-168.92,-0.060892,0,0.0026385,0,0,-0.14097,2,1
0.1491,0.075318,1232.5,-4.9357,990.53,0.03949,3,5,1.0347,22,-0.016163,0.011343,-177.7,-0.054313,-10.767,-0.0012379,0,0,-0.057344,24,1
0.12541,0.084392,966.65,-5.0352,968.99,0.028398,3,5,1.0413,66,-0.020012,0.0072595,-184.72,-0.048792,-10.767,-0.0077067,0,0,0.0042082,26,1
0.10908,0.089837,863.01,-5.0333,968.99,0.024077,3,5,1.0431,74,-0.0027178,0,28.653,-0.0061134,0,0.0024008,0,0,-0.044142,1.5,1
0.11998,0.084392,1024,-5.0474,968.99,0.0332,3,5,0.95302,69,0.011475,-0.0072595,-3.0284,-0.0025572,-452.2,0.0044997,-0.5,1,-0.1345,-6.5,1
0.13203,0.075318,856.95,-5.0384,64.6,0.033076,2,7,0.77412,61,0.0089276,-0.0036298,66.99,0.033986,0,-0.0020418,0,1,-0.016439,-16.5,1
0.13783,0.077132,1157.9,-4.9794,968.99,0.029116,3,7,0.92014,36,0.0012432,-0.0045372,180.07,0.0718,452.2,-0.002948,0,-1,0.15352,-20,1
0.13452,0.066243,1217.1,-4.8948,968.99,0.02718,2,5,1.0812,21,-0.0044456,-0.0090744,-90.082,-0.027261,0,-0.0027599,-0.5,0,0.11305,-9.5,1
0.12894,0.058984,977.77,-5.034,968.99,0.023596,2,7,1.1462,17,0.0034379,-0.0045372,-80.969,-0.033804,0,-0.0037178,0.5,0.5,-0.08648,-2,1
0.14139,0.057169,1055.1,-4.9624,968.99,0.019745,3,6,0.9082,17,0.0064361,-0.0045372,208.11,0.10586,0,-0.00093256,0,-1,-0.074754,0,1
0.14181,0.049909,1394,-4.8222,968.99,0.021731,2,5,0.99673,17,-0.0048516,0,72.664,0.034485,0,0.00040855,-0.5,-0.5,0.18833,0,1
0.13169,0.057169,1200.5,-4.8935,968.99,0.020562,2,5,1.2849,17,-0.00036402,0.0049909,-208.11,-0.075441,0,0.0010855,-0.5,1,0.075134,0,1
0.14108,0.059891,977.77,-4.9731,968.99,0.023902,1,7,1.147,17,0.010231,-0.0018149,26.04,0.013345,0,0.0024734,0,0,-0.070312,0,1
0.15215,0.053539,1252.6,-4.8668,968.99,0.025508,2,5,1.1442,17,0.0068015,-0.0058984,210.35,0.073163,0,0.0045873,0,-1,0.035478,0,1
0.15469,0.048094,1398.5,-4.8268,968.99,0.033077,1,5,1.218,17,0.00065348,-0.0027223,28.36,0.097956,0,-0.0016939,0,0,0.09514,0,1
0.15346,0.048094,1309.3,-4.6709,968.99,0.022121,2,5,1.3345,17,0.00088373,0.0027223,-80.343,0.010438,0,-0.0035652,0,0,-0.014117,0,1
0.15645,0.053539,1237.8,-4.8059,968.99,0.025946,1,5,1.1897,17,0.0018155,0.0049909,10.048,-0.070556,-10.767,0.0010509,0,0,-0.11853,0,1
0.15709,0.058076,1329.4,-4.812,947.46,0.024223,2,5,1.0975,17,-0.0027447,-0.00090744,29.662,0.017157,-473.73,-0.0015443,0.5,0,-0.019872,0,1
0.15097,0.051724,1297.1,-4.7716,21.533,0.022858,2,5,1.15,17,-0.005439,-0.0058984,-63.783,-0.015058,0,-0.00032193,0,0,-0.055646,0,1
0.14621,0.046279,1201.8,-4.8421,947.46,0.023579,2,5,0.98617,17,-0.0097667,-0.00045372,-196.38,-0.09541,462.96,-0.0017594,0,0,-0.15674,0,1
0.13143,0.050817,904.35,-4.9624,947.46,0.019339,2,5,0.83648,17,-0.01874,0.0018149,-170.33,-0.10702,-452.2,0.0021408,0,0,-0.044654,0,1
0.10873,0.049909,861.15,-5.0561,43.066,0.02786,2,5,0.89686,17,-0.017022,0.0058984,-108.1,-0.091884,-10.767,0.0058719,0.5,1,0.079953,0,1
0.097388,0.062613,688.15,-5.1462,925.93,0.031083,3,7,0.99639,17,-0.00774,0.0077132,-158.17,-0.080981,10.767,0.0070668,0.5,1,-0.078449,12,1
0.093252,0.065336,544.8,-5.2181,64.6,0.041994,3,7,0.73996,41,-0.0021398,-0.0099819,-93.811,-0.058706,-430.66,0.0054745,0,0,-0.27116,10.5,1
0.093108,0.04265,500.53,-5.2636,64.6,0.042032,3,7,0.45407,38,0.00046083,-0.018603,-48.24,-0.021819,-10.767,-0.0053312,0,0,-0.27335,-9,1
0.094174,0.028131,448.32,-5.2617,43.066,0.031332,3,7,0.19326,23,-0.0023451,-0.008167,46.999,0.1176,-21.533,-0.0090805,0,0,-0.14563,-9,1
0.088418,0.026316,594.53,-5.0284,21.533,0.023871,3,7,0.1628,20,-0.0029296,0.0040835,-145.21,-0.10206,247.63,-0.0096021,-0.5,-1,0.038046,-4,1
0.088315,0.036298,157.91,-5.4659,538.33,0.012127,2,5,0.26935,15,0.00068025,0.0072595,-57.596,-0.00992,21.533,-0.0039786,-0.5,0,0.015308,-5,1
0.089778,0.040835,479.33,-5.0483,64.6,0.015914,2,7,0.19342,10,-0.0002132,-0.0036298,179.42,0.25384,-247.63,-0.0022332,-1,-2.5,0.046035,-2.5,1
0.087888,0.029038,516.75,-4.9582,43.066,0.0076609,0,0,0.36142,10,0.00064232,-0.0095281,44.287,0.013046,-21.533,0.00089131,0,0,0.018884,0.5,1
0.091063,0.021779,567.91,-5.0222,21.533,0.017696,2,7,0.23118,11,-0.00095375,-0.0058984,-78.054,-0.1658,10.767,0.0058945,1,3.5,-0.12581,2,1
0.085981,0.017241,360.65,-5.2898,64.6,0.01945,2,7,0.10981,14,-0.00057598,-0.0040835,-167.06,-0.13171,21.533,-0.0048367,-1,-3.5,-0.0057094,0.5,1
0.089911,0.013612,233.79,-5.2856,64.6,0.0080229,0,0,0.21977,12,0.0049407,0.0013612,85.25,0.2097,-21.533,-0.0027246,-0.5,0,0.082541,2.5,1
0.095862,0.019964,531.14,-4.8704,21.533,0.014001,1,7,0.27489,19,0.0064751,0.0077132,223.98,0.14201,-10.767,0.0080714,1.5,3.5,-0.061432,4,1
0.10286,0.029038,681.75,-5.0016,43.066,0.024166,3,7,0.096902,20,0.010563,0.0068058,6.2913,-0.082284,21.533,0.0078646,1,0,-0.070383,4,1
0.11699,0.033575,543.73,-5.035,64.6,0.02973,3,7,0.13412,27,0.0014072,0.0095281,-140.86,-0.10407,10.767,0.0015409,0,0,0.064278,3,1
0.10568,0.048094,400.04,-5.2097,64.6,0.027248,3,7,0.22546,26,-0.012361,0.0049909,43.691,-0.011851,-21.533,0.00099353,0,0,0.21975,-0.5,1
0.092265,0.043557,631.11,-5.0587,21.533,0.031717,3,7,0.57362,26,-0.0035462,-0.0018149,74.232,0.047775,0,0.004229,0,0,0.08163,11.5,1
0.098583,0.044465,548.5,-5.1142,64.6,0.035706,3,7,0.38872,49,0.0039443,0.0018149,-116.3,-0.11184,21.533,-0.00084268,0,0,-0.1115,23.5,1
0.10015,0.047187,398.5,-5.2823,64.6,0.030032,3,7,0.35062,73,0.00059376,0.00045372,-5.6783,-0.043155,0,-0.0073507,0,0,-0.013396,7.5,1
0.099771,0.045372,537.15,-5.2005,64.6,0.021004,3,7,0.36193,64,-0.0021576,0.0068058,132.47,0.094543,-21.533,0.0018988,0,0,0.1048,-16.5,1
0.095839,0.060799,663.45,-5.0933,21.533,0.033829,3,7,0.56023,40,0.0015976,0.0022686,108.29,-0.0041723,-10.767,0.016145,0,0,-0.0076736,-18.5,1
0.10297,0.049909,753.73,-5.2088,43.066,0.053294,3,7,0.34658,27,0.012359,-0.0090744,32.083,-0.11046,21.533,0.0088038,0,0,-0.13547,-3,1
0.12056,0.04265,727.61,-5.3142,64.6,0.051437,3,7,0.28928,34,0.0091718,-0.0040835,-8.2429,-0.015573,0,0.0011917,0,0,-0.020392,7.5,1
0.12131,0.041742,737.25,-5.24,43.066,0.055678,3,7,0.30579,42,-0.0090593,0.0040835,60.627,0.018941,-21.533,0.010356,0,0,0.075694,-5,1
0.10244,0.050817,848.87,-5.2763,21.533,0.072149,3,7,0.44067,24,-0.01179,0.010436,-109.93,-0.085886,0,0.00028305,0,0,0.032321,-8.5,1
0.09773,0.062613,517.39,-5.4117,43.066,0.056244,3,7,0.37044,25,0.002916,-0.0040835,-152.56,0.028115,21.533,-0.015118,0,0,-0.069762,20.5,1
0.10827,0.04265,543.75,-5.2201,64.6,0.041912,3,7,0.30114,65,-0.00055887,-0.0086207,61.477,0.17703,0,-0.010682,-0.5,0,0.027103,21.5,1
0.096612,0.045372,640.34,-5.0577,43.066,0.034879,2,7,0.42464,68,-0.014583,0.0095281,-3.9955,-0.047132,-21.533,0.0062371,0,0,0.18455,-14.5,1
0.079103,0.061706,535.76,-5.3143,21.533,0.054386,3,7,0.67024,36,-0.0030234,0.0027223,-79.595,-0.13297,10.767,0.00647,0,0,-0.015885,7.5,1
0.090565,0.050817,481.15,-5.3236,64.6,0.047819,2,7,0.39287,83,0.009877,-0.0099819,-45.679,0.040267,21.533,-0.009526,-0.5,0,-0.23432,24.5,1
0.098857,0.041742,444.41,-5.2338,64.6,0.035334,2,7,0.2016,85,-0.0014849,-0.0068058,-73.341,0.039655,-10.767,-0.0088589,0.5,0,-0.13569,-19.5,1
0.087595,0.037205,334.47,-5.2443,43.066,0.030101,3,7,0.12149,44,-0.014706,-0.00090744,-15.93,0.09326,-21.533,-0.0065368,0,0,0.11925,-32.5,1
0.069444,0.039927,412.55,-5.0473,21.533,0.022261,2,7,0.44011,20,-0.0072295,0,-78.051,-0.042406,0,-0.0054388,-1,0,0.023795,-12.5,1
0.073136,0.037205,178.37,-5.3291,43.066,0.019224,1,7,0.16908,19,0.0049408,-0.0022686,-44.944,-0.014643,21.533,-0.0020255,0,0,-0.17038,-5,1
0.079326,0.03539,322.66,-5.0766,64.6,0.01821,2,7,0.099344,10,0.0019438,0.0040835,122.94,0.26515,-10.767,-0.0060686,-0.5,-3.5,0.16243,-5,1
0.077024,0.045372,424.24,-4.7988,21.533,0.0070866,0,0,0.49395,9,0.00075614,-0.0013612,-5.9344,0.10234,-10.767,-0.0072657,-1,-3.5,0.10455,0,1
0.080838,0.032668,310.79,-4.8719,43.066,0.0036785,0,0,0.30844,10,0.0034256,-0.017695,-128.81,-0.098932,21.533,-0.0016353,0,0,-0.24022,-1.5,1
0.083875,0.0099819,166.63,-4.9967,64.6,0.003816,0,0,0.013517,6,0.00020202,-0.014065,-23.348,0.05249,10.767,0.00049906,0,0,-0.14433,-3,0
0.081242,0.0045372,264.09,-4.7669,64.6,0.0046767,0,0,0.019786,4,-0.0084129,0.0022686,43.067,0.16206,-21.533,-0.00037671,0,0,0.13302,0,0
0.06705,0.014519,252.76,-4.6726,21.533,0.0030626,0,0,0.27956,6,-0.0058792,0.0036298,-19.206,0.0021576,-10.767,-0.00056611,0,0,0.047505,11,0
0.069484,0.011797,225.68,-4.7626,43.066,0.0035444,0,0,0.1148,26,0.011679,-0.0058984,-66.307,-0.13582,21.533,0.0010935,0,0,-0.13978,-2.5,0
0.090407,0.0027223,120.15,-4.9442,64.6,0.0052497,0,0,0,1,0.0098481,0.0049909,57.802,0.064713,0,0.0010408,0,0,-0.050541,-10.5,0
0.08918,0.021779,341.28,-4.6332,43.066,0.0056261,0,0,0.013714,5,-0.0085832,0.017241,131.23,0.25785,-21.533,-0.00026907,0,0,0.016252,8,0
0.073241,0.037205,382.61,-4.4285,21.533,0.0047115,0,0,0.032505,17,-0.0077146,-0.00045372,-123.63,-0.23948,0,-0.00032767,0,0,-0.00080682,3,0
0.073751,0.020871,94.021,-5.1121,43.066,0.0049708,0,0,0.012101,11,0.0060256,-0.014065,-59.466,-0.16158,75.366,-0.00054328,0,0,0.19484,-6.5,0
0.085292,0.0090744,263.68,-4.7517,172.27,0.003625,0,0,0.42218,4,0.011647,-0.0049909,207.87,0.25909,10.767,-7.5118e-05,0,0,0.078441,-1,0
0.097046,0.010889,509.76,-4.594,64.6,0.0048206,0,0,0.16898,9,0.014741,-0.00090744,246.77,0.20137,-75.366,0.0007346,0,0,-0.013795,4.5,0
0.11477,0.0072595,757.21,-4.3489,21.533,0.0050942,0,0,0.39459,13,0.0045066,0.0040835,-48.281,-0.091476,0,0.0020522,0,0,0.05806,2,1
0.10606,0.019056,413.19,-4.7769,64.6,0.008925,0,0,0.2851,13,-0.014391,0.011797,-255.32,-0.32101,21.533,0.00071672,0,0,0.095973,0.5,1
0.085992,0.030853,246.57,-4.9909,64.6,0.0065276,0,0,0.58654,14,-0.00079887,0.0027223,164.77,0.1837,-21.533,-0.0001496,0,0,0.10267,0.5,1
0.10446,0.024501,742.74,-4.4095,21.533,0.0086258,0,0,0.49044,14,0.022885,-0.0077132,258.25,0.27239,-10.767,0.0019094,0.5,7.5,-0.16707,0,1
0.13176,0.015426,763.06,-4.4461,43.066,0.010346,1,15,0.25239,14,0.0061218,0,-109.52,-0.13835,0,-0.00014239,0,0,0.097046,0,1
0.11671,0.024501,523.69,-4.6862,21.533,0.008341,0,0,0.68453,14,-0.021629,0.010436,-233.07,-0.28886,387.6,-0.002321,-0.5,-7.5,0.46011,0,1
0.088506,0.036298,296.93,-5.0239,818.26,0.0057044,0,0,1.1726,14,-0.0049894,0.003176,78.235,0.1092,0,-0.00077961,0,0,0.11603,0.5,1
0.10673,0.030853,680.16,-4.4678,21.533,0.0067818,0,0,0.9166,15,0.011499,-0.0040835,120.79,0.19599,-376.83,0.0025258,0.5,7.5,-0.3209,0,1
0.1115,0.028131,538.5,-4.6319,64.6,0.010756,1,15,0.53081,14,0.00039982,-0.0045372,-141.14,-0.21983,21.533,0.00065202,0,0,-0.21815,-0.5,1
0.10753,0.021779,397.88,-4.9075,64.6,0.0080858,0,0,0.48029,14,-0.00041609,-0.0040835,-25.093,-0.09567,0,-0.00099958,-0.5,-7.5,-0.053702,0,1
0.11067,0.019964,488.32,-4.8232,64.6,0.0087569,0,0,0.42341,14,0.0020415,0.0036298,239.26,0.21173,-21.533,-0.0011919,0,0,0.089769,0,1
0.11161,0.029038,876.39,-4.484,21.533,0.0057019,0,0,0.65983,14,-0.0028655,0.0022686,-26.382,-0.019877,0,0.00038609,0,0,0.037766,0,1
0.10494,0.024501,435.55,-4.863,64.6,0.009529,0,0,0.49894,14,-0.0081677,-0.0022686,-291.1,-0.29357,21.533,0.0044343,0.5,7.5,-0.042928,0,1
0.095274,0.024501,294.18,-5.0712,64.6,0.01457,1,15,0.57398,14,-0.0063385,0.0036298,56.963,0.021434,-21.533,0.00099127,0.5,7.5,0.13865,0.5,1
0.092264,0.03176,549.48,-4.8201,21.533,0.011512,1,15,0.77624,15,-0.0031991,0.010436,79.094,-0.095282,387.6,0.002337,1,-4,0.0049191,0.5,1
0.088876,0.045372,452.37,-5.2617,839.79,0.019244,3,7,0.58381,15,0.0013914,0.011797,49.24,-0.40056,21.533,0.010924,1,-4.5,-0.17418,4.5,1
0.095047,0.055354,647.96,-5.6212,64.6,0.033359,3,6,0.42789,24,0.010055,0.0049909,69.435,-0.034229,-387.6,0.0030241,-0.5,-0.5,-0.078155,15.5,1
0.10899,0.055354,591.24,-5.3302,64.6,0.025293,2,6,0.4275,46,0.010129,0.0058984,162.63,0.23074,0,-0.0037398,-0.5,0,0.085628,11.5,1
0.1153,0.067151,973.21,-5.1597,64.6,0.025879,2,6,0.59914,47,0.0038776,0.0086207,264.55,0.078728,-21.533,0.0038806,0,0,0.2249,0.5,1
0.11674,0.072595,1120.3,-5.1727,21.533,0.033054,2,6,0.87731,47,0.0038008,0,-15.106,-0.052989,409.13,0.0035902,0,0.5,0.081028,0,1
0.12291,0.067151,943,-5.2657,882.86,0.03306,2,7,0.7612,47,0.0075246,-0.0049909,-48.176,-0.02898,21.533,0.0053892,0,0,-0.10412,0,1
0.13179,0.062613,1024,-5.2307,64.6,0.043832,2,6,0.66907,47,0.0035016,0.00045372,175.32,0.088313,-430.66,0.0029346,0,-0.5,0.011927,0,1
0.12991,0.068058,1293.6,-5.0891,21.533,0.038929,2,6,0.78505,47,-0.0012238,0.003176,127.2,0.057532,-10.767,-0.00079447,0,0,0.073031,-1.5,1
0.12934,0.068966,1278.4,-5.1156,43.066,0.042243,2,6,0.81513,44,-0.00097709,0.0054446,-151.61,-0.07845,441.43,0.0022619,0,0,0.05727,0.5,1
0.12796,0.078947,990.43,-5.246,904.39,0.043453,2,6,0.89959,48,0.00047084,0.0063521,-124.92,-0.069135,430.66,0.00038586,0,0,0.07548,2,1
0.13028,0.08167,1028.5,-5.2539,904.39,0.043015,2,6,0.96609,48,0.003929,-0.0049909,173.61,0.064364,-441.43,0.0017608,0.5,0.5,0.079913,0.5,1
0.13581,0.068966,1337.7,-5.1173,21.533,0.046974,3,7,1.0594,49,0.0076929,-0.0049909,268.56,0.059304,-441.43,0.0034443,0,0,0.073997,0,1
0.14567,0.071688,1565.7,-5.1353,21.533,0.049903,2,6,1.1141,48,0.014443,-0.003176,137.61,0.0066523,21.533,-0.0003163,-0.5,-0.5,-0.082609,-1.5,1
