@relation featureMatrix


@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE class	{0,1}

@DATA
6061.3,-6.0117,2842.4,846.34,0.015388,118.43,1
6610.1,-6.0035,3380.7,-6.1362,0.064904,172.27,1
6049,-5.8819,3186.9,-1293.8,0.05047,-323,1
4022.4,-5.9025,2734.7,-1365.4,0.017729,-226.1,1
3318.1,-5.8465,2734.7,-514.44,0.0090107,-10.767,1
2993.5,-5.8845,2713.2,-124.39,-0.014703,-43.066,1
3069.4,-5.8759,2648.6,38.621,-0.041991,-53.833,1
3070.7,-5.9685,2605.5,-405.26,-0.034307,-64.6,1
2258.9,-5.9445,2519.4,-574.05,-0.030818,-818.26,1
1922.6,-6.0301,968.99,-253.06,0.062116,-592.16,1
1752.7,-5.8203,1335.1,-402.86,0.16834,-473.73,1
1116.9,-5.6934,21.533,-682.84,0.1178,-656.76,1
387.05,-5.5847,21.533,-480.05,0.14459,10.767,1
156.8,-5.4043,43.066,-70.017,0.19708,0,1
247.02,-5.1905,21.533,55.104,-0.0097408,-10.767,1
267.01,-5.4237,21.533,-48.691,-0.34169,53.833,1
149.64,-5.8739,129.2,-76.767,-0.26948,53.833,1
113.47,-5.9627,129.2,-28.592,-0.0060611,0,1
92.454,-5.886,129.2,41.322,0.20974,0,1
196.12,-5.5432,129.2,117.7,0.34142,-10.767,1
327.85,-5.2032,107.67,70.992,0.2266,0,0
338.1,-5.09,129.2,23.891,0.10416,10.767,0
375.63,-4.9949,129.2,-141,-0.15618,-10.767,0
56.111,-5.4024,107.67,-136.53,-0.11802,-32.3,0
102.56,-5.2309,64.6,59.129,0.16104,0,0
174.37,-5.0803,107.67,32.321,0.071075,32.3,0
167.21,-5.0887,129.2,-40.99,-0.1072,10.767,0
92.389,-5.2947,129.2,-17.033,-0.02219,-10.767,0
133.14,-5.1331,107.67,-10.159,0.033775,10.767,0
72.071,-5.2271,150.73,21.166,-0.048237,0,0
175.47,-5.2296,107.67,287.29,-0.19923,-21.533,0
646.65,-5.6256,107.67,447.25,-0.251,473.73,1
1070,-5.7316,1055.1,289.93,0.081303,419.9,1
1226.5,-5.463,947.46,118.08,0.12418,-53.833,1
1306.1,-5.4832,947.46,56.975,-0.0057312,-10.767,1
1340.5,-5.4744,925.93,103.76,0.010195,0,1
1513.7,-5.4628,947.46,136.15,0.045347,10.767,1
1612.7,-5.3837,947.46,146.82,0.034991,0,1
1807.3,-5.3929,947.46,-16.194,0.043151,0,1
1580.4,-5.2974,947.46,51.134,0.079135,10.767,1
1909.6,-5.2346,968.99,96.413,0.065101,10.767,1
1773.2,-5.1672,968.99,-140,-0.060852,0,1
1629.6,-5.3563,968.99,66.462,-0.12708,10.767,1
1906.1,-5.4214,990.53,388.67,-0.050541,0,1
2406.9,-5.4574,968.99,425.78,0.025827,-10.767,1
2757.7,-5.3698,968.99,233.94,0.017615,0,1
2874.8,-5.4221,968.99,206.12,0.017679,968.99,1
3169.9,-5.3344,2907,506.04,0.054946,979.76,1
3886.9,-5.3123,2928.5,469.8,0.03595,32.3,1
4109.5,-5.2625,2971.6,812.66,-0.24661,21.533,1
5512.2,-5.8055,2971.6,786.88,-0.35394,-258.4,1
5683.3,-5.9704,2454.8,-546.39,-0.11002,-86.133,1
4419.4,-6.0255,2799.3,-311.72,-0.045178,-1216.6,1
5059.9,-6.0607,21.533,346.85,-0.05061,-1388.9,1
5113.1,-6.1267,21.533,72.634,-0.070218,1421.2,1
5205.1,-6.2012,2863.9,-278.33,-0.041531,1690.4,1
4556.5,-6.2098,3402.2,-305.1,-0.022141,-1421.2,1
4594.9,-6.2454,21.533,251.27,0.015867,-990.53,1
5059,-6.1781,1421.2,690.45,0.073728,1647.3,1
5975.8,-6.098,3316.1,87.71,0.0051826,850.56,1
5234.4,-6.1677,3122.3,136.18,0.019966,-21.533,1
6248.2,-6.058,3273,673.08,0.079266,107.67,1
6580.6,-6.0092,3337.6,-762.04,-0.025022,-807.5,1
4724.1,-6.1081,1658.1,-1567.7,0.0037302,-850.56,1
3445.2,-6.0017,1636.5,-949.75,0.021385,-32.3,1
2824.6,-6.0653,1593.5,-850.51,0.013453,-96.899,1
1744.2,-5.9748,1442.7,-998.77,0.079935,-764.43,1
827.08,-5.9054,64.6,-574.69,0.14917,-689.06,1
594.78,-5.6764,64.6,-245.59,0.1601,10.767,1
335.89,-5.5852,86.133,-84.245,0.16906,21.533,1
426.29,-5.3383,107.67,-86.993,0.13121,21.533,1
161.9,-5.3228,129.2,-80.819,0.21025,10.767,1
264.65,-4.9178,129.2,48.358,0.12004,-10.767,1
258.62,-5.0827,107.67,-37.599,-0.22312,10.767,1
189.45,-5.364,150.73,-60.211,-0.36284,0,0
138.2,-5.8084,107.67,8.2403,-0.21152,-43.066,0
205.93,-5.7871,64.6,105.65,0.14596,0,0
349.49,-5.5165,107.67,25.247,0.21973,21.533,0
256.42,-5.3476,107.67,28.852,-0.046154,10.767,0
407.19,-5.6088,129.2,1389,-0.14471,0,1
3034.5,-5.637,107.67,870.25,-0.1165,1238.2,1
2147.7,-5.8418,2605.5,-426.23,-0.11464,1399.7,1
2182,-5.8663,2907,133.5,-0.0096655,333.76,1
2414.7,-5.8611,3273,-117.43,-0.0449,193.8,1
1947.1,-5.9561,3294.6,-215.36,0.0054964,-1593.5,1
1984,-5.8502,86.133,106.01,0.047957,-10.767,1
2159.2,-5.8602,3273,-100.17,-0.00045633,1432,1
1783.6,-5.8511,2950,-387.68,-0.039524,-1582.7,1
1383.8,-5.9392,107.67,64.302,0.054284,-10.767,1
1912.2,-5.7425,2928.5,278.93,0.051669,1485.8,1
1941.7,-5.8359,3079.2,-72.197,-0.067417,-43.066,1
1767.8,-5.8773,2842.4,508.94,0.041046,-53.833,1
2959.5,-5.7538,2971.6,35.55,0.21237,-75.366,1
1838.9,-5.4526,2691.7,-773.86,0.12258,-172.27,1
1411.8,-5.5086,2627.1,-286.8,-0.051393,-699.83,1
1265.3,-5.5554,1292,169.46,0.0062706,-1259.7,1
1750.7,-5.4961,107.67,400.45,-0.027697,667.53,1
2066.2,-5.6108,2627.1,323.86,0.010814,1281.2,1
2398.4,-5.4745,2670.1,223.33,0.067346,32.3,1
2512.9,-5.4761,2691.7,107.77,-0.075483,-10.767,1
2614,-5.6254,2648.6,-148.4,-0.074183,-678.3,1
2216.1,-5.6244,1335.1,-495.17,-0.013581,-678.3,1
1623.6,-5.6526,1292,-438.17,-0.050853,-10.767,1
1339.8,-5.7261,1313.5,-389.76,0.021015,-53.833,1
844.14,-5.6106,1184.3,-391.41,0.13554,-592.16,1
556.95,-5.4551,129.2,-265.6,0.18605,-538.33,1
312.94,-5.2385,107.67,-164.71,0.21597,-10.767,1
227.54,-5.0231,107.67,-48.165,0.14258,-43.066,1
216.6,-4.9533,21.533,-13.316,-0.053907,0,0
200.9,-5.131,107.67,-71.861,-0.23984,21.533,0
72.883,-5.433,64.6,-20.565,-0.098713,10.767,0
159.77,-5.3284,129.2,104.08,0.17398,10.767,0
281.04,-5.085,86.133,0.7581,0.083721,-21.533,0
161.29,-5.1609,86.133,14.671,0.14075,10.767,0
310.39,-4.8035,107.67,11.647,0.074922,64.6,0
184.58,-5.0111,215.33,-21.5,-0.0076235,10.767,0
267.39,-4.8188,129.2,54.961,0.1073,-53.833,0
294.5,-4.7965,107.67,-63.535,-0.097273,-32.3,0
140.32,-5.0133,64.6,-77.094,-0.10841,-21.533,0
351.85,-4.9225,732.13,-46.525,-0.13069,-290.7,0
258.8,-5.1839,150.73,-54.646,-0.13804,150.73,0
242.56,-5.1986,1033.6,-65.144,-0.073464,10.767,0
128.52,-5.3308,172.27,-78.005,-0.051625,-118.43,0
86.551,-5.3019,796.73,51.475,0.11323,269.17,0
231.47,-5.1044,710.6,102.96,0.16576,-312.23,0
292.48,-4.9704,172.27,55.024,0.093139,43.066,0
341.51,-4.9181,796.73,39.201,0.016374,75.366,0
370.88,-4.9376,323,71.619,-0.0037396,-236.87,0
484.75,-4.9256,323,285.04,0.17269,10.767,0
940.96,-4.5922,344.53,384.71,0.097571,0,0
1254.2,-4.7304,323,295.7,-0.048021,0,0
1532.3,-4.6883,344.53,167.46,0.055131,10.767,0
1589.1,-4.6202,344.53,89.839,-0.030532,0,0
1712,-4.7493,344.53,65.363,-0.14893,0,0
1719.8,-4.918,344.53,55.322,0.0030655,96.899,0
1822.7,-4.7432,538.33,46.755,0.10175,96.899,0
1813.3,-4.7145,538.33,31.706,0.083129,-10.767,0
1886.1,-4.577,516.8,16.004,0.040192,0,0
1845.3,-4.6341,538.33,-62.566,-0.035841,10.767,0
1761,-4.6486,538.33,-80.709,-0.066416,0,1
1683.9,-4.767,538.33,-317.83,-0.11962,312.23,1
1125.3,-4.8879,1162.8,-353.56,-0.009115,301.46,1
976.78,-4.7852,1141.3,73.649,0.1491,-21.533,1
1272.6,-4.5897,1119.7,209.05,0.16087,-10.767,1
1394.9,-4.4635,1119.7,80.893,0.06192,-10.767,1
1434.4,-4.4658,1098.2,155.14,0.050109,-10.767,1
1705.2,-4.3632,1098.2,135.34,-0.24694,10.767,1
1705.1,-4.9597,1119.7,-3.3878,-0.27394,10.767,1
1698.4,-4.9111,1119.7,-13.21,-0.0047327,-10.767,1
1678.6,-4.9692,1098.2,180.59,-0.060589,-10.767,1
2059.6,-5.0323,1098.2,48.124,-0.034105,-10.767,1
1774.9,-5.0374,1076.7,42.546,0.020785,-10.767,1
2144.6,-4.9907,1076.7,17.486,-0.029001,0,1
1809.9,-5.0954,1076.7,-315.63,-0.10434,-10.767,1
1513.4,-5.1994,1055.1,95.051,-0.0022427,-10.767,1
2000,-5.0999,1055.1,571.47,0.054918,0,1
2656.3,-5.0896,1055.1,385.82,0.0080333,0,1
2771.6,-5.0838,1055.1,0.13441,-0.0060515,0,1
2656.6,-5.1017,1055.1,-64.702,0.053081,0,1
2642.2,-4.9776,1055.1,-309.99,-0.0056955,-10.767,1
2036.6,-5.113,1033.6,-443.65,-0.098425,-10.767,1
1754.9,-5.1745,1033.6,154.67,0.084358,0,1
2346,-4.9443,1033.6,281.21,0.14778,0,1
2317.3,-4.8789,1033.6,-95.839,0.0095594,0,1
2154.3,-4.9252,1033.6,-288.48,-0.069717,-10.767,1
1740.3,-5.0184,1012.1,-311.66,-0.067405,-10.767,1
1531,-5.06,1012.1,-68.735,-0.0049795,0,1
1602.9,-5.0283,1012.1,79.897,0.041815,0,1
1690.8,-4.9764,1012.1,189.52,0.072367,0,1
1981.9,-4.8836,1012.1,90.447,0.022267,0,1
1871.7,-4.9319,1012.1,-77.734,0.035654,0,1
1826.5,-4.8123,1012.1,76.258,0.11188,0,1
2024.2,-4.7081,1012.1,73.251,0.064289,0,1
1973,-4.6837,1012.1,-137.77,-0.059552,-10.767,1
1748.6,-4.8272,990.53,-258.33,-0.17146,-10.767,1
1456.3,-5.0266,990.53,-76.592,-0.11781,0,1
1595.4,-5.0628,990.53,11.014,-0.012562,0,1
1478.3,-5.0517,990.53,-188.2,-0.019641,-10.767,1
1219,-5.1021,968.99,-193.99,-0.03902,-10.767,1
1090.3,-5.1298,968.99,-23.398,0.0063444,0,1
1172.3,-5.0894,968.99,-85.432,0.0012578,0,1
919.48,-5.1273,968.99,-15.519,0.029036,0,1
1141.2,-5.0313,968.99,243.62,0.11283,0,1
1406.7,-4.9016,968.99,10.781,0.011331,-10.767,1
1162.8,-5.0087,947.46,-9.7566,-0.03315,0,1
1387.2,-4.9679,968.99,256.18,0.037674,10.767,1
1675.1,-4.9333,968.99,545.54,0.16994,-226.1,1
2478.3,-4.628,516.8,491.61,0.087741,-215.33,1
2658.4,-4.7578,538.33,394.31,-0.02092,10.767,1
3266.9,-4.6699,538.33,177.68,0.02475,0,1
3013.7,-4.7083,538.33,78.669,0.056554,-10.767,1
3424.3,-4.5568,516.8,256.26,0.044893,-10.767,1
3526.3,-4.6185,516.8,-134.21,-0.053491,0,1
3155.8,-4.6637,516.8,-379.8,-0.093188,-10.767,1
2766.7,-4.8049,495.26,-236.63,-0.080095,-10.767,1
2682.6,-4.8239,495.26,-5.1718,0.013302,0,1
2756.3,-4.7783,495.26,-496.08,-0.11773,215.33,1
1690.4,-5.0594,925.93,-169.9,-0.016685,-43.066,1
2416.5,-4.8117,409.13,189.7,0.053586,-269.17,1
2069.8,-4.9522,387.6,-357.83,-0.056254,-10.767,1
1700.8,-4.9242,387.6,-678.95,-0.13515,43.066,1
711.91,-5.2225,473.73,-515.48,-0.11659,53.833,1
669.89,-5.1574,495.26,91.72,0.12751,32.3,1
895.35,-4.9675,538.33,-40.298,-0.012077,21.533,1
589.3,-5.1815,538.33,-149.72,-0.14595,-10.767,1
595.9,-5.2594,516.8,-54.292,-0.099436,0,1
480.71,-5.3804,538.33,-83.323,-0.031825,-10.767,1
429.26,-5.3231,495.26,3.73,0.063316,-32.3,1
488.17,-5.2538,473.73,51.335,0.097419,-53.833,1
531.93,-5.1282,387.6,9.2956,-0.0018636,10.767,1
506.76,-5.2575,495.26,188.95,0.033543,43.066,1
909.82,-5.0611,473.73,261.17,0.062891,32.3,1
1029.1,-5.1317,559.86,188.07,0.047875,0,1
1286,-4.9654,473.73,-166.41,-0.047926,-64.6,1
696.29,-5.2276,430.66,-281.07,-0.10866,0,1
723.83,-5.1827,473.73,-5.5704,0.016267,21.533,1
685.15,-5.195,473.73,-25.123,-0.10595,-21.533,1
673.58,-5.3946,430.66,170.64,-0.023929,0,1
1026.4,-5.2429,473.73,54.343,0.0058183,21.533,1
782.27,-5.383,473.73,-93.091,-0.060996,-43.066,1
840.24,-5.3649,387.6,20.918,-0.039088,226.1,1
824.1,-5.4611,925.93,-145.89,-0.054258,258.4,1
548.45,-5.4734,904.39,-59.558,0.076555,-247.63,1
704.99,-5.308,430.66,127.99,0.16176,-258.4,1
804.43,-5.1499,387.6,92.68,0.067056,10.767,1
890.35,-5.1739,452.2,37.227,-0.044755,-86.133,1
878.89,-5.2394,215.33,-65.424,0.0052192,-129.2,1
759.5,-5.1635,193.8,-75.405,0.0711,107.67,1
728.08,-5.0972,430.66,-102.61,0.049698,129.2,1
554.27,-5.0641,452.2,-115.83,-0.016846,-161.5,1
496.42,-5.1309,107.67,-126.46,-0.13399,-172.27,1
301.35,-5.3321,107.67,-89.743,0.021017,204.57,1
316.93,-5.0889,516.8,31.221,0.20124,193.8,1
363.79,-4.9296,495.26,-116.13,-0.085332,-204.57,1
84.675,-5.2595,107.67,-108.92,-0.18404,10.767,0
145.94,-5.2977,516.8,45.983,0.056672,204.57,0
176.64,-5.1462,516.8,28.077,0.084849,-64.6,0
202.1,-5.128,387.6,30.281,0.054274,-139.97,0
237.2,-5.0376,236.87,110.57,0.12271,-21.533,0
423.25,-4.8825,344.53,161.73,0.11646,64.6,0
560.66,-4.8047,366.06,-56.576,-0.079937,21.533,0
310.1,-5.0424,387.6,-219.5,-0.17881,10.767,0
121.67,-5.1623,387.6,6.8144,0.027436,10.767,0
323.72,-4.9875,409.13,106.51,0.073346,183.03,0
334.69,-5.0156,753.66,-6.0492,-0.075492,183.03,1
311.63,-5.1385,775.2,1.0091,-0.072322,21.533,1
336.71,-5.1603,796.73,15.533,-0.031339,10.767,1
342.69,-5.2012,796.73,27.582,-0.056686,10.767,1
391.88,-5.2737,818.26,70.311,0.05076,10.767,1
483.31,-5.0997,818.26,98.354,0.13278,0,1
588.58,-5.0081,818.26,5.3334,0.019486,0,1
493.98,-5.0607,818.26,-37.066,-0.090584,0,1
514.45,-5.1893,818.26,12.941,-0.11134,0,1
519.86,-5.2834,818.26,76.365,0.019334,0,1
667.18,-5.1506,818.26,131.14,0.10137,0,1
782.15,-5.0807,818.26,68.944,0.021883,0,1
805.07,-5.1068,818.26,-92.057,-0.064476,0,1
598.03,-5.2096,818.26,-168.06,-0.057933,0,1
468.94,-5.2227,818.26,-26.315,-0.097744,0,1
545.4,-5.4051,818.26,211.45,-0.14756,-344.53,1
891.83,-5.5178,129.2,59.917,-0.010925,32.3,1
665.24,-5.4269,882.86,-55.038,0.10076,376.83,1
781.76,-5.3163,882.86,89.472,0.046625,0,1
844.18,-5.3337,882.86,41.912,0.011631,0,1
865.58,-5.293,882.86,18.876,-0.014728,0,1
881.93,-5.3631,882.86,41.969,-0.014683,0,1
949.52,-5.3224,882.86,26.042,0.01594,0,1
934.02,-5.3313,882.86,7.2581,0.00093345,10.767,1
964.04,-5.3205,904.39,99.789,0.021235,10.767,1
1133.6,-5.2888,904.39,233.88,0.074148,10.767,1
1431.8,-5.1722,925.93,156.64,0.070409,10.767,1
1446.9,-5.148,925.93,79.528,0.032652,0,1
1590.8,-5.1069,925.93,54.602,0.045866,0,1
1556.1,-5.0562,925.93,8.3173,-0.00083488,0,1
1607.5,-5.1086,925.93,125.45,-0.011513,0,1
1807,-5.0793,925.93,212.69,0.011436,0,1
2032.9,-5.0857,925.93,131.5,0.013216,10.767,1
2070,-5.0528,947.46,-100.19,-0.0085316,10.767,1
1832.5,-5.1028,947.46,-90.763,-0.044875,-10.767,1
1888.4,-5.1426,925.93,2.0138,-0.012106,-10.767,1
1836.5,-5.127,925.93,-18.165,0.015011,0,1
1852.1,-5.1126,925.93,30.036,0.0086564,0,1
1896.6,-5.1097,925.93,39.413,-0.0087482,0,1
1930.9,-5.1301,925.93,-46.237,-0.018765,-10.767,1
1804.1,-5.1472,904.39,-185.87,0.0045212,-226.1,1
1559.2,-5.121,473.73,-279.4,-0.034557,0,1
1245.3,-5.2163,904.39,617.24,-0.040798,215.33,1
2793.7,-5.2026,904.39,1546.3,0.024111,0,1
4338,-5.1681,904.39,171.41,-0.0028271,-204.57,1
3136.5,-5.2083,495.26,1439.9,0.079945,-226.1,1
7217.7,-5.0082,452.2,1766.4,0.10472,-118.43,1
6669.4,-4.9988,258.4,-162.07,0.027652,-10.767,1
6893.6,-4.9529,430.66,-499.27,0.041847,0,1
5670.8,-4.9151,258.4,-1008.8,0.025058,-86.133,1
4875.9,-4.9028,258.4,-420.64,0.017766,21.533,1
4829.5,-4.8796,301.46,-224.79,-0.043174,323,1
4426.4,-4.9892,904.39,-230.79,-0.018715,64.6,1
4368,-4.917,430.66,-407.61,0.033702,-236.87,1
3611.1,-4.9218,430.66,-503.25,-0.16878,-161.5,1
3361.5,-5.2546,107.67,-36.446,-0.18532,-161.5,1
3538.2,-5.2924,107.67,-519.76,-0.00047502,409.13,1
2322,-5.2556,925.93,-343.5,0.092296,-10.767,1
2851.2,-5.1078,86.133,143.09,0.1035,-409.13,1
2608.1,-5.0485,107.67,-465.31,-0.051607,10.767,1
1920.6,-5.211,107.67,-261.22,-0.05317,409.13,1
2085.7,-5.1549,925.93,227.39,0.051302,409.13,1
2375.4,-5.1084,925.93,368.88,0.010397,-409.13,1
2823.5,-5.1341,107.67,206.84,-0.18711,10.767,1
2789.1,-5.4826,947.46,367.82,-0.2621,419.9,1
3559.1,-5.6583,947.46,42.876,0.015737,0,1
2874.8,-5.4512,947.46,-297.96,0.12547,0,1
2963.2,-5.4074,947.46,-27.939,0.10878,-301.46,1
2818.9,-5.2336,344.53,-37.001,0.090926,-301.46,1
2889.2,-5.2255,344.53,-337.83,-0.035991,301.46,1
2143.3,-5.3056,947.46,-566.49,-0.031398,301.46,1
1756.2,-5.2883,947.46,100.43,0.05162,0,1
2344.2,-5.2023,947.46,181.89,0.087449,0,1
2120,-5.1134,947.46,-189.97,-0.0042961,0,1
1964.2,-5.2109,947.46,-149.87,-0.03982,0,1
1820.2,-5.193,947.46,-62.02,0.039103,0,1
1840.2,-5.1327,947.46,55.054,0.032647,0,1
1930.3,-5.1277,947.46,61.226,0.04826,0,1
1962.6,-5.0362,947.46,60.085,0.043266,0,1
2050.5,-5.0412,947.46,72.789,0.045522,0,1
2108.2,-4.9452,947.46,-20.731,0.032803,10.767,1
2009.1,-4.9756,968.99,-36.779,-0.019146,0,1
2034.7,-4.9835,947.46,21.606,-0.013767,-10.767,1
2052.3,-5.0031,947.46,-44.929,0.0039507,0,1
1944.8,-4.9756,947.46,-112.02,0.034189,0,1
1828.2,-4.9348,947.46,-130.27,0.0038228,0,1
1684.3,-4.9679,947.46,-62.598,0.010309,0,1
1703,-4.9141,947.46,-17.998,0.026825,0,1
1648.3,-4.9143,947.46,-10.631,-0.025428,0,1
1681.8,-4.965,947.46,-2.3356,-0.0037852,0,1
1643.6,-4.9218,947.46,-21.851,-0.012858,0,1
1638.1,-4.9907,947.46,-22.23,-0.051661,0,1
1599.1,-5.0252,947.46,-10.398,0.032642,0,1
1617.3,-4.9254,947.46,41.148,-0.01373,0,1
1681.4,-5.0526,947.46,91.303,-0.011724,10.767,1
1799.9,-4.9489,968.99,120.05,0.029232,0,1
1921.5,-4.9941,947.46,55.58,-0.018668,-10.767,1
1911,-4.9862,947.46,16.497,-0.0029836,10.767,1
1954.5,-5.0001,968.99,-1.5233,0.011568,10.767,1
1908,-4.9631,968.99,-41.217,0.0032473,0,1
1872.1,-4.9936,968.99,-44.107,-0.036582,0,1
1819.8,-5.0362,968.99,-8.0366,-0.041955,0,1
1856,-5.0775,968.99,65.779,-0.048119,0,1
1951.3,-5.1325,968.99,133.44,0.011092,0,1
2122.9,-5.0553,968.99,88.122,0.039243,0,1
2127.6,-5.054,968.99,19.575,-0.026735,10.767,1
2162.1,-5.1088,990.53,33.033,-0.078891,10.767,1
2193.6,-5.2118,990.53,-7.3954,-0.061753,0,1
2147.3,-5.2323,990.53,49.973,0.0043095,0,1
2293.6,-5.2032,990.53,55.024,-0.0056144,0,1
2257.3,-5.2436,990.53,11.209,0.0082951,0,1
2316,-5.1866,990.53,80.6,0.055716,0,1
2418.5,-5.1321,990.53,158.06,0.060817,0,1
2632.1,-5.0649,990.53,271.01,0.079101,0,1
2960.5,-4.9739,990.53,242.65,0.044322,0,1
3117.4,-4.9763,990.53,181.99,-0.030864,0,1
3324.5,-5.0356,990.53,73.916,-0.018599,10.767,1
3265.2,-5.0135,1012.1,-162.52,0.033547,10.767,1
2999.5,-4.9686,1012.1,-173.3,-0.076817,0,1
2918.7,-5.1671,1012.1,-355.17,-0.13376,10.767,1
2289.1,-5.2361,1033.6,-58.766,-0.022486,10.767,1
2801.1,-5.2121,1033.6,482.31,0.048255,0,1
3253.7,-5.1396,1033.6,244.25,0.067022,0,1
3289.6,-5.0781,1033.6,-191.04,0.029843,0,1
2871.6,-5.0799,1033.6,-71.814,0.060686,0,1
3146,-4.9567,1033.6,71.299,-0.019279,10.767,1
3014.2,-5.1184,1055.1,-239.43,-0.087882,10.767,1
2667.1,-5.1324,1055.1,-106.18,-0.0083607,0,1
2801.9,-5.1352,1055.1,-18.116,-0.022206,10.767,1
2630.9,-5.1769,1076.7,-128.98,-0.086637,10.767,1
2543.9,-5.3084,1076.7,-47.847,-0.019849,0,1
2535.2,-5.2166,1076.7,-80.372,0.13007,10.767,1
2383.2,-5.0483,1098.2,-131.94,0.048022,10.767,1
2271.3,-5.1205,1098.2,18.21,0.035154,0,1
2419.6,-4.978,1098.2,306.01,0.10363,0,1
2883.3,-4.9132,1098.2,103.89,0.04167,0,1
2627.4,-4.8946,1098.2,169.17,0.043533,0,1
3221.7,-4.8262,1098.2,526.16,0.07215,0,1
3679.7,-4.7503,1098.2,399.77,0.0081202,0,1
4021.2,-4.8099,1098.2,137.24,-0.064879,0,1
3954.2,-4.8801,1098.2,-633.24,-0.068489,0,1
2754.7,-4.9469,1098.2,-664.83,0.017684,0,1
2624.5,-4.8447,1098.2,-91.787,0.030886,0,1
2571.1,-4.8851,1098.2,-52.973,-0.16468,0,1
2518.6,-5.1741,1098.2,-19.729,-0.036862,-10.767,1
2531.7,-4.9589,1076.7,-27.911,0.11172,-10.767,1
2462.8,-4.9507,1076.7,-151.94,-0.054199,0,1
2227.8,-5.0673,1076.7,-66.02,-0.082411,-10.767,1
2330.7,-5.1155,1055.1,132.88,-0.046207,-10.767,1
2493.6,-5.1597,1055.1,216.95,-0.086534,-10.767,1
2764.6,-5.2885,1033.6,132.08,0.018086,-10.767,1
2757.7,-5.1235,1033.6,-384.02,0.051669,0,1
1996.6,-5.1852,1033.6,-440.28,-0.027301,0,1
1877.2,-5.1781,1033.6,134.36,0.04706,0,1
2265.3,-5.0911,1033.6,90.019,0.011743,-10.767,1
2057.2,-5.1546,1012.1,-285.46,-0.052458,-10.767,1
1694.4,-5.196,1012.1,-309.02,-0.11415,0,1
1439.2,-5.3829,1012.1,-18.481,-0.013578,0,1
1657.4,-5.2232,1012.1,92.141,0.13902,0,1
1623.4,-5.1049,1012.1,-268.95,-0.045603,0,1
1119.5,-5.3144,1012.1,-87.575,-0.15317,0,1
1448.3,-5.4112,1012.1,361.74,0.13737,0,1
1843,-5.0396,1012.1,9.9751,0.18706,0,1
1468.2,-5.0371,1012.1,-154.28,-0.004961,0,1
1534.4,-5.0495,1012.1,-48.977,-0.035347,-10.767,1
1370.3,-5.1078,990.53,-202.5,-0.064515,-10.767,1
1129.4,-5.1786,990.53,-199.63,-0.074805,0,1
971.03,-5.2574,990.53,-95.622,-0.044952,0,1
938.2,-5.2685,990.53,-51.07,-0.075605,0,1
868.89,-5.4086,990.53,-68.396,-0.047453,0,1
801.41,-5.3634,990.53,90.289,0.077658,0,1
1049.5,-5.2533,990.53,13.911,0.02201,0,1
829.23,-5.3194,990.53,51.522,-0.13953,0,1
1152.5,-5.5324,990.53,-12.389,-0.017766,-10.767,1
804.46,-5.3549,968.99,-172.65,0.099031,-10.767,1
807.21,-5.3343,968.99,-35.431,0.057725,10.767,1
733.59,-5.2394,990.53,-119.52,0.038875,10.767,1
568.17,-5.2565,990.53,-55.699,0.070355,0,1
622.2,-5.0987,990.53,87.426,0.18747,0,1
743.02,-4.8816,990.53,6.0615,0.058895,10.767,1
634.32,-4.9809,1012.1,-185.55,-0.13925,21.533,1
371.92,-5.1601,1033.6,-133.58,-0.13072,10.767,1
367.15,-5.2424,1033.6,12.216,-0.051699,0,1
396.36,-5.2635,1033.6,-91.565,-0.074609,0,1
184.02,-5.3916,1033.6,-146.08,-0.13771,10.767,1
104.2,-5.5389,1055.1,-45.758,-0.078472,-107.67,1
92.508,-5.5485,818.26,-56.501,-0.057765,-96.899,1
-8.8054,-5.6544,861.33,-31.386,0.0026913,10.767,1
29.736,-5.5432,839.79,69.064,0.096679,-21.533,1
129.32,-5.4611,818.26,24.249,0.028201,-10.767,1
78.235,-5.4868,818.26,26.913,0.091424,-355.3,1
183.15,-5.2782,107.67,122.41,0.1389,64.6,1
323.06,-5.209,947.46,66.574,0.027677,409.13,1
316.3,-5.2229,925.93,-53.659,-0.074947,-398.36,1
215.74,-5.3589,150.73,-30.634,-0.017435,-236.87,1
255.03,-5.2578,452.2,7.6406,-0.0040301,150.73,1
231.02,-5.3669,452.2,-67.399,-0.10367,-10.767,1
120.23,-5.4651,430.66,30.442,0.0098297,-172.27,1
291.9,-5.3473,107.67,-18.13,-0.031211,-161.5,1
83.971,-5.5275,107.67,-116.7,-0.14616,172.27,1
58.511,-5.6396,452.2,-45.196,-0.063948,290.7,1
-6.4221,-5.6554,689.06,-9.0609,0.086166,118.43,1
40.389,-5.4672,689.06,97.016,0.091797,21.533,1
187.61,-5.4718,732.13,233.24,0.018248,10.767,1
506.86,-5.4307,710.6,361.15,0.20577,-21.533,1
909.91,-5.0603,689.06,202.28,0.095203,-21.533,1
911.43,-5.2403,667.53,183.14,-0.10364,-21.533,1
1276.2,-5.2675,646,191.54,0.026946,-21.533,1
