@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
28,23.136,4.6809,0.71067,538.33,516.8,0.0028041,0.0021204,113,107,0
28,23.136,4.6809,0.71067,538.33,516.8,0.0028041,0.0021204,113,107,0
19.112,14.249,5.5626,1.5923,43.066,21.533,0.00082435,0.0001406,87,81,0
19.112,14.249,5.5626,1.5923,43.066,21.533,0.00082435,0.0001406,87,81,0
20.693,15.829,5.5815,1.6113,129.2,107.67,0.00067395,0,33,27,0
20.693,15.829,5.5815,1.6113,129.2,107.67,0.00067395,0,33,27,0
26.883,22.02,5.4861,1.5158,236.87,215.33,0.0011472,0.00047323,91,85,0
26.883,22.02,5.4861,1.5158,236.87,215.33,0.0011472,0.00047323,91,85,0
20.545,15.682,5.4858,1.5155,495.26,473.73,0.00067678,2.8338e-06,48,42,0
20.545,15.682,5.4858,1.5155,495.26,473.73,0.00067678,2.8338e-06,48,42,0
23.796,18.932,5.5861,1.6159,107.67,86.133,0.0013915,0.00071755,48,42,0
23.796,18.932,5.5861,1.6159,107.67,86.133,0.0013915,0.00071755,48,42,0
75.407,70.544,5.5554,1.5852,775.2,753.66,0.0032749,0.002601,65,59,0
75.407,70.544,5.5554,1.5852,775.2,753.66,0.0032749,0.002601,65,59,0
54.118,49.254,5.3932,1.4229,796.73,775.2,0.0028082,0.0021343,118,112,0
54.118,49.254,5.3932,1.4229,796.73,775.2,0.0028082,0.0021343,118,112,0
44.68,39.817,5.6265,1.6563,818.26,796.73,0.0035228,0.0028489,47,41,0
44.68,39.817,5.6265,1.6563,818.26,796.73,0.0035228,0.0028489,47,41,0
51.351,46.488,5.6604,1.6902,775.2,753.66,0.0028752,0.0022012,70,64,0
51.351,46.488,5.6604,1.6902,775.2,753.66,0.0028752,0.0022012,70,64,0
58.48,53.616,5.6173,1.647,2627.1,2605.5,0.0042436,0.0035696,52,46,0
58.48,53.616,5.6173,1.647,2627.1,2605.5,0.0042436,0.0035696,52,46,0
59.322,54.458,5.5667,1.5965,2584,2562.5,0.0045299,0.003856,69,63,0
59.322,54.458,5.5667,1.5965,2584,2562.5,0.0045299,0.003856,69,63,0
65.282,60.419,5.575,1.6047,2627.1,2605.5,0.0047936,0.0041197,15,9,0
65.282,60.419,5.575,1.6047,2627.1,2605.5,0.0047936,0.0041197,15,9,0
67.221,62.358,5.6432,1.6729,646,624.46,0.0053412,0.0046673,59,53,0
67.221,62.358,5.6432,1.6729,646,624.46,0.0053412,0.0046673,59,53,0
68.675,63.811,5.5815,1.6112,818.26,796.73,0.0048321,0.0041582,60,54,0
68.675,63.811,5.5815,1.6112,818.26,796.73,0.0048321,0.0041582,60,54,0
68.469,63.605,5.5312,1.561,732.13,710.6,0.0049914,0.0043174,79,73,0
68.469,63.605,5.5312,1.561,732.13,710.6,0.0049914,0.0043174,79,73,0
66.281,61.417,5.5762,1.606,753.66,732.13,0.0041149,0.0034409,74,68,0
66.281,61.417,5.5762,1.606,753.66,732.13,0.0041149,0.0034409,74,68,0
68.245,63.381,5.5464,1.5761,775.2,753.66,0.0057983,0.0051243,135,129,0
68.245,63.381,5.5464,1.5761,775.2,753.66,0.0057983,0.0051243,135,129,0
60.953,56.089,5.5413,1.571,775.2,753.66,0.0037983,0.0031243,63,57,0
60.953,56.089,5.5413,1.571,775.2,753.66,0.0037983,0.0031243,63,57,0
58.166,53.302,5.5754,1.6052,818.26,796.73,0.002964,0.00229,78,72,0
58.166,53.302,5.5754,1.6052,818.26,796.73,0.002964,0.00229,78,72,0
50.376,45.513,5.6552,1.6849,21.533,0,0.0028927,0.0022188,75,69,0
50.376,45.513,5.6552,1.6849,21.533,0,0.0028927,0.0022188,75,69,0
34.463,29.599,5.447,1.4768,775.2,753.66,0.0020544,0.0013804,70,64,0
34.463,29.599,5.447,1.4768,775.2,753.66,0.0020544,0.0013804,70,64,0
27.969,23.105,5.4634,1.4932,279.93,258.4,0.0024832,0.0018092,118,112,0
27.969,23.105,5.4634,1.4932,279.93,258.4,0.0024832,0.0018092,118,112,0
23.868,19.005,5.3904,1.4202,775.2,753.66,0.0014282,0.00075429,114,108,0
23.868,19.005,5.3904,1.4202,775.2,753.66,0.0014282,0.00075429,114,108,0
21.36,16.496,5.5423,1.572,366.06,344.53,0.00095235,0.0002784,112,106,0
21.36,16.496,5.5423,1.572,366.06,344.53,0.00095235,0.0002784,112,106,0
21.081,16.218,5.4156,1.4453,215.33,193.8,0.0010166,0.00034261,56,50,0
21.081,16.218,5.4156,1.4453,215.33,193.8,0.0010166,0.00034261,56,50,0
18.914,14.051,5.4846,1.5143,129.2,107.67,0.00070935,3.5399e-05,50,44,0
18.914,14.051,5.4846,1.5143,129.2,107.67,0.00070935,3.5399e-05,50,44,0
18.164,13.3,5.5027,1.5324,129.2,107.67,0.00077908,0.00010513,39,33,0
18.164,13.3,5.5027,1.5324,129.2,107.67,0.00077908,0.00010513,39,33,0
17.901,13.037,5.625,1.6548,129.2,107.67,0.00064668,0,80,74,0
17.901,13.037,5.625,1.6548,129.2,107.67,0.00064668,0,80,74,0
18.801,13.938,5.4618,1.4915,236.87,215.33,0.00077578,0.0001291,120,114,0
18.801,13.938,5.4618,1.4915,236.87,215.33,0.00077578,0.0001291,120,114,0
19.441,14.578,5.5703,1.6001,129.2,107.67,0.00068012,3.3436e-05,72,66,0
19.441,14.578,5.5703,1.6001,129.2,107.67,0.00068012,3.3436e-05,72,66,0
20.24,15.376,5.6106,1.6404,86.133,64.6,0.00092897,0.00028228,77,71,0
20.24,15.376,5.6106,1.6404,86.133,64.6,0.00092897,0.00028228,77,71,0
20.703,15.839,5.6791,1.7088,193.8,172.27,0.00095549,0.00030881,33,27,0
20.703,15.839,5.6791,1.7088,193.8,172.27,0.00095549,0.00030881,33,27,0
19.804,14.94,5.6423,1.6721,107.67,86.133,0.00078349,0.0001368,41,35,0
19.804,14.94,5.6423,1.6721,107.67,86.133,0.00078349,0.0001368,41,35,0
17.741,12.878,5.5542,1.5839,107.67,86.133,0.00056896,0,79,73,0
17.741,12.878,5.5542,1.5839,107.67,86.133,0.00056896,0,79,73,0
17.798,12.935,5.616,1.6457,21.533,0,0.00064117,7.2203e-05,44,38,0
17.798,12.935,5.616,1.6457,21.533,0,0.00064117,7.2203e-05,44,38,0
22.661,17.798,5.6479,1.6777,107.67,86.133,0.00090526,0.0003363,133,127,0
22.661,17.798,5.6479,1.6777,107.67,86.133,0.00090526,0.0003363,133,127,0
20.934,16.071,5.5763,1.6061,21.533,0,0.00091207,0.0003431,95,89,0
20.934,16.071,5.5763,1.6061,21.533,0,0.00091207,0.0003431,95,89,0
18.814,13.95,5.636,1.6658,21.533,0,0.00077858,0.00020962,59,53,0
18.814,13.95,5.636,1.6658,21.533,0,0.00077858,0.00020962,59,53,0
19.958,15.094,5.562,1.5918,279.93,258.4,0.0012014,0.00063241,127,121,0
19.958,15.094,5.562,1.5918,279.93,258.4,0.0012014,0.00063241,127,121,0
25.058,20.194,5.4809,1.5106,602.93,581.4,0.00096055,0.00039158,36,30,0
25.058,20.194,5.4809,1.5106,602.93,581.4,0.00096055,0.00039158,36,30,0
68.396,63.533,5.2867,1.3165,624.46,602.93,0.02261,0.022041,95,89,0
68.396,63.533,5.2867,1.3165,624.46,602.93,0.02261,0.022041,95,89,0
79.061,74.198,4.9195,0.94929,667.53,646,0.042097,0.041528,83,77,0
79.061,74.198,4.9195,0.94929,667.53,646,0.042097,0.041528,83,77,0
220.87,216,4.6718,0.70152,710.6,689.06,0.047487,0.046918,76,70,0
220.87,216,4.6718,0.70152,710.6,689.06,0.047487,0.046918,76,70,0
43.111,41.369,4.8675,1.2776,646,624.46,0.0065334,0.0059645,14,4,0
43.111,41.369,4.8675,1.2776,646,624.46,0.0065334,0.0059645,14,4,0
62.97,61.228,4.5185,0.92854,602.93,581.4,0.0071957,0.0066268,12,0,0
62.97,61.228,4.5185,0.92854,602.93,581.4,0.0071957,0.0066268,12,0,0
39.678,37.937,4.2858,0.69591,581.4,559.86,0.0057375,0.0051686,15,3,0
39.678,37.937,4.2858,0.69591,581.4,559.86,0.0057375,0.0051686,15,3,0
30.873,29.131,4.8013,1.2114,602.93,581.4,0.0030934,0.0025245,96,84,0
30.873,29.131,4.8013,1.2114,602.93,581.4,0.0030934,0.0025245,96,84,0
24.517,22.775,5.1209,1.531,559.86,538.33,0.0012634,0.00069439,110,98,0
24.517,22.775,5.1209,1.531,559.86,538.33,0.0012634,0.00069439,110,98,0
22.675,20.934,5.2434,1.6535,581.4,559.86,0.0010248,0.00045588,100,88,0
22.675,20.934,5.2434,1.6535,581.4,559.86,0.0010248,0.00045588,100,88,0
20.963,19.222,5.1975,1.6076,602.93,581.4,0.0016808,0.0011118,21,9,0
20.963,19.222,5.1975,1.6076,602.93,581.4,0.0016808,0.0011118,21,9,0
20.182,18.441,5.5315,1.9416,107.67,86.133,0.00080415,0.00023518,98,86,0
20.182,18.441,5.5315,1.9416,107.67,86.133,0.00080415,0.00023518,98,86,0
39.978,38.237,5.3791,1.7892,818.26,796.73,0.0012322,0.00066328,11,0,0
39.978,38.237,5.3791,1.7892,818.26,796.73,0.0012322,0.00066328,11,0,0
28.683,26.942,5.5537,1.9638,258.4,236.87,0.0014488,0.00087984,134,123,0
28.683,26.942,5.5537,1.9638,258.4,236.87,0.0014488,0.00087984,134,123,0
30.921,29.18,5.6645,2.0746,8484.1,8462.5,0.002635,0.0020661,15,4,0
30.921,29.18,5.6645,2.0746,8484.1,8462.5,0.002635,0.0020661,15,4,0
66.71,64.968,5.4467,1.8568,839.79,818.26,0.0044649,0.0038959,123,112,0
66.71,64.968,5.4467,1.8568,839.79,818.26,0.0044649,0.0038959,123,112,0
51.242,49.5,5.5961,2.0061,818.26,796.73,0.0021347,0.0015657,109,98,0
51.242,49.5,5.5961,2.0061,818.26,796.73,0.0021347,0.0015657,109,98,0
50.905,49.163,5.6684,2.0785,667.53,646,0.002943,0.002374,95,84,0
50.905,49.163,5.6684,2.0785,667.53,646,0.002943,0.002374,95,84,0
55.358,53.616,5.685,2.0951,2411.7,2390.2,0.0031527,0.0025837,13,2,0
55.358,53.616,5.685,2.0951,2411.7,2390.2,0.0031527,0.0025837,13,2,0
59.083,57.341,5.6472,2.0572,2454.8,2433.3,0.0039105,0.0033416,133,122,0
59.083,57.341,5.6472,2.0572,2454.8,2433.3,0.0039105,0.0033416,133,122,0
56.644,54.903,5.6817,2.0918,882.86,861.33,0.0034871,0.0029181,59,48,0
56.644,54.903,5.6817,2.0918,882.86,861.33,0.0034871,0.0029181,59,48,0
57.217,55.475,5.6024,2.0125,667.53,646,0.0032307,0.0026617,89,78,0
57.217,55.475,5.6024,2.0125,667.53,646,0.0032307,0.0026617,89,78,0
54.754,53.012,5.5745,1.9846,2691.7,2670.1,0.0031164,0.0025474,64,53,0
54.754,53.012,5.5745,1.9846,2691.7,2670.1,0.0031164,0.0025474,64,53,0
55.914,54.172,5.5903,2.0004,2691.7,2670.1,0.0048429,0.0042739,16,5,0
55.914,54.172,5.5903,2.0004,2691.7,2670.1,0.0048429,0.0042739,16,5,0
46.859,45.118,5.5608,1.9709,775.2,753.66,0.0024579,0.0018889,64,53,0
46.859,45.118,5.5608,1.9709,775.2,753.66,0.0024579,0.0018889,64,53,0
45.659,43.917,5.6019,2.012,796.73,775.2,0.0021278,0.0015588,78,67,0
45.659,43.917,5.6019,2.012,796.73,775.2,0.0021278,0.0015588,78,67,0
36.042,34.3,5.5813,1.9914,882.86,861.33,0.0020676,0.0014986,85,74,0
36.042,34.3,5.5813,1.9914,882.86,861.33,0.0020676,0.0014986,85,74,0
33.223,31.482,5.6136,2.0237,150.73,129.2,0.0014032,0.00083428,50,39,0
33.223,31.482,5.6136,2.0237,150.73,129.2,0.0014032,0.00083428,50,39,0
29.529,27.788,5.4835,1.8936,516.8,495.26,0.0017512,0.0011823,53,42,0
29.529,27.788,5.4835,1.8936,516.8,495.26,0.0017512,0.0011823,53,42,0
25.77,24.028,5.4428,1.8529,796.73,775.2,0.0016336,0.0010647,106,95,0
25.77,24.028,5.4428,1.8529,796.73,775.2,0.0016336,0.0010647,106,95,0
23.683,21.942,5.5806,1.9906,21.533,0,0.0011502,0.00058128,63,52,0
23.683,21.942,5.5806,1.9906,21.533,0,0.0011502,0.00058128,63,52,0
21.461,19.719,5.6461,2.0562,215.33,193.8,0.00096805,0.00039909,54,43,0
21.461,19.719,5.6461,2.0562,215.33,193.8,0.00096805,0.00039909,54,43,0
21.234,19.493,5.6607,2.0708,43.066,21.533,0.00061992,5.0959e-05,39,28,0
21.234,19.493,5.6607,2.0708,43.066,21.533,0.00061992,5.0959e-05,39,28,0
3.0711,1.3295,4.965,1.375,344.53,323,0.00014133,0,77,66,0
3.0711,1.3295,4.965,1.375,344.53,323,0.00014133,0,77,66,0
103.5,0,4.9653,0,21.533,0,0.012796,0,42,0,0
103.5,0,4.9653,0,21.533,0,0.012796,0,42,0,0
122.17,18.663,4.8974,0,21.533,0,0.019834,0.0070376,58,16,0
122.17,18.663,4.8974,0,21.533,0,0.019834,0.0070376,58,16,0
141.67,38.167,4.8065,0,43.066,21.533,0.019905,0.0071085,92,50,0
141.67,38.167,4.8065,0,43.066,21.533,0.019905,0.0071085,92,50,0
15.727,0,5.1412,0.33475,21.533,0,0.011615,0,49,7,0
15.727,0,5.1412,0.33475,21.533,0,0.011615,0,49,7,0
30.413,14.686,5.2359,0.42939,21.533,0,0.016635,0.0050201,91,49,0
30.413,14.686,5.2359,0.42939,21.533,0,0.016635,0.0050201,91,49,0
15.8,0.072851,5.1152,0.30869,21.533,0,0.0082643,0,98,56,0
15.8,0.072851,5.1152,0.30869,21.533,0,0.0082643,0,98,56,0
107.75,92.018,4.9633,0.1568,21.533,0,0.013533,0.005269,87,45,0
107.75,92.018,4.9633,0.1568,21.533,0,0.013533,0.005269,87,45,0
143,127.28,4.9554,0.14889,21.533,0,0.016485,0.0082208,86,44,0
143,127.28,4.9554,0.14889,21.533,0,0.016485,0.0082208,86,44,0
256.56,240.84,4.9704,0.16392,43.066,21.533,0.019025,0.010761,86,44,0
256.56,240.84,4.9704,0.16392,43.066,21.533,0.019025,0.010761,86,44,0
160.45,144.73,5.0738,0.26728,21.533,0,0.026696,0.018432,94,52,0
160.45,144.73,5.0738,0.26728,21.533,0,0.026696,0.018432,94,52,0
337.78,322.05,4.8314,0.024883,21.533,0,0.039024,0.03076,87,45,0
337.78,322.05,4.8314,0.024883,21.533,0,0.039024,0.03076,87,45,0
42.112,0,5.1297,0.7814,107.67,86.133,0.013999,0.00098933,125,95,0
42.112,0,5.1297,0.7814,107.67,86.133,0.013999,0.00098933,125,95,0
87.311,45.198,4.9791,0.63075,107.67,86.133,0.011113,0,28,0,0
87.311,45.198,4.9791,0.63075,107.67,86.133,0.011113,0,28,0,0
133.45,91.335,4.7804,0.43211,150.73,129.2,0.018486,0.0073732,63,35,0
133.45,91.335,4.7804,0.43211,150.73,129.2,0.018486,0.0073732,63,35,0
168.1,125.98,4.7429,0.39461,86.133,64.6,0.014976,0.0038624,116,88,0
168.1,125.98,4.7429,0.39461,86.133,64.6,0.014976,0.0038624,116,88,0
257.72,215.61,4.6999,0.35164,129.2,107.67,0.015084,0.0039705,96,68,0
257.72,215.61,4.6999,0.35164,129.2,107.67,0.015084,0.0039705,96,68,0
176.99,134.88,4.8494,0.50108,129.2,107.67,0.011808,0.00069497,89,61,0
176.99,134.88,4.8494,0.50108,129.2,107.67,0.011808,0.00069497,89,61,0
72.943,30.831,5.1499,0.79217,107.67,86.133,0.0095092,0,47,19,0
72.943,30.831,5.1499,0.79217,107.67,86.133,0.0095092,0,47,19,0
110.63,68.52,5.1076,0.7279,107.67,86.133,0.015788,0.0062789,113,85,0
110.63,68.52,5.1076,0.7279,107.67,86.133,0.015788,0.0062789,113,85,0
87.849,45.737,5.0809,0.69559,129.2,107.67,0.014557,0.0050473,110,82,0
87.849,45.737,5.0809,0.69559,129.2,107.67,0.014557,0.0050473,110,82,0
66.84,24.728,5.1712,0.78598,107.67,86.133,0.015087,0.0055777,123,95,0
66.84,24.728,5.1712,0.78598,107.67,86.133,0.015087,0.0055777,123,95,0
74.385,32.273,5.1118,0.7265,86.133,64.6,0.014228,0.0047188,141,113,0
74.385,32.273,5.1118,0.7265,86.133,64.6,0.014228,0.0047188,141,113,0
34.352,0,5.2621,0.86646,86.133,64.6,0.01483,0.0053213,42,14,0
34.352,0,5.2621,0.86646,86.133,64.6,0.01483,0.0053213,42,14,0
176.25,141.9,4.9465,0.52325,129.2,107.67,0.016434,0.006925,52,24,0
176.25,141.9,4.9465,0.52325,129.2,107.67,0.016434,0.006925,52,24,0
228.84,194.49,4.6944,0.25262,344.53,323,0.014907,0.0053975,72,44,0
228.84,194.49,4.6944,0.25262,344.53,323,0.014907,0.0053975,72,44,0
59.504,25.152,5.0768,0.63504,107.67,86.133,0.01062,0.0011111,67,39,0
59.504,25.152,5.0768,0.63504,107.67,86.133,0.01062,0.0011111,67,39,0
39.017,4.665,5.0678,0.5265,86.133,64.6,0.013949,0.0044399,32,4,0
39.017,4.665,5.0678,0.5265,86.133,64.6,0.013949,0.0044399,32,4,0
61.753,27.401,5.0484,0.50708,107.67,86.133,0.011027,0.0015178,19,0,0
61.753,27.401,5.0484,0.50708,107.67,86.133,0.011027,0.0015178,19,0,0
9.2676,0,5.1396,0.59827,129.2,107.67,0.010044,0.00053512,101,82,0
9.2676,0,5.1396,0.59827,129.2,107.67,0.010044,0.00053512,101,82,0
19.074,9.8061,5.0868,0.5455,129.2,107.67,0.013902,0.0043932,54,35,0
19.074,9.8061,5.0868,0.5455,129.2,107.67,0.013902,0.0043932,54,35,0
59.825,50.557,4.9565,0.41522,107.67,86.133,0.011465,0.0019554,70,51,0
59.825,50.557,4.9565,0.41522,107.67,86.133,0.011465,0.0019554,70,51,0
53.866,44.599,4.9806,0.43922,86.133,64.6,0.010429,0.00092014,46,27,0
53.866,44.599,4.9806,0.43922,86.133,64.6,0.010429,0.00092014,46,27,0
0.033801,0,5.2094,0.66812,107.67,86.133,0.01259,0.0030806,38,19,0
0.033801,0,5.2094,0.66812,107.67,86.133,0.01259,0.0030806,38,19,0
103.83,103.8,4.9182,0.37686,107.67,86.133,0.011576,0.0020672,6,0,0
103.83,103.8,4.9182,0.37686,107.67,86.133,0.011576,0.0020672,6,0,0
73.771,73.737,4.9377,0.39638,21.533,0,0.014588,0.005079,56,50,0
73.771,73.737,4.9377,0.39638,21.533,0,0.014588,0.005079,56,50,0
14.859,14.825,5.0283,0.48692,86.133,64.6,0.012293,0.0027834,78,72,0
14.859,14.825,5.0283,0.48692,86.133,64.6,0.012293,0.0027834,78,72,0
12.949,12.916,5.0668,0.52545,129.2,107.67,0.012425,0.0029155,142,136,0
12.949,12.916,5.0668,0.52545,129.2,107.67,0.012425,0.0029155,142,136,0
1.169,1.1352,5.1525,0.61118,129.2,107.67,0.011969,0.0024599,131,125,0
1.169,1.1352,5.1525,0.61118,129.2,107.67,0.011969,0.0024599,131,125,0
0.46989,0.43609,5.1517,0.61034,107.67,86.133,0.013216,0.0037063,21,15,0
0.46989,0.43609,5.1517,0.61034,107.67,86.133,0.013216,0.0037063,21,15,0
135.57,135.54,4.8972,0.35591,64.6,43.066,0.010008,0.00049872,107,101,0
135.57,135.54,4.8972,0.35591,64.6,43.066,0.010008,0.00049872,107,101,0
117.9,117.87,4.8731,0.33173,107.67,86.133,0.01377,0.0042612,20,14,0
117.9,117.87,4.8731,0.33173,107.67,86.133,0.01377,0.0042612,20,14,0
56.239,56.205,5.2003,0.65896,107.67,86.133,0.021578,0.012069,92,86,0
56.239,56.205,5.2003,0.65896,107.67,86.133,0.021578,0.012069,92,86,0
114.26,114.23,5.2081,0.66675,129.2,107.67,0.021255,0.011745,82,76,0
114.26,114.23,5.2081,0.66675,129.2,107.67,0.021255,0.011745,82,76,0
279.08,279.05,4.8558,0.29747,21.533,0,0.020973,0.011464,120,114,0
279.08,279.05,4.8558,0.29747,21.533,0,0.020973,0.011464,120,114,0
165.22,165.19,4.9128,0.35448,129.2,107.67,0.025883,0.016374,77,71,0
165.22,165.19,4.9128,0.35448,129.2,107.67,0.025883,0.016374,77,71,0
143.81,143.78,4.9536,0.39531,107.67,86.133,0.020772,0.011263,75,69,0
143.81,143.78,4.9536,0.39531,107.67,86.133,0.020772,0.011263,75,69,0
107.23,107.2,5.003,0.44467,43.066,21.533,0.019956,0.010446,84,78,0
107.23,107.2,5.003,0.44467,43.066,21.533,0.019956,0.010446,84,78,0
169.79,169.76,4.8852,0.32693,21.533,0,0.027222,0.017713,83,77,0
169.79,169.76,4.8852,0.32693,21.533,0,0.027222,0.017713,83,77,0
339.78,339.75,4.6987,0.14043,21.533,0,0.021911,0.012402,39,33,0
339.78,339.75,4.6987,0.14043,21.533,0,0.021911,0.012402,39,33,0
294.18,294.15,4.7334,0.1751,323,301.46,0.026326,0.016817,83,77,0
294.18,294.15,4.7334,0.1751,323,301.46,0.026326,0.016817,83,77,0
88.788,88.754,5.1075,0.54915,86.133,64.6,0.018375,0.0088657,81,75,0
88.788,88.754,5.1075,0.54915,86.133,64.6,0.018375,0.0088657,81,75,0
90.505,90.472,5.1101,0.55182,21.533,0,0.0176,0.0080904,86,80,0
90.505,90.472,5.1101,0.55182,21.533,0,0.0176,0.0080904,86,80,0
58.951,58.917,5.224,0.66571,21.533,0,0.017948,0.008439,123,117,0
58.951,58.917,5.224,0.66571,21.533,0,0.017948,0.008439,123,117,0
170.69,170.66,4.9751,0.41674,21.533,0,0.022197,0.012688,40,34,0
170.69,170.66,4.9751,0.41674,21.533,0,0.022197,0.012688,40,34,0
106.29,106.25,5.1462,0.58793,21.533,0,0.013943,0.0044333,80,74,0
106.29,106.25,5.1462,0.58793,21.533,0,0.013943,0.0044333,80,74,0
158.97,158.94,5.0392,0.48088,107.67,86.133,0.017753,0.0082436,117,111,0
158.97,158.94,5.0392,0.48088,107.67,86.133,0.017753,0.0082436,117,111,0
195.95,195.92,4.9804,0.42213,129.2,107.67,0.015808,0.0062985,88,82,0
195.95,195.92,4.9804,0.42213,129.2,107.67,0.015808,0.0062985,88,82,0
198.63,198.59,4.9437,0.38543,129.2,107.67,0.020938,0.011429,78,72,0
198.63,198.59,4.9437,0.38543,129.2,107.67,0.020938,0.011429,78,72,0
143.71,143.68,4.9365,0.3782,107.67,86.133,0.017971,0.0084617,81,75,0
143.71,143.68,4.9365,0.3782,107.67,86.133,0.017971,0.0084617,81,75,0
245.19,245.15,4.8013,0.24298,129.2,107.67,0.020149,0.01064,78,72,0
245.19,245.15,4.8013,0.24298,129.2,107.67,0.020149,0.01064,78,72,0
47.314,47.28,5.1185,0.56019,43.066,21.533,0.014734,0.0052244,77,71,0
47.314,47.28,5.1185,0.56019,43.066,21.533,0.014734,0.0052244,77,71,0
107.66,107.63,5.0064,0.44807,86.133,64.6,0.019575,0.010066,77,71,0
107.66,107.63,5.0064,0.44807,86.133,64.6,0.019575,0.010066,77,71,0
122.47,122.44,4.9922,0.43394,43.066,21.533,0.014546,0.0050367,99,93,0
122.47,122.44,4.9922,0.43394,43.066,21.533,0.014546,0.0050367,99,93,0
55.903,55.869,5.1277,0.56937,107.67,86.133,0.015579,0.0060701,80,74,0
55.903,55.869,5.1277,0.56937,107.67,86.133,0.015579,0.0060701,80,74,0
82.223,82.19,5.0731,0.51477,107.67,86.133,0.018367,0.0088581,82,76,0
82.223,82.19,5.0731,0.51477,107.67,86.133,0.018367,0.0088581,82,76,0
58.512,58.478,5.1514,0.59308,21.533,0,0.016088,0.0065785,81,75,0
58.512,58.478,5.1514,0.59308,21.533,0,0.016088,0.0065785,81,75,0
85.703,85.669,5.0988,0.54046,21.533,0,0.015865,0.0063553,81,75,0
85.703,85.669,5.0988,0.54046,21.533,0,0.015865,0.0063553,81,75,0
99.017,98.984,5.0606,0.50226,21.533,0,0.017421,0.0079119,78,72,0
99.017,98.984,5.0606,0.50226,21.533,0,0.017421,0.0079119,78,72,0
241.87,241.84,4.8027,0.24441,21.533,0,0.017107,0.0075973,33,27,0
241.87,241.84,4.8027,0.24441,21.533,0,0.017107,0.0075973,33,27,0
94.075,94.041,5.1086,0.55028,107.67,86.133,0.01782,0.0083111,54,48,0
94.075,94.041,5.1086,0.55028,107.67,86.133,0.01782,0.0083111,54,48,0
191.72,191.69,4.8743,0.31602,43.066,21.533,0.015553,0.0060438,79,73,0
191.72,191.69,4.8743,0.31602,43.066,21.533,0.015553,0.0060438,79,73,0
253.72,253.69,4.7896,0.23132,21.533,0,0.018341,0.0088315,78,72,0
253.72,253.69,4.7896,0.23132,21.533,0,0.018341,0.0088315,78,72,0
118.49,118.46,4.9934,0.43507,21.533,0,0.017226,0.0077169,36,30,0
118.49,118.46,4.9934,0.43507,21.533,0,0.017226,0.0077169,36,30,0
142.03,142,5.0212,0.46285,129.2,107.67,0.01655,0.0070411,123,117,0
142.03,142,5.0212,0.46285,129.2,107.67,0.01655,0.0070411,123,117,0
209.55,209.52,4.9334,0.3751,21.533,0,0.019018,0.0095088,80,74,0
209.55,209.52,4.9334,0.3751,21.533,0,0.019018,0.0095088,80,74,0
183.08,183.05,4.996,0.43765,21.533,0,0.022827,0.013318,78,72,0
183.08,183.05,4.996,0.43765,21.533,0,0.022827,0.013318,78,72,0
309.95,309.92,4.9688,0.41047,129.2,107.67,0.018565,0.0090561,51,45,0
309.95,309.92,4.9688,0.41047,129.2,107.67,0.018565,0.0090561,51,45,0
433.32,433.29,4.8907,0.33244,86.133,64.6,0.019907,0.010398,113,107,0
433.32,433.29,4.8907,0.33244,86.133,64.6,0.019907,0.010398,113,107,0
189.14,141.82,4.8809,0.22156,107.67,86.133,0.014595,0.0015278,56,50,0
189.14,141.82,4.8809,0.22156,107.67,86.133,0.014595,0.0015278,56,50,0
186.56,139.25,4.9012,0.24189,129.2,107.67,0.014438,0.0013711,76,70,0
186.56,139.25,4.9012,0.24189,129.2,107.67,0.014438,0.0013711,76,70,0
126.47,79.159,4.9975,0.33819,129.2,107.67,0.013923,0.00085576,72,66,0
126.47,79.159,4.9975,0.33819,129.2,107.67,0.013923,0.00085576,72,66,0
195.71,148.4,4.9175,0.25822,107.67,86.133,0.012536,0,61,55,0
195.71,148.4,4.9175,0.25822,107.67,86.133,0.012536,0,61,55,0
166.12,118.81,4.9282,0.26891,21.533,0,0.012898,0.00036176,78,72,0
166.12,118.81,4.9282,0.26891,21.533,0,0.012898,0.00036176,78,72,0
154.67,107.36,4.924,0.26473,129.2,107.67,0.018055,0.005519,38,32,0
154.67,107.36,4.924,0.26473,129.2,107.67,0.018055,0.005519,38,32,0
92.467,45.153,4.9331,0.27377,107.67,86.133,0.0098976,0,49,43,0
92.467,45.153,4.9331,0.27377,107.67,86.133,0.0098976,0,49,43,0
244.78,197.47,4.7877,0.12843,129.2,107.67,0.016677,0.0067793,44,38,0
244.78,197.47,4.7877,0.12843,129.2,107.67,0.016677,0.0067793,44,38,0
114.34,67.024,4.9552,0.29587,107.67,86.133,0.015892,0.0059946,99,93,0
114.34,67.024,4.9552,0.29587,107.67,86.133,0.015892,0.0059946,99,93,0
135.61,88.292,4.9466,0.28729,21.533,0,0.017869,0.0079718,57,51,0
