@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.097151,0.096601,32,22,1
0.096475,0.095925,32,22,1
0.097117,0.096566,11,1,1
0.094063,0.093513,11,1,1
0.12595,0.1254,11,1,1
0.12107,0.12052,12,2,1
0.10872,0.10817,12,2,1
0.1103,0.10975,13,3,1
0.10322,0.10267,13,3,1
0.11495,0.1144,12,2,1
0.10329,0.10274,12,2,1
0.10805,0.1075,12,2,1
0.11256,0.11201,12,2,1
0.094147,0.093596,33,23,1
0.099196,0.098646,33,23,1
0.10756,0.10701,33,23,1
0.12359,0.12303,12,2,1
0.13002,0.12947,12,2,1
0.12489,0.12434,12,2,1
0.089249,0.088698,11,1,1
0.11405,0.1135,12,2,1
0.097284,0.096733,12,2,1
0.10042,0.099872,12,2,1
0.10056,0.10001,13,3,1
0.089911,0.08936,44,34,1
0.050112,0.049562,31,21,1
0.040673,0.040122,20,10,1
0.028526,0.027975,13,3,1
0.025937,0.025386,62,52,1
0.033619,0.033068,16,6,1
0.08074,0.08019,10,0,1
0.077716,0.077166,8,0,1
0.11865,0.1181,92,84,1
0.13059,0.13004,21,13,1
0.14925,0.1487,23,15,1
0.11957,0.11902,25,17,1
0.12907,0.12852,27,19,1
0.13734,0.13679,29,21,1
0.1354,0.13485,30,22,1
0.13481,0.13426,30,22,1
0.12354,0.12299,30,22,1
0.13581,0.13526,30,22,1
0.12307,0.12252,30,22,1
0.13552,0.13497,30,22,1
0.12536,0.12481,30,22,1
0.1277,0.12715,30,22,1
0.13202,0.13147,30,22,1
0.13763,0.13708,30,22,1
0.12853,0.12798,30,22,1
0.1314,0.13085,30,22,1
0.12809,0.12754,30,22,1
0.13243,0.13188,30,22,1
0.13313,0.13258,30,22,1
0.13217,0.13162,30,22,1
0.12267,0.12212,30,22,1
0.14028,0.13973,30,22,1
0.1405,0.13995,30,22,1
0.13221,0.13166,30,22,1
0.12634,0.12579,30,22,1
0.13061,0.13006,30,22,1
0.13469,0.13414,30,22,1
0.13556,0.13501,30,22,1
0.13188,0.13133,31,23,1
0.12917,0.12862,31,23,1
0.12869,0.12814,31,23,1
0.13305,0.1325,32,24,1
0.1396,0.13905,32,24,1
0.13862,0.13806,32,24,1
0.13042,0.12987,32,24,1
0.1361,0.13555,33,25,1
0.13891,0.13836,33,25,1
0.12664,0.12609,33,25,1
0.13035,0.1298,34,26,1
0.12515,0.1246,34,26,1
0.12551,0.12496,34,26,1
0.12381,0.12326,34,26,1
0.12653,0.12598,34,26,1
0.12932,0.12877,34,26,1
0.12039,0.11984,35,27,1
0.12293,0.12238,35,27,1
0.13222,0.13167,35,27,1
0.12254,0.12199,35,27,1
0.12175,0.1212,36,28,1
0.13159,0.13104,36,28,1
0.13038,0.12983,36,28,1
0.12289,0.12234,37,29,1
0.11901,0.11846,38,30,1
0.10789,0.10734,39,31,1
0.094672,0.094122,40,32,1
0.083868,0.083317,40,32,1
0.084133,0.083582,40,32,1
0.082422,0.081871,41,33,1
0.085587,0.085036,41,33,1
0.090302,0.089751,42,34,1
0.084838,0.084287,42,34,1
0.079206,0.078656,43,35,1
0.075352,0.074802,44,36,1
0.083543,0.082993,45,37,1
0.074753,0.074202,46,38,1
0.064294,0.063743,47,39,1
0.059952,0.059402,48,40,1
0.042906,0.042356,48,40,1
0.042836,0.042285,46,38,1
0.028949,0.028399,44,36,1
0.0096219,0.0090714,81,73,1
0.013934,0.013383,18,10,1
0.012348,0.011798,99,91,1
0.012472,0.011921,101,93,1
0.0087009,0.0081504,44,36,1
0.0071904,0.0066399,45,37,0
0.0040595,0.003509,42,34,0
0.0038202,0.0032696,43,35,0
0.0052624,0.0047118,44,36,0
0.0048718,0.0043213,45,37,0
0.0049757,0.0044252,42,34,0
0.004522,0.0039715,44,36,0
0.0041245,0.003574,45,37,0
0.0023797,0.0018291,42,34,0
0.0030869,0.0025364,44,36,0
0.0016481,0.0010976,42,34,0
0.0013473,0.00079678,44,36,0
0.0011191,0.0005686,38,30,0
0.00098397,0.00043346,146,138,0
0.0091515,0.008601,67,59,1
0.018219,0.017669,75,67,1
0.022782,0.022231,73,65,1
0.023893,0.023342,71,63,1
0.024811,0.024261,70,62,1
0.026475,0.025924,69,61,1
0.028247,0.027696,69,61,1
0.029525,0.028975,69,61,1
0.029635,0.029085,68,60,1
0.030248,0.029698,69,61,1
0.030227,0.029676,68,60,1
0.030905,0.030355,67,59,1
0.030079,0.029529,67,59,1
0.031554,0.031004,66,58,1
0.033279,0.032729,65,57,1
0.03299,0.032439,64,56,1
0.033948,0.033398,65,57,1
0.034106,0.033555,65,57,1
0.034345,0.033795,65,57,1
0.031778,0.031227,65,57,1
0.030729,0.030179,65,57,1
0.031357,0.030806,65,57,1
0.029228,0.028678,64,56,1
0.032378,0.031828,63,55,1
0.031547,0.030996,63,55,1
0.032815,0.032264,63,55,1
0.033014,0.032464,64,56,1
0.034586,0.034035,64,56,1
0.032624,0.032074,65,57,1
0.029745,0.029194,65,57,1
0.027937,0.027386,66,58,1
0.021497,0.020946,121,113,1
0.020662,0.020111,61,53,1
0.013885,0.013335,61,53,1
0.007841,0.0072905,65,57,1
0.0043762,0.0038257,124,116,1
0.0020023,0.0014518,108,100,1
0.0027708,0.0022203,118,110,1
0.0023288,0.0017783,67,59,1
0.0037662,0.0032157,86,78,1
0.0025566,0.002006,107,99,1
0.0026798,0.0021293,61,53,1
0.0037,0.0031495,62,54,1
0.014148,0.013597,52,44,1
0.036514,0.035963,63,55,1
0.05246,0.051909,60,52,1
0.068012,0.067462,58,50,1
0.087866,0.087315,60,52,1
0.066304,0.065754,64,56,1
0.10316,0.10261,67,59,1
0.067472,0.066921,69,61,1
0.047114,0.046564,90,82,1
0.046573,0.046022,87,79,1
0.037489,0.036939,98,90,1
0.027051,0.026501,39,31,1
0.030842,0.030291,75,67,1
0.026403,0.025853,75,67,1
0.015528,0.014977,42,34,1
0.010762,0.010211,129,121,1
0.0077734,0.0072229,92,84,1
0.0082177,0.0076672,61,53,0
0.0089007,0.0083502,65,57,0
0.0092398,0.0086893,68,60,0
0.0069791,0.0064286,118,110,0
0.0084051,0.0078546,112,104,0
0.0083144,0.0077639,67,59,0
0.0082497,0.0076992,63,55,0
0.008349,0.0077985,17,9,0
0.0085006,0.0079501,61,53,0
0.0053841,0.0048336,34,26,0
0.0078003,0.0072498,35,27,0
0.0057514,0.0052009,71,63,0
0.0034763,0.0029258,74,66,0
0.0031535,0.002603,85,77,0
0.0023687,0.0018182,70,62,0
0.0014657,0.00091519,61,53,0
0.0013899,0.0008394,67,59,0
0.0013979,0.00084742,70,62,0
0.00075904,0.00020852,119,111,0
0.0012727,0.00072215,114,106,0
0.00073116,0.00018064,113,105,0
0.00082137,0.00027085,76,68,0
0.0018976,0.0013382,23,15,0
0.0032754,0.0025442,81,73,0
0.0025899,0.0018588,60,52,0
0.0030328,0.0023016,14,6,0
0.0012951,0.00056393,65,57,0
0.0012205,0.00048936,141,133,0
0.0092704,0.0085392,92,84,1
0.027431,0.0267,98,90,1
0.049945,0.049214,27,19,1
0.0663,0.065569,26,18,1
0.11153,0.11079,33,25,1
0.1462,0.14547,32,24,1
0.16927,0.16854,32,24,1
0.23362,0.23289,31,23,1
0.22695,0.22622,30,22,1
0.24229,0.24156,29,21,1
0.25284,0.25211,28,20,1
0.25066,0.24993,27,19,1
0.23696,0.23623,27,19,1
0.26728,0.26655,26,18,1
0.24591,0.24518,26,18,1
0.26096,0.26023,25,17,1
0.24673,0.246,25,17,1
0.21603,0.2153,25,17,1
0.22269,0.22196,25,17,1
0.20102,0.20029,25,17,1
0.23124,0.23051,24,16,1
0.1962,0.19547,24,16,1
0.21239,0.21166,24,16,1
0.22721,0.22648,24,16,1
0.20478,0.20405,24,16,1
0.21223,0.2115,24,16,1
0.22593,0.2252,24,16,1
0.20786,0.20713,24,16,1
0.18453,0.1838,23,15,1
0.19943,0.1987,23,15,1
0.22454,0.22381,23,15,1
0.22857,0.22783,23,15,1
0.25349,0.25275,23,15,1
0.2364,0.23567,23,15,1
0.26447,0.26374,23,15,1
0.24489,0.24416,23,15,1
0.24773,0.247,22,14,1
0.25743,0.2567,22,14,1
0.25081,0.25008,21,13,1
0.26023,0.2595,21,13,1
0.25739,0.25666,20,12,1
0.23199,0.23126,20,12,1
0.243,0.24226,18,10,1
0.20887,0.20814,18,10,1
0.1895,0.18877,17,9,1
0.18961,0.18888,16,8,1
0.16818,0.16745,16,8,1
0.20541,0.20468,15,7,1
0.17539,0.17466,15,7,1
0.16255,0.16182,14,6,1
0.16967,0.16894,14,6,1
0.1796,0.17887,14,6,1
0.16898,0.16825,15,7,1
0.12368,0.12294,15,7,1
0.064897,0.064166,15,7,1
0.058843,0.058112,16,8,1
0.067291,0.06656,15,7,1
0.050513,0.049782,14,6,1
0.04452,0.043789,15,7,1
0.060412,0.05968,68,60,1
0.03492,0.034189,106,92,1
0.050947,0.050216,106,92,1
0.10865,0.10792,108,94,1
0.078753,0.078022,30,16,1
0.063038,0.062307,30,16,1
0.086823,0.086092,121,107,1
0.11526,0.11453,35,21,1
0.12879,0.12806,36,22,1
0.12729,0.12656,36,22,1
0.12516,0.12443,36,22,1
0.14685,0.14612,36,22,1
0.13801,0.13728,36,22,1
0.1428,0.14207,36,22,1
0.13628,0.13555,36,22,1
0.14007,0.13933,36,22,1
0.1375,0.13677,35,21,1
0.1449,0.14417,35,21,1
0.15034,0.14961,35,21,1
0.15424,0.15351,34,20,1
0.1549,0.15416,34,20,1
0.14245,0.14172,34,20,1
0.14438,0.14364,34,20,1
0.14362,0.14289,34,20,1
0.14632,0.14558,34,20,1
0.14523,0.1445,34,20,1
0.14703,0.1463,34,20,1
0.14559,0.14486,34,20,1
0.13891,0.13818,34,20,1
0.14874,0.14801,34,20,1
0.14329,0.14256,34,20,1
0.14547,0.14474,34,20,1
0.13826,0.13753,35,21,1
0.13897,0.13824,35,21,1
0.13533,0.1346,35,21,1
0.1391,0.13837,36,22,1
0.14233,0.1416,36,22,1
0.14535,0.14462,37,23,1
0.13475,0.13402,37,23,1
0.12523,0.12449,38,24,1
0.11692,0.11619,39,25,1
0.099373,0.098642,39,25,1
0.08124,0.080508,40,26,1
0.077517,0.076785,41,27,1
0.063781,0.06305,41,27,1
0.061188,0.060457,41,27,1
0.050039,0.049308,42,28,1
0.053909,0.053178,42,28,1
0.056832,0.056101,40,26,1
0.072579,0.071848,38,24,1
0.065059,0.064328,37,23,1
0.065433,0.064702,37,23,1
0.060493,0.059762,37,23,1
0.051765,0.051034,36,22,1
0.014716,0.013984,35,21,1
0.021726,0.020995,110,96,1
0.027845,0.027114,57,43,1
0.026238,0.025507,57,43,1
0.025159,0.024428,111,97,1
0.029927,0.029196,56,42,1
0.030067,0.029336,56,42,1
0.034002,0.033271,56,42,1
0.031101,0.03037,56,42,1
0.033283,0.032552,56,42,1
0.03129,0.030559,57,43,1
0.030506,0.029775,57,43,1
0.031151,0.03042,56,42,1
0.03372,0.032989,56,42,1
0.034753,0.034022,56,42,1
0.034377,0.033646,55,41,1
0.032071,0.031339,55,41,1
0.03569,0.034959,56,42,1
0.036284,0.035552,57,43,1
0.035351,0.03462,58,44,1
0.037035,0.036303,59,45,1
0.032907,0.032176,60,46,1
0.034571,0.033839,60,46,1
0.033387,0.032656,60,46,1
0.030694,0.029963,61,47,1
0.033484,0.032753,62,48,1
0.033089,0.032358,63,49,1
0.031147,0.030416,65,51,1
0.024271,0.02354,68,54,1
0.021398,0.020667,76,62,1
0.017829,0.017098,15,1,1
0.014152,0.013421,93,79,1
0.013988,0.013257,91,77,1
0.0050346,0.0043035,80,66,1
0.004306,0.0035749,93,79,1
0.0043818,0.0036506,86,72,1
0.005472,0.0047409,15,1,1
0.0034219,0.0026908,14,0,1
0.0049974,0.0042663,32,18,1
0.0043404,0.0036092,64,50,1
0.0037555,0.0030243,17,3,1
0.025827,0.025096,67,53,1
0.012718,0.011987,33,19,1
0.023596,0.022865,91,77,1
0.027618,0.026887,66,52,1
0.050941,0.05021,62,48,1
0.054086,0.053355,66,52,1
0.063474,0.062743,67,53,1
0.068557,0.067826,70,56,1
0.054008,0.053277,74,60,1
0.035645,0.034913,90,76,1
0.037685,0.036954,85,71,1
0.032674,0.031942,110,96,1
0.02286,0.022129,40,26,1
0.023551,0.02282,44,30,1
0.019761,0.01903,66,52,1
0.016661,0.01593,66,52,1
0.0080057,0.0072745,43,29,1
0.0089403,0.0082091,74,60,1
0.0088182,0.0080871,68,54,1
0.0078628,0.0071316,70,56,0
0.0063387,0.0056076,76,62,0
0.0055316,0.0048004,8,0,0
0.0088089,0.0080778,33,25,0
0.0054203,0.0046891,63,55,0
0.024416,0,123,0,0
0.023902,0,32,0,0
0.027018,0.0031159,124,92,0
0.021241,0,119,87,0
0.015643,0,118,86,0
0.016465,0.0008218,139,107,0
0.01876,0.0031174,64,32,0
0.020744,0.005101,60,28,0
0.020053,0.0044103,114,82,0
0.022772,0.0071293,89,57,0
0.021388,0.005745,109,77,0
0.034582,0.018938,114,82,0
0.029159,0.013516,111,79,0
0.027249,0.011606,57,25,0
0.018268,0.0026251,42,10,0
0.032918,0.017275,23,0,0
0.033668,0.018025,28,5,0
0.025834,0.010191,31,8,0
0.02931,0.013667,33,10,0
0.026774,0.011131,121,98,0
0.0407,0.025057,130,107,1
0.045542,0.029899,23,0,1
0.053969,0.038326,25,2,1
0.055022,0.039379,26,3,1
0.040269,0.024626,67,44,1
0.044888,0.029244,27,4,1
0.044553,0.02891,28,5,1
0.063251,0.047607,28,5,1
0.092674,0.077031,28,5,1
0.10441,0.088769,28,5,1
0.12067,0.10503,28,5,1
0.1243,0.10866,29,6,1
0.12313,0.10749,29,6,1
0.13687,0.12123,30,7,1
0.12479,0.10914,30,7,1
0.11921,0.10357,31,8,1
0.11116,0.095513,32,9,1
0.10625,0.090608,32,9,1
0.11306,0.097413,32,9,1
0.12347,0.10783,33,10,1
0.12326,0.10762,33,10,1
0.11613,0.10049,34,11,1
0.10943,0.093789,34,11,1
0.11233,0.096686,34,11,1
0.11605,0.10041,35,12,1
0.12067,0.10503,35,12,1
0.11212,0.096473,35,12,1
0.10883,0.093191,35,12,1
0.11332,0.097681,35,12,1
0.11516,0.099519,36,13,1
0.12658,0.11094,36,13,1
0.11633,0.10069,36,13,1
0.12699,0.11135,37,14,1
0.1289,0.11325,37,14,1
0.12979,0.11415,37,14,1
0.1141,0.098455,38,15,1
0.11053,0.094892,38,15,1
0.1034,0.087758,38,15,1
0.091707,0.076064,39,16,1
0.10437,0.088722,39,16,1
0.096989,0.081346,39,16,1
0.098497,0.082853,40,17,1
0.10109,0.085443,40,17,1
0.10663,0.090982,40,17,1
0.11071,0.095068,41,18,1
0.10733,0.091683,41,18,1
0.099653,0.08401,41,18,1
0.10482,0.089175,41,18,1
0.096305,0.080662,41,18,1
0.077276,0.061633,41,18,1
0.096763,0.08112,41,18,1
0.090992,0.075349,41,18,1
0.083313,0.06767,40,17,1
0.076267,0.060624,40,17,1
0.075924,0.060281,41,18,1
0.089444,0.073801,42,19,1
0.07996,0.064317,42,19,1
0.064992,0.049349,42,19,1
0.061,0.045357,44,21,1
0.087101,0.071458,45,22,1
0.079759,0.064116,45,22,1
0.084761,0.069118,46,23,1
0.039015,0.023372,40,17,1
0.047147,0.031504,36,13,1
0.044142,0.028499,31,8,1
0.040919,0.025276,33,10,1
0.031971,0.016328,35,12,1
0.041288,0.025645,37,14,1
0.03672,0.021077,40,17,1
0.03027,0.014627,41,18,1
0.036315,0.020672,40,17,1
0.043558,0.027914,41,18,1
0.051805,0.036162,43,20,1
0.046465,0.030822,43,20,1
0.055528,0.039885,42,19,1
0.052574,0.036931,41,18,1
0.049147,0.033504,41,18,1
0.06423,0.048587,41,18,1
0.050955,0.035312,41,18,1
0.06145,0.045807,137,114,1
0.069239,0.053596,140,117,1
0.065416,0.049773,141,118,1
0.054582,0.038939,143,120,1
0.077256,0.061613,47,24,1
0.071719,0.056076,49,26,1
0.073645,0.058002,48,25,1
0.090858,0.075215,50,27,1
0.078791,0.063148,51,28,1
0.069252,0.053609,51,28,1
0.055606,0.039962,50,27,1
0.035934,0.020291,48,25,1
0.024492,0.0088488,47,24,1
0.032703,0.017059,39,16,1
0.032711,0.017067,37,14,1
0.027021,0.011378,37,14,1
0.024156,0.008513,69,46,0
0.018297,0.0026535,43,20,0
0.016657,0.0010135,42,19,0
0.018423,0.0027798,51,28,0
0.019347,0.0037034,31,8,0
0.01823,0.0025866,94,71,0
0.030424,0.014781,109,86,0
0.018893,0.0032501,32,9,0
0.017823,0.0021798,39,16,0
0.017354,0.0017108,71,48,0
0.021194,0.0055513,117,94,1
0.023556,0.0079131,123,100,1
0.027013,0.01137,54,31,1
0.034193,0.018549,60,37,1
0.026037,0.010394,124,101,1
0.033388,0.017744,59,36,1
0.034003,0.01836,112,89,1
0.035364,0.019721,57,34,1
0.024304,0.0086607,114,91,1
0.035447,0.019804,114,91,1
0.023608,0.0079646,112,89,1
0.028774,0.01313,114,91,1
0.026243,0.0106,57,34,1
0.030124,0.014481,112,89,1
0.033677,0.018034,57,34,1
0.029041,0.013398,54,31,1
0.034075,0.018432,161,138,1
0.075251,0.059608,49,26,1
0.094243,0.0786,49,26,1
0.10845,0.092809,49,26,1
0.11054,0.094895,50,27,1
0.1102,0.094552,49,26,1
0.11437,0.098722,49,26,1
0.11262,0.096975,48,25,1
0.10543,0.08979,47,24,1
0.11886,0.10322,46,23,1
0.12684,0.11119,46,23,1
0.13746,0.12181,45,22,1
0.13062,0.11497,44,21,1
0.14111,0.12547,44,21,1
0.14714,0.1315,44,21,1
0.1441,0.12846,44,21,1
0.14289,0.12725,43,20,1
0.14415,0.12851,43,20,1
0.14276,0.12712,43,20,1
0.12318,0.10754,44,21,1
0.1351,0.11945,44,21,1
0.13689,0.12125,44,21,1
0.14379,0.12814,45,22,1
0.13206,0.11642,45,22,1
0.13299,0.11735,46,23,1
0.13422,0.11858,46,23,1
0.11488,0.099238,47,24,1
0.070593,0.05495,47,24,1
0.062211,0.046568,48,25,1
0.062314,0.046671,48,25,1
0.053328,0.037685,48,25,1
0.052103,0.036459,48,25,1
0.042211,0.026568,48,25,1
0.05009,0.034447,48,25,1
0.061984,0.046341,48,25,1
0.057156,0.041513,47,24,1
0.075246,0.059603,47,24,1
0.084216,0.068573,46,23,1
0.092872,0.077229,46,23,1
0.06878,0.053137,46,23,1
0.049359,0.033716,144,121,1
0.079324,0.063681,46,23,1
0.079116,0.063473,45,22,1
0.089396,0.073753,45,22,1
0.093169,0.077526,45,22,1
0.095558,0.079915,45,22,1
0.11062,0.094977,44,21,1
0.1043,0.088661,43,20,1
0.076334,0.060691,43,20,1
0.068008,0.052365,139,116,1
0.067428,0.051784,138,115,1
0.085114,0.069471,43,20,1
0.096982,0.081339,43,20,1
0.094255,0.078611,42,19,1
0.11099,0.095346,42,19,1
0.11201,0.096366,42,19,1
0.10946,0.093821,42,19,1
0.13768,0.12204,42,19,1
0.11981,0.10416,41,18,1
0.10619,0.090542,136,113,1
0.12707,0.11143,41,18,1
0.14571,0.13006,41,18,1
0.13205,0.1164,41,18,1
0.14034,0.1247,41,18,1
0.14315,0.1275,41,18,1
0.1471,0.13146,41,18,1
0.14915,0.13351,41,18,1
0.1478,0.13216,41,18,1
0.13935,0.12371,42,19,1
0.14075,0.12511,41,18,1
0.13845,0.1228,42,19,1
0.12821,0.11257,41,18,1
0.13176,0.11612,42,19,1
0.12309,0.10745,41,18,1
0.12618,0.11054,42,19,1
0.14002,0.12437,42,19,1
0.12438,0.10874,41,18,1
0.12781,0.11217,41,18,1
0.12504,0.10939,41,18,1
0.13473,0.11908,41,18,1
0.13527,0.11963,41,18,1
0.13766,0.12202,41,18,1
0.14696,0.13132,41,18,1
0.148,0.13236,40,17,1
0.14378,0.12814,40,17,1
0.13991,0.12427,40,17,1
0.13695,0.1213,40,17,1
0.13178,0.11614,40,17,1
0.14647,0.13083,40,17,1
0.15456,0.13891,39,16,1
0.14907,0.13342,39,16,1
0.13511,0.11947,39,16,1
0.12997,0.11433,39,16,1
0.12829,0.11265,38,15,1
0.12747,0.11183,38,15,1
0.13764,0.12199,38,15,1
0.14955,0.13391,38,15,1
0.143,0.12736,37,14,1
0.14972,0.13408,37,14,1
0.14271,0.12707,37,14,1
0.14259,0.12694,37,14,1
0.1346,0.11895,37,14,1
0.13249,0.11685,37,14,1
0.14034,0.12387,36,13,1
0.16586,0.1492,35,12,1
0.16055,0.14389,34,11,1
0.14308,0.12642,34,11,1
0.14376,0.1271,34,11,1
0.141,0.12434,34,11,1
0.13599,0.11933,33,10,1
0.15868,0.14203,33,10,1
0.15225,0.13559,33,10,1
0.17235,0.15569,32,9,1
0.14362,0.12696,32,9,1
0.11958,0.10293,31,8,1
0.11919,0.10253,30,7,1
0.10884,0.09218,30,7,1
0.11009,0.093434,29,6,1
0.10065,0.083996,111,88,1
0.10433,0.087677,29,6,1
0.11365,0.096991,29,4,1
0.11094,0.094285,29,3,1
0.10066,0.083999,29,2,1
0.11197,0.09531,29,2,1
0.11816,0.1015,29,1,1
0.11221,0.095556,29,1,1
0.11361,0.096952,29,1,1
0.1003,0.083645,29,1,1
0.099946,0.083289,30,2,1
0.12032,0.10366,30,1,1
0.11566,0.099003,30,1,1
0.12902,0.11237,31,2,1
0.14694,0.13028,32,3,1
0.12956,0.1129,32,3,1
0.12262,0.10596,33,4,1
0.11879,0.10213,33,4,1
0.11717,0.10052,34,5,1
0.11798,0.10132,34,5,1
0.1101,0.093441,35,6,1
0.090637,0.07398,35,6,1
0.082916,0.06626,36,7,1
0.086558,0.069901,36,7,1
0.086535,0.069878,36,7,1
0.072777,0.05612,36,7,1
0.081506,0.06485,36,7,1
0.063585,0.046928,36,7,1
0.065102,0.048445,37,8,1
0.075329,0.058672,37,8,1
0.070878,0.054222,37,8,1
0.0831,0.066443,37,8,1
0.07813,0.061474,38,9,1
0.08542,0.068763,39,10,1
0.071414,0.054757,39,10,1
0.068232,0.051575,39,10,1
0.050505,0.033848,39,10,1
0.060811,0.044154,38,9,1
0.050532,0.033876,38,9,1
0.050117,0.03346,38,9,1
0.056082,0.039425,39,10,1
0.054997,0.03834,39,10,1
0.056824,0.040167,39,10,1
0.0486,0.031944,38,9,1
0.040121,0.023464,38,9,1
0.061023,0.044367,37,8,1
0.040906,0.024249,35,6,1
0.043561,0.026904,34,5,1
0.038163,0.021506,35,6,1
0.040285,0.023629,35,6,1
0.0381,0.021443,120,91,1
0.029625,0.012968,115,86,1
0.022461,0.0058044,61,32,1
0.019517,0.0028599,103,74,1
0.022483,0.0058258,55,26,1
0.022896,0.0062396,70,41,1
0.017706,0.0010492,51,22,1
0.027613,0.010956,60,31,1
0.02585,0.0091931,40,11,1
0.027454,0.010797,113,84,1
0.022537,0.0058804,49,20,1
0.018823,0.002166,38,9,1
0.023215,0.0065585,41,12,1
0.016785,0.00012879,41,12,1
0.021452,0.0047958,104,75,1
0.023027,0.0063708,37,8,1
0.0241,0.0074437,54,25,1
0.024223,0.0075666,74,45,1
0.022054,0.0053971,88,59,1
0.024194,0.0075376,134,105,1
0.040461,0.023805,72,43,1
0.039253,0.022597,77,48,1
0.040678,0.024021,14,0,1
0.032518,0.015862,16,2,1
0.037716,0.021059,88,74,1
0.03647,0.019813,88,74,1
0.036968,0.020311,22,8,1
0.034404,0.017747,39,25,1
0.028492,0.011835,45,31,1
0.026738,0.010082,67,53,1
0.024512,0.0078549,54,40,1
0.019779,0.0031224,143,129,1
0.022506,0.0058494,73,59,1
0.024915,0.0082584,98,84,1
0.01796,0.0013034,53,39,1
0.020504,0.0038474,111,97,0
0.024694,0.0080369,74,60,0
0.023981,0.0073243,59,45,0
0.022804,0.0061477,23,9,0
0.017764,0.0011073,15,1,0
0.022805,0.0061487,25,11,0
0.023761,0.0071047,90,76,0
0.035924,0.019267,24,10,0
0.02544,0.0087833,33,19,0
0.024227,0.0075707,47,33,0
0.025732,0.0090756,25,11,0
0.021581,0.0049247,47,33,0
0.029104,0.012447,47,33,0
0.030645,0.01386,72,58,0
0.022727,0.005942,49,35,0
0.029169,0.012384,60,46,0
0.02748,0.010694,50,36,0
0.025042,0.0082569,51,37,0
0.029365,0.012579,27,13,0
0.022518,0.0057328,48,34,0
0.020724,0.003938,136,122,0
0.019419,0.0026332,21,7,0
0.025977,0.0091915,69,55,0
0.031228,0.014442,45,31,0
0.034363,0.017577,73,59,1
0.033144,0.016358,13,0,1
0.035576,0.018791,48,35,1
0.04254,0.025754,75,62,1
0.051473,0.034688,23,10,1
0.058985,0.0422,47,34,1
0.056512,0.039727,21,8,1
0.056343,0.039557,21,8,1
0.072507,0.055721,44,31,1
0.079152,0.062367,42,29,1
0.072399,0.055614,18,5,1
0.081858,0.065072,40,27,1
0.079568,0.062783,40,27,1
0.081415,0.06463,16,3,1
0.088271,0.071485,15,2,1
0.081871,0.065086,14,1,1
0.074863,0.058078,13,0,1
0.10091,0.084129,34,21,1
0.086054,0.069269,12,0,1
0.10129,0.084508,33,21,1
0.087802,0.071017,32,20,1
0.076276,0.05949,11,0,1
0.069113,0.052328,53,42,1
0.087843,0.071058,11,0,1
0.071381,0.054595,31,20,1
0.092924,0.076138,31,20,1
0.077927,0.061142,31,20,1
0.096064,0.079279,31,20,1
0.084133,0.067348,31,20,1
0.074761,0.057975,73,62,1
0.088274,0.071489,32,21,1
0.091286,0.074501,32,21,1
0.088648,0.071863,32,21,1
0.096429,0.079644,32,21,1
0.109,0.092218,11,0,1
0.10814,0.091352,12,1,1
0.10298,0.086197,12,1,1
0.10435,0.087563,13,2,1
0.097514,0.080729,13,2,1
0.10888,0.092096,12,1,1
0.096664,0.079878,12,1,1
0.10831,0.091524,12,1,1
0.11068,0.093897,33,22,1
0.098275,0.081489,33,22,1
0.10952,0.092731,32,21,1
0.099235,0.08245,33,22,1
0.11441,0.097626,12,1,1
0.11404,0.097254,12,1,1
0.099148,0.082362,12,1,1
0.078283,0.061497,33,22,1
0.088183,0.071397,12,1,1
0.073998,0.057213,76,65,1
0.070622,0.053837,12,1,1
0.072004,0.055219,13,2,1
0.070982,0.054197,44,33,1
0.035147,0.018362,31,20,1
0.031566,0.014781,91,80,1
0.030437,0.013652,28,17,1
0.038276,0.02149,34,23,1
0.027676,0.01089,15,4,1
0.059551,0.042765,10,0,1
0.051055,0.034269,8,0,1
0.091262,0.074477,92,84,1
0.11837,0.10159,21,13,1
0.12436,0.10757,23,15,1
0.085439,0.068653,25,17,1
0.10074,0.083953,27,19,1
0.10102,0.084235,29,21,1
0.090445,0.07366,30,22,1
0.095427,0.078642,30,22,1
0.088266,0.07148,30,22,1
0.081144,0.064359,30,22,1
0.081304,0.064519,30,22,1
0.086148,0.069363,30,22,1
0.092756,0.075971,29,21,1
0.078741,0.061956,30,22,1
0.083217,0.066432,30,22,1
0.099149,0.082363,30,22,1
0.097531,0.080745,30,22,1
0.081186,0.064401,30,22,1
0.080293,0.063508,30,22,1
0.088513,0.071727,30,22,1
0.089272,0.072486,30,22,1
0.092473,0.075687,30,22,1
0.085162,0.068377,30,22,1
0.089702,0.072916,114,106,1
0.097029,0.080244,30,22,1
0.10021,0.083429,30,22,1
0.094015,0.07723,30,22,1
0.086283,0.069498,31,23,1
0.088376,0.07159,30,22,1
0.085368,0.068582,30,22,1
0.065861,0.049075,31,23,1
0.072972,0.056186,31,23,1
0.068717,0.051932,31,23,1
0.091478,0.074692,32,24,1
0.097777,0.080991,32,24,1
0.093289,0.076503,32,24,1
0.073919,0.057134,33,25,1
