@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.13371,0.037205,0.59871,5,1
0.20535,0.049909,0.39021,6,1
0.24596,0.063521,0.96014,8,1
0.2093,0.086207,1.1355,4,1
0.19893,0.083485,1.2804,4,1
0.21296,0.071688,1.4904,4,1
0.20179,0.066243,1.4403,4,1
0.20029,0.066243,1.2256,6,1
0.20448,0.061706,1.0719,10,1
0.21152,0.060799,0.41129,10,1
0.26185,0.033575,0.63677,11,1
0.24871,0.023593,0.6258,14,1
0.18675,0.03902,0.24393,12,1
0.30313,0.019056,0.34954,10,1
0.31748,0.020871,0.40833,10,1
0.22335,0.03539,0.24718,10,1
0.2783,0.021779,0.61785,10,1
0.24117,0.046279,0.42709,10,1
0.15615,0.059891,0.3745,10,1
0.15547,0.064428,0.99268,10,1
0.09863,0.090744,0.85234,10,1
0.08972,0.07804,0.81222,10,1
0.13008,0.066243,0.83256,10,1
0.14015,0.068058,0.48304,10,1
0.17303,0.03539,0.53067,10,1
0.17144,0.039927,0.82433,11,1
0.10417,0.075318,0.92539,10,1
0.089005,0.076225,1.2588,10,1
0.10347,0.087114,1.3081,10,1
0.10545,0.092559,1.2452,10,1
0.1052,0.072595,0.78378,10,1
0.11009,0.061706,0.89693,10,1
0.093616,0.068058,0.91234,10,1
0.086523,0.077132,0.67021,10,1
0.10364,0.080762,1.0463,10,1
0.10952,0.076225,1.2244,10,1
0.1013,0.068058,1.155,6,1
0.079236,0.079855,0.97182,9,1
0.077634,0.082577,0.95831,9,1
0.078806,0.07078,0.96681,9,1
0.070322,0.068058,0.90374,9,1
0.077444,0.077132,0.7704,9,1
0.075931,0.083485,0.74261,9,1
0.068226,0.078947,0.85727,10,1
0.067411,0.08167,1.0242,8,1
0.082425,0.071688,1.0947,6,1
0.099324,0.058076,0.94253,5,1
0.091397,0.065336,0.93785,9,1
0.078293,0.07804,1.0348,9,1
0.078653,0.07078,1.0263,6,1
0.083632,0.058984,0.8497,5,1
0.076354,0.059891,0.65772,7,1
0.061328,0.060799,0.86217,9,1
0.066451,0.073503,1.1688,10,1
0.074513,0.08167,1.1052,6,1
0.076015,0.068966,1.0742,3,1
0.075096,0.055354,1.0982,3,1
0.069645,0.052632,0.67668,3,1
0.050271,0.049909,0.26249,8,1
0.041182,0.043557,0.31068,7,1
0.054694,0.037205,0.53253,7,1
0.055122,0.040835,0.45339,4,1
0.052017,0.039927,0.25838,3,1
0.045351,0.032668,0.22204,4,1
0.055156,0.038113,0.25458,6,1
0.082904,0.036298,0.037003,6,1
0.064508,0.039927,0.032429,6,1
0.067962,0.034483,0.16117,7,1
0.069203,0.030853,0.18763,7,1
0.046628,0.03539,0.092448,10,1
0.057276,0.028131,0.028436,5,1
0.041828,0.036298,0.069596,5,1
0.034487,0.026316,0.0048571,1,1
0.027398,0.016334,0.0020287,1,1
0.021006,0.018149,0.10276,3,1
0.021321,0.015426,0.073073,5,1
0.02356,0.024501,0.053791,3,1
0.035243,0.028131,0.014892,1,1
0.024157,0.029946,0.0051901,1,1
0.017831,0.03176,0.072867,4,0
0.049465,0.016334,0,1,0
0.045077,0.0063521,0,1,0
0.029859,0.015426,0.11653,4,0
0.06576,0.010889,0.1745,3,0
0.07215,0.0072595,0.066742,2,0
0.045434,0.023593,0.028991,1,0
0.026678,0.029038,0.11089,2,0
0.021131,0.019964,0.18061,1,0
0.029418,0.020871,0.045056,2,0
0.067905,0.013612,0.11044,3,0
0.079787,0.0054446,0.12735,3,0
0.046196,0.019056,0.089536,3,0
0.019652,0.029946,0.063102,5,0
0.038023,0.025408,0.054288,4,1
0.045877,0.025408,0.086264,4,1
0.042479,0.027223,0.067144,7,1
0.048731,0.019964,0.028169,3,1
0.035019,0.028131,0.10262,6,1
0.024604,0.040835,0.26798,7,1
0.02049,0.044465,0.43206,6,1
0.017617,0.036298,0.39681,5,1
0.035886,0.020871,0.09646,3,1
0.03265,0.026316,0.048363,3,1
0.034803,0.033575,0.071251,3,1
0.051418,0.023593,0.01073,2,1
0.03758,0.022686,0.11438,1,1
0.017101,0.029946,0.22876,3,1
0.0089085,0.034483,0.23126,3,1
0.010659,0.032668,0.16545,3,1
0.042283,0.023593,0.0062486,3,1
0.041364,0.022686,0.019337,4,1
0.025643,0.028131,0.14154,3,1
0.027868,0.03176,0.12858,2,1
0.034152,0.020871,0.13973,2,1
0.030777,0.017241,0.0098791,1,1
0.0079715,0.034483,0.17039,3,1
0.018268,0.036298,0.10193,3,1
0.040531,0.028131,0,1,1
0.038755,0.026316,0.26816,3,1
0.024686,0.03176,0.35377,3,1
0.015726,0.032668,0.33312,2,1
0.014844,0.025408,0.20206,2,1
0.02002,0.019056,0.1093,2,1
0.012623,0.027223,0.57078,2,1
0.033393,0.025408,0.17357,1,1
0.057894,0.0090744,0.19374,1,1
0.056157,0.010889,0.022938,1,1
0.044384,0.017241,0.0095988,1,1
0.030859,0.027223,0.056593,1,1
0.021535,0.026316,0.052032,2,1
0.013693,0.027223,0.013928,1,1
0.0076896,0.037205,0.06542,1,1
0.018842,0.024501,0.04472,2,1
0.026579,0.019964,0.04619,3,1
0.03117,0.023593,0.071847,3,1
0.038921,0.032668,0.049004,4,1
0.036318,0.049909,0.12804,10,1
0.062135,0.064428,0.19498,8,1
0.13031,0.071688,0.85712,3,1
0.16622,0.071688,1.1603,3,1
0.16825,0.062613,1.0929,3,1
0.1558,0.054446,1.0005,3,1
0.18981,0.046279,1.3396,3,1
0.19931,0.036298,1.3447,3,1
0.14114,0.041742,1.1338,3,1
0.097769,0.047187,0.52281,4,1
0.067492,0.055354,0.32931,6,1
0.050558,0.066243,0.23177,3,1
0.050731,0.049002,0.050708,5,1
0.065129,0.03176,0.036116,2,1
0.046885,0.037205,0.015822,3,1
0.010463,0.038113,0.036431,4,1
0.0049831,0.041742,0.053905,3,1
0.013723,0.036298,0.0083918,3,0
0.022581,0.026316,0.034,2,0
0.011906,0.029946,0.061725,3,0
0.010174,0.029038,0.03014,2,0
0.0099063,0.028131,0.077779,3,0
0.010098,0.033575,0.10392,3,0
0.023903,0.028131,0,1,0
0.021726,0.029038,0,1,0
0.010113,0.03539,0.016282,3,0
0.014781,0.034483,0.039809,3,0
0.029978,0.026316,0.044959,3,0
0.031754,0.019964,0.056331,3,0
0.016634,0.029946,0.30661,3,0
0.023548,0.019056,0.07266,5,0
0.038,0.0063521,0.016282,2,0
0.045436,0.016334,0,1,0
0.031301,0.020871,0,1,0
0.0087867,0.023593,0.038631,2,0
0.038093,0.019964,0.037007,2,0
0.063911,0.011797,0.046099,4,0
0.047693,0.012704,0.021981,2,0
0.015148,0.024501,0.049225,2,0
0.032656,0.022686,0.045179,2,0
0.054397,0.010889,0.0012331,1,0
0.040219,0.018149,0.063574,1,0
0.028886,0.025408,0.059177,3,0
0.027936,0.019964,0.13303,2,0
0.032328,0.018149,0.038601,2,0
0.078866,0.019964,0,1,1
0.088937,0.016334,0.073359,3,1
0.047833,0.037205,0.037032,12,1
0.041684,0.051724,0.19809,5,1
0.068971,0.057169,0.90992,6,1
0.10709,0.080762,1.354,6,1
0.17547,0.085299,1.4645,7,1
0.23479,0.087114,1.4506,6,1
0.27644,0.083485,1.5407,4,1
0.26486,0.092559,1.5003,6,1
0.23407,0.11978,1.3458,13,1
0.248,0.12432,1.26,14,1
0.25316,0.13339,1.2634,14,1
0.24821,0.14973,1.2203,19,1
0.28657,0.1343,1.3003,18,1
0.30064,0.13158,1.341,19,1
0.27337,0.15517,1.1882,22,1
0.27242,0.16425,1.1565,22,1
0.27682,0.16788,1.248,22,1
0.30083,0.15426,1.2795,24,1
0.30599,0.15517,1.3235,24,1
0.28629,0.16788,1.2868,23,1
0.27816,0.16334,1.2867,22,1
0.28172,0.17241,1.3036,17,1
0.29444,0.17786,1.2795,17,1
0.30823,0.1588,1.3064,19,1
0.31838,0.14247,1.3373,22,1
0.31521,0.13702,1.3475,18,1
0.30518,0.14156,1.3442,19,1
0.30469,0.16425,1.3685,19,1
0.31412,0.1706,1.4082,24,1
0.32666,0.1706,1.4054,24,1
0.34496,0.17514,1.381,24,1
0.34852,0.15517,1.4088,24,1
0.36328,0.13702,1.5032,24,1
0.38897,0.14428,1.4925,24,1
0.3708,0.15064,1.4638,15,1
0.33457,0.1588,1.3916,18,1
0.31339,0.17241,1.3753,9,1
0.28777,0.1824,1.2614,23,1
0.31375,0.16878,1.3427,16,1
0.32057,0.16062,1.2825,7,1
0.30739,0.15789,1.2561,12,1
0.3103,0.14065,1.3248,9,1
0.30841,0.11706,1.3835,5,1
0.2956,0.10073,1.4299,5,1
0.2565,0.11887,1.4153,7,1
0.23107,0.14791,1.2882,19,1
0.22401,0.14247,1.178,20,1
0.23624,0.099819,1.4944,8,1
0.21627,0.091652,1.3443,14,1
0.20619,0.094374,1.3663,11,1
0.18266,0.10617,1.1529,8,1
0.14321,0.10436,0.95189,8,1
0.11539,0.075318,1.0081,4,1
0.058244,0.064428,0.64582,5,1
0.040528,0.054446,0.47513,5,1
0.067165,0.058984,0.39642,6,1
0.13064,0.060799,0.73799,4,1
0.15654,0.056261,0.87175,4,1
0.17166,0.065336,0.87383,4,1
0.23186,0.061706,1.4148,4,1
0.27424,0.049002,1.6538,4,1
0.25285,0.049002,1.6382,4,1
0.19854,0.048094,1.4391,4,1
0.17093,0.046279,1.4205,4,1
0.16849,0.053539,1.4262,4,1
0.16286,0.066243,1.5607,4,1
0.1495,0.068058,1.4868,3,1
0.14144,0.07441,1.3767,3,1
0.13912,0.07441,1.4314,3,1
0.14381,0.067151,1.3343,3,1
0.13509,0.064428,1.2963,5,1
0.12189,0.061706,1.3463,3,1
0.12283,0.067151,1.2315,4,1
0.12655,0.075318,1.289,5,1
0.12351,0.07078,1.3831,5,1
0.11887,0.058984,1.4461,5,1
0.13592,0.062613,1.5072,5,1
0.14519,0.065336,1.5488,5,1
0.1349,0.064428,1.383,5,1
0.13455,0.064428,1.2636,5,1
0.13592,0.061706,1.3509,5,1
0.13568,0.064428,1.4334,5,1
0.13082,0.068966,1.4314,5,1
0.11905,0.07078,1.4463,5,1
0.11324,0.071688,1.3959,5,1
0.11093,0.073503,1.362,5,1
0.11137,0.067151,1.3866,5,1
0.12435,0.062613,1.146,4,1
0.13514,0.064428,1.0585,4,1
0.13544,0.065336,1.2059,3,1
0.12878,0.059891,1.2586,3,1
0.11119,0.054446,1.302,3,1
0.093235,0.058076,1.2883,3,1
0.087504,0.057169,1.3727,3,1
0.09224,0.049002,1.4409,3,1
0.089896,0.058076,1.4264,3,1
0.090528,0.065336,1.2134,3,1
0.082603,0.052632,0.71944,4,1
0.053925,0.050817,0.40484,7,1
0.029503,0.052632,0.569,3,1
0.037129,0.050817,0.31729,3,1
0.041545,0.044465,0.26037,3,1
0.037713,0.029946,0.18959,4,1
0.0362,0.023593,0.024996,2,1
0.023129,0.033575,0.057374,3,1
0.029573,0.037205,0.054855,4,1
0.047051,0.021779,0.16474,3,1
0.04958,0.028131,0.21412,3,1
0.044315,0.046279,0.34422,3,1
0.023954,0.048094,0.31867,3,1
0.017419,0.036298,0.13018,3,1
0.021463,0.036298,0.036822,1,1
0.0058152,0.053539,0.11816,4,1
0.0071652,0.041742,0.43782,2,1
0.01202,0.025408,0.3101,2,1
0.017698,0.024501,0.3253,3,1
0.029678,0.021779,0.24193,3,1
0.029758,0.023593,0.1384,3,1
0.021345,0.027223,0.045304,3,1
0.019195,0.028131,0.18345,2,1
0.01549,0.036298,0.51861,2,1
0.025494,0.037205,0.15385,2,1
0.029233,0.03176,0.035158,3,1
0.015858,0.032668,0.16149,3,1
0.021763,0.023593,0.18416,3,1
0.027632,0.023593,0.24438,3,1
0.027055,0.029038,0.18733,3,1
0.034919,0.018149,0.046787,3,1
0.022207,0.025408,0.12951,3,1
0.02239,0.03176,0.1202,3,1
0.027862,0.025408,0.058627,3,1
0.017981,0.023593,0.30655,2,1
0.02749,0.020871,0.2684,2,1
0.026289,0.027223,0.28944,3,1
0.025735,0.022686,0.29237,2,1
0.032094,0.019056,0.24118,3,1
0.030257,0.023593,0.43486,3,1
0.039339,0.029038,0.62829,3,1
0.038965,0.030853,0.32669,3,1
0.030171,0.029946,0.20339,3,1
0.034426,0.021779,0.11133,4,1
0.031682,0.016334,0.014312,3,1
0.04389,0.015426,0,1,1
0.037681,0.011797,0.0030739,3,1
0.036044,0.016334,0.0044127,2,1
0.058249,0.013612,0,1,1
0.039743,0.017241,0.0074869,2,1
0.022034,0.018149,0.021712,3,1
0.03422,0.017241,0.0039308,1,1
0.026058,0.022686,0.025745,4,1
0.020947,0.020871,0.036952,1,1
0.027208,0.021779,0.012519,2,1
0.029315,0.023593,0.00013406,1,1
0.018544,0.022686,6.14e-05,1,1
0.010366,0.040835,0.02042,1,1
0.033621,0.064428,0.31857,2,1
0.073674,0.053539,0.7972,2,1
0.1046,0.037205,1.2046,3,1
0.10239,0.03539,1.1272,3,1
0.089745,0.034483,1.0177,3,1
0.076946,0.034483,1.0542,3,1
0.059291,0.03539,0.9867,3,1
0.055939,0.034483,0.73697,3,1
0.047818,0.037205,0.51131,2,1
0.031738,0.03902,0.17054,3,1
0.032316,0.03176,0.28686,2,1
0.043692,0.021779,0.15323,1,1
0.026531,0.029038,0.1962,1,1
0.0084049,0.03176,0.1528,2,1
0.013693,0.021779,0.073599,3,1
0.033456,0.017241,0.042055,1,1
0.0478,0.011797,0,1,0
0.029267,0.022686,0.0062166,2,0
0.024099,0.033575,0.029894,1,0
0.027256,0.020871,0.020402,1,0
0.012702,0.0090744,0.014059,1,0
0,0.008167,0,5,0
0,0.0099819,0,6,0
0,0.014519,0.18166,3,0
0.0052471,0.016334,0.023961,4,0
0.01162,0.032668,0.19323,9,1
0.037499,0.065336,0.45765,10,1
0.085433,0.085299,0.92962,5,1
0.11976,0.078947,1.3278,4,1
0.12331,0.078947,1.3624,4,1
0.094675,0.088022,1.1866,8,1
0.081078,0.077132,1.1718,4,1
0.079556,0.061706,1.2043,4,1
0.098232,0.058076,1.3036,4,1
0.14033,0.049909,1.6116,4,1
0.17347,0.047187,1.6105,4,1
0.19243,0.046279,1.6421,4,1
0.17361,0.049909,1.6621,4,1
0.20448,0.050817,1.5327,4,1
0.24714,0.047187,1.6683,4,1
0.2329,0.048094,1.6192,4,1
0.16842,0.063521,1.5658,4,1
0.10068,0.080762,1.1428,7,1
0.087287,0.1098,1.2297,4,1
0.075926,0.12613,1.1153,7,1
0.12398,0.097096,1.3073,9,1
0.18267,0.089837,1.5267,6,1
0.25132,0.091652,1.5669,6,1
0.34028,0.079855,1.6732,6,1
0.41154,0.07804,1.7377,6,1
0.43059,0.07804,1.7177,6,1
0.42577,0.08167,1.6785,6,1
0.39984,0.087114,1.3989,6,1
0.36486,0.093466,1.3685,7,1
0.33637,0.10436,1.2178,8,1
0.30983,0.10526,1.2533,10,1
0.30767,0.099819,1.3065,8,1
0.30941,0.094374,1.402,6,1
0.3093,0.088929,1.5382,6,1
0.30208,0.093466,1.4066,6,1
0.28457,0.090744,1.3583,7,1
0.2765,0.084392,1.3429,8,1
0.26633,0.091652,1.3295,7,1
0.28258,0.091652,1.2365,9,1
0.30056,0.079855,1.2961,8,1
0.27165,0.096189,1.3845,6,1
0.24861,0.11615,1.3725,11,1
0.26019,0.11797,1.4425,12,1
0.27346,0.1216,1.4876,10,1
0.26038,0.12341,1.3744,12,1
0.24542,0.11978,1.1632,16,1
0.24194,0.12341,1.2406,12,1
0.22431,0.14247,1.1767,12,1
0.21575,0.12795,1.2587,12,1
0.24513,0.10799,1.2495,10,1
0.25633,0.12069,1.2869,10,1
0.26144,0.12341,1.342,10,1
0.27624,0.095281,1.3474,6,1
0.27291,0.077132,1.1963,11,1
0.2986,0.076225,1.3106,7,1
0.2884,0.077132,1.333,5,1
0.20313,0.093466,1.0411,7,1
0.1971,0.08167,1.2111,5,1
0.19598,0.07441,1.1385,4,1
0.12946,0.076225,0.67875,6,1
0.092963,0.076225,0.74468,10,1
0.076967,0.073503,1.017,7,1
0.072357,0.071688,1.0053,5,1
0.06752,0.075318,1.2143,6,1
0.052476,0.067151,0.87129,6,1
0.035404,0.058984,0.62368,6,0
0.036659,0.046279,0.40652,5,0
0.044745,0.03902,0.3828,6,0
0.037942,0.048094,0.37154,6,0
0.030878,0.055354,0.31379,5,0
0.031824,0.040835,0.20294,5,0
0.040734,0.03176,0.12303,5,0
0.044012,0.025408,0.052252,5,0
0.03802,0.018149,0,1,0
0.032763,0.013612,0,1,0
0.028151,0.019056,0,1,0
0.017619,0.036298,0.029199,4,0
0.0045815,0.046279,0.32303,5,0
0.0020302,0.062613,0.30782,6,0
0.012579,0.084392,0.34845,11,1
0.043582,0.076225,0.91015,4,1
0.057023,0.080762,0.80323,7,1
0.0808,0.095281,1.1954,11,1
0.12651,0.083485,1.238,10,1
0.15132,0.066243,1.295,5,1
0.16819,0.053539,1.3766,4,1
0.16913,0.054446,1.604,4,1
0.15414,0.054446,1.55,4,1
0.13529,0.058984,1.315,4,1
0.1306,0.08167,1.1219,13,1
0.23281,0.089837,1.5858,6,1
0.33157,0.079855,1.6951,6,1
0.34941,0.099819,1.5362,6,1
0.37177,0.11797,1.4717,9,1
0.43099,0.11343,1.5218,9,1
0.45809,0.12704,1.4791,9,1
0.45472,0.1461,1.4349,11,1
0.4277,0.15154,1.3692,11,1
0.40751,0.14791,1.2264,10,1
0.42563,0.14519,1.1182,10,1
0.44394,0.15154,1.2562,12,1
0.41785,0.15971,1.1264,14,1
0.41485,0.14701,1.3725,10,1
0.45159,0.12613,1.5293,9,1
0.46526,0.12976,1.5631,8,1
0.45163,0.12886,1.4915,8,1
0.45535,0.11887,1.5358,9,1
0.48231,0.12795,1.5123,11,1
0.48998,0.13702,1.5278,11,1
0.48655,0.13793,1.5706,11,1
0.46059,0.13702,1.4997,13,1
0.45943,0.13339,1.5637,11,1
0.462,0.12976,1.5117,13,1
0.45774,0.13158,1.4997,11,1
0.46098,0.1343,1.6365,11,1
0.44269,0.13249,1.5204,11,1
0.43975,0.12886,1.4084,13,1
0.42663,0.11797,1.3968,13,1
0.42843,0.11887,1.5492,11,1
0.44895,0.12976,1.6653,11,1
0.4302,0.12976,1.5738,11,1
0.41215,0.13158,1.4685,13,1
0.4098,0.12704,1.4662,13,1
0.38874,0.12341,1.5089,9,1
0.34307,0.12704,1.4488,13,1
0.34307,0.12886,1.5591,11,1
0.36585,0.13067,1.5982,11,1
0.3785,0.12795,1.6716,10,1
0.38671,0.12795,1.6856,10,1
0.37329,0.12976,1.6655,10,1
0.34115,0.1343,1.4075,10,1
0.2747,0.14882,0.98139,10,1
0.23277,0.16334,0.79504,11,1
0.2347,0.16062,0.90052,11,1
0.23169,0.16515,0.80108,11,1
0.21126,0.17695,0.63792,16,1
0.18906,0.17604,0.93173,17,1
0.19142,0.17514,1.1792,16,1
0.1715,0.1706,1.2456,12,1
0.12465,0.16062,1.03,12,1
0.1219,0.15608,1.1338,12,1
0.13151,0.15245,1.3597,12,1
0.11418,0.16152,1.3516,12,1
0.10552,0.17151,1.3185,14,1
0.11531,0.15517,1.3281,12,1
0.11481,0.14428,1.5579,12,1
0.10567,0.14338,1.5029,12,1
0.12096,0.14338,1.5891,12,1
0.12626,0.14338,1.6364,12,1
0.11267,0.14428,1.5552,12,1
0.11113,0.14973,1.5841,12,1
0.11456,0.16243,1.4446,12,1
0.11281,0.16697,1.3764,13,1
0.096124,0.15699,1.3478,14,1
0.087005,0.14882,1.3451,10,1
0.076537,0.1706,1.2366,14,1
0.070786,0.1833,1.3333,18,1
0.076945,0.17332,1.2835,16,1
0.084698,0.18421,1.1259,15,1
0.10605,0.18693,1.2537,16,1
0.1197,0.17695,1.3691,16,1
0.10597,0.1833,1.2923,17,1
0.089842,0.18603,1.3255,15,1
0.092426,0.20236,1.3249,17,1
0.10582,0.21325,1.3962,17,1
0.10841,0.20236,1.3967,18,1
0.099776,0.1824,1.2557,16,1
0.091751,0.16606,1.2375,13,1
0.092768,0.16515,1.3047,13,1
0.097659,0.1706,1.3392,14,1
0.084674,0.17786,1.2229,14,1
0.070121,0.17967,1.1932,19,1
0.068515,0.19328,1.2169,18,1
0.069615,0.20327,1.2588,17,1
0.067238,0.19601,1.2621,17,1
0.066022,0.19328,1.174,19,1
0.073051,0.20599,1.3297,19,1
0.075108,0.20417,1.3184,17,1
0.068554,0.1951,1.3093,17,1
0.067281,0.20508,1.376,17,1
0.067081,0.20327,1.3676,17,1
0.066795,0.1833,1.152,17,1
0.077977,0.16969,1.1128,15,1
0.083057,0.17877,1.3239,17,1
0.075852,0.17877,1.2724,18,1
0.085734,0.18149,1.2521,18,1
0.11415,0.19147,1.443,16,1
0.12024,0.19964,1.5078,16,1
0.10211,0.18693,1.1599,18,1
0.098997,0.16515,1.2733,10,1
0.11226,0.14973,1.4246,10,1
0.099917,0.14882,1.2432,10,1
0.073586,0.16062,0.84879,11,1
0.056238,0.16606,0.78497,12,1
0.045453,0.18149,0.76358,17,1
0.051051,0.19238,1.0242,18,1
0.056256,0.21234,1.1116,17,1
0.05843,0.20327,1.0212,17,1
0.054707,0.18149,0.92077,16,1
0.054398,0.18784,1.1423,16,1
0.052849,0.18875,1.1562,13,1
0.049649,0.17423,1.0069,12,1
0.054889,0.16062,1.303,12,1
0.054633,0.16878,1.2214,12,1
0.058768,0.16334,1.2228,12,1
0.057112,0.16152,1.341,12,1
0.053586,0.17332,1.2868,12,1
0.065281,0.1706,1.0282,12,1
0.070415,0.16697,0.71747,13,1
0.075632,0.16788,1.1605,16,1
0.085492,0.15971,1.1405,18,1
0.094205,0.15517,1.3875,18,1
0.092205,0.15971,1.3433,18,1
0.080247,0.17151,1.1755,14,1
0.075254,0.17241,1.3531,16,1
0.082992,0.16243,1.2876,13,1
0.08606,0.17332,1.3714,15,1
0.081942,0.17423,1.3346,11,1
0.07817,0.16515,1.3086,18,1
0.086377,0.16152,1.1629,12,1
0.097764,0.15971,1.2788,12,1
0.1004,0.16788,1.3026,12,1
0.10807,0.15517,1.3879,10,1
0.11396,0.14065,1.413,10,1
0.11147,0.15336,1.418,10,1
0.10739,0.15336,1.4074,10,1
0.11021,0.13521,1.4518,10,1
0.12525,0.14338,1.4735,11,1
0.14181,0.15789,1.3612,11,1
0.14488,0.14791,1.5615,11,1
0.14562,0.14065,1.4451,11,1
0.14823,0.15426,1.5046,11,1
0.14703,0.18875,1.2381,11,1
0.15327,0.21143,1.264,12,1
0.16633,0.2069,1.3353,16,1
0.17379,0.19964,1.4302,19,1
0.15819,0.19238,1.3479,14,1
0.14296,0.17241,1.3301,13,1
0.16939,0.16515,1.3621,17,1
0.17364,0.16334,1.4372,18,1
0.14319,0.15336,1.3424,14,1
0.15279,0.14973,1.3232,14,1
0.17942,0.16878,1.2172,18,1
0.18845,0.18603,1.4073,18,1
0.17605,0.18603,1.1919,18,1
0.17361,0.16606,1.3599,10,1
0.18504,0.13339,1.472,9,1
0.18456,0.12886,1.4403,10,1
0.18234,0.13249,1.4149,9,1
0.15803,0.14156,0.99969,9,1
0.12685,0.15971,0.73676,16,1
0.12346,0.16152,0.91534,11,1
0.11829,0.1588,1.1536,11,1
0.11545,0.16969,0.82171,11,1
0.12437,0.16788,0.9352,12,1
0.13305,0.15517,0.8926,12,1
0.16828,0.13975,1.1617,9,1
0.2015,0.12523,1.4731,9,1
0.20365,0.11978,1.5688,9,1
0.17035,0.12704,1.5714,9,1
0.12314,0.12886,1.2064,9,1
0.09464,0.11343,0.8492,10,1
0.062516,0.11434,0.32118,11,1
0.039776,0.11706,1.0609,9,1
0.03114,0.11797,0.92125,9,1
0.028528,0.12432,0.93866,9,1
0.029256,0.11978,1.2722,9,1
0.019269,0.11887,1.2409,9,1
0.0031787,0.12613,0.96278,9,1
0.00031019,0.12523,1.1126,9,1
0,0.12069,1.2501,9,1
0,0.1225,0.9101,9,1
0,0.12523,0.88536,9,0
0,0.11887,1.086,9,0
0,0.11343,1.0135,9,0
0,0.11525,0.70493,9,0
0,0.11978,0.64663,10,0
0,0.11162,0.66365,10,0
0.00047775,0.10163,0.8301,9,0
0.00039841,0.098911,0.80804,9,0
0,0.099819,0.99991,9,0
0,0.10889,1.0776,9,0
0,0.11071,0.96715,9,0
0,0.10254,0.80309,9,0
0.00015428,0.075318,0.39274,9,0
0,0.055354,0.12018,9,0
0,0.049002,0.55298,9,0
0.00053947,0.03902,0.25264,9,0
0,0.08167,0.2404,10,0
0,0.088022,0.2301,9,0
0.0041594,0.067151,0.49452,13,0
0.018515,0.095281,0.56212,8,0
0.030083,0.11252,0.49662,11,1
0.036865,0.12523,0.95081,11,1
0.050845,0.13158,0.91143,13,1
0.10171,0.12341,1.1197,9,1
0.1411,0.10073,1.3898,6,1
0.14565,0.10345,1.3931,12,1
0.1399,0.13158,1.119,12,1
0.16676,0.13975,1.3698,12,1
0.18268,0.1343,1.503,12,1
0.18216,0.13158,1.1838,11,1
0.23016,0.12976,1.4006,9,1
0.2862,0.12704,1.4278,9,1
0.34102,0.1225,1.5542,9,1
0.39399,0.11978,1.5784,9,1
0.40133,0.12613,1.6118,10,1
0.41917,0.13158,1.5487,10,1
0.39245,0.13702,1.4902,9,1
0.34378,0.14791,1.3572,9,1
0.33352,0.15426,1.3784,9,1
0.30057,0.15154,1.0215,11,1
0.29353,0.15154,0.9308,10,1
0.29917,0.14338,1.2536,10,1
0.29547,0.13884,1.1384,9,1
0.2664,0.14701,0.74467,11,1
0.23539,0.1588,0.46468,14,1
0.22577,0.16969,0.31328,16,1
0.21572,0.16062,0.77016,10,1
0.20223,0.15245,0.94504,10,1
0.1955,0.15699,0.65724,10,1
0.19115,0.17967,0.72915,17,1
0.18458,0.20145,0.91731,17,1
0.17012,0.18512,1.0075,17,1
0.17737,0.19056,1.2251,17,1
0.20381,0.2069,1.1666,17,1
0.25813,0.17151,1.4094,11,1
0.26347,0.15699,1.3478,11,1
0.24411,0.15517,1.1652,13,1
0.25155,0.14882,1.0893,13,1
0.24844,0.15517,1.2109,12,1
0.27204,0.13975,1.3652,12,1
0.28057,0.13612,1.3626,12,1
0.26284,0.14973,1.3866,12,1
0.241,0.15517,1.2994,12,1
0.2333,0.15154,1.3834,12,1
0.22039,0.14428,1.3585,12,1
0.20312,0.16152,1.3166,12,1
0.20667,0.17967,1.2919,11,1
0.22,0.17786,1.3381,11,1
0.242,0.16969,1.2846,11,1
0.23064,0.16515,1.1361,11,1
0.19814,0.16243,0.94869,11,1
0.21788,0.16243,0.97719,15,1
0.24312,0.16334,1.1723,11,1
0.25978,0.16243,1.2579,11,1
0.28672,0.1588,1.3911,11,1
0.28883,0.1588,1.4584,11,1
0.27607,0.15426,1.3819,9,1
0.27522,0.14247,1.4047,9,1
0.24627,0.14882,1.2575,11,1
0.21685,0.15426,1.0837,14,1
0.27285,0.12795,1.3671,9,1
0.26465,0.11343,1.4825,9,1
0.19155,0.12795,1.254,10,1
0.20259,0.1216,1.273,9,1
0.25112,0.10708,1.4601,9,1
0.21642,0.11525,1.5315,9,1
0.12096,0.13612,1.0718,9,1
0.11412,0.14065,1.0007,10,1
0.14081,0.12341,1.1739,9,1
0.14087,0.1216,1.1399,9,1
0.14491,0.1216,1.3428,9,1
0.12757,0.12069,1.3072,9,1
0.09279,0.13702,0.91235,13,1
0.11182,0.11887,1.0426,9,1
0.12496,0.10345,1.1585,11,1
0.12089,0.11706,1.0357,10,1
0.11052,0.11434,1.0776,9,1
0.095668,0.11615,1.0158,9,1
0.088684,0.11343,0.65172,10,1
0.087008,0.094374,0.54112,9,1
0.068268,0.068058,0.59387,8,1
