@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
5400.2,5.2354,2497.9,0.049647,14,1
4692.9,5.1859,193.8,0.044818,55,1
4485.5,5.1813,818.26,0.040046,77,1
5165.5,5.1612,1012.1,0.045495,73,1
3432.4,5.1083,1033.6,0.027155,127,1
4189.4,5.1207,2433.3,0.027318,70,1
2908.6,5.1321,1033.6,0.040528,49,1
3701.3,5.0062,990.53,0.046612,66,1
2799.9,5.1216,818.26,0.028351,79,1
2479.6,5.0363,818.26,0.054002,75,1
2472.8,5.0083,796.73,0.065431,78,1
2590.6,5.016,796.73,0.067415,78,1
2218,5.0673,796.73,0.040696,77,1
1805.4,5.0606,796.73,0.055874,79,1
1629,5.0598,796.73,0.054973,80,1
1413.1,4.9367,775.2,0.059895,81,1
1532.3,4.9406,775.2,0.067848,82,1
1729.6,4.7082,775.2,0.063761,80,1
2526.3,4.4946,775.2,0.078322,82,1
2443.9,4.4466,753.66,0.07942,83,1
2571.5,4.3601,753.66,0.086291,85,1
2841,4.4295,732.13,0.082908,86,1
2119.7,4.4557,732.13,0.053277,87,1
1554.2,4.5053,732.13,0.075101,88,1
2143.9,4.3649,732.13,0.063363,88,1
1933.1,4.2543,732.13,0.05849,87,1
1338.1,4.4608,732.13,0.042003,87,1
862.97,4.5671,732.13,0.044381,87,1
982.42,4.4936,732.13,0.041089,88,1
1163.2,4.404,409.13,0.052219,88,1
1128.4,4.4564,732.13,0.050958,88,1
960.25,4.4619,710.6,0.040074,89,1
918.3,4.4217,710.6,0.046151,90,1
671.34,4.3978,387.6,0.043937,91,1
622.09,4.3726,387.6,0.046228,92,1
493.06,4.4091,387.6,0.036289,93,1
526.29,4.4672,366.06,0.026778,94,1
313.27,4.5464,387.6,0.023774,97,1
290.12,4.5949,366.06,0.02154,98,1
271.79,4.8747,366.06,0.015516,98,1
286.14,4.8443,366.06,0.021265,102,1
329.85,4.8693,344.53,0.02829,103,1
477.93,4.9051,344.53,0.027552,107,1
505.47,4.8009,344.53,0.02506,104,1
409.19,4.8765,344.53,0.033358,115,1
378.8,5.0709,323,0.022992,110,1
292.89,5.0707,301.46,0.032887,10,1
312.65,5.0677,301.46,0.02526,120,1
75.124,5.153,301.46,0.015857,114,1
212.71,4.9536,279.93,0.015147,120,1
271.72,5.1921,796.73,0.015964,41,1
900.69,4.9385,279.93,0.011795,80,1
491.63,4.8675,279.93,0.0088511,31,1
443.6,4.9316,409.13,0.002261,81,1
557.3,4.8153,387.6,0.0090186,77,1
599.39,4.7715,279.93,0.01357,31,1
689.62,4.8947,344.53,0.010099,81,1
657.82,5.3478,0,0.03314,51,1
869.04,5.3479,21.533,0.027124,112,0
1283.1,5.3339,193.8,0.033183,67,0
1597.7,5.4498,193.8,0.040998,66,0
1271.3,5.314,215.33,0.023838,143,0
777.69,5.2507,21.533,0.016362,139,0
565.45,5.2914,21.533,0.010118,123,0
403.67,5.2447,21.533,0.011822,66,0
517.47,5.2978,0,0.021309,27,0
571.24,5.3414,0,0.022576,153,0
360.09,5.2456,193.8,0.016837,89,0
155.27,5.4032,193.8,0.014992,58,0
517.74,5.4036,193.8,0.026625,73,0
467.66,5.3841,193.8,0.022351,68,0
446.38,5.3842,215.33,0.02425,93,0
245.7,5.4543,301.46,0.019668,126,0
245.32,5.3148,279.93,0.016055,26,0
222.35,5.3597,387.6,0.025715,21,0
235.87,5.5298,215.33,0.022029,46,0
216.6,5.4476,387.6,0.021891,46,0
105.54,5.3403,279.93,0.01341,44,0
35.791,5.367,258.4,0.017581,85,0
50.476,5.3168,43.066,0.011207,106,0
77.552,5.1951,64.6,0.012911,141,0
250.25,5.314,495.26,0.017493,11,0
177.48,5.2048,495.26,0.011206,72,0
196.66,5.1796,215.33,0.0085601,17,0
251.26,5.2861,387.6,0.017827,33,0
87.691,5.2454,236.87,0.0096507,130,0
202.23,4.9956,43.066,0.0021539,40,0
0,4.9218,64.6,0.0012257,21,0
0,5.5621,0,0,127,0
0,5.6064,43.066,0,138,0
0,5.602,43.066,3.8681e-05,79,0
5.0609,5.656,0,0.00019289,45,0
18.134,5.6262,21.533,0.0013674,58,0
33.078,4.929,581.4,0.0059928,14,0
11.07,4.7765,667.53,0.010188,149,0
19.488,5.105,710.6,0.014759,153,0
50.404,5.0817,775.2,0.016551,119,0
120.41,4.8945,602.93,0.039139,97,0
331.69,4.5606,646,0.06284,87,0
621.3,4.2736,667.53,0.080494,81,1
1010.8,3.9688,667.53,0.1141,78,1
1108,3.9927,689.06,0.10903,77,1
1017,3.9321,689.06,0.069827,77,1
990.85,3.829,667.53,0.06364,77,1
994.82,3.8751,646,0.068919,84,1
971.05,3.7826,646,0.077073,85,1
835.6,3.8444,624.46,0.073565,88,1
798.37,3.7879,624.46,0.068627,88,1
725.94,3.6481,624.46,0.069621,87,1
770.75,3.6312,624.46,0.074125,86,1
708.05,3.7423,624.46,0.074697,87,1
663.24,3.7784,624.46,0.064929,88,1
683.49,3.7832,624.46,0.067734,89,1
693.27,3.6982,624.46,0.068357,90,1
763.58,3.6916,624.46,0.070851,89,1
860.82,3.6383,624.46,0.073706,90,1
812.58,3.6266,602.93,0.066616,92,1
819.72,3.6558,624.46,0.067649,91,1
911.65,3.6461,624.46,0.071809,89,1
954.04,3.7653,624.46,0.076009,89,1
1056.3,3.8529,602.93,0.074471,93,1
953.94,3.8983,602.93,0.080731,94,1
937.28,3.8299,602.93,0.079028,92,1
936.54,3.8916,602.93,0.077104,92,1
865.17,4.1061,602.93,0.08078,94,1
755.72,4.3952,581.4,0.073418,97,1
719.03,4.4298,581.4,0.087759,101,1
700.37,4.6198,839.79,0.076008,106,1
635.77,4.425,839.79,0.10463,105,1
512.69,4.4015,839.79,0.10454,106,1
496.23,4.4583,839.79,0.094406,106,1
450.57,4.5927,818.26,0.079113,109,1
492.03,4.3301,796.73,0.092817,113,1
482.91,4.2755,796.73,0.096169,113,1
435.73,4.3233,796.73,0.091957,113,1
387.24,4.3083,796.73,0.091571,115,1
322.86,4.3547,775.2,0.089892,115,1
246.11,4.6695,775.2,0.057237,117,1
189.65,4.7329,753.66,0.052263,124,1
82.898,4.9105,689.06,0.028019,144,1
58.2,4.7966,667.53,0.046872,149,1
112.39,4.9203,689.06,0.027409,138,1
220.33,4.6713,753.66,0.058199,122,1
205.42,4.7497,732.13,0.058559,127,1
125.27,4.6842,710.6,0.063172,131,1
60.546,4.9676,710.6,0.041705,136,1
3.4133,5.0888,882.86,0.038272,146,1
0,5.0517,839.79,0.041568,158,1
1.5833,5.1495,861.33,0.027938,150,1
2.0438,5.1352,667.53,0.036226,145,1
48.867,5.2497,818.26,0.0068891,93,1
59.897,5.3279,839.79,0.0061176,103,1
18.132,5.2196,710.6,0.025908,135,1
13.466,4.9969,753.66,0.050469,123,1
34.788,5.0569,775.2,0.042109,116,1
77.082,4.8816,818.26,0.05895,109,1
101.75,4.6719,839.79,0.075593,106,1
101.37,4.6936,839.79,0.075729,107,1
123.87,4.8204,839.79,0.065148,103,1
177.08,4.508,861.33,0.082105,101,1
200.44,4.487,861.33,0.084679,102,1
206.01,4.5442,861.33,0.090632,102,1
226.72,4.587,861.33,0.090131,101,1
247.47,4.601,861.33,0.091432,99,1
254.57,4.5032,882.86,0.098061,98,1
271.28,4.4705,861.33,0.10039,99,1
241.9,4.5697,861.33,0.095778,99,1
218.24,4.7261,861.33,0.086771,99,1
245.25,4.7037,882.86,0.093035,97,1
297.05,4.5931,882.86,0.10193,95,1
321.24,4.5663,904.39,0.11203,94,1
307.72,4.5613,904.39,0.11228,94,1
293.57,4.8344,904.39,0.096821,93,1
332.28,4.8473,624.46,0.093843,90,1
405.6,4.6976,624.46,0.1109,88,1
423.54,4.6149,624.46,0.1193,86,1
416.25,4.5726,646,0.12326,85,1
445.87,4.5591,646,0.11973,85,1
479.02,4.4651,646,0.12539,84,1
466.52,4.5806,646,0.12339,85,1
411.93,4.6416,624.46,0.1115,87,1
429.06,4.5848,624.46,0.11067,87,1
399.63,4.5615,624.46,0.10513,89,1
402.89,4.6713,624.46,0.10366,91,1
375.78,4.541,602.93,0.10136,92,1
365.65,4.6554,602.93,0.10061,94,1
314.84,4.5794,882.86,0.101,95,1
347.83,4.5385,882.86,0.098723,96,1
368.35,4.6791,602.93,0.098183,94,1
330.51,4.7355,602.93,0.092354,91,1
282.09,4.6964,624.46,0.082964,89,1
243.53,4.6396,624.46,0.081381,86,1
250.6,4.5721,646,0.082342,85,1
253.89,4.7279,646,0.084749,85,1
312.25,4.5678,646,0.083378,84,1
353.19,4.6201,646,0.092334,82,1
385.29,4.7012,667.53,0.090197,80,1
494.97,4.6829,667.53,0.097175,77,1
615.85,4.6753,689.06,0.10214,74,1
762.6,4.5311,710.6,0.10806,70,1
873.7,4.8055,732.13,0.072524,69,1
1228.1,4.9827,1808.8,0.05603,67,1
1297.7,5.0093,1076.7,0.039543,67,1
1473.5,5.0254,1076.7,0.035028,73,1
1386.4,4.9057,732.13,0.032497,69,1
1416.5,4.8903,1787.3,0.035833,67,1
1926.7,4.9628,2153.3,0.033203,66,1
2152.2,4.947,2131.8,0.03329,65,1
3658.2,5.0939,2196.4,0.059302,65,1
6032.3,5.2083,2196.4,0.055987,62,1
7184.5,5.2629,2584,0.057764,30,1
6976,5.1938,2562.5,0.054704,66,1
7107.7,5.2007,2584,0.064224,65,1
7008,5.2866,1830.3,0.051841,65,1
5991.8,5.2599,1507.3,0.065115,60,1
6828.9,5.2651,2605.5,0.043127,64,1
6987.4,5.2898,2605.5,0.048175,64,1
6855.3,5.1997,2627.1,0.070493,64,1
6851.7,5.1182,2627.1,0.076703,65,1
6972.3,5.065,2627.1,0.10051,65,1
7236.7,5.0633,1485.8,0.07651,65,1
7160.8,5.0473,1485.8,0.076853,65,1
7254.7,5.1688,1485.8,0.081424,65,1
7208.8,5.218,1464.3,0.084502,66,1
7541.1,5.2497,1464.3,0.056911,66,1
7518.4,5.2008,1464.3,0.051769,65,1
7914.8,5.2391,1442.7,0.057383,64,1
7581.3,5.1647,1442.7,0.063194,63,1
7674.6,5.1838,1442.7,0.060408,66,1
7420,5.1762,1442.7,0.056928,65,1
7148,5.1922,1442.7,0.064475,66,1
7234.8,5.1744,1442.7,0.06893,65,1
7031.3,5.2175,1421.2,0.07032,65,1
7050.5,5.1846,1421.2,0.051908,66,1
6891.8,5.1878,1421.2,0.051512,67,1
7033.9,5.1672,1399.7,0.060335,69,1
6641.4,5.111,2756.2,0.062768,70,1
6209.3,5.156,2756.2,0.048269,72,1
7113,5.1315,2820.8,0.065121,75,1
6540.5,5.1774,2756.2,0.069976,78,1
6082.9,5.1346,2885.4,0.069179,83,1
5597.4,5.0426,2842.4,0.085965,88,1
5200,5.0455,2885.4,0.087414,85,1
4825.9,4.9621,2777.8,0.081471,91,1
5291.3,4.9766,1550.4,0.084499,89,1
5153.4,4.9762,1507.3,0.078781,93,1
4830.4,4.9237,1528.9,0.11838,91,1
5209.6,4.9787,1507.3,0.085961,91,1
5143.2,4.967,1485.8,0.069616,92,1
5062.9,5.0102,1507.3,0.091694,91,1
4467.1,5.0245,1464.3,0.046404,94,1
3724.5,4.8234,1464.3,0.11013,98,1
3931,4.9223,1442.7,0.053333,102,1
3005,4.7489,1421.2,0.11712,101,1
2952.4,4.7757,2820.8,0.11478,104,1
2760.9,4.796,2756.2,0.090216,107,1
2947.9,4.9353,2734.7,0.053403,110,1
2331.9,4.6428,2713.2,0.10755,109,1
2135.2,4.5025,2691.7,0.12303,111,1
2643.4,4.9079,1593.5,0.05375,111,1
2079.8,4.5042,2885.4,0.12835,115,1
2054.9,4.5554,2885.4,0.12221,116,1
1785.3,4.5725,2842.4,0.12267,118,1
1943,4.6756,2863.9,0.11677,116,1
1677.1,4.6646,2627.1,0.11395,114,1
1624.7,4.5567,2648.6,0.14216,114,1
1714.4,4.6296,1335.1,0.13908,112,1
1682.6,4.4826,1335.1,0.14522,111,1
1713.6,4.4876,1356.6,0.1445,111,1
1703.1,4.495,1356.6,0.14577,110,1
1651.2,4.4748,1356.6,0.14621,110,1
1644.7,4.5069,1356.6,0.14522,110,1
1513,4.5088,2691.7,0.144,111,1
1481.2,4.5743,2691.7,0.13267,111,1
1539,4.7858,2648.6,0.10296,114,1
1299.5,4.6852,2863.9,0.13091,116,1
1302.5,4.6942,1550.4,0.12605,117,1
1285.6,4.8219,1528.9,0.10558,120,1
1102.2,4.7827,2734.7,0.11028,124,1
855.14,4.8,2691.7,0.10973,128,1
755.7,4.6553,2670.1,0.12451,129,1
649.22,4.6984,2670.1,0.11617,129,1
556.31,4.7221,2627.1,0.10907,132,1
498.19,4.6855,2627.1,0.10751,133,1
423.46,4.7237,2605.5,0.10616,133,1
377.44,4.7502,2605.5,0.10859,133,1
381.72,4.771,2627.1,0.10685,132,1
384.55,4.7342,947.46,0.11366,132,1
365.79,4.7774,947.46,0.10068,132,1
333.09,4.7806,947.46,0.098793,132,1
322.34,4.7147,947.46,0.099022,133,1
326.66,4.7139,947.46,0.097943,132,1
344.78,4.6413,947.46,0.10076,131,1
341.84,4.6157,947.46,0.087833,131,1
354.23,4.6419,968.99,0.08808,129,1
368.06,4.6593,990.53,0.08687,126,1
345.98,4.6054,990.53,0.090243,125,1
370.27,4.5864,990.53,0.095554,125,1
365.11,4.5901,990.53,0.098519,124,1
371.48,4.5952,990.53,0.099681,124,1
351.64,4.6486,990.53,0.090242,124,1
313.03,4.6331,990.53,0.088025,126,1
307.49,4.6879,968.99,0.083548,127,1
280.84,4.7356,968.99,0.070332,131,1
264.35,4.5494,947.46,0.07735,132,1
265.76,4.4923,947.46,0.080385,131,1
251.14,4.6544,947.46,0.071553,132,1
191.27,4.6237,925.93,0.071224,136,1
161.04,4.5645,925.93,0.071649,136,1
137.72,4.6414,925.93,0.06534,137,1
131.06,4.556,925.93,0.064218,138,1
116.18,4.6036,925.93,0.063246,138,1
113.97,4.6409,925.93,0.062917,139,1
81.46,4.7841,904.39,0.049423,144,1
83.943,4.5777,882.86,0.051656,148,1
45.47,4.8597,861.33,0.031568,152,1
24.681,4.8628,839.79,0.029166,159,1
60.691,4.8281,882.86,0.028399,143,1
61.501,4.6233,925.93,0.048478,138,1
36.811,4.7247,904.39,0.046337,140,1
31.185,4.8008,925.93,0.042731,137,1
56.023,4.6959,968.99,0.052152,128,1
57.418,4.6965,968.99,0.053331,130,1
58.578,4.6513,947.46,0.050209,131,1
58.799,4.6679,947.46,0.05259,132,1
62.35,4.5732,947.46,0.055786,131,1
57.145,4.7394,732.13,0.051777,130,1
78.064,4.6388,753.66,0.055945,124,1
69.295,4.775,753.66,0.048438,125,1
50.289,4.7578,732.13,0.047027,130,1
73.736,4.7027,732.13,0.054891,127,1
90.27,4.5447,732.13,0.057523,124,1
93.661,4.5952,172.27,0.044126,122,1
135.62,4.331,172.27,0.055538,122,1
125.48,4.3081,172.27,0.053528,122,1
103.64,4.3871,172.27,0.051261,123,1
76.249,4.5224,172.27,0.048882,125,1
76.921,4.5386,172.27,0.050092,124,1
73.617,4.5703,150.73,0.046211,127,1
63.51,4.5614,150.73,0.046589,130,1
65.733,4.5536,150.73,0.046317,128,1
71.58,4.6073,150.73,0.042956,126,1
64.842,4.6014,150.73,0.048884,128,1
79.194,4.5959,150.73,0.047187,125,1
99.313,4.5118,172.27,0.053272,125,1
143.47,4.4863,172.27,0.052967,123,1
231.15,4.54,172.27,0.043777,123,1
161.12,4.6478,172.27,0.019472,125,1
32.523,4.8864,0,0,124,0
21.419,4.785,516.8,0.00042165,123,0
18.097,4.7594,495.26,0.00026,122,0
23.364,5.2284,516.8,0,124,0
52.049,5.5663,495.26,0.0013419,61,0
73.105,5.4382,624.46,0.0073755,50,0
72.253,5.3972,646,0.018362,46,0
80.24,5.485,624.46,0.010876,46,0
85.591,5.5527,215.33,0.0099051,38,0
81.974,5.511,215.33,0.012214,45,0
82.683,5.5227,646,0.006878,56,0
79.163,5.5486,2196.4,0.0053938,54,0
70.072,5.5324,646,0.0043776,52,0
60.206,5.4907,581.4,0.0037755,50,0
50.802,5.5443,2304.1,6.4764e-05,36,0
44.334,5.5251,0,0.00024644,35,0
41.491,5.5318,2476.3,0.00025747,87,0
35.45,5.4388,904.39,0,42,0
35.444,5.3504,882.86,0.00055624,54,0
29.343,5.4455,710.6,0,97,0
24.489,5.5034,0,0,62,0
19.433,5.515,21.533,0,49,0
16.273,5.4766,796.73,0,48,0
9.8437,5.6448,43.066,0,99,0
10.092,5.6114,0,0,130,0
8.6683,5.6086,43.066,0.00015333,29,0
10.451,5.6573,43.066,0,57,0
10.075,5.6739,0,0,46,0
10.968,5.6781,0,7.069e-05,122,0
30.813,5.6672,21.533,0.00097578,96,0
35.136,5.2534,602.93,0.03052,95,0
144.62,4.9471,646,0.041381,82,0
275.96,4.7244,689.06,0.066709,73,1
333.23,4.6968,732.13,0.070633,69,1
394.9,4.5171,753.66,0.089543,65,1
478.37,4.3509,753.66,0.092138,63,1
592,4.1427,775.2,0.094116,62,1
662.67,4.08,775.2,0.10371,61,1
688.9,4.1607,775.2,0.10474,62,1
728.14,4.0466,775.2,0.11018,62,1
745.49,4.1274,775.2,0.10968,62,1
772.17,4.0858,775.2,0.10892,61,1
755.54,4.0991,775.2,0.10647,61,1
720.28,4.1743,775.2,0.10507,61,1
744.76,4.0766,775.2,0.10276,62,1
735.78,4.1469,775.2,0.097978,61,1
751.15,4.5597,775.2,0.070774,59,1
714.87,4.776,775.2,0.046005,61,1
772.06,4.8066,775.2,0.043108,61,1
779.97,4.8704,387.6,0.045202,60,1
840.8,4.9632,387.6,0.053263,57,1
820.58,4.9161,409.13,0.054402,59,1
777.27,5.1008,387.6,0.038744,57,1
873.69,5.0883,387.6,0.036183,58,1
1134.5,5.129,387.6,0.035997,57,1
1754.4,5.1237,1162.8,0.061414,62,1
3351.9,5.1587,409.13,0.036015,161,1
3415.5,5.1694,1184.3,0.033433,68,1
4184.8,5.08,2347.1,0.060022,58,1
4670.9,5.2735,2540.9,0.049277,37,1
5361.7,5.1597,2540.9,0.039859,63,1
5224.9,5.1688,2540.9,0.049423,18,1
6140.5,5.1837,1938,0.059596,61,1
5942.5,5.2189,2562.5,0.059083,18,1
6399.3,5.2483,2562.5,0.055175,65,1
5308.1,5.3223,2799.3,0.053766,55,1
4792.6,5.2591,1787.3,0.053511,39,1
5308.5,5.262,1076.7,0.048563,77,1
6274,5.3031,775.2,0.062457,56,1
6543.9,5.3017,1571.9,0.045727,85,1
6127.6,5.2791,1550.4,0.068054,64,1
5567.3,5.3143,1615,0.048596,56,1
6980.6,5.2737,2842.4,0.05287,55,1
7782.9,5.2835,2950,0.073126,76,1
7018.6,5.2713,1464.3,0.055197,71,1
7464.3,5.2129,1464.3,0.063779,7,1
7947.3,5.3125,3057.7,0.074787,65,1
7746,5.2836,1485.8,0.057295,47,1
7878.1,5.2791,1485.8,0.061945,72,1
8847.9,5.2724,3057.7,0.07055,74,1
7987.5,5.24,3036.2,0.048471,54,1
8955.3,5.2831,3014.6,0.078996,52,1
9227,5.1475,1528.9,0.073563,66,1
7822.9,5.2061,1528.9,0.048553,62,1
7272.3,5.1687,1528.9,0.052141,61,1
7680.6,5.3048,3014.6,0.04847,66,1
6952.1,5.2387,1485.8,0.052982,64,1
7236.3,5.2266,1528.9,0.059626,64,1
7554.9,5.1709,1485.8,0.057315,34,1
7175.9,5.2066,1464.3,0.049673,80,1
6154.9,5.1821,1442.7,0.065243,72,1
6222.5,5.2385,1399.7,0.046082,69,1
5969.9,5.2142,1528.9,0.044809,73,1
5846.7,5.2316,2885.4,0.046721,69,1
5976.6,5.1913,1722.7,0.048603,71,1
6014.4,5.1949,1701.1,0.049544,74,1
5834.1,5.19,1658.1,0.054055,75,1
5300.5,5.1554,3100.8,0.050505,79,1
4980.2,5.0807,3014.6,0.063902,80,1
5445.2,5.0712,2993.1,0.10198,79,1
5492.6,5.0361,2993.1,0.060401,79,1
5419.3,5.0919,3036.2,0.05626,92,1
4801.8,5.0666,2885.4,0.087711,84,1
5604.9,5.1033,1571.9,0.056593,88,1
4521.1,5.0392,1550.4,0.055042,91,1
5258.3,5.1111,2885.4,0.060326,86,1
4353.5,4.9687,1528.9,0.068009,89,1
4242.9,5.1079,1528.9,0.053303,89,1
4295.8,5.0997,2842.4,0.060612,86,1
4091.8,5.0391,1507.3,0.046025,91,1
4167.5,5.0435,2928.5,0.050528,94,1
3559.7,4.7857,1485.8,0.10164,95,1
4025.7,4.9942,1485.8,0.051186,91,1
3758.6,4.8227,1464.3,0.095209,98,1
3859,4.9888,1442.7,0.040824,96,1
3800.2,4.9013,1442.7,0.055187,97,1
3698.3,4.8887,1421.2,0.052049,99,1
3695.5,4.7996,1421.2,0.090156,101,1
3785.5,4.8488,1421.2,0.064165,99,1
3549.6,4.7227,1421.2,0.1085,103,1
4113.5,4.8933,1442.7,0.061496,98,1
4221.5,4.8625,1442.7,0.083227,102,1
4184.2,4.7815,1442.7,0.11492,100,1
4450.1,4.9525,1464.3,0.063058,97,1
3502,4.6993,1442.7,0.1044,100,1
4063.2,4.9145,1421.2,0.05381,101,1
3029.2,4.6327,1378.1,0.094581,106,1
2673.9,4.5103,1378.1,0.11068,108,1
2571.5,4.6621,1356.6,0.073626,109,1
2168.6,4.3588,2971.6,0.13416,110,1
2457.4,4.7495,1356.6,0.082731,110,1
2434.3,4.7038,2971.6,0.081926,111,1
2494.5,4.6524,1356.6,0.087241,109,1
2079.1,4.4996,2971.6,0.11441,110,1
2026.6,4.4443,1356.6,0.12967,110,1
2308.5,4.8484,1335.1,0.055959,112,1
1720,4.7074,2885.4,0.10534,116,1
1470.1,4.6957,2863.9,0.11268,117,1
1204.3,4.877,2820.8,0.10581,119,1
1027,4.7106,2777.8,0.12272,121,1
940.46,4.7365,2777.8,0.12782,122,1
805.13,4.7852,2777.8,0.12938,122,1
658.54,4.8331,1012.1,0.10614,122,1
616.53,4.7484,990.53,0.10648,123,1
657.84,4.6124,990.53,0.1092,124,1
681.85,4.6962,990.53,0.093305,126,1
642.71,4.7818,968.99,0.074171,131,1
504.76,4.5784,947.46,0.080506,134,1
339.28,4.7866,925.93,0.06542,139,1
194.11,4.9071,882.86,0.032053,153,1
69.277,5.026,990.53,0.01112,35,1
45.519,4.931,968.99,0.011885,35,1
41.858,5.0054,947.46,0.012094,33,1
0,5.1135,861.33,0.0072241,36,1
7.2221,5.1165,947.46,0.0086436,36,1
19.592,5.1174,904.39,0.0071495,49,1
6.1749,5.1549,818.26,0.0076157,35,1
0,5.1308,861.33,0.0068334,36,1
28.011,5.1037,839.79,0.013685,49,1
44.335,5.0241,839.79,0.047717,157,1
30.869,4.9899,839.79,0.045382,159,1
75.397,5.0777,861.33,0.032179,150,1
175.45,4.9342,947.46,0.035753,133,1
188.02,4.9448,990.53,0.049413,123,1
205.19,4.7473,775.2,0.077079,120,1
222.56,4.8865,775.2,0.065561,116,1
243.12,4.868,796.73,0.064898,111,1
338,4.7257,839.79,0.076368,105,1
420.07,4.5484,861.33,0.086078,102,1
472.35,4.4197,861.33,0.094539,100,1
518.08,4.3907,882.86,0.10052,98,1
557.47,4.4279,882.86,0.09447,97,1
729.57,4.3219,904.39,0.10792,95,1
771.45,4.2866,904.39,0.11226,95,1
766.92,4.2995,904.39,0.1093,94,1
796.49,4.2505,904.39,0.10943,94,1
782.65,4.2162,904.39,0.10781,94,1
807.32,4.1942,904.39,0.11176,94,1
835.78,4.2153,904.39,0.10526,95,1
820.69,4.2844,882.86,0.10697,96,1
748.82,4.3563,882.86,0.10271,98,1
669.3,4.4408,861.33,0.10434,99,1
680.62,4.5288,861.33,0.10012,102,1
613.88,4.4811,839.79,0.10639,104,1
610.87,4.5072,839.79,0.10786,105,1
559.9,4.571,839.79,0.10823,106,1
508.16,4.6671,839.79,0.10676,105,1
548.12,4.5045,839.79,0.11167,104,1
551.88,4.4824,839.79,0.11081,104,1
569.37,4.4384,839.79,0.11105,104,1
568.08,4.4344,839.79,0.11337,104,1
559.13,4.4011,839.79,0.11124,104,1
551.16,4.4176,839.79,0.10917,104,1
545.78,4.3538,839.79,0.10876,105,1
529.72,4.3626,839.79,0.10674,105,1
543.04,4.2986,839.79,0.10545,105,1
564.9,4.3085,839.79,0.1002,105,1
559.92,4.3776,839.79,0.099158,105,1
451.7,4.5337,818.26,0.096349,107,1
409.12,4.5701,818.26,0.088607,109,1
410.77,4.6864,796.73,0.074619,112,1
317.41,4.7032,775.2,0.075194,116,1
294.22,4.7266,753.66,0.065286,121,1
363.06,4.6903,753.66,0.059776,122,1
68.964,4.7269,775.2,0.019474,128,0
34.298,4.8423,236.87,0.0047742,123,0
28.009,4.9325,258.4,0.0036907,119,0
22.206,4.9299,753.66,0.0031332,120,0
34.952,5.3599,1012.1,0.0026857,121,0
57.586,5.4487,861.33,0.0057189,49,0
72.322,5.4638,882.86,0.0089488,39,0
76.785,5.4676,452.2,0.012677,48,0
81.007,5.5309,495.26,0.0097699,40,0
83.085,5.5786,882.86,0.0087343,45,0
80.836,5.5674,495.26,0.0067458,116,0
76.562,5.5889,925.93,0.006919,37,0
74.224,5.614,2476.3,0.0070282,36,0
70.503,5.5833,839.79,0.0054188,41,0
67.805,5.5738,839.79,0.0051251,98,0
62.197,5.5945,861.33,0.0055014,30,0
56.326,5.4957,861.33,0.0049381,35,0
50.481,5.4899,818.26,0.0056715,46,0
46.164,5.3021,796.73,0.0052772,113,0
39.742,5.52,818.26,0.0015517,63,0
31.861,5.4765,882.86,0.0022037,52,0
25.043,5.4676,0,0.0013713,56,0
18.578,5.4451,21.533,0.00038379,60,0
15.771,5.5175,43.066,0.00068285,55,0
12.715,5.5659,43.066,0.0001099,62,0
13.436,5.523,0,0.00039057,54,0
12.31,5.6283,21.533,6.3795e-05,133,0
12.933,5.584,43.066,5.4508e-05,100,0
14.124,5.5393,21.533,0.00011231,105,0
16.534,5.5953,0,0.00051443,29,0
29.569,5.5724,473.73,0.0017397,29,0
40.843,5.1725,516.8,0.0034867,28,0
0,4.5494,516.8,0.0094854,126,0
27.307,4.8601,646,0.011825,132,0
59.386,4.9852,538.33,0.028284,106,0
216.12,4.7473,624.46,0.039426,86,1
328.14,4.6179,689.06,0.054092,75,1
392.36,4.476,710.6,0.06417,70,1
464.61,4.4416,753.66,0.069018,63,1
539.15,4.1845,775.2,0.077932,60,1
621.36,3.9915,796.73,0.082245,59,1
621.74,4.0553,387.6,0.081458,59,1
603.12,4.085,409.13,0.077367,58,1
552.3,4.0574,409.13,0.071703,58,1
578.08,4.0546,387.6,0.083297,59,1
636.2,4.0301,387.6,0.085607,59,1
621.89,4.0111,409.13,0.084956,58,1
583.15,3.9883,409.13,0.068038,57,1
646.05,4.0104,409.13,0.077113,56,1
663.05,4.0146,409.13,0.075373,56,1
674.92,3.9691,409.13,0.08391,56,1
644.68,4.0574,409.13,0.081454,56,1
640.5,4.044,409.13,0.076113,56,1
613.54,4.0489,409.13,0.069437,57,1
537.33,4.1883,409.13,0.052117,57,1
620.23,4.5742,387.6,0.04304,55,1
566.24,4.6643,387.6,0.044798,56,1
568.07,4.7024,387.6,0.04349,61,1
587.48,4.5873,387.6,0.038988,56,1
662.14,4.6308,387.6,0.0315,58,1
769.16,4.5729,387.6,0.022307,65,1
749.56,4.6162,387.6,0.024977,65,1
611.55,4.7603,387.6,0.036945,61,1
586.02,4.886,387.6,0.033989,63,1
740.94,4.9185,387.6,0.031527,60,1
823.81,4.9588,387.6,0.034492,66,1
