@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.10601,50,1
0.11189,49,1
0.10638,50,1
0.10082,50,1
0.12978,49,1
0.13737,49,1
0.14248,50,1
0.1291,51,1
0.14691,50,1
0.1565,50,1
0.14919,51,1
0.12156,52,1
0.1348,52,1
0.131,51,1
0.11161,52,1
0.11082,52,1
0.11239,51,1
0.087142,51,1
0.13418,51,1
0.12311,51,1
0.1064,50,1
0.11339,48,1
0.12925,48,1
0.15658,49,1
0.1477,49,1
0.15221,48,1
0.084057,48,1
0.1128,48,1
0.13916,48,1
0.16937,48,1
0.16378,48,1
0.11674,45,1
0.15214,46,1
0.13302,46,1
0.14878,46,1
0.15819,45,1
0.14025,44,1
0.15585,43,1
0.13402,43,1
0.13414,42,1
0.13322,44,1
0.14742,45,1
0.17142,45,1
0.15936,44,1
0.12348,136,1
0.14664,42,1
0.13854,42,1
0.15417,40,1
0.14169,39,1
0.13855,39,1
0.10552,42,1
0.16528,42,1
0.20654,39,1
0.20373,39,1
0.17037,41,1
0.2082,41,1
0.23083,40,1
0.19505,39,1
0.22624,39,1
0.22078,39,1
0.249,39,1
0.18053,38,1
0.16205,37,1
0.19491,39,1
0.21058,40,1
0.22153,40,1
0.21474,39,1
0.22,39,1
0.18489,39,1
0.15351,129,1
0.1294,38,1
0.14183,128,1
0.15598,38,1
0.14683,38,1
0.17613,37,1
0.16979,36,1
0.21792,37,1
0.20402,38,1
0.17295,36,1
0.2098,35,1
0.19956,34,1
0.19738,33,1
0.20087,31,1
0.20352,29,1
0.20031,28,1
0.17927,28,1
0.17214,30,1
0.176,32,1
0.17187,31,1
0.17013,28,1
0.16553,27,1
0.082401,31,1
0.055584,29,1
0.055311,29,1
0.066365,29,1
0.050585,30,1
0.048174,29,1
0.04798,29,1
0.043081,29,1
0.044849,29,1
0.032858,29,0
0.034475,29,0
0.034151,29,0
0.022269,30,0
0.020369,29,0
0.015907,29,0
0.011858,30,0
0.012402,28,0
0.010677,29,0
0.0077382,29,0
0.0075233,29,0
0,28,0
0,72,0
0.00095573,65,0
0.00010837,121,0
0.0012428,155,0
0.0033944,128,1
0.011306,72,1
0.029949,33,1
0.081517,29,1
0.089845,29,1
0.080594,27,1
0.051524,28,1
0.040268,29,1
0.045093,29,1
0.061598,31,1
0.067356,33,1
0.062206,35,1
0.074414,33,1
0.086236,31,1
0.10066,31,1
0.091616,30,1
0.067943,28,1
0.084764,27,1
0.097167,27,1
0.10439,26,1
0.09562,25,1
0.12774,25,1
0.13458,25,1
0.14172,24,1
0.14769,23,1
0.17628,23,1
0.1659,25,1
0.15552,27,1
0.12374,28,1
0.14469,28,1
0.15817,29,1
0.16607,29,1
0.17622,28,1
0.17725,28,1
0.14766,28,1
0.13924,28,1
0.14725,28,1
0.14718,28,1
0.15827,29,1
0.14807,29,1
0.12523,29,1
0.1372,28,1
0.15537,28,1
0.15044,29,1
0.20273,28,1
0.20225,27,1
0.23668,27,1
0.20728,28,1
0.19729,28,1
0.16131,28,1
0.1637,29,1
0.1953,29,1
0.17509,31,1
0.15861,31,1
0.15471,31,1
0.1566,32,1
0.11208,34,1
0.095858,35,1
0.072434,32,1
0.059617,32,1
0.050856,31,1
0.058542,31,1
0.045427,30,1
0.052562,32,1
0.028899,32,1
0.01796,31,0
0.027657,31,0
0.024359,30,0
0.022867,31,0
0.022216,32,0
0.011025,115,0
0.023499,32,0
0.01791,31,0
0.0055021,97,0
0.0043865,65,0
0.0046019,89,0
0.0093114,28,0
0.011309,33,0
0.0056909,37,0
0.0086551,82,1
0.021603,36,1
0.047678,28,1
0.063776,26,1
0.08605,23,1
0.079278,21,1
0.053001,23,1
0.068131,24,1
0.071333,24,1
0.07853,24,1
0.093462,24,1
0.13099,24,1
0.17752,24,1
0.20687,23,1
0.2066,23,1
0.22614,23,1
0.31893,23,1
0.28181,24,1
0.324,24,1
0.29593,25,1
0.24914,27,1
0.20978,27,1
0.23585,27,1
0.24536,26,1
0.25764,26,1
0.23653,26,1
0.23174,26,1
0.22609,26,1
0.26064,25,1
0.26674,24,1
0.28643,24,1
0.28022,24,1
0.26431,24,1
0.28171,24,1
0.29291,25,1
0.28599,25,1
0.3143,25,1
0.32386,24,1
0.31559,24,1
0.31148,25,1
0.28763,25,1
0.2964,25,1
0.27587,24,1
0.25756,24,1
0.23872,24,1
0.24892,24,1
0.21702,25,1
0.29654,25,1
0.22697,26,1
0.22294,26,1
0.22276,26,1
0.20409,28,1
0.11726,30,1
0.12315,33,1
0.12076,35,1
0.09212,37,1
0.093318,40,1
0.090821,42,1
0.096382,43,1
0.094599,44,1
0.087473,45,1
0.062675,46,1
0.10119,46,1
0.078828,46,1
0.091244,46,1
0.12165,46,1
0.11156,45,1
0.096657,46,1
0.12196,46,1
0.10332,46,1
0.10107,46,1
0.10994,45,1
0.13449,44,1
0.13035,43,1
0.12366,43,1
0.11827,42,1
0.11518,42,1
0.11677,42,1
0.12008,42,1
0.12035,41,1
0.12977,40,1
0.12203,39,1
0.14369,40,1
0.14071,40,1
0.13485,39,1
0.14518,39,1
0.15332,39,1
0.15606,40,1
0.13654,42,1
0.13602,41,1
0.13404,41,1
0.1396,42,1
0.12265,43,1
0.10224,43,1
0.088862,43,1
0.097928,43,1
0.10768,44,1
0.12661,44,1
0.094522,43,1
0.098155,140,1
0.093829,43,1
0.10853,44,1
0.11464,43,1
0.11843,41,1
0.12702,40,1
0.10122,41,1
0.11102,40,1
0.13625,39,1
0.129,39,1
0.15534,40,1
0.14241,41,1
0.13188,42,1
0.12516,43,1
0.093712,45,1
0.061407,46,1
0.059556,46,1
0.081772,45,1
0.10757,45,1
0.096796,45,1
0.072389,47,1
0.06033,49,1
0.062191,47,1
0.053554,47,1
0.061702,47,1
0.052555,47,1
0.069781,47,1
0.061445,46,1
0.076468,46,1
0.073229,45,1
0.052805,140,1
0.077382,42,1
0.10164,41,1
0.10671,41,1
0.11146,41,1
0.1064,42,1
0.091567,43,1
0.086703,42,1
0.083805,42,1
0.082699,138,1
0.10867,43,1
0.12738,42,1
0.11938,41,1
0.10891,41,1
0.12156,41,1
0.11712,41,1
0.11404,41,1
0.11478,41,1
0.10504,42,1
0.13652,41,1
0.13507,39,1
0.11786,38,1
0.112,37,1
0.11626,125,1
0.13098,35,1
0.15499,34,1
0.15822,33,1
0.14308,33,1
0.1787,33,1
0.15595,33,1
0.17562,32,1
0.17378,32,1
0.16408,32,1
0.15647,32,1
0.15751,31,1
0.13312,30,1
0.16686,31,1
0.14552,32,1
0.14236,33,1
0.1441,32,1
0.14974,33,1
0.086308,36,1
0.084282,38,1
0.094103,36,1
0.12393,35,1
0.1016,37,1
0.096928,39,1
0.068555,38,1
0.089551,35,1
0.084919,33,1
0.078555,33,1
0.086624,34,1
0.085529,36,1
0.036275,37,1
0.023076,34,1
0.01764,53,1
0.016887,37,1
0.021748,55,1
0.028619,35,1
0.015265,33,1
0.011184,33,1
0.011899,36,1
0.0094921,33,1
0.0019366,35,1
0.0023259,37,0
0.0053452,50,0
0,35,0
0,98,0
0,36,0
0,71,0
0.012728,35,0
0.0017077,82,0
0.0041273,32,0
0,15,0
0.0045866,54,0
0,118,0
0.0013281,19,0
0.002907,88,0
0.00082117,52,0
0,99,0
0.0038529,38,0
0.00096952,116,0
0.0022068,116,0
0.0041728,73,0
0.020739,28,1
0.055646,24,1
0.073732,22,1
0.097105,19,1
0.11219,17,1
0.10472,17,1
0.12302,17,1
0.13697,19,1
0.14236,20,1
0.076678,17,1
0.1391,16,1
0.16675,15,1
0.15194,15,1
0.12154,15,1
0.18341,14,1
0.21116,15,1
0.16494,15,1
0.13302,16,1
0.1286,16,1
0.089743,16,1
0.076651,16,1
0.11156,16,1
0.1046,17,1
0.073838,18,1
0.066112,21,1
0.094913,23,1
0.079706,27,1
0.074745,27,1
0.064561,26,1
0.076593,23,1
0.10913,24,1
0.10636,24,1
0.11149,24,1
0.1615,24,1
0.17926,23,1
0.18174,23,1
0.17107,22,1
0.16037,21,1
0.15828,19,1
0.14678,18,1
0.1801,19,1
0.19059,19,1
0.18302,19,1
0.1664,19,1
0.18012,19,1
0.15739,20,1
0.1821,20,1
0.17268,21,1
0.15039,22,1
0.15558,23,1
0.12613,24,1
0.094822,24,1
0.17235,23,1
0.1749,22,1
0.18635,21,1
0.21185,21,1
0.17441,21,1
0.209,22,1
0.21282,23,1
0.19889,23,1
0.19209,22,1
0.15178,20,1
0.13873,20,1
0.165,21,1
0.1606,22,1
0.15282,22,1
0.11433,20,1
0.12616,21,1
0.12758,21,1
0.11384,21,1
0.11832,21,1
0.10734,21,1
0.11869,21,1
0.12468,23,1
0.11793,24,1
0.12394,24,1
0.12647,23,1
0.10064,23,1
0.067553,26,1
0.034536,100,1
0.043536,24,1
0.032061,23,1
0.025687,23,1
0.019409,23,1
0.02815,22,1
0.03097,23,1
0.016908,25,1
0.015207,22,1
0.010498,98,0
0.0054966,23,0
0.0071253,121,0
0.006602,97,0
0.0070003,97,0
0.0038422,24,0
0.0022954,25,0
0.0024715,19,0
0.00153,100,0
0.003411,60,0
0.0037263,26,0
0.0065442,60,0
0.0088714,114,0
0.0011875,46,0
0.012359,42,0
0.049288,29,1
0.075764,26,1
0.064715,25,1
0.047982,27,1
0.048329,28,1
0.035884,28,1
0.042239,29,1
0.033679,32,1
0.037268,33,1
0.0457,32,1
0.057319,29,1
0.077484,28,1
0.082719,27,1
0.10652,26,1
0.11092,25,1
0.12887,23,1
0.12309,22,1
0.11426,21,1
0.10702,20,1
0.10276,19,1
0.087453,19,1
0.074056,19,1
0.078668,19,1
0.076184,19,1
0.083593,18,1
0.13058,20,1
0.14402,21,1
0.16837,20,1
0.075015,19,1
0.047708,19,1
0.042926,17,1
0.037905,17,1
0.060703,15,1
0.037243,23,1
0.072095,22,1
0.06132,23,1
0.070289,23,1
0.04154,98,1
0.050394,102,1
0.027073,28,1
0.024888,22,1
0.013606,23,1
0.013229,23,1
0.01927,102,1
0.013756,22,1
0.0070179,23,1
0.0088195,98,1
0.010707,20,1
0.0054435,99,1
0.0051908,73,1
0.007339,98,0
0.0032711,58,0
0.0065216,57,0
1.7831e-05,127,0
0.001653,67,0
0.0067689,22,0
0.0028852,19,0
0.0050885,11,1
0.017036,46,1
0.020938,29,1
0.069493,25,1
0.066528,22,1
0.055409,23,1
0.064883,24,1
0.058167,25,1
0.047148,25,1
0.056639,27,1
0.05137,29,1
0.053422,25,1
0.066367,22,1
0.062232,22,1
0.067661,22,1
0.087457,23,1
0.084854,22,1
0.07644,23,1
0.066857,24,1
0.039985,23,1
0.043466,24,1
0.044544,23,1
0.055186,23,1
0.066678,22,1
0.046305,24,1
0.041127,84,1
0.053612,87,1
0.04378,86,1
0.080507,22,1
0.074244,24,1
0.063615,24,1
0.047911,25,1
0.025899,21,1
0.023669,23,1
0.015851,23,1
0.029222,24,1
0.021753,23,1
0.010399,101,1
0.014554,25,1
0.007606,98,1
0.0053378,100,1
0.005708,16,0
0.0055257,22,0
0.0055125,97,0
0.0032067,101,0
0.0039899,94,0
0.0039185,90,0
0.0048391,90,0
0.0041048,17,0
0.0059685,59,1
0.021685,44,1
0.042626,29,1
0.058307,20,1
0.11318,16,1
0.11135,15,1
0.11793,16,1
0.12481,16,1
0.080446,18,1
0.064138,22,1
0.029313,27,1
0.041115,23,1
0.082745,18,1
0.11973,18,1
0.1339,19,1
0.15473,20,1
0.15739,20,1
0.19153,20,1
0.2124,21,1
0.1765,23,1
0.11175,26,1
0.11633,30,1
0.10636,32,1
0.12609,34,1
0.15127,34,1
0.16924,34,1
0.1372,33,1
0.15334,35,1
0.12095,37,1
0.11233,38,1
0.12347,39,1
0.099189,40,1
0.097139,44,1
0.10258,45,1
0.10878,46,1
0.096834,47,1
0.10988,47,1
0.11416,48,1
0.11119,47,1
0.11087,47,1
0.12606,47,1
0.13552,48,1
0.12367,49,1
0.1151,49,1
0.12296,49,1
0.12575,50,1
0.1004,51,1
0.085535,53,1
0.079634,53,1
0.073805,53,1
0.061308,53,1
0.070716,53,1
0.090958,54,1
0.085658,54,1
0.10646,53,1
0.099958,54,1
0.10924,53,1
0.11065,51,1
0.095371,50,1
0.11013,50,1
0.11965,51,1
0.11675,52,1
0.11366,52,1
0.090751,53,1
0.086499,53,1
0.092098,53,1
0.089528,53,1
0.10658,53,1
0.13256,52,1
0.10495,51,1
0.10181,50,1
0.092504,50,1
0.081756,50,1
0.092924,49,1
0.086718,50,1
0.085179,50,1
0.10173,49,1
0.11514,49,1
0.11993,50,1
0.10266,51,1
0.1223,50,1
0.13089,50,1
0.12452,51,1
0.10036,52,1
0.11139,52,1
0.11087,51,1
0.094293,52,1
0.091745,52,1
0.089743,51,1
0.065392,51,1
0.11051,51,1
0.10341,51,1
0.083317,50,1
0.091227,48,1
0.10613,48,1
0.1289,49,1
0.12171,49,1
0.12016,48,1
0.068093,149,1
0.093735,48,1
0.11695,48,1
0.13933,48,1
0.13375,48,1
0.089609,45,1
0.11853,46,1
0.10389,46,1
0.1146,46,1
0.11994,45,1
0.1167,44,1
0.13614,43,1
0.11356,43,1
0.11933,42,1
0.10396,44,1
0.1155,45,1
0.13674,45,1
0.13712,44,1
0.10556,42,1
0.11964,42,1
0.11606,42,1
0.13398,40,1
0.11941,39,1
0.12591,39,1
0.08502,41,1
0.1289,42,1
0.16429,39,1
0.16842,39,1
0.15801,40,1
0.1643,41,1
0.20491,40,1
0.16552,39,1
0.18953,39,1
0.18543,39,1
0.20762,39,1
0.15279,38,1
0.13599,37,1
0.17218,39,1
0.17901,40,1
0.18882,40,1
0.1835,39,1
0.18521,39,1
0.15883,39,1
0.133,129,1
0.11746,38,1
0.12653,128,1
0.13636,38,1
0.1211,38,1
0.15116,37,1
0.15548,36,1
0.18855,37,1
0.17254,38,1
0.14662,37,1
0.18382,35,1
0.16483,34,1
0.17328,33,1
0.15989,31,1
0.17107,29,1
0.17909,28,1
0.16385,28,1
0.15211,30,1
0.14873,32,1
0.14276,31,1
0.1438,28,1
0.13883,27,1
0.071867,31,1
0.043143,29,1
0.041064,30,1
0.04886,29,1
0.038792,30,1
0.038262,28,1
0.039719,30,1
0.029887,29,1
0.034619,29,1
0.022674,29,0
0.02132,29,0
0.020338,29,0
0.011839,29,0
0.011766,30,0
0.004773,27,0
0.0087691,30,0
0.0079332,60,0
0.0046186,92,0
0.0046872,103,0
0.0033815,110,0
0,37,0
0,35,0
0,37,0
0.0023368,39,0
0,33,0
0.005112,35,1
0.018251,71,1
0.037392,33,1
0.092314,29,1
0.10372,29,1
0.098888,27,1
0.064642,28,1
0.043144,29,1
0.053059,29,1
0.073101,31,1
0.088629,33,1
0.080238,35,1
0.099299,33,1
0.10475,31,1
0.12156,31,1
0.11277,30,1
0.097817,28,1
0.10683,27,1
0.1251,27,1
0.1334,26,1
0.12859,25,1
0.16386,25,1
0.15924,25,1
0.18037,24,1
0.19932,23,1
0.21786,23,1
0.21583,25,1
0.17453,27,1
0.13783,27,1
0.16002,28,1
0.19761,28,1
0.19421,29,1
0.2108,28,1
0.20408,28,1
0.18744,28,1
0.17917,28,1
0.19178,28,1
0.20312,28,1
0.22017,29,1
0.18107,29,1
0.14826,29,1
0.17142,28,1
0.19039,28,1
0.18149,29,1
0.23765,28,1
0.25185,27,1
0.29576,27,1
0.24895,28,1
0.24467,28,1
0.19338,28,1
0.20004,29,1
0.23955,29,1
0.22247,31,1
0.1901,31,1
0.19385,31,1
0.17706,32,1
0.13686,34,1
0.12202,35,1
0.085644,32,1
0.06137,32,1
0.063673,31,1
0.074347,31,1
0.06005,30,1
0.061219,31,1
0.037965,32,1
0.032668,31,0
0.03594,31,0
0.034602,32,0
0.029103,31,0
0.032544,31,0
0.030237,31,0
0.025654,31,0
0.023475,32,0
0.014179,31,0
0.0045796,79,0
0.013714,31,0
0.0094948,32,0
0.012491,32,0
0.0059068,32,0
0.0084407,113,1
0.02722,37,1
0.063096,28,1
0.081479,26,1
0.10619,24,1
0.10256,22,1
0.067645,23,1
0.086854,24,1
0.095974,24,1
0.098088,24,1
0.12221,24,1
0.15859,24,1
0.22444,24,1
0.24886,23,1
0.24921,23,1
0.26329,23,1
0.36158,23,1
0.29645,24,1
0.33803,24,1
0.33592,25,1
0.26642,27,1
0.2026,27,1
0.26143,27,1
0.27237,26,1
0.29294,26,1
0.26484,26,1
0.24113,27,1
0.26249,26,1
0.26473,25,1
0.3006,24,1
0.34413,24,1
0.32116,24,1
0.30303,24,1
0.33346,24,1
0.36099,25,1
0.34406,25,1
0.37166,25,1
0.38465,24,1
0.38336,24,1
0.37379,25,1
0.35481,25,1
0.37764,25,1
0.33004,24,1
0.32422,24,1
0.29056,24,1
0.30292,24,1
0.25649,25,1
0.34987,25,1
0.27953,26,1
0.2631,26,1
0.26864,26,1
0.20408,28,1
0.13202,30,1
0.14026,33,1
0.13568,35,1
0.11305,37,1
0.10984,40,1
0.11674,42,1
0.11734,43,1
0.11509,44,1
0.10931,45,1
0.082799,46,1
0.12446,46,1
0.10901,46,1
0.10873,46,1
0.14245,46,1
0.13841,45,1
0.12456,46,1
0.14627,46,1
0.12878,45,1
0.12575,46,1
0.14171,45,1
0.17058,44,1
0.15852,43,1
0.15893,43,1
0.14886,42,1
0.14743,42,1
0.15444,42,1
0.14951,42,1
0.15477,41,1
0.15648,40,1
0.14492,39,1
0.17843,40,1
0.17482,40,1
0.16526,40,1
0.17338,39,1
0.18481,39,1
0.19341,40,1
0.1618,42,1
0.16395,41,1
0.16821,41,1
0.17404,42,1
0.15711,43,1
0.13196,43,1
0.12003,43,1
0.1267,43,1
0.14795,44,1
0.15718,44,1
0.12434,43,1
0.11731,140,1
0.11668,140,1
0.13209,44,1
0.13738,43,1
0.13961,41,1
0.15291,40,1
0.12373,41,1
0.15311,40,1
0.17084,39,1
0.1715,39,1
0.19745,40,1
0.17259,41,1
0.1621,42,1
0.15139,43,1
0.11452,45,1
0.092009,46,1
0.087183,46,1
0.11638,45,1
0.13967,45,1
0.13152,45,1
0.092077,47,1
0.086295,49,1
0.08734,47,1
0.071393,47,1
0.077484,47,1
0.079305,47,1
0.090209,47,1
0.084406,46,1
0.093359,46,1
0.09393,45,1
0.067226,139,1
0.095008,42,1
0.12916,41,1
0.13769,41,1
0.14645,41,1
0.13554,42,1
0.11431,43,1
0.11867,42,1
0.10784,137,1
0.10384,138,1
0.13828,43,1
0.14947,42,1
0.14686,41,1
0.13973,41,1
0.14521,41,1
0.13963,41,1
0.14468,41,1
0.14775,42,1
0.14606,42,1
0.16516,41,1
0.17628,39,1
0.15814,38,1
0.14491,37,1
0.13914,125,1
0.16168,35,1
0.17679,34,1
0.18309,33,1
0.17417,33,1
0.21939,33,1
0.19369,33,1
0.21179,32,1
0.20792,32,1
0.21416,32,1
0.221,32,1
0.20484,31,1
0.19782,30,1
0.22754,31,1
0.19979,32,1
0.19023,33,1
0.21092,32,1
0.20988,33,1
0.11716,36,1
0.13543,38,1
0.14632,36,1
0.175,35,1
0.14246,37,1
0.15508,39,1
0.14553,38,1
0.14571,35,1
0.17579,33,1
0.15283,33,1
0.15389,34,1
0.13105,36,1
0.071548,37,1
0.026921,48,1
0.04512,36,1
0.03288,36,1
0.034374,35,1
0.034469,35,1
0.030078,34,1
0.01639,35,1
0.021121,35,1
0.013731,35,1
0.013908,34,1
0.010431,35,0
0.0079746,35,0
0.0064112,36,0
0.0019564,35,0
0,36,0
0,35,0
0.00099061,35,0
0,35,0
0.00028633,35,0
0.002578,35,0
0,36,0
0.00020078,34,0
0,35,0
0,36,0
0.00021161,35,0
0.00040364,36,0
0,35,0
0,34,0
0.0010091,89,0
0.01525,45,0
0.034312,29,1
0.085483,24,1
0.10827,22,1
0.12689,19,1
0.14242,17,1
0.1362,17,1
0.15636,17,1
0.16769,19,1
0.17087,20,1
0.089906,17,1
0.17703,16,1
0.19427,15,1
0.18436,15,1
0.14162,15,1
0.22624,14,1
0.25501,15,1
0.21399,15,1
0.14484,16,1
0.13128,16,1
0.091787,16,1
0.094977,16,1
0.10793,16,1
0.11772,16,1
0.086342,19,1
0.078887,21,1
0.11797,23,1
0.1013,27,1
0.090846,27,1
0.081527,26,1
0.096795,23,1
0.13661,24,1
0.13385,24,1
0.14562,24,1
0.19372,24,1
0.21427,23,1
0.22064,23,1
0.20092,22,1
0.18629,21,1
0.18781,19,1
0.17733,19,1
0.21787,19,1
0.22254,19,1
0.22637,19,1
0.20222,19,1
0.21574,19,1
0.18463,19,1
0.21029,20,1
0.20208,21,1
0.1837,22,1
0.17049,23,1
0.14863,23,1
0.12183,23,1
0.2115,23,1
0.20087,21,1
0.21833,21,1
0.26421,21,1
0.20918,22,1
0.26262,22,1
0.25361,23,1
0.23725,23,1
0.22956,22,1
0.17741,20,1
0.16623,20,1
0.20105,21,1
0.20197,22,1
0.18118,22,1
0.14435,20,1
0.1529,21,1
0.16622,21,1
0.1517,21,1
0.15383,21,1
0.13657,21,1
0.15619,21,1
0.16714,23,1
0.15748,24,1
0.16895,24,1
0.16314,23,1
0.13199,23,1
0.081466,25,1
0.04748,24,1
0.060367,24,1
0.055381,23,1
0.049515,24,1
0.043282,23,1
0.046279,23,1
0.045372,23,1
0.030104,24,1
0.033935,24,1
0.026899,23,0
0.023805,23,0
0.024145,24,0
0.017131,24,0
0.014985,23,0
0.013729,23,0
0.010662,24,0
0.010573,23,0
0.010903,23,0
0.01122,23,0
0.0071612,23,0
0.0049226,24,0
0.0025959,23,0
0.0072277,91,0
0.022597,42,0
0.068379,29,1
0.10629,27,1
0.096627,25,1
0.076256,26,1
0.069571,28,1
0.060473,29,1
0.066638,29,1
0.061022,32,1
0.057776,33,1
0.073039,32,1
0.085314,29,1
0.10809,28,1
0.12443,27,1
0.15052,26,1
0.14927,24,1
0.17717,23,1
0.16486,22,1
0.15291,21,1
0.1369,20,1
0.13549,19,1
0.12055,19,1
0.10889,19,1
0.1041,19,1
0.10909,19,1
0.1168,18,1
0.16338,20,1
0.17717,21,1
0.206,20,1
0.097141,19,1
0.066709,19,1
0.055152,17,1
0.050392,20,1
0.075318,15,1
0.053838,22,1
0.095585,22,1
0.083914,23,1
0.086072,23,1
0.051655,98,1
0.058014,102,1
0.047263,28,1
0.041751,24,1
0.029134,24,1
0.036378,23,1
0.029621,23,1
0.035119,23,1
0.023087,23,1
0.020424,24,1
0.023956,23,1
0.016056,23,1
0.011002,23,1
0.01514,22,0
0.018131,23,0
0.016622,22,0
0.0053679,23,0
0.0065493,23,0
0.010888,22,0
0.0048818,20,0
0.012242,45,1
0.033289,42,1
0.049457,29,1
0.092637,25,1
0.096169,22,1
0.078609,23,1
0.082123,24,1
0.079896,25,1
0.07709,25,1
0.081177,27,1
0.083478,29,1
0.074721,25,1
0.09895,22,1
0.097198,22,1
0.10172,22,1
0.11888,23,1
0.12176,22,1
0.10587,23,1
0.079597,24,1
0.057783,23,1
0.06068,23,1
0.055344,23,1
0.06978,22,1
0.082253,22,1
0.060359,24,1
0.056774,84,1
0.063629,87,1
0.063486,86,1
0.10434,22,1
0.10139,23,1
0.09332,24,1
0.064161,25,1
0.044904,24,1
0.040681,24,1
0.031919,23,1
0.046779,23,1
0.037465,24,1
0.029379,23,1
0.035908,24,1
0.027177,24,1
0.022246,24,1
0.01824,24,0
0.018586,23,0
0.023865,23,0
0.01274,24,0
0.017292,23,0
0.011108,24,0
0.010509,24,0
0.0054802,23,0
0.011792,51,1
0.031796,44,1
0.057004,27,1
0.074495,20,1
0.14448,16,1
0.13172,15,1
0.14762,16,1
0.1555,16,1
0.10933,18,1
0.082757,22,1
0.04286,23,1
0.061638,24,1
0.097033,18,1
0.14501,18,1
0.17168,19,1
0.19681,20,1
0.19896,20,1
0.23803,20,1
0.25549,21,1
0.19736,23,1
0.13961,26,1
0.14275,30,1
0.13605,33,1
0.14751,34,1
0.18126,34,1
0.20002,34,1
0.16815,33,1
0.17855,35,1
0.14469,37,1
0.13217,38,1
0.13942,39,1
0.12513,40,1
0.11558,44,1
0.12071,45,1
0.13633,46,1
0.12547,47,1
0.12703,47,1
0.14009,48,1
0.13689,47,1
0.12962,47,1
0.1578,47,1
0.16713,48,1
0.15057,49,1
0.13437,49,1
0.13917,49,1
0.14586,50,1
0.1184,51,1
0.1068,53,1
0.10285,53,1
0.093528,53,1
0.081457,53,1
0.093311,53,1
0.11774,54,1
0.11839,54,1
0.12951,53,1
0.11994,54,1
0.13042,53,1
0.13528,51,1
0.12636,50,1
0.13585,50,1
0.14801,51,1
0.14593,52,1
0.13477,52,1
0.11895,53,1
0.10875,53,1
0.12243,53,1
0.11135,53,1
0.12956,53,1
0.16288,52,1
0.12883,51,1
0.12933,50,1
0.1174,50,1
0.10598,50,1
0.11184,49,1
0.10603,50,1
0.10094,50,1
0.12975,49,1
0.13767,49,1
0.14244,50,1
0.12905,51,1
0.14666,50,1
0.15633,50,1
0.14911,51,1
0.12141,52,1
0.13471,52,1
0.13087,51,1
0.11143,52,1
0.11059,52,1
0.11231,51,1
0.086998,51,1
0.13407,51,1
0.12298,51,1
0.10624,50,1
0.11312,48,1
0.12934,48,1
0.15652,49,1
0.14759,49,1
0.1521,48,1
0.08401,48,1
0.11268,48,1
0.13897,48,1
0.16934,48,1
0.16375,48,1
0.11651,45,1
0.15206,46,1
0.13298,46,1
0.14866,46,1
0.15817,45,1
0.14038,44,1
0.15571,43,1
0.13336,43,1
0.13451,42,1
0.13313,44,1
0.1473,45,1
0.1711,45,1
0.15935,44,1
0.12342,136,1
0.14644,42,1
0.1383,42,1
0.15409,40,1
0.14154,39,1
0.13842,39,1
0.10534,42,1
0.16522,42,1
0.20668,39,1
0.20362,39,1
0.17035,41,1
0.20806,41,1
0.23083,40,1
0.1952,39,1
0.22613,39,1
0.22049,39,1
0.2489,39,1
0.17994,38,1
0.16166,37,1
0.1948,39,1
0.21038,40,1
0.22138,40,1
0.21442,39,1
0.21979,39,1
0.18548,39,1
0.15337,129,1
0.12892,38,1
0.14158,128,1
0.15579,38,1
0.14644,38,1
0.17586,37,1
0.16971,36,1
0.21781,37,1
0.20379,38,1
0.17285,36,1
0.20964,35,1
0.19943,34,1
0.19711,33,1
0.20085,31,1
0.20338,29,1
0.20036,28,1
0.17928,28,1
0.17187,30,1
0.1759,32,1
0.17131,31,1
0.1702,28,1
0.16538,27,1
0.08233,31,1
0.055929,29,1
0.055252,29,1
0.066223,29,1
0.050446,30,1
0.048153,29,1
0.047913,29,1
0.043011,29,1
0.044603,29,1
0.032739,29,0
0.034307,29,0
0.034691,29,0
0.022157,30,0
0.020177,29,0
0.015831,29,0
0.011562,30,0
0.012136,28,0
0.010336,29,0
0.0075068,29,0
0.0076082,29,0
0,28,0
0,30,0
0.0065266,58,0
0.0084657,88,0
0,49,0
0.0055384,91,1
0.0082083,71,1
0.024973,32,1
0.061555,29,1
0.076542,29,1
0.077996,27,1
0.054184,28,1
0.028807,29,1
0.039813,29,1
0.052779,31,1
0.060337,33,1
0.055334,35,1
0.071642,33,1
0.073554,31,1
0.079769,31,1
0.076093,30,1
0.064393,28,1
0.072984,27,1
0.087209,27,1
0.09963,26,1
0.0907,25,1
0.11594,25,1
0.11862,25,1
0.11774,24,1
0.13136,23,1
0.16537,23,1
0.14438,25,1
0.13189,27,1
0.10913,27,1
0.13078,28,1
0.13328,28,1
0.15704,29,1
0.1619,28,1
0.15424,28,1
0.14048,28,1
0.14075,28,1
0.14374,28,1
0.14323,28,1
0.15848,29,1
0.12459,30,1
0.11423,29,1
0.13624,28,1
0.14717,28,1
0.15191,29,1
0.1958,28,1
0.20551,27,1
0.22387,27,1
0.20568,28,1
0.19197,28,1
0.15822,28,1
0.15581,29,1
