@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE class	{0,1}

@DATA
0.03982,0.04265,1
0.053774,0.043557,1
0.08622,0.024501,1
0.081549,0.019056,1
0.047651,0.036298,1
0.058038,0.034483,1
0.065768,0.029038,1
0.031987,0.049909,1
0.024231,0.061706,1
0.045431,0.056261,1
0.059417,0.044465,1
0.076383,0.038113,1
0.079502,0.041742,1
0.0638,0.051724,1
0.058557,0.051724,1
0.067159,0.043557,1
0.071411,0.058076,1
0.058231,0.060799,1
0.063748,0.048094,1
0.085339,0.051724,1
0.083734,0.051724,1
0.068396,0.047187,1
0.068327,0.054446,1
0.079273,0.039927,1
0.086398,0.019964,1
0.065194,0.020871,1
0.049733,0.017241,1
0.045932,0.014519,1
0.061848,0.019964,1
0.072891,0.018149,1
0.040708,0.019964,1
0.0096142,0.021779,1
0.013991,0.021779,1
0.04477,0.023593,1
0.055044,0.013612,1
0.044712,0.013612,0
0.049203,0.0090744,0
0.059577,0.00090744,0
0.034632,0.03176,0
0.0029543,0.056261,0
0.02018,0.025408,0
0.028191,0.011797,0
0.0095811,0.033575,0
0.0075766,0.036298,1
0.050481,0.019056,1
0.059186,0.03902,1
0.057516,0.07804,1
0.10989,0.083485,1
0.16347,0.068058,1
0.16787,0.059891,1
0.11607,0.065336,1
0.083734,0.064428,1
0.087079,0.055354,1
0.10146,0.044465,1
0.096365,0.047187,1
0.071055,0.060799,1
0.070527,0.07804,1
0.055512,0.098911,1
0.057978,0.10526,1
0.075645,0.11071,1
0.090641,0.11343,1
0.093084,0.12704,1
0.1125,0.12704,1
0.14468,0.11525,1
0.13299,0.12069,1
0.10171,0.13339,1
0.092189,0.14701,1
0.087337,0.1461,1
0.084047,0.15154,1
0.081969,0.16152,1
0.087132,0.1343,1
0.083458,0.12432,1
0.062042,0.12704,1
0.055185,0.10799,1
0.061094,0.11071,1
0.05719,0.10526,1
0.043381,0.10073,1
0.055162,0.085299,1
0.067906,0.066243,1
0.078885,0.069873,1
0.064412,0.10163,1
0.044675,0.10254,1
0.061973,0.071688,1
0.057294,0.077132,1
0.036668,0.11434,1
0.05774,0.089837,1
0.078249,0.057169,1
0.066635,0.091652,1
0.046449,0.11978,1
0.033315,0.10073,1
0.053041,0.066243,1
0.05495,0.085299,1
0.033567,0.082577,1
0.030837,0.056261,1
0.031647,0.080762,1
0.037455,0.095281,1
0.048791,0.07804,1
0.054626,0.049909,1
0.055155,0.051724,1
0.05432,0.076225,1
0.062051,0.065336,1
0.053228,0.068966,1
0.03778,0.088022,1
0.037062,0.10163,1
0.083545,0.075318,1
0.085995,0.060799,1
0.034507,0.098911,1
0.024276,0.096189,1
0.028515,0.056261,1
0.031881,0.064428,1
0.034596,0.082577,1
0.058441,0.067151,1
0.068532,0.055354,1
0.074581,0.051724,1
0.085227,0.054446,1
0.060932,0.063521,1
0.035954,0.073503,1
0.034232,0.073503,1
0.041862,0.068058,1
0.045299,0.07078,1
0.057661,0.07804,1
0.051267,0.088022,1
0.017424,0.12704,1
0.035129,0.10617,1
0.043354,0.086207,1
0.039727,0.098004,1
0.045713,0.091652,1
0.030302,0.11797,1
0.057019,0.086207,1
0.072331,0.068058,1
0.049878,0.076225,1
0.037221,0.065336,1
0.037992,0.084392,1
0.044039,0.10345,1
0.023303,0.10345,1
0.035834,0.055354,1
0.050157,0.049909,1
0.051617,0.067151,1
0.076902,0.053539,1
0.061684,0.062613,1
0.023691,0.096189,1
0.05975,0.083485,1
0.085718,0.049909,1
0.066439,0.080762,1
0.053652,0.10073,1
0.05907,0.083485,1
0.065284,0.084392,1
0.057366,0.097096,1
0.038237,0.11071,1
0.046268,0.10526,1
0.090031,0.07804,1
0.098716,0.095281,1
0.079975,0.11162,1
0.08699,0.10799,1
0.09547,0.11071,1
0.077949,0.11615,1
0.054664,0.12704,1
0.072109,0.11071,1
0.093865,0.10073,1
0.1169,0.11343,1
0.11537,0.12704,1
0.096374,0.12976,1
0.11068,0.12523,1
0.11929,0.12886,1
0.1135,0.12976,1
0.12967,0.13339,1
0.1499,0.13158,1
0.13701,0.13612,1
0.11345,0.14247,1
0.12939,0.13702,1
0.14158,0.13521,1
0.11198,0.15064,1
0.096701,0.14791,1
0.10028,0.13249,1
0.11571,0.14247,1
0.12131,0.15699,1
0.089769,0.15336,1
0.07532,0.15336,1
0.084494,0.15608,1
0.10914,0.14338,1
0.12346,0.14247,1
0.11336,0.15517,1
0.090835,0.16334,1
0.08134,0.16334,1
0.082228,0.15064,1
0.069597,0.1461,1
0.065669,0.15971,1
0.08436,0.15064,1
0.098471,0.12341,1
0.07675,0.1461,1
0.062709,0.18693,1
0.070857,0.1588,1
0.064356,0.13067,1
0.063152,0.15789,1
0.074928,0.1824,1
0.092449,0.16152,1
0.1144,0.15699,1
0.18005,0.15064,1
0.22673,0.13158,1
0.20783,0.13249,1
0.16578,0.12795,1
0.13053,0.12795,1
0.12604,0.12704,1
0.13149,0.11343,1
0.13657,0.10254,1
0.12739,0.10254,1
0.083347,0.078947,1
0.053046,0.045372,1
0.051852,0.044465,1
0.03641,0.050817,1
0.011302,0.062613,1
0.01325,0.051724,1
0.028521,0.023593,1
0.039678,0.018149,1
0.043422,0.0099819,1
0.039758,0.016334,0
0.043624,0.019056,0
0.055144,0.012704,0
0.042504,0.008167,0
0.014966,0.013612,0
0.0011375,0.025408,0
0.019548,0.011797,0
0.038334,0.0045372,0
0.026224,0.033575,0
0.029363,0.051724,0
0.048133,0.022686,0
0.014382,0,0
0,0.008167,0
0,0.008167,0
0,0.011797,0
0.0053603,0.010889,0
0.011826,0.028131,1
0.03721,0.064428,1
0.085181,0.084392,1
0.11971,0.078947,1
0.12338,0.078947,1
0.094843,0.088022,1
0.081178,0.077132,1
0.079547,0.062613,1
0.098141,0.060799,1
0.14023,0.051724,1
0.17345,0.047187,1
0.19251,0.046279,1
0.17372,0.049909,1
0.20461,0.050817,1
0.24715,0.047187,1
0.23284,0.048094,1
0.16842,0.063521,1
0.1007,0.080762,1
0.087618,0.1098,1
0.076055,0.12613,1
0.12394,0.097096,1
0.18263,0.089837,1
0.25125,0.091652,1
0.34027,0.079855,1
0.41158,0.07804,1
0.4306,0.07804,1
0.42578,0.082577,1
0.39987,0.087114,1
0.36483,0.092559,1
0.33631,0.10345,1
0.30979,0.10526,1
0.30763,0.099819,1
0.3094,0.094374,1
0.30929,0.088929,1
0.30205,0.093466,1
0.28457,0.090744,1
0.2765,0.084392,1
0.26631,0.091652,1
0.28255,0.091652,1
0.30059,0.08167,1
0.27167,0.098004,1
0.24859,0.11525,1
0.26015,0.11706,1
0.27341,0.1216,1
0.26036,0.12341,1
0.24545,0.11978,1
0.24198,0.12341,1
0.22431,0.14247,1
0.21573,0.12704,1
0.24517,0.10708,1
0.25637,0.12069,1
0.26142,0.12341,1
0.27618,0.095281,1
0.27282,0.077132,1
0.29855,0.076225,1
0.28833,0.077132,1
0.20307,0.093466,1
0.19707,0.08167,1
0.19599,0.072595,1
0.12957,0.07804,1
0.092898,0.078947,1
0.076937,0.073503,1
0.072508,0.071688,1
0.06763,0.075318,1
0.052576,0.068058,1
0.035399,0.060799,0
0.0364,0.047187,0
0.044892,0.040835,0
0.038244,0.046279,0
0.030887,0.050817,0
0.031937,0.039927,0
0.040565,0.032668,0
0.043722,0.026316,0
0.037881,0.018149,0
0.03242,0.015426,0
0.027764,0.017241,0
0.01753,0.034483,0
0.0047807,0.04265,0
0.0022739,0.060799,0
0.012726,0.084392,1
0.043586,0.071688,1
0.056938,0.079855,1
0.080817,0.095281,1
0.12653,0.083485,1
0.15131,0.066243,1
0.16815,0.052632,1
0.16907,0.053539,1
0.15409,0.054446,1
0.13531,0.058076,1
0.1307,0.082577,1
0.23282,0.091652,1
0.33152,0.079855,1
0.34935,0.099819,1
0.37175,0.11797,1
0.43097,0.11162,1
0.45807,0.12523,1
0.45473,0.1461,1
0.42771,0.15154,1
0.40751,0.14791,1
0.42562,0.14519,1
0.44394,0.15154,1
0.41786,0.15971,1
0.41484,0.14701,1
0.45159,0.12613,1
0.46527,0.12976,1
0.45163,0.12886,1
0.45536,0.11887,1
0.48232,0.12795,1
0.48999,0.13702,1
0.48655,0.13612,1
0.46058,0.13521,1
0.45944,0.13339,1
0.46203,0.12976,1
0.45776,0.13067,1
0.461,0.13339,1
0.44269,0.13249,1
0.43974,0.12886,1
0.42664,0.11797,1
0.42843,0.11887,1
0.44897,0.12976,1
0.43025,0.12976,1
0.4122,0.13158,1
0.40978,0.12704,1
0.38869,0.12341,1
0.34305,0.12704,1
0.34306,0.12886,1
0.36581,0.13067,1
0.37846,0.12795,1
0.38668,0.12795,1
0.37325,0.12976,1
0.3411,0.1343,1
0.27466,0.14882,1
0.23276,0.16334,1
0.23471,0.16062,1
0.23167,0.16515,1
0.21122,0.17695,1
0.18903,0.17604,1
0.1914,0.17604,1
0.17147,0.17151,1
0.12464,0.16062,1
0.1219,0.15608,1
0.13149,0.15245,1
0.11418,0.16152,1
0.10553,0.17241,1
0.11529,0.15608,1
0.11476,0.14428,1
0.1056,0.14338,1
0.12092,0.14338,1
0.12625,0.14338,1
0.11268,0.14428,1
0.11116,0.14882,1
0.11457,0.16062,1
0.11281,0.16606,1
0.096138,0.15699,1
0.087019,0.14882,1
0.076564,0.1706,1
0.070817,0.1833,1
0.076944,0.17332,1
0.084665,0.18421,1
0.10603,0.18693,1
0.1197,0.17604,1
0.10597,0.18421,1
0.089808,0.18784,1
0.092383,0.20236,1
0.10582,0.20962,1
0.10843,0.19873,1
0.099759,0.18421,1
0.091677,0.16878,1
0.092658,0.16606,1
0.097602,0.16969,1
0.084666,0.17695,1
0.070053,0.17604,1
0.068328,0.18875,1
0.069476,0.20236,1
0.0673,0.19873,1
0.066122,0.19056,1
0.073132,0.20417,1
0.075168,0.20417,1
0.068584,0.19419,1
0.067303,0.20599,1
0.06708,0.20327,1
0.066775,0.1833,1
0.077956,0.16969,1
0.083063,0.18058,1
0.075871,0.18149,1
0.085767,0.1833,1
0.11409,0.19147,1
0.12017,0.20145,1
0.10212,0.18875,1
0.098988,0.16697,1
0.11223,0.15154,1
0.099904,0.14882,1
0.073604,0.16152,1
0.056284,0.1706,1
0.045476,0.18693,1
0.051073,0.19601,1
0.056286,0.21506,1
0.05844,0.20327,1
0.054712,0.18058,1
0.054417,0.18784,1
0.052851,0.19238,1
0.049658,0.17786,1
0.054893,0.16062,1
0.054626,0.16788,1
0.058774,0.16243,1
0.057122,0.16334,1
0.053609,0.17514,1
0.065279,0.17151,1
0.070407,0.16697,1
0.075648,0.16697,1
0.085498,0.16152,1
0.094198,0.15608,1
0.092201,0.15699,1
0.080248,0.16878,1
0.07526,0.17151,1
0.082987,0.16243,1
0.086043,0.17241,1
0.081933,0.17332,1
0.078166,0.16515,1
0.086369,0.16243,1
0.097747,0.1588,1
0.1004,0.16697,1
0.10808,0.15517,1
0.11396,0.14065,1
0.11146,0.15336,1
0.10739,0.15336,1
0.1102,0.13521,1
0.12524,0.14338,1
0.14181,0.15789,1
0.14486,0.1461,1
0.14558,0.13884,1
0.14821,0.15245,1
0.14702,0.18693,1
0.15326,0.20962,1
0.16632,0.20508,1
0.17378,0.19964,1
0.15818,0.19238,1
0.14294,0.17241,1
0.16913,0.16515,1
0.17338,0.16334,1
0.14295,0.15336,1
0.15253,0.14882,1
0.17916,0.16878,1
0.18819,0.18693,1
0.17579,0.18603,1
0.17338,0.16425,1
0.18479,0.13158,1
0.1843,0.12886,1
0.18209,0.13249,1
0.15778,0.14156,1
0.12659,0.15971,1
0.12319,0.16152,1
0.11801,0.1588,1
0.11519,0.16969,1
0.12411,0.16788,1
0.13279,0.15517,1
0.16803,0.13975,1
0.20126,0.12523,1
0.20341,0.11978,1
0.17012,0.12704,1
0.12291,0.12886,1
0.094407,0.11343,1
0.062263,0.11434,1
0.039495,0.11706,1
0.030892,0.11706,1
0.028316,0.12341,1
0.029019,0.11978,1
0.019026,0.11978,1
0.0029633,0.12704,1
7.8249e-05,0.12523,1
0,0.1216,1
0,0.12523,1
0,0.12886,0
0,0.1225,0
0,0.11525,0
0,0.11525,0
0,0.1216,0
0,0.11434,0
0.00030445,0.11252,0
0.00017271,0.099819,0
0,0.091652,0
0,0.10526,0
0,0.10799,0
0,0.10254,0
4.842e-05,0.07441,0
0,0.052632,0
0,0.054446,0
0.0005063,0.044465,0
0,0.07804,0
0,0.089837,0
0.0042647,0.068966,0
0.01862,0.096189,0
0.030192,0.11525,1
0.036982,0.12704,1
0.050951,0.13339,1
0.1018,0.12523,1
0.14119,0.10163,1
0.14575,0.10436,1
0.13998,0.13249,1
0.16686,0.14156,1
0.18275,0.13521,1
0.18222,0.12886,1
0.23022,0.12795,1
0.28625,0.12704,1
0.34111,0.1225,1
0.39411,0.11797,1
0.40143,0.1225,1
0.41925,0.12976,1
0.39252,0.13702,1
0.34382,0.14791,1
0.33358,0.15426,1
0.30062,0.15154,1
0.29358,0.15154,1
0.29922,0.14338,1
0.29553,0.13884,1
0.26646,0.14701,1
0.23544,0.1588,1
0.22583,0.16969,1
0.21578,0.16062,1
0.20228,0.15245,1
0.19555,0.15699,1
0.19121,0.17967,1
0.18464,0.20145,1
0.17019,0.18512,1
0.17744,0.19056,1
0.20386,0.2078,1
0.25818,0.17241,1
0.26353,0.15517,1
0.24417,0.15336,1
0.25161,0.15064,1
0.24849,0.15699,1
0.27211,0.13884,1
0.28064,0.13521,1
0.2629,0.14973,1
0.24107,0.15517,1
0.23335,0.15154,1
0.22044,0.14428,1
0.20319,0.16152,1
0.20673,0.17967,1
0.22007,0.17786,1
0.24206,0.16969,1
0.23068,0.16515,1
0.19819,0.16243,1
0.21796,0.16062,1
0.2432,0.16152,1
0.25984,0.16243,1
0.28676,0.1588,1
0.28887,0.15789,1
0.27611,0.15336,1
0.27527,0.14247,1
0.24634,0.14882,1
0.21692,0.15245,1
0.27289,0.12613,1
0.26469,0.11525,1
0.19161,0.12976,1
0.20266,0.1216,1
0.25119,0.10708,1
0.2165,0.11525,1
0.12106,0.13612,1
0.11421,0.14065,1
0.14086,0.1225,1
0.14092,0.12069,1
0.14499,0.1216,1
0.12765,0.12069,1
0.092899,0.13702,1
0.11193,0.11887,1
0.125,0.10345,1
0.12091,0.11706,1
0.11056,0.11434,1
0.095726,0.11615,1
0.088751,0.11525,1
0.087083,0.096189,1
0.068317,0.068058,1
0.055444,0.058984,1
0.045415,0.064428,1
0.030003,0.07804,1
0.02853,0.091652,1
0.025603,0.098004,1
0.018086,0.098911,1
0.015795,0.091652,1
0.012978,0.085299,0
0.010958,0.082577,0
0.0095427,0.080762,0
0.0079676,0.079855,0
0.0061457,0.082577,0
0.0043478,0.088929,0
0.0043594,0.078947,0
0.0037834,0.071688,0
0.0034741,0.07078,0
0.0033795,0.068966,0
0.0019607,0.089837,0
0.0013698,0.091652,0
0.00088747,0.062613,0
0.0074783,0.080762,0
0.024424,0.1216,0
0.042701,0.13067,1
0.064386,0.095281,1
0.062683,0.078947,1
0.054261,0.092559,1
0.062982,0.07078,1
0.057586,0.065336,1
0.052754,0.065336,1
0.049377,0.059891,1
0.047919,0.063521,1
0.04553,0.084392,1
0.047694,0.10617,1
0.063353,0.098004,1
0.080673,0.080762,1
0.093732,0.089837,1
0.093088,0.13702,1
0.10668,0.15064,1
0.11278,0.15336,1
0.1022,0.16969,1
0.090822,0.15154,1
0.090845,0.13067,1
0.087403,0.13249,1
0.069891,0.14156,1
0.069214,0.14065,1
0.072842,0.13884,1
0.096978,0.12886,1
0.11801,0.15245,1
0.1225,0.18512,1
0.12562,0.17332,1
0.12419,0.15608,1
0.11663,0.14338,1
0.11807,0.12704,1
0.1314,0.11343,1
0.14586,0.098004,1
0.13214,0.11343,1
0.1058,0.12613,1
0.097653,0.11706,1
0.096489,0.11706,1
0.1019,0.10799,1
0.097528,0.096189,1
0.079458,0.078947,1
0.056623,0.064428,1
0.047542,0.060799,1
0.045101,0.058984,1
0.038426,0.068058,1
0.028204,0.082577,1
0.019562,0.087114,1
0.019335,0.073503,1
0.018008,0.061706,1
0.012966,0.071688,1
0.0096994,0.078947,1
0.010771,0.069873,0
0.01081,0.059891,0
0.007755,0.058076,0
0.0048495,0.064428,0
0.004182,0.068058,0
0.0042902,0.060799,0
0.0067589,0.050817,0
0.015216,0.059891,1
0.036828,0.08167,1
0.047969,0.12069,1
0.061141,0.12976,1
0.083371,0.083485,1
0.083609,0.062613,1
0.074447,0.060799,1
0.074531,0.076225,1
0.061427,0.094374,1
0.068522,0.079855,1
0.080687,0.068058,1
0.079115,0.076225,1
0.084447,0.072595,1
0.076525,0.08167,1
0.067325,0.10436,1
0.081224,0.10345,1
0.099474,0.093466,1
0.10873,0.095281,1
0.1203,0.086207,1
0.11936,0.085299,1
0.10308,0.088929,1
0.11934,0.079855,1
0.13225,0.079855,1
0.11559,0.095281,1
0.10081,0.11071,1
0.1507,0.086207,1
0.16383,0.060799,1
0.12727,0.07804,1
0.096472,0.11162,1
0.072822,0.11343,1
0.073338,0.093466,1
0.066367,0.076225,1
0.059505,0.058076,1
0.045982,0.052632,1
0.041264,0.057169,1
0.045687,0.044465,1
0.042653,0.036298,1
0.029694,0.050817,1
0.021977,0.053539,1
0.016675,0.054446,1
0.0111,0.066243,1
0.010949,0.063521,0
0.010514,0.060799,0
0.0086096,0.055354,0
0.0095816,0.046279,0
0.0078608,0.049909,0
0.0052256,0.056261,0
0.0043897,0.062613,0
0.0038916,0.075318,0
0.012314,0.078947,1
0.045397,0.084392,1
0.073966,0.11706,1
0.10311,0.11797,1
0.19916,0.079855,1
0.28733,0.058984,1
0.29654,0.058076,1
0.23285,0.059891,1
0.17216,0.059891,1
0.15124,0.066243,1
0.15226,0.07804,1
0.15004,0.083485,1
0.13531,0.084392,1
0.14506,0.099819,1
0.13822,0.12341,1
0.13123,0.13884,1
0.15214,0.13249,1
0.16724,0.13067,1
0.17404,0.14519,1
0.19314,0.15426,1
0.23967,0.14973,1
0.25015,0.13612,1
0.20696,0.15517,1
0.16922,0.18966,1
0.15394,0.21234,1
0.15395,0.20599,1
0.159,0.19782,1
0.14075,0.22777,1
0.11469,0.23412,1
0.11255,0.20962,1
0.11089,0.21234,1
0.11287,0.18875,1
0.1105,0.16788,1
0.096311,0.19056,1
0.090306,0.19691,1
0.094163,0.18693,1
0.098316,0.17786,1
0.098963,0.17786,1
0.10027,0.17604,1
0.10078,0.17695,1
0.095985,0.18421,1
0.095047,0.18149,1
0.09418,0.17695,1
0.094881,0.17332,1
0.093782,0.1824,1
0.089158,0.19601,1
0.082122,0.20417,1
0.073686,0.20327,1
0.067871,0.20327,1
0.063287,0.19601,1
0.063104,0.19328,1
0.062965,0.20508,1
0.062623,0.19782,1
0.067905,0.18693,1
0.068257,0.1951,1
0.062213,0.2069,1
0.066438,0.20508,1
0.07103,0.19419,1
0.077757,0.17967,1
0.082776,0.1706,1
0.07877,0.1824,1
0.077731,0.19419,1
0.076209,0.19147,1
0.072704,0.19147,1
0.068437,0.18421,1
0.059335,0.18512,1
0.06444,0.18149,1
0.071562,0.17877,1
0.072574,0.19601,1
0.074592,0.18421,1
0.076766,0.16515,1
0.078634,0.15608,1
0.070921,0.15517,1
0.062626,0.17514,1
0.063743,0.18875,1
0.065012,0.18421,1
0.080986,0.17423,1
0.091126,0.17332,1
0.081578,0.19147,1
0.074137,0.21143,1
0.078014,0.19601,1
0.082475,0.17967,1
0.079995,0.19601,1
0.075933,0.20871,1
0.074979,0.20417,1
0.07292,0.18603,1
0.080262,0.17151,1
0.078533,0.17514,1
0.071119,0.16243,1
0.085676,0.15336,1
0.087448,0.17423,1
0.06984,0.18149,1
0.064,0.16334,1
0.084453,0.14791,1
0.10051,0.14428,1
0.095835,0.1461,1
0.082851,0.14519,1
0.087368,0.14247,1
0.097734,0.14065,1
0.10521,0.15064,1
0.10769,0.16788,1
0.10743,0.1706,1
0.10263,0.16062,1
0.11411,0.13975,1
0.11126,0.13975,1
0.095208,0.14519,1
0.1119,0.13521,1
0.1346,0.12976,1
0.16057,0.12886,1
0.16301,0.15064,1
0.15765,0.16515,1
0.16776,0.15426,1
0.15386,0.13521,1
0.13015,0.13975,1
0.1352,0.14065,1
0.15752,0.1343,1
0.19174,0.14791,1
0.19692,0.15971,1
0.18504,0.16152,1
0.20912,0.14519,1
0.22497,0.14065,1
0.21291,0.15154,1
0.22193,0.14973,1
0.24156,0.13793,1
0.22638,0.15699,1
0.19474,0.18784,1
0.22556,0.16697,1
0.25071,0.13521,1
0.21681,0.15699,1
0.17902,0.19419,1
0.16161,0.21325,1
0.20452,0.17786,1
0.21194,0.17604,1
0.15784,0.21506,1
0.14802,0.21234,1
0.17004,0.19782,1
0.19691,0.17423,1
0.2098,0.16062,1
0.21134,0.15336,1
0.19117,0.16606,1
0.17243,0.18421,1
0.17038,0.18693,1
0.15585,0.20236,1
0.1566,0.20871,1
0.16391,0.20327,1
0.15625,0.2069,1
0.14325,0.21325,1
0.15943,0.21143,1
0.15153,0.21506,1
0.11639,0.21779,1
0.13337,0.21416,1
0.16262,0.21506,1
0.16965,0.22232,1
0.19096,0.23321,1
0.2997,0.17967,1
0.36834,0.12613,1
0.33802,0.13249,1
0.28521,0.13339,1
0.2534,0.12976,1
0.25078,0.12795,1
0.23148,0.12523,1
0.22767,0.11797,1
0.24001,0.10889,1
0.17075,0.11343,1
0.079829,0.11978,1
0.058084,0.11978,1
0.048574,0.11434,1
0.041781,0.10799,1
0.037849,0.10708,1
0.034968,0.10526,1
0.032266,0.098911,1
0.029793,0.099819,1
0.021682,0.10254,0
0.014605,0.10254,0
0.013073,0.10345,0
0.01124,0.10708,0
0.0070879,0.10708,0
0.0036963,0.1098,0
0.0018361,0.11525,0
0.0015645,0.11525,0
0.0011678,0.10889,0
0.00015686,0.10436,0
0,0.073503,0
0,0.021779,0
0,0.0018149,0
0,0.0027223,0
0,0.012704,0
0,0.019964,0
0,0.012704,1
0.057232,0.0063521,1
0.11426,0.0090744,1
0.098322,0.029946,1
0.11347,0.03902,1
0.14998,0.014519,1
0.11359,0.012704,1
0.048382,0.033575,1
0.041559,0.038113,1
0.095646,0.03539,1
0.11161,0.03902,1
0.1016,0.040835,1
0.091832,0.037205,1
0.10381,0.041742,1
0.14308,0.041742,1
0.13434,0.040835,1
0.074537,0.04265,1
0.13473,0.023593,1
0.20172,0.0036298,1
0.15476,0.025408,1
0.08519,0.055354,1
0.092493,0.062613,1
0.21532,0.050817,1
0.30388,0.049002,1
0.30327,0.069873,1
0.2991,0.073503,1
0.31895,0.080762,1
0.2894,0.089837,1
0.26169,0.07441,1
0.23692,0.075318,1
0.18765,0.084392,1
0.18063,0.079855,1
0.16985,0.086207,1
0.17254,0.093466,1
0.16473,0.095281,1
0.14077,0.088929,1
0.13212,0.082577,1
0.12848,0.086207,1
0.14676,0.084392,1
0.16318,0.077132,1
0.14199,0.083485,1
0.11401,0.099819,1
0.11539,0.11434,1
0.12949,0.1216,1
0.12548,0.12341,1
0.12231,0.11252,1
0.1208,0.10345,1
0.097811,0.11887,1
0.098171,0.1098,1
0.1613,0.080762,1
0.16432,0.098004,1
0.14435,0.10708,1
0.17695,0.082577,1
0.1657,0.08167,1
0.17309,0.08167,1
0.19125,0.066243,1
0.14699,0.048094,1
0.10662,0.044465,1
0.13695,0.03902,1
0.19068,0.012704,1
0.16277,0.0063521,1
0.1103,0.013612,1
0.14843,0.0090744,1
0.11226,0.020871,1
0.015908,0.036298,1
0.0099686,0.03176,0
0.0043689,0.044465,0
0.01005,0.048094,0
0.010009,0.033575,0
0.030205,0.028131,0
0.081049,0.012704,0
0.069553,0.0090744,0
0.0051884,0.021779,0
0,0.025408,0
0.009449,0.021779,0
0.0097929,0.021779,0
0.034053,0.019964,0
0.040692,0.010889,0
0.012806,0.015426,0
0.022135,0.026316,1
0.033065,0.036298,1
0.026657,0.055354,1
0.058931,0.057169,1
0.072889,0.064428,1
0.071156,0.068058,1
0.080593,0.057169,1
0.080901,0.056261,1
0.077307,0.056261,1
0.059738,0.058984,1
0.091832,0.049002,1
0.15232,0.056261,1
0.19387,0.077132,1
0.22044,0.096189,1
0.25473,0.11434,1
0.31014,0.1225,1
0.35028,0.13067,1
0.35692,0.14065,1
0.32632,0.14428,1
0.29421,0.14428,1
0.30222,0.14701,1
0.32314,0.14247,1
0.2991,0.14882,1
0.29988,0.13793,1
0.33976,0.12069,1
0.35921,0.12795,1
0.34477,0.12886,1
0.34372,0.12613,1
0.37451,0.12976,1
0.37926,0.13339,1
0.37435,0.13702,1
0.3492,0.13521,1
0.3473,0.13067,1
0.3542,0.12795,1
0.35181,0.12795,1
0.35055,0.13612,1
0.32775,0.13249,1
0.32875,0.12523,1
0.30691,0.11978,1
0.29771,0.1225,1
0.32957,0.13158,1
0.31616,0.12523,1
0.29022,0.12976,1
0.27296,0.1343,1
0.24346,0.12704,1
0.19836,0.13067,1
0.20732,0.13249,1
0.23861,0.12613,1
0.25167,0.12432,1
0.25513,0.12795,1
0.23579,0.12795,1
0.20715,0.1343,1
0.15867,0.13975,1
0.13189,0.13612,1
0.13806,0.14065,1
0.13133,0.14882,1
0.10871,0.16243,1
0.10442,0.15608,1
0.1166,0.14338,1
0.089195,0.14882,1
0.058452,0.12432,1
0.062936,0.11162,1
0.055225,0.13158,1
0.039288,0.13521,1
0.051796,0.11615,1
0.071139,0.098004,1
0.058284,0.10617,1
0.056121,0.10526,1
0.083162,0.099819,1
0.071521,0.11797,1
0.06013,0.11162,1
0.067178,0.099819,1
0.048519,0.1216,1
0.046051,0.12523,1
0.037636,0.11615,1
0.034778,0.1098,1
0.030751,0.11615,1
0.0080491,0.14156,1
0.041425,0.11525,1
0.049977,0.099819,1
0.030229,0.13975,1
0.041992,0.15336,1
0.046755,0.12523,1
0.063661,0.083485,1
0.067663,0.096189,1
0.039829,0.15154,1
0.060058,0.12704,1
0.077503,0.088022,1
0.044078,0.11343,1
0.026008,0.12704,1
0.034936,0.13158,1
0.024027,0.13702,1
0.025666,0.11252,1
0.022786,0.10073,1
0.027885,0.10799,1
0.039245,0.10436,1
0.04259,0.098911,1
0.046781,0.10254,1
0.037019,0.10799,1
0.056088,0.084392,1
0.08664,0.063521,1
0.070757,0.077132,1
0.055317,0.082577,1
0.051825,0.089837,1
0.045136,0.094374,1
0.056339,0.082577,1
0.049808,0.10436,1
0.052796,0.13249,1
0.045789,0.16152,1
0.035139,0.15426,1
0.056569,0.11071,1
0.063027,0.098004,1
0.043713,0.10436,1
0.029997,0.099819,1
0.048971,0.077132,1
0.07021,0.061706,1
0.072893,0.064428,1
0.054274,0.08167,1
0.031542,0.094374,1
0.027335,0.099819,1
0.021928,0.099819,1
0.011893,0.091652,1
0.0028288,0.10708,1
0.0065443,0.11525,1
0.018124,0.095281,1
0.022452,0.091652,1
0.018193,0.095281,1
0.024241,0.094374,1
0.05729,0.078947,1
0.054413,0.08167,1
0.032602,0.11252,1
0.036916,0.1225,1
0.044983,0.11525,1
0.052871,0.10526,1
0.034192,0.11252,1
0.017996,0.12069,1
0.040255,0.10345,1
0.044103,0.10617,1
0.038971,0.11071,1
0.034807,0.11071,1
0.037348,0.12069,1
0.059908,0.10617,1
0.055506,0.10436,1
0.04297,0.11978,1
0.044522,0.12341,1
0.044876,0.12795,1
0.046387,0.12341,1
0.048566,0.10708,1
0.058724,0.10254,1
0.076135,0.11343,1
0.075938,0.12341,1
0.069024,0.1225,1
0.072324,0.12523,1
0.068058,0.13975,1
0.068139,0.1588,1
0.07424,0.17967,1
0.086564,0.1706,1
0.078971,0.1461,1
0.054924,0.15154,1
0.087928,0.15245,1
0.093821,0.14701,1
0.059079,0.14428,1
0.058844,0.15336,1
