@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.01813,0.021779,0.010707,20,1
0.013507,0.032668,0.0054435,99,1
0.042788,0.022686,0.0051908,73,1
0.045882,0.020871,0.007339,98,0
0.026026,0.017241,0.0032711,58,0
0,0.014519,0.0065216,57,0
0.011416,0.013612,1.7831e-05,127,0
0.02001,0.011797,0.001653,67,0
0.0076436,0.018149,0.0067689,22,0
0,0.019964,0.0028852,19,0
0.034762,0.012704,0.0050885,11,1
0.059161,0.015426,0.017036,46,1
0.031374,0.040835,0.020938,29,1
0.012046,0.057169,0.069493,25,1
0.031438,0.049909,0.066528,22,1
0.047229,0.041742,0.055409,23,1
0.03982,0.04265,0.064883,24,1
0.053774,0.043557,0.058167,25,1
0.08622,0.024501,0.047148,25,1
0.081549,0.019056,0.056639,27,1
0.047651,0.036298,0.05137,29,1
0.058038,0.034483,0.053422,25,1
0.065768,0.029038,0.066367,22,1
0.031987,0.049909,0.062232,22,1
0.024231,0.061706,0.067661,22,1
0.045431,0.056261,0.087457,23,1
0.059417,0.044465,0.084854,22,1
0.076383,0.038113,0.07644,23,1
0.079502,0.041742,0.066857,24,1
0.0638,0.051724,0.039985,23,1
0.058557,0.051724,0.043466,24,1
0.067159,0.043557,0.044544,23,1
0.071411,0.058076,0.055186,23,1
0.058231,0.060799,0.066678,22,1
0.063748,0.048094,0.046305,24,1
0.085339,0.051724,0.041127,84,1
0.083734,0.051724,0.053612,87,1
0.068396,0.047187,0.04378,86,1
0.068327,0.054446,0.080507,22,1
0.079273,0.039927,0.074244,24,1
0.086398,0.019964,0.063615,24,1
0.065194,0.020871,0.047911,25,1
0.049733,0.017241,0.025899,21,1
0.045932,0.014519,0.023669,23,1
0.061848,0.019964,0.015851,23,1
0.072891,0.018149,0.029222,24,1
0.040708,0.019964,0.021753,23,1
0.0096142,0.021779,0.010399,101,1
0.013991,0.021779,0.014554,25,1
0.04477,0.023593,0.007606,98,1
0.055044,0.013612,0.0053378,100,1
0.044712,0.013612,0.005708,16,0
0.049203,0.0090744,0.0055257,22,0
0.059577,0.00090744,0.0055125,97,0
0.034632,0.03176,0.0032067,101,0
0.0029543,0.056261,0.0039899,94,0
0.02018,0.025408,0.0039185,90,0
0.028191,0.011797,0.0048391,90,0
0.0095811,0.033575,0.0041048,17,0
0.0075766,0.036298,0.0059685,59,1
0.050481,0.019056,0.021685,44,1
0.059186,0.03902,0.042626,29,1
0.057516,0.07804,0.058307,20,1
0.10989,0.083485,0.11318,16,1
0.16347,0.068058,0.11135,15,1
0.16787,0.059891,0.11793,16,1
0.11607,0.065336,0.12481,16,1
0.083734,0.064428,0.080446,18,1
0.087079,0.055354,0.064138,22,1
0.10146,0.044465,0.029313,27,1
0.096365,0.047187,0.041115,23,1
0.071055,0.060799,0.082745,18,1
0.070527,0.07804,0.11973,18,1
0.055512,0.098911,0.1339,19,1
0.057978,0.10526,0.15473,20,1
0.075645,0.11071,0.15739,20,1
0.090641,0.11343,0.19153,20,1
0.093084,0.12704,0.2124,21,1
0.1125,0.12704,0.1765,23,1
0.14468,0.11525,0.11175,26,1
0.13299,0.12069,0.11633,30,1
0.10171,0.13339,0.10636,32,1
0.092189,0.14701,0.12609,34,1
0.087337,0.1461,0.15127,34,1
0.084047,0.15154,0.16924,34,1
0.081969,0.16152,0.1372,33,1
0.087132,0.1343,0.15334,35,1
0.083458,0.12432,0.12095,37,1
0.062042,0.12704,0.11233,38,1
0.055185,0.10799,0.12347,39,1
0.061094,0.11071,0.099189,40,1
0.05719,0.10526,0.097139,44,1
0.043381,0.10073,0.10258,45,1
0.055162,0.085299,0.10878,46,1
0.067906,0.066243,0.096834,47,1
0.078885,0.069873,0.10988,47,1
0.064412,0.10163,0.11416,48,1
0.044675,0.10254,0.11119,47,1
0.061973,0.071688,0.11087,47,1
0.057294,0.077132,0.12606,47,1
0.036668,0.11434,0.13552,48,1
0.05774,0.089837,0.12367,49,1
0.078249,0.057169,0.1151,49,1
0.066635,0.091652,0.12296,49,1
0.046449,0.11978,0.12575,50,1
0.033315,0.10073,0.1004,51,1
0.053041,0.066243,0.085535,53,1
0.05495,0.085299,0.079634,53,1
0.033567,0.082577,0.073805,53,1
0.030837,0.056261,0.061308,53,1
0.031647,0.080762,0.070716,53,1
0.037455,0.095281,0.090958,54,1
0.048791,0.07804,0.085658,54,1
0.054626,0.049909,0.10646,53,1
0.055155,0.051724,0.099958,54,1
0.05432,0.076225,0.10924,53,1
0.062051,0.065336,0.11065,51,1
0.053228,0.068966,0.095371,50,1
0.03778,0.088022,0.11013,50,1
0.037062,0.10163,0.11965,51,1
0.083545,0.075318,0.11675,52,1
0.085995,0.060799,0.11366,52,1
0.034507,0.098911,0.090751,53,1
0.024276,0.096189,0.086499,53,1
0.028515,0.056261,0.092098,53,1
0.031881,0.064428,0.089528,53,1
0.034596,0.082577,0.10658,53,1
0.058441,0.067151,0.13256,52,1
0.068532,0.055354,0.10495,51,1
0.074581,0.051724,0.10181,50,1
0.085227,0.054446,0.092504,50,1
0.060932,0.063521,0.081756,50,1
0.035954,0.073503,0.092924,49,1
0.034232,0.073503,0.086718,50,1
0.041862,0.068058,0.085179,50,1
0.045299,0.07078,0.10173,49,1
0.057661,0.07804,0.11514,49,1
0.051267,0.088022,0.11993,50,1
0.017424,0.12704,0.10266,51,1
0.035129,0.10617,0.1223,50,1
0.043354,0.086207,0.13089,50,1
0.039727,0.098004,0.12452,51,1
0.045713,0.091652,0.10036,52,1
0.030302,0.11797,0.11139,52,1
0.057019,0.086207,0.11087,51,1
0.072331,0.068058,0.094293,52,1
0.049878,0.076225,0.091745,52,1
0.037221,0.065336,0.089743,51,1
0.037992,0.084392,0.065392,51,1
0.044039,0.10345,0.11051,51,1
0.023303,0.10345,0.10341,51,1
0.035834,0.055354,0.083317,50,1
0.050157,0.049909,0.091227,48,1
0.051617,0.067151,0.10613,48,1
0.076902,0.053539,0.1289,49,1
0.061684,0.062613,0.12171,49,1
0.023691,0.096189,0.12016,48,1
0.05975,0.083485,0.068093,149,1
0.085718,0.049909,0.093735,48,1
0.066439,0.080762,0.11695,48,1
0.053652,0.10073,0.13933,48,1
0.05907,0.083485,0.13375,48,1
0.065284,0.084392,0.089609,45,1
0.057366,0.097096,0.11853,46,1
0.038237,0.11071,0.10389,46,1
0.046268,0.10526,0.1146,46,1
0.090031,0.07804,0.11994,45,1
0.098716,0.095281,0.1167,44,1
0.079975,0.11162,0.13614,43,1
0.08699,0.10799,0.11356,43,1
0.09547,0.11071,0.11933,42,1
0.077949,0.11615,0.10396,44,1
0.054664,0.12704,0.1155,45,1
0.072109,0.11071,0.13674,45,1
0.093865,0.10073,0.13712,44,1
0.1169,0.11343,0.10556,42,1
0.11537,0.12704,0.11964,42,1
0.096374,0.12976,0.11606,42,1
0.11068,0.12523,0.13398,40,1
0.11929,0.12886,0.11941,39,1
0.1135,0.12976,0.12591,39,1
0.12967,0.13339,0.08502,41,1
0.1499,0.13158,0.1289,42,1
0.13701,0.13612,0.16429,39,1
0.11345,0.14247,0.16842,39,1
0.12939,0.13702,0.15801,40,1
0.14158,0.13521,0.1643,41,1
0.11198,0.15064,0.20491,40,1
0.096701,0.14791,0.16552,39,1
0.10028,0.13249,0.18953,39,1
0.11571,0.14247,0.18543,39,1
0.12131,0.15699,0.20762,39,1
0.089769,0.15336,0.15279,38,1
0.07532,0.15336,0.13599,37,1
0.084494,0.15608,0.17218,39,1
0.10914,0.14338,0.17901,40,1
0.12346,0.14247,0.18882,40,1
0.11336,0.15517,0.1835,39,1
0.090835,0.16334,0.18521,39,1
0.08134,0.16334,0.15883,39,1
0.082228,0.15064,0.133,129,1
0.069597,0.1461,0.11746,38,1
0.065669,0.15971,0.12653,128,1
0.08436,0.15064,0.13636,38,1
0.098471,0.12341,0.1211,38,1
0.07675,0.1461,0.15116,37,1
0.062709,0.18693,0.15548,36,1
0.070857,0.1588,0.18855,37,1
0.064356,0.13067,0.17254,38,1
0.063152,0.15789,0.14662,37,1
0.074928,0.1824,0.18382,35,1
0.092449,0.16152,0.16483,34,1
0.1144,0.15699,0.17328,33,1
0.18005,0.15064,0.15989,31,1
0.22673,0.13158,0.17107,29,1
0.20783,0.13249,0.17909,28,1
0.16578,0.12795,0.16385,28,1
0.13053,0.12795,0.15211,30,1
0.12604,0.12704,0.14873,32,1
0.13149,0.11343,0.14276,31,1
0.13657,0.10254,0.1438,28,1
0.12739,0.10254,0.13883,27,1
0.083347,0.078947,0.071867,31,1
0.053046,0.045372,0.043143,29,1
0.051852,0.044465,0.041064,30,1
0.03641,0.050817,0.04886,29,1
0.011302,0.062613,0.038792,30,1
0.01325,0.051724,0.038262,28,1
0.028521,0.023593,0.039719,30,1
0.039678,0.018149,0.029887,29,1
0.043422,0.0099819,0.034619,29,1
0.039758,0.016334,0.022674,29,0
0.043624,0.019056,0.02132,29,0
0.055144,0.012704,0.020338,29,0
0.042504,0.008167,0.011839,29,0
0.014966,0.013612,0.011766,30,0
0.0011375,0.025408,0.004773,27,0
0.019548,0.011797,0.0087691,30,0
0.038334,0.0045372,0.0079332,60,0
0.026224,0.033575,0.0046186,92,0
0.029363,0.051724,0.0046872,103,0
0.048133,0.022686,0.0033815,110,0
0.014382,0,0,37,0
0,0.008167,0,35,0
0,0.008167,0,37,0
0,0.011797,0.0023368,39,0
0.0053603,0.010889,0,33,0
0.011826,0.028131,0.005112,35,1
0.03721,0.064428,0.018251,71,1
0.085181,0.084392,0.037392,33,1
0.11971,0.078947,0.092314,29,1
0.12338,0.078947,0.10372,29,1
0.094843,0.088022,0.098888,27,1
0.081178,0.077132,0.064642,28,1
0.079547,0.062613,0.043144,29,1
0.098141,0.060799,0.053059,29,1
0.14023,0.051724,0.073101,31,1
0.17345,0.047187,0.088629,33,1
0.19251,0.046279,0.080238,35,1
0.17372,0.049909,0.099299,33,1
0.20461,0.050817,0.10475,31,1
0.24715,0.047187,0.12156,31,1
0.23284,0.048094,0.11277,30,1
0.16842,0.063521,0.097817,28,1
0.1007,0.080762,0.10683,27,1
0.087618,0.1098,0.1251,27,1
0.076055,0.12613,0.1334,26,1
0.12394,0.097096,0.12859,25,1
0.18263,0.089837,0.16386,25,1
0.25125,0.091652,0.15924,25,1
0.34027,0.079855,0.18037,24,1
0.41158,0.07804,0.19932,23,1
0.4306,0.07804,0.21786,23,1
0.42578,0.082577,0.21583,25,1
0.39987,0.087114,0.17453,27,1
0.36483,0.092559,0.13783,27,1
0.33631,0.10345,0.16002,28,1
0.30979,0.10526,0.19761,28,1
0.30763,0.099819,0.19421,29,1
0.3094,0.094374,0.2108,28,1
0.30929,0.088929,0.20408,28,1
0.30205,0.093466,0.18744,28,1
0.28457,0.090744,0.17917,28,1
0.2765,0.084392,0.19178,28,1
0.26631,0.091652,0.20312,28,1
0.28255,0.091652,0.22017,29,1
0.30059,0.08167,0.18107,29,1
0.27167,0.098004,0.14826,29,1
0.24859,0.11525,0.17142,28,1
0.26015,0.11706,0.19039,28,1
0.27341,0.1216,0.18149,29,1
0.26036,0.12341,0.23765,28,1
0.24545,0.11978,0.25185,27,1
0.24198,0.12341,0.29576,27,1
0.22431,0.14247,0.24895,28,1
0.21573,0.12704,0.24467,28,1
0.24517,0.10708,0.19338,28,1
0.25637,0.12069,0.20004,29,1
0.26142,0.12341,0.23955,29,1
0.27618,0.095281,0.22247,31,1
0.27282,0.077132,0.1901,31,1
0.29855,0.076225,0.19385,31,1
0.28833,0.077132,0.17706,32,1
0.20307,0.093466,0.13686,34,1
0.19707,0.08167,0.12202,35,1
0.19599,0.072595,0.085644,32,1
0.12957,0.07804,0.06137,32,1
0.092898,0.078947,0.063673,31,1
0.076937,0.073503,0.074347,31,1
0.072508,0.071688,0.06005,30,1
0.06763,0.075318,0.061219,31,1
0.052576,0.068058,0.037965,32,1
0.035399,0.060799,0.032668,31,0
0.0364,0.047187,0.03594,31,0
0.044892,0.040835,0.034602,32,0
0.038244,0.046279,0.029103,31,0
0.030887,0.050817,0.032544,31,0
0.031937,0.039927,0.030237,31,0
0.040565,0.032668,0.025654,31,0
0.043722,0.026316,0.023475,32,0
0.037881,0.018149,0.014179,31,0
0.03242,0.015426,0.0045796,79,0
0.027764,0.017241,0.013714,31,0
0.01753,0.034483,0.0094948,32,0
0.0047807,0.04265,0.012491,32,0
0.0022739,0.060799,0.0059068,32,0
0.012726,0.084392,0.0084407,113,1
0.043586,0.071688,0.02722,37,1
0.056938,0.079855,0.063096,28,1
0.080817,0.095281,0.081479,26,1
0.12653,0.083485,0.10619,24,1
0.15131,0.066243,0.10256,22,1
0.16815,0.052632,0.067645,23,1
0.16907,0.053539,0.086854,24,1
0.15409,0.054446,0.095974,24,1
0.13531,0.058076,0.098088,24,1
0.1307,0.082577,0.12221,24,1
0.23282,0.091652,0.15859,24,1
0.33152,0.079855,0.22444,24,1
0.34935,0.099819,0.24886,23,1
0.37175,0.11797,0.24921,23,1
0.43097,0.11162,0.26329,23,1
0.45807,0.12523,0.36158,23,1
0.45473,0.1461,0.29645,24,1
0.42771,0.15154,0.33803,24,1
0.40751,0.14791,0.33592,25,1
0.42562,0.14519,0.26642,27,1
0.44394,0.15154,0.2026,27,1
0.41786,0.15971,0.26143,27,1
0.41484,0.14701,0.27237,26,1
0.45159,0.12613,0.29294,26,1
0.46527,0.12976,0.26484,26,1
0.45163,0.12886,0.24113,27,1
0.45536,0.11887,0.26249,26,1
0.48232,0.12795,0.26473,25,1
0.48999,0.13702,0.3006,24,1
0.48655,0.13612,0.34413,24,1
0.46058,0.13521,0.32116,24,1
0.45944,0.13339,0.30303,24,1
0.46203,0.12976,0.33346,24,1
0.45776,0.13067,0.36099,25,1
0.461,0.13339,0.34406,25,1
0.44269,0.13249,0.37166,25,1
0.43974,0.12886,0.38465,24,1
0.42664,0.11797,0.38336,24,1
0.42843,0.11887,0.37379,25,1
0.44897,0.12976,0.35481,25,1
0.43025,0.12976,0.37764,25,1
0.4122,0.13158,0.33004,24,1
0.40978,0.12704,0.32422,24,1
0.38869,0.12341,0.29056,24,1
0.34305,0.12704,0.30292,24,1
0.34306,0.12886,0.25649,25,1
0.36581,0.13067,0.34987,25,1
0.37846,0.12795,0.27953,26,1
0.38668,0.12795,0.2631,26,1
0.37325,0.12976,0.26864,26,1
0.3411,0.1343,0.20408,28,1
0.27466,0.14882,0.13202,30,1
0.23276,0.16334,0.14026,33,1
0.23471,0.16062,0.13568,35,1
0.23167,0.16515,0.11305,37,1
0.21122,0.17695,0.10984,40,1
0.18903,0.17604,0.11674,42,1
0.1914,0.17604,0.11734,43,1
0.17147,0.17151,0.11509,44,1
0.12464,0.16062,0.10931,45,1
0.1219,0.15608,0.082799,46,1
0.13149,0.15245,0.12446,46,1
0.11418,0.16152,0.10901,46,1
0.10553,0.17241,0.10873,46,1
0.11529,0.15608,0.14245,46,1
0.11476,0.14428,0.13841,45,1
0.1056,0.14338,0.12456,46,1
0.12092,0.14338,0.14627,46,1
0.12625,0.14338,0.12878,45,1
0.11268,0.14428,0.12575,46,1
0.11116,0.14882,0.14171,45,1
0.11457,0.16062,0.17058,44,1
0.11281,0.16606,0.15852,43,1
0.096138,0.15699,0.15893,43,1
0.087019,0.14882,0.14886,42,1
0.076564,0.1706,0.14743,42,1
0.070817,0.1833,0.15444,42,1
0.076944,0.17332,0.14951,42,1
0.084665,0.18421,0.15477,41,1
0.10603,0.18693,0.15648,40,1
0.1197,0.17604,0.14492,39,1
0.10597,0.18421,0.17843,40,1
0.089808,0.18784,0.17482,40,1
0.092383,0.20236,0.16526,40,1
0.10582,0.20962,0.17338,39,1
0.10843,0.19873,0.18481,39,1
0.099759,0.18421,0.19341,40,1
0.091677,0.16878,0.1618,42,1
0.092658,0.16606,0.16395,41,1
0.097602,0.16969,0.16821,41,1
0.084666,0.17695,0.17404,42,1
0.070053,0.17604,0.15711,43,1
0.068328,0.18875,0.13196,43,1
0.069476,0.20236,0.12003,43,1
0.0673,0.19873,0.1267,43,1
0.066122,0.19056,0.14795,44,1
0.073132,0.20417,0.15718,44,1
0.075168,0.20417,0.12434,43,1
0.068584,0.19419,0.11731,140,1
0.067303,0.20599,0.11668,140,1
0.06708,0.20327,0.13209,44,1
0.066775,0.1833,0.13738,43,1
0.077956,0.16969,0.13961,41,1
0.083063,0.18058,0.15291,40,1
0.075871,0.18149,0.12373,41,1
0.085767,0.1833,0.15311,40,1
0.11409,0.19147,0.17084,39,1
0.12017,0.20145,0.1715,39,1
0.10212,0.18875,0.19745,40,1
0.098988,0.16697,0.17259,41,1
0.11223,0.15154,0.1621,42,1
0.099904,0.14882,0.15139,43,1
0.073604,0.16152,0.11452,45,1
0.056284,0.1706,0.092009,46,1
0.045476,0.18693,0.087183,46,1
0.051073,0.19601,0.11638,45,1
0.056286,0.21506,0.13967,45,1
0.05844,0.20327,0.13152,45,1
0.054712,0.18058,0.092077,47,1
0.054417,0.18784,0.086295,49,1
0.052851,0.19238,0.08734,47,1
0.049658,0.17786,0.071393,47,1
0.054893,0.16062,0.077484,47,1
0.054626,0.16788,0.079305,47,1
0.058774,0.16243,0.090209,47,1
0.057122,0.16334,0.084406,46,1
0.053609,0.17514,0.093359,46,1
0.065279,0.17151,0.09393,45,1
0.070407,0.16697,0.067226,139,1
0.075648,0.16697,0.095008,42,1
0.085498,0.16152,0.12916,41,1
0.094198,0.15608,0.13769,41,1
0.092201,0.15699,0.14645,41,1
0.080248,0.16878,0.13554,42,1
0.07526,0.17151,0.11431,43,1
0.082987,0.16243,0.11867,42,1
0.086043,0.17241,0.10784,137,1
0.081933,0.17332,0.10384,138,1
0.078166,0.16515,0.13828,43,1
0.086369,0.16243,0.14947,42,1
0.097747,0.1588,0.14686,41,1
0.1004,0.16697,0.13973,41,1
0.10808,0.15517,0.14521,41,1
0.11396,0.14065,0.13963,41,1
0.11146,0.15336,0.14468,41,1
0.10739,0.15336,0.14775,42,1
0.1102,0.13521,0.14606,42,1
0.12524,0.14338,0.16516,41,1
0.14181,0.15789,0.17628,39,1
0.14486,0.1461,0.15814,38,1
0.14558,0.13884,0.14491,37,1
0.14821,0.15245,0.13914,125,1
0.14702,0.18693,0.16168,35,1
0.15326,0.20962,0.17679,34,1
0.16632,0.20508,0.18309,33,1
0.17378,0.19964,0.17417,33,1
0.15818,0.19238,0.21939,33,1
0.14294,0.17241,0.19369,33,1
0.16913,0.16515,0.21179,32,1
0.17338,0.16334,0.20792,32,1
0.14295,0.15336,0.21416,32,1
0.15253,0.14882,0.221,32,1
0.17916,0.16878,0.20484,31,1
0.18819,0.18693,0.19782,30,1
0.17579,0.18603,0.22754,31,1
0.17338,0.16425,0.19979,32,1
0.18479,0.13158,0.19023,33,1
0.1843,0.12886,0.21092,32,1
0.18209,0.13249,0.20988,33,1
0.15778,0.14156,0.11716,36,1
0.12659,0.15971,0.13543,38,1
0.12319,0.16152,0.14632,36,1
0.11801,0.1588,0.175,35,1
0.11519,0.16969,0.14246,37,1
0.12411,0.16788,0.15508,39,1
0.13279,0.15517,0.14553,38,1
0.16803,0.13975,0.14571,35,1
0.20126,0.12523,0.17579,33,1
0.20341,0.11978,0.15283,33,1
0.17012,0.12704,0.15389,34,1
0.12291,0.12886,0.13105,36,1
0.094407,0.11343,0.071548,37,1
0.062263,0.11434,0.026921,48,1
0.039495,0.11706,0.04512,36,1
0.030892,0.11706,0.03288,36,1
0.028316,0.12341,0.034374,35,1
0.029019,0.11978,0.034469,35,1
0.019026,0.11978,0.030078,34,1
0.0029633,0.12704,0.01639,35,1
7.8249e-05,0.12523,0.021121,35,1
0,0.1216,0.013731,35,1
0,0.12523,0.013908,34,1
0,0.12886,0.010431,35,0
0,0.1225,0.0079746,35,0
0,0.11525,0.0064112,36,0
0,0.11525,0.0019564,35,0
0,0.1216,0,36,0
0,0.11434,0,35,0
0.00030445,0.11252,0.00099061,35,0
0.00017271,0.099819,0,35,0
0,0.091652,0.00028633,35,0
0,0.10526,0.002578,35,0
0,0.10799,0,36,0
0,0.10254,0.00020078,34,0
4.842e-05,0.07441,0,35,0
0,0.052632,0,36,0
0,0.054446,0.00021161,35,0
0.0005063,0.044465,0.00040364,36,0
0,0.07804,0,35,0
0,0.089837,0,34,0
0.0042647,0.068966,0.0010091,89,0
0.01862,0.096189,0.01525,45,0
0.030192,0.11525,0.034312,29,1
0.036982,0.12704,0.085483,24,1
0.050951,0.13339,0.10827,22,1
0.1018,0.12523,0.12689,19,1
0.14119,0.10163,0.14242,17,1
0.14575,0.10436,0.1362,17,1
0.13998,0.13249,0.15636,17,1
0.16686,0.14156,0.16769,19,1
0.18275,0.13521,0.17087,20,1
0.18222,0.12886,0.089906,17,1
0.23022,0.12795,0.17703,16,1
0.28625,0.12704,0.19427,15,1
0.34111,0.1225,0.18436,15,1
0.39411,0.11797,0.14162,15,1
0.40143,0.1225,0.22624,14,1
0.41925,0.12976,0.25501,15,1
0.39252,0.13702,0.21399,15,1
0.34382,0.14791,0.14484,16,1
0.33358,0.15426,0.13128,16,1
0.30062,0.15154,0.091787,16,1
0.29358,0.15154,0.094977,16,1
0.29922,0.14338,0.10793,16,1
0.29553,0.13884,0.11772,16,1
0.26646,0.14701,0.086342,19,1
0.23544,0.1588,0.078887,21,1
0.22583,0.16969,0.11797,23,1
0.21578,0.16062,0.1013,27,1
0.20228,0.15245,0.090846,27,1
0.19555,0.15699,0.081527,26,1
0.19121,0.17967,0.096795,23,1
0.18464,0.20145,0.13661,24,1
0.17019,0.18512,0.13385,24,1
0.17744,0.19056,0.14562,24,1
0.20386,0.2078,0.19372,24,1
0.25818,0.17241,0.21427,23,1
0.26353,0.15517,0.22064,23,1
0.24417,0.15336,0.20092,22,1
0.25161,0.15064,0.18629,21,1
0.24849,0.15699,0.18781,19,1
0.27211,0.13884,0.17733,19,1
0.28064,0.13521,0.21787,19,1
0.2629,0.14973,0.22254,19,1
0.24107,0.15517,0.22637,19,1
0.23335,0.15154,0.20222,19,1
0.22044,0.14428,0.21574,19,1
0.20319,0.16152,0.18463,19,1
0.20673,0.17967,0.21029,20,1
0.22007,0.17786,0.20208,21,1
0.24206,0.16969,0.1837,22,1
0.23068,0.16515,0.17049,23,1
0.19819,0.16243,0.14863,23,1
0.21796,0.16062,0.12183,23,1
0.2432,0.16152,0.2115,23,1
0.25984,0.16243,0.20087,21,1
0.28676,0.1588,0.21833,21,1
0.28887,0.15789,0.26421,21,1
0.27611,0.15336,0.20918,22,1
0.27527,0.14247,0.26262,22,1
0.24634,0.14882,0.25361,23,1
0.21692,0.15245,0.23725,23,1
0.27289,0.12613,0.22956,22,1
0.26469,0.11525,0.17741,20,1
0.19161,0.12976,0.16623,20,1
0.20266,0.1216,0.20105,21,1
0.25119,0.10708,0.20197,22,1
0.2165,0.11525,0.18118,22,1
0.12106,0.13612,0.14435,20,1
0.11421,0.14065,0.1529,21,1
0.14086,0.1225,0.16622,21,1
0.14092,0.12069,0.1517,21,1
0.14499,0.1216,0.15383,21,1
0.12765,0.12069,0.13657,21,1
0.092899,0.13702,0.15619,21,1
0.11193,0.11887,0.16714,23,1
0.125,0.10345,0.15748,24,1
0.12091,0.11706,0.16895,24,1
0.11056,0.11434,0.16314,23,1
0.095726,0.11615,0.13199,23,1
0.088751,0.11525,0.081466,25,1
0.087083,0.096189,0.04748,24,1
0.068317,0.068058,0.060367,24,1
0.055444,0.058984,0.055381,23,1
0.045415,0.064428,0.049515,24,1
0.030003,0.07804,0.043282,23,1
0.02853,0.091652,0.046279,23,1
0.025603,0.098004,0.045372,23,1
0.018086,0.098911,0.030104,24,1
0.015795,0.091652,0.033935,24,1
0.012978,0.085299,0.026899,23,0
0.010958,0.082577,0.023805,23,0
0.0095427,0.080762,0.024145,24,0
0.0079676,0.079855,0.017131,24,0
0.0061457,0.082577,0.014985,23,0
0.0043478,0.088929,0.013729,23,0
0.0043594,0.078947,0.010662,24,0
0.0037834,0.071688,0.010573,23,0
0.0034741,0.07078,0.010903,23,0
0.0033795,0.068966,0.01122,23,0
0.0019607,0.089837,0.0071612,23,0
0.0013698,0.091652,0.0049226,24,0
0.00088747,0.062613,0.0025959,23,0
0.0074783,0.080762,0.0072277,91,0
0.024424,0.1216,0.022597,42,0
0.042701,0.13067,0.068379,29,1
0.064386,0.095281,0.10629,27,1
0.062683,0.078947,0.096627,25,1
0.054261,0.092559,0.076256,26,1
0.062982,0.07078,0.069571,28,1
0.057586,0.065336,0.060473,29,1
0.052754,0.065336,0.066638,29,1
0.049377,0.059891,0.061022,32,1
0.047919,0.063521,0.057776,33,1
0.04553,0.084392,0.073039,32,1
0.047694,0.10617,0.085314,29,1
0.063353,0.098004,0.10809,28,1
0.080673,0.080762,0.12443,27,1
0.093732,0.089837,0.15052,26,1
0.093088,0.13702,0.14927,24,1
0.10668,0.15064,0.17717,23,1
0.11278,0.15336,0.16486,22,1
0.1022,0.16969,0.15291,21,1
0.090822,0.15154,0.1369,20,1
0.090845,0.13067,0.13549,19,1
0.087403,0.13249,0.12055,19,1
0.069891,0.14156,0.10889,19,1
0.069214,0.14065,0.1041,19,1
0.072842,0.13884,0.10909,19,1
0.096978,0.12886,0.1168,18,1
0.11801,0.15245,0.16338,20,1
0.1225,0.18512,0.17717,21,1
0.12562,0.17332,0.206,20,1
0.12419,0.15608,0.097141,19,1
0.11663,0.14338,0.066709,19,1
0.11807,0.12704,0.055152,17,1
0.1314,0.11343,0.050392,20,1
0.14586,0.098004,0.075318,15,1
0.13214,0.11343,0.053838,22,1
0.1058,0.12613,0.095585,22,1
0.097653,0.11706,0.083914,23,1
0.096489,0.11706,0.086072,23,1
0.1019,0.10799,0.051655,98,1
0.097528,0.096189,0.058014,102,1
0.079458,0.078947,0.047263,28,1
0.056623,0.064428,0.041751,24,1
0.047542,0.060799,0.029134,24,1
0.045101,0.058984,0.036378,23,1
0.038426,0.068058,0.029621,23,1
0.028204,0.082577,0.035119,23,1
0.019562,0.087114,0.023087,23,1
0.019335,0.073503,0.020424,24,1
0.018008,0.061706,0.023956,23,1
0.012966,0.071688,0.016056,23,1
0.0096994,0.078947,0.011002,23,1
0.010771,0.069873,0.01514,22,0
0.01081,0.059891,0.018131,23,0
0.007755,0.058076,0.016622,22,0
0.0048495,0.064428,0.0053679,23,0
0.004182,0.068058,0.0065493,23,0
0.0042902,0.060799,0.010888,22,0
0.0067589,0.050817,0.0048818,20,0
0.015216,0.059891,0.012242,45,1
0.036828,0.08167,0.033289,42,1
0.047969,0.12069,0.049457,29,1
0.061141,0.12976,0.092637,25,1
0.083371,0.083485,0.096169,22,1
0.083609,0.062613,0.078609,23,1
0.074447,0.060799,0.082123,24,1
0.074531,0.076225,0.079896,25,1
0.061427,0.094374,0.07709,25,1
0.068522,0.079855,0.081177,27,1
0.080687,0.068058,0.083478,29,1
0.079115,0.076225,0.074721,25,1
0.084447,0.072595,0.09895,22,1
0.076525,0.08167,0.097198,22,1
0.067325,0.10436,0.10172,22,1
0.081224,0.10345,0.11888,23,1
0.099474,0.093466,0.12176,22,1
0.10873,0.095281,0.10587,23,1
0.1203,0.086207,0.079597,24,1
0.11936,0.085299,0.057783,23,1
0.10308,0.088929,0.06068,23,1
0.11934,0.079855,0.055344,23,1
0.13225,0.079855,0.06978,22,1
0.11559,0.095281,0.082253,22,1
0.10081,0.11071,0.060359,24,1
0.1507,0.086207,0.056774,84,1
0.16383,0.060799,0.063629,87,1
0.12727,0.07804,0.063486,86,1
0.096472,0.11162,0.10434,22,1
0.072822,0.11343,0.10139,23,1
0.073338,0.093466,0.09332,24,1
0.066367,0.076225,0.064161,25,1
