@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.24437,0.18715,0.077132,0.041742,3444.6,3240.1,4.8921,0.23689,1055.1,1033.6,1
0.18248,0.12526,0.095281,0.023593,1940.7,1736.2,5.1184,0.010609,1033.6,1012.1,1
0.17091,0.11369,0.077132,0.041742,2039,1834.5,4.97,0.15898,1012.1,990.53,1
0.16686,0.10964,0.055354,0.063521,1967.8,1763.3,4.8974,0.23166,990.53,968.99,1
0.1256,0.068378,0.068966,0.049909,1208.5,1004,5.1577,0,409.13,387.6,1
0.11451,0.057294,0.071688,0.047187,1172.7,968.28,4.9665,0.19125,409.13,387.6,1
0.10775,0.050533,0.054446,0.064428,838.46,634,5.0344,0.12335,409.13,387.6,1
0.11758,0.060361,0.051724,0.067151,859.69,655.23,4.9023,0.25541,409.13,387.6,1
0.15884,0.10162,0.04265,0.076225,1531.8,1327.3,4.6491,0.50861,516.8,495.26,1
0.23671,0.17949,0.024501,0.094374,1858.3,1653.8,4.3141,0.84364,516.8,495.26,1
0.27644,0.21922,0.023593,0.095281,2616.7,2412.2,4.1396,1.0181,516.8,495.26,0
0.27965,0.22243,0.022686,0.096189,2670,2465.6,4.1819,0.97583,538.33,516.8,0
0.30705,0.24983,0.022686,0.096189,2850,2645.5,4.1133,1.0445,538.33,516.8,0
0.32711,0.26989,0.023593,0.095281,3073.2,2868.7,4.0447,1.113,538.33,516.8,0
0.33009,0.27287,0.022686,0.096189,3113,2908.6,4.1302,1.0275,516.8,495.26,0
0.30409,0.24687,0.023593,0.095281,3232.1,3027.6,4.1489,1.0089,516.8,495.26,0
0.23397,0.17675,0.025408,0.093466,2031.8,1827.3,4.4552,0.70253,516.8,495.26,0
0.23217,0.17495,0.023593,0.095281,2162.3,1957.9,4.376,0.78173,495.26,473.73,0
0.23726,0.18004,0.025408,0.093466,2618.9,2414.4,4.2593,0.89842,495.26,473.73,0
0.21115,0.15393,0.024501,0.094374,1605.8,1401.3,4.4664,0.69137,215.33,193.8,0
0.23921,0.18199,0.023593,0.095281,2084.4,1879.9,4.2311,0.92668,409.13,387.6,0
0.22339,0.16617,0.032668,0.086207,2138.7,1934.2,4.3854,0.77239,387.6,366.06,0
0.17325,0.11603,0.033575,0.085299,1694.3,1489.9,4.2431,0.91459,495.26,473.73,0
0.14781,0.090585,0.023593,0.095281,915.34,710.89,4.522,0.63578,473.73,452.2,0
0.10758,0.050356,0.039927,0.078947,757.74,553.28,4.7063,0.4514,473.73,452.2,1
0.11211,0.054889,0.045372,0.073503,1165.3,960.8,4.855,0.30273,516.8,495.26,1
0.12367,0.066445,0.041742,0.077132,884.23,679.78,5.057,0.10071,409.13,387.6,1
0.11105,0.053829,0.058076,0.060799,1000.8,796.35,5.0071,0.1506,366.06,344.53,1
0.13659,0.079369,0.071688,0.047187,1442,1237.5,4.9479,0.20983,1184.3,1162.8,1
0.15114,0.093918,0.071688,0.047187,1491.7,1287.2,4.8684,0.28933,1205.9,1184.3,1
0.15838,0.10116,0.053539,0.065336,1458.9,1254.4,4.8805,0.27724,1205.9,1184.3,1
0.16333,0.10611,0.047187,0.071688,1808.9,1604.5,4.6545,0.50322,1184.3,1162.8,1
0.16816,0.11094,0.049002,0.069873,1469.4,1265,4.7527,0.40507,1184.3,1162.8,1
0.15419,0.09697,0.057169,0.061706,1729.8,1525.3,4.8034,0.35432,495.26,473.73,1
0.16466,0.10744,0.065336,0.053539,2144.6,1940.2,4.8687,0.28907,559.86,538.33,1
0.23457,0.17735,0.068966,0.049909,2809.8,2605.4,4.799,0.35876,1744.2,1722.7,1
0.29043,0.23321,0.076225,0.04265,3599.2,3394.7,4.6118,0.54591,1744.2,1722.7,1
0.3056,0.24838,0.096189,0.022686,3907.1,3702.7,4.6458,0.51191,1765.7,1744.2,1
0.33515,0.27793,0.10889,0.0099819,4323.5,4119.1,4.6778,0.47996,2368.7,2347.1,1
0.4001,0.34288,0.11525,0.0036298,5171.7,4967.2,4.6702,0.4875,2368.7,2347.1,1
0.43642,0.3792,0.13249,0,6319.3,6114.9,4.6653,0.49241,2347.1,2325.6,1
0.43731,0.38009,0.13702,0,6348.7,6144.2,4.6742,0.48357,2907,2885.4,1
0.40656,0.34934,0.1461,0,6967,6762.6,4.8998,0.25789,2885.4,2863.9,1
0.37574,0.31852,0.14428,0.0018149,6402.9,6198.4,5.0888,0.068909,2261,2239.5,1
0.38885,0.33163,0.13793,0.008167,6386.9,6182.5,5.0072,0.15059,2239.5,2217.9,1
0.40522,0.348,0.14247,0.0036298,7117.5,6913,4.9639,0.19382,2756.2,2734.7,1
0.37915,0.32193,0.14701,0,6397.9,6193.5,5.0881,0.069598,2777.8,2756.2,1
0.38523,0.32801,0.1343,0.012704,5955.8,5751.4,5.0563,0.10139,2799.3,2777.8,1
0.42576,0.36854,0.11706,0.029946,6316.6,6112.1,4.92,0.23772,2239.5,2217.9,1
0.4435,0.38628,0.12069,0.026316,6715.5,6511.1,4.8976,0.26014,2239.5,2217.9,1
0.42806,0.37084,0.12069,0.026316,6881.9,6677.5,4.9249,0.23284,2239.5,2217.9,1
0.42543,0.36821,0.11706,0.029946,5863.7,5659.3,4.8941,0.26361,2239.5,2217.9,1
0.45459,0.39737,0.12432,0.022686,6589.2,6384.7,4.7534,0.40436,2842.4,2820.8,1
0.46068,0.40346,0.13521,0.011797,6634.2,6429.7,4.6789,0.47882,2885.4,2863.9,1
0.45808,0.40086,0.1343,0.012704,6750.6,6546.1,4.6944,0.46331,2885.4,2863.9,1
0.43353,0.37631,0.13158,0.015426,6431.1,6226.7,4.7994,0.35836,2885.4,2863.9,1
0.42807,0.37085,0.13339,0.013612,5774,5569.5,4.573,0.58478,2863.9,2842.4,1
0.42721,0.36999,0.13158,0.015426,6132.5,5928.1,4.5952,0.56252,2885.4,2863.9,1
0.4215,0.36428,0.13521,0.011797,5634,5429.6,4.6944,0.4633,2842.4,2820.8,1
0.42583,0.36861,0.13793,0.0090744,5377,5172.6,4.6664,0.49134,2842.4,2820.8,1
0.40788,0.35066,0.13793,0.0090744,5883.6,5679.2,4.5751,0.5826,2863.9,2842.4,1
0.40719,0.34997,0.13249,0.014519,5537.2,5332.8,4.7305,0.42725,2885.4,2863.9,1
0.38623,0.32901,0.11978,0.027223,5707.8,5503.3,4.7652,0.39257,2304.1,2282.5,1
0.37837,0.32115,0.1225,0.024501,5398.8,5194.3,4.6726,0.48518,2282.5,2261,1
0.4061,0.34888,0.12976,0.017241,4970.3,4765.8,4.5217,0.63602,2842.4,2820.8,1
0.38758,0.33036,0.12795,0.019056,5161.3,4956.9,4.5887,0.569,2842.4,2820.8,1
0.36308,0.30586,0.13158,0.015426,5145.4,4940.9,4.604,0.55375,2885.4,2863.9,1
0.35385,0.29663,0.12886,0.018149,4507.8,4303.3,4.6295,0.52828,2304.1,2282.5,1
0.33077,0.27355,0.1216,0.025408,4509,4304.5,4.5713,0.58641,2304.1,2282.5,1
0.28614,0.22892,0.12523,0.021779,3383.3,3178.9,4.6255,0.53223,2304.1,2282.5,1
0.28699,0.22977,0.12886,0.018149,3291.2,3086.8,4.7231,0.43462,2863.9,2842.4,1
0.31808,0.26086,0.12523,0.021779,4177.1,3972.7,4.6821,0.47562,2842.4,2820.8,1
0.33091,0.27369,0.12432,0.022686,4215.9,4011.5,4.6785,0.4792,2820.8,2799.3,1
0.33503,0.27781,0.12613,0.020871,3662.7,3458.2,4.7294,0.4283,2799.3,2777.8,1
0.32428,0.26706,0.12886,0.018149,3895.5,3691.1,4.7094,0.44836,2799.3,2777.8,1
0.29923,0.24201,0.13884,0.008167,4387.6,4183.2,4.9676,0.19015,2756.2,2734.7,1
0.24884,0.19162,0.14156,0.0054446,3637.5,3433.1,5.2612,0,2648.6,2627.1,1
0.21581,0.15859,0.14973,0,3204.4,3000,5.2583,0.0028978,2584,2562.5,1
0.21175,0.15453,0.15154,0,3336.4,3132,5.2647,0,3036.2,3014.6,1
0.20335,0.14613,0.15426,0,3212.3,3007.9,5.3218,0,2971.6,2950,1
0.18425,0.12703,0.16062,0,2496.8,2292.4,5.4688,0,4780.4,4758.8,1
0.17036,0.11314,0.15971,0.00090744,2411.3,2206.9,5.3978,0.070938,3251.5,3230,1
0.1732,0.11598,0.16697,0,2287.3,2082.8,5.327,0.14175,3230,3208.4,1
0.15784,0.10062,0.15517,0.011797,1918.3,1713.8,5.3361,0.13266,3208.4,3186.9,1
0.1221,0.064876,0.14519,0.021779,1253.7,1049.3,5.415,0.053796,3143.8,3122.3,1
0.11552,0.058299,0.13975,0.027223,1080.6,876.11,5.3605,0.10827,3143.8,3122.3,1
0.1226,0.065379,0.13793,0.029038,1312.3,1107.9,5.2713,0.19743,3143.8,3122.3,1
0.10778,0.050556,0.14428,0.022686,991.26,786.81,5.3049,0.1639,3122.3,3100.8,1
0.1011,0.04388,0.14882,0.018149,946.96,742.51,5.3091,0.15967,3122.3,3100.8,1
0.11172,0.054497,0.14701,0.019964,954.83,750.38,5.2865,0.18224,3165.4,3143.8,1
0.1119,0.054679,0.14247,0.024501,1027.5,823.03,5.108,0.36074,3165.4,3143.8,1
0.10089,0.043674,0.13793,0.029038,701.29,496.84,5.2016,0.26712,3143.8,3122.3,1
0.10965,0.052431,0.13612,0.030853,908.39,703.93,5.1497,0.31911,3122.3,3100.8,1
0.11717,0.059951,0.14247,0.024501,938.86,734.4,5.0094,0.45938,3165.4,3143.8,1
0.10709,0.049867,0.14519,0.021779,748.41,543.96,5.0806,0.3882,3165.4,3143.8,1
0.10192,0.044704,0.14701,0.019964,711.81,507.35,5.0126,0.4562,3165.4,3143.8,1
0.10563,0.04841,0.15608,0.010889,861.04,656.58,5.0918,0.37696,3208.4,3186.9,1
0.11137,0.054149,0.14882,0.018149,1049.7,845.22,5.0866,0.38218,3230,3208.4,1
0.1122,0.054983,0.11887,0.048094,1054.1,849.69,5.1095,0.35926,452.2,430.66,1
0.11326,0.05604,0.10526,0.061706,1162.1,957.68,5.0698,0.39893,2799.3,2777.8,1
0.10814,0.050921,0.099819,0.067151,891.43,686.97,5.1256,0.34317,193.8,172.27,1
0.099571,0.042351,0.1216,0.045372,919.38,714.92,5.1273,0.34149,215.33,193.8,1
0.10916,0.051943,0.13339,0.033575,1155.1,950.68,5.0462,0.42256,387.6,366.06,1
0.13005,0.072826,0.11071,0.056261,1189.8,985.33,5.1007,0.3681,193.8,172.27,1
0.14219,0.084972,0.11797,0.049002,1702.3,1497.8,5.0479,0.42089,473.73,452.2,1
0.14537,0.088149,0.13158,0.03539,1763.6,1559.1,5.0592,0.40961,2907,2885.4,1
0.13642,0.079202,0.12795,0.03902,1509.6,1305.2,5.1265,0.34226,4306.6,4285.1,1
0.12634,0.069115,0.12341,0.043557,1250.2,1045.8,4.9883,0.48048,473.73,452.2,1
0.12925,0.072028,0.12886,0.038113,1167.9,963.44,5.0416,0.42713,387.6,366.06,1
0.22591,0.16869,0.10345,0.063521,3333,3128.6,5.0392,0.4296,1098.2,1076.7,1
0.27574,0.21852,0.080762,0.086207,5219.1,5014.6,5.0157,0.45305,968.99,947.46,1
0.30932,0.25209,0.07078,0.096189,4052.3,3847.8,5.069,0.39976,495.26,473.73,1
0.4019,0.34468,0.049002,0.11797,8139.9,7935.4,4.9448,0.52399,452.2,430.66,1
0.44796,0.39074,0.046279,0.12069,7578.2,7373.7,5.0048,0.46401,258.4,236.87,1
0.41392,0.3567,0.048094,0.11887,7235,7030.6,4.8685,0.60022,409.13,387.6,1
0.39953,0.34231,0.037205,0.12976,6812.2,6607.7,4.8693,0.59942,258.4,236.87,1
0.41297,0.35575,0.034483,0.13249,5646.2,5441.8,4.8482,0.62058,258.4,236.87,1
0.36891,0.31169,0.047187,0.11978,5634.1,5429.7,4.8146,0.65418,301.46,279.93,1
0.30883,0.25161,0.046279,0.12069,4480.7,4276.3,4.9063,0.56251,279.93,258.4,1
0.31932,0.2621,0.040835,0.12613,4207.8,4003.3,4.8591,0.60968,430.66,409.13,1
0.30275,0.24553,0.050817,0.11615,4007.1,3802.6,4.7698,0.69897,430.66,409.13,1
0.25092,0.1937,0.068966,0.098004,3377.7,3173.3,5.1801,0.28871,107.67,86.133,1
0.23692,0.1797,0.07078,0.096189,3605,3400.5,5.2446,0.22419,107.67,86.133,1
0.20577,0.14855,0.061706,0.10526,2244.5,2040,5.1962,0.27255,86.133,64.6,1
0.21795,0.16073,0.047187,0.11978,2461,2256.6,5.0053,0.46342,86.133,64.6,1
0.22899,0.17177,0.047187,0.11978,2378.8,2174.3,4.9382,0.53059,107.67,86.133,1
0.18512,0.1279,0.065336,0.10163,1556.2,1351.7,5.2532,0.21556,86.133,64.6,1
0.16139,0.10416,0.069873,0.097096,1998.1,1793.6,5.122,0.34679,279.93,258.4,1
0.18839,0.13117,0.067151,0.099819,1824.5,1620,5.1237,0.34509,107.67,86.133,1
0.18923,0.13201,0.064428,0.10254,2064.8,1860.3,5.1225,0.34631,107.67,86.133,1
0.19488,0.13766,0.091652,0.075318,2428.4,2224,5.3535,0.11527,107.67,86.133,1
0.21707,0.15985,0.11343,0.053539,4004.8,3800.3,5.4677,0.0010478,344.53,323,1
0.21762,0.1604,0.10526,0.061706,2965.2,2760.7,5.2818,0.18693,366.06,344.53,1
0.20147,0.14425,0.096189,0.07078,2405.6,2201.1,5.322,0.14675,344.53,323,1
0.20651,0.14929,0.072595,0.094374,2780,2575.5,5.1709,0.29789,344.53,323,1
0.19832,0.1411,0.076225,0.090744,2469.3,2264.8,5.1305,0.33824,344.53,323,1
0.14474,0.087522,0.11706,0.049909,1694.5,1490.1,5.3038,0.16492,366.06,344.53,1
0.11134,0.054121,0.12704,0.039927,1069.2,864.74,5.4341,0.034616,2734.7,2713.2,1
0.11542,0.058202,0.089837,0.077132,1391.1,1186.6,5.2739,0.19491,279.93,258.4,1
0.11659,0.05937,0.077132,0.089837,871.26,666.81,5.3112,0.15757,107.67,86.133,1
0.10558,0.048363,0.090744,0.076225,943.94,739.49,5.315,0.15379,258.4,236.87,1
0.092247,0.035027,0.1098,0.057169,933.78,729.32,5.2576,0.21115,258.4,236.87,1
0.086367,0.029147,0.13249,0.034483,755.63,551.17,5.3243,0.14451,366.06,344.53,1
0.076748,0.019528,0.13975,0.027223,653.14,448.69,5.4418,0.026928,3100.8,3079.2,1
0.075087,0.017867,0.14973,0.017241,609.29,404.83,5.4028,0.06601,258.4,236.87,1
0.0782,0.02098,0.14338,0.023593,711.12,506.66,5.3556,0.11316,279.93,258.4,1
0.073847,0.016627,0.12432,0.04265,526.55,322.09,5.3395,0.12928,279.93,258.4,1
0.072633,0.015412,0.12704,0.039927,596.87,392.42,5.3206,0.1482,3122.3,3100.8,1
0.070199,0.012979,0.13612,0.030853,463.14,258.69,5.3874,0.08141,3100.8,3079.2,1
0.073402,0.016182,0.13158,0.03539,474.48,270.02,5.3222,0.14653,3122.3,3100.8,1
0.068806,0.011585,0.14701,0.019964,478.19,273.74,5.2965,0.17228,3143.8,3122.3,1
0.061621,0.0044008,0.16062,0.0063521,297.7,93.246,5.3155,0.15327,3143.8,3122.3,1
0.070667,0.013447,0.15336,0.013612,461.3,256.84,5.3353,0.13347,3143.8,3122.3,1
0.072765,0.015545,0.15789,0.0090744,633.88,429.43,5.4269,0.041817,3230,3208.4,1
0.074745,0.017525,0.16425,0.0027223,554.35,349.89,5.275,0.19375,3251.5,3230,1
0.082894,0.025674,0.15699,0.0099819,698.21,493.75,5.2738,0.19497,2820.8,2799.3,1
0.088863,0.031643,0.15699,0.0099819,680.01,475.55,5.1516,0.31714,2842.4,2820.8,1
0.087709,0.030489,0.15608,0.010889,653.17,448.72,5.1602,0.30856,2842.4,2820.8,1
0.079381,0.022161,0.15789,0.0090744,559.35,354.9,5.3118,0.15692,2799.3,2777.8,1
0.075699,0.018478,0.1588,0.008167,514.57,310.11,5.2416,0.2272,2777.8,2756.2,1
0.083992,0.026771,0.15699,0.0099819,574.79,370.34,5.3451,0.12368,2799.3,2777.8,1
0.087958,0.030737,0.15699,0.0099819,680.68,476.23,5.1966,0.27216,2799.3,2777.8,1
0.085102,0.027882,0.14338,0.023593,700.06,495.6,5.2351,0.23368,2799.3,2777.8,1
0.080223,0.023003,0.15064,0.016334,602.17,397.72,5.2149,0.25385,2777.8,2756.2,1
0.086702,0.029481,0.15789,0.0090744,744.77,540.32,5.2256,0.24317,2799.3,2777.8,1
0.095914,0.038693,0.15336,0.013612,869.79,665.33,5.1876,0.28115,2863.9,2842.4,1
0.095489,0.038268,0.1588,0.008167,818.67,614.22,5.1288,0.33993,2863.9,2842.4,1
0.099056,0.041836,0.14973,0.017241,877.88,673.43,5.1499,0.31891,2820.8,2799.3,1
0.10512,0.047901,0.14428,0.022686,877.8,673.35,5.1035,0.36529,2820.8,2799.3,1
0.10872,0.051496,0.14882,0.018149,926.47,722.01,5.0392,0.42954,2820.8,2799.3,1
0.10721,0.049986,0.14065,0.026316,956.2,751.74,5.0735,0.3953,2820.8,2799.3,1
0.1078,0.050578,0.13521,0.03176,839.85,635.39,5.1054,0.3634,2820.8,2799.3,1
0.11862,0.061402,0.13249,0.034483,1061.9,857.43,5.0833,0.38548,2842.4,2820.8,1
0.13381,0.076588,0.13249,0.034483,1443.5,1239,5.1869,0.28183,2907,2885.4,1
0.14011,0.082887,0.13521,0.03176,1413.7,1209.3,5.0867,0.38206,2928.5,2907,1
0.14314,0.085923,0.12613,0.040835,1278,1073.5,5.2053,0.26351,2971.6,2950,1
0.14435,0.087129,0.12886,0.038113,1654.1,1449.7,5.135,0.33377,2993.1,2971.6,1
0.13795,0.080732,0.15245,0.014519,1531.7,1327.3,5.2845,0.18426,3014.6,2993.1,1
0.13661,0.079387,0.18966,0,1561,1356.5,5.2054,0.26338,3079.2,3057.7,1
0.14322,0.086002,0.2069,0,1445.7,1241.3,5.1938,0.27494,3122.3,3100.8,1
0.14909,0.091866,0.19964,0.0072595,1573.5,1369,5.0567,0.4121,3122.3,3100.8,1
0.14351,0.086291,0.18058,0.026316,1521.7,1317.2,5.109,0.35975,2584,2562.5,1
0.13836,0.081145,0.15789,0.049002,1626.6,1422.2,5.2429,0.22591,2584,2562.5,1
0.15856,0.10134,0.15789,0.049002,1899.3,1694.9,5.1132,0.35558,3122.3,3100.8,1
0.16174,0.10452,0.1588,0.048094,1937.1,1732.7,5.0201,0.4487,4694.2,4672.7,1
0.14261,0.085392,0.14247,0.064428,1708.9,1504.4,5.0882,0.38056,3122.3,3100.8,1
0.14949,0.092268,0.14882,0.058076,1701.9,1497.4,5.1283,0.34043,2605.5,2584,1
0.16944,0.11222,0.16152,0.045372,2188.1,1983.7,5.1628,0.30596,4758.8,4737.3,1
0.17869,0.12147,0.15971,0.047187,2584.4,2380,5.0891,0.37964,4801.9,4780.4,1
0.17089,0.11367,0.14973,0.057169,2385.4,2181,5.1601,0.30863,4780.4,4758.8,1
0.16733,0.11011,0.12976,0.077132,1922,1717.6,5.0656,0.40318,2605.5,2584,1
0.17417,0.11695,0.12976,0.077132,2024.7,1820.3,4.9944,0.47434,2584,2562.5,1
0.17581,0.11859,0.13067,0.076225,2117.4,1913,5.0113,0.45751,2605.5,2584,1
0.17585,0.11863,0.12886,0.07804,2322.3,2117.9,5.1186,0.35016,2584,2562.5,1
0.16069,0.10347,0.1343,0.072595,2113.5,1909,5.3121,0.15665,2605.5,2584,1
0.1457,0.088484,0.13884,0.068058,1910,1705.6,5.2426,0.2262,2928.5,2907,1
0.14266,0.085436,0.13975,0.067151,1901.8,1697.4,5.3771,0.091646,2497.9,2476.3,1
0.13689,0.079666,0.14065,0.066243,2084.6,1880.2,5.3093,0.15944,2519.4,2497.9,1
0.13216,0.074939,0.15245,0.054446,1487.8,1283.3,5.3687,0.10006,2950,2928.5,1
0.13453,0.07731,0.14701,0.059891,2000.6,1796.1,5.3331,0.13572,2907,2885.4,1
0.14934,0.092121,0.13067,0.076225,1760.4,1555.9,5.2701,0.19862,2907,2885.4,1
0.18187,0.12465,0.11978,0.087114,2489.1,2284.6,5.1902,0.27857,2519.4,2497.9,1
0.20328,0.14606,0.10708,0.099819,2629.2,2424.7,4.9953,0.47348,2584,2562.5,1
0.22292,0.1657,0.10073,0.10617,2951.3,2746.8,4.9783,0.49048,2584,2562.5,1
0.2524,0.19518,0.076225,0.13067,3698.3,3493.8,4.7885,0.68031,516.8,495.26,1
0.27461,0.21739,0.052632,0.15426,3520.2,3315.7,4.7482,0.72056,516.8,495.26,1
0.23375,0.17653,0.051724,0.15517,3076.3,2871.9,5.0467,0.42211,516.8,495.26,1
0.15419,0.096973,0.059891,0.14701,1566.3,1361.9,5.115,0.3538,193.8,172.27,1
0.13447,0.077251,0.055354,0.15154,1238.1,1033.7,4.9604,0.5084,495.26,473.73,1
0.11383,0.056608,0.050817,0.15608,1193.7,989.28,4.9799,0.48889,516.8,495.26,1
0.10654,0.04932,0.058076,0.14882,1167,962.53,5.2595,0.20928,344.53,323,1
0.11347,0.05625,0.051724,0.15517,1003.5,799.05,5.0345,0.43426,409.13,387.6,1
0.092676,0.035455,0.048094,0.1588,865.11,660.66,5.0475,0.42129,538.33,516.8,1
0.078702,0.021482,0.049909,0.15699,565.27,360.81,5.0793,0.38951,473.73,452.2,1
0.098288,0.041068,0.046279,0.16062,890.41,685.96,4.8237,0.64511,452.2,430.66,1
0.12306,0.06584,0.049002,0.15789,909.65,705.19,5.0199,0.44886,473.73,452.2,1
0.1281,0.07088,0.039927,0.16697,1289.2,1084.8,5.105,0.36378,452.2,430.66,1
0.11243,0.055213,0.03176,0.17514,1002.4,797.99,4.9901,0.4787,473.73,452.2,0
0.090516,0.033296,0.044465,0.16243,596.49,392.03,5.1124,0.35639,473.73,452.2,0
0.092497,0.035276,0.044465,0.16243,670.45,466,5.0128,0.45601,473.73,452.2,0
0.099865,0.042645,0.038113,0.16878,884.8,680.35,4.9204,0.54837,689.06,667.53,0
0.10078,0.043565,0.047187,0.15971,981.26,776.81,4.9316,0.53719,473.73,452.2,0
0.10495,0.047728,0.049909,0.15699,711.26,506.81,5.0405,0.42824,258.4,236.87,0
0.11329,0.056069,0.047187,0.15971,1140.7,936.28,4.9672,0.50158,452.2,430.66,0
0.12247,0.065248,0.049909,0.15699,1340.5,1136.1,4.9949,0.47389,452.2,430.66,0
0.10482,0.047598,0.059891,0.14701,1024.7,820.26,4.9976,0.47112,1055.1,1033.6,0
0.099874,0.042654,0.058076,0.14882,656.97,452.52,5.1343,0.3345,1033.6,1012.1,0
0.1185,0.06128,0.048094,0.1588,1130.3,925.89,5.1169,0.35186,430.66,409.13,0
0.11973,0.062507,0.046279,0.16062,1120.7,916.22,4.9506,0.5182,430.66,409.13,0
0.10004,0.042823,0.053539,0.15336,672.36,467.91,5.1108,0.35801,409.13,387.6,0
0.083073,0.025852,0.053539,0.15336,658.23,453.78,5.0651,0.4037,710.6,689.06,0
0.078078,0.020858,0.063521,0.14338,537.09,332.64,5.1083,0.36049,215.33,193.8,0
0.069943,0.012723,0.07078,0.13612,393.55,189.1,5.1675,0.30126,387.6,366.06,0
0.061803,0.0045828,0.068966,0.13793,290.24,85.785,5.2658,0.20298,538.33,516.8,0
0.061817,0.004597,0.073503,0.13339,402.45,198,5.1679,0.30091,387.6,366.06,0
0.078868,0.021648,0.052632,0.15426,506.11,301.66,5.1729,0.29582,753.66,732.13,0
0.092167,0.034947,0.041742,0.16515,699.54,495.09,5.087,0.38179,710.6,689.06,0
0.091493,0.034273,0.053539,0.15336,811.44,606.99,5.0994,0.36939,409.13,387.6,1
0.094556,0.037336,0.057169,0.14973,636.17,431.72,5.2214,0.24733,279.93,258.4,1
0.096624,0.039404,0.086207,0.12069,1171.3,966.88,5.3667,0.1021,215.33,193.8,1
0.11331,0.056093,0.098911,0.10799,1173.1,968.61,5.2728,0.19599,1248.9,1227.4,1
0.13528,0.078064,0.079855,0.12704,1439.6,1235.1,5.0925,0.37626,1292,1270.5,1
0.13042,0.073201,0.098911,0.10799,1205.3,1000.8,5.0337,0.43508,1270.5,1248.9,1
0.12135,0.06413,0.11343,0.093466,1114.4,909.98,5.1387,0.33002,1270.5,1248.9,1
0.13875,0.081527,0.11887,0.088022,1266.8,1062.4,5.0346,0.43413,3057.7,3036.2,1
0.15479,0.097569,0.12523,0.08167,1614.1,1409.6,4.8532,0.61552,3057.7,3036.2,1
0.15377,0.096547,0.12341,0.083485,1625.6,1421.2,5.2525,0.21625,2519.4,2497.9,1
0.17831,0.12109,0.12613,0.080762,1922.9,1718.4,5.0019,0.4669,2562.5,2540.9,1
0.22167,0.16444,0.12704,0.079855,2500.1,2295.6,4.836,0.63275,2605.5,2584,1
0.26478,0.20756,0.1225,0.084392,2892.2,2687.8,4.6756,0.79321,2605.5,2584,1
0.31704,0.25982,0.11797,0.088929,3554,3349.5,4.8271,0.64165,2627.1,2605.5,1
0.32817,0.27095,0.1225,0.084392,4105.7,3901.3,4.6498,0.81902,2648.6,2627.1,1
0.34633,0.28911,0.13339,0.073503,4026.1,3821.6,4.6586,0.81015,2648.6,2627.1,1
0.32136,0.26414,0.13884,0.068058,4076.1,3871.7,4.7496,0.71916,2605.5,2584,1
0.26877,0.21155,0.14065,0.066243,3686.7,3482.3,5.0571,0.41163,2584,2562.5,1
0.2598,0.20258,0.15245,0.054446,3477,3272.6,5.1673,0.30147,2562.5,2540.9,1
0.23332,0.1761,0.15699,0.049909,3883.4,3678.9,5.2873,0.1815,2627.1,2605.5,1
0.23247,0.17525,0.14791,0.058984,3358.4,3153.9,5.2791,0.1897,2540.9,2519.4,1
0.241,0.18378,0.13793,0.068966,3765,3560.5,5.2131,0.25563,2627.1,2605.5,1
0.23804,0.18082,0.13339,0.073503,3269.9,3065.5,5.2542,0.21453,2540.9,2519.4,1
0.20909,0.15187,0.14519,0.061706,3124.5,2920.1,5.3512,0.11753,3079.2,3057.7,1
0.18747,0.13025,0.1588,0.048094,2953.8,2749.3,5.4039,0.064825,2497.9,2476.3,1
0.18055,0.12333,0.15789,0.049002,2557.1,2352.7,5.3887,0.08005,4608.1,4586.6,1
0.1688,0.11158,0.1461,0.060799,2319.6,2115.2,5.3373,0.1315,2777.8,2756.2,1
0.16478,0.10756,0.13702,0.069873,2033.3,1828.9,5.3984,0.070365,2777.8,2756.2,1
0.15836,0.096744,0.14973,0.057169,2052.6,1762.4,5.4038,0.064943,2799.3,2713.2,1
0.14905,0.087432,0.17604,0.030853,1884.3,1594.1,5.361,0.10779,4608.1,4522,1
0.14294,0.081317,0.1824,0.024501,1613.6,1323.4,5.2697,0.19908,4608.1,4522,1
0.13092,0.0693,0.16878,0.038113,1431.9,1141.6,5.2561,0.21262,4565,4478.9,1
0.13664,0.075022,0.17332,0.033575,1523.6,1233.4,5.1027,0.3661,4586.6,4500.4,1
0.15711,0.095494,0.19056,0.016334,1401.7,1111.5,5.1371,0.33168,4629.6,4543.5,1
0.2021,0.14048,0.16788,0.03902,2693.9,2403.7,4.897,0.57176,2907,2820.8,1
0.20921,0.14759,0.13884,0.068058,2385.2,2094.9,5.0341,0.43465,2928.5,2842.4,1
0.19675,0.13513,0.12976,0.077132,2458.6,2168.3,5.1375,0.33128,2993.1,2907,1
0.19847,0.13685,0.14428,0.062613,2640.5,2350.2,5.1748,0.294,3036.2,2950,1
