@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.24136,2358.4,1033.6,0.069873,-4.6775,0.047314,3,6,1.4189,28,1
0.25406,2520.5,1033.6,0.061706,-4.6205,0.044003,3,5,1.4547,28,1
0.26551,2566.9,1033.6,0.058984,-4.5706,0.046529,3,5,1.482,25,1
0.25889,2487.1,1033.6,0.068058,-4.5758,0.049036,3,6,1.4862,25,1
0.24389,2375.5,1033.6,0.068966,-4.5797,0.041539,3,5,1.4593,28,1
0.23122,2262.7,1033.6,0.068966,-4.6493,0.048228,3,5,1.3951,24,1
0.22477,2166.5,1033.6,0.069873,-4.6461,0.046768,3,5,1.4037,28,1
0.22565,2235.9,1033.6,0.068058,-4.6243,0.032979,3,5,1.4294,26,1
0.22666,2124.8,1033.6,0.068058,-4.5689,0.032713,2,5,1.4452,22,1
0.23335,2224.7,1033.6,0.058984,-4.5596,0.033994,3,5,1.4132,20,1
0.24552,2430,1033.6,0.051724,-4.534,0.036704,2,6,1.394,19,1
0.24064,2477.3,1033.6,0.050817,-4.6026,0.04554,3,5,1.4496,19,1
0.21246,1816.8,1012.1,0.045372,-4.6545,0.045417,2,5,1.4436,18,1
0.18957,1605.9,1012.1,0.049002,-4.8488,0.066983,3,5,1.4083,18,1
0.19695,1789,1012.1,0.048094,-4.7104,0.048562,3,5,1.395,18,1
0.20435,1996.3,1012.1,0.049002,-4.7244,0.058453,4,5,1.4214,18,1
0.19698,1724.5,990.53,0.055354,-4.7515,0.058183,4,5,1.4714,18,1
0.18358,1602.4,990.53,0.054446,-4.6538,0.049724,3,6,1.495,18,1
0.14632,1174.3,990.53,0.057169,-4.8835,0.058609,3,6,1.3367,27,1
0.1015,833.94,968.99,0.055354,-4.9301,0.045075,3,5,1.1464,42,1
0.088751,408.18,947.46,0.049002,-5.2059,0.032769,3,6,1.1372,18,1
0.084936,569.38,968.99,0.048094,-4.9869,0.026869,3,6,1.1978,19,1
0.076992,351.58,947.46,0.057169,-5.1261,0.019496,3,5,0.97085,17,1
0.067769,386.64,43.066,0.058076,-4.982,0.014478,2,5,0.80033,28,1
0.056562,171.79,43.066,0.057169,-5.1344,0.013114,2,5,0.69429,29,1
0.052048,86.616,64.6,0.057169,-5.3181,0.012627,2,5,0.53331,33,1
0.054048,223.58,21.533,0.053539,-5.1687,0.02466,2,6,0.52165,25,1
0.063042,347.77,990.53,0.053539,-4.9307,0.02426,2,6,1.1977,20,1
0.066567,171.08,1012.1,0.060799,-5.1146,0.021758,2,6,0.95581,18,1
0.061836,286.48,990.53,0.055354,-4.8984,0.016337,2,6,1.1237,18,1
0.059321,233.96,1012.1,0.044465,-4.9299,0.011902,1,5,1.2243,18,1
0.054583,173.88,43.066,0.034483,-5.0228,0.011967,1,6,0.6783,18,1
0.05081,101.37,64.6,0.036298,-5.3246,0.0028507,0,0,0.31949,17,1
0.047205,85.107,818.26,0.043557,-5.1134,0.0069361,0,0,1.1093,15,1
0.053068,152.95,818.26,0.038113,-4.7681,0.008677,0,0,1.1209,15,1
0.067939,265.46,64.6,0.027223,-4.5864,0.010442,1,26,0.61826,15,1
0.062609,208.01,21.533,0.027223,-4.6495,0.0090931,0,0,0.8384,15,1
0.049489,50.143,839.79,0.036298,-4.937,0.0048655,0,0,1.2807,15,1
0.058511,285.17,21.533,0.033575,-4.4192,0.0059674,0,0,1.2167,15,1
0.063313,197.38,839.79,0.03902,-4.6257,0.0026365,0,0,0.78483,15,1
0.054003,128.38,839.79,0.041742,-4.6701,0.0056626,0,0,1.1694,15,1
0.050195,110.04,839.79,0.039927,-4.7357,0.0072298,0,0,1.1418,15,1
0.061145,241.57,21.533,0.038113,-4.4201,0.004423,0,0,0.91664,15,1
0.061498,192.94,64.6,0.033575,-4.5676,0.0047104,0,0,0.75869,15,1
0.058839,168.45,818.26,0.037205,-4.6304,0.0051584,0,0,0.9442,15,1
0.056366,203.59,839.79,0.039927,-4.5603,0.0046662,0,0,1.2606,15,1
0.050335,97.774,839.79,0.038113,-4.7542,0.0039635,0,0,1.4458,15,1
0.051579,107.44,839.79,0.039927,-4.7036,0.0041495,0,0,1.2091,15,1
0.049979,129.16,839.79,0.041742,-4.6176,0.0062318,0,0,1.2551,15,1
0.044904,64.764,839.79,0.038113,-4.8251,0.0090866,0,0,1.3433,15,1
0.057879,216.16,21.533,0.037205,-4.5142,0.0093249,0,0,1.1866,15,1
0.065521,188.05,818.26,0.040835,-4.5669,0.0077486,0,0,0.83018,14,1
0.061113,220.79,818.26,0.041742,-4.4183,0.011941,1,26,1.1791,14,1
0.060246,224.2,796.73,0.037205,-4.4415,0.008578,0,0,1.3495,14,1
0.070473,248.1,796.73,0.036298,-4.2971,0.0081748,0,0,1.3509,14,1
0.070844,282,796.73,0.037205,-4.4059,0.0082177,0,0,1.2873,14,1
0.065215,191.33,796.73,0.034483,-4.4911,0.0078585,0,0,1.1958,14,0
0.068615,375.11,21.533,0.032668,-4.2358,0.010955,1,26,1.2363,14,0
0.065064,172.72,775.2,0.032668,-4.4439,0.011352,1,25,1.2713,14,0
0.057555,138.11,775.2,0.03539,-4.5483,0.0084418,0,0,1.4053,13,0
0.046249,77.103,21.533,0.040835,-4.8427,0.0064246,0,0,1.1963,13,0
0.041418,112.42,710.6,0.03539,-4.8159,0.0043856,0,0,0.7943,12,0
0.040491,36.051,43.066,0.03176,-4.9833,0.0032289,0,0,0.41329,11,0
0.043212,-1.7757,64.6,0.023593,-5.0611,0.0031624,0,0,0.1688,11,0
0.04025,117.79,21.533,0.014519,-4.5331,0.001628,0,0,0.10295,12,0
0.036736,42.08,21.533,0.021779,-4.6634,0.0024169,0,0,0.017092,13,0
0.040178,13.791,64.6,0.012704,-4.7833,0.00068089,0,0,0,1,0
0.031382,-26.329,43.066,0.0027223,-4.9639,0.0018496,0,0,0.17208,3,0
0.032126,18.246,21.533,0.0045372,-4.7321,0.0016872,0,0,0.042391,5,0
0.035545,14.511,43.066,0.008167,-4.8601,0.0015541,0,0,0.16487,5,0
0.03181,-36.512,64.6,0.008167,-5.1794,0.0024999,0,0,0.02655,24,0
0.035172,-0.59353,64.6,0.010889,-4.8787,0.0035373,0,0,0.010836,12,0
0.032757,15.88,21.533,0.014519,-4.8583,0.0025542,0,0,0.1777,9,0
0.033629,-4.4661,64.6,0.025408,-5.5931,0.02005,2,5,0.17828,40,0
0.034636,-49.49,64.6,0.057169,-5.6811,0.025148,1,13,0.14304,63,0
0.031655,-48.112,21.533,0.087114,-5.7942,0.033758,2,5,0.23854,67,0
0.081511,373.37,43.066,0.07441,-5.5506,0.039667,2,5,0.79667,35,0
0.15642,1345.3,796.73,0.04265,-5.229,0.038676,2,5,1.2244,14,0
0.20803,1777.5,775.2,0.036298,-5.0437,0.029796,2,5,1.4907,14,0
0.20262,1815.1,753.66,0.040835,-5.064,0.049414,2,5,1.4421,13,0
0.18647,1892.6,732.13,0.037205,-5.0666,0.041755,2,5,1.5203,13,0
0.1696,1128.2,710.6,0.030853,-5.0322,0.022644,2,5,1.2728,12,0
0.14501,1181.7,667.53,0.03176,-5.0897,0.033365,2,5,1.2194,11,0
0.13719,966.28,624.46,0.032668,-5.1259,0.025652,1,14,1.061,11,0
0.11084,873.13,581.4,0.044465,-5.1198,0.017789,1,14,0.90328,13,0
0.088621,452.38,495.26,0.054446,-5.2521,0.024723,1,15,0.51221,12,0
0.075719,386.82,452.2,0.041742,-5.0917,0.01899,1,15,0.67989,8,0
0.063886,287.82,430.66,0.030853,-5.0598,0.0056191,0,0,0.69542,9,0
0.053351,146.73,64.6,0.029946,-5.1752,0.0075498,0,0,0.46858,16,0
0.047699,-38.72,64.6,0.026316,-5.4815,0.011074,1,15,0.077817,18,0
0.046049,106.33,64.6,0.014519,-4.9448,0.0055972,0,0,0.060541,12,0
0.0327,1.8028,21.533,0.018149,-5.1514,0.0050809,0,0,0.21945,15,0
0.037907,-75.534,64.6,0.024501,-5.4886,0.0056305,0,0,0.065394,18,0
0.042804,46.237,64.6,0.021779,-4.9727,0.0061694,0,0,0.053021,9,0
0.037337,48.946,64.6,0.015426,-4.9704,0.0071339,0,0,0.01775,26,0
0.030195,-73.006,21.533,0.021779,-5.4663,0.0060731,0,0,0.070947,51,0
0.02172,-105.45,64.6,0.029946,-5.6915,0.0080561,0,0,0.22343,31,0
0.015781,-70.78,21.533,0.0099819,-5.4306,0.0017622,0,0,0.044,7,0
0.053636,149.72,21.533,0.0018149,-4.2898,0.00010556,0,0,0.4781,11,0
0.046495,110.95,21.533,0.0036298,-4.3705,0.00072085,0,0,0.47001,11,0
0.036142,8.2929,43.066,0.0099819,-4.8041,0.00014464,0,0,0.032544,6,0
0.032427,52.193,21.533,0.021779,-4.5766,0.0014017,0,0,0.43334,5,0
0.02849,-24.02,21.533,0.016334,-4.8968,0.00049583,0,0,0.20134,12,0
0.054164,118.36,21.533,0.00090744,-4.2461,0.00082535,0,0,0.19636,6,0
0.072364,341.02,21.533,0,-3.7734,0.00063471,0,0,0.085171,19,0
0.058912,122.68,21.533,0.0063521,-4.3238,0.00029229,0,0,0.044703,11,0
0.059428,163.07,43.066,0.0063521,-4.3466,0.00034566,0,0,0.016463,5,0
0.074801,342.7,21.533,0,-3.6898,0.001722,0,0,0.29461,13,0
0.064308,205.13,21.533,0.0018149,-3.9546,0.001215,0,0,0.28976,8,0
0.04238,58.957,21.533,0.0099819,-4.5169,0.00033631,0,0,0.2458,7,0
0.039309,29.914,21.533,0.013612,-4.6549,0.0006783,0,0,0.048285,9,0
0.053986,256.65,21.533,0.0054446,-3.9823,2.0051e-05,0,0,0.42818,5,0
0.050532,128.17,21.533,0.008167,-4.1805,0,0,0,0.37681,7,0
0.037664,29.004,64.6,0.015426,-4.7786,0.00036029,0,0,0.14596,10,0
0.042828,146.35,21.533,0.0072595,-4.2676,0,0,0,0.30693,15,0
0.04419,57.316,43.066,0.011797,-4.612,0.0010866,0,0,0.024173,13,0
0.054655,214.39,21.533,0.019964,-4.5291,0.0043612,0,0,0.36644,26,0
0.062533,340.51,21.533,0.046279,-4.3925,0.011867,1,15,0.8493,22,0
0.074321,267.52,1227.4,0.067151,-4.6908,0.025634,2,16,1.0214,23,0
0.1283,817.61,1184.3,0.055354,-4.363,0.017326,2,17,1.3175,22,0
0.17879,1425.9,1162.8,0.051724,-4.1396,0.0093977,0,0,1.6312,21,0
0.20251,1490.7,1141.3,0.050817,-4.071,0.0029562,0,0,1.6583,21,1
0.22758,1394.2,1119.7,0.049909,-3.9375,0.0029816,0,0,1.6269,21,1
0.24773,1714,1119.7,0.049909,-3.816,0.0023972,0,0,1.7339,20,1
0.27174,1815,1098.2,0.049909,-3.7642,0.0029759,0,0,1.6466,20,1
0.30343,2606.7,1119.7,0.049002,-3.7966,0.011154,1,16,1.7397,20,1
0.27931,2628.8,1119.7,0.059891,-4.7644,0.042642,4,6,1.4942,20,1
0.23927,2154.7,1119.7,0.064428,-4.666,0.050519,3,6,1.4195,30,1
0.24688,2722.7,1098.2,0.068058,-4.6448,0.059407,3,6,1.463,30,1
0.24176,2569.3,1098.2,0.084392,-4.7874,0.065706,3,6,1.4303,32,1
0.2341,2347.4,1076.7,0.090744,-4.8095,0.045572,3,5,1.3473,30,1
0.24581,2735.8,1076.7,0.080762,-4.7025,0.043779,3,5,1.4953,25,1
0.2255,2373.3,1076.7,0.072595,-4.8279,0.051787,3,5,1.3761,32,1
0.19635,1977.9,1055.1,0.084392,-4.9756,0.068447,3,5,1.2559,47,1
0.2009,2024.2,1055.1,0.099819,-4.9237,0.058763,3,6,1.3311,42,1
0.21605,2384.5,1055.1,0.098911,-4.8441,0.068593,3,6,1.3835,35,1
0.21557,2301.8,1055.1,0.091652,-4.8748,0.056526,3,6,1.3466,38,1
0.20252,2114.2,1055.1,0.093466,-4.9109,0.0607,2,6,1.291,41,1
0.21577,2299.9,1055.1,0.093466,-4.78,0.043819,3,7,1.3002,40,1
0.20451,2349.6,1033.6,0.098004,-4.8906,0.051373,3,6,1.1938,50,1
0.18887,1977.1,1033.6,0.095281,-4.9596,0.055922,3,6,1.1903,52,1
0.20691,2153.7,1033.6,0.079855,-4.8208,0.054392,3,6,1.3272,34,1
0.22088,2255.2,1033.6,0.072595,-4.8094,0.048811,3,6,1.2963,28,1
0.22363,2479.3,1033.6,0.07804,-4.7202,0.046113,3,6,1.3791,26,1
0.209,2025.7,1012.1,0.079855,-4.7491,0.059328,3,6,1.3589,27,1
0.19591,1842.3,1012.1,0.07804,-4.8636,0.053897,3,6,1.3607,27,1
0.19383,1933.1,1012.1,0.077132,-4.8459,0.054548,3,6,1.3693,31,1
0.19989,2023.4,1012.1,0.078947,-4.772,0.04725,3,6,1.3633,27,1
0.209,2195.1,1012.1,0.085299,-4.7729,0.049267,2,6,1.4167,18,1
0.22193,1995,1012.1,0.084392,-4.7367,0.041635,2,6,1.3718,18,1
0.25109,2549.4,1012.1,0.077132,-4.617,0.045536,3,6,1.4522,18,1
0.27919,2695,1012.1,0.07078,-4.5107,0.040462,3,5,1.4893,18,1
0.27052,2807.1,1012.1,0.062613,-4.5164,0.043127,3,6,1.4863,18,1
0.23969,2223.3,990.53,0.057169,-4.5785,0.044658,3,5,1.4713,18,1
0.21673,2004.5,990.53,0.056261,-4.6391,0.052343,3,5,1.4889,18,1
0.19821,1879.5,990.53,0.053539,-4.6591,0.050268,3,5,1.4594,18,1
0.18375,1620.8,990.53,0.052632,-4.7538,0.057184,3,5,1.3658,22,1
0.16286,1577.5,968.99,0.069873,-4.7888,0.04625,3,5,1.3078,68,1
0.14768,1463.5,21.533,0.082577,-4.8096,0.036208,3,5,1.1855,74,1
0.14578,1408.1,968.99,0.071688,-4.9426,0.049363,3,5,1.2791,67,1
0.15118,1327.9,968.99,0.062613,-4.9322,0.048173,3,6,1.2524,57,1
0.1741,1789.4,21.533,0.058984,-4.7649,0.045546,3,6,1.3976,34,1
0.18091,1806.8,968.99,0.049909,-4.7084,0.030977,3,5,1.4323,26,1
0.17072,1621.9,968.99,0.048094,-4.866,0.033265,2,6,1.2482,17,1
0.17369,1771.3,968.99,0.055354,-4.7024,0.032381,3,6,1.4173,17,1
0.17365,1742.8,968.99,0.055354,-4.7851,0.037895,3,5,1.3971,17,1
0.16769,1446.3,968.99,0.053539,-4.7377,0.036699,3,5,1.4906,17,1
0.17171,1542.9,968.99,0.049002,-4.7636,0.0368,2,7,1.5187,17,1
0.18104,1609,968.99,0.044465,-4.81,0.039625,2,5,1.5318,17,1
0.18718,1612.8,968.99,0.04265,-4.8072,0.055982,1,5,1.571,17,1
0.18731,1539.5,968.99,0.046279,-4.6371,0.034938,2,5,1.591,17,1
0.18635,1650,968.99,0.056261,-4.6366,0.043471,1,5,1.5435,17,1
0.18886,1771.5,947.46,0.060799,-4.6343,0.039432,2,5,1.55,17,1
0.1843,1620.2,947.46,0.061706,-4.7038,0.046331,3,5,1.534,17,1
0.16402,1389.5,947.46,0.063521,-4.8116,0.041709,3,5,1.5006,17,1
0.13684,1110,947.46,0.067151,-4.8608,0.024088,3,5,1.4705,17,1
0.12149,853.47,925.93,0.075318,-5.1199,0.043728,3,5,1.3662,17,1
0.11482,961.2,925.93,0.073503,-5.0137,0.045298,3,6,1.3904,17,1
0.10471,719.48,904.39,0.075318,-5.1694,0.05716,3,6,1.1833,38,1
0.088595,730.64,925.93,0.077132,-5.1881,0.051266,3,7,1.1096,31,1
0.072451,357.48,495.26,0.062613,-5.4151,0.045615,3,6,0.76229,27,1
0.069331,342.82,516.8,0.051724,-5.3511,0.033664,3,6,0.75134,15,1
0.071278,322.36,538.33,0.043557,-5.1449,0.023219,2,5,1.0312,10,1
0.06999,250.3,538.33,0.033575,-5.2337,0.02126,3,7,1.0709,10,1
0.075067,379.49,516.8,0.032668,-5.059,0.018781,1,5,1.097,11,1
0.068924,390.49,516.8,0.044465,-5.1465,0.033203,2,7,1.1024,9,1
0.055804,155.21,495.26,0.052632,-5.3689,0.038199,3,7,0.79336,13,1
0.059876,230.04,495.26,0.044465,-5.1462,0.018151,1,7,0.9681,14,1
0.061103,264.43,495.26,0.051724,-5.099,0.024625,2,7,1.1393,13,1
0.065539,302.69,495.26,0.058984,-5.1893,0.053937,3,7,0.9403,15,1
0.071821,322.07,473.73,0.047187,-5.1598,0.04358,3,7,0.96812,36,1
0.080724,365.18,473.73,0.04265,-5.1724,0.041745,3,7,0.87332,32,1
0.086669,668.06,21.533,0.040835,-4.9972,0.048056,3,7,0.97302,25,1
0.083859,427.84,495.26,0.045372,-5.1492,0.054583,3,7,0.99985,66,1
0.086391,529.08,495.26,0.065336,-5.0732,0.047965,3,7,1.0441,84,1
0.08725,576.54,495.26,0.064428,-5.0786,0.038745,3,7,1.0396,69,1
0.083604,435.97,495.26,0.049002,-5.2405,0.056408,3,7,0.96883,61,1
0.089933,628.42,495.26,0.051724,-5.2984,0.077564,3,7,0.91663,31,1
0.096648,749.4,473.73,0.057169,-5.3055,0.083483,3,7,0.9928,39,1
0.10152,694.13,473.73,0.053539,-5.3722,0.07668,3,7,0.89299,44,1
0.099773,880.31,473.73,0.056261,-5.4341,0.095797,3,7,0.89052,30,1
0.090187,616.93,904.39,0.079855,-5.3733,0.08076,4,7,1.061,25,1
0.087978,654.89,882.86,0.083485,-5.3276,0.060856,4,7,1.0346,68,1
0.090294,632.2,882.86,0.078947,-5.2619,0.050493,3,7,1.0268,67,1
0.085529,593.56,882.86,0.099819,-5.3704,0.076692,3,7,1.0532,35,1
0.075737,431.69,861.33,0.10163,-5.4427,0.065115,2,7,1.099,84,1
0.066907,384.45,452.2,0.097096,-5.4262,0.054788,3,7,1.0425,85,1
0.059924,203.4,452.2,0.076225,-5.5191,0.04681,2,7,0.85579,53,1
0.052527,187.88,452.2,0.050817,-5.4125,0.036492,2,7,0.78899,22,1
0.049416,64.536,473.73,0.041742,-5.5432,0.029592,1,7,0.74039,17,1
0.05593,205.54,495.26,0.03539,-5.3771,0.025761,2,7,0.92024,11,1
0.05409,147.08,516.8,0.037205,-5.202,0.013219,1,7,1.1123,9,1
0.043874,79.826,21.533,0.036298,-5.191,0.012053,2,7,0.67945,17,1
0.032926,-6.7665,86.133,0.040835,-5.3487,0.011865,1,29,0.27865,40,0
0.042436,35.918,21.533,0.028131,-5.1733,0.011455,1,30,0.15316,31,0
0.052755,97.32,21.533,0.013612,-4.8814,0.0081289,0,0,0.40693,33,0
0.043117,88.668,21.533,0.026316,-4.8615,0.0058003,0,0,0.55268,14,0
0.038719,-12.247,64.6,0.019056,-5.1801,0.0039823,0,0,0.0089965,21,0
0.053617,142.64,21.533,0.0036298,-4.6443,0.0044844,0,0,0.44392,30,0
0.048329,57.224,21.533,0.03539,-4.9404,0.0060284,0,0,0.045886,24,0
0.028846,-10.428,107.67,0.059891,-5.2201,0.0064501,0,0,0.50796,32,0
0.03293,-11.417,21.533,0.037205,-5.2287,0.0049891,0,0,0.50233,26,0
0.062883,155.89,21.533,0.029038,-4.932,0.0035904,0,0,1.3631,13,0
0.078356,364.18,753.66,0.034483,-4.5924,0.0055719,0,0,1.5602,13,0
0.073,185.62,775.2,0.03539,-4.8267,0.012044,1,6,1.4687,14,0
0.0765,295.83,796.73,0.036298,-4.68,0.0091912,0,0,1.5827,14,0
0.080573,280.34,796.73,0.03539,-4.7555,0.017789,2,5,1.6375,14,1
0.080924,249.73,796.73,0.03539,-4.8733,0.015684,2,6,1.4341,14,1
0.091593,391.64,818.26,0.03539,-4.6894,0.013091,2,5,1.478,14,1
0.09789,503.43,818.26,0.036298,-4.5637,0.011121,1,5,1.6153,14,1
0.098071,505.9,818.26,0.036298,-4.5586,0.010673,1,23,1.6103,15,1
0.095418,438.7,818.26,0.036298,-4.6733,0.013024,2,5,1.5569,14,1
0.087888,342.11,818.26,0.036298,-4.7285,0.018287,1,5,1.5553,14,1
0.085545,343.86,818.26,0.036298,-4.7612,0.020683,2,7,1.5955,14,1
0.088343,410.09,818.26,0.038113,-4.7394,0.014412,1,5,1.5859,14,1
0.09143,425.97,818.26,0.038113,-4.7062,0.017701,2,7,1.6209,14,1
0.088672,374.77,818.26,0.041742,-4.8289,0.015434,3,5,1.4732,14,1
0.086651,341.06,818.26,0.041742,-4.9042,0.014227,3,6,1.5166,15,1
0.091977,460.13,818.26,0.03902,-5.2575,0.028515,3,7,1.1589,15,1
0.096858,972.98,861.33,0.049909,-5.5706,0.03927,3,7,0.81989,20,1
0.1003,755.04,882.86,0.062613,-5.2158,0.041089,2,6,1.1531,47,1
0.11294,951.89,882.86,0.067151,-5.1209,0.043907,2,6,1.2799,47,1
0.12372,1144.2,882.86,0.078947,-5.147,0.061025,2,6,1.2778,47,1
0.12544,1148.1,882.86,0.086207,-5.1565,0.056518,2,6,1.296,47,1
0.12844,1143.7,882.86,0.078947,-5.1819,0.07127,3,6,1.3116,47,1
0.1342,1329.2,882.86,0.076225,-5.1771,0.072462,3,6,1.3111,48,1
0.14345,1486.4,904.39,0.075318,-5.1231,0.068078,2,6,1.3081,45,1
0.14608,1420.8,904.39,0.080762,-5.1426,0.06612,3,6,1.2938,48,1
0.15263,1612.1,904.39,0.076225,-5.1242,0.065153,3,6,1.3012,49,1
0.16614,1923.6,904.39,0.063521,-5.0538,0.06379,3,6,1.3468,49,1
0.17762,1997.8,925.93,0.071688,-5.0935,0.06896,3,5,1.348,46,1
0.18908,2238.7,925.93,0.078947,-5.0278,0.065387,3,6,1.3368,45,1
0.19006,2216.8,925.93,0.07078,-4.9665,0.057563,2,6,1.3509,47,1
0.19552,2189.4,925.93,0.071688,-5.0209,0.060957,4,6,1.3535,51,1
0.20658,2369.8,925.93,0.076225,-4.9679,0.067258,3,5,1.3728,35,1
0.2066,2339,925.93,0.076225,-4.9784,0.065641,5,5,1.3421,27,1
0.19843,2304.2,947.46,0.079855,-4.9527,0.064116,3,5,1.3649,39,1
0.19533,2237.6,947.46,0.083485,-5.0138,0.062905,5,5,1.3243,44,1
0.19409,2123.3,925.93,0.075318,-5.0185,0.068,3,5,1.3189,44,1
0.1872,2213.5,925.93,0.073503,-4.9873,0.061905,3,6,1.3158,47,1
0.1851,2155.1,925.93,0.07078,-4.9874,0.06559,3,6,1.2987,53,1
0.18037,1914.4,925.93,0.069873,-4.9719,0.059758,2,5,1.3391,50,1
0.16761,1824.9,925.93,0.087114,-5.0015,0.068009,2,6,1.3611,49,1
0.15797,1779.1,904.39,0.088022,-4.9841,0.063816,2,6,1.3031,57,1
0.14966,1572.5,904.39,0.069873,-5.0062,0.064018,3,6,1.2813,47,1
0.14251,1466.9,904.39,0.059891,-5.0432,0.066503,3,6,1.3117,41,1
0.13624,1294.8,904.39,0.068966,-5.0485,0.073602,2,6,1.346,48,1
0.13315,1370.9,904.39,0.085299,-5.0594,0.071743,2,6,1.3182,54,1
0.12759,1183.4,904.39,0.076225,-5.1103,0.066784,2,6,1.3224,56,1
0.12017,1011.9,904.39,0.060799,-5.1418,0.056202,3,6,1.3156,43,1
0.11772,1002,882.86,0.061706,-5.0765,0.052224,2,6,1.333,44,1
0.11495,1005.9,882.86,0.058076,-5.0931,0.051782,2,6,1.3147,48,1
0.11179,953.13,882.86,0.055354,-5.0272,0.048673,2,6,1.3178,55,1
0.11296,936.47,904.39,0.059891,-5.0539,0.051998,2,6,1.2693,38,1
0.11993,1067.6,904.39,0.061706,-5.0072,0.055151,3,6,1.3419,17,1
0.12688,1177.6,904.39,0.068966,-4.9845,0.054014,2,6,1.3844,34,1
0.12979,1203.8,904.39,0.072595,-5.0173,0.063084,3,6,1.3161,34,1
0.12935,1209.2,904.39,0.068058,-4.997,0.056404,3,6,1.3615,33,1
0.13159,1322,904.39,0.067151,-4.9242,0.053536,2,6,1.3521,29,1
0.14118,1369.5,925.93,0.057169,-4.9294,0.052447,3,6,1.3793,38,1
0.15032,1506.5,925.93,0.058076,-4.9703,0.059954,3,6,1.3238,34,1
0.15131,1648.7,925.93,0.07078,-4.9565,0.058101,3,6,1.2789,50,1
0.14881,1463.9,925.93,0.07804,-5.0112,0.064203,3,6,1.2808,57,1
0.14776,1580,925.93,0.077132,-4.9294,0.056271,3,6,1.3368,61,1
0.14966,1507.7,925.93,0.07804,-4.963,0.066403,3,6,1.3113,57,1
0.16075,1612.7,925.93,0.072595,-4.9704,0.06553,3,6,1.3159,34,1
0.17184,2046.3,925.93,0.065336,-4.9601,0.073839,3,6,1.3666,21,1
0.17688,1899.5,947.46,0.061706,-4.9608,0.071037,3,6,1.3793,40,1
0.18275,1951.9,947.46,0.075318,-4.9322,0.072841,3,6,1.3725,61,1
0.18545,2041.9,947.46,0.085299,-4.8581,0.070358,2,6,1.3963,63,1
0.18513,2070.5,947.46,0.084392,-4.8864,0.069398,2,6,1.4019,73,1
0.18833,2194.7,947.46,0.084392,-4.8511,0.062926,3,6,1.3996,77,1
0.19584,2173.3,947.46,0.078947,-4.8951,0.07333,2,6,1.4079,61,1
0.19943,2173.8,947.46,0.073503,-4.9186,0.075235,3,6,1.4233,26,1
0.20278,2261.4,947.46,0.060799,-4.9145,0.071055,3,6,1.4202,25,1
0.20315,2265.8,947.46,0.058076,-4.8834,0.077974,2,6,1.4358,25,1
0.20194,2393.4,947.46,0.058076,-4.8985,0.071828,3,6,1.3756,59,1
0.20138,2338.2,947.46,0.060799,-4.9376,0.080392,3,5,1.3639,36,1
0.19998,2162.9,947.46,0.066243,-4.9472,0.074316,3,6,1.3849,38,1
0.20613,2379.9,968.99,0.07804,-4.8697,0.07373,3,5,1.3796,38,1
0.21708,2682.4,947.46,0.088022,-4.9356,0.075466,3,6,1.3679,51,1
0.22038,2586.4,947.46,0.082577,-4.8033,0.070641,2,6,1.3916,60,1
0.22589,2725.7,947.46,0.076225,-4.8341,0.075468,3,5,1.4117,69,1
0.23326,2655.1,947.46,0.075318,-4.7726,0.077379,3,6,1.4165,51,1
0.23577,2842,968.99,0.08167,-4.8108,0.076115,3,6,1.4176,41,1
0.23641,2820.7,947.46,0.088022,-4.8587,0.076933,3,5,1.3975,62,1
0.23344,2766.8,947.46,0.084392,-4.8788,0.081502,3,6,1.3874,52,1
0.22717,2657.3,947.46,0.069873,-4.8085,0.073043,3,5,1.3965,31,1
0.22184,2639.6,947.46,0.066243,-4.8502,0.073737,3,6,1.4124,37,1
0.22461,2655.3,947.46,0.068058,-4.8821,0.07995,3,5,1.399,29,1
0.2231,2509.2,947.46,0.053539,-4.7865,0.075134,3,6,1.4076,20,1
0.21833,2451.4,947.46,0.057169,-4.7802,0.067836,3,5,1.4199,29,1
0.21714,2357,947.46,0.072595,-4.8276,0.070722,3,5,1.4061,25,1
0.21219,2477.4,947.46,0.076225,-4.7951,0.068784,3,6,1.4,18,1
0.20981,2432.5,947.46,0.077132,-4.8683,0.072977,3,5,1.398,19,1
0.21135,2359.7,947.46,0.071688,-4.8586,0.087337,3,5,1.4102,17,1
0.21197,2302.2,947.46,0.064428,-4.7752,0.074509,3,6,1.4209,17,1
0.21378,2363.1,947.46,0.058984,-4.8358,0.074569,2,5,1.4192,17,1
0.21761,2436.3,968.99,0.056261,-4.7945,0.071192,4,6,1.4183,17,1
0.22157,2585.8,947.46,0.059891,-4.803,0.076859,3,6,1.4202,19,1
0.22175,2649.3,947.46,0.058984,-4.8573,0.077241,3,5,1.428,34,1
