@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.38391,5192.9,1205.9,0.15971,-4.9391,0.13981,4,5,1.2906,59,1
0.36264,4849.3,1205.9,0.16152,-5.0546,0.15382,4,5,1.3115,34,1
0.33511,4897.6,1227.4,0.16697,-5.0635,0.13005,5,5,1.2251,87,1
0.36237,5497.8,1227.4,0.1588,-4.9885,0.14457,6,5,1.2629,63,1
0.38024,5642.4,1248.9,0.14428,-5.1308,0.1689,6,5,1.1119,28,1
0.36157,5280.1,1270.5,0.14519,-5.2136,0.15054,5,5,1.1566,44,1
0.3466,4956.8,1270.5,0.13702,-5.1608,0.16371,5,5,1.3624,33,1
0.35366,4709.2,1292,0.1098,-5.0948,0.15197,4,5,1.3655,23,1
0.35468,4242.2,1292,0.088022,-5.0305,0.1346,4,5,1.3028,26,1
0.31372,3908.5,1292,0.099819,-5.0773,0.13947,4,5,1.2973,38,1
0.28498,3961.8,1313.5,0.13339,-5.093,0.1304,4,5,1.231,52,1
0.28802,3171,1335.1,0.14338,-5.2563,0.1546,4,5,0.99093,58,1
0.31228,4152.3,1335.1,0.10708,-4.9916,0.15143,4,5,1.2184,58,1
0.28424,3404.3,1356.6,0.088929,-5.0241,0.12399,4,5,1.1969,66,1
0.27041,3535.4,1335.1,0.089837,-5.1165,0.12525,4,5,1.2488,51,1
0.25782,3295.4,1313.5,0.091652,-5.3424,0.12434,4,5,0.93724,40,1
0.21554,2776.4,43.066,0.083485,-5.4147,0.071705,3,5,0.71278,54,1
0.1732,2233.6,21.533,0.072595,-5.5987,0.036335,3,5,0.50673,27,1
0.1144,678.44,43.066,0.051724,-5.6714,0.03831,3,5,0.35171,35,1
0.13973,551.17,64.6,0.024501,-5.5154,0.024426,3,5,0.1137,24,1
0.17543,1716,64.6,0.043557,-5.2512,0.03087,3,5,0.1673,26,1
0.19664,2461.9,21.533,0.071688,-5.4099,0.049802,4,5,0.65656,20,1
0.21686,3199.9,1055.1,0.071688,-5.3966,0.059471,4,5,0.73581,19,1
0.2399,2677.8,1162.8,0.059891,-5.4993,0.05737,5,5,0.51704,23,1
0.29736,3839.8,1119.7,0.052632,-5.1947,0.061595,4,5,1.0854,21,1
0.33212,3716.5,1119.7,0.051724,-4.8936,0.052837,3,7,1.4451,20,1
0.30119,2877.5,1098.2,0.049002,-4.8822,0.023154,3,7,1.4959,20,1
0.251,2218.4,1076.7,0.050817,-5.1746,0.036765,3,7,1.1847,19,1
0.23961,2470.4,1033.6,0.061706,-5.1949,0.053489,3,7,1.0318,19,1
0.24705,3015.6,1012.1,0.056261,-4.925,0.035964,4,6,1.0078,19,1
0.2434,2311.2,1012.1,0.050817,-5.0207,0.033258,4,5,1.0585,18,1
0.22595,1931.2,1012.1,0.061706,-4.9899,0.035178,4,5,0.97768,19,1
0.22108,2484.9,21.533,0.064428,-4.9377,0.043292,4,5,0.92014,18,1
0.23427,2643.5,43.066,0.063521,-4.8266,0.03991,3,5,0.81607,18,1
0.22054,1985.2,1012.1,0.064428,-4.9798,0.031741,3,5,0.87545,18,1
0.19277,1748.7,1012.1,0.065336,-5.0368,0.031177,4,5,1.0502,20,1
0.18059,1917.4,1012.1,0.065336,-4.9909,0.029707,2,5,1.1849,22,1
0.18796,1835.5,1012.1,0.069873,-4.9641,0.029495,3,5,1.0339,25,1
0.1998,1534.1,1012.1,0.071688,-5.0078,0.020925,3,5,0.76152,26,1
0.19005,1657.1,1033.6,0.063521,-4.9982,0.024096,3,5,0.88687,26,1
0.19907,2236.2,21.533,0.058076,-4.8138,0.029659,3,5,1.056,28,1
0.23599,2432.6,1033.6,0.062613,-4.7947,0.024334,3,5,0.8299,28,1
0.24773,2494.3,1033.6,0.058984,-4.8288,0.035559,3,5,0.84225,28,1
0.21697,1824.8,1033.6,0.063521,-4.897,0.033096,3,6,0.92514,28,1
0.18602,1925.9,21.533,0.075318,-4.8679,0.025495,3,6,1.1996,28,1
0.21072,2135.5,1033.6,0.069873,-4.8294,0.027557,3,7,0.92248,28,1
0.23109,2052.9,1033.6,0.065336,-4.8367,0.022957,3,5,0.82571,26,1
0.20813,2042.1,1033.6,0.068966,-4.7746,0.022211,3,6,1.0674,23,1
0.19805,2114.3,21.533,0.065336,-4.7518,0.016138,3,5,1.1211,28,1
0.21367,2015.5,64.6,0.064428,-4.8351,0.022377,3,5,0.68707,24,1
0.2097,1726.6,1033.6,0.061706,-4.9189,0.019397,3,5,0.69462,28,1
0.19336,2036.8,43.066,0.058984,-4.8118,0.018734,2,5,0.85879,26,1
0.18562,1743,21.533,0.058984,-4.7929,0.015553,1,5,0.98863,21,1
0.21812,1799.7,64.6,0.052632,-4.8049,0.015181,2,5,0.70149,19,1
0.235,2268.6,64.6,0.047187,-4.6666,0.013602,3,7,0.65452,19,1
0.20215,2253.4,21.533,0.049909,-4.7866,0.02408,3,5,1.0394,19,1
0.17078,1560.6,1012.1,0.058076,-4.9378,0.019559,2,5,1.0053,18,1
0.16986,1211.3,1012.1,0.059891,-5.1781,0.037191,3,5,0.73645,18,1
0.1943,1596.5,64.6,0.045372,-4.9076,0.026894,2,5,0.58547,18,1
0.20318,2289.7,43.066,0.039927,-4.6658,0.027861,2,5,0.62333,18,1
0.19406,1637.1,21.533,0.056261,-4.8882,0.033067,3,5,0.66983,18,1
0.18772,1306.3,64.6,0.051724,-4.9477,0.026453,2,5,0.58529,18,1
0.18161,1357.9,43.066,0.026316,-4.9268,0.034233,3,5,0.34754,27,1
0.15305,1338.1,21.533,0.027223,-4.7645,0.028203,3,5,0.165,41,1
0.12181,633.11,43.066,0.021779,-5.2406,0.023336,3,5,0.20796,22,1
0.12375,661.03,64.6,0.019056,-5.1589,0.012363,2,15,0.20753,18,1
0.12389,662.96,43.066,0.03176,-5.0998,0.013997,1,27,0.10788,22,1
0.13178,1024.2,43.066,0.019964,-4.7764,0.014936,2,5,0.096595,18,1
0.12902,746.04,43.066,0.0045372,-4.8366,0.0089098,0,0,0.086903,24,1
0.14216,456.64,64.6,0.019056,-5.1373,0.009955,0,0,0.12385,20,1
0.13178,1164.9,21.533,0.029038,-4.6,0.010391,1,26,0.095127,15,1
0.1153,936.38,21.533,0.023593,-4.7518,0.011679,2,5,0.10549,22,1
0.14334,433.75,64.6,0.019056,-5.1755,0.011068,1,5,0.057332,19,1
0.12581,842.72,64.6,0.015426,-4.8287,0.0096688,0,0,0.10667,20,1
0.10619,752.92,21.533,0.021779,-4.9023,0.0081024,0,0,0.21929,18,1
0.13924,818.64,43.066,0.012704,-4.8361,0.013116,1,5,0.025631,16,1
0.13619,561.3,64.6,0.0045372,-5.1518,0.0091726,0,0,0.024059,14,1
0.096028,457.58,21.533,0.020871,-5.0471,0.0099779,0,0,0.21682,17,1
0.11892,656.58,21.533,0.019964,-4.7936,0.0087179,0,0,0.26075,12,1
0.19815,1294.1,64.6,0.0027223,-4.3787,0.0075811,0,0,0.031212,6,1
0.17601,992.81,21.533,0.024501,-4.4881,0.0087258,0,0,0.023895,8,1
0.087821,106.1,64.6,0.03176,-5.4786,0.0063857,0,0,0.18251,16,1
0.14317,1242.9,21.533,0.0099819,-4.2758,0.0067217,0,0,0.071949,16,1
0.17331,893.02,64.6,0.0027223,-4.6663,0.0054329,0,0,0.012589,9,1
0.12939,624.82,21.533,0.018149,-4.789,0.008136,0,0,0.10899,15,1
0.10851,499.83,43.066,0.021779,-4.969,0.0058396,0,0,0.16561,14,1
0.16731,1132.9,21.533,0.0036298,-4.359,0.006232,0,0,0.055233,15,1
0.16924,930.48,64.6,0.0063521,-4.5762,0.0058535,0,0,0.015599,9,1
0.14616,723.4,64.6,0.014519,-4.8245,0.0059518,0,0,0.038132,13,1
0.12006,828.1,21.533,0.030853,-4.6621,0.0080565,0,0,0.18076,15,1
0.080641,273.32,21.533,0.03539,-5.2801,0.0073803,0,0,0.66844,17,1
0.10984,426.48,64.6,0.015426,-4.9814,0.009543,0,0,0.067402,17,1
0.10915,613.01,43.066,0.029038,-4.7797,0.011827,1,5,0.11526,19,1
0.079556,220.47,64.6,0.039927,-5.3036,0.010405,1,24,0.16363,15,1
0.15613,1035,21.533,0.013612,-4.446,0.0085709,0,0,0.15449,18,1
0.17164,743.94,64.6,0.0063521,-4.6328,0.0073424,0,0,0.016966,10,1
0.12485,566.67,43.066,0.018149,-4.7506,0.008733,0,0,0.04625,13,1
0.10353,761.64,21.533,0.032668,-4.6317,0.009221,0,0,0.17345,14,1
0.13294,540.4,43.066,0.029946,-4.8069,0.0060022,0,0,0.18212,14,1
0.13946,848.45,43.066,0.028131,-4.652,0.0082745,0,0,0.097746,14,1
0.13051,489.69,64.6,0.027223,-4.9591,0.0055536,0,0,0.09793,13,0
0.14844,1426,21.533,0.018149,-4.2261,0.0079071,0,0,0.16324,14,0
0.11801,259.63,64.6,0.033575,-5.1581,0.0081847,0,0,0.20269,14,0
0.094253,234.83,64.6,0.03176,-5.2084,0.0066927,0,0,0.17818,13,0
0.090491,503.83,21.533,0.027223,-4.8535,0.0071689,0,0,0.13735,14,0
0.10501,661.93,64.6,0.025408,-4.7765,0.0082879,0,0,0.031507,14,0
0.12039,467.38,43.066,0.0063521,-4.865,0.004365,0,0,0.04429,4,0
0.14542,421.01,64.6,0.020871,-4.9301,0.0067066,0,0,0.05783,3,0
0.14147,1075.7,21.533,0.032668,-4.2595,0.0049232,0,0,0.026704,2,0
0.13248,773.15,21.533,0.027223,-4.4431,0.0067971,0,0,0.00023817,14,0
0.14634,650.88,64.6,0.018149,-4.6615,0.0052283,0,0,0,1,0
0.11488,422.58,43.066,0.011797,-4.8881,0.0082686,0,0,0.16546,5,0
0.11768,671.42,21.533,0.011797,-4.5682,0.0093246,0,0,0.044609,4,0
0.12937,711.57,43.066,0.0063521,-4.658,0.0068407,0,0,0.16929,5,0
0.11581,477.79,64.6,0.0063521,-4.8736,0.008602,0,0,0.010904,32,0
0.12868,609.65,64.6,0.014519,-4.6695,0.0078736,0,0,0.0089971,13,0
0.11732,737.84,21.533,0.019964,-4.5477,0.0039921,0,0,0.19131,6,0
0.10379,461.88,64.6,0.0090744,-5.0612,0.014908,2,5,0.035341,17,0
0.10151,308.19,64.6,0.019056,-5.2972,0.013327,1,13,0.036563,9,0
0.077565,208.54,21.533,0.028131,-5.4751,0.022002,2,5,0.24023,27,0
0.12952,862.36,43.066,0.023593,-5.1139,0.033415,1,14,0.07781,21,0
0.19295,1572.9,64.6,0.027223,-5.0937,0.035195,2,5,0.28061,14,0
0.19092,1430.8,775.2,0.030853,-5.1822,0.018473,2,5,0.7945,14,0
0.15551,1385.4,753.66,0.033575,-5.1562,0.03659,2,5,1.1441,13,0
0.18075,1817.7,64.6,0.024501,-5.0347,0.031659,2,5,0.67031,13,0
0.19277,1299.5,64.6,0.021779,-4.9891,0.015746,1,14,0.39223,12,0
0.15529,1072.1,64.6,0.029946,-5.146,0.019351,1,13,0.52912,11,0
0.11918,1015.7,21.533,0.04265,-5.1199,0.012449,1,14,0.69216,11,0
0.1304,976.19,21.533,0.037205,-5.0463,0.010187,1,15,0.27642,12,0
0.16476,868.46,64.6,0.011797,-5.0453,0.011031,1,15,0.02968,6,0
0.1583,1123.4,43.066,0.0036298,-4.6572,0.010877,1,15,0.027418,4,0
0.12742,770.87,21.533,0.010889,-4.7904,0.0051256,0,0,0.049499,26,0
0.13043,834.33,64.6,0.013612,-4.7348,0.0050856,0,0,0.1148,10,0
0.16358,441,64.6,0.011797,-4.9871,0.0071756,0,0,0.02227,12,0
0.15973,1120.6,64.6,0.019964,-4.3671,0.0077569,0,0,0.00012758,2,0
0.11216,678.21,21.533,0.024501,-4.6483,0.0089498,0,0,0.20468,26,0
0.13755,300.81,64.6,0.014519,-5.1413,0.0085316,0,0,0.051998,13,0
0.1549,967.76,64.6,0.0054446,-4.5739,0.015227,1,5,0.043761,11,0
0.13476,998.49,64.6,0.0045372,-4.4336,0.0066231,0,0,0.01304,25,0
0.10956,357.58,21.533,0.015426,-5.0995,0.0081682,0,0,0.059735,32,0
0.077883,237.02,64.6,0.015426,-5.4159,0.0080346,0,0,0.21124,17,0
0.056746,-41.943,21.533,0.0027223,-5.2371,0.0050247,0,0,0.04459,3,0
0.20074,1428.5,21.533,0.0018149,-4.262,0.0021216,0,0,0.47443,10,0
0.17396,1206.1,21.533,0.0036298,-4.3409,0.0028398,0,0,0.47139,12,0
0.13533,677.9,43.066,0.0099819,-4.774,0.0026173,0,0,0.032968,6,0
0.12137,899.54,21.533,0.018149,-4.5405,0.0038293,0,0,0.43406,5,0
0.10653,452.13,21.533,0.012704,-4.8505,0.0021023,0,0,0.19989,12,0
0.20246,1199.1,21.533,0.00090744,-4.2049,0.0039227,0,0,0.19654,5,0
0.27077,2330.1,21.533,0,-3.732,0.0049073,0,0,0.086505,19,0
0.22078,1264.9,21.533,0.0063521,-4.2876,0.0028705,0,0,0.043937,12,0
0.22233,1539.6,43.066,0.0063521,-4.2517,0.0037475,0,0,0.015451,5,0
0.2798,2326.3,21.533,0,-3.5933,0.0064327,0,0,0.29207,15,0
0.24062,1631.4,21.533,0.0018149,-3.8909,0.0021023,0,0,0.28695,6,0
0.15848,918.11,21.533,0.0099819,-4.4756,0.002083,0,0,0.24612,7,0
0.1472,768.58,21.533,0.011797,-4.6248,0.0037887,0,0,0.049536,9,0
0.2022,1941,21.533,0.0036298,-3.9552,0.00056688,0,0,0.42478,5,0
0.1892,1248,21.533,0.0063521,-4.135,0.00061014,0,0,0.3788,7,0
0.14092,823.3,64.6,0.013612,-4.7575,0.0016639,0,0,0.14839,10,0
0.16034,1400.3,21.533,0.0072595,-4.223,0.00082079,0,0,0.30266,14,0
0.16374,950.94,43.066,0.0045372,-4.5595,0.0030971,0,0,0.024443,8,0
0.19264,1578.4,21.533,0.0045372,-4.2823,0.0018086,0,0,0.13035,11,0
0.19738,1854.4,21.533,0.0090744,-4.1345,0.0036392,0,0,0.26864,21,0
0.15872,834.05,43.066,0.029946,-4.8301,0.016592,2,16,0.069457,20,0
0.27584,2234.9,21.533,0.022686,-4.2484,0.013322,1,25,0.21222,22,0
0.36168,3788.8,21.533,0.0054446,-3.936,0.005451,0,0,0.80442,21,0
0.32534,3204.7,21.533,0.016334,-4.1585,0.003093,0,0,0.8217,21,1
0.24456,1853.8,1119.7,0.037205,-4.5428,0.0016391,0,0,0.67589,21,1
0.22721,2075,21.533,0.040835,-4.4771,0.004044,0,0,1.1829,20,1
0.37158,3128.3,21.533,0.019964,-4.0673,0.0029994,0,0,0.77945,20,1
0.45027,5231.1,21.533,0.0090744,-3.7862,0.0023332,0,0,1.1883,20,1
0.347,3523.2,21.533,0.03902,-4.5176,0.020079,3,6,0.68187,20,1
0.29963,2539.9,43.066,0.048094,-4.8367,0.017866,2,6,0.41931,30,1
0.37991,4842.5,21.533,0.022686,-4.2993,0.027568,3,5,0.74523,30,1
0.33335,3551.6,21.533,0.03539,-4.6912,0.030059,2,6,0.43593,35,1
0.30363,3291.5,21.533,0.040835,-4.717,0.018211,2,5,0.40217,28,1
0.29887,3398.1,21.533,0.049002,-4.6687,0.019537,3,5,0.89453,26,1
0.22574,2366.1,1076.7,0.060799,-4.9764,0.015841,3,5,0.61766,30,1
0.20079,2389.2,21.533,0.060799,-4.8988,0.034102,3,5,0.68105,45,1
0.18299,1867.7,1055.1,0.07804,-5.1469,0.021266,3,5,0.82904,41,1
0.20257,2374.5,21.533,0.07804,-5.0048,0.032759,3,6,0.8729,35,1
0.19239,2546.1,21.533,0.085299,-4.9155,0.019779,3,5,0.94836,41,1
0.15815,1571.9,1055.1,0.096189,-5.2144,0.024571,2,5,0.83225,44,1
0.16879,1913.9,1055.1,0.080762,-5.0575,0.016743,3,5,0.96705,41,1
0.17323,2473.6,1033.6,0.069873,-5.0128,0.018619,3,6,0.90104,40,1
0.17299,1936.6,1033.6,0.068058,-5.0985,0.019406,2,6,0.73497,45,1
0.18178,2155.7,21.533,0.062613,-4.9232,0.022244,3,6,0.91581,36,1
0.18836,2212,1033.6,0.060799,-5.0303,0.020701,2,6,0.84104,28,1
0.17631,2117.7,1033.6,0.07078,-4.9962,0.015105,2,6,1.0299,24,1
0.16077,1642,1012.1,0.068966,-5.05,0.022857,2,6,1.1117,27,1
0.1624,1770.7,1012.1,0.056261,-5.0692,0.023423,2,6,0.95266,30,1
0.16704,1945.4,21.533,0.059891,-5.0075,0.025059,3,6,0.88652,34,1
0.17731,1930.6,1012.1,0.062613,-4.9674,0.021501,3,6,0.99165,28,1
0.17612,2149.2,1012.1,0.067151,-4.9534,0.02231,1,6,0.95573,20,1
0.1659,1597.5,1012.1,0.07804,-5.0375,0.014078,3,5,1.0403,21,1
0.20788,2477.1,1012.1,0.061706,-4.7785,0.024085,3,6,1.0341,18,1
0.28317,2696,1012.1,0.036298,-4.7015,0.017457,1,5,1.0882,18,1
0.2659,3477.4,21.533,0.048094,-4.5009,0.012888,1,5,0.83079,18,1
0.21117,2210.9,990.53,0.060799,-4.7751,0.015202,2,5,0.85349,18,1
0.24623,2470.3,21.533,0.03539,-4.5815,0.028262,2,5,1.1648,18,1
0.23372,2278.6,21.533,0.029946,-4.6604,0.020496,3,5,0.84533,18,1
0.21418,1654.8,64.6,0.044465,-4.9054,0.027066,2,5,0.42678,29,1
0.25887,2471.5,21.533,0.029946,-4.5587,0.01701,2,5,0.57305,68,1
0.25368,2991.7,21.533,0.027223,-4.4668,0.016216,2,5,0.46569,78,1
0.193,1809.9,21.533,0.055354,-5.011,0.022114,2,5,0.41514,51,1
0.23946,2557.4,21.533,0.03902,-4.6996,0.026352,2,5,0.35935,46,1
0.3472,3702.6,21.533,0.0036298,-4.3684,0.023313,2,5,0.53424,32,1
0.33415,3178.3,21.533,0.011797,-4.4816,0.023657,1,26,0.54697,33,1
0.26846,2745.1,64.6,0.028131,-4.8381,0.0097861,0,0,0.19658,26,1
0.30924,3226.1,21.533,0.018149,-4.3793,0.0056373,0,0,0.64163,18,1
0.27336,2746,21.533,0.024501,-4.7011,0.014806,2,5,0.41575,20,1
0.16645,1418.9,968.99,0.047187,-4.9852,0.017114,1,26,0.64986,17,1
0.16276,1821.6,21.533,0.048094,-4.9206,0.010405,1,26,0.93126,17,1
0.16932,1753.3,968.99,0.048094,-5.0924,0.01458,2,5,0.82643,17,1
0.16734,1815.7,968.99,0.039927,-5.0368,0.020816,1,5,0.78861,17,1
0.16286,1675.3,968.99,0.03539,-4.9381,0.010556,1,15,0.78735,17,1
0.18857,2037.4,968.99,0.03539,-4.8269,0.013189,1,5,0.64546,17,1
0.24778,2855,21.533,0.019964,-4.627,0.021276,2,5,0.67521,17,1
0.24608,2459,21.533,0.019964,-4.6789,0.01465,2,5,0.79187,17,1
0.17468,1718.8,21.533,0.037205,-4.9719,0.015089,1,5,0.59028,17,1
0.13432,1409,947.46,0.036298,-5.0761,0.010891,1,29,0.64834,17,1
0.13794,1279,21.533,0.032668,-5.0876,0.011731,2,5,0.57783,17,1
0.14084,1379.5,21.533,0.029946,-4.9985,0.021488,3,6,0.58659,24,1
0.16602,1253.7,21.533,0.027223,-5.173,0.025887,2,6,0.5091,35,1
0.16099,1771.3,21.533,0.027223,-4.8873,0.017719,2,5,0.26482,28,1
0.1171,1066.4,21.533,0.036298,-5.1528,0.012616,2,5,0.25604,23,1
0.12622,1118.9,107.67,0.034483,-5.0317,0.014677,2,5,0.33008,12,1
0.14008,1026.4,107.67,0.023593,-4.9879,0.014627,1,26,0.63921,9,1
0.12969,686.12,107.67,0.03539,-5.2607,0.011025,2,17,0.31023,14,1
0.15204,1451.5,21.533,0.028131,-4.8252,0.012527,1,26,0.31139,14,1
0.13788,1351.8,21.533,0.025408,-4.8393,0.0061527,0,0,0.37532,18,1
0.10617,503.65,43.066,0.03176,-5.3579,0.0089179,0,0,0.20786,16,1
0.1125,892.8,21.533,0.03176,-4.9572,0.0055051,0,0,0.38715,19,1
0.12078,1014.5,21.533,0.030853,-4.8681,0.0053955,0,0,0.35648,24,1
0.13177,1020.6,21.533,0.027223,-4.9355,0.018727,2,7,0.40923,18,1
0.11532,779.87,129.2,0.033575,-5.1208,0.012639,1,7,0.37337,23,1
0.16234,989.83,21.533,0.022686,-5.0085,0.015772,1,26,0.23444,21,1
0.17926,2161.7,21.533,0.019964,-4.5175,0.011215,1,7,0.12439,33,1
0.12998,584.02,473.73,0.04265,-5.3111,0.014818,2,16,0.25525,58,1
0.14926,1177.6,21.533,0.03176,-4.9008,0.01378,3,7,0.36761,69,1
0.15098,1569.2,21.533,0.032668,-4.7827,0.011517,1,24,0.30922,47,1
0.12088,771.87,64.6,0.052632,-5.211,0.01708,3,7,0.32926,41,1
0.14206,1242.2,21.533,0.043557,-4.9812,0.035373,3,7,0.44663,24,1
0.13493,1306.3,473.73,0.046279,-5.1209,0.040558,3,7,0.3408,21,1
0.14585,1095.8,129.2,0.048094,-5.2639,0.031929,3,7,0.35943,31,1
0.15588,1925.2,193.8,0.044465,-5.0558,0.054443,2,7,0.42786,26,1
0.11999,1140.8,21.533,0.056261,-5.2417,0.042531,3,7,0.52195,31,1
0.14639,1612.9,107.67,0.057169,-5.4055,0.062369,4,5,0.39024,64,1
0.163,1718.1,21.533,0.062613,-5.2984,0.025282,4,7,0.44303,71,1
0.12943,1242,21.533,0.093466,-5.5386,0.052872,4,7,0.44856,75,1
0.11365,830.94,344.53,0.095281,-5.7303,0.035042,3,7,0.51702,73,1
0.1073,1153.7,21.533,0.072595,-5.5481,0.039173,4,8,0.47516,78,1
0.11693,859.21,86.133,0.058076,-5.5888,0.022414,2,8,0.21969,55,1
0.11735,1030.6,107.67,0.059891,-5.4714,0.036431,2,8,0.24817,49,1
0.1003,605.17,193.8,0.064428,-5.6513,0.037622,2,8,0.46947,50,1
0.11907,1137.9,21.533,0.051724,-5.3303,0.018419,2,8,0.38503,37,1
0.12969,1033.4,21.533,0.03539,-5.3023,0.02152,3,8,0.5075,36,1
0.12912,930.64,21.533,0.020871,-5.2296,0.03925,2,7,0.44551,41,1
0.11709,898.28,86.133,0.030853,-5.288,0.031509,2,8,0.27305,43,0
0.15816,1154,21.533,0.029946,-5.093,0.029693,2,8,0.15661,33,0
0.19696,1365.4,21.533,0.017241,-4.8178,0.020633,3,8,0.40912,30,0
0.1607,1321,21.533,0.029946,-4.8272,0.019837,2,8,0.56272,16,0
0.14462,787.03,64.6,0.022686,-5.1418,0.011165,2,8,0.010765,22,0
0.20077,1550.4,21.533,0.0054446,-4.5867,0.012864,2,8,0.45095,28,0
0.18059,1146.6,21.533,0.025408,-4.8532,0.018652,2,13,0.037962,25,0
0.10652,822.22,107.67,0.046279,-5.0824,0.017082,1,29,0.50882,34,0
0.11908,847.29,21.533,0.029946,-5.0381,0.01046,1,30,0.54481,20,0
0.15232,810.68,21.533,0.010889,-5.0489,0.016513,1,29,0.4041,14,0
0.13713,1257.5,21.533,0.019964,-4.8078,0.0064787,0,0,0.42926,13,0
0.1002,440.35,129.2,0.029946,-5.3162,0.0068013,0,0,0.45456,15,0
0.098154,930.98,21.533,0.030853,-4.9086,0.0057141,0,0,0.63795,14,0
0.09441,628.44,796.73,0.033575,-5.1316,0.010292,1,7,0.77273,14,1
0.11989,691.85,21.533,0.029946,-5.0878,0.0076681,0,0,0.43948,14,1
0.144,931.96,107.67,0.022686,-4.8418,0.0069215,0,0,0.44749,14,1
0.15216,1363.7,21.533,0.018149,-4.6269,0.0027602,0,0,0.49236,14,1
0.1439,1232.6,21.533,0.021779,-4.7149,0.0031618,0,0,0.54816,15,1
0.12379,1009.7,107.67,0.023593,-4.8691,0.0085505,0,0,0.53597,15,1
0.10761,639.11,43.066,0.024501,-5.0722,0.010504,1,30,0.46839,14,1
0.11214,794.46,21.533,0.024501,-4.897,0.01565,2,7,0.658,15,1
0.13476,1108.2,21.533,0.014519,-4.7602,0.0049915,0,0,0.58534,14,1
0.15452,1159.1,21.533,0.0063521,-4.6798,0.0050766,0,0,0.66171,15,1
0.14762,1020.9,21.533,0.015426,-4.7402,0.007239,0,0,0.42909,14,1
0.12516,806.58,43.066,0.027223,-4.9309,0.0076477,0,0,0.47653,14,1
0.14759,1258.4,21.533,0.026316,-4.747,0.0097883,0,0,0.33684,19,1
0.16912,1774.7,21.533,0.03539,-5.0675,0.021597,3,7,0.31439,22,1
0.14054,1105.7,150.73,0.046279,-5.1509,0.015639,3,7,0.51153,42,1
0.13385,1125.2,107.67,0.047187,-5.1444,0.013235,2,7,0.55165,43,1
0.14883,1558.6,107.67,0.060799,-5.0169,0.024243,3,6,0.39413,46,1
0.13267,1139.4,882.86,0.062613,-5.3335,0.020458,1,7,0.64437,45,1
0.12308,1123.6,882.86,0.057169,-5.335,0.023896,3,6,0.70888,45,1
0.14791,1837.4,21.533,0.055354,-5.1249,0.026522,2,6,0.58964,46,1
0.172,1951.4,129.2,0.049909,-5.0921,0.023801,2,6,0.65518,45,1
0.15643,1492.3,107.67,0.049909,-5.2535,0.022959,3,6,0.49269,48,1
0.16686,1922.3,21.533,0.043557,-5.0872,0.025097,2,7,0.56174,56,1
0.2014,2608.9,21.533,0.039927,-5.0086,0.021015,3,5,0.50011,50,1
0.18446,2090.7,129.2,0.057169,-5.2431,0.024582,3,5,0.57226,43,1
0.17865,2385.7,21.533,0.07078,-5.1297,0.03098,2,6,0.65355,44,1
0.18529,2194.7,107.67,0.067151,-5.123,0.016377,2,5,0.62326,50,1
0.16497,1806.7,925.93,0.064428,-5.2572,0.027956,3,5,0.80216,47,1
0.17122,1961,925.93,0.064428,-5.2259,0.027301,3,5,0.88188,41,1
0.1723,1917.2,925.93,0.068966,-5.1948,0.039197,4,5,0.89424,31,1
0.16942,1856.6,947.46,0.064428,-5.2463,0.030791,2,5,0.79923,31,1
0.16704,2204.9,129.2,0.067151,-5.1593,0.041768,3,5,0.71846,54,1
0.1457,1552.3,925.93,0.077132,-5.3287,0.033128,3,5,0.99849,47,1
0.17283,2218.6,64.6,0.058984,-5.0612,0.034765,3,6,0.59109,47,1
0.18252,2027.6,107.67,0.049909,-5.1572,0.032792,2,5,0.5548,42,1
0.1466,1535.3,925.93,0.068058,-5.243,0.03197,2,5,0.934,48,1
0.14087,1557.5,925.93,0.068966,-5.2337,0.04601,2,6,0.85555,42,1
0.15175,1601,107.67,0.054446,-5.1769,0.026335,2,6,0.58171,52,1
0.18213,1976.6,21.533,0.034483,-4.9806,0.031846,3,6,0.56523,49,1
0.18487,1820.4,21.533,0.030853,-4.9655,0.03447,3,6,0.55288,43,1
0.13414,1055.7,904.39,0.058076,-5.3029,0.03394,2,6,0.59676,47,1
0.15774,1825.3,21.533,0.058076,-4.9556,0.029342,3,6,0.51011,47,1
0.18455,1819.1,21.533,0.034483,-4.9219,0.028305,2,6,0.62935,46,1
0.14243,1055.4,21.533,0.04265,-5.2756,0.029639,3,5,0.6569,31,1
0.11728,1231.9,107.67,0.059891,-5.1763,0.01951,2,6,0.64421,33,1
0.12234,1141.1,43.066,0.055354,-5.2119,0.02269,2,6,0.57692,36,1
0.1139,1090.6,107.67,0.059891,-5.1725,0.02379,2,6,0.53757,39,1
0.12884,979.91,129.2,0.049002,-5.2152,0.025897,2,6,0.59894,38,1
0.13078,1402.7,21.533,0.053539,-5.0301,0.018889,2,6,0.50899,22,1
