@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3,5-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy_min numeric
@attribute class {0,1}

@data
4155.8,-1.0305,1
3695.3,-0.84686,1
4627.4,-1.1392,1
3547.5,-1.0916,1
3747.6,-1.0204,1
3846.3,-0.77025,1
2965.9,-0.61023,1
2338.6,-0.40613,1
683.22,-0.42421,1
309.51,-0.44006,1
992.13,-0.49307,1
2659.6,-0.59986,1
3529.2,-0.57599,1
3083,-0.53842,1
3957.3,-0.83581,1
3902.3,-1.2518,1
3081.9,-1.3847,1
2530,-0.98656,1
2642.2,-0.94236,1
2634.8,-1.1202,1
2394,-1.2315,1
2036.2,-1.2301,1
2012.9,-1.1472,1
1994.5,-1.2689,1
1967.3,-1.3278,1
1848,-1.3294,1
1716.4,-1.3421,1
1702.2,-1.3066,1
1594.5,-1.366,1
1503.2,-1.429,1
1728.8,-1.4072,1
2058.5,-1.4917,1
2249.1,-1.4917,1
1837.3,-1.4687,1
1757.3,-1.4284,1
1879.8,-1.5187,1
1933.3,-1.5675,1
1862.4,-1.5662,1
1756.1,-1.5615,1
1668.7,-1.5012,1
1643.5,-1.5278,1
1645.5,-1.5152,1
1605.9,-1.6065,1
1670.5,-1.5477,1
1772,-1.5667,1
1814.9,-1.4892,1
1353.1,-1.4801,1
1225.7,-1.2763,1
1316.9,-1.4019,1
1378.1,-1.3367,1
1247.1,-1.3084,1
1195.5,-1.4149,1
806.86,-1.1967,1
520.8,-1.159,1
272.01,-0.96906,1
402.81,-1.1646,1
226.71,-1.0846,1
193.2,-1.1544,1
58.372,-0.99492,1
33.295,-0.86001,1
37.863,-0.78655,1
172.86,-1.2079,1
100.72,-1.0816,1
144.89,-1.3379,1
113.15,-1.3166,1
47.7,-1.0862,1
29.7,-0.80684,1
31.737,-1.1002,1
62.972,-1.6295,1
60.495,-1.6241,1
57.62,-1.6106,1
62.704,-1.7306,1
80.899,-1.9007,1
73.861,-1.9446,1
54.875,-1.917,1
66.221,-2.0658,1
67.218,-2.039,1
68.789,-2.1171,1
82.396,-2.2041,1
92.558,-2.1349,1
90.946,-2.1898,1
73.085,-2.1061,1
61.577,-2.105,1
66.632,-2.0434,1
64.708,-1.9769,1
87.458,-2.0355,1
140.17,-2.2311,1
112.3,-2.1796,1
168.16,-2.4646,1
155.93,-2.3534,1
132,-2.3412,1
138.86,-2.3738,1
150.3,-2.382,1
123.74,-2.2679,1
24.327,-1.5554,1
31.986,-1.5599,1
6.7134,-1.262,1
26.046,-1.1908,1
26.957,-1.2791,1
32.325,-1.1148,1
29.741,-1.0428,1
30.094,-0.91352,1
40.929,-0.70282,1
46.219,-0.4996,1
61.677,-0.31696,1
48.534,-0.35233,1
51.164,-0.28405,1
46.018,-0.33356,1
64.193,-0.2484,1
46.056,-0.21914,1
183.81,-0.38451,1
893.25,-0.74233,1
1293.2,-0.94998,1
1344.2,-0.91708,1
1331.2,-0.92508,1
779.36,-1.0696,1
855.95,-0.97171,1
685.36,-0.96788,1
608.94,-0.93924,1
269.9,-0.80302,1
163.73,-0.92151,1
141.82,-1.0414,1
13.029,-0.82376,1
53.133,-0.49407,1
49.968,-0.57065,1
62.232,-0.41988,1
62.805,-0.39344,0
63.192,-0.33663,0
64.78,-0.29213,0
64.426,-0.23424,0
64.126,-0.14657,0
0,0,0
0.29812,-0.15226,0
0.61578,-0.14469,0
0,0,0
0.64973,0,0
5.4487,0,0
14.05,-0.008225,0
20.083,-0.028282,0
25.128,0,0
19.331,0,0
13.39,0,0
8.9634,-0.15203,0
5.3304,-0.18275,0
6.0516,-0.23216,0
5.9011,-0.3576,0
4.579,-0.44744,0
2.7375,-0.18125,0
10.923,-0.55829,0
0,-1.6484,0
53.588,-1.8962,0
155.66,-1.7811,1
402.71,-1.9096,1
667.91,-2.0385,1
846.41,-2.3093,1
992.31,-2.427,1
1261.5,-2.6009,1
1155.3,-2.5876,1
1484,-2.4923,1
1776.1,-1.1365,1
1575.1,-1.4979,1
1653,-1.4409,1
1775.5,-1.393,1
1598.9,-1.3404,1
1941.2,-1.4487,1
1789.4,-1.3155,1
1438.1,-1.1034,1
1548.7,-1.1933,1
1787.2,-1.2531,1
1682.9,-1.2125,1
1683.5,-1.1615,1
1794.8,-1.2921,1
1725.1,-1.1826,1
1484.8,-1.108,1
1626,-1.2377,1
1687.9,-1.2641,1
1906.6,-1.3161,1
1564.1,-1.2821,1
1402.6,-1.2485,1
1451.6,-1.2643,1
1516.4,-1.2736,1
1652.8,-1.2929,1
1567.4,-1.3561,1
1909.1,-1.4366,1
1999.5,-1.5344,1
1968.1,-1.5285,1
1667.7,-1.4955,1
1440.8,-1.4105,1
1331.1,-1.3762,1
1220,-1.3177,1
1032.6,-1.2473,1
837.27,-1.203,1
1010.8,-1.2086,1
820.27,-1.1868,1
998.61,-1.2207,1
1109.9,-1.3343,1
1033.8,-1.2524,1
1077.5,-1.2807,1
1131.4,-1.302,1
1099.3,-1.3435,1
1123.4,-1.3354,1
1216.2,-1.3918,1
1195.1,-1.4111,1
1168.8,-1.5845,1
1172.3,-1.484,1
1162.4,-1.4816,1
1095.8,-1.4018,1
1018.9,-1.3307,1
818.68,-1.2983,1
626.38,-1.0633,1
672.16,-1.0728,1
477.4,-0.96781,1
414.96,-0.88989,1
201.88,-0.6973,1
191.92,-0.73496,1
167.19,-0.97072,1
155.95,-0.98082,1
168.65,-1.1181,1
174.46,-0.9541,1
115.01,-0.82973,1
135.92,-1.0958,1
141.51,-1.1567,1
149.82,-0.86481,1
209.83,-1.0076,1
231.93,-1.0188,1
304.96,-1.0738,1
322.15,-1.022,1
334.16,-1.1289,1
312.96,-1.1257,1
331.6,-1.0014,1
407.85,-0.79771,1
501.11,-0.80052,1
520.72,-0.78112,1
515.3,-0.59821,1
421.97,-0.82931,1
392.67,-0.95804,1
377.3,-1.0582,1
400.24,-0.91986,1
347.76,-0.9381,1
239.38,-0.97476,1
143.06,-0.88153,1
83.613,-0.95336,1
55.409,-0.84284,1
74.198,-0.85213,1
59.294,-1.287,1
7.3805,-1.2749,1
46.061,-0.72979,0
43.703,-0.64865,0
36.678,-0.69497,0
35.19,-0.41007,0
31.534,-0.36857,0
31.896,-0.3738,0
30.829,-0.51215,0
34.695,-0.29932,0
41.068,-0.34483,0
89.75,-1.7487,0
195.96,-2.2757,1
174.05,-2.0949,1
189.58,-2.182,1
225.59,-2.0693,1
193.1,-1.9351,1
275.04,-2.0079,1
302.38,-2.0353,1
312.05,-2.069,1
301.29,-2.0015,1
268.83,-1.9629,1
247.69,-1.8478,1
253.95,-1.7887,1
249.73,-1.7576,1
234.51,-1.6489,1
239.38,-1.5766,1
264.71,-0.80695,1
604.73,-0.33845,1
541,-0.96165,1
712.33,-1.0419,1
821.07,-1.0008,1
872.68,-0.99204,1
876.09,-0.95881,1
941.18,-1.0109,1
1061.2,-1.023,1
1092.4,-1.0185,1
1188.2,-1.0187,1
1336.6,-1.052,1
1486.3,-1.0203,1
1637.1,-1.0199,1
1664.1,-1.1252,1
1733.6,-1.118,1
1846.8,-1.105,1
1813.7,-1.1002,1
1794.5,-1.1089,1
1692.5,-1.1399,1
1687.6,-1.0755,1
1660.6,-1.0977,1
1632.4,-1.1251,1
1490.1,-1.1219,1
1397.7,-1.0693,1
1355.3,-1.0838,1
1109.5,-1.1008,1
1029.9,-0.97423,1
1018.1,-1.0357,1
968.52,-1.0238,1
789.38,-0.9893,1
782.36,-1.0733,1
732.52,-1.1103,1
746.72,-1.0471,1
717.26,-1.1563,1
710.71,-1.031,1
762.29,-1.1246,1
843.37,-1.161,1
890.84,-1.156,1
897.58,-1.1525,1
903.26,-1.1633,1
1019.1,-1.203,1
1097.3,-1.1812,1
1095.8,-1.1867,1
1060.7,-1.18,1
1096,-1.2057,1
1137.1,-1.1796,1
1215.2,-1.1553,1
1457.8,-1.1579,1
1443.6,-1.1312,1
1497.5,-1.1971,1
1564.6,-1.226,1
1601.3,-1.2238,1
1606.1,-1.2218,1
1656.4,-1.2043,1
1654.7,-1.2188,1
1668.6,-1.176,1
1742.8,-1.1585,1
1711.4,-1.2345,1
1650.7,-1.204,1
1610.6,-1.1373,1
1780.1,-1.1949,1
2026.4,-1.1747,1
2021.2,-1.266,1
2117.4,-1.2436,1
2120.8,-1.2545,1
2209.9,-1.2549,1
2184.3,-1.2144,1
2177.9,-1.2324,1
2083.6,-1.2674,1
2031.3,-1.2252,1
1946.6,-1.2505,1
1874.9,-1.2751,1
1877.5,-1.3089,1
1823.5,-1.2751,1
1847.6,-1.2738,1
1860.6,-1.2282,1
1817.3,-1.2266,1
1776,-1.2409,1
1793,-1.2421,1
1894,-1.2697,1
2000.9,-1.2135,1
2042.4,-1.2318,1
2058.9,-1.1817,1
2119.5,-1.2034,1
2064.9,-1.129,1
1990.3,-1.141,1
2069.7,-1.1003,1
2190.8,-1.0836,1
2269.1,-1.1527,1
2313.2,-1.1899,1
2288.4,-1.2178,1
2167.4,-1.2099,1
2201.6,-1.1592,1
2139,-1.1675,1
2218,-1.1593,1
2325.9,-1.2176,1
2575.8,-1.2255,1
2843.3,-1.3093,1
3209.4,-1.371,1
3202.7,-1.4056,1
3364.5,-1.4109,1
3185.6,-1.4323,1
3090.2,-1.3544,1
2854.2,-1.1783,1
2456.9,-1.1036,1
2688.4,-1.1065,1
3090.4,-1.2658,1
3063.9,-1.2947,1
2725.6,-1.2535,1
2937.3,-1.1743,1
2672.6,-1.0246,1
2509.1,-1.007,1
2649.7,-0.9131,1
2450.8,-0.93178,1
2281.1,-0.88204,1
2431.1,-0.89947,1
2384.7,-1.0166,1
2085.4,-0.966,1
2232.7,-1.15,1
2270.1,-1.1825,1
2154.4,-1.1872,1
2144,-1.2382,1
2239.1,-1.2795,1
2439.7,-1.2673,1
2358.9,-1.2158,1
2315.1,-1.2398,1
2235,-1.3082,1
2121.1,-1.285,1
2114.4,-1.3094,1
2121.1,-1.2812,1
2051.4,-1.2057,1
2105.8,-1.1029,1
2075.5,-0.96335,1
2219.4,-0.93962,1
1971.5,-0.86989,1
2212.6,-0.99449,1
1885.2,-0.919,1
1777.8,-0.9625,1
1780.8,-1.0042,1
1590.6,-1.0088,1
1286.7,-0.99854,1
1127.7,-1.037,1
1167.1,-1.1952,1
1036.4,-1.197,1
1015.2,-1.1925,1
913.85,-1.061,1
1064.2,-1.3282,1
1099,-1.4265,1
1136.4,-1.3995,1
1053.2,-1.2416,1
936.46,-1.0805,1
861.8,-1.0042,1
730.2,-1.0597,1
652.16,-0.92685,1
516.03,-0.99082,1
535.06,-1.0632,1
561.82,-1.0641,1
521.77,-1.0196,1
463.21,-1.001,1
429.76,-1.0022,1
446.48,-1.2027,1
399.73,-1.2796,1
440.23,-1.4306,1
498.74,-1.4731,1
463.67,-1.422,1
228.26,-1.1995,1
268.95,-1.3263,1
234.43,-1.3094,1
149.65,-1.1695,1
50.156,-0.57053,1
23.027,-0.53269,1
3.2319,-0.62414,1
0,-0.79336,1
15.489,-1.0615,1
2.8569,-1.1361,1
0,-1.1035,1
17.466,-1.3983,1
0,-1.2056,1
4.3526,-1.2232,1
3.7826,-1.3394,1
0,-1.2348,1
0,-1.4326,1
24.562,-1.7825,1
15.755,-1.2553,1
28.458,-0.72508,1
27.42,-0.79005,1
50.603,-0.36474,1
112.47,-0.28764,1
555.73,-0.34588,1
900.5,-0.64275,1
906.53,-0.65278,1
1083.2,-0.54136,1
1125.2,-0.70235,1
1008.6,-0.72521,1
617.37,-0.44251,1
471.17,-0.52274,1
319.14,-0.56455,1
265.41,-0.6407,1
7.1323,-0.17644,1
47.195,-0.14345,1
62.32,-0.14959,1
68.678,-0.044217,1
65.138,-0.098443,1
66.033,0,0
67.618,0,0
73.134,0,0
81.311,0,0
79.268,-0.058415,0
79.175,-0.026404,0
80.752,0,0
78.777,-0.052285,0
68.177,-0.05209,0
58.742,-0.089625,0
47.518,-0.029238,0
38.88,-0.073008,0
32.028,-0.086245,0
27.605,-0.07191,0
25.924,-0.12047,0
27.54,0,0
24.054,-0.092645,0
20.166,-0.2525,0
16.778,-0.16641,0
16.352,-0.23236,0
13.672,-0.17385,0
14.412,-0.25999,0
32.531,-1.0435,0
45.488,-1.7978,0
90.705,-1.9586,1
129.19,-1.2707,1
182.96,-1.0653,1
220.81,-1.3382,1
309.76,-1.3261,1
456.91,-1.5012,1
799.41,-0.99483,1
890.78,-1.0266,1
1168.3,-1.4744,1
1488.7,-1.6415,1
1703,-1.6909,1
1632.2,-1.7516,1
1952.9,-1.8729,1
2127.1,-1.5117,1
2227.2,-1.3634,1
1721,-1.078,1
1510.5,-1.0701,1
1941.3,-1.2599,1
1730.2,-1.2783,1
1665,-1.3562,1
1647.4,-1.4449,1
1778.5,-1.5464,1
1481.1,-1.5386,1
1533.5,-1.5072,1
1392.2,-1.4775,1
1520.8,-1.4945,1
1788.7,-1.4907,1
1793.4,-1.4586,1
1741.9,-1.4041,1
1511.1,-1.4106,1
1678.2,-1.4547,1
2307.8,-1.5768,1
2308.2,-1.4381,1
2375.6,-1.3733,1
2406.5,-1.5916,1
2496.3,-1.4226,1
2160.8,-1.4565,1
2344.3,-1.429,1
2256.7,-1.4334,1
2421,-1.5956,1
2173.7,-1.6031,1
2088.1,-1.5665,1
2064.5,-1.564,1
1902.1,-1.5689,1
2384.3,-1.5993,1
2259,-1.5234,1
1773.4,-1.2641,1
2036,-1.4005,1
1535.3,-1.3591,1
1210.6,-1.3529,1
1215.3,-1.1982,1
998.6,-1.0332,1
1041.9,-1.1261,1
1726.2,-1.3117,1
2551.6,-0.80886,1
1604,-0.4599,1
393.64,-0.27342,1
37.638,-0.16001,1
12.456,-0.14168,1
118.23,-0.32609,1
1253.7,-0.57308,1
2338.3,-0.43557,1
3727.6,-0.49645,1
3338.6,-0.7455,1
2947.6,-0.83941,1
3167.6,-0.97125,1
2991.6,-0.9462,1
2730.2,-0.93547,1
2112.4,-0.83583,1
1801.6,-0.93762,1
1605.7,-0.96354,1
1280.3,-0.9527,1
1229,-1.0379,1
1283.1,-1.0506,1
1262.5,-1.1974,1
1302.3,-1.2611,1
1306.6,-1.3228,1
1218.4,-1.2857,1
1160,-1.3095,1
1116.6,-1.2953,1
1104,-1.3846,1
1113.3,-1.3495,1
1178.7,-1.3559,1
1110,-1.3543,1
1003.8,-1.3416,1
1163.2,-1.2055,1
1276.7,-1.1551,1
1272.5,-1.2951,1
1272.7,-1.3866,1
1218.9,-1.3022,1
1228.6,-1.335,1
1150,-1.3125,1
1021.7,-1.2756,1
940.36,-1.1809,1
1176.7,-1.339,1
1375.3,-1.3976,1
1353.2,-1.2982,1
1088.8,-1.1595,1
1107.5,-1.2197,1
1162.7,-1.321,1
1122.3,-1.2028,1
1082.8,-1.1579,1
1000.2,-1.1012,1
928.44,-1.1426,1
927.78,-1.2065,1
1074.5,-1.2693,1
1153.1,-1.3933,1
1197.7,-1.3498,1
1139.8,-1.379,1
1071.1,-1.3487,1
1034.1,-1.3032,1
847.17,-1.2959,1
821.94,-1.261,1
1041.5,-1.3197,1
1020.8,-1.2864,1
962.81,-1.2607,1
901.21,-1.2197,1
641.57,-1.1503,1
334.76,-0.94759,1
231.9,-0.91817,1
375.11,-1.1382,1
279.25,-0.97953,1
357.38,-1.1243,1
251.87,-0.97649,1
162.72,-0.86965,1
100.01,-0.81743,1
121.97,-0.78235,1
185.32,-0.84605,1
155.27,-0.82067,1
118.86,-0.9001,1
115.79,-0.94227,1
0,-0.77564,1
23.316,-0.58667,1
25.468,-0.63981,1
25.499,-0.87399,1
28.382,-0.95974,1
31.509,-0.97284,1
33.345,-0.99944,1
49.718,-0.56546,1
45.72,-0.45481,0
41.408,-0.39703,0
36.451,-0.49285,0
32.978,-0.69771,0
33.743,-0.45156,0
30.445,-0.62283,0
25.93,-0.61076,0
24.692,-0.67441,0
25.369,-0.50815,0
22.782,-0.60142,0
20.037,-0.45112,0
18.088,-0.35183,0
19.207,-0.42738,0
18.325,-0.37142,0
24.304,-1.3526,1
0,-1.5756,1
15.043,-1.8689,1
13.572,-1.8873,1
9.391,-1.7647,1
18.01,-1.7816,1
40.474,-2.0171,1
43.622,-2.002,1
44.217,-2.0183,1
41.128,-2.0354,1
29.433,-1.8813,1
32.077,-1.861,1
35.761,-1.8761,1
39.199,-1.9177,1
30.203,-1.7607,1
37.893,-1.7728,1
60.214,-1.9688,1
47.296,-1.8579,1
40.447,-1.8769,1
34.542,-1.857,1
20.56,-1.7323,1
9.8728,-1.6054,1
7.7427,-1.5835,1
14.268,-1.6124,1
20.996,-1.6918,1
27.987,-1.6912,1
28.703,-1.6958,1
27.611,-1.5958,1
26.954,-1.7479,1
11.269,-1.6413,1
23.046,-1.0198,1
36.271,-0.78661,1
14.909,-1.3612,1
28.942,-1.1843,1
29.509,-0.98341,1
25.964,-0.91589,1
21.943,-0.51783,1
21.382,-0.7971,1
40.216,-0.41662,1
63.445,-0.22518,1
69.212,-0.16927,1
80.906,-0.008042,1
85.773,-0.072949,1
53.182,0,1
705.34,-0.1082,1
2206.7,-0.24679,1
3132.5,-0.31038,1
3139.3,-0.34012,1
2306.1,-0.30685,1
3606,-0.48016,1
3257.2,-0.60069,1
2323.5,-0.48168,1
1863.4,-0.36542,1
1090.1,-0.40086,1
578.26,-0.38997,1
174.72,-0.43587,1
30.587,-0.16028,1
81.476,-0.058176,1
90.012,-0.084162,1
83.141,-0.17579,1
79.301,-0.22125,0
90.746,-0.048569,0
85.557,-0.069092,0
89.656,0,0
87.736,-0.040119,0
88.832,0,0
85.261,-0.032695,0
84.97,0,0
87.797,-0.04256,0
83.243,-0.012734,0
79.859,-0.063051,0
68.728,-0.11001,0
58.61,-0.027064,0
47.377,-0.10759,0
34.987,-0.1773,0
28.731,-0.19106,0
23.902,-0.22476,0
20.967,-0.43106,0
20.459,-0.51462,0
19.091,-0.66614,0
16.358,-0.38059,0
19.643,-0.44632,0
33.825,-0.10826,0
51.521,0,0
51.695,-0.036484,0
41.746,-0.1011,0
25.221,-0.19411,0
22.75,-0.13065,0
42.076,-0.87592,1
113.25,-0.73864,1
115.17,-0.49109,1
183.88,-0.5154,1
662.38,-0.90153,1
1471.3,-1.2976,1
2788.1,-1.4307,1
3984.6,-1.3152,1
4581.9,-1.3011,1
4728.4,-1.2323,1
4529.4,-1.1044,1
4621.4,-1.0747,1
5108,-1.1402,1
4955.5,-1.119,1
5755.3,-1.1885,1
6116.8,-1.2339,1
5459.9,-1.1807,1
5475.9,-1.1121,1
5683.6,-1.252,1
5744,-1.1529,1
6120.7,-1.2032,1
5696.2,-1.2177,1
5496,-1.2721,1
5585.9,-1.3003,1
5605.3,-1.2489,1
5964.3,-1.2434,1
5759.6,-1.3635,1
5436,-1.3419,1
5331.3,-1.3803,1
5578.3,-1.3283,1
5997.3,-1.3948,1
6020.1,-1.4173,1
6363.7,-1.4309,1
6142.7,-1.3715,1
6422,-1.4668,1
6620.3,-1.4579,1
6156.6,-1.4029,1
5887.3,-1.3574,1
5849.3,-1.2683,1
5545,-1.1346,1
6328.8,-1.1942,1
6380.7,-1.0514,1
5849.9,-0.96647,1
5977.9,-1.0107,1
5545.5,-1.0894,1
4957.1,-1.1379,1
4539.8,-1.0665,1
4155.2,-1.0287,1
3694.3,-0.84471,1
4626.4,-1.1372,1
3546.5,-1.09,1
3746.8,-1.0183,1
3845.1,-0.76741,1
2965.2,-0.60813,1
2338,-0.40408,1
683.1,-0.42266,1
309.31,-0.43824,1
992.16,-0.49154,1
2658.8,-0.59781,1
3528.7,-0.57419,1
3082.2,-0.53667,1
3957,-0.83418,1
3901.8,-1.2502,1
3082.1,-1.3827,1
2529.3,-0.98564,1
2642,-0.93999,1
2633.5,-1.1184,1
2393.9,-1.2298,1
2036,-1.228,1
2012.8,-1.1451,1
1994.2,-1.2667,1
1967.5,-1.3255,1
1847.8,-1.3268,1
1715.8,-1.3405,1
1701.7,-1.3046,1
1594.3,-1.3636,1
1502.7,-1.4277,1
1728.1,-1.4048,1
2058.1,-1.4896,1
2248,-1.4897,1
1836.5,-1.4661,1
1757,-1.4256,1
1879.4,-1.5157,1
1933,-1.5652,1
1861.3,-1.564,1
1755.9,-1.559,1
1668.6,-1.4995,1
1643,-1.5231,1
1645.4,-1.5146,1
1605.9,-1.605,1
1670,-1.5453,1
1771.6,-1.5647,1
1814,-1.4865,1
1352.8,-1.4782,1
1225.3,-1.2746,1
1316.6,-1.4008,1
1377.7,-1.3344,1
1246.8,-1.3067,1
1195.6,-1.4126,1
806.9,-1.1954,1
520.65,-1.1566,1
271.76,-0.96666,1
402.21,-1.1615,1
226.13,-1.0799,1
193.05,-1.1528,1
58.052,-0.99269,1
32.762,-0.8543,1
37.922,-0.7854,1
172.88,-1.2084,1
100.59,-1.0796,1
144.9,-1.3348,1
112.38,-1.3071,1
47.413,-1.0848,1
29.251,-0.80441,1
31.666,-1.1,1
62.545,-1.6244,1
59.881,-1.6147,1
57.68,-1.6106,1
62.629,-1.7278,1
80.319,-1.8929,1
73.494,-1.944,1
54.085,-1.905,1
65.585,-2.0527,1
66.985,-2.0363,1
68.436,-2.114,1
82.041,-2.1999,1
92.016,-2.1258,1
90.731,-2.1925,1
73.103,-2.1075,1
61.02,-2.0934,1
66.717,-2.0473,1
64.758,-1.9837,1
87.211,-2.0387,1
139.85,-2.2278,1
112.29,-2.1844,1
167.58,-2.4577,1
156.13,-2.361,1
131.6,-2.3318,1
138.51,-2.3663,1
149.98,-2.3769,1
123.49,-2.2615,1
23.767,-1.5447,1
31.366,-1.5514,1
6.9741,-1.2539,1
25.827,-1.1914,1
27.014,-1.2688,1
32.599,-1.0984,1
28.955,-1.06,1
30.561,-0.88069,1
40.842,-0.70576,1
45.93,-0.50088,1
61.63,-0.31065,1
48.433,-0.35291,1
50.849,-0.28437,1
45.112,-0.33384,1
63.66,-0.24672,1
45.68,-0.21563,1
183.42,-0.38252,1
892.34,-0.74021,1
1292.2,-0.94784,1
1344.7,-0.91478,1
1329.8,-0.92358,1
778.51,-1.0682,1
855.19,-0.96884,1
684.69,-0.96572,1
607.85,-0.93752,1
269.9,-0.80093,1
163.22,-0.92012,1
141.71,-1.041,1
12.471,-0.82296,1
52.238,-0.49536,1
49.67,-0.56708,1
61.774,-0.41835,1
62.588,-0.38768,0
62.518,-0.33786,0
64.382,-0.2927,0
63.702,-0.23488,0
63.774,-0.14461,0
0,0,0
0.23852,-0.05081,0
0,-0.18636,0
9.347,0,0
13.835,-0.025053,1
104.6,-0.23584,1
972.38,-0.46219,1
1109.9,-0.85654,1
1291.7,-0.96053,1
910.99,-0.68691,1
552.57,-0.56016,1
891.14,-0.5813,1
494.07,-0.67572,1
1355.8,-1.1618,1
1440.4,-1.0444,1
1350.6,-1.1712,1
1545,-1.2523,1
1430.6,-1.1969,1
2530.3,-1.5633,1
1791.7,-1.5018,1
1360.5,-1.3511,1
844.06,-0.96017,1
712.63,-0.78925,1
718.2,-0.63089,1
1037.5,-0.91003,1
1882.8,-1.1982,1
2260.1,-1.2299,1
3136.7,-1.4287,1
3981.7,-1.4348,1
4236.8,-1.329,1
4969.4,-1.0655,1
5207.9,-0.60721,1
5750.4,-0.61777,1
4403.5,-0.65405,1
4865.3,-0.73962,1
4003.4,-0.80948,1
4205.9,-0.8637,1
4024.1,-1.0084,1
3708.5,-1.0031,1
3855.1,-0.9336,1
3546.1,-1.0851,1
3270.7,-1.0492,1
3677.8,-0.96301,1
3966.6,-0.95056,1
3907.9,-0.58484,1
2920.4,-0.7895,1
3350.2,-0.92784,1
3669.7,-1.0819,1
3322.6,-0.95319,1
3332.7,-0.82192,1
3775.6,-0.89002,1
2768.4,-0.76966,1
2975.8,-0.93735,1
3328.1,-0.86891,1
3542.2,-0.83727,1
3436.7,-0.63389,1
4262.9,-0.75299,1
3654.1,-0.72996,1
3925.6,-0.912,1
4314.4,-0.73219,1
2318.5,-0.50722,1
2708,-0.61222,1
2756.9,-0.6802,1
1511.5,-0.22586,1
1011.5,-0.39948,1
934.62,-0.50168,1
531.81,-0.43268,1
642.71,-0.55986,1
196.29,-0.26853,1
96.68,-0.22544,0
211.5,-0.48358,0
102.69,-0.37551,0
34.974,-0.38952,0
83.818,-0.47645,0
0,-0.22895,0
25.868,-0.35365,0
4.6644,-0.23128,0
35.832,-0.1827,0
47.802,-0.15248,0
53.464,-0.14907,0
62.63,-0.10466,0
42.321,-0.1529,0
60.548,-0.039639,0
0,-0.11696,1
413.98,-0.38108,1
477.91,-0.45867,1
694.07,-0.71123,1
1470.5,-0.80196,1
1777.7,-0.90966,1
1475.4,-0.71915,1
1722.2,-1.0179,1
1321.5,-0.89043,1
1369.8,-0.84588,1
1256.1,-0.69471,1
2352.2,-0.9444,1
4013.8,-1.2136,1
4488,-1.124,1
4698.2,-1.1387,1
5252.1,-1.2186,1
6307.2,-1.1812,1
6591.9,-1.0421,1
7429.7,-0.68759,1
7118.2,-0.4763,1
7617.4,-0.41691,1
8052.9,-0.49307,1
7588.8,-0.33267,1
6609.7,-0.51091,1
6894.8,-0.60598,1
7254.6,-0.68077,1
7404,-0.63634,1
6735.8,-0.6712,1
7205,-0.78738,1
7577.5,-0.75349,1
7412.8,-0.81657,1
7218.7,-0.72338,1
6708.1,-0.91548,1
6880.9,-0.95301,1
6567.7,-0.90981,1
6005.3,-0.94711,1
6578.6,-1.0381,1
6046.2,-0.99473,1
6443.7,-1.0014,1
6354.7,-1.0101,1
5755.2,-1.1248,1
6060.7,-1.0295,1
6141.7,-1.0068,1
5749,-0.98043,1
5547.8,-1.1037,1
4471.9,-1.0842,1
4174.1,-1.0972,1
4818.6,-1.0932,1
5161.4,-0.98323,1
4602.2,-0.92555,1
4558.1,-0.97535,1
5247.4,-0.66472,1
4400.7,-0.31271,1
3950,-0.31115,1
3937.4,-0.34068,1
4028.5,-0.24998,1
3399,-0.077743,1
3294.6,-0.1901,1
2932.7,-0.25943,1
2409.4,-0.26859,1
1675.9,-0.11941,1
1410.6,-0.19463,1
1784.6,-0.32602,1
1269.7,-0.3278,1
1261.1,-0.31666,1
1223.2,-0.36621,1
1182.4,-0.57691,1
882.78,-0.50759,1
1129.6,-0.65225,1
1143.8,-0.77125,1
879.65,-0.63464,1
948.58,-0.78946,1
1149.9,-0.66336,1
1364,-0.69497,1
1037.2,-0.56723,1
964.92,-0.58232,1
775.02,-0.45858,1
812.45,-0.52248,1
858.17,-0.55703,1
912.83,-0.42007,1
1320.4,-0.52529,1
1474.2,-0.58854,1
1214,-0.57526,1
964.07,-0.64315,1
1027.5,-0.68907,1
1119.8,-0.74299,1
1228.8,-0.77751,1
1143.2,-0.6077,1
1084.4,-0.54827,1
1095,-0.53426,1
1062.6,-0.68449,1
997.81,-0.45903,1
784.73,-0.4578,1
763.65,-0.42389,1
657.17,-0.41384,1
747.88,-0.4588,1
595.82,-0.42178,1
744.27,-0.60131,1
724.78,-0.59088,1
648.08,-0.51379,1
669.87,-0.51626,1
607.32,-0.59494,1
735.3,-0.42159,1
942.19,-0.39721,1
974.13,-0.52557,1
689,-0.46966,1
838.89,-0.52249,1
1330.9,-0.6507,1
1135.4,-0.85887,1
1085.5,-0.5469,1
1294.9,-0.53732,1
1174.3,-0.66136,1
1029.5,-0.48467,1
889.81,-0.31351,1
568.11,-0.22873,1
450.07,-0.14497,1
500.53,-0.24798,1
603.56,-0.38656,1
591.29,-0.36509,1
589.83,-0.15317,1
522.95,-0.22998,1
578.73,-0.26447,1
394.42,-0.19015,1
571.94,-0.26823,1
521.87,-0.23146,1
528.67,-0.35755,1
484.51,-0.36567,1
409.01,-0.36974,1
673.4,-0.35306,1
899.91,-0.21101,1
837.14,-0.39818,1
975.19,-0.38793,1
1023.6,-0.5402,1
