@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,4-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy numeric
@attribute class {0,1}

@data
6.0516,5.3912,0
5.9011,5.2657,0
4.579,5.1759,0
2.7375,5.4421,0
10.923,5.0651,0
0,3.9749,0
53.588,3.7271,0
155.66,3.8423,1
402.71,3.7137,1
667.91,3.5848,1
846.41,3.3141,1
992.31,3.1963,1
1261.5,3.0225,1
1155.3,3.0357,1
1484,3.131,1
1776.1,4.4869,1
1575.1,4.1254,1
1653,4.1824,1
1775.5,4.2304,1
1598.9,4.2829,1
1941.2,4.1746,1
1789.4,4.3079,1
1438.1,4.5199,1
1548.7,4.43,1
1787.2,4.3702,1
1682.9,4.4108,1
1683.5,4.4619,1
1794.8,4.3313,1
1725.1,4.4407,1
1484.8,4.5153,1
1626,4.3857,1
1687.9,4.3593,1
1906.6,4.3073,1
1564.1,4.3412,1
1402.6,4.3749,1
1451.6,4.359,1
1516.4,4.3498,1
1652.8,4.3305,1
1567.4,4.2672,1
1909.1,4.1867,1
1999.5,4.0889,1
1968.1,4.0948,1
1667.7,4.1278,1
1440.8,4.2128,1
1331.1,4.2472,1
1220,4.3057,1
1032.6,4.376,1
837.27,4.4203,1
1010.8,4.4147,1
820.27,4.4366,1
998.61,4.4026,1
1109.9,4.289,1
1033.8,4.3709,1
1077.5,4.3427,1
1131.4,4.3214,1
1099.3,4.2798,1
1123.4,4.2879,1
1216.2,4.2315,1
1195.1,4.2122,1
1168.8,4.0388,1
1172.3,4.1394,1
1162.4,4.1418,1
1095.8,4.2216,1
1018.9,4.2926,1
818.68,4.3251,1
626.38,4.56,1
672.16,4.5505,1
477.4,4.6555,1
414.96,4.7335,1
201.88,4.926,1
191.92,4.8884,1
167.19,4.6526,1
155.95,4.6425,1
168.65,4.5052,1
174.46,4.6692,1
115.01,4.7936,1
135.92,4.5275,1
141.51,4.4666,1
149.82,4.7585,1
209.83,4.6157,1
231.93,4.6045,1
304.96,4.5495,1
322.15,4.6013,1
334.16,4.4944,1
312.96,4.4976,1
331.6,4.6219,1
407.85,4.8256,1
501.11,4.8228,1
520.72,4.8422,1
515.3,5.0251,1
421.97,4.794,1
392.67,4.6653,1
377.3,4.5651,1
400.24,4.7035,1
347.76,4.6852,1
239.38,4.6486,1
143.06,4.7418,1
83.613,4.67,1
55.409,4.7805,1
74.198,4.7712,1
59.294,4.3364,1
7.3805,4.3484,1
46.061,4.8936,0
43.703,4.9747,0
36.678,4.9284,0
35.19,5.2133,0
31.534,5.2548,0
31.896,5.2495,0
30.829,5.1112,0
34.695,5.324,0
41.068,5.2785,0
89.75,3.8747,0
195.96,3.3476,1
174.05,3.5285,1
189.58,3.4414,1
225.59,3.554,1
193.1,3.6882,1
275.04,3.6154,1
302.38,3.5881,1
312.05,3.5544,1
301.29,3.6219,1
268.83,3.6604,1
247.69,3.7756,1
253.95,3.8346,1
249.73,3.8658,1
234.51,3.9745,1
239.38,4.0467,1
264.71,4.8164,1
604.73,5.2849,1
541,4.6617,1
712.33,4.5814,1
821.07,4.6225,1
872.68,4.6313,1
876.09,4.6645,1
941.18,4.6124,1
1061.2,4.6003,1
1092.4,4.6048,1
1188.2,4.6047,1
1336.6,4.5714,1
1486.3,4.6031,1
1637.1,4.6034,1
1664.1,4.4982,1
1733.6,4.5054,1
1846.8,4.5184,1
1813.7,4.5232,1
1794.5,4.5145,1
1692.5,4.4834,1
1687.6,4.5478,1
1660.6,4.5256,1
1632.4,4.4983,1
1490.1,4.5014,1
1397.7,4.554,1
1355.3,4.5395,1
1109.5,4.5226,1
1029.9,4.6491,1
1018.1,4.5877,1
968.52,4.5996,1
789.38,4.634,1
782.36,4.5501,1
732.52,4.5131,1
746.72,4.5763,1
717.26,4.467,1
710.71,4.5924,1
762.29,4.4987,1
843.37,4.4624,1
890.84,4.4673,1
897.58,4.4709,1
903.26,4.4601,1
1019.1,4.4204,1
1097.3,4.4421,1
1095.8,4.4366,1
1060.7,4.4434,1
1096,4.4177,1
1137.1,4.4437,1
1215.2,4.4681,1
1457.8,4.4654,1
1443.6,4.4921,1
1497.5,4.4262,1
1564.6,4.3974,1
1601.3,4.3996,1
1606.1,4.4015,1
1656.4,4.4191,1
1654.7,4.4046,1
1668.6,4.4473,1
1742.8,4.4649,1
1711.4,4.3888,1
1650.7,4.4194,1
1610.6,4.486,1
1780.1,4.4285,1
2026.4,4.4486,1
2021.2,4.3573,1
2117.4,4.3798,1
2120.8,4.3688,1
2209.9,4.3684,1
2184.3,4.409,1
2177.9,4.3909,1
2083.6,4.3559,1
2031.3,4.3982,1
1946.6,4.3728,1
1874.9,4.3482,1
1877.5,4.3144,1
1823.5,4.3483,1
1847.6,4.3495,1
1860.6,4.3951,1
1817.3,4.3968,1
1776,4.3824,1
1793,4.3813,1
1894,4.3536,1
2000.9,4.4098,1
2042.4,4.3916,1
2058.9,4.4417,1
2119.5,4.42,1
2064.9,4.4943,1
1990.3,4.4823,1
2069.7,4.523,1
2190.8,4.5398,1
2269.1,4.4707,1
2313.2,4.4335,1
2288.4,4.4056,1
2167.4,4.4134,1
2201.6,4.4641,1
2139,4.4559,1
2218,4.4641,1
2325.9,4.4057,1
2575.8,4.3978,1
2843.3,4.3141,1
3209.4,4.2523,1
3202.7,4.2177,1
3364.5,4.2125,1
3185.6,4.191,1
3090.2,4.269,1
2854.2,4.4451,1
2456.9,4.5198,1
2688.4,4.5169,1
3090.4,4.3575,1
3063.9,4.3286,1
2725.6,4.3698,1
2937.3,4.297,1
2672.6,4.4175,1
2509.1,4.4351,1
2649.7,4.529,1
2450.8,4.5103,1
2281.1,4.5601,1
2431.1,4.4246,1
2384.7,4.3074,1
2085.4,4.358,1
2232.7,4.174,1
2270.1,4.1415,1
2154.4,4.1368,1
2144,4.0858,1
2239.1,4.0445,1
2439.7,4.0567,1
2358.9,4.1082,1
2315.1,4.0843,1
2235,4.0159,1
2121.1,4.039,1
2114.4,4.0146,1
2121.1,4.0428,1
2051.4,4.1183,1
2105.8,4.2211,1
2075.5,4.3607,1
2219.4,4.3844,1
1971.5,4.4541,1
2212.6,4.3295,1
1885.2,4.405,1
1777.8,4.3615,1
1780.8,4.3198,1
1590.6,4.3152,1
1286.7,4.3255,1
1127.7,4.287,1
1167.1,4.1288,1
1036.4,4.1271,1
1015.2,4.1315,1
913.85,4.263,1
1064.2,3.9958,1
1099,3.8975,1
1136.4,3.9245,1
1053.2,4.0824,1
936.46,4.2436,1
861.8,4.3198,1
730.2,4.2643,1
652.16,4.3972,1
516.03,4.3332,1
535.06,4.2608,1
561.82,4.26,1
521.77,4.3044,1
463.21,4.323,1
429.76,4.3218,1
446.48,4.1213,1
399.73,4.0444,1
440.23,3.8934,1
498.74,3.8509,1
463.67,3.902,1
228.26,4.1245,1
268.95,3.9977,1
234.43,4.0146,1
149.65,4.1545,1
50.156,4.7535,1
23.027,4.7913,1
3.2319,4.6999,1
0,4.5307,1
15.489,4.2625,1
2.8569,4.1879,1
0,4.2206,1
17.466,3.9257,1
0,4.1185,1
4.3526,4.1008,1
3.7826,3.9847,1
0,4.0893,1
0,3.8914,1
24.562,3.5415,1
15.755,4.0688,1
28.458,4.5989,1
27.42,4.534,1
50.603,4.9593,1
112.47,5.0364,1
555.73,4.9781,1
900.5,4.6813,1
906.53,4.6712,1
1083.2,4.7827,1
1125.2,4.6217,1
1008.6,4.5988,1
617.37,4.8815,1
471.17,4.8013,1
319.14,4.7595,1
265.41,4.6833,1
7.1323,5.1476,1
47.195,5.1806,1
62.32,5.1744,1
68.678,5.2798,1
65.138,5.2256,1
66.033,5.38,0
67.618,5.4286,0
73.134,5.503,0
81.311,5.5467,0
79.268,5.4882,0
79.175,5.5203,0
80.752,5.5762,0
78.777,5.524,0
68.177,5.5241,0
58.742,5.4866,0
47.518,5.547,0
38.88,5.5032,0
32.028,5.49,0
27.605,5.5043,0
25.924,5.4558,0
27.54,5.5892,0
24.054,5.4966,0
20.166,5.3367,0
16.778,5.4228,0
16.352,5.3569,0
13.672,5.4154,0
14.412,5.3292,0
32.531,4.5457,0
45.488,3.7914,0
90.705,3.6306,1
129.19,4.3186,1
182.96,4.5239,1
220.81,4.2511,1
309.76,4.2631,1
456.91,4.088,1
799.41,4.5944,1
890.78,4.5627,1
1168.3,4.1148,1
1488.7,3.9477,1
1703,3.8983,1
1632.2,3.8377,1
1952.9,3.7163,1
2127.1,4.0775,1
2227.2,4.2258,1
1721,4.5112,1
1510.5,4.5192,1
1941.3,4.3293,1
1730.2,4.3109,1
1665,4.2331,1
1647.4,4.1443,1
1778.5,4.0429,1
1481.1,4.0506,1
1533.5,4.0821,1
1392.2,4.1117,1
1520.8,4.0947,1
1788.7,4.0986,1
1793.4,4.1306,1
1741.9,4.1851,1
1511.1,4.1786,1
1678.2,4.1346,1
2307.8,4.0125,1
2308.2,4.1511,1
2375.6,4.2159,1
2406.5,3.9976,1
2496.3,4.1667,1
2160.8,4.1328,1
2344.3,4.1603,1
2256.7,4.1558,1
2421,3.9936,1
2173.7,3.9861,1
2088.1,4.0227,1
2064.5,4.0252,1
1902.1,4.0203,1
2384.3,3.9899,1
2259,4.0658,1
1773.4,4.3252,1
2036,4.1888,1
1535.3,4.2301,1
1210.6,4.2364,1
1215.3,4.3911,1
998.6,4.5561,1
1041.9,4.4631,1
1726.2,4.2776,1
2551.6,4.7804,1
1604,5.1293,1
393.64,5.3158,1
37.638,5.4292,1
12.456,5.4476,1
118.23,5.2631,1
1253.7,5.0162,1
2338.3,5.1537,1
3727.6,5.0928,1
3338.6,4.8437,1
2947.6,4.7498,1
3167.6,4.618,1
2991.6,4.643,1
2730.2,4.6538,1
2112.4,4.7534,1
1801.6,4.6516,1
1605.7,4.6257,1
1280.3,4.6365,1
1229,4.5514,1
1283.1,4.5387,1
1262.5,4.3919,1
1302.3,4.3282,1
1306.6,4.2664,1
1218.4,4.3035,1
1160,4.2798,1
1116.6,4.2939,1
1104,4.2047,1
1113.3,4.2397,1
1178.7,4.2333,1
1110,4.2349,1
1003.8,4.2477,1
1163.2,4.3837,1
1276.7,4.4341,1
1272.5,4.2942,1
1272.7,4.2026,1
1218.9,4.287,1
1228.6,4.2542,1
1150,4.2767,1
1021.7,4.3136,1
940.36,4.4083,1
1176.7,4.2502,1
1375.3,4.1916,1
1353.2,4.291,1
1088.8,4.4298,1
1107.5,4.3695,1
1162.7,4.2683,1
1122.3,4.3864,1
1082.8,4.4314,1
1000.2,4.4881,1
928.44,4.4466,1
927.78,4.3827,1
1074.5,4.3199,1
1153.1,4.1959,1
1197.7,4.2394,1
1139.8,4.2103,1
1071.1,4.2405,1
1034.1,4.2861,1
847.17,4.2933,1
821.94,4.3283,1
1041.5,4.2695,1
1020.8,4.3028,1
962.81,4.3285,1
901.21,4.3695,1
641.57,4.4389,1
334.76,4.6416,1
231.9,4.6711,1
375.11,4.451,1
279.25,4.6097,1
357.38,4.4649,1
251.87,4.6127,1
162.72,4.7196,1
100.01,4.7718,1
121.97,4.8069,1
185.32,4.7432,1
155.27,4.7686,1
118.86,4.6891,1
115.79,4.647,1
0,4.8136,1
23.316,5.0026,1
25.468,4.9494,1
25.499,4.7153,1
28.382,4.6295,1
31.509,4.6164,1
33.345,4.5898,1
49.718,5.0238,1
45.72,5.1344,0
41.408,5.1922,0
36.451,5.0964,0
32.978,4.8915,0
33.743,5.1377,0
30.445,4.9664,0
25.93,4.9785,0
24.692,4.9148,0
25.369,5.0811,0
22.782,4.9878,0
20.037,5.1381,0
18.088,5.2374,0
19.207,5.1619,0
18.325,5.2178,0
24.304,4.2367,1
0,4.0136,1
15.043,3.7204,1
13.572,3.7019,1
9.391,3.8246,1
18.01,3.8076,1
40.474,3.5721,1
43.622,3.5872,1
44.217,3.5709,1
41.128,3.5538,1
29.433,3.708,1
32.077,3.7282,1
35.761,3.7132,1
39.199,3.6716,1
30.203,3.8285,1
37.893,3.8165,1
60.214,3.6204,1
47.296,3.7313,1
40.447,3.7123,1
34.542,3.7322,1
20.56,3.857,1
9.8728,3.9838,1
7.7427,4.0058,1
14.268,3.9768,1
20.996,3.8974,1
27.987,3.898,1
28.703,3.8935,1
27.611,3.9935,1
26.954,3.8413,1
11.269,3.948,1
23.046,4.5695,1
36.271,4.8026,1
14.909,4.228,1
28.942,4.4049,1
29.509,4.6058,1
25.964,4.6733,1
21.943,5.0714,1
21.382,4.7921,1
40.216,5.1726,1
63.445,5.3641,1
69.212,5.42,1
80.906,5.5812,1
85.773,5.5163,1
53.182,5.6143,1
705.34,5.5061,1
2206.7,5.3675,1
3132.5,5.3039,1
3139.3,5.2741,1
2306.1,5.3074,1
3606,5.1341,1
3257.2,5.0136,1
2323.5,5.1326,1
1863.4,5.2488,1
1090.1,5.2134,1
578.26,5.2243,1
174.72,5.1784,1
30.587,5.454,1
81.476,5.5561,1
90.012,5.5301,1
83.141,5.4385,1
79.301,5.393,0
90.746,5.5657,0
85.557,5.5452,0
89.656,5.63,0
87.736,5.5899,0
88.832,5.6462,0
85.261,5.6135,0
84.97,5.662,0
87.797,5.6195,0
83.243,5.6493,0
79.859,5.599,0
68.728,5.552,0
58.61,5.635,0
47.377,5.5544,0
34.987,5.4847,0
28.731,5.471,0
23.902,5.4373,0
20.967,5.231,0
20.459,5.1474,0
19.091,4.9959,0
16.358,5.2814,0
19.643,5.2157,0
33.825,5.5538,0
51.521,5.6719,0
51.695,5.6354,0
41.746,5.5708,0
25.221,5.4778,0
22.75,5.5413,0
42.076,4.796,1
113.25,4.9333,1
115.17,5.1808,1
183.88,5.1565,1
662.38,4.7704,1
1471.3,4.3743,1
2788.1,4.2412,1
3984.6,4.3567,1
4581.9,4.3708,1
4728.4,4.4396,1
4529.4,4.5675,1
4621.4,4.5972,1
5108,4.5317,1
4955.5,4.5529,1
5755.3,4.4834,1
6116.8,4.438,1
5459.9,4.4912,1
5475.9,4.5598,1
5683.6,4.4199,1
5744,4.519,1
6120.7,4.4687,1
5696.2,4.4542,1
5496,4.3998,1
5585.9,4.3716,1
5605.3,4.423,1
5964.3,4.4285,1
5759.6,4.3084,1
5436,4.33,1
5331.3,4.2916,1
5578.3,4.3436,1
5997.3,4.2771,1
6020.1,4.2546,1
6363.7,4.241,1
6142.7,4.3004,1
6422,4.2051,1
6620.3,4.214,1
6156.6,4.269,1
5887.3,4.3145,1
5849.3,4.4036,1
5545,4.5374,1
6328.8,4.4777,1
6380.7,4.6205,1
5849.9,4.7054,1
5977.9,4.6613,1
5545.5,4.5825,1
4957.1,4.534,1
4539.8,4.6054,1
4155.2,4.6432,1
3694.3,4.8272,1
4626.4,4.5347,1
3546.5,4.582,1
3746.8,4.6537,1
3845.1,4.9045,1
2965.2,5.0638,1
2338,5.2678,1
683.1,5.2493,1
309.31,5.2337,1
992.16,5.1804,1
2658.8,5.0741,1
3528.7,5.0977,1
3082.2,5.1352,1
3957,4.8377,1
3901.8,4.4217,1
3082.1,4.2892,1
2529.3,4.6863,1
2642,4.7319,1
2633.5,4.5535,1
2393.9,4.4421,1
2036,4.4439,1
2012.8,4.5268,1
1994.2,4.4052,1
1967.5,4.3464,1
1847.8,4.3451,1
1715.8,4.3314,1
1701.7,4.3673,1
1594.3,4.3083,1
1502.7,4.2442,1
1728.1,4.2671,1
2058.1,4.1823,1
2248,4.1822,1
1836.5,4.2058,1
1757,4.2463,1
1879.4,4.1563,1
1933,4.1067,1
1861.3,4.1079,1
1755.9,4.1129,1
1668.6,4.1725,1
1643,4.1488,1
1645.4,4.1573,1
1605.9,4.0669,1
1670,4.1266,1
1771.6,4.1072,1
1814,4.1854,1
1352.8,4.1937,1
1225.3,4.3973,1
1316.6,4.2711,1
1377.7,4.3375,1
1246.8,4.3652,1
1195.6,4.2593,1
806.9,4.4765,1
520.65,4.5154,1
271.76,4.7052,1
402.21,4.5105,1
226.13,4.592,1
193.05,4.5191,1
58.052,4.6792,1
32.762,4.8176,1
37.922,4.8865,1
172.88,4.4635,1
100.59,4.5923,1
144.9,4.3371,1
112.38,4.3648,1
47.413,4.5871,1
29.251,4.8675,1
31.666,4.572,1
62.545,4.0475,1
59.881,4.0572,1
57.68,4.0613,1
62.629,3.9442,1
80.319,3.779,1
73.494,3.7279,1
54.085,3.7669,1
65.585,3.6192,1
66.985,3.6356,1
68.436,3.558,1
82.041,3.472,1
92.016,3.5461,1
90.731,3.4794,1
73.103,3.5644,1
61.02,3.5785,1
66.717,3.6246,1
64.758,3.6882,1
87.211,3.6332,1
139.85,3.4441,1
112.29,3.4875,1
167.58,3.2142,1
156.13,3.311,1
131.6,3.3401,1
138.51,3.3056,1
149.98,3.295,1
123.49,3.4104,1
23.767,4.1272,1
31.366,4.1205,1
6.9741,4.418,1
25.827,4.4805,1
27.014,4.4031,1
32.599,4.5735,1
28.955,4.6119,1
30.561,4.7912,1
40.842,4.9661,1
45.93,5.171,1
61.63,5.3613,1
48.433,5.319,1
50.849,5.3875,1
45.112,5.3381,1
63.66,5.4252,1
45.68,5.4563,1
183.42,5.2894,1
892.34,4.9317,1
1292.2,4.7241,1
1344.7,4.7571,1
1329.8,4.7483,1
778.51,4.6037,1
855.19,4.7031,1
684.69,4.7062,1
607.85,4.7344,1
269.9,4.871,1
163.22,4.7518,1
141.71,4.6309,1
12.471,4.8489,1
52.238,5.1765,1
49.67,5.1048,1
61.774,5.2536,1
62.588,5.2842,0
62.518,5.334,0
64.382,5.3792,0
63.702,5.437,0
63.774,5.5273,0
0,5.4078,0
0.23852,5.357,0
0,5.2215,0
9.347,5.4196,0
13.835,5.3946,1
104.6,5.1838,1
972.38,4.9575,1
1109.9,4.5631,1
1291.7,4.4591,1
910.99,4.7327,1
552.57,4.8595,1
891.14,4.8383,1
494.07,4.7439,1
1355.8,4.2578,1
1440.4,4.3753,1
1350.6,4.2485,1
1545,4.1674,1
1430.6,4.2227,1
2530.3,3.8563,1
1791.7,3.9178,1
1360.5,4.0685,1
844.06,4.4595,1
712.63,4.6304,1
718.2,4.7888,1
1037.5,4.5096,1
1882.8,4.2214,1
2260.1,4.1898,1
3136.7,3.9909,1
3981.7,3.9849,1
4236.8,4.0907,1
4969.4,4.3541,1
5207.9,4.8124,1
5750.4,4.8019,1
4403.5,4.7656,1
4865.3,4.68,1
4003.4,4.6102,1
4205.9,4.5559,1
4024.1,4.4113,1
3708.5,4.4165,1
3855.1,4.486,1
3546.1,4.3345,1
3270.7,4.3704,1
3677.8,4.4566,1
3966.6,4.4691,1
3907.9,4.8348,1
2920.4,4.6301,1
3350.2,4.4918,1
3669.7,4.3377,1
3322.6,4.4665,1
3332.7,4.5977,1
3775.6,4.5296,1
2768.4,4.65,1
2975.8,4.4823,1
3328.1,4.5507,1
3542.2,4.5824,1
3436.7,4.7858,1
4262.9,4.6667,1
3654.1,4.6897,1
3925.6,4.5076,1
4314.4,4.6875,1
2318.5,4.9124,1
2708,4.8074,1
2756.9,4.7394,1
1511.5,5.1938,1
1011.5,5.0202,1
934.62,4.918,1
531.81,4.987,1
642.71,4.8598,1
196.29,5.1511,1
96.68,5.1942,0
211.5,4.9361,0
102.69,5.0441,0
34.974,5.0301,0
83.818,4.9432,0
0,5.1907,0
25.868,5.066,0
4.6644,5.1884,0
35.832,5.2369,0
47.802,5.2672,0
53.464,5.2706,0
62.63,5.315,0
42.321,5.2667,0
60.548,5.38,0
0,5.3027,1
413.98,5.0386,1
477.91,4.961,1
694.07,4.7084,1
1470.5,4.6177,1
1777.7,4.51,1
1475.4,4.7005,1
1722.2,4.4018,1
1321.5,4.5292,1
1369.8,4.5738,1
1256.1,4.7249,1
2352.2,4.4752,1
4013.8,4.2061,1
4488,4.2957,1
4698.2,4.281,1
5252.1,4.201,1
6307.2,4.2385,1
6591.9,4.3775,1
7429.7,4.7321,1
7118.2,4.9433,1
7617.4,5.0027,1
8052.9,4.9266,1
7588.8,5.087,1
6609.7,4.9087,1
6894.8,4.8137,1
7254.6,4.7389,1
7404,4.7833,1
6735.8,4.7484,1
7205,4.6323,1
7577.5,4.6662,1
7412.8,4.6031,1
7218.7,4.6963,1
6708.1,4.5042,1
6880.9,4.4666,1
6567.7,4.5098,1
6005.3,4.4725,1
6578.6,4.3816,1
6046.2,4.4249,1
6443.7,4.4182,1
6354.7,4.4096,1
5755.2,4.2949,1
6060.7,4.3901,1
6141.7,4.4128,1
5749,4.4392,1
5547.8,4.316,1
4471.9,4.3354,1
4174.1,4.3225,1
4818.6,4.3265,1
5161.4,4.4364,1
4602.2,4.4941,1
4558.1,4.4443,1
5247.4,4.7549,1
4400.7,5.1069,1
3950,5.1085,1
3937.4,5.079,1
4028.5,5.1697,1
3399,5.3419,1
3294.6,5.2295,1
2932.7,5.1602,1
2409.4,5.1511,1
1675.9,5.3002,1
1410.6,5.225,1
1784.6,5.0936,1
1269.7,5.0918,1
1261.1,5.103,1
1223.2,5.0534,1
1182.4,4.8427,1
882.78,4.9121,1
1129.6,4.7674,1
1143.8,4.6484,1
879.65,4.785,1
948.58,4.6302,1
1149.9,4.7563,1
1364,4.7247,1
1037.2,4.8524,1
964.92,4.8373,1
775.02,4.9611,1
812.45,4.8972,1
858.17,4.8626,1
912.83,4.9996,1
1320.4,4.8944,1
1474.2,4.8311,1
1214,4.8444,1
964.07,4.7765,1
1027.5,4.7306,1
1119.8,4.6767,1
1228.8,4.6421,1
1143.2,4.8119,1
1084.4,4.8714,1
1095,4.8854,1
1062.6,4.7352,1
997.81,4.9606,1
784.73,4.9618,1
763.65,4.9957,1
657.17,5.0058,1
747.88,4.9608,1
595.82,4.9979,1
744.27,4.8183,1
724.78,4.8288,1
648.08,4.9059,1
669.87,4.9034,1
607.32,4.8247,1
735.3,4.998,1
942.19,5.0224,1
974.13,4.8941,1
689,4.95,1
838.89,4.8972,1
1330.9,4.7689,1
1135.4,4.5608,1
1085.5,4.8727,1
1294.9,4.8823,1
1174.3,4.7583,1
1029.5,4.935,1
889.81,5.1061,1
568.11,5.1909,1
450.07,5.2747,1
500.53,5.1717,1
603.56,5.0331,1
591.29,5.0545,1
589.83,5.2665,1
522.95,5.1897,1
578.73,5.1552,1
394.42,5.2295,1
571.94,5.1514,1
521.87,5.1882,1
528.67,5.0621,1
484.51,5.054,1
409.01,5.0499,1
673.4,5.0666,1
899.91,5.2086,1
837.14,5.0215,1
975.19,5.0317,1
1023.6,4.8794,1
944.37,4.8064,1
843.3,5.05,1
775.82,4.9834,1
793.58,5.0132,1
859.99,4.8904,1
828.04,4.925,1
784.03,4.9023,1
974.45,4.9533,1
1155.1,4.886,1
1081.7,4.875,1
1234.6,4.7581,1
1175.8,4.7236,1
1109.6,4.642,1
1197,4.7085,1
970.79,4.7291,1
1328.8,4.5756,1
1475.1,4.7677,1
1614.9,4.6355,1
1159.7,4.8837,1
1752.1,4.7708,1
1725.8,4.9318,1
2107,4.9035,1
1897.9,4.8355,1
2137.2,4.6966,1
1811.9,4.7051,1
1749.6,4.8051,1
2001.1,4.6598,1
2320.6,4.5983,1
1718,4.6151,1
1761.5,4.685,1
2531,4.759,1
2587.8,4.6615,1
2402.8,4.7429,1
2078.8,4.5937,1
2199,4.5739,1
2159.3,4.4524,1
2395.6,4.7155,1
2186.8,5.1213,1
1864.6,5.0464,1
1676.4,5.079,1
1680.7,5.0011,1
1545.2,5.0816,1
1938.3,5.0733,1
1691.6,4.9953,1
2367.2,4.9285,1
2480.4,4.6821,1
2093,4.7199,1
2062.5,4.605,1
1287.7,4.888,1
1339.7,5.167,1
731.16,5.2984,1
305.78,5.1811,1
231.34,5.1439,1
239.28,5.0201,1
248.65,4.8445,1
82.675,5.0238,1
14.062,5.2692,1
16.218,5.1418,1
23.993,5.0747,1
64.89,5.2943,1
61.542,5.2318,0
59.743,5.1777,0
62.181,5.2118,0
61.319,5.2038,0
64.22,5.3437,0
59.755,5.3436,0
52.919,5.2411,0
53.711,5.2291,0
47.798,5.2182,0
44.658,5.1204,0
44.613,5.2385,0
43.816,5.2054,0
40.714,5.2648,0
37.245,5.4212,0
33.058,5.2818,0
30.34,5.2843,0
31.487,5.4357,0
29.359,5.453,0
58.37,5.5527,0
46.946,5.3268,0
64.6,5.2643,1
104.6,5.0974,1
230.13,5.0444,1
823.8,4.9824,1
1328.1,4.6437,1
1167.3,4.5063,1
1382.3,4.7675,1
1481.3,4.5791,1
1910.8,4.5395,1
2009.7,5.1036,1
2674.8,4.7244,1
3408.8,4.5366,1
3882.1,4.3908,1
4766.5,4.7228,1
4974.3,4.5527,1
5081,4.4821,1
5437,4.6817,1
5032.7,4.9092,1
4798,5.0056,1
5366.4,5.1984,1
4578.6,5.1755,1
4792.7,5.1075,1
4222.6,5.1063,1
4265.4,5.1896,1
3901.3,5.2783,1
3382.8,5.2512,1
3302.5,5.1763,1
2619.7,5.2128,1
2864.1,5.2482,1
2549.6,5.2208,1
2326.4,5.093,1
1981.8,5.0435,1
2154.3,4.8801,1
1991.5,4.8986,1
3575.4,4.6699,1
3015,4.6737,1
2986.3,4.8006,1
3473,4.9327,1
3288.7,4.8808,1
3344.7,4.7151,1
3323.4,4.6726,1
3212.9,4.6872,1
2898.5,4.7398,1
2760.2,4.5718,1
2463.6,4.7097,1
2538.1,4.7988,1
2541.6,4.7882,1
2605.7,4.7768,1
3159.4,4.7971,1
3025.5,4.8895,1
2714,5.0737,1
2921.6,5.2472,1
3170.6,4.7832,1
3162.6,4.7667,1
3432,4.6306,1
3737.5,4.6053,1
2896.4,4.4992,1
3184,4.4368,1
3360.9,4.6185,1
2483.6,4.7719,1
3216.5,4.5403,1
2803.2,4.626,1
2256.8,4.7932,1
2268,4.7483,1
2440.4,4.5305,1
2439.1,4.5061,1
837.04,4.9551,1
1140.2,4.6887,1
1356.5,4.5736,1
1118.6,4.5548,1
1496.3,4.5016,1
926.66,4.6676,1
772.11,4.7582,1
1052.9,4.8613,1
1188,4.6435,1
1168.6,4.6605,1
1107.2,4.7413,1
864.27,4.904,1
739.53,5.3047,1
953.88,5.1945,1
355.16,5.0194,1
256.06,4.9148,1
160.27,4.9101,1
38.456,5.0205,1
29.629,4.9347,1
6.7483,5.0228,1
23.741,5.178,1
18.755,5.1018,1
30.151,5.1012,0
40.193,5.1111,0
34.712,5.0362,0
36.142,5.0183,0
33.394,4.9633,0
40.712,5.1412,0
38.276,5.1215,0
31.044,4.9838,0
32.781,5.1019,0
28.579,4.9842,0
28.384,5.1688,0
26.575,5.1914,0
23.207,5.2464,0
64.634,5.5119,0
0,5.3276,0
143.22,5.286,1
399.01,4.8051,1
365.86,4.7787,1
223.24,4.9226,1
347.26,4.4565,1
184.26,4.7176,1
310.73,4.4726,1
172.28,4.7922,1
195.14,4.5865,1
175.3,4.7517,1
176.46,4.9146,1
465.77,4.4842,1
495.33,4.5586,1
753.73,4.446,1
683.43,4.8179,1
1028.7,4.7391,1
1063.4,4.6887,1
1005.6,4.8731,1
735.48,5.0349,1
924.32,5.066,1
631.5,4.9306,1
409.7,4.9346,1
448.47,5.1078,1
523.64,5.1157,1
966.08,5.1517,1
1112.8,4.938,1
1293.8,4.6694,1
1294.8,4.6354,1
1244.3,5.2832,1
1536.6,5.3618,1
1452.9,5.2708,1
1648.2,5.3232,1
1470.1,5.1361,1
1661.6,5.2808,1
1198.2,5.249,1
926.88,5.3185,1
992.3,5.2452,1
953.34,5.2091,1
1120.1,5.1479,1
514.88,5.2368,1
363.72,4.9845,1
161.4,5.1072,1
160.85,4.9729,1
107.92,4.9283,1
36.139,5.0557,1
23.678,5.1348,1
33.543,5.1992,1
20.332,5.0543,1
38.594,5.0466,1
61.827,5.2283,1
47.972,5.026,0
42.105,4.938,0
44.371,4.9303,0
55.687,5.2156,0
53.236,5.1648,0
46.111,4.9857,0
55.23,5.2418,0
