@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,4-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy numeric
@attribute class {0,1}

@data
2427,4.8971,1
2678,5.0002,1
3035,5.28,1
4401.8,5.4309,1
3461.5,5.2254,1
3365.1,5.1956,1
3046.3,5.0368,1
3277,5.0168,1
2413.5,5.0809,1
1932.3,5.0793,1
2562.8,4.9905,1
2179.2,4.8972,1
2058.2,4.9691,1
1975.9,4.9354,1
1974.9,4.9071,1
2038.2,4.8817,1
2083.4,4.81,1
2163.1,4.7902,1
2211.3,4.7128,1
2097.5,4.7388,1
2093,4.726,1
2150.7,4.7284,1
2031.4,4.7228,1
1838.7,4.6681,1
1707.2,4.6723,1
1737.1,4.6683,1
1683.8,4.657,1
1726.8,4.6778,1
1660,4.6601,1
1645.2,4.7352,1
1616.6,4.7486,1
1653.6,4.7001,1
1739.5,4.8144,1
1823.7,4.687,1
1992.8,4.7791,1
1980.6,4.7321,1
2030,4.781,1
1963.7,4.7392,1
1926.9,4.7829,1
1892.9,4.7884,1
1905.2,4.8579,1
2008.5,4.9103,1
2224.7,4.8235,1
2229.5,4.8143,1
2299.3,4.861,1
2402.5,4.9455,1
2329.6,4.9508,1
2525.5,4.9356,1
2461.2,4.9729,1
2493.6,4.9185,1
2559.5,4.8828,1
2768.1,4.7686,1
3088.5,4.715,1
3319.6,4.6986,1
3559.4,4.7866,1
3515.6,4.7291,1
3183,4.6806,1
3115.3,4.9009,1
2459.3,4.9577,1
3066.4,4.928,1
3551.5,4.877,1
3573,4.8575,1
3155,4.8484,1
3407.2,4.7315,1
3314.5,4.8878,1
2896.9,4.8916,1
3046.1,4.9133,1
2923.5,4.9693,1
2856.7,5.0792,1
2796.8,4.9955,1
2566.7,4.8363,1
2515.6,4.9283,1
2629.7,4.7581,1
3169.8,4.7052,1
2877.7,4.6835,1
3717.2,4.6365,1
4198.1,4.583,1
4518.3,4.6518,1
4496.7,4.7308,1
2983.7,4.748,1
2878,4.6297,1
2883.7,4.6906,1
2853.1,5.0003,1
2788.7,4.742,1
2725.6,4.7656,1
2414.9,4.8441,1
2580.2,4.8822,1
2759.1,4.9181,1
3198.6,5.0423,1
3121.7,4.879,1
2170.4,4.9356,1
2064.4,4.9263,1
2539.7,4.8475,1
2329.3,4.9097,1
1916.8,4.966,1
1655,5.0963,1
2012.5,4.9661,1
1933.5,4.8572,1
1278.3,5.0351,1
1761.1,5.1203,1
2204.6,4.763,1
1694.9,4.7863,1
1761.2,4.7743,1
1537.7,4.8459,1
1247.5,4.9127,1
1060,4.9739,1
1070.9,4.9941,1
996.61,5.1316,1
953.98,5.0567,1
1215.6,4.9825,1
969.37,5.0447,1
1468.9,5.2614,1
896.31,5.0853,1
856.07,5.1073,1
734.66,5.0049,1
534.19,5.0475,1
554.28,4.8719,1
700.58,4.6169,1
556.46,4.7341,1
292.53,4.8934,1
371.77,4.9984,1
361.39,5.0033,1
123.08,5.1077,1
89.701,5.1842,1
47.434,5.1864,1
0,5.2752,1
42.665,5.1669,1
154.33,5.1607,1
91.707,5.187,1
157.42,5.0275,1
401.05,4.9342,1
388.8,4.9612,1
234.67,5.1129,1
305.58,4.9755,1
295.14,5.0499,1
142.11,5.1449,1
231.37,5.1995,1
53.735,5.2799,1
135.65,5.2784,1
30.494,5.291,1
63.839,5.1051,1
221.6,5.1452,1
533.35,5.1355,1
1002.9,4.7884,1
953.56,4.9695,1
1374.2,4.969,1
1383.3,4.9064,1
1327.5,4.8274,1
642.74,5.084,1
652.95,4.984,1
490.46,5.013,1
456.14,5.0841,1
236.35,5.1758,1
140.49,5.1733,1
82.479,5.197,1
166.46,5.0705,1
175.39,5.0825,1
270.19,5.1086,0
161.28,5.1338,0
120.97,5.2024,0
92.913,5.2136,0
131.07,5.186,0
0,5.2313,0
195.41,5.3043,0
238.36,5.3558,0
278.82,5.1761,0
231.84,5.2037,0
554.47,5.0435,0
515.02,4.999,0
628.11,4.7709,0
573.81,4.9124,0
639.07,5.0807,0
825.69,5.0046,0
444.91,5.0285,0
596.38,5.1189,0
272.87,5.1764,0
200.72,5.1629,0
48.751,5.2242,0
36.054,5.2122,0
141.62,5.059,0
357.66,4.9181,0
1339.8,5.4537,1
1924.2,5.4497,1
1636.4,5.3779,1
1518.2,5.1796,1
1297.6,5.2556,1
1415.6,5.1369,1
1263.4,5.2109,1
1381.7,5.1444,1
1730.7,4.9711,1
1810.5,4.6782,1
1824,4.6123,1
1758.6,4.5074,1
1997.7,4.3944,1
2233.8,4.5511,1
2324.2,4.6362,1
1852.6,4.9237,1
1492.3,4.9093,1
2018.2,4.7818,1
1816.7,4.7955,1
2030.8,4.9341,1
2303.5,4.9968,1
2098,4.8108,1
1889.3,4.9073,1
1975.7,4.9006,1
1951.9,4.8603,1
1899.1,4.8487,1
2152.4,4.7941,1
1988.5,4.78,1
2189.2,4.8527,1
1908.5,4.9097,1
2127,4.9244,1
2615.3,4.7855,1
2600.7,4.8589,1
2869.4,4.9032,1
2866.3,4.8243,1
2888.6,4.8573,1
2710.8,4.833,1
2897.6,4.8637,1
2538.6,4.7903,1
2680.6,4.6317,1
2591.5,4.7182,1
2733.2,4.8034,1
2661.3,4.7608,1
2374.2,4.7432,1
2774.8,4.6589,1
2541.8,4.7584,1
2097.3,4.8974,1
2249.2,4.79,1
1763.4,4.8266,1
1513.4,5.0353,1
1817.4,5.0854,1
1494.6,5.141,1
1533.5,5.055,1
1884,4.7954,1
2554.3,5.0451,1
1844.8,5.2764,1
519.98,5.415,1
483.11,5.3877,1
395.01,5.4023,1
555.08,5.1659,1
1428,5.1087,1
3295.3,5.2269,1
5232,5.1157,1
3987.3,5.1411,1
3340.8,5.0292,1
3632.8,4.986,1
3230.3,4.9823,1
2980.9,5.0547,1
2433.8,5.1927,1
2327.8,5.1586,1
2123,5.1386,1
1713.3,5.3434,1
2025.8,5.2338,1
1919.9,5.1299,1
1715.4,5.0183,1
1739.2,5.0194,1
1693.1,5.0169,1
1328.5,4.9662,1
1468.4,4.9444,1
1560,5.1288,1
1534.3,5.1587,1
1617.7,5.1048,1
1861.1,5.0671,1
1768.8,4.9708,1
1630.1,4.9057,1
1906.7,5.0767,1
1688.5,5.0567,1
1984.9,4.8373,1
2304.2,4.7932,1
1861.9,4.9779,1
1790.6,5.0338,1
1802.1,5.1785,1
1570,5.2947,1
1590.9,5.2871,1
1880.5,5.0612,1
2012.5,4.9523,1
1636.6,4.9659,1
2264.8,5.1173,1
2072.8,5.1543,1
2068.3,5.183,1
3304.1,5.2812,1
2731.8,5.415,1
3062.2,5.3609,1
3100.5,5.3451,1
3042,5.3736,1
3912.7,5.2814,1
3210.9,5.3889,1
3213.8,5.3156,1
2627,5.3188,1
2147.7,5.3699,1
1913.4,5.2549,1
1591.1,5.2528,1
1429.7,5.2635,1
1785.3,5.176,1
1647.4,5.1648,1
1482.2,5.1874,1
2463.6,5.1913,1
2236.8,5.131,1
1654.3,5.3083,1
1033.5,5.2313,1
995.7,5.0877,1
1868.5,5.3105,1
2558.3,5.2159,1
1838.5,5.2176,1
1555.6,5.2176,1
1015.4,5.2382,1
1238,5.3997,1
1733.6,5.3543,1
1141.2,5.3504,1
805.53,5.4014,1
689.82,5.3835,1
620.09,5.3642,1
412.88,5.418,1
519.27,5.3304,1
365.12,5.3314,1
312.65,5.3021,1
422.82,5.209,1
252.84,5.2621,1
405.09,5.1926,1
211.62,5.1971,0
107.5,5.2766,0
296.51,5.2264,0
185.3,5.2137,0
54.281,5.3396,0
0,5.3742,0
26.97,5.3694,0
31.172,5.4102,0
80.371,5.4626,0
61.61,5.3829,0
28.208,5.3614,0
47.419,5.3952,0
10.256,5.3543,0
31.03,5.4069,0
108.22,5.2726,1
232,5.3996,1
653.64,5.6542,1
443.44,5.5659,1
485.54,5.4488,1
423.12,5.4311,1
380.25,5.3801,1
359.16,5.2018,1
404.01,5.1874,1
432.23,5.016,1
416.64,4.8894,1
290.85,5.0044,1
378.83,4.9032,1
467.24,4.9905,1
523.36,5.1807,1
520.9,5.3121,1
532.81,5.2505,1
283,5.2881,1
397.44,5.4841,1
322.89,5.3619,1
174.09,5.3199,1
137.65,5.2778,1
245.47,5.292,1
465.01,5.3454,1
635.63,5.3775,1
1236.1,5.4308,1
1312.5,5.4237,1
1070.8,5.5803,1
1278.6,5.4266,1
855.62,5.431,1
558.95,5.4205,1
484.49,5.4416,1
420.68,5.4687,1
502.47,5.3598,1
541.43,5.3889,1
487.58,5.4036,1
667.67,5.4517,1
691.64,5.3837,1
544.41,5.3204,1
519.79,5.4306,1
351.57,5.3368,1
278.27,5.2655,1
787.92,5.2835,1
1873,5.3427,1
1587.4,5.4875,1
2492.9,5.4172,1
3502.6,5.392,1
3558.9,5.3922,1
2395.1,5.3721,1
3570.7,5.2137,1
3296.1,5.1206,1
2801.3,5.1611,1
2491,5.1459,1
1940.6,5.0546,1
1383.5,5.072,1
867.2,5.1427,1
1038.5,4.9586,1
694.28,5.0403,1
663.64,4.9558,1
512.77,4.9577,1
713.34,4.7469,0
852.2,4.7781,0
632.74,4.9486,0
446.9,5.0036,0
563.03,4.8591,0
476.52,4.9554,0
545.26,4.9212,0
825.3,4.8183,0
912.78,4.8905,0
1081.9,4.6583,0
789.38,4.7872,0
752.82,4.7278,0
819.97,4.6227,0
577.32,4.7579,0
461.73,4.8528,0
265.51,4.7451,0
201.62,4.9695,0
217.74,4.9532,0
203.36,4.961,0
30.935,5.1354,0
68.59,5.0502,0
106.32,4.9178,0
96.671,5.0026,0
264.34,4.8197,0
324.65,4.7412,0
222.76,4.873,0
192.28,4.9785,0
358.98,4.7682,0
508.89,4.7076,1
320.8,5.121,1
480.69,5.1737,1
565.56,5.1167,1
1086,5.0944,1
1480,4.9208,1
2774.8,4.7377,1
3907.7,4.6838,1
4207.3,4.7146,1
4650,4.8094,1
4334.6,4.8962,1
4632.1,4.9348,1
4898.9,4.8914,1
4925.9,4.8637,1
5193.7,4.8066,1
5441.1,4.7639,1
5043.4,4.7713,1
5131.3,4.8066,1
5468.7,4.8161,1
5427.8,4.9121,1
5453,4.765,1
5352.8,4.806,1
5382.4,4.8171,1
5013.3,4.6739,1
5015.4,4.7069,1
5162.4,4.6893,1
4924.8,4.5494,1
4659,4.5789,1
4715.5,4.5572,1
5083.2,4.6855,1
5428,4.6758,1
5996.4,4.7949,1
5641.1,4.6259,1
5362.1,4.6255,1
5462.7,4.5719,1
5708.2,4.6277,1
5215.3,4.6038,1
5195.5,4.6185,1
5138.1,4.7304,1
5176.1,4.8855,1
5641,4.7889,1
5797.8,4.9169,1
5390.8,4.9362,1
5469.9,4.9127,1
5034.2,4.8305,1
4711.5,4.8073,1
4316,4.8897,1
3940.9,4.8953,1
3839.7,5.0545,1
4567.2,4.8096,1
3464.9,4.8124,1
3926.1,4.9355,1
4053.9,5.096,1
3228.5,5.1491,1
3022,5.237,1
3007.4,4.7102,1
2216.8,4.5673,1
1884.8,4.9953,1
3625,5.0418,1
4233.7,5.0912,1
3795.8,5.136,1
3877.8,4.8999,1
4050.9,4.6883,1
3266.5,4.5755,1
2848.1,4.8201,1
3310.9,4.9579,1
2940.4,4.9074,1
3003.5,4.8805,1
2696.7,4.9153,1
2385.3,4.9712,1
2106.6,4.8888,1
2302,4.8759,1
2194.6,4.8657,1
1973.9,4.8332,1
2249,4.8273,1
2157.8,4.7515,1
2122.2,4.6759,1
2483.9,4.7459,1
2595.7,4.567,1
2614.6,4.6833,1
2290,4.6627,1
1977.2,4.6651,1
2106.3,4.6937,1
2254,4.5469,1
1993.8,4.5946,1
1670.9,4.6483,1
1817.3,4.6751,1
1801.8,4.7201,1
1616.5,4.7053,1
1908.8,4.5835,1
1848.3,4.6336,1
1808.1,4.5395,1
1829.5,4.646,1
1557.3,4.6311,1
1427.4,4.8343,1
1974,4.7427,1
1817.9,4.8075,1
1643.3,4.8367,1
2046.1,4.6177,1
1762.8,4.7507,1
1319.8,4.7315,1
1075.6,4.8003,1
905.09,4.8258,1
683.32,4.8475,1
656.41,4.7984,1
571.53,4.8983,1
360.56,4.9938,1
400.47,5.065,1
1249.3,4.6967,1
1321.2,4.664,1
1193.1,4.6917,1
1246,4.8499,1
1950.1,4.5674,1
1637.5,4.6212,1
1944.3,4.6076,1
2122.9,4.6565,1
2084,4.6422,1
2348,4.6017,1
1937.2,4.6702,1
2274.9,4.5795,1
2236.9,4.5025,1
1607.6,4.6128,1
1189.4,4.6413,1
1459.1,4.6437,1
1456.2,4.5273,1
1100.3,4.6905,1
602.26,5.0024,1
1196.5,4.7205,1
896.44,4.8034,1
1323.5,4.606,1
941.37,4.7245,1
789.78,4.8018,1
560.24,4.849,1
568.66,4.8076,1
251.62,4.879,1
355.31,4.8548,1
402.1,4.7911,1
524.8,4.6224,1
520.08,4.7927,1
525.46,4.8548,1
394.51,4.8738,1
399.5,4.7307,1
290.05,4.7148,1
296.81,4.7515,1
57.676,4.8584,1
126.91,4.8408,1
115.98,4.8067,1
0,4.8592,1
0,4.9036,1
105.24,4.8368,1
231.26,4.662,1
697.29,4.4774,1
818.85,4.4586,1
752.45,4.5405,1
1075.3,4.5658,1
633.21,4.8462,1
859.92,4.8893,1
1196.1,4.8384,1
1507.8,4.9404,1
1993.7,4.6842,1
1724.7,4.786,1
2092.1,4.7474,1
1131.1,4.679,1
1161.1,4.7698,1
1024,4.8079,1
1170.9,4.7827,1
624.63,5.0497,1
399.51,5.2299,1
700.67,4.908,1
691.46,4.9566,1
532.15,5.0309,1
271.33,5.1462,1
141.53,5.137,1
235.26,4.9573,0
163.32,4.9638,0
469.44,4.623,0
782.57,4.4559,0
784.31,4.4379,0
0,4.8208,0
22.891,4.8954,0
36.019,5.0488,0
41.551,5.0689,0
5.6762,4.7548,0
0,4.8261,0
22.585,4.9275,0
40.23,5.0429,0
28.247,4.9236,0
17.014,4.9067,0
46.188,5.1138,0
11.768,4.676,0
2.8334,4.7655,0
19.252,4.9092,0
2.469,4.7683,0
1.7813,4.8061,0
40.079,5.0497,0
37.032,5.0322,0
1.3133,4.974,0
12.868,4.92,0
195.2,4.5946,1
377.55,4.3907,1
562.77,4.1741,1
707.7,3.9323,1
783.81,3.8197,1
1030.3,3.6445,1
903.66,3.6202,1
1225.6,3.5776,1
1414.1,4.614,1
1228,4.4101,1
1415.1,4.4432,1
1404.7,4.4505,1
1235.9,4.5516,1
1482.2,4.4181,1
1378.3,4.5441,1
1084.6,4.7413,1
1183.2,4.6341,1
1414.5,4.6012,1
1304.3,4.6345,1
1308.1,4.6811,1
1396.4,4.6176,1
1319.4,4.7363,1
1235.9,4.8491,1
1306.5,4.6774,1
1353,4.6269,1
1503.1,4.5704,1
1239.1,4.6053,1
1155.7,4.6615,1
1160.4,4.6417,1
1196.3,4.6258,1
1329.6,4.6063,1
1252.1,4.5322,1
1505.6,4.4482,1
1593.5,4.3545,1
1675.4,4.3943,1
1357.4,4.4099,1
1189.5,4.4804,1
1052.4,4.5804,1
964.07,4.5968,1
809.22,4.637,1
604.25,4.697,1
760.94,4.6848,1
606.93,4.6911,1
854.78,4.631,1
924.04,4.5396,1
810.29,4.6423,1
833.86,4.6137,1
902.37,4.5747,1
901.36,4.5553,1
848.36,4.5636,1
974.41,4.4803,1
901.24,4.4977,1
895.22,4.3082,1
972.16,4.4292,1
962.5,4.4512,1
824.66,4.5001,1
799.5,4.5388,1
674.97,4.5839,1
513.8,4.821,1
545.08,4.7885,1
361.37,4.8989,1
369.56,4.8632,1
156.55,5.131,1
138.99,5.1222,1
154.38,4.9288,1
154.46,4.9641,1
181.88,4.8932,1
210.19,4.9843,1
135.7,5.1528,1
142.47,4.9386,1
124.34,4.9814,1
228.67,5.0364,1
189.97,4.9803,1
258.02,4.8376,1
295.73,4.8731,1
310.22,4.8746,1
289.82,4.9105,1
365.34,4.8563,1
323.5,4.9396,1
346.1,5.0935,1
499.21,5.0085,1
354.79,5.1021,1
438.19,5.1616,1
336.27,5.0323,1
276.9,4.9845,1
276.12,4.931,1
414.88,4.9496,1
337.14,4.985,1
256.88,4.9395,1
62.309,5.1964,1
132.92,4.9246,1
86.738,4.9606,1
60.407,5.016,1
130.28,4.6377,1
106.94,4.5878,1
12.877,4.8299,0
10.371,4.7509,0
68.625,4.4123,0
33.285,4.6001,0
21.665,4.9644,0
7.5807,4.8395,0
34.312,5.04,0
0,4.84,0
44.864,4.5243,0
97.344,4.5673,0
178.22,4.4398,1
153.77,4.5043,1
163.01,4.4679,1
162.58,4.4278,1
164.35,4.5649,1
244.53,4.328,1
246.33,4.406,1
196.63,4.4428,1
219.4,4.3943,1
267.08,4.4069,1
181.59,4.5504,1
292.34,4.4288,1
176.19,4.579,1
195.07,4.5432,1
184.84,4.6519,1
279.48,4.8791,1
453.73,5.3377,1
455.5,4.9318,1
646.81,4.8799,1
750.19,4.9125,1
793.38,4.8661,1
751.93,4.9055,1
841.48,4.8408,1
860.64,4.8786,1
845.96,4.8478,1
913.15,4.8395,1
1038,4.7954,1
1172.3,4.8166,1
1249.3,4.8176,1
1241.8,4.6737,1
1332.4,4.7464,1
1430.5,4.7258,1
1359.6,4.6995,1
1441.6,4.7275,1
1307.7,4.6732,1
1297.7,4.711,1
1283.7,4.7159,1
1246.8,4.7278,1
1132,4.7203,1
1087.6,4.7587,1
1145.5,4.7484,1
890.4,4.737,1
849.73,4.8314,1
788.19,4.7928,1
751.91,4.8154,1
671.14,4.8147,1
543.77,4.8192,1
578.89,4.8086,1
586.74,4.7968,1
570.33,4.7553,1
628.83,4.7775,1
578.05,4.7617,1
692.41,4.7604,1
733.19,4.7405,1
684.36,4.7369,1
670.28,4.7506,1
847.79,4.6827,1
825.54,4.7048,1
925.8,4.663,1
959.99,4.6559,1
928.22,4.669,1
919.92,4.6547,1
897.05,4.6982,1
1150.9,4.6906,1
1145,4.7333,1
1156.3,4.6708,1
1148.4,4.6565,1
1248,4.678,1
1208.8,4.6206,1
1247.4,4.6138,1
1318.7,4.6045,1
1324.9,4.676,1
1359.4,4.6501,1
1366.7,4.635,1
1292.9,4.6583,1
1310.8,4.6425,1
1526.2,4.6208,1
1598.4,4.6485,1
1550.5,4.5552,1
1740.9,4.5608,1
1753.3,4.5744,1
1697.6,4.5568,1
1662.4,4.6069,1
1719.2,4.5814,1
1586.6,4.5528,1
1580.7,4.5483,1
1498.4,4.5926,1
1486.7,4.5599,1
1454.6,4.5494,1
1404.4,4.5306,1
1393.1,4.569,1
1416.1,4.6192,1
1410.7,4.6198,1
1392.8,4.6268,1
1377.1,4.6099,1
1481.8,4.5717,1
1559,4.6226,1
1611.4,4.6302,1
1521.1,4.6412,1
1735.5,4.6421,1
1599.5,4.672,1
1643.1,4.6787,1
1682.4,4.7538,1
1664.8,4.7386,1
1725.4,4.7328,1
1769.8,4.6954,1
1769,4.6647,1
1736.6,4.6766,1
1664.7,4.6632,1
1628.9,4.6592,1
1776.1,4.6939,1
1797,4.6279,1
2007.2,4.5679,1
2185.6,4.4632,1
2458.8,4.4074,1
2458.3,4.3858,1
2665.9,4.4306,1
2491.3,4.4433,1
2370.1,4.5122,1
2252.8,4.6599,1
1944.9,4.8026,1
2059.6,4.7943,1
2485.5,4.7555,1
2598.1,4.6753,1
2252.6,4.7217,1
2298.5,4.6385,1
2100.9,4.7938,1
1954.8,4.7822,1
2166.3,4.8377,1
1973,4.8475,1
1762.2,4.9267,1
1949.5,4.7601,1
1962.1,4.7856,1
1706.7,4.9011,1
1982.2,4.8896,1
1942.5,4.9024,1
1911,4.8723,1
2049.5,4.8062,1
1985.4,4.8556,1
2119.3,4.7768,1
2044.1,4.7803,1
2039.1,4.7358,1
1799.7,4.6352,1
1747.5,4.6128,1
1695.9,4.5077,1
1708,4.5352,1
1594,4.5204,1
1621.6,4.5628,1
1584.5,4.6034,1
1784.1,4.6332,1
1545.6,4.7013,1
1715.7,4.525,1
1574.9,4.6393,1
1388.9,4.5749,1
1368.2,4.5071,1
1256.9,4.5199,1
1177.8,4.4855,1
922.41,4.5292,1
966.1,4.4689,1
825.04,4.4016,1
850.62,4.4138,1
728.62,4.5276,1
920.66,4.3029,1
924.84,4.2111,1
973.3,4.2588,1
780.65,4.365,1
957.55,4.359,1
679.85,4.5677,1
621.68,4.5634,1
554.72,4.6638,1
504.38,4.6007,1
473.5,4.5932,1
452.39,4.5819,1
523,4.5496,1
381.72,4.6497,1
327.36,4.7125,1
372.99,4.5478,1
395.21,4.4408,1
428.98,4.3991,1
398.52,4.2998,1
540.5,4.2789,1
233.43,4.5773,1
360.43,4.4167,1
223.57,4.5643,1
155.64,4.679,1
208.26,4.5912,1
38.182,4.9896,1
17.661,5.0894,1
30.786,4.8837,1
39.474,4.7402,1
36.625,4.7246,1
67.383,4.6759,1
44.651,4.7239,1
33.67,4.7264,1
20.676,4.8006,1
0,4.8956,1
43.523,4.742,1
39.963,4.7152,1
35.739,4.6628,1
13.5,4.8558,1
5.8321,4.795,1
26.704,4.9222,1
1.3404,4.92,1
119.83,5.0642,1
463.57,5.0371,1
691.48,4.7772,1
679.73,4.7596,1
841.46,4.8537,1
928.19,4.6817,1
820.34,4.6297,1
575.5,4.8467,1
391.49,4.8141,1
302.84,4.8047,1
253.32,4.681,1
111.9,4.8372,1
44.53,4.8839,1
18.775,4.9704,1
0,4.8341,1
9.0238,4.932,1
9.327,4.8454,0
11.641,4.9222,0
4.268,4.8437,0
7.6265,4.9037,0
30.645,5.0598,0
11.173,4.8841,0
46.502,5.1032,0
73.081,4.6287,0
36.057,4.9883,0
33.168,4.6337,0
35.645,5.0104,0
27.338,4.5734,0
26.198,4.9066,0
1.1491,4.7327,0
2.6,4.7597,0
41.126,5.0444,0
66.184,4.5814,0
44.219,5.0596,0
37.154,4.5982,0
53.321,4.4664,0
2.763,4.7749,0
21.543,4.9223,0
12.202,4.9725,0
57.467,4.824,0
78.245,4.7821,1
117.6,4.9253,1
229.43,4.8786,1
158.87,4.8209,1
273.73,4.7232,1
354.5,4.607,1
584.61,4.8061,1
693.64,4.8023,1
1007.3,4.4257,1
1255,4.2445,1
1357,4.2296,1
1292.8,4.1125,1
1551,3.9915,1
1744,4.2828,1
1772.4,4.4204,1
1330.3,4.6946,1
1161.3,4.6888,1
1587.5,4.5296,1
1412.8,4.5367,1
1314,4.4534,1
1242,4.3724,1
1356.8,4.2504,1
1171.1,4.3601,1
1165.6,4.3501,1
1082.1,4.4083,1
1178.4,4.3643,1
1388.1,4.3977,1
1371.1,4.4385,1
1352.5,4.471,1
1189.2,4.4718,1
1378.5,4.3932,1
1818.3,4.2695,1
1801.3,4.3864,1
1911.4,4.4531,1
1929.4,4.234,1
1951,4.3873,1
1714.4,4.3585,1
1844.7,4.3772,1
1784.3,4.3898,1
1905.8,4.2445,1
1727.9,4.2606,1
1641.3,4.2749,1
1672.6,4.3192,1
1542.5,4.3048,1
1897.9,4.2265,1
1834.5,4.2399,1
1379.1,4.5269,1
1625.2,4.4123,1
1203.3,4.493,1
958.92,4.4721,1
1084.9,4.5791,1
808.31,4.7973,1
799.28,4.642,1
1373.2,4.4554,1
1996.6,4.8872,1
1203.6,5.2047,1
365.23,5.3578,1
60.486,5.4344,1
41.479,5.344,1
104.88,5.3059,1
967.47,5.0846,1
1800.9,5.1948,1
2823.7,5.1459,1
2590.9,4.914,1
2283.9,4.8545,1
2479.5,4.6981,1
2291.6,4.7402,1
2098,4.7666,1
1630.4,4.88,1
1388,4.7894,1
1352.1,4.7789,1
1037.6,4.7931,1
980.56,4.7379,1
981.09,4.742,1
978,4.5924,1
983.58,4.5688,1
1109.5,4.5513,1
1047.9,4.5807,1
974.74,4.6133,1
859.81,4.5827,1
874.24,4.4956,1
934.06,4.5437,1
987.4,4.5352,1
902.08,4.5557,1
979.92,4.5048,1
1006.3,4.5929,1
1067.4,4.6399,1
1047.3,4.5511,1
1042.9,4.4813,1
991.32,4.536,1
946.74,4.4755,1
917.33,4.5835,1
798.56,4.5851,1
682.98,4.6799,1
933.1,4.5017,1
1100.3,4.4465,1
1173.6,4.5157,1
920.16,4.6847,1
922.19,4.6137,1
869.42,4.5806,1
922.74,4.6665,1
826.36,4.6891,1
800.42,4.7116,1
683.85,4.7004,1
727.47,4.6307,1
889.94,4.5483,1
884.25,4.4482,1
1011.7,4.4721,1
1006.2,4.4312,1
826.93,4.5243,1
823.84,4.555,1
732.18,4.577,1
670.95,4.5971,1
822.46,4.5479,1
792.22,4.5504,1
791.86,4.5548,1
721.91,4.6448,1
617.38,4.6121,1
264.62,4.8916,1
162.34,5.0133,1
437.71,4.6126,1
226.51,4.8716,1
311.08,4.7764,1
197.51,4.9124,1
111.79,5.0017,1
143.95,4.9493,1
137.91,5.0132,1
164.84,4.9422,1
158.76,4.9522,1
213.06,4.7285,1
201.68,4.7236,1
96.498,4.776,1
61.6,4.8905,1
22.653,4.9536,1
64.593,4.6274,1
47.897,4.701,1
13.365,4.8305,1
15.738,4.966,1
4.6257,4.7501,1
34.298,4.9574,0
47.111,4.5634,0
16.492,4.6812,0
11.69,4.7074,0
30.582,4.8778,0
6.8495,4.6369,0
28.506,4.9171,0
26.261,4.8482,0
38.658,5.0037,0
38.597,4.5646,0
85.139,4.3671,0
17.188,4.541,0
10.601,4.6543,0
27.884,4.9529,0
18.557,4.6374,1
33.67,4.6061,1
54.331,4.5381,1
45.818,4.6135,1
155.18,4.4151,1
93.402,4.443,1
27.702,4.7,1
97.846,4.5182,1
25.383,4.7266,1
72.461,4.5921,1
113.39,4.4898,1
76.294,4.5615,1
57.866,4.6612,1
131.82,4.4185,1
73.504,4.6072,1
57.504,4.6864,1
44.598,4.6567,1
6.5431,4.8367,1
49.9,4.6238,1
20.396,4.8635,1
56.767,4.7153,1
64.25,4.6031,1
8.7825,4.8833,1
33.947,4.8422,1
30.921,4.7287,1
37.747,4.7737,1
35.948,4.8108,1
124.37,4.4716,1
104.85,4.4353,1
130.59,4.4659,1
2.845,4.8567,1
5.2451,4.922,1
10.382,4.8044,1
2.5127,4.8114,1
29.428,4.9257,1
17.013,4.6579,1
255.17,4.2448,1
155.19,4.4566,1
194.54,4.4551,1
166.63,4.5292,1
382.38,4.2697,1
253.03,4.5153,1
427.97,4.4565,1
187.82,5.3611,1
699.63,5.4573,1
1925,5.3729,1
2409.2,5.3287,1
2449.2,5.2929,1
1766.2,5.318,1
2797.6,5.1713,1
2473.3,5.0403,1
1897.9,5.1282,1
1606.1,5.2185,1
908.91,5.184,1
497.46,5.1911,1
236.11,5.0324,1
189.3,4.8784,1
41.316,5.1055,1
67.938,4.7312,1
7.4576,4.9926,1
59.558,4.6532,0
7.7377,4.8998,0
38.607,5.1049,0
44.008,5.1559,0
47.517,4.6648,0
50.009,5.1566,0
22.657,4.8358,0
32.81,5.0577,0
36.965,5.099,0
11.368,4.8214,0
0,4.8356,0
22.125,4.984,0
26.429,4.9604,0
12.986,4.7808,0
43.043,5.004,0
6.0972,4.7004,0
38.926,4.5612,0
39.017,4.9632,0
34.291,4.9145,0
31.835,4.558,0
81.445,4.3786,0
14.502,4.792,0
3.3793,4.6623,0
12.995,4.6772,0
37.424,4.9256,0
27.76,4.898,0
112.5,4.2894,0
28.788,4.92,0
0.64547,4.8125,1
150.23,4.9878,1
105.35,5.2353,1
146.05,5.2342,1
495.16,4.949,1
1130.9,4.5482,1
2185.8,4.3953,1
3128.9,4.4575,1
3718.4,4.4469,1
3808.4,4.5087,1
3613.5,4.6542,1
3624.4,4.6748,1
4097.1,4.6296,1
3935.6,4.6497,1
4614.5,4.5547,1
5060.3,4.5527,1
4407.2,4.5893,1
4334.3,4.6395,1
4600.6,4.5436,1
4609.8,4.5986,1
4975.6,4.5674,1
4568.4,4.5477,1
4482.3,4.5247,1
