@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-4,6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency numeric
@attribute class {0,1}

@data
47.7,1012.1,1
29.7,1012.1,1
31.737,818.26,1
62.972,818.26,1
60.495,818.26,1
57.62,818.26,1
62.704,839.79,1
80.899,839.79,1
73.861,839.79,1
54.875,839.79,1
66.221,839.79,1
67.218,818.26,1
68.789,818.26,1
82.396,818.26,1
92.558,839.79,1
90.946,839.79,1
73.085,839.79,1
61.577,839.79,1
66.632,839.79,1
64.708,818.26,1
87.458,818.26,1
140.17,818.26,1
112.3,796.73,1
168.16,796.73,1
155.93,796.73,1
132,796.73,1
138.86,796.73,1
150.3,775.2,1
123.74,775.2,1
24.327,732.13,1
31.986,710.6,1
6.7134,667.53,1
26.046,624.46,1
26.957,646,1
32.325,710.6,1
29.741,624.46,1
30.094,689.06,1
40.929,646,1
46.219,689.06,1
61.677,818.26,1
48.534,775.2,1
51.164,1012.1,1
46.018,1119.7,1
64.193,1098.2,1
46.056,990.53,1
183.81,818.26,1
893.25,796.73,1
1293.2,775.2,1
1344.2,753.66,1
1331.2,732.13,1
779.36,710.6,1
855.95,667.53,1
685.36,624.46,1
608.94,581.4,1
269.9,495.26,1
163.73,452.2,1
141.82,430.66,1
13.029,387.6,1
53.133,667.53,1
49.968,430.66,1
62.232,667.53,1
62.805,667.53,0
63.192,667.53,0
64.78,667.53,0
64.426,624.46,0
64.126,689.06,0
0,21.533,0
0.29812,21.533,0
0.61578,43.066,0
0,21.533,0
0.64973,21.533,0
5.4487,21.533,0
14.05,21.533,0
20.083,21.533,0
25.128,710.6,0
19.331,21.533,0
13.39,21.533,0
8.9634,21.533,0
5.3304,43.066,0
6.0516,21.533,0
5.9011,21.533,0
4.579,64.6,0
2.7375,21.533,0
10.923,1248.9,0
0,1292,0
53.588,1270.5,0
155.66,1227.4,1
402.71,1184.3,1
667.91,1162.8,1
846.41,1141.3,1
992.31,1119.7,1
1261.5,1119.7,1
1155.3,1098.2,1
1484,1119.7,1
1776.1,1119.7,1
1575.1,1119.7,1
1653,1098.2,1
1775.5,1098.2,1
1598.9,1076.7,1
1941.2,1076.7,1
1789.4,1076.7,1
1438.1,1055.1,1
1548.7,1055.1,1
1787.2,1055.1,1
1682.9,1055.1,1
1683.5,1055.1,1
1794.8,1055.1,1
1725.1,1033.6,1
1484.8,1033.6,1
1626,1033.6,1
1687.9,1033.6,1
1906.6,1033.6,1
1564.1,1012.1,1
1402.6,1012.1,1
1451.6,1012.1,1
1516.4,1012.1,1
1652.8,1012.1,1
1567.4,1012.1,1
1909.1,1012.1,1
1999.5,1012.1,1
1968.1,1012.1,1
1667.7,990.53,1
1440.8,990.53,1
1331.1,990.53,1
1220,990.53,1
1032.6,968.99,1
837.27,968.99,1
1010.8,968.99,1
820.27,968.99,1
998.61,968.99,1
1109.9,968.99,1
1033.8,968.99,1
1077.5,968.99,1
1131.4,968.99,1
1099.3,968.99,1
1123.4,968.99,1
1216.2,968.99,1
1195.1,968.99,1
1168.8,968.99,1
1172.3,968.99,1
1162.4,947.46,1
1095.8,947.46,1
1018.9,947.46,1
818.68,947.46,1
626.38,925.93,1
672.16,925.93,1
477.4,904.39,1
414.96,904.39,1
201.88,495.26,1
191.92,516.8,1
167.19,538.33,1
155.95,538.33,1
168.65,516.8,1
174.46,516.8,1
115.01,495.26,1
135.92,495.26,1
141.51,495.26,1
149.82,495.26,1
209.83,473.73,1
231.93,473.73,1
304.96,495.26,1
322.15,495.26,1
334.16,495.26,1
312.96,495.26,1
331.6,495.26,1
407.85,495.26,1
501.11,473.73,1
520.72,473.73,1
515.3,473.73,1
421.97,904.39,1
392.67,882.86,1
377.3,882.86,1
400.24,882.86,1
347.76,861.33,1
239.38,861.33,1
143.06,452.2,1
83.613,452.2,1
55.409,473.73,1
74.198,495.26,1
59.294,516.8,1
7.3805,516.8,1
46.061,559.86,0
43.703,516.8,0
36.678,516.8,0
35.19,882.86,0
31.534,473.73,0
31.896,21.533,0
30.829,516.8,0
34.695,516.8,0
41.068,624.46,0
89.75,732.13,0
195.96,753.66,1
174.05,775.2,1
189.58,796.73,1
225.59,796.73,1
193.1,796.73,1
275.04,818.26,1
302.38,818.26,1
312.05,818.26,1
301.29,818.26,1
268.83,818.26,1
247.69,818.26,1
253.95,818.26,1
249.73,818.26,1
234.51,818.26,1
239.38,818.26,1
264.71,818.26,1
604.73,861.33,1
541,882.86,1
712.33,882.86,1
821.07,882.86,1
872.68,882.86,1
876.09,882.86,1
941.18,882.86,1
1061.2,904.39,1
1092.4,904.39,1
1188.2,904.39,1
1336.6,904.39,1
1486.3,925.93,1
1637.1,925.93,1
1664.1,925.93,1
1733.6,925.93,1
1846.8,925.93,1
1813.7,925.93,1
1794.5,947.46,1
1692.5,947.46,1
1687.6,925.93,1
1660.6,925.93,1
1632.4,925.93,1
1490.1,925.93,1
1397.7,925.93,1
1355.3,904.39,1
1109.5,904.39,1
1029.9,904.39,1
1018.1,904.39,1
968.52,904.39,1
789.38,904.39,1
782.36,904.39,1
732.52,882.86,1
746.72,882.86,1
717.26,882.86,1
710.71,904.39,1
762.29,904.39,1
843.37,904.39,1
890.84,904.39,1
897.58,904.39,1
903.26,904.39,1
1019.1,925.93,1
1097.3,925.93,1
1095.8,925.93,1
1060.7,925.93,1
1096,925.93,1
1137.1,925.93,1
1215.2,925.93,1
1457.8,925.93,1
1443.6,947.46,1
1497.5,947.46,1
1564.6,947.46,1
1601.3,947.46,1
1606.1,947.46,1
1656.4,947.46,1
1654.7,947.46,1
1668.6,947.46,1
1742.8,947.46,1
1711.4,947.46,1
1650.7,947.46,1
1610.6,947.46,1
1780.1,968.99,1
2026.4,947.46,1
2021.2,947.46,1
2117.4,947.46,1
2120.8,947.46,1
2209.9,968.99,1
2184.3,947.46,1
2177.9,947.46,1
2083.6,947.46,1
2031.3,947.46,1
1946.6,947.46,1
1874.9,947.46,1
1877.5,947.46,1
1823.5,947.46,1
1847.6,947.46,1
1860.6,947.46,1
1817.3,947.46,1
1776,947.46,1
1793,947.46,1
1894,968.99,1
2000.9,947.46,1
2042.4,947.46,1
2058.9,968.99,1
2119.5,968.99,1
2064.9,968.99,1
1990.3,968.99,1
2069.7,968.99,1
2190.8,968.99,1
2269.1,968.99,1
2313.2,968.99,1
2288.4,990.53,1
2167.4,990.53,1
2201.6,990.53,1
2139,990.53,1
2218,990.53,1
2325.9,990.53,1
2575.8,990.53,1
2843.3,990.53,1
3209.4,990.53,1
3202.7,990.53,1
3364.5,1012.1,1
3185.6,1012.1,1
3090.2,1012.1,1
2854.2,1012.1,1
2456.9,1033.6,1
2688.4,1033.6,1
3090.4,1033.6,1
3063.9,1033.6,1
2725.6,1033.6,1
2937.3,1033.6,1
2672.6,1055.1,1
2509.1,1055.1,1
2649.7,1055.1,1
2450.8,1076.7,1
2281.1,1076.7,1
2431.1,1076.7,1
2384.7,1098.2,1
2085.4,1098.2,1
2232.7,1098.2,1
2270.1,1098.2,1
2154.4,1098.2,1
2144,1098.2,1
2239.1,1098.2,1
2439.7,1098.2,1
2358.9,1098.2,1
2315.1,1098.2,1
2235,1098.2,1
2121.1,1098.2,1
2114.4,1098.2,1
2121.1,1076.7,1
2051.4,1076.7,1
2105.8,1076.7,1
2075.5,1055.1,1
2219.4,1055.1,1
1971.5,1033.6,1
2212.6,1033.6,1
1885.2,1033.6,1
1777.8,1033.6,1
1780.8,1033.6,1
1590.6,1012.1,1
1286.7,1012.1,1
1127.7,1012.1,1
1167.1,1012.1,1
1036.4,1012.1,1
1015.2,1012.1,1
913.85,1012.1,1
1064.2,1012.1,1
1099,1012.1,1
1136.4,1012.1,1
1053.2,990.53,1
936.46,990.53,1
861.8,990.53,1
730.2,990.53,1
652.16,990.53,1
516.03,990.53,1
535.06,990.53,1
561.82,990.53,1
521.77,968.99,1
463.21,968.99,1
429.76,968.99,1
446.48,990.53,1
399.73,990.53,1
440.23,990.53,1
498.74,990.53,1
463.67,1012.1,1
228.26,1033.6,1
268.95,1012.1,1
234.43,1033.6,1
149.65,1033.6,1
50.156,1055.1,1
23.027,839.79,1
3.2319,839.79,1
0,839.79,1
15.489,839.79,1
2.8569,818.26,1
0,818.26,1
17.466,818.26,1
0,818.26,1
4.3526,818.26,1
3.7826,818.26,1
0,818.26,1
0,796.73,1
24.562,796.73,1
15.755,753.66,1
28.458,796.73,1
27.42,796.73,1
50.603,1012.1,1
112.47,753.66,1
555.73,710.6,1
900.5,689.06,1
906.53,667.53,1
1083.2,646,1
1125.2,624.46,1
1008.6,602.93,1
617.37,559.86,1
471.17,495.26,1
319.14,430.66,1
265.41,409.13,1
7.1323,344.53,1
47.195,409.13,1
62.32,559.86,1
68.678,667.53,1
65.138,409.13,1
66.033,624.46,0
67.618,624.46,0
73.134,646,0
81.311,602.93,0
79.268,624.46,0
79.175,1916.5,0
80.752,2691.7,0
78.777,387.6,0
68.177,301.46,0
58.742,624.46,0
47.518,646,0
38.88,409.13,0
32.028,387.6,0
27.605,150.73,0
25.924,236.87,0
27.54,150.73,0
24.054,107.67,0
20.166,409.13,0
16.778,86.133,0
16.352,602.93,0
13.672,107.67,0
14.412,107.67,0
32.531,1787.3,0
45.488,1830.3,0
90.705,1851.9,1
129.19,1830.3,1
182.96,5211,1
220.81,5189.5,1
309.76,5232.6,1
456.91,1787.3,1
799.41,1830.3,1
890.78,1808.8,1
1168.3,1830.3,1
1488.7,1873.4,1
1703,1894.9,1
1632.2,1916.5,1
1952.9,1916.5,1
2127.1,1959.5,1
2227.2,1981.1,1
1721,2024.1,1
1510.5,2045.7,1
1941.3,2045.7,1
1730.2,2067.2,1
1665,2067.2,1
1647.4,2088.7,1
1778.5,2110.3,1
1481.1,2110.3,1
1533.5,2110.3,1
1392.2,6309.2,1
1520.8,6309.2,1
1788.7,6309.2,1
1793.4,6309.2,1
1741.9,6287.7,1
1511.1,6287.7,1
1678.2,2110.3,1
2307.8,2088.7,1
2308.2,2088.7,1
2375.6,2088.7,1
2406.5,2088.7,1
2496.3,2067.2,1
2160.8,2045.7,1
2344.3,2024.1,1
2256.7,2045.7,1
2421,2045.7,1
2173.7,2045.7,1
2088.1,2067.2,1
2064.5,2067.2,1
1902.1,2088.7,1
2384.3,2088.7,1
2259,2067.2,1
1773.4,2045.7,1
2036,2045.7,1
1535.3,2067.2,1
1210.6,2067.2,1
1215.3,2067.2,1
998.6,2067.2,1
1041.9,2045.7,1
1726.2,2002.6,1
2551.6,1916.5,1
1604,1571.9,1
393.64,1313.5,1
37.638,1938,1
12.456,1550.4,1
118.23,646,1
1253.7,710.6,1
2338.3,710.6,1
3727.6,1227.4,1
3338.6,1205.9,1
2947.6,1184.3,1
3167.6,1162.8,1
2991.6,1119.7,1
2730.2,1098.2,1
2112.4,1098.2,1
1801.6,1076.7,1
1605.7,1098.2,1
1280.3,1076.7,1
1229,1076.7,1
1283.1,1098.2,1
1262.5,1098.2,1
1302.3,1076.7,1
1306.6,1098.2,1
1218.4,1098.2,1
1160,1098.2,1
1116.6,1076.7,1
1104,1098.2,1
1113.3,1098.2,1
1178.7,1098.2,1
1110,1076.7,1
1003.8,1076.7,1
1163.2,1076.7,1
1276.7,1076.7,1
1272.5,1076.7,1
1272.7,1076.7,1
1218.9,1076.7,1
1228.6,1076.7,1
1150,1076.7,1
1021.7,2648.6,1
940.36,2648.6,1
1176.7,1076.7,1
1375.3,1076.7,1
1353.2,1055.1,1
1088.8,1055.1,1
1107.5,2605.5,1
1162.7,1055.1,1
1122.3,1055.1,1
1082.8,1550.4,1
1000.2,1550.4,1
928.44,1033.6,1
927.78,1033.6,1
1074.5,1033.6,1
1153.1,1033.6,1
1197.7,1033.6,1
1139.8,1033.6,1
1071.1,1033.6,1
1034.1,1033.6,1
847.17,1012.1,1
821.94,1012.1,1
1041.5,1012.1,1
1020.8,1012.1,1
962.81,990.53,1
901.21,990.53,1
641.57,990.53,1
334.76,968.99,1
231.9,495.26,1
375.11,968.99,1
279.25,968.99,1
357.38,968.99,1
251.87,495.26,1
162.72,473.73,1
100.01,473.73,1
121.97,473.73,1
185.32,947.46,1
155.27,925.93,1
118.86,2648.6,1
115.79,452.2,1
0,452.2,1
23.316,473.73,1
25.468,516.8,1
25.499,646,1
28.382,646,1
31.509,624.46,1
33.345,602.93,1
49.718,904.39,1
45.72,947.46,0
41.408,904.39,0
36.451,904.39,0
32.978,925.93,0
33.743,925.93,0
30.445,925.93,0
25.93,968.99,0
24.692,925.93,0
25.369,947.46,0
22.782,925.93,0
20.037,21.533,0
18.088,21.533,0
19.207,107.67,0
18.325,236.87,0
24.304,732.13,1
0,710.6,1
15.043,710.6,1
13.572,732.13,1
9.391,732.13,1
18.01,753.66,1
40.474,753.66,1
43.622,753.66,1
44.217,753.66,1
41.128,753.66,1
29.433,753.66,1
32.077,753.66,1
35.761,753.66,1
39.199,775.2,1
30.203,775.2,1
37.893,775.2,1
60.214,775.2,1
47.296,775.2,1
40.447,775.2,1
34.542,775.2,1
20.56,775.2,1
9.8728,775.2,1
7.7427,775.2,1
14.268,775.2,1
20.996,775.2,1
27.987,775.2,1
28.703,775.2,1
27.611,775.2,1
26.954,775.2,1
11.269,775.2,1
23.046,753.66,1
36.271,796.73,1
14.909,796.73,1
28.942,796.73,1
29.509,753.66,1
25.964,775.2,1
21.943,796.73,1
21.382,796.73,1
40.216,775.2,1
63.445,753.66,1
69.212,1076.7,1
80.906,732.13,1
85.773,990.53,1
53.182,968.99,1
705.34,818.26,1
2206.7,839.79,1
3132.5,839.79,1
3139.3,818.26,1
2306.1,775.2,1
3606,753.66,1
3257.2,732.13,1
2323.5,667.53,1
1863.4,602.93,1
1090.1,559.86,1
578.26,473.73,1
174.72,409.13,1
30.587,366.06,1
81.476,796.73,1
90.012,753.66,1
83.141,775.2,1
79.301,753.66,0
90.746,775.2,0
85.557,796.73,0
89.656,1076.7,0
87.736,839.79,0
88.832,775.2,0
85.261,796.73,0
84.97,775.2,0
87.797,5081.8,0
83.243,5103.4,0
79.859,3509.9,0
68.728,2519.4,0
58.61,3445.3,0
47.377,689.06,0
34.987,775.2,0
28.731,839.79,0
23.902,753.66,0
20.967,667.53,0
20.459,21.533,0
19.091,21.533,0
16.358,21.533,0
19.643,667.53,0
33.825,21.533,0
51.521,21.533,0
51.695,4995.7,0
41.746,21.533,0
25.221,258.4,0
22.75,107.67,0
42.076,646,1
113.25,947.46,1
115.17,581.4,1
183.88,1119.7,1
662.38,1055.1,1
1471.3,1055.1,1
2788.1,1055.1,1
3984.6,1076.7,1
4581.9,1098.2,1
4728.4,1098.2,1
4529.4,1119.7,1
4621.4,1119.7,1
5108,1119.7,1
4955.5,1141.3,1
5755.3,1141.3,1
6116.8,1141.3,1
5459.9,1162.8,1
5475.9,1162.8,1
5683.6,1162.8,1
5744,1162.8,1
6120.7,1162.8,1
5696.2,1162.8,1
5496,1162.8,1
5585.9,1162.8,1
5605.3,1162.8,1
5964.3,1162.8,1
5759.6,1162.8,1
5436,1162.8,1
5331.3,1162.8,1
5578.3,1184.3,1
5997.3,1184.3,1
6020.1,1184.3,1
6363.7,1184.3,1
6142.7,1184.3,1
6422,1184.3,1
6620.3,1184.3,1
6156.6,1184.3,1
5887.3,1205.9,1
5849.3,1205.9,1
5545,1227.4,1
6328.8,1227.4,1
6380.7,1248.9,1
5849.9,1270.5,1
5977.9,1270.5,1
5545.5,1292,1
4957.1,1292,1
4539.8,1292,1
4155.2,1313.5,1
3694.3,1335.1,1
4626.4,1335.1,1
3546.5,1356.6,1
3746.8,1335.1,1
3845.1,1313.5,1
2965.2,1292,1
2338,1205.9,1
683.1,1313.5,1
309.31,1292,1
992.16,646,1
2658.8,1033.6,1
3528.7,1055.1,1
3082.2,1162.8,1
3957,1119.7,1
3901.8,1119.7,1
3082.1,1098.2,1
2529.3,1076.7,1
2642,1033.6,1
2633.5,1012.1,1
2393.9,1012.1,1
2036,1012.1,1
2012.8,1012.1,1
1994.2,1012.1,1
1967.5,1012.1,1
1847.8,1012.1,1
1715.8,1012.1,1
1701.7,1012.1,1
1594.3,1012.1,1
1502.7,1033.6,1
1728.1,1033.6,1
2058.1,1033.6,1
2248,1033.6,1
1836.5,1033.6,1
1757,1033.6,1
1879.4,1033.6,1
1933,1033.6,1
1861.3,1033.6,1
1755.9,1033.6,1
1668.6,1033.6,1
1643,1033.6,1
1645.4,1033.6,1
1605.9,1033.6,1
1670,1033.6,1
1771.6,1033.6,1
1814,1033.6,1
1352.8,1012.1,1
1225.3,1012.1,1
1316.6,1012.1,1
1377.7,1012.1,1
1246.8,990.53,1
1195.6,990.53,1
806.9,990.53,1
520.65,968.99,1
271.76,947.46,1
402.21,968.99,1
226.13,947.46,1
193.05,495.26,1
58.052,495.26,1
32.762,473.73,1
37.922,495.26,1
172.88,990.53,1
100.59,1012.1,1
144.9,990.53,1
112.38,1012.1,1
47.413,1012.1,1
29.251,1012.1,1
31.666,818.26,1
62.545,818.26,1
59.881,818.26,1
57.68,818.26,1
62.629,839.79,1
80.319,839.79,1
73.494,839.79,1
54.085,839.79,1
65.585,839.79,1
66.985,818.26,1
68.436,818.26,1
82.041,818.26,1
92.016,839.79,1
90.731,839.79,1
73.103,839.79,1
61.02,839.79,1
66.717,839.79,1
64.758,818.26,1
87.211,818.26,1
139.85,818.26,1
112.29,796.73,1
167.58,796.73,1
156.13,796.73,1
131.6,796.73,1
138.51,796.73,1
149.98,775.2,1
123.49,775.2,1
23.767,732.13,1
31.366,710.6,1
6.9741,667.53,1
25.827,624.46,1
27.014,646,1
32.599,710.6,1
28.955,624.46,1
30.561,689.06,1
40.842,646,1
45.93,689.06,1
61.63,818.26,1
48.433,775.2,1
50.849,1012.1,1
45.112,1119.7,1
63.66,1098.2,1
45.68,990.53,1
183.42,818.26,1
892.34,796.73,1
1292.2,775.2,1
1344.7,753.66,1
1329.8,732.13,1
778.51,710.6,1
855.19,667.53,1
684.69,624.46,1
607.85,581.4,1
269.9,495.26,1
163.22,452.2,1
141.71,430.66,1
12.471,387.6,1
52.238,667.53,1
49.67,430.66,1
61.774,667.53,1
62.588,667.53,0
62.518,667.53,0
64.382,667.53,0
63.702,624.46,0
63.774,689.06,0
0,21.533,0
0.23852,43.066,0
0,21.533,0
9.347,64.6,0
13.835,21.533,1
104.6,64.6,1
972.38,1012.1,1
1109.9,1076.7,1
1291.7,1098.2,1
910.99,1119.7,1
552.57,1119.7,1
891.14,1098.2,1
494.07,1076.7,1
1355.8,1076.7,1
1440.4,1055.1,1
1350.6,1033.6,1
1545,1033.6,1
1430.6,1055.1,1
2530.3,1076.7,1
1791.7,1076.7,1
1360.5,1098.2,1
844.06,1119.7,1
712.63,1119.7,1
718.2,1679.6,1
1037.5,1119.7,1
1882.8,1141.3,1
2260.1,1722.7,1
3136.7,1744.2,1
3981.7,1765.7,1
4236.8,1765.7,1
4969.4,1744.2,1
5207.9,1765.7,1
5750.4,1679.6,1
4403.5,1658.1,1
4865.3,2174.9,1
4003.4,1636.5,1
4205.9,1636.5,1
4024.1,1658.1,1
3708.5,1636.5,1
3855.1,1636.5,1
3546.1,1658.1,1
3270.7,1658.1,1
3677.8,1636.5,1
3966.6,1098.2,1
3907.9,1098.2,1
2920.4,2734.7,1
3350.2,1098.2,1
3669.7,2734.7,1
3322.6,2756.2,1
3332.7,1098.2,1
3775.6,2217.9,1
2768.4,1658.1,1
2975.8,2734.7,1
3328.1,2734.7,1
3542.2,2713.2,1
3436.7,1098.2,1
4262.9,1076.7,1
3654.1,1055.1,1
3925.6,1076.7,1
4314.4,1055.1,1
2318.5,1033.6,1
2708,1012.1,1
2756.9,990.53,1
1511.5,473.73,1
1011.5,495.26,1
934.62,1528.9,1
531.81,1571.9,1
642.71,1571.9,1
196.29,1528.9,1
96.68,86.133,0
211.5,258.4,0
102.69,107.67,0
34.974,86.133,0
83.818,215.33,0
0,107.67,0
25.868,86.133,0
4.6644,86.133,0
35.832,86.133,0
47.802,107.67,0
53.464,86.133,0
62.63,107.67,0
42.321,21.533,0
60.548,43.066,0
0,1033.6,1
413.98,990.53,1
477.91,1055.1,1
694.07,1141.3,1
1470.5,1184.3,1
1777.7,1205.9,1
1475.4,1205.9,1
1722.2,1184.3,1
1321.5,1184.3,1
1369.8,602.93,1
1256.1,602.93,1
2352.2,1744.2,1
4013.8,1744.2,1
4488,1765.7,1
4698.2,2368.7,1
5252.1,2368.7,1
6307.2,2347.1,1
6591.9,2907,1
7429.7,2885.4,1
7118.2,2261,1
7617.4,2239.5,1
8052.9,2756.2,1
7588.8,2777.8,1
6609.7,2799.3,1
6894.8,2239.5,1
7254.6,2239.5,1
7404,2239.5,1
6735.8,2239.5,1
7205,2842.4,1
7577.5,2885.4,1
7412.8,2885.4,1
7218.7,2885.4,1
6708.1,2863.9,1
6880.9,2885.4,1
6567.7,2842.4,1
6005.3,2842.4,1
6578.6,2863.9,1
6046.2,2885.4,1
6443.7,2304.1,1
6354.7,2282.5,1
5755.2,2842.4,1
6060.7,2842.4,1
6141.7,2885.4,1
5749,2304.1,1
5547.8,2304.1,1
4471.9,2304.1,1
4174.1,2863.9,1
4818.6,2842.4,1
5161.4,2820.8,1
4602.2,2799.3,1
4558.1,2799.3,1
5247.4,2756.2,1
4400.7,2734.7,1
3950,2584,1
3937.4,3036.2,1
4028.5,2971.6,1
3399,4780.4,1
3294.6,3251.5,1
2932.7,3230,1
2409.4,3208.4,1
1675.9,3143.8,1
1410.6,3143.8,1
1784.6,3143.8,1
1269.7,3122.3,1
1261.1,3122.3,1
1223.2,3165.4,1
1182.4,3165.4,1
882.78,3143.8,1
1129.6,3122.3,1
1143.8,3165.4,1
879.65,3165.4,1
948.58,3165.4,1
1149.9,3208.4,1
1364,3230,1
1037.2,3251.5,1
964.92,2799.3,1
775.02,2820.8,1
812.45,2820.8,1
858.17,4672.7,1
912.83,2842.4,1
1320.4,2885.4,1
1474.2,2907,1
1214,4306.6,1
964.07,2863.9,1
1027.5,4328.2,1
1119.8,4823.4,1
1228.8,4306.6,1
1143.2,4306.6,1
1084.4,2820.8,1
1095,2820.8,1
1062.6,2820.8,1
997.81,2799.3,1
784.73,5060.3,1
763.65,4608.1,1
657.17,4608.1,1
747.88,4608.1,1
595.82,2304.1,1
744.27,4586.6,1
724.78,4586.6,1
648.08,4586.6,1
669.87,4586.6,1
607.32,4586.6,1
735.3,3251.5,1
942.19,2842.4,1
974.13,2863.9,1
689,2863.9,1
838.89,4758.8,1
1330.9,2907,1
1135.4,2885.4,1
1085.5,4758.8,1
1294.9,2820.8,1
1174.3,2799.3,1
1029.5,2799.3,1
889.81,2734.7,1
568.11,2799.3,1
450.07,3143.8,1
500.53,3165.4,1
603.56,4522,1
591.29,4500.4,1
589.83,3079.2,1
522.95,3057.7,1
578.73,3100.8,1
394.42,3100.8,1
571.94,3122.3,1
521.87,3100.8,1
528.67,3122.3,1
484.51,3143.8,1
409.01,3143.8,1
673.4,3143.8,1
899.91,3230,1
837.14,3251.5,1
975.19,2820.8,1
1023.6,2863.9,1
944.37,2842.4,1
843.3,2799.3,1
775.82,2777.8,1
793.58,2799.3,1
859.99,2799.3,1
828.04,2799.3,1
784.03,2777.8,1
974.45,2799.3,1
1155.1,2863.9,1
1081.7,2863.9,1
1234.6,2820.8,1
1175.8,2820.8,1
1109.6,2820.8,1
1197,2820.8,1
970.79,2820.8,1
1328.8,2842.4,1
1475.1,2907,1
1614.9,2928.5,1
1159.7,2971.6,1
1752.1,2993.1,1
1725.8,3014.6,1
2107,3079.2,1
1897.9,3122.3,1
2137.2,3122.3,1
1811.9,2584,1
1749.6,2584,1
2001.1,3122.3,1
2320.6,4694.2,1
1718,3122.3,1
1761.5,2605.5,1
2531,4758.8,1
2587.8,4801.9,1
2402.8,4780.4,1
2078.8,2605.5,1
2199,2584,1
2159.3,2605.5,1
2395.6,2584,1
2186.8,2605.5,1
1864.6,2928.5,1
1676.4,2993.1,1
1680.7,3014.6,1
1545.2,2950,1
1938.3,2907,1
1691.6,2907,1
2367.2,2519.4,1
2480.4,2584,1
2093,2584,1
2062.5,2562.5,1
1287.7,2497.9,1
1339.7,2476.3,1
731.16,2196.4,1
305.78,2540.9,1
231.34,2519.4,1
239.28,2584,1
248.65,2584,1
82.675,2605.5,1
14.062,2562.5,1
16.218,2584,1
23.993,2584,1
64.89,2584,1
61.542,2497.9,0
59.743,2562.5,0
62.181,2584,0
61.319,2368.7,0
64.22,2476.3,0
59.755,2584,0
52.919,64.6,0
53.711,2519.4,0
47.798,2540.9,0
44.658,2584,0
44.613,2519.4,0
43.816,2584,0
40.714,64.6,0
37.245,43.066,0
33.058,21.533,0
30.34,64.6,0
31.487,21.533,0
29.359,21.533,0
58.37,64.6,0
46.946,1378.1,0
64.6,1076.7,1
104.6,1722.7,1
230.13,2950,1
823.8,1248.9,1
1328.1,1292,1
1167.3,1270.5,1
1382.3,1270.5,1
1481.3,3057.7,1
1910.8,3057.7,1
2009.7,3143.8,1
2674.8,2562.5,1
3408.8,2605.5,1
3882.1,2605.5,1
4766.5,2627.1,1
4974.3,2648.6,1
5081,2648.6,1
5437,2605.5,1
5032.7,2584,1
4798,2562.5,1
5366.4,2627.1,1
4578.6,2540.9,1
4792.7,2627.1,1
4222.6,2540.9,1
4265.4,3079.2,1
3901.3,2497.9,1
3382.8,4608.1,1
3302.5,2777.8,1
2619.7,2777.8,1
2864.1,2799.3,1
2549.6,4608.1,1
2326.4,4608.1,1
1981.8,4565,1
2154.3,4586.6,1
1991.5,4629.6,1
3575.4,2907,1
3015,2928.5,1
2986.3,2971.6,1
3473,3036.2,1
3288.7,3079.2,1
3344.7,2497.9,1
3323.4,2476.3,1
3212.9,3079.2,1
2898.5,3100.8,1
2760.2,2476.3,1
2463.6,3079.2,1
2538.1,3057.7,1
2541.6,3036.2,1
2605.7,2993.1,1
3159.4,2971.6,1
3025.5,2928.5,1
2714,2885.4,1
2921.6,4651.2,1
3170.6,2928.5,1
3162.6,2993.1,1
3432,3014.6,1
3737.5,3014.6,1
2896.4,2390.2,1
3184,2368.7,1
3360.9,2368.7,1
2483.6,2347.1,1
3216.5,2390.2,1
2803.2,2433.3,1
2256.8,2433.3,1
2268,2411.7,1
2440.4,2368.7,1
2439.1,2390.2,1
837.04,3036.2,1
1140.2,2411.7,1
1356.5,2433.3,1
1118.6,2390.2,1
1496.3,2390.2,1
926.66,2411.7,1
772.11,2390.2,1
1052.9,1744.2,1
1188,1744.2,1
1168.6,1744.2,1
1107.2,1744.2,1
864.27,1744.2,1
739.53,1141.3,1
953.88,2325.6,1
355.16,602.93,1
256.06,602.93,1
160.27,602.93,1
38.456,602.93,1
29.629,1744.2,1
6.7483,2325.6,1
23.741,1787.3,1
18.755,2390.2,1
30.151,1184.3,0
40.193,2390.2,0
34.712,1744.2,0
36.142,602.93,0
33.394,21.533,0
40.712,2347.1,0
38.276,1184.3,0
31.044,1162.8,0
32.781,21.533,0
28.579,64.6,0
28.384,21.533,0
26.575,21.533,0
23.207,21.533,0
64.634,1184.3,0
0,1378.1,0
143.22,1636.5,1
399.01,1141.3,1
365.86,1141.3,1
223.24,581.4,1
347.26,1119.7,1
184.26,1119.7,1
310.73,1098.2,1
172.28,1076.7,1
195.14,1076.7,1
175.3,1098.2,1
176.46,559.86,1
465.77,1076.7,1
495.33,2756.2,1
753.73,1119.7,1
683.43,2863.9,1
1028.7,2928.5,1
1063.4,4715.8,1
1005.6,4780.4,1
735.48,4845,1
924.32,624.46,1
631.5,624.46,1
409.7,3079.2,1
448.47,3079.2,1
523.64,3079.2,1
966.08,1248.9,1
1112.8,3036.2,1
1293.8,4801.9,1
1294.8,3036.2,1
1244.3,3079.2,1
