@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-5'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency_min numeric
@attribute class {0,1}

@data
89.656,1055.1,0
87.736,818.26,0
88.832,753.66,0
85.261,775.2,0
84.97,753.66,0
87.797,5060.3,0
83.243,5081.8,0
79.859,3488.4,0
68.728,2497.9,0
58.61,3423.8,0
47.377,667.53,0
34.987,753.66,0
28.731,818.26,0
23.902,732.13,0
20.967,646,0
20.459,0,0
19.091,0,0
16.358,0,0
19.643,646,0
33.825,0,0
51.521,0,0
51.695,4974.2,0
41.746,0,0
25.221,236.87,0
22.75,86.133,0
42.076,624.46,1
113.25,925.93,1
115.17,559.86,1
183.88,1098.2,1
662.38,1033.6,1
1471.3,1033.6,1
2788.1,1033.6,1
3984.6,1055.1,1
4581.9,1076.7,1
4728.4,1076.7,1
4529.4,1098.2,1
4621.4,1098.2,1
5108,1098.2,1
4955.5,1119.7,1
5755.3,1119.7,1
6116.8,1119.7,1
5459.9,1141.3,1
5475.9,1141.3,1
5683.6,1141.3,1
5744,1141.3,1
6120.7,1141.3,1
5696.2,1141.3,1
5496,1141.3,1
5585.9,1141.3,1
5605.3,1141.3,1
5964.3,1141.3,1
5759.6,1141.3,1
5436,1141.3,1
5331.3,1141.3,1
5578.3,1162.8,1
5997.3,1162.8,1
6020.1,1162.8,1
6363.7,1162.8,1
6142.7,1162.8,1
6422,1162.8,1
6620.3,1162.8,1
6156.6,1162.8,1
5887.3,1184.3,1
5849.3,1184.3,1
5545,1205.9,1
6328.8,1205.9,1
6380.7,1227.4,1
5849.9,1248.9,1
5977.9,1248.9,1
5545.5,1270.5,1
4957.1,1270.5,1
4539.8,1270.5,1
4155.2,1292,1
3694.3,1313.5,1
4626.4,1313.5,1
3546.5,1335.1,1
3746.8,1313.5,1
3845.1,1292,1
2965.2,1270.5,1
2338,1184.3,1
683.1,1292,1
309.31,1270.5,1
992.16,624.46,1
2658.8,1012.1,1
3528.7,1033.6,1
3082.2,1141.3,1
3957,1098.2,1
3901.8,1098.2,1
3082.1,1076.7,1
2529.3,1055.1,1
2642,1012.1,1
2633.5,990.53,1
2393.9,990.53,1
2036,990.53,1
2012.8,990.53,1
1994.2,990.53,1
1967.5,990.53,1
1847.8,990.53,1
1715.8,990.53,1
1701.7,990.53,1
1594.3,990.53,1
1502.7,1012.1,1
1728.1,1012.1,1
2058.1,1012.1,1
2248,1012.1,1
1836.5,1012.1,1
1757,1012.1,1
1879.4,1012.1,1
1933,1012.1,1
1861.3,1012.1,1
1755.9,1012.1,1
1668.6,1012.1,1
1643,1012.1,1
1645.4,1012.1,1
1605.9,1012.1,1
1670,1012.1,1
1771.6,1012.1,1
1814,1012.1,1
1352.8,990.53,1
1225.3,990.53,1
1316.6,990.53,1
1377.7,990.53,1
1246.8,968.99,1
1195.6,968.99,1
806.9,968.99,1
520.65,947.46,1
271.76,925.93,1
402.21,947.46,1
226.13,925.93,1
193.05,473.73,1
58.052,473.73,1
32.762,452.2,1
37.922,473.73,1
172.88,968.99,1
100.59,990.53,1
144.9,968.99,1
112.38,990.53,1
47.413,990.53,1
29.251,990.53,1
31.666,796.73,1
62.545,796.73,1
59.881,796.73,1
57.68,796.73,1
62.629,818.26,1
80.319,818.26,1
73.494,818.26,1
54.085,818.26,1
65.585,818.26,1
66.985,796.73,1
68.436,796.73,1
82.041,796.73,1
92.016,818.26,1
90.731,818.26,1
73.103,818.26,1
61.02,818.26,1
66.717,818.26,1
64.758,796.73,1
87.211,796.73,1
139.85,796.73,1
112.29,775.2,1
167.58,775.2,1
156.13,775.2,1
131.6,775.2,1
138.51,775.2,1
149.98,753.66,1
123.49,753.66,1
23.767,710.6,1
31.366,689.06,1
6.9741,646,1
25.827,602.93,1
27.014,624.46,1
32.599,689.06,1
28.955,602.93,1
30.561,667.53,1
40.842,624.46,1
45.93,667.53,1
61.63,796.73,1
48.433,753.66,1
50.849,990.53,1
45.112,1098.2,1
63.66,1076.7,1
45.68,968.99,1
183.42,796.73,1
892.34,775.2,1
1292.2,753.66,1
1344.7,732.13,1
1329.8,710.6,1
778.51,689.06,1
855.19,646,1
684.69,602.93,1
607.85,559.86,1
269.9,473.73,1
163.22,430.66,1
141.71,409.13,1
12.471,366.06,1
52.238,646,1
49.67,409.13,1
61.774,646,1
62.588,646,0
62.518,646,0
64.382,646,0
63.702,602.93,0
63.774,667.53,0
0,0,0
0.23852,21.533,0
0,0,0
9.347,43.066,0
13.835,0,1
104.6,43.066,1
972.38,990.53,1
1109.9,1055.1,1
1291.7,1076.7,1
910.99,1098.2,1
552.57,1098.2,1
891.14,1076.7,1
494.07,1055.1,1
1355.8,1055.1,1
1440.4,1033.6,1
1350.6,1012.1,1
1545,1012.1,1
1430.6,1033.6,1
2530.3,1055.1,1
1791.7,1055.1,1
1360.5,1076.7,1
844.06,1098.2,1
712.63,1098.2,1
718.2,1658.1,1
1037.5,1098.2,1
1882.8,1119.7,1
2260.1,1701.1,1
3136.7,1722.7,1
3981.7,1744.2,1
4236.8,1744.2,1
4969.4,1722.7,1
5207.9,1744.2,1
5750.4,1658.1,1
4403.5,1636.5,1
4865.3,2153.3,1
4003.4,1615,1
4205.9,1615,1
4024.1,1636.5,1
3708.5,1615,1
3855.1,1615,1
3546.1,1636.5,1
3270.7,1636.5,1
3677.8,1615,1
3966.6,1076.7,1
3907.9,1076.7,1
2920.4,2713.2,1
3350.2,1076.7,1
3669.7,2713.2,1
3322.6,2734.7,1
3332.7,1076.7,1
3775.6,2196.4,1
2768.4,1636.5,1
2975.8,2713.2,1
3328.1,2713.2,1
3542.2,2691.7,1
3436.7,1076.7,1
4262.9,1055.1,1
3654.1,1033.6,1
3925.6,1055.1,1
4314.4,1033.6,1
2318.5,1012.1,1
2708,990.53,1
2756.9,968.99,1
1511.5,452.2,1
1011.5,473.73,1
934.62,1507.3,1
531.81,1550.4,1
642.71,1550.4,1
196.29,1507.3,1
96.68,64.6,0
211.5,236.87,0
102.69,86.133,0
34.974,64.6,0
83.818,193.8,0
0,86.133,0
25.868,64.6,0
4.6644,64.6,0
35.832,64.6,0
47.802,86.133,0
53.464,64.6,0
62.63,86.133,0
42.321,0,0
60.548,21.533,0
0,1012.1,1
413.98,968.99,1
477.91,1033.6,1
694.07,1119.7,1
1470.5,1162.8,1
1777.7,1184.3,1
1475.4,1184.3,1
1722.2,1162.8,1
1321.5,1162.8,1
1369.8,581.4,1
1256.1,581.4,1
2352.2,1722.7,1
4013.8,1722.7,1
4488,1744.2,1
4698.2,2347.1,1
5252.1,2347.1,1
6307.2,2325.6,1
6591.9,2885.4,1
7429.7,2863.9,1
7118.2,2239.5,1
7617.4,2217.9,1
8052.9,2734.7,1
7588.8,2756.2,1
6609.7,2777.8,1
6894.8,2217.9,1
7254.6,2217.9,1
7404,2217.9,1
6735.8,2217.9,1
7205,2820.8,1
7577.5,2863.9,1
7412.8,2863.9,1
7218.7,2863.9,1
6708.1,2842.4,1
6880.9,2863.9,1
6567.7,2820.8,1
6005.3,2820.8,1
6578.6,2842.4,1
6046.2,2863.9,1
6443.7,2282.5,1
6354.7,2261,1
5755.2,2820.8,1
6060.7,2820.8,1
6141.7,2863.9,1
5749,2282.5,1
5547.8,2282.5,1
4471.9,2282.5,1
4174.1,2842.4,1
4818.6,2820.8,1
5161.4,2799.3,1
4602.2,2777.8,1
4558.1,2777.8,1
5247.4,2734.7,1
4400.7,2713.2,1
3950,2562.5,1
3937.4,3014.6,1
4028.5,2950,1
3399,4758.8,1
3294.6,3230,1
2932.7,3208.4,1
2409.4,3186.9,1
1675.9,3122.3,1
1410.6,3122.3,1
1784.6,3122.3,1
1269.7,3100.8,1
1261.1,3100.8,1
1223.2,3143.8,1
1182.4,3143.8,1
882.78,3122.3,1
1129.6,3100.8,1
1143.8,3143.8,1
879.65,3143.8,1
948.58,3143.8,1
1149.9,3186.9,1
1364,3208.4,1
1037.2,3230,1
964.92,2777.8,1
775.02,2799.3,1
812.45,2799.3,1
858.17,4651.2,1
912.83,2820.8,1
1320.4,2863.9,1
1474.2,2885.4,1
1214,4285.1,1
964.07,2842.4,1
1027.5,4306.6,1
1119.8,4801.9,1
1228.8,4285.1,1
1143.2,4285.1,1
1084.4,2799.3,1
1095,2799.3,1
1062.6,2799.3,1
997.81,2777.8,1
784.73,5038.8,1
763.65,4586.6,1
657.17,4586.6,1
747.88,4586.6,1
595.82,2282.5,1
744.27,4565,1
724.78,4565,1
648.08,4565,1
669.87,4565,1
607.32,4565,1
735.3,3230,1
942.19,2820.8,1
974.13,2842.4,1
689,2842.4,1
838.89,4737.3,1
1330.9,2885.4,1
1135.4,2863.9,1
1085.5,4737.3,1
1294.9,2799.3,1
1174.3,2777.8,1
1029.5,2777.8,1
889.81,2713.2,1
568.11,2777.8,1
450.07,3122.3,1
500.53,3143.8,1
603.56,4500.4,1
591.29,4478.9,1
589.83,3057.7,1
522.95,3036.2,1
578.73,3079.2,1
394.42,3079.2,1
571.94,3100.8,1
521.87,3079.2,1
528.67,3100.8,1
484.51,3122.3,1
409.01,3122.3,1
673.4,3122.3,1
899.91,3208.4,1
837.14,3230,1
975.19,2799.3,1
1023.6,2842.4,1
944.37,2820.8,1
843.3,2777.8,1
775.82,2756.2,1
793.58,2777.8,1
859.99,2777.8,1
828.04,2777.8,1
784.03,2756.2,1
974.45,2777.8,1
1155.1,2842.4,1
1081.7,2842.4,1
1234.6,2799.3,1
1175.8,2799.3,1
1109.6,2799.3,1
1197,2799.3,1
970.79,2799.3,1
1328.8,2820.8,1
1475.1,2885.4,1
1614.9,2907,1
1159.7,2950,1
1752.1,2971.6,1
1725.8,2993.1,1
2107,3057.7,1
1897.9,3100.8,1
2137.2,3100.8,1
1811.9,2562.5,1
1749.6,2562.5,1
2001.1,3100.8,1
2320.6,4672.7,1
1718,3100.8,1
1761.5,2584,1
2531,4737.3,1
2587.8,4780.4,1
2402.8,4758.8,1
2078.8,2584,1
2199,2562.5,1
2159.3,2584,1
2395.6,2562.5,1
2186.8,2584,1
1864.6,2907,1
1676.4,2971.6,1
1680.7,2993.1,1
1545.2,2928.5,1
1938.3,2885.4,1
1691.6,2885.4,1
2367.2,2497.9,1
2480.4,2562.5,1
2093,2562.5,1
2062.5,2540.9,1
1287.7,2476.3,1
1339.7,2454.8,1
731.16,2174.9,1
305.78,2519.4,1
231.34,2497.9,1
239.28,2562.5,1
248.65,2562.5,1
82.675,2584,1
14.062,2540.9,1
16.218,2562.5,1
23.993,2562.5,1
64.89,2562.5,1
61.542,2476.3,0
59.743,2540.9,0
62.181,2562.5,0
61.319,2347.1,0
64.22,2454.8,0
59.755,2562.5,0
52.919,43.066,0
53.711,2497.9,0
47.798,2519.4,0
44.658,2562.5,0
44.613,2497.9,0
43.816,2562.5,0
40.714,43.066,0
37.245,21.533,0
33.058,0,0
30.34,43.066,0
31.487,0,0
29.359,0,0
58.37,43.066,0
46.946,1356.6,0
64.6,1055.1,1
104.6,1701.1,1
230.13,2928.5,1
823.8,1227.4,1
1328.1,1270.5,1
1167.3,1248.9,1
1382.3,1248.9,1
1481.3,3036.2,1
1910.8,3036.2,1
2009.7,3122.3,1
2674.8,2540.9,1
3408.8,2584,1
3882.1,2584,1
4766.5,2605.5,1
4974.3,2627.1,1
5081,2627.1,1
5437,2584,1
5032.7,2562.5,1
4798,2540.9,1
5366.4,2605.5,1
4578.6,2519.4,1
4792.7,2605.5,1
4222.6,2519.4,1
4265.4,3057.7,1
3901.3,2476.3,1
3382.8,4586.6,1
3302.5,2756.2,1
2619.7,2756.2,1
2864.1,2777.8,1
2549.6,4586.6,1
2326.4,4586.6,1
1981.8,4543.5,1
2154.3,4565,1
1991.5,4608.1,1
3575.4,2885.4,1
3015,2907,1
2986.3,2950,1
3473,3014.6,1
3288.7,3057.7,1
3344.7,2476.3,1
3323.4,2454.8,1
3212.9,3057.7,1
2898.5,3079.2,1
2760.2,2454.8,1
2463.6,3057.7,1
2538.1,3036.2,1
2541.6,3014.6,1
2605.7,2971.6,1
3159.4,2950,1
3025.5,2907,1
2714,2863.9,1
2921.6,4629.6,1
3170.6,2907,1
3162.6,2971.6,1
3432,2993.1,1
3737.5,2993.1,1
2896.4,2368.7,1
3184,2347.1,1
3360.9,2347.1,1
2483.6,2325.6,1
3216.5,2368.7,1
2803.2,2411.7,1
2256.8,2411.7,1
2268,2390.2,1
2440.4,2347.1,1
2439.1,2368.7,1
837.04,3014.6,1
1140.2,2390.2,1
1356.5,2411.7,1
1118.6,2368.7,1
1496.3,2368.7,1
926.66,2390.2,1
772.11,2368.7,1
1052.9,1722.7,1
1188,1722.7,1
1168.6,1722.7,1
1107.2,1722.7,1
864.27,1722.7,1
739.53,1119.7,1
953.88,2304.1,1
355.16,581.4,1
256.06,581.4,1
160.27,581.4,1
38.456,581.4,1
29.629,1722.7,1
6.7483,2304.1,1
23.741,1765.7,1
18.755,2368.7,1
30.151,1162.8,0
40.193,2368.7,0
34.712,1722.7,0
36.142,581.4,0
33.394,0,0
40.712,2325.6,0
38.276,1162.8,0
31.044,1141.3,0
32.781,0,0
28.579,43.066,0
28.384,0,0
26.575,0,0
23.207,0,0
64.634,1162.8,0
0,1356.6,0
143.22,1615,1
399.01,1119.7,1
365.86,1119.7,1
223.24,559.86,1
347.26,1098.2,1
184.26,1098.2,1
310.73,1076.7,1
172.28,1055.1,1
195.14,1055.1,1
175.3,1076.7,1
176.46,538.33,1
465.77,1055.1,1
495.33,2734.7,1
753.73,1098.2,1
683.43,2842.4,1
1028.7,2907,1
1063.4,4694.2,1
1005.6,4758.8,1
735.48,4823.4,1
924.32,602.93,1
631.5,602.93,1
409.7,3057.7,1
448.47,3057.7,1
523.64,3057.7,1
966.08,1227.4,1
1112.8,3014.6,1
1293.8,4780.4,1
1294.8,3014.6,1
1244.3,3057.7,1
1536.6,2476.3,1
1452.9,1248.9,1
1648.2,1248.9,1
1470.1,1292,1
1661.6,1292,1
1198.2,2928.5,1
926.88,1162.8,1
992.3,1162.8,1
953.34,1162.8,1
1120.1,581.4,1
514.88,581.4,1
363.72,581.4,1
161.4,581.4,1
160.85,581.4,1
107.92,581.4,1
36.139,581.4,1
23.678,602.93,1
33.543,1162.8,1
20.332,1162.8,1
38.594,1184.3,1
61.827,0,1
47.972,1162.8,0
42.105,1162.8,0
44.371,1205.9,0
55.687,1141.3,0
53.236,0,0
46.111,1162.8,0
55.23,0,0
44.808,1313.5,1
141.16,1313.5,1
176.1,1033.6,1
396.22,1141.3,1
581.1,1162.8,1
407.15,1162.8,1
493.34,1141.3,1
492.45,1162.8,1
243.63,1119.7,1
343.76,1141.3,1
517.4,1119.7,1
532.08,1162.8,1
498.14,1162.8,1
410.94,1184.3,1
482.32,1076.7,1
626.42,2885.4,1
796.98,1162.8,1
811.37,581.4,1
1221.7,581.4,1
1345.9,1313.5,1
945.72,581.4,1
1435.7,581.4,1
1163.5,1292,1
1184.4,1292,1
1070.6,1184.3,1
1387.2,1313.5,1
1666.7,1292,1
1296,1270.5,1
504.83,1227.4,1
571.99,2885.4,1
464.06,1162.8,1
417.6,1292,1
303.56,602.93,1
207.95,581.4,1
66.524,1141.3,1
224.39,581.4,1
105.82,581.4,1
36.819,581.4,1
1.4586,1184.3,1
23.678,602.93,1
43.546,581.4,1
43.946,581.4,0
37.534,1162.8,0
30.116,1162.8,0
40.725,581.4,0
26.891,1184.3,0
33.67,581.4,0
36.162,581.4,0
43.043,1313.5,0
57.438,1292,1
162,1292,1
591.5,1055.1,1
598.99,1184.3,1
1647.9,1270.5,1
2197.9,1292,1
2500.6,1292,1
2073.9,1292,1
1383.9,1248.9,1
1341.1,1162.8,1
1721.7,1162.8,1
1806.8,1141.3,1
1218.8,1184.3,1
1598.4,1248.9,1
1456.5,1227.4,1
1367.2,1227.4,1
1458,1830.3,1
1804.7,2411.7,1
2086,2411.7,1
2483,2325.6,1
3392.3,2777.8,1
3544,2691.7,1
2386,2584,1
2018.1,2540.9,1
1587.7,4565,1
1661.8,4565,1
1753.2,2562.5,1
1590.4,2519.4,1
1163,2950,1
1167.9,4349.7,1
1257.8,2885.4,1
1202.1,2820.8,1
1317.4,2734.7,1
904.85,2691.7,1
787.44,3122.3,1
894.88,3079.2,1
908.55,3079.2,1
982.79,3057.7,1
893.16,3079.2,1
824.48,3079.2,1
838.35,3100.8,1
933.23,3079.2,1
819.78,3014.6,1
742.49,3014.6,1
775.88,3036.2,1
738.76,3014.6,1
718.45,2950,1
643.15,2950,1
441.65,3337.6,1
443.69,3337.6,1
414.16,3316.1,1
421.24,3316.1,1
424.65,3294.6,1
486.73,3294.6,1
536.27,3316.1,1
421.84,3294.6,1
477.67,3337.6,1
640.65,2971.6,1
660.27,3014.6,1
649.21,2993.1,1
643.5,4651.2,1
687.45,2971.6,1
579.6,4608.1,1
522.5,3337.6,1
461.58,3316.1,1
347.77,3316.1,1
466.36,3316.1,1
527.59,3316.1,1
572.98,4629.6,1
601.38,2971.6,1
587.3,3014.6,1
657.31,2993.1,1
433.91,3014.6,1
459.85,3036.2,1
392.53,3014.6,1
490.61,3014.6,1
707.68,3036.2,1
815.08,3014.6,1
658.4,2993.1,1
516.61,5103.4,1
610.26,5124.9,1
816.86,2993.1,1
661.14,5103.4,1
615.71,5038.8,1
561.47,5038.8,1
592.88,2950,1
558.3,2950,1
619.71,2950,1
580.12,2971.6,1
627.43,2993.1,1
865.06,2993.1,1
447.78,5103.4,1
420.28,2993.1,1
680.48,2605.5,1
984.8,2627.1,1
961.05,2605.5,1
706.79,3014.6,1
847.28,3036.2,1
809.15,2627.1,1
1223.3,2627.1,1
960.48,2627.1,1
1183.4,3036.2,1
998.98,2627.1,1
1251.7,2713.2,1
1003.7,2670.1,1
652.56,2670.1,1
931.09,2691.7,1
1279.7,2713.2,1
1513.6,2713.2,1
1911.3,2756.2,1
1738.7,2777.8,1
1786.6,2777.8,1
1618,2713.2,1
1209.1,2691.7,1
1357.4,2713.2,1
1620.8,2734.7,1
2132.2,2799.3,1
2445.6,2777.8,1
1843,2777.8,1
2634.9,2842.4,1
2783.6,2863.9,1
2458.4,2863.9,1
3150,2820.8,1
2709.1,2799.3,1
3074.2,2863.9,1
2310.4,2885.4,1
3076.5,2820.8,1
2770.1,2799.3,1
2556.9,2820.8,1
2328.4,2863.9,1
1838.2,5297.2,1
2157.4,2842.4,1
2967.7,2863.9,1
1780.5,1938,1
1620.8,1959.5,1
2417.7,2863.9,1
2249.3,2842.4,1
2334.8,2842.4,1
2302.6,2863.9,1
2367.3,2863.9,1
2018.6,2907,1
2001,2907,1
1801.5,2907,1
1520.6,2907,1
2038,2907,1
1697.3,2907,1
1620.4,2907,1
1718.1,2950,1
1698.5,2928.5,1
1144.7,4349.7,1
1319.5,2907,1
1910.2,5038.8,1
1876.4,5060.3,1
2017.5,2562.5,1
3655.9,2605.5,1
4288.6,2670.1,1
4369.5,2713.2,1
3520.7,2734.7,1
3342.6,2648.6,1
2875,2605.5,1
2781.1,2627.1,1
2865.9,2174.9,1
2977.7,2196.4,1
1992.4,2174.9,1
585.58,2196.4,1
278.98,2088.7,1
328.81,2174.9,1
180.83,2648.6,1
137.53,2174.9,1
104.9,2196.4,1
80.246,2196.4,1
67.975,2174.9,1
0,2174.9,0
4.4982,2174.9,0
8.1215,2153.3,0
51.518,2174.9,0
40.688,2174.9,0
55.077,2196.4,0
59.967,2110.3,0
50.716,2734.7,0
53.734,2174.9,0
47.335,2174.9,0
47.828,2196.4,0
28.274,2174.9,0
0,0,0
0.48343,21.533,0
0,0,0
8.9214,43.066,0
13.564,0,1
104.9,43.066,1
972.39,990.53,1
1110.2,1055.1,1
1291.7,1076.7,1
910.69,1098.2,1
551.4,1098.2,1
890.69,1076.7,1
493.61,1055.1,1
1355.7,1055.1,1
1440.2,1033.6,1
1352.7,1012.1,1
1546.7,1012.1,1
1432.7,1033.6,1
2530.2,1055.1,1
1791.5,1055.1,1
1364.8,1076.7,1
842.17,1098.2,1
711.62,1098.2,1
718.46,1658.1,1
1038,1098.2,1
1882.4,1119.7,1
2260.5,1701.1,1
3136.7,1722.7,1
3981,1744.2,1
4236.3,1744.2,1
4969.9,1722.7,1
5207.6,1744.2,1
5750.1,1658.1,1
4404.3,1636.5,1
4865.1,2153.3,1
4002.6,1615,1
4205,1615,1
4024.7,1636.5,1
3708.5,1615,1
3854.6,1615,1
3548,1636.5,1
3269.4,1636.5,1
3677,1615,1
3968.4,1076.7,1
3907.6,1076.7,1
2920.8,2713.2,1
3350.8,1076.7,1
3669.7,2713.2,1
3322.9,2734.7,1
3331.6,1076.7,1
3775.3,2196.4,1
2767.8,1636.5,1
2975.4,2713.2,1
3328.6,2713.2,1
3543.6,2691.7,1
3437,1076.7,1
4261.5,1055.1,1
3653.7,1033.6,1
3925.2,1055.1,1
4314.5,1033.6,1
2318,1012.1,1
2708.1,990.53,1
2757.7,968.99,1
1511.2,452.2,1
1010.3,473.73,1
934.53,1507.3,1
531.95,1550.4,1
645.27,1550.4,1
197.95,1507.3,1
92.507,64.6,0
212.14,236.87,0
106.12,86.133,0
32.588,64.6,0
82.057,193.8,0
0,86.133,0
30.897,64.6,0
7.8971,64.6,0
40.911,64.6,0
51.286,86.133,0
57.757,64.6,0
65.63,86.133,0
44.024,0,0
62.854,21.533,0
0,1012.1,1
414.4,968.99,1
478.91,1033.6,1
693.92,1119.7,1
1470.8,1162.8,1
1778.6,1184.3,1
1475.1,1184.3,1
1723,1162.8,1
1321.1,1162.8,1
1371,581.4,1
1256.5,581.4,1
2352.1,1722.7,1
4013.7,1722.7,1
4488.1,1744.2,1
4698.6,2347.1,1
5252.1,2347.1,1
6306.7,2325.6,1
6591.9,2885.4,1
7429.2,2863.9,1
7120.5,2239.5,1
7618.4,2217.9,1
8053.5,2734.7,1
7591,2756.2,1
6609.7,2777.8,1
6895.1,2217.9,1
7254.8,2217.9,1
7403.6,2217.9,1
6737.4,2217.9,1
7204.9,2820.8,1
7578.6,2863.9,1
7413.5,2863.9,1
7219.2,2863.9,1
6709.3,2842.4,1
6881.5,2863.9,1
6567.6,2820.8,1
6006.1,2820.8,1
6579.4,2842.4,1
6047.4,2863.9,1
6445.5,2282.5,1
6354.9,2261,1
5755.1,2820.8,1
6061.9,2820.8,1
6141.6,2863.9,1
5750.7,2282.5,1
5548,2282.5,1
4471.8,2282.5,1
4175.5,2842.4,1
4819,2820.8,1
5161.6,2799.3,1
4603.9,2777.8,1
4558.7,2777.8,1
5247.2,2734.7,1
4399.8,2713.2,1
3950.5,2562.5,1
3937.9,3014.6,1
4028.7,2950,1
3399.6,4758.8,1
3295.5,3230,1
2933.8,3208.4,1
2409,3186.9,1
1676.4,3122.3,1
1411.6,3122.3,1
1785.1,3122.3,1
1269.9,3100.8,1
1261.6,3100.8,1
1223.4,3143.8,1
1182.6,3143.8,1
883.43,3122.3,1
1130.5,3100.8,1
1144.5,3143.8,1
880.22,3143.8,1
949.3,3143.8,1
1150.8,3186.9,1
1365,3208.4,1
1037.9,3230,1
966.19,2777.8,1
775.98,2799.3,1
813.31,2799.3,1
858.85,4651.2,1
913.84,2820.8,1
1319.7,2863.9,1
1476.7,2885.4,1
1213.9,4285.1,1
964.84,2842.4,1
1027.4,4306.6,1
1121,4801.9,1
1234.9,4285.1,1
1145.7,4285.1,1
1084.2,2799.3,1
1101.2,2799.3,1
1065.7,2799.3,1
1002.3,2777.8,1
788.79,5038.8,1
765.24,4586.6,1
658.46,4586.6,1
753.27,4586.6,1
598.34,2282.5,1
747.67,4565,1
727.81,4565,1
649.63,4565,1
672.53,4565,1
608.35,4565,1
736.71,3230,1
943.09,2820.8,1
976.56,2842.4,1
691.75,2842.4,1
840.59,4737.3,1
1330.2,2885.4,1
1136.4,2863.9,1
1087.4,4737.3,1
1295.3,2799.3,1
1177,2777.8,1
1030.2,2777.8,1
890.82,2713.2,1
570.01,2777.8,1
451.4,3122.3,1
501.84,3143.8,1
605.07,4500.4,1
591.7,4478.9,1
590.59,3057.7,1
523.35,3036.2,1
578.86,3079.2,1
394.9,3079.2,1
572.44,3100.8,1
522.88,3079.2,1
529.33,3100.8,1
484.73,3122.3,1
409.53,3122.3,1
674.02,3122.3,1
900.6,3208.4,1
838.45,3230,1
975.51,2799.3,1
1024,2842.4,1
944.93,2820.8,1
844.22,2777.8,1
776.5,2756.2,1
794.42,2777.8,1
859.93,2777.8,1
828.74,2777.8,1
784.82,2756.2,1
975.57,2777.8,1
1155.4,2842.4,1
1081.8,2842.4,1
1235.1,2799.3,1
1176.5,2799.3,1
1109.7,2799.3,1
1197.7,2799.3,1
971.79,2799.3,1
1329.6,2820.8,1
1475,2885.4,1
1615.3,2907,1
1160.4,2950,1
1752.5,2971.6,1
1726.9,2993.1,1
2107.7,3057.7,1
1899.3,3100.8,1
2137.7,3100.8,1
1812.8,2562.5,1
1750.8,2562.5,1
2001.9,3100.8,1
2321.7,4672.7,1
1719.5,3100.8,1
1762.4,2584,1
2532.6,4737.3,1
2588.8,4780.4,1
2402.8,4758.8,1
2080.8,2584,1
2200,2562.5,1
2160.4,2584,1
2395.8,2562.5,1
2187.8,2584,1
1866.2,2907,1
1677.9,2971.6,1
1680.5,2993.1,1
1546.3,2928.5,1
1938.7,2885.4,1
1692,2885.4,1
2367.7,2497.9,1
2482,2562.5,1
2094.7,2562.5,1
2066.4,2540.9,1
1290.9,2476.3,1
1341.9,2454.8,1
730.36,2174.9,1
305.24,2519.4,1
232.32,2497.9,1
240.52,2562.5,1
248.53,2562.5,1
82.664,2584,1
14.367,2540.9,1
16.004,2562.5,1
23.937,2562.5,1
65.656,2562.5,1
61.337,2476.3,0
60.177,2540.9,0
61.861,2562.5,0
60.227,2347.1,0
63.255,2454.8,0
58.975,2562.5,0
52.366,2497.9,0
52.504,2497.9,0
47.957,2519.4,0
44.706,0,0
43.509,2497.9,0
42.477,2562.5,0
39.345,43.066,0
36.741,43.066,0
31.895,0,0
30.485,43.066,0
31.203,0,0
28.661,21.533,0
58.312,43.066,0
47.644,1356.6,0
64.613,1055.1,1
105.21,1701.1,1
230.67,2928.5,1
824.23,1227.4,1
1328.5,1270.5,1
1168,1248.9,1
1383.1,1248.9,1
1481.4,3036.2,1
1911.6,3036.2,1
2009.7,3122.3,1
2675.5,2540.9,1
3409.2,2584,1
3883.5,2584,1
4767.6,2605.5,1
4974.4,2627.1,1
5082.5,2627.1,1
5437.4,2584,1
5033.3,2562.5,1
4799.4,2540.9,1
5366.2,2605.5,1
4578.8,2519.4,1
4793.1,2605.5,1
4223.9,2519.4,1
4266.5,3057.7,1
3901.4,2476.3,1
3383,4586.6,1
3303.5,2756.2,1
2619.9,2756.2,1
2864.1,2777.8,1
2549.7,4586.6,1
2327,4586.6,1
1982.2,4543.5,1
2154.9,4565,1
1991.6,4608.1,1
3575.8,2885.4,1
3015.5,2907,1
2986.2,2950,1
3473.1,3014.6,1
3289.3,3057.7,1
3345.5,2476.3,1
3324.2,2454.8,1
3213.1,3057.7,1
2898.5,3079.2,1
2760,2454.8,1
2463.7,3057.7,1
2538.8,3036.2,1
2542.5,3014.6,1
2606.2,2971.6,1
3159.2,2950,1
3024.9,2907,1
2714.5,2863.9,1
2922.1,4629.6,1
3170.4,2907,1
3163,2971.6,1
3431.9,2993.1,1
3738.5,2993.1,1
2896.9,2368.7,1
3182.5,2347.1,1
3361.7,2347.1,1
2484.6,2325.6,1
3216.6,2368.7,1
2803.2,2411.7,1
2257.7,2411.7,1
2268.8,2390.2,1
2440,2347.1,1
2440.2,2368.7,1
836.95,3014.6,1
1140.9,2390.2,1
1356.7,2411.7,1
1118.9,2368.7,1
1497.1,2368.7,1
926.64,2390.2,1
772.62,2368.7,1
1054,1722.7,1
