@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3'

@attribute energy_min numeric
@attribute zeroCrossingRate_min numeric
@attribute class {0,1}

@data
0.1683,-0.029946,1
0.17124,-0.022686,1
0.17083,-0.013612,1
0.16343,-0.011797,1
0.17916,-0.019056,1
0.21803,-0.025408,1
0.19617,-0.029946,1
0.12556,-0.058076,1
0.097686,-0.079855,1
0.099503,-0.061706,1
0.080817,-0.063521,1
0.045187,-0.098004,1
0.056634,-0.12432,1
0.08421,-0.12976,1
0.067944,-0.1216,1
0.056548,-0.1216,1
0.048773,-0.1225,1
0.036732,-0.1225,1
0.049891,-0.13158,0
0.037234,-0.12976,0
0.027715,-0.12432,0
0.015689,-0.12704,0
0.014986,-0.1216,0
0.042479,-0.12432,0
0.042319,-0.13339,0
0.027753,-0.1343,0
0.025358,-0.12976,0
0.049265,-0.12341,0
0.072148,-0.12341,0
0.07459,-0.12886,0
0.055233,-0.12976,0
0.031572,-0.12341,0
0.029784,-0.11797,0
0.023338,-0.1225,0
0.01736,-0.11162,0
0.037346,-0.046279,1
0.067182,0,1
0.082987,-0.001815,1
0.08674,-0.027223,1
0.088105,-0.048094,1
0.090652,-0.066243,1
0.12245,-0.08167,1
0.15413,-0.064428,1
0.17694,-0.041742,1
0.18856,-0.043557,1
0.2003,-0.040835,1
0.2208,-0.038113,1
0.22589,-0.03176,1
0.23362,-0.023593,1
0.24753,-0.033575,1
0.24503,-0.038113,1
0.22535,-0.028131,1
0.19754,-0.030853,1
0.1704,-0.047187,1
0.15601,-0.049909,1
0.13102,-0.03176,1
0.10894,-0.029946,1
0.10896,-0.03539,1
0.11493,-0.023593,1
0.13223,-0.013612,1
0.14584,-0.022686,1
0.14329,-0.036298,1
0.1424,-0.049909,1
0.15462,-0.061706,1
0.16904,-0.055354,1
0.18855,-0.049909,1
0.20079,-0.052632,1
0.1947,-0.063521,1
0.18635,-0.066243,1
0.20037,-0.055354,1
0.21333,-0.056261,1
0.20265,-0.061706,1
0.1816,-0.075318,1
0.13226,-0.086207,1
0.088243,-0.079855,1
0.086027,-0.069873,1
0.10605,-0.068058,1
0.10495,-0.067151,1
0.060293,-0.07804,1
0.021412,-0.10617,1
0.002107,-0.1225,1
0.00913,-0.13067,1
0.014482,-0.13612,1
0.017964,-0.1216,1
0.010593,-0.098004,1
0.013143,-0.10254,1
0.014296,-0.11797,1
0,-0.1098,1
0.008106,-0.11434,0
0.018294,-0.1343,0
0.028806,-0.14519,0
0.029364,-0.14065,0
0.009951,-0.13975,0
0.018832,-0.14701,0
0.023866,-0.13702,0
0.026003,-0.12976,0
0.028745,-0.13521,0
0.00869,-0.1225,0
0.007087,-0.12523,0
0.00944,-0.13884,0
0.007874,-0.14156,0
0.022834,-0.12976,1
0.033515,-0.085299,1
0.053198,-0.056261,1
0.074167,-0.07441,1
0.076133,-0.098911,1
0.073245,-0.098911,1
0.069065,-0.095281,1
0.06352,-0.097096,1
0.066558,-0.086207,1
0.072124,-0.068966,1
0.081682,-0.076225,1
0.08722,-0.07441,1
0.10017,-0.065336,1
0.13668,-0.054446,1
0.17542,-0.032668,1
0.2231,-0.034483,1
0.24259,-0.046279,1
0.22814,-0.043557,1
0.20018,-0.049909,1
0.14907,-0.038113,1
0.10915,-0.011797,1
0.10914,-0.010889,1
0.13255,-0.017241,1
0.17115,-0.024501,1
0.21039,-0.045372,1
0.23503,-0.046279,1
0.25348,-0.045372,1
0.26807,-0.049909,1
0.2713,-0.029946,1
0.2225,-0.027223,1
0.16348,-0.03176,1
0.19543,-0.032668,1
0.23392,-0.044465,1
0.22956,-0.047187,1
0.18835,-0.051724,1
0.13889,-0.072595,1
0.11406,-0.07441,1
0.10022,-0.064428,1
0.082107,-0.080762,1
0.054623,-0.11162,1
0.015876,-0.12523,1
0,-0.12704,1
0,-0.11887,1
0.01302,-0.11071,1
0.037525,-0.12976,1
0.03313,-0.13975,1
0.018968,-0.13339,0
0.023618,-0.13793,0
0.017755,-0.13975,0
0.006777,-0.13249,0
0,-0.12704,0
0.002259,-0.13158,0
0.022417,-0.14338,0
0.039211,-0.1461,0
0.031845,-0.14338,0
0.016176,-0.13521,0
0.023983,-0.13612,0
0.028185,-0.1461,0
0.015322,-0.14247,0
0.004837,-0.13249,1
0.011832,-0.13249,1
0.063854,-0.12976,1
0.12502,-0.1225,1
0.12308,-0.099819,1
0.079205,-0.061706,1
0.093758,-0.073503,1
0.13946,-0.11162,1
0.14359,-0.10708,1
0.11046,-0.07804,1
0.089246,-0.064428,1
0.099801,-0.063521,1
0.13194,-0.061706,1
0.16622,-0.058076,1
0.19578,-0.049909,1
0.22554,-0.041742,1
0.24081,-0.03902,1
0.25474,-0.03902,1
0.24468,-0.049002,1
0.20495,-0.043557,1
0.16991,-0.03176,1
0.14383,-0.025408,1
0.1352,-0.021779,1
0.13151,-0.019964,1
0.15737,-0.027223,1
0.16904,-0.017241,1
0.15776,-0.00726,1
0.18206,-0.011797,1
0.20931,-0.014519,1
0.20948,-0.019964,1
0.19221,-0.025408,1
0.17632,-0.028131,1
0.17006,-0.029038,1
0.15979,-0.032668,1
0.1626,-0.043557,1
0.16458,-0.043557,1
0.16667,-0.038113,1
0.17662,-0.043557,1
0.17378,-0.055354,1
0.15161,-0.062613,1
0.12194,-0.07078,1
0.099641,-0.083485,1
0.094196,-0.075318,1
0.089067,-0.064428,1
0.063531,-0.087114,1
0.043882,-0.12523,1
0.036554,-0.1343,1
0.029688,-0.12523,1
0.022447,-0.11343,1
0.020538,-0.10799,1
0.041917,-0.11525,1
0.041492,-0.13067,0
0.02342,-0.13793,0
0.041241,-0.14428,0
0.042076,-0.14519,0
0.036905,-0.14338,0
0.037539,-0.14156,0
0.023019,-0.14065,0
0.023414,-0.13793,0
0.018139,-0.11706,0
0.005333,-0.11797,0
0.01427,-0.13612,0
0.031823,-0.14519,0
0.037989,-0.1461,0
0.038583,-0.13612,0
0.041084,-0.12341,0
0.051202,-0.084392,1
0.073854,-0.044465,1
0.090145,-0.037205,1
0.092331,-0.055354,1
0.082085,-0.07441,1
0.08029,-0.080762,1
0.077649,-0.071688,1
0.081758,-0.063521,1
0.10273,-0.057169,1
0.12426,-0.048094,1
0.15603,-0.053539,1
0.1697,-0.054446,1
0.16426,-0.060799,1
0.16551,-0.049909,1
0.15654,-0.018149,1
0.12724,-0.019056,1
0.095287,-0.027223,1
0.080195,0,1
0.087653,-0.014519,1
0.090966,-0.057169,1
0.091315,-0.029038,1
0.10607,-0.014519,1
0.11959,-0.019964,1
0.14052,-0.03902,1
0.13469,-0.04265,1
0.12108,-0.016334,1
0.14145,-0.034483,1
0.14776,-0.058076,1
0.17312,-0.062613,1
0.20898,-0.068966,1
0.22608,-0.066243,1
0.24602,-0.060799,1
0.24535,-0.060799,1
0.27597,-0.055354,1
0.2886,-0.044465,1
0.24075,-0.04265,1
0.21817,-0.055354,1
0.20058,-0.068966,1
0.15778,-0.080762,1
0.15853,-0.10889,1
0.17176,-0.12341,1
0.17612,-0.12432,1
0.23353,-0.14973,1
0.22063,-0.1706,1
0.15333,-0.16606,1
0.272,-0.16606,1
0.28406,-0.15971,1
0.18548,-0.1461,1
0.24389,-0.15699,0
0.20903,-0.16243,0
0.11762,-0.15699,0
0.11584,-0.16515,0
0.048817,-0.16425,0
0.040396,-0.16152,0
0.087164,-0.16606,0
0.098645,-0.16606,0
0.13944,-0.16788,0
0.13452,-0.16152,0
0.046424,-0.13884,0
0.008504,-0.13521,0
0.034507,-0.15517,0
0.047881,-0.1588,0
0.050156,-0.1588,0
0.0601,-0.16788,0
0.061134,-0.14338,0
0.077777,-0.11343,1
0.088859,-0.098911,1
0.081485,-0.10617,1
0.07409,-0.11887,1
0.065616,-0.12432,1
0.066939,-0.13249,1
0.065806,-0.1216,1
0.066722,-0.11071,1
0.076999,-0.10526,1
0.081644,-0.11162,1
0.07834,-0.1216,1
0.070601,-0.10617,1
0.081483,-0.10799,1
0.093021,-0.11797,1
0.075824,-0.10889,1
0.058634,-0.10889,1
0.05957,-0.11343,1
0.070876,-0.11252,1
0.073169,-0.11252,1
0.054649,-0.099819,1
0.047012,-0.094374,1
0.059615,-0.10163,1
0.07024,-0.07804,1
0.076152,-0.055354,1
0.09054,-0.060799,1
0.082528,-0.065336,1
0.06987,-0.066243,1
0.081052,-0.059891,1
0.089012,-0.058984,1
0.11201,-0.056261,1
0.12729,-0.043557,1
0.13141,-0.048094,1
0.16819,-0.069873,1
0.18572,-0.051724,1
0.21831,-0.04265,1
0.23091,-0.051724,1
0.19923,-0.03539,1
0.21602,-0.03902,1
0.23054,-0.039927,1
0.22586,-0.034483,1
0.20969,-0.03902,1
0.20686,-0.04265,1
0.16325,-0.057169,1
0.072406,-0.073503,1
0.065201,-0.086207,1
0.061122,-0.087114,1
0.055731,-0.090744,1
0.064961,-0.12523,1
0.048404,-0.14428,1
0.028974,-0.14428,1
0.062607,-0.15608,1
0.068791,-0.15608,1
0.04333,-0.1216,1
0.027963,-0.082577,1
0.023139,-0.07441,0
0.030097,-0.10889,0
0.066616,-0.15336,0
0.077073,-0.16334,0
0.043412,-0.15245,0
0.017231,-0.14338,0
0.036033,-0.14519,0
0.043557,-0.14882,0
0.039705,-0.14701,0
0.044723,-0.15608,0
0.029978,-0.15064,0
0.021302,-0.13249,0
0.017949,-0.13339,0
0.013038,-0.13793,0
0.038605,-0.12432,1
0.052995,-0.091652,1
0.074498,-0.078947,1
0.099891,-0.086207,1
0.099335,-0.096189,1
0.091889,-0.10163,1
0.090879,-0.098004,1
0.095163,-0.085299,1
0.1096,-0.085299,1
0.10951,-0.10254,1
0.10162,-0.091652,1
0.11189,-0.075318,1
0.12455,-0.07078,1
0.14001,-0.062613,1
0.15968,-0.053539,1
0.1788,-0.047187,1
0.19935,-0.036298,1
0.20301,-0.026316,1
0.17999,-0.021779,1
0.14924,-0.023593,1
0.14174,-0.021779,1
0.1544,-0.020871,1
0.17194,-0.032668,1
0.20004,-0.040835,1
0.21663,-0.034483,1
0.21835,-0.037205,1
0.22613,-0.041742,1
0.24106,-0.047187,1
0.26299,-0.051724,1
0.25481,-0.03902,1
0.21736,-0.038113,1
0.18627,-0.044465,1
0.16959,-0.054446,1
0.16631,-0.064428,1
0.14844,-0.068966,1
0.11718,-0.077132,1
0.10232,-0.084392,1
0.097287,-0.10073,1
0.074775,-0.11162,1
0.04473,-0.12613,1
0.01665,-0.13975,1
0.017858,-0.13793,1
0.027551,-0.1343,1
0.019795,-0.11343,1
0.008063,-0.087114,1
0.012952,-0.10799,1
0.022577,-0.14247,1
0.033223,-0.14791,0
0.053546,-0.14973,0
0.03717,-0.14065,0
0.002415,-0.1343,0
0,-0.12704,0
0.008146,-0.12704,0
0.016528,-0.13975,0
0.006898,-0.13612,0
0.006215,-0.13884,0
0.00645,-0.14519,0
0.012716,-0.13158,0
0.038242,-0.11434,1
0.064755,-0.087114,1
0.084045,-0.07078,1
0.091955,-0.085299,1
0.099074,-0.098911,1
0.10905,-0.10163,1
0.12006,-0.10254,1
0.13001,-0.10708,1
0.13917,-0.11343,1
0.15832,-0.1225,1
0.1579,-0.12613,1
0.15155,-0.12704,1
0.15425,-0.12613,1
0.16274,-0.11252,1
0.17886,-0.082577,1
0.18728,-0.063521,1
0.21065,-0.060799,1
0.24213,-0.059891,1
0.24624,-0.061706,1
0.24263,-0.055354,1
0.22791,-0.04265,1
0.19421,-0.038113,1
0.19859,-0.030853,1
0.20595,-0.006352,1
0.18901,0,1
0.17372,-0.002722,1
0.17279,-0.009074,1
0.19465,-0.022686,1
0.20687,-0.029946,1
0.2128,-0.029038,1
0.22544,-0.018149,1
0.23282,-0.038113,1
0.20103,-0.057169,1
0.16232,-0.044465,1
0.13785,-0.044465,1
0.091109,-0.07441,1
0.059934,-0.11978,1
0.037833,-0.13793,1
0.044443,-0.14065,1
0.042777,-0.1461,1
0.02063,-0.15336,1
0.025023,-0.15971,1
0.027672,-0.16062,1
0.017831,-0.14882,0
0.016301,-0.12432,0
0.023963,-0.11434,0
0.041461,-0.14338,0
0.045124,-0.16334,0
0.082102,-0.13793,1
0.12662,-0.098911,1
0.12028,-0.065336,1
0.11231,-0.052632,1
0.1131,-0.043557,1
0.097427,-0.038113,1
0.10478,-0.051724,1
0.10591,-0.055354,1
0.089489,-0.058076,1
0.087855,-0.068966,1
0.10498,-0.067151,1
0.097115,-0.054446,1
0.097003,-0.058076,1
0.12351,-0.075318,1
0.11585,-0.075318,1
0.09136,-0.073503,1
0.085995,-0.085299,1
0.10733,-0.091652,1
0.12618,-0.082577,1
0.15126,-0.071688,1
0.1671,-0.062613,1
0.15623,-0.066243,1
0.12969,-0.088022,1
0.092435,-0.098004,1
0.067417,-0.098004,1
0.050042,-0.1098,1
0.033509,-0.13158,1
0.026745,-0.15426,1
0.014896,-0.15517,1
0.015659,-0.14519,0
0.018427,-0.13884,0
0.011786,-0.14156,0
0.021362,-0.15608,0
0.018791,-0.15517,0
0.026951,-0.16062,0
0.032467,-0.16697,0
0.016685,-0.15608,0
0.021854,-0.15608,0
0.026864,-0.16152,0
0.016738,-0.16425,0
0,0,0
0,0,0
0,-0.00363,0
0,-0.001815,0
0,-0.00726,0
0.012373,-0.018149,0
0.017805,-0.022686,0
0.021536,-0.021779,0
0.036251,-0.015426,0
0.069788,-0.018149,0
0.086681,-0.019964,0
0.11425,-0.022686,0
0.16217,-0.033575,0
0.16612,-0.03176,0
0.14718,-0.024501,0
0.15448,-0.014519,0
0.16409,-0.013612,0
0.17181,-0.021779,0
0.1865,-0.026316,0
0.20214,-0.029038,0
0.19592,-0.026316,1
0.15087,-0.015426,1
0.11,-0.00363,1
0.10589,-0.000907,1
0.13776,-0.001815,1
0.16094,-0.002722,1
0.17175,-0.002722,1
0.18785,-0.002722,1
0.17017,0,1
0.14679,0,1
0.14424,0,1
0.14654,0,1
0.14724,0,1
0.14657,-0.002722,1
0.13473,-0.00726,1
0.11822,-0.001815,1
0.13317,0,1
0.16962,-0.006352,1
0.18827,-0.015426,1
0.18083,-0.019964,1
0.18155,-0.016334,1
0.14569,-0.005445,1
0.11996,-0.010889,1
0.16933,-0.030853,1
0.17831,-0.03176,1
0.14759,-0.022686,1
0.12388,-0.022686,1
0.11933,-0.024501,1
0.11579,-0.018149,1
0.12708,-0.011797,1
0.14277,-0.001815,1
0.14663,-0.001815,1
0.15548,-0.023593,1
0.17131,-0.03539,1
0.16826,-0.039927,1
0.14485,-0.03539,1
0.12715,-0.028131,1
0.12084,-0.034483,1
0.10924,-0.029946,1
0.087668,-0.011797,1
0.079811,-0.006352,1
0.079083,-0.009982,1
0.076511,-0.008167,1
0.088256,-0.018149,1
0.094161,-0.027223,1
0.08978,-0.027223,1
0.10176,-0.03176,1
0.14533,-0.038113,1
0.22632,-0.056261,1
0.25146,-0.058984,1
0.25748,-0.058076,1
0.29465,-0.063521,1
0.31411,-0.065336,1
0.30408,-0.059891,1
0.27406,-0.056261,1
0.23397,-0.055354,1
0.23,-0.058984,1
0.21247,-0.058984,1
0.17618,-0.049002,1
0.20124,-0.055354,1
0.18496,-0.055354,1
0.129,-0.049909,1
0.093039,-0.052632,1
0.054715,-0.04265,1
0.072726,-0.043557,1
0.082142,-0.058984,1
0.050628,-0.058076,1
0.051613,-0.047187,1
0.044861,-0.046279,1
0.036102,-0.050817,1
0.04106,-0.044465,1
0.070317,-0.049909,1
0.080533,-0.054446,1
0.085898,-0.055354,1
0.11089,-0.060799,1
0.092941,-0.058076,1
0.052937,-0.050817,1
0.052794,-0.043557,1
0.079405,-0.045372,1
0.077224,-0.041742,1
0.056921,-0.039927,1
0.059982,-0.045372,1
0.050248,-0.029038,1
0.043501,-0.016334,1
0.055937,-0.03176,1
0.067137,-0.041742,1
0.068615,-0.033575,1
0.066818,-0.023593,1
0.067288,-0.041742,1
0.068679,-0.062613,1
0.047388,-0.057169,1
0.031534,-0.054446,1
0.025798,-0.055354,1
0.032317,-0.062613,1
0.033056,-0.068058,1
0.010445,-0.056261,0
0.000958,-0.03539,0
0.003647,-0.03902,0
0.016931,-0.061706,0
0.015271,-0.056261,0
0.03961,-0.057169,0
0.054468,-0.061706,0
0.028801,-0.054446,0
0.012156,-0.063521,0
0.020928,-0.068058,0
0.030034,-0.061706,1
0.026998,-0.058984,1
0.028421,-0.058984,1
0.031589,-0.050817,1
0.036893,-0.047187,1
0.054517,-0.054446,1
0.050695,-0.058984,1
0.044834,-0.056261,1
0.049451,-0.052632,1
0.050963,-0.052632,1
0.062619,-0.054446,1
0.071644,-0.049909,1
0.066423,-0.048094,1
0.050826,-0.050817,1
0.044952,-0.043557,1
0.053655,-0.04265,1
0.052627,-0.03902,1
0.04627,-0.026316,1
0.050633,-0.016334,1
0.055767,-0.016334,1
0.057003,-0.018149,1
0.05437,-0.009074,1
0.056251,-0.018149,1
0.063741,-0.011797,1
0.064878,0,1
0.074729,-0.015426,1
0.095927,-0.03539,1
0.10296,-0.041742,1
0.10555,-0.033575,1
0.10582,-0.029946,1
0.10806,-0.018149,1
0.1248,-0.017241,1
0.1395,-0.029946,1
0.13572,-0.024501,1
0.12746,-0.022686,1
0.12186,-0.036298,1
0.11272,-0.034483,1
0.11758,-0.022686,1
0.12413,-0.016334,1
0.12333,-0.020871,1
0.11895,-0.027223,1
0.10265,-0.032668,1
0.086958,-0.029038,1
0.20095,-0.034483,1
0.25207,-0.051724,1
0.26966,-0.054446,1
0.35888,-0.059891,1
0.40551,-0.058984,1
0.36983,-0.052632,1
0.35485,-0.057169,1
0.36491,-0.064428,1
0.3213,-0.058076,1
0.28212,-0.051724,1
0.2981,-0.053539,1
0.26774,-0.057169,1
0.2061,-0.044465,1
0.20361,-0.027223,1
0.17918,-0.03539,1
0.18863,-0.052632,1
0.1972,-0.044465,1
0.15117,-0.03539,1
0.13653,-0.040835,1
0.16462,-0.038113,1
0.16847,-0.034483,1
0.17621,-0.005445,1
0.19042,0,1
0.19458,-0.028131,1
0.18681,-0.033575,1
0.1833,-0.03539,1
0.1782,-0.024501,1
0.14775,-0.017241,1
0.13197,-0.023593,1
0.13864,-0.024501,1
0.13782,-0.025408,1
0.12587,-0.015426,1
0.11874,-0.019964,1
0.12009,-0.021779,1
0.12402,-0.009074,1
0.13103,-0.009074,1
0.13425,-0.017241,1
0.13482,-0.018149,1
0.13795,-0.017241,1
0.13887,-0.018149,1
0.13877,-0.019056,1
0.13232,-0.019056,1
0.12525,-0.018149,1
0.12395,-0.025408,1
0.12102,-0.030853,1
0.12177,-0.029038,1
0.12324,-0.029038,1
0.11762,-0.026316,1
0.114,-0.021779,1
0.11544,-0.027223,1
0.11834,-0.034483,1
0.12201,-0.029038,1
0.12869,-0.028131,1
0.12879,-0.026316,1
0.12681,-0.029038,1
0.1326,-0.032668,1
0.13399,-0.023593,1
0.13126,-0.021779,1
0.12882,-0.011797,1
0.1268,-0.00726,1
0.1315,-0.014519,1
0.142,-0.015426,1
0.14946,-0.019056,1
0.14689,-0.011797,1
0.14232,0,1
0.14552,0,1
0.15008,-0.001815,1
0.15256,-0.009074,1
0.15868,-0.015426,1
0.17347,-0.019056,1
0.20177,-0.027223,1
0.23478,-0.039927,1
0.24952,-0.046279,1
0.25752,-0.046279,1
0.26119,-0.049909,1
0.24964,-0.045372,1
0.2123,-0.036298,1
0.17684,-0.030853,1
0.19925,-0.027223,1
0.22908,-0.023593,1
0.22436,-0.009074,1
0.21371,-0.008167,1
0.22325,-0.027223,1
0.21062,-0.016334,1
0.19024,-0.001815,1
0.18459,-0.009074,1
0.17948,-0.009074,1
0.17522,-0.010889,1
0.18341,-0.026316,1
0.19229,-0.034483,1
0.18529,-0.036298,1
0.20211,-0.039927,1
0.22106,-0.039927,1
0.21923,-0.039927,1
0.24382,-0.044465,1
0.2722,-0.046279,1
0.28989,-0.041742,1
0.27788,-0.041742,1
0.22494,-0.03539,1
0.20446,-0.03539,1
0.19937,-0.045372,1
0.1952,-0.041742,1
0.20497,-0.037205,1
0.19903,-0.029038,1
0.18307,-0.025408,1
0.17837,-0.03176,1
0.18943,-0.022686,1
0.20074,-0.017241,1
0.19539,-0.033575,1
0.17158,-0.043557,1
0.16435,-0.043557,1
0.16782,-0.045372,1
0.15957,-0.039927,1
0.13614,-0.036298,1
0.11635,-0.033575,1
0.13014,-0.034483,1
0.1284,-0.047187,1
0.10602,-0.03539,1
0.13177,-0.03539,1
0.15685,-0.053539,1
0.1464,-0.053539,1
0.14084,-0.053539,1
0.1251,-0.054446,1
0.1022,-0.043557,1
0.083897,-0.038113,1
0.069092,-0.03539,1
0.06638,-0.034483,1
0.070421,-0.037205,1
0.073549,-0.037205,1
0.075902,-0.039927,1
0.069209,-0.032668,1
0.058901,-0.028131,1
0.061589,-0.037205,1
0.054925,-0.04265,1
0.04978,-0.046279,1
0.058933,-0.051724,1
0.067349,-0.048094,1
0.054809,-0.043557,1
0.033312,-0.045372,1
0.030795,-0.050817,1
0.022414,-0.048094,1
0.012372,-0.046279,1
0,-0.030853,1
0,-0.024501,1
0.001369,-0.03539,1
0,-0.033575,1
0.00644,-0.04265,1
0.012501,-0.053539,1
0.013547,-0.057169,1
0.034688,-0.056261,1
0.039585,-0.053539,1
0.024338,-0.052632,1
0.027449,-0.048094,1
0.027186,-0.050817,1
0.016129,-0.053539,1
0.024481,-0.052632,1
0.020651,-0.049909,1
0.00276,-0.034483,1
0,-0.03176,1
0.003017,-0.038113,1
0.02124,-0.029038,1
0.057582,-0.033575,1
0.081925,-0.054446,1
0.09595,-0.062613,1
0.10032,-0.056261,1
0.10122,-0.050817,1
0.1042,-0.059891,1
0.07137,-0.051724,1
0.045814,-0.052632,1
0.050518,-0.053539,1
0.03519,-0.04265,1
0.019899,-0.038113,1
0.009687,-0.036298,1
0.00709,-0.039927,1
0.009342,-0.03902,1
0.011877,-0.04265,1
0.01256,-0.045372,0
0.012312,-0.040835,0
0.00266,-0.028131,0
0.002947,-0.03539,0
0.00352,-0.029946,0
0.000588,-0.015426,0
0.013439,-0.026316,0
0.021335,-0.029038,0
0.01461,-0.026316,0
0.020193,-0.039927,0
0.034571,-0.050817,0
0.049595,-0.053539,0
0.061555,-0.068058,0
0.053877,-0.07078,0
0.042276,-0.053539,0
0.053214,-0.047187,0
0.054618,-0.047187,0
0.04211,-0.039927,0
0.02899,-0.038113,0
0.01212,-0.044465,0
0.00475,-0.049909,0
0.000542,-0.048094,0
0.013554,-0.050817,0
0.029039,-0.049002,0
0.081317,-0.029038,1
0.094037,-0.006352,1
0.084844,-0.012704,1
0.092148,-0.001815,1
0.08109,0,1
0.079102,0,1
0.08439,0,1
0.097524,-0.000907,1
0.12887,0,1
0.15091,-0.011797,1
0.16807,-0.029946,1
0.18421,-0.033575,1
0.20101,-0.032668,1
0.22005,-0.032668,1
0.20474,-0.024501,1
0.16419,-0.017241,1
0.15296,-0.010889,1
0.16455,0,1
0.16203,0,1
0.16122,0,1
0.16965,-0.000907,1
0.16718,-0.001815,1
0.14985,0,1
0.14636,0,1
0.15173,0,1
0.1549,0,1
0.16788,0,1
0.17148,0,1
0.1643,0,1
0.16031,0,1
0.16751,-0.00726,1
0.19271,-0.020871,1
0.20569,-0.000907,1
0.20643,-0.019056,1
0.21144,-0.017241,1
0.20734,-0.021779,1
0.20818,-0.080762,1
0.20539,-0.096189,1
0.21122,-0.086207,1
0.22371,-0.080762,1
0.21353,-0.084392,1
0.20286,-0.065336,1
0.19654,-0.03176,1
0.20463,-0.017241,1
0.20759,-0.012704,1
0.19708,-0.037205,1
0.18966,-0.075318,1
0.19032,-0.10436,1
0.16981,-0.10436,1
0.14609,-0.11525,1
0.14476,-0.12523,1
0.12633,-0.13249,1
0.14189,-0.14791,1
0.1865,-0.15064,1
0.167,-0.14791,1
0.099173,-0.14065,1
0.054114,-0.13884,1
0.026798,-0.15336,1
0.033478,-0.16969,1
0.051504,-0.17786,1
0.099416,-0.17967,1
0.20785,-0.17514,1
0.25463,-0.16515,1
0.23071,-0.15789,1
0.24281,-0.15789,1
0.24974,-0.16969,1
0.22039,-0.16788,1
0.1847,-0.15517,1
0.14824,-0.13702,1
0.14095,-0.13884,1
0.12139,-0.12069,1
0.10134,-0.1098,1
0.11193,-0.13702,1
0.11422,-0.14247,1
0.11817,-0.14882,1
0.1197,-0.15699,1
0.11318,-0.16515,1
0.0998,-0.16788,1
0.10179,-0.15699,1
0.096805,-0.13702,1
0.091332,-0.14065,1
0.10507,-0.14791,1
0.11735,-0.14338,1
0.11549,-0.15699,1
0.11057,-0.1588,1
0.11168,-0.14065,1
0.12127,-0.15064,1
0.14492,-0.16425,1
0.14989,-0.16515,1
0.12656,-0.16334,1
0.1136,-0.15336,1
0.11214,-0.14973,1
0.092514,-0.13884,1
0.089473,-0.14065,1
0.12245,-0.15789,1
0.133,-0.16878,1
0.11978,-0.1706,1
0.12925,-0.1706,1
0.13047,-0.15789,1
0.13391,-0.15336,1
0.14139,-0.14882,1
0.13609,-0.13158,1
0.14777,-0.13884,1
0.14293,-0.15154,1
0.17063,-0.15699,1
0.18878,-0.15245,1
0.16366,-0.14882,1
0.15869,-0.15426,1
0.14484,-0.15336,1
0.1208,-0.16334,1
0.11701,-0.16788,1
0.10281,-0.16062,1
0.089253,-0.16152,1
0.1037,-0.16425,1
0.10778,-0.16425,1
0.10486,-0.16606,1
0.12933,-0.16697,1
0.12114,-0.16243,1
0.078176,-0.16062,1
0.072077,-0.16425,1
0.067663,-0.17786,1
0.10421,-0.16334,1
0.13404,-0.15336,1
0.11212,-0.16425,1
0.07413,-0.15064,1
0.059105,-0.15336,1
0.0755,-0.15971,1
0.08178,-0.15154,1
0.066199,-0.14882,1
0.046934,-0.14791,1
0.042001,-0.15608,1
0.034272,-0.15336,1
0.023172,-0.15154,1
0.027472,-0.16425,1
0.024056,-0.16152,1
0.019355,-0.16606,1
0.023649,-0.17786,1
0.020746,-0.16969,1
0.016298,-0.16788,1
0.010589,-0.17423,0
0.012026,-0.17332,0
0.010953,-0.17241,0
0.007277,-0.16878,0
0.003023,-0.16788,0
0,-0.16152,0
0.000056,-0.15426,0
0.001689,-0.14882,0
0.006311,-0.13793,0
0.014271,-0.1706,0
0.013841,-0.1951,0
0.007467,-0.18149,0
0.004819,-0.16969,0
0.009646,-0.17151,0
0.013509,-0.16334,1
0.021459,-0.12976,1
0.032207,-0.11434,1
0.033093,-0.11978,1
0.036417,-0.14338,1
0.033835,-0.16515,1
0.027036,-0.17241,1
0.028332,-0.1706,1
0.036446,-0.1833,1
0.049872,-0.20054,1
0.048127,-0.20327,1
0.03872,-0.19873,1
0.05203,-0.19782,1
0.060977,-0.19691,1
0.045394,-0.17151,1
0.050539,-0.16788,1
0.047568,-0.1824,1
0.027278,-0.1833,1
0.030138,-0.16425,1
0.024655,-0.15245,1
0.016751,-0.16969,1
0.016968,-0.16697,1
0.021342,-0.16152,1
0.031669,-0.16243,1
0.044607,-0.14338,1
0.061197,-0.13521,1
0.068234,-0.1225,1
0.065873,-0.11887,1
0.064406,-0.14428,1
0.051736,-0.15245,1
0.036878,-0.14882,1
0.029494,-0.14701,1
0.027226,-0.14791,1
0.032285,-0.15699,1
0.034852,-0.16062,1
0.036774,-0.15608,1
0.042533,-0.14973,1
0.044228,-0.15608,1
0.036208,-0.15971,1
0.033238,-0.16334,1
0.029646,-0.1706,1
0.022967,-0.17604,1
0.071857,-0.16243,1
0.091696,-0.13521,1
0.098813,-0.13339,1
0.14777,-0.15608,1
0.19265,-0.17786,1
0.20489,-0.17514,1
0.19043,-0.16062,1
0.23406,-0.17151,1
0.23577,-0.19238,1
0.18218,-0.1833,1
0.15547,-0.17877,1
0.13924,-0.19691,1
0.12232,-0.19691,1
0.095621,-0.1951,1
0.088055,-0.19691,1
