@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3,5-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy_min numeric
@attribute class {0,1}

@data
689.82,-0.070261,1
620.09,-0.089561,1
412.88,-0.035724,1
519.27,-0.12331,1
365.12,-0.12236,1
312.65,-0.15165,1
422.82,-0.24477,1
252.84,-0.19163,1
405.09,-0.2611,1
211.62,-0.25666,0
107.5,-0.17715,0
296.51,-0.22736,0
185.3,-0.24002,0
54.281,-0.11414,0
0,-0.079491,0
26.97,-0.084313,0
31.172,-0.043583,0
80.371,0,0
61.61,-0.07966,0
28.208,-0.10113,0
47.419,-0.067359,0
10.256,-0.1083,0
31.03,-0.055712,0
108.22,-0.18999,1
232,-0.063009,1
653.64,0,1
443.44,-0.088339,1
485.54,-0.20545,1
423.12,-0.2231,1
380.25,-0.27407,1
359.16,-0.45242,1
404.01,-0.46677,1
432.23,-0.63825,1
416.64,-0.76482,1
290.85,-0.6498,1
378.83,-0.75103,1
467.24,-0.6637,1
523.36,-0.47347,1
520.9,-0.34214,1
532.81,-0.40373,1
283,-0.36614,1
397.44,-0.17009,1
322.89,-0.29235,1
174.09,-0.33426,1
137.65,-0.37645,1
245.47,-0.36221,1
465.01,-0.30882,1
635.63,-0.27668,1
1236.1,-0.22337,1
1312.5,-0.23051,1
1070.8,-0.073931,1
1278.6,-0.22761,1
855.62,-0.22319,1
558.95,-0.2337,1
484.49,-0.2126,1
420.68,-0.18552,1
502.47,-0.29444,1
541.43,-0.26531,1
487.58,-0.25063,1
667.67,-0.2025,1
691.64,-0.27052,1
544.41,-0.33386,1
519.79,-0.2236,1
351.57,-0.31737,1
278.27,-0.38872,1
787.92,-0.37069,1
1873,-0.31151,1
1587.4,-0.16673,1
2492.9,-0.23704,1
3502.6,-0.26216,1
3558.9,-0.26202,1
2395.1,-0.28213,1
3570.7,-0.44053,1
3296.1,-0.5336,1
2801.3,-0.49312,1
2491,-0.50834,1
1940.6,-0.59964,1
1383.5,-0.5822,1
867.2,-0.51151,1
1038.5,-0.69562,1
694.28,-0.6139,1
663.64,-0.69839,1
512.77,-0.69655,1
713.34,-0.90729,0
852.2,-0.87611,0
632.74,-0.70565,0
446.9,-0.65063,0
563.03,-0.79508,0
476.52,-0.69879,0
545.26,-0.73306,0
825.3,-0.8359,0
912.78,-0.76376,0
1081.9,-0.99589,0
789.38,-0.86699,0
752.82,-0.92643,0
819.97,-1.0315,0
577.32,-0.89631,0
461.73,-0.80146,0
265.51,-0.90908,0
201.62,-0.68476,0
217.74,-0.701,0
203.36,-0.6932,0
30.935,-0.51881,0
68.59,-0.60403,0
106.32,-0.73637,0
96.671,-0.65166,0
264.34,-0.8345,0
324.65,-0.91297,0
222.76,-0.78119,0
192.28,-0.67575,0
358.98,-0.88605,0
508.89,-0.94666,1
320.8,-0.53316,1
480.69,-0.48048,1
565.56,-0.5375,1
1086,-0.55979,1
1480,-0.73344,1
2774.8,-0.91655,1
3907.7,-0.97042,1
4207.3,-0.93958,1
4650,-0.84483,1
4334.6,-0.75804,1
4632.1,-0.71938,1
4898.9,-0.7628,1
4925.9,-0.79047,1
5193.7,-0.84764,1
5441.1,-0.89034,1
5043.4,-0.88286,1
5131.3,-0.84765,1
5468.7,-0.83813,1
5427.8,-0.74214,1
5453,-0.88919,1
5352.8,-0.8482,1
5382.4,-0.83714,1
5013.3,-0.98035,1
5015.4,-0.94734,1
5162.4,-0.96489,1
4924.8,-1.1048,1
4659,-1.0753,1
4715.5,-1.097,1
5083.2,-0.96875,1
5428,-0.97837,1
5996.4,-0.85927,1
5641.1,-1.0283,1
5362.1,-1.0287,1
5462.7,-1.0823,1
5708.2,-1.0265,1
5215.3,-1.0504,1
5195.5,-1.0357,1
5138.1,-0.92382,1
5176.1,-0.76871,1
5641,-0.86528,1
5797.8,-0.73733,1
5390.8,-0.71805,1
5469.9,-0.74149,1
5034.2,-0.82367,1
4711.5,-0.84696,1
4316,-0.76454,1
3940.9,-0.75887,1
3839.7,-0.59969,1
4567.2,-0.8446,1
3464.9,-0.84182,1
3926.1,-0.7187,1
4053.9,-0.55821,1
3228.5,-0.50508,1
3022,-0.41721,1
3007.4,-0.94402,1
2216.8,-1.0869,1
1884.8,-0.65896,1
3625,-0.61245,1
4233.7,-0.563,1
3795.8,-0.51821,1
3877.8,-0.75435,1
4050.9,-0.96591,1
3266.5,-1.0787,1
2848.1,-0.83413,1
3310.9,-0.69635,1
2940.4,-0.74678,1
3003.5,-0.77368,1
2696.7,-0.7389,1
2385.3,-0.68296,1
2106.6,-0.76541,1
2302,-0.77834,1
2194.6,-0.78852,1
1973.9,-0.82104,1
2249,-0.82689,1
2157.8,-0.90274,1
2122.2,-0.97828,1
2483.9,-0.90827,1
2595.7,-1.0872,1
2614.6,-0.97094,1
2290,-0.99148,1
1977.2,-0.98914,1
2106.3,-0.96053,1
2254,-1.1073,1
1993.8,-1.0596,1
1670.9,-1.0059,1
1817.3,-0.97912,1
1801.8,-0.93415,1
1616.5,-0.94889,1
1908.8,-1.0707,1
1848.3,-1.0206,1
1808.1,-1.1147,1
1829.5,-1.0082,1
1557.3,-1.0231,1
1427.4,-0.81987,1
1974,-0.91153,1
1817.9,-0.84666,1
1643.3,-0.81751,1
2046.1,-1.0365,1
1762.8,-0.90352,1
1319.8,-0.92269,1
1075.6,-0.85393,1
905.09,-0.82846,1
683.32,-0.80667,1
656.41,-0.85579,1
571.53,-0.75595,1
360.56,-0.66046,1
400.47,-0.58918,1
1249.3,-0.95746,1
1321.2,-0.99019,1
1193.1,-0.96253,1
1246,-0.80429,1
1950.1,-1.0868,1
1637.5,-1.033,1
1944.3,-1.0466,1
2122.9,-0.99769,1
2084,-1.012,1
2348,-1.0525,1
1937.2,-0.98402,1
2274.9,-1.0747,1
2236.9,-1.1517,1
1607.6,-1.0414,1
1189.4,-1.0129,1
1459.1,-1.0105,1
1456.2,-1.1269,1
1100.3,-0.96369,1
602.26,-0.65184,1
1196.5,-0.9337,1
896.44,-0.85084,1
1323.5,-1.0482,1
941.37,-0.92966,1
789.78,-0.85242,1
560.24,-0.80522,1
568.66,-0.84662,1
251.62,-0.77524,1
355.31,-0.79945,1
402.1,-0.86314,1
524.8,-1.0318,1
520.08,-0.8615,1
525.46,-0.79937,1
394.51,-0.78039,1
399.5,-0.9235,1
290.05,-0.93938,1
296.81,-0.90267,1
57.676,-0.79583,1
126.91,-0.81342,1
115.98,-0.84749,1
0,-0.79502,1
0,-0.7506,1
105.24,-0.8174,1
231.26,-0.99224,1
697.29,-1.1768,1
818.85,-1.1956,1
752.45,-1.1137,1
1075.3,-1.0145,1
633.21,-0.73409,1
859.92,-0.69097,1
1196.1,-0.74187,1
1507.8,-0.63985,1
1993.7,-0.8961,1
1724.7,-0.79428,1
2092.1,-0.8329,1
1131.1,-0.90133,1
1161.1,-0.81048,1
1024,-0.77236,1
1170.9,-0.79759,1
624.63,-0.53062,1
399.51,-0.35035,1
700.67,-0.67227,1
691.46,-0.6237,1
532.15,-0.5494,1
271.33,-0.43407,1
141.53,-0.44328,1
235.26,-0.62293,0
163.32,-0.61643,0
469.44,-0.95733,0
782.57,-1.1244,0
784.31,-1.1424,0
0,0,0
22.891,0,0
36.019,0,0
41.551,0,0
5.6762,-0.31416,0
0,-0.24289,0
22.585,-0.14147,0
40.23,-0.026077,0
28.247,-0.14535,0
17.014,-0.16224,0
46.188,0,0
11.768,-0.43788,0
2.8334,-0.34838,0
19.252,-0.20464,0
2.469,-0.34559,0
1.7813,-0.3077,0
40.079,-0.064124,0
37.032,-0.081611,0
1.3133,-0.13987,0
12.868,-0.19388,0
195.2,-0.51924,1
377.55,-0.72315,1
562.77,-0.93976,1
707.7,-1.1816,1
783.81,-1.2941,1
1030.3,-1.4693,1
903.66,-1.4936,1
1225.6,-1.5363,1
1414.1,-0.49988,1
1228,-0.70372,1
1415.1,-0.67061,1
1404.7,-0.66331,1
1235.9,-0.56223,1
1482.2,-0.69574,1
1378.3,-0.5697,1
1084.6,-0.37256,1
1183.2,-0.47973,1
1414.5,-0.51262,1
1304.3,-0.47935,1
1308.1,-0.43272,1
1396.4,-0.49621,1
1319.4,-0.37752,1
1235.9,-0.26474,1
1306.5,-0.43643,1
1353,-0.48699,1
1503.1,-0.54348,1
1239.1,-0.50855,1
1155.7,-0.45231,1
1160.4,-0.4721,1
1196.3,-0.48806,1
1329.6,-0.50759,1
1252.1,-0.58168,1
1505.6,-0.66563,1
1593.5,-0.75932,1
1675.4,-0.71959,1
1357.4,-0.70395,1
1189.5,-0.63344,1
1052.4,-0.53345,1
964.07,-0.51706,1
809.22,-0.47685,1
604.25,-0.41686,1
760.94,-0.42905,1
606.93,-0.42272,1
854.78,-0.48283,1
924.04,-0.57428,1
810.29,-0.4715,1
833.86,-0.50018,1
902.37,-0.53918,1
901.36,-0.55859,1
848.36,-0.55023,1
974.41,-0.63351,1
901.24,-0.61619,1
895.22,-0.80567,1
972.16,-0.68461,1
962.5,-0.66264,1
824.66,-0.61375,1
799.5,-0.57509,1
674.97,-0.52999,1
513.8,-0.29285,1
545.08,-0.32539,1
361.37,-0.21497,1
369.56,-0.25064,1
156.55,0,1
138.99,-0.008745,1
154.38,-0.20217,1
154.46,-0.16688,1
181.88,-0.23771,1
210.19,-0.14665,1
135.7,0,1
142.47,-0.21417,1
124.34,-0.17133,1
228.67,-0.11635,1
189.97,-0.17243,1
258.02,-0.31514,1
295.73,-0.27964,1
310.22,-0.27818,1
289.82,-0.24223,1
365.34,-0.29643,1
323.5,-0.21316,1
346.1,-0.059301,1
499.21,-0.14423,1
354.79,-0.050713,1
438.19,0,1
336.27,-0.12937,1
276.9,-0.17715,1
276.12,-0.23066,1
414.88,-0.21203,1
337.14,-0.17658,1
256.88,-0.22216,1
62.309,0,1
132.92,-0.2718,1
86.738,-0.23576,1
60.407,-0.18044,1
130.28,-0.55866,1
106.94,-0.60861,1
12.877,-0.3665,0
10.371,-0.44551,0
68.625,-0.78413,0
33.285,-0.59624,0
21.665,-0.23197,0
7.5807,-0.35687,0
34.312,-0.15641,0
0,-0.35641,0
44.864,-0.67211,0
97.344,-0.62909,0
178.22,-0.75658,1
153.77,-0.6921,1
163.01,-0.72849,1
162.58,-0.76856,1
164.35,-0.63151,1
244.53,-0.86834,1
246.33,-0.79041,1
196.63,-0.75359,1
219.4,-0.80205,1
267.08,-0.78953,1
181.59,-0.64602,1
292.34,-0.76761,1
176.19,-0.61742,1
195.07,-0.65317,1
184.84,-0.54448,1
279.48,-0.31733,1
453.73,0,1
455.5,-0.40592,1
646.81,-0.4578,1
750.19,-0.42523,1
793.38,-0.47166,1
751.93,-0.43227,1
841.48,-0.49693,1
860.64,-0.45918,1
845.96,-0.48994,1
913.15,-0.49828,1
1038,-0.54231,1
1172.3,-0.52111,1
1249.3,-0.5201,1
1241.8,-0.66402,1
1332.4,-0.59135,1
1430.5,-0.61189,1
1359.6,-0.63823,1
1441.6,-0.61025,1
1307.7,-0.66457,1
1297.7,-0.62672,1
1283.7,-0.62178,1
1246.8,-0.60997,1
1132,-0.61743,1
1087.6,-0.579,1
1145.5,-0.58932,1
890.4,-0.60074,1
849.73,-0.50628,1
788.19,-0.54492,1
751.91,-0.52233,1
671.14,-0.52301,1
543.77,-0.51858,1
578.89,-0.52908,1
586.74,-0.54097,1
570.33,-0.58246,1
628.83,-0.56019,1
578.05,-0.57606,1
692.41,-0.57736,1
733.19,-0.59721,1
684.36,-0.60086,1
670.28,-0.58713,1
847.79,-0.65507,1
825.54,-0.6329,1
925.8,-0.67475,1
959.99,-0.68185,1
928.22,-0.66872,1
919.92,-0.68303,1
897.05,-0.63949,1
1150.9,-0.64715,1
1145,-0.60442,1
1156.3,-0.66695,1
1148.4,-0.68125,1
1248,-0.65968,1
1208.8,-0.71713,1
1247.4,-0.72395,1
1318.7,-0.73321,1
1324.9,-0.66171,1
1359.4,-0.68765,1
1366.7,-0.70272,1
1292.9,-0.6794,1
1310.8,-0.69518,1
1526.2,-0.71692,1
1598.4,-0.68927,1
1550.5,-0.78255,1
1740.9,-0.77691,1
1753.3,-0.76337,1
1697.6,-0.78092,1
1662.4,-0.73086,1
1719.2,-0.75633,1
1586.6,-0.78496,1
1580.7,-0.78943,1
1498.4,-0.74508,1
1486.7,-0.77781,1
1454.6,-0.78829,1
1404.4,-0.80712,1
1393.1,-0.76875,1
1416.1,-0.71852,1
1410.7,-0.71791,1
1392.8,-0.71098,1
1377.1,-0.72778,1
1481.8,-0.76598,1
1559,-0.7151,1
1611.4,-0.70751,1
1521.1,-0.69656,1
1735.5,-0.69558,1
1599.5,-0.66576,1
1643.1,-0.65905,1
1682.4,-0.58392,1
1664.8,-0.59909,1
1725.4,-0.60488,1
1769.8,-0.64237,1
1769,-0.67302,1
1736.6,-0.6611,1
1664.7,-0.67451,1
1628.9,-0.67857,1
1776.1,-0.64383,1
1797,-0.70988,1
2007.2,-0.76978,1
2185.6,-0.87458,1
2458.8,-0.93031,1
2458.3,-0.95193,1
2665.9,-0.9071,1
2491.3,-0.8944,1
2370.1,-0.82552,1
2252.8,-0.6778,1
1944.9,-0.53516,1
2059.6,-0.54344,1
2485.5,-0.58227,1
2598.1,-0.66242,1
2252.6,-0.61606,1
2298.5,-0.69918,1
2100.9,-0.54395,1
1954.8,-0.55556,1
2166.3,-0.5,1
1973,-0.49019,1
1762.2,-0.41107,1
1949.5,-0.5776,1
1962.1,-0.55215,1
1706.7,-0.43668,1
1982.2,-0.44818,1
1942.5,-0.43532,1
1911,-0.46547,1
2049.5,-0.53156,1
1985.4,-0.48215,1
2119.3,-0.56093,1
2044.1,-0.55747,1
2039.1,-0.60197,1
1799.7,-0.70256,1
1747.5,-0.72491,1
1695.9,-0.83006,1
1708,-0.8025,1
1594,-0.8173,1
1621.6,-0.77493,1
1584.5,-0.73435,1
1784.1,-0.70452,1
1545.6,-0.6364,1
1715.7,-0.8127,1
1574.9,-0.6984,1
1388.9,-0.76279,1
1368.2,-0.83061,1
1256.9,-0.81778,1
1177.8,-0.85219,1
922.41,-0.80854,1
966.1,-0.86884,1
825.04,-0.9361,1
850.62,-0.92392,1
728.62,-0.81008,1
920.66,-1.0348,1
924.84,-1.1266,1
973.3,-1.0789,1
780.65,-0.97274,1
957.55,-0.97869,1
679.85,-0.77005,1
621.68,-0.77431,1
554.72,-0.67391,1
504.38,-0.73707,1
473.5,-0.74452,1
452.39,-0.75578,1
523,-0.78808,1
381.72,-0.68806,1
327.36,-0.62524,1
372.99,-0.78991,1
395.21,-0.89691,1
428.98,-0.9386,1
398.52,-1.0379,1
540.5,-1.0589,1
233.43,-0.76042,1
360.43,-0.92106,1
223.57,-0.77346,1
155.64,-0.65874,1
208.26,-0.74656,1
38.182,-0.34817,1
17.661,-0.2483,1
30.786,-0.454,1
39.474,-0.59755,1
36.625,-0.61316,1
67.383,-0.66187,1
44.651,-0.61384,1
33.67,-0.61134,1
20.676,-0.53714,1
0,-0.44209,1
43.523,-0.59577,1
39.963,-0.6225,1
35.739,-0.67489,1
13.5,-0.48197,1
5.8321,-0.54269,1
26.704,-0.41554,1
1.3404,-0.41775,1
119.83,-0.27352,1
463.57,-0.30059,1
691.48,-0.56052,1
679.73,-0.57811,1
841.46,-0.48405,1
928.19,-0.65599,1
820.34,-0.708,1
575.5,-0.49107,1
391.49,-0.5236,1
302.84,-0.53303,1
253.32,-0.65671,1
111.9,-0.50049,1
44.53,-0.45384,1
18.775,-0.36729,1
0,-0.50364,1
9.0238,-0.40571,1
9.327,-0.49233,0
11.641,-0.41552,0
4.268,-0.49407,0
7.6265,-0.43406,0
30.645,-0.27797,0
11.173,-0.4536,0
46.502,-0.23449,0
73.081,-0.70899,0
36.057,-0.34946,0
33.168,-0.70407,0
35.645,-0.32734,0
27.338,-0.76429,0
26.198,-0.43112,0
1.1491,-0.60506,0
2.6,-0.57805,0
41.126,-0.29336,0
66.184,-0.75637,0
44.219,-0.27812,0
37.154,-0.73948,0
53.321,-0.87132,0
2.763,-0.56279,0
21.543,-0.41544,0
12.202,-0.36527,0
57.467,-0.51373,0
78.245,-0.55558,1
117.6,-0.41247,1
229.43,-0.45913,1
158.87,-0.51681,1
273.73,-0.61451,1
354.5,-0.73071,1
584.61,-0.53163,1
693.64,-0.53539,1
1007.3,-0.91205,1
1255,-1.0932,1
1357,-1.1081,1
1292.8,-1.2253,1
1551,-1.3462,1
1744,-0.82043,1
1772.4,-0.68282,1
1330.3,-0.40867,1
1161.3,-0.41448,1
1587.5,-0.57363,1
1412.8,-0.56655,1
1314,-0.64987,1
1242,-0.73085,1
1356.8,-0.85285,1
1171.1,-0.74314,1
1165.6,-0.75318,1
1082.1,-0.69492,1
1178.4,-0.73891,1
1388.1,-0.7055,1
1371.1,-0.66479,1
1352.5,-0.63228,1
1189.2,-0.63144,1
1378.5,-0.71005,1
1818.3,-0.83374,1
1801.3,-0.71682,1
1911.4,-0.65017,1
1929.4,-0.86919,1
1951,-0.71589,1
1714.4,-0.74475,1
1844.7,-0.72605,1
1784.3,-0.71345,1
1905.8,-0.85878,1
1727.9,-0.84259,1
1641.3,-0.82835,1
1672.6,-0.78406,1
1542.5,-0.79846,1
1897.9,-0.87677,1
1834.5,-0.86336,1
1379.1,-0.57631,1
1625.2,-0.69094,1
1203.3,-0.61026,1
958.92,-0.6311,1
1084.9,-0.52411,1
808.31,-0.30599,1
799.28,-0.46125,1
1373.2,-0.64781,1
1996.6,-0.21607,1
1203.6,0,1
365.23,0,1
60.486,0,1
41.479,-0.090326,1
104.88,-0.12851,1
967.47,-0.34974,1
1800.9,-0.23956,1
2823.7,-0.28848,1
2590.9,-0.52037,1
2283.9,-0.57992,1
2479.5,-0.73624,1
2291.6,-0.69415,1
2098,-0.66775,1
1630.4,-0.55434,1
1388,-0.64496,1
1352.1,-0.65545,1
1037.6,-0.64122,1
980.56,-0.69647,1
981.09,-0.69238,1
978,-0.84199,1
983.58,-0.86552,1
1109.5,-0.88305,1
1047.9,-0.85371,1
974.74,-0.82107,1
859.81,-0.85167,1
874.24,-0.93879,1
934.06,-0.89068,1
987.4,-0.89916,1
902.08,-0.87872,1
979.92,-0.9296,1
1006.3,-0.84147,1
1067.4,-0.79445,1
1047.3,-0.88325,1
1042.9,-0.95307,1
991.32,-0.89833,1
946.74,-0.9589,1
917.33,-0.8509,1
798.56,-0.84929,1
682.98,-0.75449,1
933.1,-0.93266,1
1100.3,-0.98789,1
1173.6,-0.91862,1
920.16,-0.74963,1
922.19,-0.82069,1
869.42,-0.85378,1
922.74,-0.76782,1
826.36,-0.74531,1
800.42,-0.72278,1
683.85,-0.73394,1
727.47,-0.80364,1
889.94,-0.88607,1
884.25,-0.98614,1
1011.7,-0.96225,1
1006.2,-1.0031,1
826.93,-0.91005,1
823.84,-0.87934,1
732.18,-0.85739,1
670.95,-0.83729,1
822.46,-0.88644,1
792.22,-0.88398,1
791.86,-0.87961,1
721.91,-0.78957,1
617.38,-0.82229,1
264.62,-0.54272,1
162.34,-0.42102,1
437.71,-0.82181,1
226.51,-0.56276,1
311.08,-0.65795,1
197.51,-0.52198,1
111.79,-0.43271,1
143.95,-0.48506,1
137.91,-0.42119,1
164.84,-0.4922,1
158.76,-0.4822,1
213.06,-0.70587,1
201.68,-0.71074,1
96.498,-0.65835,1
61.6,-0.54389,1
22.653,-0.48077,1
64.593,-0.80701,1
47.897,-0.73337,1
13.365,-0.60388,1
15.738,-0.46834,1
4.6257,-0.68429,1
34.298,-0.477,0
47.111,-0.87098,0
16.492,-0.75321,0
11.69,-0.72699,0
30.582,-0.55654,0
6.8495,-0.79747,0
28.506,-0.5173,0
26.261,-0.5862,0
38.658,-0.43062,0
38.597,-0.86981,0
85.139,-1.0672,0
17.188,-0.89335,0
10.601,-0.78006,0
27.884,-0.48151,0
18.557,-0.79693,1
33.67,-0.82831,1
54.331,-0.89625,1
45.818,-0.8209,1
155.18,-1.0192,1
93.402,-0.99134,1
27.702,-0.73434,1
97.846,-0.91614,1
25.383,-0.70777,1
72.461,-0.84222,1
113.39,-0.94456,1
76.294,-0.87291,1
57.866,-0.77319,1
131.82,-1.0159,1
73.504,-0.82721,1
57.504,-0.74797,1
44.598,-0.77769,1
6.5431,-0.59763,1
49.9,-0.8106,1
20.396,-0.57087,1
56.767,-0.71908,1
64.25,-0.83129,1
8.7825,-0.5511,1
33.947,-0.59217,1
30.921,-0.70563,1
37.747,-0.66062,1
35.948,-0.62357,1
124.37,-0.96282,1
104.85,-0.99902,1
130.59,-0.96845,1
2.845,-0.5777,1
5.2451,-0.51239,1
10.382,-0.63001,1
2.5127,-0.62295,1
29.428,-0.50862,1
17.013,-0.77642,1
255.17,-1.1896,1
155.19,-0.97773,1
194.54,-0.97922,1
166.63,-0.90518,1
382.38,-1.1647,1
253.03,-0.91904,1
427.97,-0.97783,1
187.82,-0.073278,1
699.63,0,1
1925,-0.08438,1
2409.2,-0.1286,1
2449.2,-0.16431,1
1766.2,-0.13928,1
2797.6,-0.28592,1
2473.3,-0.41694,1
1897.9,-0.32907,1
1606.1,-0.23873,1
908.91,-0.27325,1
497.46,-0.26615,1
236.11,-0.42489,1
189.3,-0.57883,1
41.316,-0.35172,1
67.938,-0.72603,1
7.4576,-0.46466,1
59.558,-0.80401,0
7.7377,-0.55745,0
38.607,-0.3524,0
44.008,-0.30136,0
47.517,-0.7925,0
50.009,-0.30068,0
22.657,-0.62144,0
32.81,-0.39958,0
36.965,-0.35828,0
11.368,-0.63584,0
0,-0.62163,0
22.125,-0.4733,0
26.429,-0.49683,0
12.986,-0.67648,0
43.043,-0.45321,0
6.0972,-0.75689,0
38.926,-0.89607,0
39.017,-0.49406,0
34.291,-0.54277,0
31.835,-0.89926,0
81.445,-1.0786,0
14.502,-0.66524,0
3.3793,-0.79499,0
12.995,-0.78003,0
37.424,-0.53161,0
27.76,-0.5593,0
112.5,-1.1679,0
28.788,-0.53725,0
0.64547,-0.6447,1
150.23,-0.46949,1
105.35,-0.22197,1
146.05,-0.22305,1
495.16,-0.50824,1
1130.9,-0.90904,1
2185.8,-1.0619,1
3128.9,-0.99976,1
3718.4,-1.0104,1
3808.4,-0.94855,1
3613.5,-0.80302,1
3624.4,-0.78243,1
4097.1,-0.82761,1
3935.6,-0.80754,1
4614.5,-0.9026,1
5060.3,-0.90456,1
4407.2,-0.86791,1
4334.3,-0.81775,1
4600.6,-0.91361,1
4609.8,-0.85864,1
4975.6,-0.8899,1
4568.4,-0.90955,1
4482.3,-0.93258,1
4460.6,-0.9762,1
4486.1,-0.94329,1
4863.1,-0.92908,1
4867.1,-1.0284,1
4477.9,-0.99665,1
4315.6,-1.0632,1
4549.3,-0.99541,1
4932.8,-1.0672,1
5034.5,-1.0876,1
5244.7,-1.1066,1
5063.8,-1.0665,1
5429.3,-1.1297,1
5529.9,-1.1669,1
5227,-1.0807,1
4852.7,-1.045,1
4866.8,-0.95147,1
4462.4,-0.84068,1
5119.4,-0.89939,1
5226.8,-0.73816,1
4701.7,-0.65964,1
4820.9,-0.72277,1
4399.1,-0.80144,1
3945.5,-0.85801,1
3596.9,-0.7893,1
3362.7,-0.72199,1
2845.4,-0.54852,1
3626.7,-0.82473,1
2769.5,-0.76442,1
2968.8,-0.69802,1
3032.5,-0.472,1
2224.7,-0.33483,1
1809.8,-0.16615,1
510.03,-0.17588,1
275.75,-0.2236,1
776.87,-0.23603,1
2003.1,-0.35876,1
2717.2,-0.34327,1
2362.8,-0.2974,1
3085.6,-0.56565,1
3050.8,-0.95359,1
2425.6,-1.037,1
2038.2,-0.70908,1
2027.4,-0.64066,1
2054.7,-0.81536,1
1821.1,-0.8787,1
1534.8,-0.89962,1
1611.9,-0.83214,1
1581,-0.92437,1
1520.6,-0.94159,1
1458,-0.94118,1
1403.5,-0.92072,1
1321.4,-0.90488,1
1211.3,-0.95867,1
1165.8,-0.97738,1
1347.6,-0.9805,1
1629.9,-1.0561,1
1806.2,-1.0736,1
1460.6,-1.0922,1
1381.4,-1.0299,1
1512.7,-1.0792,1
1518.9,-1.1193,1
1453.3,-1.1569,1
1432.5,-1.1265,1
1296.9,-1.0648,1
1294.5,-1.0659,1
1338.2,-1.0326,1
1225.4,-1.1813,1
1255.7,-1.1071,1
1376.6,-1.1504,1
1442,-1.0417,1
1113.2,-1.0188,1
984.63,-0.8339,1
1009,-0.93997,1
1054.2,-0.89208,1
934.25,-0.85319,1
887.13,-0.97143,1
632.06,-0.76654,1
400.6,-0.69212,1
238.42,-0.50137,1
331.1,-0.71515,1
204.82,-0.58458,1
211.16,-0.68904,1
133.63,-0.67411,1
16.017,-0.35101,1
102.25,-0.56068,1
169.15,-0.6715,1
90.43,-0.54687,1
218.46,-0.87842,1
154.3,-0.72088,1
88.316,-0.59712,1
79.921,-0.53267,1
147.96,-0.91159,1
63.159,-0.7399,1
147.66,-0.97771,1
117.4,-0.92599,1
42.56,-0.71661,1
92.497,-0.92168,1
121.07,-0.87715,1
64.918,-0.78494,1
115.35,-0.95439,1
96.019,-0.89309,1
144.25,-1.0228,1
147.84,-0.96536,1
119.73,-0.94899,1
135.13,-0.94344,1
60.009,-0.86074,1
62.617,-0.8614,1
79.767,-0.86028,1
88.158,-0.85044,1
88.796,-0.91079,1
66.786,-0.84441,1
114.94,-0.99895,1
124.45,-1.0901,1
164.17,-1.0291,1
75.036,-0.8807,1
167.89,-1.1141,1
99.239,-1.0382,1
88.403,-0.96816,1
28.527,-0.68062,1
46.536,-0.76361,1
18.702,-0.67092,1
61.937,-0.91108,1
56.818,-0.90941,1
14.362,-0.81377,1
31.347,-0.88545,1
17.976,-0.63665,1
16.02,-0.83195,1
41.296,-0.90281,1
7.7199,-0.75826,1
0,-0.75593,1
66.797,-1.0372,1
23.186,-0.39425,1
1.0155,-0.25377,1
20.715,-0.10764,1
145.18,-0.1598,1
710.19,-0.45017,1
1038.6,-0.63257,1
1005.1,-0.65847,1
1077,-0.64404,1
668.57,-0.75599,1
688.5,-0.69786,1
545.78,-0.68303,1
446.77,-0.62252,1
300.4,-0.62744,1
222.59,-0.712,1
109.71,-0.60558,1
209.84,-0.94955,1
38.071,-0.68915,1
33.152,-0.64617,1
5.1402,-0.58095,1
13.317,-0.54348,0
32.12,-0.6999,0
12.841,-0.58865,0
64.315,-0.16032,0
30.606,-0.31775,0
0,0,0
17.043,-0.072444,0
35.991,-0.16472,0
0,0,0
38.703,0,0
11.626,-0.083951,0
49.866,-0.26622,0
53.673,-0.27167,0
116.25,-0.40809,0
11.048,-0.20284,0
33.316,-0.26244,0
73.279,-0.39839,0
60.087,-0.30892,0
137.48,-0.51843,0
35.434,-0.29555,0
154.87,-0.44085,0
133.41,-0.49957,0
119.17,-0.43046,0
206.88,-0.45378,0
246.81,-0.51716,0
238.34,-0.40344,1
565.3,-0.65005,1
832.89,-0.73695,1
997.95,-0.87698,1
1055.2,-1.0001,1
1258.5,-1.0895,1
1183.5,-1.1516,1
1544.4,-1.1435,1
1666,-0.54055,1
1516,-0.59494,1
1658.3,-0.58621,1
1723.5,-0.55636,1
1589.9,-0.487,1
1738,-0.59479,1
1577.7,-0.51715,1
1279.5,-0.3784,1
1496.8,-0.40687,1
1752.1,-0.47404,1
1594.6,-0.46869,1
1391.9,-0.39052,1
1512.2,-0.49024,1
1831.1,-0.46524,1
1435.3,-0.38139,1
1397.1,-0.47463,1
1742.1,-0.48509,1
1732.7,-0.55829,1
1362.6,-0.54152,1
1467.3,-0.49261,1
1376.7,-0.4861,1
1442.3,-0.54596,1
1536,-0.53216,1
1394.9,-0.5788,1
1602.8,-0.68672,1
1828.3,-0.74952,1
1741,-0.73795,1
1430.9,-0.67169,1
1199.1,-0.60637,1
1128.1,-0.56978,1
1026.9,-0.50298,1
