@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-5'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency_min numeric
@attribute class {0,1}

@data
1951.9,6223.1,1
1899.1,6223.1,1
2152.4,6223.1,1
1988.5,6223.1,1
2189.2,6201.6,1
1908.5,6201.6,1
2127,6180,1
2615.3,2002.6,1
2600.7,2002.6,1
2869.4,2002.6,1
2866.3,2002.6,1
2888.6,1981.1,1
2710.8,1959.5,1
2897.6,1938,1
2538.6,1959.5,1
2680.6,1959.5,1
2591.5,1959.5,1
2733.2,1981.1,1
2661.3,1981.1,1
2374.2,2002.6,1
2774.8,2002.6,1
2541.8,1981.1,1
2097.3,1959.5,1
2249.2,1959.5,1
1763.4,1981.1,1
1513.4,1981.1,1
1817.4,1981.1,1
1494.6,1981.1,1
1533.5,1959.5,1
1884,1916.5,1
2554.3,1830.3,1
1844.8,1464.3,1
519.98,1184.3,1
483.11,387.6,1
395.01,818.26,1
555.08,818.26,1
1428,602.93,1
3295.3,624.46,1
5232,925.93,1
3987.3,1098.2,1
3340.8,1076.7,1
3632.8,1055.1,1
3230.3,1012.1,1
2980.9,990.53,1
2433.8,990.53,1
2327.8,968.99,1
2123,968.99,1
1713.3,2562.5,1
2025.8,882.86,1
1919.9,990.53,1
1715.4,990.53,1
1739.2,968.99,1
1693.1,990.53,1
1328.5,968.99,1
1468.4,990.53,1
1560,968.99,1
1534.3,990.53,1
1617.7,990.53,1
1861.1,990.53,1
1768.8,968.99,1
1630.1,129.2,1
1906.7,2562.5,1
1688.5,968.99,1
1984.9,968.99,1
2304.2,968.99,1
1861.9,968.99,1
1790.6,968.99,1
1802.1,968.99,1
1570,947.46,1
1590.9,2540.9,1
1880.5,947.46,1
2012.5,968.99,1
1636.6,947.46,1
2264.8,947.46,1
2072.8,2497.9,1
2068.3,947.46,1
3304.1,925.93,1
2731.8,2476.3,1
3062.2,1442.7,1
3100.5,1421.2,1
3042,925.93,1
3912.7,904.39,1
3210.9,947.46,1
3213.8,925.93,1
2627,925.93,1
2147.7,925.93,1
1913.4,904.39,1
1591.1,904.39,1
1429.7,904.39,1
1785.3,904.39,1
1647.4,904.39,1
1482.2,882.86,1
2463.6,904.39,1
2236.8,882.86,1
1654.3,839.79,1
1033.5,882.86,1
995.7,387.6,1
1868.5,925.93,1
2558.3,882.86,1
1838.5,904.39,1
1555.6,882.86,1
1015.4,904.39,1
1238,775.2,1
1733.6,839.79,1
1141.2,839.79,1
805.53,473.73,1
689.82,1335.1,1
620.09,839.79,1
412.88,387.6,1
519.27,882.86,1
365.12,366.06,1
312.65,904.39,1
422.82,904.39,1
252.84,215.33,1
405.09,947.46,1
211.62,904.39,0
107.5,861.33,0
296.51,258.4,0
185.3,1033.6,0
54.281,968.99,0
0,301.46,0
26.97,150.73,0
31.172,387.6,0
80.371,1184.3,0
61.61,0,0
28.208,21.533,0
47.419,0,0
10.256,21.533,0
31.03,301.46,0
108.22,301.46,1
232,323,1
653.64,301.46,1
443.44,301.46,1
485.54,366.06,1
423.12,366.06,1
380.25,344.53,1
359.16,646,1
404.01,646,1
432.23,646,1
416.64,646,1
290.85,646,1
378.83,624.46,1
467.24,602.93,1
523.36,602.93,1
520.9,624.46,1
532.81,646,1
283,667.53,1
397.44,667.53,1
322.89,646,1
174.09,602.93,1
137.65,646,1
245.47,667.53,1
465.01,323,1
635.63,538.33,1
1236.1,667.53,1
1312.5,1098.2,1
1070.8,215.33,1
1278.6,646,1
855.62,646,1
558.95,323,1
484.49,279.93,1
420.68,538.33,1
502.47,2196.4,1
541.43,1464.3,1
487.58,925.93,1
667.67,1485.8,1
691.64,646,1
544.41,925.93,1
519.79,279.93,1
351.57,279.93,1
278.27,279.93,1
787.92,279.93,1
1873,2088.7,1
1587.4,839.79,1
2492.9,732.13,1
3502.6,732.13,1
3558.9,710.6,1
2395.1,667.53,1
3570.7,646,1
3296.1,624.46,1
2801.3,559.86,1
2491,366.06,1
1940.6,366.06,1
1383.5,366.06,1
867.2,366.06,1
1038.5,387.6,1
694.28,366.06,1
663.64,344.53,1
512.77,366.06,1
713.34,366.06,0
852.2,366.06,0
632.74,366.06,0
446.9,366.06,0
563.03,366.06,0
476.52,344.53,0
545.26,366.06,0
825.3,344.53,0
912.78,344.53,0
1081.9,366.06,0
789.38,366.06,0
752.82,344.53,0
819.97,344.53,0
577.32,129.2,0
461.73,129.2,0
265.51,150.73,0
201.62,323,0
217.74,366.06,0
203.36,150.73,0
30.935,129.2,0
68.59,150.73,0
106.32,387.6,0
96.671,344.53,0
264.34,366.06,0
324.65,387.6,0
222.76,344.53,0
192.28,366.06,0
358.98,366.06,0
508.89,473.73,1
320.8,150.73,1
480.69,430.66,1
565.56,1012.1,1
1086,968.99,1
1480,947.46,1
2774.8,947.46,1
3907.7,968.99,1
4207.3,990.53,1
4650,990.53,1
4334.6,1012.1,1
4632.1,1012.1,1
4898.9,1012.1,1
4925.9,1033.6,1
5193.7,1033.6,1
5441.1,1033.6,1
5043.4,1055.1,1
5131.3,1055.1,1
5468.7,1055.1,1
5427.8,1055.1,1
5453,1055.1,1
5352.8,1055.1,1
5382.4,1055.1,1
5013.3,1055.1,1
5015.4,1055.1,1
5162.4,1055.1,1
4924.8,1055.1,1
4659,1055.1,1
4715.5,1055.1,1
5083.2,1076.7,1
5428,1076.7,1
5996.4,1076.7,1
5641.1,1076.7,1
5362.1,1076.7,1
5462.7,1076.7,1
5708.2,1076.7,1
5215.3,1076.7,1
5195.5,1098.2,1
5138.1,1098.2,1
5176.1,1119.7,1
5641,1119.7,1
5797.8,1141.3,1
5390.8,1162.8,1
5469.9,1162.8,1
5034.2,1184.3,1
4711.5,1184.3,1
4316,1184.3,1
3940.9,1205.9,1
3839.7,1227.4,1
4567.2,1227.4,1
3464.9,1248.9,1
3926.1,1227.4,1
4053.9,1205.9,1
3228.5,1184.3,1
3022,1098.2,1
3007.4,387.6,1
2216.8,387.6,1
1884.8,366.06,1
3625,925.93,1
4233.7,947.46,1
3795.8,1055.1,1
3877.8,1012.1,1
4050.9,1012.1,1
3266.5,990.53,1
2848.1,968.99,1
3310.9,925.93,1
2940.4,904.39,1
3003.5,904.39,1
2696.7,904.39,1
2385.3,904.39,1
2106.6,904.39,1
2302,904.39,1
2194.6,904.39,1
1973.9,904.39,1
2249,904.39,1
2157.8,904.39,1
2122.2,904.39,1
2483.9,925.93,1
2595.7,925.93,1
2614.6,925.93,1
2290,925.93,1
1977.2,925.93,1
2106.3,925.93,1
2254,925.93,1
1993.8,925.93,1
1670.9,925.93,1
1817.3,925.93,1
1801.8,925.93,1
1616.5,925.93,1
1908.8,925.93,1
1848.3,925.93,1
1808.1,925.93,1
1829.5,925.93,1
1557.3,904.39,1
1427.4,904.39,1
1974,904.39,1
1817.9,904.39,1
1643.3,882.86,1
2046.1,882.86,1
1762.8,559.86,1
1319.8,344.53,1
1075.6,323,1
905.09,861.33,1
683.32,387.6,1
656.41,301.46,1
571.53,387.6,1
360.56,107.67,1
400.47,839.79,1
1249.3,387.6,1
1321.2,732.13,1
1193.1,925.93,1
1246,775.2,1
1950.1,796.73,1
1637.5,839.79,1
1944.3,409.13,1
2122.9,947.46,1
2084,753.66,1
2348,796.73,1
1937.2,215.33,1
2274.9,538.33,1
2236.9,581.4,1
1607.6,581.4,1
1189.4,236.87,1
1459.1,409.13,1
1456.2,409.13,1
1100.3,258.4,1
602.26,710.6,1
1196.5,387.6,1
896.44,387.6,1
1323.5,387.6,1
941.37,387.6,1
789.78,366.06,1
560.24,387.6,1
568.66,366.06,1
251.62,689.06,1
355.31,689.06,1
402.1,689.06,1
524.8,366.06,1
520.08,689.06,1
525.46,667.53,1
394.51,667.53,1
399.5,495.26,1
290.05,64.6,1
296.81,236.87,1
57.676,215.33,1
126.91,193.8,1
115.98,452.2,1
0,279.93,1
0,301.46,1
105.24,107.67,1
231.26,86.133,1
697.29,516.8,1
818.85,301.46,1
752.45,689.06,1
1075.3,64.6,1
633.21,64.6,1
859.92,258.4,1
1196.1,258.4,1
1507.8,624.46,1
1993.7,602.93,1
1724.7,581.4,1
2092.1,559.86,1
1131.1,538.33,1
1161.1,495.26,1
1024,452.2,1
1170.9,409.13,1
624.63,236.87,1
399.51,279.93,1
700.67,258.4,1
691.46,236.87,1
532.15,236.87,1
271.33,236.87,1
141.53,258.4,1
235.26,258.4,0
163.32,150.73,0
469.44,129.2,0
782.57,150.73,0
784.31,150.73,0
0,0,0
22.891,43.066,0
36.019,43.066,0
41.551,21.533,0
5.6762,21.533,0
0,21.533,0
22.585,43.066,0
40.23,0,0
28.247,21.533,0
17.014,43.066,0
46.188,0,0
11.768,43.066,0
2.8334,21.533,0
19.252,43.066,0
2.469,0,0
1.7813,21.533,0
40.079,21.533,0
37.032,43.066,0
1.3133,0,0
12.868,0,0
195.2,43.066,1
377.55,43.066,1
562.77,1141.3,1
707.7,1119.7,1
783.81,1098.2,1
1030.3,1098.2,1
903.66,1076.7,1
1225.6,1098.2,1
1414.1,1098.2,1
1228,1098.2,1
1415.1,1076.7,1
1404.7,1076.7,1
1235.9,1055.1,1
1482.2,1055.1,1
1378.3,1055.1,1
1084.6,1033.6,1
1183.2,1033.6,1
1414.5,1033.6,1
1304.3,1033.6,1
1308.1,1033.6,1
1396.4,1033.6,1
1319.4,0,1
1235.9,21.533,1
1306.5,1012.1,1
1353,1012.1,1
1503.1,0,1
1239.1,990.53,1
1155.7,990.53,1
1160.4,0,1
1196.3,0,1
1329.6,990.53,1
1252.1,990.53,1
1505.6,990.53,1
1593.5,990.53,1
1675.4,990.53,1
1357.4,968.99,1
1189.5,968.99,1
1052.4,968.99,1
964.07,968.99,1
809.22,947.46,1
604.25,0,1
760.94,947.46,1
606.93,43.066,1
854.78,21.533,1
924.04,947.46,1
810.29,947.46,1
833.86,947.46,1
902.37,21.533,1
901.36,0,1
848.36,947.46,1
974.41,947.46,1
901.24,947.46,1
895.22,947.46,1
972.16,947.46,1
962.5,925.93,1
824.66,0,1
799.5,21.533,1
674.97,925.93,1
513.8,21.533,1
545.08,0,1
361.37,43.066,1
369.56,43.066,1
156.55,21.533,1
138.99,0,1
154.38,21.533,1
154.46,43.066,1
181.88,21.533,1
210.19,0,1
135.7,43.066,1
142.47,43.066,1
124.34,0,1
228.67,21.533,1
189.97,43.066,1
258.02,43.066,1
295.73,0,1
310.22,43.066,1
289.82,43.066,1
365.34,43.066,1
323.5,0,1
346.1,21.533,1
499.21,43.066,1
354.79,21.533,1
438.19,0,1
336.27,21.533,1
276.9,43.066,1
276.12,21.533,1
414.88,0,1
337.14,43.066,1
256.88,43.066,1
62.309,21.533,1
132.92,0,1
86.738,21.533,1
60.407,43.066,1
130.28,0,1
106.94,21.533,1
12.877,43.066,0
10.371,43.066,0
68.625,0,0
33.285,21.533,0
21.665,43.066,0
7.5807,21.533,0
34.312,0,0
0,21.533,0
44.864,150.73,0
97.344,43.066,0
178.22,0,1
153.77,43.066,1
163.01,43.066,1
162.58,0,1
164.35,21.533,1
244.53,0,1
246.33,796.73,1
196.63,0,1
219.4,43.066,1
267.08,43.066,1
181.59,43.066,1
292.34,0,1
176.19,43.066,1
195.07,43.066,1
184.84,0,1
279.48,21.533,1
453.73,43.066,1
455.5,43.066,1
646.81,43.066,1
750.19,0,1
793.38,21.533,1
751.93,43.066,1
841.48,0,1
860.64,21.533,1
845.96,43.066,1
913.15,43.066,1
1038,0,1
1172.3,0,1
1249.3,43.066,1
1241.8,21.533,1
1332.4,0,1
1430.5,904.39,1
1359.6,43.066,1
1441.6,21.533,1
1307.7,0,1
1297.7,904.39,1
1283.7,43.066,1
1246.8,21.533,1
1132,0,1
1087.6,43.066,1
1145.5,882.86,1
890.4,21.533,1
849.73,0,1
788.19,21.533,1
751.91,21.533,1
671.14,0,1
543.77,0,1
578.89,43.066,1
586.74,43.066,1
570.33,0,1
628.83,0,1
578.05,43.066,1
692.41,43.066,1
733.19,0,1
684.36,43.066,1
670.28,43.066,1
847.79,0,1
825.54,0,1
925.8,43.066,1
959.99,43.066,1
928.22,0,1
919.92,21.533,1
897.05,904.39,1
1150.9,904.39,1
1145,0,1
1156.3,925.93,1
1148.4,925.93,1
1248,21.533,1
1208.8,0,1
1247.4,925.93,1
1318.7,925.93,1
1324.9,0,1
1359.4,0,1
1366.7,925.93,1
1292.9,925.93,1
1310.8,0,1
1526.2,0,1
1598.4,925.93,1
1550.5,925.93,1
1740.9,21.533,1
1753.3,925.93,1
1697.6,947.46,1
1662.4,925.93,1
1719.2,925.93,1
1586.6,925.93,1
1580.7,925.93,1
1498.4,925.93,1
1486.7,925.93,1
1454.6,925.93,1
1404.4,925.93,1
1393.1,925.93,1
1416.1,925.93,1
1410.7,925.93,1
1392.8,43.066,1
1377.1,21.533,1
1481.8,0,1
1559,43.066,1
1611.4,925.93,1
1521.1,947.46,1
1735.5,947.46,1
1599.5,947.46,1
1643.1,947.46,1
1682.4,0,1
1664.8,947.46,1
1725.4,947.46,1
1769.8,947.46,1
1769,968.99,1
1736.6,968.99,1
1664.7,968.99,1
1628.9,968.99,1
1776.1,968.99,1
1797,968.99,1
2007.2,968.99,1
2185.6,968.99,1
2458.8,968.99,1
2458.3,968.99,1
2665.9,990.53,1
2491.3,990.53,1
2370.1,990.53,1
2252.8,990.53,1
1944.9,1012.1,1
2059.6,1012.1,1
2485.5,1012.1,1
2598.1,1012.1,1
2252.6,1012.1,1
2298.5,1012.1,1
2100.9,1033.6,1
1954.8,1033.6,1
2166.3,1033.6,1
1973,1055.1,1
1762.2,1055.1,1
1949.5,1055.1,1
1962.1,1076.7,1
1706.7,1076.7,1
1982.2,1076.7,1
1942.5,1076.7,1
1911,1076.7,1
2049.5,1076.7,1
1985.4,1076.7,1
2119.3,1076.7,1
2044.1,1076.7,1
2039.1,1076.7,1
1799.7,1076.7,1
1747.5,1076.7,1
1695.9,1076.7,1
1708,1055.1,1
1594,1055.1,1
1621.6,1055.1,1
1584.5,1033.6,1
1784.1,1033.6,1
1545.6,1012.1,1
1715.7,1012.1,1
1574.9,1012.1,1
1388.9,1012.1,1
1368.2,1012.1,1
1256.9,990.53,1
1177.8,990.53,1
922.41,990.53,1
966.1,990.53,1
825.04,0,1
850.62,990.53,1
728.62,990.53,1
920.66,990.53,1
924.84,990.53,1
973.3,0,1
780.65,968.99,1
957.55,968.99,1
679.85,968.99,1
621.68,43.066,1
554.72,21.533,1
504.38,968.99,1
473.5,0,1
452.39,43.066,1
523,43.066,1
381.72,0,1
327.36,43.066,1
372.99,43.066,1
395.21,43.066,1
428.98,0,1
398.52,43.066,1
540.5,43.066,1
233.43,21.533,1
360.43,0,1
223.57,43.066,1
155.64,43.066,1
208.26,0,1
38.182,0,1
17.661,43.066,1
30.786,43.066,1
39.474,0,1
36.625,43.066,1
67.383,21.533,1
44.651,43.066,1
33.67,43.066,1
20.676,0,1
0,21.533,1
43.523,21.533,1
39.963,0,1
35.739,21.533,1
13.5,43.066,1
5.8321,0,1
26.704,21.533,1
1.3404,43.066,1
119.83,43.066,1
463.57,0,1
691.48,0,1
679.73,43.066,1
841.46,624.46,1
928.19,602.93,1
820.34,581.4,1
575.5,43.066,1
391.49,43.066,1
302.84,21.533,1
253.32,0,1
111.9,43.066,1
44.53,21.533,1
18.775,0,1
0,21.533,1
9.0238,43.066,1
9.327,43.066,0
11.641,0,0
4.268,21.533,0
7.6265,43.066,0
30.645,21.533,0
11.173,0,0
46.502,21.533,0
73.081,43.066,0
36.057,43.066,0
33.168,0,0
35.645,21.533,0
27.338,21.533,0
26.198,0,0
1.1491,21.533,0
2.6,43.066,0
41.126,21.533,0
66.184,0,0
44.219,0,0
37.154,43.066,0
53.321,21.533,0
2.763,0,0
21.543,21.533,0
12.202,43.066,0
57.467,21.533,0
78.245,0,1
117.6,43.066,1
229.43,43.066,1
158.87,0,1
273.73,21.533,1
354.5,43.066,1
584.61,43.066,1
693.64,0,1
1007.3,21.533,1
1255,1851.9,1
1357,1873.4,1
1292.8,1894.9,1
1551,1894.9,1
1744,1938,1
1772.4,1959.5,1
1330.3,2002.6,1
1161.3,2024.1,1
1587.5,2024.1,1
1412.8,2045.7,1
1314,0,1
1242,2067.2,1
1356.8,2088.7,1
1171.1,43.066,1
1165.6,0,1
1082.1,6287.7,1
1178.4,6287.7,1
1388.1,6287.7,1
1371.1,6287.7,1
1352.5,6266.2,1
1189.2,6266.2,1
1378.5,0,1
1818.3,0,1
1801.3,2067.2,1
1911.4,2067.2,1
1929.4,2067.2,1
1951,2024.1,1
1714.4,2024.1,1
1844.7,2002.6,1
1784.3,2024.1,1
1905.8,2024.1,1
1727.9,2024.1,1
1641.3,2045.7,1
1672.6,2045.7,1
1542.5,2067.2,1
1897.9,2067.2,1
1834.5,2045.7,1
1379.1,2024.1,1
1625.2,2024.1,1
1203.3,2045.7,1
958.92,2045.7,1
1084.9,2045.7,1
808.31,2045.7,1
799.28,2024.1,1
1373.2,1981.1,1
1996.6,1894.9,1
1203.6,43.066,1
365.23,21.533,1
60.486,43.066,1
41.479,0,1
104.88,21.533,1
967.47,689.06,1
1800.9,0,1
2823.7,1205.9,1
2590.9,1184.3,1
2283.9,1162.8,1
2479.5,1141.3,1
2291.6,1098.2,1
2098,1076.7,1
1630.4,0,1
1388,1055.1,1
1352.1,21.533,1
1037.6,0,1
980.56,1055.1,1
981.09,0,1
978,43.066,1
983.58,0,1
1109.5,43.066,1
1047.9,0,1
974.74,1076.7,1
859.81,1076.7,1
874.24,0,1
934.06,43.066,1
987.4,1076.7,1
902.08,0,1
979.92,1055.1,1
1006.3,21.533,1
1067.4,1055.1,1
1047.3,1055.1,1
1042.9,0,1
991.32,43.066,1
946.74,1055.1,1
917.33,1055.1,1
798.56,21.533,1
682.98,43.066,1
933.1,43.066,1
1100.3,0,1
1173.6,21.533,1
920.16,43.066,1
922.19,0,1
869.42,21.533,1
922.74,43.066,1
826.36,43.066,1
800.42,43.066,1
683.85,0,1
727.47,21.533,1
889.94,43.066,1
884.25,0,1
1011.7,0,1
1006.2,1012.1,1
826.93,21.533,1
823.84,21.533,1
732.18,21.533,1
670.95,990.53,1
822.46,21.533,1
792.22,0,1
791.86,968.99,1
721.91,968.99,1
617.38,0,1
264.62,21.533,1
162.34,21.533,1
437.71,43.066,1
226.51,0,1
311.08,21.533,1
197.51,43.066,1
111.79,43.066,1
143.95,0,1
137.91,21.533,1
164.84,21.533,1
158.76,43.066,1
213.06,0,1
201.68,21.533,1
96.498,43.066,1
61.6,0,1
22.653,0,1
64.593,43.066,1
47.897,43.066,1
13.365,21.533,1
15.738,0,1
4.6257,21.533,1
34.298,43.066,0
47.111,0,0
16.492,21.533,0
11.69,43.066,0
30.582,43.066,0
6.8495,0,0
28.506,0,0
26.261,43.066,0
38.658,21.533,0
38.597,0,0
85.139,150.73,0
17.188,43.066,0
10.601,0,0
27.884,21.533,0
18.557,43.066,1
33.67,43.066,1
54.331,0,1
45.818,0,1
155.18,43.066,1
93.402,0,1
27.702,0,1
97.846,21.533,1
25.383,43.066,1
72.461,43.066,1
113.39,0,1
76.294,43.066,1
57.866,43.066,1
131.82,21.533,1
73.504,0,1
57.504,43.066,1
44.598,43.066,1
6.5431,0,1
49.9,0,1
20.396,43.066,1
56.767,43.066,1
64.25,0,1
8.7825,0,1
33.947,43.066,1
30.921,43.066,1
37.747,0,1
35.948,0,1
124.37,43.066,1
104.85,21.533,1
130.59,0,1
2.845,43.066,1
5.2451,43.066,1
10.382,21.533,1
2.5127,0,1
29.428,21.533,1
17.013,43.066,1
255.17,0,1
155.19,21.533,1
194.54,43.066,1
166.63,43.066,1
382.38,0,1
253.03,21.533,1
427.97,236.87,1
187.82,43.066,1
699.63,0,1
1925,43.066,1
2409.2,818.26,1
2449.2,796.73,1
1766.2,753.66,1
2797.6,732.13,1
2473.3,710.6,1
1897.9,646,1
1606.1,0,1
908.91,43.066,1
497.46,43.066,1
236.11,0,1
189.3,43.066,1
41.316,21.533,1
67.938,21.533,1
7.4576,0,1
59.558,43.066,0
7.7377,43.066,0
38.607,21.533,0
44.008,43.066,0
47.517,0,0
50.009,43.066,0
22.657,43.066,0
32.81,0,0
36.965,43.066,0
11.368,43.066,0
0,0,0
22.125,43.066,0
26.429,43.066,0
12.986,43.066,0
43.043,0,0
6.0972,43.066,0
38.926,21.533,0
39.017,0,0
34.291,21.533,0
31.835,21.533,0
81.445,43.066,0
14.502,21.533,0
3.3793,0,0
12.995,43.066,0
37.424,43.066,0
27.76,0,0
112.5,21.533,0
28.788,43.066,0
0.64547,43.066,1
150.23,21.533,1
105.35,0,1
146.05,43.066,1
495.16,21.533,1
1130.9,1033.6,1
2185.8,1033.6,1
3128.9,1055.1,1
3718.4,1076.7,1
3808.4,1076.7,1
3613.5,1098.2,1
3624.4,1098.2,1
4097.1,1098.2,1
3935.6,1119.7,1
4614.5,1119.7,1
5060.3,1119.7,1
4407.2,1141.3,1
4334.3,1141.3,1
4600.6,1141.3,1
4609.8,1141.3,1
4975.6,1141.3,1
4568.4,1141.3,1
4482.3,1141.3,1
4460.6,1141.3,1
4486.1,1141.3,1
4863.1,1141.3,1
4867.1,1141.3,1
4477.9,1141.3,1
4315.6,1141.3,1
4549.3,1162.8,1
4932.8,1162.8,1
5034.5,1162.8,1
5244.7,1162.8,1
5063.8,1162.8,1
5429.3,1162.8,1
5529.9,1162.8,1
5227,1162.8,1
4852.7,1184.3,1
4866.8,1184.3,1
4462.4,1205.9,1
5119.4,1205.9,1
5226.8,1227.4,1
4701.7,1248.9,1
4820.9,1248.9,1
4399.1,1270.5,1
3945.5,1270.5,1
3596.9,1270.5,1
3362.7,1292,1
2845.4,1313.5,1
3626.7,1313.5,1
2769.5,1335.1,1
2968.8,1313.5,1
3032.5,1292,1
2224.7,1270.5,1
1809.8,1184.3,1
510.03,1292,1
275.75,43.066,1
776.87,43.066,1
2003.1,1012.1,1
2717.2,1033.6,1
2362.8,1141.3,1
3085.6,1098.2,1
3050.8,1098.2,1
2425.6,1076.7,1
2038.2,1055.1,1
2027.4,1012.1,1
2054.7,990.53,1
1821.1,990.53,1
1534.8,990.53,1
1611.9,990.53,1
1581,990.53,1
1520.6,990.53,1
1458,990.53,1
1403.5,990.53,1
1321.4,990.53,1
1211.3,990.53,1
1165.8,1012.1,1
1347.6,1012.1,1
1629.9,1012.1,1
1806.2,1012.1,1
1460.6,1012.1,1
1381.4,1012.1,1
1512.7,1012.1,1
1518.9,1012.1,1
1453.3,1012.1,1
1432.5,1012.1,1
1296.9,1012.1,1
1294.5,1012.1,1
1338.2,1012.1,1
1225.4,1012.1,1
1255.7,1012.1,1
1376.6,1012.1,1
1442,1012.1,1
1113.2,990.53,1
984.63,990.53,1
1009,990.53,1
1054.2,21.533,1
934.25,0,1
887.13,968.99,1
632.06,21.533,1
400.6,0,1
238.42,21.533,1
331.1,43.066,1
204.82,21.533,1
211.16,21.533,1
133.63,21.533,1
16.017,43.066,1
102.25,0,1
169.15,0,1
90.43,43.066,1
218.46,43.066,1
154.3,0,1
88.316,21.533,1
79.921,43.066,1
147.96,0,1
63.159,0,1
147.66,43.066,1
117.4,0,1
42.56,43.066,1
92.497,0,1
121.07,43.066,1
64.918,0,1
115.35,21.533,1
96.019,0,1
144.25,43.066,1
147.84,43.066,1
119.73,0,1
135.13,0,1
60.009,43.066,1
62.617,21.533,1
79.767,43.066,1
88.158,0,1
88.796,43.066,1
66.786,21.533,1
114.94,0,1
124.45,21.533,1
164.17,21.533,1
75.036,43.066,1
167.89,0,1
99.239,43.066,1
88.403,43.066,1
28.527,0,1
46.536,43.066,1
18.702,21.533,1
61.937,43.066,1
56.818,0,1
14.362,0,1
31.347,43.066,1
17.976,21.533,1
16.02,0,1
41.296,21.533,1
7.7199,43.066,1
0,43.066,1
66.797,0,1
23.186,43.066,1
1.0155,43.066,1
20.715,0,1
145.18,21.533,1
710.19,43.066,1
1038.6,753.66,1
1005.1,732.13,1
1077,710.6,1
668.57,43.066,1
688.5,646,1
545.78,602.93,1
446.77,0,1
300.4,43.066,1
222.59,21.533,1
109.71,0,1
209.84,43.066,1
38.071,43.066,1
33.152,43.066,1
5.1402,0,1
13.317,43.066,0
32.12,43.066,0
12.841,43.066,0
64.315,0,0
30.606,43.066,0
0,0,0
17.043,0,0
35.991,21.533,0
0,0,0
38.703,0,0
11.626,0,0
49.866,0,0
53.673,0,0
116.25,21.533,0
11.048,0,0
33.316,0,0
73.279,0,0
60.087,0,0
137.48,0,0
35.434,0,0
154.87,43.066,0
133.41,0,0
119.17,21.533,0
206.88,0,0
246.81,0,0
238.34,21.533,1
565.3,0,1
832.89,0,1
997.95,0,1
1055.2,1098.2,1
1258.5,1098.2,1
1183.5,0,1
1544.4,0,1
1666,0,1
1516,1098.2,1
1658.3,0,1
1723.5,0,1
1589.9,0,1
1738,0,1
1577.7,1055.1,1
1279.5,0,1
1496.8,1033.6,1
1752.1,1033.6,1
1594.6,0,1
1391.9,1033.6,1
1512.2,1033.6,1
1831.1,1012.1,1
1435.3,1012.1,1
1397.1,1012.1,1
1742.1,1012.1,1
1732.7,1012.1,1
1362.6,990.53,1
1467.3,990.53,1
1376.7,990.53,1
1442.3,990.53,1
1536,990.53,1
1394.9,990.53,1
1602.8,990.53,1
1828.3,990.53,1
1741,0,1
1430.9,968.99,1
1199.1,0,1
1128.1,0,1
1026.9,968.99,1
882.58,0,1
1009.2,0,1
1207.6,947.46,1
1046.7,0,1
1097.7,0,1
1144.6,0,1
1317.1,43.066,1
957.13,0,1
1239,0,1
1018,947.46,1
1091.3,0,1
1308.3,947.46,1
1302.1,947.46,1
1079,947.46,1
1262.7,947.46,1
1202.9,0,1
1079.5,0,1
1007.2,925.93,1
983.68,925.93,1
602.08,0,1
709.84,0,1
786.26,0,1
598.37,0,1
486.17,0,1
366.02,86.133,1
434.87,86.133,1
306.73,516.8,1
375.94,0,1
333.22,0,1
223.1,21.533,1
203.18,0,1
234.54,0,1
299.9,0,1
324.92,107.67,1
415.81,0,1
402.74,0,1
423.79,452.2,1
383.02,0,1
511.51,0,1
506.94,473.73,1
354.68,0,1
702.24,452.2,1
659.23,107.67,1
1031.2,430.66,1
590.88,0,1
927.07,86.133,1
676.16,0,1
627.36,0,1
528.87,323,1
580.29,0,1
374.18,64.6,1
489.25,86.133,1
305.07,172.27,1
361.56,0,1
301.89,0,1
173.01,0,1
205.02,64.6,0
247.32,0,0
66.982,0,0
136.52,0,0
142.8,43.066,0
137.46,0,0
138.58,0,0
147.82,86.133,0
108.72,0,0
165.7,0,0
315.72,0,1
174.32,753.66,1
344.5,0,1
316.47,775.2,1
291.94,775.2,1
265.01,86.133,1
291.55,0,1
475.45,0,1
440.88,796.73,1
329.59,796.73,1
212.3,0,1
317.89,0,1
343.76,0,1
264.01,0,1
281.83,796.73,1
319.89,0,1
729.44,0,1
632.26,129.2,1
674.44,86.133,1
855.71,86.133,1
992.52,861.33,1
972.83,861.33,1
1038.7,0,1
1101.5,107.67,1
980.27,86.133,1
1020,0,1
1351.9,0,1
1426.8,904.39,1
1491.6,0,1
1530.1,904.39,1
1557.9,904.39,1
1592.5,904.39,1
1550.7,904.39,1
1579.1,925.93,1
1553.2,925.93,1
1403.6,904.39,1
1413.9,904.39,1
1515,904.39,1
1309.9,904.39,1
1221.2,904.39,1
1285.8,882.86,1
993.02,0,1
877.06,0,1
873.11,882.86,1
862.3,0,1
737.87,0,1
684.78,0,1
900.03,861.33,1
741.63,861.33,1
702.38,86.133,1
629.27,107.67,1
759.42,0,1
820.54,86.133,1
933.11,882.86,1
873.56,0,1
932.23,0,1
1061.4,904.39,1
1159.8,86.133,1
1621.2,323,1
1340.6,344.53,1
1432.4,301.46,1
1068.2,0,1
