@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3'

@attribute energy_min numeric
@attribute zeroCrossingRate_min numeric
@attribute class {0,1}

@data
0.016507,-0.13884,1
0.011549,-0.15336,1
0.009391,-0.17241,1
0.008603,-0.16334,0
0.006582,-0.14791,0
0.005619,-0.13702,0
0.004933,-0.1098,0
0.005143,-0.10708,0
0.004862,-0.086207,0
0.004357,-0.067151,0
0.004168,-0.051724,0
0.004629,-0.059891,0
0.004376,-0.063521,0
0.003711,-0.076225,0
0.003011,-0.10436,0
0.00179,-0.10526,0
0.001266,-0.13067,0
0.000877,-0.15426,0
0.000479,-0.15426,0
0.000292,-0.16425,0
0.000304,-0.18603,0
0.000345,-0.15699,0
0.000357,-0.12341,0
0.000242,-0.14065,0
0.000216,-0.15426,0
0.000683,-0.15154,0
0.001105,-0.11706,0
0.001221,-0.065336,0
0.000758,-0.044465,0
0.000205,-0.086207,0
0.000155,-0.089837,0
0.018096,-0.13158,1
0.038147,-0.21053,1
0.043007,-0.19238,1
0.052239,-0.17695,1
0.10023,-0.19056,1
0.17468,-0.19782,1
0.26176,-0.19964,1
0.33117,-0.19964,1
0.37742,-0.19691,1
0.35949,-0.17423,1
0.32771,-0.15608,1
0.3406,-0.1461,1
0.34432,-0.12432,1
0.34486,-0.10617,1
0.38579,-0.11797,1
0.40201,-0.11887,1
0.36883,-0.089837,1
0.36816,-0.095281,1
0.38037,-0.12069,1
0.39938,-0.12886,1
0.40496,-0.12886,1
0.39068,-0.11887,1
0.38335,-0.092559,1
0.38359,-0.07078,1
0.38923,-0.080762,1
0.40488,-0.10708,1
0.41837,-0.12069,1
0.41305,-0.13339,1
0.4088,-0.13339,1
0.41239,-0.10526,1
0.42169,-0.091652,1
0.4362,-0.093466,1
0.44878,-0.096189,1
0.45394,-0.12341,1
0.47469,-0.13975,1
0.49478,-0.12523,1
0.47679,-0.11525,1
0.44345,-0.10799,1
0.42087,-0.10163,1
0.39254,-0.084392,1
0.42042,-0.095281,1
0.4268,-0.11343,1
0.41142,-0.10163,1
0.41146,-0.08167,1
0.4132,-0.11706,1
0.40622,-0.13067,1
0.35923,-0.10889,1
0.32546,-0.085299,1
0.31911,-0.085299,1
0.34154,-0.12976,1
0.31831,-0.14338,1
0.30449,-0.13158,1
0.27326,-0.10799,1
0.22075,-0.11343,1
0.18607,-0.14791,1
0.10157,-0.14156,1
0.071295,-0.13975,1
0.11953,-0.14338,1
0.20052,-0.15426,1
0.23693,-0.16697,1
0.25063,-0.15789,1
0.32524,-0.16243,1
0.38506,-0.17514,1
0.35798,-0.17695,1
0.28743,-0.17241,1
0.25605,-0.16515,1
0.2586,-0.16334,1
0.2524,-0.16515,1
0.22825,-0.15699,1
0.21581,-0.14247,1
0.21802,-0.13884,1
0.20999,-0.14065,1
0.20007,-0.14519,1
0.19311,-0.15154,1
0.18534,-0.15336,1
0.18169,-0.15971,1
0.18182,-0.17151,1
0.1928,-0.17786,1
0.21958,-0.16697,1
0.22869,-0.15699,1
0.20759,-0.15789,1
0.19503,-0.15608,1
0.20472,-0.15699,1
0.21321,-0.16152,1
0.20876,-0.15971,1
0.19664,-0.15699,1
0.18524,-0.15699,1
0.17957,-0.15608,1
0.18152,-0.15789,1
0.18283,-0.15789,1
0.18651,-0.16152,1
0.19574,-0.17423,1
0.1936,-0.17877,1
0.17146,-0.17877,1
0.15202,-0.18058,1
0.15665,-0.17967,1
0.16198,-0.17151,1
0.15677,-0.16697,1
0.14559,-0.16243,1
0.11285,-0.16152,1
0.075757,-0.17332,1
0.067683,-0.17514,1
0.063865,-0.16697,1
0.056516,-0.16515,1
0.046268,-0.16425,1
0.035407,-0.16152,1
0.028185,-0.16697,1
0.032871,-0.16969,1
0.044655,-0.17514,1
0.044049,-0.17786,1
0.04212,-0.17786,1
0.04205,-0.18149,1
0.031418,-0.18058,1
0.028344,-0.18149,1
0.031902,-0.18693,1
0.034019,-0.19056,1
0.033461,-0.18966,1
0.03272,-0.18966,1
0.03468,-0.18966,1
0.035566,-0.18875,1
0.034854,-0.18966,1
0.032944,-0.18966,1
0.032463,-0.18966,1
0.032687,-0.18875,1
0.0332,-0.18875,1
0.035267,-0.18966,1
0.037214,-0.18966,1
0.036762,-0.18966,1
0.03423,-0.18966,1
0.032499,-0.19147,1
0.03158,-0.19056,1
0.031758,-0.18966,1
0.037292,-0.18966,1
0.041704,-0.18966,1
0.043082,-0.19056,1
0.048723,-0.19147,1
0.048769,-0.19056,1
0.044612,-0.19056,1
0.044805,-0.19147,1
0.045663,-0.19147,1
0.041824,-0.19238,1
0.031806,-0.19328,1
0.023963,-0.1951,1
0.018817,-0.19691,1
0.013973,-0.19782,1
0.009253,-0.19601,1
0.005035,-0.19056,1
0.0031,-0.18149,1
0.001986,-0.1833,1
0.002691,-0.17423,1
0.003826,-0.15789,1
0.00309,-0.16788,1
0.002426,-0.16606,1
0.00488,-0.14338,1
0.014227,-0.12069,1
0.016688,-0.11978,1
0.019446,-0.11615,1
0.060452,-0.1225,1
0.12124,-0.16697,1
0.16612,-0.18784,1
0.16387,-0.18512,1
0.14859,-0.18875,1
0.1327,-0.19328,1
0.11492,-0.19419,1
0.11062,-0.19147,1
0.086341,-0.17967,1
0.062085,-0.1824,1
0.05053,-0.19691,1
0.043323,-0.1951,1
0.031727,-0.18058,1
0.01439,-0.16152,1
0.011396,-0.16243,1
0.009239,-0.15517,1
0.006244,-0.14338,0
0.005632,-0.13521,0
0.004849,-0.11978,0
0.004081,-0.093466,0
0.003022,-0.1098,0
0,0,0
0,0,0
0,0,0
0,-0.045372,0
0,-0.048094,0
0.00042,-0.059891,0
0.000805,-0.084392,0
0.000904,-0.066243,0
0.001,-0.056261,0
0.000933,-0.065336,0
0.000589,-0.032668,0
0.00024,-0.002722,0
0.000126,-0.049909,0
0.000318,-0.062613,0
0.000309,-0.039927,0
0.000134,-0.030853,0
0.000145,-0.045372,0
0.004503,-0.093466,0
0.016009,-0.10436,0
0.028067,-0.10708,0
0.051383,-0.10163,1
0.088211,-0.10254,1
0.12583,-0.11162,1
0.15346,-0.11252,1
0.18375,-0.11343,1
0.20353,-0.11343,1
0.21401,-0.11343,1
0.23506,-0.11434,1
0.22241,-0.10163,1
0.19016,-0.088929,1
0.18985,-0.091652,1
0.18913,-0.087114,1
0.18507,-0.068966,1
0.1962,-0.077132,1
0.18323,-0.088929,1
0.16004,-0.075318,1
0.16403,-0.063521,1
0.176,-0.064428,1
0.17718,-0.07078,1
0.16788,-0.068966,1
0.17822,-0.071688,1
0.16652,-0.07078,1
0.15345,-0.07078,1
0.17038,-0.077132,1
0.18152,-0.090744,1
0.18336,-0.096189,1
0.17116,-0.087114,1
0.16124,-0.085299,1
0.15957,-0.089837,1
0.16348,-0.089837,1
0.17196,-0.08167,1
0.18416,-0.075318,1
0.20594,-0.082577,1
0.22513,-0.095281,1
0.22032,-0.1098,1
0.19772,-0.10799,1
0.17548,-0.098004,1
0.15925,-0.10254,1
0.14705,-0.11252,1
0.12517,-0.10345,1
0.1113,-0.086207,1
0.11452,-0.097096,1
0.11447,-0.099819,1
0.12355,-0.091652,1
0.13195,-0.10163,1
0.13037,-0.10163,1
0.12984,-0.095281,1
0.13326,-0.098911,1
0.13603,-0.10617,1
0.14078,-0.11615,1
0.14902,-0.12069,1
0.15515,-0.12069,1
0.15521,-0.11887,1
0.15224,-0.10617,1
0.14983,-0.098911,1
0.14441,-0.1098,1
0.13307,-0.11434,1
0.11256,-0.10526,1
0.098812,-0.10254,1
0.09203,-0.096189,1
0.078383,-0.078947,1
0.06444,-0.094374,1
0.056229,-0.12613,1
0.051703,-0.13158,1
0.048542,-0.12795,1
0.049285,-0.12886,1
0.05103,-0.13339,1
0.048402,-0.12613,1
0.043154,-0.12523,1
0.045052,-0.13793,1
0.046621,-0.13793,1
0.047028,-0.13612,1
0.052174,-0.14156,1
0.056378,-0.14338,1
0.061883,-0.14247,1
0.06548,-0.14247,1
0.064507,-0.13975,1
0.063532,-0.1343,1
0.065311,-0.12976,1
0.06956,-0.1225,1
0.074699,-0.10799,1
0.077904,-0.098911,1
0.074619,-0.087114,1
0.069559,-0.065336,1
0.064871,-0.054446,1
0.063978,-0.061706,1
0.064282,-0.068058,1
0.058629,-0.058076,1
0.051455,-0.066243,1
0.042513,-0.10889,1
0.035673,-0.1343,1
0.036487,-0.1343,1
0.038534,-0.13702,1
0.034076,-0.13793,1
0.02302,-0.13249,1
0.011227,-0.11162,0
0.004119,-0.095281,0
0.003084,-0.10526,0
0.002037,-0.089837,0
0.001134,-0.049909,0
0.001329,-0.063521,0
0.001519,-0.039927,0
0.001475,0,0
0.007314,-0.027223,0
0.039942,-0.11525,0
0.057046,-0.15971,1
0.056695,-0.15789,1
0.059775,-0.15789,1
0.062568,-0.15699,1
0.061685,-0.15699,1
0.070821,-0.15699,1
0.076191,-0.15608,1
0.075297,-0.15608,1
0.074182,-0.15608,1
0.070091,-0.15608,1
0.067682,-0.15608,1
0.068355,-0.15608,1
0.068589,-0.15245,1
0.066179,-0.15245,1
0.066624,-0.15064,1
0.070938,-0.1461,1
0.072846,-0.13339,1
0.077728,-0.1225,1
0.090413,-0.12523,1
0.09827,-0.11162,1
0.10027,-0.098911,1
0.10389,-0.10436,1
0.10783,-0.11615,1
0.1145,-0.12613,1
0.11911,-0.12523,1
0.12435,-0.11978,1
0.13315,-0.11797,1
0.14372,-0.11706,1
0.15374,-0.1098,1
0.15484,-0.10799,1
0.16102,-0.11162,1
0.16999,-0.10889,1
0.16929,-0.11252,1
0.16276,-0.11252,1
0.16048,-0.10526,1
0.16056,-0.1098,1
0.15346,-0.1098,1
0.14961,-0.10617,1
0.14732,-0.10889,1
0.13723,-0.10617,1
0.12853,-0.10254,1
0.119,-0.10708,1
0.11204,-0.11434,1
0.11091,-0.12069,1
0.10658,-0.13339,1
0.098495,-0.13975,1
0.094934,-0.13702,1
0.094454,-0.1343,1
0.092352,-0.1343,1
0.090616,-0.13521,1
0.090109,-0.13793,1
0.095566,-0.13975,1
0.10106,-0.1216,1
0.10379,-0.11252,1
0.10431,-0.11252,1
0.10508,-0.11071,1
0.11303,-0.12613,1
0.11923,-0.12341,1
0.11835,-0.10163,1
0.11944,-0.090744,1
0.11914,-0.091652,1
0.12159,-0.096189,1
0.13192,-0.10799,1
0.14025,-0.11525,1
0.14486,-0.11978,1
0.1485,-0.11525,1
0.15166,-0.10526,1
0.15252,-0.098911,1
0.1536,-0.094374,1
0.15966,-0.10799,1
0.16348,-0.12886,1
0.16569,-0.13612,1
0.16524,-0.13067,1
0.16402,-0.13067,1
0.16245,-0.12613,1
0.1611,-0.12069,1
0.16828,-0.1216,1
0.17788,-0.1225,1
0.18091,-0.11525,1
0.18609,-0.10889,1
0.19264,-0.11343,1
0.1943,-0.11252,1
0.19521,-0.10799,1
0.1935,-0.11071,1
0.18745,-0.1216,1
0.18285,-0.12432,1
0.18305,-0.12795,1
0.18207,-0.13884,1
0.18021,-0.14065,1
0.17823,-0.13793,1
0.17415,-0.12704,1
0.17244,-0.12432,1
0.17371,-0.13158,1
0.17406,-0.13339,1
0.17526,-0.13521,1
0.17942,-0.1343,1
0.18219,-0.12704,1
0.18244,-0.12432,1
0.18679,-0.1216,1
0.19099,-0.1225,1
0.18847,-0.12976,1
0.18469,-0.11797,1
0.18685,-0.11706,1
0.19242,-0.12795,1
0.1997,-0.12886,1
0.20606,-0.1343,1
0.2022,-0.12886,1
0.19567,-0.11252,1
0.19514,-0.10163,1
0.19589,-0.092559,1
0.19945,-0.10163,1
0.21197,-0.1098,1
0.23471,-0.10254,1
0.2663,-0.11252,1
0.2954,-0.13612,1
0.31083,-0.14791,1
0.3187,-0.14791,1
0.31724,-0.14791,1
0.30272,-0.14701,1
0.26792,-0.14701,1
0.23553,-0.1343,1
0.24803,-0.11434,1
0.27997,-0.11887,1
0.27967,-0.12976,1
0.26801,-0.12704,1
0.26438,-0.12613,1
0.2466,-0.11071,1
0.23499,-0.10345,1
0.23218,-0.1216,1
0.22569,-0.1216,1
0.22712,-0.10889,1
0.24344,-0.10436,1
0.24964,-0.11978,1
0.24049,-0.12886,1
0.25024,-0.12523,1
0.2581,-0.13521,1
0.24972,-0.14065,1
0.25546,-0.13975,1
0.26117,-0.13067,1
0.26838,-0.12704,1
0.26781,-0.12886,1
0.25752,-0.1225,1
0.25339,-0.12069,1
0.24849,-0.1216,1
0.24597,-0.11978,1
0.24159,-0.12432,1
0.2388,-0.12523,1
0.23455,-0.11887,1
0.22608,-0.13249,1
0.22151,-0.1461,1
0.22297,-0.14519,1
0.22134,-0.1461,1
0.20863,-0.14701,1
0.20905,-0.14701,1
0.20739,-0.14701,1
0.18986,-0.14701,1
0.1699,-0.14701,1
0.1575,-0.14701,1
0.16436,-0.14791,1
0.16169,-0.14791,1
0.14922,-0.14701,1
0.14916,-0.14791,1
0.16052,-0.14791,1
0.17159,-0.14791,1
0.17225,-0.14791,1
0.16154,-0.14882,1
0.14139,-0.13702,1
0.11958,-0.12704,1
0.10791,-0.1225,1
0.097115,-0.12886,1
0.08937,-0.14156,1
0.091463,-0.14338,1
0.093162,-0.13975,1
0.08736,-0.14156,1
0.080043,-0.14156,1
0.079928,-0.14156,1
0.082188,-0.14882,1
0.084522,-0.14791,1
0.0927,-0.14791,1
0.1026,-0.14791,1
0.089255,-0.14338,1
0.065445,-0.14338,1
0.064724,-0.14701,1
0.058615,-0.14428,1
0.046752,-0.13521,1
0.035174,-0.13793,1
0.024759,-0.15064,1
0.022447,-0.15245,1
0.021745,-0.15064,1
0.024265,-0.15245,1
0.022367,-0.15426,1
0.019842,-0.15517,1
0.021242,-0.15517,1
0.018373,-0.15245,1
0.014723,-0.14882,1
0.015182,-0.15245,1
0.016349,-0.15699,1
0.018055,-0.15699,1
0.018855,-0.15789,1
0.012961,-0.1588,1
0.002719,-0.15699,1
0.002476,-0.15699,1
0.01014,-0.14701,1
0.049574,-0.13249,1
0.093983,-0.14065,1
0.11458,-0.15336,1
0.12504,-0.15336,1
0.1268,-0.1588,1
0.13659,-0.16515,1
0.13763,-0.1588,1
0.10019,-0.14973,1
0.074061,-0.15064,1
0.074052,-0.1588,1
0.05761,-0.15064,1
0.029492,-0.12795,1
0.017221,-0.12069,1
0.011005,-0.12069,1
0.006714,-0.12523,1
0.005861,-0.11887,1
0.004101,-0.087114,0
0.003153,-0.077132,0
0.003522,-0.058076,0
0.003959,-0.021779,0
0.004404,-0.018149,0
0.004238,0,0
0.003969,0,0
0.003238,-0.044465,0
0.002369,-0.058984,0
0.001484,-0.058984,0
0.000353,-0.061706,0
0,-0.063521,0
0,-0.061706,0
0,-0.067151,0
0,-0.066243,0
0,-0.073503,0
0.000067,-0.10799,0
0,-0.086207,0
0,-0.077132,0
0,-0.082577,0
0.000067,-0.092559,0
0.000222,-0.11343,0
0.012598,-0.11434,0
0.025301,-0.12523,0
0.035213,-0.12341,1
0.040564,-0.098911,1
0.047619,-0.023593,1
0.057118,0,1
0.06443,-0.011797,1
0.077503,-0.088929,1
0.102,-0.12795,1
0.12548,-0.11797,1
0.15509,-0.14247,1
0.18363,-0.14973,1
0.21145,-0.14882,1
0.23112,-0.14882,1
0.2479,-0.14791,1
0.26614,-0.1461,1
0.25093,-0.13975,1
0.20857,-0.13612,1
0.19771,-0.12432,1
0.21079,-0.11706,1
0.20642,-0.084392,1
0.19696,-0.029946,1
0.20146,-0.024501,1
0.20709,-0.039927,1
0.19027,-0.050817,1
0.18278,-0.041742,1
0.18625,-0.03176,1
0.18965,-0.019964,1
0.20697,-0.009074,1
0.21099,-0.013612,1
0.20175,0,1
0.19889,0,1
0.20779,-0.011797,1
0.23707,-0.044465,1
0.25365,-0.029038,1
0.24792,-0.039927,1
0.25215,-0.039927,1
0.25315,-0.046279,1
0.24754,-0.11797,1
0.24255,-0.12613,1
0.25287,-0.10163,1
0.26854,-0.097096,1
0.25303,-0.10617,1
0.23921,-0.090744,1
0.23335,-0.039927,1
0.23943,-0.001815,1
0.24685,-0.00726,1
0.23831,-0.052632,1
0.23498,-0.10708,1
0.23634,-0.12704,1
0.2135,-0.11434,1
0.18197,-0.14156,1
0.17572,-0.15608,1
0.15638,-0.15699,1
0.17474,-0.17967,1
0.22942,-0.1824,1
0.21157,-0.17604,1
0.13532,-0.17241,1
0.081135,-0.15608,1
0.032706,-0.13158,1
0.025728,-0.13249,1
0.068641,-0.16152,1
0.12919,-0.19601,1
0.19001,-0.19056,1
0.24233,-0.1824,1
0.26292,-0.18693,1
0.27228,-0.18603,1
0.28891,-0.19782,1
0.27819,-0.21053,1
0.22911,-0.20054,1
0.18593,-0.18512,1
0.17729,-0.19601,1
0.15578,-0.17604,1
0.13292,-0.15971,1
0.13299,-0.19056,1
0.13771,-0.19782,1
0.1425,-0.1951,1
0.14373,-0.20327,1
0.14578,-0.20327,1
0.13991,-0.1951,1
0.13255,-0.19419,1
0.12867,-0.19419,1
0.12631,-0.19601,1
0.12927,-0.19419,1
0.13229,-0.18058,1
0.12848,-0.18512,1
0.12288,-0.19601,1
0.1286,-0.19056,1
0.13751,-0.19419,1
0.14503,-0.20871,1
0.14657,-0.20962,1
0.14185,-0.20145,1
0.13794,-0.19964,1
0.12979,-0.19328,1
0.1186,-0.18784,1
0.11746,-0.17604,1
0.13658,-0.17967,1
0.15287,-0.20145,1
0.14785,-0.20962,1
0.12862,-0.1951,1
0.12722,-0.1833,1
0.13277,-0.19873,1
0.12616,-0.20327,1
0.12105,-0.19238,1
0.11362,-0.18512,1
0.10879,-0.18421,1
0.11365,-0.18512,1
0.12411,-0.17967,1
0.1337,-0.18603,1
0.13699,-0.19147,1
0.13244,-0.18512,1
0.12771,-0.1833,1
0.12299,-0.19328,1
0.11304,-0.19691,1
0.11105,-0.19691,1
0.12408,-0.20236,1
0.12787,-0.21506,1
0.12432,-0.22505,1
0.12022,-0.22232,1
0.093822,-0.20962,1
0.061092,-0.21143,1
0.05872,-0.21869,1
0.062444,-0.22142,1
0.061607,-0.22505,1
0.061476,-0.2196,1
0.055211,-0.19964,1
0.042917,-0.17695,1
0.036673,-0.17604,1
0.037479,-0.18512,1
0.043209,-0.18875,1
0.042033,-0.18149,1
0.037772,-0.18149,1
0.0344,-0.19238,1
0.02653,-0.19419,1
0.020271,-0.19601,1
0.016939,-0.21416,1
0.016886,-0.22958,1
0.015646,-0.23412,1
0.012032,-0.23049,1
0.009761,-0.22958,1
0.005809,-0.2196,1
0.002874,-0.20236,0
0.002324,-0.20054,0
0.001915,-0.2069,0
0.001921,-0.20871,0
0.001811,-0.21143,0
0.001504,-0.21869,0
0.001353,-0.21688,0
0.001015,-0.20236,0
0.000755,-0.20327,0
0.000686,-0.18784,0
0.000483,-0.18875,0
0.000489,-0.19238,0
0.000349,-0.16152,0
0.000347,-0.17695,0
0.010562,-0.22142,1
0.017755,-0.23956,1
0.020755,-0.23956,1
0.020549,-0.23956,1
0.020799,-0.23866,1
0.02309,-0.23866,1
0.025661,-0.23866,1
0.02669,-0.23866,1
0.026196,-0.23866,1
0.024999,-0.23866,1
0.02363,-0.23321,1
0.024339,-0.23321,1
0.025099,-0.23775,1
0.025212,-0.23684,1
0.024951,-0.23503,1
0.026845,-0.23503,1
0.0294,-0.23684,1
0.028345,-0.23775,1
0.026436,-0.23775,1
0.024987,-0.23684,1
0.022853,-0.23775,1
0.020883,-0.23775,1
0.020051,-0.23684,1
0.02072,-0.23684,1
0.022152,-0.23503,1
0.023243,-0.23503,1
0.023417,-0.23684,1
0.02343,-0.22595,1
0.022729,-0.22414,1
0.019788,-0.23593,1
0.016308,-0.2323,1
0.014686,-0.22777,1
0.013182,-0.2323,1
0.008941,-0.22958,1
0.003903,-0.2323,1
0.00223,-0.21869,1
0.000791,-0.18512,1
0.0009,-0.20327,1
0.003318,-0.2314,1
0.003431,-0.22686,1
0.00275,-0.20327,1
0.007756,-0.19238,1
0.017563,-0.17332,1
0.034628,-0.13339,1
0.091238,-0.1461,1
0.17466,-0.18693,1
0.22701,-0.21688,1
0.23411,-0.22323,1
0.22378,-0.21325,1
0.27512,-0.2196,1
0.2803,-0.2314,1
0.20846,-0.22414,1
0.15951,-0.21688,1
0.1128,-0.21325,1
0.08045,-0.21325,1
0.055144,-0.20145,1
0.03036,-0.15245,1
0.01654,-0.14065,1
0.011589,-0.15608,1
0.009455,-0.17514,1
0.008642,-0.16606,0
0.006612,-0.14701,0
0.005629,-0.13249,0
0.00496,-0.1098,0
0.005175,-0.11162,0
0.004897,-0.094374,0
0.004398,-0.072595,0
0.004183,-0.045372,0
0.004638,-0.053539,0
0.004375,-0.069873,0
0.003734,-0.080762,0
0.003061,-0.11434,0
0.001839,-0.12432,0
0.001351,-0.14428,0
0.000927,-0.15789,0
0.000454,-0.15336,0
0.000252,-0.15517,0
0.000255,-0.16788,0
0.000358,-0.17877,0
0.000388,-0.18512,0
0.000284,-0.19601,0
0.000243,-0.17967,0
0.000548,-0.14065,0
0.000999,-0.10163,0
0.001144,-0.060799,0
0.000681,-0.059891,0
0.000153,-0.094374,0
0.000109,-0.088022,0
0.018082,-0.14701,1
0.03811,-0.22323,1
0.042942,-0.19419,1
0.052178,-0.17604,1
0.10018,-0.19147,1
0.17461,-0.19873,1
0.26167,-0.20054,1
0.3311,-0.20054,1
0.37738,-0.19782,1
0.35945,-0.17514,1
0.32766,-0.15699,1
0.34054,-0.14701,1
0.34428,-0.12523,1
0.34482,-0.10708,1
0.38577,-0.11887,1
0.40198,-0.11978,1
0.36878,-0.090744,1
0.36812,-0.096189,1
0.38033,-0.1216,1
0.39937,-0.12976,1
0.40493,-0.12976,1
0.39063,-0.1216,1
0.38332,-0.095281,1
0.38355,-0.071688,1
0.38922,-0.08167,1
0.40486,-0.10708,1
0.41835,-0.1216,1
0.41302,-0.1343,1
0.40875,-0.13339,1
0.41236,-0.10526,1
0.42167,-0.091652,1
0.43616,-0.093466,1
0.44877,-0.096189,1
0.45393,-0.1216,1
0.47467,-0.13793,1
0.4948,-0.12523,1
0.47677,-0.11343,1
0.44342,-0.10617,1
0.42084,-0.10163,1
0.39249,-0.084392,1
0.4204,-0.095281,1
0.42679,-0.11343,1
0.4114,-0.10345,1
0.41144,-0.08167,1
0.41315,-0.11706,1
0.40616,-0.13067,1
0.35918,-0.10889,1
0.32539,-0.083485,1
0.31903,-0.083485,1
0.34145,-0.12976,1
0.31821,-0.14338,1
0.30441,-0.13158,1
0.27318,-0.10799,1
0.22068,-0.11343,1
0.18601,-0.1461,1
0.10153,-0.13975,1
0.071255,-0.13975,1
0.11948,-0.14428,1
0.20046,-0.15517,1
0.23687,-0.16697,1
0.25058,-0.15789,1
0.32518,-0.16243,1
0.38499,-0.17514,1
0.35791,-0.17695,1
0.28736,-0.17241,1
0.25598,-0.16515,1
0.25851,-0.16334,1
0.25234,-0.16515,1
0.22819,-0.15699,1
0.21576,-0.14247,1
0.21796,-0.13884,1
0.20994,-0.14065,1
0.20003,-0.14519,1
0.19303,-0.15154,1
0.18527,-0.15336,1
0.18163,-0.15971,1
0.18175,-0.17151,1
0.19273,-0.17786,1
0.21951,-0.16697,1
0.22861,-0.15699,1
0.20752,-0.15789,1
0.19499,-0.15608,1
0.20466,-0.15699,1
0.21313,-0.16152,1
0.20868,-0.15971,1
0.19657,-0.15699,1
0.18518,-0.15699,1
0.17952,-0.15608,1
0.18147,-0.15789,1
0.18278,-0.15789,1
0.18645,-0.16152,1
0.19568,-0.17423,1
0.19353,-0.17877,1
0.17141,-0.17877,1
0.15197,-0.18058,1
0.15659,-0.17967,1
0.16192,-0.17151,1
0.15673,-0.16697,1
0.14555,-0.16243,1
0.11279,-0.16152,1
0.075698,-0.17332,1
0.067632,-0.17514,1
0.063795,-0.16697,1
0.056457,-0.16515,1
0.046218,-0.16425,1
0.035342,-0.16152,1
0.028146,-0.16697,1
0.032858,-0.17151,1
0.044622,-0.17695,1
0.044009,-0.17786,1
0.042097,-0.17786,1
0.041999,-0.18149,1
0.031344,-0.1824,1
0.028301,-0.18149,1
0.03184,-0.18693,1
0.033937,-0.19147,1
0.033385,-0.19056,1
0.032687,-0.19056,1
0.034647,-0.18966,1
0.035517,-0.18875,1
0.034779,-0.18966,1
0.03287,-0.18966,1
0.03242,-0.18966,1
0.032608,-0.18875,1
0.033138,-0.18875,1
0.035211,-0.18966,1
0.037149,-0.18966,1
0.036714,-0.18966,1
0.034196,-0.18875,1
0.032457,-0.18966,1
0.031523,-0.18966,1
0.031695,-0.18966,1
0.037218,-0.18966,1
0.041638,-0.18966,1
0.043014,-0.19056,1
0.048654,-0.19147,1
0.04869,-0.19056,1
0.044558,-0.19056,1
0.04478,-0.19147,1
0.045617,-0.19147,1
0.041785,-0.19238,1
0.031783,-0.19419,1
0.023895,-0.19601,1
0.018724,-0.19691,1
0.013929,-0.19782,1
0.00922,-0.19782,1
0.004998,-0.19601,1
0.003065,-0.18693,1
0.001933,-0.17695,1
0.002664,-0.17423,1
0.003841,-0.15971,1
0.003086,-0.15336,1
0.002433,-0.15789,1
0.004863,-0.14701,1
0.014256,-0.12432,1
0.016727,-0.11706,1
0.019482,-0.11343,1
0.060472,-0.1225,1
0.12123,-0.16697,1
0.16614,-0.18784,1
0.16386,-0.18512,1
0.14854,-0.18875,1
0.13269,-0.19328,1
0.11493,-0.19419,1
0.11061,-0.19147,1
0.086321,-0.17786,1
0.062054,-0.18058,1
0.05052,-0.19691,1
0.043361,-0.1951,1
0.031782,-0.18058,1
0.014417,-0.16243,1
0.011365,-0.16152,1
0.009269,-0.15245,1
0.006287,-0.14065,0
0.005601,-0.13339,0
0.004848,-0.12069,0
0.004101,-0.088929,0
0.003015,-0.10163,0
0,0,0
0,0,0
0,0,0
0.005247,0,0
0.01162,0,1
0.037499,0,1
0.085433,0,1
0.11976,-0.006352,1
0.12331,-0.006352,1
0.094675,0,1
0.081078,-0.010889,1
0.079556,-0.026316,1
0.098232,-0.029946,1
0.14033,-0.038113,1
0.17347,-0.040835,1
0.19243,-0.041742,1
0.17361,-0.038113,1
0.20448,-0.037205,1
0.24714,-0.040835,1
0.2329,-0.039927,1
0.16842,-0.024501,1
0.10068,-0.00726,1
0.087287,0,1
0.075926,0,1
0.12398,-0.029038,1
0.18267,-0.036298,1
0.25132,-0.034483,1
0.34028,-0.046279,1
0.41154,-0.048094,1
0.43059,-0.048094,1
0.42577,-0.044465,1
0.39984,-0.03902,1
0.36486,-0.032668,1
0.33637,-0.021779,1
0.30983,-0.020871,1
0.30767,-0.026316,1
0.30941,-0.03176,1
0.3093,-0.037205,1
0.30208,-0.032668,1
0.28457,-0.03539,1
0.2765,-0.041742,1
0.26633,-0.034483,1
0.28258,-0.034483,1
0.30056,-0.046279,1
0.27165,-0.029946,1
0.24861,-0.009982,1
0.26019,-0.008167,1
0.27346,-0.004537,1
0.26038,-0.002722,1
0.24542,-0.006352,1
0.24194,-0.002722,1
0.22431,0,1
0.21575,-0.014519,1
0.24513,-0.034483,1
0.25633,-0.021779,1
0.26144,-0.019056,1
0.27624,-0.047187,1
0.27291,-0.065336,1
0.2986,-0.066243,1
0.2884,-0.065336,1
0.20313,-0.049002,1
0.1971,-0.060799,1
0.19598,-0.068058,1
0.12946,-0.066243,1
0.092963,-0.066243,1
0.076967,-0.068966,1
0.072357,-0.07078,1
0.06752,-0.067151,1
0.052476,-0.075318,1
0.035404,-0.083485,0
0.036659,-0.096189,0
0.044745,-0.10345,0
0.037942,-0.094374,0
0.030878,-0.087114,0
0.031824,-0.10163,0
0.040734,-0.11071,0
0.044012,-0.11706,0
0.03802,-0.12432,0
0.032763,-0.12886,0
0.028151,-0.12341,0
0.017619,-0.10617,0
0.004582,-0.096189,0
0.00203,-0.079855,0
0.012579,-0.058076,1
