@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.61433,0.58994,4,22,0
0.78456,0.76017,4,22,0
0.44478,0.42039,10,16,0
0.38084,0.35645,12,14,0
0.46019,0.4358,9,17,0
0.4116,0.38721,10,16,0
0.30022,0.27583,12,14,0
0.46818,0.4438,6,20,0
0.49735,0.47297,7,19,0
0.52915,0.50476,9,17,0
0.37871,0.35433,9,17,0
0.36124,0.33685,13,13,0
0.23266,0.20827,13,13,0
0.25662,0.23224,13,13,0
0.28364,0.25925,12,14,0
0.27434,0.24995,11,15,0
0.52311,0.49873,6,20,0
0.47157,0.44719,6,20,0
0.37637,0.35198,10,16,0
0.59148,0.56709,7,19,0
0.55063,0.52625,7,19,0
0.37383,0.34944,10,16,0
0.50547,0.48109,8,18,0
0.47728,0.45289,13,13,0
0.48898,0.46459,9,17,0
0.50044,0.47605,9,17,0
0.44959,0.4252,6,20,0
0.35727,0.33288,6,20,0
0.28947,0.26508,8,18,1
0.23818,0.21379,13,13,1
0.35758,0.3332,10,16,1
0.39928,0.37489,8,18,1
0.77779,0.7534,3,23,1
0.95172,0.92733,3,23,1
1.0605,1.0361,3,23,1
1.2314,1.207,3,23,1
1.2595,1.2352,3,23,1
1.2771,1.2527,3,23,1
1.2728,1.2484,3,23,1
1.2286,1.2042,3,23,1
1.0832,1.0588,3,23,1
1.1168,1.0924,3,23,1
1.209,1.1847,3,23,1
1.1238,1.051,3,23,1
1.1696,1.0968,3,23,1
1.1945,1.1217,3,23,1
1.1668,1.094,3,23,1
1.1621,1.0893,3,23,1
1.1572,1.0844,3,23,1
1.133,1.0602,4,22,1
1.0906,1.0177,3,23,1
1.1766,1.1037,3,23,1
1.1525,1.0797,2,24,1
1.2491,1.1763,1,25,1
1.3179,1.245,1,25,1
1.0537,0.98081,2,24,1
1.221,1.1482,3,23,1
1.1063,1.0335,6,20,1
1.0778,1.0049,6,20,1
1.0715,0.99862,3,23,1
0.91348,0.84063,5,21,1
0.98303,0.91018,2,24,1
0.92576,0.85291,2,24,1
1.0562,0.98337,1,25,1
1.0805,1.0077,2,24,1
0.93564,0.86279,2,24,1
0.87729,0.80444,2,24,1
1.0315,0.95866,2,24,1
1.0457,0.9729,3,23,1
1.1364,1.0636,3,23,1
0.95199,0.87914,3,23,1
0.81091,0.73806,3,23,1
0.60813,0.53528,5,21,1
0.11185,0.038996,5,21,1
0.044549,0,13,13,1
0.25861,0.21406,13,13,1
0.21925,0.1747,4,22,1
0.24124,0.19669,6,20,1
0.25115,0.2066,7,19,1
0.25709,0.21254,9,17,1
0.24224,0.19769,11,15,0
0.22605,0.1815,13,13,0
0.18741,0.14286,13,13,0
0.19937,0.15483,13,13,0
0.22577,0.18122,11,15,0
0.17442,0.12987,10,16,0
0.3321,0.28755,9,17,0
0.29582,0.25127,11,15,0
0.24894,0.20439,11,15,0
0.27612,0.23157,11,15,0
0.23644,0.19189,8,18,0
0.33902,0.29447,7,19,0
0.34853,0.30398,9,17,0
0.31825,0.2737,11,15,0
0.39316,0.34861,9,17,0
0.27465,0.2301,12,14,0
0.33665,0.2921,10,16,0
0.76694,0.7224,3,23,0
0.32096,0.27641,11,15,0
0.47002,0.42547,9,17,1
0.55539,0.51085,6,20,1
0.84355,0.799,3,23,1
1.0228,0.97828,3,23,1
1.055,1.0104,3,23,1
1.0854,1.0409,2,24,1
1.1762,1.1316,4,22,1
1.0719,1.0274,5,21,1
0.90237,0.85782,2,24,1
0.78073,0.73618,2,24,1
0.7941,0.74955,2,24,1
0.69536,0.65081,2,24,1
0.65695,0.6124,2,24,1
0.57624,0.53169,2,24,1
0.8082,0.76365,3,23,1
0.84634,0.80179,3,23,1
1.0479,1.0034,3,23,1
0.96278,0.91823,3,23,1
0.75122,0.70667,2,24,1
0.85183,0.80728,2,24,1
0.91256,0.86801,3,23,1
1.0841,1.0395,3,23,1
1.1506,1.1061,3,23,1
0.92461,0.88006,3,23,1
0.65705,0.6125,2,24,1
0.72014,0.67559,2,24,1
0.42937,0.38482,2,24,1
0.57134,0.5268,2,24,1
0.36348,0.31893,2,24,1
0.43744,0.39289,2,24,1
0.36846,0.32391,2,24,1
0.51478,0.47023,3,23,1
0.87032,0.82577,3,23,1
1.1199,1.0754,3,23,1
1.0669,1.0223,1,25,1
0.98452,0.93997,3,23,1
1.1268,1.0822,3,23,1
1.0072,0.96269,3,23,1
0.9798,0.93525,3,23,1
0.95504,0.9105,3,23,1
0.91516,0.87061,2,24,1
0.86558,0.82104,2,24,1
0.82064,0.77609,3,23,1
0.97489,0.93034,3,23,1
0.70251,0.65796,3,23,1
0.93822,0.89367,3,23,1
0.76988,0.72533,3,23,1
0.90571,0.86116,2,24,1
0.86915,0.8246,3,23,1
0.98699,0.94244,2,24,1
0.67032,0.62577,2,24,1
0.37656,0.33201,5,21,1
0.40853,0.36398,5,21,0
0.23453,0.18998,2,24,0
0.35994,0.31539,2,24,0
0.30424,0.25969,3,23,0
0.70786,0.66331,3,23,0
0.64049,0.59594,3,23,0
0.59639,0.55184,2,24,0
0.7011,0.65655,3,23,0
0.87029,0.82574,4,22,0
0.80957,0.76502,1,25,0
1.1589,1.1144,1,25,0
0.62183,0.57728,1,25,0
0.27887,0.23432,5,21,0
0.32331,0.27876,4,22,0
0.81463,0.77008,2,24,0
0.75239,0.70785,2,24,0
0.41357,0.36902,2,24,0
0.24761,0.20306,3,23,0
0.13918,0.094628,4,22,0
0.51203,0.46748,2,24,0
0.26869,0.22414,5,21,0
0.34126,0.29672,5,21,0
0.32966,0.28511,3,23,0
0.75347,0.70892,2,24,0
1.1722,1.1277,2,24,1
0.45478,0.41023,2,24,1
0.80827,0.76372,3,23,1
1.1795,1.135,3,23,1
1.1359,1.0914,1,25,1
1.324,1.2795,1,25,1
1.2662,1.2217,1,25,1
1.3586,1.314,2,24,1
1.3621,1.3175,2,24,1
1.0935,1.0489,3,23,1
0.86541,0.82086,7,19,1
1.0258,0.98122,2,24,1
1.0155,0.97093,2,24,1
1.0186,0.97406,3,23,1
1.1371,1.0926,1,25,1
1.0953,1.0508,2,24,1
1.0793,1.0347,1,25,1
1.0755,1.031,1,25,1
1.0997,1.0551,1,25,1
1.1033,1.0588,3,23,1
1.0083,0.96377,2,24,1
1.0542,1.0096,2,24,1
1.0359,0.9913,3,23,1
0.44479,0.40024,2,24,1
0.8321,0.78755,2,24,1
0.75548,0.71093,2,24,1
0.42593,0.38138,2,24,1
0.54263,0.49808,2,24,1
0.4828,0.43825,3,23,1
0.46932,0.42477,2,24,1
0.74386,0.69931,3,23,1
0.63048,0.58593,3,23,1
0.61895,0.5744,2,24,1
0.67076,0.62622,1,25,1
0.53311,0.48856,1,25,1
0.69384,0.64929,2,24,1
0.60639,0.56184,3,23,1
0.62756,0.58301,1,25,1
0.19087,0.14633,16,10,1
0.23933,0.19479,33,0,1
0.19512,0.15057,16,17,1
0.27549,0.23094,12,21,1
0.39044,0.34589,4,29,1
0.59819,0.55364,1,32,0
0.77989,0.73534,1,32,0
0.75154,0.70699,1,32,0
0.72126,0.67671,1,32,0
0.50709,0.46254,5,28,0
0.69909,0.65454,3,30,0
0.82646,0.78192,3,30,0
0.057974,0.013425,4,29,0
0.14819,0.10364,4,29,0
0.19066,0.14611,3,30,0
0.2053,0.16075,5,28,0
0.388,0.34345,3,30,0
0.16842,0.12387,5,28,0
0.17637,0.13182,3,30,0
0.20161,0.15706,7,26,0
0.2659,0.22136,4,29,0
0.17471,0.13016,5,28,0
0.17724,0.13269,3,30,0
0.27477,0.23022,4,29,0
0.072448,0.027899,6,27,0
0.35575,0.3112,2,31,0
0.55726,0.51271,3,30,0
0.47514,0.43059,3,30,0
0.83803,0.79348,3,30,0
0.56697,0.52242,3,30,0
0.562,0.51745,3,30,1
0.81022,0.76567,3,30,1
1.0749,1.0304,3,30,1
0.95268,0.90813,3,30,1
1.0556,1.011,3,30,1
1.4198,1.3753,1,32,1
1.335,1.2904,1,32,1
1.2533,1.2087,1,32,1
1.0597,1.0152,1,32,1
0.77376,0.72921,1,32,1
0.60532,0.56077,3,30,1
0.78331,0.73876,3,30,1
0.7498,0.70525,3,30,1
0.82688,0.78233,4,29,1
0.42957,0.38502,5,28,1
0.26676,0.22221,4,29,1
0.51901,0.47446,6,27,1
0.71458,0.67003,4,29,1
0.88819,0.84364,4,29,1
0.66993,0.62538,4,29,1
0.9636,0.91905,3,30,1
0.90309,0.85854,3,30,1
0.73261,0.68806,3,30,1
0.87741,0.83286,3,30,1
0.87429,0.82974,1,32,1
0.64341,0.59886,2,31,1
0.53199,0.48744,2,31,1
0.56901,0.52446,3,30,1
0.54431,0.49976,5,28,1
0.96486,0.92031,2,31,1
1.4116,1.3671,2,31,1
1.1742,1.1297,2,31,1
0.81006,0.76551,2,31,0
1.0086,0.96408,2,31,0
0.82319,0.77864,2,31,0
0.48765,0.4431,2,31,0
0.27201,0.22746,3,30,0
0.2457,0.20115,4,29,0
0.56911,0.52456,2,31,0
0.42837,0.38382,3,30,0
0.33247,0.28792,5,28,0
0.20022,0.15567,2,31,0
0.33359,0.28904,2,31,0
0.056442,0.011892,4,29,0
0.24897,0.20442,2,31,0
0.32083,0.27628,2,31,0
0.46489,0.42034,6,27,0
0.14775,0.1032,7,26,0
0.48738,0.44283,3,30,0
0.49561,0.45106,2,31,0
0.2265,0.18195,3,30,0
0.56501,0.52046,3,30,0
0.88939,0.84484,3,30,0
0.57394,0.52939,3,30,0
0.5469,0.50236,4,29,0
0.22091,0.17636,4,29,0
0.13099,0.086436,4,29,0
0.74301,0.69846,2,31,0
1.0178,0.97328,2,31,0
0,0,1,0,0
0,0,1,0,0
0.00029202,0.00029202,2,0,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0.011749,0.011749,2,0,1
0.29837,0.29837,3,0,1
0.39104,0.39104,3,0,1
0.46311,0.46311,4,0,1
0.65464,0.65464,4,0,1
0.57748,0.57748,4,0,1
0.55965,0.55965,3,1,1
0.63291,0.63291,2,2,1
0.65868,0.65868,2,2,1
0.95194,0.95194,2,2,1
1.1142,1.1142,2,2,1
0.91771,0.91771,2,2,1
0.58124,0.58124,2,2,1
0.66,0.66,2,2,1
0.93124,0.93124,2,2,1
0.77025,0.77025,2,2,1
0.48396,0.48396,2,2,1
0.48399,0.48399,2,2,1
0.79735,0.79735,2,2,1
1.0942,1.0942,2,2,1
0.84714,0.84714,2,2,1
0.87156,0.87156,2,2,1
0.93005,0.93005,2,2,1
1.0851,1.0851,2,2,1
1.1004,1.1004,2,2,1
1.1171,1.1171,2,2,1
1.3435,1.3435,2,2,1
0.97246,0.97246,2,2,1
0.63332,0.63332,2,2,1
0.80719,0.80719,2,2,1
1.0684,1.0684,2,2,1
0.81022,0.81022,2,2,1
0.80222,0.80222,2,2,1
1.1018,1.1018,2,2,1
0.90869,0.90869,2,2,1
0.80998,0.80998,2,2,1
0.81737,0.81737,2,2,1
0.55785,0.55785,1,3,1
0.41171,0.41171,2,2,1
0.62051,0.62051,3,1,1
0.6008,0.6008,3,1,1
0.51242,0.51242,1,3,1
0.66078,0.66078,1,3,1
0.64153,0.64153,2,2,1
0.55031,0.55031,1,3,1
0.34268,0.34268,1,3,1
0.38142,0.38142,1,3,1
0.5882,0.5882,1,3,1
0.71027,0.71027,10,0,1
0.58828,0.58828,10,0,1
0.50947,0.50947,11,0,1
0.50808,0.50808,11,0,1
0.58705,0.58705,11,0,1
0.33916,0.33916,10,1,1
0.37148,0.37148,11,0,1
0.41385,0.41385,11,0,1
0.52223,0.52223,11,0,1
0.47352,0.47352,12,0,1
0.53466,0.53466,13,0,1
0.64132,0.64132,11,2,1
0.70326,0.70326,12,1,1
0.62905,0.62905,13,0,1
0.74985,0.74985,13,0,1
0.8264,0.8264,13,0,1
0.79823,0.79823,13,0,1
0.52632,0.52632,12,1,1
0.52344,0.52344,12,1,1
0.54178,0.54178,13,0,1
0.74193,0.74193,10,3,1
0.84947,0.84947,12,1,1
0.8838,0.8838,12,1,1
0.9428,0.9428,10,3,1
0.90725,0.90725,11,2,1
0.85527,0.85527,13,0,1
0.75342,0.75342,13,0,1
0.78667,0.78667,13,0,1
0.97192,0.97192,13,0,1
1.081,1.081,12,1,1
1.0475,1.0475,12,1,1
0.92548,0.92548,12,1,1
0.93414,0.93414,13,0,1
0.90919,0.90919,13,0,1
0.86531,0.86531,13,0,1
0.87745,0.87745,13,0,1
0.78271,0.78271,13,0,1
0.88974,0.88974,13,0,1
0.87965,0.87965,13,0,1
0.70287,0.70287,12,1,1
0.81944,0.81944,12,1,1
0.66114,0.66114,12,1,1
0.79219,0.79219,12,1,1
0.77293,0.77293,13,0,1
0.59849,0.59849,12,1,1
0.53758,0.53758,12,1,1
0.79127,0.79127,12,1,1
0.68303,0.68303,11,2,1
0.67014,0.67014,5,8,1
0.78104,0.78104,7,6,1
0.92821,0.92821,4,9,1
0.58221,0.58221,4,9,1
0.23009,0.23009,4,9,1
0.11818,0.11818,7,6,1
0.12433,0.12433,5,8,1
0.12133,0.12133,5,8,1
0.20167,0.20167,4,9,1
0.31649,0.31649,4,9,1
0.15412,0.15412,4,9,1
0.15937,0.15937,4,9,1
0.32002,0.32002,5,8,1
0.50173,0.50173,6,7,1
0.44359,0.44359,5,8,1
0.36739,0.36739,4,9,1
0.52731,0.52731,4,9,1
0.64789,0.64789,4,9,1
0.48605,0.48605,4,9,1
0.32636,0.32636,6,7,1
0.2257,0.2257,20,0,1
0.1661,0.1661,17,3,1
0.080951,0.080951,16,4,1
0.14202,0.14202,10,10,1
0.011726,0.011726,7,13,1
0.00078211,0.00078211,1,19,1
0.05707,0.05707,12,8,1
0.29312,0.29312,21,0,1
0.13405,0.13405,15,6,1
0.037264,0.037264,15,6,1
0.048041,0.048041,14,7,1
0.072597,0.072597,14,7,1
0.20583,0.20583,10,11,1
0.17134,0.17134,13,8,1
0.26857,0.26857,5,16,1
0.43914,0.43914,3,18,1
0.37155,0.37155,3,18,1
0.27131,0.27131,3,18,1
0.078618,0.078618,4,17,1
0.12077,0.12077,1,20,1
0.16528,0.16528,2,19,1
0.027365,0.027365,1,20,1
0,0,1,20,1
0,0,1,20,1
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.00025069,0.00025069,3,18,0
0.0016427,0.0016427,2,19,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.00023313,0.00023313,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.099515,0.099515,4,17,0
0.011358,0.011358,2,19,0
0,0,1,20,0
0,0,1,20,0
0.00013828,0.00013828,1,20,0
0.0052273,0.0052273,2,19,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.00046325,0.00046325,6,15,0
8.1278e-05,8.1278e-05,2,19,0
0,0,1,20,0
0,0,1,20,0
0.028064,0.028064,6,15,0
0.00017239,0.00017239,1,20,0
0,0,1,20,0
0.029246,0.029246,2,19,0
0.015869,0.015869,3,18,0
0,0,1,20,0
0,0,1,20,0
0.00041191,0.00041191,4,17,0
0.00013458,0.00013458,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.0014796,0.0014796,1,20,0
0.018292,0.018292,1,20,0
0.12732,0.12732,1,20,0
0.036733,0.036733,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.00016581,0.00016581,4,17,0
0,0,1,20,0
0.0010286,0.0010286,6,15,0
3.8471e-05,3.8471e-05,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.00019434,0.00019434,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.00044165,0.00044165,4,17,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.027985,0.027985,3,18,0
0,0,1,20,0
0.0070333,0.0070333,2,19,0
0.00027534,0.00027534,1,20,0
0.0113,0.0113,6,15,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.005505,0.005505,12,9,0
0.0054571,0.0054571,2,19,0
0.066634,0.066634,3,18,1
0.20292,0.20292,3,18,1
0.37342,0.37342,3,18,1
0.504,0.504,3,18,1
0.79831,0.79831,1,20,1
0.82334,0.82334,1,20,1
0.67901,0.67901,1,20,1
0.87368,0.87368,1,20,1
0.79766,0.79766,2,19,1
0.62152,0.62152,4,17,1
0.46913,0.46913,4,17,1
0.52663,0.52663,4,17,1
0.65525,0.65525,4,17,1
0.68669,0.68669,3,18,1
0.62596,0.62596,3,18,1
0.53671,0.53671,4,17,1
0.73507,0.73507,3,18,1
0.77724,0.77724,3,18,1
0.41482,0.41482,5,16,1
0.307,0.307,2,19,1
0.66371,0.66371,4,17,1
0.8369,0.8369,7,14,1
0.65143,0.65143,7,14,1
0.67211,0.67211,3,18,1
1.0464,1.0464,3,18,1
0.84755,0.84755,4,17,1
0.57828,0.57828,4,17,1
0.60641,0.60641,2,19,1
0.77656,0.77656,5,16,1
0.51135,0.51135,3,18,1
0.35702,0.35702,3,18,1
0.65049,0.65049,3,18,1
0.85206,0.85206,3,18,1
0.94753,0.94753,3,18,1
0.86363,0.86363,3,18,1
0.76838,0.76838,3,18,1
0.59874,0.59874,3,18,1
0.59,0.59,3,18,1
0.83245,0.83245,3,18,1
0.79421,0.79421,3,18,1
0.98616,0.98616,3,18,1
0.89405,0.89405,3,18,1
0.59834,0.59834,3,18,1
0.64854,0.64854,3,18,1
0.65956,0.65956,4,17,1
0.60956,0.60956,2,19,1
0.85625,0.85625,3,18,1
0.75479,0.75479,1,20,1
0.3594,0.3594,3,18,1
0.10879,0.10879,9,12,1
0.012109,0.012109,18,3,1
0.00018179,0.00018179,1,20,0
0,0,1,20,0
0,0,1,20,0
0,0,1,20,0
0.028802,0.028802,1,20,0
0,0,1,20,0
0.00041222,0.00041222,4,17,0
0,0,1,20,0
0,0,1,20,0
0.0021915,0.0021915,5,16,0
0.10517,0.10517,11,10,0
0.20008,0.20008,11,10,0
0.013904,0.013904,24,0,0
0.0044208,0.0044208,9,15,0
0.00028818,0.00028818,1,23,0
0.0070646,0.0070646,21,3,0
0,0,1,23,0
0.00010985,0.00010985,2,22,0
0,0,1,23,0
0.0023208,0.0023208,8,16,0
0,0,1,23,0
0,0,1,23,0
0.00421,0.00421,2,22,0
0,0,1,23,0
0,0,1,23,0
0,0,1,23,0
0,0,1,23,0
0,0,1,23,0
0.12766,0.12766,2,22,1
0.17825,0.17825,3,21,1
0.39943,0.39943,3,21,1
0.85866,0.85866,3,21,1
0.9727,0.9727,3,21,1
1.0298,1.0298,2,22,1
1.009,1.009,2,22,1
0.82375,0.82375,1,23,1
0.90118,0.90118,1,23,1
1.2126,1.2126,1,23,1
0.89433,0.89433,1,23,1
0.58243,0.58243,4,20,1
0.63173,0.63173,3,21,1
0.69639,0.69639,4,20,1
0.52011,0.52011,3,21,1
0.39081,0.39081,3,21,1
0.48806,0.48806,4,20,1
0.83524,0.83524,3,21,1
0.99022,0.99022,3,21,1
0.78298,0.78298,3,21,1
0.60133,0.60133,3,21,1
0.70346,0.70346,3,21,1
0.81758,0.81758,3,21,1
0.56934,0.56934,3,21,1
0.59311,0.59311,3,21,1
0.73592,0.73592,3,21,1
0.8432,0.8432,3,21,1
0.71813,0.71813,3,21,1
0.64491,0.64491,3,21,1
0.85009,0.85009,3,21,1
0.96553,0.96553,3,21,1
0.89393,0.89393,3,21,1
0.92599,0.92599,3,21,1
1.0541,1.0541,3,21,1
1.0053,1.0053,3,21,1
0.69035,0.69035,3,21,1
0.6458,0.6458,4,20,1
0.902,0.902,3,21,1
0.74397,0.74397,3,21,1
0.64047,0.64047,4,20,1
0.68736,0.68736,7,17,1
0.81556,0.81556,7,17,1
0.82061,0.82061,5,19,1
0.63277,0.63277,4,20,1
0.36999,0.36999,8,16,1
0.3877,0.3877,10,14,1
0.70784,0.70784,8,16,1
1.082,1.082,11,13,1
1.2434,1.2434,11,13,1
1.2153,1.2153,11,13,1
1.1909,1.1909,11,13,1
1.1104,1.1104,7,17,1
1.1143,1.1143,10,14,1
1.0869,1.0869,11,13,1
1.03,1.03,11,13,1
0.8103,0.8103,11,13,1
0.62964,0.62964,11,13,1
0.5826,0.5826,11,13,1
0.79019,0.79019,10,14,1
1.0374,1.0374,10,14,1
0.78501,0.78501,11,13,1
0.49539,0.49539,13,11,1
0.5199,0.5199,11,13,1
0.7386,0.7386,11,13,1
0.65366,0.65366,11,13,1
0.54051,0.54051,13,11,1
0.49701,0.49701,13,11,1
0.53127,0.53127,13,11,1
0.48101,0.48101,14,10,1
0.50937,0.50937,13,11,1
0.42111,0.42111,16,8,1
0.34478,0.34478,16,8,1
0.311,0.311,22,2,1
0.35011,0.35011,17,7,1
0.86718,0.86718,14,10,1
1.0521,1.0521,14,10,1
0.89353,0.89353,13,11,1
0.89809,0.89809,13,11,1
0.97072,0.97072,13,11,1
0.98762,0.98762,13,11,1
1.021,1.021,13,11,1
0.83331,0.83331,13,11,1
0.77591,0.77591,13,11,1
0.8741,0.8741,13,11,1
0.9583,0.9583,25,0,1
1.0721,1.0721,25,0,1
1.1265,1.1265,24,1,1
1.1747,1.1747,26,0,1
1.0728,1.0728,25,1,1
0.92831,0.92831,21,5,1
1.005,1.005,15,11,1
1.0086,1.0086,4,22,1
1.0973,1.0973,4,22,1
1.1869,1.1869,4,22,1
1.0521,1.0521,4,22,1
1.0063,1.0063,4,22,1
1.0588,1.0588,4,22,1
1.1819,1.1819,4,22,1
1.2427,1.2427,4,22,1
1.0502,1.0502,4,22,1
1.1311,1.1311,4,22,1
1.2817,1.2817,4,22,1
1.0897,1.0897,4,22,1
1.0793,1.0793,4,22,1
1.0992,1.0992,4,22,1
1.3533,1.3533,4,22,1
0.9939,0.9939,4,22,1
0.71365,0.71365,4,22,1
0.91129,0.91129,4,22,1
0.79259,0.79259,4,22,1
0.52842,0.52842,4,22,1
0.31278,0.31278,4,22,1
0.67551,0.67551,4,22,1
0.55133,0.55133,4,22,1
0.23717,0.23717,4,22,1
0.28888,0.28888,4,22,1
0.31108,0.31108,4,22,1
0.36286,0.36286,2,24,1
0.22671,0.22671,5,21,1
0.25763,0.25763,3,23,1
0.43211,0.43211,2,24,1
0.48614,0.48614,2,24,1
0.32623,0.32623,2,24,1
0.39298,0.39298,2,24,1
0.44105,0.44105,2,24,1
0.24525,0.24525,2,24,1
0.19908,0.19908,3,23,1
0.2785,0.2785,3,23,1
0.35148,0.35148,3,23,1
0.4511,0.4511,2,24,1
0.46986,0.46986,3,23,1
0.33814,0.33814,3,23,1
0.3327,0.3327,3,23,1
0.15855,0.15855,2,24,1
0.27264,0.27264,2,24,1
0.63437,0.63437,2,24,1
0.40391,0.40391,2,24,1
0.47418,0.47418,2,24,1
0.65961,0.65961,2,24,1
0.72214,0.72214,2,24,1
0.57046,0.57046,3,23,1
0.58681,0.58681,3,23,1
0.97604,0.97604,3,23,1
1.0902,1.0902,3,23,1
0.71654,0.71654,2,24,1
0.065042,0.065042,2,24,1
0,0,1,25,0
0.00027914,0.00027914,1,25,0
0,0,1,25,0
0,0,1,25,0
0.029556,0.029556,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0.012987,0.012987,9,17,0
0.018988,0.018988,1,25,0
0,0,1,25,0
0,0,1,25,0
0.0021052,0.0021052,4,22,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0.016489,0.016489,5,21,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
6.5466e-05,6.5466e-05,1,25,0
0,0,1,25,0
0,0,1,25,0
0.0085885,0.0085885,1,25,0
0.096727,0.096727,5,21,1
0.031124,0.031124,1,25,1
0,0,1,25,1
0.048077,0.048077,3,23,1
0.37783,0.37783,3,23,1
0.48511,0.48511,3,23,1
0.45195,0.45195,3,23,1
0.84386,0.84386,3,23,1
1.168,1.168,3,23,1
1.0343,1.0343,3,23,1
0.92631,0.92631,3,23,1
1.0841,1.0841,3,23,1
1.0668,1.0668,3,23,1
0.69804,0.69804,3,23,1
0.6259,0.6259,3,23,1
0.74096,0.74096,3,23,1
0.73036,0.73036,3,23,1
0.79179,0.79179,3,23,1
0.76585,0.76585,3,23,1
0.90385,0.90385,3,23,1
0.88341,0.88341,3,23,1
0.65739,0.65739,1,25,1
0.51571,0.51571,2,24,1
0.54274,0.54274,1,25,1
0.68501,0.68501,1,25,1
0.79488,0.79488,3,23,1
1.032,1.032,1,25,1
0.91273,0.91273,2,24,1
0.71731,0.71731,3,23,1
0.64064,0.64064,3,23,1
0.69332,0.69332,1,25,1
0.76204,0.76204,1,25,1
0.56835,0.56835,1,25,1
0.91579,0.91579,1,25,1
0.81857,0.81857,1,25,1
0.53042,0.53042,1,25,1
0.5964,0.5964,1,25,1
0.57541,0.57541,2,24,1
0.88544,0.88544,2,24,1
0.52477,0.52477,3,23,1
0.43189,0.43189,1,25,1
0.61713,0.61713,2,24,1
0.47871,0.47871,2,24,1
0.012479,0.012479,10,16,1
0,0,1,25,1
0,0,1,25,1
3.1932e-05,3.1932e-05,2,24,1
0.041102,0.041102,1,25,1
0.034222,0.034222,1,25,1
0.00035479,0.00035479,4,22,1
0,0,1,25,1
0,0,1,25,1
0,0,1,25,0
0.0022641,0.0022641,5,21,0
0,0,1,25,0
0,0,1,25,0
0.074373,0.074373,1,25,0
0.076699,0.076699,1,25,0
0.061625,0.061625,3,23,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0,0,1,25,0
0.019905,0.019905,2,24,0
0.022168,0.022168,2,24,0
0.016029,0.016029,2,24,0
0.00078619,0.00078619,4,22,0
0.069661,0.069661,1,25,0
0.012202,0.012202,3,23,0
0.24984,0.24984,1,25,0
0.54149,0.54149,2,24,1
0.75852,0.75852,3,23,1
0.62871,0.62871,3,23,1
0.55084,0.55084,3,23,1
0.93659,0.93659,3,23,1
1.0238,1.0238,1,25,1
0.97134,0.97134,2,24,1
0.94949,0.94949,1,25,1
0.93496,0.93496,1,25,1
0.75621,0.75621,1,25,1
0.57693,0.57693,1,25,1
0.57434,0.57434,1,25,1
0.69845,0.69845,3,23,1
0.32269,0.32269,3,23,1
0.63139,0.63139,3,23,1
0.75043,0.75043,2,24,1
0.77185,0.77185,3,23,1
0.72398,0.72398,3,23,1
0.74426,0.74426,3,23,1
0.82388,0.82388,3,23,1
0.99677,0.99677,3,23,1
0.96653,0.96653,3,23,1
0.82445,0.82445,3,23,1
0.90198,0.90198,3,23,1
0.83404,0.83404,3,23,1
0.87493,0.87493,3,23,1
0.70742,0.70742,3,23,1
0.91063,0.91063,3,23,1
0.66756,0.66756,3,23,1
0.73906,0.73906,3,23,1
0.81789,0.81789,3,23,1
0.9941,0.9941,2,24,1
0.85604,0.85604,3,23,1
0.81998,0.81998,2,24,1
0.861,0.861,1,25,1
0.74087,0.74087,3,23,1
0.57849,0.57849,3,23,1
0.68329,0.68329,3,23,1
0.97149,0.97149,3,23,1
0.63212,0.63212,3,23,1
0.42976,0.42976,3,23,1
0.69934,0.69934,3,23,1
0.88715,0.88715,3,23,1
