@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
3311.4,3308.8,4.8098,0.82837,1464.3,1442.7,0.086029,0.0778,9,1
3344.7,3342,4.7228,0.9154,1464.3,1442.7,0.091792,0.083562,132,1
3354.2,3351.6,4.9123,0.72587,1485.8,1464.3,0.083549,0.075319,9,1
2717.2,2714.6,4.6316,1.0066,1464.3,1442.7,0.089085,0.080856,133,1
3214.2,3211.6,4.8891,0.74903,1442.7,1421.2,0.077737,0.069507,9,1
2323.6,2321,4.6698,0.96836,1399.7,1378.1,0.078976,0.070746,139,1
1986.7,1984.1,4.6015,1.0366,21.533,0,0.098686,0.090457,141,1
1868,1865.4,4.7264,0.91171,1378.1,1356.6,0.075481,0.067251,143,1
1552.7,1550.1,4.4873,1.1509,2993.1,2971.6,0.12339,0.11516,143,1
1774.9,1772.3,4.8492,0.78891,64.6,43.066,0.078359,0.07013,143,1
1727.5,1724.9,4.8068,0.83134,21.533,0,0.074056,0.065826,144,1
1802.3,1799.7,4.7634,0.87479,64.6,43.066,0.082983,0.074753,142,1
1499.3,1496.7,4.6339,1.0043,64.6,43.066,0.10589,0.097659,143,1
1493.6,1491,4.6711,0.96707,21.533,0,0.1148,0.10657,143,1
1636.4,1633.7,4.994,0.64411,21.533,0,0.073914,0.065684,10,1
1224.1,1221.5,4.8586,0.77951,64.6,43.066,0.089664,0.081434,149,1
1084.2,1081.6,4.8346,0.80352,64.6,43.066,0.097756,0.089526,150,1
946.71,944.11,4.9745,0.66364,21.533,0,0.092014,0.083784,152,1
799.17,796.57,4.8846,0.75356,21.533,0,0.10894,0.10071,154,1
723.74,721.13,4.8857,0.75248,64.6,43.066,0.1123,0.10407,155,1
636.52,633.91,4.9325,0.70562,43.066,21.533,0.098427,0.090197,155,1
517.73,515.13,4.9649,0.67328,43.066,21.533,0.083633,0.075403,155,1
452.27,449.66,4.9471,0.69109,43.066,21.533,0.088229,0.079999,156,1
530.92,528.31,4.7554,0.88272,64.6,43.066,0.083705,0.075475,157,1
539.56,536.95,4.843,0.79514,43.066,21.533,0.079793,0.071563,160,1
485.83,483.22,4.89,0.74815,21.533,0,0.061578,0.053348,165,1
440.26,437.66,4.7582,0.87993,43.066,21.533,0.067104,0.058875,167,1
311.9,309.3,4.9057,0.73248,64.6,43.066,0.053447,0.045217,172,1
173.41,170.8,4.9951,0.64303,21.533,0,0.025594,0.017365,13,1
149.37,146.76,4.9704,0.66772,64.6,43.066,0.014549,0.0063189,157,1
130.64,128.03,4.8934,0.74475,64.6,43.066,0.022161,0.013931,159,1
94.929,92.323,4.9845,0.65365,64.6,43.066,0.019139,0.010909,17,1
107.79,105.19,4.8798,0.75835,21.533,0,0.021775,0.013546,15,1
29.299,26.693,5.0863,0.55189,21.533,0,0.019974,0.011744,14,1
39.546,36.94,5.0536,0.58451,64.6,43.066,0.016735,0.0085054,16,1
26.616,24.01,5.1407,0.49747,64.6,43.066,0.017548,0.0093186,14,1
29.487,26.882,5.1363,0.50187,21.533,0,0.022035,0.013805,14,1
193.7,191.09,4.8107,0.82743,43.066,21.533,0.030188,0.021958,31,1
77.867,75.261,5.1249,0.51327,64.6,43.066,0.03437,0.02614,190,1
31.067,28.461,5.1248,0.51338,64.6,43.066,0.034164,0.025934,192,1
113.48,110.88,5.0869,0.55123,21.533,0,0.032822,0.024592,15,1
181.19,178.58,4.9617,0.67647,43.066,21.533,0.032665,0.024435,16,1
141.58,138.97,5.0691,0.56908,64.6,43.066,0.040843,0.032614,156,1
197.57,194.97,4.8755,0.7627,43.066,21.533,0.053719,0.045489,152,1
196.77,194.17,5.0218,0.61632,64.6,43.066,0.052762,0.044533,149,1
191.22,188.62,4.9453,0.69285,21.533,0,0.054677,0.046447,143,1
264.96,262.35,4.8782,0.75994,43.066,21.533,0.065827,0.057597,138,1
324.51,321.91,4.7985,0.83962,43.066,21.533,0.064836,0.056606,134,1
360.07,357.46,4.6808,0.95738,21.533,0,0.072801,0.064571,133,1
376.54,373.93,4.6904,0.94776,43.066,21.533,0.078691,0.070461,131,1
456.3,453.69,4.68,0.95811,64.6,43.066,0.077095,0.068865,130,1
567.24,564.64,4.6177,1.0204,64.6,43.066,0.088656,0.080426,128,1
649.68,647.08,4.5003,1.1378,21.533,0,0.093,0.084771,127,1
586.07,583.46,4.6174,1.0208,64.6,43.066,0.083979,0.075749,127,1
613.53,610.93,4.5278,1.1103,64.6,43.066,0.089099,0.080869,127,1
562.85,560.24,4.537,1.1011,21.533,0,0.084887,0.076657,127,1
627.88,625.27,4.5417,1.0964,43.066,21.533,0.088955,0.080725,127,1
721.74,719.14,4.503,1.1351,43.066,21.533,0.081085,0.072855,128,1
647.42,644.82,4.5454,1.0928,21.533,0,0.088856,0.080626,129,1
595.42,592.82,4.6073,1.0308,904.39,882.86,0.079545,0.071315,131,1
492.27,489.66,4.737,0.90114,21.533,0,0.080477,0.072247,132,1
465.61,463.01,4.7798,0.85833,64.6,43.066,0.081265,0.073035,135,1
435.55,432.94,4.7418,0.89636,21.533,0,0.079317,0.071087,137,1
526.21,523.6,4.8163,0.82188,64.6,43.066,0.075924,0.067694,138,1
511.73,509.12,4.8067,0.83145,21.533,0,0.076677,0.068448,139,1
396.96,394.35,4.9038,0.73436,64.6,43.066,0.078874,0.070644,138,1
356.6,354,4.8213,0.81683,129.2,107.67,0.079449,0.071219,137,1
435.92,433.31,4.7633,0.87488,21.533,0,0.087623,0.079393,137,1
481.16,478.55,4.6898,0.94838,64.6,43.066,0.083823,0.075593,137,1
500.17,497.56,4.6972,0.94091,64.6,43.066,0.086103,0.077874,138,1
451.63,449.02,4.7478,0.89035,21.533,0,0.084463,0.076234,137,1
579.75,577.15,4.5456,1.0925,193.8,172.27,0.079377,0.071147,138,1
547.09,544.48,4.6047,1.0335,43.066,21.533,0.080271,0.072042,138,1
457.8,455.2,4.6502,0.98799,64.6,43.066,0.078494,0.070264,138,1
441.75,439.14,4.6611,0.97708,21.533,0,0.074492,0.066262,137,1
474.47,471.86,4.6174,1.0208,21.533,0,0.074954,0.066724,137,1
417.92,415.31,4.6605,0.97766,64.6,43.066,0.072273,0.064043,139,1
331.98,329.38,4.747,0.89114,43.066,21.533,0.078121,0.069891,140,1
304.41,301.81,4.8005,0.83763,21.533,0,0.072217,0.063987,142,1
311.36,308.75,4.8598,0.77836,43.066,21.533,0.062804,0.054574,145,1
194.26,191.65,4.9328,0.7054,64.6,43.066,0.058648,0.050418,149,1
253.59,250.98,4.8361,0.8021,64.6,43.066,0.054247,0.046018,153,1
310.4,307.79,4.7876,0.85052,21.533,0,0.047126,0.038896,155,1
177.32,174.72,4.5538,1.0843,43.066,21.533,0.014456,0.0062266,25,0
64.909,62.303,4.5322,1.106,64.6,43.066,0.0086184,0.00038856,60,0
43.979,41.373,4.516,1.1221,21.533,0,0.0072799,0,171,0
17.804,15.199,4.8563,0.78187,43.066,21.533,0.0098163,0.0025365,66,0
24.096,21.49,4.704,0.93411,64.6,43.066,0.014025,0.0067455,96,0
46.217,43.611,5.1025,0.53564,64.6,43.066,0.013478,0.0061983,137,0
8.0991,5.4936,4.8131,0.82502,64.6,43.066,0.010262,0.0029823,151,0
59.516,56.91,5.2713,0.3669,21.533,0,0.0098506,0.0025707,71,0
5.4456,2.84,4.9076,0.73052,43.066,21.533,0.011946,0.0046664,150,0
27.052,24.447,4.7329,0.90527,64.6,43.066,0.016292,0.0090122,149,0
6.7316,4.1261,4.8615,0.77664,21.533,0,0.0096261,0.0023462,177,0
40.27,37.665,4.5565,1.0816,21.533,0,0.008297,0.0010171,134,0
96.09,93.485,4.4174,1.2208,64.6,43.066,0.0080571,0.00077718,76,0
40.467,37.862,5.0744,0.56375,43.066,21.533,0.0097811,0.0025012,158,0
11.888,9.2821,4.8229,0.81521,43.066,21.533,0.0078617,0.00058186,183,0
54.161,51.556,4.5723,1.0659,43.066,21.533,0.0081023,0.00082241,65,0
46.181,43.575,4.5442,1.0939,64.6,43.066,0.0079766,0.00069672,55,0
2.4212,0,4.7643,0.87381,43.066,21.533,0.011646,0.0043666,137,0
16.002,13.581,4.742,0.89619,21.533,0,0.011767,0.0044876,103,0
5.5621,3.1409,4.6805,0.9577,43.066,21.533,0.0085715,0.0012916,166,0
37.286,34.865,4.5857,1.0525,64.6,43.066,0.010209,0.0029289,98,0
106.92,104.5,4.2451,1.3931,21.533,0,0.01204,0.0047601,165,0
20.526,18.105,4.8765,0.76166,43.066,21.533,0.011845,0.0045649,108,0
13.213,10.792,4.8321,0.80606,43.066,21.533,0.01034,0.0030604,95,0
134.97,132.55,4.1436,1.4946,64.6,43.066,0.0080762,0.00079627,59,0
11.582,9.1608,4.7723,0.8659,21.533,0,0.0079698,0.00068989,75,0
1.4461,0,4.7517,0.88644,43.066,21.533,0.011243,0.0039627,100,0
26.501,25.055,4.905,0.73319,64.6,43.066,0.009275,0.0019951,91,0
43.398,41.952,5.0161,0.62207,64.6,43.066,0.010534,0.0032546,81,0
26.657,25.211,4.649,0.98915,21.533,0,0.0083143,0.0010344,167,0
12.902,11.456,4.6452,0.99293,43.066,21.533,0.010148,0.0028684,111,0
14.707,13.26,4.835,0.80314,43.066,21.533,0.0094491,0.0021692,180,0
44.587,43.141,4.6181,1.0201,64.6,43.066,0.013813,0.0065331,151,0
146.14,144.7,4.6535,0.98469,21.533,0,0.01701,0.0097302,165,0
181.23,179.78,4.8378,0.80035,43.066,21.533,0.021559,0.014279,139,0
239.89,238.44,4.7778,0.86035,64.6,43.066,0.029461,0.022181,119,1
333.06,331.61,4.673,0.96519,21.533,0,0.039411,0.032131,107,1
341.89,340.45,4.6234,1.0147,21.533,0,0.052751,0.045471,104,1
393.32,391.87,4.6272,1.011,64.6,43.066,0.050348,0.043068,96,1
493.7,492.25,4.4248,1.2134,64.6,43.066,0.055187,0.047907,93,1
491.42,489.97,4.3428,1.2954,43.066,21.533,0.061412,0.054132,92,1
423.69,422.24,4.4133,1.2248,21.533,0,0.060035,0.052756,92,1
495.39,493.94,4.3982,1.2399,43.066,21.533,0.058491,0.051211,91,1
426.22,424.77,4.3962,1.2419,64.6,43.066,0.052937,0.045657,91,1
536.9,535.46,4.3959,1.2422,21.533,0,0.064784,0.057504,92,1
497.1,495.66,4.4102,1.2279,43.066,21.533,0.06396,0.05668,93,1
497.92,496.47,4.361,1.2772,64.6,43.066,0.061287,0.054007,91,1
447.06,445.61,4.3012,1.3369,430.66,409.13,0.051281,0.044001,90,1
555.29,553.84,4.2617,1.3765,430.66,409.13,0.061493,0.054213,89,1
475.31,473.87,4.3732,1.265,21.533,0,0.059199,0.05192,89,1
519.72,518.27,4.2974,1.3407,430.66,409.13,0.058125,0.050845,89,1
508.19,506.74,4.3549,1.2832,43.066,21.533,0.061975,0.054696,89,1
560.77,559.32,4.348,1.2902,21.533,0,0.056709,0.049429,89,1
626.77,625.33,4.2516,1.3865,430.66,409.13,0.056003,0.048723,90,1
463.82,462.37,4.3643,1.2738,64.6,43.066,0.040706,0.033426,90,1
522.27,520.82,4.6797,0.95848,21.533,0,0.036305,0.029025,89,1
397.65,396.2,4.8309,0.80721,43.066,21.533,0.043068,0.035788,90,1
468.09,466.64,4.7824,0.85574,64.6,43.066,0.034125,0.026845,94,1
441.02,439.57,4.6683,0.96985,409.13,387.6,0.037222,0.029943,89,1
577.98,576.54,4.6935,0.9447,21.533,0,0.026304,0.019024,92,1
588.33,586.88,4.6771,0.96102,21.533,0,0.024765,0.017485,58,1
750.17,748.72,4.6501,0.98804,64.6,43.066,0.021478,0.014198,84,1
545.82,544.37,4.7748,0.86336,409.13,387.6,0.029121,0.021841,94,1
388.59,387.15,4.9807,0.65747,21.533,0,0.033877,0.026597,95,1
587.88,586.43,4.9509,0.68724,43.066,21.533,0.030002,0.022722,92,1
622.91,621.46,4.9968,0.64134,64.6,43.066,0.034586,0.027306,99,1
749.61,748.17,4.9734,0.66472,64.6,43.066,0.040157,0.032877,98,1
1049.1,1047.7,5.0298,0.60836,21.533,0,0.059095,0.051815,97,1
1570,1568.5,5.1604,0.47778,64.6,43.066,0.055169,0.047889,100,1
2030.2,2028.8,5.1829,0.45521,64.6,43.066,0.048854,0.041574,26,1
2515.8,2514.4,5.1598,0.47838,43.066,21.533,0.053957,0.046677,102,1
2365.2,2363.8,5.1939,0.44427,21.533,0,0.044606,0.037326,15,1
3102.1,3100.7,5.2147,0.42346,64.6,43.066,0.042703,0.035423,29,1
2625.2,2623.8,5.1269,0.51123,1033.6,1012.1,0.062023,0.054743,14,1
2929.8,2928.4,5.193,0.4452,21.533,0,0.063249,0.05597,102,1
2643.8,2642.3,5.1388,0.49938,21.533,0,0.043983,0.036703,99,1
2250.8,2249.4,5.1193,0.51888,64.6,43.066,0.054872,0.047592,102,1
2842.4,2840.9,5.2901,0.34801,64.6,43.066,0.053367,0.046087,25,1
4838.8,4837.4,5.1824,0.45574,21.533,0,0.072984,0.065704,13,1
4111.7,4110.3,5.2829,0.35522,21.533,0,0.055961,0.048682,46,1
4727.1,4725.7,5.2092,0.42892,2820.8,2799.3,0.070432,0.063153,11,1
4453.9,4452.4,5.2442,0.39397,1485.8,1464.3,0.064456,0.057176,15,1
3818.6,3817.1,5.3507,0.28744,21.533,0,0.051639,0.044359,11,1
4342.4,4341,5.2908,0.34734,21.533,0,0.064343,0.057063,10,1
4621.3,4619.8,5.2748,0.3633,64.6,43.066,0.07834,0.07106,10,1
5195,5193.6,5.3325,0.30566,2885.4,2863.9,0.054424,0.047144,10,1
4348.9,4347.4,5.2222,0.41595,21.533,0,0.073537,0.066258,11,1
3765.5,3764.1,5.2473,0.39089,1292,1270.5,0.073641,0.066361,11,1
3756.3,3754.8,5.2366,0.40159,1421.2,1399.7,0.067288,0.060008,11,1
3995,3993.6,5.2358,0.40232,2885.4,2863.9,0.061462,0.054182,26,1
3585.7,3584.3,5.2274,0.41073,1421.2,1399.7,0.061877,0.054597,15,1
4003.8,4002.3,5.2839,0.3543,43.066,21.533,0.067932,0.060653,11,1
3375,3373.6,5.2333,0.40488,1464.3,1442.7,0.075386,0.068106,11,1
4136.5,4135,5.0985,0.53966,1421.2,1399.7,0.080958,0.073679,11,1
3629.2,3627.8,5.1269,0.51124,1248.9,1227.4,0.076173,0.068893,11,1
3183.8,3182.4,5.2521,0.38605,64.6,43.066,0.068928,0.061648,10,1
3620.3,3618.8,5.1,0.53813,1421.2,1399.7,0.073894,0.066614,11,1
3608.8,3607.3,5.0932,0.54497,1464.3,1442.7,0.084203,0.076923,10,1
3717.9,3716.4,5.1556,0.48258,1442.7,1421.2,0.073148,0.065868,11,1
3920.4,3919,5.0686,0.56959,1421.2,1399.7,0.070152,0.062872,104,1
3491,3489.6,5.1015,0.53665,1399.7,1378.1,0.074914,0.067635,10,1
2994.8,2993.4,5.0899,0.54826,1399.7,1378.1,0.076907,0.069627,10,1
3265.2,3263.8,5.0902,0.54798,64.6,43.066,0.066893,0.059613,10,1
3896.9,3895.5,5.0359,0.60226,2971.6,2950,0.068718,0.061438,10,1
3539.5,3538.1,5.0938,0.54439,2950,2928.5,0.073647,0.066367,10,1
3541.4,3540,5.0825,0.55563,2950,2928.5,0.083921,0.076641,10,1
3669.8,3668.4,5.0755,0.56264,2907,2885.4,0.066135,0.058856,10,1
3716.2,3714.7,5.17,0.46811,2885.4,2863.9,0.0639,0.05662,10,1
3537,3535.6,5.1306,0.50756,1442.7,1421.2,0.066285,0.059006,10,1
3487.7,3486.2,5.2082,0.42991,21.533,0,0.080747,0.073467,10,1
3315.1,3313.7,5.2078,0.43033,3014.6,2993.1,0.065225,0.057946,9,1
3250.2,3248.7,5.0707,0.56745,2971.6,2950,0.055557,0.048277,9,1
3235,3233.6,5.09,0.54811,21.533,0,0.071818,0.064539,8,1
3258.5,3257.1,5.0905,0.54764,2993.1,2971.6,0.084365,0.077086,6,1
2728.9,2727.5,5.1449,0.49324,2950,2928.5,0.067675,0.060395,6,1
2231.4,2230,5.1185,0.51963,43.066,21.533,0.06582,0.05854,6,1
1815.3,1813.9,5.0408,0.52735,21.533,0,0.065724,0.058444,8,1
1327,1325.5,5.0473,0.52086,2993.1,2971.6,0.059608,0.052328,9,1
1564.8,1563.3,5.102,0.46622,64.6,43.066,0.065429,0.058149,6,1
2031.2,2029.8,5.0338,0.44242,43.066,21.533,0.062419,0.055139,7,1
1435.2,1433.7,5.114,0.36221,1485.8,1464.3,0.061761,0.054481,11,1
1749.6,1748.1,5.2182,0.20635,21.533,0,0.044494,0.037214,11,1
1585.4,1584,5.2076,0.21692,64.6,43.066,0.052745,0.045466,12,1
1434.5,1433,5.0631,0.36143,64.6,43.066,0.059376,0.052096,12,1
1364.9,1363.5,5.045,0.37733,21.533,0,0.055876,0.048596,11,1
1426.5,1425,5.161,0.18971,1528.9,1507.3,0.06183,0.05455,127,1
1548.9,1547.4,5.1237,0.22703,64.6,43.066,0.052769,0.045489,12,1
1485.9,1484.4,4.916,0.43468,21.533,0,0.057256,0.049976,130,1
1807.7,1806.2,5.1786,0.17212,1507.3,1485.8,0.047576,0.040296,41,1
1415.6,1414.1,5.2038,0.14692,64.6,43.066,0.042741,0.035461,124,1
1277.5,1276.1,5.0155,0.33521,1485.8,1464.3,0.055531,0.048251,131,1
1403.3,1401.8,5.159,0.19171,21.533,0,0.038351,0.031071,11,1
2001.5,2000,5.1308,0.2199,1528.9,1507.3,0.04699,0.03971,122,1
1785.9,1784.4,5.196,0.15475,43.066,21.533,0.03346,0.02618,126,1
1336.1,1334.6,5.1864,0.16428,21.533,0,0.034001,0.026721,129,1
1397.4,1395.9,5.0918,0.25895,43.066,21.533,0.061526,0.054247,9,1
1619.6,1618.1,5.2436,0.10713,43.066,21.533,0.036661,0.029381,4,1
2222.4,2221,5.2067,0.14403,1550.4,1528.9,0.028047,0.020767,37,1
1993.5,1992,5.1715,0.17919,1593.5,1571.9,0.048629,0.04135,127,1
1718.6,1717.1,5.1135,0.23722,21.533,0,0.037154,0.029874,38,1
1327.3,1325.9,5.0528,0.2979,64.6,43.066,0.045018,0.037738,8,1
1141.5,1140.1,5.0628,0.28795,64.6,43.066,0.055325,0.048045,8,1
1679.6,1678.2,5.1534,0.19731,21.533,0,0.051443,0.044163,133,1
1806.4,1804.9,5.0908,0.25991,43.066,21.533,0.0381,0.03082,144,1
1347.2,1345.8,5.0462,0.30448,64.6,43.066,0.040431,0.033151,153,1
1541.9,1540.5,5.0554,0.29532,1701.1,1679.6,0.043893,0.036613,36,1
2066.3,2064.9,5.1273,0.22337,43.066,21.533,0.056903,0.049623,7,1
1123.7,1122.3,5.0941,0.25665,21.533,0,0.041843,0.034563,6,1
1895.2,1893.7,5.1314,0.21933,64.6,43.066,0.058278,0.050998,4,1
1373.1,1371.6,5.0264,0.32435,43.066,21.533,0.049476,0.042196,8,1
1251.5,1250,5.0495,0.30123,21.533,0,0.055699,0.048419,5,1
1871,1869.5,5.0854,0.2653,43.066,21.533,0.065921,0.058641,4,1
2186.1,2184.7,5.1012,0.24954,64.6,43.066,0.085975,0.078695,7,1
1013.2,1011.7,5.062,0.28868,64.6,43.066,0.055527,0.048247,6,1
935.5,934.06,5.1028,0.24795,21.533,0,0.051451,0.044171,6,1
1436.2,1434.7,5.0513,0.29944,43.066,21.533,0.07536,0.06808,6,1
803.47,802.03,5.2079,0.14276,64.6,43.066,0.049578,0.042298,6,1
1422.9,1421.5,5.0726,0.27812,43.066,21.533,0.05149,0.044211,4,1
1305.1,1303.7,5.0801,0.27065,21.533,0,0.057136,0.049857,5,1
1799.9,1798.5,5.0754,0.27531,43.066,21.533,0.064118,0.056838,5,1
1021.3,1019.9,5.0018,0.34889,64.6,43.066,0.051516,0.044236,8,1
1523.2,1521.7,5.0468,0.30387,21.533,0,0.069711,0.062431,5,1
760.19,758.75,5.0241,0.3266,21.533,0,0.051097,0.043817,8,1
706.09,704.65,5.021,0.32971,43.066,21.533,0.058224,0.050944,8,1
617.63,616.18,5.1086,0.24214,64.6,43.066,0.044356,0.037076,8,1
532.19,530.75,4.8229,0.52783,21.533,0,0.072321,0.065041,154,1
557.43,555.98,5.062,0.28869,21.533,0,0.052992,0.045712,8,1
474.72,473.27,4.9125,0.43822,64.6,43.066,0.049001,0.041721,158,1
284.07,282.63,5.0613,0.28939,43.066,21.533,0.065812,0.058532,155,1
443.9,442.45,5.2336,0.11707,21.533,0,0.04923,0.04195,9,1
492.18,490.73,5.1662,0.18455,43.066,21.533,0.0577,0.05042,8,1
623.37,621.93,4.9192,0.43156,64.6,43.066,0.061289,0.054009,159,1
490.42,488.97,4.8683,0.48241,43.066,21.533,0.08273,0.07545,161,1
441.42,439.98,4.8205,0.53017,21.533,0,0.082054,0.074774,163,1
413.72,412.27,4.8052,0.54552,43.066,21.533,0.074981,0.067701,164,1
303.65,302.2,4.8536,0.49708,64.6,43.066,0.073166,0.065886,165,1
380.28,378.84,4.7292,0.62155,21.533,0,0.060054,0.052774,165,1
218.84,217.39,4.8925,0.45819,43.066,21.533,0.045696,0.038416,167,1
253.99,252.54,4.729,0.62167,64.6,43.066,0.043837,0.036557,170,1
239.65,238.21,4.6584,0.69231,64.6,43.066,0.042746,0.035467,167,1
142.92,141.48,4.7646,0.5861,21.533,0,0.038806,0.031526,166,1
187.61,186.16,4.7303,0.62043,21.533,0,0.0321,0.02482,170,1
137.93,136.48,4.7443,0.60637,64.6,43.066,0.028749,0.021469,177,1
87.748,86.302,4.808,0.54275,43.066,21.533,0.017758,0.010478,24,1
64.129,62.683,4.7466,0.60415,21.533,0,0.014676,0.0073957,37,1
31.039,29.593,4.7632,0.58749,21.533,0,0.012169,0.004889,13,0
95.733,94.287,4.5341,0.81659,64.6,43.066,0.0089553,0.0016754,98,0
57.992,56.546,4.7131,0.63756,64.6,43.066,0.009858,0.0025781,163,0
36.103,34.657,5.0422,0.3085,21.533,0,0.012889,0.0056091,36,0
40.565,39.119,5.0662,0.28451,43.066,21.533,0.0089682,0.0016883,153,0
36.842,35.396,4.9339,0.41678,64.6,43.066,0.0083336,0.0010537,76,0
44.514,43.068,5.0136,0.33709,43.066,21.533,0.010749,0.0034693,108,0
57.249,55.803,4.3266,1.0241,21.533,0,0.0099674,0.0026875,126,0
25.987,24.541,4.8758,0.4749,64.6,43.066,0.0099487,0.0026688,134,0
4.0674,2.6213,4.7224,0.6283,64.6,43.066,0.0087034,0.0014236,144,0
0.64434,0,4.7931,0.55759,21.533,0,0.0083823,0.0011024,138,0
52.234,51.589,4.5097,0.84102,21.533,0,0.014913,0.0076334,118,0
11.142,10.498,4.751,0.5997,64.6,43.066,0.0076475,0.00036758,56,0
8.4002,7.7558,4.7745,0.57618,43.066,21.533,0.010151,0.0028709,108,0
5.7768,5.1325,4.7294,0.62135,21.533,0,0.0088989,0.001619,158,0
24.563,23.918,4.9094,0.44129,43.066,21.533,0.010238,0.0029584,106,0
0.4017,0,4.71,0.64075,64.6,43.066,0.01127,0.0039905,147,0
26.409,26.007,4.7287,0.62198,64.6,43.066,0.011157,0.0038766,83,0
42.014,41.612,5.0197,0.33102,21.533,0,0.0094738,0.0021939,31,0
42.345,41.943,4.531,0.81968,21.533,0,0.0083818,0.0011019,111,0
39.595,39.193,4.5577,0.793,64.6,43.066,0.014003,0.0067231,145,0
36.319,35.917,4.5664,0.78428,43.066,21.533,0.010166,0.0028866,83,0
5.5338,5.1321,4.7547,0.59605,43.066,21.533,0.009694,0.0024141,43,0
38.369,37.967,4.6076,0.74308,43.066,21.533,0.011064,0.0037845,155,0
84.316,83.914,4.4088,0.9419,193.8,172.27,0.016921,0.0096407,168,0
0.70142,0.29973,4.7758,0.57493,43.066,21.533,0.0085247,0.0012448,130,0
14.636,14.234,4.8389,0.51184,21.533,0,0.0094856,0.0022058,93,0
31.386,30.984,5.0107,0.33999,43.066,21.533,0.0083064,0.0010265,108,0
45.786,45.384,5.0713,0.27946,43.066,21.533,0.014945,0.0076654,148,0
44.315,43.914,4.5192,0.83151,21.533,0,0.010061,0.0027809,82,0
4.2633,3.8616,4.8341,0.51663,43.066,21.533,0.010707,0.0034276,80,0
15.069,14.667,4.935,0.4157,64.6,43.066,0.0149,0.0076203,97,0
17.391,16.989,5.0045,0.34621,43.066,21.533,0.015119,0.0078391,144,0
41.825,41.424,4.686,0.6647,21.533,0,0.0087662,0.0014863,140,0
36.697,36.295,5.0621,0.28866,21.533,0,0.012557,0.0052767,73,0
36.138,35.737,5.0118,0.3389,64.6,43.066,0.0098082,0.0025283,93,0
21.183,20.781,4.903,0.44772,64.6,43.066,0.0075883,0.0003084,79,0
19.207,18.805,4.9246,0.42608,21.533,0,0.010187,0.0029074,136,0
16.405,16.003,4.7003,0.65042,64.6,43.066,0.0089967,0.0017168,139,0
46.062,45.66,4.6267,0.72401,64.6,43.066,0.0078395,0.00055959,177,0
1.3071,0.90538,4.7245,0.62621,64.6,43.066,0.0075509,0.000271,151,0
14.779,14.378,4.7794,0.57133,21.533,0,0.0082838,0.0010039,37,0
28.089,27.688,4.6611,0.68963,64.6,43.066,0.0096655,0.0023856,152,0
2.1173,1.7156,4.7833,0.56739,64.6,43.066,0.0092098,0.0019299,61,0
34.672,34.27,4.9694,0.38128,43.066,21.533,0.0096633,0.0023834,166,0
62.62,62.218,4.4413,0.90942,21.533,0,0.010591,0.0033108,144,0
12.126,11.725,4.8049,0.54581,64.6,43.066,0.0093976,0.0021177,74,0
15.639,15.237,4.6442,0.70656,64.6,43.066,0.0087468,0.0014669,92,0
60.583,60.181,4.4953,0.85536,43.066,21.533,0.013818,0.0065384,139,0
18.414,18.013,4.8063,0.54437,21.533,0,0.0098798,0.0026,153,0
45.399,44.997,5.0402,0.3105,64.6,43.066,0.010071,0.0027907,90,0
9.7001,9.2985,4.7345,0.61617,64.6,43.066,0.010798,0.0035178,150,0
41.896,41.494,4.5769,0.77385,21.533,0,0.010022,0.0027424,134,0
32.157,31.755,4.5633,0.78736,43.066,21.533,0.0082697,0.00098979,150,0
17.689,17.287,4.6744,0.67629,64.6,43.066,0.014082,0.0068026,95,0
30.388,29.986,4.9672,0.38349,64.6,43.066,0.010891,0.0036113,105,0
3.562,3.1603,4.7629,0.58778,43.066,21.533,0.0079032,0.0006233,150,0
22.481,22.079,5.1378,0.21287,21.533,0,0.011784,0.0045043,128,0
49.201,48.799,5.051,0.29972,64.6,43.066,0.029382,0.022102,115,0
170.06,169.66,4.8141,0.5366,43.066,21.533,0.034471,0.027191,109,0
279.81,279.41,4.6844,0.66626,21.533,0,0.042525,0.035245,100,1
434.3,433.9,4.5884,0.76234,43.066,21.533,0.050892,0.043613,92,1
397.94,397.54,4.4107,0.93997,64.6,43.066,0.045557,0.038277,90,1
463.04,462.64,4.2705,1.0802,43.066,21.533,0.040935,0.033655,92,1
391.14,390.74,4.2784,1.0723,43.066,21.533,0.035847,0.028567,96,1
417.94,417.54,4.2925,1.0582,43.066,21.533,0.039968,0.032688,99,1
297.86,297.46,4.3779,0.97277,64.6,43.066,0.037487,0.030207,100,1
382.09,381.69,4.2117,1.139,21.533,0,0.035778,0.028498,99,1
353.34,352.94,4.2568,1.0939,21.533,0,0.047021,0.039741,101,1
320.04,319.63,4.3487,1.002,43.066,21.533,0.036631,0.029351,100,1
421.21,420.8,4.268,1.0827,64.6,43.066,0.036412,0.029132,100,1
