@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0027664,0.14519,0.0012963,0,0,0
0.0022076,0.18693,0.0010967,0,0,0
0.0023082,0.16425,0.0010433,0,0,0
0.0026782,0.16606,0.0014947,0,0,0
0.0036176,0.1824,0.0080009,0,0,0
0.0057038,0.19056,0.0094495,0,0,0
0.0071781,0.20962,0.013907,2,3,0
0.0087579,0.17514,0.0071491,0,0,0
0.011004,0.12886,0.0089368,0,0,0
0.012808,0.11887,0.0086018,0,0,0
0.013056,0.12432,0.0081805,0,0,0
0.011183,0.16243,0.0073558,0,0,0
0.0096267,0.18693,0.01447,2,3,0
0.0089105,0.18058,0.013165,1,18,0
0.0070982,0.18603,0.0077859,0,0,0
0.0058121,0.17967,0.0069827,0,0,0
0.0049027,0.17151,0.006073,0,0,0
0.0038923,0.16425,0.0017752,0,0,0
0.003381,0.15154,0.0031764,0,0,0
0.0024073,0.17604,0.0014558,0,0,0
0.0019027,0.18875,0.0009187,0,0,0
0.0014209,0.22232,0.00078108,0,0,0
0.0013224,0.25862,0.0011984,0,0,0
0.0015604,0.22686,0.0015228,0,0,0
0.0025629,0.1588,0.0022962,0,0,0
0.024256,0.078947,0.0023477,0,0,0
0.04655,0.033575,0.0010114,0,0,1
0.044195,0.034483,0,0,0,1
0.032648,0.03902,0.0020419,0,0,1
0.06866,0.038113,0.0050206,0,0,1
0.1121,0.032668,0.012622,1,20,1
0.1396,0.030853,0.012267,1,21,1
0.15437,0.029946,0.0094898,0,0,1
0.17559,0.029038,0.010909,1,19,1
0.20464,0.029946,0.0081517,0,0,1
0.21499,0.030853,0.0093641,0,0,1
0.21105,0.030853,0.010231,1,8,1
0.2,0.030853,0.0083687,0,0,1
0.18469,0.029946,0.0038855,0,0,1
0.18024,0.029946,0.0051303,0,0,1
0.17824,0.030853,0.0036404,0,0,1
0.17914,0.030853,0.0025921,0,0,1
0.19124,0.030853,0.0035174,0,0,1
0.19992,0.030853,0.0027593,0,0,1
0.19421,0.03176,0.0025506,0,0,1
0.19574,0.029946,0.0019026,0,0,1
0.19576,0.021779,0.0033069,0,0,1
0.19351,0.016334,0.0079788,0,0,1
0.19821,0.016334,0.0091752,0,0,1
0.19665,0.015426,0.0106,1,20,1
0.2059,0.015426,0.0092382,0,0,1
0.20906,0.016334,0.0078411,0,0,1
0.20197,0.016334,0.01077,1,19,1
0.19667,0.016334,0.009928,0,0,1
0.19419,0.016334,0.014129,1,20,1
0.19774,0.016334,0.011682,1,20,1
0.19794,0.015426,0.017133,1,20,1
0.18734,0.014519,0.014921,1,19,1
0.18204,0.016334,0.019229,3,20,1
0.18926,0.017241,0.012792,2,16,1
0.18137,0.017241,0.021742,3,11,1
0.17122,0.017241,0.015943,3,4,1
0.17165,0.019056,0.018755,4,5,1
0.17596,0.021779,0.021434,5,5,1
0.17862,0.028131,0.027396,5,5,1
0.17047,0.034483,0.019037,3,8,1
0.15711,0.051724,0.027916,3,5,1
0.15542,0.069873,0.023759,5,8,1
0.12848,0.068966,0.029582,5,6,1
0.0655,0.12523,0.026838,5,6,1
0.057582,0.13158,0.013111,3,8,1
0.087084,0.051724,0.0066032,0,0,1
0.082123,0.015426,0.0060153,0,0,1
0.071693,0.0099819,0.0022192,0,0,1
0.083663,0.0099819,0,0,0,1
0.063795,0.0099819,0.00045699,0,0,1
0.013999,0.10617,0.00090188,0,0,1
0.0040859,0.26134,0.005127,0,0,1
0.015721,0.2804,0.0095697,0,0,0
0.018001,0.25136,0.025407,2,12,0
0.011903,0.28494,0.018829,3,6,0
0.0093746,0.29038,0.014381,1,17,0
0.0084946,0.25681,0.013245,1,13,0
0.0089881,0.22232,0.011507,1,13,0
0.010972,0.21325,0.014274,3,5,0
0.010867,0.2314,0.015668,2,4,0
0.012253,0.2323,0.0099104,0,0,0
0.011562,0.24138,0.025604,3,3,0
0.0080826,0.3049,0.013403,3,3,0
0.0079339,0.32033,0.018914,3,5,0
0.0059836,0.28131,0.032096,4,3,0
0.0035601,0.23049,0.0036962,0,0,0
0.0016572,0.25318,0.0017699,0,0,0
0.0016038,0.33303,0.0026577,0,0,0
0.0033591,0.33666,0.0068005,0,0,0
0.011144,0.30309,0.015452,1,7,0
0.053065,0.15699,0.0034691,0,0,0
0.11164,0.025408,0.0061265,0,0,1
0.17236,0.025408,0.018219,5,5,1
0.20399,0.029946,0.025488,5,10,1
0.2177,0.03176,0.02697,3,11,1
0.23903,0.029946,0.018683,2,11,1
0.24527,0.021779,0.016657,2,10,1
0.24089,0.017241,0.027265,3,4,1
0.2341,0.016334,0.022043,2,10,1
0.22166,0.015426,0.019926,2,20,1
0.20933,0.016334,0.017142,1,20,1
0.20082,0.015426,0.014644,2,19,1
0.19204,0.014519,0.018035,1,19,1
0.17777,0.014519,0.015297,1,19,1
0.17371,0.015426,0.013996,2,18,1
0.18401,0.015426,0.015687,2,11,1
0.19265,0.015426,0.027405,3,11,1
0.18894,0.020871,0.025142,2,11,1
0.19342,0.027223,0.022004,2,11,1
0.21167,0.029946,0.031421,4,5,1
0.21742,0.030853,0.020559,2,11,1
0.20882,0.022686,0.021961,2,11,1
0.20469,0.019056,0.027218,3,5,1
0.21052,0.026316,0.019051,1,19,1
0.20423,0.028131,0.027059,4,4,1
0.18594,0.020871,0.0212,3,4,1
0.18674,0.016334,0.015335,2,10,1
0.19776,0.016334,0.022701,3,12,1
0.19906,0.014519,0.018512,2,11,1
0.19876,0.014519,0.018306,1,11,1
0.20088,0.014519,0.021834,4,5,1
0.19852,0.014519,0.015357,1,19,1
0.19288,0.013612,0.017434,1,19,1
0.18649,0.013612,0.013421,3,5,1
0.1847,0.013612,0.023874,3,11,1
0.18855,0.016334,0.015372,2,8,1
0.19385,0.016334,0.0056708,0,0,1
0.19626,0.014519,0.015301,1,11,1
0.19502,0.014519,0.013797,2,11,1
0.19077,0.014519,0.016617,2,11,1
0.18393,0.014519,0.020671,2,11,1
0.18662,0.014519,0.023066,2,12,1
0.19561,0.014519,0.014284,1,19,1
0.19554,0.014519,0.020877,2,18,1
0.19016,0.014519,0.016233,1,19,1
0.18406,0.014519,0.011539,1,19,1
0.18002,0.013612,0.018663,1,17,1
0.1758,0.013612,0.013137,2,12,1
0.17101,0.014519,0.0084978,0,0,1
0.16562,0.013612,0.011034,1,19,1
0.14991,0.012704,0.0082199,0,0,1
0.11943,0.036298,0.0061121,0,0,1
0.071077,0.063521,0.0090548,0,0,1
0.017548,0.086207,0.0064906,0,0,0
0.0091056,0.063521,0.0045877,0,0,0
0.01242,0.033575,0.00043334,0,0,0
0.011743,0.03539,0.0011493,0,0,0
0.019231,0.07804,0.01315,1,15,0
0.021012,0.14065,0.019952,1,13,0
0.015073,0.13793,0.0093902,0,0,0
0.016393,0.14701,0.025496,2,4,0
0.017487,0.16606,0.027835,4,4,0
0.01634,0.19419,0.024605,2,11,0
0.014263,0.23412,0.017864,2,11,0
0.014702,0.27495,0.026362,2,4,0
0.017185,0.29583,0.02321,3,4,0
0.019647,0.30581,0.036618,5,5,0
0.018461,0.34301,0.034688,5,3,0
0.015231,0.35209,0.022054,4,5,0
0.013335,0.36116,0.037021,5,6,0
0.010244,0.34846,0.012721,2,5,0
0.00639,0.28947,0.017206,4,5,0
0.0033615,0.2069,0.0035274,0,0,0
0.0015385,0.17967,0.0012808,0,0,0
0.0014876,0.22323,0.0021532,0,0,0
0.023259,0.15699,0.00066167,0,0,0
0.058656,0.050817,0.0032007,0,0,0
0.084852,0.032668,0.0091919,0,0,1
0.1272,0.030853,0.016923,1,23,1
0.16915,0.03176,0.014412,3,11,1
0.1965,0.034483,0.030483,3,11,1
0.2233,0.028131,0.037634,3,11,1
0.24296,0.019964,0.0189,4,4,1
0.23631,0.017241,0.025706,1,19,1
0.21594,0.016334,0.029386,2,4,1
0.20221,0.015426,0.021604,2,12,1
0.19281,0.015426,0.022314,1,19,1
0.19123,0.016334,0.028774,2,12,1
0.18974,0.015426,0.02675,1,19,1
0.19957,0.015426,0.017164,1,19,1
0.21187,0.016334,0.021149,2,12,1
0.21436,0.016334,0.020946,3,11,1
0.22089,0.017241,0.025968,2,12,1
0.21974,0.016334,0.025567,2,10,1
0.21349,0.016334,0.025596,2,19,1
0.21897,0.016334,0.026269,1,19,1
0.22146,0.015426,0.013737,1,18,1
0.22072,0.015426,0.021726,2,19,1
0.22522,0.015426,0.027255,3,4,1
0.22118,0.016334,0.015524,1,20,1
0.21138,0.015426,0.023157,3,10,1
0.21297,0.014519,0.021288,1,19,1
0.21839,0.015426,0.017854,2,18,1
0.21231,0.015426,0.011649,2,10,1
0.20575,0.015426,0.016518,3,11,1
0.20526,0.014519,0.016334,2,19,1
0.20447,0.015426,0.018476,3,11,1
0.20441,0.017241,0.013912,4,5,1
0.20315,0.016334,0.01578,1,19,1
0.20256,0.016334,0.014078,2,10,1
0.19583,0.016334,0.019716,3,5,1
0.18506,0.022686,0.027678,4,5,1
0.17383,0.048094,0.014001,5,6,1
0.16429,0.04265,0.022269,4,6,1
0.17533,0.03539,0.028635,5,6,1
0.15431,0.10163,0.033027,7,6,1
0.099269,0.14701,0.084742,8,3,1
0.069364,0.13521,0.041211,5,8,1
0.075973,0.095281,0.017339,2,12,1
0.067565,0.073503,0.01032,1,12,1
0.014933,0.10708,0.012498,1,16,0
0.012589,0.076225,0.0058889,0,0,0
0.011453,0.038113,0.0012383,0,0,0
0.0065231,0.095281,0.0027393,0,0,0
0.0034415,0.22777,0.0024341,0,0,0
0.011781,0.26588,0.0096573,0,0,0
0.02105,0.21234,0.015714,1,15,0
0.018981,0.25045,0.028427,3,15,0
0.008491,0.28766,0.008929,0,0,0
0.0069134,0.27586,0.0084,0,0,0
0.0075878,0.26951,0.012065,2,4,0
0.01115,0.2441,0.018284,2,4,0
0.011426,0.22595,0.014949,2,4,0
0.0085221,0.2314,0.012509,1,19,0
0.0084467,0.24138,0.010234,1,19,0
0.0083744,0.25408,0.013543,1,19,0
0.007585,0.2441,0.01239,2,4,0
0.0065927,0.23866,0.018155,2,4,0
0.0050971,0.24955,0.0094724,0,0,0
0.0033336,0.22958,0.0053007,0,0,0
0.0021024,0.23321,0.0020361,0,0,0
0.0013256,0.25681,0.0008295,0,0,0
0.0014144,0.27042,0.0012239,0,0,0
0.0031918,0.32668,0.0035602,0,0,0
0.022992,0.30127,0.0063703,0,0,0
0.070582,0.1343,0.0072054,0,0,1
0.1318,0.027223,0.028783,4,5,1
0.18754,0.029946,0.045352,4,5,1
0.21257,0.029946,0.033542,4,5,1
0.23527,0.022686,0.044213,4,5,1
0.26244,0.017241,0.021539,2,5,1
0.2567,0.018149,0.022023,3,5,1
0.24559,0.018149,0.017094,3,5,1
0.23951,0.015426,0.019557,2,19,1
0.21868,0.017241,0.020298,4,19,1
0.20602,0.017241,0.016585,1,19,1
0.19745,0.014519,0.019603,4,11,1
0.19176,0.014519,0.023868,5,2,1
0.19626,0.014519,0.016868,4,6,1
0.21184,0.016334,0.013649,2,16,1
0.20268,0.019964,0.015428,2,16,1
0.17669,0.019056,0.018721,5,5,1
0.17263,0.015426,0.024825,3,6,1
0.16785,0.016334,0.029023,3,6,1
0.17044,0.017241,0.018549,3,3,1
0.17561,0.028131,0.019327,4,11,1
0.18221,0.026316,0.020614,2,11,1
0.18723,0.015426,0.0097108,0,0,1
0.18421,0.016334,0.015025,3,12,1
0.1773,0.015426,0.025855,4,15,1
0.15868,0.026316,0.028087,4,5,1
0.13255,0.049909,0.027823,4,6,1
0.11827,0.068966,0.02439,4,6,1
0.10005,0.07441,0.032804,6,6,1
0.07097,0.061706,0.037734,4,6,1
0.054501,0.062613,0.02283,2,11,1
0.052877,0.064428,0.0099661,0,0,1
0.043642,0.039927,0.0054379,0,0,0
0.022022,0.037205,0.0034729,0,0,0
0.010688,0.069873,0.001012,0,0,0
0.0035789,0.087114,0.00085284,0,0,0
0.0024887,0.11162,0.0018617,0,0,0
0.0025381,0.2323,0.0027753,0,0,0
0.0046584,0.3784,0.009743,0,0,0
0.010867,0.38929,0.010467,1,19,0
0.013518,0.31125,0.011287,3,2,0
0.017196,0.29673,0.017646,3,9,0
0.017076,0.28947,0.02958,2,19,0
0.01084,0.27949,0.022792,3,5,0
0.0084556,0.29583,0.018349,3,2,0
0.0083707,0.30672,0.020113,4,5,0
0.0084336,0.30944,0.018053,2,5,0
0.0087144,0.28766,0.016185,3,5,0
0.0096695,0.2559,0.013257,2,5,0
0.0081708,0.27677,0.010748,1,19,0
0.0053478,0.28131,0.0058444,0,0,0
0.0048593,0.27314,0.0076284,0,0,0
0.0039574,0.25862,0.0046973,0,0,0
0.0025186,0.23956,0.0024226,0,0,0
0.0014994,0.25953,0.0015757,0,0,0
0.0013608,0.26407,0.0017002,0,0,0
0.0015419,0.22777,0.0010398,0,0,0
0.013246,0.11525,0.00035408,0,0,0
0.013194,0.019056,0.0035478,0,0,0
0.00070306,0.22414,0.00050826,0,0,0
0.00064107,0.22142,0.00050286,0,0,0
0.00060029,0.23503,0.00042136,0,0,0
0.00073884,0.23775,0.00072784,0,0,0
0.0013027,0.22686,0.0024889,0,0,0
0.0091481,0.15064,0.0034933,0,0,0
0.015695,0.058984,0.0039199,0,0,0
0.024019,0.036298,0.016735,1,18,0
0.031736,0.043557,0.030045,2,18,0
0.045168,0.040835,0.035118,2,18,0
0.07279,0.033575,0.036384,4,3,0
0.11776,0.029946,0.033693,5,3,1
0.15529,0.032668,0.031067,5,3,1
0.16389,0.032668,0.035935,5,3,1
0.15904,0.030853,0.030467,5,3,1
0.15523,0.030853,0.020565,2,14,1
0.15132,0.029946,0.017922,2,14,1
0.14708,0.029038,0.014554,2,14,1
0.13777,0.028131,0.010685,1,18,1
0.12805,0.028131,0.015267,2,3,1
0.12477,0.028131,0.012948,1,18,1
0.12324,0.028131,0.014621,1,18,1
0.11747,0.028131,0.017808,2,14,1
0.11411,0.027223,0.014015,1,18,1
0.11262,0.029946,0.016843,1,18,1
0.11443,0.029946,0.019942,3,3,1
0.12429,0.028131,0.014868,1,18,1
0.13354,0.028131,0.014218,1,18,1
0.13363,0.027223,0.013879,1,18,1
0.1343,0.028131,0.014897,1,18,1
0.14325,0.028131,0.01631,1,18,1
0.14944,0.028131,0.0099539,0,0,1
0.15181,0.028131,0.010117,1,18,1
0.14966,0.027223,0.016081,2,3,1
0.14725,0.027223,0.014581,2,3,1
0.14456,0.027223,0.012489,1,18,1
0.12991,0.029038,0.014635,1,18,1
0.11653,0.034483,0.017999,3,3,1
0.11193,0.044465,0.019363,3,4,1
0.10939,0.047187,0.020889,5,3,1
0.10194,0.040835,0.013689,3,3,1
0.091324,0.038113,0.012683,2,18,1
0.086362,0.041742,0.012174,2,18,1
0.087658,0.040835,0.016538,2,27,1
0.091432,0.03539,0.015222,2,27,1
0.087464,0.03539,0.015574,1,26,1
0.08584,0.036298,0.019304,2,17,1
0.080705,0.037205,0.022478,2,17,1
0.069497,0.03902,0.023482,2,18,1
0.062519,0.037205,0.028137,3,17,1
0.053821,0.040835,0.025048,3,18,1
0.042309,0.048094,0.019378,1,18,1
0.037106,0.049002,0.018664,1,18,1
0.04522,0.044465,0.012361,2,18,1
0.05626,0.03902,0.027218,3,17,1
0.055626,0.03902,0.021995,3,17,1
0.046026,0.043557,0.011617,2,18,1
0.03726,0.051724,0.021928,1,18,1
0.029168,0.060799,0.029241,1,17,1
0.024126,0.057169,0.024178,1,17,1
0.023803,0.051724,0.031549,2,17,1
0.023653,0.054446,0.025272,1,17,1
0.017341,0.060799,0.014863,1,13,1
0.015498,0.062613,0.013413,1,17,1
0.023018,0.050817,0.022787,1,17,1
0.028525,0.041742,0.027232,1,17,1
0.034338,0.039927,0.034574,2,17,1
0.039077,0.037205,0.033658,3,10,1
0.039604,0.037205,0.024327,2,10,1
0.040888,0.044465,0.028587,3,5,1
0.044332,0.047187,0.037138,3,5,1
0.048596,0.047187,0.024262,2,10,1
0.051598,0.046279,0.026342,3,10,1
0.052028,0.04265,0.024511,2,10,1
0.055622,0.040835,0.025974,4,5,1
0.056873,0.041742,0.02609,5,6,1
0.056559,0.047187,0.02358,5,5,1
0.058881,0.047187,0.021596,4,5,1
0.054523,0.045372,0.031474,4,5,1
0.053445,0.052632,0.041692,4,5,1
0.058735,0.056261,0.033445,5,5,1
0.060233,0.052632,0.027341,4,6,1
0.062092,0.049002,0.030455,4,6,1
0.063177,0.052632,0.031637,5,6,1
0.063092,0.061706,0.046513,5,6,1
0.065241,0.066243,0.058821,4,6,1
0.070988,0.061706,0.053649,4,6,1
0.074673,0.065336,0.040034,4,6,1
0.074612,0.075318,0.041275,4,6,1
0.076966,0.067151,0.043128,4,6,1
0.079767,0.058076,0.041711,4,6,1
0.078562,0.054446,0.053373,5,6,1
0.074409,0.050817,0.048474,2,6,1
0.073783,0.054446,0.051435,2,6,1
0.075287,0.053539,0.056425,2,6,1
0.074137,0.049909,0.055246,2,6,1
0.072349,0.054446,0.043074,2,6,1
0.067321,0.056261,0.048456,3,6,1
0.062202,0.056261,0.042567,3,6,1
0.065174,0.060799,0.042699,3,6,1
0.067506,0.064428,0.048742,3,6,1
0.063795,0.058076,0.045959,3,7,1
0.060169,0.041742,0.035841,3,6,1
0.057461,0.03539,0.029575,2,9,1
0.053781,0.040835,0.032333,2,9,1
0.055061,0.03539,0.031226,2,10,1
0.059958,0.029946,0.02744,2,9,1
0.063647,0.030853,0.034285,2,10,1
0.067041,0.03176,0.035925,2,11,1
0.072383,0.040835,0.037911,2,11,1
0.081243,0.048094,0.041211,3,6,1
0.092135,0.054446,0.033465,2,10,1
0.10173,0.07078,0.051726,2,10,1
0.11015,0.07441,0.065785,2,10,1
0.11528,0.073503,0.067942,4,6,1
0.11971,0.073503,0.056488,5,6,1
0.12573,0.058076,0.047558,3,6,1
0.13046,0.054446,0.038317,3,12,1
0.14752,0.076225,0.050231,4,6,1
0.17132,0.089837,0.055991,4,6,1
0.23386,0.094374,0.05436,2,14,1
0.30524,0.093466,0.070372,4,14,1
0.35313,0.093466,0.058324,3,11,1
0.36021,0.10436,0.04289,4,14,1
0.35963,0.10436,0.056207,5,8,1
0.34617,0.098004,0.034453,4,8,1
0.31531,0.10345,0.05675,8,5,1
0.3429,0.11343,0.062501,4,8,1
0.35678,0.10889,0.071939,5,5,1
0.36815,0.11071,0.079577,5,8,1
0.40489,0.11525,0.052255,5,8,1
0.41858,0.1098,0.041604,5,8,1
0.42463,0.098004,0.03746,3,8,1
0.41413,0.092559,0.048042,7,5,1
0.3926,0.10163,0.058303,5,5,1
0.38651,0.10073,0.063513,8,3,1
0.39243,0.10073,0.056977,4,8,1
0.3967,0.1098,0.069221,4,5,1
0.40626,0.10254,0.048118,3,8,1
0.41181,0.098004,0.068627,3,8,1
0.40769,0.098004,0.053083,3,13,1
0.39809,0.095281,0.058421,3,8,1
0.38404,0.092559,0.062589,6,5,1
0.37417,0.088929,0.060453,2,13,1
0.37395,0.093466,0.045623,5,11,1
0.37844,0.091652,0.053095,3,13,1
0.37229,0.094374,0.036147,2,15,1
0.35997,0.10436,0.05216,2,15,1
0.35725,0.11071,0.06363,2,15,1
0.36105,0.11434,0.043568,4,14,1
0.36088,0.11434,0.050293,3,14,1
0.34524,0.11706,0.046058,2,13,1
0.32108,0.11252,0.060143,4,15,1
0.3168,0.11615,0.055438,2,15,1
0.31908,0.12069,0.049772,2,14,1
0.32169,0.11343,0.062785,2,12,1
0.34107,0.10708,0.042145,3,13,1
0.3377,0.099819,0.063089,2,13,1
0.32363,0.097096,0.036379,2,14,1
0.32783,0.10073,0.072151,2,13,1
0.31805,0.099819,0.067985,2,14,1
0.3128,0.099819,0.059864,3,13,1
0.29172,0.091652,0.048564,2,12,1
0.27678,0.086207,0.070318,2,14,1
0.26654,0.088022,0.070508,2,14,1
0.24109,0.095281,0.067815,2,13,1
0.22725,0.10073,0.059518,2,13,1
0.21191,0.10526,0.067564,2,13,1
0.20126,0.11343,0.057829,2,13,1
0.19237,0.11797,0.053005,2,13,1
0.18674,0.11162,0.043212,2,13,1
0.18558,0.10436,0.068918,2,13,1
0.1871,0.10708,0.049094,2,13,1
0.1773,0.10617,0.05263,2,13,1
0.16282,0.098004,0.063155,2,13,1
0.16332,0.096189,0.066623,2,13,1
0.15837,0.097096,0.051832,2,12,1
0.14644,0.092559,0.042846,2,12,1
0.15241,0.084392,0.056757,2,12,1
0.16025,0.080762,0.044234,2,12,1
0.15477,0.082577,0.042839,2,12,1
0.15678,0.07804,0.042315,2,12,1
0.15666,0.07441,0.04654,2,12,1
0.14445,0.077132,0.048008,2,12,1
0.14606,0.087114,0.041261,2,12,1
0.14471,0.091652,0.046642,2,12,1
0.13172,0.098911,0.062734,2,12,1
0.13314,0.10163,0.053471,2,12,1
0.13171,0.095281,0.048453,2,13,1
0.12163,0.097096,0.054543,2,13,1
0.11018,0.10073,0.04887,2,13,1
0.096174,0.097096,0.042699,2,13,1
0.088115,0.10073,0.031984,2,13,1
0.081537,0.10436,0.031853,2,13,1
0.075213,0.10163,0.035936,2,13,1
0.069246,0.098911,0.031448,2,13,1
0.063008,0.096189,0.029136,2,13,1
0.059452,0.096189,0.027201,2,13,1
0.058838,0.095281,0.031538,2,14,1
0.058783,0.090744,0.032161,2,13,1
0.057778,0.086207,0.035767,2,13,1
0.056244,0.083485,0.033484,1,13,1
0.055897,0.080762,0.030957,1,13,1
0.057683,0.072595,0.032256,1,13,1
0.060454,0.063521,0.033329,1,12,1
0.062524,0.058076,0.036986,1,12,1
0.063532,0.054446,0.041273,1,12,1
0.06323,0.051724,0.039415,1,13,1
0.062039,0.046279,0.038821,1,13,1
0.061875,0.044465,0.037543,1,13,1
0.062443,0.046279,0.038089,1,12,1
0.063418,0.045372,0.036855,1,12,1
0.064675,0.049909,0.040952,1,12,1
0.062016,0.051724,0.037721,1,12,1
0.058709,0.048094,0.042951,1,12,1
0.05856,0.048094,0.042697,1,12,1
0.057843,0.04265,0.030436,1,13,1
0.057229,0.040835,0.027037,1,13,1
0.055045,0.04265,0.030254,1,13,1
0.050067,0.041742,0.022952,1,13,1
0.046171,0.041742,0.021284,1,13,1
0.044503,0.041742,0.021718,1,13,1
0.043321,0.040835,0.015725,1,13,1
0.043011,0.041742,0.014528,1,13,1
0.041837,0.041742,0.014726,1,13,1
0.04002,0.039927,0.014532,1,13,1
0.036877,0.03902,0.0098467,0,0,1
0.032159,0.041742,0.01356,1,21,1
0.031113,0.041742,0.015671,1,21,1
0.033385,0.04265,0.013326,1,23,1
0.033355,0.049909,0.011201,1,24,1
0.030905,0.052632,0.010146,1,23,1
0.03026,0.049909,0.0133,1,23,1
0.031382,0.049002,0.011453,1,24,1
0.032371,0.050817,0.011232,1,23,1
0.032275,0.052632,0.009994,0,0,1
0.032223,0.053539,0.010951,1,23,1
0.032024,0.054446,0.0091493,0,0,1
0.032602,0.053539,0.013386,2,12,1
0.034529,0.049909,0.011534,1,21,1
0.034437,0.048094,0.012125,1,21,1
0.033168,0.049909,0.011085,1,21,1
0.034409,0.052632,0.011486,1,21,1
0.03688,0.048094,0.0084619,0,0,1
0.04011,0.044465,0.013137,1,23,1
0.041541,0.045372,0.01065,1,23,1
0.040513,0.043557,0.011558,1,24,1
0.038003,0.043557,0.01137,1,24,1
0.034538,0.045372,0.0089114,0,0,1
0.03482,0.044465,0.011317,1,24,1
0.035293,0.04265,0.011286,1,24,1
0.033408,0.043557,0.010682,1,24,1
0.033166,0.043557,0.009397,0,0,1
0.034318,0.041742,0.010839,1,24,1
0.034369,0.043557,0.011217,1,24,1
0.035468,0.044465,0.009022,0,0,1
0.039171,0.044465,0.0087404,0,0,1
0.046526,0.041742,0.0051459,0,0,1
0.057639,0.036298,0.0092659,0,0,1
0.045603,0.034483,0.0020213,0,0,1
0.0092559,0.046279,0.00034172,0,0,0
0.0028554,0.052632,3.7838e-05,0,0,0
0.0027855,0.054446,4.7748e-05,0,0,0
0.0025746,0.07441,0.00049621,0,0,0
0.0039362,0.13067,0.0074096,0,0,0
0.0085047,0.15699,0.014873,2,4,0
0.011639,0.15336,0.029862,3,4,0
0.011217,0.18058,0.034758,2,4,0
0.0095638,0.20508,0.036929,3,4,0
0.009016,0.20327,0.030437,3,4,0
0.0084454,0.20871,0.034478,2,4,0
0.0069448,0.20236,0.023995,2,4,0
0.0053461,0.1824,0.01363,2,4,0
0.0042373,0.17604,0.011293,2,4,0
0.0030809,0.18421,0.0097226,0,0,0
0.0024691,0.19601,0.0075159,0,0,0
0.0021781,0.17695,0.0075292,0,0,0
0.0022272,0.15245,0.0051739,0,0,0
0.0021707,0.14701,0.0046901,0,0,0
0.0017172,0.16062,0.0039008,0,0,0
0.0013882,0.16425,0.002225,0,0,0
0.0012059,0.16697,0.0012831,0,0,0
0.00099913,0.17514,0.00040632,0,0,0
0.00082502,0.1833,0.00034286,0,0,0
0.0007467,0.18966,0.00027068,0,0,0
0.00080266,0.18966,0.00047493,0,0,0
0.00084979,0.17967,0.00046947,0,0,0
0.00081105,0.18784,0.00041364,0,0,0
0.00076898,0.22595,0.00080218,0,0,0
0.0040824,0.22505,0.0036149,0,0,0
0.023701,0.11887,0.023843,2,12,0
0.046667,0.032668,0.036491,1,18,0
0.064698,0.030853,0.0258,3,5,1
0.072069,0.032668,0.03388,3,6,1
0.078076,0.034483,0.041749,2,6,1
0.089859,0.034483,0.032333,3,6,1
0.099527,0.037205,0.034626,2,6,1
0.10437,0.04265,0.042559,3,6,1
0.10634,0.048094,0.040176,3,6,1
0.10955,0.051724,0.036381,3,6,1
0.11388,0.051724,0.036501,3,6,1
0.11501,0.049909,0.03729,3,6,1
0.1119,0.048094,0.036299,3,7,1
0.11079,0.046279,0.033448,3,6,1
0.1141,0.050817,0.029341,3,6,1
0.11548,0.058984,0.030096,2,10,1
0.11501,0.057169,0.047439,2,10,1
0.1077,0.057169,0.051196,3,7,1
0.10312,0.057169,0.063999,3,10,1
0.10202,0.053539,0.072965,2,10,1
0.10262,0.056261,0.06446,2,10,1
0.10492,0.050817,0.063816,3,7,1
0.096721,0.044465,0.058282,3,7,1
0.096775,0.051724,0.061963,2,10,1
0.10905,0.069873,0.06282,4,6,1
0.14487,0.085299,0.055397,4,6,1
0.19807,0.091652,0.086337,3,7,1
0.22202,0.088929,0.091028,3,7,1
0.23286,0.090744,0.075459,5,12,1
0.27498,0.097096,0.086947,6,7,1
0.29217,0.094374,0.099882,6,7,1
0.29487,0.095281,0.10012,5,8,1
0.32225,0.098911,0.092793,5,14,1
0.32177,0.10163,0.091262,4,13,1
0.31108,0.10436,0.075886,4,12,1
0.28879,0.10163,0.086435,5,7,1
0.2589,0.098004,0.10222,6,8,1
0.27652,0.10345,0.093778,6,8,1
0.31233,0.11162,0.065695,5,12,1
0.31549,0.11162,0.067026,6,8,1
0.31168,0.11343,0.062633,6,8,1
0.31895,0.11615,0.045398,6,8,1
0.31636,0.12613,0.11508,7,9,1
0.36476,0.13249,0.11277,7,6,1
0.39846,0.11887,0.093155,7,6,1
0.3702,0.11887,0.087513,9,2,1
0.36293,0.12704,0.10192,6,9,1
0.37777,0.11797,0.10688,3,9,1
0.39093,0.11252,0.11684,6,5,1
0.40217,0.1216,0.10805,5,9,1
0.40253,0.12341,0.075211,4,9,1
0.43659,0.12069,0.079153,4,12,1
0.46316,0.10889,0.10415,2,13,1
0.44375,0.098911,0.07914,4,14,1
0.42386,0.10073,0.072828,4,14,1
0.36817,0.10436,0.082002,2,12,1
0.34485,0.10345,0.081036,4,14,1
0.40104,0.089837,0.087703,3,12,1
